Orthogroup	CAEEL	DANRE
OG0007028	CAEEL05606	DANRE27455
OG0007029	CAEEL09103	DANRE02752, DANRE02753, DANRE02754
OG0007033	CAEEL14194	DANRE18803, DANRE18804
OG0007034	CAEEL08733	DANRE21262
OG0007037	CAEEL08744	DANRE42762
OG0007039	CAEEL13025	DANRE18016
OG0007040	CAEEL08972	DANRE34356
OG0007042	CAEEL08206	DANRE10636
OG0007043	CAEEL13822	DANRE04197
OG0007046	CAEEL09633	DANRE11415
OG0007049	CAEEL00647	DANRE12279, DANRE12278
OG0007050	CAEEL06277	DANRE07382
OG0007053	CAEEL09135	DANRE29142
OG0007055	CAEEL08098	DANRE33530
OG0007056	CAEEL07277	DANRE07920
OG0007057	CAEEL00263	DANRE37617
OG0007059	CAEEL14078	DANRE03981
OG0007061	CAEEL08933	DANRE22042, DANRE22041
OG0007062	CAEEL09707	DANRE13114, DANRE13113
OG0007063	CAEEL07545	DANRE09361
OG0007064	CAEEL09068	DANRE07304, DANRE07305
OG0007065	CAEEL20267	DANRE12615, DANRE12616
OG0007071	CAEEL04826	DANRE11841, DANRE11842, DANRE11840
OG0007073	CAEEL05159	DANRE08821
OG0007083	CAEEL05178	DANRE14647
OG0007084	CAEEL01491	DANRE36884, DANRE36883
OG0007090	CAEEL05033	DANRE21490
OG0007091	CAEEL12658	DANRE11390, DANRE11389
OG0007092	CAEEL08546	DANRE18833
OG0007093	CAEEL04448	DANRE38295
OG0007095	CAEEL00821	DANRE10009, DANRE10008
OG0007098	CAEEL08067	DANRE25426, DANRE25425
OG0007100	CAEEL09539	DANRE20633, DANRE20634
OG0007102	CAEEL08970	DANRE41563, DANRE41565, DANRE41564
OG0007103	CAEEL10775	DANRE03284
OG0007106	CAEEL05993	DANRE21012, DANRE21013, DANRE21015, DANRE21014
OG0007108	CAEEL05255	DANRE01033, DANRE01034
OG0007112	CAEEL01614	DANRE25814
OG0007113	CAEEL11083	DANRE21296
OG0007114	CAEEL01821	DANRE10602, DANRE14572
OG0007117	CAEEL10841	DANRE31482
OG0007118	CAEEL02534	DANRE10021, DANRE10022
OG0007119	CAEEL05050	DANRE36376, DANRE36377
OG0007120	CAEEL07430, CAEEL07614	DANRE19755, DANRE19754
OG0007121	CAEEL12811	DANRE21444
OG0007122	CAEEL04526	DANRE23206
OG0007123	CAEEL19756	DANRE03239, DANRE03237, DANRE03238, DANRE03240
OG0007124	CAEEL07005	DANRE41957
OG0007125	CAEEL20499	DANRE36299, DANRE36298
OG0007127	CAEEL15458	DANRE14792, DANRE14793, DANRE14791, DANRE10353
OG0007128	CAEEL00451	DANRE19019
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	DANRE30904
OG0007131	CAEEL05443	DANRE40030, DANRE40031
OG0007132	CAEEL02720	DANRE15088, DANRE15087
OG0007133	CAEEL03495	DANRE01479
OG0007137	CAEEL15473	DANRE27979
OG0007138	CAEEL09999	DANRE26666, DANRE26667
OG0007139	CAEEL01164	DANRE39772, DANRE39771
OG0007143	CAEEL10767	DANRE12075
OG0007144	CAEEL05598	DANRE17418
OG0007145	CAEEL03134	DANRE26346
OG0007147	CAEEL02107	DANRE01796
OG0007151	CAEEL07199	DANRE10301
OG0007153	CAEEL12781	DANRE04392, DANRE04391
OG0007154	CAEEL03604	DANRE05456
OG0007161	CAEEL00150	DANRE04179, DANRE04180
OG0007163	CAEEL15486	DANRE09124
OG0007164	CAEEL07443	DANRE16181
OG0007165	CAEEL10428	DANRE01262, DANRE01263
OG0007166	CAEEL06036	DANRE37616
OG0007173	CAEEL07482	DANRE07590
OG0007174	CAEEL14161	DANRE22362
OG0007175	CAEEL05365	DANRE39288
OG0007176	CAEEL08939	DANRE08683
OG0007177	CAEEL15953	DANRE10701, DANRE10700, DANRE10702
OG0007180	CAEEL02927	DANRE21576, DANRE21577
OG0007181	CAEEL09037	DANRE22763, DANRE22762
OG0007182	CAEEL00499	DANRE35013
OG0007183	CAEEL02179	DANRE09025, DANRE09026
OG0007184	CAEEL03133	DANRE15058, DANRE15059
OG0007186	CAEEL05116	DANRE03876
OG0007190	CAEEL10785	DANRE01561, DANRE01562
OG0007192	CAEEL16561	DANRE42628
OG0007199	CAEEL11122	DANRE14796, DANRE14795, DANRE14148
OG0007209	CAEEL07382	DANRE34309, DANRE35451
OG0007213	CAEEL20311	DANRE29053
OG0007248	CAEEL16171	DANRE28303
OG0007251	CAEEL06390	DANRE28156
OG0007254	CAEEL02889	DANRE17415
OG0007256	CAEEL04854	DANRE35626
OG0007258	CAEEL01284	DANRE19018
OG0007260	CAEEL15754	DANRE38136
OG0007266	CAEEL01793	DANRE30633
OG0007267	CAEEL20518	DANRE26686, DANRE26687
OG0007269	CAEEL20059	DANRE12063
OG0007274	CAEEL17821	DANRE01276
OG0007276	CAEEL02045	DANRE33385, DANRE33386
OG0007279	CAEEL01707	DANRE20338
OG0007280	CAEEL02744	DANRE26658
OG0007282	CAEEL08198	DANRE33520
OG0007283	CAEEL07508	DANRE30003, DANRE15438
OG0007288	CAEEL09410	DANRE07196, DANRE07197
OG0007291	CAEEL00922	DANRE28295, DANRE28294
OG0007293	CAEEL02960	DANRE14743
OG0007296	CAEEL07895	DANRE38101
OG0007299	CAEEL08257	DANRE34012, DANRE34011
OG0007301	CAEEL01285	DANRE14613, DANRE14612
OG0007303	CAEEL00729	DANRE21868
OG0007305	CAEEL08507	DANRE34982
OG0007307	CAEEL05489	DANRE04470
OG0007309	CAEEL06253	DANRE16826
OG0007312	CAEEL18157	DANRE29986, DANRE29987
OG0007314	CAEEL14922	DANRE18859
OG0007317	CAEEL04877	DANRE11318
OG0007319	CAEEL02684	DANRE37045, DANRE37047, DANRE37046
OG0007321	CAEEL08372	DANRE06820
OG0007322	CAEEL07863	DANRE34262
OG0007323	CAEEL17746	DANRE21933, DANRE21932
OG0007325	CAEEL02968	DANRE12985
OG0007326	CAEEL12237	DANRE26003
OG0007330	CAEEL08957	DANRE07790, DANRE07791
OG0007333	CAEEL02810	DANRE22246, DANRE22247, DANRE16144
OG0007334	CAEEL16445	DANRE14827
OG0007335	CAEEL09096	DANRE17585
OG0007336	CAEEL07287	DANRE10061
OG0007341	CAEEL08254	DANRE04473
OG0007342	CAEEL17647	DANRE35323
OG0007343	CAEEL01237	DANRE21557, DANRE28341
OG0007344	CAEEL14479	DANRE05827, DANRE05828
OG0007347	CAEEL16216	DANRE36745
OG0007348	CAEEL01419	DANRE16194, DANRE16193, DANRE16195
OG0007351	CAEEL00046	DANRE14677, DANRE14676, DANRE14675, DANRE08595
OG0007352	CAEEL02694	DANRE16773
OG0007353	CAEEL01909	DANRE38574, DANRE26140
OG0007354	CAEEL07366	DANRE24128
OG0007355	CAEEL07543	DANRE13636
OG0007356	CAEEL10653	DANRE36634
OG0007361	CAEEL18143	DANRE14944
OG0007363	CAEEL15459	DANRE16032
OG0007364	CAEEL00051	DANRE29303
OG0007365	CAEEL15469	DANRE36420
OG0007370	CAEEL00810	DANRE08197
OG0007371	CAEEL08890	DANRE16865
OG0007373	CAEEL07235	DANRE18640
OG0007374	CAEEL08407	DANRE00280
OG0007378	CAEEL07515	DANRE00748
OG0007380	CAEEL02178	DANRE20920, DANRE20919
OG0007382	CAEEL03532	DANRE15296
OG0007385	CAEEL10159	DANRE13349
OG0007386	CAEEL20708	DANRE18467
OG0007387	CAEEL01651	DANRE34966
OG0007391	CAEEL15047	DANRE35086
OG0007392	CAEEL04967	DANRE04860, DANRE04858, DANRE04859
OG0007393	CAEEL14340	DANRE12093
OG0007394	CAEEL17618	DANRE07734, DANRE07733
OG0007395	CAEEL00007	DANRE04069
OG0007396	CAEEL08409	DANRE38842, DANRE38841, DANRE38843
OG0007397	CAEEL05717	DANRE38807, DANRE38808
OG0007399	CAEEL09345	DANRE39639, DANRE39640
OG0007400	CAEEL07494	DANRE24512
OG0007401	CAEEL06920	DANRE07139
OG0007405	CAEEL09683	DANRE12349
OG0007406	CAEEL08578	DANRE01446
OG0007407	CAEEL09634	DANRE04761
OG0007408	CAEEL03271	DANRE10196
OG0007409	CAEEL00402	DANRE10224, DANRE10225
OG0007411	CAEEL00187	DANRE39541
OG0007412	CAEEL02088	DANRE42558
OG0007413	CAEEL05369	DANRE10248
OG0007414	CAEEL02493	DANRE36351
OG0007416	CAEEL06905	DANRE07209, DANRE07210
OG0007417	CAEEL11994	DANRE35348, DANRE35349
OG0007419	CAEEL08256	DANRE29996
OG0007421	CAEEL05873	DANRE01616, DANRE01615
OG0007422	CAEEL14217	DANRE11021, DANRE11020
OG0007424	CAEEL09653	DANRE24729, DANRE24728
OG0007425	CAEEL08774	DANRE12333
OG0007427	CAEEL12151	DANRE11179, DANRE11178
OG0007431	CAEEL08321	DANRE10354
OG0007432	CAEEL05561	DANRE13294
OG0007437	CAEEL05064	DANRE04900, DANRE07235
OG0007439	CAEEL00478	DANRE05901
OG0007441	CAEEL08872	DANRE24682, DANRE24681
OG0007442	CAEEL05801, CAEEL20230	DANRE26604, DANRE26605, DANRE26603
OG0007446	CAEEL08347	DANRE39669, DANRE39668
OG0007447	CAEEL15347, CAEEL04835	DANRE16222, DANRE16223
OG0007450	CAEEL15942	DANRE05621, DANRE05622
OG0007451	CAEEL01087	DANRE24091
OG0007452	CAEEL11309, CAEEL11308	DANRE18998
OG0007453	CAEEL15555	DANRE30091, DANRE30092
OG0007454	CAEEL05191	DANRE42564, DANRE42563
OG0007455	CAEEL09023	DANRE24416
OG0007456	CAEEL09752	DANRE35403
OG0007457	CAEEL02978	DANRE25169
OG0007459	CAEEL08625	DANRE11769
OG0007460	CAEEL08071	DANRE11272
OG0007463	CAEEL05195	DANRE30867
OG0007471	CAEEL00262	DANRE37864
OG0007472	CAEEL07712	DANRE00512
OG0007473	CAEEL06395	DANRE02983
OG0007475	CAEEL11891	DANRE24743, DANRE24744
OG0007476	CAEEL05614	DANRE29800, DANRE29801
OG0007477	CAEEL18090	DANRE29475
OG0007478	CAEEL10045	DANRE33485
OG0007481	CAEEL07144	DANRE33331, DANRE33330
OG0007482	CAEEL05046	DANRE13898
OG0007483	CAEEL05091	DANRE22340
OG0007484	CAEEL15663	DANRE08931
OG0007488	CAEEL11022	DANRE36992
OG0007489	CAEEL01991	DANRE11003
OG0007491	CAEEL08156	DANRE29088
OG0007494	CAEEL07420	DANRE29007
OG0007495	CAEEL02719	DANRE35662
OG0007496	CAEEL08861	DANRE02885
OG0007498	CAEEL00436	DANRE09394
OG0007500	CAEEL02792, CAEEL15995	DANRE16100, DANRE41707
OG0007503	CAEEL02990	DANRE04343
OG0007508	CAEEL11729	DANRE35140
OG0007509	CAEEL03713	DANRE33335
OG0007510	CAEEL02087	DANRE05836
OG0007516	CAEEL12379, CAEEL12378	DANRE31183, DANRE41298
OG0007518	CAEEL09758	DANRE31580
OG0007519	CAEEL01445	DANRE13007
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	DANRE11801
OG0007524	CAEEL19299	DANRE06877, DANRE06876
OG0007527	CAEEL00663	DANRE27156
OG0007531	CAEEL00294	DANRE19264
OG0007541	CAEEL15073	DANRE17621, DANRE17622, DANRE17624
OG0007541	CAEEL11940, CAEEL19206	DANRE17623
OG0007550	CAEEL07298	DANRE39366, DANRE26260, DANRE39364, DANRE39365
OG0007586	CAEEL10449	DANRE41141, DANRE41142
OG0007591	CAEEL00268	DANRE28953
OG0007597	CAEEL08128	DANRE41110, DANRE41109
OG0007602	CAEEL04254	DANRE17332
OG0007603	CAEEL01794	DANRE12686
OG0007606	CAEEL07584	DANRE04412, DANRE04413
OG0007608	CAEEL13664	DANRE08975, DANRE08974, DANRE14619
OG0007609	CAEEL18836	DANRE39845
OG0007611	CAEEL17991	DANRE11952, DANRE11954, DANRE11953
OG0007613	CAEEL08843	DANRE21468
OG0007615	CAEEL11977	DANRE34001
OG0007616	CAEEL01590	DANRE09001
OG0007619	CAEEL00841	DANRE36323
OG0007621	CAEEL02354	DANRE40211
OG0007624	CAEEL00535	DANRE10072, DANRE10071
OG0007626	CAEEL06256	DANRE06752
OG0007629	CAEEL01044	DANRE00353
OG0007634	CAEEL15553	DANRE04843
OG0007635	CAEEL09813	DANRE11437
OG0007638	CAEEL00644	DANRE09456
OG0007642	CAEEL15921	DANRE24589, DANRE24590
OG0007645	CAEEL07585	DANRE35773
OG0007646	CAEEL01490	DANRE42483
OG0007654	CAEEL01221, CAEEL08338	DANRE14880
OG0007657	CAEEL03766	DANRE38249
OG0007662	CAEEL14112	DANRE01198
OG0007663	CAEEL07909	DANRE41864
OG0007664	CAEEL02497	DANRE25031, DANRE43355
OG0007666	CAEEL06730	DANRE28753, DANRE43046
OG0007667	CAEEL09697	DANRE19703
OG0007674	CAEEL07619	DANRE10891
OG0007676	CAEEL11928	DANRE41267
OG0007680	CAEEL08127	DANRE35766
OG0007681	CAEEL00409	DANRE37636, DANRE37638, DANRE37637
OG0007685	CAEEL05547	DANRE04773
OG0007686	CAEEL07547	DANRE39133
OG0007687	CAEEL12382	DANRE28499
OG0007690	CAEEL07839	DANRE40980, DANRE40981
OG0007698	CAEEL09040	DANRE19150
OG0007701	CAEEL08144	DANRE33601
OG0007702	CAEEL09034	DANRE33057
OG0007703	CAEEL09743	DANRE39178
OG0007712	CAEEL10394	DANRE03501
OG0007713	CAEEL08732	DANRE39528, DANRE39529
OG0007717	CAEEL05318	DANRE03335, DANRE03333, DANRE03336, DANRE03334, DANRE03332
OG0007719	CAEEL04281	DANRE26903
OG0007722	CAEEL04401	DANRE02829
OG0007723	CAEEL01529	DANRE15072, DANRE15073
OG0007724	CAEEL11098	DANRE38732, DANRE38734
OG0007732	CAEEL02105	DANRE20060, DANRE20061
OG0007734	CAEEL20465	DANRE33248, DANRE40144
OG0007736	CAEEL08552	DANRE08414, DANRE08413
OG0007738	CAEEL13138	DANRE15281
OG0007739	CAEEL05697	DANRE22859
OG0007743	CAEEL01748	DANRE23141
OG0007744	CAEEL07533	DANRE30723
OG0007746	CAEEL14195	DANRE18835
OG0007749	CAEEL12327	DANRE25829
OG0007752	CAEEL16888	DANRE33832
OG0007754	CAEEL16020	DANRE07572
OG0007757	CAEEL04833	DANRE36374, DANRE36373
OG0007758	CAEEL12592	DANRE39766, DANRE39765
OG0007759	CAEEL09235	DANRE36189
OG0007760	CAEEL11638	DANRE22468
OG0007761	CAEEL04714	DANRE01779, DANRE23485
OG0007766	CAEEL16170	DANRE03643
OG0007767	CAEEL04905	DANRE26292
OG0007769	CAEEL08087	DANRE24756
OG0007771	CAEEL07807	DANRE37851
OG0007772	CAEEL09510	DANRE35600
OG0007774	CAEEL00940	DANRE41452
OG0007781	CAEEL15819	DANRE25227
OG0007782	CAEEL02809	DANRE29657, DANRE29656
OG0007783	CAEEL07253	DANRE29889, DANRE29890
OG0007784	CAEEL08610	DANRE24714
OG0007786	CAEEL11757	DANRE16722
OG0007790	CAEEL09046	DANRE15507, DANRE15506
OG0007794	CAEEL19174	DANRE33634, DANRE33633
OG0007800	CAEEL08807	DANRE07803
OG0007803	CAEEL05119	DANRE16825
OG0007804	CAEEL00772	DANRE04614
OG0007807	CAEEL05530	DANRE03231, DANRE03232
OG0007810	CAEEL03135	DANRE02679
OG0007811	CAEEL07487	DANRE22151
OG0007813	CAEEL13344	DANRE09038
OG0007814	CAEEL09448	DANRE04379
OG0007816	CAEEL05256	DANRE41106
OG0007817	CAEEL15491	DANRE18041, DANRE18040
OG0007818	CAEEL09942	DANRE24277, DANRE24276
OG0007820	CAEEL09298	DANRE34636, DANRE34637
OG0007823	CAEEL13928	DANRE03242, DANRE03241
OG0007825	CAEEL11587	DANRE21307
OG0007829	CAEEL06733	DANRE38302
OG0007830	CAEEL12370	DANRE12914, DANRE12915
OG0007831	CAEEL09366	DANRE06160, DANRE06161, DANRE06159
OG0007832	CAEEL15897	DANRE05608, DANRE05607
OG0007834	CAEEL18324	DANRE06456
OG0007837	CAEEL08272	DANRE16053
OG0007848	CAEEL00623	DANRE04583
OG0007852	CAEEL12251	DANRE01671
OG0007858	CAEEL05800	DANRE40953
OG0007866	CAEEL10453	DANRE04141
OG0007911	CAEEL19720	DANRE10002
OG0007918	CAEEL01338	DANRE06819
OG0007929	CAEEL11949	DANRE09742
OG0007932	CAEEL18348	DANRE09754, DANRE14710
OG0007942	CAEEL06424	DANRE28892
OG0007943	CAEEL00323	DANRE19851
OG0007947	CAEEL08838	DANRE30186, DANRE30187
OG0007952	CAEEL00559	DANRE23982
OG0007955	CAEEL04282	DANRE10662
OG0007956	CAEEL07040	DANRE00513
OG0007957	CAEEL07410	DANRE43440
OG0007958	CAEEL09574	DANRE30163
OG0007959	CAEEL06031	DANRE27159
OG0007962	CAEEL03907	DANRE20515
OG0007966	CAEEL18121	DANRE43416, DANRE43415
OG0007969	CAEEL07525	DANRE01846
OG0007971	CAEEL09028	DANRE01642
OG0007974	CAEEL18470	DANRE27091, DANRE27089, DANRE27090
OG0007975	CAEEL07570	DANRE41055
OG0007976	CAEEL13363	DANRE17213, DANRE17211, DANRE17212
OG0007978	CAEEL16129	DANRE14537
OG0007980	CAEEL04889	DANRE05800
OG0007990	CAEEL07840	DANRE09108
OG0007994	CAEEL07063	DANRE04091
OG0007996	CAEEL08828	DANRE09458, DANRE09457
OG0007997	CAEEL08226	DANRE07075, DANRE07074
OG0007999	CAEEL07190	DANRE29574
OG0008001	CAEEL02665	DANRE35300
OG0008007	CAEEL06239	DANRE39501, DANRE39500
OG0008008	CAEEL09265	DANRE30055
OG0008009	CAEEL02124	DANRE13906
OG0008011	CAEEL11657	DANRE43318
OG0008016	CAEEL01402	DANRE38388, DANRE38387
OG0008018	CAEEL09951	DANRE05741, DANRE05740
OG0008020	CAEEL07350	DANRE05165
OG0008023	CAEEL06642	DANRE20610
OG0008028	CAEEL08626	DANRE24687
OG0008030	CAEEL08937	DANRE00570
OG0008031	CAEEL03012	DANRE07952
OG0008039	CAEEL08953	DANRE33599, DANRE33600
OG0008041	CAEEL11036	DANRE31092
OG0008045	CAEEL06796	DANRE14902, DANRE14904, DANRE14903
OG0008046	CAEEL02060	DANRE18874, DANRE18872
OG0008047	CAEEL11814	DANRE30614
OG0008049	CAEEL07907	DANRE35018
OG0008050	CAEEL05217	DANRE01483, DANRE01482
OG0008051	CAEEL00393	DANRE29845
OG0008056	CAEEL07039	DANRE34362
OG0008059	CAEEL15078	DANRE10600, DANRE10601
OG0008062	CAEEL05480	DANRE12289
OG0008065	CAEEL19082	DANRE30969, DANRE12348
OG0008066	CAEEL02996	DANRE25010, DANRE25009
OG0008067	CAEEL01642	DANRE23278
OG0008069	CAEEL04653	DANRE21600
OG0008071	CAEEL15707	DANRE27128
OG0008072	CAEEL03539	DANRE23515
OG0008074	CAEEL08812	DANRE34941
OG0008075	CAEEL18761	DANRE40333, DANRE40332
OG0008079	CAEEL11763	DANRE24318
OG0008080	CAEEL05079	DANRE25081
OG0008081	CAEEL01394	DANRE10209, DANRE10210
OG0008082	CAEEL14725	DANRE23942, DANRE23943
OG0008091	CAEEL08716	DANRE35340
OG0008094	CAEEL09901	DANRE40459
OG0008100	CAEEL09035	DANRE11355
OG0008104	CAEEL01994	DANRE04052
OG0008105	CAEEL14680	DANRE05576
OG0008108	CAEEL00549	DANRE38276
OG0008110	CAEEL05284	DANRE26439
OG0008113	CAEEL01854	DANRE19318
OG0008115	CAEEL20667	DANRE11727
OG0008117	CAEEL10260	DANRE14481
OG0008119	CAEEL12692	DANRE34164
OG0008123	CAEEL15956	DANRE19889, DANRE19890, DANRE06823
OG0008127	CAEEL07191	DANRE06837, DANRE01181, DANRE01180
OG0008136	CAEEL09654	DANRE01715
OG0008149	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632	DANRE14236, DANRE23565, DANRE14235
OG0008151	CAEEL11030	DANRE00366, DANRE00365, DANRE05421, DANRE34541
OG0008201	CAEEL15238	DANRE36656
OG0008202	CAEEL08153	DANRE00001
OG0008203	CAEEL11108	DANRE20578
OG0008208	CAEEL12161	DANRE22091
OG0008215	CAEEL08145	DANRE00844
OG0008217	CAEEL20440	DANRE35437
OG0008219	CAEEL16399	DANRE24332
OG0008224	CAEEL00450	DANRE39132, DANRE39131
OG0008229	CAEEL09406	DANRE34897
OG0008232	CAEEL00894	DANRE33295
OG0008238	CAEEL00102	DANRE10005
OG0008239	CAEEL10269	DANRE05050
OG0008241	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461	DANRE19969, DANRE19970, DANRE38138
OG0008242	CAEEL08668	DANRE40049, DANRE40050
OG0008243	CAEEL02601	DANRE05481
OG0008249	CAEEL15845	DANRE29808
OG0008258	CAEEL16173	DANRE21931
OG0008261	CAEEL07062	DANRE07806
OG0008262	CAEEL11455	DANRE40610
OG0008263	CAEEL15298	DANRE06277
OG0008267	CAEEL01941	DANRE31631
OG0008268	CAEEL07024	DANRE00378
OG0008271	CAEEL10188	DANRE21764
OG0008273	CAEEL00012	DANRE34879
OG0008275	CAEEL12381	DANRE10033
OG0008281	CAEEL00420	DANRE06733
OG0008285	CAEEL11980	DANRE12521, DANRE38218, DANRE12522, DANRE14127, DANRE14126, DANRE38219, DANRE12523
OG0008288	CAEEL04376	DANRE23483
OG0008293	CAEEL01276	DANRE25618
OG0008294	CAEEL08194	DANRE06188
OG0008295	CAEEL15817	DANRE16713, DANRE16712
OG0008297	CAEEL18979	DANRE35409, DANRE35410
OG0008300	CAEEL09421	DANRE15842
OG0008304	CAEEL04256	DANRE42146
OG0008307	CAEEL09006	DANRE30680
OG0008312	CAEEL18921	DANRE29069
OG0008313	CAEEL06873	DANRE04003, DANRE04002
OG0008325	CAEEL03674	DANRE26133
OG0008327	CAEEL12153	DANRE37963, DANRE37964
OG0008335	CAEEL06270	DANRE41067
OG0008336	CAEEL15189	DANRE25716
OG0008339	CAEEL12124	DANRE18405, DANRE18404, DANRE18403
OG0008341	CAEEL05446	DANRE11036
OG0008343	CAEEL05448	DANRE14708
OG0008346	CAEEL13144	DANRE11370
OG0008348	CAEEL07578	DANRE17655
OG0008349	CAEEL07351	DANRE33780
OG0008351	CAEEL00200	DANRE34946, DANRE34944
OG0008352	CAEEL04295	DANRE00522, DANRE00521
OG0008361	CAEEL02090	DANRE09045, DANRE14230
OG0008363	CAEEL02853	DANRE19998
OG0008368	CAEEL02353	DANRE15384, DANRE15383
OG0008369	CAEEL07070	DANRE07923
OG0008376	CAEEL16094	DANRE35274, DANRE35275, DANRE24291
OG0008383	CAEEL10575	DANRE41070
OG0008392	CAEEL05546	DANRE04087, DANRE30010
OG0008400	CAEEL04648	DANRE02590, DANRE02589
OG0008403	CAEEL01637	DANRE10132
OG0008404	CAEEL14841	DANRE19259
OG0008412	CAEEL12090	DANRE13905
OG0008415	CAEEL03050	DANRE17838
OG0008422	CAEEL05153	DANRE38131
OG0008424	CAEEL00661	DANRE34570
OG0008426	CAEEL12305	DANRE02892, DANRE02893
OG0008427	CAEEL05373	DANRE18195
OG0008444	CAEEL04821	DANRE07067, DANRE07068, DANRE07066
OG0008516	CAEEL14865	DANRE10694
OG0008528	CAEEL06234, CAEEL06230	DANRE13105
OG0008533	CAEEL05305	DANRE18543, DANRE18542
OG0008536	CAEEL08822	DANRE29560
OG0008538	CAEEL02807	DANRE20514
OG0008540	CAEEL01640	DANRE14947
OG0008542	CAEEL01755	DANRE21467
OG0008555	CAEEL14965	DANRE04481
OG0008558	CAEEL00291	DANRE25066, DANRE25067
OG0008563	CAEEL08399	DANRE40836
OG0008571	CAEEL11979	DANRE12509
OG0008573	CAEEL02749	DANRE19385
OG0008588	CAEEL20463	DANRE03686
OG0008591	CAEEL07370	DANRE28969
OG0008601	CAEEL06269, CAEEL18930	DANRE07138
OG0008602	CAEEL15827	DANRE05943
OG0008609	CAEEL01661	DANRE03557
OG0008620	CAEEL04544	DANRE39841
OG0008622	CAEEL12315	DANRE25585, DANRE25586
OG0008626	CAEEL11775	DANRE28396
OG0008632	CAEEL01917	DANRE29958
OG0008633	CAEEL17795, CAEEL18021	DANRE11269
OG0008637	CAEEL04856	DANRE36329, DANRE36328
OG0008638	CAEEL15835	DANRE38763, DANRE38762
OG0008639	CAEEL07741	DANRE02162
OG0008642	CAEEL17998	DANRE22591, DANRE22590
OG0008644	CAEEL07170	DANRE11817
OG0008654	CAEEL05052	DANRE03633
OG0008655	CAEEL10187	DANRE30950
OG0008656	CAEEL01648	DANRE03767
OG0008658	CAEEL09756	DANRE18377
OG0008659	CAEEL01279	DANRE24340, DANRE24339
OG0008662	CAEEL06591	DANRE39605
OG0008672	CAEEL02695	DANRE34933
OG0008673	CAEEL14469	DANRE17542
OG0008676	CAEEL07159	DANRE15892, DANRE15891
OG0008685	CAEEL07465	DANRE12963
OG0008689	CAEEL00927	DANRE43435
OG0008696	CAEEL09216	DANRE43031, DANRE28463, DANRE28464
OG0008760	CAEEL09413	DANRE39974
OG0008785	CAEEL06702	DANRE40047, DANRE40048
OG0008788	CAEEL07924	DANRE35585, DANRE35586, DANRE41461
OG0008799	CAEEL16398	DANRE14578, DANRE14579
OG0008816	CAEEL02754	DANRE00451
OG0008824	CAEEL08796	DANRE00389, DANRE00390
OG0008826	CAEEL01857	DANRE28903
OG0008828	CAEEL05455	DANRE42365, DANRE42366
OG0008837	CAEEL04362	DANRE08220, DANRE08221
OG0008859	CAEEL07569	DANRE04721
OG0008864	CAEEL10645	DANRE21016
OG0008870	CAEEL08973	DANRE33681
OG0008894	CAEEL00700	DANRE03025
OG0008898	CAEEL08563	DANRE30423, DANRE28957
OG0008900	CAEEL08282	DANRE30845
OG0008907	CAEEL08431	DANRE24823, DANRE24822
OG0008911	CAEEL05712	DANRE31367, DANRE31369, DANRE31370, DANRE31368
OG0008913	CAEEL08017	DANRE22522
OG0008916	CAEEL07184	DANRE33880
OG0008922	CAEEL08382	DANRE30774
OG0008933	CAEEL12753	DANRE42952
OG0008938	CAEEL01611	DANRE33562
OG0008943	CAEEL12756	DANRE42942
OG0008953	CAEEL10434	DANRE38171, DANRE38170, DANRE00749
OG0008959	CAEEL10488	DANRE01766, DANRE01767, DANRE01769, DANRE01768
OG0008962	CAEEL11608	DANRE10890, DANRE07537
OG0008969	CAEEL05802	DANRE10208, DANRE13583
OG0008990	CAEEL16731	DANRE03437, DANRE03438
OG0009043	CAEEL02926	DANRE39553
OG0009044	CAEEL02093	DANRE34873
OG0009067	CAEEL08173	DANRE28510
OG0009078	CAEEL01659	DANRE21310
OG0009083	CAEEL11653	DANRE04480
OG0009094	CAEEL18708, CAEEL18709	DANRE36126
OG0009115	CAEEL09619	DANRE27058, DANRE27057
OG0009127	CAEEL10881	DANRE39947
OG0009128	CAEEL10836	DANRE31236
OG0009152	CAEEL11985	DANRE04346
OG0009158	CAEEL08633	DANRE11602, DANRE11603
OG0009165	CAEEL12928	DANRE07285, DANRE07284
OG0009175	CAEEL09576	DANRE14934, DANRE14933, DANRE14932
OG0009176	CAEEL01801	DANRE28004, DANRE28005
OG0009190	CAEEL09360	DANRE28164
OG0009195	CAEEL17611	DANRE35093
OG0009196	CAEEL09706	DANRE09824, DANRE09825
OG0009197	CAEEL00229	DANRE43441
OG0009203	CAEEL10490	DANRE30972
OG0009217	CAEEL08995	DANRE08274, DANRE08273
OG0009225	CAEEL15487	DANRE24173
OG0009232	CAEEL03097	DANRE00448
OG0009245	CAEEL20592	DANRE10095, DANRE18519, DANRE23049
OG0009297	CAEEL03167	DANRE08021
OG0009312	CAEEL05370	DANRE30940
OG0009331	CAEEL06623, CAEEL06620, CAEEL06982, CAEEL06621, CAEEL01017, CAEEL01016	DANRE34967, DANRE34968
OG0009338	CAEEL11996	DANRE16234
OG0009339	CAEEL06541	DANRE30264
OG0009341	CAEEL02752	DANRE23255
