Orthogroup	CAEEL	XENTR
OG0006709	CAEEL07440	XENTR05409
OG0006710	CAEEL07165	XENTR18018
OG0006712	CAEEL01534	XENTR03007
OG0006716	CAEEL01171	XENTR13038
OG0006717	CAEEL00315	XENTR17648
OG0006718	CAEEL08308	XENTR09542
OG0006720	CAEEL09628	XENTR09067
OG0006723	CAEEL07804	XENTR16854
OG0006726	CAEEL18959	XENTR09612
OG0006730	CAEEL07386, CAEEL18705	XENTR07699
OG0006732	CAEEL07406	XENTR17486
OG0006735	CAEEL20573	XENTR05221
OG0006736	CAEEL01882	XENTR09191, XENTR10482
OG0006737	CAEEL18816	XENTR00969
OG0006741	CAEEL11903	XENTR08382
OG0006742	CAEEL06688, CAEEL06689	XENTR05493
OG0006749	CAEEL08028	XENTR01774
OG0006750	CAEEL02998	XENTR07602
OG0006752	CAEEL12417	XENTR02646
OG0006753	CAEEL06421	XENTR11694
OG0006754	CAEEL15551	XENTR18420
OG0006755	CAEEL08754	XENTR10590
OG0006757	CAEEL05691	XENTR12333
OG0006758	CAEEL05308	XENTR19253
OG0006760	CAEEL14472	XENTR04753, XENTR04751, XENTR04752
OG0006762	CAEEL06780, CAEEL14299	XENTR06563
OG0006763	CAEEL12476	XENTR16927, XENTR12254
OG0006765	CAEEL01561	XENTR09754
OG0006766	CAEEL04604	XENTR12590, XENTR12592
OG0006768	CAEEL07976	XENTR17405
OG0006769	CAEEL00344	XENTR18589
OG0006772	CAEEL06744, CAEEL20464	XENTR06880, XENTR06881
OG0006777	CAEEL17985	XENTR14289
OG0006780	CAEEL03293	XENTR12106
OG0006784	CAEEL12328	XENTR17962
OG0006791	CAEEL11174	XENTR09543, XENTR08719
OG0006795	CAEEL17325, CAEEL03139, CAEEL17385, CAEEL06951, CAEEL03170, CAEEL03151, CAEEL12331, CAEEL03123, CAEEL13163, CAEEL10223, CAEEL17912, CAEEL03163, CAEEL03125, CAEEL03120, CAEEL06506	XENTR14602, XENTR14603
OG0006807	CAEEL10763	XENTR15642, XENTR14201
OG0006826	CAEEL07305	XENTR13782
OG0006828	CAEEL01547	XENTR08258
OG0006830	CAEEL01610	XENTR13305
OG0006832	CAEEL18365	XENTR10958
OG0006833	CAEEL01607	XENTR00457
OG0006835	CAEEL10984	XENTR08471
OG0006838	CAEEL04815	XENTR01852
OG0006842	CAEEL01401	XENTR10401
OG0006843	CAEEL01030	XENTR17465
OG0006844	CAEEL01019	XENTR08527
OG0006845	CAEEL16127	XENTR11640
OG0006846	CAEEL15729	XENTR12109
OG0006849	CAEEL06259	XENTR01645
OG0006851	CAEEL12983	XENTR13145
OG0006853	CAEEL10839	XENTR15554
OG0006860	CAEEL08670	XENTR10215
OG0006864	CAEEL08583	XENTR01809
OG0006867	CAEEL15109	XENTR01657
OG0006868	CAEEL07835	XENTR07053
OG0006870	CAEEL08613	XENTR10263
OG0006875	CAEEL10848	XENTR10450
OG0006876	CAEEL04447	XENTR00090
OG0006878	CAEEL06314	XENTR12365
OG0006882	CAEEL09595	XENTR10988
OG0006886	CAEEL05972, CAEEL05973	XENTR00696
OG0006887	CAEEL04262	XENTR13961
OG0006888	CAEEL07944	XENTR02537
OG0006890	CAEEL05820	XENTR09541
OG0006891	CAEEL07412	XENTR15690
OG0006892	CAEEL07307	XENTR00113
OG0006894	CAEEL12154	XENTR13122
OG0006895	CAEEL18907	XENTR11833
OG0006897	CAEEL00287	XENTR14076
OG0006898	CAEEL01473	XENTR07636
OG0006901	CAEEL06883	XENTR00120
OG0006905	CAEEL08307	XENTR19260
OG0006906	CAEEL05830	XENTR10195
OG0006914	CAEEL01820	XENTR15248
OG0006917	CAEEL05784	XENTR03266
OG0006918	CAEEL01349	XENTR10731, XENTR10730
OG0006919	CAEEL05782	XENTR12172
OG0006920	CAEEL08877	XENTR10785
OG0006923	CAEEL09234	XENTR05461
OG0006924	CAEEL12241	XENTR06768
OG0006926	CAEEL19851, CAEEL00630	XENTR12859
OG0006927	CAEEL11861	XENTR10634
OG0006931	CAEEL14601	XENTR12285
OG0006934	CAEEL00405	XENTR15092
OG0006936	CAEEL11645	XENTR08928
OG0006937	CAEEL00825	XENTR04504
OG0006938	CAEEL00362	XENTR16149
OG0006939	CAEEL14723	XENTR12765
OG0006942	CAEEL08740	XENTR09478
OG0006943	CAEEL14228	XENTR15386
OG0006944	CAEEL11263	XENTR07046
OG0006945	CAEEL08245	XENTR00117
OG0006948	CAEEL04453	XENTR04780
OG0006949	CAEEL00718	XENTR11256
OG0006952	CAEEL11032	XENTR05143
OG0006953	CAEEL11948	XENTR09448
OG0006954	CAEEL16023	XENTR03844
OG0006957	CAEEL08617	XENTR08977
OG0006959	CAEEL04110	XENTR17553
OG0006960	CAEEL12630	XENTR16241
OG0006962	CAEEL05048	XENTR09246
OG0006964	CAEEL00220	XENTR09387
OG0006966	CAEEL05641	XENTR09367
OG0006967	CAEEL06996	XENTR03908
OG0006969	CAEEL02753	XENTR16749, XENTR16750, XENTR16751
OG0006970	CAEEL07035	XENTR14271, XENTR14272
OG0006971	CAEEL08956	XENTR01201
OG0006973	CAEEL00443	XENTR09146
OG0006974	CAEEL11749	XENTR12649, XENTR05529
OG0006975	CAEEL06258	XENTR12996
OG0006976	CAEEL02822	XENTR01210
OG0006977	CAEEL11170	XENTR11302
OG0006979	CAEEL01624	XENTR01458
OG0006980	CAEEL07784	XENTR06239
OG0006982	CAEEL08318	XENTR11312
OG0006985	CAEEL09608	XENTR11227
OG0006988	CAEEL16268	XENTR12330
OG0006989	CAEEL07496	XENTR04170
OG0006990	CAEEL10497, CAEEL10492	XENTR08922
OG0006991	CAEEL04823	XENTR17838
OG0006994	CAEEL01434	XENTR00114
OG0006996	CAEEL16529	XENTR01652
OG0006999	CAEEL04127	XENTR00236
OG0007002	CAEEL02243	XENTR06832
OG0007003	CAEEL10884	XENTR16048
OG0007005	CAEEL06687	XENTR07132
OG0007008	CAEEL02046	XENTR18543
OG0007009	CAEEL01782	XENTR09577
OG0007010	CAEEL15343	XENTR05499
OG0007011	CAEEL08044	XENTR05787
OG0007012	CAEEL11328	XENTR03267
OG0007013	CAEEL06144	XENTR09137
OG0007015	CAEEL15511	XENTR02491
OG0007016	CAEEL00075	XENTR00478
OG0007017	CAEEL12138	XENTR16539
OG0007025	CAEEL06876	XENTR13731
OG0007027	CAEEL09519	XENTR19169, XENTR11118
OG0007028	CAEEL05606	XENTR00104
OG0007029	CAEEL09103	XENTR07776
OG0007033	CAEEL14194	XENTR16190
OG0007034	CAEEL08733	XENTR05241
OG0007037	CAEEL08744	XENTR05417
OG0007039	CAEEL13025	XENTR03063
OG0007040	CAEEL08972	XENTR16157
OG0007042	CAEEL08206	XENTR03360
OG0007043	CAEEL13822	XENTR02003
OG0007046	CAEEL09633	XENTR09390
OG0007049	CAEEL00647	XENTR10205
OG0007050	CAEEL06277	XENTR10229
OG0007053	CAEEL09135	XENTR06867
OG0007055	CAEEL08098	XENTR04557
OG0007056	CAEEL07277	XENTR04936
OG0007057	CAEEL00263	XENTR14128, XENTR07649
OG0007059	CAEEL14078	XENTR01903
OG0007061	CAEEL08933	XENTR12828
OG0007062	CAEEL09707	XENTR03101
OG0007063	CAEEL07545	XENTR05680
OG0007064	CAEEL09068	XENTR16371
OG0007065	CAEEL20267	XENTR04111
OG0007071	CAEEL04826	XENTR07783
OG0007073	CAEEL05159	XENTR08573
OG0007083	CAEEL05178	XENTR12941
OG0007084	CAEEL01491	XENTR15425
OG0007090	CAEEL05033	XENTR04663
OG0007091	CAEEL12658	XENTR16106
OG0007092	CAEEL08546	XENTR09595
OG0007093	CAEEL04448	XENTR09556
OG0007095	CAEEL00821	XENTR11185
OG0007098	CAEEL08067	XENTR00462
OG0007100	CAEEL09539	XENTR02538
OG0007102	CAEEL08970	XENTR10584
OG0007103	CAEEL10775	XENTR09292
OG0007106	CAEEL05993	XENTR02834
OG0007107	CAEEL05472	XENTR15605
OG0007108	CAEEL05255	XENTR11156
OG0007112	CAEEL01614	XENTR05305
OG0007113	CAEEL11083	XENTR07047
OG0007114	CAEEL01821	XENTR17139
OG0007117	CAEEL10841	XENTR15556
OG0007118	CAEEL02534	XENTR11167
OG0007119	CAEEL05050	XENTR00359
OG0007120	CAEEL07430, CAEEL07614	XENTR11017
OG0007122	CAEEL04526	XENTR13022
OG0007123	CAEEL19756	XENTR09569
OG0007124	CAEEL07005	XENTR10585
OG0007125	CAEEL20499	XENTR13558
OG0007127	CAEEL15458	XENTR03372
OG0007128	CAEEL00451	XENTR05067
OG0007130	CAEEL11905, CAEEL11906, CAEEL09908	XENTR10790
OG0007131	CAEEL05443	XENTR04760
OG0007132	CAEEL02720	XENTR18457
OG0007133	CAEEL03495	XENTR06849
OG0007137	CAEEL15473	XENTR16364
OG0007138	CAEEL09999	XENTR01287
OG0007139	CAEEL01164	XENTR18713
OG0007143	CAEEL10767	XENTR13932
OG0007144	CAEEL05598	XENTR05104
OG0007145	CAEEL03134	XENTR04506
OG0007147	CAEEL02107	XENTR17348
OG0007151	CAEEL07199	XENTR05788
OG0007153	CAEEL12781	XENTR08905
OG0007154	CAEEL03604	XENTR03882
OG0007161	CAEEL00150	XENTR12550
OG0007164	CAEEL07443	XENTR00655
OG0007165	CAEEL10428	XENTR02602
OG0007166	CAEEL06036	XENTR10142
OG0007172	CAEEL07733	XENTR03310, XENTR03311, XENTR03309
OG0007173	CAEEL07482	XENTR13485
OG0007174	CAEEL14161	XENTR18531, XENTR02471
OG0007175	CAEEL05365	XENTR08705, XENTR08706
OG0007176	CAEEL08939	XENTR14504
OG0007177	CAEEL15953	XENTR13081
OG0007181	CAEEL09037	XENTR10462
OG0007182	CAEEL00499	XENTR01510
OG0007183	CAEEL02179	XENTR04220
OG0007186	CAEEL05116	XENTR13974
OG0007190	CAEEL10785	XENTR01938
OG0007192	CAEEL16561	XENTR00135
OG0007199	CAEEL11122	XENTR12048, XENTR00223
OG0007209	CAEEL07382	XENTR06157, XENTR18958, XENTR11763
OG0007213	CAEEL20311	XENTR01769, XENTR01768
OG0007248	CAEEL16171	XENTR09965, XENTR09966
OG0007251	CAEEL06390	XENTR16778
OG0007254	CAEEL02889	XENTR16036
OG0007256	CAEEL04854	XENTR05599
OG0007258	CAEEL01284	XENTR05062
OG0007266	CAEEL01793	XENTR14040
OG0007269	CAEEL20059	XENTR08034, XENTR06073
OG0007274	CAEEL17821	XENTR14808
OG0007276	CAEEL02045	XENTR17394
OG0007279	CAEEL01707	XENTR03525
OG0007280	CAEEL02744	XENTR04651
OG0007282	CAEEL08198	XENTR10935
OG0007283	CAEEL07508	XENTR07330
OG0007288	CAEEL09410	XENTR04861
OG0007291	CAEEL00922	XENTR02444
OG0007293	CAEEL02960	XENTR15743
OG0007296	CAEEL07895	XENTR00485
OG0007299	CAEEL08257	XENTR02278
OG0007301	CAEEL01285	XENTR16260
OG0007303	CAEEL00729	XENTR14363
OG0007305	CAEEL08507	XENTR16934
OG0007307	CAEEL05489	XENTR00613
OG0007309	CAEEL06253	XENTR13050
OG0007312	CAEEL18157	XENTR01859
OG0007314	CAEEL14922	XENTR14853
OG0007317	CAEEL04877	XENTR13051
OG0007319	CAEEL02684	XENTR16805
OG0007321	CAEEL08372	XENTR12796
OG0007323	CAEEL17746	XENTR08193, XENTR08194
OG0007325	CAEEL02968	XENTR07774
OG0007326	CAEEL12237	XENTR05294
OG0007330	CAEEL08957	XENTR08463
OG0007333	CAEEL02810	XENTR12288
OG0007334	CAEEL16445	XENTR18884
OG0007335	CAEEL09096	XENTR07715
OG0007336	CAEEL07287	XENTR19188, XENTR12086
OG0007341	CAEEL08254	XENTR00193
OG0007342	CAEEL17647	XENTR05724
OG0007343	CAEEL01237	XENTR09826
OG0007344	CAEEL14479	XENTR15343
OG0007347	CAEEL16216	XENTR11224
OG0007348	CAEEL01419	XENTR09214
OG0007353	CAEEL01909	XENTR09557
OG0007354	CAEEL07366	XENTR00406
OG0007356	CAEEL10653	XENTR01249
OG0007361	CAEEL18143	XENTR11435
OG0007363	CAEEL15459	XENTR10822
OG0007364	CAEEL00051	XENTR05632
OG0007365	CAEEL15469	XENTR00063
OG0007370	CAEEL00810	XENTR06534
OG0007371	CAEEL08890	XENTR13383
OG0007373	CAEEL07235	XENTR03573
OG0007374	CAEEL08407	XENTR06461
OG0007378	CAEEL07515	XENTR11537
OG0007380	CAEEL02178	XENTR17613
OG0007385	CAEEL10159	XENTR11824
OG0007386	CAEEL20708	XENTR18391
OG0007387	CAEEL01651	XENTR14518
OG0007391	CAEEL15047	XENTR01526
OG0007392	CAEEL04967	XENTR04287
OG0007393	CAEEL14340	XENTR11702
OG0007394	CAEEL17618	XENTR12646
OG0007395	CAEEL00007	XENTR07594
OG0007396	CAEEL08409	XENTR00514
OG0007397	CAEEL05717	XENTR00313
OG0007399	CAEEL09345	XENTR04879
OG0007400	CAEEL07494	XENTR06104, XENTR06105
OG0007405	CAEEL09683	XENTR12887
OG0007406	CAEEL08578	XENTR00832
OG0007407	CAEEL09634	XENTR07577
OG0007408	CAEEL03271	XENTR11855
OG0007409	CAEEL00402	XENTR03019
OG0007411	CAEEL00187	XENTR19232
OG0007412	CAEEL02088	XENTR19082
OG0007413	CAEEL05369	XENTR16851
OG0007419	CAEEL08256	XENTR11330
OG0007421	CAEEL05873	XENTR03781
OG0007422	CAEEL14217	XENTR03872
OG0007424	CAEEL09653	XENTR11339
OG0007425	CAEEL08774	XENTR16373
OG0007427	CAEEL12151	XENTR02005
OG0007431	CAEEL08321	XENTR03371
OG0007432	CAEEL05561	XENTR06026
OG0007437	CAEEL05064	XENTR07931
OG0007439	CAEEL00478	XENTR06565
OG0007441	CAEEL08872	XENTR04516
OG0007442	CAEEL05801, CAEEL20230	XENTR00039
OG0007446	CAEEL08347	XENTR06442
OG0007447	CAEEL15347, CAEEL04835	XENTR12201
OG0007450	CAEEL15942	XENTR06660
OG0007451	CAEEL01087	XENTR12405
OG0007452	CAEEL11309, CAEEL11308	XENTR17957
OG0007453	CAEEL15555	XENTR01387
OG0007454	CAEEL05191	XENTR04173
OG0007455	CAEEL09023	XENTR07691
OG0007456	CAEEL09752	XENTR04528
OG0007457	CAEEL02978	XENTR10055
OG0007459	CAEEL08625	XENTR11371
OG0007460	CAEEL08071	XENTR05094
OG0007463	CAEEL05195	XENTR08950
OG0007471	CAEEL00262	XENTR04599
OG0007472	CAEEL07712	XENTR00553
OG0007473	CAEEL06395	XENTR01457
OG0007475	CAEEL11891	XENTR01800
OG0007476	CAEEL05614	XENTR14782
OG0007477	CAEEL18090	XENTR17920
OG0007478	CAEEL10045	XENTR01177
OG0007481	CAEEL07144	XENTR08890
OG0007482	CAEEL05046	XENTR11438
OG0007484	CAEEL15663	XENTR11668
OG0007488	CAEEL11022	XENTR12274
OG0007489	CAEEL01991	XENTR06667
OG0007491	CAEEL08156	XENTR07351
OG0007495	CAEEL02719	XENTR08419
OG0007496	CAEEL08861	XENTR06004
OG0007498	CAEEL00436	XENTR10735
OG0007500	CAEEL02792, CAEEL15995	XENTR08411
OG0007503	CAEEL02990	XENTR07556, XENTR07557
OG0007508	CAEEL11729	XENTR16412
OG0007509	CAEEL03713	XENTR02576
OG0007510	CAEEL02087	XENTR13679
OG0007516	CAEEL12379, CAEEL12378	XENTR02363
OG0007518	CAEEL09758	XENTR06614
OG0007519	CAEEL01445	XENTR05051
OG0007522	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614	XENTR07712
OG0007524	CAEEL19299	XENTR17573, XENTR02042
OG0007527	CAEEL00663	XENTR13242
OG0007531	CAEEL00294	XENTR15044, XENTR15045
OG0007541	CAEEL15073	XENTR05534
OG0007550	CAEEL07298	XENTR04972, XENTR03751
OG0007586	CAEEL10449	XENTR08401
OG0007591	CAEEL00268	XENTR06862
OG0007597	CAEEL08128	XENTR00847
OG0007602	CAEEL04254	XENTR00305
OG0007603	CAEEL01794	XENTR05886
OG0007606	CAEEL07584	XENTR04118
OG0007608	CAEEL13664	XENTR10599
OG0007609	CAEEL18836	XENTR10306
OG0007611	CAEEL17991	XENTR06655
OG0007613	CAEEL08843	XENTR05874
OG0007615	CAEEL11977	XENTR19198
OG0007618	CAEEL00292	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716
OG0007619	CAEEL00841	XENTR00292
OG0007621	CAEEL02354	XENTR00074
OG0007624	CAEEL00535	XENTR17757
OG0007626	CAEEL06256	XENTR08782
OG0007629	CAEEL01044	XENTR02760
OG0007634	CAEEL15553	XENTR03275
OG0007635	CAEEL09813	XENTR13478
OG0007638	CAEEL00644	XENTR09880
OG0007642	CAEEL15921	XENTR12383
OG0007645	CAEEL07585	XENTR01371
OG0007646	CAEEL01490	XENTR03696
OG0007651	CAEEL07805	XENTR05156, XENTR05155
OG0007654	CAEEL01221, CAEEL08338	XENTR05371
OG0007656	CAEEL10499	XENTR00778
OG0007657	CAEEL03766	XENTR16019
OG0007662	CAEEL14112	XENTR18077
OG0007664	CAEEL02497	XENTR01452
OG0007666	CAEEL06730	XENTR01765
OG0007667	CAEEL09697	XENTR12332
OG0007674	CAEEL07619	XENTR06686
OG0007676	CAEEL11928	XENTR11756
OG0007680	CAEEL08127	XENTR07166
OG0007685	CAEEL05547	XENTR09953
OG0007686	CAEEL07547	XENTR03729
OG0007687	CAEEL12382	XENTR05620
OG0007690	CAEEL07839	XENTR02183
OG0007698	CAEEL09040	XENTR06794
OG0007701	CAEEL08144	XENTR01199
OG0007702	CAEEL09034	XENTR17687
OG0007703	CAEEL09743	XENTR14246
OG0007712	CAEEL10394	XENTR13584
OG0007713	CAEEL08732	XENTR05208
OG0007717	CAEEL05318	XENTR07567
OG0007719	CAEEL04281	XENTR03373
OG0007722	CAEEL04401	XENTR10029
OG0007723	CAEEL01529	XENTR05353
OG0007734	CAEEL20465	XENTR08115
OG0007736	CAEEL08552	XENTR01490
OG0007738	CAEEL13138	XENTR07139
OG0007739	CAEEL05697	XENTR17717
OG0007744	CAEEL07533	XENTR02881
OG0007746	CAEEL14195	XENTR16570
OG0007749	CAEEL12327	XENTR02891
OG0007752	CAEEL16888	XENTR06969
OG0007758	CAEEL12592	XENTR13164
OG0007759	CAEEL09235	XENTR04000
OG0007760	CAEEL11638	XENTR15814, XENTR15813
OG0007761	CAEEL04714	XENTR17401
OG0007766	CAEEL16170	XENTR10400
OG0007767	CAEEL04905	XENTR08581
OG0007769	CAEEL08087	XENTR01777
OG0007771	CAEEL07807	XENTR15546
OG0007772	CAEEL09510	XENTR07435
OG0007774	CAEEL00940	XENTR05383
OG0007781	CAEEL15819	XENTR00779
OG0007782	CAEEL02809	XENTR14902
OG0007783	CAEEL07253	XENTR10399
OG0007784	CAEEL08610	XENTR06932
OG0007786	CAEEL11757	XENTR00598
OG0007794	CAEEL19174	XENTR06444
OG0007800	CAEEL08807	XENTR16640
OG0007803	CAEEL05119	XENTR13056
OG0007804	CAEEL00772	XENTR05761
OG0007807	CAEEL05530	XENTR09529
OG0007810	CAEEL03135	XENTR07030
OG0007811	CAEEL07487	XENTR06252
OG0007813	CAEEL13344	XENTR07628
OG0007814	CAEEL09448	XENTR04268
OG0007816	CAEEL05256	XENTR08437
OG0007818	CAEEL09942	XENTR04391
OG0007820	CAEEL09298	XENTR11150
OG0007823	CAEEL13928	XENTR09570
OG0007825	CAEEL11587	XENTR13803
OG0007829	CAEEL06733	XENTR00492
OG0007830	CAEEL12370	XENTR05313
OG0007831	CAEEL09366	XENTR04325
OG0007832	CAEEL15897	XENTR03054
OG0007834	CAEEL18324	XENTR17143
OG0007835	CAEEL14273	XENTR11023
OG0007837	CAEEL08272	XENTR03959
OG0007840	CAEEL02866	XENTR04645
OG0007848	CAEEL00623	XENTR16347
OG0007852	CAEEL12251	XENTR16462
OG0007858	CAEEL05800	XENTR02288
OG0007911	CAEEL19720	XENTR11190
OG0007918	CAEEL01338	XENTR11754
OG0007929	CAEEL11949	XENTR08354
OG0007932	CAEEL18348	XENTR02158
OG0007942	CAEEL06424	XENTR12219
OG0007943	CAEEL00323	XENTR05797
OG0007947	CAEEL08838	XENTR09798
OG0007952	CAEEL00559	XENTR10420
OG0007955	CAEEL04282	XENTR10965
OG0007956	CAEEL07040	XENTR00552
OG0007957	CAEEL07410	XENTR13036
OG0007958	CAEEL09574	XENTR11070
OG0007959	CAEEL06031	XENTR00298
OG0007962	CAEEL03907	XENTR13797
OG0007966	CAEEL18121	XENTR00581
OG0007969	CAEEL07525	XENTR11152
OG0007971	CAEEL09028	XENTR17300, XENTR17301
OG0007974	CAEEL18470	XENTR13640
OG0007975	CAEEL07570	XENTR08436
OG0007976	CAEEL13363	XENTR10402
OG0007980	CAEEL04889	XENTR17620
OG0007990	CAEEL07840	XENTR11787
OG0007994	CAEEL07063	XENTR05525
OG0007996	CAEEL08828	XENTR15283
OG0007997	CAEEL08226	XENTR10426
OG0007999	CAEEL07190	XENTR06951
OG0008000	CAEEL08364	XENTR16143
OG0008001	CAEEL02665	XENTR01930
OG0008007	CAEEL06239	XENTR04295
OG0008008	CAEEL09265	XENTR18597
OG0008011	CAEEL11657	XENTR02801
OG0008016	CAEEL01402	XENTR09313
OG0008018	CAEEL09951	XENTR08274
OG0008020	CAEEL07350	XENTR00191
OG0008023	CAEEL06642	XENTR17830
OG0008028	CAEEL08626	XENTR04519
OG0008030	CAEEL08937	XENTR00882
OG0008031	CAEEL03012	XENTR12706
OG0008039	CAEEL08953	XENTR00527
OG0008041	CAEEL11036	XENTR18188
OG0008045	CAEEL06796	XENTR11803
OG0008049	CAEEL07907	XENTR06531
OG0008051	CAEEL00393	XENTR01785
OG0008056	CAEEL07039	XENTR05929
OG0008059	CAEEL15078	XENTR05460
OG0008062	CAEEL05480	XENTR08530
OG0008065	CAEEL19082	XENTR12888
OG0008066	CAEEL02996	XENTR11095
OG0008067	CAEEL01642	XENTR07473
OG0008069	CAEEL04653	XENTR09820
OG0008071	CAEEL15707	XENTR00077
OG0008072	CAEEL03539	XENTR16479
OG0008075	CAEEL18761	XENTR15145
OG0008079	CAEEL11763	XENTR13201
OG0008080	CAEEL05079	XENTR10162
OG0008081	CAEEL01394	XENTR10425
OG0008082	CAEEL14725	XENTR02138, XENTR02137
OG0008100	CAEEL09035	XENTR13894
OG0008104	CAEEL01994	XENTR11834
OG0008105	CAEEL14680	XENTR00182
OG0008108	CAEEL00549	XENTR00468
OG0008110	CAEEL05284	XENTR18890
OG0008113	CAEEL01854	XENTR08629, XENTR10068
OG0008115	CAEEL20667	XENTR06677
OG0008117	CAEEL10260	XENTR18637
OG0008119	CAEEL12692	XENTR17669, XENTR06528
OG0008123	CAEEL15956	XENTR12795
OG0008127	CAEEL07191	XENTR04380
OG0008136	CAEEL09654	XENTR02981
OG0008149	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632	XENTR18844, XENTR05479
OG0008151	CAEEL11030	XENTR04330
OG0008201	CAEEL15238	XENTR02829
OG0008202	CAEEL08153	XENTR09753
OG0008203	CAEEL11108	XENTR07528
OG0008208	CAEEL12161	XENTR11124
OG0008215	CAEEL08145	XENTR08813
OG0008217	CAEEL20440	XENTR03890
OG0008224	CAEEL00450	XENTR03726
OG0008232	CAEEL00894	XENTR01508
OG0008238	CAEEL00102	XENTR11188
OG0008239	CAEEL10269	XENTR07288
OG0008242	CAEEL08668	XENTR17426
OG0008243	CAEEL02601	XENTR09391
OG0008249	CAEEL15845	XENTR17513
OG0008258	CAEEL16173	XENTR15402
OG0008262	CAEEL11455	XENTR06791
OG0008263	CAEEL15298	XENTR14542
OG0008267	CAEEL01941	XENTR01352
OG0008268	CAEEL07024	XENTR15406
OG0008271	CAEEL10188	XENTR04352
OG0008273	CAEEL00012	XENTR17915
OG0008275	CAEEL12381	XENTR05891
OG0008281	CAEEL00420	XENTR11627
OG0008285	CAEEL11980	XENTR05957
OG0008294	CAEEL08194	XENTR18970
OG0008295	CAEEL15817	XENTR00184
OG0008297	CAEEL18979	XENTR04554
OG0008300	CAEEL09421	XENTR07452
OG0008304	CAEEL04256	XENTR06190
OG0008307	CAEEL09006	XENTR18959
OG0008312	CAEEL18921	XENTR06572
OG0008325	CAEEL03674	XENTR05952
OG0008336	CAEEL15189	XENTR02376
OG0008339	CAEEL12124	XENTR09613
OG0008341	CAEEL05446	XENTR09053
OG0008343	CAEEL05448	XENTR08200
OG0008346	CAEEL13144	XENTR11364
OG0008349	CAEEL07351	XENTR05258
OG0008351	CAEEL00200	XENTR13343
OG0008352	CAEEL04295	XENTR00548
OG0008361	CAEEL02090	XENTR12088
OG0008363	CAEEL02853	XENTR12798
OG0008368	CAEEL02353	XENTR01067
OG0008373	CAEEL04900	XENTR16024
OG0008376	CAEEL16094	XENTR13904
OG0008381	CAEEL18769	XENTR07926
OG0008383	CAEEL10575	XENTR10091
OG0008392	CAEEL05546	XENTR00129
OG0008400	CAEEL04648	XENTR14794
OG0008403	CAEEL01637	XENTR12767
OG0008404	CAEEL14841	XENTR06168
OG0008412	CAEEL12090	XENTR12300
OG0008415	CAEEL03050	XENTR05488
OG0008422	CAEEL05153	XENTR09498
OG0008424	CAEEL00661	XENTR15296, XENTR15295
OG0008426	CAEEL12305	XENTR13473
OG0008427	CAEEL05373	XENTR09397
OG0008444	CAEEL04821	XENTR12799
OG0008516	CAEEL14865	XENTR02387
OG0008528	CAEEL06234, CAEEL06230	XENTR03107
OG0008533	CAEEL05305	XENTR01211
OG0008536	CAEEL08822	XENTR12616, XENTR06872, XENTR15937
OG0008538	CAEEL02807	XENTR18860
OG0008542	CAEEL01755	XENTR15730
OG0008555	CAEEL14965	XENTR05744
OG0008558	CAEEL00291	XENTR10140
OG0008563	CAEEL08399	XENTR01203
OG0008565	CAEEL20014	XENTR00566
OG0008571	CAEEL11979	XENTR05962
OG0008573	CAEEL02749	XENTR14331
OG0008583	CAEEL07220	XENTR02152
OG0008588	CAEEL20463	XENTR07394
OG0008591	CAEEL07370	XENTR01773
OG0008601	CAEEL06269, CAEEL18930	XENTR06414
OG0008602	CAEEL15827	XENTR08161
OG0008609	CAEEL01661	XENTR00940
OG0008622	CAEEL12315	XENTR02858
OG0008626	CAEEL11775	XENTR09686
OG0008632	CAEEL01917	XENTR06853
OG0008633	CAEEL17795, CAEEL18021	XENTR18778
OG0008637	CAEEL04856	XENTR09639
OG0008638	CAEEL15835	XENTR06292
OG0008639	CAEEL07741	XENTR10525
OG0008644	CAEEL07170	XENTR09774
OG0008654	CAEEL05052	XENTR04792
OG0008655	CAEEL10187	XENTR10795
OG0008656	CAEEL01648	XENTR01636
OG0008658	CAEEL09756	XENTR12731
OG0008662	CAEEL06591	XENTR00815
OG0008672	CAEEL02695	XENTR06769
OG0008673	CAEEL14469	XENTR17073
OG0008676	CAEEL07159	XENTR03487
OG0008685	CAEEL07465	XENTR10990
OG0008689	CAEEL00927	XENTR17820
OG0008696	CAEEL09216	XENTR03916
OG0008703	CAEEL13393	XENTR07187
OG0008785	CAEEL06702	XENTR07791
OG0008788	CAEEL07924	XENTR05389
OG0008816	CAEEL02754	XENTR08319
OG0008826	CAEEL01857	XENTR12223
OG0008828	CAEEL05455	XENTR10006
OG0008836	CAEEL08808	XENTR04547
OG0008837	CAEEL04362	XENTR09454
OG0008864	CAEEL10645	XENTR11291
OG0008894	CAEEL00700	XENTR04142
OG0008898	CAEEL08563	XENTR12710
OG0008900	CAEEL08282	XENTR19020
OG0008903	CAEEL10152	XENTR10495
OG0008907	CAEEL08431	XENTR00990
OG0008913	CAEEL08017	XENTR13335
OG0008916	CAEEL07184	XENTR08820
OG0008922	CAEEL08382	XENTR16400
OG0008933	CAEEL12753	XENTR18753
OG0008938	CAEEL01611	XENTR06454
OG0008943	CAEEL12756	XENTR18743
