Orthogroup	DROME	BRAFL
OG0007416	DROME19013, DROME13286	bflo_14951
OG0007417	DROME06465	bflo_20677
OG0007418	DROME19454, DROME19453	bflo_20034
OG0007419	DROME15814	bflo_22990
OG0007421	DROME18796	bflo_12217
OG0007422	DROME18166, DROME18165	bflo_19655
OG0007423	DROME21225	bflo_23596
OG0007424	DROME15021	bflo_23127
OG0007425	DROME18621	bflo_14507
OG0007427	DROME13387	bflo_09574
OG0007431	DROME18094	bflo_00171
OG0007432	DROME11099	bflo_24342
OG0007433	DROME15002, DROME15003	bflo_03234
OG0007436	DROME02160	bflo_06085
OG0007438	DROME05724	bflo_09397
OG0007439	DROME11359	bflo_01560
OG0007442	DROME17214	bflo_25641
OG0007445	DROME12184, DROME12185	bflo_17572
OG0007446	DROME18838	bflo_07107
OG0007451	DROME01044	bflo_13811
OG0007452	DROME05562	bflo_14825, bflo_14722
OG0007453	DROME08632, DROME08631	bflo_16585
OG0007454	DROME01936	bflo_22118
OG0007455	DROME05407	bflo_17706
OG0007456	DROME08553	bflo_01583
OG0007458	DROME06115	bflo_25670
OG0007459	DROME15675	bflo_20243
OG0007460	DROME11931	bflo_10847
OG0007461	DROME04326	bflo_09747
OG0007462	DROME09094	bflo_18941
OG0007463	DROME11508	bflo_10590
OG0007472	DROME12085	bflo_05935
OG0007476	DROME01998	bflo_25779
OG0007477	DROME18579	bflo_19128
OG0007478	DROME11578	bflo_20152
OG0007480	DROME01310	bflo_09770
OG0007481	DROME06787	bflo_20525, bflo_20940
OG0007482	DROME19386	bflo_24643
OG0007483	DROME16379	bflo_05915
OG0007484	DROME13008	bflo_15769
OG0007488	DROME15720	bflo_09156
OG0007490	DROME19319, DROME05428	bflo_01534
OG0007491	DROME16108	bflo_08894
OG0007492	DROME03070	bflo_11532
OG0007493	DROME06082	bflo_12341, bflo_12486, bflo_10771
OG0007495	DROME21169	bflo_02160
OG0007496	DROME02361	bflo_02927
OG0007498	DROME07302	bflo_05937
OG0007499	DROME15554	bflo_23609
OG0007501	DROME05481	bflo_03458
OG0007503	DROME05006	bflo_22154
OG0007504	DROME09511	bflo_23410
OG0007507	DROME07477, DROME07281	bflo_20339
OG0007508	DROME11676, DROME11677	bflo_16429
OG0007509	DROME00425, DROME08833	bflo_25337
OG0007510	DROME16224	bflo_23353
OG0007517	DROME17380, DROME17379	bflo_09839
OG0007518	DROME00450	bflo_12220
OG0007519	DROME11576	bflo_13950
OG0007522	DROME12681, DROME06917	bflo_03362
OG0007525	DROME18795	bflo_25748
OG0007527	DROME11575	bflo_12687
OG0007530	DROME01244	bflo_18968, bflo_26833, bflo_09005
OG0007531	DROME18150	bflo_06234
OG0007533	DROME10145	bflo_05908
OG0007539	DROME18639	bflo_03346
OG0007546	DROME08927, DROME08928, DROME08929, DROME08932, DROME08931, DROME12517, DROME12516, DROME12518, DROME12519, DROME00187	bflo_23694
OG0007550	DROME03286	bflo_12697
OG0007589	DROME13237	bflo_15014
OG0007590	DROME16134	bflo_09633, bflo_20745, bflo_20854, bflo_08790, bflo_10527
OG0007591	DROME03303	bflo_06991
OG0007592	DROME04907	bflo_02567
OG0007594	DROME21320	bflo_06134
OG0007597	DROME11734	bflo_20205
OG0007598	DROME18070	bflo_14696
OG0007605	DROME04308	bflo_14084
OG0007610	DROME13702	bflo_12438
OG0007613	DROME00786	bflo_05631
OG0007615	DROME16992	bflo_11806
OG0007616	DROME01134	bflo_05802
OG0007619	DROME13917	bflo_24408
OG0007621	DROME07475	bflo_25877
OG0007624	DROME22076	bflo_03915
OG0007628	DROME09375	bflo_14113
OG0007629	DROME17004	bflo_04302
OG0007630	DROME01630	bflo_22203
OG0007633	DROME21858	bflo_00693
OG0007634	DROME03086	bflo_07145
OG0007638	DROME04531	bflo_17731
OG0007642	DROME19922, DROME10802	bflo_00179
OG0007645	DROME19485	bflo_20312
OG0007646	DROME01727	bflo_08412
OG0007647	DROME12776, DROME12777	bflo_19093
OG0007648	DROME10644	bflo_17312
OG0007649	DROME07677	bflo_10016
OG0007650	DROME06961	bflo_03304
OG0007651	DROME09521	bflo_21344
OG0007656	DROME19669	bflo_11407
OG0007657	DROME21498	bflo_03371
OG0007660	DROME02310, DROME02307	bflo_16535
OG0007662	DROME00293	bflo_24186
OG0007663	DROME19396	bflo_17347
OG0007664	DROME16279	bflo_10773
OG0007666	DROME13925	bflo_23297
OG0007667	DROME01143	bflo_12556
OG0007668	DROME16715, DROME16716, DROME16714	bflo_20338
OG0007671	DROME08426, DROME08427	bflo_02418
OG0007673	DROME03587	bflo_06491
OG0007676	DROME19677	bflo_08407
OG0007677	DROME12187	bflo_16920
OG0007680	DROME12223, DROME20813	bflo_17990, bflo_00308
OG0007685	DROME08698	bflo_10244
OG0007685	DROME08699	bflo_18881
OG0007686	DROME05296	bflo_13479
OG0007687	DROME05239	bflo_22973
OG0007690	DROME19805	bflo_18798
OG0007691	DROME05660	bflo_20819
OG0007695	DROME08604	bflo_01847
OG0007696	DROME07818, DROME07817	bflo_11039
OG0007698	DROME06524	bflo_25937
OG0007701	DROME20491	bflo_20311
OG0007703	DROME09613	bflo_08727
OG0007706	DROME15325	bflo_22700
OG0007708	DROME19898	bflo_19064
OG0007709	DROME13180	bflo_07606
OG0007712	DROME00072	bflo_10106
OG0007713	DROME08102	bflo_18812
OG0007714	DROME18732, DROME18731	bflo_15303
OG0007715	DROME00231	bflo_20286
OG0007717	DROME14273	bflo_04203
OG0007719	DROME08626	bflo_24402
OG0007722	DROME05973	bflo_23699
OG0007729	DROME13937	bflo_12977
OG0007732	DROME15276	bflo_08778
OG0007733	DROME02381	bflo_11525
OG0007736	DROME02622	bflo_20418
OG0007738	DROME11307	bflo_06705, bflo_06706
OG0007739	DROME03472	bflo_18458
OG0007743	DROME21252	bflo_02840
OG0007744	DROME03287	bflo_26182
OG0007746	DROME15467	bflo_06579
OG0007749	DROME11919	bflo_05007
OG0007750	DROME14153	bflo_25715
OG0007751	DROME07969	bflo_10650, bflo_08743
OG0007752	DROME19902	bflo_21959
OG0007754	DROME10213	bflo_26220
OG0007756	DROME19305, DROME19304	bflo_16250
OG0007758	DROME17216	bflo_10877
OG0007759	DROME02749	bflo_16310
OG0007760	DROME07190	bflo_13020
OG0007761	DROME12840	bflo_24923
OG0007763	DROME09941	bflo_25707
OG0007766	DROME01672	bflo_23712
OG0007767	DROME15596	bflo_24566
OG0007768	DROME03522	bflo_24479
OG0007772	DROME12007	bflo_22115
OG0007773	DROME08270	bflo_03725, bflo_21510
OG0007774	DROME12031	bflo_19564
OG0007779	DROME02843	bflo_18703
OG0007781	DROME18077	bflo_07603
OG0007782	DROME19324	bflo_06893
OG0007783	DROME03858	bflo_23885
OG0007784	DROME13437	bflo_19072
OG0007786	DROME18638	bflo_16999
OG0007787	DROME03884, DROME03887, DROME03885	bflo_12215
OG0007790	DROME12339	bflo_11705
OG0007798	DROME15483	bflo_18226
OG0007799	DROME16355	bflo_00372
OG0007800	DROME01328	bflo_14344
OG0007803	DROME02406	bflo_06509
OG0007807	DROME02602, DROME02603	bflo_05294
OG0007809	DROME03461	bflo_03965
OG0007810	DROME06120	bflo_10987
OG0007811	DROME12619	bflo_24096
OG0007812	DROME15163	bflo_00281
OG0007813	DROME14956	bflo_21210
OG0007814	DROME20150, DROME13529	bflo_06730
OG0007816	DROME17032	bflo_24433
OG0007823	DROME13489	bflo_01549
OG0007827	DROME12150	bflo_06413
OG0007829	DROME12217	bflo_01959
OG0007830	DROME18766	bflo_08474
OG0007831	DROME00843	bflo_08904
OG0007833	DROME06789, DROME06790	bflo_21063
OG0007835	DROME08087	bflo_25222
OG0007838	DROME15578	bflo_01372
OG0007840	DROME16035	bflo_06242
OG0007841	DROME11786	bflo_07375
OG0007843	DROME21223	bflo_14088
OG0007848	DROME09406	bflo_17671
OG0007851	DROME03473	bflo_13474
OG0007854	DROME14458	bflo_18378
OG0007858	DROME07490	bflo_09176
OG0007866	DROME17318	bflo_22935
OG0007911	DROME01183	bflo_22860
OG0007913	DROME10986	bflo_05599
OG0007918	DROME12221	bflo_15667
OG0007929	DROME20970	bflo_13452
OG0007931	DROME17745	bflo_14695
OG0007932	DROME04704	bflo_13897
OG0007935	DROME05405	bflo_17663
OG0007937	DROME14062	bflo_14531
OG0007941	DROME01234	bflo_04799
OG0007943	DROME21368	bflo_17585
OG0007947	DROME10269	bflo_22634
OG0007948	DROME14592	bflo_21118
OG0007949	DROME00508	bflo_01732
OG0007951	DROME08356	bflo_13301
OG0007952	DROME20239	bflo_02620
OG0007953	DROME09819	bflo_00434
OG0007955	DROME02061	bflo_10996
OG0007956	DROME04763, DROME04764	bflo_06064
OG0007957	DROME16988	bflo_00714
OG0007958	DROME07369	bflo_06296
OG0007962	DROME13835	bflo_15039
OG0007964	DROME15489	bflo_01247, bflo_07079
OG0007966	DROME06982	bflo_07594
OG0007968	DROME08366	bflo_06274
OG0007969	DROME08603	bflo_25712
OG0007971	DROME02958	bflo_16346
OG0007972	DROME05655	bflo_13428
OG0007975	DROME08774	bflo_24764
OG0007976	DROME09395	bflo_23117
OG0007978	DROME15288	bflo_25199, bflo_05322
OG0007979	DROME02018	bflo_14680
OG0007983	DROME15066, DROME15065	bflo_04850
OG0007984	DROME12797	bflo_21333, bflo_21994
OG0007986	DROME01126	bflo_06825
OG0007991	DROME15771	bflo_12744
OG0007993	DROME19632	bflo_06048
OG0007994	DROME00744	bflo_07557
OG0007996	DROME19142	bflo_20570
OG0007997	DROME05664	bflo_20061
OG0007999	DROME10618	bflo_18850
OG0008000	DROME08107	bflo_01750
OG0008002	DROME16335	bflo_26652, bflo_02053
OG0008003	DROME00766, DROME00767	bflo_24744
OG0008007	DROME11844	bflo_26231
OG0008008	DROME15850	bflo_23803
OG0008009	DROME15050	bflo_07134
OG0008011	DROME08106	bflo_12071
OG0008013	DROME19871	bflo_18671
OG0008020	DROME08219	bflo_17017
OG0008023	DROME07714	bflo_24601
OG0008025	DROME11023, DROME11024	bflo_23461
OG0008027	DROME14280	bflo_05641
OG0008028	DROME00865	bflo_01481
OG0008030	DROME05451	bflo_20783
OG0008031	DROME00893	bflo_15505
OG0008033	DROME16126	bflo_09244
OG0008036	DROME14879	bflo_23597
OG0008038	DROME21413	bflo_04254
OG0008041	DROME15272	bflo_12110
OG0008042	DROME14442, DROME14443, DROME14441	bflo_06471
OG0008043	DROME11043	bflo_19743, bflo_15192
OG0008046	DROME04953	bflo_12522
OG0008049	DROME06428	bflo_20285
OG0008050	DROME04442	bflo_25880
OG0008053	DROME01291	bflo_10200
OG0008055	DROME03088	bflo_11673, bflo_11797
OG0008056	DROME02535	bflo_22457
OG0008062	DROME17709	bflo_01328
OG0008067	DROME19730, DROME19732, DROME19731	bflo_06241
OG0008068	DROME01969	bflo_14995
OG0008069	DROME20009	bflo_25318
OG0008071	DROME09459, DROME16653	bflo_20776
OG0008075	DROME11758	bflo_14400
OG0008079	DROME10112	bflo_24655
OG0008081	DROME09031	bflo_13733
OG0008082	DROME14554	bflo_04484
OG0008087	DROME09309, DROME09310	bflo_00892
OG0008091	DROME00222	bflo_20178
OG0008092	DROME20980, DROME20979	bflo_10744
OG0008094	DROME08591	bflo_11003
OG0008100	DROME19462	bflo_06252
OG0008103	DROME10134	bflo_23153
OG0008104	DROME08058	bflo_07082
OG0008105	DROME14648	bflo_24175
OG0008106	DROME10011	bflo_12352
OG0008107	DROME05339	bflo_02513
OG0008108	DROME01195, DROME01194	bflo_12718
OG0008110	DROME00054	bflo_09748
OG0008113	DROME10166	bflo_08464
OG0008115	DROME18541, DROME18542, DROME01751	bflo_23862
OG0008117	DROME00477	bflo_16568
OG0008120	DROME14547	bflo_17432
OG0008122	DROME05443, DROME05446, DROME05444, DROME05445	bflo_22916
OG0008123	DROME17222, DROME17223, DROME17224	bflo_11111, bflo_27008
OG0008124	DROME18787, DROME18788, DROME19283, DROME19282	bflo_21059
OG0008125	DROME00652	bflo_11403
OG0008126	DROME13720	bflo_02173
OG0008127	DROME20959	bflo_14260
OG0008136	DROME09512	bflo_13975
OG0008143	DROME15175	bflo_14244
OG0008151	DROME09619, DROME09620	bflo_08210
OG0008161	DROME00010, DROME00012, DROME00011, DROME00014, DROME00015, DROME00013, DROME00016, DROME00009, DROME06665, DROME22046, DROME02963, DROME12171, DROME12170, DROME12169, DROME12168	bflo_10454
OG0008201	DROME14121	bflo_11543
OG0008202	DROME21810	bflo_17727
OG0008205	DROME18014	bflo_15599
OG0008208	DROME16689	bflo_12074
OG0008215	DROME06606	bflo_14211
OG0008216	DROME01108, DROME00866	bflo_24967
OG0008219	DROME09623	bflo_23179
OG0008220	DROME11266	bflo_14162
OG0008224	DROME06232	bflo_13074
OG0008229	DROME21747	bflo_16534
OG0008230	DROME04392	bflo_13174
OG0008232	DROME01932	bflo_15698, bflo_05139
OG0008236	DROME21584	bflo_19397
OG0008238	DROME14135	bflo_25853
OG0008239	DROME08355	bflo_07315
OG0008240	DROME03015	bflo_19120
OG0008243	DROME17525	bflo_17256
OG0008245	DROME06758, DROME06760, DROME06759	bflo_20079
OG0008246	DROME11496, DROME02594	bflo_02073
OG0008249	DROME19019	bflo_25552
OG0008250	DROME02536	bflo_03608
OG0008251	DROME16902	bflo_08485
OG0008254	DROME21984	bflo_25097
OG0008255	DROME11309	bflo_18633
OG0008256	DROME14092, DROME14091	bflo_10539
OG0008257	DROME00630	bflo_21434
OG0008258	DROME16701	bflo_05172
OG0008261	DROME00578	bflo_14794
OG0008262	DROME11696	bflo_15826
OG0008263	DROME00718	bflo_16405
OG0008264	DROME13492	bflo_05614
OG0008268	DROME08337	bflo_06894
OG0008269	DROME17491	bflo_15790
OG0008271	DROME06996	bflo_14838
OG0008273	DROME00516	bflo_19759
OG0008275	DROME03628, DROME03627	bflo_18433
OG0008278	DROME21695	bflo_20133
OG0008281	DROME14998	bflo_19968
OG0008283	DROME20884	bflo_20787
OG0008288	DROME19471	bflo_24277
OG0008293	DROME09142	bflo_06831
OG0008295	DROME02099, DROME09306	bflo_12425
OG0008297	DROME21432	bflo_14052
OG0008298	DROME02895	bflo_24555
OG0008304	DROME09856	bflo_22092
OG0008305	DROME01621	bflo_02959
OG0008307	DROME12835	bflo_20544
OG0008308	DROME14838	bflo_12490
OG0008312	DROME02035	bflo_23264
OG0008313	DROME18135	bflo_23105
OG0008315	DROME17780	bflo_20989
OG0008317	DROME08354	bflo_15554
OG0008318	DROME03856, DROME03855	bflo_15631
OG0008319	DROME01120	bflo_25081
OG0008320	DROME16494	bflo_10792
OG0008323	DROME15781	bflo_22601
OG0008325	DROME03626	bflo_13382
OG0008327	DROME21746	bflo_21013
OG0008328	DROME00964, DROME00963	bflo_17488
OG0008333	DROME20894	bflo_24979
OG0008335	DROME12715, DROME18818	bflo_26321
OG0008336	DROME07914	bflo_11246
OG0008339	DROME15405	bflo_01195
OG0008341	DROME15491	bflo_05713
OG0008343	DROME05923	bflo_01028, bflo_26613
OG0008345	DROME14820	bflo_06967
OG0008346	DROME04695	bflo_16079
OG0008347	DROME05337	bflo_02342
OG0008348	DROME00896	bflo_16901
OG0008349	DROME12360, DROME16513	bflo_14681
OG0008351	DROME01247	bflo_03945
OG0008353	DROME16354	bflo_11912
OG0008355	DROME11930	bflo_15690
OG0008357	DROME00228	bflo_06087
OG0008358	DROME14176, DROME14175, DROME14177	bflo_13528, bflo_05244
OG0008359	DROME02002	bflo_05938
OG0008361	DROME06617	bflo_04798
OG0008363	DROME09820	bflo_14232
OG0008364	DROME14632	bflo_09352
OG0008369	DROME01004, DROME18984	bflo_20549
OG0008373	DROME07396	bflo_03244
OG0008377	DROME15639, DROME15638, DROME15637	bflo_18878
OG0008379	DROME18342	bflo_25706
OG0008381	DROME07899	bflo_09299
OG0008383	DROME00341	bflo_25105
OG0008384	DROME14218	bflo_24417
OG0008386	DROME15270, DROME15271	bflo_25355
OG0008388	DROME15477	bflo_23360
OG0008391	DROME01463	bflo_16567
OG0008392	DROME08319	bflo_23144
OG0008398	DROME00605	bflo_19695, bflo_24094
OG0008400	DROME09510	bflo_25665
OG0008401	DROME09509, DROME09508	bflo_12127
OG0008402	DROME00416	bflo_01788
OG0008403	DROME07792	bflo_17519
OG0008404	DROME00855	bflo_16793
OG0008412	DROME08805	bflo_06204
OG0008415	DROME14546	bflo_14538
OG0008416	DROME04988, DROME04987	bflo_13157
OG0008418	DROME02335	bflo_22363
OG0008422	DROME13691	bflo_18567
OG0008424	DROME21655	bflo_04295
OG0008427	DROME09186	bflo_06302
OG0008443	DROME20246	bflo_17736
OG0008444	DROME06774	bflo_07626
OG0008509	DROME01326	bflo_24600
OG0008516	DROME15972	bflo_13080
OG0008528	DROME04176	bflo_05777
OG0008533	DROME00226	bflo_18027
OG0008534	DROME06269	bflo_09494
OG0008539	DROME17009	bflo_12416
OG0008540	DROME13108	bflo_08478
OG0008542	DROME07458	bflo_06695
OG0008544	DROME04324	bflo_06925
OG0008546	DROME15569	bflo_13964
OG0008555	DROME11395, DROME11394	bflo_04455
OG0008559	DROME14908	bflo_00950
OG0008561	DROME12139	bflo_20126
OG0008562	DROME14061	bflo_17593
OG0008563	DROME03604	bflo_20452
OG0008569	DROME14211	bflo_24484, bflo_12544, bflo_19168
OG0008570	DROME05758	bflo_23263
OG0008572	DROME13238	bflo_04448
OG0008573	DROME01886	bflo_06641
OG0008578	DROME12401	bflo_13092
OG0008588	DROME12637	bflo_23737
OG0008591	DROME11628	bflo_20888
OG0008592	DROME10421	bflo_16706
OG0008596	DROME20262	bflo_18694
OG0008600	DROME13072	bflo_09225
OG0008602	DROME13490	bflo_21727
OG0008606	DROME08229	bflo_01729
OG0008609	DROME03665	bflo_23813
OG0008611	DROME14947	bflo_17065
OG0008620	DROME19856, DROME19857	bflo_06625
OG0008626	DROME04318	bflo_12655
OG0008627	DROME19713	bflo_14368
OG0008628	DROME05518	bflo_14884
OG0008631	DROME13804	bflo_09016
OG0008637	DROME01692	bflo_24442
OG0008639	DROME14156	bflo_18095
OG0008640	DROME13657, DROME13656	bflo_13625
OG0008644	DROME16291	bflo_10691
OG0008646	DROME20151	bflo_18097
OG0008647	DROME16287	bflo_01564
OG0008656	DROME01865	bflo_14876
OG0008658	DROME15306	bflo_01987
OG0008666	DROME19154	bflo_05647
OG0008672	DROME21006, DROME03145	bflo_05851
OG0008673	DROME17016	bflo_16309
OG0008674	DROME15616	bflo_15118
OG0008676	DROME08298	bflo_21049
OG0008677	DROME02959	bflo_25713
OG0008680	DROME02750	bflo_09791
OG0008681	DROME00538	bflo_01433
OG0008682	DROME12484, DROME12483, DROME12485, DROME12486, DROME12482	bflo_03828
OG0008684	DROME05158	bflo_00413
OG0008685	DROME14794	bflo_13111
OG0008703	DROME08908, DROME08907, DROME08911, DROME08906, DROME08915, DROME08914, DROME08909, DROME08910, DROME08912, DROME08913, DROME08905, DROME08916, DROME08917	bflo_02625
OG0008705	DROME21927, DROME21926, DROME21928	bflo_00932
OG0008753	DROME16105	bflo_15547
OG0008760	DROME15736	bflo_19040
OG0008762	DROME07427	bflo_05577
OG0008782	DROME21639	bflo_01498
OG0008790	DROME10403	bflo_08227
OG0008792	DROME16975, DROME16976, DROME16974	bflo_08494
OG0008794	DROME08595, DROME09157	bflo_14261
OG0008799	DROME16243	bflo_16333
OG0008824	DROME09947	bflo_15812
OG0008826	DROME12581	bflo_25727
OG0008828	DROME00117	bflo_02345
OG0008829	DROME09279	bflo_08652
OG0008830	DROME20088	bflo_25295
OG0008837	DROME16336	bflo_20413
OG0008840	DROME04981	bflo_12618
OG0008845	DROME08807	bflo_20567, bflo_20568
OG0008847	DROME11187	bflo_18075
OG0008850	DROME16833, DROME16834	bflo_09038
OG0008859	DROME11945	bflo_03999
OG0008870	DROME02619	bflo_20316
OG0008877	DROME16950	bflo_23290
OG0008879	DROME01892, DROME01893	bflo_22896
OG0008881	DROME18289	bflo_07046
OG0008885	DROME18530	bflo_00571
OG0008891	DROME12640	bflo_09549
OG0008900	DROME13719	bflo_23072
OG0008903	DROME00534	bflo_11258
OG0008910	DROME13999	bflo_12046
OG0008911	DROME13742	bflo_12256
OG0008914	DROME12250	bflo_14245
OG0008915	DROME17080	bflo_13355
OG0008916	DROME11514	bflo_17897, bflo_17442
OG0008917	DROME18742	bflo_14279
OG0008924	DROME15634	bflo_11447
OG0008929	DROME08852	bflo_06279
OG0008931	DROME11180	bflo_05606
OG0008938	DROME08097	bflo_09125
OG0008946	DROME03547	bflo_14917
OG0008959	DROME08488	bflo_05761
OG0008969	DROME11989	bflo_13370
OG0008990	DROME09658	bflo_02482
OG0009044	DROME20940	bflo_05674
OG0009048	DROME03532	bflo_23453
OG0009052	DROME09266, DROME09267	bflo_22515
OG0009055	DROME04696	bflo_21778
OG0009067	DROME13879	bflo_22563
OG0009076	DROME05207	bflo_23517
OG0009083	DROME13205	bflo_05597
OG0009084	DROME06270	bflo_11022
OG0009086	DROME14745, DROME14746	bflo_07370
OG0009094	DROME05666	bflo_22621
OG0009110	DROME14233	bflo_00202
OG0009121	DROME13608	bflo_15028
OG0009127	DROME15729	bflo_11742
OG0009152	DROME20327, DROME20329, DROME20328	bflo_08516
OG0009153	DROME09853	bflo_20318
OG0009157	DROME17933	bflo_09443
OG0009158	DROME19303	bflo_24079
OG0009163	DROME00113	bflo_23069
OG0009168	DROME00391	bflo_16402
OG0009169	DROME14808	bflo_11409
OG0009175	DROME08856	bflo_06260
OG0009182	DROME21411, DROME21410, DROME21412	bflo_14498
OG0009190	DROME01051, DROME07457	bflo_20876
OG0009194	DROME05340	bflo_14814
OG0009198	DROME02242	bflo_01644
OG0009217	DROME09051	bflo_21147, bflo_20863
OG0009222	DROME17610, DROME17611, DROME17612	bflo_07155
OG0009225	DROME05479, DROME21718	bflo_00926
OG0009231	DROME10460	bflo_13845
OG0009296	DROME04947	bflo_05038
OG0009307	DROME21568	bflo_23417
OG0009312	DROME04430	bflo_03363
OG0009313	DROME10771	bflo_23398
OG0009322	DROME01125	bflo_15882
OG0009339	DROME06771	bflo_01954
OG0009340	DROME08497	bflo_05682
OG0009351	DROME06533, DROME06535, DROME06532, DROME06530, DROME06531, DROME06534	bflo_19240
OG0009354	DROME05188, DROME05189, DROME05187	bflo_13067
OG0009370	DROME09859	bflo_13910
OG0009378	DROME15726	bflo_25145
OG0009382	DROME11888	bflo_16656
OG0009388	DROME17894	bflo_10528
OG0009390	DROME02337	bflo_14283
OG0009392	DROME01321, DROME06882	bflo_23448
OG0009402	DROME13806, DROME13805	bflo_13929
OG0009415	DROME16962	bflo_05298
OG0009419	DROME21522	bflo_06995
OG0009423	DROME08950	bflo_26380
OG0009434	DROME07128	bflo_20190
OG0009451	DROME09049	bflo_08820
OG0009452	DROME00415	bflo_12856
OG0009472	DROME21491	bflo_24709
OG0009483	DROME10971	bflo_12506
OG0009485	DROME11380, DROME01928	bflo_23134
OG0009486	DROME19361, DROME19360	bflo_14752, bflo_16016
OG0009493	DROME14901	bflo_11995
OG0009548	DROME00024	bflo_07984
OG0009576	DROME20280	bflo_23430
OG0009590	DROME02782	bflo_21682
OG0009604	DROME04323	bflo_13472
OG0009614	DROME08966	bflo_23191
OG0009617	DROME07605	bflo_02913
