Orthogroup	DROME	HELIO_ok
OG0007279	DROME12978, DROME12980, DROME12979	HELIO_03749
OG0007280	DROME20512	HELIO_00512
OG0007281	DROME11415, DROME11416	HELIO_07427
OG0007282	DROME02027	HELIO_12150
OG0007288	DROME07470	HELIO_09454
OG0007291	DROME13803	HELIO_12578
OG0007292	DROME04984	HELIO_01083
OG0007293	DROME10696	HELIO_01509, HELIO_01508
OG0007296	DROME06821	HELIO_03612
OG0007298	DROME03253	HELIO_08869
OG0007299	DROME20621	HELIO_08694
OG0007300	DROME05437	HELIO_02004
OG0007301	DROME00949	HELIO_00411
OG0007302	DROME10695	HELIO_02030
OG0007304	DROME05565	HELIO_12205
OG0007305	DROME06380	HELIO_03112
OG0007307	DROME21844	HELIO_05717
OG0007309	DROME00052	HELIO_10219
OG0007312	DROME15097	HELIO_09830
OG0007313	DROME10641	HELIO_04919
OG0007316	DROME03218	HELIO_07362
OG0007317	DROME05767	HELIO_09791
OG0007319	DROME02096	HELIO_07489
OG0007321	DROME14886	HELIO_04170
OG0007322	DROME01656	HELIO_07072
OG0007325	DROME00772	HELIO_09200
OG0007327	DROME08891	HELIO_05229
OG0007329	DROME03540	HELIO_09968
OG0007330	DROME06616	HELIO_04133
OG0007331	DROME00081	HELIO_08039
OG0007332	DROME15822	HELIO_04769
OG0007333	DROME16724	HELIO_07199
OG0007334	DROME14550	HELIO_03472
OG0007335	DROME20744	HELIO_11949
OG0007336	DROME19792	HELIO_06667
OG0007339	DROME15967	HELIO_09640
OG0007340	DROME01190	HELIO_03582
OG0007341	DROME11695	HELIO_11684
OG0007343	DROME05240	HELIO_03412
OG0007344	DROME20098	HELIO_08609
OG0007345	DROME03586	HELIO_06260
OG0007347	DROME13215	HELIO_09177
OG0007349	DROME04078	HELIO_06468
OG0007351	DROME10598	HELIO_08688
OG0007352	DROME21703	HELIO_08083
OG0007354	DROME05477, DROME05476	HELIO_02659
OG0007355	DROME17231	HELIO_04351
OG0007356	DROME08592	HELIO_07064
OG0007357	DROME00169	HELIO_06223
OG0007358	DROME20269, DROME20268	HELIO_03013
OG0007359	DROME19146	HELIO_11166
OG0007360	DROME19459	HELIO_05459
OG0007361	DROME13934	HELIO_01627
OG0007363	DROME13676	HELIO_01853
OG0007364	DROME21809	HELIO_03012
OG0007365	DROME04793	HELIO_09060
OG0007366	DROME08151	HELIO_05623
OG0007367	DROME04903	HELIO_11916
OG0007368	DROME12399	HELIO_09902
OG0007370	DROME03968	HELIO_02554
OG0007371	DROME02186	HELIO_02928
OG0007375	DROME20148	HELIO_06007
OG0007377	DROME11841	HELIO_08244
OG0007378	DROME12005	HELIO_05336
OG0007379	DROME14877	HELIO_03559
OG0007383	DROME15992, DROME15994, DROME15993	HELIO_08619, HELIO_08621
OG0007385	DROME05965	HELIO_03304
OG0007386	DROME08936	HELIO_09551
OG0007387	DROME11857	HELIO_09254
OG0007388	DROME07430	HELIO_11355
OG0007389	DROME20485	HELIO_03631
OG0007391	DROME08685, DROME08686	HELIO_09468
OG0007393	DROME14294	HELIO_09515
OG0007395	DROME15690	HELIO_10203
OG0007396	DROME11407	HELIO_00896
OG0007397	DROME14953	HELIO_06855
OG0007399	DROME04756	HELIO_10834
OG0007400	DROME05763	HELIO_02129
OG0007403	DROME05771	HELIO_01171
OG0007405	DROME10897, DROME10896	HELIO_03624
OG0007407	DROME09567	HELIO_01901
OG0007408	DROME15350, DROME15352	HELIO_09431
OG0007409	DROME12956	HELIO_06116
OG0007411	DROME09875	HELIO_05076
OG0007412	DROME16298	HELIO_02238
OG0007413	DROME04023	HELIO_09705
OG0007414	DROME09035, DROME09036	HELIO_08640
OG0007416	DROME19013, DROME13286	HELIO_02849
OG0007417	DROME06465	HELIO_08832
OG0007418	DROME19454, DROME19453	HELIO_11504
OG0007419	DROME15814	HELIO_03480
OG0007421	DROME18796	HELIO_09011
OG0007422	DROME18166, DROME18165	HELIO_02252
OG0007423	DROME21225	HELIO_11673
OG0007424	DROME15021	HELIO_07951
OG0007425	DROME18621	HELIO_11448
OG0007427	DROME13387	HELIO_07421
OG0007432	DROME11099	HELIO_05478
OG0007433	DROME15002, DROME15003	HELIO_09161
OG0007436	DROME02160	HELIO_09859
OG0007438	DROME05724	HELIO_06570
OG0007439	DROME11359	HELIO_07267
OG0007442	DROME17214	HELIO_05360
OG0007445	DROME12184, DROME12185	HELIO_06761
OG0007446	DROME18838	HELIO_07395
OG0007450	DROME18174	HELIO_00508
OG0007451	DROME01044	HELIO_04606
OG0007452	DROME05562	HELIO_07764
OG0007453	DROME08632, DROME08631	HELIO_06244
OG0007454	DROME01936	HELIO_11972
OG0007455	DROME05407	HELIO_12355
OG0007456	DROME08553	HELIO_09549
OG0007458	DROME06115	HELIO_09868
OG0007459	DROME15675	HELIO_01507
OG0007460	DROME11931	HELIO_08692
OG0007461	DROME04326	HELIO_01865
OG0007463	DROME11508	HELIO_00691
OG0007472	DROME12085	HELIO_11248
OG0007476	DROME01998	HELIO_04585
OG0007477	DROME18579	HELIO_10040
OG0007478	DROME11578	HELIO_04114
OG0007480	DROME01310	HELIO_07958
OG0007481	DROME06787	HELIO_12489
OG0007482	DROME19386	HELIO_12170
OG0007483	DROME16379	HELIO_09027
OG0007484	DROME13008	HELIO_06327
OG0007488	DROME15720	HELIO_09301
OG0007490	DROME19319, DROME05428	HELIO_03991
OG0007491	DROME16108	HELIO_08829
OG0007492	DROME03070	HELIO_02672
OG0007495	DROME21169	HELIO_09614
OG0007496	DROME02361	HELIO_05033
OG0007498	DROME07302	HELIO_11706
OG0007499	DROME15554	HELIO_04404
OG0007501	DROME05481	HELIO_06537
OG0007503	DROME05006	HELIO_10821
OG0007504	DROME09511	HELIO_07294
OG0007507	DROME07477, DROME07281	HELIO_05954
OG0007508	DROME11676, DROME11677	HELIO_01803
OG0007509	DROME00425, DROME08833	HELIO_08680
OG0007510	DROME16224	HELIO_08253
OG0007515	DROME00112	HELIO_02726
OG0007517	DROME17380, DROME17379	HELIO_00725
OG0007518	DROME00450	HELIO_10823
OG0007519	DROME11576	HELIO_05000
OG0007525	DROME18795	HELIO_06830
OG0007527	DROME11575	HELIO_08185
OG0007531	DROME18150	HELIO_12240
OG0007533	DROME10145	HELIO_06152
OG0007539	DROME18639	HELIO_06056, HELIO_10955, HELIO_05904, HELIO_11679
OG0007586	DROME07523	HELIO_01877
OG0007589	DROME13237	HELIO_07736
OG0007591	DROME03303	HELIO_10985
OG0007594	DROME21320	HELIO_06012
OG0007597	DROME11734	HELIO_09185
OG0007598	DROME18070	HELIO_02686
OG0007605	DROME04308	HELIO_08599
OG0007610	DROME11054, DROME13702	HELIO_03990
OG0007616	DROME01134	HELIO_00580
OG0007617	DROME17658	HELIO_03303
OG0007619	DROME13917	HELIO_00818
OG0007624	DROME22076	HELIO_03334
OG0007626	DROME17034	HELIO_06920
OG0007629	DROME17004	HELIO_03806
OG0007633	DROME21858	HELIO_01601, HELIO_04618
OG0007634	DROME03086	HELIO_08632
OG0007638	DROME04531	HELIO_04448
OG0007642	DROME19922, DROME10802	HELIO_09919
OG0007645	DROME19485	HELIO_08180
OG0007646	DROME01727	HELIO_09428
OG0007647	DROME12776, DROME12777	HELIO_06564
OG0007648	DROME10644	HELIO_11122
OG0007649	DROME07677	HELIO_02723
OG0007650	DROME06961	HELIO_07386
OG0007651	DROME09521	HELIO_02073
OG0007656	DROME19669	HELIO_03326
OG0007657	DROME21498	HELIO_09924
OG0007660	DROME02310, DROME02307	HELIO_04891
OG0007662	DROME00293	HELIO_05739
OG0007663	DROME19396	HELIO_09052
OG0007664	DROME16279	HELIO_04897
OG0007666	DROME13925	HELIO_07744
OG0007667	DROME01143	HELIO_04334
OG0007668	DROME16714	HELIO_03931
OG0007671	DROME08426, DROME08427	HELIO_05540
OG0007673	DROME03587	HELIO_12156
OG0007676	DROME19677	HELIO_07836
OG0007680	DROME12223, DROME20813	HELIO_05007
OG0007686	DROME05296	HELIO_07993
OG0007687	DROME05239	HELIO_01462
OG0007690	DROME19805	HELIO_01667
OG0007691	DROME05660	HELIO_10851
OG0007695	DROME08604	HELIO_05669
OG0007696	DROME07818, DROME07817	HELIO_08043
OG0007698	DROME06524	HELIO_02873
OG0007702	DROME04524	HELIO_01625
OG0007703	DROME09613	HELIO_00511
OG0007708	DROME19898	HELIO_02843
OG0007712	DROME00072	HELIO_06849
OG0007713	DROME08102	HELIO_05941
OG0007714	DROME18732, DROME18731	HELIO_10358, HELIO_10359
OG0007715	DROME00231	HELIO_04524
OG0007717	DROME14273	HELIO_08633
OG0007719	DROME08626	HELIO_11950
OG0007722	DROME05973	HELIO_05263
OG0007729	DROME13937	HELIO_03269
OG0007732	DROME15276	HELIO_12689
OG0007733	DROME02381	HELIO_07297
OG0007736	DROME02622	HELIO_07658
OG0007739	DROME03472	HELIO_03035
OG0007743	DROME21252	HELIO_10929
OG0007746	DROME15467	HELIO_11155
OG0007749	DROME11919	HELIO_03431
OG0007750	DROME14153	HELIO_09626
OG0007751	DROME07969	HELIO_06655
OG0007752	DROME19902	HELIO_00832
OG0007754	DROME10213	HELIO_02629
OG0007756	DROME19305, DROME19304	HELIO_06807
OG0007759	DROME02749	HELIO_12236
OG0007761	DROME12840	HELIO_10949
OG0007763	DROME09941	HELIO_06612
OG0007767	DROME15596	HELIO_03760
OG0007768	DROME03522	HELIO_10681
OG0007772	DROME12007	HELIO_01680
OG0007773	DROME08270	HELIO_07954
OG0007774	DROME12031	HELIO_11728
OG0007779	DROME02843	HELIO_02670
OG0007782	DROME19324	HELIO_11482
OG0007783	DROME03858	HELIO_03457
OG0007784	DROME13437	HELIO_06523
OG0007786	DROME18638	HELIO_09437
OG0007787	DROME03884, DROME03887, DROME03885	HELIO_04230
OG0007790	DROME12339	HELIO_08844
OG0007798	DROME15483	HELIO_11116
OG0007799	DROME16355	HELIO_07533
OG0007800	DROME01328	HELIO_02307
OG0007803	DROME02406	HELIO_00912
OG0007805	DROME01226	HELIO_08060
OG0007807	DROME02602, DROME02603	HELIO_01066
OG0007809	DROME03461	HELIO_07903
OG0007810	DROME06120	HELIO_09745
OG0007811	DROME12619	HELIO_00921
OG0007812	DROME15163	HELIO_04110
OG0007813	DROME14956	HELIO_00743
OG0007816	DROME17032	HELIO_07334
OG0007823	DROME13489	HELIO_08358
OG0007827	DROME12150	HELIO_06096
OG0007829	DROME12217	HELIO_01759
OG0007830	DROME18766	HELIO_08878
OG0007831	DROME00843	HELIO_12772
OG0007833	DROME06789, DROME06790	HELIO_05559
OG0007835	DROME08087	HELIO_12549
OG0007840	DROME16035	HELIO_04802
OG0007841	DROME11786	HELIO_12452
OG0007843	DROME21223	HELIO_04963
OG0007846	DROME18574	HELIO_12188
OG0007848	DROME09406	HELIO_04240
OG0007850	DROME17217	HELIO_05804
OG0007851	DROME03473	HELIO_08350
OG0007854	DROME14458	HELIO_05486
OG0007858	DROME07490	HELIO_05719
OG0007911	DROME01183	HELIO_11434
OG0007918	DROME12221	HELIO_04419
OG0007929	DROME20970	HELIO_03658
OG0007931	DROME17745	HELIO_00059
OG0007932	DROME04704	HELIO_01358
OG0007935	DROME05405	HELIO_04002
OG0007937	DROME14062	HELIO_07186
OG0007941	DROME01234	HELIO_04750
OG0007943	DROME21368	HELIO_05542
OG0007947	DROME10269	HELIO_01214
OG0007948	DROME14592	HELIO_02781
OG0007949	DROME00508	HELIO_02382
OG0007951	DROME08356	HELIO_00106
OG0007953	DROME09819	HELIO_04337
OG0007956	DROME04763, DROME04764	HELIO_00807
OG0007957	DROME16988	HELIO_02424
OG0007958	DROME07369	HELIO_03422
OG0007962	DROME13835	HELIO_04538
OG0007966	DROME06982	HELIO_06554
OG0007968	DROME08366	HELIO_08321
OG0007972	DROME05655	HELIO_04967
OG0007975	DROME08774	HELIO_02337
OG0007978	DROME15288	HELIO_02240
OG0007979	DROME02018	HELIO_02677
OG0007980	DROME18856	HELIO_00219
OG0007983	DROME15066, DROME15065	HELIO_01979
OG0007984	DROME12797	HELIO_09497
OG0007990	DROME02537	HELIO_00307
OG0007991	DROME15771	HELIO_02057
OG0007993	DROME19632	HELIO_01029
OG0007994	DROME00744	HELIO_01780
OG0007996	DROME19142	HELIO_00492
OG0007997	DROME05664	HELIO_03100
OG0007999	DROME10618	HELIO_08262
OG0008000	DROME08107	HELIO_04177
OG0008003	DROME00766, DROME00767	HELIO_02384
OG0008008	DROME15850	HELIO_05467
OG0008009	DROME15050	HELIO_11167
OG0008011	DROME08106	HELIO_10599
OG0008013	DROME19871	HELIO_04462
OG0008020	DROME08219	HELIO_00997
OG0008023	DROME07714	HELIO_00436
OG0008025	DROME11023, DROME11024	HELIO_09213
OG0008027	DROME14280	HELIO_04688
OG0008028	DROME00865	HELIO_10437
OG0008030	DROME05451	HELIO_08520
OG0008031	DROME00893	HELIO_10799
OG0008036	DROME14879	HELIO_03192
OG0008038	DROME21413	HELIO_02850
OG0008041	DROME15272	HELIO_00327
OG0008042	DROME14442, DROME14443, DROME14441	HELIO_03968
OG0008046	DROME04953	HELIO_01039
OG0008050	DROME04442	HELIO_01160
OG0008051	DROME02747	HELIO_09542
OG0008053	DROME01291	HELIO_03591
OG0008055	DROME03088	HELIO_01274
OG0008056	DROME02535	HELIO_00846
OG0008062	DROME17709	HELIO_00796
OG0008067	DROME19730, DROME19732, DROME19731	HELIO_10931
OG0008071	DROME09459, DROME16653	HELIO_01342
OG0008072	DROME20664, DROME12867, DROME08206	HELIO_01026
OG0008075	DROME11758	HELIO_03101
OG0008079	DROME10112	HELIO_00746
OG0008080	DROME01083	HELIO_12214
OG0008081	DROME09031	HELIO_05879
OG0008082	DROME14554	HELIO_08934
OG0008087	DROME09309, DROME09310	HELIO_02440
OG0008091	DROME00222	HELIO_09088
OG0008092	DROME20980, DROME20979	HELIO_10325, HELIO_10324
OG0008094	DROME08591	HELIO_00528
OG0008100	DROME19462	HELIO_11850
OG0008103	DROME10134	HELIO_02960
OG0008104	DROME08058	HELIO_09386
OG0008105	DROME14648	HELIO_10149
OG0008106	DROME10011	HELIO_09935
OG0008107	DROME05339	HELIO_06547
OG0008108	DROME01195, DROME01194	HELIO_11492
OG0008110	DROME00054	HELIO_05692
OG0008113	DROME10166	HELIO_06984
OG0008115	DROME18541, DROME18542, DROME01751	HELIO_12049
OG0008117	DROME00477	HELIO_05202
OG0008120	DROME14547	HELIO_06493
OG0008122	DROME05443, DROME05446, DROME05444, DROME05445	HELIO_07016
OG0008125	DROME00652	HELIO_08722
OG0008126	DROME13720	HELIO_11510
OG0008136	DROME09512	HELIO_04953
OG0008143	DROME15175	HELIO_08867
OG0008201	DROME14121	HELIO_08285
OG0008203	DROME06351	HELIO_01479
OG0008205	DROME18014	HELIO_02068
OG0008208	DROME16689	HELIO_04865
OG0008216	DROME01108, DROME00866	HELIO_00375
OG0008219	DROME09623	HELIO_07426
OG0008220	DROME11266	HELIO_07373
OG0008224	DROME06232	HELIO_09989
OG0008229	DROME21747	HELIO_03919
OG0008230	DROME04392	HELIO_03124
OG0008232	DROME01932	HELIO_07795
OG0008236	DROME21584	HELIO_07881
OG0008238	DROME14135	HELIO_06475
OG0008239	DROME08355	HELIO_01309
OG0008240	DROME03015	HELIO_07931
OG0008243	DROME17525	HELIO_00975
OG0008245	DROME06758, DROME06760, DROME06759	HELIO_02765
OG0008246	DROME11496, DROME02594	HELIO_02676
OG0008249	DROME19019	HELIO_10481
OG0008251	DROME16902	HELIO_02762
OG0008254	DROME21984	HELIO_03446
OG0008255	DROME11309	HELIO_11489
OG0008256	DROME14092, DROME14091	HELIO_01385
OG0008258	DROME16701	HELIO_08230
OG0008262	DROME11696	HELIO_01675
OG0008263	DROME00718	HELIO_05980
OG0008264	DROME13492	HELIO_08483
OG0008267	DROME10683	HELIO_02344
OG0008268	DROME08337	HELIO_05239
OG0008269	DROME17491	HELIO_01747
OG0008271	DROME06996	HELIO_09393
OG0008275	DROME03628, DROME03627	HELIO_01566
OG0008278	DROME21695	HELIO_02392
OG0008281	DROME14998	HELIO_07104
OG0008283	DROME20884	HELIO_08317
OG0008288	DROME19471	HELIO_00679
OG0008297	DROME21432	HELIO_08616
OG0008298	DROME02895	HELIO_02538
OG0008304	DROME09856	HELIO_07539
OG0008305	DROME01621	HELIO_03471
OG0008307	DROME12835	HELIO_06378
OG0008312	DROME02035	HELIO_08007
OG0008313	DROME18135	HELIO_12407
OG0008315	DROME17780	HELIO_09519
OG0008317	DROME08354	HELIO_02138
OG0008318	DROME03856, DROME03855	HELIO_07428
OG0008319	DROME01120	HELIO_06862
OG0008320	DROME16494	HELIO_03556
OG0008323	DROME15781	HELIO_04361
OG0008325	DROME03626	HELIO_02818
OG0008327	DROME21746	HELIO_01314
OG0008328	DROME00964, DROME00963	HELIO_11036
OG0008333	DROME20894	HELIO_10273
OG0008335	DROME12715, DROME18818	HELIO_00538
OG0008336	DROME07914	HELIO_01313
OG0008341	DROME15491	HELIO_12300
OG0008343	DROME05923	HELIO_06743
OG0008345	DROME14820	HELIO_07583
OG0008346	DROME04695	HELIO_08226
OG0008348	DROME00896	HELIO_02649
OG0008351	DROME01247	HELIO_01614
OG0008353	DROME16354	HELIO_12685
OG0008355	DROME11930	HELIO_04747
OG0008357	DROME00228	HELIO_11937
OG0008359	DROME02002	HELIO_01763
OG0008361	DROME06617	HELIO_10495
OG0008363	DROME09820	HELIO_01576
OG0008364	DROME14632	HELIO_02534
OG0008373	DROME07396	HELIO_08596
OG0008377	DROME15639, DROME15638, DROME15637	HELIO_12310
OG0008379	DROME18342	HELIO_05538
OG0008380	DROME20197	HELIO_07458
OG0008381	DROME07899	HELIO_00618
OG0008383	DROME00341	HELIO_00611
OG0008384	DROME14218	HELIO_04355
OG0008386	DROME15270, DROME15271	HELIO_04034
OG0008391	DROME01463	HELIO_11781
OG0008398	DROME00605	HELIO_05220
OG0008400	DROME09510	HELIO_08378
OG0008401	DROME09509, DROME09508	HELIO_06030
OG0008402	DROME00416	HELIO_03856
OG0008403	DROME07792	HELIO_10617
OG0008410	DROME09023	HELIO_09224
OG0008412	DROME08805	HELIO_01661
OG0008415	DROME14546	HELIO_05382
OG0008418	DROME02335	HELIO_11275
OG0008422	DROME13691	HELIO_05208
OG0008424	DROME21655	HELIO_04563
OG0008427	DROME09186	HELIO_10187
OG0008443	DROME20246	HELIO_11314
OG0008516	DROME15972	HELIO_04595
OG0008522	DROME17936	HELIO_04142
OG0008533	DROME00226	HELIO_03659
OG0008534	DROME06269	HELIO_10220
OG0008539	DROME17009	HELIO_02748
OG0008542	DROME07458	HELIO_02038
OG0008546	DROME15569	HELIO_01418
OG0008555	DROME11395, DROME11394	HELIO_04807
OG0008559	DROME14908	HELIO_02665
OG0008562	DROME14061	HELIO_03927
OG0008563	DROME03604	HELIO_03942
OG0008569	DROME14211	HELIO_03993
OG0008571	DROME01378	HELIO_01645
OG0008572	DROME13238	HELIO_06443
OG0008573	DROME01886	HELIO_05582
OG0008578	DROME12401	HELIO_02266
OG0008588	DROME12637	HELIO_02756
OG0008591	DROME11628	HELIO_06642
OG0008592	DROME10421	HELIO_03851
OG0008600	DROME13072	HELIO_07556
OG0008602	DROME13490	HELIO_12291
OG0008611	DROME14947	HELIO_09253
OG0008627	DROME19713	HELIO_01629
OG0008628	DROME05518	HELIO_06307
OG0008637	DROME01692	HELIO_03149
OG0008640	DROME13657, DROME13656	HELIO_12350
OG0008644	DROME16291	HELIO_01076
OG0008645	DROME10951	HELIO_02532
OG0008646	DROME20151	HELIO_11580
OG0008647	DROME16287	HELIO_03614
OG0008656	DROME01865	HELIO_05702
OG0008658	DROME15306	HELIO_01843
OG0008659	DROME06094	HELIO_05034
OG0008662	DROME14303	HELIO_07636
OG0008663	DROME17434, DROME17433	HELIO_09883
OG0008666	DROME19154	HELIO_06627
OG0008673	DROME17016	HELIO_11675
OG0008677	DROME02959	HELIO_07128
OG0008680	DROME02750	HELIO_07201
OG0008681	DROME00538	HELIO_01222
OG0008684	DROME05158	HELIO_03734
OG0008753	DROME16105	HELIO_11190
OG0008760	DROME15736	HELIO_06810
OG0008782	DROME21639	HELIO_07165
OG0008790	DROME10403	HELIO_01900
OG0008792	DROME16975, DROME16976, DROME16974	HELIO_12590
OG0008794	DROME08595, DROME09157	HELIO_06723
OG0008799	DROME16243	HELIO_04045
OG0008826	DROME12581	HELIO_04061
OG0008828	DROME00117	HELIO_04241
OG0008829	DROME09279	HELIO_05808
OG0008840	DROME04981	HELIO_12138
OG0008843	DROME01424, DROME01426, DROME01423, DROME01431, DROME01425, DROME01429, DROME01430, DROME01428, DROME01427	HELIO_06981
OG0008845	DROME08807	HELIO_09038
OG0008847	DROME11187	HELIO_09444
OG0008850	DROME16833, DROME16834	HELIO_08441
OG0008859	DROME11945	HELIO_08303
OG0008870	DROME02619	HELIO_01663
OG0008877	DROME16950	HELIO_04838
OG0008879	DROME01892, DROME01893	HELIO_12641
OG0008885	DROME18530	HELIO_08833
OG0008900	DROME13719	HELIO_03569
OG0008911	DROME13742	HELIO_05853
OG0008914	DROME12250	HELIO_05180
OG0008916	DROME11514	HELIO_09422
OG0008917	DROME18742	HELIO_00727
OG0008922	DROME15229	HELIO_04779
OG0008928	DROME02311, DROME02308	HELIO_05821
OG0008929	DROME08852	HELIO_10365
OG0008938	DROME08097	HELIO_01404
OG0008946	DROME03547	HELIO_05136
OG0008959	DROME08488	HELIO_04258
OG0009048	DROME03532	HELIO_11604
OG0009052	DROME09266, DROME09267	HELIO_02954
OG0009055	DROME04696	HELIO_04944
OG0009067	DROME13879	HELIO_01845
OG0009073	DROME08320	HELIO_03383
OG0009076	DROME05207	HELIO_05742
OG0009083	DROME13205	HELIO_08474
OG0009084	DROME06270	HELIO_09844
OG0009086	DROME14745, DROME14746	HELIO_09767
OG0009110	DROME14233	HELIO_04266
OG0009152	DROME20327, DROME20329, DROME20328	HELIO_02105
OG0009157	DROME17933	HELIO_01789
OG0009163	DROME00113	HELIO_02779
OG0009168	DROME00391	HELIO_01129
OG0009169	DROME14808	HELIO_06836
OG0009175	DROME08856	HELIO_03907
OG0009190	DROME01051, DROME07457	HELIO_03517
OG0009194	DROME05340	HELIO_01442
OG0009217	DROME09051	HELIO_01626
OG0009231	DROME10460	HELIO_07940, HELIO_07939
OG0009307	DROME21568	HELIO_03119
OG0009313	DROME10771	HELIO_01535
OG0009315	DROME07613	HELIO_05387
OG0009322	DROME01125	HELIO_08160
OG0009351	DROME06533, DROME06535, DROME06532, DROME06530, DROME06531, DROME06534	HELIO_04576
OG0009354	DROME05188, DROME05189, DROME05187	HELIO_04307
OG0009356	DROME15974	HELIO_00901
OG0009370	DROME09859	HELIO_04388
OG0009378	DROME15726	HELIO_11451
OG0009388	DROME17894	HELIO_12276
OG0009390	DROME02337	HELIO_01931
OG0009400	DROME06436	HELIO_00648
OG0009402	DROME13806, DROME13805	HELIO_06909
OG0009419	DROME21522	HELIO_09195
OG0009423	DROME08950	HELIO_05261
OG0009451	DROME09049	HELIO_12517
OG0009472	DROME21491	HELIO_01253
OG0009590	DROME02782	HELIO_01605
OG0009619	DROME08164, DROME08167, DROME08168, DROME08165, DROME08166, DROME08169	HELIO_10577
OG0009625	DROME07564	HELIO_07457, HELIO_05707
OG0009631	DROME03202, DROME03201, DROME03200	HELIO_10594
OG0009636	DROME17891	HELIO_02711, HELIO_11971
OG0009639	DROME04801	HELIO_08310
OG0009645	DROME09461, DROME09462, DROME09465, DROME09464, DROME09463	HELIO_09717
OG0009647	DROME21729	HELIO_08625
OG0009649	DROME13078	HELIO_09220
OG0009652	DROME17654	HELIO_00786
OG0009681	DROME04548	HELIO_04934
OG0009687	DROME12302	HELIO_03500
OG0009707	DROME12083	HELIO_00927
OG0009853	DROME16960	HELIO_05117, HELIO_10180
OG0009891	DROME01663, DROME01664	HELIO_03501
OG0009892	DROME06397	HELIO_02663
OG0009898	DROME16284, DROME16286, DROME16285	HELIO_02177, HELIO_02175, HELIO_02176
OG0010126	DROME16662	HELIO_06916
OG0010173	DROME06835	HELIO_09563
OG0010184	DROME15519, DROME15518	HELIO_04094
OG0010201	DROME03313, DROME02836	HELIO_11419
OG0010236	DROME19514, DROME19513	HELIO_08268
OG0010269	DROME17084	HELIO_01571
OG0010281	DROME19402	HELIO_08755
OG0010469	DROME11265	HELIO_02367, HELIO_11327
