Orthogroup	DROME	NEMVE
OG0006352	DROME15718	NEMVE14684
OG0006353	DROME00751	NEMVE13981, NEMVE21258
OG0006355	DROME00424	NEMVE11281
OG0006356	DROME02890	NEMVE09654
OG0006358	DROME03318, DROME03317	NEMVE22790
OG0006359	DROME01311	NEMVE21463, NEMVE10116
OG0006360	DROME19840	NEMVE11945, NEMVE14950, NEMVE09722
OG0006362	DROME11093	NEMVE15117
OG0006363	DROME07012	NEMVE09625
OG0006364	DROME14912	NEMVE05230, NEMVE00679
OG0006365	DROME21616, DROME21617	NEMVE21950
OG0006370	DROME08234	NEMVE05218
OG0006372	DROME08788	NEMVE09290
OG0006375	DROME19928	NEMVE11513
OG0006376	DROME13198	NEMVE23782
OG0006377	DROME08417	NEMVE16226
OG0006378	DROME17931	NEMVE15636
OG0006379	DROME02858, DROME04856	NEMVE15844
OG0006381	DROME02707, DROME20650	NEMVE22611
OG0006383	DROME12394	NEMVE13729
OG0006385	DROME09556	NEMVE19329
OG0006387	DROME09390	NEMVE24021
OG0006389	DROME15710	NEMVE21903
OG0006392	DROME11920	NEMVE14704, NEMVE12102
OG0006393	DROME03463, DROME03462	NEMVE22326
OG0006395	DROME00130	NEMVE21779
OG0006398	DROME21615	NEMVE12068
OG0006402	DROME17310	NEMVE11176
OG0006405	DROME13750, DROME13751	NEMVE14193
OG0006408	DROME17398, DROME17397	NEMVE13922
OG0006442	DROME16371	NEMVE04542, NEMVE04555
OG0006443	DROME16038	NEMVE24139
OG0006447	DROME10748	NEMVE14227
OG0006448	DROME21414	NEMVE14631
OG0006449	DROME03272	NEMVE14465
OG0006454	DROME19164	NEMVE01525
OG0006456	DROME00779	NEMVE14689
OG0006458	DROME10373	NEMVE23830
OG0006459	DROME10282	NEMVE15405
OG0006460	DROME15064	NEMVE05063
OG0006461	DROME01188	NEMVE25171
OG0006462	DROME01832	NEMVE13915
OG0006463	DROME10850	NEMVE06047
OG0006464	DROME15553	NEMVE13731
OG0006469	DROME02304	NEMVE10571
OG0006470	DROME05726, DROME05725	NEMVE04834
OG0006471	DROME03198	NEMVE11087, NEMVE19585
OG0006472	DROME01113	NEMVE04638
OG0006474	DROME18594	NEMVE04607
OG0006475	DROME11340, DROME11339	NEMVE13355
OG0006476	DROME02188	NEMVE13672
OG0006478	DROME10803	NEMVE08604
OG0006479	DROME03631	NEMVE25506
OG0006480	DROME15425, DROME15426	NEMVE14859
OG0006481	DROME02142, DROME01455	NEMVE14750
OG0006482	DROME21719	NEMVE03006
OG0006483	DROME04426	NEMVE17969
OG0006485	DROME17756	NEMVE22268
OG0006487	DROME20891	NEMVE07085
OG0006488	DROME14000	NEMVE02068
OG0006490	DROME17521	NEMVE14501
OG0006491	DROME09727	NEMVE05407
OG0006494	DROME13014	NEMVE14035
OG0006497	DROME11986	NEMVE24844
OG0006498	DROME00774	NEMVE14543
OG0006500	DROME02408	NEMVE07205
OG0006501	DROME07620	NEMVE11638, NEMVE12339, NEMVE13908
OG0006504	DROME01726	NEMVE14016
OG0006505	DROME19279	NEMVE14629
OG0006507	DROME11241, DROME13160	NEMVE00425, NEMVE01835
OG0006509	DROME06735	NEMVE24726
OG0006510	DROME21078	NEMVE14264, NEMVE15703
OG0006511	DROME02030	NEMVE14251
OG0006512	DROME14203	NEMVE22978
OG0006514	DROME04973	NEMVE21783
OG0006515	DROME17220	NEMVE04937
OG0006516	DROME07746	NEMVE06592
OG0006517	DROME16077, DROME16076	NEMVE18893, NEMVE20520
OG0006518	DROME12457	NEMVE13789
OG0006519	DROME10463	NEMVE13465
OG0006520	DROME01601	NEMVE22333
OG0006522	DROME21565, DROME21563, DROME21564	NEMVE06557, NEMVE20051
OG0006523	DROME13324	NEMVE25529
OG0006524	DROME08322	NEMVE24587, NEMVE06481
OG0006525	DROME16242	NEMVE22491
OG0006526	DROME10066	NEMVE14152
OG0006528	DROME03901, DROME03902, DROME03900	NEMVE22210
OG0006530	DROME02632	NEMVE02091
OG0006532	DROME18743	NEMVE08321
OG0006533	DROME11744, DROME11742, DROME11745, DROME11743	NEMVE04409
OG0006535	DROME21449, DROME21448	NEMVE20581
OG0006536	DROME00110	NEMVE17923
OG0006537	DROME17569	NEMVE03134, NEMVE02559
OG0006538	DROME00930	NEMVE23417
OG0006540	DROME04024	NEMVE14709
OG0006543	DROME19675	NEMVE14466, NEMVE04354
OG0006544	DROME08098	NEMVE14328
OG0006545	DROME14793	NEMVE18966
OG0006546	DROME03836	NEMVE05077
OG0006547	DROME21566	NEMVE14179
OG0006549	DROME08226	NEMVE14235, NEMVE01817
OG0006550	DROME12314	NEMVE08614
OG0006551	DROME01560	NEMVE18896
OG0006552	DROME02022	NEMVE14982
OG0006553	DROME06750	NEMVE08520
OG0006554	DROME13465	NEMVE11077
OG0006556	DROME10784	NEMVE14156
OG0006557	DROME08144	NEMVE13737
OG0006560	DROME17786	NEMVE18516
OG0006561	DROME15269	NEMVE13352
OG0006567	DROME01202	NEMVE23190
OG0006568	DROME05220	NEMVE19392, NEMVE19291
OG0006569	DROME20993	NEMVE17890
OG0006570	DROME20261	NEMVE14036
OG0006571	DROME05601	NEMVE19259
OG0006573	DROME14640	NEMVE24473
OG0006574	DROME19778	NEMVE18114
OG0006577	DROME16628	NEMVE17589
OG0006578	DROME15457	NEMVE14360
OG0006580	DROME00474	NEMVE13359
OG0006582	DROME02599, DROME02598, DROME02600	NEMVE10731
OG0006583	DROME16903	NEMVE06578
OG0006584	DROME07289	NEMVE13873
OG0006585	DROME00295, DROME00294	NEMVE07777, NEMVE12311
OG0006586	DROME11738, DROME02891	NEMVE02913, NEMVE05314
OG0006587	DROME02493	NEMVE23322
OG0006588	DROME21457	NEMVE02714
OG0006590	DROME17574	NEMVE05361
OG0006591	DROME11557, DROME11556	NEMVE07569
OG0006593	DROME11713	NEMVE12550
OG0006594	DROME12981	NEMVE14133
OG0006595	DROME20933	NEMVE14900
OG0006596	DROME13730, DROME13731	NEMVE21882
OG0006597	DROME19349	NEMVE08474, NEMVE00517
OG0006598	DROME15235	NEMVE20869, NEMVE13702
OG0006602	DROME18117	NEMVE22737
OG0006603	DROME08268, DROME08267	NEMVE13346
OG0006604	DROME10779	NEMVE25234
OG0006607	DROME06763	NEMVE07507
OG0006608	DROME15074	NEMVE25300, NEMVE11908
OG0006609	DROME08965	NEMVE01863, NEMVE08901
OG0006610	DROME00685	NEMVE05164
OG0006611	DROME04706, DROME04707	NEMVE03049, NEMVE05376, NEMVE20908
OG0006612	DROME07454	NEMVE25494
OG0006613	DROME02162, DROME02161	NEMVE23363
OG0006614	DROME03471	NEMVE04847
OG0006615	DROME05191	NEMVE08793
OG0006616	DROME04436, DROME04435	NEMVE20547, NEMVE13459
OG0006618	DROME08665	NEMVE09184
OG0006619	DROME20837, DROME20836	NEMVE24711
OG0006621	DROME01854	NEMVE02138
OG0006622	DROME13807	NEMVE14827
OG0006623	DROME03084	NEMVE12206, NEMVE10717
OG0006625	DROME13491	NEMVE16423
OG0006628	DROME04083, DROME04082	NEMVE05340
OG0006630	DROME13179	NEMVE14529
OG0006631	DROME06287	NEMVE21598, NEMVE22840
OG0006633	DROME10769	NEMVE10562
OG0006636	DROME02119	NEMVE02023
OG0006637	DROME01008	NEMVE09116
OG0006638	DROME10155	NEMVE10130
OG0006640	DROME00615	NEMVE12612, NEMVE12487, NEMVE16586
OG0006642	DROME08951	NEMVE24819, NEMVE00921
OG0006646	DROME15373	NEMVE12960
OG0006647	DROME02033	NEMVE14917
OG0006648	DROME03907, DROME03908	NEMVE20212
OG0006649	DROME00086	NEMVE20949
OG0006651	DROME04694	NEMVE24687
OG0006654	DROME20173	NEMVE10531
OG0006655	DROME18847	NEMVE21990
OG0006657	DROME19456, DROME19455	NEMVE07568
OG0006658	DROME21096	NEMVE08447, NEMVE14700
OG0006662	DROME19864	NEMVE14723
OG0006663	DROME13134	NEMVE25118
OG0006664	DROME04463	NEMVE00897
OG0006666	DROME07406, DROME07405, DROME07404, DROME07403	NEMVE15097
OG0006667	DROME06736	NEMVE14509
OG0006668	DROME09203, DROME09202, DROME09204	NEMVE13784
OG0006669	DROME09383	NEMVE01621, NEMVE12149
OG0006670	DROME03282	NEMVE14438
OG0006673	DROME03524	NEMVE13899
OG0006676	DROME04549	NEMVE15782
OG0006677	DROME21382	NEMVE22635
OG0006678	DROME02009	NEMVE15058
OG0006679	DROME03949, DROME03948	NEMVE22315
OG0006681	DROME07359, DROME07360	NEMVE24851
OG0006684	DROME10607	NEMVE17767
OG0006686	DROME10194	NEMVE25052
OG0006689	DROME16220, DROME06540	NEMVE24146, NEMVE12853
OG0006690	DROME00556	NEMVE23260
OG0006691	DROME16256	NEMVE14331
OG0006692	DROME03538	NEMVE14555
OG0006694	DROME08808	NEMVE06376
OG0006695	DROME15570	NEMVE19387
OG0006697	DROME13987	NEMVE13214
OG0006698	DROME10462, DROME10461	NEMVE24243
OG0006701	DROME00992	NEMVE16975
OG0006702	DROME02407	NEMVE14025
OG0006703	DROME12345	NEMVE06399
OG0006706	DROME18775	NEMVE08399
OG0006707	DROME19785	NEMVE18156, NEMVE12324
OG0006708	DROME07913	NEMVE23781
OG0006709	DROME12082	NEMVE06920
OG0006710	DROME13063, DROME13065, DROME13064	NEMVE10954
OG0006712	DROME09518, DROME09519	NEMVE05787
OG0006714	DROME13246	NEMVE13528
OG0006717	DROME10030	NEMVE17875
OG0006719	DROME11683	NEMVE25006
OG0006721	DROME06897	NEMVE24868
OG0006722	DROME04394	NEMVE22551
OG0006723	DROME17509	NEMVE13754
OG0006724	DROME13169	NEMVE17764, NEMVE10359
OG0006725	DROME01185	NEMVE05867
OG0006726	DROME11357	NEMVE06858
OG0006727	DROME13434	NEMVE14653
OG0006728	DROME19775	NEMVE16075
OG0006730	DROME11063, DROME10467	NEMVE16598
OG0006731	DROME07141	NEMVE22494
OG0006732	DROME16398	NEMVE14487
OG0006733	DROME12191, DROME12192	NEMVE15467
OG0006734	DROME14590	NEMVE14116
OG0006735	DROME21577	NEMVE18798, NEMVE20349, NEMVE09960, NEMVE21806
OG0006736	DROME10186	NEMVE24623
OG0006737	DROME08119	NEMVE09025
OG0006739	DROME14549	NEMVE00721
OG0006741	DROME13025	NEMVE13385
OG0006742	DROME17425	NEMVE25399
OG0006743	DROME14112	NEMVE16849
OG0006745	DROME12660	NEMVE24739
OG0006749	DROME18950	NEMVE24563
OG0006750	DROME09705	NEMVE25037
OG0006753	DROME16826	NEMVE10471
OG0006754	DROME03000	NEMVE23232
OG0006755	DROME13740	NEMVE22112
OG0006757	DROME14155	NEMVE06921
OG0006758	DROME17868, DROME17867	NEMVE23646
OG0006760	DROME19427	NEMVE21302, NEMVE15995
OG0006762	DROME14028	NEMVE08950
OG0006765	DROME10592, DROME10591	NEMVE11490
OG0006766	DROME03426	NEMVE03175
OG0006768	DROME02900	NEMVE18868, NEMVE25762
OG0006769	DROME06420	NEMVE01196, NEMVE13150
OG0006770	DROME13620	NEMVE23535
OG0006772	DROME15798, DROME09251	NEMVE25240
OG0006777	DROME18870, DROME18871	NEMVE10884
OG0006780	DROME20962	NEMVE06625
OG0006791	DROME09378, DROME09358, DROME12573	NEMVE14989
OG0006826	DROME14383	NEMVE13284
OG0006828	DROME08100, DROME08101, DROME21318	NEMVE07879
OG0006830	DROME11906	NEMVE08915
OG0006832	DROME16492, DROME16493	NEMVE22982
OG0006833	DROME06375	NEMVE24233
OG0006835	DROME02280, DROME02306	NEMVE16968, NEMVE07248
OG0006838	DROME08307	NEMVE13721
OG0006842	DROME20782	NEMVE22104, NEMVE04435
OG0006843	DROME06952	NEMVE13226
OG0006844	DROME01743	NEMVE13224
OG0006845	DROME17007	NEMVE17371
OG0006846	DROME08329	NEMVE24794
OG0006849	DROME03499	NEMVE22050
OG0006851	DROME10053	NEMVE25124
OG0006856	DROME17826	NEMVE09221
OG0006857	DROME13855	NEMVE25407
OG0006860	DROME20680, DROME20679	NEMVE18531, NEMVE21944
OG0006862	DROME15144	NEMVE23812
OG0006864	DROME02889	NEMVE08355
OG0006865	DROME12006	NEMVE25822
OG0006871	DROME13968	NEMVE04605, NEMVE09898
OG0006875	DROME18909	NEMVE25510
OG0006876	DROME04074	NEMVE02088
OG0006877	DROME14060	NEMVE14455
OG0006878	DROME10685, DROME10684	NEMVE07083
OG0006880	DROME13822	NEMVE06819
OG0006881	DROME07121	NEMVE07356
OG0006882	DROME09123	NEMVE15924
OG0006885	DROME10284	NEMVE22646
OG0006886	DROME21253	NEMVE21731
OG0006887	DROME13817	NEMVE06955
OG0006888	DROME19638	NEMVE13701, NEMVE21293
OG0006889	DROME21560, DROME21559	NEMVE13933
OG0006890	DROME08143	NEMVE05014
OG0006891	DROME18748	NEMVE04359
OG0006892	DROME00140	NEMVE24012, NEMVE20580
OG0006893	DROME12133	NEMVE17795
OG0006894	DROME05303	NEMVE06286, NEMVE11857
OG0006895	DROME01866	NEMVE06846, NEMVE12809
OG0006897	DROME19217	NEMVE10415
OG0006898	DROME10588, DROME10587	NEMVE19257
OG0006900	DROME09764, DROME09765	NEMVE01654
OG0006901	DROME11048, DROME14826	NEMVE14333
OG0006902	DROME14332	NEMVE18593, NEMVE20461
OG0006905	DROME14624, DROME14623	NEMVE07398
OG0006906	DROME15670	NEMVE13236
OG0006907	DROME02137, DROME02136	NEMVE24857
OG0006908	DROME20394	NEMVE26000
OG0006909	DROME06225	NEMVE07072
OG0006911	DROME14763	NEMVE19816
OG0006914	DROME08141	NEMVE06049
OG0006918	DROME03248	NEMVE15078
OG0006923	DROME11746	NEMVE13295
OG0006924	DROME14721	NEMVE01464
OG0006925	DROME11109	NEMVE13382, NEMVE02521
OG0006926	DROME00053	NEMVE23407
OG0006927	DROME11010	NEMVE24367
OG0006928	DROME19681	NEMVE09166
OG0006931	DROME11546	NEMVE13787
OG0006932	DROME16429	NEMVE05137
OG0006934	DROME00627	NEMVE24344
OG0006935	DROME17600	NEMVE13070
OG0006936	DROME12923	NEMVE03459, NEMVE10607
OG0006937	DROME00527	NEMVE21757
OG0006938	DROME14949	NEMVE06983
OG0006940	DROME19018, DROME19017	NEMVE13137
OG0006942	DROME17406	NEMVE13642
OG0006943	DROME05311, DROME05310, DROME05312	NEMVE05334
OG0006944	DROME07597	NEMVE06196
OG0006945	DROME04092, DROME04093	NEMVE08899
OG0006946	DROME06810	NEMVE14167
OG0006948	DROME10887	NEMVE13841, NEMVE20539
OG0006949	DROME17510	NEMVE22705
OG0006951	DROME19073	NEMVE22939
OG0006952	DROME11379	NEMVE05912
OG0006953	DROME15970	NEMVE17873
OG0006954	DROME13996, DROME13995	NEMVE22116
OG0006957	DROME16961	NEMVE04985
OG0006959	DROME10650	NEMVE12151
OG0006960	DROME21228	NEMVE13244
OG0006962	DROME03277	NEMVE14216
OG0006964	DROME19570	NEMVE09836
OG0006965	DROME01022, DROME14680, DROME01021	NEMVE21735, NEMVE20767
OG0006966	DROME12638, DROME12639	NEMVE24481
OG0006967	DROME01193	NEMVE19421
OG0006968	DROME19323	NEMVE00056
OG0006969	DROME16910	NEMVE15089
OG0006970	DROME11918	NEMVE23188
OG0006971	DROME11799, DROME11798	NEMVE23702, NEMVE20470
OG0006973	DROME15580	NEMVE21823
OG0006975	DROME07368	NEMVE13294
OG0006977	DROME16367	NEMVE15122
OG0006979	DROME08887	NEMVE07666
OG0006980	DROME12138	NEMVE14898
OG0006982	DROME16125	NEMVE06872
OG0006983	DROME07189	NEMVE25267
OG0006985	DROME14217	NEMVE04709
OG0006988	DROME01608	NEMVE05095
OG0006989	DROME21716, DROME21715, DROME01750	NEMVE14102
OG0006990	DROME10642	NEMVE23992
OG0006991	DROME04692	NEMVE25869
OG0006992	DROME13157	NEMVE06904
OG0006994	DROME04632	NEMVE06963
OG0006995	DROME04021	NEMVE10340
OG0006996	DROME01798	NEMVE23296
OG0006997	DROME06801	NEMVE23283
OG0006998	DROME01960	NEMVE21505
OG0006999	DROME11377	NEMVE22370, NEMVE03933
OG0007000	DROME11064, DROME16292	NEMVE24962
OG0007001	DROME08011	NEMVE01106, NEMVE12371
OG0007002	DROME07791	NEMVE25316
OG0007003	DROME00287	NEMVE18273
OG0007004	DROME05528	NEMVE25041
OG0007005	DROME09757	NEMVE06529
OG0007007	DROME00847	NEMVE06743
OG0007009	DROME17681	NEMVE17080
OG0007010	DROME01605	NEMVE07154
OG0007011	DROME20885	NEMVE14439
OG0007012	DROME22023	NEMVE08741
OG0007013	DROME01987	NEMVE23027, NEMVE20235
OG0007014	DROME08628	NEMVE07869
OG0007015	DROME19728	NEMVE01530
OG0007016	DROME20048	NEMVE14954
OG0007017	DROME16395	NEMVE09597
OG0007022	DROME14811	NEMVE13989
OG0007023	DROME06431	NEMVE19206
OG0007024	DROME17667, DROME19376	NEMVE22348
OG0007025	DROME04842	NEMVE24902
OG0007027	DROME20714	NEMVE14622
OG0007028	DROME21651	NEMVE14345
OG0007029	DROME01489	NEMVE14776
OG0007030	DROME20793	NEMVE25363
OG0007032	DROME01322	NEMVE08495
OG0007033	DROME18841	NEMVE13356
OG0007034	DROME06058	NEMVE13497
OG0007035	DROME00441, DROME00440	NEMVE14476
OG0007036	DROME10185	NEMVE22685
OG0007037	DROME13026	NEMVE13503
OG0007039	DROME20966, DROME20965	NEMVE09028, NEMVE00545
OG0007040	DROME02611	NEMVE13790
OG0007041	DROME00583, DROME00582	NEMVE25405, NEMVE18865
OG0007042	DROME08739	NEMVE18027
OG0007043	DROME02534	NEMVE05818
OG0007044	DROME05564	NEMVE13670
OG0007045	DROME00832	NEMVE11946
OG0007045	DROME14367, DROME14366	NEMVE11342
OG0007047	DROME00193, DROME00194	NEMVE23774
OG0007048	DROME01791, DROME19143	NEMVE22617
OG0007049	DROME16917	NEMVE24890
OG0007050	DROME06887	NEMVE01542
OG0007053	DROME16115	NEMVE21766
OG0007054	DROME10899	NEMVE10860
OG0007055	DROME01836	NEMVE15080
OG0007056	DROME21912	NEMVE14420
OG0007057	DROME16884	NEMVE14004
OG0007058	DROME16980	NEMVE17442
OG0007059	DROME17512, DROME17511, DROME17513	NEMVE21382, NEMVE22940
OG0007061	DROME21168	NEMVE02935
OG0007062	DROME01875	NEMVE24553
OG0007063	DROME04000	NEMVE09723
OG0007068	DROME19884	NEMVE19134
OG0007069	DROME19398	NEMVE22785
OG0007073	DROME16763	NEMVE14833
OG0007074	DROME01655	NEMVE25050
OG0007075	DROME11946	NEMVE25698
OG0007082	DROME01955, DROME01957, DROME01956, DROME01954	NEMVE02341
OG0007083	DROME03474	NEMVE23773
OG0007084	DROME17683, DROME09532	NEMVE22005
OG0007088	DROME22014	NEMVE05070
OG0007089	DROME12957	NEMVE11263
OG0007090	DROME20794	NEMVE05876
OG0007091	DROME06753	NEMVE13797
OG0007092	DROME18902, DROME06271	NEMVE07545
OG0007093	DROME16944	NEMVE13401
OG0007095	DROME11360	NEMVE15027
OG0007097	DROME14761	NEMVE14580
OG0007098	DROME02756	NEMVE13689
OG0007099	DROME16425	NEMVE24293, NEMVE20476
OG0007100	DROME01519, DROME01520	NEMVE06130
OG0007102	DROME07635, DROME09291, DROME09290	NEMVE05323
OG0007103	DROME15968, DROME15969	NEMVE05668, NEMVE15842
OG0007105	DROME03967	NEMVE17115
OG0007106	DROME13665	NEMVE14945
OG0007107	DROME06221	NEMVE05263
OG0007112	DROME21664, DROME21665	NEMVE10814
OG0007113	DROME08212	NEMVE10653
OG0007114	DROME08700	NEMVE09146
OG0007117	DROME09414	NEMVE22757
OG0007118	DROME16742	NEMVE02206
OG0007119	DROME02006	NEMVE02886, NEMVE13562
OG0007120	DROME12932	NEMVE06186
OG0007121	DROME14887	NEMVE25193
OG0007124	DROME19157	NEMVE10468
OG0007125	DROME00216	NEMVE11876, NEMVE10855
OG0007126	DROME01679	NEMVE22756
OG0007127	DROME14552	NEMVE13588
OG0007128	DROME09591	NEMVE13615
OG0007129	DROME09207, DROME09208	NEMVE04898
OG0007130	DROME03247	NEMVE25495, NEMVE21143
OG0007131	DROME17642	NEMVE23758, NEMVE12360
OG0007132	DROME04510	NEMVE06535, NEMVE12522
OG0007134	DROME13786, DROME13787	NEMVE13156
OG0007136	DROME06497	NEMVE08828
OG0007137	DROME08116	NEMVE14801
OG0007138	DROME05874, DROME13828	NEMVE09440, NEMVE12478
OG0007139	DROME20628, DROME22010, DROME22009, DROME19837	NEMVE09713
OG0007143	DROME02690	NEMVE08778, NEMVE20919
OG0007145	DROME13245	NEMVE19580
OG0007146	DROME11547	NEMVE18006
OG0007147	DROME17710	NEMVE13817
OG0007148	DROME15555	NEMVE22073
OG0007150	DROME13333	NEMVE11424
OG0007151	DROME07790	NEMVE22467
OG0007153	DROME14766	NEMVE18215
OG0007154	DROME05203	NEMVE23811
OG0007158	DROME10619	NEMVE25894
OG0007163	DROME03396	NEMVE16742
OG0007164	DROME07185, DROME07184	NEMVE18934
OG0007165	DROME14270	NEMVE14929
OG0007166	DROME05148, DROME04552	NEMVE07634
OG0007171	DROME12461	NEMVE22675
OG0007173	DROME02748	NEMVE10079
OG0007174	DROME04393	NEMVE07400
OG0007175	DROME21360	NEMVE21931
OG0007176	DROME06904	NEMVE05885
OG0007177	DROME20944	NEMVE06930
OG0007178	DROME03988	NEMVE09946
OG0007180	DROME20745	NEMVE22211
OG0007181	DROME05345	NEMVE22672, NEMVE11674
OG0007183	DROME07166	NEMVE01494, NEMVE21223
OG0007184	DROME21036, DROME17546	NEMVE13898
OG0007186	DROME00062	NEMVE16937
OG0007187	DROME15404	NEMVE13089
OG0007188	DROME20960	NEMVE21925
OG0007189	DROME05467	NEMVE08515
OG0007190	DROME16734	NEMVE09045
OG0007191	DROME03633	NEMVE04826
OG0007192	DROME21735	NEMVE12614
OG0007199	DROME11470, DROME11469	NEMVE05797
OG0007200	DROME00880, DROME00879	NEMVE18894
OG0007201	DROME18595	NEMVE15153, NEMVE03813
OG0007209	DROME20678	NEMVE25525
OG0007248	DROME21365	NEMVE05909
OG0007251	DROME21854	NEMVE08156, NEMVE08153
OG0007253	DROME00305	NEMVE01126
OG0007254	DROME17212, DROME17211	NEMVE23140
OG0007256	DROME15121	NEMVE11220, NEMVE11514
OG0007258	DROME03306	NEMVE00047, NEMVE14648
OG0007261	DROME07070	NEMVE06464, NEMVE10739
OG0007264	DROME04401	NEMVE15060
OG0007266	DROME03348	NEMVE00843
OG0007267	DROME07785	NEMVE01298
OG0007271	DROME10780, DROME10781	NEMVE14749
OG0007274	DROME13219	NEMVE12604, NEMVE24366
OG0007275	DROME08181	NEMVE14669
OG0007279	DROME12978, DROME12980, DROME12979	NEMVE24542
OG0007280	DROME20512	NEMVE14013
OG0007281	DROME11415, DROME11416	NEMVE23664
OG0007282	DROME02027	NEMVE13645
OG0007288	DROME07470	NEMVE08146
OG0007289	DROME03667	NEMVE10504
OG0007291	DROME13803	NEMVE14746
OG0007292	DROME04984	NEMVE08212
OG0007293	DROME10696	NEMVE13245
OG0007296	DROME06821	NEMVE13425
OG0007299	DROME20621	NEMVE17700
OG0007300	DROME05437	NEMVE10414
OG0007301	DROME00949	NEMVE05910
OG0007302	DROME10695	NEMVE24421
OG0007303	DROME16338	NEMVE21168, NEMVE21934
OG0007304	DROME05565	NEMVE19345
OG0007305	DROME06380	NEMVE18637
OG0007306	DROME09353	NEMVE18933
OG0007307	DROME21844	NEMVE15849
OG0007309	DROME00052	NEMVE10518, NEMVE20201
OG0007312	DROME15097	NEMVE23732
OG0007313	DROME10641	NEMVE13991, NEMVE11990
OG0007316	DROME03218	NEMVE13237
OG0007317	DROME05767	NEMVE07571
OG0007319	DROME02096	NEMVE13526
OG0007321	DROME14886	NEMVE14743
OG0007322	DROME01656	NEMVE13884
OG0007323	DROME06979	NEMVE15965
OG0007325	DROME00772	NEMVE14080
OG0007327	DROME08891	NEMVE09633
OG0007329	DROME03540	NEMVE24680
OG0007331	DROME00081	NEMVE17405, NEMVE06097
OG0007332	DROME15822	NEMVE06433
OG0007333	DROME16724	NEMVE18252
OG0007334	DROME14550	NEMVE09677
OG0007335	DROME20744	NEMVE10469
OG0007336	DROME19792	NEMVE22461
OG0007339	DROME15967	NEMVE04953
OG0007340	DROME01190	NEMVE06786
OG0007341	DROME11695	NEMVE14964
OG0007342	DROME20920, DROME20921	NEMVE14032
OG0007343	DROME05240	NEMVE06113
OG0007344	DROME20098	NEMVE17645
OG0007347	DROME13215	NEMVE05928
OG0007348	DROME14950	NEMVE25081
OG0007349	DROME04078	NEMVE24138
OG0007351	DROME10598	NEMVE15176
OG0007352	DROME21703	NEMVE22263
OG0007354	DROME05477, DROME05476	NEMVE12447, NEMVE22312
OG0007355	DROME17231	NEMVE26015, NEMVE24494
OG0007356	DROME08592	NEMVE22435
OG0007357	DROME00169	NEMVE03442
OG0007358	DROME20269, DROME20268	NEMVE22472
OG0007360	DROME19459	NEMVE13667
OG0007361	DROME13934	NEMVE21896
OG0007363	DROME13676	NEMVE07823
OG0007364	DROME21809	NEMVE14072, NEMVE12530
OG0007365	DROME04793	NEMVE02500
OG0007366	DROME08151	NEMVE10651
OG0007367	DROME04903	NEMVE14913
OG0007368	DROME12399	NEMVE21985
OG0007370	DROME03968	NEMVE24854
OG0007371	DROME02186	NEMVE22865
OG0007374	DROME19817, DROME06981, DROME06980	NEMVE10037
OG0007376	DROME12395	NEMVE14158
OG0007377	DROME11841	NEMVE01324
OG0007378	DROME12005	NEMVE23117
OG0007382	DROME00478	NEMVE14758
OG0007383	DROME15992, DROME15994, DROME15993	NEMVE20839
OG0007385	DROME05965	NEMVE14990
OG0007386	DROME08936	NEMVE13865, NEMVE00269
OG0007387	DROME11857	NEMVE23956
OG0007388	DROME07430	NEMVE05194
OG0007389	DROME20485	NEMVE25345
OG0007391	DROME08685, DROME08686	NEMVE08201
OG0007393	DROME14294	NEMVE00582, NEMVE21768
OG0007394	DROME19789	NEMVE22615
OG0007395	DROME15690	NEMVE17435
