Orthogroup	DROME	AENJA_ok
OG0006694	DROME08808	AENJA_22901
OG0006695	DROME15570	AENJA_23014
OG0006697	DROME13987	AENJA_23078
OG0006698	DROME10462, DROME10461	AENJA_23158
OG0006701	DROME00992	AENJA_23318
OG0006702	DROME02407	AENJA_23319
OG0006703	DROME12345	AENJA_23320
OG0006705	DROME10883	AENJA_23398
OG0006706	DROME18775	AENJA_23532
OG0006707	DROME19785	AENJA_23660
OG0006708	DROME07913	AENJA_23725
OG0006709	DROME12082	AENJA_23753
OG0006710	DROME13063, DROME13065, DROME13064	AENJA_23788
OG0006712	DROME09518, DROME09519	AENJA_24048
OG0006714	DROME13246	AENJA_24177
OG0006717	DROME10030	AENJA_24478
OG0006719	DROME11683	AENJA_24866
OG0006721	DROME06897	AENJA_25013
OG0006722	DROME04394	AENJA_25021
OG0006723	DROME17509	AENJA_25106
OG0006724	DROME13169	AENJA_25107
OG0006725	DROME01185	AENJA_25269
OG0006726	DROME11357	AENJA_25361
OG0006727	DROME13434	AENJA_25527
OG0006728	DROME19775	AENJA_25577
OG0006730	DROME10467	AENJA_25804
OG0006731	DROME07141	AENJA_25830
OG0006732	DROME16398	AENJA_25874, AENJA_25873
OG0006733	DROME12191, DROME12192	AENJA_25909
OG0006734	DROME14590	AENJA_25913
OG0006735	DROME21577	AENJA_25987
OG0006737	DROME08119	AENJA_26062
OG0006739	DROME14549	AENJA_26247
OG0006741	DROME13025	AENJA_26632
OG0006742	DROME17425	AENJA_26658
OG0006826	DROME14383	AENJA_00120
OG0006828	DROME08100, DROME08101, DROME21318	AENJA_00320
OG0006830	DROME11906	AENJA_00399
OG0006832	DROME16492, DROME16493	AENJA_00488
OG0006833	DROME06375	AENJA_00518
OG0006835	DROME02280, DROME02306	AENJA_00594, AENJA_00593
OG0006838	DROME08307	AENJA_07404, AENJA_01046
OG0006842	DROME20782	AENJA_01166
OG0006843	DROME06952	AENJA_01195
OG0006844	DROME01743	AENJA_01201
OG0006845	DROME17007	AENJA_01223
OG0006846	DROME08329	AENJA_01258
OG0006849	DROME03499	AENJA_01449
OG0006851	DROME10053	AENJA_01650
OG0006852	DROME13239	AENJA_01730
OG0006856	DROME17826	AENJA_02009
OG0006857	DROME13855	AENJA_02010
OG0006860	DROME20680, DROME20679	AENJA_02208
OG0006862	DROME15144	AENJA_02464, AENJA_02470
OG0006864	DROME02889	AENJA_02623
OG0006865	DROME12006	AENJA_02658
OG0006868	DROME14011, DROME14010	AENJA_02779
OG0006870	DROME14456	AENJA_03121
OG0006871	DROME13968	AENJA_23057, AENJA_10645, AENJA_03165
OG0006874	DROME19509	AENJA_03384
OG0006875	DROME18909	AENJA_03390
OG0006876	DROME04074	AENJA_23472
OG0006877	DROME14060	AENJA_03567
OG0006878	DROME10685, DROME10684	AENJA_03646
OG0006880	DROME13822	AENJA_03927
OG0006881	DROME07121	AENJA_03938
OG0006882	DROME09123	AENJA_03982
OG0006885	DROME10284	AENJA_04224
OG0006886	DROME21253	AENJA_04283
OG0006887	DROME13817	AENJA_04451
OG0006888	DROME19638	AENJA_04455, AENJA_16366
OG0006889	DROME21560, DROME21559	AENJA_04547
OG0006890	DROME08143	AENJA_04581
OG0006891	DROME18748	AENJA_04660
OG0006892	DROME00140	AENJA_04736
OG0006893	DROME12133	AENJA_04839
OG0006894	DROME05303	AENJA_04847
OG0006895	DROME01866	AENJA_05148
OG0006897	DROME19217	AENJA_05372
OG0006898	DROME10588, DROME10587	AENJA_05379
OG0006900	DROME09764, DROME09765	AENJA_05663
OG0006901	DROME11048, DROME14826	AENJA_05820
OG0006902	DROME14332	AENJA_05960
OG0006905	DROME14624, DROME14623	AENJA_06173
OG0006906	DROME15670	AENJA_06221
OG0006907	DROME02137, DROME02136	AENJA_06242
OG0006908	DROME20394	AENJA_06381
OG0006909	DROME06225	AENJA_06589
OG0006914	DROME08141	AENJA_06926
OG0006918	DROME03248	AENJA_07427
OG0006919	DROME06069	AENJA_07467
OG0006920	DROME01129	AENJA_07564
OG0006924	DROME14721	AENJA_07755
OG0006925	DROME11109	AENJA_07849
OG0006926	DROME00053	AENJA_07851
OG0006927	DROME11010	AENJA_07880
OG0006928	DROME19681	AENJA_07919
OG0006931	DROME11546	AENJA_08049
OG0006932	DROME16429	AENJA_08083
OG0006934	DROME00627	AENJA_08104
OG0006935	DROME17600	AENJA_08143
OG0006936	DROME12923	AENJA_08149
OG0006937	DROME00527	AENJA_08252
OG0006938	DROME14949	AENJA_25925, AENJA_08279
OG0006940	DROME19018, DROME19017	AENJA_08348
OG0006942	DROME17406	AENJA_08411
OG0006943	DROME05311, DROME05310, DROME05312	AENJA_08418
OG0006944	DROME07597	AENJA_08469
OG0006945	DROME04092, DROME04093	AENJA_08489
OG0006946	DROME06810	AENJA_08651
OG0006948	DROME10887	AENJA_08864
OG0006949	DROME17510	AENJA_08970
OG0006951	DROME19073	AENJA_09267
OG0006952	DROME11379	AENJA_09338
OG0006953	DROME15970	AENJA_09368
OG0006954	DROME13996, DROME13995	AENJA_09387
OG0006957	DROME16961	AENJA_09490
OG0006958	DROME12297	AENJA_09561
OG0006959	DROME10650	AENJA_09576
OG0006960	DROME21228	AENJA_09586
OG0006962	DROME03277	AENJA_09772
OG0006964	DROME19570	AENJA_09897
OG0006965	DROME01022, DROME14680, DROME01021	AENJA_09992
OG0006966	DROME12638, DROME12639	AENJA_10045
OG0006967	DROME01193	AENJA_10081
OG0006968	DROME19323	AENJA_10127
OG0006969	DROME16910	AENJA_10132
OG0006970	DROME11918	AENJA_10289
OG0006971	DROME11799, DROME11798	AENJA_10382
OG0006973	DROME15580	AENJA_10893
OG0006975	DROME07368	AENJA_11111
OG0006977	DROME16367	AENJA_11169
OG0006979	DROME08887	AENJA_11435
OG0006980	DROME12138	AENJA_11690
OG0006982	DROME16125	AENJA_11710
OG0006983	DROME07189	AENJA_11791
OG0006984	DROME08885	AENJA_11852
OG0006985	DROME14217	AENJA_12194
OG0006988	DROME01608	AENJA_12529
OG0006989	DROME21716, DROME21715, DROME01750	AENJA_12558
OG0006990	DROME10642	AENJA_12603
OG0006991	DROME04692	AENJA_12675
OG0006992	DROME13157	AENJA_12702, AENJA_16070
OG0006994	DROME04632	AENJA_12854
OG0006995	DROME04021	AENJA_12859
OG0006996	DROME01798	AENJA_12897
OG0006997	DROME06801	AENJA_12913
OG0006998	DROME01960	AENJA_12939
OG0006999	DROME11377	AENJA_12940
OG0007000	DROME11064, DROME16292	AENJA_13108
OG0007001	DROME08011	AENJA_13134
OG0007002	DROME07791	AENJA_13189
OG0007003	DROME00287	AENJA_13349
OG0007005	DROME09757	AENJA_13425
OG0007007	DROME00847	AENJA_13468
OG0007009	DROME17681	AENJA_13674
OG0007010	DROME01605	AENJA_13687
OG0007011	DROME20885	AENJA_13688
OG0007012	DROME22023	AENJA_13835
OG0007013	DROME01987	AENJA_13842
OG0007014	DROME08628	AENJA_13912
OG0007015	DROME19728	AENJA_13940
OG0007016	DROME20048	AENJA_14164
OG0007017	DROME16395	AENJA_14235
OG0007018	DROME04944	AENJA_14287
OG0007022	DROME14811	AENJA_15952, AENJA_14634
OG0007023	DROME06431	AENJA_14641
OG0007024	DROME17667, DROME19376	AENJA_14840
OG0007025	DROME04842	AENJA_14969
OG0007027	DROME20714	AENJA_15130
OG0007028	DROME21651	AENJA_15287
OG0007029	DROME01489	AENJA_15661
OG0007030	DROME20793	AENJA_15706
OG0007032	DROME01322	AENJA_15768
OG0007033	DROME18841	AENJA_15780
OG0007034	DROME06058	AENJA_15916
OG0007035	DROME00441, DROME00440	AENJA_15945
OG0007036	DROME10185	AENJA_15980
OG0007037	DROME13026	AENJA_16026
OG0007039	DROME20966, DROME20965	AENJA_16125
OG0007040	DROME02611	AENJA_16156
OG0007041	DROME00583, DROME00582	AENJA_16190
OG0007042	DROME08739	AENJA_16299
OG0007043	DROME02534	AENJA_19281, AENJA_16342
OG0007044	DROME05564	AENJA_16556
OG0007045	DROME00832, DROME14367, DROME14366	AENJA_16721
OG0007046	DROME15728	AENJA_16840
OG0007047	DROME00193, DROME00194	AENJA_16899
OG0007048	DROME01791, DROME19143	AENJA_16937
OG0007049	DROME16917	AENJA_17013
OG0007050	DROME06887	AENJA_17182
OG0007051	DROME15152	AENJA_17285
OG0007053	DROME16115	AENJA_17379
OG0007054	DROME10899	AENJA_19911
OG0007055	DROME01836	AENJA_17474
OG0007056	DROME21912	AENJA_17650
OG0007057	DROME16884	AENJA_17685
OG0007058	DROME16980	AENJA_17757
OG0007059	DROME17512, DROME17511, DROME17513	AENJA_17918
OG0007061	DROME21168	AENJA_18086
OG0007062	DROME01875	AENJA_18177
OG0007063	DROME04000	AENJA_18189
OG0007068	DROME19884	AENJA_18386
OG0007069	DROME19398	AENJA_18431
OG0007073	DROME16763	AENJA_18861
OG0007074	DROME01655	AENJA_19061
OG0007075	DROME11946	AENJA_19074, AENJA_19073
OG0007081	DROME01767, DROME01766	AENJA_19829
OG0007082	DROME01955, DROME01957, DROME01956, DROME01954	AENJA_19832
OG0007083	DROME03474	AENJA_20083
OG0007084	DROME17683, DROME09532	AENJA_20378
OG0007089	DROME12957	AENJA_20594
OG0007090	DROME20794	AENJA_20659
OG0007091	DROME06753	AENJA_23355, AENJA_20692
OG0007092	DROME18902, DROME06271	AENJA_20784
OG0007093	DROME16944	AENJA_20890
OG0007095	DROME11360	AENJA_21007
OG0007097	DROME14761	AENJA_21089
OG0007098	DROME02756	AENJA_21303
OG0007099	DROME16425	AENJA_21375
OG0007100	DROME01519, DROME01520	AENJA_21409
OG0007102	DROME07635, DROME09291, DROME09290	AENJA_21655, AENJA_26402
OG0007103	DROME15968, DROME15969	AENJA_21675, AENJA_25416
OG0007105	DROME03967	AENJA_21751
OG0007106	DROME13665	AENJA_21772
OG0007107	DROME06221	AENJA_21819
OG0007112	DROME21664, DROME21665	AENJA_22684
OG0007113	DROME08212	AENJA_22726
OG0007114	DROME08700	AENJA_22816
OG0007116	DROME18939	AENJA_22885
OG0007117	DROME09414	AENJA_23028
OG0007118	DROME16742	AENJA_23161
OG0007119	DROME02006	AENJA_23375
OG0007120	DROME12932	AENJA_23378
OG0007121	DROME14887	AENJA_23568
OG0007124	DROME19157	AENJA_23735
OG0007125	DROME00216	AENJA_23965
OG0007126	DROME01679	AENJA_24234
OG0007127	DROME14552	AENJA_24302
OG0007128	DROME09591	AENJA_24308
OG0007129	DROME09207, DROME09208	AENJA_24361
OG0007130	DROME03247	AENJA_24363
OG0007131	DROME17642	AENJA_24469
OG0007132	DROME04510	AENJA_24649
OG0007134	DROME13786, DROME13787	AENJA_24826
OG0007136	DROME06497	AENJA_25014
OG0007137	DROME08116	AENJA_25069
OG0007138	DROME13828	AENJA_25134
OG0007139	DROME20628, DROME22010, DROME22009, DROME19837	AENJA_25183
OG0007140	DROME15375, DROME15374	AENJA_25250
OG0007143	DROME02690	AENJA_25363
OG0007144	DROME12565, DROME12567, DROME12566	AENJA_25491
OG0007145	DROME13245	AENJA_25560
OG0007146	DROME11547	AENJA_25582
OG0007147	DROME17710	AENJA_25613
OG0007150	DROME13333	AENJA_26056
OG0007151	DROME07790	AENJA_26211
OG0007153	DROME14766	AENJA_26504
OG0007154	DROME05203	AENJA_26509
OG0007248	DROME21365	AENJA_00004
OG0007251	DROME21854	AENJA_00324
OG0007253	DROME00305	AENJA_00767
OG0007254	DROME17212, DROME17211	AENJA_00931
OG0007256	DROME15121	AENJA_01044
OG0007258	DROME03306	AENJA_01436, AENJA_11453
OG0007260	DROME22107	AENJA_01550
OG0007261	DROME07070	AENJA_01593
OG0007264	DROME04401	AENJA_02217
OG0007266	DROME03348	AENJA_08462, AENJA_02257
OG0007269	DROME10599	AENJA_02569
OG0007271	DROME10780, DROME10781	AENJA_02740
OG0007274	DROME13219	AENJA_02816
OG0007275	DROME08181	AENJA_02862
OG0007279	DROME12978, DROME12980, DROME12979	AENJA_03339
OG0007280	DROME20512	AENJA_03407
OG0007281	DROME11415, DROME11416	AENJA_03420
OG0007282	DROME02027	AENJA_03431
OG0007288	DROME07470	AENJA_03747
OG0007291	DROME13803	AENJA_03983
OG0007292	DROME04984	AENJA_04105
OG0007293	DROME10696	AENJA_04149
OG0007296	DROME06821	AENJA_04461
OG0007298	DROME03253	AENJA_04527
OG0007299	DROME20621	AENJA_04574
OG0007300	DROME05437	AENJA_04647
OG0007301	DROME00949	AENJA_04686
OG0007302	DROME10695	AENJA_04963
OG0007303	DROME16338	AENJA_05104
OG0007304	DROME05565	AENJA_05122
OG0007305	DROME06380	AENJA_05241
OG0007306	DROME09353	AENJA_05277
OG0007307	DROME21844	AENJA_05325
OG0007309	DROME00052	AENJA_05768
OG0007312	DROME15097	AENJA_05894
OG0007313	DROME10641	AENJA_10867, AENJA_06071
OG0007316	DROME03218	AENJA_06485, AENJA_20879
OG0007317	DROME05767	AENJA_06549
OG0007319	DROME02096	AENJA_06656
OG0007321	DROME14886	AENJA_06818
OG0007322	DROME01656	AENJA_06900
OG0007323	DROME06979	AENJA_06960
OG0007325	DROME00772	AENJA_07023
OG0007327	DROME08891	AENJA_07205
OG0007330	DROME06616	AENJA_07724
OG0007331	DROME00081	AENJA_07941, AENJA_07938
OG0007332	DROME15822	AENJA_07980
OG0007333	DROME16724	AENJA_08327
OG0007334	DROME14550	AENJA_08344, AENJA_10683
OG0007335	DROME20744	AENJA_08730
OG0007336	DROME19792	AENJA_08744
OG0007339	DROME15967	AENJA_08839
OG0007340	DROME01190	AENJA_08960
OG0007341	DROME11695	AENJA_08963
OG0007342	DROME20920, DROME20921	AENJA_09009
OG0007343	DROME05240	AENJA_09011
OG0007344	DROME20098	AENJA_18427, AENJA_09089
OG0007345	DROME03586	AENJA_09249
OG0007347	DROME13215	AENJA_09485
OG0007349	DROME04078	AENJA_09661
OG0007351	DROME10598	AENJA_09717
OG0007352	DROME21703	AENJA_09848
OG0007354	DROME05477, DROME05476	AENJA_10138
OG0007355	DROME17231	AENJA_10292, AENJA_10291
OG0007356	DROME08592	AENJA_10363
OG0007357	DROME00169	AENJA_10365
OG0007358	DROME20269, DROME20268	AENJA_10512
OG0007359	DROME19146	AENJA_10652
OG0007360	DROME19459	AENJA_10766
OG0007361	DROME13934	AENJA_10793
OG0007363	DROME13676	AENJA_10957
OG0007364	DROME21809	AENJA_10959
OG0007365	DROME04793	AENJA_10977
OG0007366	DROME08151	AENJA_11206
OG0007367	DROME04903	AENJA_11272
OG0007368	DROME12399	AENJA_11301
OG0007370	DROME03968	AENJA_11425
OG0007371	DROME02186	AENJA_11627
OG0007374	DROME19817, DROME06981, DROME06980	AENJA_11711
OG0007375	DROME20148	AENJA_12896, AENJA_17943, AENJA_11754
OG0007376	DROME12395	AENJA_11779
OG0007377	DROME11841	AENJA_11839
OG0007378	DROME12005	AENJA_11927
OG0007379	DROME14877	AENJA_12106
OG0007382	DROME00478	AENJA_12498
OG0007383	DROME15992, DROME15994, DROME15993	AENJA_12505
OG0007385	DROME05965	AENJA_12739
OG0007386	DROME08936	AENJA_12898
OG0007387	DROME11857	AENJA_12902
OG0007388	DROME07430	AENJA_13027
OG0007389	DROME20485	AENJA_13187
OG0007391	DROME08685, DROME08686	AENJA_13207
OG0007393	DROME14294	AENJA_13334
OG0007394	DROME19789	AENJA_13338
OG0007395	DROME15690	AENJA_13363
OG0007396	DROME11407	AENJA_13626
OG0007397	DROME14953	AENJA_13692
OG0007399	DROME04756	AENJA_14225
OG0007400	DROME05763	AENJA_14239
OG0007401	DROME20204	AENJA_14395
OG0007403	DROME05771	AENJA_14745
OG0007405	DROME10897, DROME10896	AENJA_15366
OG0007407	DROME09567	AENJA_15377
OG0007408	DROME15350, DROME15352	AENJA_15439
OG0007409	DROME12956	AENJA_15440
OG0007411	DROME09875	AENJA_15681
OG0007412	DROME16298	AENJA_15771
OG0007413	DROME04023	AENJA_15882
OG0007414	DROME09035, DROME09036	AENJA_16065
OG0007416	DROME19013, DROME13286	AENJA_16466
OG0007417	DROME06465	AENJA_16596
OG0007418	DROME19454, DROME19453	AENJA_20071, AENJA_16895
OG0007419	DROME15814	AENJA_16935
OG0007421	DROME18796	AENJA_17319
OG0007422	DROME18166, DROME18165	AENJA_17772
OG0007423	DROME21225	AENJA_17845
OG0007424	DROME15021	AENJA_17849
OG0007425	DROME18621	AENJA_17864
OG0007427	DROME13387	AENJA_18085
OG0007431	DROME18094	AENJA_19346
OG0007432	DROME11099	AENJA_19403, AENJA_19402
OG0007433	DROME15002, DROME15003	AENJA_19654
OG0007436	DROME02160	AENJA_19801
OG0007438	DROME05724	AENJA_20029
OG0007439	DROME11359	AENJA_20396
OG0007442	DROME17214	AENJA_20655
OG0007445	DROME12184, DROME12185	AENJA_20821
OG0007446	DROME18838	AENJA_20884
OG0007451	DROME01044	AENJA_21528
OG0007452	DROME05562	AENJA_21651
OG0007453	DROME08632, DROME08631	AENJA_21726
OG0007454	DROME01936	AENJA_21740
OG0007455	DROME05407	AENJA_21828
OG0007456	DROME08553	AENJA_21979
OG0007457	DROME09037	AENJA_22032
OG0007458	DROME06115	AENJA_22067
OG0007459	DROME15675	AENJA_22258
OG0007460	DROME11931	AENJA_22264
OG0007461	DROME04326	AENJA_22317
OG0007462	DROME09094	AENJA_22556
OG0007463	DROME11508	AENJA_22661
OG0007470	DROME12837, DROME12836, DROME04638	AENJA_23296
OG0007472	DROME12085	AENJA_23719
OG0007473	DROME00942	AENJA_23755
OG0007476	DROME01998	AENJA_24225
OG0007477	DROME18579	AENJA_24292
OG0007478	DROME11578	AENJA_24685
OG0007480	DROME01310	AENJA_24812
OG0007481	DROME06787	AENJA_24944
OG0007482	DROME19386	AENJA_25120
OG0007483	DROME16379	AENJA_25192
OG0007484	DROME13008	AENJA_25231
OG0007488	DROME15720	AENJA_26049
OG0007490	DROME19319, DROME05428	AENJA_26187
OG0007491	DROME16108	AENJA_26237
OG0007492	DROME03070	AENJA_26511
OG0007493	DROME06082	AENJA_26529
OG0007495	DROME21169	AENJA_26715
OG0007496	DROME02361	AENJA_26719
OG0007498	DROME07302	AENJA_26807
OG0007586	DROME07523	AENJA_00380
OG0007589	DROME13237	AENJA_00571
OG0007590	DROME16134	AENJA_24958, AENJA_00697
OG0007591	DROME03303	AENJA_01019
OG0007592	DROME04907	AENJA_01059
OG0007594	DROME21320	AENJA_01198
OG0007597	DROME11734	AENJA_01698
OG0007598	DROME18070	AENJA_01726
OG0007605	DROME04308	AENJA_02353
OG0007610	DROME11054, DROME13702	AENJA_02817
OG0007613	DROME00786	AENJA_03179
OG0007615	DROME16992	AENJA_03386
OG0007616	DROME01134	AENJA_03409
OG0007619	DROME13917	AENJA_03762
OG0007621	DROME07475	AENJA_03833
OG0007624	DROME22076	AENJA_04295
OG0007626	DROME17034	AENJA_04777
OG0007629	DROME17004	AENJA_05160
OG0007630	DROME01630	AENJA_05194
OG0007633	DROME21858	AENJA_05570
OG0007634	DROME03086	AENJA_05650
OG0007638	DROME04531	AENJA_06211
OG0007642	DROME19922, DROME10802	AENJA_07087
OG0007645	DROME19485	AENJA_07676
OG0007646	DROME01727	AENJA_07683
OG0007647	DROME12776, DROME12777	AENJA_07698
OG0007648	DROME10644	AENJA_07744
OG0007649	DROME07677	AENJA_08154
OG0007650	DROME06961	AENJA_08417
OG0007651	DROME09521	AENJA_08420
OG0007656	DROME19669	AENJA_08929
OG0007657	DROME21498	AENJA_09241
OG0007660	DROME02310, DROME02307	AENJA_10005
OG0007662	DROME00293	AENJA_10163
OG0007663	DROME19396	AENJA_10256
OG0007664	DROME16279	AENJA_10276
OG0007666	DROME13925	AENJA_10298
OG0007667	DROME01143	AENJA_10341
OG0007668	DROME16715, DROME16716, DROME16714	AENJA_10381
OG0007671	DROME08426, DROME08427	AENJA_10543, AENJA_10544, AENJA_12064
OG0007673	DROME03587	AENJA_10620
OG0007676	DROME19677	AENJA_10773
OG0007677	DROME12187	AENJA_10946
OG0007680	DROME12223, DROME20813	AENJA_11179
OG0007685	DROME08699	AENJA_11330
OG0007686	DROME05296	AENJA_11496
OG0007687	DROME05239	AENJA_11514
OG0007690	DROME19805	AENJA_11693
OG0007691	DROME05660	AENJA_11787
OG0007695	DROME08604	AENJA_12489
OG0007696	DROME07818, DROME07817	AENJA_12919
OG0007698	DROME06524	AENJA_13006
OG0007701	DROME20491	AENJA_13421
OG0007702	DROME04524	AENJA_13485
OG0007703	DROME09613	AENJA_13781, AENJA_13780
OG0007706	DROME15325	AENJA_13921
OG0007708	DROME19898	AENJA_14019
OG0007709	DROME13180	AENJA_14142
OG0007712	DROME00072	AENJA_14241
OG0007713	DROME08102	AENJA_14256
OG0007714	DROME18732, DROME18731	AENJA_14298
OG0007715	DROME00231	AENJA_14420
OG0007717	DROME14273	AENJA_14512
OG0007719	DROME08626	AENJA_14796
OG0007722	DROME05973	AENJA_15592
OG0007729	DROME13937	AENJA_16470
OG0007732	DROME15276	AENJA_16743
OG0007733	DROME02381	AENJA_16976
OG0007736	DROME02622	AENJA_17393
OG0007738	DROME11307	AENJA_17519
OG0007739	DROME03472	AENJA_17580
OG0007743	DROME21252	AENJA_18237
OG0007744	DROME03287	AENJA_18288
OG0007746	DROME15467	AENJA_18434
OG0007749	DROME11919	AENJA_19022
OG0007750	DROME14153	AENJA_19185
OG0007751	DROME07969	AENJA_19310
OG0007752	DROME19902	AENJA_19359
OG0007754	DROME10213	AENJA_19398
OG0007756	DROME19305, DROME19304	AENJA_19709
OG0007758	DROME17216	AENJA_19933
OG0007759	DROME02749	AENJA_20025
OG0007760	DROME07190	AENJA_20050
OG0007761	DROME12840	AENJA_20064
OG0007763	DROME09941	AENJA_20330
OG0007766	DROME01672	AENJA_21034
OG0007767	DROME15596	AENJA_21313
OG0007768	DROME03522	AENJA_21314
OG0007772	DROME12007	AENJA_21724
OG0007773	DROME08270	AENJA_21739
OG0007774	DROME12031	AENJA_21779
OG0007779	DROME02843	AENJA_22377
OG0007782	DROME19324	AENJA_22500
OG0007783	DROME03858	AENJA_22584
OG0007784	DROME13437	AENJA_22600
OG0007786	DROME18638	AENJA_22814
OG0007787	DROME03884, DROME03887, DROME03885	AENJA_22832
OG0007790	DROME12339	AENJA_22970
OG0007798	DROME15483	AENJA_23971
OG0007799	DROME16355	AENJA_24305
OG0007800	DROME01328	AENJA_24733
OG0007803	DROME02406	AENJA_24900
OG0007805	DROME01226	AENJA_25156
OG0007807	DROME02602, DROME02603	AENJA_25659
OG0007809	DROME03461	AENJA_25815
OG0007810	DROME06120	AENJA_25829
OG0007811	DROME12619	AENJA_26163
OG0007812	DROME15163	AENJA_26416
OG0007813	DROME14956	AENJA_26599
OG0007814	DROME20150, DROME13529	AENJA_26751
OG0007911	DROME01183	AENJA_00247
OG0007913	DROME10986	AENJA_00323, AENJA_00322
OG0007918	DROME12221	AENJA_00566
OG0007929	DROME20970	AENJA_01377
OG0007931	DROME17745	AENJA_01727
OG0007932	DROME04704	AENJA_01753
OG0007935	DROME05405	AENJA_02345
OG0007937	DROME14062	AENJA_02784
OG0007941	DROME01234	AENJA_03147
OG0007942	DROME12846	AENJA_03272
OG0007943	DROME21368	AENJA_03467
OG0007947	DROME10269	AENJA_04228
OG0007948	DROME14592	AENJA_04332
OG0007949	DROME00508	AENJA_09184, AENJA_04554
OG0007951	DROME08356	AENJA_04818
OG0007952	DROME20239	AENJA_04832
OG0007953	DROME09819	AENJA_04939
OG0007955	DROME02061	AENJA_05489
OG0007956	DROME04763, DROME04764	AENJA_05510
OG0007957	DROME16988	AENJA_05563
OG0007958	DROME07369	AENJA_05678
OG0007962	DROME13835	AENJA_06266
OG0007964	DROME15489	AENJA_06717
OG0007966	DROME06982	AENJA_07217
OG0007968	DROME08366	AENJA_07308
OG0007969	DROME08603	AENJA_23140, AENJA_07425
OG0007971	DROME02958	AENJA_07915
OG0007972	DROME05655	AENJA_08033
OG0007975	DROME08774	AENJA_08715
OG0007976	DROME09395	AENJA_08860
OG0007978	DROME15288	AENJA_09030
OG0007979	DROME02018	AENJA_09318
OG0007980	DROME18856	AENJA_09355
OG0007983	DROME15066, DROME15065	AENJA_10038
OG0007984	DROME12797	AENJA_10051
OG0007986	DROME01126	AENJA_10340
OG0007990	DROME02537	AENJA_10859
OG0007991	DROME15771	AENJA_10934
