Orthogroup	DROME	XENTR
OG0006137	DROME09569	XENTR17758
OG0006140	DROME15748	XENTR03667
OG0006141	DROME18067, DROME07431	XENTR00345
OG0006144	DROME00549	XENTR06622, XENTR06621
OG0006145	DROME11050	XENTR04064
OG0006147	DROME21657	XENTR06844
OG0006148	DROME10799	XENTR04750
OG0006151	DROME20478	XENTR10086
OG0006152	DROME08871	XENTR07468
OG0006155	DROME18085	XENTR12154
OG0006156	DROME10247	XENTR16540
OG0006159	DROME13858	XENTR18552
OG0006160	DROME03637	XENTR06388
OG0006161	DROME18089, DROME18090, DROME18088	XENTR03324
OG0006164	DROME09119	XENTR18051
OG0006165	DROME18757, DROME18756	XENTR02514
OG0006168	DROME15944, DROME18911	XENTR04926
OG0006169	DROME10283	XENTR17131
OG0006170	DROME14914	XENTR08214
OG0006171	DROME09393	XENTR12055
OG0006176	DROME04325	XENTR14826
OG0006179	DROME10214	XENTR11876
OG0006180	DROME17033	XENTR04977
OG0006182	DROME01649	XENTR17070
OG0006183	DROME14997	XENTR04770
OG0006184	DROME06994, DROME06993	XENTR10398
OG0006185	DROME15598	XENTR04641
OG0006186	DROME01316	XENTR02839
OG0006187	DROME00876	XENTR12298, XENTR12297
OG0006188	DROME00301	XENTR08108
OG0006191	DROME00877, DROME00878	XENTR17542
OG0006192	DROME00106	XENTR14355
OG0006193	DROME02189	XENTR04349
OG0006195	DROME11802, DROME11801	XENTR15174
OG0006196	DROME01357	XENTR03085
OG0006199	DROME19122	XENTR06761, XENTR06762
OG0006202	DROME06452, DROME06451	XENTR15922
OG0006204	DROME02906	XENTR13371
OG0006206	DROME19558	XENTR14852, XENTR06668
OG0006210	DROME19094	XENTR02933
OG0006211	DROME17799, DROME17798, DROME17797	XENTR06206, XENTR06205
OG0006212	DROME12458	XENTR12988
OG0006213	DROME10052	XENTR08416
OG0006214	DROME05227	XENTR11798
OG0006216	DROME02380	XENTR14792
OG0006217	DROME19224	XENTR09237
OG0006224	DROME18810	XENTR13017
OG0006226	DROME08310	XENTR04747
OG0006227	DROME03457	XENTR01910
OG0006228	DROME12195, DROME12196, DROME12194, DROME12193	XENTR09481
OG0006229	DROME16720	XENTR03562
OG0006230	DROME05693	XENTR04159
OG0006231	DROME06401, DROME06402, DROME06407	XENTR07806
OG0006232	DROME06119	XENTR16162
OG0006233	DROME13881	XENTR13560
OG0006234	DROME22062, DROME22061	XENTR00067
OG0006235	DROME20311	XENTR16645
OG0006238	DROME09754	XENTR10713
OG0006239	DROME10114	XENTR09561
OG0006240	DROME19140, DROME08600	XENTR14524
OG0006241	DROME06012	XENTR09169, XENTR09168
OG0006242	DROME07675, DROME07676	XENTR00993
OG0006243	DROME14457	XENTR14329
OG0006244	DROME17166, DROME17165	XENTR01206
OG0006245	DROME02108, DROME02107	XENTR10382
OG0006246	DROME19004	XENTR08317, XENTR08316
OG0006247	DROME06201, DROME06202, DROME06203, DROME06199, DROME06200	XENTR15049
OG0006248	DROME03264	XENTR02044
OG0006249	DROME20245	XENTR18011
OG0006251	DROME19735, DROME19738, DROME19736, DROME19737	XENTR17672, XENTR17673
OG0006254	DROME10801	XENTR04794
OG0006258	DROME18180, DROME18181, DROME18179	XENTR05063
OG0006259	DROME00749, DROME00747, DROME00746, DROME00748	XENTR15431, XENTR15430
OG0006260	DROME16552	XENTR07975
OG0006262	DROME05994	XENTR10478
OG0006263	DROME01003	XENTR16349
OG0006264	DROME01178	XENTR12516
OG0006265	DROME08925, DROME08926	XENTR07189
OG0006267	DROME04482	XENTR08276
OG0006271	DROME13584	XENTR15420
OG0006273	DROME19288, DROME09384, DROME20348	XENTR12414, XENTR09963
OG0006275	DROME11545	XENTR07622
OG0006276	DROME12088	XENTR13030
OG0006277	DROME15668	XENTR12192
OG0006278	DROME09293	XENTR17395
OG0006279	DROME05154	XENTR16888
OG0006280	DROME02801, DROME07680, DROME07679, DROME07678	XENTR01612
OG0006281	DROME21723, DROME21724	XENTR12028
OG0006283	DROME18093	XENTR02905
OG0006284	DROME06978	XENTR06698
OG0006285	DROME05155	XENTR13372
OG0006286	DROME20409	XENTR17703
OG0006288	DROME00223	XENTR10301
OG0006289	DROME05895	XENTR14556
OG0006290	DROME15754	XENTR11599
OG0006291	DROME16421	XENTR03996
OG0006293	DROME15892	XENTR13916
OG0006294	DROME17637	XENTR03051
OG0006295	DROME09339	XENTR01520
OG0006296	DROME18450, DROME18451, DROME18457, DROME01938	XENTR00735
OG0006297	DROME14064	XENTR11225
OG0006298	DROME10104, DROME10103	XENTR06203
OG0006301	DROME14417, DROME14418	XENTR02417
OG0006302	DROME11859	XENTR12112
OG0006305	DROME20608	XENTR17559, XENTR18952
OG0006306	DROME06607	XENTR05458
OG0006308	DROME01926	XENTR08889
OG0006309	DROME22059, DROME22060	XENTR14030
OG0006311	DROME09053	XENTR15701, XENTR15702
OG0006313	DROME09638	XENTR12867
OG0006315	DROME12826	XENTR14232
OG0006318	DROME09391	XENTR08794, XENTR10765
OG0006319	DROME00483, DROME00484	XENTR17260
OG0006321	DROME00074	XENTR09888
OG0006322	DROME19674	XENTR02812
OG0006323	DROME00186	XENTR10824
OG0006328	DROME04072	XENTR08357
OG0006329	DROME06117	XENTR01907
OG0006330	DROME21856, DROME21857	XENTR12116
OG0006331	DROME16655, DROME16654, DROME16657, DROME16656	XENTR02078
OG0006332	DROME01006	XENTR11820
OG0006333	DROME05697	XENTR00638, XENTR00639, XENTR11160
OG0006334	DROME04357	XENTR11454
OG0006339	DROME19031, DROME19030	XENTR00791
OG0006340	DROME02471	XENTR08910
OG0006341	DROME06095	XENTR01670
OG0006344	DROME11878	XENTR15368
OG0006345	DROME01528	XENTR09326
OG0006346	DROME16623	XENTR17064
OG0006347	DROME18372, DROME18373	XENTR05199
OG0006350	DROME10882	XENTR13659
OG0006351	DROME17575	XENTR17000, XENTR16531
OG0006352	DROME15718	XENTR04339
OG0006353	DROME00751	XENTR02093
OG0006356	DROME02890	XENTR11146
OG0006359	DROME01311	XENTR13253
OG0006360	DROME19840	XENTR11510
OG0006362	DROME11093	XENTR05459
OG0006363	DROME07012	XENTR09507
OG0006364	DROME14912	XENTR09578
OG0006365	DROME21616, DROME21617	XENTR05265
OG0006367	DROME09374	XENTR16726
OG0006370	DROME08234	XENTR06294
OG0006372	DROME08788	XENTR08472
OG0006375	DROME19928	XENTR01833
OG0006376	DROME13198	XENTR07738
OG0006377	DROME08417	XENTR13700, XENTR18549, XENTR18550
OG0006378	DROME17931	XENTR05710
OG0006379	DROME02858, DROME04856	XENTR03826
OG0006381	DROME02707, DROME20650	XENTR06606
OG0006382	DROME15024	XENTR08999
OG0006383	DROME12394	XENTR15954
OG0006385	DROME09556	XENTR14544
OG0006387	DROME09390	XENTR17469, XENTR08445
OG0006388	DROME20388, DROME20387	XENTR16581
OG0006389	DROME15710	XENTR16925
OG0006393	DROME03463, DROME03462	XENTR07149, XENTR11546
OG0006395	DROME00130	XENTR18848, XENTR18849
OG0006402	DROME17310	XENTR05561
OG0006405	DROME13750, DROME13751	XENTR18434
OG0006406	DROME19952, DROME19616	XENTR01666, XENTR10929
OG0006442	DROME16371	XENTR08173
OG0006443	DROME16038	XENTR09473
OG0006447	DROME10748	XENTR07741
OG0006448	DROME21414	XENTR02943
OG0006454	DROME19164	XENTR04050
OG0006456	DROME00779	XENTR08352
OG0006458	DROME10373	XENTR02651
OG0006459	DROME10282	XENTR08528
OG0006460	DROME15064	XENTR00159
OG0006461	DROME01188	XENTR07035
OG0006462	DROME01832	XENTR01277
OG0006463	DROME10850	XENTR14323
OG0006464	DROME15553	XENTR10541
OG0006465	DROME04025	XENTR07508
OG0006469	DROME02304	XENTR07325
OG0006470	DROME05726, DROME05725	XENTR15042
OG0006471	DROME03198	XENTR14365
OG0006474	DROME18594	XENTR00813
OG0006475	DROME11340, DROME11339	XENTR10608
OG0006476	DROME02188	XENTR04361
OG0006477	DROME16299	XENTR04447
OG0006478	DROME10803	XENTR14784
OG0006479	DROME03631	XENTR08062
OG0006480	DROME15425, DROME15426	XENTR17557
OG0006481	DROME02142, DROME01455	XENTR02608
OG0006482	DROME21719	XENTR03862
OG0006483	DROME04426	XENTR10963
OG0006485	DROME17756	XENTR16219
OG0006487	DROME20891	XENTR02802
OG0006488	DROME14000	XENTR02069
OG0006490	DROME17521	XENTR10811
OG0006491	DROME09727	XENTR07123
OG0006497	DROME11986	XENTR00921
OG0006498	DROME00774	XENTR16311
OG0006501	DROME07620	XENTR12662
OG0006504	DROME01726	XENTR07120
OG0006505	DROME19279	XENTR02899
OG0006509	DROME06735	XENTR13835
OG0006510	DROME21078	XENTR16128
OG0006511	DROME02030	XENTR06903
OG0006512	DROME14203	XENTR05619
OG0006514	DROME04973	XENTR05648
OG0006515	DROME17220	XENTR13526
OG0006516	DROME07746	XENTR13095
OG0006517	DROME16077, DROME16076	XENTR09962
OG0006518	DROME12457	XENTR09393
OG0006519	DROME10463	XENTR05535
OG0006520	DROME01601	XENTR13195
OG0006522	DROME21565, DROME21563, DROME21564	XENTR10203
OG0006523	DROME13324	XENTR02071
OG0006524	DROME08322	XENTR02379
OG0006526	DROME10066	XENTR18522
OG0006528	DROME03901, DROME03902, DROME03900	XENTR04191
OG0006530	DROME02632	XENTR16908
OG0006532	DROME18743	XENTR09832
OG0006535	DROME21449, DROME21448	XENTR18789
OG0006536	DROME00110	XENTR11449
OG0006537	DROME17569	XENTR01017
OG0006538	DROME00930	XENTR03139
OG0006540	DROME04024	XENTR11917
OG0006543	DROME19675	XENTR05755
OG0006544	DROME08098	XENTR15901
OG0006545	DROME14793	XENTR06549
OG0006546	DROME03836	XENTR13406
OG0006549	DROME08226	XENTR02344
OG0006550	DROME12314	XENTR00769, XENTR00770
OG0006551	DROME01560	XENTR18892
OG0006552	DROME02022	XENTR05835
OG0006553	DROME06750	XENTR01394
OG0006554	DROME13465	XENTR10302
OG0006556	DROME10784	XENTR16928
OG0006557	DROME08144	XENTR04539
OG0006560	DROME17786	XENTR12102
OG0006561	DROME15269	XENTR09007
OG0006567	DROME01202	XENTR02458
OG0006568	DROME05220	XENTR09608
OG0006569	DROME20993	XENTR00615
OG0006570	DROME20261	XENTR12937
OG0006571	DROME05601	XENTR05803
OG0006573	DROME14640	XENTR10805
OG0006574	DROME19778	XENTR04351
OG0006577	DROME16628	XENTR14469
OG0006578	DROME15457	XENTR12631, XENTR12630
OG0006580	DROME00474	XENTR13958, XENTR13959
OG0006583	DROME16903	XENTR16033
OG0006584	DROME07289	XENTR02296
OG0006585	DROME00295, DROME00294	XENTR12780
OG0006586	DROME11738, DROME02891	XENTR00497
OG0006587	DROME02493	XENTR11980
OG0006588	DROME21457	XENTR06817
OG0006590	DROME17574	XENTR14263
OG0006591	DROME11557, DROME11556	XENTR11790
OG0006593	DROME11713	XENTR12622
OG0006594	DROME12981	XENTR18025
OG0006595	DROME20933	XENTR09437
OG0006596	DROME13730, DROME13731	XENTR12773
OG0006597	DROME19349	XENTR00700
OG0006598	DROME15235	XENTR14326
OG0006599	DROME13830, DROME13829	XENTR02707, XENTR16196
OG0006602	DROME18117	XENTR15212
OG0006603	DROME08268, DROME08267	XENTR10213
OG0006604	DROME10779	XENTR09447, XENTR09446
OG0006607	DROME06763	XENTR13594
OG0006608	DROME15074	XENTR00251
OG0006609	DROME08965	XENTR06296
OG0006610	DROME00685	XENTR07341
OG0006611	DROME04706, DROME04707	XENTR05216
OG0006612	DROME07454	XENTR11538
OG0006614	DROME03471	XENTR18989
OG0006615	DROME05191	XENTR06546
OG0006616	DROME04436, DROME04435	XENTR09627
OG0006619	DROME20837, DROME20836	XENTR02127, XENTR02126
OG0006621	DROME01854	XENTR16711
OG0006622	DROME13807	XENTR12562
OG0006623	DROME03084	XENTR09849
OG0006625	DROME13491	XENTR04207
OG0006628	DROME04083, DROME04082	XENTR02668
OG0006630	DROME13179	XENTR08125
OG0006631	DROME06287	XENTR19213
OG0006633	DROME10769	XENTR02142
OG0006635	DROME12947	XENTR01982
OG0006636	DROME02119	XENTR11494
OG0006637	DROME01008	XENTR05016
OG0006638	DROME10155	XENTR15778
OG0006640	DROME00615	XENTR12743
OG0006642	DROME08951	XENTR08911
OG0006646	DROME15373	XENTR01407
OG0006649	DROME00086	XENTR10760
OG0006651	DROME04694	XENTR12537
OG0006653	DROME10989, DROME10990	XENTR09964
OG0006655	DROME18847	XENTR05829
OG0006657	DROME19456, DROME19455	XENTR10304
OG0006658	DROME21096	XENTR09594
OG0006662	DROME19864	XENTR02635
OG0006663	DROME13134	XENTR03207
OG0006664	DROME04463	XENTR06837
OG0006666	DROME07406, DROME07405, DROME07404, DROME07403	XENTR04836
OG0006667	DROME06736	XENTR11957
OG0006668	DROME09203, DROME09202, DROME09204	XENTR10580
OG0006669	DROME09383	XENTR13698
OG0006670	DROME03282	XENTR03934
OG0006673	DROME03524	XENTR06476
OG0006676	DROME04549	XENTR05976
OG0006677	DROME21382	XENTR13655, XENTR13654
OG0006678	DROME02009	XENTR13719
OG0006681	DROME07359, DROME07360	XENTR03638
OG0006684	DROME10607	XENTR16293
OG0006686	DROME10194	XENTR06782
OG0006689	DROME16220, DROME06540	XENTR01441
OG0006690	DROME00556	XENTR13317
OG0006691	DROME16256	XENTR10862
OG0006692	DROME03538	XENTR13963
OG0006694	DROME08808	XENTR04108
OG0006695	DROME15570	XENTR13948
OG0006697	DROME13987	XENTR10497
OG0006698	DROME10462, DROME10461	XENTR05149
OG0006703	DROME12345	XENTR04634
OG0006705	DROME10883	XENTR00293
OG0006706	DROME18775	XENTR07780
OG0006707	DROME19785	XENTR16134
OG0006708	DROME07913	XENTR18874
OG0006709	DROME12082	XENTR05409
OG0006710	DROME13063, DROME13065, DROME13064	XENTR18018
OG0006712	DROME09518, DROME09519	XENTR03007
OG0006714	DROME13246	XENTR08721
OG0006717	DROME10030	XENTR17648
OG0006718	DROME15073	XENTR09542
OG0006721	DROME06897	XENTR08095
OG0006723	DROME17509	XENTR16854
OG0006724	DROME13169	XENTR10084
OG0006725	DROME01185	XENTR07038
OG0006726	DROME11357	XENTR09612
OG0006730	DROME10467	XENTR07699
OG0006731	DROME07141	XENTR14502
OG0006732	DROME16398	XENTR17486
OG0006733	DROME12191, DROME12192	XENTR12805
OG0006734	DROME14590	XENTR17831
OG0006735	DROME21577	XENTR05221
OG0006737	DROME08119	XENTR00969
OG0006739	DROME14549	XENTR07449
OG0006741	DROME13025	XENTR08382
OG0006742	DROME17425	XENTR05493
OG0006745	DROME12660	XENTR09899
OG0006748	DROME00422	XENTR03274
OG0006749	DROME18950	XENTR01774
OG0006750	DROME09705	XENTR07602
OG0006753	DROME16826	XENTR11694
OG0006754	DROME03000	XENTR18420
OG0006755	DROME13740	XENTR10590
OG0006757	DROME14155	XENTR12333
OG0006758	DROME17868, DROME17867	XENTR19253
OG0006760	DROME19427	XENTR04753, XENTR04751, XENTR04752
OG0006762	DROME14028	XENTR06563
OG0006765	DROME10592, DROME10591	XENTR09754
OG0006766	DROME03426	XENTR12590, XENTR12592
OG0006768	DROME02900	XENTR17405
OG0006769	DROME06420	XENTR18589
OG0006770	DROME13620	XENTR10049
OG0006772	DROME15798, DROME09251	XENTR06880, XENTR06881
OG0006777	DROME18870, DROME18871	XENTR14289
OG0006780	DROME20962	XENTR12106
OG0006791	DROME09378, DROME09358, DROME12573	XENTR09543, XENTR08719
OG0006826	DROME14383	XENTR13782
OG0006828	DROME08100, DROME08101, DROME21318	XENTR08258
OG0006830	DROME11906	XENTR13305
OG0006832	DROME16492, DROME16493	XENTR10958
OG0006833	DROME06375	XENTR00457
OG0006835	DROME02280, DROME02306	XENTR08471
OG0006838	DROME08307	XENTR01852
OG0006842	DROME20782	XENTR10401
OG0006843	DROME06952	XENTR17465
OG0006844	DROME01743	XENTR08527
OG0006845	DROME17007	XENTR11640
OG0006846	DROME08329	XENTR12109
OG0006849	DROME03499	XENTR01645
OG0006851	DROME10053	XENTR13145
OG0006852	DROME13239	XENTR01320
OG0006856	DROME17826	XENTR01007
OG0006857	DROME13855	XENTR02316
OG0006860	DROME20680, DROME20679	XENTR10215
OG0006862	DROME15144	XENTR13534
OG0006864	DROME02889	XENTR01809
OG0006865	DROME12006	XENTR09213
OG0006868	DROME14011, DROME14010	XENTR07053
OG0006870	DROME14456	XENTR10263
OG0006871	DROME13968	XENTR07430
OG0006874	DROME19509	XENTR14555
OG0006875	DROME18909	XENTR10450
OG0006876	DROME04074	XENTR00090
OG0006877	DROME14060	XENTR05237
OG0006878	DROME10685, DROME10684	XENTR12365
OG0006880	DROME13822	XENTR02819
OG0006882	DROME09123	XENTR10988
OG0006885	DROME10284	XENTR04782
OG0006886	DROME21253	XENTR00696
OG0006887	DROME13817	XENTR13961
OG0006888	DROME19638	XENTR02537
OG0006889	DROME21560, DROME21559	XENTR05963
OG0006890	DROME08143	XENTR09541
OG0006891	DROME18748	XENTR15690
OG0006892	DROME00140	XENTR00113
OG0006893	DROME12133	XENTR17439
OG0006894	DROME05303	XENTR13122
OG0006895	DROME01866	XENTR11833
OG0006897	DROME19217	XENTR14076
OG0006898	DROME10588, DROME10587	XENTR07636
OG0006900	DROME09764, DROME09765	XENTR09605
OG0006901	DROME11048, DROME14826	XENTR00120
OG0006902	DROME14332	XENTR02201
OG0006905	DROME14624, DROME14623	XENTR19260
OG0006906	DROME15670	XENTR10195
OG0006907	DROME02137, DROME02136	XENTR18404
OG0006909	DROME06225	XENTR18357
OG0006911	DROME14763	XENTR17645
OG0006914	DROME08141	XENTR15248
OG0006918	DROME03248	XENTR10731, XENTR10730
OG0006919	DROME06069	XENTR12172
OG0006920	DROME01129	XENTR10785
OG0006923	DROME11746	XENTR05461
OG0006924	DROME14721	XENTR06768
OG0006925	DROME11109	XENTR03837
OG0006926	DROME00053	XENTR12859
OG0006927	DROME11010	XENTR10634
OG0006931	DROME11546	XENTR12285
OG0006932	DROME16429	XENTR01275
OG0006934	DROME00627	XENTR15092
OG0006935	DROME17600	XENTR08699
OG0006936	DROME12923	XENTR08928
OG0006937	DROME00527	XENTR04504
OG0006938	DROME14949	XENTR16149
OG0006940	DROME19018, DROME19017	XENTR01692
OG0006942	DROME17406	XENTR09478
OG0006943	DROME05311, DROME05310, DROME05312	XENTR15386
OG0006944	DROME07597	XENTR07046
OG0006945	DROME04092, DROME04093	XENTR00117
OG0006946	DROME06810	XENTR16824, XENTR16825
OG0006948	DROME10887	XENTR04780
OG0006949	DROME17510	XENTR11256
OG0006951	DROME19073	XENTR14803
OG0006952	DROME11379	XENTR05143
OG0006953	DROME15970	XENTR09448
OG0006954	DROME13996, DROME13995	XENTR03844
OG0006957	DROME16961	XENTR08977
OG0006958	DROME12297	XENTR07775
OG0006959	DROME10650	XENTR17553
OG0006960	DROME21228	XENTR16241
OG0006962	DROME03277	XENTR09246
OG0006964	DROME19570	XENTR09387
OG0006966	DROME12638, DROME12639	XENTR09367
OG0006967	DROME01193	XENTR03908
OG0006968	DROME19323	XENTR15434
OG0006969	DROME16910	XENTR16749, XENTR16750, XENTR16751
OG0006970	DROME11918	XENTR14271, XENTR14272
OG0006971	DROME11799, DROME11798	XENTR01201
OG0006973	DROME15580	XENTR09146
OG0006975	DROME07368	XENTR12996
OG0006977	DROME16367	XENTR11302
OG0006979	DROME08887	XENTR01458
OG0006980	DROME12138	XENTR06239
OG0006982	DROME16125	XENTR11312
OG0006984	DROME08885	XENTR02353
OG0006985	DROME14217	XENTR11227
OG0006988	DROME01608	XENTR12330
OG0006989	DROME21716, DROME21715, DROME01750	XENTR04170
OG0006990	DROME10642	XENTR08922
OG0006991	DROME04692	XENTR17838
OG0006994	DROME04632	XENTR00114
OG0006996	DROME01798	XENTR01652
OG0006997	DROME06801	XENTR17546, XENTR17545
OG0006998	DROME01960	XENTR06955
OG0006999	DROME11377	XENTR00236
OG0007000	DROME11064, DROME16292	XENTR01902, XENTR01901
OG0007001	DROME08011	XENTR17344, XENTR17343
OG0007002	DROME07791	XENTR06832
OG0007003	DROME00287	XENTR16048
OG0007005	DROME09757	XENTR07132
OG0007009	DROME17681	XENTR09577
OG0007010	DROME01605	XENTR05499
OG0007011	DROME20885	XENTR05787
OG0007012	DROME22023	XENTR03267
OG0007013	DROME01987	XENTR09137
OG0007014	DROME08628	XENTR08855
OG0007015	DROME19728	XENTR02491
OG0007016	DROME20048	XENTR00478
OG0007017	DROME16395	XENTR16539
OG0007018	DROME04944	XENTR13179
OG0007022	DROME14811	XENTR16029
OG0007023	DROME06431	XENTR07024
OG0007025	DROME04842	XENTR13731
OG0007027	DROME20714	XENTR19169, XENTR11118
OG0007028	DROME21651	XENTR00104
OG0007029	DROME01489	XENTR07776
OG0007030	DROME20793	XENTR05657
OG0007032	DROME01322	XENTR17468
OG0007033	DROME18841	XENTR16190
OG0007034	DROME06058	XENTR05241
OG0007035	DROME00441, DROME00440	XENTR06046
OG0007036	DROME10185	XENTR17676, XENTR17677
OG0007037	DROME13026	XENTR05417
OG0007039	DROME20966, DROME20965	XENTR03063
OG0007040	DROME02611	XENTR16157
OG0007041	DROME00583, DROME00582	XENTR01415
OG0007042	DROME08739	XENTR03360
OG0007043	DROME02534	XENTR02003
OG0007044	DROME05564	XENTR08465, XENTR13827
OG0007045	DROME14367, DROME14366	XENTR05481
OG0007046	DROME15728	XENTR09390
OG0007047	DROME00193, DROME00194	XENTR12940
OG0007048	DROME01791, DROME19143	XENTR12714
OG0007049	DROME16917	XENTR10205
OG0007050	DROME06887	XENTR10229
OG0007053	DROME16115	XENTR06867
OG0007055	DROME01836	XENTR04557
OG0007056	DROME21912	XENTR04936
OG0007057	DROME16884	XENTR14128, XENTR07649
OG0007058	DROME16980	XENTR13895
OG0007059	DROME17512, DROME17511, DROME17513	XENTR01903
OG0007061	DROME21168	XENTR12828
OG0007062	DROME01875	XENTR03101
OG0007063	DROME04000	XENTR05680
OG0007068	DROME19884	XENTR04871
OG0007069	DROME19398	XENTR06666
OG0007073	DROME16763	XENTR08573
OG0007074	DROME01655	XENTR03247
OG0007075	DROME11946	XENTR02206
OG0007081	DROME01767, DROME01766	XENTR06924
OG0007082	DROME01955, DROME01957, DROME01956, DROME01954	XENTR16647
OG0007083	DROME03474	XENTR12941
OG0007084	DROME17683, DROME09532	XENTR15425
OG0007088	DROME22014	XENTR13069
OG0007090	DROME20794	XENTR04663
OG0007091	DROME06753	XENTR16106
OG0007092	DROME18902, DROME06271	XENTR09595
OG0007093	DROME16944	XENTR09556
OG0007095	DROME11360	XENTR11185
OG0007097	DROME14761	XENTR10319
OG0007098	DROME02756	XENTR00462
OG0007099	DROME16425	XENTR01909
OG0007100	DROME01519, DROME01520	XENTR02538
OG0007102	DROME07635, DROME09291, DROME09290	XENTR10584
OG0007103	DROME15968, DROME15969	XENTR09292
OG0007105	DROME03967	XENTR17989, XENTR17988
OG0007106	DROME13665	XENTR02834
OG0007107	DROME06221	XENTR15605
OG0007112	DROME21664, DROME21665	XENTR05305
OG0007113	DROME08212	XENTR07047
OG0007114	DROME08700	XENTR17139
OG0007116	DROME18939	XENTR07013
