Orthogroup	DROME	LYTVA_ok
OG0006530	DROME02632	LYTVA_15081, LYTVA_03086
OG0006532	DROME18743	LYTVA_17206, LYTVA_14261
OG0006533	DROME11744, DROME11742, DROME11745, DROME11743	LYTVA_27011, LYTVA_15714
OG0006536	DROME00110	LYTVA_00601
OG0006538	DROME00930	LYTVA_09279, LYTVA_09562
OG0006540	DROME04024	LYTVA_09467
OG0006543	DROME19675	LYTVA_04135
OG0006544	DROME08098	LYTVA_14693
OG0006545	DROME14793	LYTVA_01760
OG0006546	DROME03836	LYTVA_01454
OG0006547	DROME21566	LYTVA_14740
OG0006549	DROME08226	LYTVA_18867, LYTVA_12605
OG0006550	DROME12314	LYTVA_13032
OG0006551	DROME01560	LYTVA_13998
OG0006552	DROME02022	LYTVA_26407, LYTVA_24481
OG0006553	DROME06750	LYTVA_29930
OG0006554	DROME13465	LYTVA_12888
OG0006556	DROME10784	LYTVA_26732
OG0006557	DROME08144	LYTVA_12631
OG0006560	DROME17786	LYTVA_08974
OG0006561	DROME15269	LYTVA_24027
OG0006567	DROME01202	LYTVA_28343
OG0006568	DROME05220	LYTVA_06190
OG0006569	DROME20993	LYTVA_03300
OG0006570	DROME20261	LYTVA_13429, LYTVA_29990
OG0006571	DROME05601	LYTVA_08745, LYTVA_10211
OG0006573	DROME14640	LYTVA_09033
OG0006574	DROME19778	LYTVA_00840
OG0006578	DROME15457	LYTVA_22950
OG0006580	DROME00474	LYTVA_10761
OG0006582	DROME02599, DROME02598, DROME02600	LYTVA_13105
OG0006583	DROME16903	LYTVA_06366, LYTVA_06364
OG0006584	DROME07289	LYTVA_16648, LYTVA_29363, LYTVA_01051
OG0006586	DROME11738, DROME02891	LYTVA_28714
OG0006587	DROME02493	LYTVA_05539, LYTVA_05540
OG0006588	DROME21456	LYTVA_12512
OG0006590	DROME17574	LYTVA_05645
OG0006593	DROME11713	LYTVA_06771
OG0006595	DROME20933	LYTVA_09564
OG0006596	DROME13730, DROME13731	LYTVA_20385
OG0006598	DROME15235	LYTVA_06758
OG0006599	DROME13830, DROME13829	LYTVA_06203, LYTVA_14788
OG0006602	DROME18117	LYTVA_05608
OG0006603	DROME08268, DROME08267	LYTVA_08641, LYTVA_04115
OG0006604	DROME10779	LYTVA_12633
OG0006607	DROME06763	LYTVA_15137
OG0006608	DROME15074	LYTVA_30198
OG0006609	DROME08965	LYTVA_22539, LYTVA_17868
OG0006610	DROME00685	LYTVA_13093
OG0006611	DROME04706, DROME04707	LYTVA_27380
OG0006612	DROME07454	LYTVA_10377
OG0006613	DROME02162, DROME02161	LYTVA_10927
OG0006614	DROME03471	LYTVA_25195
OG0006615	DROME05191	LYTVA_28757
OG0006616	DROME04438	LYTVA_28870
OG0006616	DROME04436, DROME04435	LYTVA_09876
OG0006619	DROME20837, DROME20836	LYTVA_15850
OG0006621	DROME01854	LYTVA_17213
OG0006622	DROME13807	LYTVA_03022
OG0006623	DROME03084	LYTVA_20399
OG0006625	DROME13491	LYTVA_28210, LYTVA_28205
OG0006628	DROME04083, DROME04082	LYTVA_28784
OG0006630	DROME13179	LYTVA_19052
OG0006631	DROME06287	LYTVA_04170
OG0006633	DROME10769	LYTVA_27702
OG0006634	DROME05352	LYTVA_16289, LYTVA_15116
OG0006635	DROME12947	LYTVA_05243
OG0006636	DROME02119	LYTVA_25039
OG0006637	DROME01008	LYTVA_27827
OG0006638	DROME10155	LYTVA_18002
OG0006640	DROME00615	LYTVA_26611
OG0006642	DROME08951	LYTVA_06650
OG0006646	DROME15373	LYTVA_02342
OG0006649	DROME00086	LYTVA_03225
OG0006650	DROME04683, DROME04682	LYTVA_09029, LYTVA_07472
OG0006651	DROME04694	LYTVA_15341
OG0006653	DROME10989, DROME10990	LYTVA_16261
OG0006655	DROME18847	LYTVA_26567
OG0006657	DROME19456, DROME19455	LYTVA_16841
OG0006658	DROME21096	LYTVA_06859
OG0006662	DROME19864	LYTVA_17398, LYTVA_22679
OG0006663	DROME13134	LYTVA_20322
OG0006664	DROME04463	LYTVA_14742, LYTVA_25776
OG0006666	DROME07406, DROME07405, DROME07404, DROME07403	LYTVA_29336
OG0006668	DROME09203, DROME09202, DROME09204	LYTVA_18468
OG0006669	DROME09383	LYTVA_22893, LYTVA_02320
OG0006673	DROME03524	LYTVA_21845
OG0006677	DROME21382	LYTVA_28901
OG0006678	DROME02009	LYTVA_15419, LYTVA_15428
OG0006679	DROME03949, DROME03948	LYTVA_11018
OG0006681	DROME07359, DROME07360	LYTVA_17496, LYTVA_30119
OG0006684	DROME10607	LYTVA_16659
OG0006686	DROME10194	LYTVA_23375
OG0006689	DROME16220, DROME06540	LYTVA_01418
OG0006691	DROME16256	LYTVA_07985
OG0006692	DROME03538	LYTVA_23399
OG0006694	DROME08808	LYTVA_24646, LYTVA_15455
OG0006695	DROME15570	LYTVA_15983
OG0006697	DROME13987	LYTVA_29458
OG0006698	DROME10462, DROME10461	LYTVA_18510, LYTVA_17453
OG0006702	DROME02407	LYTVA_16976
OG0006703	DROME12345	LYTVA_11046
OG0006705	DROME10883	LYTVA_05456
OG0006706	DROME18775	LYTVA_06256
OG0006707	DROME19785	LYTVA_21353, LYTVA_05353
OG0006709	DROME12082	LYTVA_04967
OG0006710	DROME13063, DROME13065, DROME13064	LYTVA_22943
OG0006712	DROME09518, DROME09519	LYTVA_17236
OG0006714	DROME13246	LYTVA_07448
OG0006719	DROME11683	LYTVA_17998
OG0006721	DROME06897	LYTVA_23599, LYTVA_16518
OG0006722	DROME04394	LYTVA_11244
OG0006725	DROME01185	LYTVA_04515
OG0006726	DROME11357	LYTVA_14167
OG0006727	DROME13434	LYTVA_03217
OG0006728	DROME19775	LYTVA_22872
OG0006730	DROME10467	LYTVA_26842, LYTVA_09573
OG0006731	DROME07141	LYTVA_14636, LYTVA_20696
OG0006732	DROME16398	LYTVA_27994
OG0006733	DROME12191, DROME12192	LYTVA_04666
OG0006734	DROME14590	LYTVA_09848, LYTVA_16010, LYTVA_10461
OG0006737	DROME08119	LYTVA_29487
OG0006739	DROME14549	LYTVA_17045
OG0006741	DROME13025	LYTVA_07167
OG0006742	DROME17425	LYTVA_12227
OG0006743	DROME14112	LYTVA_12900
OG0006745	DROME12660	LYTVA_14746
OG0006748	DROME00422	LYTVA_27286
OG0006749	DROME18950	LYTVA_12229
OG0006753	DROME16826	LYTVA_13933
OG0006757	DROME14155	LYTVA_23576
OG0006758	DROME17868, DROME17867	LYTVA_06304
OG0006760	DROME19427	LYTVA_07257, LYTVA_20797, LYTVA_13275
OG0006762	DROME14028	LYTVA_02692
OG0006766	DROME03426	LYTVA_28194
OG0006769	DROME06420	LYTVA_29698
OG0006770	DROME13620	LYTVA_04844
OG0006772	DROME15798, DROME09251	LYTVA_12214, LYTVA_14428
OG0006777	DROME18870, DROME18871	LYTVA_13418
OG0006780	DROME20962	LYTVA_14471, LYTVA_01364
OG0006826	DROME14383	LYTVA_11589
OG0006828	DROME08100, DROME08101, DROME21318	LYTVA_18128
OG0006830	DROME11906	LYTVA_03690
OG0006832	DROME16492, DROME16493	LYTVA_03098
OG0006838	DROME08307	LYTVA_08816
OG0006842	DROME20782	LYTVA_10835, LYTVA_21530
OG0006844	DROME01743	LYTVA_10802
OG0006845	DROME17007	LYTVA_21346
OG0006846	DROME08329	LYTVA_05173
OG0006851	DROME10053	LYTVA_05387, LYTVA_26308
OG0006852	DROME13239	LYTVA_26432
OG0006856	DROME17826	LYTVA_24415
OG0006857	DROME13855	LYTVA_12258
OG0006860	DROME20680, DROME20679	LYTVA_03678
OG0006862	DROME15144	LYTVA_26775
OG0006864	DROME02889	LYTVA_00261
OG0006865	DROME12006	LYTVA_05819
OG0006868	DROME14011, DROME14010	LYTVA_19737
OG0006871	DROME13968	LYTVA_14404
OG0006874	DROME19509	LYTVA_28249
OG0006875	DROME18909	LYTVA_03423, LYTVA_15770
OG0006876	DROME04074	LYTVA_02849
OG0006877	DROME14060	LYTVA_19179
OG0006878	DROME10685, DROME10684	LYTVA_11522
OG0006882	DROME09123	LYTVA_07357
OG0006885	DROME10284	LYTVA_05028
OG0006887	DROME13817	LYTVA_13116
OG0006888	DROME19638	LYTVA_00517, LYTVA_00518
OG0006889	DROME21560, DROME21559	LYTVA_01644
OG0006890	DROME08143	LYTVA_18386
OG0006892	DROME00140	LYTVA_15888
OG0006893	DROME12133	LYTVA_24058
OG0006894	DROME05303	LYTVA_09646
OG0006895	DROME01866	LYTVA_00144
OG0006898	DROME10588, DROME10587	LYTVA_07336
OG0006900	DROME09764, DROME09765	LYTVA_04930, LYTVA_08638
OG0006901	DROME11048, DROME14826	LYTVA_26182
OG0006905	DROME14624, DROME14623	LYTVA_15524, LYTVA_28132
OG0006906	DROME15670	LYTVA_06059, LYTVA_24234
OG0006907	DROME02137, DROME02136	LYTVA_03614, LYTVA_05381
OG0006908	DROME20394	LYTVA_27883
OG0006909	DROME06225	LYTVA_12899
OG0006914	DROME08141	LYTVA_19647
OG0006918	DROME03248	LYTVA_08198
OG0006919	DROME06069	LYTVA_22591
OG0006924	DROME14721	LYTVA_28512
OG0006925	DROME11109	LYTVA_15745
OG0006926	DROME00053	LYTVA_19475
OG0006931	DROME11546	LYTVA_24387
OG0006932	DROME16429	LYTVA_25041
OG0006934	DROME00627	LYTVA_28488
OG0006935	DROME17600	LYTVA_00871, LYTVA_12955
OG0006936	DROME12923	LYTVA_18797
OG0006937	DROME00527	LYTVA_10646
OG0006938	DROME14949	LYTVA_24454
OG0006940	DROME19018, DROME19017	LYTVA_03459, LYTVA_25735
OG0006942	DROME17406	LYTVA_27753
OG0006943	DROME05311, DROME05310, DROME05312	LYTVA_03946, LYTVA_08311
OG0006944	DROME07597	LYTVA_17001
OG0006946	DROME06810	LYTVA_16720, LYTVA_12777
OG0006949	DROME17510	LYTVA_21246
OG0006951	DROME19073	LYTVA_07399
OG0006953	DROME15970	LYTVA_06163, LYTVA_00099
OG0006957	DROME16961	LYTVA_15138
OG0006958	DROME12297	LYTVA_10518, LYTVA_08854
OG0006960	DROME21228	LYTVA_14371
OG0006962	DROME03277	LYTVA_04008, LYTVA_21258
OG0006964	DROME19570	LYTVA_06159
OG0006965	DROME01022, DROME14680, DROME01021	LYTVA_27805, LYTVA_03920
OG0006966	DROME12638, DROME12639	LYTVA_20757
OG0006967	DROME01193	LYTVA_21312
OG0006968	DROME19323	LYTVA_08012
OG0006970	DROME11918	LYTVA_09988
OG0006971	DROME11799, DROME11798	LYTVA_20324
OG0006973	DROME15580	LYTVA_29631
OG0006975	DROME07368	LYTVA_12975
OG0006977	DROME16367	LYTVA_13712
OG0006979	DROME08887	LYTVA_23814
OG0006982	DROME16125	LYTVA_29353
OG0006983	DROME07189	LYTVA_04126, LYTVA_12399
OG0006984	DROME08885	LYTVA_12065, LYTVA_09670
OG0006985	DROME14217	LYTVA_25748
OG0006989	DROME21716, DROME21715, DROME01750	LYTVA_20012
OG0006991	DROME04692	LYTVA_02424
OG0006992	DROME13157	LYTVA_18795
OG0006994	DROME04632	LYTVA_20166
OG0006995	DROME04021	LYTVA_16401
OG0006997	DROME06801	LYTVA_17736
OG0006999	DROME11377	LYTVA_28772
OG0007000	DROME11064, DROME16292	LYTVA_20475
OG0007001	DROME08011	LYTVA_06692
OG0007002	DROME07791	LYTVA_13388
OG0007003	DROME00287	LYTVA_05469
OG0007005	DROME09757	LYTVA_24522
OG0007007	DROME00847	LYTVA_14776
OG0007009	DROME17681	LYTVA_21384
OG0007011	DROME20885	LYTVA_09381
OG0007012	DROME22023	LYTVA_14288
OG0007013	DROME01987	LYTVA_08506
OG0007014	DROME08628	LYTVA_27858
OG0007017	DROME16395	LYTVA_02017
OG0007018	DROME04944	LYTVA_25072
OG0007022	DROME14811	LYTVA_21360
OG0007023	DROME06431	LYTVA_18718
OG0007024	DROME17667, DROME19376	LYTVA_19875
OG0007025	DROME04842	LYTVA_21668, LYTVA_06308
OG0007027	DROME20714	LYTVA_04486
OG0007028	DROME21651	LYTVA_14210
OG0007029	DROME01489	LYTVA_04037
OG0007030	DROME20793	LYTVA_01479, LYTVA_10244
OG0007032	DROME01322	LYTVA_26058
OG0007033	DROME18841	LYTVA_03101, LYTVA_13194
OG0007034	DROME06058	LYTVA_11469
OG0007035	DROME00441, DROME00440	LYTVA_29982
OG0007036	DROME10185	LYTVA_23010
OG0007037	DROME13026	LYTVA_10072
OG0007040	DROME02611	LYTVA_11635
OG0007041	DROME00583, DROME00582	LYTVA_08520
OG0007042	DROME08739	LYTVA_10226
OG0007043	DROME02534	LYTVA_28853
OG0007044	DROME05564	LYTVA_15729, LYTVA_04229
OG0007045	DROME00832, DROME14367, DROME14366	LYTVA_13338
OG0007046	DROME15728	LYTVA_13334
OG0007047	DROME00193, DROME00194	LYTVA_02580
OG0007049	DROME16917	LYTVA_03854
OG0007051	DROME15152	LYTVA_03195, LYTVA_26759, LYTVA_26758, LYTVA_06952
OG0007053	DROME16115	LYTVA_18588
OG0007054	DROME10899	LYTVA_29935
OG0007055	DROME01836	LYTVA_09990
OG0007056	DROME21912	LYTVA_16440
OG0007057	DROME16884	LYTVA_15614, LYTVA_29163
OG0007058	DROME16980	LYTVA_24894
OG0007059	DROME17512, DROME17511, DROME17513	LYTVA_29456
OG0007061	DROME21168	LYTVA_00448
OG0007063	DROME04000	LYTVA_03435, LYTVA_04569
OG0007068	DROME19884	LYTVA_09404
OG0007069	DROME19398	LYTVA_12053
OG0007073	DROME16763	LYTVA_27421
OG0007082	DROME01955, DROME01957, DROME01956, DROME01954	LYTVA_19995
OG0007083	DROME03474	LYTVA_26952
OG0007084	DROME17683, DROME09532	LYTVA_15149
OG0007090	DROME20794	LYTVA_07259
OG0007091	DROME06753	LYTVA_15856, LYTVA_00688
OG0007092	DROME18902, DROME06271	LYTVA_30009
OG0007093	DROME16944	LYTVA_02317
OG0007095	DROME11360	LYTVA_26694
OG0007097	DROME14761	LYTVA_18947
OG0007099	DROME16425	LYTVA_18939
OG0007102	DROME07635, DROME09291, DROME09290	LYTVA_08090
OG0007106	DROME13665	LYTVA_18310
OG0007107	DROME06221	LYTVA_20795
OG0007112	DROME21664, DROME21665	LYTVA_21113, LYTVA_17175
OG0007113	DROME08212	LYTVA_10291
OG0007114	DROME08700	LYTVA_10798
OG0007116	DROME18939	LYTVA_20453, LYTVA_00813
OG0007117	DROME09414	LYTVA_13331
OG0007118	DROME16742	LYTVA_06751
OG0007120	DROME12932	LYTVA_01280
OG0007121	DROME14887	LYTVA_23219
OG0007125	DROME00216	LYTVA_15618
OG0007126	DROME01679	LYTVA_08493
OG0007128	DROME09591	LYTVA_25613
OG0007129	DROME09207, DROME09208	LYTVA_17050
OG0007131	DROME17642	LYTVA_16333
OG0007132	DROME04510	LYTVA_07096, LYTVA_10959
OG0007134	DROME13786, DROME13787	LYTVA_20762, LYTVA_28832
OG0007136	DROME06497	LYTVA_16524, LYTVA_20525
OG0007137	DROME08116	LYTVA_09390
OG0007138	DROME13828	LYTVA_03653
OG0007139	DROME20628, DROME22010, DROME22009, DROME19837	LYTVA_25562
OG0007140	DROME15375, DROME15374	LYTVA_23363
OG0007143	DROME02690	LYTVA_15805
OG0007144	DROME12565, DROME12567, DROME12566	LYTVA_10155
OG0007145	DROME13245	LYTVA_15266, LYTVA_19982
OG0007146	DROME11547	LYTVA_19996
OG0007147	DROME17710	LYTVA_11114
OG0007150	DROME13333	LYTVA_25594, LYTVA_18677
OG0007151	DROME07790	LYTVA_07846
OG0007153	DROME14766	LYTVA_30218, LYTVA_10839
OG0007154	DROME05203	LYTVA_07855, LYTVA_07854
OG0007158	DROME10619	LYTVA_24864
OG0007160	DROME04948	LYTVA_21774
OG0007163	DROME03396	LYTVA_07875
OG0007164	DROME07185, DROME07184	LYTVA_21647
OG0007165	DROME14270	LYTVA_27280
OG0007166	DROME05148, DROME04552	LYTVA_08751, LYTVA_25662
OG0007171	DROME12461	LYTVA_13400
OG0007173	DROME02748	LYTVA_15493
OG0007177	DROME20944	LYTVA_10874
OG0007178	DROME03988	LYTVA_18565, LYTVA_28282
OG0007181	DROME05345	LYTVA_11702
OG0007183	DROME07166	LYTVA_17814, LYTVA_04494
OG0007186	DROME00062	LYTVA_19820
OG0007187	DROME15404	LYTVA_07722, LYTVA_23165
OG0007188	DROME20960	LYTVA_19548
OG0007189	DROME05467	LYTVA_08827
OG0007192	DROME21735	LYTVA_12538
OG0007198	DROME19511, DROME19512	LYTVA_26853, LYTVA_26234, LYTVA_07966
OG0007199	DROME11470, DROME11469	LYTVA_00515
OG0007200	DROME00880, DROME00879	LYTVA_09502
OG0007201	DROME18595	LYTVA_25108
OG0007209	DROME20678	LYTVA_12343
OG0007248	DROME21365	LYTVA_01206, LYTVA_22776
OG0007251	DROME21854	LYTVA_10607
OG0007253	DROME00305	LYTVA_07358
OG0007254	DROME17212, DROME17211	LYTVA_17075
OG0007256	DROME15121	LYTVA_16363
OG0007258	DROME03306	LYTVA_04807
OG0007260	DROME22107	LYTVA_08717
OG0007261	DROME07070	LYTVA_16329
OG0007264	DROME04401	LYTVA_15357
OG0007266	DROME03348	LYTVA_03338
OG0007267	DROME07785	LYTVA_02310
OG0007271	DROME10780, DROME10781	LYTVA_24259
OG0007274	DROME13219	LYTVA_00331
OG0007275	DROME08181	LYTVA_19066
OG0007280	DROME20512	LYTVA_21703
OG0007281	DROME11415, DROME11416	LYTVA_00393
OG0007282	DROME02027	LYTVA_20254
OG0007291	DROME13803	LYTVA_21801
OG0007293	DROME10696	LYTVA_25203
OG0007296	DROME06821	LYTVA_20748, LYTVA_17621
OG0007298	DROME03253	LYTVA_07185
OG0007300	DROME05437	LYTVA_18529
OG0007301	DROME00949	LYTVA_05959
OG0007303	DROME16338	LYTVA_10989
OG0007304	DROME05565	LYTVA_09281
OG0007305	DROME06380	LYTVA_16586, LYTVA_20937
OG0007306	DROME09353	LYTVA_16572
OG0007307	DROME21844	LYTVA_18744
OG0007312	DROME15097	LYTVA_25929
OG0007313	DROME10641	LYTVA_02867
OG0007316	DROME03218	LYTVA_17190
OG0007317	DROME05767	LYTVA_22574
OG0007319	DROME02096	LYTVA_01930
OG0007321	DROME14886	LYTVA_14764
OG0007322	DROME01656	LYTVA_23565
OG0007323	DROME06979	LYTVA_28988
OG0007325	DROME00772	LYTVA_13185, LYTVA_25303
OG0007327	DROME08891	LYTVA_13869, LYTVA_23810
OG0007329	DROME03540	LYTVA_09881
OG0007330	DROME06616	LYTVA_26367
OG0007331	DROME00081	LYTVA_05890
OG0007332	DROME15822	LYTVA_10319
OG0007334	DROME14550	LYTVA_06945
OG0007336	DROME19792	LYTVA_26129
OG0007339	DROME15967	LYTVA_07201
OG0007340	DROME01190	LYTVA_14005
OG0007341	DROME11695	LYTVA_06630
OG0007342	DROME20920, DROME20921	LYTVA_13753
OG0007343	DROME05240	LYTVA_03841
OG0007345	DROME03586	LYTVA_09108
OG0007347	DROME13215	LYTVA_01386
OG0007349	DROME04078	LYTVA_12788
OG0007351	DROME10598	LYTVA_29566
OG0007352	DROME21703	LYTVA_11993, LYTVA_09786
OG0007354	DROME05477, DROME05476	LYTVA_23171
OG0007355	DROME17231	LYTVA_09986
OG0007356	DROME08592	LYTVA_06628
OG0007357	DROME00169	LYTVA_04535
OG0007358	DROME20269, DROME20268	LYTVA_02726
OG0007359	DROME19146	LYTVA_10799
OG0007360	DROME19459	LYTVA_01643
OG0007361	DROME13934	LYTVA_06556
OG0007363	DROME13676	LYTVA_06669
OG0007364	DROME21809	LYTVA_15849
OG0007365	DROME04793	LYTVA_02308, LYTVA_06457
OG0007366	DROME08151	LYTVA_11005
OG0007367	DROME04903	LYTVA_04852
OG0007368	DROME12399	LYTVA_17542, LYTVA_00624
OG0007370	DROME03968	LYTVA_06055
OG0007371	DROME02186	LYTVA_08968
OG0007374	DROME19817, DROME06981, DROME06980	LYTVA_08561
OG0007375	DROME20148	LYTVA_29369
OG0007376	DROME12395	LYTVA_19972
OG0007377	DROME11841	LYTVA_26494
OG0007378	DROME12005	LYTVA_05887
OG0007379	DROME14877	LYTVA_05996, LYTVA_05995
OG0007382	DROME00478	LYTVA_04728
OG0007383	DROME15992, DROME15994, DROME15993	LYTVA_25466
OG0007385	DROME05965	LYTVA_19121
OG0007386	DROME08936	LYTVA_07566
OG0007387	DROME11857	LYTVA_11399
OG0007388	DROME07430	LYTVA_28469
OG0007389	DROME20485	LYTVA_27684, LYTVA_13623
OG0007391	DROME08685, DROME08686	LYTVA_27612
OG0007393	DROME14294	LYTVA_16834
OG0007394	DROME19789	LYTVA_29547
OG0007395	DROME15690	LYTVA_10851
OG0007396	DROME11407	LYTVA_21805
OG0007397	DROME14953	LYTVA_06439
OG0007399	DROME04756	LYTVA_24113
OG0007400	DROME05763	LYTVA_13880
OG0007401	DROME20204	LYTVA_25998
OG0007403	DROME05771	LYTVA_10578
OG0007405	DROME10897, DROME10896	LYTVA_23328
OG0007407	DROME09567	LYTVA_24874
OG0007408	DROME15350, DROME15352	LYTVA_17573
OG0007409	DROME12956	LYTVA_06962
OG0007412	DROME16298	LYTVA_13953
OG0007413	DROME04023	LYTVA_12200
OG0007414	DROME09035, DROME09036	LYTVA_02207
OG0007416	DROME19013, DROME13286	LYTVA_05946
OG0007417	DROME06465	LYTVA_01637
OG0007418	DROME19454, DROME19453	LYTVA_20251
OG0007421	DROME18796	LYTVA_21519
OG0007423	DROME21225	LYTVA_22179
OG0007424	DROME15021	LYTVA_28915
OG0007425	DROME18621	LYTVA_25706
OG0007432	DROME11099	LYTVA_30029
OG0007433	DROME15002, DROME15003	LYTVA_26445
OG0007436	DROME02160	LYTVA_21950
OG0007438	DROME05724	LYTVA_08752
OG0007439	DROME11359	LYTVA_15776
OG0007445	DROME12184, DROME12185	LYTVA_25194
OG0007446	DROME18838	LYTVA_20327
OG0007450	DROME18174	LYTVA_00850
OG0007451	DROME01044	LYTVA_21924, LYTVA_18802
OG0007452	DROME05562	LYTVA_06058
OG0007454	DROME01936	LYTVA_28426
OG0007455	DROME05407	LYTVA_13341
OG0007456	DROME08553	LYTVA_23476
OG0007458	DROME06115	LYTVA_22841
OG0007459	DROME15675	LYTVA_09289
OG0007460	DROME11931	LYTVA_08625
OG0007461	DROME04326	LYTVA_18774
OG0007462	DROME09094	LYTVA_09490, LYTVA_13057
OG0007472	DROME12085	LYTVA_00584
OG0007476	DROME01998	LYTVA_27412
OG0007477	DROME18579	LYTVA_29029
OG0007478	DROME11578	LYTVA_19699
OG0007480	DROME01310	LYTVA_24798
OG0007481	DROME06787	LYTVA_08388
OG0007482	DROME19386	LYTVA_29492
OG0007483	DROME16379	LYTVA_15083
OG0007484	DROME13008	LYTVA_07505
OG0007490	DROME19319, DROME05428	LYTVA_13021
OG0007493	DROME06082	LYTVA_16474
OG0007499	DROME15554	LYTVA_14874
OG0007501	DROME05481	LYTVA_22863
OG0007503	DROME05006	LYTVA_07667
OG0007504	DROME09511	LYTVA_16801
OG0007507	DROME07477, DROME07281	LYTVA_12074
OG0007509	DROME00425, DROME08833	LYTVA_00585, LYTVA_20658
OG0007510	DROME16224	LYTVA_15578
OG0007517	DROME17380, DROME17379	LYTVA_01445, LYTVA_25101
OG0007518	DROME00450	LYTVA_05377
OG0007522	DROME12681, DROME06917	LYTVA_24173, LYTVA_04050
OG0007525	DROME18795	LYTVA_17746, LYTVA_17745
OG0007527	DROME11575	LYTVA_20160
OG0007533	DROME10145	LYTVA_15407
OG0007539	DROME18639	LYTVA_08045
OG0007586	DROME07523	LYTVA_23540
OG0007589	DROME13237	LYTVA_15571
OG0007590	DROME16134	LYTVA_22603
OG0007591	DROME03303	LYTVA_15821
OG0007594	DROME21320	LYTVA_16910
OG0007597	DROME11734	LYTVA_04975
OG0007598	DROME18070	LYTVA_14137
OG0007605	DROME04308	LYTVA_23223
OG0007610	DROME13702	LYTVA_01262
OG0007613	DROME00786	LYTVA_11371
OG0007615	DROME16992	LYTVA_01668
OG0007616	DROME01134	LYTVA_04326
OG0007619	DROME13917	LYTVA_16958
OG0007621	DROME07475	LYTVA_28737
OG0007624	DROME22076	LYTVA_26685
OG0007626	DROME17034	LYTVA_26960
OG0007630	DROME01630	LYTVA_21472
OG0007633	DROME21858	LYTVA_11264
OG0007638	DROME04531	LYTVA_28819, LYTVA_12541
OG0007642	DROME19922, DROME10802	LYTVA_19507
OG0007645	DROME19485	LYTVA_22625
OG0007646	DROME01727	LYTVA_11672
OG0007647	DROME12776, DROME12777	LYTVA_17226, LYTVA_08417
OG0007648	DROME10644	LYTVA_16410
OG0007649	DROME07677	LYTVA_04444, LYTVA_29126
OG0007650	DROME06961	LYTVA_24221, LYTVA_22368
OG0007656	DROME19669	LYTVA_03488
OG0007657	DROME21498	LYTVA_24805
OG0007660	DROME02310, DROME02307	LYTVA_02046
OG0007662	DROME00293	LYTVA_26859
OG0007663	DROME19396	LYTVA_06307
OG0007667	DROME01143	LYTVA_11978
OG0007668	DROME16714	LYTVA_01048
OG0007671	DROME08426, DROME08427	LYTVA_00969
OG0007673	DROME03587	LYTVA_06130
OG0007676	DROME19677	LYTVA_12495
OG0007677	DROME12187	LYTVA_26927
OG0007685	DROME08699	LYTVA_02760
OG0007686	DROME05296	LYTVA_12208
OG0007687	DROME05239	LYTVA_15396
OG0007690	DROME19805	LYTVA_28416
OG0007691	DROME05660	LYTVA_22077
OG0007695	DROME08604	LYTVA_05499, LYTVA_10609
OG0007696	DROME07818, DROME07817	LYTVA_24378
OG0007701	DROME20491	LYTVA_21781
OG0007702	DROME04524	LYTVA_05328
OG0007703	DROME09613	LYTVA_27223, LYTVA_22526
OG0007708	DROME19898	LYTVA_29207
OG0007709	DROME13180	LYTVA_10006
OG0007712	DROME00072	LYTVA_10828
OG0007713	DROME08102	LYTVA_11468
OG0007714	DROME18732, DROME18731	LYTVA_09705
OG0007717	DROME14273	LYTVA_16631
OG0007719	DROME08626	LYTVA_26116
OG0007722	DROME05973	LYTVA_18125
OG0007732	DROME15276	LYTVA_00596
OG0007733	DROME02381	LYTVA_17250
OG0007738	DROME11307	LYTVA_26772
OG0007739	DROME03472	LYTVA_25107
OG0007743	DROME21252	LYTVA_21362
OG0007744	DROME03287	LYTVA_19072
OG0007746	DROME15467	LYTVA_12054
OG0007749	DROME11919	LYTVA_25973
OG0007751	DROME07969	LYTVA_20108
OG0007752	DROME19902	LYTVA_05758
OG0007754	DROME10213	LYTVA_02556, LYTVA_22115
OG0007756	DROME19305, DROME19304	LYTVA_26790, LYTVA_01408
OG0007758	DROME17216	LYTVA_02245
OG0007759	DROME02749	LYTVA_29844, LYTVA_13752
OG0007760	DROME07190	LYTVA_22853
OG0007766	DROME01672	LYTVA_16803
OG0007767	DROME15596	LYTVA_18171
OG0007768	DROME03522	LYTVA_26406
OG0007772	DROME12007	LYTVA_28492
OG0007773	DROME08270	LYTVA_28425
OG0007774	DROME12031	LYTVA_07983
OG0007779	DROME02843	LYTVA_04248
OG0007782	DROME19324	LYTVA_11501
OG0007783	DROME03858	LYTVA_18320
OG0007784	DROME13437	LYTVA_09607
