Orthogroup	DROME	STRPU_ok
OG0006250	DROME17023	STRPU_10406
OG0006251	DROME19735, DROME19738, DROME19736, DROME19737	STRPU_14982, STRPU_14951
OG0006254	DROME10801	STRPU_16653
OG0006258	DROME18180, DROME18181, DROME18179	STRPU_22243
OG0006259	DROME00749, DROME00747, DROME00746, DROME00748	STRPU_24286
OG0006260	DROME16552	STRPU_23807, STRPU_23840
OG0006262	DROME05994	STRPU_26187, STRPU_26186
OG0006263	DROME01003	STRPU_26005
OG0006264	DROME01178	STRPU_16839
OG0006265	DROME08925, DROME08926	STRPU_25030
OG0006267	DROME04482	STRPU_00713, STRPU_04421
OG0006268	DROME16986	STRPU_22660
OG0006270	DROME07884	STRPU_20068
OG0006271	DROME13584	STRPU_18098, STRPU_01786
OG0006273	DROME19288, DROME09384, DROME20348	STRPU_26237
OG0006275	DROME11545	STRPU_12142, STRPU_12107
OG0006276	DROME12088	STRPU_21466
OG0006277	DROME15668	STRPU_14370
OG0006278	DROME09293	STRPU_14888
OG0006279	DROME05154	STRPU_16950, STRPU_02016
OG0006280	DROME02801, DROME07680, DROME07679, DROME07678	STRPU_20964
OG0006281	DROME21723, DROME21724	STRPU_11014, STRPU_00353
OG0006283	DROME18093	STRPU_22252
OG0006284	DROME06978	STRPU_21728, STRPU_21666
OG0006286	DROME20409	STRPU_16014
OG0006287	DROME15138	STRPU_21397
OG0006288	DROME00223	STRPU_14900
OG0006289	DROME05895	STRPU_22296
OG0006290	DROME15754	STRPU_10553
OG0006291	DROME16421	STRPU_20014
OG0006292	DROME00480, DROME00481	STRPU_26178
OG0006293	DROME15892	STRPU_14168
OG0006294	DROME17637	STRPU_21748, STRPU_21683
OG0006295	DROME09339	STRPU_14216
OG0006296	DROME18450, DROME18451, DROME18457, DROME01938	STRPU_22009
OG0006297	DROME14064	STRPU_22310, STRPU_22329
OG0006298	DROME10104, DROME10103	STRPU_25124
OG0006301	DROME14417, DROME14418	STRPU_21245
OG0006302	DROME11859	STRPU_27009
OG0006305	DROME20608	STRPU_09519
OG0006306	DROME06607	STRPU_15639
OG0006308	DROME01926	STRPU_15214, STRPU_15161
OG0006309	DROME22059, DROME22060	STRPU_12063, STRPU_01235
OG0006311	DROME09053	STRPU_11654
OG0006313	DROME09638	STRPU_07370
OG0006315	DROME12826	STRPU_21474
OG0006318	DROME09391	STRPU_18034
OG0006319	DROME00483, DROME00484	STRPU_10938
OG0006321	DROME00074	STRPU_25993
OG0006322	DROME19674	STRPU_00885, STRPU_23011
OG0006323	DROME00186	STRPU_05565, STRPU_05622
OG0006328	DROME04072	STRPU_07872
OG0006329	DROME06117	STRPU_10024
OG0006330	DROME21856, DROME21857	STRPU_26973
OG0006331	DROME16655, DROME16654, DROME16657, DROME16656	STRPU_20670
OG0006332	DROME01006	STRPU_12324, STRPU_10717
OG0006333	DROME05697	STRPU_17334
OG0006334	DROME04357	STRPU_19104
OG0006339	DROME19031, DROME19030	STRPU_15481
OG0006340	DROME02471	STRPU_04236, STRPU_04198
OG0006341	DROME06095	STRPU_18283, STRPU_01173
OG0006344	DROME11878	STRPU_22520
OG0006345	DROME01528	STRPU_24011
OG0006346	DROME16623	STRPU_03986
OG0006347	DROME18372, DROME18373	STRPU_13365, STRPU_13385
OG0006350	DROME10882	STRPU_08881, STRPU_00940
OG0006351	DROME17575	STRPU_05847
OG0006352	DROME15718	STRPU_05719, STRPU_05712
OG0006353	DROME00751	STRPU_21115
OG0006355	DROME00424	STRPU_22379
OG0006356	DROME02890	STRPU_14596
OG0006358	DROME03318, DROME03317	STRPU_22374
OG0006359	DROME01311	STRPU_19635, STRPU_19681
OG0006360	DROME19840	STRPU_11561
OG0006362	DROME11093	STRPU_18132
OG0006363	DROME07012	STRPU_09319
OG0006364	DROME14912	STRPU_23794
OG0006365	DROME21616, DROME21617	STRPU_05270, STRPU_05254
OG0006367	DROME09374	STRPU_07291, STRPU_07275
OG0006370	DROME08234	STRPU_19241
OG0006372	DROME08788	STRPU_17261
OG0006375	DROME19928	STRPU_01472, STRPU_08700
OG0006376	DROME13198	STRPU_19494
OG0006377	DROME08417	STRPU_26959
OG0006378	DROME17931	STRPU_09953, STRPU_09976
OG0006379	DROME02858, DROME04856	STRPU_21808
OG0006381	DROME02707, DROME20650	STRPU_22693
OG0006382	DROME15024	STRPU_21384
OG0006383	DROME12394	STRPU_03091
OG0006385	DROME09556	STRPU_21175
OG0006387	DROME09390	STRPU_17511
OG0006388	DROME20388, DROME20387	STRPU_08530
OG0006389	DROME15710	STRPU_17172, STRPU_17167
OG0006392	DROME11920	STRPU_17229
OG0006393	DROME03463, DROME03462	STRPU_27287
OG0006395	DROME00130	STRPU_07573
OG0006398	DROME21615	STRPU_18220, STRPU_01275
OG0006402	DROME17310	STRPU_16542, STRPU_16564
OG0006405	DROME13750, DROME13751	STRPU_11573, STRPU_01369
OG0006406	DROME19952, DROME19616	STRPU_05827
OG0006408	DROME17398, DROME17397	STRPU_21447
OG0006442	DROME16371	STRPU_25425
OG0006443	DROME16038	STRPU_03428
OG0006447	DROME10748	STRPU_19468
OG0006448	DROME21414	STRPU_13247
OG0006449	DROME03272	STRPU_24008
OG0006454	DROME19164	STRPU_14766, STRPU_02558
OG0006456	DROME00779	STRPU_12981
OG0006458	DROME10373	STRPU_02922
OG0006459	DROME10282	STRPU_26656
OG0006460	DROME15064	STRPU_20721
OG0006461	DROME01188	STRPU_22710, STRPU_00693
OG0006462	DROME01832	STRPU_09115, STRPU_02084
OG0006463	DROME10850	STRPU_26991
OG0006464	DROME15553	STRPU_06886
OG0006465	DROME04025	STRPU_21220
OG0006469	DROME02304	STRPU_08991
OG0006470	DROME05726, DROME05725	STRPU_09449, STRPU_01513
OG0006471	DROME03198	STRPU_22946
OG0006472	DROME01113	STRPU_06355
OG0006474	DROME18594	STRPU_14515
OG0006475	DROME11340, DROME11339	STRPU_02451, STRPU_13611
OG0006476	DROME02188	STRPU_05356
OG0006477	DROME16299	STRPU_04195, STRPU_04232
OG0006478	DROME10803	STRPU_26958
OG0006479	DROME03631	STRPU_10820
OG0006480	DROME15425, DROME15426	STRPU_16289
OG0006481	DROME02142, DROME01455	STRPU_03450
OG0006482	DROME21719	STRPU_20632
OG0006483	DROME04426	STRPU_21478, STRPU_21479
OG0006485	DROME17756	STRPU_21413
OG0006487	DROME20891	STRPU_23585
OG0006488	DROME14000	STRPU_21848
OG0006490	DROME17521	STRPU_22719, STRPU_00703
OG0006491	DROME09727	STRPU_07329
OG0006492	DROME19565, DROME19566	STRPU_26169
OG0006494	DROME13014	STRPU_06616
OG0006497	DROME11986	STRPU_00496, STRPU_15927
OG0006498	DROME00774	STRPU_05287
OG0006500	DROME02408	STRPU_21059
OG0006501	DROME07620	STRPU_20764
OG0006504	DROME01726	STRPU_14410
OG0006505	DROME19279	STRPU_13908
OG0006507	DROME11241, DROME13160	STRPU_22570
OG0006509	DROME06735	STRPU_10367
OG0006510	DROME21078	STRPU_25970, STRPU_00228
OG0006511	DROME02030	STRPU_00229, STRPU_25971
OG0006512	DROME14203	STRPU_21460
OG0006514	DROME04973	STRPU_05328
OG0006515	DROME17220	STRPU_21616
OG0006516	DROME07746	STRPU_21000
OG0006517	DROME16077, DROME16076	STRPU_22079
OG0006518	DROME12457	STRPU_17445
OG0006519	DROME10463	STRPU_20703
OG0006520	DROME01601	STRPU_04978
OG0006522	DROME21565, DROME21563, DROME21564	STRPU_00417, STRPU_14209
OG0006523	DROME13324	STRPU_21580
OG0006524	DROME08322	STRPU_23918
OG0006525	DROME16242	STRPU_23588
OG0006528	DROME03901, DROME03902, DROME03900	STRPU_25024
OG0006530	DROME02632	STRPU_26422
OG0006532	DROME18743	STRPU_18757
OG0006533	DROME11744, DROME11742, DROME11745, DROME11743	STRPU_02314, STRPU_18116
OG0006536	DROME00110	STRPU_09828
OG0006537	DROME17569	STRPU_05666
OG0006538	DROME00930	STRPU_25056
OG0006540	DROME04024	STRPU_05939
OG0006543	DROME19675	STRPU_24071
OG0006544	DROME08098	STRPU_25609
OG0006545	DROME14793	STRPU_01501, STRPU_13748
OG0006546	DROME03836	STRPU_21327
OG0006547	DROME21566	STRPU_16023
OG0006549	DROME08226	STRPU_22378
OG0006550	DROME12314	STRPU_23342
OG0006551	DROME01560	STRPU_19779, STRPU_00791
OG0006552	DROME02022	STRPU_26952
OG0006553	DROME06750	STRPU_08086
OG0006554	DROME13465	STRPU_14643
OG0006556	DROME10784	STRPU_17934
OG0006557	DROME08144	STRPU_15383
OG0006560	DROME17786	STRPU_20993
OG0006561	DROME15269	STRPU_20587
OG0006567	DROME01202	STRPU_07104
OG0006568	DROME05220	STRPU_08066
OG0006569	DROME20993	STRPU_21109
OG0006570	DROME20261	STRPU_20410
OG0006571	DROME05601	STRPU_26805
OG0006573	DROME14640	STRPU_14878
OG0006574	DROME19778	STRPU_26558
OG0006577	DROME16628	STRPU_19110
OG0006578	DROME15457	STRPU_09315
OG0006580	DROME00474	STRPU_24020
OG0006582	DROME02599, DROME02598, DROME02600	STRPU_27033, STRPU_26817
OG0006583	DROME16903	STRPU_17816, STRPU_17825
OG0006584	DROME07289	STRPU_13851
OG0006585	DROME00295, DROME00294	STRPU_21817
OG0006586	DROME11738, DROME02891	STRPU_16079
OG0006587	DROME02493	STRPU_21289
OG0006588	DROME21457	STRPU_23525
OG0006590	DROME17574	STRPU_15244, STRPU_15188, STRPU_15243
OG0006593	DROME11713	STRPU_23492
OG0006594	DROME12981	STRPU_14656
OG0006595	DROME20933	STRPU_04349
OG0006596	DROME13730, DROME13731	STRPU_26147
OG0006597	DROME19349	STRPU_05370
OG0006598	DROME15235	STRPU_27035
OG0006599	DROME13830, DROME13829	STRPU_04862
OG0006602	DROME18117	STRPU_16001, STRPU_15987
OG0006603	DROME08268, DROME08267	STRPU_25457
OG0006604	DROME10779	STRPU_15381
OG0006607	DROME06763	STRPU_00854, STRPU_14066
OG0006608	DROME15074	STRPU_06790
OG0006609	DROME08965	STRPU_02383, STRPU_13693
OG0006610	DROME00685	STRPU_08550
OG0006611	DROME04706, DROME04707	STRPU_13531
OG0006612	DROME07454	STRPU_16771, STRPU_01741
OG0006613	DROME02162, DROME02161	STRPU_00899, STRPU_23025
OG0006614	DROME03471	STRPU_17418
OG0006615	DROME05191	STRPU_13873, STRPU_13881, STRPU_13874
OG0006616	DROME04436, DROME04435	STRPU_06882
OG0006619	DROME20837, DROME20836	STRPU_07564, STRPU_07569, STRPU_00595
OG0006621	DROME01854	STRPU_15128, STRPU_02508
OG0006622	DROME13807	STRPU_06660
OG0006623	DROME03084	STRPU_13116, STRPU_13085
OG0006625	DROME13491	STRPU_00444, STRPU_02374
OG0006628	DROME04083, DROME04082	STRPU_10460
OG0006630	DROME13179	STRPU_23183
OG0006631	DROME06287	STRPU_25117
OG0006633	DROME10769	STRPU_07751
OG0006634	DROME05352	STRPU_14676
OG0006635	DROME12947	STRPU_09579, STRPU_09573
OG0006636	DROME02119	STRPU_02074, STRPU_09103
OG0006637	DROME01008	STRPU_09068, STRPU_02044
OG0006638	DROME10155	STRPU_25845
OG0006640	DROME00615	STRPU_15081
OG0006642	DROME08951	STRPU_08420
OG0006646	DROME15373	STRPU_26576
OG0006647	DROME02033	STRPU_25982, STRPU_25981, STRPU_25980
OG0006648	DROME03907, DROME03908	STRPU_17476, STRPU_17460
OG0006649	DROME00086	STRPU_21293
OG0006650	DROME04683, DROME04682	STRPU_05409
OG0006651	DROME04694	STRPU_17251
OG0006653	DROME10989, DROME10990	STRPU_25531
OG0006655	DROME18847	STRPU_26342
OG0006657	DROME19456, DROME19455	STRPU_15484
OG0006658	DROME21096	STRPU_07917, STRPU_07946
OG0006662	DROME19864	STRPU_03424
OG0006663	DROME13134	STRPU_14390
OG0006664	DROME04463	STRPU_20210
OG0006666	DROME07406, DROME07405, DROME07404, DROME07403	STRPU_22001
OG0006667	DROME06736	STRPU_23811, STRPU_03706, STRPU_23845
OG0006668	DROME09203, DROME09202, DROME09204	STRPU_05689
OG0006669	DROME09383	STRPU_18180
OG0006670	DROME03282	STRPU_19873, STRPU_19899
OG0006673	DROME03524	STRPU_10186
OG0006676	DROME04549	STRPU_23124, STRPU_23127
OG0006677	DROME21382	STRPU_06954, STRPU_08321
OG0006678	DROME02009	STRPU_08345
OG0006679	DROME03949, DROME03948	STRPU_09874
OG0006681	DROME07359, DROME07360	STRPU_16624
OG0006684	DROME10607	STRPU_23507
OG0006686	DROME10194	STRPU_20136
OG0006689	DROME16220, DROME06540	STRPU_26811
OG0006690	DROME00556	STRPU_23730
OG0006691	DROME16256	STRPU_13569, STRPU_01588
OG0006692	DROME03538	STRPU_24141
OG0006694	DROME08808	STRPU_17221
OG0006695	DROME15570	STRPU_20663
OG0006697	DROME13987	STRPU_10226
OG0006698	DROME10462, DROME10461	STRPU_25630
OG0006702	DROME02407	STRPU_08072
OG0006703	DROME12345	STRPU_07739
OG0006705	DROME10883	STRPU_10965
OG0006706	DROME18775	STRPU_19558
OG0006707	DROME19785	STRPU_00777, STRPU_19793
OG0006708	DROME07913	STRPU_26392
OG0006709	DROME12082	STRPU_13686, STRPU_02389
OG0006710	DROME13063, DROME13065, DROME13064	STRPU_26369
OG0006712	DROME09518, DROME09519	STRPU_25296
OG0006714	DROME13246	STRPU_09756, STRPU_09712
OG0006717	DROME10030	STRPU_21004
OG0006719	DROME11683	STRPU_08647
OG0006721	DROME06897	STRPU_26848
OG0006722	DROME04394	STRPU_18749
OG0006723	DROME17509	STRPU_25900
OG0006724	DROME13169	STRPU_10675, STRPU_00564
OG0006725	DROME01185	STRPU_23338
OG0006726	DROME11357	STRPU_07687, STRPU_07700
OG0006727	DROME13434	STRPU_17833
OG0006728	DROME19775	STRPU_02468, STRPU_13597
OG0006730	DROME10467	STRPU_11531
OG0006731	DROME07141	STRPU_23901
OG0006732	DROME16398	STRPU_22092
OG0006733	DROME12191, DROME12192	STRPU_21005
OG0006734	DROME14590	STRPU_15759, STRPU_20707
OG0006735	DROME21577	STRPU_22010
OG0006737	DROME08119	STRPU_26074
OG0006739	DROME14549	STRPU_09891
OG0006741	DROME13025	STRPU_22289
OG0006742	DROME17425	STRPU_05005
OG0006743	DROME14112	STRPU_22847
OG0006745	DROME12660	STRPU_11060
OG0006748	DROME00422	STRPU_00148, STRPU_02912, STRPU_02911
OG0006749	DROME18950	STRPU_05015, STRPU_05016
OG0006750	DROME09705	STRPU_24309
OG0006753	DROME16826	STRPU_21351
OG0006754	DROME03000	STRPU_25256
OG0006755	DROME13740	STRPU_05751
OG0006757	DROME14155	STRPU_21092
OG0006758	DROME17868, DROME17867	STRPU_16693, STRPU_16666
OG0006760	DROME19427	STRPU_19230
OG0006762	DROME14028	STRPU_21058
OG0006765	DROME10592, DROME10591	STRPU_26318
OG0006766	DROME03426	STRPU_06955, STRPU_06937
OG0006768	DROME02900	STRPU_02902
OG0006769	DROME06420	STRPU_12966
OG0006770	DROME13620	STRPU_27293
OG0006772	DROME15798, DROME09251	STRPU_09775, STRPU_09732
OG0006777	DROME18870, DROME18871	STRPU_21177
OG0006780	DROME20962	STRPU_20877, STRPU_20840
OG0006791	DROME09378, DROME09358, DROME12573	STRPU_09881
OG0006826	DROME14383	STRPU_05449
OG0006828	DROME08100, DROME08101, DROME21318	STRPU_27026
OG0006830	DROME11906	STRPU_15278
OG0006832	DROME16492, DROME16493	STRPU_20777
OG0006833	DROME06375	STRPU_26024
OG0006835	DROME02280, DROME02306	STRPU_17940
OG0006838	DROME08307	STRPU_08275
OG0006842	DROME20782	STRPU_18785
OG0006843	DROME06952	STRPU_26234
OG0006844	DROME01743	STRPU_26827, STRPU_26824
OG0006845	DROME17007	STRPU_21842
OG0006846	DROME08329	STRPU_21562
OG0006849	DROME03499	STRPU_20584
OG0006851	DROME10053	STRPU_09338
OG0006852	DROME13239	STRPU_24270
OG0006856	DROME17826	STRPU_06068
OG0006857	DROME13855	STRPU_06069
OG0006860	DROME20680, DROME20679	STRPU_25395
OG0006862	DROME15144	STRPU_21836
OG0006864	DROME02889	STRPU_05446
OG0006865	DROME12006	STRPU_06290, STRPU_06335
OG0006868	DROME14011, DROME14010	STRPU_20963
OG0006870	DROME14456	STRPU_06981, STRPU_06997
OG0006871	DROME13968	STRPU_06422
OG0006874	DROME19509	STRPU_00070, STRPU_08961
OG0006875	DROME18909	STRPU_14351
OG0006876	DROME04074	STRPU_18689
OG0006877	DROME14060	STRPU_05713, STRPU_05720
OG0006878	DROME10685, DROME10684	STRPU_18839
OG0006880	DROME13822	STRPU_20211
OG0006881	DROME07121	STRPU_05245
OG0006885	DROME10284	STRPU_08329
OG0006886	DROME21253	STRPU_18058
OG0006887	DROME13817	STRPU_02379, STRPU_13697
OG0006888	DROME19638	STRPU_24426
OG0006890	DROME08143	STRPU_10389
OG0006891	DROME18748	STRPU_02239, STRPU_15565
OG0006892	DROME00140	STRPU_13969
OG0006893	DROME12133	STRPU_08081
OG0006894	DROME05303	STRPU_08715, STRPU_01459
OG0006895	DROME01866	STRPU_12876
OG0006897	DROME19217	STRPU_27425
OG0006898	DROME10588, DROME10587	STRPU_25382
OG0006900	DROME09764, DROME09765	STRPU_18033
OG0006901	DROME11048, DROME14826	STRPU_13971
OG0006902	DROME14332	STRPU_21923
OG0006905	DROME14624, DROME14623	STRPU_26050
OG0006906	DROME15670	STRPU_15338
OG0006907	DROME02137, DROME02136	STRPU_07420
OG0006908	DROME20394	STRPU_14728
OG0006909	DROME06225	STRPU_22846
OG0006914	DROME08141	STRPU_27336
OG0006918	DROME03248	STRPU_07106
OG0006919	DROME06069	STRPU_10127, STRPU_10054
OG0006923	DROME11746	STRPU_16895
OG0006924	DROME14721	STRPU_18317, STRPU_01130
OG0006925	DROME11109	STRPU_26381
OG0006926	DROME00053	STRPU_24428
OG0006927	DROME11010	STRPU_16519
OG0006931	DROME11546	STRPU_24300
OG0006932	DROME16429	STRPU_09106, STRPU_02077
OG0006934	DROME00627	STRPU_06012
OG0006935	DROME17600	STRPU_01515, STRPU_09444, STRPU_00104
OG0006936	DROME12923	STRPU_09697, STRPU_09740
OG0006937	DROME00527	STRPU_12967
OG0006938	DROME14949	STRPU_22292
OG0006940	DROME19018, DROME19017	STRPU_22437
OG0006942	DROME17406	STRPU_20945
OG0006943	DROME05311, DROME05310, DROME05312	STRPU_22648
OG0006944	DROME07597	STRPU_22694
OG0006945	DROME04092, DROME04093	STRPU_01504
OG0006946	DROME06810	STRPU_19536
OG0006949	DROME17510	STRPU_23783
OG0006951	DROME19073	STRPU_24627
OG0006952	DROME11379	STRPU_26196
OG0006953	DROME15970	STRPU_13466
OG0006954	DROME13996, DROME13995	STRPU_21450
OG0006957	DROME16961	STRPU_09536
OG0006958	DROME12297	STRPU_20194
OG0006959	DROME10650	STRPU_02959, STRPU_02945
OG0006960	DROME21228	STRPU_01808, STRPU_17043
OG0006962	DROME03277	STRPU_11184
OG0006964	DROME19570	STRPU_17888
OG0006965	DROME01022, DROME14680, DROME01021	STRPU_04103
OG0006966	DROME12638, DROME12639	STRPU_05944
OG0006967	DROME01193	STRPU_08109, STRPU_08122
OG0006968	DROME19323	STRPU_10225
OG0006969	DROME16910	STRPU_10221
OG0006970	DROME11918	STRPU_15599, STRPU_02208
OG0006971	DROME11799, DROME11798	STRPU_14388
OG0006973	DROME15580	STRPU_17936
OG0006975	DROME07368	STRPU_17207
OG0006977	DROME16367	STRPU_22692
OG0006979	DROME08887	STRPU_16204, STRPU_16243
OG0006980	DROME12138	STRPU_11247, STRPU_11286
OG0006982	DROME16125	STRPU_10293
OG0006983	DROME07189	STRPU_11349
OG0006984	DROME08885	STRPU_12602
OG0006985	DROME14217	STRPU_23875, STRPU_23837
OG0006989	DROME21716, DROME21715, DROME01750	STRPU_01490, STRPU_13757
OG0006990	DROME10642	STRPU_04188
OG0006991	DROME04692	STRPU_07950, STRPU_07959
OG0006992	DROME13157	STRPU_09753, STRPU_09709
OG0006994	DROME04632	STRPU_02630, STRPU_24034
OG0006995	DROME04021	STRPU_25036
OG0006997	DROME06801	STRPU_13193
OG0006998	DROME01960	STRPU_14121
OG0006999	DROME11377	STRPU_14022
OG0007000	DROME11064, DROME16292	STRPU_09475
OG0007001	DROME08011	STRPU_11944, STRPU_11904
OG0007002	DROME07791	STRPU_19686, STRPU_19629
OG0007003	DROME00287	STRPU_26168
OG0007005	DROME09757	STRPU_14730
OG0007007	DROME00847	STRPU_02770
OG0007009	DROME17681	STRPU_22226
OG0007010	DROME01605	STRPU_05041, STRPU_05116
OG0007011	DROME20885	STRPU_05236
OG0007012	DROME22023	STRPU_04694
OG0007013	DROME01987	STRPU_08358
OG0007014	DROME08628	STRPU_01570, STRPU_00169, STRPU_09389
OG0007015	DROME19728	STRPU_25403
OG0007016	DROME20048	STRPU_25267
OG0007017	DROME16395	STRPU_06053
OG0007018	DROME04944	STRPU_00625, STRPU_08925
OG0007022	DROME14811	STRPU_13308
OG0007023	DROME06431	STRPU_00640, STRPU_23052
OG0007024	DROME17667, DROME19376	STRPU_22752, STRPU_01907
OG0007025	DROME04842	STRPU_16699, STRPU_16670
OG0007027	DROME20714	STRPU_23916
OG0007028	DROME21651	STRPU_02611, STRPU_24049
OG0007029	DROME01489	STRPU_01326, STRPU_11623
OG0007030	DROME20793	STRPU_04457
OG0007032	DROME01322	STRPU_17171
OG0007033	DROME18841	STRPU_21131
OG0007034	DROME06058	STRPU_13903
OG0007035	DROME00441, DROME00440	STRPU_03630
OG0007036	DROME10185	STRPU_19860, STRPU_19887
OG0007037	DROME13026	STRPU_13546
OG0007039	DROME20966, DROME20965	STRPU_21207
OG0007040	DROME02611	STRPU_19742
OG0007041	DROME00583, DROME00582	STRPU_23561
OG0007042	DROME08739	STRPU_24074
OG0007043	DROME02534	STRPU_09509
OG0007044	DROME05564	STRPU_05851
OG0007045	DROME00832, DROME14367, DROME14366	STRPU_16902
OG0007046	DROME15728	STRPU_16899, STRPU_16897
OG0007047	DROME00193, DROME00194	STRPU_20026
OG0007048	DROME01791, DROME19143	STRPU_08769, STRPU_01389
OG0007049	DROME16917	STRPU_10988, STRPU_00326
OG0007050	DROME06887	STRPU_10271
OG0007051	DROME15152	STRPU_23384, STRPU_23385, STRPU_23386
OG0007053	DROME16115	STRPU_22506
OG0007054	DROME10899	STRPU_15032
OG0007055	DROME01836	STRPU_15602, STRPU_02206
OG0007056	DROME21912	STRPU_15531
OG0007058	DROME16980	STRPU_03307
OG0007059	DROME17512, DROME17511, DROME17513	STRPU_10239
OG0007061	DROME21168	STRPU_09653
OG0007062	DROME01875	STRPU_10658
OG0007063	DROME04000	STRPU_08411, STRPU_00013
OG0007068	DROME19884	STRPU_04848
OG0007069	DROME19398	STRPU_21711, STRPU_21647
OG0007073	DROME16763	STRPU_10918
OG0007074	DROME01655	STRPU_11819
OG0007075	DROME11946	STRPU_23271
OG0007081	DROME01767, DROME01766	STRPU_24476
OG0007082	DROME01955, DROME01957, DROME01956, DROME01954	STRPU_24753
OG0007083	DROME03474	STRPU_20027
OG0007084	DROME17683, DROME09532	STRPU_25218
OG0007089	DROME12957	STRPU_06357
OG0007090	DROME20794	STRPU_19228
OG0007091	DROME06753	STRPU_07575
OG0007092	DROME18902, DROME06271	STRPU_21370
OG0007093	DROME16944	STRPU_18560
OG0007095	DROME11360	STRPU_09292
OG0007097	DROME14761	STRPU_02900
OG0007098	DROME02756	STRPU_25857
OG0007099	DROME16425	STRPU_20619
OG0007100	DROME01519, DROME01520	STRPU_00913, STRPU_23037
OG0007102	DROME07635, DROME09291, DROME09290	STRPU_04943
OG0007103	DROME15968, DROME15969	STRPU_04046
OG0007105	DROME03967	STRPU_15416
OG0007106	DROME13665	STRPU_22698
OG0007107	DROME06221	STRPU_09066, STRPU_02042
OG0007112	DROME21664, DROME21665	STRPU_27151
OG0007113	DROME08212	STRPU_22766, STRPU_01922
OG0007114	DROME08700	STRPU_25483
OG0007116	DROME18939	STRPU_09240
OG0007117	DROME09414	STRPU_21924
OG0007118	DROME16742	STRPU_18011
OG0007119	DROME02006	STRPU_19183
OG0007120	DROME12932	STRPU_19111
OG0007121	DROME14887	STRPU_21424
OG0007124	DROME19157	STRPU_05024
OG0007125	DROME00216	STRPU_03780
OG0007126	DROME01679	STRPU_21875
OG0007127	DROME14552	STRPU_23141
OG0007128	DROME09591	STRPU_22524
