Orthogroup	DROME	ORYLA
OG0005953	DROME11680	ORYLA17714
OG0005957	DROME02682, DROME02681, DROME02683, DROME02684	ORYLA07508
OG0005960	DROME11094, DROME11095	ORYLA14080
OG0005963	DROME00894	ORYLA13333
OG0005965	DROME15552	ORYLA00501
OG0005966	DROME04950	ORYLA16765
OG0005967	DROME16596, DROME14482	ORYLA16334, ORYLA16335, ORYLA16336
OG0005968	DROME21030, DROME16013, DROME08290	ORYLA06981
OG0005969	DROME08256, DROME08257	ORYLA05253
OG0005970	DROME13325	ORYLA12936
OG0005972	DROME16733	ORYLA13344
OG0005973	DROME03261	ORYLA10086
OG0005974	DROME09177	ORYLA12871
OG0005975	DROME01949	ORYLA09620
OG0005976	DROME19287	ORYLA10048
OG0005977	DROME08531	ORYLA11110
OG0005978	DROME03284	ORYLA18813
OG0005980	DROME21461	ORYLA16160
OG0005981	DROME05700	ORYLA13340
OG0005982	DROME01959	ORYLA02398
OG0005984	DROME20805	ORYLA02487
OG0005985	DROME12892	ORYLA17726
OG0005987	DROME16681	ORYLA04335
OG0005988	DROME04858	ORYLA05096
OG0005989	DROME01935, DROME02497	ORYLA14612, ORYLA14611
OG0005993	DROME01845	ORYLA15988
OG0005995	DROME10672	ORYLA05250
OG0005997	DROME05226	ORYLA14583, ORYLA12455
OG0005998	DROME05475	ORYLA02760
OG0006002	DROME16784	ORYLA11186
OG0006003	DROME10360	ORYLA00268
OG0006004	DROME09659	ORYLA16105
OG0006005	DROME21221	ORYLA04614
OG0006009	DROME04529, DROME04530	ORYLA19597, ORYLA18623
OG0006010	DROME07208	ORYLA01122
OG0006011	DROME05625	ORYLA04360
OG0006012	DROME04986	ORYLA12331
OG0006013	DROME08145	ORYLA02084
OG0006015	DROME04440, DROME04441	ORYLA00450
OG0006021	DROME09479	ORYLA10174, ORYLA11667, ORYLA04349, ORYLA01068
OG0006031	DROME15258	ORYLA12601
OG0006059	DROME07767	ORYLA09031
OG0006061	DROME04698	ORYLA19379
OG0006062	DROME04067	ORYLA16708
OG0006063	DROME20838	ORYLA03877
OG0006064	DROME01128	ORYLA04445
OG0006065	DROME06304	ORYLA17451
OG0006066	DROME20062	ORYLA09975
OG0006069	DROME20187	ORYLA16979
OG0006070	DROME16601, DROME16602	ORYLA00067
OG0006072	DROME01673	ORYLA12315
OG0006073	DROME14553	ORYLA03080
OG0006074	DROME19848	ORYLA11388
OG0006077	DROME09385	ORYLA19036, ORYLA19037
OG0006078	DROME02001	ORYLA17648, ORYLA01729
OG0006079	DROME02616	ORYLA15110
OG0006085	DROME12364	ORYLA15317
OG0006087	DROME12774	ORYLA07572
OG0006094	DROME09863, DROME00849, DROME00848	ORYLA03339
OG0006095	DROME21969	ORYLA00577
OG0006096	DROME21245	ORYLA02341
OG0006098	DROME05931	ORYLA08847
OG0006099	DROME11739	ORYLA07739, ORYLA07738, ORYLA16995
OG0006100	DROME05018	ORYLA15271
OG0006102	DROME01980	ORYLA14108
OG0006103	DROME10210	ORYLA11324
OG0006104	DROME06504, DROME15737	ORYLA19385
OG0006106	DROME20870	ORYLA08883, ORYLA08882
OG0006108	DROME09376	ORYLA05895
OG0006111	DROME12496	ORYLA04074, ORYLA03212
OG0006113	DROME04342	ORYLA07029
OG0006115	DROME16296	ORYLA11548
OG0006117	DROME10279	ORYLA00077
OG0006118	DROME20483	ORYLA18840, ORYLA05452
OG0006119	DROME12941	ORYLA20488
OG0006120	DROME13128, DROME13130, DROME13129	ORYLA10724
OG0006121	DROME18148	ORYLA19436
OG0006122	DROME00796	ORYLA08367
OG0006123	DROME16430	ORYLA20495
OG0006124	DROME13739	ORYLA11506
OG0006125	DROME02053	ORYLA09691
OG0006127	DROME03260	ORYLA15251
OG0006128	DROME07922	ORYLA15261
OG0006129	DROME09781	ORYLA00354
OG0006130	DROME17498, DROME17499	ORYLA14031
OG0006131	DROME15971	ORYLA16375, ORYLA07912
OG0006132	DROME06118	ORYLA05048
OG0006133	DROME07717	ORYLA12772
OG0006134	DROME13718	ORYLA05638
OG0006136	DROME10851	ORYLA09430
OG0006137	DROME09569	ORYLA02042
OG0006140	DROME15748	ORYLA15551
OG0006141	DROME18067, DROME07431	ORYLA12129
OG0006144	DROME00549	ORYLA07543
OG0006145	DROME11050	ORYLA20229
OG0006147	DROME21657	ORYLA17682
OG0006148	DROME10799	ORYLA02358
OG0006151	DROME20478	ORYLA14513
OG0006152	DROME08871	ORYLA11733
OG0006155	DROME18085	ORYLA06089
OG0006156	DROME10247	ORYLA00926
OG0006159	DROME13858	ORYLA19153
OG0006160	DROME03637	ORYLA19637
OG0006161	DROME18089, DROME18090, DROME18088	ORYLA01833, ORYLA05612
OG0006164	DROME09119	ORYLA19800
OG0006165	DROME18757, DROME18756	ORYLA20003
OG0006168	DROME15944, DROME18911	ORYLA16569
OG0006169	DROME10283	ORYLA04271
OG0006170	DROME14914	ORYLA09909
OG0006171	DROME09393	ORYLA02054
OG0006172	DROME00114	ORYLA10481
OG0006176	DROME04325	ORYLA10315
OG0006179	DROME10214	ORYLA03657
OG0006180	DROME17033	ORYLA06973
OG0006181	DROME14871	ORYLA03672
OG0006182	DROME01649	ORYLA08344
OG0006183	DROME14997	ORYLA16825
OG0006184	DROME06994, DROME06993	ORYLA00792
OG0006185	DROME15598	ORYLA06316
OG0006186	DROME01316	ORYLA13046
OG0006187	DROME00876	ORYLA18889
OG0006188	DROME00301	ORYLA20449
OG0006191	DROME00877, DROME00878	ORYLA17482
OG0006192	DROME00106	ORYLA04658
OG0006193	DROME02189	ORYLA12955
OG0006195	DROME11802, DROME11801	ORYLA17204
OG0006196	DROME01357	ORYLA03362
OG0006199	DROME19122	ORYLA07760
OG0006200	DROME03216, DROME03215	ORYLA00176
OG0006202	DROME06452, DROME06451	ORYLA06744
OG0006204	DROME02906	ORYLA07934
OG0006206	DROME19558	ORYLA11658, ORYLA10666, ORYLA11666
OG0006210	DROME19094	ORYLA02264
OG0006211	DROME17799, DROME17798, DROME17797	ORYLA16185
OG0006214	DROME05227	ORYLA11041
OG0006216	DROME02380	ORYLA19823
OG0006217	DROME19224	ORYLA13873, ORYLA13874
OG0006220	DROME10027	ORYLA18843
OG0006224	DROME18810	ORYLA15635
OG0006226	DROME08310	ORYLA02359
OG0006227	DROME03457	ORYLA17980
OG0006228	DROME12195, DROME12196, DROME12194, DROME12193	ORYLA16946, ORYLA20325
OG0006229	DROME16720	ORYLA00480
OG0006230	DROME05693	ORYLA20084
OG0006231	DROME06401, DROME06402, DROME06407	ORYLA08845
OG0006232	DROME06119	ORYLA19680
OG0006233	DROME13881	ORYLA13531
OG0006234	DROME22062, DROME22061	ORYLA13453
OG0006235	DROME20311	ORYLA14597
OG0006240	DROME19140, DROME08600	ORYLA20183
OG0006242	DROME07675, DROME07676	ORYLA00598, ORYLA00599
OG0006243	DROME14457	ORYLA14098
OG0006244	DROME17166, DROME17165	ORYLA02710
OG0006245	DROME02108, DROME02107	ORYLA08633
OG0006246	DROME19004	ORYLA02819
OG0006247	DROME06201, DROME06202, DROME06203, DROME06199, DROME06200	ORYLA14475
OG0006249	DROME20245	ORYLA07428
OG0006250	DROME17023	ORYLA01481
OG0006251	DROME19735, DROME19738, DROME19736, DROME19737	ORYLA03699
OG0006254	DROME10801	ORYLA01467
OG0006258	DROME18180, DROME18181, DROME18179	ORYLA02984
OG0006259	DROME00749, DROME00747, DROME00746, DROME00748	ORYLA13353
OG0006260	DROME16552	ORYLA18938
OG0006262	DROME05994	ORYLA15136, ORYLA05395, ORYLA01853
OG0006263	DROME01003	ORYLA09051
OG0006264	DROME01178	ORYLA17584
OG0006265	DROME08925, DROME08926	ORYLA09470
OG0006267	DROME04482	ORYLA02355
OG0006268	DROME16986	ORYLA16048
OG0006270	DROME07884	ORYLA02562, ORYLA02561
OG0006271	DROME13584	ORYLA08585
OG0006273	DROME19288, DROME09384, DROME20348	ORYLA06300
OG0006275	DROME11545	ORYLA10683
OG0006277	DROME15668	ORYLA03972, ORYLA03476
OG0006278	DROME09293	ORYLA06895, ORYLA16134
OG0006279	DROME05154	ORYLA09965
OG0006280	DROME02801, DROME07680, DROME07679, DROME07678	ORYLA11567
OG0006281	DROME21723, DROME21724	ORYLA20123
OG0006283	DROME18093	ORYLA09291
OG0006284	DROME06978	ORYLA09690
OG0006285	DROME05155	ORYLA17251
OG0006286	DROME20409	ORYLA07043
OG0006288	DROME00223	ORYLA10709
OG0006289	DROME05895	ORYLA14057, ORYLA16007
OG0006290	DROME15754	ORYLA16144
OG0006291	DROME16421	ORYLA13632
OG0006294	DROME17637	ORYLA11427
OG0006295	DROME09339	ORYLA20007
OG0006296	DROME18450, DROME18451, DROME18457, DROME01938	ORYLA11079
OG0006297	DROME14064	ORYLA13740
OG0006298	DROME10104, DROME10103	ORYLA16187
OG0006301	DROME14417, DROME14418	ORYLA10259
OG0006302	DROME11859	ORYLA12680, ORYLA14790
OG0006305	DROME20608	ORYLA00895, ORYLA00418
OG0006306	DROME06607	ORYLA05428
OG0006309	DROME22059, DROME22060	ORYLA11286
OG0006311	DROME09053	ORYLA14691
OG0006313	DROME09638	ORYLA18940
OG0006315	DROME12826	ORYLA04829
OG0006318	DROME09391	ORYLA08694
OG0006321	DROME00074	ORYLA12059
OG0006322	DROME19674	ORYLA20137
OG0006323	DROME00186	ORYLA08641
OG0006328	DROME04072	ORYLA02179, ORYLA02180
OG0006329	DROME06117	ORYLA17793
OG0006330	DROME21856, DROME21857	ORYLA12144
OG0006331	DROME16655, DROME16654, DROME16657, DROME16656	ORYLA03044
OG0006332	DROME01006	ORYLA12489
OG0006333	DROME05697	ORYLA09732, ORYLA10226
OG0006334	DROME04357	ORYLA00853
OG0006339	DROME19031, DROME19030	ORYLA02765
OG0006340	DROME02471	ORYLA05277
OG0006341	DROME06095	ORYLA17094
OG0006344	DROME11878	ORYLA09235, ORYLA07107
OG0006345	DROME01528	ORYLA06394
OG0006346	DROME16623	ORYLA03560
OG0006347	DROME18372, DROME18373	ORYLA08655
OG0006350	DROME10882	ORYLA05826
OG0006351	DROME17575	ORYLA09454
OG0006352	DROME15718	ORYLA00408, ORYLA01498
OG0006353	DROME00751	ORYLA03383
OG0006356	DROME02890	ORYLA04352
OG0006359	DROME01311	ORYLA06276
OG0006360	DROME19840	ORYLA11287
OG0006362	DROME11093	ORYLA05430
OG0006363	DROME07012	ORYLA04345
OG0006364	DROME14912	ORYLA17402
OG0006365	DROME21616, DROME21617	ORYLA07547
OG0006367	DROME09374	ORYLA10820
OG0006370	DROME08234	ORYLA09199
OG0006372	DROME08788	ORYLA10156
OG0006375	DROME19928	ORYLA07773
OG0006376	DROME13198	ORYLA18136
OG0006377	DROME08417	ORYLA02527
OG0006379	DROME02858, DROME04856	ORYLA02129
OG0006381	DROME02707, DROME20650	ORYLA11043, ORYLA15094
OG0006382	DROME15024	ORYLA10097, ORYLA10098
OG0006383	DROME12394	ORYLA04517
OG0006387	DROME09390	ORYLA10627
OG0006388	DROME20388, DROME20387	ORYLA16292, ORYLA00766
OG0006389	DROME15710	ORYLA12499
OG0006392	DROME11920	ORYLA09388
OG0006393	DROME03463, DROME03462	ORYLA00411, ORYLA13211
OG0006395	DROME00130	ORYLA19863
OG0006402	DROME17310	ORYLA00429
OG0006405	DROME13750, DROME13751	ORYLA01525, ORYLA14866
OG0006408	DROME17398, DROME17397	ORYLA11884, ORYLA11885
OG0006442	DROME16371	ORYLA13339
OG0006443	DROME16038	ORYLA04866
OG0006447	DROME10748	ORYLA18018
OG0006448	DROME21414	ORYLA06428, ORYLA06429
OG0006449	DROME03272	ORYLA02199
OG0006454	DROME19164	ORYLA04312
OG0006456	DROME00779	ORYLA01861
OG0006459	DROME10282	ORYLA14803
OG0006460	DROME15064	ORYLA04920
OG0006461	DROME01188	ORYLA15523
OG0006462	DROME01832	ORYLA07799
OG0006463	DROME10850	ORYLA14103
OG0006464	DROME15553	ORYLA13278
OG0006465	DROME04025	ORYLA00104
OG0006469	DROME02304	ORYLA00255
OG0006470	DROME05726, DROME05725	ORYLA00368
OG0006471	DROME03198	ORYLA19660
OG0006472	DROME01113	ORYLA07638
OG0006474	DROME18594	ORYLA17369
OG0006475	DROME11340, DROME11339	ORYLA09150
OG0006476	DROME02188	ORYLA04028
OG0006477	DROME16299	ORYLA12051
OG0006478	DROME10803	ORYLA18550
OG0006479	DROME03631	ORYLA15648
OG0006480	DROME15425, DROME15426	ORYLA00896
OG0006481	DROME02142, DROME01455	ORYLA04413
OG0006482	DROME21719	ORYLA17211
OG0006483	DROME04426	ORYLA10393
OG0006485	DROME17756	ORYLA07384, ORYLA07383
OG0006487	DROME20891	ORYLA15532, ORYLA15531
OG0006488	DROME14000	ORYLA03055
OG0006490	DROME17521	ORYLA14766
OG0006491	DROME09727	ORYLA08851
OG0006492	DROME19565, DROME19566	ORYLA15208
OG0006497	DROME11986	ORYLA04913
OG0006498	DROME00774	ORYLA10742
OG0006500	DROME02408	ORYLA10496
OG0006501	DROME07620	ORYLA03041
OG0006504	DROME01726	ORYLA03965
OG0006505	DROME19279	ORYLA08906, ORYLA06614
OG0006507	DROME11241, DROME13160	ORYLA15791, ORYLA15790
OG0006509	DROME06735	ORYLA07227
OG0006510	DROME21078	ORYLA14338
OG0006511	DROME02030	ORYLA14129, ORYLA14130
OG0006512	DROME14203	ORYLA01466
OG0006514	DROME04973	ORYLA20423
OG0006515	DROME17220	ORYLA10705
OG0006516	DROME07746	ORYLA10111, ORYLA10110
OG0006517	DROME16077, DROME16076	ORYLA06301
OG0006518	DROME12457	ORYLA19034
OG0006519	DROME10463	ORYLA11456
OG0006520	DROME01601	ORYLA04037
OG0006523	DROME13324	ORYLA03670
OG0006524	DROME08322	ORYLA14673
OG0006525	DROME16242	ORYLA16237
OG0006526	DROME10066	ORYLA19079
OG0006528	DROME03901, DROME03902, DROME03900	ORYLA08757
OG0006530	DROME02632	ORYLA06110
OG0006532	DROME18743	ORYLA12770
OG0006536	DROME00110	ORYLA00277
OG0006537	DROME17569	ORYLA18614
OG0006538	DROME00930	ORYLA12235
OG0006540	DROME04024	ORYLA04334
OG0006543	DROME19675	ORYLA05121
OG0006544	DROME08098	ORYLA13799
OG0006545	DROME14793	ORYLA01750
OG0006547	DROME21566	ORYLA04432
OG0006549	DROME08226	ORYLA10840
OG0006550	DROME12314	ORYLA11254
OG0006551	DROME01560	ORYLA09374
OG0006552	DROME02022	ORYLA02423
OG0006553	DROME06750	ORYLA00553
OG0006554	DROME13465	ORYLA02770
OG0006556	DROME10784	ORYLA10590
OG0006557	DROME08144	ORYLA17641
OG0006560	DROME17786	ORYLA11992
OG0006561	DROME15269	ORYLA11401
OG0006567	DROME01202	ORYLA14215
OG0006568	DROME05220	ORYLA00111
OG0006569	DROME20993	ORYLA04751
OG0006570	DROME20261	ORYLA02088
OG0006571	DROME05601	ORYLA18093
OG0006573	DROME14640	ORYLA04375
OG0006574	DROME19778	ORYLA13477
OG0006577	DROME16628	ORYLA04095
OG0006578	DROME15457	ORYLA02514
OG0006580	DROME00474	ORYLA18562
OG0006583	DROME16903	ORYLA11606
OG0006584	DROME07289	ORYLA05604
OG0006585	DROME00295, DROME00294	ORYLA04761
OG0006586	DROME11738, DROME02891	ORYLA14580
OG0006587	DROME02493	ORYLA03374
OG0006588	DROME21457	ORYLA16204
OG0006590	DROME17574	ORYLA15302
OG0006591	DROME11557, DROME11556	ORYLA05510
OG0006593	DROME11713	ORYLA07057
OG0006594	DROME12981	ORYLA07714
OG0006595	DROME20933	ORYLA08079
OG0006597	DROME19349	ORYLA00971
OG0006598	DROME15235	ORYLA17695
OG0006599	DROME13830, DROME13829	ORYLA17550, ORYLA17318
OG0006602	DROME18117	ORYLA00714
OG0006603	DROME08268, DROME08267	ORYLA15058
OG0006604	DROME10779	ORYLA03264
OG0006607	DROME06763	ORYLA05978
OG0006609	DROME08965	ORYLA09197
OG0006610	DROME00685	ORYLA00548
OG0006611	DROME04706, DROME04707	ORYLA16098
OG0006612	DROME07454	ORYLA12921
OG0006613	DROME02162, DROME02161	ORYLA12182
OG0006614	DROME03471	ORYLA10829
OG0006615	DROME05191	ORYLA01747
OG0006616	DROME04436, DROME04435	ORYLA06592
OG0006619	DROME20837, DROME20836	ORYLA06288
OG0006621	DROME01854	ORYLA04538
OG0006622	DROME13807	ORYLA04282
OG0006623	DROME03084	ORYLA14630
OG0006625	DROME13491	ORYLA12231
OG0006628	DROME04083, DROME04082	ORYLA12154
OG0006630	DROME13179	ORYLA12196
OG0006631	DROME06287	ORYLA09701
OG0006633	DROME10769	ORYLA06549
OG0006634	DROME05352	ORYLA05221
OG0006635	DROME12947	ORYLA17870
OG0006636	DROME02119	ORYLA05802
OG0006637	DROME01008	ORYLA08373
OG0006640	DROME00615	ORYLA07344
OG0006642	DROME08951	ORYLA04894
OG0006646	DROME15373	ORYLA12692, ORYLA12691
OG0006647	DROME02033	ORYLA06525
OG0006649	DROME00086	ORYLA16663
OG0006650	DROME04683, DROME04682	ORYLA15299
OG0006651	DROME04694	ORYLA04105
OG0006653	DROME10989, DROME10990	ORYLA06299
OG0006654	DROME20173	ORYLA11524
OG0006655	DROME18847	ORYLA17342
OG0006657	DROME19456, DROME19455	ORYLA17971
OG0006658	DROME21096	ORYLA11434
OG0006662	DROME19864	ORYLA14512
OG0006663	DROME13134	ORYLA03621
OG0006664	DROME04463	ORYLA09332
OG0006666	DROME07406, DROME07405, DROME07404, DROME07403	ORYLA20165
OG0006667	DROME06736	ORYLA06327
OG0006668	DROME09203, DROME09202, DROME09204	ORYLA08545
OG0006669	DROME09383	ORYLA02526
OG0006673	DROME03524	ORYLA17788
OG0006676	DROME04549	ORYLA19082, ORYLA20332, ORYLA20330
OG0006677	DROME21382	ORYLA05809
OG0006678	DROME02009	ORYLA16789
OG0006679	DROME03949, DROME03948	ORYLA07862
OG0006681	DROME07359, DROME07360	ORYLA11715
OG0006684	DROME10607	ORYLA11012
OG0006686	DROME10194	ORYLA18912
OG0006689	DROME16220, DROME06540	ORYLA14988
OG0006690	DROME00556	ORYLA15449
OG0006691	DROME16256	ORYLA08252
OG0006692	DROME03538	ORYLA18541
OG0006694	DROME08808	ORYLA11331
OG0006695	DROME15570	ORYLA03032
OG0006697	DROME13987	ORYLA08123, ORYLA04932
OG0006698	DROME10462, DROME10461	ORYLA05714
OG0006702	DROME02407	ORYLA01940
OG0006703	DROME12345	ORYLA09239
OG0006705	DROME10883	ORYLA13053
OG0006706	DROME18775	ORYLA06274
OG0006707	DROME19785	ORYLA15902
OG0006708	DROME07913	ORYLA06046
OG0006709	DROME12082	ORYLA09857
OG0006710	DROME13063, DROME13065, DROME13064	ORYLA07507
OG0006712	DROME09518, DROME09519	ORYLA16175
OG0006714	DROME13246	ORYLA03957, ORYLA01323
OG0006717	DROME10030	ORYLA01078
OG0006721	DROME06897	ORYLA06875
OG0006722	DROME04394	ORYLA19383
OG0006723	DROME17509	ORYLA15389
OG0006724	DROME13169	ORYLA18498
OG0006725	DROME01185	ORYLA13855
OG0006726	DROME11357	ORYLA18866
OG0006728	DROME19775	ORYLA05670
OG0006730	DROME10467	ORYLA15663
OG0006731	DROME07141	ORYLA05562
OG0006732	DROME16398	ORYLA18287
OG0006733	DROME12191, DROME12192	ORYLA01038
OG0006734	DROME14590	ORYLA19310
OG0006735	DROME21577	ORYLA14353
OG0006737	DROME08119	ORYLA08275
OG0006739	DROME14549	ORYLA19509
OG0006741	DROME13025	ORYLA14536
OG0006742	DROME17425	ORYLA01030, ORYLA00302
OG0006745	DROME12660	ORYLA13304
OG0006748	DROME00422	ORYLA06901
OG0006749	DROME18950	ORYLA16853
OG0006750	DROME09705	ORYLA11676
OG0006753	DROME16826	ORYLA10479
OG0006754	DROME03000	ORYLA05668, ORYLA19170
OG0006755	DROME13740	ORYLA08778
OG0006757	DROME14155	ORYLA05170
OG0006760	DROME19427	ORYLA13106, ORYLA13107
OG0006762	DROME14028	ORYLA08143, ORYLA05165
OG0006765	DROME10592, DROME10591	ORYLA12661
OG0006766	DROME03426	ORYLA04462
OG0006768	DROME02900	ORYLA05533
OG0006769	DROME06420	ORYLA19703
OG0006770	DROME13620	ORYLA12620
OG0006772	DROME15798, DROME09251	ORYLA00394
OG0006777	DROME18870, DROME18871	ORYLA12364
OG0006780	DROME20962	ORYLA10161
OG0006791	DROME09378, DROME09358, DROME12573	ORYLA01324
OG0006826	DROME14383	ORYLA07190
OG0006828	DROME08100, DROME08101, DROME21318	ORYLA19553
OG0006830	DROME11906	ORYLA04099
OG0006832	DROME16492, DROME16493	ORYLA10081
OG0006833	DROME06375	ORYLA12166
OG0006838	DROME08307	ORYLA16929
OG0006842	DROME20782	ORYLA00868
OG0006843	DROME06952	ORYLA18591
OG0006844	DROME01743	ORYLA12172
OG0006845	DROME17007	ORYLA04346
OG0006846	DROME08329	ORYLA10163
OG0006849	DROME03499	ORYLA04862
OG0006851	DROME10053	ORYLA08359
OG0006852	DROME13239	ORYLA11028
OG0006856	DROME17826	ORYLA07978
OG0006857	DROME13855	ORYLA09522
OG0006860	DROME20680, DROME20679	ORYLA12394
OG0006862	DROME15144	ORYLA10430
OG0006864	DROME02889	ORYLA16704, ORYLA00881
OG0006865	DROME12006	ORYLA08635
OG0006870	DROME14456	ORYLA09718
OG0006871	DROME13968	ORYLA13504
OG0006874	DROME19509	ORYLA14058
OG0006875	DROME18909	ORYLA04531
OG0006876	DROME04074	ORYLA13231
OG0006877	DROME14060	ORYLA14665
OG0006878	DROME10685, DROME10684	ORYLA06366
OG0006880	DROME13822	ORYLA14486
OG0006881	DROME07121	ORYLA03213
OG0006882	DROME09123	ORYLA12470
OG0006886	DROME21253	ORYLA01362
OG0006887	DROME13817	ORYLA18327
OG0006888	DROME19638	ORYLA13676
OG0006889	DROME21560, DROME21559	ORYLA15285
OG0006890	DROME08143	ORYLA05057
OG0006891	DROME18748	ORYLA12282
OG0006892	DROME00140	ORYLA18584
OG0006893	DROME12133	ORYLA00800
OG0006894	DROME05303	ORYLA19918
OG0006895	DROME01866	ORYLA08207
OG0006897	DROME19217	ORYLA17654
OG0006898	DROME10588, DROME10587	ORYLA15253
OG0006900	DROME09764, DROME09765	ORYLA10711
OG0006901	DROME11048, DROME14826	ORYLA19363
OG0006905	DROME14624, DROME14623	ORYLA14337
OG0006906	DROME15670	ORYLA04358
OG0006907	DROME02137, DROME02136	ORYLA11869
OG0006909	DROME06225	ORYLA20226
OG0006911	DROME14763	ORYLA01075
OG0006914	DROME08141	ORYLA19783
OG0006918	DROME03248	ORYLA05445
OG0006919	DROME06069	ORYLA19417
OG0006920	DROME01129	ORYLA09599
OG0006923	DROME11746	ORYLA02242
OG0006924	DROME14721	ORYLA19320
OG0006925	DROME11109	ORYLA10136
OG0006926	DROME00053	ORYLA02117
OG0006927	DROME11010	ORYLA06863
OG0006931	DROME11546	ORYLA11673
OG0006932	DROME16429	ORYLA16938
OG0006934	DROME00627	ORYLA09930
OG0006935	DROME17600	ORYLA10774
OG0006936	DROME12923	ORYLA12502
OG0006937	DROME00527	ORYLA09224
OG0006938	DROME14949	ORYLA13900
OG0006940	DROME19018, DROME19017	ORYLA07819
OG0006942	DROME17406	ORYLA01085
OG0006943	DROME05311, DROME05310, DROME05312	ORYLA11269
OG0006944	DROME07597	ORYLA18190, ORYLA15875
OG0006945	DROME04092, DROME04093	ORYLA19364
OG0006946	DROME06810	ORYLA02739
OG0006948	DROME10887	ORYLA05268
OG0006949	DROME17510	ORYLA14891
OG0006951	DROME19073	ORYLA01790
OG0006952	DROME11379	ORYLA02149
OG0006953	DROME15970	ORYLA04011
OG0006954	DROME13996, DROME13995	ORYLA10656
OG0006957	DROME16961	ORYLA01524
OG0006959	DROME10650	ORYLA07529
OG0006960	DROME21228	ORYLA20075
OG0006962	DROME03277	ORYLA14243
OG0006964	DROME19570	ORYLA06047
OG0006967	DROME01193	ORYLA07736
OG0006968	DROME19323	ORYLA07011
OG0006969	DROME16910	ORYLA00904
OG0006970	DROME11918	ORYLA01120
OG0006971	DROME11799, DROME11798	ORYLA17898
OG0006973	DROME15580	ORYLA11601
OG0006975	DROME07368	ORYLA05959
OG0006977	DROME16367	ORYLA14070
OG0006979	DROME08887	ORYLA18967
OG0006980	DROME12138	ORYLA18420
OG0006982	DROME16125	ORYLA08562, ORYLA08563
OG0006983	DROME07189	ORYLA15643
OG0006984	DROME08885	ORYLA14709
OG0006988	DROME01608	ORYLA16944
OG0006989	DROME21716, DROME21715, DROME01750	ORYLA09680
OG0006990	DROME10642	ORYLA12859
OG0006991	DROME04692	ORYLA19862
OG0006992	DROME13157	ORYLA07859, ORYLA07860
OG0006994	DROME04632	ORYLA19038
OG0006995	DROME04021	ORYLA01996
OG0006996	DROME01798	ORYLA04870
OG0006997	DROME06801	ORYLA10925
OG0006998	DROME01960	ORYLA07905
OG0006999	DROME11377	ORYLA05329
OG0007000	DROME11064, DROME16292	ORYLA17381
OG0007001	DROME08011	ORYLA10882
OG0007002	DROME07791	ORYLA19238
OG0007003	DROME00287	ORYLA15348, ORYLA12075
OG0007005	DROME09757	ORYLA03067
OG0007007	DROME00847	ORYLA19143
OG0007009	DROME17681	ORYLA17311
OG0007010	DROME01605	ORYLA12802
OG0007011	DROME20885	ORYLA03574
OG0007012	DROME22023	ORYLA07702
OG0007013	DROME01987	ORYLA08186
OG0007015	DROME19728	ORYLA15619
OG0007016	DROME20048	ORYLA20315
OG0007017	DROME16395	ORYLA00928
OG0007018	DROME04944	ORYLA01330
OG0007022	DROME14811	ORYLA14380
OG0007023	DROME06431	ORYLA13776
OG0007024	DROME17667, DROME19376	ORYLA14743
OG0007025	DROME04842	ORYLA19770
OG0007027	DROME20714	ORYLA15909
