Orthogroup	DROME	APOSJ_ok
OG0005760	DROME05727, DROME05728, DROME05730, DROME05729	APOSJ_40083, APOSJ_40081, APOSJ_40080, APOSJ_40079, APOSJ_40077, APOSJ_40082, APOSJ_50306, APOSJ_40078
OG0005761	DROME18137, DROME18138	APOSJ_09120, APOSJ_02787, APOSJ_55530, APOSJ_51714, APOSJ_22391, APOSJ_02789
OG0005762	DROME15581	APOSJ_44243, APOSJ_44241, APOSJ_44238, APOSJ_52761, APOSJ_44242, APOSJ_44239, APOSJ_32526, APOSJ_44240
OG0005764	DROME08532	APOSJ_49559, APOSJ_49560
OG0005765	DROME14596	APOSJ_51929, APOSJ_22397
OG0005766	DROME09826, DROME09825, DROME09827	APOSJ_10222
OG0005769	DROME03529, DROME03528	APOSJ_15698, APOSJ_62701
OG0005770	DROME01271, DROME01270	APOSJ_19788
OG0005771	DROME11559	APOSJ_32079, APOSJ_32077
OG0005772	DROME11383	APOSJ_45274
OG0005774	DROME03197	APOSJ_64546
OG0005775	DROME14248, DROME03634	APOSJ_03948, APOSJ_03947
OG0005776	DROME05892	APOSJ_41056, APOSJ_56703, APOSJ_41057, APOSJ_41055
OG0005778	DROME21770, DROME21769, DROME21768, DROME21767	APOSJ_35380, APOSJ_21953, APOSJ_21938, APOSJ_35382, APOSJ_21936, APOSJ_35384, APOSJ_35381, APOSJ_35383
OG0005779	DROME08845	APOSJ_14743, APOSJ_14742
OG0005783	DROME16358	APOSJ_21381, APOSJ_21380, APOSJ_21383
OG0005784	DROME20576	APOSJ_31376
OG0005787	DROME16644, DROME18583	APOSJ_27893
OG0005788	DROME01890	APOSJ_49749, APOSJ_49753, APOSJ_49752, APOSJ_49750
OG0005789	DROME02052	APOSJ_53595, APOSJ_53594
OG0005790	DROME02319	APOSJ_24198, APOSJ_24196, APOSJ_24200, APOSJ_24197
OG0005791	DROME09196, DROME09195	APOSJ_48089, APOSJ_48088, APOSJ_48087
OG0005792	DROME04031	APOSJ_01033, APOSJ_01034, APOSJ_63691
OG0005793	DROME13741	APOSJ_37687, APOSJ_37688, APOSJ_16577
OG0005794	DROME20570	APOSJ_30602, APOSJ_30604
OG0005795	DROME00921	APOSJ_27249
OG0005796	DROME21579	APOSJ_50524, APOSJ_50526, APOSJ_50525
OG0005797	DROME13677	APOSJ_14621, APOSJ_12910, APOSJ_12912, APOSJ_12911
OG0005798	DROME00436	APOSJ_56985, APOSJ_46114, APOSJ_46112, APOSJ_46110, APOSJ_46111
OG0005799	DROME17772	APOSJ_37642, APOSJ_37931
OG0005800	DROME14692	APOSJ_12327
OG0005801	DROME20251, DROME13442	APOSJ_30275, APOSJ_30276
OG0005802	DROME18658	APOSJ_62488, APOSJ_53141
OG0005803	DROME06804	APOSJ_45014, APOSJ_14661, APOSJ_45015, APOSJ_45016
OG0005804	DROME00221	APOSJ_45971
OG0005805	DROME18523	APOSJ_05943, APOSJ_05944
OG0005807	DROME15016	APOSJ_25325
OG0005808	DROME15577	APOSJ_25819, APOSJ_25827, APOSJ_25820, APOSJ_25826, APOSJ_25823, APOSJ_25821, APOSJ_25822, APOSJ_25824
OG0005811	DROME15005, DROME15004	APOSJ_03767
OG0005812	DROME17684	APOSJ_45152
OG0005813	DROME18740, DROME18739, DROME08278	APOSJ_27239, APOSJ_27240
OG0005815	DROME17829	APOSJ_50823
OG0005817	DROME00446	APOSJ_42251
OG0005818	DROME21049	APOSJ_09949
OG0005819	DROME10881	APOSJ_07372
OG0005821	DROME18765	APOSJ_44197, APOSJ_44198
OG0005822	DROME00384	APOSJ_25065
OG0005823	DROME16943	APOSJ_01935
OG0005824	DROME14993	APOSJ_47994
OG0005827	DROME03179	APOSJ_22735, APOSJ_22737
OG0005829	DROME17916, DROME17917, DROME17918	APOSJ_60389, APOSJ_06378
OG0005830	DROME09394	APOSJ_37441, APOSJ_49341, APOSJ_05892, APOSJ_05891, APOSJ_05893
OG0005831	DROME02056	APOSJ_21501, APOSJ_21504, APOSJ_21503, APOSJ_21502
OG0005832	DROME03903	APOSJ_20217, APOSJ_20213, APOSJ_20219, APOSJ_63506, APOSJ_20216, APOSJ_20214, APOSJ_63496
OG0005833	DROME14025	APOSJ_05810, APOSJ_05811
OG0005834	DROME09861, DROME09860	APOSJ_59261, APOSJ_29238
OG0005835	DROME10113	APOSJ_35521, APOSJ_37615, APOSJ_37617, APOSJ_35519
OG0005836	DROME02540	APOSJ_01508, APOSJ_01509
OG0005837	DROME19685	APOSJ_56243, APOSJ_56244
OG0005840	DROME12810, DROME12811	APOSJ_28838, APOSJ_28839, APOSJ_28837, APOSJ_28840, APOSJ_28842, APOSJ_62353
OG0005842	DROME03001	APOSJ_21443, APOSJ_21442
OG0005843	DROME07738	APOSJ_44508
OG0005845	DROME12524	APOSJ_17083
OG0005846	DROME18114	APOSJ_27961, APOSJ_27960
OG0005847	DROME12864	APOSJ_57030
OG0005848	DROME17120	APOSJ_09802
OG0005849	DROME15063, DROME15062	APOSJ_50009
OG0005850	DROME15741, DROME15742	APOSJ_12652, APOSJ_12651
OG0005851	DROME06389, DROME06388	APOSJ_65289, APOSJ_65290, APOSJ_19232
OG0005853	DROME18489, DROME18488	APOSJ_06630
OG0005857	DROME13133, DROME13132	APOSJ_08960, APOSJ_57146
OG0005858	DROME10288, DROME10287	APOSJ_17318, APOSJ_17316, APOSJ_17317, APOSJ_17320, APOSJ_17319
OG0005859	DROME01874	APOSJ_09768, APOSJ_09770
OG0005860	DROME13592	APOSJ_13206, APOSJ_17670, APOSJ_13207, APOSJ_17677
OG0005861	DROME20036	APOSJ_60214, APOSJ_25441, APOSJ_60215, APOSJ_25461
OG0005863	DROME00631	APOSJ_08970, APOSJ_08969, APOSJ_08971, APOSJ_08968, APOSJ_64478
OG0005864	DROME21983	APOSJ_35678, APOSJ_35677
OG0005865	DROME21095	APOSJ_61153, APOSJ_61151
OG0005866	DROME02046, DROME02047, DROME02049, DROME02048, DROME02050	APOSJ_00147
OG0005867	DROME18293	APOSJ_31457, APOSJ_31458
OG0005869	DROME01674	APOSJ_60086
OG0005870	DROME19873	APOSJ_55202, APOSJ_36769
OG0005871	DROME05632, DROME05631	APOSJ_44184, APOSJ_44186
OG0005872	DROME00389	APOSJ_40239
OG0005874	DROME03501	APOSJ_46412
OG0005875	DROME06773	APOSJ_61627, APOSJ_42044, APOSJ_61624, APOSJ_61626, APOSJ_61625, APOSJ_61623
OG0005877	DROME06392	APOSJ_22102, APOSJ_22103
OG0005878	DROME19123	APOSJ_25403, APOSJ_25399, APOSJ_25401, APOSJ_25402, APOSJ_19184, APOSJ_25400
OG0005879	DROME20321	APOSJ_55723, APOSJ_55724, APOSJ_10197, APOSJ_10192, APOSJ_63136, APOSJ_55722
OG0005880	DROME17652, DROME17653	APOSJ_33168
OG0005883	DROME19395	APOSJ_52908
OG0005884	DROME08061	APOSJ_13538, APOSJ_56250
OG0005886	DROME01867	APOSJ_44930, APOSJ_27125, APOSJ_27126, APOSJ_27127, APOSJ_27124
OG0005888	DROME16104	APOSJ_60925, APOSJ_30594
OG0005889	DROME14304, DROME07617	APOSJ_59086, APOSJ_59088, APOSJ_59087, APOSJ_59085
OG0005890	DROME19088	APOSJ_45453
OG0005891	DROME11287	APOSJ_23613, APOSJ_09038
OG0005892	DROME10375, DROME10374	APOSJ_43478, APOSJ_43477
OG0005893	DROME16783	APOSJ_00545, APOSJ_03316
OG0005894	DROME11886	APOSJ_28992
OG0005895	DROME02103	APOSJ_01825, APOSJ_01827, APOSJ_01826, APOSJ_11252
OG0005897	DROME19090	APOSJ_36990, APOSJ_57802
OG0005898	DROME06116	APOSJ_55596, APOSJ_55597, APOSJ_55595, APOSJ_55598
OG0005899	DROME02184	APOSJ_58569
OG0005901	DROME08624	APOSJ_02110
OG0005902	DROME12748	APOSJ_24484, APOSJ_24478, APOSJ_24482, APOSJ_24481, APOSJ_24479, APOSJ_24480, APOSJ_24483, APOSJ_24485
OG0005903	DROME19765	APOSJ_44290, APOSJ_44289
OG0005904	DROME00138	APOSJ_12845, APOSJ_12844, APOSJ_12843, APOSJ_60116
OG0005905	DROME08071	APOSJ_44528, APOSJ_08885, APOSJ_42260, APOSJ_42257, APOSJ_30327, APOSJ_42259, APOSJ_27417
OG0005906	DROME04737, DROME04735, DROME04736	APOSJ_52878, APOSJ_60250
OG0005909	DROME01192	APOSJ_64923
OG0005914	DROME08503, DROME08502	APOSJ_31914, APOSJ_31915, APOSJ_31913, APOSJ_31912
OG0005919	DROME03002	APOSJ_38000, APOSJ_38001
OG0005921	DROME05740	APOSJ_35499
OG0005922	DROME13644, DROME13643	APOSJ_38159
OG0005923	DROME01141, DROME01142	APOSJ_38408, APOSJ_60927
OG0005925	DROME01094	APOSJ_52736, APOSJ_24836
OG0005926	DROME12066, DROME12065	APOSJ_11149, APOSJ_11150, APOSJ_11147, APOSJ_11148
OG0005928	DROME02019	APOSJ_24820
OG0005929	DROME01196	APOSJ_49015
OG0005931	DROME08847	APOSJ_26827, APOSJ_37610, APOSJ_25998, APOSJ_26828, APOSJ_25999, APOSJ_26826
OG0005932	DROME15731	APOSJ_32251, APOSJ_32252, APOSJ_32249, APOSJ_32250
OG0005933	DROME19096, DROME19097	APOSJ_61993, APOSJ_53206
OG0005936	DROME12077	APOSJ_59913
OG0005937	DROME14657	APOSJ_18008, APOSJ_19166
OG0005938	DROME04753, DROME04751, DROME04750, DROME04754, DROME04752	APOSJ_15691
OG0005940	DROME18687	APOSJ_61683, APOSJ_42446
OG0005941	DROME14278	APOSJ_54972, APOSJ_54969, APOSJ_54970, APOSJ_54966, APOSJ_54971, APOSJ_54967, APOSJ_54973, APOSJ_54968
OG0005942	DROME17395	APOSJ_54718, APOSJ_30050, APOSJ_54725
OG0005943	DROME01109	APOSJ_23878, APOSJ_45350
OG0005944	DROME21720	APOSJ_43317, APOSJ_43319, APOSJ_43316, APOSJ_43318
OG0005946	DROME15326	APOSJ_09386, APOSJ_44027
OG0005949	DROME10426	APOSJ_55127, APOSJ_55128, APOSJ_55129
OG0005950	DROME10950	APOSJ_26616, APOSJ_33484, APOSJ_33486
OG0005952	DROME19643	APOSJ_03405, APOSJ_03404, APOSJ_03402, APOSJ_03403
OG0005953	DROME11680	APOSJ_39284
OG0005957	DROME02682, DROME02681, DROME02683, DROME02684	APOSJ_63559, APOSJ_62892, APOSJ_63557
OG0005960	DROME11094, DROME11095	APOSJ_33847, APOSJ_33846
OG0005963	DROME00894	APOSJ_31516
OG0005965	DROME15552	APOSJ_13674, APOSJ_12547
OG0005966	DROME04950	APOSJ_62810, APOSJ_41906
OG0005967	DROME16596, DROME14482	APOSJ_06057, APOSJ_06056
OG0005968	DROME21030, DROME16013, DROME08290	APOSJ_60390
OG0005969	DROME08256, DROME08257	APOSJ_34996
OG0005970	DROME13325	APOSJ_36943, APOSJ_43466
OG0005972	DROME16733	APOSJ_38108, APOSJ_38131, APOSJ_24398
OG0005973	DROME03261	APOSJ_57208, APOSJ_57209, APOSJ_57211, APOSJ_16652
OG0005974	DROME09177	APOSJ_38224, APOSJ_38226, APOSJ_38225, APOSJ_38223
OG0005975	DROME01949	APOSJ_44778
OG0005976	DROME19287	APOSJ_64764, APOSJ_62779, APOSJ_62777, APOSJ_64746, APOSJ_62778, APOSJ_49050
OG0005977	DROME08531	APOSJ_21509
OG0005978	DROME03284	APOSJ_42439, APOSJ_42438
OG0005980	DROME21461	APOSJ_46417
OG0005981	DROME05700	APOSJ_62909, APOSJ_32017, APOSJ_49950, APOSJ_32016, APOSJ_32015, APOSJ_32014
OG0005982	DROME01959	APOSJ_29056, APOSJ_29055
OG0005984	DROME20805	APOSJ_30462
OG0005986	DROME07616	APOSJ_47491
OG0005987	DROME16681	APOSJ_20158
OG0005988	DROME04858	APOSJ_17696, APOSJ_17694, APOSJ_17695, APOSJ_17697
OG0005989	DROME01935, DROME02497	APOSJ_53200, APOSJ_53201
OG0005993	DROME01845	APOSJ_24106, APOSJ_24105
OG0005995	DROME10672	APOSJ_18956, APOSJ_18957, APOSJ_18958, APOSJ_18959
OG0005998	DROME05475	APOSJ_58163, APOSJ_62099, APOSJ_64869, APOSJ_64873
OG0006002	DROME16784	APOSJ_08645, APOSJ_08644, APOSJ_55131, APOSJ_08646
OG0006003	DROME10360	APOSJ_50270, APOSJ_50272, APOSJ_50271
OG0006004	DROME09659	APOSJ_39661, APOSJ_39664, APOSJ_39662, APOSJ_39660
OG0006005	DROME21221	APOSJ_13961, APOSJ_13962, APOSJ_13960
OG0006010	DROME07208	APOSJ_00136, APOSJ_00137, APOSJ_13985, APOSJ_00844
OG0006011	DROME05625	APOSJ_21061, APOSJ_21060, APOSJ_21059, APOSJ_02826
OG0006012	DROME04986	APOSJ_37795
OG0006015	DROME04440, DROME04441	APOSJ_37168, APOSJ_37165, APOSJ_37166, APOSJ_37163, APOSJ_37164, APOSJ_37167
OG0006021	DROME09479	APOSJ_55856
OG0006059	DROME07767	APOSJ_43617, APOSJ_43616
OG0006061	DROME04698	APOSJ_64008
OG0006062	DROME04067	APOSJ_05442
OG0006063	DROME20838	APOSJ_12899, APOSJ_00777
OG0006064	DROME01128	APOSJ_56062, APOSJ_60724, APOSJ_56061
OG0006065	DROME06304	APOSJ_02297, APOSJ_02296
OG0006066	DROME20062	APOSJ_05451
OG0006069	DROME20187	APOSJ_40708
OG0006070	DROME16601, DROME16602	APOSJ_48605, APOSJ_48604, APOSJ_24321
OG0006072	DROME01673	APOSJ_53132, APOSJ_33732
OG0006073	DROME14553	APOSJ_43312, APOSJ_28775
OG0006074	DROME19848	APOSJ_25151, APOSJ_25150
OG0006077	DROME09385	APOSJ_60639, APOSJ_60638, APOSJ_60640, APOSJ_60641
OG0006078	DROME02001	APOSJ_54658
OG0006079	DROME02616	APOSJ_46360, APOSJ_27614
OG0006081	DROME14279	APOSJ_63461, APOSJ_63459
OG0006085	DROME12364	APOSJ_55006
OG0006087	DROME12774	APOSJ_06533, APOSJ_06532
OG0006090	DROME09888, DROME09890, DROME09891, DROME09889	APOSJ_54117, APOSJ_54116, APOSJ_54113
OG0006095	DROME21969	APOSJ_60289
OG0006096	DROME21245	APOSJ_47052, APOSJ_26295, APOSJ_47053, APOSJ_47055
OG0006098	DROME05931	APOSJ_54535, APOSJ_18896
OG0006099	DROME11739	APOSJ_03329
OG0006100	DROME05018	APOSJ_07555, APOSJ_07557, APOSJ_48443, APOSJ_07556
OG0006101	DROME04360	APOSJ_11193
OG0006102	DROME01980	APOSJ_23284
OG0006103	DROME10210	APOSJ_12519, APOSJ_12521, APOSJ_22745, APOSJ_22748
OG0006104	DROME15737	APOSJ_33402
OG0006106	DROME20870	APOSJ_48794
OG0006108	DROME09376	APOSJ_43335, APOSJ_43334
OG0006111	DROME12496	APOSJ_45645
OG0006113	DROME04342	APOSJ_43058
OG0006115	DROME16296	APOSJ_49256
OG0006116	DROME02301, DROME02300	APOSJ_23622, APOSJ_23623
OG0006117	DROME10279	APOSJ_22363, APOSJ_22367, APOSJ_22364, APOSJ_22366, APOSJ_22365, APOSJ_22368
OG0006118	DROME20483	APOSJ_28228, APOSJ_52478
OG0006119	DROME12941	APOSJ_05495, APOSJ_05494
OG0006120	DROME13128, DROME13130, DROME13129	APOSJ_03091
OG0006121	DROME18148	APOSJ_11872, APOSJ_02329, APOSJ_02094
OG0006122	DROME00796	APOSJ_48102, APOSJ_48101
OG0006123	DROME16430	APOSJ_50227, APOSJ_31379, APOSJ_64870
OG0006124	DROME13739	APOSJ_60039, APOSJ_60038, APOSJ_60036, APOSJ_60037
OG0006125	DROME02053	APOSJ_31100, APOSJ_31098, APOSJ_31097, APOSJ_31099, APOSJ_63429, APOSJ_31101
OG0006127	DROME03260	APOSJ_27402, APOSJ_27403
OG0006128	DROME07922	APOSJ_08247, APOSJ_08246
OG0006129	DROME09781	APOSJ_03899
OG0006130	DROME17498, DROME17499	APOSJ_15946, APOSJ_30828
OG0006131	DROME15971	APOSJ_41419
OG0006132	DROME06118	APOSJ_44770, APOSJ_44769
OG0006133	DROME07717	APOSJ_64690, APOSJ_64691
OG0006134	DROME13718	APOSJ_08298, APOSJ_08299
OG0006135	DROME08697	APOSJ_50461, APOSJ_50464, APOSJ_50463, APOSJ_18603, APOSJ_50460, APOSJ_46168
OG0006136	DROME10851	APOSJ_26737
OG0006137	DROME09569	APOSJ_47954
OG0006140	DROME15748	APOSJ_12439
OG0006141	DROME18067, DROME07431	APOSJ_31030, APOSJ_11443
OG0006144	DROME00549	APOSJ_19188
OG0006145	DROME11050	APOSJ_39421, APOSJ_46538, APOSJ_21408, APOSJ_39422
OG0006148	DROME10799	APOSJ_56787
OG0006151	DROME20478	APOSJ_05270, APOSJ_05272
OG0006152	DROME08871	APOSJ_59116, APOSJ_28597
OG0006155	DROME18085	APOSJ_15782
OG0006156	DROME10247	APOSJ_43357
OG0006159	DROME13858	APOSJ_09856
OG0006160	DROME03637	APOSJ_60422, APOSJ_60421, APOSJ_60418, APOSJ_60417
OG0006161	DROME18089, DROME18090, DROME18088	APOSJ_31942
OG0006164	DROME09119	APOSJ_41863, APOSJ_41862
OG0006168	DROME15944, DROME18911	APOSJ_27091, APOSJ_27092
OG0006169	DROME10283	APOSJ_53638, APOSJ_63561
OG0006170	DROME14914	APOSJ_59715, APOSJ_52807
OG0006171	DROME09393	APOSJ_23591, APOSJ_23587, APOSJ_44869, APOSJ_47930, APOSJ_25217
OG0006176	DROME04325	APOSJ_17258, APOSJ_43090, APOSJ_43088, APOSJ_17257, APOSJ_20656, APOSJ_14110
OG0006179	DROME10214	APOSJ_12733, APOSJ_12735, APOSJ_12732, APOSJ_12736
OG0006180	DROME17033	APOSJ_18057, APOSJ_51355
OG0006181	DROME14871	APOSJ_42220, APOSJ_42221, APOSJ_64805
OG0006182	DROME01649	APOSJ_39398, APOSJ_39399, APOSJ_39401, APOSJ_39400
OG0006183	DROME14997	APOSJ_17533
OG0006184	DROME06994, DROME06993	APOSJ_22791
OG0006185	DROME15598	APOSJ_09104, APOSJ_09103
OG0006186	DROME01316	APOSJ_07631, APOSJ_07632, APOSJ_07629, APOSJ_07630
OG0006187	DROME00876	APOSJ_37981, APOSJ_37982
OG0006188	DROME00301	APOSJ_23972, APOSJ_23973, APOSJ_23968, APOSJ_17049
OG0006191	DROME00877, DROME00878	APOSJ_43076, APOSJ_43075, APOSJ_43074
OG0006192	DROME00106	APOSJ_28620
OG0006193	DROME02189	APOSJ_12640
OG0006194	DROME10099	APOSJ_61894
OG0006195	DROME11802, DROME11801	APOSJ_38220, APOSJ_38219
OG0006199	DROME19122	APOSJ_32051
OG0006200	DROME03216, DROME03215	APOSJ_65040, APOSJ_65041
OG0006202	DROME06452, DROME06451	APOSJ_65343, APOSJ_65342
OG0006204	DROME02906	APOSJ_02798, APOSJ_02799, APOSJ_17202
OG0006206	DROME19558	APOSJ_62383
OG0006208	DROME15732	APOSJ_43954, APOSJ_43955, APOSJ_50084
OG0006209	DROME01562	APOSJ_28870
OG0006210	DROME19094	APOSJ_53672
OG0006211	DROME17799, DROME17798, DROME17797	APOSJ_50960
OG0006212	DROME12458	APOSJ_39389, APOSJ_07249, APOSJ_38239, APOSJ_39387, APOSJ_45652, APOSJ_59683, APOSJ_07250, APOSJ_38242, APOSJ_38240
OG0006213	DROME10052	APOSJ_01430, APOSJ_01429, APOSJ_01431
OG0006214	DROME05227	APOSJ_57399, APOSJ_30103, APOSJ_30102
OG0006216	DROME02380	APOSJ_26417, APOSJ_58741, APOSJ_26416
OG0006217	DROME19224	APOSJ_04976, APOSJ_04975
OG0006220	DROME10027	APOSJ_38846
OG0006224	DROME18810	APOSJ_07698
OG0006226	DROME08310	APOSJ_57755, APOSJ_57756
OG0006227	DROME03457	APOSJ_58183, APOSJ_46993, APOSJ_25916, APOSJ_25917
OG0006228	DROME12195, DROME12196, DROME12194, DROME12193	APOSJ_42285
OG0006229	DROME16720	APOSJ_44182, APOSJ_44183
OG0006230	DROME05693	APOSJ_52827, APOSJ_52829, APOSJ_52828
OG0006231	DROME06401, DROME06402, DROME06407	APOSJ_07158, APOSJ_31850
OG0006232	DROME06119	APOSJ_37789, APOSJ_37790
OG0006233	DROME13881	APOSJ_00373
OG0006234	DROME22062, DROME22061	APOSJ_30418, APOSJ_36835, APOSJ_36836
OG0006235	DROME20311	APOSJ_35101, APOSJ_05590
OG0006238	DROME09754	APOSJ_52361, APOSJ_18584, APOSJ_18585, APOSJ_18586
OG0006239	DROME10114	APOSJ_21256, APOSJ_40654
OG0006240	DROME19140, DROME08600	APOSJ_15164, APOSJ_29795, APOSJ_15165
OG0006241	DROME06012	APOSJ_27418
OG0006242	DROME07675, DROME07676	APOSJ_24932, APOSJ_24930, APOSJ_24931, APOSJ_24933
OG0006243	DROME14457	APOSJ_31029
OG0006244	DROME17166, DROME17165	APOSJ_61689, APOSJ_25593, APOSJ_61691
OG0006245	DROME02108, DROME02107	APOSJ_54611
OG0006246	DROME19004	APOSJ_52944, APOSJ_46449, APOSJ_52840
OG0006247	DROME06201, DROME06202, DROME06203, DROME06199, DROME06200	APOSJ_29164, APOSJ_29166
OG0006248	DROME03264	APOSJ_65305, APOSJ_35912, APOSJ_50864, APOSJ_35904, APOSJ_60444
OG0006249	DROME20245	APOSJ_02249
OG0006250	DROME17023	APOSJ_31972, APOSJ_31974, APOSJ_31971, APOSJ_03417, APOSJ_31973
OG0006251	DROME19735, DROME19738, DROME19736, DROME19737	APOSJ_27203, APOSJ_10288, APOSJ_10287
OG0006254	DROME10801	APOSJ_39117, APOSJ_17334
OG0006258	DROME18180, DROME18181, DROME18179	APOSJ_32818, APOSJ_32820, APOSJ_32819
OG0006259	DROME00749, DROME00747, DROME00746, DROME00748	APOSJ_13586
OG0006260	DROME16552	APOSJ_51931, APOSJ_11844, APOSJ_11871, APOSJ_51930
OG0006262	DROME05994	APOSJ_49154
OG0006263	DROME01003	APOSJ_15707, APOSJ_15708
OG0006264	DROME01178	APOSJ_15051
OG0006265	DROME08925, DROME08926	APOSJ_47685, APOSJ_47682, APOSJ_47683, APOSJ_47684
OG0006267	DROME04482	APOSJ_55811, APOSJ_55812
OG0006268	DROME16986	APOSJ_56524, APOSJ_32530, APOSJ_20020
OG0006270	DROME07884	APOSJ_37549
OG0006271	DROME13584	APOSJ_07222
OG0006273	DROME19288, DROME09384, DROME20348	APOSJ_26233, APOSJ_34161, APOSJ_26234, APOSJ_34165
OG0006275	DROME11545	APOSJ_11088
OG0006276	DROME12088	APOSJ_24753
OG0006277	DROME15668	APOSJ_45461
OG0006278	DROME09293	APOSJ_55756, APOSJ_17631
OG0006279	DROME05154	APOSJ_64917, APOSJ_61543
OG0006280	DROME02801, DROME07680, DROME07679, DROME07678	APOSJ_02182, APOSJ_20935
OG0006281	DROME21723, DROME21724	APOSJ_54169
OG0006283	DROME18093	APOSJ_02407, APOSJ_02408
OG0006284	DROME06978	APOSJ_59652
OG0006285	DROME05155	APOSJ_56222
OG0006286	DROME20409	APOSJ_60701, APOSJ_60699, APOSJ_60700
OG0006287	DROME15138	APOSJ_37934, APOSJ_58175
OG0006288	DROME00223	APOSJ_53588, APOSJ_63550
OG0006289	DROME05895	APOSJ_06892, APOSJ_06894, APOSJ_06893
OG0006290	DROME15754	APOSJ_09837, APOSJ_09836
OG0006291	DROME16421	APOSJ_57814, APOSJ_21575, APOSJ_33137, APOSJ_57815
OG0006292	DROME00480, DROME00481	APOSJ_27724, APOSJ_27723
OG0006293	DROME15892	APOSJ_06678, APOSJ_06679
OG0006294	DROME17637	APOSJ_48736, APOSJ_36731, APOSJ_48737
OG0006295	DROME09339	APOSJ_07872, APOSJ_07869, APOSJ_07871, APOSJ_07873
OG0006297	DROME14064	APOSJ_02945, APOSJ_65154
OG0006298	DROME10104, DROME10103	APOSJ_55644
OG0006301	DROME14417, DROME14418	APOSJ_05444
OG0006302	DROME11859	APOSJ_30748
OG0006305	DROME20608	APOSJ_43670
OG0006306	DROME06607	APOSJ_38594, APOSJ_38595, APOSJ_38591, APOSJ_38593
OG0006308	DROME01926	APOSJ_19791, APOSJ_19792
OG0006309	DROME22059, DROME22060	APOSJ_41896, APOSJ_41897, APOSJ_62740, APOSJ_62746
OG0006311	DROME09053	APOSJ_23814
OG0006313	DROME09638	APOSJ_53596, APOSJ_53597
OG0006315	DROME12826	APOSJ_12124, APOSJ_15316
OG0006318	DROME09391	APOSJ_19909, APOSJ_19911, APOSJ_19908, APOSJ_19910
OG0006319	DROME00483, DROME00484	APOSJ_41318, APOSJ_06537, APOSJ_06539, APOSJ_06538
OG0006321	DROME00074	APOSJ_31883
OG0006322	DROME19674	APOSJ_00282, APOSJ_00283
OG0006323	DROME00186	APOSJ_00338, APOSJ_00339
OG0006328	DROME04072	APOSJ_05620, APOSJ_40053, APOSJ_54900, APOSJ_54901
OG0006329	DROME06117	APOSJ_54948, APOSJ_33322
OG0006330	DROME21856, DROME21857	APOSJ_40870, APOSJ_40867
OG0006331	DROME16655, DROME16654, DROME16657, DROME16656	APOSJ_35945, APOSJ_35944
OG0006332	DROME01006	APOSJ_55631
OG0006333	DROME05697	APOSJ_38871
OG0006334	DROME04357	APOSJ_62432, APOSJ_33605, APOSJ_33604
OG0006340	DROME02471	APOSJ_27720
OG0006341	DROME06095	APOSJ_29954, APOSJ_29951, APOSJ_29953
OG0006344	DROME11878	APOSJ_51267
OG0006345	DROME01528	APOSJ_07212, APOSJ_43662, APOSJ_43661, APOSJ_43660, APOSJ_43659, APOSJ_07215
OG0006346	DROME16623	APOSJ_44654, APOSJ_17506, APOSJ_56503, APOSJ_17507
OG0006347	DROME18372, DROME18373	APOSJ_08400
OG0006350	DROME10882	APOSJ_46136, APOSJ_14238, APOSJ_24113
OG0006351	DROME17575	APOSJ_08805, APOSJ_08804
OG0006352	DROME15718	APOSJ_05623, APOSJ_05624
OG0006353	DROME00751	APOSJ_59435, APOSJ_59434, APOSJ_59433, APOSJ_59430, APOSJ_46313
OG0006355	DROME00424	APOSJ_33813, APOSJ_37356, APOSJ_33817
OG0006356	DROME02890	APOSJ_40411, APOSJ_40410
OG0006358	DROME03318, DROME03317	APOSJ_44819, APOSJ_44818
OG0006359	DROME01311	APOSJ_46276, APOSJ_39537
OG0006360	DROME19840	APOSJ_57553, APOSJ_57554, APOSJ_57555
OG0006362	DROME11093	APOSJ_14933, APOSJ_14931, APOSJ_14930, APOSJ_14932
OG0006363	DROME07012	APOSJ_53258, APOSJ_53259, APOSJ_53257
OG0006364	DROME14912	APOSJ_53355, APOSJ_62823, APOSJ_13905, APOSJ_22067
OG0006365	DROME21616, DROME21617	APOSJ_07789, APOSJ_07788
OG0006367	DROME09374	APOSJ_03237, APOSJ_03238, APOSJ_03239, APOSJ_03236
OG0006370	DROME08234	APOSJ_12769, APOSJ_64242, APOSJ_12771, APOSJ_64227
OG0006372	DROME08788	APOSJ_38720
OG0006375	DROME19928	APOSJ_22689
OG0006376	DROME13198	APOSJ_55315, APOSJ_55316, APOSJ_08069
OG0006377	DROME08417	APOSJ_43050, APOSJ_03855, APOSJ_43049, APOSJ_43048
OG0006378	DROME17931	APOSJ_62345, APOSJ_55754, APOSJ_62356
OG0006379	DROME02858, DROME04856	APOSJ_52400, APOSJ_23216, APOSJ_15772
OG0006381	DROME02707, DROME20650	APOSJ_39481
OG0006382	DROME15024	APOSJ_14538, APOSJ_02410, APOSJ_54276, APOSJ_02409
OG0006383	DROME12394	APOSJ_39653, APOSJ_39649, APOSJ_64127, APOSJ_39652, APOSJ_39651, APOSJ_47793, APOSJ_39647, APOSJ_64132
OG0006385	DROME09556	APOSJ_48761
OG0006387	DROME09390	APOSJ_26237, APOSJ_26238
OG0006388	DROME20388, DROME20387	APOSJ_24648, APOSJ_24649
