Orthogroup	DROME	SACKO_ok
OG0007388	DROME07430	SACKO_14877
OG0007389	DROME20485	SACKO_26727
OG0007391	DROME08685, DROME08686	SACKO_21964
OG0007393	DROME14294	SACKO_14611
OG0007394	DROME19789	SACKO_03844
OG0007395	DROME15690	SACKO_31545
OG0007396	DROME11407	SACKO_26791
OG0007397	DROME14953	SACKO_15113
OG0007399	DROME04756	SACKO_31407
OG0007400	DROME05763	SACKO_33808
OG0007403	DROME05771	SACKO_01258
OG0007405	DROME10897, DROME10896	SACKO_04392
OG0007407	DROME09567	SACKO_29878
OG0007408	DROME15350, DROME15352	SACKO_14246
OG0007409	DROME12956	SACKO_14248
OG0007411	DROME09875	SACKO_17084
OG0007412	DROME16298	SACKO_32563
OG0007413	DROME04023	SACKO_07464
OG0007414	DROME09035, DROME09036	SACKO_27621
OG0007416	DROME19013, DROME13286	SACKO_12977
OG0007417	DROME06465	SACKO_18265
OG0007418	DROME19454, DROME19453	SACKO_04419
OG0007419	DROME15814	SACKO_18390
OG0007421	DROME18796	SACKO_24530
OG0007422	DROME18166, DROME18165	SACKO_18085
OG0007423	DROME21225	SACKO_05691
OG0007424	DROME15021	SACKO_04235
OG0007425	DROME18621	SACKO_04075
OG0007427	DROME13387	SACKO_06540
OG0007431	DROME18094	SACKO_10373
OG0007432	DROME11099	SACKO_30749
OG0007433	DROME15002, DROME15003	SACKO_22715
OG0007438	DROME05724	SACKO_00922
OG0007439	DROME11359	SACKO_29991
OG0007442	DROME17214	SACKO_27570
OG0007445	DROME12184, DROME12185	SACKO_00305
OG0007446	DROME18838	SACKO_21720
OG0007450	DROME18174	SACKO_02178
OG0007451	DROME01044	SACKO_11696
OG0007452	DROME05562	SACKO_14474
OG0007453	DROME08632, DROME08631	SACKO_27404
OG0007454	DROME01936	SACKO_17444
OG0007455	DROME05407	SACKO_20785
OG0007456	DROME08553	SACKO_29043
OG0007457	DROME09037	SACKO_15961
OG0007458	DROME06115	SACKO_15110
OG0007459	DROME15675	SACKO_17963
OG0007460	DROME11931	SACKO_17949
OG0007461	DROME04326	SACKO_11988
OG0007462	DROME09094	SACKO_05918
OG0007463	DROME11508	SACKO_30515
OG0007470	DROME12837, DROME12836, DROME04638	SACKO_27006
OG0007472	DROME12085	SACKO_03865
OG0007473	DROME00942	SACKO_32479
OG0007476	DROME01998	SACKO_28051, SACKO_29210
OG0007477	DROME18579	SACKO_32955
OG0007480	DROME01310	SACKO_24951, SACKO_07055
OG0007481	DROME06787	SACKO_31380
OG0007482	DROME19386	SACKO_14127
OG0007483	DROME16379	SACKO_08109
OG0007484	DROME13008	SACKO_15258
OG0007488	DROME15720	SACKO_30038
OG0007490	DROME19319, DROME05428	SACKO_14226
OG0007491	DROME16108	SACKO_28499, SACKO_28496
OG0007492	DROME03070	SACKO_12362
OG0007495	DROME21169	SACKO_02132
OG0007496	DROME02361	SACKO_31428
OG0007498	DROME07302	SACKO_12831
OG0007499	DROME15554	SACKO_02321
OG0007501	DROME05481	SACKO_28161
OG0007503	DROME05006	SACKO_18498
OG0007504	DROME09511	SACKO_24887
OG0007507	DROME07477, DROME07281	SACKO_12372
OG0007508	DROME11676, DROME11677	SACKO_33462, SACKO_17595
OG0007509	DROME00425, DROME08833	SACKO_09775
OG0007510	DROME16224	SACKO_33713
OG0007517	DROME17380, DROME17379	SACKO_15428
OG0007518	DROME00450	SACKO_23420
OG0007522	DROME12681, DROME06917	SACKO_01536
OG0007525	DROME18795	SACKO_33529
OG0007527	DROME11575	SACKO_19027
OG0007530	DROME01244	SACKO_23496
OG0007531	DROME18150	SACKO_32475
OG0007533	DROME10145	SACKO_09857
OG0007539	DROME18639	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760
OG0007586	DROME07523	SACKO_00312
OG0007589	DROME13237	SACKO_11244
OG0007590	DROME16134	SACKO_33596, SACKO_24124, SACKO_24159, SACKO_06533, SACKO_06539
OG0007591	DROME03303	SACKO_03097
OG0007592	DROME04907	SACKO_33691, SACKO_22355, SACKO_16990
OG0007597	DROME11734	SACKO_27307
OG0007605	DROME04308	SACKO_03702
OG0007610	DROME13702	SACKO_13184, SACKO_06041, SACKO_06046
OG0007613	DROME00786	SACKO_06224
OG0007615	DROME16992	SACKO_01232
OG0007616	DROME01134	SACKO_21264
OG0007619	DROME13917	SACKO_22280
OG0007621	DROME07475	SACKO_14513
OG0007624	DROME22076	SACKO_14810
OG0007626	DROME17034	SACKO_03616
OG0007629	DROME17004	SACKO_09383
OG0007630	DROME01630	SACKO_28371
OG0007633	DROME21858	SACKO_23538
OG0007634	DROME03086	SACKO_20090
OG0007638	DROME04531	SACKO_07783
OG0007642	DROME19922, DROME10802	SACKO_32075, SACKO_29099
OG0007645	DROME19485	SACKO_00394
OG0007646	DROME01727	SACKO_25081
OG0007647	DROME12776, DROME12777	SACKO_02077
OG0007648	DROME10644	SACKO_14781
OG0007649	DROME07677	SACKO_03387
OG0007650	DROME06961	SACKO_27113
OG0007651	DROME09521	SACKO_19390
OG0007656	DROME19669	SACKO_33780
OG0007657	DROME21498	SACKO_17563, SACKO_22870
OG0007660	DROME02310, DROME02307	SACKO_27436
OG0007662	DROME00293	SACKO_22201
OG0007663	DROME19396	SACKO_10239
OG0007664	DROME16279	SACKO_25907
OG0007666	DROME13925	SACKO_13425
OG0007667	DROME01143	SACKO_23245
OG0007668	DROME16715, DROME16716, DROME16714	SACKO_05429
OG0007671	DROME08426, DROME08427	SACKO_21333
OG0007673	DROME03587	SACKO_05611
OG0007676	DROME19677	SACKO_09344
OG0007677	DROME12187	SACKO_22757
OG0007680	DROME12223, DROME20813	SACKO_19963
OG0007685	DROME08699	SACKO_02336
OG0007686	DROME05296	SACKO_21044
OG0007687	DROME05239	SACKO_22730
OG0007690	DROME19805	SACKO_21477
OG0007691	DROME05660	SACKO_17993
OG0007695	DROME08604	SACKO_08133
OG0007696	DROME07818, DROME07817	SACKO_23616
OG0007698	DROME06524	SACKO_16983
OG0007701	DROME20491	SACKO_05449
OG0007702	DROME04524	SACKO_22135
OG0007703	DROME09613	SACKO_05214
OG0007706	DROME15325	SACKO_15584
OG0007708	DROME19898	SACKO_32858
OG0007709	DROME13180	SACKO_19206
OG0007712	DROME00072	SACKO_17853
OG0007713	DROME08102	SACKO_13553
OG0007714	DROME18732, DROME18731	SACKO_09495
OG0007715	DROME00231	SACKO_03292
OG0007717	DROME14273	SACKO_27159
OG0007719	DROME08626	SACKO_05504
OG0007722	DROME05973	SACKO_21315
OG0007729	DROME13937	SACKO_12242
OG0007732	DROME15276	SACKO_25242
OG0007733	DROME02381	SACKO_01172
OG0007736	DROME02622	SACKO_05397
OG0007738	DROME11307	SACKO_13809
OG0007739	DROME03472	SACKO_24318
OG0007743	DROME21252	SACKO_20056
OG0007744	DROME03287	SACKO_07961
OG0007746	DROME15467	SACKO_17938
OG0007749	DROME11919	SACKO_23696
OG0007750	DROME14153	SACKO_30938, SACKO_30936
OG0007751	DROME07969	SACKO_24128
OG0007752	DROME19902	SACKO_31962
OG0007754	DROME10213	SACKO_29412
OG0007756	DROME19305, DROME19304	SACKO_22252
OG0007758	DROME17216	SACKO_31444
OG0007759	DROME02749	SACKO_14466
OG0007760	DROME07190	SACKO_25119
OG0007761	DROME12840	SACKO_04635
OG0007763	DROME09941	SACKO_25652
OG0007766	DROME01672	SACKO_22720
OG0007767	DROME15596	SACKO_20294
OG0007768	DROME03522	SACKO_09255, SACKO_20283
OG0007772	DROME12007	SACKO_25819
OG0007773	DROME08270	SACKO_06918
OG0007774	DROME12031	SACKO_06888
OG0007779	DROME02843	SACKO_32915
OG0007781	DROME18077	SACKO_29554
OG0007782	DROME19324	SACKO_31505
OG0007783	DROME03858	SACKO_05677
OG0007784	DROME13437	SACKO_30310
OG0007786	DROME18638	SACKO_17939
OG0007787	DROME03884, DROME03887, DROME03885	SACKO_09803
OG0007790	DROME12339	SACKO_02775
OG0007798	DROME15483	SACKO_17480
OG0007799	DROME16355	SACKO_13901, SACKO_13913
OG0007800	DROME01328	SACKO_30647
OG0007803	DROME02406	SACKO_09104
OG0007805	DROME01226	SACKO_23158
OG0007807	DROME02602, DROME02603	SACKO_13726
OG0007809	DROME03461	SACKO_10593
OG0007810	DROME06120	SACKO_23665
OG0007811	DROME12619	SACKO_30681
OG0007812	DROME15163	SACKO_15371
OG0007813	DROME14956	SACKO_16286
OG0007814	DROME20150, DROME13529	SACKO_25945
OG0007816	DROME17032	SACKO_29422
OG0007817	DROME20286	SACKO_06067
OG0007823	DROME13489	SACKO_21670
OG0007825	DROME02964	SACKO_19207
OG0007827	DROME12150	SACKO_29096
OG0007829	DROME12217	SACKO_03508
OG0007830	DROME18766	SACKO_13921
OG0007831	DROME00843	SACKO_28956
OG0007833	DROME06789, DROME06790	SACKO_03298
OG0007835	DROME08087	SACKO_20863
OG0007838	DROME15578	SACKO_05760
OG0007840	DROME16035	SACKO_21485
OG0007841	DROME11786	SACKO_24882
OG0007843	DROME21223	SACKO_14457
OG0007846	DROME18574	SACKO_13239
OG0007848	DROME09406	SACKO_31285
OG0007850	DROME17217	SACKO_33205
OG0007851	DROME03473	SACKO_16153, SACKO_32124
OG0007854	DROME14458	SACKO_13336
OG0007858	DROME07490	SACKO_10318
OG0007866	DROME17318	SACKO_28640
OG0007911	DROME01183	SACKO_26226
OG0007913	DROME10986	SACKO_15777
OG0007918	DROME12221	SACKO_10285
OG0007929	DROME20970	SACKO_26800
OG0007932	DROME04704	SACKO_08501
OG0007935	DROME05405	SACKO_23767
OG0007937	DROME14062	SACKO_33970
OG0007941	DROME01234	SACKO_28903
OG0007942	DROME12844, DROME12845, DROME12846	SACKO_20830
OG0007943	DROME21368	SACKO_19871
OG0007947	DROME10269	SACKO_24487
OG0007948	DROME14592	SACKO_04422
OG0007951	DROME08356	SACKO_15503
OG0007952	DROME20239	SACKO_28506
OG0007953	DROME09819	SACKO_33599
OG0007955	DROME02061	SACKO_05195
OG0007956	DROME04763, DROME04764	SACKO_11838
OG0007957	DROME16988	SACKO_18987
OG0007958	DROME07369	SACKO_29325
OG0007962	DROME13835	SACKO_06762
OG0007964	DROME15489	SACKO_33321
OG0007966	DROME06982	SACKO_19681
OG0007968	DROME08366	SACKO_18405
OG0007969	DROME08603	SACKO_18151
OG0007971	DROME02958	SACKO_08459
OG0007972	DROME05655	SACKO_07982
OG0007975	DROME08774	SACKO_20952
OG0007976	DROME09395	SACKO_01022
OG0007978	DROME15288	SACKO_25531
OG0007979	DROME02018	SACKO_19788
OG0007980	DROME18856	SACKO_33436
OG0007983	DROME15066, DROME15065	SACKO_13273
OG0007984	DROME12797	SACKO_26131
OG0007986	DROME01126	SACKO_21304
OG0007990	DROME02537	SACKO_19022
OG0007991	DROME15771	SACKO_32379
OG0007993	DROME19632	SACKO_25754
OG0007994	DROME00744	SACKO_01285
OG0007996	DROME19142	SACKO_22351
OG0007997	DROME05664	SACKO_09376
OG0007999	DROME10618	SACKO_32499
OG0008000	DROME08107	SACKO_19762
OG0008002	DROME16335	SACKO_11260
OG0008003	DROME00766, DROME00767	SACKO_02140
OG0008007	DROME11844	SACKO_08634
OG0008008	DROME15850	SACKO_05696
OG0008009	DROME15050	SACKO_23976
OG0008011	DROME08106	SACKO_30693
OG0008013	DROME19871	SACKO_12890
OG0008020	DROME08219	SACKO_17703
OG0008023	DROME07714	SACKO_09605
OG0008025	DROME11023, DROME11024	SACKO_09938
OG0008027	DROME14280	SACKO_03520
OG0008028	DROME00865	SACKO_11437
OG0008030	DROME05451	SACKO_07101
OG0008031	DROME00893	SACKO_23288
OG0008036	DROME14879	SACKO_10626
OG0008038	DROME21413	SACKO_02408
OG0008041	DROME15272	SACKO_13353
OG0008042	DROME14442, DROME14443, DROME14441	SACKO_02677
OG0008045	DROME01340	SACKO_15996
OG0008046	DROME04953	SACKO_16152
OG0008049	DROME06428	SACKO_05453
OG0008050	DROME04442	SACKO_11709
OG0008051	DROME02747	SACKO_31677
OG0008053	DROME01291	SACKO_21137
OG0008055	DROME03088	SACKO_23623
OG0008056	DROME02535	SACKO_13916
OG0008062	DROME17709	SACKO_11741
OG0008063	DROME08157	SACKO_13242
OG0008067	DROME19730, DROME19732, DROME19731	SACKO_13666
OG0008068	DROME01969	SACKO_30643
OG0008069	DROME20009	SACKO_27016
OG0008071	DROME09459, DROME16653	SACKO_18137
OG0008072	DROME20664, DROME12867, DROME08206	SACKO_26658
OG0008075	DROME11758	SACKO_09513
OG0008079	DROME10112	SACKO_29403
OG0008080	DROME01083	SACKO_32169
OG0008081	DROME09031	SACKO_26746
OG0008082	DROME14554	SACKO_08140
OG0008087	DROME09309, DROME09310	SACKO_06410
OG0008091	DROME00222	SACKO_03776
OG0008092	DROME20980, DROME20979	SACKO_08858
OG0008094	DROME08591	SACKO_26605
OG0008100	DROME19462	SACKO_32212
OG0008103	DROME10134	SACKO_24074, SACKO_17692
OG0008104	DROME08058	SACKO_21676
OG0008105	DROME14648	SACKO_34007
OG0008106	DROME10011	SACKO_30348
OG0008107	DROME05339	SACKO_05009
OG0008108	DROME01195, DROME01194	SACKO_04879
OG0008110	DROME00054	SACKO_18116
OG0008113	DROME10166	SACKO_17767
OG0008115	DROME18541, DROME18542, DROME01751	SACKO_25742, SACKO_25756, SACKO_25718
OG0008117	DROME00477	SACKO_16713
OG0008120	DROME14547	SACKO_05254
OG0008122	DROME05443, DROME05446, DROME05444, DROME05445	SACKO_27201
OG0008123	DROME17222, DROME17223, DROME17224	SACKO_02181
OG0008125	DROME00652	SACKO_16087
OG0008126	DROME13720	SACKO_00656
OG0008127	DROME20959	SACKO_31710
OG0008136	DROME09512	SACKO_24610
OG0008143	DROME15175	SACKO_14545
OG0008151	DROME09619, DROME09620	SACKO_32660
OG0008168	DROME05723	SACKO_13157, SACKO_33139, SACKO_16902, SACKO_32235, SACKO_24608, SACKO_18123, SACKO_18899, SACKO_29335, SACKO_24607, SACKO_31182
OG0008201	DROME14121	SACKO_26429
OG0008202	DROME21810	SACKO_14808
OG0008203	DROME06351	SACKO_21692
OG0008205	DROME18014	SACKO_03974
OG0008208	DROME16689	SACKO_07952
OG0008215	DROME06606	SACKO_01938
OG0008216	DROME01108, DROME00866	SACKO_03841
OG0008219	DROME09623	SACKO_24484
OG0008220	DROME11266	SACKO_06870, SACKO_06797
OG0008224	DROME06232	SACKO_26776
OG0008229	DROME21747	SACKO_22572
OG0008230	DROME04392	SACKO_26842
OG0008232	DROME01932	SACKO_00063
OG0008236	DROME21584	SACKO_17189
OG0008238	DROME14135	SACKO_29019
OG0008239	DROME08355	SACKO_29669
OG0008240	DROME03015	SACKO_29307
OG0008243	DROME17525	SACKO_14032
OG0008245	DROME06758, DROME06760, DROME06759	SACKO_33275
OG0008246	DROME11496, DROME02594	SACKO_29156
OG0008249	DROME19019	SACKO_23195
OG0008250	DROME02536	SACKO_12095
OG0008251	DROME16902	SACKO_22882
OG0008254	DROME21984	SACKO_22413
OG0008255	DROME11309	SACKO_27262, SACKO_27242
OG0008256	DROME14092, DROME14091	SACKO_12462
OG0008258	DROME16701	SACKO_00671
OG0008261	DROME00578	SACKO_14482
OG0008262	DROME11696	SACKO_22769
OG0008263	DROME00718	SACKO_11998
OG0008264	DROME13492	SACKO_11849
OG0008267	DROME10683	SACKO_16208
OG0008268	DROME08337	SACKO_08079
OG0008269	DROME17491	SACKO_08080
OG0008271	DROME06996	SACKO_19679
OG0008273	DROME00516	SACKO_02139
OG0008275	DROME03628, DROME03627	SACKO_29518
OG0008278	DROME21695	SACKO_08579, SACKO_08569
OG0008281	DROME14998	SACKO_09080
OG0008283	DROME20884	SACKO_20114
OG0008288	DROME19471	SACKO_31093
OG0008293	DROME09142	SACKO_15843
OG0008295	DROME02099, DROME09306	SACKO_04016
OG0008297	DROME21432	SACKO_29550
OG0008304	DROME09856	SACKO_22118
OG0008305	DROME01621	SACKO_33157
OG0008307	DROME12835	SACKO_04416
OG0008308	DROME14838	SACKO_18532
OG0008312	DROME02035	SACKO_24913
OG0008313	DROME18135	SACKO_28750
OG0008317	DROME08354	SACKO_22799
OG0008318	DROME03856, DROME03855	SACKO_29977
OG0008319	DROME01120	SACKO_05521
OG0008320	DROME16494	SACKO_33638
OG0008323	DROME15781	SACKO_04576
OG0008325	DROME03626	SACKO_15873
OG0008327	DROME21746	SACKO_15296
OG0008328	DROME00964, DROME00963	SACKO_31694, SACKO_06809
OG0008333	DROME20894	SACKO_22323
OG0008335	DROME12715, DROME18818	SACKO_32723
OG0008336	DROME07914	SACKO_23716
OG0008339	DROME15405	SACKO_11311
OG0008341	DROME15491	SACKO_17044
OG0008343	DROME05923	SACKO_31714
OG0008345	DROME14820	SACKO_00206
OG0008346	DROME04695	SACKO_07850
OG0008347	DROME05337	SACKO_18606
OG0008348	DROME00896	SACKO_27591
OG0008349	DROME12360, DROME16513	SACKO_19789
OG0008351	DROME01247	SACKO_02050
OG0008353	DROME16354	SACKO_23423
OG0008355	DROME11930	SACKO_09388
OG0008357	DROME00228	SACKO_01851
OG0008358	DROME14176, DROME14175, DROME14177	SACKO_17400
OG0008359	DROME02002	SACKO_01677
OG0008361	DROME06617	SACKO_28899
OG0008363	DROME09820	SACKO_04760
OG0008364	DROME14632	SACKO_24113
OG0008373	DROME07396	SACKO_33144
OG0008377	DROME15639, DROME15638, DROME15637	SACKO_12918
OG0008380	DROME20197	SACKO_02033
OG0008381	DROME07899	SACKO_07159
OG0008383	DROME00341	SACKO_02076
OG0008384	DROME14218	SACKO_16265
OG0008386	DROME15270, DROME15271	SACKO_27472
OG0008388	DROME15477	SACKO_32385
OG0008391	DROME01463	SACKO_17634
OG0008392	DROME08319	SACKO_00948
OG0008394	DROME14987	SACKO_07958
OG0008398	DROME00605	SACKO_20280, SACKO_20292
OG0008400	DROME09510	SACKO_29258
OG0008401	DROME09509, DROME09508	SACKO_32056
OG0008402	DROME00416	SACKO_27897
OG0008403	DROME07792	SACKO_10358
OG0008404	DROME00855	SACKO_19494
OG0008412	DROME08805	SACKO_31465
OG0008415	DROME14546	SACKO_10605
OG0008416	DROME04988, DROME04987	SACKO_07981
OG0008418	DROME02335	SACKO_27284
OG0008422	DROME13691	SACKO_05233
OG0008424	DROME21655	SACKO_12089
OG0008427	DROME09186	SACKO_03641
OG0008443	DROME20246	SACKO_30306
OG0008444	DROME06774	SACKO_29560
OG0008509	DROME01326	SACKO_34165
OG0008516	DROME15972	SACKO_01041
OG0008522	DROME17936	SACKO_23868, SACKO_23849, SACKO_23865
OG0008528	DROME04176	SACKO_33117
OG0008533	DROME00226	SACKO_33065
OG0008534	DROME06269	SACKO_27269
OG0008538	DROME00792	SACKO_01909
OG0008539	DROME17009	SACKO_17926
OG0008540	DROME13108	SACKO_15517
OG0008542	DROME07458	SACKO_11862
OG0008544	DROME04324	SACKO_10542
OG0008546	DROME15569	SACKO_00283
OG0008555	DROME11395, DROME11394	SACKO_10140
OG0008559	DROME14908	SACKO_27736
OG0008561	DROME12139	SACKO_07140
OG0008562	DROME14061	SACKO_29519
OG0008563	DROME03604	SACKO_03275
OG0008569	DROME14211	SACKO_03846, SACKO_15981
OG0008570	DROME05758	SACKO_04501
OG0008571	DROME01378	SACKO_29016, SACKO_29012
OG0008572	DROME13238	SACKO_20783
OG0008573	DROME01886	SACKO_17995
OG0008578	DROME12401	SACKO_13387
OG0008588	DROME12637	SACKO_24478
OG0008591	DROME11628	SACKO_18101
OG0008592	DROME10421	SACKO_27409
OG0008596	DROME20262	SACKO_12881
OG0008600	DROME13072	SACKO_03734
OG0008601	DROME11849	SACKO_14552
OG0008602	DROME13490	SACKO_20442
OG0008609	DROME03665	SACKO_19619
OG0008611	DROME14947	SACKO_08832
OG0008620	DROME19856, DROME19857	SACKO_29275
OG0008626	DROME04318	SACKO_16384
OG0008627	DROME19713	SACKO_29662
OG0008628	DROME05518	SACKO_24939
OG0008637	DROME01692	SACKO_22322
OG0008639	DROME14156	SACKO_01769
OG0008640	DROME13657, DROME13656	SACKO_05721
OG0008644	DROME16291	SACKO_13739
OG0008645	DROME10951	SACKO_04910
OG0008646	DROME20151	SACKO_12266
OG0008647	DROME16287	SACKO_15173
OG0008656	DROME01865	SACKO_17690
OG0008658	DROME15306	SACKO_00090
OG0008659	DROME06094	SACKO_05281
OG0008662	DROME14303	SACKO_04904
OG0008663	DROME17434, DROME17433	SACKO_33994, SACKO_33998
OG0008666	DROME19154	SACKO_12533
OG0008672	DROME21006, DROME03145	SACKO_12296
OG0008673	DROME17016	SACKO_02317
OG0008674	DROME15616	SACKO_19515
OG0008676	DROME08298	SACKO_16294
OG0008677	DROME02959	SACKO_11484
OG0008680	DROME02750	SACKO_03155
OG0008681	DROME00538	SACKO_28392
OG0008682	DROME12484, DROME12483, DROME12485, DROME12486, DROME12482	SACKO_15483
OG0008684	DROME05158	SACKO_04824
OG0008685	DROME14794	SACKO_25773
OG0008689	DROME04121	SACKO_19810
OG0008705	DROME21927, DROME21926, DROME21928	SACKO_11738
OG0008714	DROME11737	SACKO_01075, SACKO_17848, SACKO_21143
OG0008753	DROME16105	SACKO_13660
OG0008760	DROME15736	SACKO_07012
OG0008762	DROME07427	SACKO_02435
OG0008782	DROME21639	SACKO_09882
OG0008790	DROME10403	SACKO_12000
OG0008792	DROME16975, DROME16976, DROME16974	SACKO_15515
OG0008794	DROME08595, DROME09157	SACKO_30610
OG0008799	DROME16243	SACKO_22782
OG0008816	DROME10643	SACKO_15820
OG0008824	DROME09947	SACKO_09284
OG0008826	DROME12581	SACKO_23205
OG0008828	DROME00117	SACKO_23059
OG0008829	DROME09279	SACKO_19900
OG0008830	DROME20088	SACKO_23224
OG0008837	DROME16336	SACKO_04349
OG0008840	DROME04981	SACKO_15658
OG0008843	DROME01424, DROME01426, DROME01423, DROME01431, DROME01425, DROME01429, DROME01430, DROME01428, DROME01427	SACKO_28873
OG0008845	DROME08807	SACKO_31278
OG0008847	DROME11187	SACKO_09948
OG0008850	DROME16833, DROME16834	SACKO_25688
OG0008859	DROME11945	SACKO_30273, SACKO_30277
OG0008870	DROME02619	SACKO_05458
OG0008877	DROME16950	SACKO_19989
OG0008879	DROME01892, DROME01893	SACKO_20201
OG0008881	DROME18289	SACKO_12896
OG0008885	DROME18530	SACKO_16310
OG0008891	DROME12640	SACKO_30271
OG0008900	DROME13719	SACKO_12348
OG0008903	DROME00534	SACKO_26101
OG0008910	DROME13999	SACKO_04009
OG0008913	DROME00509, DROME00510	SACKO_21481, SACKO_20693
OG0008914	DROME12250	SACKO_30633
OG0008915	DROME17080	SACKO_12458
OG0008916	DROME11514	SACKO_03649
OG0008917	DROME18742	SACKO_07586
OG0008922	DROME15229	SACKO_11579
OG0008924	DROME15634	SACKO_01132
OG0008928	DROME02311, DROME02308	SACKO_10573
OG0008929	DROME08852	SACKO_23134
OG0008931	DROME11180	SACKO_24725
OG0008946	DROME03547	SACKO_11586
OG0008953	DROME07710, DROME03933	SACKO_32913
OG0008959	DROME08488	SACKO_29424
OG0008962	DROME06752, DROME17394, DROME10394	SACKO_12361
OG0008969	DROME11989	SACKO_26759
OG0008990	DROME09658	SACKO_19986
OG0009012	DROME06241, DROME06236, DROME06244, DROME06239, DROME06249, DROME06240, DROME06242, DROME06246, DROME06243, DROME06247, DROME06237, DROME06238, DROME06248, DROME06250, DROME06245	SACKO_27754
OG0009044	DROME20940	SACKO_12054
OG0009048	DROME03532	SACKO_09963
OG0009049	DROME14792	SACKO_04089
OG0009052	DROME09266, DROME09267	SACKO_18314
OG0009055	DROME04696	SACKO_27169
OG0009067	DROME13879	SACKO_22842
OG0009076	DROME05207	SACKO_27821
OG0009078	DROME10793, DROME01490	SACKO_08953
OG0009083	DROME13205	SACKO_10136
OG0009084	DROME06270	SACKO_23691
OG0009094	DROME05666	SACKO_22020
OG0009110	DROME14233	SACKO_15361
OG0009123	DROME21384	SACKO_16827
OG0009127	DROME15729	SACKO_32518
OG0009147	DROME19642	SACKO_18096
OG0009152	DROME20327, DROME20329, DROME20328	SACKO_14212
OG0009153	DROME09853	SACKO_03774
OG0009157	DROME17933	SACKO_07075
OG0009163	DROME00113	SACKO_24901
OG0009168	DROME00391	SACKO_32283
OG0009169	DROME14808	SACKO_30255
OG0009175	DROME08856	SACKO_24256
OG0009182	DROME21411, DROME21410, DROME21412	SACKO_27426
