Orthogroup	DROME	AMPFI_ok
OG0007000	DROME11064, DROME16292	AMPFI_00549
OG0007001	DROME08011	AMPFI_09798
OG0007003	DROME00287	AMPFI_06800
OG0007004	DROME05528	AMPFI_23377
OG0007005	DROME09757	AMPFI_13442
OG0007007	DROME00847	AMPFI_23823
OG0007009	DROME17681	AMPFI_00275
OG0007010	DROME01605	AMPFI_17159
OG0007011	DROME20885	AMPFI_21944
OG0007012	DROME22023	AMPFI_17251
OG0007013	DROME01987	AMPFI_07544, AMPFI_03127
OG0007014	DROME08628	AMPFI_10606
OG0007015	DROME19728	AMPFI_13502
OG0007016	DROME20048	AMPFI_09621
OG0007017	DROME16395	AMPFI_12056
OG0007018	DROME04944	AMPFI_23594
OG0007022	DROME14811	AMPFI_18990
OG0007023	DROME06431	AMPFI_09160
OG0007024	DROME17667, DROME19376	AMPFI_08761
OG0007025	DROME04842	AMPFI_15749
OG0007027	DROME20714	AMPFI_21576
OG0007028	DROME21651	AMPFI_00486
OG0007030	DROME20793	AMPFI_10233
OG0007032	DROME01322	AMPFI_19209
OG0007033	DROME18841	AMPFI_06964
OG0007034	DROME06058	AMPFI_03185
OG0007035	DROME00441, DROME00440	AMPFI_25418
OG0007036	DROME10185	AMPFI_06158
OG0007037	DROME13026	AMPFI_06018
OG0007039	DROME20966, DROME20965	AMPFI_14288
OG0007040	DROME02611	AMPFI_05605
OG0007041	DROME00583, DROME00582	AMPFI_08097
OG0007042	DROME08739	AMPFI_23647
OG0007043	DROME02534	AMPFI_14086
OG0007044	DROME05564	AMPFI_12621
OG0007045	DROME00832, DROME14367, DROME14366	AMPFI_05641
OG0007046	DROME15728	AMPFI_22387
OG0007047	DROME00193, DROME00194	AMPFI_21115
OG0007048	DROME01791, DROME19143	AMPFI_11198
OG0007050	DROME06887	AMPFI_12891
OG0007053	DROME16115	AMPFI_11530
OG0007054	DROME10899	AMPFI_12728
OG0007055	DROME01836	AMPFI_18150
OG0007056	DROME21912	AMPFI_07442
OG0007058	DROME16980	AMPFI_14253
OG0007059	DROME17512, DROME17511, DROME17513	AMPFI_06026
OG0007061	DROME21168	AMPFI_25901
OG0007062	DROME01875	AMPFI_13658
OG0007063	DROME04000	AMPFI_08500
OG0007068	DROME19884	AMPFI_09888
OG0007073	DROME16763	AMPFI_14977, AMPFI_14976
OG0007074	DROME01655	AMPFI_09163
OG0007075	DROME11946	AMPFI_05630
OG0007081	DROME01767, DROME01766	AMPFI_03841
OG0007082	DROME01955, DROME01957, DROME01956, DROME01954	AMPFI_24447
OG0007083	DROME03474	AMPFI_02939
OG0007084	DROME17683, DROME09532	AMPFI_05390
OG0007088	DROME22014	AMPFI_22367
OG0007089	DROME12957	AMPFI_13513
OG0007090	DROME20794	AMPFI_05362
OG0007091	DROME06753	AMPFI_22286
OG0007092	DROME18902, DROME06271	AMPFI_07515
OG0007093	DROME16944	AMPFI_19322
OG0007095	DROME11360	AMPFI_16541
OG0007098	DROME02756	AMPFI_24023
OG0007099	DROME16425	AMPFI_04664
OG0007100	DROME01519, DROME01520	AMPFI_06660
OG0007102	DROME07635, DROME09291, DROME09290	AMPFI_14013
OG0007103	DROME15968, DROME15969	AMPFI_21498
OG0007105	DROME03967	AMPFI_10480, AMPFI_06051
OG0007106	DROME13665	AMPFI_22589
OG0007107	DROME06221	AMPFI_08605
OG0007112	DROME21664, DROME21665	AMPFI_09312
OG0007113	DROME08212	AMPFI_08709
OG0007114	DROME08700	AMPFI_23838
OG0007116	DROME18939	AMPFI_17993
OG0007117	DROME09414	AMPFI_14953
OG0007118	DROME16742	AMPFI_07879
OG0007119	DROME02006	AMPFI_10991
OG0007120	DROME12932	AMPFI_11091
OG0007121	DROME14887	AMPFI_08250
OG0007124	DROME19157	AMPFI_04084
OG0007125	DROME00216	AMPFI_03320
OG0007126	DROME01679	AMPFI_13809
OG0007127	DROME14552	AMPFI_09006
OG0007128	DROME09591	AMPFI_01076
OG0007130	DROME03247	AMPFI_08690
OG0007131	DROME17642	AMPFI_14883
OG0007132	DROME04510	AMPFI_25506
OG0007134	DROME13786, DROME13787	AMPFI_10320
OG0007136	DROME06497	AMPFI_04222
OG0007137	DROME08116	AMPFI_10272
OG0007138	DROME13828	AMPFI_06496
OG0007139	DROME20628, DROME22010, DROME22009, DROME19837	AMPFI_14817
OG0007140	DROME15375, DROME15374	AMPFI_13145
OG0007143	DROME02690	AMPFI_09839
OG0007144	DROME12565, DROME12567, DROME12566	AMPFI_01668
OG0007145	DROME13245	AMPFI_08849
OG0007146	DROME11547	AMPFI_12949
OG0007147	DROME17710	AMPFI_22368
OG0007150	DROME13333	AMPFI_10416
OG0007151	DROME07790	AMPFI_12479
OG0007153	DROME14766	AMPFI_10515
OG0007154	DROME05203	AMPFI_08537
OG0007158	DROME10619	AMPFI_01386
OG0007160	DROME04948	AMPFI_02949
OG0007163	DROME03396	AMPFI_04704
OG0007164	DROME07185, DROME07184	AMPFI_05277
OG0007165	DROME14270	AMPFI_05563
OG0007166	DROME05148, DROME04552	AMPFI_06034
OG0007171	DROME12461	AMPFI_09280
OG0007173	DROME02748	AMPFI_11286
OG0007174	DROME04393	AMPFI_12330
OG0007175	DROME21360	AMPFI_12406
OG0007176	DROME06904	AMPFI_12425
OG0007177	DROME20944	AMPFI_13268
OG0007178	DROME03988	AMPFI_13363, AMPFI_21866
OG0007180	DROME20745	AMPFI_14122
OG0007181	DROME05345	AMPFI_14166
OG0007183	DROME07166	AMPFI_16520
OG0007184	DROME21036, DROME17546	AMPFI_16722
OG0007186	DROME00062	AMPFI_19328
OG0007187	DROME15404	AMPFI_19456
OG0007188	DROME20960	AMPFI_21843
OG0007189	DROME05467	AMPFI_22512
OG0007190	DROME16734	AMPFI_24195
OG0007191	DROME03633	AMPFI_24799
OG0007192	DROME21735	AMPFI_25475
OG0007248	DROME21365	AMPFI_02393
OG0007251	DROME21854	AMPFI_04951, AMPFI_04952
OG0007253	DROME00305	AMPFI_12580
OG0007254	DROME17212, DROME17211	AMPFI_03097
OG0007256	DROME15121	AMPFI_04723
OG0007258	DROME03306	AMPFI_02300
OG0007261	DROME07070	AMPFI_01118
OG0007264	DROME04401	AMPFI_12650
OG0007266	DROME03348	AMPFI_02574
OG0007269	DROME10599	AMPFI_25179, AMPFI_02490
OG0007271	DROME10780, DROME10781	AMPFI_25295
OG0007274	DROME13219	AMPFI_24727
OG0007275	DROME08181	AMPFI_14292
OG0007279	DROME12978, DROME12980, DROME12979	AMPFI_07724
OG0007280	DROME20512	AMPFI_17221
OG0007281	DROME11415, DROME11416	AMPFI_11311
OG0007282	DROME02027	AMPFI_07925
OG0007288	DROME07470	AMPFI_04627
OG0007291	DROME13803	AMPFI_04272
OG0007292	DROME04984	AMPFI_18565
OG0007293	DROME10696	AMPFI_23712
OG0007296	DROME06821	AMPFI_21978, AMPFI_15132
OG0007298	DROME03253	AMPFI_12849, AMPFI_14237
OG0007299	DROME20621	AMPFI_06986
OG0007300	DROME05437	AMPFI_02267
OG0007301	DROME00949	AMPFI_14618
OG0007302	DROME10695	AMPFI_13834
OG0007303	DROME16338	AMPFI_15376
OG0007304	DROME05565	AMPFI_07174
OG0007305	DROME06380	AMPFI_08996
OG0007306	DROME09353	AMPFI_19687
OG0007307	DROME21844	AMPFI_18569
OG0007309	DROME00052	AMPFI_09734
OG0007312	DROME15097	AMPFI_11642
OG0007313	DROME10641	AMPFI_13337
OG0007316	DROME03218	AMPFI_21053
OG0007317	DROME05767	AMPFI_13235
OG0007319	DROME02096	AMPFI_11125
OG0007321	DROME14886	AMPFI_01984
OG0007322	DROME01656	AMPFI_04756
OG0007323	DROME06979	AMPFI_24238
OG0007325	DROME00772	AMPFI_25190
OG0007327	DROME08891	AMPFI_11971
OG0007330	DROME06616	AMPFI_01650
OG0007331	DROME00081	AMPFI_10290
OG0007333	DROME16724	AMPFI_02783
OG0007334	DROME14550	AMPFI_06086
OG0007335	DROME20744	AMPFI_05409
OG0007336	DROME19792	AMPFI_05851
OG0007339	DROME15967	AMPFI_12449
OG0007340	DROME01190	AMPFI_03881
OG0007341	DROME11695	AMPFI_06512
OG0007342	DROME20920, DROME20921	AMPFI_08350
OG0007343	DROME05240	AMPFI_04790
OG0007344	DROME20098	AMPFI_06969
OG0007345	DROME03586	AMPFI_23299
OG0007347	DROME13215	AMPFI_11094
OG0007349	DROME04078	AMPFI_19903
OG0007351	DROME10598	AMPFI_21356
OG0007352	DROME21703	AMPFI_19904
OG0007354	DROME05477, DROME05476	AMPFI_23026
OG0007355	DROME17231	AMPFI_06243
OG0007356	DROME08592	AMPFI_15329
OG0007357	DROME00169	AMPFI_23489
OG0007358	DROME20269, DROME20268	AMPFI_23864
OG0007359	DROME19146	AMPFI_14413, AMPFI_12701
OG0007360	DROME19459	AMPFI_24219
OG0007361	DROME13934	AMPFI_08736
OG0007363	DROME13676	AMPFI_24644
OG0007364	DROME21809	AMPFI_00831
OG0007365	DROME04793	AMPFI_10820
OG0007366	DROME08151	AMPFI_01644
OG0007367	DROME04903	AMPFI_03186
OG0007368	DROME12399	AMPFI_05315
OG0007370	DROME03968	AMPFI_20725
OG0007371	DROME02186	AMPFI_13954
OG0007374	DROME19817, DROME06981, DROME06980	AMPFI_07609
OG0007375	DROME20148	AMPFI_00793, AMPFI_22409
OG0007376	DROME12395	AMPFI_15486
OG0007377	DROME11841	AMPFI_08955
OG0007379	DROME14877	AMPFI_11533
OG0007382	DROME00478	AMPFI_25953
OG0007383	DROME15992, DROME15994, DROME15993	AMPFI_16611, AMPFI_18717
OG0007385	DROME05965	AMPFI_07229
OG0007386	DROME08936	AMPFI_25435
OG0007387	DROME11857	AMPFI_11442
OG0007388	DROME07430	AMPFI_16247
OG0007389	DROME20485	AMPFI_10459
OG0007391	DROME08685, DROME08686	AMPFI_08550
OG0007393	DROME14294	AMPFI_14008
OG0007394	DROME19789	AMPFI_10682, AMPFI_09708, AMPFI_08528
OG0007395	DROME15690	AMPFI_12394
OG0007396	DROME11407	AMPFI_10617
OG0007397	DROME14953	AMPFI_04544, AMPFI_10460
OG0007399	DROME04756	AMPFI_12781
OG0007403	DROME05771	AMPFI_02383
OG0007405	DROME10897, DROME10896	AMPFI_04156
OG0007407	DROME09567	AMPFI_20546
OG0007408	DROME15350, DROME15352	AMPFI_23579
OG0007409	DROME12956	AMPFI_17481
OG0007411	DROME09875	AMPFI_00518
OG0007412	DROME16298	AMPFI_15596
OG0007413	DROME04023	AMPFI_17782, AMPFI_14750
OG0007414	DROME09035, DROME09036	AMPFI_22105
OG0007416	DROME19013, DROME13286	AMPFI_22034
OG0007417	DROME06465	AMPFI_08601
OG0007418	DROME19454, DROME19453	AMPFI_13366
OG0007419	DROME15814	AMPFI_12181
OG0007421	DROME18796	AMPFI_19420
OG0007422	DROME18166, DROME18165	AMPFI_24325
OG0007423	DROME21225	AMPFI_08143, AMPFI_08142
OG0007424	DROME15021	AMPFI_10824
OG0007425	DROME18621	AMPFI_14232
OG0007427	DROME13387	AMPFI_17613
OG0007431	DROME18094	AMPFI_01452
OG0007432	DROME11099	AMPFI_09473
OG0007433	DROME15002, DROME15003	AMPFI_09338
OG0007436	DROME02160	AMPFI_21859
OG0007438	DROME05724	AMPFI_02752
OG0007439	DROME11359	AMPFI_07825
OG0007442	DROME17214	AMPFI_22918
OG0007445	DROME12184, DROME12185	AMPFI_02455
OG0007446	DROME18838	AMPFI_14384
OG0007450	DROME18174	AMPFI_00124
OG0007451	DROME01044	AMPFI_04715
OG0007452	DROME05562	AMPFI_05136
OG0007454	DROME01936	AMPFI_23985
OG0007455	DROME05407	AMPFI_08081
OG0007456	DROME08553	AMPFI_18549
OG0007457	DROME09037	AMPFI_16421
OG0007458	DROME06115	AMPFI_12774
OG0007460	DROME11931	AMPFI_05013
OG0007461	DROME04326	AMPFI_16930
OG0007462	DROME09094	AMPFI_04972, AMPFI_04973
OG0007463	DROME11508	AMPFI_05572
OG0007472	DROME12085	AMPFI_21193
OG0007476	DROME01998	AMPFI_06079
OG0007477	DROME18579	AMPFI_00594
OG0007480	DROME01310	AMPFI_11100
OG0007481	DROME06787	AMPFI_08197
OG0007482	DROME19386	AMPFI_12660
OG0007483	DROME16379	AMPFI_06915
OG0007484	DROME13008	AMPFI_08380
OG0007488	DROME15720	AMPFI_18912
OG0007490	DROME19319, DROME05428	AMPFI_00198
OG0007491	DROME16108	AMPFI_00418
OG0007492	DROME03070	AMPFI_11698
OG0007495	DROME21169	AMPFI_14548
OG0007496	DROME02361	AMPFI_15377, AMPFI_22065
OG0007498	DROME07302	AMPFI_10772
OG0007499	DROME15554	AMPFI_00937
OG0007501	DROME05481	AMPFI_03524
OG0007503	DROME05006	AMPFI_04163
OG0007504	DROME09511	AMPFI_05486
OG0007507	DROME07477, DROME07281	AMPFI_07868
OG0007508	DROME11676, DROME11677	AMPFI_08862
OG0007509	DROME00425, DROME08833	AMPFI_10436
OG0007510	DROME16224	AMPFI_11681
OG0007515	DROME00112	AMPFI_14037
OG0007517	DROME17380, DROME17379	AMPFI_14076
OG0007518	DROME00450	AMPFI_14635
OG0007519	DROME11576	AMPFI_15083
OG0007522	DROME12681, DROME06917	AMPFI_16088
OG0007525	DROME18795	AMPFI_20078
OG0007527	DROME11575	AMPFI_21425
OG0007530	DROME01244	AMPFI_25201
OG0007531	DROME18150	AMPFI_25413
OG0007586	DROME07523	AMPFI_15087
OG0007589	DROME13237	AMPFI_10679
OG0007591	DROME03303	AMPFI_24174
OG0007594	DROME21320	AMPFI_04092
OG0007597	DROME11734	AMPFI_14347
OG0007605	DROME04308	AMPFI_17249, AMPFI_05461
OG0007610	DROME11054, DROME13702	AMPFI_13414
OG0007615	DROME16992	AMPFI_05411
OG0007616	DROME01134	AMPFI_13986
OG0007617	DROME17658	AMPFI_19703
OG0007619	DROME13917	AMPFI_16350
OG0007621	DROME07475	AMPFI_20447
OG0007624	DROME22076	AMPFI_07608
OG0007626	DROME17034	AMPFI_01785
OG0007629	DROME17004	AMPFI_19195
OG0007630	DROME01630	AMPFI_13927
OG0007633	DROME21858	AMPFI_10277, AMPFI_03421, AMPFI_21919
OG0007634	DROME03086	AMPFI_24876
OG0007645	DROME19485	AMPFI_12316
OG0007646	DROME01727	AMPFI_00470
OG0007647	DROME12776, DROME12777	AMPFI_15259
OG0007648	DROME10644	AMPFI_08367
OG0007649	DROME07677	AMPFI_10613
OG0007650	DROME06961	AMPFI_12826
OG0007651	DROME09521	AMPFI_11377
OG0007656	DROME19669	AMPFI_11443
OG0007657	DROME21498	AMPFI_05533
OG0007660	DROME02310, DROME02307	AMPFI_07720
OG0007662	DROME00293	AMPFI_25411
OG0007663	DROME19396	AMPFI_17931
OG0007664	DROME16279	AMPFI_14515
OG0007666	DROME13925	AMPFI_04437
OG0007667	DROME01143	AMPFI_05812
OG0007668	DROME16715, DROME16716, DROME16714	AMPFI_10920
OG0007671	DROME08426, DROME08427	AMPFI_11568
OG0007673	DROME03587	AMPFI_07718
OG0007676	DROME19677	AMPFI_06266
OG0007680	DROME12223, DROME20813	AMPFI_01145
OG0007685	DROME08699	AMPFI_23757
OG0007686	DROME05296	AMPFI_01271
OG0007687	DROME05239	AMPFI_13078
OG0007690	DROME19805	AMPFI_08721
OG0007691	DROME05660	AMPFI_15919
OG0007695	DROME08604	AMPFI_00441
OG0007696	DROME07818, DROME07817	AMPFI_11231
OG0007698	DROME06524	AMPFI_04766
OG0007701	DROME20491	AMPFI_11708
OG0007702	DROME04524	AMPFI_25722
OG0007703	DROME09613	AMPFI_06898
OG0007706	DROME15325	AMPFI_01075
OG0007708	DROME19898	AMPFI_09437
OG0007712	DROME00072	AMPFI_01298
OG0007713	DROME08102	AMPFI_02051
OG0007714	DROME18732, DROME18731	AMPFI_13479
OG0007715	DROME00231	AMPFI_12304
OG0007717	DROME14273	AMPFI_00651
OG0007719	DROME08626	AMPFI_19360
OG0007729	DROME13937	AMPFI_21591
OG0007732	DROME15276	AMPFI_07044
OG0007733	DROME02381	AMPFI_22944
OG0007736	DROME02622	AMPFI_05897
OG0007738	DROME11307	AMPFI_05112
OG0007743	DROME21252	AMPFI_06731
OG0007744	DROME03287	AMPFI_03246
OG0007746	DROME15467	AMPFI_07253
OG0007749	DROME11919	AMPFI_07238
OG0007750	DROME14153	AMPFI_25870, AMPFI_01673
OG0007751	DROME07969	AMPFI_08540
OG0007752	DROME19902	AMPFI_06021
OG0007758	DROME17216	AMPFI_15867
OG0007759	DROME02749	AMPFI_02311
OG0007760	DROME07190	AMPFI_25779
OG0007763	DROME09941	AMPFI_20134
OG0007766	DROME01672	AMPFI_07157
OG0007767	DROME15596	AMPFI_21979
OG0007768	DROME03522	AMPFI_05499
OG0007772	DROME12007	AMPFI_22737, AMPFI_13415
OG0007773	DROME08270	AMPFI_08783, AMPFI_16491
OG0007774	DROME12031	AMPFI_04955
OG0007779	DROME02843	AMPFI_11071
OG0007781	DROME18077	AMPFI_14581
OG0007782	DROME19324	AMPFI_20368
OG0007783	DROME03858	AMPFI_24128
OG0007786	DROME18638	AMPFI_13958
OG0007787	DROME03884, DROME03887, DROME03885	AMPFI_14820
OG0007790	DROME12339	AMPFI_11066
OG0007798	DROME15483	AMPFI_00648
OG0007799	DROME16355	AMPFI_03372
OG0007800	DROME01328	AMPFI_20741
OG0007803	DROME02406	AMPFI_00580
OG0007805	DROME01226	AMPFI_13191
OG0007807	DROME02602, DROME02603	AMPFI_10825
OG0007809	DROME03461	AMPFI_17330
OG0007810	DROME06120	AMPFI_24586
OG0007811	DROME12619	AMPFI_20786
OG0007812	DROME15163	AMPFI_15940
OG0007813	DROME14956	AMPFI_06503
OG0007814	DROME20150, DROME13529	AMPFI_21682
OG0007816	DROME17032	AMPFI_01105
OG0007823	DROME13489	AMPFI_06421
OG0007825	DROME02964	AMPFI_08757
OG0007827	DROME12150	AMPFI_09270
OG0007829	DROME12217	AMPFI_11802
OG0007830	DROME18766	AMPFI_11813
OG0007831	DROME00843	AMPFI_12005
OG0007833	DROME06789, DROME06790	AMPFI_13656
OG0007835	DROME08087	AMPFI_15066, AMPFI_24749
OG0007838	DROME15578	AMPFI_16450
OG0007840	DROME16035	AMPFI_18333
OG0007841	DROME11786	AMPFI_19038
OG0007843	DROME21223	AMPFI_20098
OG0007848	DROME09406	AMPFI_22258
OG0007850	DROME17217	AMPFI_25222
OG0007911	DROME01183	AMPFI_23439
OG0007913	DROME10986	AMPFI_10987
OG0007918	DROME12221	AMPFI_12537
OG0007929	DROME20970	AMPFI_03741
OG0007932	DROME04704	AMPFI_07321
OG0007935	DROME05405	AMPFI_04765
OG0007937	DROME14062	AMPFI_08375
OG0007941	DROME01234	AMPFI_15168
OG0007943	DROME21368	AMPFI_06228
OG0007947	DROME10269	AMPFI_18057
OG0007948	DROME14592	AMPFI_10334
OG0007951	DROME08356	AMPFI_03195
OG0007952	DROME20239	AMPFI_10147
OG0007953	DROME09819	AMPFI_05678
OG0007955	DROME02061	AMPFI_16512
OG0007957	DROME16988	AMPFI_14623
OG0007962	DROME13835	AMPFI_12638
OG0007964	DROME15489	AMPFI_21832
OG0007966	DROME06982	AMPFI_23170
OG0007968	DROME08366	AMPFI_11132
OG0007969	DROME08603	AMPFI_01771
OG0007971	DROME02958	AMPFI_18074
OG0007972	DROME05655	AMPFI_12030
OG0007976	DROME09395	AMPFI_06391
OG0007979	DROME02018	AMPFI_14503
OG0007980	DROME18856	AMPFI_19722
OG0007983	DROME15066, DROME15065	AMPFI_09943
OG0007984	DROME12797	AMPFI_23898
OG0007986	DROME01126	AMPFI_01538
OG0007990	DROME02537	AMPFI_22745
OG0007991	DROME15771	AMPFI_20013, AMPFI_16707
OG0007993	DROME19632	AMPFI_02776
OG0007994	DROME00744	AMPFI_21393
OG0007996	DROME19142	AMPFI_05966
OG0007997	DROME05664	AMPFI_09115
OG0007999	DROME10618	AMPFI_01805
OG0008000	DROME08107	AMPFI_09007
OG0008002	DROME16335	AMPFI_21689
OG0008003	DROME00766, DROME00767	AMPFI_05104
OG0008007	DROME11844	AMPFI_13139
OG0008008	DROME15850	AMPFI_25912
OG0008009	DROME15050	AMPFI_08348
OG0008011	DROME08106	AMPFI_18612
OG0008013	DROME19871	AMPFI_03278
OG0008020	DROME08219	AMPFI_14461
OG0008023	DROME07714	AMPFI_00998, AMPFI_22775
OG0008025	DROME11023, DROME11024	AMPFI_23825
OG0008027	DROME14280	AMPFI_01486
OG0008028	DROME00865	AMPFI_11787
OG0008030	DROME05451	AMPFI_23756
OG0008031	DROME00893	AMPFI_08965
OG0008036	DROME14879	AMPFI_05655
OG0008038	DROME21413	AMPFI_12972
OG0008041	DROME15272	AMPFI_09625
OG0008043	DROME11043	AMPFI_04310
OG0008049	DROME06428	AMPFI_09649
OG0008051	DROME02747	AMPFI_16348
OG0008053	DROME01291	AMPFI_10245
OG0008056	DROME02535	AMPFI_08430
OG0008062	DROME17709	AMPFI_19832
OG0008063	DROME08157	AMPFI_00572
OG0008067	DROME19730, DROME19732, DROME19731	AMPFI_08934
OG0008068	DROME01969	AMPFI_24343
OG0008069	DROME20009	AMPFI_22884
OG0008071	DROME09459, DROME16653	AMPFI_09114
OG0008072	DROME20664, DROME12867, DROME08206	AMPFI_24640
OG0008075	DROME11758	AMPFI_18963
OG0008079	DROME10112	AMPFI_23704
OG0008080	DROME01083	AMPFI_03395
OG0008081	DROME09031	AMPFI_08017
OG0008082	DROME14554	AMPFI_06725
OG0008087	DROME09309, DROME09310	AMPFI_07407
OG0008091	DROME00222	AMPFI_07279
OG0008092	DROME20980, DROME20979	AMPFI_12661
OG0008094	DROME08591	AMPFI_01509, AMPFI_19001
OG0008100	DROME19462	AMPFI_06853
OG0008103	DROME10134	AMPFI_07817
OG0008104	DROME08058	AMPFI_08107
OG0008105	DROME14648	AMPFI_09929
OG0008106	DROME10011	AMPFI_10462
OG0008107	DROME05339	AMPFI_11086
OG0008108	DROME01195, DROME01194	AMPFI_11284
OG0008110	DROME00054	AMPFI_12641
OG0008113	DROME10166	AMPFI_14844
OG0008115	DROME18541, DROME18542, DROME01751	AMPFI_16460
OG0008117	DROME00477	AMPFI_17449
OG0008120	DROME14547	AMPFI_19253
OG0008122	DROME05443, DROME05446, DROME05444, DROME05445	AMPFI_19895
OG0008123	DROME17222, DROME17223, DROME17224	AMPFI_20399
OG0008124	DROME18787, DROME18788, DROME19283, DROME19282	AMPFI_22339
OG0008125	DROME00652	AMPFI_23204
OG0008126	DROME13720	AMPFI_23220
OG0008127	DROME20959	AMPFI_25473
OG0008201	DROME14121	AMPFI_07031
OG0008202	DROME21810	AMPFI_10244
OG0008203	DROME06351	AMPFI_18647
OG0008205	DROME18014	AMPFI_14335
OG0008208	DROME16689	AMPFI_09302
OG0008216	DROME01108, DROME00866	AMPFI_11177
OG0008219	DROME09623	AMPFI_07239, AMPFI_11495
OG0008220	DROME11266	AMPFI_22814
OG0008224	DROME06232	AMPFI_07716
OG0008229	DROME21747	AMPFI_23911
OG0008230	DROME04392	AMPFI_05521
OG0008232	DROME01932	AMPFI_23612
OG0008236	DROME21584	AMPFI_09759
OG0008238	DROME14135	AMPFI_11368
OG0008239	DROME08355	AMPFI_04110
OG0008243	DROME17525	AMPFI_12012
OG0008245	DROME06758, DROME06760, DROME06759	AMPFI_08268
OG0008246	DROME11496, DROME02594	AMPFI_11645
OG0008249	DROME19019	AMPFI_08214
OG0008250	DROME02536	AMPFI_12283
OG0008251	DROME16902	AMPFI_19583
OG0008254	DROME21984	AMPFI_02591
OG0008256	DROME14092, DROME14091	AMPFI_23356
OG0008257	DROME00630	AMPFI_09054
OG0008258	DROME16701	AMPFI_15951
OG0008261	DROME00578	AMPFI_14114
OG0008262	DROME11696	AMPFI_12856, AMPFI_21752
OG0008263	DROME00718	AMPFI_07599
OG0008267	DROME10683	AMPFI_06823
OG0008268	DROME08337	AMPFI_08036
OG0008269	DROME17491	AMPFI_09119
OG0008271	DROME06996	AMPFI_24888
OG0008281	DROME14998	AMPFI_17351
OG0008293	DROME09142	AMPFI_03423
OG0008295	DROME02099, DROME09306	AMPFI_22240
OG0008297	DROME21432	AMPFI_15920
OG0008298	DROME02895	AMPFI_05163
OG0008304	DROME09856	AMPFI_15827
OG0008305	DROME01621	AMPFI_17893
OG0008307	DROME12835	AMPFI_06534
OG0008308	DROME14838	AMPFI_16107, AMPFI_00448
OG0008312	DROME02035	AMPFI_18714
OG0008313	DROME18135	AMPFI_21818
OG0008315	DROME17780	AMPFI_22484
OG0008317	DROME08354	AMPFI_18631, AMPFI_00809
OG0008318	DROME03856, DROME03855	AMPFI_24230
OG0008319	DROME01120	AMPFI_08827
OG0008320	DROME16494	AMPFI_01703
OG0008323	DROME15781	AMPFI_24592
OG0008325	DROME03626	AMPFI_10597
OG0008333	DROME20894	AMPFI_06113
OG0008335	DROME12715, DROME18818	AMPFI_15830
OG0008336	DROME07914	AMPFI_14233
OG0008339	DROME15405	AMPFI_14101
OG0008341	DROME15491	AMPFI_09957
OG0008343	DROME05923	AMPFI_06427
OG0008345	DROME14820	AMPFI_09026
OG0008346	DROME04695	AMPFI_22882
OG0008347	DROME05337	AMPFI_11829
OG0008348	DROME00896	AMPFI_24615
OG0008349	DROME12360, DROME16513	AMPFI_05394
OG0008351	DROME01247	AMPFI_15483
OG0008353	DROME16354	AMPFI_00573
OG0008355	DROME11930	AMPFI_20782
OG0008357	DROME00228	AMPFI_10134
OG0008359	DROME02002	AMPFI_09448
OG0008361	DROME06617	AMPFI_07243
OG0008363	DROME09820	AMPFI_07869
OG0008369	DROME01004, DROME18984	AMPFI_09845
OG0008377	DROME15639, DROME15638, DROME15637	AMPFI_03366
OG0008379	DROME18342	AMPFI_00342
OG0008380	DROME20197	AMPFI_18189
OG0008381	DROME07899	AMPFI_19133
OG0008383	DROME00341	AMPFI_22561
OG0008384	DROME14218	AMPFI_14189
OG0008386	DROME15270, DROME15271	AMPFI_24674
OG0008388	DROME15477	AMPFI_22760
OG0008391	DROME01463	AMPFI_13992, AMPFI_01523
OG0008392	DROME08319	AMPFI_01701
OG0008394	DROME14987	AMPFI_23577
OG0008398	DROME00605	AMPFI_25755, AMPFI_06357
OG0008400	DROME09510	AMPFI_07415
OG0008401	DROME09509, DROME09508	AMPFI_08099
OG0008402	DROME00416	AMPFI_08293
OG0008403	DROME07792	AMPFI_08891
OG0008404	DROME00855	AMPFI_09139
OG0008412	DROME08805	AMPFI_10538
OG0008415	DROME14546	AMPFI_14254
OG0008416	DROME04988, DROME04987	AMPFI_15364
OG0008418	DROME02335	AMPFI_16332
OG0008422	DROME13691	AMPFI_20618
OG0008424	DROME21655	AMPFI_23294
OG0008427	DROME09186	AMPFI_25943
OG0008509	DROME01326	AMPFI_25814
OG0008522	DROME17936	AMPFI_04695
OG0008528	DROME04176	AMPFI_26044
OG0008533	DROME00226	AMPFI_13398
OG0008534	DROME06269	AMPFI_04061
