Orthogroup	DROME	PFLAV
OG0005857	DROME13133, DROME13132	TCONS_00004704.p1
OG0005858	DROME10288, DROME10287	TCONS_00004694.p1
OG0005859	DROME01874	TCONS_00055739.p1
OG0005860	DROME13592	TCONS_00020330.p1
OG0005861	DROME20036	TCONS_00032729.p1, TCONS_00032730.p1, TCONS_00032744.p2
OG0005863	DROME00631	TCONS_00012415.p1
OG0005864	DROME21983	TCONS_00027112.p1
OG0005865	DROME21095	TCONS_00051375.p1
OG0005866	DROME02046, DROME02047, DROME02049, DROME02048, DROME02050	TCONS_00008742.p1
OG0005867	DROME18293	TCONS_00049651.p1
OG0005869	DROME01674	TCONS_00007984.p1
OG0005870	DROME19873	TCONS_00052848.p1
OG0005871	DROME05632, DROME05631	TCONS_00042750.p1
OG0005872	DROME00389	TCONS_00055123.p1
OG0005874	DROME03501	TCONS_00055136.p1, TCONS_00055147.p1
OG0005875	DROME06773	TCONS_00021116.p1
OG0005877	DROME06392	TCONS_00053605.p1, TCONS_00053514.p1
OG0005878	DROME19123	TCONS_00009700.p1
OG0005879	DROME20321	TCONS_00008794.p1
OG0005880	DROME17652, DROME17653	TCONS_00048495.p1
OG0005883	DROME19395	TCONS_00025770.p1, TCONS_00025734.p1, TCONS_00025771.p1
OG0005884	DROME08061	TCONS_00011063.p1, TCONS_00011062.p1
OG0005886	DROME01867	TCONS_00011224.p1
OG0005888	DROME16104	TCONS_00014775.p1
OG0005889	DROME14304, DROME07617	TCONS_00001401.p1
OG0005890	DROME19088	TCONS_00012190.p1
OG0005891	DROME11287	TCONS_00013910.p1
OG0005892	DROME10375, DROME10374	TCONS_00008916.p1
OG0005893	DROME16783	TCONS_00043408.p1
OG0005894	DROME11886	TCONS_00041961.p1
OG0005895	DROME02103	TCONS_00051483.p1
OG0005896	DROME06811	TCONS_00044645.p1, TCONS_00044644.p1
OG0005897	DROME19090	TCONS_00029761.p2
OG0005898	DROME06116	TCONS_00012301.p1
OG0005899	DROME02184	TCONS_00016079.p1
OG0005901	DROME08625, DROME08624	TCONS_00018915.p1
OG0005902	DROME12748	TCONS_00007045.p1
OG0005903	DROME19765	TCONS_00022195.p1
OG0005904	DROME00138	TCONS_00016939.p1
OG0005905	DROME08071	TCONS_00047895.p1, TCONS_00047896.p1
OG0005906	DROME04737, DROME04735, DROME04736	TCONS_00057182.p1
OG0005909	DROME01192	TCONS_00028261.p1
OG0005914	DROME08503, DROME08502	TCONS_00047617.p1
OG0005919	DROME03002	TCONS_00016569.p1
OG0005921	DROME05740	TCONS_00015541.p1
OG0005922	DROME13644, DROME13643	TCONS_00047865.p1
OG0005923	DROME01141, DROME01142	TCONS_00022712.p1
OG0005925	DROME01094	TCONS_00022401.p1
OG0005926	DROME12066, DROME12065	TCONS_00008781.p1
OG0005928	DROME02019	TCONS_00052702.p1
OG0005929	DROME01196	TCONS_00053878.p1
OG0005931	DROME08847	TCONS_00049675.p1
OG0005932	DROME15731	TCONS_00049813.p1
OG0005933	DROME19096, DROME19097	TCONS_00057220.p1, TCONS_00056057.p1
OG0005936	DROME12077	TCONS_00037478.p1
OG0005937	DROME14657	TCONS_00047624.p1
OG0005938	DROME04753, DROME04751, DROME04750, DROME04754, DROME04752	TCONS_00054105.p1
OG0005940	DROME18687	TCONS_00054966.p1
OG0005941	DROME14278	TCONS_00011653.p1
OG0005942	DROME17395	TCONS_00004629.p1
OG0005943	DROME01109	TCONS_00012688.p1
OG0005944	DROME21720	TCONS_00011482.p1
OG0005946	DROME15326	TCONS_00047732.p1
OG0005949	DROME10426	TCONS_00006019.p1, TCONS_00006018.p1
OG0005950	DROME10950	TCONS_00046684.p1
OG0005953	DROME11680	TCONS_00029729.p1
OG0005957	DROME02682, DROME02681, DROME02683, DROME02684	TCONS_00029557.p1, TCONS_00029215.p1
OG0005960	DROME11094, DROME11095	TCONS_00027043.p1
OG0005963	DROME00894	TCONS_00007743.p1
OG0005965	DROME15552	TCONS_00026066.p1
OG0005966	DROME04950	TCONS_00013188.p1
OG0005967	DROME16596, DROME14482	TCONS_00013302.p1, TCONS_00013283.p1
OG0005968	DROME21030, DROME16013, DROME08290	TCONS_00008058.p1
OG0005969	DROME08256, DROME08257	TCONS_00011911.p1
OG0005970	DROME13325	TCONS_00052897.p1
OG0005972	DROME16733	TCONS_00056137.p1
OG0005973	DROME03261	TCONS_00010133.p1
OG0005974	DROME09177	TCONS_00015163.p1
OG0005975	DROME01949	TCONS_00022893.p1
OG0005976	DROME19287	TCONS_00012837.p1
OG0005977	DROME08531	TCONS_00037578.p1
OG0005978	DROME03284	TCONS_00019204.p1
OG0005980	DROME21461	TCONS_00056561.p1
OG0005981	DROME05700	TCONS_00020384.p1
OG0005982	DROME01959	TCONS_00053492.p1
OG0005984	DROME20805	TCONS_00054346.p1
OG0005985	DROME12892	TCONS_00038732.p1, TCONS_00031877.p1, TCONS_00038729.p1, TCONS_00057193.p1
OG0005986	DROME07616	TCONS_00011846.p1
OG0005987	DROME16681	TCONS_00022208.p1
OG0005988	DROME04858	TCONS_00034543.p1
OG0005989	DROME01935, DROME02497	TCONS_00037768.p1
OG0005993	DROME01845	TCONS_00023452.p1, TCONS_00023494.p1
OG0005995	DROME10672	TCONS_00048503.p1
OG0005997	DROME05226	TCONS_00043889.p1
OG0005998	DROME05475	TCONS_00005190.p1
OG0006002	DROME16784	TCONS_00023532.p1
OG0006003	DROME10360	TCONS_00053828.p1, TCONS_00053832.p1
OG0006004	DROME09659	TCONS_00004071.p1
OG0006005	DROME21221	TCONS_00042240.p1, TCONS_00042293.p1
OG0006009	DROME04529, DROME04530	TCONS_00029587.p1
OG0006010	DROME07208	TCONS_00006884.p1, TCONS_00006872.p1
OG0006011	DROME05625	TCONS_00006346.p1
OG0006012	DROME04986	TCONS_00029590.p1
OG0006015	DROME04440, DROME04441	TCONS_00028336.p1
OG0006059	DROME07767	TCONS_00008892.p1
OG0006061	DROME04698	TCONS_00028740.p1, TCONS_00029707.p1
OG0006062	DROME04067	TCONS_00044059.p1
OG0006063	DROME20838	TCONS_00031260.p1
OG0006064	DROME01128	TCONS_00031053.p1, TCONS_00031044.p1
OG0006065	DROME06304	TCONS_00028323.p1
OG0006066	DROME20062	TCONS_00018827.p1
OG0006069	DROME20187	TCONS_00013802.p1
OG0006070	DROME16601, DROME16602	TCONS_00014034.p1
OG0006072	DROME01673	TCONS_00029592.p1
OG0006073	DROME14553	TCONS_00011383.p1
OG0006074	DROME19848	TCONS_00011881.p1
OG0006077	DROME09385	TCONS_00055936.p1
OG0006078	DROME02001	TCONS_00056201.p1
OG0006079	DROME02616	TCONS_00027913.p1
OG0006081	DROME14279	TCONS_00024913.p1, TCONS_00024978.p1
OG0006085	DROME12364	TCONS_00025438.p1
OG0006087	DROME12774	TCONS_00019446.p1
OG0006090	DROME09888, DROME09890, DROME09891, DROME09889	TCONS_00011737.p1
OG0006095	DROME21969	TCONS_00015458.p1
OG0006096	DROME21245	TCONS_00006883.p1, TCONS_00006871.p1
OG0006098	DROME05931	TCONS_00007779.p1
OG0006099	DROME11739	TCONS_00012597.p1
OG0006100	DROME05018	TCONS_00009397.p1
OG0006101	DROME04360	TCONS_00033073.p1
OG0006102	DROME01980	TCONS_00029783.p1
OG0006103	DROME10210	TCONS_00000409.p1
OG0006104	DROME15737	TCONS_00014211.p1
OG0006106	DROME20870	TCONS_00054223.p1
OG0006108	DROME09376	TCONS_00015674.p1
OG0006111	DROME12496	TCONS_00042547.p1
OG0006113	DROME04342	TCONS_00008491.p1
OG0006115	DROME16296	TCONS_00000342.p1
OG0006116	DROME02301, DROME02300	TCONS_00009660.p1
OG0006117	DROME10279	TCONS_00013524.p1
OG0006118	DROME20483	TCONS_00008006.p1
OG0006119	DROME12941	TCONS_00026618.p1
OG0006120	DROME13128, DROME13130, DROME13129	TCONS_00027536.p1
OG0006121	DROME18148	TCONS_00026474.p1
OG0006122	DROME00796	TCONS_00014372.p1
OG0006123	DROME16430	TCONS_00027427.p1
OG0006124	DROME13739	TCONS_00000594.p1
OG0006125	DROME02053	TCONS_00010849.p1
OG0006127	DROME03260	TCONS_00020694.p1
OG0006128	DROME07922	TCONS_00007601.p1
OG0006129	DROME09781	TCONS_00028049.p1, TCONS_00028048.p1
OG0006130	DROME17498, DROME17499	TCONS_00024794.p1, TCONS_00024754.p1
OG0006131	DROME15971	TCONS_00004751.p1
OG0006132	DROME06118	TCONS_00027450.p1
OG0006133	DROME07717	TCONS_00055498.p1
OG0006134	DROME13718	TCONS_00008106.p1
OG0006135	DROME08697	TCONS_00002593.p1
OG0006136	DROME10851	TCONS_00016806.p1
OG0006137	DROME09569	TCONS_00002033.p1
OG0006140	DROME15748	TCONS_00021228.p1, TCONS_00021227.p1
OG0006141	DROME18067, DROME07431	TCONS_00028768.p1
OG0006144	DROME00549	TCONS_00011254.p1
OG0006145	DROME11050	TCONS_00050624.p1
OG0006148	DROME10799	TCONS_00053637.p1
OG0006151	DROME20478	TCONS_00052257.p1, TCONS_00052250.p1, TCONS_00052253.p1, TCONS_00052249.p1, TCONS_00052255.p1
OG0006152	DROME08871	TCONS_00045404.p1
OG0006155	DROME18085	TCONS_00020771.p1, TCONS_00020781.p1
OG0006156	DROME10247	TCONS_00021882.p1
OG0006159	DROME13858	TCONS_00020378.p1
OG0006160	DROME03637	TCONS_00047213.p1
OG0006161	DROME18089, DROME18090, DROME18088	TCONS_00032540.p1
OG0006164	DROME09119	TCONS_00008174.p1, TCONS_00000033.p1
OG0006168	DROME15944, DROME18911	TCONS_00016557.p1
OG0006169	DROME10283	TCONS_00043660.p1
OG0006170	DROME14914	TCONS_00019034.p1
OG0006171	DROME09393	TCONS_00011018.p1
OG0006172	DROME00114	TCONS_00009710.p1
OG0006176	DROME04325	TCONS_00010221.p1
OG0006179	DROME10214	TCONS_00001389.p1
OG0006180	DROME17033	TCONS_00007442.p1
OG0006181	DROME14871	TCONS_00010425.p1
OG0006182	DROME01649	TCONS_00054078.p1
OG0006183	DROME14997	TCONS_00013519.p1
OG0006184	DROME06994, DROME06993	TCONS_00013240.p1
OG0006185	DROME15598	TCONS_00045754.p1
OG0006186	DROME01316	TCONS_00001195.p1
OG0006187	DROME00876	TCONS_00029731.p1
OG0006188	DROME00301	TCONS_00053406.p1
OG0006191	DROME00877, DROME00878	TCONS_00029555.p1
OG0006192	DROME00106	TCONS_00056391.p1, TCONS_00041424.p1
OG0006193	DROME02189	TCONS_00002853.p1, TCONS_00002837.p1
OG0006195	DROME11802, DROME11801	TCONS_00006119.p1
OG0006196	DROME01357	TCONS_00021445.p1
OG0006199	DROME19122	TCONS_00052496.p1
OG0006200	DROME03216, DROME03215	TCONS_00030705.p1
OG0006202	DROME06452, DROME06451	TCONS_00007558.p1
OG0006206	DROME19558	TCONS_00011739.p1
OG0006208	DROME15732	TCONS_00029115.p1
OG0006210	DROME19094	TCONS_00009196.p1
OG0006211	DROME17799, DROME17798, DROME17797	TCONS_00019295.p1
OG0006212	DROME12458	TCONS_00013525.p1
OG0006213	DROME10052	TCONS_00019307.p1
OG0006214	DROME05227	TCONS_00037981.p1
OG0006216	DROME02380	TCONS_00014138.p1
OG0006217	DROME19224	TCONS_00051364.p1
OG0006220	DROME10027	TCONS_00019743.p1, TCONS_00019730.p1
OG0006224	DROME18810	TCONS_00050034.p1
OG0006226	DROME08310	TCONS_00053227.p1
OG0006227	DROME03457	TCONS_00026982.p1
OG0006228	DROME12195, DROME12196, DROME12194, DROME12193	TCONS_00037181.p1
OG0006229	DROME16720	TCONS_00043875.p1
OG0006230	DROME05693	TCONS_00020731.p1
OG0006231	DROME06401, DROME06402, DROME06407	TCONS_00017751.p1
OG0006232	DROME06119	TCONS_00056742.p1
OG0006233	DROME13881	TCONS_00033829.p1
OG0006234	DROME22062, DROME22061	TCONS_00052906.p1
OG0006235	DROME20311	TCONS_00036221.p1
OG0006238	DROME09754	TCONS_00024408.p1, TCONS_00024372.p1
OG0006239	DROME10114	TCONS_00008386.p1
OG0006240	DROME19140, DROME08600	TCONS_00015238.p1
OG0006242	DROME07675, DROME07676	TCONS_00012548.p1
OG0006243	DROME14457	TCONS_00028966.p1
OG0006244	DROME17166, DROME17165	TCONS_00004893.p1
OG0006245	DROME02108, DROME02107	TCONS_00056805.p1
OG0006246	DROME19004	TCONS_00029698.p1
OG0006248	DROME03264	TCONS_00022938.p1
OG0006249	DROME20245	TCONS_00022323.p1
OG0006250	DROME17023	TCONS_00027802.p1
OG0006254	DROME10801	TCONS_00055925.p1
OG0006258	DROME18180, DROME18181, DROME18179	TCONS_00032875.p1, TCONS_00032874.p1
OG0006259	DROME00749, DROME00747, DROME00746, DROME00748	TCONS_00018304.p1
OG0006260	DROME16552	TCONS_00047383.p1
OG0006262	DROME05994	TCONS_00018917.p1
OG0006263	DROME01003	TCONS_00007047.p1
OG0006264	DROME01178	TCONS_00055392.p1
OG0006265	DROME08925, DROME08926	TCONS_00003636.p1
OG0006267	DROME04482	TCONS_00031273.p1
OG0006268	DROME16986	TCONS_00048122.p1
OG0006270	DROME07884	TCONS_00015601.p1
OG0006271	DROME13584	TCONS_00013879.p1
OG0006273	DROME19288, DROME09384, DROME20348	TCONS_00008500.p1
OG0006275	DROME11545	TCONS_00001487.p1
OG0006276	DROME12088	TCONS_00010115.p1
OG0006277	DROME15668	TCONS_00005076.p1
OG0006278	DROME09293	TCONS_00005100.p1, TCONS_00006348.p1
OG0006279	DROME05154	TCONS_00002188.p1
OG0006280	DROME02801, DROME07680, DROME07679, DROME07678	TCONS_00009583.p1
OG0006281	DROME21723, DROME21724	TCONS_00050422.p1
OG0006283	DROME18093	TCONS_00020320.p1
OG0006284	DROME06978	TCONS_00004481.p1
OG0006285	DROME05155	TCONS_00016197.p1
OG0006286	DROME20409	TCONS_00029938.p1, TCONS_00030675.p1
OG0006288	DROME00223	TCONS_00005552.p1, TCONS_00005564.p1
OG0006289	DROME05895	TCONS_00049653.p1
OG0006290	DROME15754	TCONS_00050562.p1
OG0006291	DROME16421	TCONS_00016579.p1
OG0006292	DROME00480, DROME00481	TCONS_00008942.p1
OG0006293	DROME15892	TCONS_00006350.p1
OG0006294	DROME17637	TCONS_00010810.p1
OG0006295	DROME09339	TCONS_00006928.p1, TCONS_00006902.p1
OG0006296	DROME18450, DROME18451, DROME18457, DROME01938	TCONS_00048898.p1
OG0006297	DROME14064	TCONS_00048919.p1
OG0006298	DROME10104, DROME10103	TCONS_00003571.p1
OG0006301	DROME14417, DROME14418	TCONS_00011055.p1
OG0006302	DROME11859	TCONS_00028792.p1
OG0006305	DROME20608	TCONS_00027479.p1
OG0006306	DROME06607	TCONS_00017205.p1
OG0006308	DROME01926	TCONS_00004866.p1
OG0006309	DROME22059, DROME22060	TCONS_00036228.p1
OG0006311	DROME09053	TCONS_00038156.p1
OG0006313	DROME09638	TCONS_00046617.p1
OG0006315	DROME12826	TCONS_00010515.p1
OG0006318	DROME09391	TCONS_00002001.p1, TCONS_00001991.p1
OG0006319	DROME00483, DROME00484	TCONS_00049238.p1
OG0006321	DROME00074	TCONS_00009449.p1
OG0006322	DROME19674	TCONS_00048928.p1
OG0006323	DROME00186	TCONS_00041748.p1
OG0006328	DROME04072	TCONS_00045051.p1, TCONS_00045634.p1
OG0006329	DROME06117	TCONS_00026255.p1
OG0006330	DROME21856, DROME21857	TCONS_00028142.p1
OG0006331	DROME16655, DROME16654, DROME16657, DROME16656	TCONS_00003546.p1
OG0006332	DROME01006	TCONS_00024586.p1
OG0006333	DROME05697	TCONS_00002164.p1
OG0006334	DROME04357	TCONS_00053945.p1
OG0006335	DROME09585	TCONS_00038727.p1
OG0006339	DROME19031, DROME19030	TCONS_00006224.p1
OG0006340	DROME02471	TCONS_00030619.p1
OG0006341	DROME06095	TCONS_00053211.p1
OG0006344	DROME11878	TCONS_00032988.p1
OG0006345	DROME01528	TCONS_00018594.p1, TCONS_00017569.p1
OG0006346	DROME16623	TCONS_00035271.p1
OG0006347	DROME18372, DROME18373	TCONS_00056824.p1
OG0006350	DROME10882	TCONS_00012262.p1
OG0006351	DROME17575	TCONS_00043433.p1
OG0006352	DROME15718	TCONS_00044098.p1
OG0006353	DROME00751	TCONS_00009865.p1
OG0006355	DROME00424	TCONS_00049625.p1
OG0006356	DROME02890	TCONS_00005098.p1
OG0006358	DROME03318, DROME03317	TCONS_00048101.p1
OG0006359	DROME01311	TCONS_00014857.p1
OG0006360	DROME19840	TCONS_00036149.p1
OG0006362	DROME11093	TCONS_00041980.p1, TCONS_00041972.p1
OG0006363	DROME07012	TCONS_00026004.p1
OG0006364	DROME14912	TCONS_00019775.p1
OG0006365	DROME21616, DROME21617	TCONS_00042541.p1
OG0006367	DROME09374	TCONS_00045704.p1, TCONS_00046721.p1
OG0006370	DROME08234	TCONS_00053971.p1
OG0006372	DROME08788	TCONS_00055014.p1
OG0006375	DROME19928	TCONS_00014183.p1
OG0006376	DROME13198	TCONS_00015180.p1
OG0006377	DROME08417	TCONS_00053744.p1, TCONS_00053743.p1
OG0006378	DROME17931	TCONS_00026085.p1
OG0006379	DROME02858, DROME04856	TCONS_00046729.p1, TCONS_00010895.p1
OG0006381	DROME02707, DROME20650	TCONS_00047599.p1
OG0006382	DROME15024	TCONS_00011902.p1
OG0006383	DROME12394	TCONS_00035269.p1
OG0006385	DROME09556	TCONS_00011299.p1, TCONS_00011279.p1
OG0006387	DROME09390	TCONS_00001551.p1
OG0006388	DROME20388, DROME20387	TCONS_00013235.p1
OG0006389	DROME15710	TCONS_00001248.p1
OG0006392	DROME11920	TCONS_00001939.p1
OG0006393	DROME03463, DROME03462	TCONS_00027954.p1
OG0006395	DROME00130	TCONS_00045081.p1
OG0006398	DROME21615	TCONS_00020199.p1
OG0006402	DROME17310	TCONS_00055131.p1
OG0006405	DROME13750, DROME13751	TCONS_00036434.p1
OG0006408	DROME17398, DROME17397	TCONS_00011147.p1
OG0006442	DROME16371	TCONS_00001276.p1
OG0006443	DROME16038	TCONS_00039555.p1
OG0006447	DROME10748	TCONS_00014759.p1
OG0006448	DROME21414	TCONS_00055605.p1
OG0006449	DROME03272	TCONS_00018301.p1
OG0006454	DROME19164	TCONS_00005752.p1
OG0006456	DROME00779	TCONS_00024071.p1
OG0006458	DROME10373	TCONS_00035428.p1
OG0006459	DROME10282	TCONS_00029344.p1
OG0006460	DROME15064	TCONS_00010265.p1
OG0006461	DROME01188	TCONS_00048350.p1
OG0006462	DROME01832	TCONS_00014431.p1
OG0006463	DROME10850	TCONS_00028384.p1
OG0006464	DROME15553	TCONS_00021066.p1
OG0006465	DROME04025	TCONS_00009885.p1
OG0006469	DROME02304	TCONS_00012821.p1
OG0006470	DROME05726, DROME05725	TCONS_00027786.p1
OG0006471	DROME03198	TCONS_00053412.p1
OG0006472	DROME01113	TCONS_00021911.p1
OG0006474	DROME18594	TCONS_00005145.p1
OG0006475	DROME11340, DROME11339	TCONS_00056392.p1, TCONS_00041422.p1
OG0006476	DROME02188	TCONS_00042228.p1
OG0006477	DROME16299	TCONS_00040932.p1, TCONS_00031480.p1
OG0006478	DROME10803	TCONS_00054517.p1
OG0006479	DROME03631	TCONS_00051879.p1
OG0006480	DROME15425, DROME15426	TCONS_00057242.p1
OG0006481	DROME02142, DROME01455	TCONS_00034795.p1
OG0006482	DROME21719	TCONS_00009649.p1
OG0006483	DROME04426	TCONS_00010956.p1
OG0006485	DROME17756	TCONS_00010701.p1
OG0006487	DROME20891	TCONS_00049079.p1
OG0006488	DROME14000	TCONS_00011528.p1
OG0006490	DROME17521	TCONS_00049724.p1
OG0006491	DROME09727	TCONS_00044639.p1
OG0006492	DROME03823	TCONS_00008944.p1
OG0006494	DROME13014	TCONS_00021999.p1
OG0006497	DROME11986	TCONS_00054999.p1
OG0006498	DROME00774	TCONS_00043357.p1, TCONS_00043346.p1
OG0006500	DROME02408	TCONS_00009974.p1
OG0006501	DROME07620	TCONS_00010106.p1
OG0006504	DROME01726	TCONS_00006488.p1
OG0006505	DROME19279	TCONS_00056089.p1
OG0006507	DROME11241, DROME13160	TCONS_00049530.p1
OG0006510	DROME21078	TCONS_00009163.p1
OG0006511	DROME02030	TCONS_00007950.p1
OG0006512	DROME14203	TCONS_00011733.p1
OG0006514	DROME04973	TCONS_00043974.p1
OG0006515	DROME17220	TCONS_00004438.p1
OG0006516	DROME07746	TCONS_00010802.p1
OG0006517	DROME16077, DROME16076	TCONS_00020570.p1
OG0006518	DROME12457	TCONS_00001085.p1
OG0006519	DROME10463	TCONS_00009727.p1
OG0006520	DROME01601	TCONS_00042468.p1, TCONS_00042416.p1
OG0006522	DROME21565, DROME21563, DROME21564	TCONS_00005801.p1, TCONS_00005787.p1
OG0006523	DROME13324	TCONS_00011605.p1
OG0006524	DROME08322	TCONS_00048319.p1
OG0006525	DROME16242	TCONS_00047745.p1
OG0006526	DROME10066	TCONS_00008656.p1
OG0006528	DROME03901, DROME03902, DROME03900	TCONS_00004367.p1
OG0006530	DROME02632	TCONS_00029282.p1
OG0006532	DROME18743	TCONS_00053038.p1, TCONS_00053081.p1
OG0006533	DROME11744, DROME11742, DROME11745, DROME11743	TCONS_00001339.p1
OG0006536	DROME00110	TCONS_00026188.p1
OG0006537	DROME17569	TCONS_00041692.p1
OG0006538	DROME00930	TCONS_00018708.p1, TCONS_00018657.p1
OG0006540	DROME04024	TCONS_00022205.p1
OG0006543	DROME19675	TCONS_00017046.p1
OG0006544	DROME08098	TCONS_00008190.p1, TCONS_00008179.p1
OG0006545	DROME14793	TCONS_00056038.p1
OG0006546	DROME03836	TCONS_00011832.p1
OG0006547	DROME21566	TCONS_00015546.p1
OG0006549	DROME08226	TCONS_00048349.p1
OG0006550	DROME12314	TCONS_00049126.p1
OG0006551	DROME01560	TCONS_00015875.p1
OG0006552	DROME02022	TCONS_00029062.p1
OG0006553	DROME06750	TCONS_00014564.p1
OG0006554	DROME13465	TCONS_00005063.p1
OG0006556	DROME10784	TCONS_00001090.p1
OG0006557	DROME08144	TCONS_00005264.p1
OG0006560	DROME17786	TCONS_00010738.p1
OG0006561	DROME15269	TCONS_00009958.p1
OG0006567	DROME01202	TCONS_00045499.p1
OG0006568	DROME05220	TCONS_00045070.p1
OG0006569	DROME20993	TCONS_00004482.p1
OG0006570	DROME20261	TCONS_00016369.p1, TCONS_00015384.p1
OG0006571	DROME05601	TCONS_00027928.p1
OG0006573	DROME14640	TCONS_00005210.p1
OG0006574	DROME19778	TCONS_00029325.p1
OG0006577	DROME16628	TCONS_00054554.p1
OG0006578	DROME15457	TCONS_00026429.p1
OG0006580	DROME00474	TCONS_00003702.p1
OG0006582	DROME02599, DROME02598, DROME02600	TCONS_00028748.p1
OG0006583	DROME16903	TCONS_00002402.p1
OG0006584	DROME07289	TCONS_00009190.p1
OG0006585	DROME00295, DROME00294	TCONS_00011678.p1
OG0006586	DROME11738, DROME02891	TCONS_00056653.p1
OG0006587	DROME02493	TCONS_00011724.p1
OG0006588	DROME21457	TCONS_00049561.p1
OG0006590	DROME17574	TCONS_00006410.p1, TCONS_00006411.p1
OG0006593	DROME11713	TCONS_00033505.p1
OG0006594	DROME12981	TCONS_00005014.p1
OG0006595	DROME20933	TCONS_00029764.p1
OG0006596	DROME13730, DROME13731	TCONS_00007790.p1
OG0006597	DROME19349	TCONS_00042667.p1
OG0006598	DROME15235	TCONS_00029076.p1
OG0006599	DROME13830, DROME13829	TCONS_00031431.p1
OG0006602	DROME18117	TCONS_00056704.p1
OG0006603	DROME08268, DROME08267	TCONS_00007117.p1
OG0006604	DROME10779	TCONS_00006520.p1
OG0006607	DROME06763	TCONS_00044660.p1
OG0006608	DROME15074	TCONS_00021081.p1
OG0006609	DROME08965	TCONS_00056679.p1
OG0006610	DROME00685	TCONS_00012981.p1
OG0006611	DROME04706, DROME04707	TCONS_00055553.p1
OG0006612	DROME07454	TCONS_00053948.p1
OG0006613	DROME02162, DROME02161	TCONS_00020318.p1
OG0006614	DROME03471	TCONS_00036181.p1
OG0006615	DROME05191	TCONS_00055565.p1
OG0006616	DROME04436, DROME04435	TCONS_00022755.p1
OG0006619	DROME20837, DROME20836	TCONS_00045095.p1
OG0006622	DROME13807	TCONS_00021887.p1
OG0006623	DROME03084	TCONS_00025757.p1, TCONS_00025795.p1
OG0006628	DROME04083, DROME04082	TCONS_00050775.p1
OG0006630	DROME13179	TCONS_00032852.p1
OG0006631	DROME06287	TCONS_00003832.p1
OG0006633	DROME10769	TCONS_00045550.p1
OG0006634	DROME05352	TCONS_00005070.p1
OG0006635	DROME12947	TCONS_00027064.p1
OG0006636	DROME02119	TCONS_00012633.p1
OG0006637	DROME01008	TCONS_00013489.p1
OG0006638	DROME10155	TCONS_00008465.p1
OG0006640	DROME00615	TCONS_00006552.p1
OG0006642	DROME08951	TCONS_00014397.p1
OG0006646	DROME15373	TCONS_00028509.p1
OG0006647	DROME02033	TCONS_00009340.p2
OG0006649	DROME00086	TCONS_00010217.p1, TCONS_00011294.p1, TCONS_00011271.p1
OG0006650	DROME04683, DROME04682	TCONS_00042837.p1
OG0006651	DROME04694	TCONS_00000270.p1
OG0006653	DROME10989, DROME10990	TCONS_00007193.p1
OG0006655	DROME18847	TCONS_00028473.p1
OG0006657	DROME19456, DROME19455	TCONS_00006349.p1
