Orthogroup	DROME	BRALA
OG0006517	DROME16077, DROME16076	BRALA05623
OG0006518	DROME12457	BRALA27980
OG0006519	DROME10463	BRALA30968
OG0006520	DROME01601	BRALA26806
OG0006522	DROME21565, DROME21563, DROME21564	BRALA19190
OG0006523	DROME13324	BRALA28068
OG0006524	DROME08322	BRALA09322
OG0006526	DROME10066	BRALA03451
OG0006528	DROME03901, DROME03902, DROME03900	BRALA07058
OG0006530	DROME02632	BRALA21307
OG0006532	DROME18743	BRALA05058
OG0006533	DROME11744, DROME11742, DROME11745, DROME11743	BRALA12416
OG0006536	DROME00110	BRALA24028
OG0006537	DROME17569	BRALA30762
OG0006538	DROME00930	BRALA05308
OG0006540	DROME04024	BRALA14264
OG0006543	DROME19675	BRALA21134
OG0006544	DROME08098	BRALA08406
OG0006545	DROME14793	BRALA23681
OG0006546	DROME03836	BRALA13326
OG0006547	DROME21566	BRALA21713
OG0006549	DROME08226	BRALA12819
OG0006550	DROME12314	BRALA27195
OG0006551	DROME01560	BRALA18331
OG0006552	DROME02022	BRALA18527
OG0006553	DROME06750	BRALA06295
OG0006554	DROME13465	BRALA14992
OG0006556	DROME10784	BRALA24801
OG0006557	DROME08144	BRALA24618
OG0006560	DROME17786	BRALA24104, BRALA34102
OG0006561	DROME15269	BRALA12061
OG0006567	DROME01202	BRALA30066
OG0006568	DROME05220	BRALA01715
OG0006569	DROME20993	BRALA10919, BRALA10793
OG0006570	DROME20261	BRALA10044
OG0006571	DROME05601	BRALA01588
OG0006573	DROME14640	BRALA25563
OG0006574	DROME19778	BRALA09517
OG0006577	DROME16628	BRALA10957
OG0006578	DROME15457	BRALA24046
OG0006580	DROME00474	BRALA07037
OG0006582	DROME02599, DROME02598, DROME02600	BRALA02218, BRALA20732
OG0006583	DROME16903	BRALA12341
OG0006584	DROME07289	BRALA19370
OG0006586	DROME11738, DROME02891	BRALA34705, BRALA34026
OG0006587	DROME02493	BRALA22287
OG0006590	DROME17574	BRALA22902
OG0006593	DROME11713	BRALA00408, BRALA00407
OG0006594	DROME12981	BRALA24225
OG0006595	DROME20933	BRALA04703
OG0006596	DROME13730, DROME13731	BRALA26574
OG0006597	DROME19349	BRALA15919
OG0006598	DROME15235	BRALA18182
OG0006599	DROME13830, DROME13829	BRALA03707
OG0006602	DROME18117	BRALA19036
OG0006603	DROME08268, DROME08267	BRALA03443
OG0006604	DROME10779	BRALA33757
OG0006607	DROME06763	BRALA15151
OG0006608	DROME15074	BRALA16177
OG0006609	DROME08965	BRALA07455
OG0006610	DROME00685	BRALA23008, BRALA25297
OG0006611	DROME04706, DROME04707	BRALA14061
OG0006612	DROME07454	BRALA01028
OG0006613	DROME02162, DROME02161	BRALA04025
OG0006614	DROME03471	BRALA01003
OG0006615	DROME05191	BRALA13677
OG0006616	DROME04436, DROME04435	BRALA12229, BRALA16162
OG0006619	DROME20837, DROME20836	BRALA16699
OG0006621	DROME01854	BRALA28416
OG0006622	DROME13807	BRALA12099
OG0006623	DROME03084	BRALA32109
OG0006625	DROME13491	BRALA20997
OG0006628	DROME04083, DROME04082	BRALA05802
OG0006630	DROME13179, DROME15908	BRALA04522
OG0006631	DROME06287	BRALA21370
OG0006633	DROME10769	BRALA15776
OG0006634	DROME05352	BRALA35230, BRALA34352, BRALA34022, BRALA34713, BRALA35261, BRALA34061, BRALA35014
OG0006635	DROME12947	BRALA08601
OG0006636	DROME02119	BRALA13097
OG0006637	DROME01008	BRALA26648
OG0006638	DROME10155	BRALA03533
OG0006640	DROME00615	BRALA03728
OG0006642	DROME08951	BRALA23312
OG0006646	DROME15373	BRALA13446
OG0006649	DROME00086	BRALA19902, BRALA28980
OG0006650	DROME04683, DROME04682	BRALA28585, BRALA25692
OG0006651	DROME04694	BRALA18794
OG0006653	DROME10989, DROME10990	BRALA16140
OG0006655	DROME18847	BRALA00574
OG0006657	DROME19456, DROME19455	BRALA07213
OG0006658	DROME21096	BRALA16629
OG0006662	DROME19864	BRALA14712
OG0006663	DROME13134	BRALA16974
OG0006664	DROME04463	BRALA24834
OG0006666	DROME07406, DROME07405, DROME07404, DROME07403	BRALA34133
OG0006667	DROME06736	BRALA05144
OG0006668	DROME09203, DROME09202, DROME09204	BRALA08318
OG0006669	DROME09383	BRALA00985
OG0006670	DROME03282	BRALA02659
OG0006673	DROME03524	BRALA29976
OG0006677	DROME21382	BRALA06236
OG0006678	DROME02009	BRALA06274
OG0006681	DROME07359, DROME07360	BRALA20996
OG0006684	DROME10607	BRALA12717
OG0006686	DROME10194	BRALA03046
OG0006689	DROME16220, DROME06540	BRALA08372
OG0006690	DROME00556	BRALA17356
OG0006691	DROME16256	BRALA14546
OG0006692	DROME03538	BRALA17480
OG0006694	DROME08808	BRALA16849
OG0006695	DROME15570	BRALA18862
OG0006697	DROME13987	BRALA31820
OG0006698	DROME10462, DROME10461	BRALA19125
OG0006701	DROME00992	BRALA10896, BRALA03769, BRALA03768, BRALA06918, BRALA06917, BRALA06919, BRALA11772
OG0006702	DROME02407	BRALA01475
OG0006705	DROME10883	BRALA15796
OG0006706	DROME18775	BRALA02737
OG0006707	DROME19785	BRALA23645
OG0006708	DROME07913	BRALA20874
OG0006709	DROME12082	BRALA09059
OG0006710	DROME13063, DROME13065, DROME13064	BRALA14570
OG0006712	DROME09518, DROME09519	BRALA20215, BRALA20214
OG0006717	DROME10030	BRALA26122
OG0006719	DROME11683	BRALA13038
OG0006721	DROME06897	BRALA21743
OG0006722	DROME04394	BRALA01042
OG0006723	DROME17509	BRALA05735
OG0006724	DROME13169	BRALA05734
OG0006725	DROME01185	BRALA28234
OG0006726	DROME11357	BRALA16670
OG0006727	DROME13434	BRALA01476
OG0006728	DROME19775	BRALA14826
OG0006730	DROME10467	BRALA02164
OG0006731	DROME07141	BRALA20312
OG0006732	DROME16398	BRALA00142
OG0006733	DROME12191, DROME12192	BRALA26251
OG0006734	DROME14590	BRALA30882
OG0006735	DROME21577	BRALA27074
OG0006737	DROME08119	BRALA03436
OG0006739	DROME14549	BRALA32679
OG0006741	DROME13025	BRALA09365
OG0006742	DROME17425	BRALA11740
OG0006743	DROME14112	BRALA00242
OG0006745	DROME12660	BRALA15185
OG0006748	DROME00422	BRALA01445
OG0006749	DROME18950	BRALA22769
OG0006750	DROME09705	BRALA09668
OG0006753	DROME16826	BRALA24992
OG0006754	DROME03000	BRALA20552
OG0006755	DROME13740	BRALA22940
OG0006758	DROME17868, DROME17867	BRALA00417
OG0006760	DROME19427	BRALA17052
OG0006762	DROME14028	BRALA22489
OG0006765	DROME10592, DROME10591	BRALA03187
OG0006766	DROME03426	BRALA12385
OG0006768	DROME02900	BRALA24120
OG0006769	DROME06420	BRALA16226
OG0006770	DROME13620	BRALA34824
OG0006772	DROME15798, DROME09251	BRALA21416
OG0006777	DROME18870, DROME18871	BRALA21484
OG0006780	DROME20962	BRALA11976
OG0006791	DROME09378, DROME09358, DROME12573	BRALA16274
OG0006826	DROME14383	BRALA11906
OG0006828	DROME08100, DROME08101, DROME21318	BRALA17108
OG0006830	DROME11906	BRALA28939
OG0006832	DROME16492, DROME16493	BRALA22293
OG0006833	DROME06375	BRALA25618
OG0006835	DROME02280, DROME02306	BRALA28202
OG0006838	DROME08307	BRALA19458
OG0006842	DROME20782	BRALA01039
OG0006843	DROME06952	BRALA21641
OG0006844	DROME01743	BRALA09600
OG0006845	DROME17007	BRALA20898
OG0006846	DROME08329	BRALA29210
OG0006849	DROME03499	BRALA22479
OG0006851	DROME10053	BRALA27931
OG0006852	DROME13239	BRALA03688
OG0006856	DROME17826	BRALA24695
OG0006857	DROME13855	BRALA06099
OG0006860	DROME20680, DROME20679	BRALA03297
OG0006862	DROME15144	BRALA29568
OG0006864	DROME02889	BRALA31204
OG0006865	DROME12006	BRALA11659
OG0006868	DROME14011, DROME14010	BRALA31290, BRALA34596
OG0006870	DROME14456	BRALA20395, BRALA20394
OG0006874	DROME19509	BRALA13013
OG0006875	DROME18909	BRALA22498
OG0006876	DROME04074	BRALA05364
OG0006877	DROME14060	BRALA07858
OG0006878	DROME10685, DROME10684	BRALA00734
OG0006880	DROME13822	BRALA05805
OG0006881	DROME07121	BRALA19408
OG0006882	DROME09123	BRALA03081
OG0006885	DROME10284	BRALA12873
OG0006886	DROME21253	BRALA19017
OG0006887	DROME13817	BRALA23687
OG0006888	DROME19638	BRALA29964
OG0006889	DROME21560, DROME21559	BRALA27317
OG0006890	DROME08143	BRALA31419
OG0006891	DROME18748	BRALA28938
OG0006893	DROME12133	BRALA13970
OG0006894	DROME05303	BRALA13030
OG0006895	DROME01866	BRALA08907
OG0006897	DROME19217	BRALA01574
OG0006898	DROME10588, DROME10587	BRALA03096
OG0006900	DROME09764, DROME09765	BRALA19706
OG0006901	DROME11048, DROME14826	BRALA09160
OG0006902	DROME14332	BRALA18408
OG0006905	DROME14624, DROME14623	BRALA27319
OG0006906	DROME15670	BRALA07226
OG0006907	DROME02137, DROME02136	BRALA21911
OG0006909	DROME06225	BRALA33141, BRALA19160, BRALA12740
OG0006911	DROME14763	BRALA18398
OG0006914	DROME08141	BRALA21731
OG0006918	DROME03248	BRALA16643
OG0006919	DROME06069	BRALA11547
OG0006920	DROME01129	BRALA32734
OG0006924	DROME14721	BRALA11900
OG0006925	DROME11109	BRALA18547
OG0006926	DROME00053	BRALA29464
OG0006927	DROME11010	BRALA05354, BRALA05352
OG0006928	DROME19681	BRALA35712
OG0006931	DROME11546	BRALA02116
OG0006932	DROME16429	BRALA06550
OG0006934	DROME00627	BRALA05992
OG0006935	DROME17600	BRALA25077
OG0006936	DROME12923	BRALA23621
OG0006937	DROME00527	BRALA13456
OG0006938	DROME14949	BRALA12778
OG0006940	DROME19018, DROME19017	BRALA00085
OG0006942	DROME17406	BRALA15259
OG0006943	DROME05311, DROME05310, DROME05312	BRALA21727
OG0006944	DROME07597	BRALA28146
OG0006945	DROME04092, DROME04093	BRALA23683
OG0006946	DROME06810	BRALA10185
OG0006948	DROME10887	BRALA19464
OG0006949	DROME17510	BRALA07772
OG0006951	DROME19073	BRALA04665
OG0006952	DROME11379	BRALA19947, BRALA34472
OG0006953	DROME15970	BRALA06329
OG0006954	DROME13996, DROME13995	BRALA28843
OG0006957	DROME16961	BRALA24483
OG0006958	DROME12297	BRALA17528, BRALA08208
OG0006959	DROME10650	BRALA24691
OG0006960	DROME21228	BRALA13465
OG0006962	DROME03277	BRALA15450
OG0006964	DROME19570	BRALA27971
OG0006965	DROME01022, DROME14680, DROME01021	BRALA31941
OG0006966	DROME12638, DROME12639	BRALA16205
OG0006967	DROME01193	BRALA23027
OG0006968	DROME19323	BRALA12502
OG0006969	DROME16910	BRALA29846
OG0006970	DROME11918	BRALA28927
OG0006971	DROME11799, DROME11798	BRALA23591
OG0006973	DROME15580	BRALA33702
OG0006975	DROME07368	BRALA33934
OG0006977	DROME16367	BRALA12753
OG0006979	DROME08887	BRALA04203
OG0006980	DROME12138	BRALA19616
OG0006983	DROME07189	BRALA05383
OG0006984	DROME08885	BRALA23391
OG0006985	DROME14217	BRALA17311
OG0006988	DROME01608	BRALA32102
OG0006990	DROME10642	BRALA24376
OG0006991	DROME04692	BRALA01907
OG0006992	DROME13157	BRALA11459
OG0006994	DROME04632	BRALA04795
OG0006995	DROME04021	BRALA04611
OG0006996	DROME01798	BRALA13347
OG0006997	DROME06801	BRALA25727
OG0006998	DROME01960	BRALA22667
OG0006999	DROME11377	BRALA12897
OG0007000	DROME11064, DROME16292	BRALA07643
OG0007001	DROME08011	BRALA02208
OG0007002	DROME07791	BRALA10095
OG0007003	DROME00287	BRALA21239
OG0007004	DROME05528	BRALA03381
OG0007005	DROME09757	BRALA23593
OG0007007	DROME00847	BRALA31860
OG0007009	DROME17681	BRALA30026
OG0007010	DROME01605	BRALA31317
OG0007011	DROME20885	BRALA15920
OG0007012	DROME22023	BRALA25249
OG0007013	DROME01987	BRALA13128
OG0007014	DROME08628	BRALA11522
OG0007015	DROME19728	BRALA34981
OG0007016	DROME20048	BRALA22412
OG0007017	DROME16395	BRALA06141
OG0007018	DROME04944	BRALA27379
OG0007022	DROME14811	BRALA18137
OG0007023	DROME06431	BRALA17210
OG0007024	DROME17667, DROME19376	BRALA17168
OG0007025	DROME04842	BRALA11867
OG0007027	DROME20714	BRALA34106
OG0007028	DROME21651	BRALA14732
OG0007029	DROME01489	BRALA02101
OG0007032	DROME01322	BRALA16865
OG0007033	DROME18841	BRALA15267
OG0007034	DROME06058	BRALA09189
OG0007035	DROME00441, DROME00440	BRALA23080
OG0007036	DROME10185	BRALA18395
OG0007037	DROME13026	BRALA14465
OG0007039	DROME20966, DROME20965	BRALA12001
OG0007040	DROME02611	BRALA10094
OG0007041	DROME00583, DROME00582	BRALA17597
OG0007042	DROME08739	BRALA06916
OG0007043	DROME02534	BRALA29990
OG0007044	DROME05564	BRALA08279
OG0007045	DROME14367, DROME14366	BRALA29234
OG0007046	DROME15728	BRALA28196
OG0007047	DROME00193, DROME00194	BRALA10122
OG0007048	DROME01791, DROME19143	BRALA18662
OG0007049	DROME16917	BRALA19591
OG0007050	DROME06887	BRALA21668, BRALA21669
OG0007053	DROME16115	BRALA19607
OG0007055	DROME01836	BRALA27573
OG0007056	DROME21912	BRALA28152
OG0007057	DROME16884	BRALA29582
OG0007058	DROME16980	BRALA23895
OG0007059	DROME17512, DROME17511, DROME17513	BRALA27465
OG0007061	DROME21168	BRALA21466
OG0007062	DROME01875	BRALA05692
OG0007063	DROME04000	BRALA16766
OG0007068	DROME19884	BRALA03721
OG0007069	DROME19398	BRALA31451, BRALA33696
OG0007073	DROME16763	BRALA15855
OG0007074	DROME01655	BRALA01990
OG0007075	DROME11946	BRALA06827
OG0007081	DROME01767, DROME01766	BRALA22949
OG0007082	DROME01955, DROME01957, DROME01956, DROME01954	BRALA23650
OG0007083	DROME03474	BRALA10123
OG0007084	DROME17683, DROME09532	BRALA12501
OG0007089	DROME12957	BRALA04691
OG0007090	DROME20794	BRALA00803
OG0007091	DROME06753	BRALA23753
OG0007092	DROME18902, DROME06271	BRALA10801, BRALA10923
OG0007093	DROME16944	BRALA16275
OG0007095	DROME11360	BRALA25279
OG0007097	DROME14761	BRALA04240
OG0007098	DROME02756	BRALA19999
OG0007099	DROME16425	BRALA17437
OG0007100	DROME01519, DROME01520	BRALA17146
OG0007102	DROME07635, DROME09291, DROME09290	BRALA28967
OG0007103	DROME15968, DROME15969	BRALA06722
OG0007105	DROME03967	BRALA14961
OG0007106	DROME13665	BRALA18050
OG0007107	DROME06221	BRALA11156
OG0007112	DROME21664, DROME21665	BRALA08342
OG0007113	DROME08212	BRALA22691
OG0007114	DROME08700	BRALA31771, BRALA16434
OG0007116	DROME18939	BRALA18648
OG0007117	DROME09414	BRALA19759
OG0007118	DROME16742	BRALA23004
OG0007119	DROME02006	BRALA00190, BRALA00189
OG0007120	DROME12932	BRALA01237
OG0007121	DROME14887	BRALA13421
OG0007124	DROME19157	BRALA13189, BRALA13193
OG0007125	DROME00216	BRALA29057, BRALA29058
OG0007126	DROME01679	BRALA17434, BRALA17435
OG0007127	DROME14552	BRALA00288
OG0007128	DROME09591	BRALA04403
OG0007129	DROME09207, DROME09208	BRALA27464
OG0007130	DROME03247	BRALA15297
OG0007131	DROME17642	BRALA20793
OG0007132	DROME04510	BRALA01544
OG0007134	DROME13786, DROME13787	BRALA13846
OG0007136	DROME06497	BRALA01589
OG0007137	DROME08116	BRALA16723
OG0007138	DROME13828	BRALA10025
OG0007139	DROME20628, DROME22010, DROME22009, DROME19837	BRALA14595
OG0007140	DROME15375, DROME15374	BRALA00922
OG0007143	DROME02690	BRALA18546
OG0007144	DROME12565, DROME12567, DROME12566	BRALA14968
OG0007145	DROME13245	BRALA18502
OG0007146	DROME11547	BRALA14239
OG0007147	DROME17710	BRALA14352
OG0007148	DROME15555	BRALA20040
OG0007150	DROME13333	BRALA28102, BRALA03555
OG0007151	DROME07790	BRALA18700
OG0007153	DROME14766	BRALA22622
OG0007154	DROME05203	BRALA30790
OG0007158	DROME10619	BRALA16495
OG0007160	DROME04948	BRALA26571
OG0007163	DROME03396	BRALA17109
OG0007164	DROME07185, DROME07184	BRALA24802
OG0007165	DROME14270	BRALA25940
OG0007166	DROME05148, DROME04552	BRALA26413
OG0007171	DROME12461	BRALA22109
OG0007173	DROME02748	BRALA35315
OG0007174	DROME04393	BRALA34219
OG0007175	DROME21360	BRALA09886
OG0007176	DROME06904	BRALA32780
OG0007177	DROME20944	BRALA22645
OG0007178	DROME03988	BRALA02696
OG0007180	DROME20745	BRALA13499
OG0007181	DROME05345	BRALA28125
OG0007183	DROME07166	BRALA00051
OG0007184	DROME21036, DROME17546	BRALA16251, BRALA12218
OG0007186	DROME00062	BRALA22761
OG0007187	DROME15404	BRALA00112
OG0007188	DROME20960	BRALA17130
OG0007189	DROME05467	BRALA23034
OG0007190	DROME16734	BRALA03952
OG0007191	DROME03633	BRALA05241
OG0007192	DROME21735	BRALA14056
OG0007198	DROME19511, DROME19512	BRALA18279
OG0007199	DROME11470, DROME11469	BRALA13738
OG0007200	DROME00880, DROME00879	BRALA16225
OG0007201	DROME18595	BRALA13129
OG0007209	DROME20678	BRALA02539
OG0007248	DROME21365	BRALA16141
OG0007251	DROME21854	BRALA15601
OG0007254	DROME17212, DROME17211	BRALA15786
OG0007256	DROME15121	BRALA01128
OG0007258	DROME03306	BRALA01613
OG0007260	DROME22107	BRALA20373, BRALA35407
OG0007261	DROME07070	BRALA01249
OG0007264	DROME04401	BRALA12516
OG0007266	DROME03348	BRALA09231
OG0007267	DROME07785	BRALA05179
OG0007269	DROME10599	BRALA27876
OG0007271	DROME10780, DROME10781	BRALA06361
OG0007274	DROME13219	BRALA24356
OG0007275	DROME08181	BRALA09361
OG0007279	DROME12978, DROME12980, DROME12979	BRALA33921
OG0007280	DROME20512	BRALA09494, BRALA26108
OG0007281	DROME11415, DROME11416	BRALA06305, BRALA06306
OG0007282	DROME02027	BRALA19380
OG0007288	DROME07470	BRALA06735
OG0007289	DROME03667	BRALA05887
OG0007291	DROME13803	BRALA21233
OG0007292	DROME04984	BRALA02935
OG0007299	DROME20621	BRALA28383
OG0007300	DROME05437	BRALA14038
OG0007301	DROME00949	BRALA27287
OG0007302	DROME10695	BRALA08130
OG0007303	DROME16338	BRALA32134
OG0007304	DROME05565	BRALA14327
OG0007305	DROME06380	BRALA05988
OG0007306	DROME09353	BRALA29356
OG0007307	DROME21844	BRALA35494, BRALA32131
OG0007309	DROME00052	BRALA20888
OG0007312	DROME15097	BRALA10433
OG0007313	DROME10641	BRALA10093
OG0007316	DROME03218	BRALA07238
OG0007317	DROME05767	BRALA16631
OG0007319	DROME02096	BRALA18245
OG0007321	DROME14886	BRALA13420
OG0007322	DROME01656	BRALA16163
OG0007323	DROME06979	BRALA14738
OG0007325	DROME00772	BRALA03154
OG0007327	DROME08891	BRALA12100
OG0007329	DROME03540	BRALA02913
OG0007330	DROME06616	BRALA18712
OG0007331	DROME00081	BRALA30460
OG0007332	DROME15822	BRALA11859
OG0007333	DROME16724	BRALA14246
OG0007334	DROME14550	BRALA04311
OG0007335	DROME20744	BRALA25943
OG0007336	DROME19792	BRALA30607
OG0007339	DROME15967	BRALA23677
OG0007340	DROME01190	BRALA02660
OG0007341	DROME11695	BRALA10192
OG0007343	DROME05240	BRALA17838
OG0007344	DROME20098	BRALA24424
OG0007345	DROME03586	BRALA25248
OG0007347	DROME13215	BRALA07020
OG0007348	DROME14950	BRALA05809
OG0007349	DROME04078	BRALA14778
OG0007351	DROME10598	BRALA00217
OG0007352	DROME21703	BRALA35566
OG0007354	DROME05477, DROME05476	BRALA00412
OG0007355	DROME17231	BRALA02332
OG0007356	DROME08592	BRALA25647
OG0007357	DROME00169	BRALA17388
OG0007358	DROME20269, DROME20268	BRALA08494
OG0007359	DROME19146	BRALA12442
OG0007360	DROME19459	BRALA10063
OG0007361	DROME13934	BRALA13539
OG0007363	DROME13676	BRALA08293
OG0007364	DROME21809	BRALA08059
OG0007365	DROME04793	BRALA05325
OG0007366	DROME08151	BRALA31025
OG0007367	DROME04903	BRALA00971
OG0007368	DROME12399	BRALA07746
OG0007370	DROME03968	BRALA14953
OG0007371	DROME02186	BRALA11443
OG0007374	DROME19817, DROME06981, DROME06980	BRALA18990
OG0007376	DROME12395	BRALA21288
OG0007377	DROME11841	BRALA03029
OG0007378	DROME12005	BRALA13639
OG0007379	DROME14877	BRALA24434
OG0007382	DROME00478	BRALA16494
OG0007383	DROME15992, DROME15994, DROME15993	BRALA18815
OG0007385	DROME05965	BRALA25387
OG0007386	DROME08936	BRALA15131
OG0007387	DROME11857	BRALA24094
OG0007388	DROME07430	BRALA05214
OG0007389	DROME20485	BRALA20644
OG0007391	DROME08685, DROME08686	BRALA28883
OG0007393	DROME14294	BRALA13386
OG0007394	DROME19789	BRALA12036
OG0007395	DROME15690	BRALA06410
OG0007396	DROME11407	BRALA03114
OG0007397	DROME14953	BRALA01278
OG0007399	DROME04756	BRALA14407
OG0007400	DROME05763	BRALA06164
OG0007401	DROME20204	BRALA12586
OG0007403	DROME05771	BRALA16422
OG0007405	DROME10897, DROME10896	BRALA33876
OG0007407	DROME09567	BRALA06603
OG0007408	DROME15350, DROME15352	BRALA16019
OG0007409	DROME12956	BRALA16018
OG0007411	DROME09875	BRALA07828
OG0007412	DROME16298	BRALA24506
OG0007413	DROME04023	BRALA14117
OG0007414	DROME09035, DROME09036	BRALA00794
OG0007416	DROME19013, DROME13286	BRALA22926
OG0007417	DROME06465	BRALA28685
OG0007418	DROME19454, DROME19453	BRALA07233
OG0007419	DROME15814	BRALA32702
OG0007422	DROME18166, DROME18165	BRALA31055
OG0007423	DROME21225	BRALA06360
OG0007424	DROME15021	BRALA19512
OG0007425	DROME18621	BRALA18724
OG0007427	DROME13387	BRALA13862
OG0007431	DROME18094	BRALA00289
OG0007432	DROME11099	BRALA05560
OG0007433	DROME15002, DROME15003	BRALA02285
OG0007438	DROME05724	BRALA35881, BRALA35657, BRALA35687
OG0007442	DROME17214	BRALA00948
OG0007445	DROME12184, DROME12185	BRALA34871
OG0007446	DROME18838	BRALA24916
OG0007450	DROME18174	BRALA35694
OG0007451	DROME01044	BRALA19075
OG0007452	DROME05562	BRALA30585
OG0007453	DROME08632, DROME08631	BRALA02538
OG0007454	DROME01936	BRALA11674, BRALA11657
OG0007455	DROME05407	BRALA23733
OG0007456	DROME08553	BRALA10347
OG0007458	DROME06115	BRALA00936
OG0007459	DROME15675	BRALA25784
OG0007460	DROME11931	BRALA31050
OG0007461	DROME04326	BRALA26165, BRALA26166
OG0007462	DROME09094	BRALA04774
OG0007463	DROME11508	BRALA34987
OG0007470	DROME12837, DROME12836, DROME04638	BRALA00749
OG0007472	DROME12085	BRALA15060
OG0007473	DROME00942	BRALA14480
OG0007476	DROME01998	BRALA05145
OG0007477	DROME18579	BRALA20995
OG0007478	DROME11578	BRALA07242
OG0007480	DROME01310	BRALA27468
OG0007481	DROME06787	BRALA28931
OG0007482	DROME19386	BRALA05483
OG0007483	DROME16379	BRALA14638
OG0007484	DROME13008	BRALA34970, BRALA25018
