Orthogroup	MOUSE	BRALA
OG0008903	MOUSE46743, MOUSE46744, MOUSE46745, MOUSE46742	BRALA17180
OG0008907	MOUSE46078	BRALA06239
OG0008910	MOUSE12297, MOUSE12296	BRALA21579
OG0008911	MOUSE14375, MOUSE14374	BRALA27205
OG0008913	MOUSE29119	BRALA18540
OG0008914	MOUSE45349, MOUSE45348	BRALA28778
OG0008915	MOUSE36164, MOUSE36165, MOUSE36166	BRALA21243
OG0008916	MOUSE47765	BRALA15665
OG0008917	MOUSE12530	BRALA22737
OG0008918	MOUSE30436, MOUSE30431, MOUSE30432, MOUSE30433, MOUSE30434, MOUSE30430, MOUSE30429, MOUSE30435	BRALA16541
OG0008922	MOUSE39477, MOUSE39478, MOUSE39476	BRALA02188
OG0008923	MOUSE06840	BRALA24473
OG0008924	MOUSE04707	BRALA22720
OG0008925	MOUSE13959	BRALA17172, BRALA17171
OG0008928	MOUSE35466, MOUSE35465	BRALA01939
OG0008929	MOUSE27550, MOUSE27549	BRALA26241
OG0008934	MOUSE18795, MOUSE18794, MOUSE18793	BRALA21575
OG0008936	MOUSE44624, MOUSE44626, MOUSE44625, MOUSE44627, MOUSE44623, MOUSE44622	BRALA21719, BRALA35448
OG0008937	MOUSE22000	BRALA27864
OG0008938	MOUSE40564, MOUSE40565	BRALA33318
OG0008940	MOUSE45368, MOUSE45369	BRALA19012
OG0008942	MOUSE33589	BRALA24416
OG0008945	MOUSE02736, MOUSE02737, MOUSE02735	BRALA29254
OG0008946	MOUSE38810, MOUSE38812, MOUSE38811	BRALA28598
OG0008953	MOUSE04195, MOUSE04196	BRALA17142
OG0008955	MOUSE27924, MOUSE27921, MOUSE27922, MOUSE27920, MOUSE27923	BRALA28537
OG0008959	MOUSE35130	BRALA01481
OG0008969	MOUSE53391, MOUSE53390, MOUSE53389	BRALA03250
OG0008977	MOUSE13417	BRALA26321, BRALA12665
OG0008978	MOUSE32043, MOUSE32042, MOUSE32041, MOUSE32038, MOUSE32033, MOUSE32035, MOUSE32036, MOUSE32032, MOUSE32034, MOUSE32037, MOUSE32039, MOUSE32040	BRALA21135
OG0008979	MOUSE13239, MOUSE13236, MOUSE13235, MOUSE13232, MOUSE13237, MOUSE13238, MOUSE13234, MOUSE13233	BRALA00757
OG0008981	MOUSE01073, MOUSE03882, MOUSE01074	BRALA03601
OG0008982	MOUSE44091, MOUSE27231	BRALA07674
OG0008985	MOUSE28411, MOUSE32044	BRALA12439
OG0008989	MOUSE47656, MOUSE47653, MOUSE47654, MOUSE47655	BRALA18029, BRALA02685, BRALA02687, BRALA20031
OG0008990	MOUSE39905	BRALA07068
OG0008991	MOUSE18398, MOUSE32652, MOUSE32653, MOUSE32655, MOUSE32651	BRALA04485
OG0009000	MOUSE12276	BRALA21543, BRALA29116, BRALA05868, BRALA33669, BRALA11569, BRALA19862, BRALA19853, BRALA30561, BRALA19824, BRALA32037
OG0009044	MOUSE10634	BRALA31022
OG0009052	MOUSE38452	BRALA06022
OG0009054	MOUSE45063, MOUSE45064, MOUSE45065	BRALA18713
OG0009055	MOUSE53864	BRALA30859, BRALA27360
OG0009056	MOUSE27818, MOUSE27817	BRALA10921, BRALA10799
OG0009061	MOUSE07289	BRALA22505
OG0009062	MOUSE32359	BRALA16907
OG0009064	MOUSE29482	BRALA05527
OG0009067	MOUSE39418	BRALA12094
OG0009069	MOUSE17770	BRALA10186
OG0009070	MOUSE06654, MOUSE06655, MOUSE06656	BRALA20738
OG0009071	MOUSE00530	BRALA27976, BRALA34842
OG0009074	MOUSE24164, MOUSE24163	BRALA30722
OG0009076	MOUSE20415	BRALA22486
OG0009078	MOUSE01572, MOUSE01573, MOUSE01571	BRALA27983
OG0009079	MOUSE01157, MOUSE13891, MOUSE01158	BRALA12589
OG0009083	MOUSE21748	BRALA23740
OG0009084	MOUSE35410	BRALA15370
OG0009085	MOUSE34580	BRALA05507
OG0009091	MOUSE04753, MOUSE04752	BRALA16726
OG0009092	MOUSE01545, MOUSE01546, MOUSE01544, MOUSE01543	BRALA30142
OG0009094	MOUSE05055, MOUSE05054	BRALA21937
OG0009095	MOUSE49666, MOUSE49665	BRALA03346
OG0009099	MOUSE07897, MOUSE07896	BRALA23133
OG0009107	MOUSE36560, MOUSE36559	BRALA29623
OG0009110	MOUSE22450, MOUSE22451	BRALA10741
OG0009113	MOUSE19992, MOUSE04401, MOUSE04400, MOUSE04399	BRALA34324
OG0009114	MOUSE54781, MOUSE54780	BRALA28082
OG0009115	MOUSE17519	BRALA05149
OG0009117	MOUSE07867, MOUSE07866, MOUSE07865	BRALA22488
OG0009118	MOUSE36599	BRALA05213
OG0009119	MOUSE09958	BRALA20080
OG0009120	MOUSE10606, MOUSE10604	BRALA14613
OG0009121	MOUSE07441, MOUSE07442	BRALA30881
OG0009125	MOUSE34083, MOUSE34082	BRALA17527
OG0009129	MOUSE25456	BRALA02651
OG0009131	MOUSE09375	BRALA35724
OG0009132	MOUSE14958, MOUSE14956, MOUSE14957	BRALA15923
OG0009133	MOUSE34361	BRALA17890, BRALA17889
OG0009134	MOUSE50514, MOUSE50515	BRALA00279
OG0009135	MOUSE34506	BRALA19626
OG0009136	MOUSE24476, MOUSE24477, MOUSE24478, MOUSE24475	BRALA11941
OG0009137	MOUSE50628	BRALA10897
OG0009138	MOUSE42042	BRALA34689, BRALA30845, BRALA35523
OG0009140	MOUSE28878, MOUSE28881, MOUSE28880, MOUSE28879	BRALA19119
OG0009141	MOUSE15815	BRALA34716
OG0009143	MOUSE54303, MOUSE54306, MOUSE54304, MOUSE54305	BRALA12756
OG0009144	MOUSE27816	BRALA16355
OG0009145	MOUSE13074	BRALA16160
OG0009148	MOUSE19042	BRALA01566
OG0009149	MOUSE49502	BRALA09242
OG0009150	MOUSE16676	BRALA30166
OG0009151	MOUSE21163	BRALA06692
OG0009153	MOUSE32615	BRALA22180
OG0009154	MOUSE05714, MOUSE26592	BRALA00153
OG0009156	MOUSE12631, MOUSE12632, MOUSE12633, MOUSE12630	BRALA18998, BRALA17165
OG0009157	MOUSE27871	BRALA28876
OG0009158	MOUSE07629, MOUSE07630	BRALA10838
OG0009162	MOUSE36287	BRALA19514, BRALA06706, BRALA05904, BRALA19762
OG0009163	MOUSE06417	BRALA25034
OG0009164	MOUSE33197, MOUSE33198	BRALA00857
OG0009166	MOUSE12629, MOUSE12628	BRALA21167
OG0009167	MOUSE27821	BRALA10081
OG0009168	MOUSE41404	BRALA27400
OG0009169	MOUSE31278	BRALA18947
OG0009170	MOUSE46767	BRALA35292, BRALA29847
OG0009172	MOUSE35213	BRALA07436
OG0009174	MOUSE21100, MOUSE21102, MOUSE21101	BRALA16276
OG0009175	MOUSE30471, MOUSE30470	BRALA14628
OG0009176	MOUSE15432, MOUSE15433	BRALA27004, BRALA05657
OG0009178	MOUSE53596	BRALA15388
OG0009180	MOUSE38073, MOUSE02743	BRALA16224
OG0009181	MOUSE44786	BRALA13515
OG0009182	MOUSE28204	BRALA23079
OG0009183	MOUSE37914, MOUSE37913	BRALA18833
OG0009185	MOUSE10498, MOUSE10499, MOUSE10501, MOUSE10500	BRALA04149
OG0009191	MOUSE09704, MOUSE09703, MOUSE09702, MOUSE09707, MOUSE09700, MOUSE09699, MOUSE09696, MOUSE09701	BRALA34963
OG0009195	MOUSE03858	BRALA01482
OG0009196	MOUSE10369, MOUSE32589	BRALA11271
OG0009197	MOUSE13072, MOUSE13073, MOUSE13071	BRALA16159
OG0009198	MOUSE29878	BRALA09508
OG0009203	MOUSE39088, MOUSE39087	BRALA20170, BRALA18997
OG0009208	MOUSE26363, MOUSE53326	BRALA10675
OG0009211	MOUSE00180, MOUSE33810	BRALA19300
OG0009214	MOUSE38079, MOUSE38080, MOUSE38081	BRALA24260
OG0009216	MOUSE21754, MOUSE21753	BRALA30435, BRALA15135
OG0009219	MOUSE26298, MOUSE26299, MOUSE26297, MOUSE26294, MOUSE26293, MOUSE26296, MOUSE26295	BRALA07364
OG0009222	MOUSE16851	BRALA04399
OG0009224	MOUSE12759, MOUSE03116	BRALA24590
OG0009225	MOUSE02935, MOUSE02934	BRALA00399
OG0009226	MOUSE03575, MOUSE03574, MOUSE03572, MOUSE03571, MOUSE03573	BRALA20661, BRALA20666
OG0009230	MOUSE50111	BRALA13379
OG0009230	MOUSE50112	BRALA07677
OG0009231	MOUSE15899, MOUSE15897, MOUSE15898	BRALA12023
OG0009232	MOUSE32306, MOUSE32305	BRALA29290
OG0009293	MOUSE33110	BRALA00720
OG0009296	MOUSE19216	BRALA01399
OG0009305	MOUSE19780	BRALA00580
OG0009310	MOUSE20845, MOUSE20846, MOUSE20847	BRALA28856
OG0009311	MOUSE36471, MOUSE36470	BRALA19236
OG0009312	MOUSE14319	BRALA08769
OG0009313	MOUSE17103	BRALA13086
OG0009315	MOUSE54427	BRALA05899
OG0009320	MOUSE16264	BRALA01411, BRALA28204
OG0009322	MOUSE25335, MOUSE25334	BRALA18442
OG0009323	MOUSE14574, MOUSE24269, MOUSE14573, MOUSE14572	BRALA01975
OG0009327	MOUSE45960, MOUSE45957, MOUSE45959, MOUSE45958, MOUSE45956, MOUSE45955	BRALA08860
OG0009328	MOUSE07749, MOUSE07750	BRALA21473
OG0009330	MOUSE51545, MOUSE51546	BRALA05280
OG0009331	MOUSE25280	BRALA00204
OG0009335	MOUSE48885, MOUSE48884, MOUSE48883	BRALA00728
OG0009337	MOUSE12653	BRALA14576
OG0009338	MOUSE48712, MOUSE48710, MOUSE48711	BRALA16943
OG0009339	MOUSE47397, MOUSE47398, MOUSE47399	BRALA21120
OG0009340	MOUSE16114	BRALA16605
OG0009345	MOUSE05667	BRALA10703
OG0009348	MOUSE37547	BRALA17757, BRALA17756
OG0009349	MOUSE25116	BRALA07395
OG0009350	MOUSE41998, MOUSE41999	BRALA17314
OG0009352	MOUSE46678, MOUSE46679, MOUSE46680	BRALA16377
OG0009354	MOUSE10497	BRALA26573
OG0009357	MOUSE10518	BRALA05243
OG0009358	MOUSE05615	BRALA07358
OG0009363	MOUSE37978	BRALA22159
OG0009365	MOUSE18517, MOUSE18516, MOUSE53639	BRALA07994
OG0009369	MOUSE52795	BRALA12716
OG0009371	MOUSE33875, MOUSE33876	BRALA34598
OG0009378	MOUSE13979	BRALA15787
OG0009380	MOUSE02155	BRALA26586
OG0009384	MOUSE00727	BRALA13652
OG0009385	MOUSE15221, MOUSE15220, MOUSE15222	BRALA17721
OG0009392	MOUSE14274, MOUSE14273, MOUSE14272	BRALA14009
OG0009393	MOUSE05050	BRALA23028
OG0009399	MOUSE51275	BRALA12180
OG0009401	MOUSE06081	BRALA27590
OG0009404	MOUSE16568	BRALA27515
OG0009405	MOUSE32439	BRALA13525
OG0009407	MOUSE03777	BRALA34751
OG0009408	MOUSE15217	BRALA28426, BRALA33119
OG0009409	MOUSE00937, MOUSE00936	BRALA21694
OG0009410	MOUSE40604, MOUSE40603	BRALA18958
OG0009415	MOUSE04388	BRALA11437
OG0009418	MOUSE49877	BRALA34561
OG0009425	MOUSE00919, MOUSE00920	BRALA27928
OG0009426	MOUSE08240, MOUSE08241	BRALA26243
OG0009427	MOUSE18713	BRALA13784
OG0009430	MOUSE47767, MOUSE47766	BRALA11504
OG0009434	MOUSE37630	BRALA29421
OG0009436	MOUSE51411	BRALA08355
OG0009437	MOUSE08128, MOUSE08129, MOUSE18125, MOUSE18126, MOUSE08127	BRALA20761
OG0009440	MOUSE02939	BRALA17775
OG0009443	MOUSE10887, MOUSE10891, MOUSE10890, MOUSE10888, MOUSE10886, MOUSE10892, MOUSE10889	BRALA15805
OG0009448	MOUSE03877, MOUSE03878	BRALA17710
OG0009449	MOUSE13049, MOUSE13048, MOUSE13047	BRALA26985
OG0009452	MOUSE41056, MOUSE41055	BRALA13295
OG0009465	MOUSE54994, MOUSE52161, MOUSE16395	BRALA35522, BRALA34200
OG0009468	MOUSE09688, MOUSE09689	BRALA15080
OG0009470	MOUSE21581, MOUSE28807, MOUSE28806, MOUSE28805	BRALA01553, BRALA01551
OG0009474	MOUSE54988, MOUSE54989	BRALA00360
OG0009475	MOUSE38043, MOUSE38041	BRALA24269, BRALA01563, BRALA15518
OG0009480	MOUSE08534, MOUSE22965	BRALA15226
OG0009483	MOUSE49763, MOUSE49764, MOUSE49766	BRALA12485
OG0009485	MOUSE06426, MOUSE17120	BRALA25036
OG0009486	MOUSE13769	BRALA18698, BRALA18699
OG0009543	MOUSE37544, MOUSE37543, MOUSE37542	BRALA24262
OG0009548	MOUSE40252, MOUSE40253	BRALA03623
OG0009552	MOUSE04866	BRALA25352
OG0009554	MOUSE30633	BRALA16588
OG0009562	MOUSE14174	BRALA11234
OG0009571	MOUSE20137	BRALA16630
OG0009584	MOUSE21251, MOUSE21250	BRALA23633
OG0009586	MOUSE00728	BRALA26325
OG0009587	MOUSE03953, MOUSE03954	BRALA11199, BRALA11201
OG0009590	MOUSE53765	BRALA06074
OG0009591	MOUSE05358	BRALA04414, BRALA20890
OG0009595	MOUSE06955, MOUSE06957, MOUSE06956	BRALA04626
OG0009598	MOUSE32733	BRALA05281
OG0009604	MOUSE49588	BRALA03268
OG0009607	MOUSE18166	BRALA20897
OG0009614	MOUSE38522, MOUSE38521	BRALA06398
OG0009620	MOUSE44767	BRALA10800, BRALA10922
OG0009622	MOUSE16603, MOUSE16602	BRALA18840
OG0009624	MOUSE25531, MOUSE25530	BRALA10713
OG0009627	MOUSE40761	BRALA15325
OG0009629	MOUSE41982	BRALA07743
OG0009630	MOUSE26661	BRALA15002
OG0009637	MOUSE53692	BRALA06100, BRALA17683
OG0009640	MOUSE55355, MOUSE55356, MOUSE55357	BRALA15950
OG0009649	MOUSE36930	BRALA29136
OG0009650	MOUSE12348	BRALA03440
OG0009652	MOUSE11764, MOUSE11763	BRALA26144
OG0009653	MOUSE12890	BRALA16250
OG0009654	MOUSE06038	BRALA10438
OG0009656	MOUSE19620	BRALA18470
OG0009659	MOUSE22026, MOUSE22025, MOUSE22027, MOUSE22028, MOUSE22022, MOUSE22024, MOUSE22023	BRALA10820
OG0009661	MOUSE38574, MOUSE38577, MOUSE38576, MOUSE38575	BRALA01687
OG0009665	MOUSE30060	BRALA23276
OG0009669	MOUSE29792, MOUSE29793	BRALA12668
OG0009676	MOUSE09993	BRALA29430
OG0009678	MOUSE32246, MOUSE32247	BRALA01375
OG0009680	MOUSE31369, MOUSE31371, MOUSE31370, MOUSE31368, MOUSE31372	BRALA05256
OG0009681	MOUSE17037	BRALA06256
OG0009683	MOUSE07932	BRALA17382
OG0009684	MOUSE00548, MOUSE00549	BRALA18803
OG0009685	MOUSE19209, MOUSE19208	BRALA29713
OG0009691	MOUSE46365, MOUSE46364	BRALA24238
OG0009695	MOUSE10861	BRALA22721
OG0009700	MOUSE31148, MOUSE31147	BRALA21855, BRALA18054
OG0009707	MOUSE32753, MOUSE32754, MOUSE32752	BRALA01223
OG0009714	MOUSE42115, MOUSE42116, MOUSE42118	BRALA23055
OG0009719	MOUSE39764, MOUSE05665, MOUSE05664	BRALA00342
OG0009723	MOUSE02943, MOUSE02944	BRALA20879
OG0009724	MOUSE52071, MOUSE52070, MOUSE52069	BRALA28169, BRALA08307
OG0009730	MOUSE45872, MOUSE45875, MOUSE45874, MOUSE45873	BRALA13209
OG0009737	MOUSE12424	BRALA16493, BRALA16498
OG0009743	MOUSE13965	BRALA14470, BRALA09509
OG0009747	MOUSE16796	BRALA18325
OG0009762	MOUSE46026, MOUSE46027, MOUSE46028, MOUSE46023, MOUSE46025, MOUSE46024	BRALA13113
OG0009843	MOUSE40713, MOUSE40710, MOUSE40712, MOUSE40711	BRALA17152
OG0009861	MOUSE15416, MOUSE15415	BRALA00481
OG0009871	MOUSE41247	BRALA25732
OG0009873	MOUSE14612	BRALA00413
OG0009874	MOUSE51659	BRALA06968
OG0009875	MOUSE49267	BRALA12454
OG0009877	MOUSE19252	BRALA11895
OG0009882	MOUSE49943	BRALA17808
OG0009890	MOUSE19250	BRALA16602
OG0009892	MOUSE48581	BRALA13546
OG0009896	MOUSE06104, MOUSE06105, MOUSE03744	BRALA11236
OG0009897	MOUSE29253, MOUSE29252	BRALA09639
OG0009902	MOUSE50674	BRALA08019
OG0009903	MOUSE38660, MOUSE38659, MOUSE38661	BRALA25268
OG0009906	MOUSE24647, MOUSE24648	BRALA22491
OG0009908	MOUSE05587	BRALA20018
OG0009911	MOUSE03994	BRALA05445
OG0009913	MOUSE25809, MOUSE25810	BRALA31424
OG0009923	MOUSE18183	BRALA29453, BRALA13793
OG0009925	MOUSE30785, MOUSE30786	BRALA16530
OG0009926	MOUSE25853	BRALA35838
OG0009929	MOUSE04540	BRALA23572
OG0009931	MOUSE19205	BRALA19601, BRALA03772
OG0009935	MOUSE07156, MOUSE07157, MOUSE07155	BRALA22860
OG0009952	MOUSE08727	BRALA07363
OG0009953	MOUSE20887, MOUSE12874	BRALA01398
OG0009956	MOUSE33631	BRALA01256
OG0009960	MOUSE08151, MOUSE08150	BRALA12032
OG0009964	MOUSE26551, MOUSE26549, MOUSE26550, MOUSE26552	BRALA04895
OG0009965	MOUSE27653	BRALA33341
OG0009968	MOUSE11718, MOUSE11717	BRALA13344
OG0009971	MOUSE11431	BRALA06616
OG0009972	MOUSE10660, MOUSE10658, MOUSE10657, MOUSE10661, MOUSE10659	BRALA16798
OG0009976	MOUSE20470, MOUSE20469	BRALA02296
OG0009989	MOUSE20896	BRALA07559
OG0009995	MOUSE10137, MOUSE10136	BRALA07352
OG0010001	MOUSE18992, MOUSE18993	BRALA34255
OG0010005	MOUSE14524	BRALA18249
OG0010006	MOUSE34475, MOUSE34470, MOUSE34467, MOUSE34469, MOUSE34473, MOUSE34471, MOUSE34472	BRALA10285
OG0010007	MOUSE27246, MOUSE27245, MOUSE27244, MOUSE27242, MOUSE27243, MOUSE27248, MOUSE27247	BRALA24288
OG0010014	MOUSE43207, MOUSE08258	BRALA22477
OG0010018	MOUSE06841, MOUSE06843, MOUSE13556	BRALA00809
OG0010018	MOUSE06842	BRALA00805
OG0010022	MOUSE20438, MOUSE20439, MOUSE20437	BRALA02537
OG0010023	MOUSE50473, MOUSE50471, MOUSE50472	BRALA06801
OG0010024	MOUSE08112, MOUSE08105, MOUSE08108, MOUSE08111, MOUSE08110, MOUSE08107, MOUSE08109, MOUSE08106	BRALA21176
OG0010028	MOUSE21913	BRALA21650, BRALA13177
OG0010031	MOUSE31494, MOUSE31493	BRALA35503
OG0010032	MOUSE21522, MOUSE06868	BRALA21278
OG0010033	MOUSE47901	BRALA09589, BRALA09997, BRALA21692, BRALA26882
OG0010047	MOUSE17106, MOUSE17108, MOUSE17107, MOUSE17105	BRALA10441
OG0010123	MOUSE06361	BRALA30085, BRALA11251
OG0010125	MOUSE48841	BRALA34719
OG0010139	MOUSE16540	BRALA06822
OG0010163	MOUSE04709, MOUSE04708	BRALA32271
OG0010164	MOUSE10862	BRALA28149
OG0010170	MOUSE39862, MOUSE39861	BRALA03163
OG0010172	MOUSE32190	BRALA16860
OG0010177	MOUSE34887	BRALA27294
OG0010180	MOUSE35462, MOUSE35463, MOUSE35464	BRALA14547
OG0010188	MOUSE25528	BRALA10125
OG0010190	MOUSE04351	BRALA09909
OG0010192	MOUSE32547	BRALA27288
OG0010194	MOUSE19679	BRALA26106, BRALA09493
OG0010198	MOUSE18880	BRALA18123
OG0010210	MOUSE18459, MOUSE18458	BRALA05329
OG0010212	MOUSE37892, MOUSE37890	BRALA28686
OG0010213	MOUSE35394	BRALA08214
OG0010218	MOUSE10185, MOUSE10184	BRALA03101
OG0010231	MOUSE05324	BRALA29090
OG0010232	MOUSE38873, MOUSE36427, MOUSE36426	BRALA13136
OG0010235	MOUSE33125	BRALA16466
OG0010246	MOUSE27814, MOUSE42656, MOUSE42657, MOUSE27815	BRALA29681
OG0010249	MOUSE50882, MOUSE50881	BRALA17820
OG0010254	MOUSE44749, MOUSE44748, MOUSE44750, MOUSE44747	BRALA17905
OG0010256	MOUSE12601	BRALA23812
OG0010259	MOUSE19401	BRALA02476
OG0010266	MOUSE24664, MOUSE24665, MOUSE24666, MOUSE24663	BRALA31745
OG0010268	MOUSE34511	BRALA31928
OG0010271	MOUSE37477	BRALA24151
OG0010276	MOUSE50433	BRALA01964
OG0010289	MOUSE28715	BRALA35051, BRALA33584
OG0010304	MOUSE22623, MOUSE22628	BRALA04965, BRALA04964
OG0010311	MOUSE51731	BRALA03724, BRALA18638
OG0010314	MOUSE28742, MOUSE28740, MOUSE28741	BRALA03333
OG0010323	MOUSE03592	BRALA13149
OG0010326	MOUSE39583, MOUSE39584	BRALA27761, BRALA33582, BRALA18158, BRALA33583
OG0010327	MOUSE13028	BRALA22430
OG0010330	MOUSE46293, MOUSE46291, MOUSE38023	BRALA18876
OG0010333	MOUSE09249, MOUSE09248, MOUSE09246, MOUSE09247, MOUSE09245	BRALA33519
OG0010334	MOUSE55341, MOUSE48232, MOUSE48231	BRALA22726, BRALA22727
OG0010336	MOUSE26316, MOUSE14750	BRALA05850
OG0010338	MOUSE08537, MOUSE08538, MOUSE08539, MOUSE08536, MOUSE08535	BRALA28138
OG0010345	MOUSE48733, MOUSE48734, MOUSE48732, MOUSE48731, MOUSE48730, MOUSE48728, MOUSE48729	BRALA11833
OG0010346	MOUSE07200	BRALA33257
OG0010347	MOUSE03947, MOUSE12341, MOUSE12342, MOUSE12343, MOUSE12344, MOUSE12338, MOUSE12339	BRALA31983, BRALA01843
OG0010349	MOUSE46035, MOUSE06047, MOUSE06046	BRALA08023
OG0010353	MOUSE31644, MOUSE31643	BRALA03635
OG0010355	MOUSE42286, MOUSE42287, MOUSE42285, MOUSE42288	BRALA15588, BRALA03209, BRALA16017
OG0010379	MOUSE29957	BRALA06108
OG0010484	MOUSE38316	BRALA08878
OG0010490	MOUSE25237, MOUSE25238	BRALA18309
OG0010494	MOUSE46343	BRALA24274
OG0010502	MOUSE37449	BRALA27766
OG0010525	MOUSE00621, MOUSE00622, MOUSE00619	BRALA31072
OG0010540	MOUSE23702, MOUSE23704, MOUSE23703	BRALA05366
OG0010541	MOUSE54012	BRALA03600, BRALA03599
OG0010542	MOUSE27458	BRALA25110
OG0010543	MOUSE09566, MOUSE09565	BRALA27743
OG0010548	MOUSE06834	BRALA08322
OG0010557	MOUSE34545	BRALA12953
OG0010566	MOUSE35899, MOUSE35900, MOUSE35901	BRALA25066, BRALA34619, BRALA25067
OG0010574	MOUSE30360	BRALA15374
OG0010575	MOUSE00142	BRALA03559, BRALA28097
OG0010592	MOUSE33399, MOUSE10495	BRALA15397
OG0010612	MOUSE27249	BRALA08809
OG0010634	MOUSE26200	BRALA09069
OG0010640	MOUSE16984	BRALA13130
OG0010641	MOUSE24526	BRALA32103
OG0010643	MOUSE06468, MOUSE06469, MOUSE06466	BRALA13039
OG0010672	MOUSE40737, MOUSE40738, MOUSE40740, MOUSE40741	BRALA24285
OG0010676	MOUSE37941, MOUSE04541	BRALA21268
OG0010680	MOUSE22772, MOUSE22773, MOUSE22770, MOUSE22771, MOUSE22768, MOUSE22769	BRALA29958
OG0010701	MOUSE02076, MOUSE02074, MOUSE02075	BRALA03129
OG0010705	MOUSE45689	BRALA19516
OG0010706	MOUSE09957, MOUSE09956, MOUSE09952	BRALA18597
OG0010709	MOUSE30244, MOUSE30237, MOUSE30239, MOUSE30241, MOUSE30242, MOUSE30243, MOUSE30240, MOUSE30238, MOUSE30235, MOUSE30236	BRALA09455
OG0010831	MOUSE22227	BRALA00499
OG0010843	MOUSE34494	BRALA05678
OG0010844	MOUSE14491, MOUSE14492	BRALA10977
OG0010850	MOUSE32805	BRALA24095
OG0010876	MOUSE02757	BRALA24224
OG0010898	MOUSE12492	BRALA16852
OG0010903	MOUSE24880, MOUSE24881	BRALA17216
OG0010915	MOUSE52396	BRALA25789
OG0010918	MOUSE32228	BRALA11444
OG0010951	MOUSE30454	BRALA09453
OG0010953	MOUSE28067	BRALA15239
OG0010962	MOUSE08972, MOUSE08971	BRALA17097
OG0010987	MOUSE25806, MOUSE25807	BRALA02674
OG0010990	MOUSE17170	BRALA15410
OG0010994	MOUSE42815, MOUSE42814, MOUSE42813	BRALA09785
OG0011003	MOUSE54374, MOUSE54373	BRALA17178
OG0011027	MOUSE45888	BRALA02182
OG0011029	MOUSE13027	BRALA15384
OG0011032	MOUSE06407	BRALA19322
OG0011039	MOUSE54010	BRALA18814
OG0011041	MOUSE33591	BRALA01123
OG0011047	MOUSE06782, MOUSE06783, MOUSE06781	BRALA08328, BRALA23789, BRALA08329
OG0011055	MOUSE14028, MOUSE14027	BRALA11159
OG0011061	MOUSE10385	BRALA09458
OG0011065	MOUSE19513, MOUSE19512, MOUSE19511, MOUSE19510	BRALA18522
OG0011071	MOUSE33328, MOUSE33330, MOUSE33329	BRALA00745
OG0011072	MOUSE25117	BRALA03174, BRALA03175
OG0011076	MOUSE04745, MOUSE04744, MOUSE04746	BRALA18660
OG0011090	MOUSE35019	BRALA31500, BRALA13627, BRALA31499
OG0011101	MOUSE17366, MOUSE17365, MOUSE17367	BRALA08720
OG0011202	MOUSE20126	BRALA20855
OG0011217	MOUSE16911, MOUSE16910	BRALA28305
OG0011218	MOUSE25020, MOUSE26601, MOUSE26600, MOUSE02582	BRALA14027
OG0011227	MOUSE21332	BRALA13858
OG0011229	MOUSE14677	BRALA04828
OG0011232	MOUSE49636, MOUSE49637	BRALA22393
OG0011239	MOUSE17036	BRALA19495
OG0011242	MOUSE07949, MOUSE07948	BRALA21479
OG0011259	MOUSE53100	BRALA17432
OG0011260	MOUSE03155, MOUSE03154	BRALA01242
OG0011293	MOUSE54969	BRALA14558
OG0011298	MOUSE16480, MOUSE24265	BRALA18330
OG0011305	MOUSE36561	BRALA24035
OG0011315	MOUSE51359, MOUSE51358, MOUSE36735, MOUSE36736	BRALA03640
OG0011317	MOUSE02722	BRALA21983
OG0011318	MOUSE05586, MOUSE05585	BRALA10733
OG0011322	MOUSE15623	BRALA00457
OG0011346	MOUSE20242, MOUSE20243	BRALA32998
OG0011373	MOUSE11250, MOUSE11249	BRALA27293
OG0011402	MOUSE39951, MOUSE39953, MOUSE39952, MOUSE39949, MOUSE39950	BRALA14804
OG0011408	MOUSE48229, MOUSE48230	BRALA28788
OG0011414	MOUSE35771, MOUSE35770	BRALA23446
OG0011418	MOUSE01149, MOUSE01150	BRALA10725
OG0011424	MOUSE13280	BRALA08465, BRALA08466
OG0011433	MOUSE49908, MOUSE49907, MOUSE49909	BRALA21510, BRALA25907
OG0011435	MOUSE24922	BRALA17186, BRALA09270
OG0011444	MOUSE50539, MOUSE50540, MOUSE50541, MOUSE50542	BRALA12090
OG0011458	MOUSE52215, MOUSE52212, MOUSE52211	BRALA16535
OG0011461	MOUSE18838	BRALA27715, BRALA27714
OG0011486	MOUSE53060	BRALA14842
OG0011618	MOUSE01733, MOUSE01732	BRALA13380
OG0011624	MOUSE18091	BRALA19059
OG0011637	MOUSE33990	BRALA30162
OG0011659	MOUSE17914	BRALA08116
OG0011663	MOUSE49663, MOUSE49664	BRALA03345
OG0011676	MOUSE34431	BRALA28432
OG0011705	MOUSE48913	BRALA05215
OG0011707	MOUSE51314, MOUSE51315	BRALA24045
OG0011714	MOUSE02628	BRALA00960, BRALA07973
OG0011726	MOUSE45068	BRALA11802
OG0011732	MOUSE39946	BRALA12492
OG0011745	MOUSE01915, MOUSE01914	BRALA07660
OG0011756	MOUSE06348	BRALA05910, BRALA02616, BRALA05911, BRALA05919, BRALA34999
OG0011759	MOUSE15647	BRALA24116
OG0011780	MOUSE53865	BRALA12148
OG0011784	MOUSE10090	BRALA18183
OG0011822	MOUSE15593	BRALA35753
OG0011868	MOUSE27164	BRALA15295
OG0011874	MOUSE11489, MOUSE11488, MOUSE11487	BRALA06668
