Orthogroup	MOUSE	DANRE
OG0005946	MOUSE53517, MOUSE53518	DANRE40755, DANRE40756
OG0005947	MOUSE13120, MOUSE13122	DANRE16088
OG0005948	MOUSE21172	DANRE04336, DANRE05014, DANRE05013, DANRE05011, DANRE05012
OG0005949	MOUSE37563, MOUSE37562	DANRE36776
OG0005950	MOUSE06850	DANRE12068
OG0005951	MOUSE48577, MOUSE48576	DANRE01837, DANRE01838, DANRE01839, DANRE01836
OG0005952	MOUSE02830	DANRE00112, DANRE00113
OG0005953	MOUSE10404, MOUSE10401	DANRE34696, DANRE34697
OG0005954	MOUSE49217, MOUSE49216, MOUSE49215	DANRE25527
OG0005955	MOUSE12785	DANRE41176
OG0005956	MOUSE32844	DANRE19452
OG0005957	MOUSE32426	DANRE38099, DANRE38097
OG0005958	MOUSE27529, MOUSE27528, MOUSE27527	DANRE11895
OG0005959	MOUSE30215, MOUSE30216, MOUSE30219, MOUSE30217, MOUSE30218, MOUSE30214	DANRE13565
OG0005960	MOUSE36097, MOUSE36098	DANRE06005
OG0005961	MOUSE40919, MOUSE40920, MOUSE40922, MOUSE40921, MOUSE40918, MOUSE40923	DANRE36709, DANRE36708
OG0005962	MOUSE17277, MOUSE17275, MOUSE17276, MOUSE17270, MOUSE17271, MOUSE17273, MOUSE17274, MOUSE17272	DANRE40347, DANRE40346
OG0005963	MOUSE09064	DANRE17985, DANRE17983, DANRE17984
OG0005964	MOUSE02251, MOUSE02249, MOUSE02253, MOUSE02250, MOUSE02252	DANRE31154, DANRE31155, DANRE31156
OG0005965	MOUSE36148	DANRE07318, DANRE07317, DANRE15870
OG0005966	MOUSE16974, MOUSE16973	DANRE30542, DANRE30541
OG0005967	MOUSE14023	DANRE29460, DANRE29461
OG0005968	MOUSE29105, MOUSE19001	DANRE17712
OG0005969	MOUSE18215	DANRE05968, DANRE22135, DANRE22134, DANRE22133
OG0005970	MOUSE31327, MOUSE31324, MOUSE31323, MOUSE31325, MOUSE31322	DANRE21493
OG0005971	MOUSE22460, MOUSE22457, MOUSE22459, MOUSE22458	DANRE42629
OG0005972	MOUSE09256, MOUSE09255, MOUSE09251, MOUSE09254, MOUSE09252, MOUSE09250, MOUSE09253	DANRE18881
OG0005973	MOUSE07223, MOUSE07222	DANRE05641
OG0005974	MOUSE24031, MOUSE24032	DANRE17648
OG0005975	MOUSE53723, MOUSE53725	DANRE42436
OG0005975	MOUSE29688, MOUSE54426	DANRE20525
OG0005976	MOUSE22127	DANRE42119, DANRE42118
OG0005977	MOUSE39172	DANRE31405
OG0005977	MOUSE39171	DANRE31403, DANRE31404
OG0005978	MOUSE05375, MOUSE05374	DANRE15157
OG0005979	MOUSE35578, MOUSE35581	DANRE38776, DANRE38777
OG0005980	MOUSE18255	DANRE23331, DANRE23328, DANRE23330, DANRE23329, DANRE23332
OG0005981	MOUSE09114, MOUSE09115	DANRE18909
OG0005982	MOUSE10476, MOUSE10478, MOUSE10475, MOUSE10477	DANRE00484, DANRE00483
OG0005983	MOUSE44475, MOUSE44473	DANRE36502
OG0005984	MOUSE13162	DANRE19178, DANRE19177
OG0005985	MOUSE20715, MOUSE20714	DANRE33946
OG0005986	MOUSE20132, MOUSE20134, MOUSE20136, MOUSE20133, MOUSE20135	DANRE11830, DANRE37149
OG0005987	MOUSE19110, MOUSE55047	DANRE20527
OG0005988	MOUSE46879, MOUSE46878	DANRE05183
OG0005989	MOUSE45928, MOUSE45929	DANRE26234
OG0005991	MOUSE39457, MOUSE39459, MOUSE39456, MOUSE39458	DANRE25006
OG0005993	MOUSE17253	DANRE22273, DANRE22274
OG0005994	MOUSE33621	DANRE27164
OG0005995	MOUSE18219, MOUSE18218, MOUSE18220	DANRE05970
OG0005996	MOUSE13630, MOUSE13631	DANRE13892, DANRE13893, DANRE10358
OG0005997	MOUSE19029	DANRE17481, DANRE17483, DANRE17482
OG0005997	MOUSE46943, MOUSE46944, MOUSE46945, MOUSE46942	DANRE26191, DANRE12999, DANRE13000
OG0005998	MOUSE01071, MOUSE01072	DANRE40594, DANRE19430
OG0006000	MOUSE24686, MOUSE24684, MOUSE24685	DANRE18864
OG0006001	MOUSE51403, MOUSE51401, MOUSE51407, MOUSE51404	DANRE25824
OG0006002	MOUSE02125, MOUSE02124	DANRE31475, DANRE31474, DANRE31473
OG0006003	MOUSE50331, MOUSE50334	DANRE35433, DANRE35432, DANRE35431
OG0006004	MOUSE26214	DANRE41519
OG0006004	MOUSE14772	DANRE23322
OG0006005	MOUSE03622	DANRE20235
OG0006006	MOUSE37159, MOUSE37160	DANRE34557
OG0006007	MOUSE44666	DANRE12881, DANRE12882
OG0006007	MOUSE01446	DANRE02139, DANRE02140
OG0006008	MOUSE06292	DANRE02968, DANRE02967
OG0006009	MOUSE32966, MOUSE32967, MOUSE32968	DANRE16038, DANRE16039
OG0006010	MOUSE26647, MOUSE26648	DANRE06602, DANRE06603, DANRE16464
OG0006011	MOUSE05003	DANRE33317
OG0006012	MOUSE27648, MOUSE19422	DANRE25962, DANRE25963, DANRE25961, DANRE38412
OG0006013	MOUSE17849, MOUSE17848, MOUSE17851, MOUSE17850, MOUSE17847	DANRE14651, DANRE14650
OG0006014	MOUSE55282, MOUSE55284, MOUSE55285, MOUSE55283	DANRE02557, DANRE02556
OG0006015	MOUSE32558, MOUSE32559, MOUSE32560	DANRE16012, DANRE16011
OG0006018	MOUSE11540	DANRE04378, DANRE05340, DANRE05339
OG0006021	MOUSE07831	DANRE11154, DANRE17592
OG0006021	MOUSE20328	DANRE35232, DANRE07268
OG0006021	MOUSE28039	DANRE05561
OG0006022	MOUSE30961, MOUSE30959, MOUSE30960	DANRE42397
OG0006022	MOUSE24368, MOUSE24367	DANRE39484, DANRE39486, DANRE39487, DANRE39485, DANRE27739, DANRE27740, DANRE27741
OG0006023	MOUSE22647, MOUSE22648, MOUSE22646, MOUSE22645	DANRE36028, DANRE42654, DANRE42653
OG0006023	MOUSE03695	DANRE24670
OG0006023	MOUSE03688, MOUSE03694, MOUSE03692, MOUSE03691	DANRE24671, DANRE24674
OG0006024	MOUSE33850	DANRE14725, DANRE14724, DANRE14723, DANRE11819
OG0006025	MOUSE13588	DANRE09758
OG0006025	MOUSE28590	DANRE02407, DANRE22360, DANRE22361
OG0006027	MOUSE32876	DANRE35373
OG0006027	MOUSE23749, MOUSE23751, MOUSE23750, MOUSE23958, MOUSE23959	DANRE27441, DANRE27440, DANRE36466, DANRE36465, DANRE36464, DANRE26499
OG0006028	MOUSE29391	DANRE24380, DANRE27855
OG0006028	MOUSE35697, MOUSE35696	DANRE18457, DANRE18458
OG0006028	MOUSE34307, MOUSE34308	DANRE35921, DANRE42095
OG0006029	MOUSE23961, MOUSE23960, MOUSE23964, MOUSE23965, MOUSE23962, MOUSE23963	DANRE27444, DANRE27445, DANRE27443, DANRE27442
OG0006030	MOUSE11768, MOUSE11767, MOUSE11765, MOUSE11773, MOUSE11771, MOUSE11766, MOUSE11783, MOUSE11774, MOUSE11780, MOUSE11778, MOUSE11769, MOUSE11776, MOUSE11775, MOUSE11770, MOUSE11777, MOUSE11781, MOUSE11779, MOUSE11772, MOUSE11782	DANRE11843, DANRE11844, DANRE11846, DANRE11845
OG0006031	MOUSE27622, MOUSE27621, MOUSE27619, MOUSE27620, MOUSE27618	DANRE12894, DANRE38362
OG0006032	MOUSE22433, MOUSE22436, MOUSE22437, MOUSE22439, MOUSE22435, MOUSE22434, MOUSE22438, MOUSE22440	DANRE41786, DANRE41787, DANRE15354, DANRE15356, DANRE15355
OG0006032	MOUSE22443	DANRE15357
OG0006033	MOUSE24398, MOUSE24408, MOUSE24450, MOUSE24399	DANRE05029
OG0006034	MOUSE27745	DANRE12161, DANRE12160
OG0006059	MOUSE13895, MOUSE13894	DANRE03446
OG0006061	MOUSE44598, MOUSE44601, MOUSE44599, MOUSE44605, MOUSE44604, MOUSE44602, MOUSE44603, MOUSE44600	DANRE37561, DANRE37562
OG0006062	MOUSE14967	DANRE28758, DANRE28759
OG0006063	MOUSE09559, MOUSE09560	DANRE20565, DANRE20567, DANRE20566
OG0006064	MOUSE19231	DANRE20071
OG0006065	MOUSE10503, MOUSE10504	DANRE40647, DANRE40645, DANRE40646
OG0006066	MOUSE15817	DANRE41650, DANRE16622
OG0006068	MOUSE19160	DANRE07031, DANRE07028, DANRE07030, DANRE07029
OG0006068	MOUSE21153	DANRE05358
OG0006069	MOUSE38708, MOUSE38709	DANRE30008
OG0006070	MOUSE06223	DANRE09408, DANRE36005
OG0006071	MOUSE25922, MOUSE25924, MOUSE25923	DANRE33309
OG0006072	MOUSE44551	DANRE38386
OG0006073	MOUSE42655, MOUSE42654	DANRE08194
OG0006074	MOUSE07769	DANRE17468, DANRE17467
OG0006075	MOUSE18180	DANRE04543
OG0006076	MOUSE32641, MOUSE32642, MOUSE32644, MOUSE32643	DANRE06211
OG0006077	MOUSE26516	DANRE41418
OG0006078	MOUSE16717	DANRE35152, DANRE35153
OG0006078	MOUSE30843	DANRE13907, DANRE13908
OG0006079	MOUSE44737, MOUSE44734	DANRE25248, DANRE25247
OG0006081	MOUSE39161, MOUSE39160	DANRE31421
OG0006082	MOUSE35174, MOUSE35175, MOUSE35176	DANRE14868, DANRE14870, DANRE14871, DANRE14869
OG0006083	MOUSE39295, MOUSE39293, MOUSE39296, MOUSE39297, MOUSE39294, MOUSE39292	DANRE25571, DANRE25570
OG0006084	MOUSE30094	DANRE15943, DANRE15942
OG0006085	MOUSE41521, MOUSE41520	DANRE25506, DANRE25507, DANRE00323
OG0006086	MOUSE17796, MOUSE17795, MOUSE17797	DANRE13830
OG0006087	MOUSE27350	DANRE37182, DANRE43283, DANRE37181
OG0006090	MOUSE24615	DANRE04442
OG0006092	MOUSE17080, MOUSE17081, MOUSE17082, MOUSE17079, MOUSE17083	DANRE03082, DANRE03081
OG0006094	MOUSE29969	DANRE07517, DANRE07516
OG0006095	MOUSE27229, MOUSE50304	DANRE17173
OG0006096	MOUSE37864, MOUSE37863	DANRE01527
OG0006097	MOUSE12411, MOUSE12412, MOUSE12413, MOUSE12415, MOUSE12416, MOUSE12414	DANRE24039
OG0006098	MOUSE09150, MOUSE09152, MOUSE09149	DANRE23818
OG0006099	MOUSE14237	DANRE28627
OG0006099	MOUSE15047	DANRE29421
OG0006100	MOUSE49850, MOUSE49849	DANRE26042, DANRE26043
OG0006101	MOUSE44923	DANRE37585
OG0006101	MOUSE44922, MOUSE44921	DANRE37584, DANRE37582, DANRE37583
OG0006102	MOUSE01672, MOUSE01671	DANRE21001, DANRE21000
OG0006102	MOUSE01673	DANRE19412
OG0006103	MOUSE00226, MOUSE00227	DANRE18499, DANRE18498
OG0006104	MOUSE06095, MOUSE06094	DANRE30099
OG0006106	MOUSE31379, MOUSE31376	DANRE24568
OG0006108	MOUSE29211, MOUSE17732	DANRE09233
OG0006110	MOUSE34976, MOUSE34974, MOUSE34975	DANRE22911, DANRE02528, DANRE02529
OG0006111	MOUSE45682, MOUSE45687, MOUSE45684	DANRE00805
OG0006112	MOUSE49115, MOUSE49114, MOUSE49116	DANRE12711
OG0006113	MOUSE15176	DANRE24651, DANRE24652, DANRE24653
OG0006114	MOUSE52848	DANRE40472
OG0006115	MOUSE00531	DANRE18916
OG0006116	MOUSE20130	DANRE19983
OG0006117	MOUSE06195, MOUSE06196	DANRE35996
OG0006118	MOUSE09999	DANRE13598
OG0006119	MOUSE35847	DANRE06328, DANRE06329
OG0006120	MOUSE40195	DANRE04888, DANRE04887
OG0006121	MOUSE09447, MOUSE09446	DANRE20242
OG0006122	MOUSE05144	DANRE03702
OG0006123	MOUSE40394, MOUSE40393	DANRE06435
OG0006124	MOUSE40352	DANRE17897, DANRE17898
OG0006125	MOUSE43457, MOUSE43455, MOUSE43456	DANRE34373
OG0006126	MOUSE50316, MOUSE50315, MOUSE50317	DANRE30293, DANRE30292, DANRE30291
OG0006127	MOUSE49454, MOUSE49455	DANRE12645, DANRE12644
OG0006128	MOUSE49444, MOUSE49443, MOUSE49445, MOUSE49442	DANRE25427
OG0006129	MOUSE36305	DANRE15890
OG0006130	MOUSE17246, MOUSE17247	DANRE36988
OG0006131	MOUSE05048, MOUSE05049, MOUSE16865	DANRE29540, DANRE29541
OG0006132	MOUSE21114, MOUSE21117, MOUSE21116, MOUSE21113	DANRE05754, DANRE05753
OG0006133	MOUSE01392, MOUSE01391, MOUSE01390, MOUSE01389, MOUSE01388	DANRE02123
OG0006134	MOUSE10022, MOUSE10020	DANRE10582, DANRE10584, DANRE10583
OG0006135	MOUSE20960	DANRE11159
OG0006136	MOUSE36528, MOUSE36529, MOUSE21940, MOUSE21942	DANRE43216, DANRE43217
OG0006137	MOUSE33917, MOUSE33916, MOUSE33918, MOUSE33919, MOUSE33920	DANRE13724, DANRE13723
OG0006138	MOUSE18202, MOUSE18201, MOUSE18203	DANRE04554
OG0006139	MOUSE01997	DANRE31584, DANRE31583
OG0006140	MOUSE38190, MOUSE38192, MOUSE38191	DANRE01106, DANRE01107
OG0006141	MOUSE51342, MOUSE51341	DANRE25157
OG0006142	MOUSE48464, MOUSE48465	DANRE21725, DANRE21726, DANRE27838
OG0006142	MOUSE10565, MOUSE10567, MOUSE10564, MOUSE10566, MOUSE10563, MOUSE10562, MOUSE10569	DANRE00194, DANRE00193
OG0006144	MOUSE20124	DANRE37479
OG0006145	MOUSE34972	DANRE22910
OG0006146	MOUSE41109, MOUSE41104, MOUSE41106, MOUSE41107	DANRE04972, DANRE04971
OG0006147	MOUSE10202	DANRE01485
OG0006147	MOUSE31232	DANRE01741
OG0006148	MOUSE10491	DANRE00422
OG0006149	MOUSE07677, MOUSE07678, MOUSE07679	DANRE22999, DANRE22998
OG0006151	MOUSE34774	DANRE02178, DANRE02179, DANRE02177
OG0006152	MOUSE00260, MOUSE00257	DANRE23287, DANRE23286
OG0006153	MOUSE30044	DANRE15824, DANRE07083
OG0006155	MOUSE30193, MOUSE30194	DANRE09888, DANRE09887
OG0006156	MOUSE38431, MOUSE38430	DANRE05993, DANRE05992
OG0006158	MOUSE07925	DANRE18011, DANRE11810
OG0006159	MOUSE27864, MOUSE27865	DANRE35670
OG0006160	MOUSE24920	DANRE30910
OG0006161	MOUSE39829	DANRE09532
OG0006162	MOUSE01397	DANRE01816
OG0006162	MOUSE01395, MOUSE01393	DANRE01817
OG0006163	MOUSE27647, MOUSE27645, MOUSE27646	DANRE25987, DANRE25986, DANRE38409
OG0006164	MOUSE26974	DANRE38641
OG0006165	MOUSE28387	DANRE22494, DANRE22493, DANRE22492
OG0006167	MOUSE40510	DANRE23739, DANRE23740, DANRE16382, DANRE16381
OG0006168	MOUSE50314	DANRE30290, DANRE30289
OG0006169	MOUSE45226	DANRE19880, DANRE19879
OG0006170	MOUSE22308, MOUSE22310, MOUSE22311, MOUSE22309	DANRE41407, DANRE35856, DANRE41405, DANRE41406
OG0006172	MOUSE07859	DANRE43419
OG0006174	MOUSE44876, MOUSE44877, MOUSE44875	DANRE12145
OG0006175	MOUSE18968, MOUSE18969, MOUSE18967, MOUSE18965, MOUSE18966	DANRE43382, DANRE24685, DANRE24686
OG0006177	MOUSE44442, MOUSE44441	DANRE37713, DANRE37714
OG0006178	MOUSE09519	DANRE20288
OG0006179	MOUSE16461	DANRE07721
OG0006180	MOUSE23209	DANRE26681, DANRE26680
OG0006181	MOUSE43442, MOUSE43444, MOUSE43443, MOUSE43441	DANRE13257
OG0006182	MOUSE05545	DANRE24692
OG0006183	MOUSE14194, MOUSE14197	DANRE29713
OG0006184	MOUSE15133, MOUSE15134	DANRE35470, DANRE35469, DANRE35467, DANRE35468
OG0006185	MOUSE31989	DANRE27169, DANRE27168, DANRE27167
OG0006186	MOUSE16055	DANRE40100, DANRE40101
OG0006187	MOUSE30179, MOUSE30178	DANRE13904
OG0006188	MOUSE32525, MOUSE32524	DANRE07386, DANRE43366
OG0006189	MOUSE53256, MOUSE53259	DANRE28624, DANRE35629, DANRE35630, DANRE35631
OG0006190	MOUSE30231, MOUSE30230, MOUSE30229	DANRE06601
OG0006191	MOUSE19452	DANRE39537
OG0006192	MOUSE27820, MOUSE27819	DANRE05771, DANRE05775
OG0006193	MOUSE18405, MOUSE18400, MOUSE18402, MOUSE18404, MOUSE18401, MOUSE18403	DANRE40110, DANRE40111
OG0006194	MOUSE15090, MOUSE15093, MOUSE15089, MOUSE15088	DANRE17223, DANRE17222
OG0006195	MOUSE15018, MOUSE15019, MOUSE15020, MOUSE15021	DANRE29880
OG0006196	MOUSE29966	DANRE07513
OG0006197	MOUSE21698	DANRE05289, DANRE05290
OG0006197	MOUSE29126	DANRE22291, DANRE02270, DANRE02271, DANRE02269
OG0006198	MOUSE46635, MOUSE46634, MOUSE46633	DANRE04521, DANRE04520
OG0006199	MOUSE15121, MOUSE15120, MOUSE15119	DANRE03649
OG0006200	MOUSE48339	DANRE31009
OG0006201	MOUSE37306	DANRE40839, DANRE40838
OG0006201	MOUSE46378, MOUSE46377	DANRE28924
OG0006202	MOUSE12269, MOUSE12268	DANRE27776
OG0006203	MOUSE18212	DANRE04548
OG0006204	MOUSE22197, MOUSE22200, MOUSE22199, MOUSE22198	DANRE03153, DANRE03154
OG0006205	MOUSE54650	DANRE33863
OG0006206	MOUSE07089, MOUSE07086	DANRE11004, DANRE17600
OG0006207	MOUSE04338, MOUSE04335, MOUSE04336, MOUSE04337	DANRE08294
OG0006208	MOUSE48542	DANRE39893
OG0006209	MOUSE13266	DANRE34587
OG0006210	MOUSE09964, MOUSE09963, MOUSE09965	DANRE14604, DANRE14603
OG0006211	MOUSE14609, MOUSE14608	DANRE23001, DANRE23002, DANRE23000
OG0006212	MOUSE15037, MOUSE15039, MOUSE15038	DANRE29423
OG0006213	MOUSE52346, MOUSE52348, MOUSE52347, MOUSE52345, MOUSE52344, MOUSE52343	DANRE42202
OG0006214	MOUSE01795, MOUSE01797, MOUSE01796	DANRE30688
OG0006215	MOUSE33103, MOUSE33102	DANRE33253, DANRE33254
OG0006216	MOUSE48857, MOUSE48862, MOUSE48865, MOUSE48855	DANRE02603
OG0006217	MOUSE36677	DANRE02455
OG0006219	MOUSE23063, MOUSE23062	DANRE21451, DANRE21452, DANRE21450
OG0006220	MOUSE23373, MOUSE23372	DANRE42935
OG0006221	MOUSE35282, MOUSE35283	DANRE10344
OG0006221	MOUSE05694, MOUSE05695, MOUSE05696, MOUSE05697	DANRE29145, DANRE29144, DANRE03350
OG0006223	MOUSE33954	DANRE11597
OG0006224	MOUSE34843	DANRE23192
OG0006225	MOUSE18228	DANRE22204, DANRE22205
OG0006226	MOUSE10482	DANRE00424
OG0006227	MOUSE27758	DANRE34044
OG0006228	MOUSE47050, MOUSE47049, MOUSE47046, MOUSE47048, MOUSE47044	DANRE25100
OG0006229	MOUSE30115, MOUSE30114, MOUSE30116	DANRE15936
OG0006230	MOUSE23377	DANRE41674
OG0006231	MOUSE32029, MOUSE32030, MOUSE32031	DANRE39194
OG0006232	MOUSE23294	DANRE42234, DANRE42233
OG0006233	MOUSE16038	DANRE36490
OG0006234	MOUSE33398	DANRE17683
OG0006235	MOUSE41751, MOUSE41752	DANRE25558, DANRE25557
OG0006237	MOUSE34509, MOUSE34508	DANRE23513, DANRE23512
OG0006238	MOUSE41253, MOUSE41252, MOUSE41250, MOUSE41251	DANRE25499
OG0006239	MOUSE49322, MOUSE49321, MOUSE49323, MOUSE49320	DANRE12665, DANRE12667, DANRE12666
OG0006240	MOUSE32816	DANRE36672, DANRE36673
OG0006241	MOUSE23905, MOUSE23904, MOUSE23903	DANRE21529
OG0006242	MOUSE46066	DANRE17210
OG0006243	MOUSE53975, MOUSE53974, MOUSE32277	DANRE19390, DANRE19389
OG0006244	MOUSE37455	DANRE00556, DANRE00555
OG0006245	MOUSE22264, MOUSE22265	DANRE35696
OG0006246	MOUSE19829, MOUSE19828, MOUSE19827, MOUSE19830, MOUSE19825	DANRE00449
OG0006247	MOUSE10299	DANRE19272
OG0006248	MOUSE03884, MOUSE03885, MOUSE54081	DANRE06880, DANRE06881
OG0006249	MOUSE04079, MOUSE04078	DANRE03718, DANRE03719
OG0006250	MOUSE19187	DANRE07127
OG0006251	MOUSE04588, MOUSE04587	DANRE08349
OG0006252	MOUSE41299	DANRE09470, DANRE09471
OG0006253	MOUSE30887	DANRE36480, DANRE36479
OG0006254	MOUSE14074, MOUSE14075	DANRE29341
OG0006255	MOUSE20934	DANRE03497
OG0006255	MOUSE20935, MOUSE20936	DANRE03495, DANRE03496
OG0006256	MOUSE15874, MOUSE15870, MOUSE15872, MOUSE15871, MOUSE15873	DANRE24249, DANRE24250
OG0006257	MOUSE28054	DANRE05553, DANRE05552
OG0006258	MOUSE19643	DANRE19030
OG0006259	MOUSE13823	DANRE18871
OG0006260	MOUSE41017	DANRE22086
OG0006261	MOUSE06910	DANRE13096, DANRE30739
OG0006262	MOUSE53351	DANRE09162
OG0006263	MOUSE19929	DANRE24117, DANRE24118
OG0006264	MOUSE37346	DANRE33703
OG0006265	MOUSE26555	DANRE42683
OG0006265	MOUSE13337	DANRE42684
OG0006266	MOUSE36496, MOUSE36494, MOUSE36493	DANRE17830, DANRE17831
OG0006266	MOUSE36495	DANRE17833, DANRE17832
OG0006267	MOUSE36950, MOUSE36947, MOUSE36949, MOUSE36946	DANRE00418
OG0006268	MOUSE53582, MOUSE53581, MOUSE53580	DANRE40754
OG0006269	MOUSE40907, MOUSE40906	DANRE36731, DANRE36732
OG0006270	MOUSE25735, MOUSE25737, MOUSE25736, MOUSE25734	DANRE35384, DANRE35383
OG0006271	MOUSE21994, MOUSE21993	DANRE35905
OG0006272	MOUSE19856, MOUSE19857, MOUSE19859, MOUSE19858	DANRE34854, DANRE34853
OG0006275	MOUSE24704, MOUSE24705, MOUSE24706	DANRE11416
OG0006276	MOUSE41137, MOUSE41136	DANRE05390, DANRE05391
OG0006277	MOUSE04582	DANRE08231, DANRE08230, DANRE08233, DANRE08232
OG0006278	MOUSE34489, MOUSE34487, MOUSE34488	DANRE28007, DANRE23479
OG0006279	MOUSE16388, MOUSE16387, MOUSE16386	DANRE42307
OG0006280	MOUSE00019	DANRE17962
OG0006281	MOUSE35102, MOUSE35103	DANRE20618
OG0006282	MOUSE01452, MOUSE01451	DANRE01823
OG0006283	MOUSE25148, MOUSE25150, MOUSE25147	DANRE23890
OG0006284	MOUSE01515, MOUSE01516	DANRE42627
OG0006285	MOUSE22193, MOUSE22194, MOUSE22195, MOUSE22196	DANRE35155
OG0006286	MOUSE35473, MOUSE35474	DANRE24625, DANRE24626
OG0006287	MOUSE27984, MOUSE27985	DANRE10740
OG0006288	MOUSE37718, MOUSE37719	DANRE19521
OG0006289	MOUSE40814, MOUSE40816	DANRE02205
OG0006290	MOUSE35141, MOUSE35140	DANRE23006
OG0006291	MOUSE31402, MOUSE31403, MOUSE31400, MOUSE31401	DANRE39977
OG0006292	MOUSE48991	DANRE26134
OG0006292	MOUSE28720	DANRE26135
OG0006292	MOUSE28718	DANRE22601
OG0006293	MOUSE37625	DANRE00138, DANRE00137
OG0006294	MOUSE07913	DANRE18822, DANRE18821
OG0006295	MOUSE38121	DANRE19856
OG0006296	MOUSE39258, MOUSE39254, MOUSE39257, MOUSE39260, MOUSE39256, MOUSE39252	DANRE31238
OG0006297	MOUSE40886, MOUSE40885, MOUSE40887	DANRE36621
OG0006298	MOUSE14670, MOUSE14671, MOUSE14672, MOUSE14673	DANRE01607, DANRE01606
OG0006299	MOUSE34330	DANRE05858
OG0006300	MOUSE24505, MOUSE24503, MOUSE24504	DANRE04796, DANRE04797, DANRE04798, DANRE04799, DANRE04795
OG0006301	MOUSE27376, MOUSE27375	DANRE12054, DANRE12053, DANRE12051
OG0006302	MOUSE51462	DANRE25685
OG0006303	MOUSE24304, MOUSE24300, MOUSE24301, MOUSE24299	DANRE39937
OG0006303	MOUSE24302, MOUSE43070	DANRE09243, DANRE09242
OG0006304	MOUSE08044	DANRE11152, DANRE17438, DANRE17440, DANRE17439
OG0006305	MOUSE21331	DANRE22040, DANRE22039
OG0006306	MOUSE34251	DANRE10076
OG0006307	MOUSE10641, MOUSE10646, MOUSE10640, MOUSE10644, MOUSE10642, MOUSE10645, MOUSE10643	DANRE33432
OG0006308	MOUSE04298, MOUSE04299, MOUSE04303, MOUSE04301, MOUSE04302, MOUSE04300, MOUSE04297	DANRE33329, DANRE33328, DANRE33327
OG0006309	MOUSE02180	DANRE33045
OG0006310	MOUSE47347, MOUSE47348, MOUSE47344, MOUSE47345, MOUSE47349, MOUSE47346	DANRE39114, DANRE39115
OG0006311	MOUSE42034	DANRE25002
OG0006312	MOUSE01807, MOUSE01811, MOUSE01810	DANRE30635
OG0006313	MOUSE34183, MOUSE34185, MOUSE34184	DANRE10086
OG0006314	MOUSE30884	DANRE42304
OG0006315	MOUSE27789, MOUSE27788	DANRE11260
OG0006316	MOUSE10556, MOUSE10555	DANRE00198, DANRE00199
OG0006317	MOUSE30611, MOUSE30613, MOUSE30612	DANRE09482, DANRE09481
OG0006318	MOUSE51285, MOUSE51286, MOUSE51284	DANRE33755, DANRE42244, DANRE42245
OG0006319	MOUSE45688	DANRE40452, DANRE40453
OG0006320	MOUSE41214, MOUSE41212, MOUSE41213	DANRE25698, DANRE25697
OG0006321	MOUSE49369	DANRE38570
OG0006321	MOUSE10030, MOUSE10028, MOUSE10029	DANRE10578
OG0006322	MOUSE52872	DANRE20598
OG0006323	MOUSE12964, MOUSE12965	DANRE37133, DANRE37132, DANRE37131
OG0006325	MOUSE25844, MOUSE25845, MOUSE25843	DANRE35198, DANRE35197
OG0006326	MOUSE23732	DANRE26665, DANRE26664, DANRE26663
OG0006327	MOUSE52333, MOUSE52331, MOUSE52329, MOUSE52334, MOUSE52332, MOUSE52330	DANRE21374
OG0006328	MOUSE08970, MOUSE08967, MOUSE08968, MOUSE08969	DANRE14694, DANRE14693
OG0006329	MOUSE27767, MOUSE27765, MOUSE27766, MOUSE27764	DANRE39682
OG0006330	MOUSE51758, MOUSE51757	DANRE39085
OG0006331	MOUSE42771, MOUSE42772	DANRE13138
OG0006332	MOUSE27257, MOUSE27256	DANRE37684, DANRE37685, DANRE37686
OG0006333	MOUSE16124, MOUSE16123	DANRE41845
OG0006333	MOUSE00654, MOUSE00655	DANRE11474, DANRE18551
OG0006334	MOUSE48911, MOUSE48912	DANRE16756
OG0006335	MOUSE14829	DANRE36579
OG0006336	MOUSE48468, MOUSE48467	DANRE21727
OG0006337	MOUSE51858, MOUSE10096	DANRE34797
OG0006338	MOUSE31793, MOUSE31791, MOUSE31792, MOUSE31794	DANRE26304, DANRE26305, DANRE21841, DANRE21842
OG0006339	MOUSE37259	DANRE19470, DANRE19472, DANRE19471
OG0006340	MOUSE00903, MOUSE00904, MOUSE00905, MOUSE00902	DANRE05946
OG0006341	MOUSE47414	DANRE16542
OG0006343	MOUSE48088	DANRE06799, DANRE15712
OG0006344	MOUSE32264	DANRE39214, DANRE27258
OG0006345	MOUSE21609	DANRE43395
OG0006346	MOUSE51221	DANRE08127
OG0006347	MOUSE02467	DANRE02099
OG0006348	MOUSE10201, MOUSE10200, MOUSE10198, MOUSE10199	DANRE01487
OG0006349	MOUSE20753	DANRE40582
OG0006350	MOUSE19460	DANRE09366, DANRE09365
OG0006351	MOUSE29657	DANRE06008
OG0006351	MOUSE29658, MOUSE29659	DANRE06007
OG0006352	MOUSE32257	DANRE16502, DANRE16503, DANRE06201
OG0006353	MOUSE42828	DANRE07948
OG0006354	MOUSE40413, MOUSE40412	DANRE34687
OG0006355	MOUSE40806	DANRE02203
OG0006356	MOUSE03845, MOUSE03847, MOUSE03846	DANRE35082, DANRE35081
OG0006357	MOUSE22850	DANRE22157, DANRE22156, DANRE22158
