Orthogroup	MOUSE	STRPU_ok
OG0007658	MOUSE54600, MOUSE54601, MOUSE54602	STRPU_17693
OG0007659	MOUSE22426, MOUSE22425	STRPU_22169, STRPU_22176
OG0007660	MOUSE24172	STRPU_26049
OG0007662	MOUSE45245, MOUSE45249, MOUSE45248, MOUSE45247, MOUSE45250, MOUSE45243	STRPU_21243
OG0007663	MOUSE17385, MOUSE17387	STRPU_16698, STRPU_16669
OG0007664	MOUSE44791, MOUSE44792	STRPU_09994
OG0007665	MOUSE47944, MOUSE47942	STRPU_10331
OG0007666	MOUSE16916, MOUSE16917	STRPU_09239
OG0007667	MOUSE43126	STRPU_20524
OG0007668	MOUSE37881, MOUSE37882, MOUSE37883	STRPU_14387
OG0007669	MOUSE06899, MOUSE06900, MOUSE06902, MOUSE06903, MOUSE06901, MOUSE06898, MOUSE06897	STRPU_23356
OG0007670	MOUSE21722, MOUSE21721, MOUSE21718	STRPU_07110
OG0007671	MOUSE22168	STRPU_24947
OG0007673	MOUSE34212	STRPU_07544, STRPU_00576
OG0007674	MOUSE07068, MOUSE07067, MOUSE07066, MOUSE07065, MOUSE07064	STRPU_20960
OG0007675	MOUSE38670, MOUSE38669, MOUSE38668	STRPU_07164
OG0007676	MOUSE17543	STRPU_20181
OG0007677	MOUSE25756	STRPU_19821
OG0007679	MOUSE48155, MOUSE48156, MOUSE48157	STRPU_10417
OG0007680	MOUSE26498	STRPU_21987, STRPU_21989
OG0007681	MOUSE51734, MOUSE51732, MOUSE51733	STRPU_26557
OG0007684	MOUSE42736, MOUSE42733, MOUSE42735	STRPU_20671
OG0007685	MOUSE28172	STRPU_21750, STRPU_21685
OG0007686	MOUSE49809	STRPU_25432
OG0007687	MOUSE14275	STRPU_08938
OG0007688	MOUSE35573, MOUSE35572, MOUSE35570, MOUSE35569	STRPU_13812
OG0007689	MOUSE37421, MOUSE37422	STRPU_14907
OG0007690	MOUSE47971	STRPU_09461
OG0007691	MOUSE31993	STRPU_18903, STRPU_07661
OG0007692	MOUSE24203, MOUSE24204, MOUSE24205	STRPU_08445
OG0007694	MOUSE53345	STRPU_26080
OG0007695	MOUSE13549	STRPU_27322
OG0007696	MOUSE41202	STRPU_22742, STRPU_01896
OG0007697	MOUSE15272, MOUSE15274, MOUSE15275, MOUSE15277, MOUSE15276, MOUSE15278	STRPU_15422
OG0007698	MOUSE25625	STRPU_26351
OG0007700	MOUSE37819, MOUSE37820, MOUSE37818	STRPU_15499
OG0007701	MOUSE37470, MOUSE37471	STRPU_02521, STRPU_15139
OG0007702	MOUSE40804, MOUSE14358	STRPU_12514, STRPU_12489
OG0007703	MOUSE40016	STRPU_04278
OG0007704	MOUSE52340, MOUSE52342, MOUSE52341	STRPU_24663
OG0007706	MOUSE45991, MOUSE45989	STRPU_01456, STRPU_08718
OG0007708	MOUSE14839	STRPU_13276
OG0007709	MOUSE03563, MOUSE03562, MOUSE30713, MOUSE30714	STRPU_22031
OG0007712	MOUSE20927	STRPU_10119, STRPU_10045
OG0007713	MOUSE02555, MOUSE02554	STRPU_13904
OG0007715	MOUSE02758	STRPU_15268
OG0007716	MOUSE17100	STRPU_18371
OG0007717	MOUSE11014	STRPU_21970
OG0007718	MOUSE25106, MOUSE15195, MOUSE25107	STRPU_02380, STRPU_13696
OG0007719	MOUSE08710, MOUSE08711	STRPU_10661
OG0007721	MOUSE21296	STRPU_09464
OG0007722	MOUSE11015	STRPU_27029
OG0007723	MOUSE35202, MOUSE35204, MOUSE35201, MOUSE35203, MOUSE35200	STRPU_24016
OG0007724	MOUSE47265	STRPU_24974
OG0007726	MOUSE27018, MOUSE27019	STRPU_00545, STRPU_10701
OG0007728	MOUSE21553, MOUSE21555, MOUSE21551, MOUSE21552, MOUSE21554	STRPU_05337
OG0007729	MOUSE49190, MOUSE49188	STRPU_25886
OG0007730	MOUSE32116	STRPU_00213, STRPU_25952
OG0007732	MOUSE03240, MOUSE03241	STRPU_09831
OG0007733	MOUSE31230	STRPU_22633
OG0007734	MOUSE33508	STRPU_19011
OG0007735	MOUSE04596, MOUSE04597	STRPU_14336
OG0007736	MOUSE05036, MOUSE05034, MOUSE05037, MOUSE05033, MOUSE05035	STRPU_15391
OG0007738	MOUSE16169	STRPU_03929
OG0007739	MOUSE31233	STRPU_02301, STRPU_17620
OG0007740	MOUSE51246, MOUSE51244, MOUSE51247, MOUSE51245	STRPU_03741
OG0007741	MOUSE24748, MOUSE24746, MOUSE24749	STRPU_21247
OG0007743	MOUSE14652	STRPU_24127, STRPU_24118
OG0007744	MOUSE06890	STRPU_23575
OG0007745	MOUSE49755, MOUSE49754	STRPU_25603
OG0007746	MOUSE18118, MOUSE18120	STRPU_21712, STRPU_21648
OG0007747	MOUSE33137	STRPU_18980, STRPU_18966
OG0007748	MOUSE49897	STRPU_21768, STRPU_21704
OG0007749	MOUSE06879	STRPU_22396
OG0007750	MOUSE48830, MOUSE48829	STRPU_19182
OG0007751	MOUSE40456	STRPU_10275
OG0007752	MOUSE50141, MOUSE50140	STRPU_06635
OG0007753	MOUSE10648, MOUSE10649, MOUSE10647	STRPU_00174
OG0007754	MOUSE52415, MOUSE52414	STRPU_10555
OG0007755	MOUSE23462, MOUSE23461	STRPU_12547
OG0007756	MOUSE28177, MOUSE18836	STRPU_21181
OG0007757	MOUSE33193, MOUSE33192	STRPU_18160
OG0007758	MOUSE55138, MOUSE55139	STRPU_22297
OG0007759	MOUSE37138	STRPU_20396
OG0007760	MOUSE28922, MOUSE28920, MOUSE28921	STRPU_07851
OG0007761	MOUSE34618	STRPU_10995, STRPU_00332
OG0007762	MOUSE29761, MOUSE29760	STRPU_06431
OG0007763	MOUSE31784	STRPU_18521
OG0007765	MOUSE08776, MOUSE08777	STRPU_26090
OG0007766	MOUSE15102	STRPU_09268
OG0007767	MOUSE19111	STRPU_10899
OG0007768	MOUSE04269, MOUSE04270	STRPU_10831, STRPU_10850
OG0007769	MOUSE17026	STRPU_08985
OG0007770	MOUSE37576	STRPU_14804
OG0007771	MOUSE01973	STRPU_23888
OG0007772	MOUSE15924	STRPU_06020
OG0007773	MOUSE15622	STRPU_06714
OG0007774	MOUSE26449	STRPU_01586, STRPU_13567
OG0007775	MOUSE04973, MOUSE04975, MOUSE04974	STRPU_14887
OG0007776	MOUSE19849	STRPU_26802
OG0007779	MOUSE22501, MOUSE22500, MOUSE22502	STRPU_13722
OG0007780	MOUSE11728, MOUSE11725	STRPU_21386
OG0007781	MOUSE24936	STRPU_20710
OG0007782	MOUSE46554	STRPU_04650, STRPU_04628
OG0007783	MOUSE15132	STRPU_08382
OG0007784	MOUSE05739, MOUSE05738	STRPU_13640, STRPU_02424
OG0007786	MOUSE28028	STRPU_21038
OG0007788	MOUSE46490, MOUSE46489	STRPU_14402
OG0007789	MOUSE46412, MOUSE46411	STRPU_14189
OG0007790	MOUSE38635	STRPU_02139, STRPU_09177
OG0007791	MOUSE35041, MOUSE35040	STRPU_07025, STRPU_07083
OG0007794	MOUSE37966	STRPU_14546
OG0007795	MOUSE33672, MOUSE33670, MOUSE33673, MOUSE33669, MOUSE33671	STRPU_19188
OG0007796	MOUSE30281, MOUSE30280, MOUSE30279	STRPU_27124
OG0007797	MOUSE46399, MOUSE46397, MOUSE46401, MOUSE46400, MOUSE46398	STRPU_14188
OG0007798	MOUSE48319, MOUSE48315, MOUSE48316, MOUSE48317, MOUSE48318	STRPU_03729
OG0007799	MOUSE02877, MOUSE02876, MOUSE02875, MOUSE02874	STRPU_22231
OG0007800	MOUSE45061, MOUSE45062, MOUSE45060	STRPU_05914
OG0007801	MOUSE03771	STRPU_08682
OG0007802	MOUSE42192	STRPU_08198
OG0007803	MOUSE03002, MOUSE03005	STRPU_20812
OG0007804	MOUSE47672, MOUSE47673	STRPU_07109
OG0007805	MOUSE51053, MOUSE51054	STRPU_02864
OG0007807	MOUSE20979	STRPU_09639
OG0007808	MOUSE52609	STRPU_00690
OG0007809	MOUSE31100, MOUSE31102, MOUSE31101	STRPU_01217
OG0007810	MOUSE52594	STRPU_23899
OG0007811	MOUSE15468	STRPU_03731
OG0007812	MOUSE13322	STRPU_22426
OG0007813	MOUSE24718	STRPU_21166, STRPU_21158
OG0007814	MOUSE11542, MOUSE11543	STRPU_04174
OG0007815	MOUSE28480, MOUSE28482, MOUSE28481	STRPU_22130
OG0007816	MOUSE35062	STRPU_11279, STRPU_11241
OG0007817	MOUSE27421	STRPU_20503
OG0007818	MOUSE38791, MOUSE38792, MOUSE38793	STRPU_05587
OG0007820	MOUSE04393, MOUSE04392	STRPU_14551
OG0007823	MOUSE20989	STRPU_10202
OG0007825	MOUSE01564	STRPU_22030
OG0007826	MOUSE37786, MOUSE37790, MOUSE37789	STRPU_14677
OG0007827	MOUSE18781	STRPU_21248
OG0007828	MOUSE19087, MOUSE19091, MOUSE19088, MOUSE19089, MOUSE19090	STRPU_22516
OG0007829	MOUSE49570	STRPU_24523
OG0007830	MOUSE33419	STRPU_23024, STRPU_00898
OG0007831	MOUSE47902	STRPU_09308
OG0007832	MOUSE07921	STRPU_20682
OG0007833	MOUSE37304	STRPU_14655
OG0007834	MOUSE17193, MOUSE17192, MOUSE17194	STRPU_10327
OG0007835	MOUSE13198	STRPU_18438, STRPU_18480
OG0007836	MOUSE55028, MOUSE55027	STRPU_11716, STRPU_02083, STRPU_09114
OG0007837	MOUSE55360, MOUSE55363, MOUSE55362, MOUSE55361	STRPU_05347
OG0007838	MOUSE37302, MOUSE37303	STRPU_14725
OG0007840	MOUSE31992	STRPU_07497
OG0007841	MOUSE00984, MOUSE00983, MOUSE00982	STRPU_04794
OG0007842	MOUSE03717, MOUSE03716, MOUSE03715, MOUSE03713, MOUSE03714, MOUSE03712, MOUSE03711	STRPU_13856
OG0007843	MOUSE48259, MOUSE03608	STRPU_04967
OG0007845	MOUSE49620	STRPU_23996
OG0007848	MOUSE16356	STRPU_17665, STRPU_02256
OG0007849	MOUSE07693, MOUSE07692	STRPU_21446
OG0007850	MOUSE16398, MOUSE16397, MOUSE16399, MOUSE16400, MOUSE16396	STRPU_11144
OG0007851	MOUSE23831, MOUSE23830, MOUSE47483, MOUSE47481, MOUSE47482	STRPU_25916
OG0007854	MOUSE18111, MOUSE18110, MOUSE18109	STRPU_17077
OG0007857	MOUSE29751, MOUSE29752, MOUSE29750, MOUSE03375, MOUSE03377	STRPU_05228
OG0007858	MOUSE47886	STRPU_10385
OG0007859	MOUSE26347, MOUSE26348, MOUSE26349, MOUSE26350, MOUSE26346	STRPU_13382, STRPU_13362
OG0007860	MOUSE31201	STRPU_23368
OG0007862	MOUSE03709, MOUSE03708, MOUSE05778	STRPU_25121
OG0007866	MOUSE06412, MOUSE06413	STRPU_08484
OG0007908	MOUSE32018	STRPU_25541, STRPU_00808
OG0007911	MOUSE42137	STRPU_01387, STRPU_08771
OG0007913	MOUSE51666, MOUSE51665	STRPU_27355
OG0007915	MOUSE35626, MOUSE35629, MOUSE35627, MOUSE35628	STRPU_07165
OG0007916	MOUSE21990, MOUSE21989	STRPU_18067
OG0007918	MOUSE17541, MOUSE17542	STRPU_14375
OG0007922	MOUSE43402, MOUSE43374, MOUSE43404, MOUSE43405, MOUSE43373, MOUSE43403, MOUSE43376, MOUSE43377, MOUSE43375	STRPU_20555, STRPU_20554
OG0007924	MOUSE35763, MOUSE35762, MOUSE35761	STRPU_26419
OG0007926	MOUSE27541, MOUSE27542, MOUSE27543	STRPU_08883, STRPU_00937
OG0007927	MOUSE35407, MOUSE35408	STRPU_22375
OG0007929	MOUSE19865	STRPU_26184
OG0007930	MOUSE28936	STRPU_25690, STRPU_25707
OG0007931	MOUSE50034, MOUSE30067	STRPU_05870
OG0007932	MOUSE09308	STRPU_24833
OG0007933	MOUSE14474, MOUSE14473	STRPU_11844
OG0007934	MOUSE15701	STRPU_23987
OG0007935	MOUSE00590	STRPU_17390
OG0007937	MOUSE24537	STRPU_20783
OG0007938	MOUSE02315, MOUSE02316, MOUSE02317, MOUSE02314	STRPU_23539
OG0007939	MOUSE25140, MOUSE25137	STRPU_01898, STRPU_22744
OG0007940	MOUSE27351	STRPU_21856
OG0007941	MOUSE46203, MOUSE46204	STRPU_07421
OG0007942	MOUSE50455	STRPU_18585, STRPU_18624
OG0007943	MOUSE51293	STRPU_17782
OG0007944	MOUSE54456, MOUSE53645, MOUSE54453	STRPU_05221
OG0007945	MOUSE04562	STRPU_19882, STRPU_19857, STRPU_19883
OG0007946	MOUSE31106, MOUSE31105	STRPU_12944
OG0007947	MOUSE06423	STRPU_08214
OG0007948	MOUSE04295, MOUSE04293, MOUSE04294	STRPU_14560
OG0007949	MOUSE18976, MOUSE18975	STRPU_07271, STRPU_07250
OG0007951	MOUSE28728	STRPU_25923
OG0007952	MOUSE52446	STRPU_01876, STRPU_25192
OG0007953	MOUSE00696, MOUSE55395, MOUSE55394	STRPU_10228
OG0007954	MOUSE18113	STRPU_16949, STRPU_02017
OG0007955	MOUSE07201, MOUSE07202	STRPU_21208
OG0007956	MOUSE19526, MOUSE19524, MOUSE19525	STRPU_26493, STRPU_26482
OG0007957	MOUSE04805	STRPU_22897, STRPU_22912
OG0007958	MOUSE29272	STRPU_23999
OG0007959	MOUSE33616, MOUSE33614, MOUSE33615	STRPU_18433, STRPU_18476
OG0007962	MOUSE19256	STRPU_05230
OG0007963	MOUSE35094	STRPU_11066
OG0007964	MOUSE02840, MOUSE02841	STRPU_08331
OG0007965	MOUSE46016, MOUSE46015, MOUSE46014	STRPU_08251
OG0007966	MOUSE19459	STRPU_23496
OG0007967	MOUSE50310	STRPU_25118
OG0007968	MOUSE00817, MOUSE00816	STRPU_16704, STRPU_16705, STRPU_16673
OG0007969	MOUSE04390, MOUSE04389	STRPU_18693
OG0007970	MOUSE04005, MOUSE04004	STRPU_10774
OG0007971	MOUSE41054, MOUSE41053	STRPU_24401
OG0007972	MOUSE12463	STRPU_26053
OG0007973	MOUSE28287, MOUSE28288	STRPU_22392
OG0007974	MOUSE52376, MOUSE52375	STRPU_06486
OG0007975	MOUSE35061	STRPU_10654, STRPU_10646
OG0007976	MOUSE46061	STRPU_08167
OG0007977	MOUSE46146, MOUSE46145	STRPU_08102, STRPU_08116
OG0007978	MOUSE38964	STRPU_00914, STRPU_23038
OG0007979	MOUSE13976	STRPU_05418
OG0007980	MOUSE18152	STRPU_21051
OG0007981	MOUSE08100, MOUSE08102	STRPU_20974
OG0007982	MOUSE08980	STRPU_14540, STRPU_14543, STRPU_14544
OG0007983	MOUSE49934, MOUSE49933	STRPU_21626
OG0007984	MOUSE04214, MOUSE04213	STRPU_06805
OG0007985	MOUSE29638, MOUSE29637	STRPU_04501
OG0007986	MOUSE19534	STRPU_27161
OG0007988	MOUSE12273, MOUSE12272, MOUSE12274	STRPU_00212, STRPU_25951
OG0007990	MOUSE13625	STRPU_25244
OG0007991	MOUSE27470, MOUSE27471	STRPU_21578
OG0007992	MOUSE43732	STRPU_27350
OG0007993	MOUSE24793	STRPU_20903, STRPU_20866
OG0007994	MOUSE18237	STRPU_21302
OG0007995	MOUSE22157	STRPU_26083
OG0007996	MOUSE41392	STRPU_14493
OG0007997	MOUSE16634	STRPU_14219
OG0007998	MOUSE35513	STRPU_25023, STRPU_02658
OG0007999	MOUSE05858	STRPU_00442, STRPU_13703
OG0008000	MOUSE35615	STRPU_07107
OG0008001	MOUSE40259	STRPU_04410
OG0008003	MOUSE04039, MOUSE04040, MOUSE03055	STRPU_00351, STRPU_11012
OG0008004	MOUSE11865	STRPU_25364
OG0008005	MOUSE41524	STRPU_21442, STRPU_21441, STRPU_21443
OG0008006	MOUSE54878, MOUSE54877	STRPU_06440, STRPU_05993
OG0008007	MOUSE33098	STRPU_18169, STRPU_18152
OG0008008	MOUSE38553	STRPU_09006
OG0008009	MOUSE30632, MOUSE30631	STRPU_21986
OG0008011	MOUSE52842	STRPU_23173
OG0008012	MOUSE05679, MOUSE05680	STRPU_13565, STRPU_01585, STRPU_13566, STRPU_01584
OG0008013	MOUSE25100	STRPU_01498, STRPU_13750
OG0008014	MOUSE04965	STRPU_08889, STRPU_00932
OG0008016	MOUSE44552, MOUSE44554	STRPU_26699
OG0008017	MOUSE53612, MOUSE53611	STRPU_22417
OG0008018	MOUSE21112	STRPU_09880
OG0008019	MOUSE38391, MOUSE38392, MOUSE38393	STRPU_10623
OG0008020	MOUSE16705, MOUSE16706	STRPU_20510
OG0008022	MOUSE07125, MOUSE07123, MOUSE07124	STRPU_05163, STRPU_05084
OG0008023	MOUSE34579	STRPU_11509, STRPU_11507
OG0008025	MOUSE38601, MOUSE38602	STRPU_09009
OG0008026	MOUSE01841	STRPU_07788
OG0008027	MOUSE27459	STRPU_00198
OG0008028	MOUSE18970	STRPU_24551
OG0008029	MOUSE38049, MOUSE38051, MOUSE38050, MOUSE38048	STRPU_15046
OG0008030	MOUSE02676	STRPU_15321
OG0008031	MOUSE17164	STRPU_05008
OG0008036	MOUSE38494, MOUSE38495	STRPU_08424
OG0008037	MOUSE51727, MOUSE51728, MOUSE51726	STRPU_27256, STRPU_27272
OG0008038	MOUSE11252, MOUSE11251	STRPU_23474
OG0008039	MOUSE02803, MOUSE02801, MOUSE02802	STRPU_14997
OG0008040	MOUSE00546, MOUSE00547	STRPU_17738
OG0008041	MOUSE39464	STRPU_23915
OG0008043	MOUSE27473, MOUSE27472	STRPU_04958
OG0008044	MOUSE49718	STRPU_25925
OG0008045	MOUSE38959	STRPU_23375
OG0008046	MOUSE13966	STRPU_26252
OG0008047	MOUSE24941	STRPU_24493
OG0008048	MOUSE32098	STRPU_25277
OG0008049	MOUSE38264, MOUSE38265, MOUSE38263	STRPU_15388
OG0008050	MOUSE10211, MOUSE10210	STRPU_18857, STRPU_18939
OG0008051	MOUSE46156	STRPU_08564
OG0008052	MOUSE27478, MOUSE27479	STRPU_21075
OG0008053	MOUSE06924	STRPU_12802
OG0008054	MOUSE11400	STRPU_14071, STRPU_00848
OG0008055	MOUSE02341, MOUSE02340	STRPU_22383
OG0008056	MOUSE41869, MOUSE54587	STRPU_23986
OG0008057	MOUSE01159	STRPU_13507
OG0008058	MOUSE43492, MOUSE43491, MOUSE43493	STRPU_03014
OG0008060	MOUSE30978, MOUSE30977	STRPU_11516
OG0008061	MOUSE21557	STRPU_08064
OG0008062	MOUSE27723	STRPU_24838
OG0008064	MOUSE50499	STRPU_25371
OG0008065	MOUSE14444	STRPU_12835
OG0008066	MOUSE51552, MOUSE51553	STRPU_26862
OG0008067	MOUSE00282	STRPU_07880, STRPU_07879, STRPU_07873
OG0008068	MOUSE48257, MOUSE03609	STRPU_05085
OG0008069	MOUSE01436, MOUSE01435	STRPU_18561
OG0008071	MOUSE33353, MOUSE33351	STRPU_18691
OG0008072	MOUSE34512	STRPU_10971
OG0008073	MOUSE25534, MOUSE25536, MOUSE25535	STRPU_19495
OG0008074	MOUSE04904	STRPU_15529
OG0008075	MOUSE53504	STRPU_05647
OG0008076	MOUSE14585	STRPU_24685
OG0008077	MOUSE38437, MOUSE38438	STRPU_21507
OG0008078	MOUSE14810	STRPU_16025
OG0008079	MOUSE29279	STRPU_10602
OG0008080	MOUSE20489	STRPU_11728
OG0008081	MOUSE53380, MOUSE53379	STRPU_25423
OG0008083	MOUSE07873, MOUSE07872	STRPU_20792
OG0008084	MOUSE27355, MOUSE27354	STRPU_21019
OG0008085	MOUSE24926, MOUSE24925	STRPU_22984
OG0008086	MOUSE46702, MOUSE46701, MOUSE46699, MOUSE46700	STRPU_10021
OG0008087	MOUSE22259	STRPU_22236
OG0008088	MOUSE07403, MOUSE07402, MOUSE07404, MOUSE07405	STRPU_20687
OG0008089	MOUSE35431, MOUSE35430	STRPU_01939, STRPU_22781
OG0008090	MOUSE24879	STRPU_13719
OG0008091	MOUSE37931	STRPU_14230, STRPU_14237
OG0008092	MOUSE27033	STRPU_12736
OG0008093	MOUSE47969, MOUSE47970	STRPU_22120
OG0008094	MOUSE04003	STRPU_00876, STRPU_23001
OG0008098	MOUSE03050, MOUSE03051, MOUSE03048, MOUSE03049	STRPU_20868, STRPU_20905
OG0008099	MOUSE15084, MOUSE15083	STRPU_01822, STRPU_19317
OG0008100	MOUSE34299	STRPU_11576, STRPU_01365
OG0008102	MOUSE25295	STRPU_19361
OG0008103	MOUSE20324	STRPU_21002
OG0008104	MOUSE21169	STRPU_10201
OG0008105	MOUSE18640	STRPU_20958
OG0008106	MOUSE40744	STRPU_01988, STRPU_22827
OG0008107	MOUSE13346, MOUSE13345, MOUSE13343	STRPU_24019
OG0008108	MOUSE49140	STRPU_26222
OG0008109	MOUSE04381	STRPU_14632, STRPU_14614
OG0008110	MOUSE19115	STRPU_10554
OG0008111	MOUSE51658	STRPU_26446
OG0008112	MOUSE07048, MOUSE07049	STRPU_20662
OG0008113	MOUSE19677, MOUSE19678	STRPU_22759, STRPU_01915
OG0008115	MOUSE07116, MOUSE07117	STRPU_21414
OG0008117	MOUSE30491	STRPU_20393
OG0008119	MOUSE38287, MOUSE38288, MOUSE38286, MOUSE38285	STRPU_15413
OG0008120	MOUSE33881, MOUSE33880	STRPU_17327, STRPU_17355
OG0008123	MOUSE20102	STRPU_21615
OG0008124	MOUSE14905	STRPU_23306
OG0008125	MOUSE03193	STRPU_23740
OG0008126	MOUSE30359, MOUSE30358	STRPU_26946
OG0008127	MOUSE38827	STRPU_05706
OG0008136	MOUSE28809, MOUSE28808, MOUSE28786	STRPU_25668
OG0008143	MOUSE03471	STRPU_05162, STRPU_05083
OG0008156	MOUSE27925, MOUSE27926	STRPU_09357
OG0008194	MOUSE24365, MOUSE24364, MOUSE24366	STRPU_02878, STRPU_02868
OG0008199	MOUSE48254, MOUSE48255	STRPU_05240
OG0008201	MOUSE40639	STRPU_22376
OG0008202	MOUSE24115, MOUSE24113	STRPU_17834
OG0008203	MOUSE09562	STRPU_04749
OG0008204	MOUSE49397	STRPU_26185
OG0008205	MOUSE25529	STRPU_19994, STRPU_01211
OG0008206	MOUSE23600, MOUSE23598	STRPU_16714
OG0008208	MOUSE40748	STRPU_23576
OG0008209	MOUSE38456, MOUSE38454, MOUSE38453, MOUSE38455	STRPU_06066
OG0008211	MOUSE32435, MOUSE32437, MOUSE32436	STRPU_26400
OG0008212	MOUSE05306	STRPU_21908
OG0008213	MOUSE16108	STRPU_17840
OG0008214	MOUSE38398, MOUSE38397	STRPU_11043, STRPU_00381
OG0008215	MOUSE29766, MOUSE29768, MOUSE29767	STRPU_05690
OG0008216	MOUSE07747, MOUSE07748	STRPU_21481
OG0008217	MOUSE14169	STRPU_08322
OG0008219	MOUSE21536	STRPU_08830
OG0008220	MOUSE21741, MOUSE55013	STRPU_04988
OG0008221	MOUSE49185, MOUSE49186, MOUSE49183, MOUSE49184, MOUSE49182, MOUSE49180, MOUSE49181	STRPU_25774, STRPU_25791
OG0008223	MOUSE53844	STRPU_05864
OG0008224	MOUSE49803	STRPU_26047
OG0008225	MOUSE03205, MOUSE03206	STRPU_04941
OG0008227	MOUSE09612, MOUSE09611	STRPU_26816
OG0008228	MOUSE40851, MOUSE40852	STRPU_22094
OG0008229	MOUSE25293	STRPU_19496
OG0008230	MOUSE12257, MOUSE12256, MOUSE12255	STRPU_26192
OG0008231	MOUSE21427	STRPU_09959, STRPU_09981
OG0008232	MOUSE04305	STRPU_06639
OG0008234	MOUSE06514	STRPU_00978, STRPU_08838
OG0008235	MOUSE33786	STRPU_11051, STRPU_00391
OG0008236	MOUSE25027, MOUSE25026, MOUSE25029, MOUSE25024	STRPU_02457, STRPU_13607
OG0008237	MOUSE18526	STRPU_22078
OG0008238	MOUSE42133	STRPU_25394
OG0008239	MOUSE11043, MOUSE11045, MOUSE11044	STRPU_04714
OG0008240	MOUSE03130, MOUSE03131, MOUSE03129	STRPU_24238, STRPU_01069
OG0008242	MOUSE31940	STRPU_05596, STRPU_05536
OG0008243	MOUSE00601	STRPU_17185, STRPU_00183
OG0008244	MOUSE17159	STRPU_08801
OG0008245	MOUSE32837, MOUSE32836, MOUSE32834, MOUSE32835	STRPU_14717
OG0008246	MOUSE02515	STRPU_24678
OG0008247	MOUSE21291, MOUSE21289, MOUSE21290	STRPU_14875
OG0008249	MOUSE50402	STRPU_18754
OG0008250	MOUSE48584, MOUSE48582, MOUSE48583	STRPU_26602
OG0008251	MOUSE03565, MOUSE03564	STRPU_23045
OG0008252	MOUSE19494	STRPU_26447
OG0008253	MOUSE36185	STRPU_10288
OG0008254	MOUSE30294, MOUSE30293	STRPU_27154
OG0008255	MOUSE32452	STRPU_13593, STRPU_02472
OG0008256	MOUSE06806, MOUSE06805	STRPU_09311
OG0008257	MOUSE52380, MOUSE52379	STRPU_06487
OG0008258	MOUSE24600	STRPU_20943
OG0008259	MOUSE06588	STRPU_24361
OG0008260	MOUSE32573, MOUSE32574	STRPU_25766
OG0008261	MOUSE45085, MOUSE45084	STRPU_05899
OG0008262	MOUSE25792	STRPU_19539
OG0008263	MOUSE20129	STRPU_21353
OG0008264	MOUSE19474, MOUSE19475	STRPU_27244
OG0008265	MOUSE54252, MOUSE54253	STRPU_23499
OG0008266	MOUSE27562, MOUSE27560, MOUSE27559, MOUSE27561	STRPU_26018
OG0008267	MOUSE14481	STRPU_23302
OG0008268	MOUSE25991	STRPU_22864
OG0008269	MOUSE15742	STRPU_23379
OG0008270	MOUSE33910, MOUSE33909, MOUSE33908	STRPU_00220, STRPU_25959
OG0008271	MOUSE18408, MOUSE18409	STRPU_22100
OG0008272	MOUSE27157	STRPU_12792
OG0008273	MOUSE04041	STRPU_11363
OG0008274	MOUSE11231, MOUSE11230	STRPU_23528
OG0008275	MOUSE32147	STRPU_17151
OG0008277	MOUSE45807, MOUSE45808, MOUSE45806	STRPU_11820
OG0008278	MOUSE37521, MOUSE37522	STRPU_15382
OG0008279	MOUSE30023	STRPU_10645, STRPU_10653
OG0008280	MOUSE15649, MOUSE15650, MOUSE15651	STRPU_06804
OG0008281	MOUSE20422	STRPU_20708
OG0008282	MOUSE33644, MOUSE33643	STRPU_18517
OG0008283	MOUSE37554	STRPU_14385
OG0008284	MOUSE42759	STRPU_00433, STRPU_14196
OG0008285	MOUSE49674, MOUSE19869	STRPU_25884
OG0008286	MOUSE28342, MOUSE28340, MOUSE28341	STRPU_25481
OG0008288	MOUSE34482, MOUSE34483, MOUSE34484	STRPU_10665
OG0008289	MOUSE25931, MOUSE25928, MOUSE25929, MOUSE25930	STRPU_23998
OG0008290	MOUSE45820	STRPU_11584, STRPU_11581, STRPU_11590, STRPU_01357
OG0008291	MOUSE03973	STRPU_08559
OG0008292	MOUSE51354, MOUSE51357, MOUSE51356, MOUSE51355, MOUSE51353	STRPU_26389
OG0008293	MOUSE44885	STRPU_27384
OG0008294	MOUSE40379, MOUSE40378	STRPU_10355
OG0008295	MOUSE18641	STRPU_21349
OG0008296	MOUSE29831	STRPU_15507
OG0008297	MOUSE02733	STRPU_14567
OG0008298	MOUSE34796	STRPU_10445
OG0008299	MOUSE05064	STRPU_21979
OG0008300	MOUSE32479, MOUSE32478	STRPU_04816
OG0008301	MOUSE21452, MOUSE21454, MOUSE21453	STRPU_10433
OG0008303	MOUSE08135, MOUSE08134	STRPU_20774
OG0008304	MOUSE12873	STRPU_06126
OG0008305	MOUSE22982, MOUSE22981	STRPU_24911
OG0008306	MOUSE22445	STRPU_22535
OG0008307	MOUSE42015, MOUSE42014	STRPU_14474
OG0008308	MOUSE15830	STRPU_23004, STRPU_00879
OG0008309	MOUSE23667	STRPU_27303
OG0008312	MOUSE06342, MOUSE06343	STRPU_09184, STRPU_02153
OG0008313	MOUSE06076	STRPU_09450, STRPU_01512
OG0008314	MOUSE23295	STRPU_13492
OG0008315	MOUSE46587	STRPU_14415
