Orthogroup	MOUSE	HELIO_ok
OG0006892	MOUSE22133	HELIO_10025
OG0006893	MOUSE05930, MOUSE05929	HELIO_02287
OG0006894	MOUSE06080	HELIO_01525
OG0006895	MOUSE21170	HELIO_00885
OG0006896	MOUSE35953, MOUSE35951, MOUSE35954, MOUSE35952	HELIO_11058, HELIO_11057
OG0006897	MOUSE10431, MOUSE10432	HELIO_06557
OG0006899	MOUSE54071, MOUSE54066, MOUSE54063, MOUSE01868, MOUSE01869, MOUSE01867	HELIO_06042
OG0006900	MOUSE16574, MOUSE16558	HELIO_06595
OG0006901	MOUSE22140	HELIO_03815
OG0006902	MOUSE12823, MOUSE12825, MOUSE12824	HELIO_01197
OG0006903	MOUSE05186	HELIO_08134
OG0006904	MOUSE36413, MOUSE36412, MOUSE36414	HELIO_03416
OG0006905	MOUSE28950	HELIO_02801
OG0006906	MOUSE04566, MOUSE04569, MOUSE04568, MOUSE04567	HELIO_04811
OG0006907	MOUSE35649, MOUSE35648	HELIO_02666
OG0006908	MOUSE05017	HELIO_08017
OG0006909	MOUSE53609, MOUSE53608, MOUSE53610	HELIO_01498
OG0006911	MOUSE20440	HELIO_04412
OG0006912	MOUSE24083, MOUSE24084	HELIO_01132
OG0006913	MOUSE37136, MOUSE37137	HELIO_09871, HELIO_09872
OG0006914	MOUSE32366, MOUSE32365, MOUSE32364, MOUSE32363	HELIO_07176
OG0006915	MOUSE44315, MOUSE44316, MOUSE44314, MOUSE44317	HELIO_09309
OG0006916	MOUSE49691, MOUSE49690	HELIO_11109
OG0006917	MOUSE23023, MOUSE23022, MOUSE23024	HELIO_00862
OG0006918	MOUSE13577, MOUSE13576, MOUSE13578	HELIO_00387
OG0006919	MOUSE36218, MOUSE36216, MOUSE36217	HELIO_12526
OG0006921	MOUSE29807, MOUSE29808, MOUSE29804, MOUSE29805, MOUSE29806	HELIO_03601
OG0006923	MOUSE34244	HELIO_08623
OG0006924	MOUSE19139, MOUSE19140	HELIO_10197
OG0006925	MOUSE27502, MOUSE27499	HELIO_06577
OG0006926	MOUSE34131	HELIO_01892
OG0006927	MOUSE01548, MOUSE01547	HELIO_01236
OG0006928	MOUSE35623	HELIO_10460
OG0006929	MOUSE32158, MOUSE32159, MOUSE32156, MOUSE32157, MOUSE32155, MOUSE32154	HELIO_05023
OG0006931	MOUSE12676	HELIO_10024
OG0006932	MOUSE14249, MOUSE14250	HELIO_03552
OG0006934	MOUSE12905, MOUSE12906	HELIO_02300
OG0006935	MOUSE32527, MOUSE32526	HELIO_02305
OG0006936	MOUSE00847, MOUSE00846	HELIO_01325
OG0006937	MOUSE35606	HELIO_10195
OG0006939	MOUSE34061, MOUSE34060	HELIO_09910
OG0006940	MOUSE05605, MOUSE05603, MOUSE05604	HELIO_02426
OG0006943	MOUSE21146	HELIO_00593
OG0006944	MOUSE52613, MOUSE52615, MOUSE52614	HELIO_10544
OG0006946	MOUSE25480	HELIO_08697
OG0006949	MOUSE51685	HELIO_00053
OG0006951	MOUSE38916	HELIO_06091
OG0006954	MOUSE07137, MOUSE07136	HELIO_00977
OG0006955	MOUSE35292	HELIO_06102
OG0006956	MOUSE46848, MOUSE46846, MOUSE46847, MOUSE46845	HELIO_03837
OG0006957	MOUSE09556, MOUSE09555, MOUSE09557	HELIO_09843
OG0006958	MOUSE25854	HELIO_03705
OG0006959	MOUSE24311, MOUSE24310	HELIO_03367
OG0006960	MOUSE15811, MOUSE15812	HELIO_11955
OG0006962	MOUSE33764	HELIO_04139
OG0006964	MOUSE00609	HELIO_05324
OG0006965	MOUSE36896, MOUSE36897	HELIO_01499
OG0006966	MOUSE29849, MOUSE29852	HELIO_00843
OG0006967	MOUSE14234	HELIO_03858
OG0006968	MOUSE13899, MOUSE13901	HELIO_10124
OG0006969	MOUSE35832, MOUSE35830, MOUSE35829	HELIO_04692
OG0006970	MOUSE26650	HELIO_03853
OG0006971	MOUSE37465	HELIO_04205
OG0006972	MOUSE49561, MOUSE49562	HELIO_12289
OG0006973	MOUSE00510, MOUSE00509, MOUSE00508, MOUSE00507, MOUSE00506	HELIO_05811
OG0006975	MOUSE33904, MOUSE33903	HELIO_00766
OG0006976	MOUSE00665, MOUSE00662, MOUSE00664, MOUSE00663	HELIO_09447
OG0006977	MOUSE10916, MOUSE10917	HELIO_03745
OG0006979	MOUSE27624, MOUSE27625	HELIO_08949
OG0006980	MOUSE15424	HELIO_06927
OG0006981	MOUSE27032, MOUSE27031, MOUSE27030	HELIO_10873
OG0006982	MOUSE27876, MOUSE27877	HELIO_09182
OG0006983	MOUSE34876, MOUSE34874, MOUSE34875	HELIO_09699
OG0006985	MOUSE40889	HELIO_08249
OG0006988	MOUSE43131, MOUSE43132	HELIO_01745, HELIO_10587
OG0006989	MOUSE22512	HELIO_01925
OG0006990	MOUSE21147	HELIO_06240
OG0006991	MOUSE29125	HELIO_08801
OG0006992	MOUSE21388	HELIO_03687
OG0006993	MOUSE22722	HELIO_04356
OG0006994	MOUSE26596	HELIO_10742
OG0006995	MOUSE10952, MOUSE10951, MOUSE10949	HELIO_00974
OG0006997	MOUSE14368	HELIO_04050
OG0006998	MOUSE05846	HELIO_01286
OG0006999	MOUSE13476	HELIO_01742
OG0007000	MOUSE27781	HELIO_00263
OG0007001	MOUSE41846	HELIO_09912
OG0007002	MOUSE25836, MOUSE25835	HELIO_00186
OG0007003	MOUSE09049	HELIO_03021
OG0007004	MOUSE19936	HELIO_03743
OG0007006	MOUSE15876, MOUSE15875	HELIO_05841
OG0007007	MOUSE50660, MOUSE50659, MOUSE50658	HELIO_04354
OG0007008	MOUSE19789	HELIO_04065
OG0007009	MOUSE20677, MOUSE20678, MOUSE20679	HELIO_10006
OG0007010	MOUSE36520, MOUSE36523, MOUSE36522	HELIO_01679
OG0007011	MOUSE50033	HELIO_12793
OG0007012	MOUSE31649	HELIO_04259
OG0007013	MOUSE03906	HELIO_10913
OG0007014	MOUSE21188	HELIO_00547
OG0007015	MOUSE28687, MOUSE28688, MOUSE28686	HELIO_01841
OG0007016	MOUSE49206, MOUSE49205	HELIO_09219
OG0007018	MOUSE03253	HELIO_07831
OG0007019	MOUSE06390, MOUSE06389, MOUSE06391	HELIO_10142
OG0007020	MOUSE40200, MOUSE40201	HELIO_10783
OG0007022	MOUSE22092	HELIO_00686
OG0007023	MOUSE11360, MOUSE11359, MOUSE11361	HELIO_05749
OG0007024	MOUSE39327	HELIO_03505
OG0007025	MOUSE06165	HELIO_12627
OG0007026	MOUSE26964	HELIO_11609, HELIO_11608
OG0007028	MOUSE23985, MOUSE23984	HELIO_09657
OG0007030	MOUSE48334	HELIO_05278
OG0007031	MOUSE31935, MOUSE31936	HELIO_11089
OG0007032	MOUSE16311, MOUSE16312, MOUSE16309, MOUSE16310	HELIO_10519
OG0007033	MOUSE28089	HELIO_06756
OG0007034	MOUSE02577, MOUSE02578, MOUSE02579	HELIO_05240
OG0007035	MOUSE50908, MOUSE50907	HELIO_05074
OG0007036	MOUSE17668, MOUSE17669	HELIO_08854
OG0007037	MOUSE26360, MOUSE26361, MOUSE26359	HELIO_03215
OG0007038	MOUSE31027, MOUSE31029, MOUSE31026, MOUSE31025	HELIO_07154
OG0007039	MOUSE07936	HELIO_03673
OG0007040	MOUSE53846, MOUSE53847	HELIO_09696
OG0007041	MOUSE44720	HELIO_00355
OG0007042	MOUSE39749	HELIO_08465
OG0007043	MOUSE46823, MOUSE46824	HELIO_10787
OG0007044	MOUSE45081, MOUSE48750	HELIO_03336
OG0007045	MOUSE34173, MOUSE34174	HELIO_03028
OG0007046	MOUSE00604	HELIO_06285
OG0007047	MOUSE17867	HELIO_01873
OG0007048	MOUSE38707	HELIO_01435
OG0007049	MOUSE49472, MOUSE49471	HELIO_01113
OG0007050	MOUSE36566	HELIO_10158
OG0007052	MOUSE41265	HELIO_03698
OG0007053	MOUSE05180, MOUSE05179, MOUSE05181	HELIO_01740
OG0007054	MOUSE16840, MOUSE16839, MOUSE16837, MOUSE16838, MOUSE16841	HELIO_03935
OG0007055	MOUSE02729, MOUSE02728	HELIO_05430
OG0007056	MOUSE04556, MOUSE04558, MOUSE04555, MOUSE04553, MOUSE04552	HELIO_04173
OG0007058	MOUSE50713, MOUSE50714	HELIO_12181
OG0007059	MOUSE21335	HELIO_11121
OG0007060	MOUSE13596, MOUSE13599, MOUSE13597, MOUSE13595, MOUSE13598	HELIO_03894
OG0007061	MOUSE21327	HELIO_03172
OG0007062	MOUSE29940, MOUSE29941	HELIO_03299
OG0007063	MOUSE44304	HELIO_02537
OG0007064	MOUSE29614, MOUSE29615, MOUSE29613	HELIO_02033
OG0007066	MOUSE50097, MOUSE50096	HELIO_08282
OG0007068	MOUSE31487, MOUSE31486, MOUSE33096	HELIO_11494
OG0007069	MOUSE07095, MOUSE07092, MOUSE07094, MOUSE07093	HELIO_10927
OG0007070	MOUSE23131, MOUSE23130, MOUSE23134	HELIO_05878
OG0007071	MOUSE31902, MOUSE31903, MOUSE31904	HELIO_10140
OG0007072	MOUSE43689, MOUSE43688, MOUSE43687	HELIO_09568
OG0007073	MOUSE22668	HELIO_12235
OG0007074	MOUSE15406, MOUSE15407	HELIO_10084
OG0007075	MOUSE12810	HELIO_12580
OG0007076	MOUSE02319, MOUSE02318	HELIO_04699
OG0007077	MOUSE36485, MOUSE36484, MOUSE36487, MOUSE36486	HELIO_03036
OG0007078	MOUSE18371	HELIO_12420
OG0007079	MOUSE06753, MOUSE06755, MOUSE06754	HELIO_12708
OG0007080	MOUSE06678, MOUSE06679, MOUSE06677	HELIO_10930
OG0007081	MOUSE05720, MOUSE05719	HELIO_01321
OG0007082	MOUSE41759, MOUSE41758	HELIO_01470
OG0007083	MOUSE17864, MOUSE17866, MOUSE17865, MOUSE17863, MOUSE17862	HELIO_01256
OG0007084	MOUSE13905	HELIO_06919
OG0007085	MOUSE49274, MOUSE49273, MOUSE49272	HELIO_09227, HELIO_06691, HELIO_06359
OG0007086	MOUSE02323	HELIO_09327
OG0007087	MOUSE18083	HELIO_06229
OG0007088	MOUSE13687	HELIO_10934
OG0007089	MOUSE45217	HELIO_01728
OG0007090	MOUSE31318	HELIO_02778
OG0007091	MOUSE33846	HELIO_05646
OG0007093	MOUSE49068, MOUSE49069, MOUSE49070	HELIO_04228
OG0007094	MOUSE11809, MOUSE11804, MOUSE11805	HELIO_03665
OG0007095	MOUSE42126, MOUSE42125	HELIO_05715
OG0007096	MOUSE09264, MOUSE09262, MOUSE09261, MOUSE09263, MOUSE09259, MOUSE09260	HELIO_05063
OG0007098	MOUSE49126, MOUSE49129, MOUSE49127	HELIO_07500
OG0007099	MOUSE49900	HELIO_11777
OG0007100	MOUSE18270, MOUSE18269	HELIO_02603
OG0007103	MOUSE01000, MOUSE00999, MOUSE00998, MOUSE01001	HELIO_04990
OG0007104	MOUSE29759, MOUSE55072, MOUSE55073	HELIO_08624
OG0007105	MOUSE40405, MOUSE40403	HELIO_06453
OG0007106	MOUSE40661	HELIO_08071
OG0007107	MOUSE17744, MOUSE17745, MOUSE17747, MOUSE17746	HELIO_08096
OG0007108	MOUSE38178, MOUSE38176, MOUSE38174	HELIO_10721
OG0007111	MOUSE19928, MOUSE19926, MOUSE19927, MOUSE19925	HELIO_07676
OG0007112	MOUSE51325, MOUSE51323	HELIO_05754
OG0007113	MOUSE52610	HELIO_02963
OG0007114	MOUSE53414	HELIO_02430
OG0007116	MOUSE41819, MOUSE41817	HELIO_09537
OG0007116	MOUSE41818, MOUSE41816	HELIO_03595
OG0007117	MOUSE02290, MOUSE02289	HELIO_10452
OG0007118	MOUSE00453	HELIO_00216
OG0007119	MOUSE33186	HELIO_03351
OG0007120	MOUSE13216, MOUSE13214, MOUSE13215	HELIO_08636
OG0007121	MOUSE18224	HELIO_08982
OG0007122	MOUSE34859, MOUSE34857, MOUSE34858	HELIO_01530
OG0007123	MOUSE20986, MOUSE20987	HELIO_06300
OG0007124	MOUSE21912, MOUSE21910	HELIO_03243
OG0007126	MOUSE49925, MOUSE20183, MOUSE20181, MOUSE20182	HELIO_07784
OG0007127	MOUSE08708, MOUSE08709	HELIO_02372
OG0007128	MOUSE19637	HELIO_07471
OG0007129	MOUSE03234, MOUSE21045, MOUSE21044	HELIO_01993
OG0007130	MOUSE01970	HELIO_08635, HELIO_08634
OG0007131	MOUSE10506, MOUSE10507	HELIO_04431
OG0007132	MOUSE13945	HELIO_12686
OG0007133	MOUSE10217, MOUSE10216	HELIO_05837
OG0007134	MOUSE21213	HELIO_02796
OG0007135	MOUSE51925, MOUSE51924, MOUSE51926	HELIO_03512
OG0007136	MOUSE51720, MOUSE51719	HELIO_11083
OG0007137	MOUSE42561	HELIO_01264
OG0007138	MOUSE23725	HELIO_11268
OG0007139	MOUSE08897	HELIO_03311
OG0007140	MOUSE50343, MOUSE50344	HELIO_09262
OG0007141	MOUSE14078, MOUSE14079, MOUSE14081, MOUSE14080, MOUSE14077	HELIO_02202
OG0007142	MOUSE47756, MOUSE27824	HELIO_09138
OG0007143	MOUSE06767	HELIO_02069
OG0007144	MOUSE49923, MOUSE49924, MOUSE49922	HELIO_02773
OG0007145	MOUSE18943	HELIO_02042
OG0007146	MOUSE03366, MOUSE03367	HELIO_08477
OG0007148	MOUSE31157, MOUSE54375, MOUSE54376	HELIO_11799
OG0007151	MOUSE50029, MOUSE50027	HELIO_01847
OG0007152	MOUSE30160, MOUSE30159	HELIO_07347
OG0007153	MOUSE03070, MOUSE03071	HELIO_04064
OG0007154	MOUSE07324, MOUSE07323, MOUSE07325	HELIO_05052
OG0007158	MOUSE36020	HELIO_04172
OG0007160	MOUSE48934, MOUSE48938, MOUSE48935, MOUSE48937, MOUSE48936	HELIO_04515
OG0007161	MOUSE49412	HELIO_03043
OG0007163	MOUSE30404, MOUSE30406, MOUSE30403, MOUSE30405	HELIO_04816
OG0007164	MOUSE16101, MOUSE16102, MOUSE16100	HELIO_04104
OG0007165	MOUSE50996, MOUSE50995	HELIO_07174
OG0007168	MOUSE01155	HELIO_01974
OG0007173	MOUSE50154, MOUSE50153	HELIO_07975
OG0007174	MOUSE28506	HELIO_10174
OG0007175	MOUSE45837, MOUSE45836	HELIO_01496
OG0007176	MOUSE43501, MOUSE43500, MOUSE43499, MOUSE43498	HELIO_09685
OG0007177	MOUSE27462, MOUSE27461	HELIO_09991
OG0007178	MOUSE24080, MOUSE24079	HELIO_08375
OG0007179	MOUSE52436, MOUSE52434, MOUSE52435, MOUSE52432, MOUSE52433, MOUSE52431	HELIO_01221
OG0007180	MOUSE48420, MOUSE48421, MOUSE48419	HELIO_05806
OG0007181	MOUSE54274, MOUSE54273	HELIO_00946
OG0007182	MOUSE04320, MOUSE04317	HELIO_05171
OG0007183	MOUSE52163, MOUSE52162	HELIO_10857
OG0007187	MOUSE14892	HELIO_08131
OG0007188	MOUSE26110, MOUSE26112, MOUSE26111	HELIO_00663
OG0007191	MOUSE10517, MOUSE10515, MOUSE10516, MOUSE10514	HELIO_12367
OG0007192	MOUSE22113, MOUSE22112, MOUSE22111	HELIO_11714
OG0007198	MOUSE17325	HELIO_12458
OG0007200	MOUSE21248	HELIO_01173
OG0007209	MOUSE25936, MOUSE25935, MOUSE17208, MOUSE17209	HELIO_03954
OG0007248	MOUSE18543, MOUSE18542	HELIO_03566
OG0007250	MOUSE12898, MOUSE12897	HELIO_11796
OG0007251	MOUSE01636	HELIO_11645
OG0007252	MOUSE31689, MOUSE31688	HELIO_11869
OG0007253	MOUSE09257, MOUSE49391	HELIO_05519
OG0007254	MOUSE49930	HELIO_04453
OG0007255	MOUSE39758, MOUSE39757, MOUSE39759	HELIO_05330
OG0007256	MOUSE39410	HELIO_08417
OG0007258	MOUSE19644	HELIO_08742
OG0007260	MOUSE20244	HELIO_06588
OG0007261	MOUSE32244	HELIO_02263
OG0007264	MOUSE49132, MOUSE49130, MOUSE49131	HELIO_05781
OG0007266	MOUSE01804	HELIO_07853
OG0007267	MOUSE33724	HELIO_10107
OG0007268	MOUSE15922, MOUSE15920, MOUSE15923, MOUSE15921, MOUSE15919	HELIO_01343
OG0007269	MOUSE06847	HELIO_06147
OG0007270	MOUSE13004	HELIO_02939
OG0007271	MOUSE06041, MOUSE06040	HELIO_05682
OG0007272	MOUSE34613, MOUSE34614	HELIO_10735
OG0007273	MOUSE44138, MOUSE44137, MOUSE44139	HELIO_09450
OG0007275	MOUSE17231, MOUSE02295, MOUSE02296	HELIO_03674
OG0007276	MOUSE20695	HELIO_06599
OG0007277	MOUSE16674	HELIO_09947
OG0007279	MOUSE04341	HELIO_03749
OG0007280	MOUSE32007	HELIO_00512
OG0007281	MOUSE38663, MOUSE38662	HELIO_07427
OG0007282	MOUSE37535	HELIO_12150
OG0007283	MOUSE03788, MOUSE03787	HELIO_09223
OG0007285	MOUSE32145, MOUSE32146, MOUSE32144	HELIO_10648, HELIO_10649
OG0007286	MOUSE44596, MOUSE44597	HELIO_00622
OG0007288	MOUSE31526, MOUSE31527, MOUSE31525	HELIO_09454
OG0007289	MOUSE49689	HELIO_09914
OG0007290	MOUSE43717	HELIO_02482
OG0007291	MOUSE28540	HELIO_12578
OG0007292	MOUSE43053, MOUSE43052	HELIO_01083
OG0007295	MOUSE31498, MOUSE31497, MOUSE31496	HELIO_00595
OG0007296	MOUSE49540	HELIO_03612
OG0007297	MOUSE53604, MOUSE53603, MOUSE53601	HELIO_08956
OG0007298	MOUSE31581	HELIO_08869
OG0007299	MOUSE47838, MOUSE47840, MOUSE47839	HELIO_08694
OG0007300	MOUSE35183, MOUSE35181, MOUSE35182	HELIO_02004
OG0007301	MOUSE09989, MOUSE09991, MOUSE09990, MOUSE09992	HELIO_00411
OG0007302	MOUSE44506, MOUSE44507, MOUSE44510	HELIO_02030
OG0007304	MOUSE06867	HELIO_12205
OG0007305	MOUSE24298, MOUSE24297	HELIO_03112
OG0007307	MOUSE02947	HELIO_05717
OG0007308	MOUSE11376, MOUSE11377	HELIO_09689
OG0007309	MOUSE03035	HELIO_10219
OG0007310	MOUSE45035	HELIO_05771
OG0007312	MOUSE03829, MOUSE03828	HELIO_09830
OG0007314	MOUSE24672	HELIO_12687
OG0007316	MOUSE48208, MOUSE48210, MOUSE48209	HELIO_07362
OG0007317	MOUSE03033	HELIO_09791
OG0007318	MOUSE52776	HELIO_03980
OG0007319	MOUSE28912	HELIO_07489
OG0007320	MOUSE51738, MOUSE51739, MOUSE51737	HELIO_09747
OG0007321	MOUSE20101	HELIO_04170
OG0007322	MOUSE32819, MOUSE32818	HELIO_07072
OG0007325	MOUSE49722	HELIO_09200
OG0007326	MOUSE51801, MOUSE51802	HELIO_09034
OG0007327	MOUSE04023, MOUSE04021, MOUSE04022, MOUSE04024, MOUSE04025	HELIO_05229
OG0007328	MOUSE46798, MOUSE46797, MOUSE46796, MOUSE46795	HELIO_09442
OG0007329	MOUSE17878	HELIO_09968, HELIO_09969
OG0007330	MOUSE45076, MOUSE45075	HELIO_04133
OG0007331	MOUSE39235	HELIO_08039
OG0007334	MOUSE30490	HELIO_03472
OG0007335	MOUSE08020, MOUSE08021	HELIO_11949
OG0007336	MOUSE33887	HELIO_06667
OG0007337	MOUSE00481, MOUSE00482	HELIO_10954
OG0007338	MOUSE02170, MOUSE02169	HELIO_10759
OG0007339	MOUSE08716	HELIO_09640
OG0007340	MOUSE17534, MOUSE17532, MOUSE17531, MOUSE17533	HELIO_03582
OG0007341	MOUSE16696	HELIO_11684
OG0007343	MOUSE01417	HELIO_03412
OG0007344	MOUSE17358	HELIO_08609
OG0007345	MOUSE31648, MOUSE31647	HELIO_06260
OG0007347	MOUSE40881, MOUSE40884, MOUSE40882	HELIO_09177
OG0007348	MOUSE12913	HELIO_09120
OG0007349	MOUSE15367, MOUSE15365, MOUSE15368, MOUSE15366	HELIO_06468
OG0007351	MOUSE06954	HELIO_08688
OG0007352	MOUSE20513	HELIO_08083
OG0007353	MOUSE49062	HELIO_01295
OG0007354	MOUSE13358	HELIO_02659
OG0007355	MOUSE13914	HELIO_04351
OG0007356	MOUSE17323	HELIO_07064
OG0007357	MOUSE49428	HELIO_06223
OG0007358	MOUSE19466	HELIO_03013
OG0007359	MOUSE09163, MOUSE09166, MOUSE09162	HELIO_11166
OG0007360	MOUSE23987, MOUSE23986	HELIO_05459
OG0007361	MOUSE30812	HELIO_01627
OG0007363	MOUSE12968	HELIO_01853
OG0007364	MOUSE14210, MOUSE14209	HELIO_03012
OG0007365	MOUSE33407	HELIO_09060
OG0007366	MOUSE48417, MOUSE48418	HELIO_05623
OG0007367	MOUSE33622	HELIO_11916
OG0007368	MOUSE27087	HELIO_09902
OG0007369	MOUSE22430	HELIO_07842
OG0007370	MOUSE04703, MOUSE04702	HELIO_02554
OG0007371	MOUSE21071, MOUSE21072	HELIO_02928
OG0007372	MOUSE42627	HELIO_05741
OG0007373	MOUSE18067	HELIO_10252
OG0007375	MOUSE00658, MOUSE00657, MOUSE00656, MOUSE00659	HELIO_06007
OG0007377	MOUSE24074, MOUSE24073	HELIO_08244
OG0007378	MOUSE04222, MOUSE04221	HELIO_05336
OG0007379	MOUSE08208, MOUSE08209	HELIO_03559
OG0007380	MOUSE18994	HELIO_02244, HELIO_04235
OG0007381	MOUSE06415, MOUSE06416, MOUSE06414	HELIO_07625
OG0007384	MOUSE06624, MOUSE06627, MOUSE06626, MOUSE06625	HELIO_05152
OG0007385	MOUSE27240, MOUSE27239, MOUSE27238	HELIO_03304
OG0007386	MOUSE35741, MOUSE35743, MOUSE35742	HELIO_09551
OG0007387	MOUSE32806	HELIO_09254
OG0007388	MOUSE35885, MOUSE35884, MOUSE35886	HELIO_11355
OG0007389	MOUSE25933, MOUSE25934	HELIO_03631
OG0007390	MOUSE38551, MOUSE38550, MOUSE38552	HELIO_04593
OG0007391	MOUSE50178, MOUSE50176, MOUSE50177	HELIO_09468
OG0007392	MOUSE32236, MOUSE32238, MOUSE32237	HELIO_06732
OG0007393	MOUSE07668	HELIO_09515
OG0007395	MOUSE06300, MOUSE06302, MOUSE06301	HELIO_10203
OG0007396	MOUSE48951	HELIO_00896
OG0007397	MOUSE33684	HELIO_06855
OG0007399	MOUSE43864	HELIO_10834
OG0007400	MOUSE15646	HELIO_02129
OG0007402	MOUSE17044, MOUSE17045	HELIO_00636
OG0007403	MOUSE40243, MOUSE40242, MOUSE40241, MOUSE40240	HELIO_01171
OG0007405	MOUSE14442	HELIO_03624
OG0007406	MOUSE15290, MOUSE15291, MOUSE15289, MOUSE15292, MOUSE15288	HELIO_00793
OG0007407	MOUSE21054	HELIO_01901
OG0007408	MOUSE13504	HELIO_09431
OG0007409	MOUSE00404, MOUSE00402	HELIO_06116
OG0007410	MOUSE12955, MOUSE14285, MOUSE14286	HELIO_07916
OG0007411	MOUSE19154, MOUSE19155	HELIO_05076
OG0007412	MOUSE23326, MOUSE23325	HELIO_02238
OG0007413	MOUSE53007	HELIO_09705
OG0007414	MOUSE33295, MOUSE33294, MOUSE33296	HELIO_08640
OG0007415	MOUSE05666	HELIO_02421
OG0007416	MOUSE36386	HELIO_02849
OG0007417	MOUSE37895, MOUSE37894	HELIO_08832
OG0007418	MOUSE04928	HELIO_11504
OG0007419	MOUSE03772	HELIO_03480
OG0007421	MOUSE02352	HELIO_09011
OG0007422	MOUSE07286, MOUSE40322, MOUSE07287, MOUSE07288	HELIO_02252
OG0007423	MOUSE15054	HELIO_11673
OG0007424	MOUSE17046	HELIO_07951
OG0007425	MOUSE18550, MOUSE18548	HELIO_11448
OG0007426	MOUSE44587	HELIO_05054
OG0007427	MOUSE46815	HELIO_07421
OG0007428	MOUSE53225, MOUSE53224, MOUSE53223, MOUSE53209	HELIO_08646
OG0007429	MOUSE02008	HELIO_00502, HELIO_04959
OG0007430	MOUSE16094, MOUSE16096, MOUSE16095, MOUSE16097	HELIO_03736
OG0007432	MOUSE51045	HELIO_05478
OG0007433	MOUSE44443, MOUSE44444	HELIO_09161
OG0007434	MOUSE17032, MOUSE17035, MOUSE17034, MOUSE17033	HELIO_06087
OG0007435	MOUSE18373	HELIO_03578
OG0007436	MOUSE01139, MOUSE01137, MOUSE01136, MOUSE01138	HELIO_09859
OG0007437	MOUSE40494, MOUSE40495	HELIO_01196
OG0007438	MOUSE25113, MOUSE25112	HELIO_06570
OG0007439	MOUSE18803	HELIO_07267
OG0007440	MOUSE23442	HELIO_03640
OG0007441	MOUSE18962	HELIO_06686
OG0007442	MOUSE33512	HELIO_05360
OG0007443	MOUSE37709, MOUSE37707, MOUSE37708	HELIO_11491
OG0007445	MOUSE15761, MOUSE15762, MOUSE15760	HELIO_06761
OG0007446	MOUSE37963, MOUSE37961	HELIO_07395
OG0007447	MOUSE48737, MOUSE48736	HELIO_12442
OG0007449	MOUSE28249	HELIO_12368
OG0007450	MOUSE07464	HELIO_00508
OG0007451	MOUSE12346	HELIO_04606
OG0007452	MOUSE36786	HELIO_07764
OG0007453	MOUSE46202, MOUSE46201	HELIO_06244
OG0007454	MOUSE22524	HELIO_11972
OG0007455	MOUSE55231, MOUSE55229, MOUSE55228	HELIO_12355
OG0007456	MOUSE37583	HELIO_09549
OG0007458	MOUSE32631, MOUSE32630	HELIO_09868
OG0007459	MOUSE35765, MOUSE35764, MOUSE35766	HELIO_01507
OG0007460	MOUSE18660	HELIO_08692
OG0007461	MOUSE08148, MOUSE08149	HELIO_01865
OG0007463	MOUSE01879, MOUSE01878	HELIO_00691
OG0007464	MOUSE39781	HELIO_06851, HELIO_11577
OG0007465	MOUSE04958, MOUSE04957, MOUSE04956	HELIO_12224
OG0007466	MOUSE27626, MOUSE27627, MOUSE27628	HELIO_11051
OG0007467	MOUSE32975, MOUSE32976, MOUSE32974	HELIO_08827
OG0007468	MOUSE35897, MOUSE35894, MOUSE35895, MOUSE35898, MOUSE35896	HELIO_07899, HELIO_07898, HELIO_07900
OG0007471	MOUSE11862, MOUSE11861, MOUSE11859	HELIO_09730
OG0007472	MOUSE19520, MOUSE19519, MOUSE19518	HELIO_11248
OG0007474	MOUSE50949, MOUSE50951, MOUSE50948, MOUSE50950, MOUSE50953, MOUSE50954, MOUSE50952	HELIO_11271
OG0007475	MOUSE15012	HELIO_09366
OG0007476	MOUSE18470	HELIO_04585
OG0007477	MOUSE05610	HELIO_10040
OG0007478	MOUSE37279, MOUSE37280, MOUSE37278	HELIO_04114
OG0007479	MOUSE38571, MOUSE38570, MOUSE38569, MOUSE38573, MOUSE38572	HELIO_09941
OG0007480	MOUSE46625, MOUSE46626	HELIO_07958
OG0007481	MOUSE04304	HELIO_12489
OG0007482	MOUSE30818	HELIO_12170
OG0007483	MOUSE16635, MOUSE16636	HELIO_09027
OG0007484	MOUSE43277	HELIO_06327
OG0007485	MOUSE11693, MOUSE11694, MOUSE11691, MOUSE11692, MOUSE11690, MOUSE54164, MOUSE11689	HELIO_11680
OG0007486	MOUSE00806	HELIO_11596
OG0007487	MOUSE33817, MOUSE33818, MOUSE33819	HELIO_02561
OG0007488	MOUSE17251	HELIO_09301
OG0007490	MOUSE28197, MOUSE28196	HELIO_03991
OG0007491	MOUSE16994	HELIO_08829
OG0007492	MOUSE18165, MOUSE18164	HELIO_02672
OG0007494	MOUSE43929, MOUSE43928, MOUSE43931, MOUSE43927	HELIO_12427
OG0007495	MOUSE01208	HELIO_09614
OG0007496	MOUSE11212	HELIO_05033
OG0007497	MOUSE24117, MOUSE24116	HELIO_04536
OG0007498	MOUSE13566, MOUSE13567	HELIO_11706
OG0007499	MOUSE20297, MOUSE20299, MOUSE20298	HELIO_04404
OG0007500	MOUSE15489	HELIO_05327
OG0007501	MOUSE02118	HELIO_06537
OG0007503	MOUSE00760	HELIO_10821
OG0007504	MOUSE38710	HELIO_07294
OG0007506	MOUSE03077, MOUSE03078	HELIO_00968
