Orthogroup	MOUSE	OWEFU
OG0005975	MOUSE53724, MOUSE53723, MOUSE53725, MOUSE29688, MOUSE54426	OFUSG02665.1.p1
OG0005976	MOUSE22127	OFUSG10552.1.p1
OG0005977	MOUSE39172, MOUSE39171	OFUSG00577.1.p1
OG0005978	MOUSE05375, MOUSE05374	OFUSG23255.1.p1
OG0005980	MOUSE18255	OFUSG07813.1.p1
OG0005981	MOUSE09114, MOUSE09115	OFUSG05221.1.p1
OG0005982	MOUSE10476, MOUSE10478, MOUSE10475, MOUSE10477	OFUSG21165.2.p1, OFUSG21165.1.p1
OG0005983	MOUSE44475, MOUSE44473	OFUSG13573.1.p1
OG0005984	MOUSE13162	OFUSG13326.1.p2
OG0005985	MOUSE20715, MOUSE20714	OFUSG15946.1.p1, OFUSG15946.2.p1
OG0005986	MOUSE20132, MOUSE20134, MOUSE20136, MOUSE20133, MOUSE20135	OFUSG11573.1.p1
OG0005987	MOUSE19110, MOUSE55047	OFUSG25797.1.p1
OG0005988	MOUSE46879, MOUSE46878	OFUSG21810.1.p1
OG0005989	MOUSE45928, MOUSE45929	OFUSG01513.1.p1
OG0005993	MOUSE17253	OFUSG08243.1.p1, OFUSG09874.1.p1
OG0005994	MOUSE33621, MOUSE48840	OFUSG23514.1.p1
OG0005995	MOUSE18219, MOUSE18218, MOUSE18220	OFUSG06297.2.p1, OFUSG06297.1.p1
OG0005997	MOUSE46943, MOUSE46944, MOUSE46945, MOUSE46942	OFUSG03882.1.p1
OG0005998	MOUSE01071, MOUSE01072	OFUSG22178.1.p1
OG0006000	MOUSE24686, MOUSE24684, MOUSE24685	OFUSG11468.1.p1
OG0006001	MOUSE51403, MOUSE51401, MOUSE51407, MOUSE51404	OFUSG26198.3.p1, OFUSG26198.2.p1, OFUSG26198.1.p1
OG0006002	MOUSE02125, MOUSE02124	OFUSG25385.2.p1, OFUSG25385.1.p1
OG0006003	MOUSE50331, MOUSE50334	OFUSG13243.1.p1
OG0006004	MOUSE26214, MOUSE14772	OFUSG04708.1.p1
OG0006005	MOUSE03622	OFUSG03031.1.p1
OG0006007	MOUSE23161, MOUSE23160, MOUSE44667, MOUSE44666, MOUSE01446	OFUSG09738.1.p1
OG0006008	MOUSE06292	OFUSG18060.2.p1, OFUSG18060.1.p1
OG0006009	MOUSE32966, MOUSE32967, MOUSE32968	OFUSG08905.1.p1
OG0006010	MOUSE26647, MOUSE26648	OFUSG15378.1.p1
OG0006011	MOUSE05003	OFUSG14917.1.p1
OG0006012	MOUSE27648, MOUSE19422	OFUSG08437.1.p1
OG0006013	MOUSE17852	OFUSG06984.1.p1
OG0006014	MOUSE55282, MOUSE55284, MOUSE55285, MOUSE55283	OFUSG03341.1.p1
OG0006015	MOUSE32558, MOUSE32559, MOUSE32560	OFUSG14070.1.p1
OG0006018	MOUSE11540	OFUSG09910.1.p1
OG0006022	MOUSE30961, MOUSE30959, MOUSE30960, MOUSE24368, MOUSE24367	OFUSG09481.1.p1
OG0006025	MOUSE13588, MOUSE13603, MOUSE13602, MOUSE28590	OFUSG06296.1.p1
OG0006059	MOUSE13895, MOUSE13894	OFUSG23068.1.p1
OG0006061	MOUSE44598, MOUSE44601, MOUSE44599, MOUSE44605, MOUSE44604, MOUSE44602, MOUSE44603, MOUSE44600	OFUSG19640.1.p1
OG0006062	MOUSE14967	OFUSG01991.1.p1
OG0006064	MOUSE19231	OFUSG11055.1.p1
OG0006065	MOUSE10503, MOUSE10504	OFUSG08860.1.p1
OG0006066	MOUSE15817	OFUSG20129.1.p1
OG0006068	MOUSE19160, MOUSE21153	OFUSG10979.1.p1
OG0006069	MOUSE38708, MOUSE38709	OFUSG17874.1.p1
OG0006070	MOUSE06223	OFUSG18465.2.p1, OFUSG18465.1.p1
OG0006071	MOUSE25922, MOUSE25924, MOUSE25923	OFUSG26702.1.p1
OG0006072	MOUSE44551	OFUSG08554.1.p1
OG0006073	MOUSE42655, MOUSE42654	OFUSG12465.1.p1
OG0006074	MOUSE07769	OFUSG21967.1.p1
OG0006075	MOUSE18180, MOUSE18181, MOUSE18182	OFUSG07057.2.p1, OFUSG07057.1.p1
OG0006077	MOUSE26516	OFUSG04314.2.p1, OFUSG04314.1.p1
OG0006078	MOUSE16717, MOUSE30843	OFUSG08226.1.p1
OG0006079	MOUSE44737, MOUSE44734	OFUSG09712.1.p1
OG0006081	MOUSE39161, MOUSE39160	OFUSG12054.1.p1
OG0006083	MOUSE39295, MOUSE39293, MOUSE39296, MOUSE39297, MOUSE39294, MOUSE39292	OFUSG19492.1.p1
OG0006084	MOUSE30094	OFUSG22503.1.p1
OG0006085	MOUSE41521, MOUSE41520	OFUSG07767.1.p1
OG0006086	MOUSE17796, MOUSE17795, MOUSE17797	OFUSG16952.1.p1, OFUSG16953.1.p1
OG0006087	MOUSE27350	OFUSG04846.1.p1
OG0006090	MOUSE24615	OFUSG11763.1.p1
OG0006092	MOUSE17080, MOUSE17081, MOUSE17082, MOUSE17079, MOUSE17083	OFUSG05669.1.p1
OG0006094	MOUSE29969	OFUSG14093.1.p1
OG0006095	MOUSE27229, MOUSE50304	OFUSG07940.1.p1
OG0006096	MOUSE37864, MOUSE37863	OFUSG24017.1.p1
OG0006097	MOUSE12411, MOUSE12412, MOUSE12413, MOUSE12415, MOUSE12416, MOUSE12414	OFUSG23483.1.p1
OG0006098	MOUSE09150, MOUSE09152, MOUSE09149	OFUSG23100.1.p1
OG0006099	MOUSE14237, MOUSE15047	OFUSG10373.1.p1
OG0006100	MOUSE49850, MOUSE49849	OFUSG20683.1.p1, OFUSG20683.2.p1
OG0006101	MOUSE44922, MOUSE44921	OFUSG03991.1.p1
OG0006102	MOUSE01672, MOUSE01671, MOUSE01673	OFUSG19676.1.p1
OG0006103	MOUSE00226, MOUSE00227	OFUSG01720.1.p1
OG0006104	MOUSE06095, MOUSE06094	OFUSG17815.1.p1
OG0006106	MOUSE31379, MOUSE31376	OFUSG21364.1.p1
OG0006107	MOUSE02191	OFUSG01046.1.p1
OG0006108	MOUSE29211, MOUSE17732	OFUSG07116.2.p1, OFUSG07116.1.p1
OG0006110	MOUSE34976, MOUSE34974, MOUSE34975	OFUSG21101.2.p1, OFUSG21101.3.p1, OFUSG21101.1.p1, OFUSG21101.4.p1
OG0006111	MOUSE45682, MOUSE45687, MOUSE45684	OFUSG02888.1.p1, OFUSG02888.2.p1
OG0006112	MOUSE49115, MOUSE49114, MOUSE49116	OFUSG20379.1.p1
OG0006113	MOUSE15176	OFUSG23106.1.p1
OG0006114	MOUSE52848	OFUSG19161.1.p1
OG0006115	MOUSE00531	OFUSG00714.1.p1
OG0006116	MOUSE20130	OFUSG25222.1.p1
OG0006117	MOUSE06195, MOUSE06196	OFUSG18117.1.p1
OG0006118	MOUSE09999	OFUSG20873.1.p1
OG0006119	MOUSE35847	OFUSG06087.1.p1
OG0006120	MOUSE40195	OFUSG09857.1.p1
OG0006121	MOUSE09447, MOUSE09446	OFUSG19387.1.p1
OG0006122	MOUSE05144	OFUSG09987.1.p1
OG0006123	MOUSE40394, MOUSE40393	OFUSG06720.1.p1, OFUSG06720.2.p1
OG0006124	MOUSE40352	OFUSG00285.1.p1
OG0006125	MOUSE43457, MOUSE43455, MOUSE43456	OFUSG11859.1.p1
OG0006126	MOUSE50316, MOUSE50315, MOUSE50317	OFUSG25690.1.p1
OG0006127	MOUSE49454, MOUSE49455	OFUSG20864.1.p1
OG0006128	MOUSE49444, MOUSE49443, MOUSE49445, MOUSE49442	OFUSG20481.1.p1
OG0006129	MOUSE36305, MOUSE36306	OFUSG03702.1.p1
OG0006130	MOUSE17246, MOUSE17247	OFUSG07866.1.p1, OFUSG07866.3.p1, OFUSG07866.2.p1
OG0006132	MOUSE21114, MOUSE21117, MOUSE21116, MOUSE21113	OFUSG05598.1.p1
OG0006133	MOUSE01392, MOUSE01391, MOUSE01390, MOUSE01389, MOUSE01388	OFUSG02487.2.p1, OFUSG02487.1.p1
OG0006134	MOUSE10022, MOUSE10020	OFUSG20774.1.p1
OG0006135	MOUSE20960	OFUSG06396.1.p1
OG0006136	MOUSE36528, MOUSE36529, MOUSE21940, MOUSE21942	OFUSG23390.1.p1
OG0006137	MOUSE33917, MOUSE33916, MOUSE33918, MOUSE33919, MOUSE33920	OFUSG00472.1.p1
OG0006138	MOUSE18202, MOUSE18201, MOUSE18203	OFUSG12575.1.p1
OG0006139	MOUSE01997	OFUSG06411.1.p1
OG0006140	MOUSE38190, MOUSE38192, MOUSE38191	OFUSG21427.1.p1
OG0006141	MOUSE51343, MOUSE51342, MOUSE51341	OFUSG08472.1.p1
OG0006144	MOUSE20124	OFUSG11476.1.p1
OG0006145	MOUSE34972	OFUSG26431.1.p1
OG0006146	MOUSE41104, MOUSE41106, MOUSE41107	OFUSG10156.1.p1
OG0006148	MOUSE10491	OFUSG12608.2.p1, OFUSG12608.1.p1
OG0006149	MOUSE07677, MOUSE07678, MOUSE07679	OFUSG12325.1.p1
OG0006151	MOUSE34774	OFUSG26365.1.p1
OG0006152	MOUSE00260, MOUSE00257	OFUSG17669.1.p1
OG0006153	MOUSE30044	OFUSG03173.1.p1
OG0006155	MOUSE30193, MOUSE30194	OFUSG16111.1.p1
OG0006156	MOUSE38431, MOUSE38430	OFUSG25901.1.p1
OG0006158	MOUSE07925	OFUSG11990.1.p1, OFUSG12061.1.p1
OG0006159	MOUSE27864, MOUSE27865	OFUSG17578.1.p1
OG0006160	MOUSE24920	OFUSG06311.1.p1
OG0006161	MOUSE39829	OFUSG26464.1.p1
OG0006162	MOUSE01395, MOUSE01393	OFUSG13213.1.p1
OG0006163	MOUSE27647, MOUSE27645, MOUSE27646	OFUSG15849.1.p1
OG0006164	MOUSE26974	OFUSG20681.1.p1
OG0006165	MOUSE28387	OFUSG08242.1.p1
OG0006167	MOUSE40510	OFUSG19282.1.p1
OG0006168	MOUSE50314	OFUSG09932.1.p1
OG0006169	MOUSE45226, MOUSE45225	OFUSG03654.1.p1
OG0006170	MOUSE22308, MOUSE22310, MOUSE22311, MOUSE22309	OFUSG12803.1.p1
OG0006171	MOUSE33966, MOUSE33967, MOUSE33965, MOUSE33968	OFUSG12299.1.p1
OG0006172	MOUSE07858, MOUSE07857, MOUSE07859	OFUSG12254.1.p1
OG0006174	MOUSE10262, MOUSE10263, MOUSE44876, MOUSE44877, MOUSE44875	OFUSG19560.1.p1
OG0006175	MOUSE18968, MOUSE18969, MOUSE18967, MOUSE18965, MOUSE18966	OFUSG13772.1.p1
OG0006177	MOUSE44442, MOUSE44441	OFUSG25522.1.p1
OG0006178	MOUSE09519	OFUSG18904.1.p1, OFUSG18904.2.p1
OG0006179	MOUSE16461, MOUSE16462	OFUSG00965.1.p1
OG0006180	MOUSE23209	OFUSG20562.1.p1
OG0006181	MOUSE43442, MOUSE43444, MOUSE43443, MOUSE43441	OFUSG12429.1.p1
OG0006182	MOUSE05545	OFUSG13754.1.p1
OG0006183	MOUSE14194, MOUSE14197	OFUSG10917.1.p1
OG0006184	MOUSE15133, MOUSE15134	OFUSG10581.1.p1, OFUSG10581.2.p1
OG0006185	MOUSE31989	OFUSG20989.1.p1
OG0006186	MOUSE16055	OFUSG01099.1.p1
OG0006187	MOUSE30179, MOUSE30178	OFUSG08513.1.p1, OFUSG08513.2.p1
OG0006188	MOUSE32525, MOUSE32524	OFUSG21112.1.p1
OG0006189	MOUSE53256, MOUSE53259	OFUSG10831.1.p1
OG0006190	MOUSE30231, MOUSE30230, MOUSE30229	OFUSG19672.2.p1, OFUSG19672.1.p1
OG0006191	MOUSE19452	OFUSG08997.1.p1
OG0006192	MOUSE27820, MOUSE27819	OFUSG16119.2.p1, OFUSG16119.1.p1
OG0006193	MOUSE18405, MOUSE18400, MOUSE18402, MOUSE18404, MOUSE18401, MOUSE18403	OFUSG04368.1.p1
OG0006194	MOUSE15090, MOUSE15093, MOUSE15089, MOUSE15088	OFUSG10043.1.p1
OG0006195	MOUSE15018, MOUSE15019, MOUSE15020, MOUSE15021	OFUSG22190.1.p1
OG0006196	MOUSE29966	OFUSG14687.1.p1
OG0006197	MOUSE21698, MOUSE21699, MOUSE29126	OFUSG07598.1.p1, OFUSG07598.2.p1
OG0006198	MOUSE46634, MOUSE46633	OFUSG06795.1.p1
OG0006199	MOUSE15121, MOUSE15120, MOUSE15119	OFUSG26580.1.p1
OG0006200	MOUSE48339	OFUSG10180.1.p1
OG0006201	MOUSE37306, MOUSE46378, MOUSE46377	OFUSG15111.1.p1
OG0006202	MOUSE12269, MOUSE12268	OFUSG23082.1.p1
OG0006203	MOUSE18212	OFUSG25246.2.p1, OFUSG25246.1.p1
OG0006204	MOUSE22197, MOUSE22200, MOUSE22199, MOUSE22198	OFUSG22319.1.p1
OG0006205	MOUSE54650	OFUSG14995.1.p1
OG0006206	MOUSE07089, MOUSE07086	OFUSG12324.1.p1
OG0006207	MOUSE04338, MOUSE04335, MOUSE04336, MOUSE04337	OFUSG15756.1.p1
OG0006208	MOUSE48543, MOUSE48542	OFUSG09617.1.p1
OG0006210	MOUSE09964, MOUSE09963, MOUSE09965, MOUSE09962	OFUSG23024.1.p1, OFUSG23007.1.p1
OG0006211	MOUSE14609, MOUSE14608	OFUSG13258.3.p1, OFUSG13258.1.p1, OFUSG13258.2.p1
OG0006212	MOUSE15037, MOUSE15039, MOUSE15038	OFUSG02207.1.p1, OFUSG02207.2.p1
OG0006213	MOUSE52346, MOUSE52348, MOUSE52347, MOUSE52345, MOUSE52344, MOUSE52343	OFUSG04619.1.p1
OG0006214	MOUSE01795, MOUSE01797, MOUSE01796	OFUSG00232.1.p1
OG0006215	MOUSE33103, MOUSE33102	OFUSG20745.1.p1
OG0006216	MOUSE48857, MOUSE48862, MOUSE48865, MOUSE48855	OFUSG08899.1.p1
OG0006217	MOUSE36677	OFUSG21430.1.p1
OG0006219	MOUSE23063, MOUSE23062	OFUSG13784.1.p1, OFUSG13784.2.p1
OG0006220	MOUSE23373, MOUSE23372	OFUSG13524.1.p1
OG0006221	MOUSE35282, MOUSE35283, MOUSE05694, MOUSE05695, MOUSE05696, MOUSE05697	OFUSG26424.1.p1
OG0006223	MOUSE33954	OFUSG06879.1.p1
OG0006224	MOUSE34843	OFUSG21235.1.p1
OG0006225	MOUSE18228	OFUSG12400.1.p1
OG0006226	MOUSE10482	OFUSG17713.2.p1, OFUSG17713.1.p1
OG0006227	MOUSE27758	OFUSG06764.1.p1
OG0006228	MOUSE47050, MOUSE47049, MOUSE47046, MOUSE47048, MOUSE47044	OFUSG00684.1.p1
OG0006229	MOUSE30115, MOUSE30114, MOUSE30116	OFUSG03312.1.p1, OFUSG03312.2.p1
OG0006230	MOUSE23377	OFUSG13630.1.p1
OG0006231	MOUSE32029, MOUSE32030, MOUSE32031	OFUSG13273.1.p1, OFUSG13275.1.p1
OG0006232	MOUSE23294	OFUSG16492.2.p1, OFUSG16492.1.p1
OG0006233	MOUSE16038	OFUSG09219.1.p1
OG0006234	MOUSE33398	OFUSG13071.1.p1
OG0006235	MOUSE41751, MOUSE41752	OFUSG04987.3.p1, OFUSG04987.1.p1, OFUSG04987.2.p1
OG0006237	MOUSE34509, MOUSE34508	OFUSG23373.1.p1
OG0006238	MOUSE41253, MOUSE41252, MOUSE41250, MOUSE41251	OFUSG26669.1.p1
OG0006239	MOUSE49322, MOUSE49321, MOUSE49323, MOUSE49320	OFUSG20238.1.p1
OG0006240	MOUSE32816	OFUSG07675.1.p1
OG0006241	MOUSE23905, MOUSE23904, MOUSE23903	OFUSG07997.1.p1
OG0006242	MOUSE46068, MOUSE46067, MOUSE46065, MOUSE46064, MOUSE46066	OFUSG10779.1.p1
OG0006243	MOUSE53975, MOUSE53974, MOUSE32277	OFUSG08426.1.p1
OG0006244	MOUSE37455	OFUSG15035.1.p1, OFUSG15035.2.p1
OG0006245	MOUSE22264, MOUSE22265	OFUSG15791.1.p1
OG0006246	MOUSE19828, MOUSE19827, MOUSE19830, MOUSE19825	OFUSG08845.1.p1
OG0006247	MOUSE10299	OFUSG08877.1.p1, OFUSG08877.2.p1
OG0006248	MOUSE03884, MOUSE03885, MOUSE54081	OFUSG14183.1.p1
OG0006249	MOUSE04079, MOUSE04078	OFUSG24697.1.p1
OG0006250	MOUSE19187	OFUSG20233.1.p1
OG0006251	MOUSE04588, MOUSE04587	OFUSG24167.1.p1
OG0006252	MOUSE41299	OFUSG16937.1.p1
OG0006253	MOUSE30887	OFUSG07386.1.p1
OG0006254	MOUSE14074, MOUSE14075	OFUSG09915.1.p1, OFUSG26243.1.p1
OG0006255	MOUSE20935, MOUSE20936	OFUSG06569.1.p1
OG0006256	MOUSE15874, MOUSE15870, MOUSE15872, MOUSE15871, MOUSE15873	OFUSG19644.1.p1
OG0006257	MOUSE28054	OFUSG13890.1.p1
OG0006258	MOUSE19643	OFUSG03856.1.p1
OG0006259	MOUSE13823	OFUSG23380.2.p1, OFUSG23380.1.p1
OG0006260	MOUSE41017	OFUSG05929.1.p1
OG0006261	MOUSE06910	OFUSG05622.1.p1
OG0006262	MOUSE53349, MOUSE53351, MOUSE53353	OFUSG05390.1.p1
OG0006263	MOUSE19929	OFUSG20709.1.p1
OG0006264	MOUSE37346	OFUSG07824.1.p1
OG0006266	MOUSE36496, MOUSE36494, MOUSE36493	OFUSG07125.2.p1, OFUSG07125.1.p1
OG0006267	MOUSE36950, MOUSE36947, MOUSE36949, MOUSE36946	OFUSG10940.1.p1
OG0006268	MOUSE53582, MOUSE53581, MOUSE53580	OFUSG14220.1.p1
OG0006269	MOUSE40907, MOUSE40906	OFUSG19462.1.p1
OG0006270	MOUSE25735, MOUSE25737, MOUSE25736, MOUSE25734	OFUSG08585.1.p1
OG0006271	MOUSE21994, MOUSE21993	OFUSG01027.1.p1
OG0006272	MOUSE19856, MOUSE19857, MOUSE19859, MOUSE19858	OFUSG15517.1.p1, OFUSG15518.1.p1, OFUSG17920.1.p1, OFUSG03907.1.p1
OG0006273	MOUSE18539	OFUSG20420.2.p1, OFUSG20420.1.p1
OG0006275	MOUSE24704, MOUSE24705, MOUSE24706	OFUSG01454.1.p1
OG0006276	MOUSE41137, MOUSE41136	OFUSG12127.1.p1
OG0006277	MOUSE04582	OFUSG15168.1.p1
OG0006278	MOUSE34489, MOUSE34487, MOUSE34488	OFUSG23917.1.p1, OFUSG23916.1.p1, OFUSG23916.2.p1
OG0006279	MOUSE16388, MOUSE16387, MOUSE16386	OFUSG00790.1.p1
OG0006280	MOUSE00019	OFUSG25094.1.p1
OG0006281	MOUSE35102, MOUSE35103	OFUSG00050.2.p1, OFUSG00050.1.p1
OG0006282	MOUSE01452, MOUSE01451	OFUSG04147.1.p1
OG0006283	MOUSE25148, MOUSE25150, MOUSE25147	OFUSG26352.1.p1
OG0006284	MOUSE01515, MOUSE01516	OFUSG23445.1.p1
OG0006285	MOUSE22194, MOUSE22195, MOUSE22196	OFUSG08179.1.p1
OG0006286	MOUSE35473	OFUSG08272.1.p1
OG0006288	MOUSE37718, MOUSE37719	OFUSG15550.1.p1
OG0006288	MOUSE37723	OFUSG15551.1.p1
OG0006289	MOUSE40814, MOUSE40816	OFUSG05692.1.p1
OG0006290	MOUSE35141, MOUSE35140	OFUSG17255.1.p1, OFUSG17249.1.p1, OFUSG17253.1.p1
OG0006291	MOUSE31402, MOUSE31403, MOUSE31400, MOUSE31401	OFUSG08297.1.p1
OG0006292	MOUSE48991, MOUSE28720, MOUSE28718	OFUSG15723.1.p1
OG0006293	MOUSE37625	OFUSG15450.1.p1
OG0006294	MOUSE07913	OFUSG11961.1.p1
OG0006295	MOUSE38121	OFUSG15765.2.p1, OFUSG15765.1.p1
OG0006296	MOUSE39258, MOUSE39254, MOUSE39257, MOUSE39260, MOUSE39256, MOUSE39252	OFUSG06121.1.p1, OFUSG06121.2.p1
OG0006297	MOUSE40886, MOUSE40885, MOUSE40887	OFUSG06255.1.p1
OG0006298	MOUSE14670, MOUSE14671, MOUSE14672, MOUSE14673	OFUSG04372.1.p1
OG0006299	MOUSE34330	OFUSG00606.1.p1
OG0006300	MOUSE24505, MOUSE24503, MOUSE24504	OFUSG12289.1.p1
OG0006301	MOUSE27376, MOUSE27375	OFUSG12150.1.p1
OG0006302	MOUSE51462	OFUSG08996.1.p1, OFUSG08996.2.p1
OG0006303	MOUSE24304, MOUSE24300, MOUSE24301, MOUSE24299, MOUSE24302, MOUSE43070	OFUSG08907.1.p1
OG0006304	MOUSE08044	OFUSG21576.1.p1
OG0006305	MOUSE21331	OFUSG06132.1.p1, OFUSG06132.2.p1
OG0006306	MOUSE34251	OFUSG07033.2.p1, OFUSG07033.3.p1, OFUSG07033.1.p1
OG0006307	MOUSE10641, MOUSE10646, MOUSE10640, MOUSE10644, MOUSE10642, MOUSE10645, MOUSE10643	OFUSG13078.1.p1
OG0006308	MOUSE04298, MOUSE04299, MOUSE04303, MOUSE04301, MOUSE04302, MOUSE04300, MOUSE04297	OFUSG22095.1.p1
OG0006309	MOUSE02180	OFUSG01691.1.p1
OG0006310	MOUSE47347, MOUSE47348, MOUSE47344, MOUSE47345, MOUSE47349, MOUSE47346	OFUSG00395.1.p1
OG0006311	MOUSE42034	OFUSG00976.1.p1
OG0006312	MOUSE01807, MOUSE01811, MOUSE01810	OFUSG19151.1.p1
OG0006313	MOUSE34183, MOUSE34185, MOUSE34184	OFUSG13104.1.p1
OG0006314	MOUSE30884	OFUSG04293.1.p1
OG0006315	MOUSE27789, MOUSE27788	OFUSG11578.1.p1
OG0006316	MOUSE10556, MOUSE10555	OFUSG10798.1.p1, OFUSG10798.2.p1
OG0006318	MOUSE51285, MOUSE51286, MOUSE51284	OFUSG00349.1.p1
OG0006319	MOUSE45688	OFUSG21159.1.p1
OG0006320	MOUSE41214, MOUSE41212, MOUSE41213	OFUSG06963.1.p1
OG0006321	MOUSE49369, MOUSE10030, MOUSE10028, MOUSE10029	OFUSG22961.1.p1
OG0006322	MOUSE52872	OFUSG06165.1.p1
OG0006323	MOUSE12964, MOUSE12965	OFUSG03585.1.p1
OG0006324	MOUSE15180	OFUSG05424.1.p1
OG0006325	MOUSE25844, MOUSE25845, MOUSE25843	OFUSG25419.1.p1, OFUSG25419.2.p1
OG0006326	MOUSE23732	OFUSG25472.1.p1
OG0006327	MOUSE52333, MOUSE52331, MOUSE52329, MOUSE52334, MOUSE52332, MOUSE52330	OFUSG21151.1.p1
OG0006329	MOUSE27767, MOUSE27765, MOUSE27766, MOUSE27764	OFUSG06525.1.p1
OG0006330	MOUSE51758, MOUSE51757	OFUSG09632.1.p1
OG0006331	MOUSE42771, MOUSE42772	OFUSG21663.1.p1
OG0006332	MOUSE27257, MOUSE27256	OFUSG07284.1.p1
OG0006333	MOUSE16124, MOUSE16123, MOUSE00654, MOUSE00655	OFUSG00350.1.p1
OG0006334	MOUSE48911, MOUSE48912	OFUSG16855.1.p1
OG0006335	MOUSE14829	OFUSG12800.1.p1
OG0006336	MOUSE48468, MOUSE48467	OFUSG21313.1.p1, OFUSG21313.2.p1
OG0006337	MOUSE51858, MOUSE10096	OFUSG08817.1.p1
OG0006338	MOUSE31793, MOUSE31791, MOUSE31792, MOUSE31794	OFUSG17633.1.p1, OFUSG17633.2.p1
OG0006339	MOUSE37259	OFUSG15007.2.p1, OFUSG15007.1.p1
OG0006340	MOUSE00903, MOUSE00904, MOUSE00905, MOUSE00902	OFUSG17804.1.p1
OG0006341	MOUSE47414	OFUSG13525.1.p1
OG0006343	MOUSE48088	OFUSG03113.1.p1
OG0006344	MOUSE32264	OFUSG17196.1.p1
OG0006345	MOUSE21609	OFUSG21050.1.p1
OG0006346	MOUSE51221	OFUSG19567.1.p1
OG0006347	MOUSE02467	OFUSG04201.1.p1
OG0006348	MOUSE10201, MOUSE10200, MOUSE10198, MOUSE10199	OFUSG08022.1.p1
OG0006349	MOUSE20753	OFUSG13717.1.p1, OFUSG13717.2.p1
OG0006350	MOUSE19460	OFUSG10010.1.p1
OG0006351	MOUSE29657, MOUSE29658, MOUSE29659	OFUSG02528.1.p1
OG0006352	MOUSE32257	OFUSG16779.1.p1
OG0006353	MOUSE42828	OFUSG21707.1.p1
OG0006354	MOUSE40413, MOUSE40412	OFUSG05660.1.p1
OG0006355	MOUSE40806	OFUSG05633.1.p1
OG0006356	MOUSE03845, MOUSE03847, MOUSE03846	OFUSG15113.1.p1
OG0006357	MOUSE22850	OFUSG10930.1.p1, OFUSG10933.1.p1
OG0006358	MOUSE35406, MOUSE35402, MOUSE35405, MOUSE35404, MOUSE35403, MOUSE35401	OFUSG05609.1.p1
OG0006359	MOUSE31884, MOUSE31886, MOUSE31887, MOUSE31885	OFUSG26138.1.p1
OG0006360	MOUSE02221	OFUSG01922.1.p1
OG0006361	MOUSE48963, MOUSE48964	OFUSG20881.1.p1
OG0006362	MOUSE34247, MOUSE34248	OFUSG09542.1.p1
OG0006363	MOUSE20221	OFUSG19547.2.p1, OFUSG19547.1.p1
OG0006364	MOUSE20680	OFUSG04672.1.p1
OG0006365	MOUSE23279, MOUSE54173, MOUSE54172	OFUSG03344.1.p1
OG0006366	MOUSE22776	OFUSG02266.1.p1
OG0006366	MOUSE22775, MOUSE22774	OFUSG25785.1.p1
OG0006367	MOUSE06752, MOUSE06748, MOUSE06749, MOUSE06750	OFUSG13408.1.p1
OG0006368	MOUSE05618, MOUSE05617, MOUSE05620	OFUSG24274.1.p1, OFUSG24275.1.p1, OFUSG24275.2.p1
OG0006370	MOUSE35591, MOUSE35592	OFUSG21077.1.p1
OG0006372	MOUSE45009, MOUSE45008, MOUSE45007, MOUSE45010, MOUSE45012, MOUSE45011	OFUSG07198.1.p1
OG0006375	MOUSE16929	OFUSG10211.1.p1
OG0006376	MOUSE25552, MOUSE25550, MOUSE25549, MOUSE25548, MOUSE25547	OFUSG26673.1.p1
OG0006377	MOUSE13243	OFUSG13142.1.p1
OG0006378	MOUSE36964, MOUSE36966, MOUSE36963	OFUSG06139.1.p1
OG0006379	MOUSE07595, MOUSE07594, MOUSE07596, MOUSE07597	OFUSG11248.2.p1, OFUSG11248.1.p1
OG0006380	MOUSE03204	OFUSG17771.1.p1, OFUSG02849.1.p1
OG0006382	MOUSE07504, MOUSE07502, MOUSE07505, MOUSE07501, MOUSE07503	OFUSG11579.1.p1
OG0006383	MOUSE16422	OFUSG19592.1.p1
OG0006384	MOUSE50412, MOUSE50410, MOUSE50411, MOUSE50409	OFUSG10582.1.p1
OG0006385	MOUSE20071, MOUSE20069, MOUSE20070, MOUSE20066, MOUSE20067, MOUSE20068	OFUSG11265.1.p1
OG0006386	MOUSE47125, MOUSE47128, MOUSE47127, MOUSE47126	OFUSG01436.1.p1
OG0006387	MOUSE16306, MOUSE34335	OFUSG00913.1.p1
OG0006388	MOUSE17131, MOUSE17130, MOUSE17129, MOUSE06529	OFUSG18462.1.p1
OG0006389	MOUSE16581, MOUSE16586, MOUSE16584, MOUSE16585, MOUSE16582, MOUSE16583	OFUSG01920.1.p1
OG0006390	MOUSE24929, MOUSE24930, MOUSE24928, MOUSE24927	OFUSG06648.1.p1
OG0006391	MOUSE50989, MOUSE50991, MOUSE50988	OFUSG08068.1.p1
OG0006392	MOUSE30923, MOUSE30926, MOUSE30924, MOUSE30925	OFUSG00142.1.p1
OG0006393	MOUSE33021, MOUSE33020, MOUSE18469	OFUSG08709.1.p1
OG0006394	MOUSE14264, MOUSE14265	OFUSG18375.1.p1
OG0006395	MOUSE28238, MOUSE28236, MOUSE28237, MOUSE28235	OFUSG13284.1.p1
OG0006396	MOUSE09804, MOUSE09803	OFUSG23581.1.p1
OG0006398	MOUSE33324, MOUSE33323, MOUSE33316, MOUSE33321	OFUSG13200.1.p1
OG0006399	MOUSE37406, MOUSE37404, MOUSE37405	OFUSG22262.1.p1
