Orthogroup	MOUSE	ASTMX
OG0011919	MOUSE12793, MOUSE12792, MOUSE12791	ASTMX12490
OG0011920	MOUSE35457	ASTMX12575
OG0011921	MOUSE27651	ASTMX12598, ASTMX17771
OG0011922	MOUSE27798, MOUSE27797	ASTMX12939
OG0011923	MOUSE37333	ASTMX13068
OG0011924	MOUSE10619	ASTMX21104
OG0011924	MOUSE10618	ASTMX13083
OG0011925	MOUSE48825	ASTMX17358, ASTMX13142
OG0011926	MOUSE26273, MOUSE26274	ASTMX13248, ASTMX14676
OG0011927	MOUSE18486, MOUSE18485, MOUSE18484	ASTMX14162
OG0011928	MOUSE40617, MOUSE40618, MOUSE40615, MOUSE40616	ASTMX14274, ASTMX19071
OG0011929	MOUSE51865, MOUSE51866, MOUSE51864	ASTMX14299
OG0011930	MOUSE03244	ASTMX15214, ASTMX14954
OG0011931	MOUSE30069, MOUSE30072, MOUSE30070, MOUSE30071, MOUSE30073	ASTMX22721, ASTMX15419
OG0011932	MOUSE03745	ASTMX16134
OG0011933	MOUSE43580, MOUSE43581, MOUSE43577, MOUSE43578, MOUSE43579	ASTMX16261, ASTMX16262
OG0011935	MOUSE15535, MOUSE15541	ASTMX16897, ASTMX16898
OG0011936	MOUSE12389, MOUSE12390, MOUSE12387, MOUSE12388, MOUSE12386, MOUSE12391	ASTMX17176
OG0011937	MOUSE24264	ASTMX18043
OG0011938	MOUSE50446, MOUSE50448, MOUSE50447	ASTMX18523
OG0011939	MOUSE54118	ASTMX18900
OG0011940	MOUSE10449, MOUSE10447, MOUSE10446	ASTMX19464
OG0011940	MOUSE32875	ASTMX19510
OG0011941	MOUSE36419, MOUSE36422, MOUSE36420, MOUSE36418, MOUSE36421	ASTMX19582
OG0011942	MOUSE46153, MOUSE46151, MOUSE46155, MOUSE46152, MOUSE46150	ASTMX19696
OG0011943	MOUSE35033, MOUSE35032	ASTMX20027
OG0011944	MOUSE09179, MOUSE09180	ASTMX20186, ASTMX22019, ASTMX21260
OG0011945	MOUSE53146, MOUSE53147	ASTMX20365
OG0011946	MOUSE23601, MOUSE23602, MOUSE02192, MOUSE02193, MOUSE02194	ASTMX20686
OG0011947	MOUSE37145, MOUSE37144	ASTMX20771
OG0011948	MOUSE36072, MOUSE36070, MOUSE36075, MOUSE36076, MOUSE36071, MOUSE36069, MOUSE36068	ASTMX20870
OG0011949	MOUSE41140, MOUSE41139, MOUSE41138	ASTMX20905
OG0011950	MOUSE27025, MOUSE27024, MOUSE27020, MOUSE27026, MOUSE27023, MOUSE27021	ASTMX21163
OG0011951	MOUSE16925, MOUSE16926, MOUSE16924, MOUSE16927, MOUSE16923	ASTMX21707
OG0011952	MOUSE52008, MOUSE52009, MOUSE52007, MOUSE52006	ASTMX22812, ASTMX22341
OG0011953	MOUSE12930, MOUSE12929	ASTMX22731
OG0012174	MOUSE19787, MOUSE51995	ASTMX21788
OG0012200	MOUSE21278	ASTMX11917
OG0012219	MOUSE13405	ASTMX18697
OG0012237	MOUSE36227, MOUSE36226	ASTMX05573
OG0012290	MOUSE07484, MOUSE07483	ASTMX13677, ASTMX15970
OG0012295	MOUSE08643	ASTMX19934
OG0012333	MOUSE43290	ASTMX09385
OG0012340	MOUSE09227	ASTMX22958
OG0012350	MOUSE55242, MOUSE55241, MOUSE55243, MOUSE55239	ASTMX20148
OG0012364	MOUSE43464	ASTMX06065
OG0012371	MOUSE37519	ASTMX20973
OG0012393	MOUSE47381, MOUSE25250	ASTMX15087
OG0012394	MOUSE45654, MOUSE45653	ASTMX00070, ASTMX11902
OG0012395	MOUSE13137, MOUSE13135, MOUSE13136	ASTMX00094
OG0012396	MOUSE43753, MOUSE43754, MOUSE43751, MOUSE43752	ASTMX00268
OG0012397	MOUSE48034, MOUSE48033	ASTMX13371, ASTMX00306
OG0012398	MOUSE51504, MOUSE51506, MOUSE51507	ASTMX00457
OG0012400	MOUSE07976, MOUSE07975	ASTMX01375, ASTMX11140
OG0012401	MOUSE11544, MOUSE11545, MOUSE11546	ASTMX01483
OG0012402	MOUSE21339, MOUSE21337, MOUSE21338, MOUSE21336	ASTMX01511
OG0012403	MOUSE21382, MOUSE21377, MOUSE21378, MOUSE21381, MOUSE21380, MOUSE21379	ASTMX01516
OG0012404	MOUSE03105	ASTMX01630
OG0012405	MOUSE36518, MOUSE36517	ASTMX01640, ASTMX11108
OG0012406	MOUSE01161, MOUSE01160	ASTMX07167, ASTMX01821
OG0012407	MOUSE13486, MOUSE13484, MOUSE13483, MOUSE13487, MOUSE13485	ASTMX09843, ASTMX01833
OG0012409	MOUSE00131	ASTMX01950
OG0012410	MOUSE31247, MOUSE31248, MOUSE31249	ASTMX01953
OG0012411	MOUSE06167, MOUSE06169, MOUSE06168, MOUSE06166	ASTMX02048
OG0012412	MOUSE47664	ASTMX02516, ASTMX18875
OG0012413	MOUSE31528	ASTMX02550
OG0012413	MOUSE31529	ASTMX21841, ASTMX18829
OG0012414	MOUSE01380, MOUSE01377, MOUSE01378	ASTMX03178, ASTMX02904
OG0012415	MOUSE16493	ASTMX02978
OG0012416	MOUSE31348, MOUSE31347	ASTMX07413, ASTMX03100
OG0012417	MOUSE18715, MOUSE18716, MOUSE18718, MOUSE18719, MOUSE18720, MOUSE18717	ASTMX03223
OG0012419	MOUSE50682	ASTMX03490
OG0012419	MOUSE50683	ASTMX12367
OG0012420	MOUSE55183, MOUSE51004, MOUSE51003, MOUSE51002	ASTMX03496
OG0012421	MOUSE09551, MOUSE09550, MOUSE09552	ASTMX03658
OG0012422	MOUSE31517, MOUSE31516, MOUSE31518, MOUSE31515	ASTMX03757
OG0012423	MOUSE49524	ASTMX03781
OG0012424	MOUSE19039	ASTMX14547, ASTMX03782, ASTMX11770
OG0012425	MOUSE35661	ASTMX18663, ASTMX03802
OG0012426	MOUSE18081, MOUSE18082	ASTMX03819, ASTMX03821
OG0012427	MOUSE09540, MOUSE09537, MOUSE09539, MOUSE09538	ASTMX03896
OG0012428	MOUSE13501	ASTMX07430, ASTMX04331
OG0012428	MOUSE28199	ASTMX11461
OG0012429	MOUSE44085, MOUSE44082, MOUSE44083, MOUSE44081, MOUSE44084	ASTMX04484
OG0012430	MOUSE35121, MOUSE35122	ASTMX04806, ASTMX17444
OG0012431	MOUSE51844, MOUSE51841	ASTMX05135, ASTMX21860
OG0012432	MOUSE14392	ASTMX05207, ASTMX18449
OG0012433	MOUSE11352	ASTMX05349
OG0012433	MOUSE11351	ASTMX16995, ASTMX06359
OG0012434	MOUSE20416	ASTMX09368, ASTMX05598
OG0012435	MOUSE45359, MOUSE45356, MOUSE45357, MOUSE45354, MOUSE45358, MOUSE45355	ASTMX05851
OG0012436	MOUSE25271, MOUSE25270, MOUSE25269	ASTMX21433, ASTMX05976
OG0012437	MOUSE51183	ASTMX14902, ASTMX06130
OG0012438	MOUSE15888, MOUSE15887	ASTMX06192
OG0012439	MOUSE41747, MOUSE41746	ASTMX06275, ASTMX14418
OG0012440	MOUSE09365, MOUSE09362, MOUSE09364, MOUSE09363	ASTMX18584, ASTMX06276
OG0012441	MOUSE14624, MOUSE14622, MOUSE14623	ASTMX11053, ASTMX06427
OG0012442	MOUSE00759, MOUSE00758, MOUSE00757	ASTMX06573
OG0012443	MOUSE21263, MOUSE21262, MOUSE21264, MOUSE21265	ASTMX06596, ASTMX08583
OG0012444	MOUSE13694, MOUSE13695	ASTMX12254
OG0012445	MOUSE04042	ASTMX17779, ASTMX06966
OG0012446	MOUSE38337, MOUSE38336	ASTMX17786, ASTMX06974
OG0012447	MOUSE15510, MOUSE15509	ASTMX07163, ASTMX07164
OG0012448	MOUSE14413, MOUSE14412, MOUSE14411	ASTMX07249
OG0012449	MOUSE08981	ASTMX07433
OG0012450	MOUSE13523, MOUSE13526, MOUSE13524, MOUSE13522	ASTMX07523
OG0012452	MOUSE16121, MOUSE16119, MOUSE16120	ASTMX07561
OG0012453	MOUSE16972	ASTMX20706, ASTMX07691
OG0012454	MOUSE25517	ASTMX07793
OG0012455	MOUSE06194	ASTMX19432, ASTMX07834
OG0012456	MOUSE27465	ASTMX08060, ASTMX13668
OG0012457	MOUSE11794, MOUSE11790, MOUSE11789, MOUSE11792, MOUSE11788	ASTMX08480
OG0012458	MOUSE02480	ASTMX08857
OG0012459	MOUSE42100, MOUSE42099	ASTMX08901, ASTMX08900, ASTMX17518
OG0012461	MOUSE45089, MOUSE45088, MOUSE45090, MOUSE45091, MOUSE45087	ASTMX09186
OG0012463	MOUSE46804	ASTMX09689, ASTMX18864
OG0012464	MOUSE50955	ASTMX12808, ASTMX09886
OG0012465	MOUSE00097, MOUSE00096	ASTMX09912
OG0012466	MOUSE27652	ASTMX09973
OG0012467	MOUSE39080, MOUSE39078, MOUSE39079, MOUSE39076, MOUSE39077	ASTMX10261
OG0012468	MOUSE41566, MOUSE41565, MOUSE41563, MOUSE41564	ASTMX10285
OG0012469	MOUSE17346, MOUSE17349, MOUSE17347, MOUSE17350, MOUSE17348	ASTMX10297
OG0012470	MOUSE20357, MOUSE20356, MOUSE20355, MOUSE20358	ASTMX10469
OG0012471	MOUSE14099, MOUSE14100, MOUSE14098	ASTMX10514
OG0012472	MOUSE12324, MOUSE12327, MOUSE12328, MOUSE12329, MOUSE12325, MOUSE12326	ASTMX10676
OG0012473	MOUSE52118, MOUSE52120, MOUSE52121, MOUSE52119	ASTMX11044
OG0012474	MOUSE11030	ASTMX11076, ASTMX12123
OG0012475	MOUSE14202	ASTMX11386, ASTMX20143
OG0012476	MOUSE22521, MOUSE22519, MOUSE22520, MOUSE22523, MOUSE22522	ASTMX12725
OG0012477	MOUSE36728, MOUSE36731, MOUSE36732, MOUSE36730	ASTMX14015
OG0012478	MOUSE05763	ASTMX14089, ASTMX22878, ASTMX22877
OG0012479	MOUSE52915	ASTMX14268
OG0012480	MOUSE01942, MOUSE01941	ASTMX14426
OG0012481	MOUSE23672	ASTMX14837, ASTMX17042
OG0012482	MOUSE29749	ASTMX14869
OG0012483	MOUSE51198, MOUSE51197, MOUSE51195, MOUSE51194, MOUSE51193, MOUSE51196	ASTMX14900
OG0012484	MOUSE32005, MOUSE32006	ASTMX21181
OG0012486	MOUSE16057	ASTMX15443, ASTMX17032
OG0012487	MOUSE22684, MOUSE22683	ASTMX17634, ASTMX15675
OG0012488	MOUSE40260, MOUSE40263	ASTMX15743, ASTMX18925
OG0012489	MOUSE18522, MOUSE18521, MOUSE54574, MOUSE54575, MOUSE54573	ASTMX15751
OG0012490	MOUSE29721, MOUSE29723, MOUSE29722	ASTMX16269, ASTMX18313
OG0012491	MOUSE00080, MOUSE00077, MOUSE00079, MOUSE00078, MOUSE00081	ASTMX16295
OG0012492	MOUSE17390, MOUSE17392, MOUSE17391	ASTMX16428
OG0012493	MOUSE24780	ASTMX16537
OG0012494	MOUSE18282, MOUSE18281	ASTMX16564
OG0012495	MOUSE22335	ASTMX16743, ASTMX16742
OG0012496	MOUSE22553, MOUSE22552	ASTMX17152
OG0012497	MOUSE48559, MOUSE48558, MOUSE48557	ASTMX17289
OG0012498	MOUSE45242	ASTMX17380
OG0012499	MOUSE34637	ASTMX17401, ASTMX19951
OG0012500	MOUSE49266, MOUSE49265, MOUSE49263, MOUSE49264	ASTMX17653
OG0012501	MOUSE26443, MOUSE26442	ASTMX17702
OG0012502	MOUSE15749, MOUSE15748, MOUSE15747, MOUSE15746, MOUSE15750	ASTMX17722
OG0012503	MOUSE31779, MOUSE31778, MOUSE31777, MOUSE31776	ASTMX17793
OG0012504	MOUSE24378	ASTMX21072, ASTMX17870
OG0012505	MOUSE10193, MOUSE10195, MOUSE44713	ASTMX18181
OG0012506	MOUSE44862	ASTMX18262
OG0012507	MOUSE36702	ASTMX18542
OG0012508	MOUSE45802, MOUSE45801	ASTMX20822, ASTMX18943
OG0012509	MOUSE15283, MOUSE15281, MOUSE15285, MOUSE15284, MOUSE15282	ASTMX19725
OG0012510	MOUSE43584, MOUSE43583, MOUSE43582, MOUSE43585	ASTMX20433
OG0012511	MOUSE43333	ASTMX21386
OG0012512	MOUSE11023	ASTMX21514
OG0012514	MOUSE54073, MOUSE38651, MOUSE38650	ASTMX23004
OG0012795	MOUSE51911, MOUSE51909, MOUSE51908, MOUSE51900	ASTMX21868
OG0012840	MOUSE51302	ASTMX04387
OG0012903	MOUSE48075	ASTMX11797
OG0012911	MOUSE46348, MOUSE46351, MOUSE46350, MOUSE46346, MOUSE46349, MOUSE46352	ASTMX03520
OG0012916	MOUSE26598, MOUSE14907	ASTMX20695
OG0013059	MOUSE22476, MOUSE22477, MOUSE22479, MOUSE22478	ASTMX10828
OG0013070	MOUSE53721	ASTMX00125
OG0013071	MOUSE47497, MOUSE47496, MOUSE47495	ASTMX00182
OG0013072	MOUSE27281	ASTMX00439, ASTMX00264
OG0013073	MOUSE27145, MOUSE27144, MOUSE27146, MOUSE27147, MOUSE27143	ASTMX00392
OG0013074	MOUSE49889, MOUSE49890, MOUSE49891	ASTMX02566, ASTMX00587
OG0013075	MOUSE51896, MOUSE51895	ASTMX11399, ASTMX00640, ASTMX14289
OG0013076	MOUSE26539, MOUSE26540, MOUSE26546, MOUSE26538, MOUSE26534, MOUSE26536, MOUSE26537, MOUSE26535	ASTMX00676, ASTMX00665
OG0013077	MOUSE13370, MOUSE13373, MOUSE13369, MOUSE13371, MOUSE13372, MOUSE13375, MOUSE13374	ASTMX00869
OG0013078	MOUSE15795, MOUSE15797	ASTMX15882
OG0013079	MOUSE14626	ASTMX00982
OG0013080	MOUSE54621	ASTMX20257, ASTMX01114
OG0013082	MOUSE52088	ASTMX09502, ASTMX01263
OG0013083	MOUSE12974, MOUSE12973	ASTMX01347, ASTMX01348
OG0013084	MOUSE32233, MOUSE32232	ASTMX01393
OG0013085	MOUSE14225, MOUSE14224, MOUSE14223	ASTMX01412
OG0013086	MOUSE05267, MOUSE05268, MOUSE05266, MOUSE05265	ASTMX15364, ASTMX01459
OG0013087	MOUSE21259	ASTMX01490, ASTMX18104
OG0013088	MOUSE49187	ASTMX18243, ASTMX01713
OG0013089	MOUSE53515, MOUSE10338	ASTMX19356, ASTMX01749
OG0013090	MOUSE28596, MOUSE28597	ASTMX01750, ASTMX18028
OG0013091	MOUSE29174	ASTMX01761, ASTMX06434
OG0013092	MOUSE52772, MOUSE52771	ASTMX02093, ASTMX16845
OG0013093	MOUSE24138, MOUSE24136, MOUSE24137	ASTMX06122, ASTMX02253
OG0013094	MOUSE00777, MOUSE00775, MOUSE00776, MOUSE00778	ASTMX02463
OG0013095	MOUSE49572, MOUSE49575, MOUSE49574, MOUSE49571, MOUSE49573, MOUSE49576	ASTMX02578
OG0013096	MOUSE09155, MOUSE09153, MOUSE09156, MOUSE09157, MOUSE09154	ASTMX02651
OG0013097	MOUSE24006, MOUSE24005, MOUSE24004	ASTMX02849
OG0013098	MOUSE45265, MOUSE45266, MOUSE45263	ASTMX09180, ASTMX03011
OG0013099	MOUSE23799, MOUSE23796, MOUSE23798, MOUSE23797	ASTMX03120
OG0013100	MOUSE08656	ASTMX03208
OG0013101	MOUSE06582, MOUSE06583	ASTMX03296
OG0013101	MOUSE06584	ASTMX08954
OG0013102	MOUSE19861	ASTMX03362
OG0013103	MOUSE22979	ASTMX03406, ASTMX11446
OG0013104	MOUSE27607, MOUSE27606	ASTMX07888, ASTMX03553
OG0013105	MOUSE48225	ASTMX03750
OG0013106	MOUSE12685, MOUSE12686	ASTMX04842, ASTMX03796
OG0013107	MOUSE24774, MOUSE24773, MOUSE24775	ASTMX03880
OG0013109	MOUSE19230, MOUSE19229, MOUSE19227, MOUSE19228	ASTMX03964
OG0013110	MOUSE09439, MOUSE09438	ASTMX03973
OG0013111	MOUSE35120, MOUSE35119	ASTMX04805
OG0013112	MOUSE03842	ASTMX04999, ASTMX12332
OG0013113	MOUSE34596	ASTMX05227
OG0013114	MOUSE35151	ASTMX09439, ASTMX05235
OG0013115	MOUSE26334, MOUSE26335	ASTMX05429, ASTMX12064
OG0013116	MOUSE33220, MOUSE33218, MOUSE33217, MOUSE33219	ASTMX05492
OG0013117	MOUSE22859, MOUSE22858, MOUSE22860, MOUSE22857	ASTMX05501
OG0013118	MOUSE18293, MOUSE18295, MOUSE18294, MOUSE18296, MOUSE18298, MOUSE18297	ASTMX05558
OG0013119	MOUSE47463, MOUSE47464, MOUSE47462	ASTMX05649
OG0013121	MOUSE50050, MOUSE50051	ASTMX05844
OG0013122	MOUSE04660, MOUSE04659	ASTMX05887, ASTMX15994
OG0013123	MOUSE15227, MOUSE15226	ASTMX17240, ASTMX05983
OG0013124	MOUSE14571	ASTMX20036, ASTMX06047
OG0013125	MOUSE51423, MOUSE51421, MOUSE51422, MOUSE51420	ASTMX06238
OG0013126	MOUSE45857	ASTMX16588, ASTMX06283
OG0013127	MOUSE52294, MOUSE52293, MOUSE52292, MOUSE52291	ASTMX06335
OG0013128	MOUSE27754, MOUSE27757, MOUSE27756, MOUSE27755	ASTMX06544
OG0013129	MOUSE30755, MOUSE30756	ASTMX06860
OG0013130	MOUSE32872, MOUSE32873, MOUSE32871	ASTMX06926
OG0013131	MOUSE31388, MOUSE31387	ASTMX07403, ASTMX20486
OG0013132	MOUSE28736, MOUSE28735, MOUSE28737, MOUSE28738	ASTMX07455
OG0013133	MOUSE30952, MOUSE30951, MOUSE30947, MOUSE30948	ASTMX07527
OG0013134	MOUSE12961, MOUSE12962, MOUSE12963	ASTMX07545
OG0013135	MOUSE06832	ASTMX07590
OG0013136	MOUSE14051	ASTMX07730, ASTMX20558
OG0013137	MOUSE34490, MOUSE15437	ASTMX07957, ASTMX15115
OG0013138	MOUSE23324, MOUSE35561	ASTMX08021, ASTMX13123
OG0013139	MOUSE48744	ASTMX08269
OG0013140	MOUSE52735, MOUSE52734	ASTMX08383, ASTMX22647
OG0013141	MOUSE08262, MOUSE08261	ASTMX10785, ASTMX08505
OG0013142	MOUSE49157, MOUSE49158	ASTMX08986, ASTMX08987, ASTMX08988
OG0013143	MOUSE32606	ASTMX09129, ASTMX18748
OG0013144	MOUSE02686, MOUSE02687, MOUSE02684, MOUSE02685	ASTMX09458
OG0013145	MOUSE24142, MOUSE24146, MOUSE24143, MOUSE24144, MOUSE24145	ASTMX09556, ASTMX09557
OG0013146	MOUSE38528	ASTMX09710, ASTMX21936
OG0013147	MOUSE21897, MOUSE21898	ASTMX09793, ASTMX11908
OG0013148	MOUSE32182, MOUSE32183	ASTMX15224, ASTMX09918
OG0013149	MOUSE20796	ASTMX10028, ASTMX19259
OG0013150	MOUSE31424, MOUSE31423	ASTMX15424, ASTMX10069
OG0013151	MOUSE17019	ASTMX10212
OG0013152	MOUSE26097	ASTMX10402
OG0013152	MOUSE26098	ASTMX10403
OG0013154	MOUSE49410, MOUSE49411	ASTMX10901
OG0013155	MOUSE20755, MOUSE20756	ASTMX11190, ASTMX11281
OG0013156	MOUSE34325, MOUSE34327, MOUSE34326, MOUSE34324	ASTMX11308
OG0013157	MOUSE33293	ASTMX11417
OG0013158	MOUSE42566, MOUSE42565	ASTMX11540
OG0013159	MOUSE03920, MOUSE03921, MOUSE03919, MOUSE03918	ASTMX11656
OG0013160	MOUSE04695	ASTMX12233, ASTMX13807
OG0013161	MOUSE19076	ASTMX12261
OG0013162	MOUSE34205	ASTMX12299
OG0013163	MOUSE53423, MOUSE53424	ASTMX12342, ASTMX13872
OG0013164	MOUSE36542, MOUSE36541, MOUSE36539	ASTMX12474
OG0013165	MOUSE51077	ASTMX19551, ASTMX12530, ASTMX19552
OG0013167	MOUSE15709, MOUSE15708	ASTMX12709
OG0013168	MOUSE14182	ASTMX12924, ASTMX15407
OG0013169	MOUSE13089	ASTMX22686, ASTMX12961
OG0013170	MOUSE15686, MOUSE15684, MOUSE15685	ASTMX13106
OG0013171	MOUSE32338, MOUSE55712, MOUSE32334, MOUSE55687, MOUSE55683, MOUSE32339	ASTMX13207
OG0013172	MOUSE29210, MOUSE29209, MOUSE29208	ASTMX13733
OG0013173	MOUSE32858, MOUSE32859, MOUSE32857	ASTMX13791
OG0013175	MOUSE00649, MOUSE00647, MOUSE00648	ASTMX14475
OG0013176	MOUSE19137, MOUSE19136, MOUSE19135	ASTMX14599
OG0013177	MOUSE26236	ASTMX14772
OG0013178	MOUSE23380, MOUSE23379	ASTMX15031, ASTMX15184
OG0013179	MOUSE07726, MOUSE07733, MOUSE07729	ASTMX15098, ASTMX16554
OG0013180	MOUSE19916, MOUSE19917	ASTMX15131
OG0013181	MOUSE05351, MOUSE05350	ASTMX18299, ASTMX15370
OG0013182	MOUSE30226, MOUSE30228, MOUSE30227	ASTMX15492, ASTMX19527
OG0013183	MOUSE19591	ASTMX15571, ASTMX19809
OG0013184	MOUSE11474	ASTMX16459
OG0013185	MOUSE03224, MOUSE03225, MOUSE03226, MOUSE03227	ASTMX16572
OG0013186	MOUSE29486, MOUSE29485	ASTMX16666
OG0013188	MOUSE36807, MOUSE36806, MOUSE36805, MOUSE36803, MOUSE36804	ASTMX16766
OG0013189	MOUSE33308, MOUSE33306, MOUSE33307, MOUSE33309	ASTMX16870
OG0013190	MOUSE19041	ASTMX17169
OG0013191	MOUSE25742, MOUSE25744, MOUSE25746, MOUSE25745, MOUSE25743	ASTMX17200
OG0013192	MOUSE05051, MOUSE05053, MOUSE05052	ASTMX17426
OG0013193	MOUSE15263, MOUSE15264, MOUSE15261, MOUSE15257, MOUSE15259, MOUSE15265, MOUSE15266, MOUSE15268	ASTMX17470
OG0013194	MOUSE54405, MOUSE54403, MOUSE54231, MOUSE54230	ASTMX17510
OG0013195	MOUSE50434, MOUSE50435	ASTMX18525
OG0013196	MOUSE09437, MOUSE09436, MOUSE09435, MOUSE09434	ASTMX18539, ASTMX18540
OG0013197	MOUSE48595, MOUSE48596, MOUSE48594	ASTMX19149
OG0013198	MOUSE38929, MOUSE38931, MOUSE38930	ASTMX19470
OG0013199	MOUSE26567, MOUSE10976, MOUSE10981, MOUSE10980	ASTMX19676
OG0013200	MOUSE36785	ASTMX19757, ASTMX19756
OG0013201	MOUSE52998, MOUSE53001, MOUSE52999, MOUSE53000	ASTMX20305
OG0013203	MOUSE20614, MOUSE20615	ASTMX20606
OG0013204	MOUSE06034, MOUSE06033	ASTMX20827, ASTMX20756
OG0013205	MOUSE06703	ASTMX20921
OG0013206	MOUSE10389, MOUSE10390	ASTMX21714
OG0013207	MOUSE17423, MOUSE17421, MOUSE17424	ASTMX22453
OG0013208	MOUSE36051, MOUSE36050, MOUSE36049, MOUSE36052, MOUSE36048	ASTMX22791, ASTMX22844
OG0013586	MOUSE21317	ASTMX22593
OG0013592	MOUSE26251, MOUSE26250	ASTMX14671
OG0013593	MOUSE25789	ASTMX06908
OG0013623	MOUSE08719, MOUSE08720, MOUSE21474	ASTMX18549
OG0013626	MOUSE29350, MOUSE29349, MOUSE29348, MOUSE29351	ASTMX09120
OG0013637	MOUSE36374, MOUSE36373, MOUSE36372	ASTMX04681
OG0013682	MOUSE49400	ASTMX20374
OG0013807	MOUSE32091	ASTMX00880
OG0013834	MOUSE21267	ASTMX06598
OG0013855	MOUSE30428, MOUSE30427, MOUSE32383	ASTMX22902
OG0013901	MOUSE16049	ASTMX00050
OG0013902	MOUSE30880, MOUSE30882	ASTMX07297, ASTMX00056
OG0013903	MOUSE13109, MOUSE13108	ASTMX04150, ASTMX00102
OG0013904	MOUSE51639	ASTMX00246, ASTMX15149
OG0013905	MOUSE51604, MOUSE51605, MOUSE51606	ASTMX00252
OG0013907	MOUSE46992, MOUSE46995, MOUSE46993, MOUSE46994	ASTMX00449
OG0013909	MOUSE34064	ASTMX00911, ASTMX13530
OG0013910	MOUSE28541	ASTMX00954, ASTMX01975
OG0013912	MOUSE16580	ASTMX01331, ASTMX13415
OG0013913	MOUSE07689, MOUSE07688	ASTMX12892, ASTMX01359
OG0013914	MOUSE07947, MOUSE07946, MOUSE07945	ASTMX11135, ASTMX01370
OG0013916	MOUSE30081, MOUSE30080	ASTMX01665
OG0013917	MOUSE31136, MOUSE31133, MOUSE31137, MOUSE31135, MOUSE31132	ASTMX01739
OG0013920	MOUSE02931, MOUSE02932, MOUSE02930	ASTMX01927
OG0013921	MOUSE27835, MOUSE27834	ASTMX01959
OG0013923	MOUSE29868, MOUSE29867, MOUSE29869	ASTMX02268
OG0013924	MOUSE14441	ASTMX02603, ASTMX07120
OG0013925	MOUSE08197, MOUSE08198, MOUSE08196	ASTMX02760
OG0013926	MOUSE45132	ASTMX02989, ASTMX02986, ASTMX13724
OG0013927	MOUSE44874	ASTMX21889
OG0013929	MOUSE09393	ASTMX03440
OG0013930	MOUSE27038, MOUSE27037	ASTMX03588
OG0013931	MOUSE06411	ASTMX17334
OG0013931	MOUSE41830	ASTMX03621
OG0013932	MOUSE16202	ASTMX03709
OG0013933	MOUSE32518, MOUSE32516, MOUSE32517, MOUSE32515	ASTMX03768
OG0013934	MOUSE18074	ASTMX03832
OG0013935	MOUSE10302	ASTMX06851, ASTMX04059
OG0013937	MOUSE15486	ASTMX15691, ASTMX04155
OG0013938	MOUSE18226	ASTMX04232
OG0013940	MOUSE13962, MOUSE10054	ASTMX04305
OG0013942	MOUSE00237, MOUSE00236, MOUSE00235, MOUSE00234, MOUSE00233	ASTMX04840
OG0013943	MOUSE13148, MOUSE13149, MOUSE13147	ASTMX05076
OG0013944	MOUSE33796, MOUSE33797, MOUSE33795	ASTMX05257
OG0013946	MOUSE14883	ASTMX05325, ASTMX20106
OG0013947	MOUSE14675, MOUSE14674	ASTMX05350, ASTMX17618
OG0013949	MOUSE38062, MOUSE38059, MOUSE38060	ASTMX09354, ASTMX05890
OG0013950	MOUSE10419	ASTMX05991, ASTMX18329
OG0013951	MOUSE18336	ASTMX06388, ASTMX09257
OG0013953	MOUSE28190, MOUSE28189, MOUSE28188, MOUSE28187	ASTMX06707
OG0013954	MOUSE19864	ASTMX06750, ASTMX13570
OG0013955	MOUSE54639	ASTMX06776, ASTMX16283, ASTMX06778
OG0013956	MOUSE13690, MOUSE13692, MOUSE13693	ASTMX06822
OG0013957	MOUSE12310, MOUSE12309, MOUSE12308	ASTMX07023, ASTMX10053
OG0013958	MOUSE02121	ASTMX07150
OG0013959	MOUSE01785	ASTMX09267, ASTMX21469, ASTMX07255
OG0013960	MOUSE21797, MOUSE21795, MOUSE21796	ASTMX07400
OG0013961	MOUSE31352, MOUSE31351	ASTMX07412
OG0013962	MOUSE28528	ASTMX07449
OG0013963	MOUSE03937, MOUSE03936	ASTMX17811, ASTMX07720
OG0013964	MOUSE05941	ASTMX19837, ASTMX07815
OG0013965	MOUSE19551, MOUSE19550, MOUSE19552, MOUSE19549	ASTMX08213
OG0013966	MOUSE39035, MOUSE39037, MOUSE39038, MOUSE39034	ASTMX08535
OG0013967	MOUSE48815, MOUSE48816, MOUSE48817	ASTMX08561
OG0013968	MOUSE53942	ASTMX08817
OG0013969	MOUSE31084, MOUSE31083	ASTMX08844, ASTMX13694
OG0013970	MOUSE44252	ASTMX08979
OG0013972	MOUSE27233, MOUSE27232	ASTMX09212
OG0013973	MOUSE03186, MOUSE03185	ASTMX16574, ASTMX09320
OG0013974	MOUSE11286	ASTMX09452, ASTMX13953
OG0013975	MOUSE16487	ASTMX09540
OG0013976	MOUSE54512, MOUSE54511, MOUSE54513, MOUSE54510	ASTMX09588
OG0013977	MOUSE25333, MOUSE25332	ASTMX09592
OG0013978	MOUSE12529	ASTMX09812
OG0013979	MOUSE50956, MOUSE50957, MOUSE50958	ASTMX09887
OG0013980	MOUSE23823, MOUSE23822, MOUSE23824	ASTMX10037
OG0013981	MOUSE42108, MOUSE42107	ASTMX11495, ASTMX10100
OG0013982	MOUSE06035, MOUSE42194, MOUSE42193	ASTMX10118
OG0013983	MOUSE09561	ASTMX19818, ASTMX10156
