Orthogroup	MOUSE	AMPFI_ok
OG0005882	MOUSE41989, MOUSE41990, MOUSE41988, MOUSE41991	AMPFI_04359
OG0005883	MOUSE15200, MOUSE15206, MOUSE15207	AMPFI_03130
OG0005883	MOUSE15202, MOUSE15199	AMPFI_22012
OG0005884	MOUSE24783, MOUSE24785, MOUSE24784	AMPFI_02965
OG0005885	MOUSE34795	AMPFI_02527, AMPFI_23550, AMPFI_14992
OG0005886	MOUSE07662, MOUSE07661	AMPFI_23551
OG0005887	MOUSE46553, MOUSE46550, MOUSE46552, MOUSE46549, MOUSE46551, MOUSE46548	AMPFI_10470
OG0005888	MOUSE50312, MOUSE50313	AMPFI_02169
OG0005889	MOUSE54433, MOUSE54434	AMPFI_10713
OG0005890	MOUSE17343	AMPFI_10248
OG0005892	MOUSE49067, MOUSE49066, MOUSE49064, MOUSE49065	AMPFI_08156
OG0005895	MOUSE04970, MOUSE04969	AMPFI_16693
OG0005897	MOUSE32554, MOUSE32553, MOUSE32556, MOUSE32555	AMPFI_15099
OG0005899	MOUSE48385	AMPFI_20021
OG0005900	MOUSE33624	AMPFI_02500, AMPFI_00677
OG0005901	MOUSE49551	AMPFI_04784
OG0005903	MOUSE45092	AMPFI_10045
OG0005906	MOUSE26302, MOUSE26300, MOUSE26301, MOUSE26304, MOUSE26303	AMPFI_20490
OG0005907	MOUSE01951	AMPFI_09778
OG0005908	MOUSE51660, MOUSE51661, MOUSE51662, MOUSE51663, MOUSE51664	AMPFI_07112
OG0005909	MOUSE48449, MOUSE48448, MOUSE48445, MOUSE48446	AMPFI_13997
OG0005910	MOUSE45054, MOUSE45055, MOUSE45051, MOUSE45052	AMPFI_00426
OG0005911	MOUSE32346, MOUSE32347, MOUSE32350, MOUSE32351	AMPFI_25366
OG0005912	MOUSE35138, MOUSE23020, MOUSE23019	AMPFI_13071
OG0005913	MOUSE38856, MOUSE38854, MOUSE38855	AMPFI_06678, AMPFI_00948
OG0005914	MOUSE10911, MOUSE10909, MOUSE10907, MOUSE10910	AMPFI_14453
OG0005916	MOUSE42400, MOUSE42401, MOUSE54039, MOUSE22509, MOUSE22510	AMPFI_08080, AMPFI_25194
OG0005917	MOUSE25460, MOUSE25461	AMPFI_08664
OG0005918	MOUSE23763, MOUSE23760, MOUSE23761, MOUSE23762	AMPFI_06552, AMPFI_24827
OG0005919	MOUSE24007	AMPFI_14223
OG0005920	MOUSE53431, MOUSE53432	AMPFI_21030, AMPFI_22380, AMPFI_02872
OG0005921	MOUSE16134, MOUSE16133, MOUSE16135	AMPFI_15068
OG0005922	MOUSE40613, MOUSE40614, MOUSE40612, MOUSE40609, MOUSE40611	AMPFI_21840
OG0005923	MOUSE04049, MOUSE04048	AMPFI_16185
OG0005924	MOUSE53383, MOUSE53381, MOUSE53382, MOUSE53384	AMPFI_01732
OG0005926	MOUSE13286, MOUSE13285, MOUSE13284	AMPFI_08860
OG0005927	MOUSE15506	AMPFI_03560, AMPFI_02911
OG0005928	MOUSE48504, MOUSE48505, MOUSE48502, MOUSE48503	AMPFI_11498
OG0005929	MOUSE48886, MOUSE48887	AMPFI_10207
OG0005930	MOUSE10266	AMPFI_13946, AMPFI_21713
OG0005931	MOUSE44698	AMPFI_25311
OG0005932	MOUSE24910, MOUSE24909	AMPFI_07308
OG0005933	MOUSE20167	AMPFI_09258
OG0005935	MOUSE13850, MOUSE13849	AMPFI_05480
OG0005936	MOUSE19946, MOUSE19947	AMPFI_10646
OG0005937	MOUSE14417, MOUSE14414, MOUSE14415	AMPFI_18365
OG0005938	MOUSE13211, MOUSE13212, MOUSE13210	AMPFI_10894
OG0005939	MOUSE46998, MOUSE46999, MOUSE47000	AMPFI_23475
OG0005940	MOUSE27467	AMPFI_15882
OG0005941	MOUSE18684	AMPFI_19410
OG0005942	MOUSE04978, MOUSE04980, MOUSE04977, MOUSE04979	AMPFI_15391
OG0005943	MOUSE14299, MOUSE14298, MOUSE14296, MOUSE14297	AMPFI_06122
OG0005944	MOUSE18174	AMPFI_09325
OG0005946	MOUSE53517, MOUSE53518	AMPFI_02248
OG0005947	MOUSE13120, MOUSE13122	AMPFI_07847
OG0005948	MOUSE21172	AMPFI_01836
OG0005949	MOUSE37563, MOUSE37562	AMPFI_00381
OG0005950	MOUSE06852, MOUSE06853, MOUSE06850	AMPFI_08191
OG0005951	MOUSE48577, MOUSE48576	AMPFI_24131
OG0005952	MOUSE02830	AMPFI_08552
OG0005953	MOUSE10404, MOUSE10401	AMPFI_23074
OG0005954	MOUSE49217, MOUSE49216, MOUSE49215	AMPFI_00246
OG0005955	MOUSE12785	AMPFI_10511
OG0005956	MOUSE32844	AMPFI_11976
OG0005957	MOUSE32426	AMPFI_13292
OG0005959	MOUSE30215, MOUSE30216, MOUSE30219, MOUSE30217, MOUSE30218, MOUSE30214	AMPFI_17636, AMPFI_17188
OG0005960	MOUSE36097, MOUSE36098	AMPFI_21562
OG0005961	MOUSE40919, MOUSE40920, MOUSE40922, MOUSE40921, MOUSE40918, MOUSE40923	AMPFI_06441
OG0005962	MOUSE17277, MOUSE17275, MOUSE17276, MOUSE17270, MOUSE17271, MOUSE17273, MOUSE17274, MOUSE17272	AMPFI_22529
OG0005963	MOUSE09064	AMPFI_09480
OG0005964	MOUSE02251, MOUSE02249, MOUSE02253, MOUSE02250, MOUSE02252	AMPFI_11507
OG0005965	MOUSE36148	AMPFI_25841
OG0005966	MOUSE16974, MOUSE16973	AMPFI_00202
OG0005967	MOUSE14023	AMPFI_07645
OG0005968	MOUSE29105, MOUSE19001	AMPFI_02265
OG0005969	MOUSE18215	AMPFI_05971
OG0005970	MOUSE31327, MOUSE31324, MOUSE31323, MOUSE31325, MOUSE31322, MOUSE31326	AMPFI_08520
OG0005971	MOUSE22460, MOUSE22457, MOUSE22459, MOUSE22458	AMPFI_12097
OG0005972	MOUSE09256, MOUSE09255, MOUSE09251, MOUSE09254, MOUSE09252, MOUSE09250, MOUSE09253	AMPFI_22709
OG0005973	MOUSE07223, MOUSE07222	AMPFI_24156
OG0005974	MOUSE24031, MOUSE24032	AMPFI_23260
OG0005975	MOUSE53724, MOUSE53723, MOUSE53725, MOUSE29688, MOUSE54426	AMPFI_05524
OG0005976	MOUSE22127	AMPFI_12033, AMPFI_00199
OG0005977	MOUSE39172, MOUSE39171	AMPFI_22794
OG0005978	MOUSE05375, MOUSE05374	AMPFI_25985
OG0005979	MOUSE35577, MOUSE35576, MOUSE35575, MOUSE35579, MOUSE35580, MOUSE35578, MOUSE35581	AMPFI_08189
OG0005980	MOUSE18255	AMPFI_09676
OG0005982	MOUSE10476, MOUSE10478, MOUSE10475, MOUSE10477	AMPFI_06280
OG0005983	MOUSE44475, MOUSE44473	AMPFI_09310
OG0005984	MOUSE13162	AMPFI_24385
OG0005985	MOUSE20715, MOUSE20714	AMPFI_02791
OG0005986	MOUSE20132, MOUSE20134, MOUSE20136, MOUSE20133, MOUSE20135	AMPFI_14970
OG0005987	MOUSE19110, MOUSE55047	AMPFI_21081
OG0005988	MOUSE46877	AMPFI_23171
OG0005989	MOUSE45928, MOUSE45929	AMPFI_00165
OG0005991	MOUSE39460	AMPFI_01649
OG0005991	MOUSE39457, MOUSE39459, MOUSE39456, MOUSE39458	AMPFI_01419
OG0005993	MOUSE17253	AMPFI_06032
OG0005994	MOUSE33621, MOUSE48840	AMPFI_07225
OG0005995	MOUSE18219, MOUSE18218, MOUSE18220	AMPFI_08072
OG0005996	MOUSE13630, MOUSE13631	AMPFI_25425, AMPFI_16927
OG0005997	MOUSE19029	AMPFI_09215
OG0005998	MOUSE01071, MOUSE01072	AMPFI_10189
OG0006000	MOUSE24686, MOUSE24684, MOUSE24685	AMPFI_13395
OG0006001	MOUSE51403, MOUSE51401, MOUSE51407, MOUSE51404	AMPFI_13702, AMPFI_21077
OG0006002	MOUSE02125, MOUSE02124	AMPFI_13724
OG0006003	MOUSE50331, MOUSE50334	AMPFI_14194
OG0006004	MOUSE26214, MOUSE14772	AMPFI_14518
OG0006005	MOUSE03622	AMPFI_15191
OG0006007	MOUSE23161, MOUSE23160, MOUSE44667, MOUSE44666, MOUSE01446	AMPFI_15668
OG0006008	MOUSE06292	AMPFI_15988
OG0006009	MOUSE32966, MOUSE32967, MOUSE32968	AMPFI_16082
OG0006010	MOUSE26647, MOUSE26648	AMPFI_16750
OG0006011	MOUSE05003	AMPFI_19165
OG0006012	MOUSE27648, MOUSE19422	AMPFI_20017
OG0006013	MOUSE17849, MOUSE17848, MOUSE17851, MOUSE17850, MOUSE17847	AMPFI_20123
OG0006013	MOUSE17852	AMPFI_23141
OG0006014	MOUSE55282, MOUSE55284, MOUSE55285, MOUSE55283	AMPFI_22379
OG0006015	MOUSE32558, MOUSE32559, MOUSE32560	AMPFI_23792
OG0006059	MOUSE13895, MOUSE13894	AMPFI_19289, AMPFI_07653
OG0006062	MOUSE14967	AMPFI_15800
OG0006063	MOUSE09559, MOUSE09560	AMPFI_10125
OG0006064	MOUSE19231	AMPFI_10479
OG0006065	MOUSE10503, MOUSE10504	AMPFI_00707
OG0006066	MOUSE15817	AMPFI_19701
OG0006069	MOUSE38708, MOUSE38709	AMPFI_24819
OG0006070	MOUSE06223	AMPFI_18117, AMPFI_13971, AMPFI_19027
OG0006071	MOUSE25922, MOUSE25924, MOUSE25923	AMPFI_06844
OG0006072	MOUSE44551	AMPFI_25885
OG0006073	MOUSE42655, MOUSE42654	AMPFI_18545
OG0006074	MOUSE07769	AMPFI_01066
OG0006075	MOUSE18180, MOUSE18181, MOUSE18182	AMPFI_10508
OG0006076	MOUSE32641, MOUSE32642, MOUSE32644, MOUSE32643	AMPFI_00903
OG0006077	MOUSE26516	AMPFI_16056
OG0006078	MOUSE16717	AMPFI_14356
OG0006081	MOUSE39161, MOUSE39160	AMPFI_06176
OG0006082	MOUSE35174, MOUSE35175, MOUSE35176	AMPFI_22608
OG0006083	MOUSE39295, MOUSE39293, MOUSE39296, MOUSE39297, MOUSE39294, MOUSE39292	AMPFI_02840
OG0006084	MOUSE30094	AMPFI_21479
OG0006085	MOUSE41521, MOUSE41520	AMPFI_12724
OG0006086	MOUSE17796, MOUSE17795, MOUSE17797	AMPFI_20798
OG0006087	MOUSE27350	AMPFI_17531
OG0006090	MOUSE24615	AMPFI_09756
OG0006092	MOUSE17080, MOUSE17081, MOUSE17082, MOUSE17079, MOUSE17083	AMPFI_00688, AMPFI_16416
OG0006094	MOUSE29969	AMPFI_14580
OG0006095	MOUSE27229, MOUSE50304	AMPFI_05328
OG0006096	MOUSE37864, MOUSE37863	AMPFI_15060
OG0006097	MOUSE12411, MOUSE12412, MOUSE12413, MOUSE12415, MOUSE12416, MOUSE12414	AMPFI_23191
OG0006098	MOUSE09151	AMPFI_22804
OG0006098	MOUSE09150, MOUSE09152, MOUSE09149	AMPFI_18314
OG0006099	MOUSE14237, MOUSE15047	AMPFI_24240
OG0006100	MOUSE49850, MOUSE49849	AMPFI_08247
OG0006101	MOUSE44922, MOUSE44921	AMPFI_24203
OG0006102	MOUSE01672, MOUSE01671, MOUSE01673	AMPFI_22372
OG0006103	MOUSE00226, MOUSE00227	AMPFI_03153
OG0006104	MOUSE06095, MOUSE06094	AMPFI_13805
OG0006106	MOUSE31379, MOUSE31376	AMPFI_21458
OG0006107	MOUSE02191	AMPFI_09456
OG0006108	MOUSE29211, MOUSE17732	AMPFI_05510
OG0006110	MOUSE34976, MOUSE34974, MOUSE34975	AMPFI_15361, AMPFI_22999
OG0006111	MOUSE45682, MOUSE45687, MOUSE45684	AMPFI_08928
OG0006112	MOUSE49115, MOUSE49114, MOUSE49116	AMPFI_06094
OG0006113	MOUSE15176	AMPFI_22280
OG0006114	MOUSE52848	AMPFI_02697
OG0006115	MOUSE00531	AMPFI_05027
OG0006116	MOUSE20130	AMPFI_12560
OG0006117	MOUSE06195, MOUSE06196	AMPFI_07331
OG0006118	MOUSE09999	AMPFI_01625
OG0006119	MOUSE35847	AMPFI_12632
OG0006120	MOUSE40195	AMPFI_09581
OG0006121	MOUSE09447, MOUSE09446	AMPFI_08623
OG0006123	MOUSE40394, MOUSE40393	AMPFI_20795
OG0006124	MOUSE40352	AMPFI_07050
OG0006125	MOUSE43457, MOUSE43455, MOUSE43456	AMPFI_03499
OG0006127	MOUSE49454, MOUSE49455	AMPFI_02019
OG0006128	MOUSE49444, MOUSE49443, MOUSE49445, MOUSE49442	AMPFI_13981
OG0006129	MOUSE36305, MOUSE36306	AMPFI_05212
OG0006130	MOUSE17246, MOUSE17247	AMPFI_25932
OG0006131	MOUSE05048, MOUSE05049, MOUSE16865	AMPFI_13673, AMPFI_13674
OG0006132	MOUSE21114, MOUSE21117, MOUSE21116, MOUSE21113	AMPFI_06640
OG0006133	MOUSE01392, MOUSE01391, MOUSE01390, MOUSE01389, MOUSE01388	AMPFI_04080
OG0006134	MOUSE10022, MOUSE10020	AMPFI_06352
OG0006136	MOUSE36528, MOUSE36529, MOUSE21940, MOUSE21942	AMPFI_11966
OG0006137	MOUSE33917, MOUSE33916, MOUSE33918, MOUSE33919, MOUSE33920	AMPFI_23575
OG0006138	MOUSE18202, MOUSE18201, MOUSE18203	AMPFI_10915
OG0006139	MOUSE01997	AMPFI_04819
OG0006140	MOUSE38190, MOUSE38192, MOUSE38191	AMPFI_08309
OG0006141	MOUSE51342, MOUSE51341	AMPFI_05969
OG0006144	MOUSE20124	AMPFI_06238
OG0006145	MOUSE34972	AMPFI_23447, AMPFI_19918
OG0006146	MOUSE41109, MOUSE41104, MOUSE41106, MOUSE41107	AMPFI_16230
OG0006147	MOUSE31232	AMPFI_23905
OG0006148	MOUSE10491, MOUSE10492	AMPFI_08258
OG0006149	MOUSE07677, MOUSE07678, MOUSE07679	AMPFI_00527, AMPFI_00771, AMPFI_19561
OG0006151	MOUSE34774	AMPFI_07849
OG0006152	MOUSE00260, MOUSE00257	AMPFI_08291, AMPFI_08292
OG0006155	MOUSE30193, MOUSE30194	AMPFI_06316
OG0006156	MOUSE38431	AMPFI_00402
OG0006158	MOUSE07925	AMPFI_13685
OG0006159	MOUSE27864, MOUSE27865	AMPFI_07707
OG0006160	MOUSE24920	AMPFI_14878
OG0006161	MOUSE39829	AMPFI_22307
OG0006162	MOUSE01395, MOUSE01393	AMPFI_01274
OG0006163	MOUSE27647, MOUSE27645, MOUSE27646	AMPFI_25469
OG0006164	MOUSE26974	AMPFI_12889
OG0006165	MOUSE28387	AMPFI_06300
OG0006168	MOUSE50314	AMPFI_05556
OG0006169	MOUSE45226, MOUSE45225	AMPFI_11768
OG0006170	MOUSE22308, MOUSE22310, MOUSE22311, MOUSE22309	AMPFI_12994, AMPFI_22006
OG0006171	MOUSE33966, MOUSE33967, MOUSE33965, MOUSE33968	AMPFI_19804, AMPFI_05636
OG0006174	MOUSE10262, MOUSE10263, MOUSE44876, MOUSE44877, MOUSE44875	AMPFI_00422
OG0006175	MOUSE18968, MOUSE18969, MOUSE18967, MOUSE18965, MOUSE18966	AMPFI_24543
OG0006176	MOUSE48486	AMPFI_10520
OG0006177	MOUSE44442, MOUSE44441	AMPFI_05594, AMPFI_04013
OG0006178	MOUSE09519	AMPFI_13097
OG0006179	MOUSE16461, MOUSE16462	AMPFI_12364
OG0006180	MOUSE23209	AMPFI_00899
OG0006181	MOUSE43442, MOUSE43444, MOUSE43443, MOUSE43441	AMPFI_03759
OG0006182	MOUSE05545	AMPFI_12280
OG0006183	MOUSE14194, MOUSE14197	AMPFI_24216
OG0006184	MOUSE15133, MOUSE15134	AMPFI_24315
OG0006185	MOUSE31989	AMPFI_09297
OG0006186	MOUSE16055	AMPFI_24925
OG0006187	MOUSE30179, MOUSE30178	AMPFI_06260
OG0006188	MOUSE32525, MOUSE32524	AMPFI_07880
OG0006189	MOUSE53256, MOUSE53259	AMPFI_11168
OG0006190	MOUSE30231, MOUSE30230, MOUSE30229	AMPFI_06360
OG0006191	MOUSE19452	AMPFI_21306
OG0006192	MOUSE27820, MOUSE27819	AMPFI_12685
OG0006193	MOUSE18405, MOUSE18400, MOUSE18402, MOUSE18404, MOUSE18401, MOUSE18403	AMPFI_06596
OG0006194	MOUSE15090, MOUSE15093, MOUSE15089, MOUSE15088	AMPFI_15367
OG0006195	MOUSE15018, MOUSE15019, MOUSE15020, MOUSE15021	AMPFI_22865
OG0006196	MOUSE29966	AMPFI_02836
OG0006198	MOUSE46634, MOUSE46633	AMPFI_07883
OG0006199	MOUSE15121, MOUSE15120, MOUSE15119	AMPFI_09853
OG0006200	MOUSE48339	AMPFI_25110
OG0006201	MOUSE37306, MOUSE46378, MOUSE46377	AMPFI_02013
OG0006202	MOUSE12269, MOUSE12268	AMPFI_12051
OG0006203	MOUSE18212	AMPFI_13657, AMPFI_13218
OG0006204	MOUSE22197, MOUSE22200, MOUSE22199, MOUSE22198	AMPFI_01294
OG0006205	MOUSE54650	AMPFI_12052
OG0006206	MOUSE07089, MOUSE07086	AMPFI_09977
OG0006207	MOUSE04338, MOUSE04335, MOUSE04336, MOUSE04337	AMPFI_08531
OG0006208	MOUSE48543, MOUSE48542	AMPFI_00556
OG0006209	MOUSE13266	AMPFI_16406
OG0006210	MOUSE09964, MOUSE09963, MOUSE09965, MOUSE09962	AMPFI_09052
OG0006211	MOUSE14609, MOUSE14608	AMPFI_06849
OG0006213	MOUSE52346, MOUSE52348, MOUSE52347, MOUSE52345, MOUSE52344, MOUSE52343	AMPFI_05568
OG0006214	MOUSE01795, MOUSE01797, MOUSE01796	AMPFI_01488
OG0006216	MOUSE48857, MOUSE48862, MOUSE48865, MOUSE48855	AMPFI_10203
OG0006217	MOUSE36677	AMPFI_17673
OG0006219	MOUSE23063, MOUSE23062	AMPFI_07566
OG0006220	MOUSE23373, MOUSE23372	AMPFI_07819
OG0006221	MOUSE35282, MOUSE35283, MOUSE05694, MOUSE05695, MOUSE05696, MOUSE05697	AMPFI_00150, AMPFI_21215
OG0006223	MOUSE33954	AMPFI_07597
OG0006224	MOUSE34843	AMPFI_06836
OG0006225	MOUSE18228	AMPFI_17092
OG0006226	MOUSE10482	AMPFI_06544
OG0006227	MOUSE27758	AMPFI_11009
OG0006228	MOUSE47050, MOUSE47049, MOUSE47046, MOUSE47048, MOUSE47044	AMPFI_06507
OG0006229	MOUSE30115, MOUSE30114, MOUSE30116	AMPFI_12998
OG0006230	MOUSE23377	AMPFI_23278
OG0006231	MOUSE32029, MOUSE32030, MOUSE32031	AMPFI_07940
OG0006232	MOUSE23294	AMPFI_18260
OG0006233	MOUSE16038	AMPFI_19163
OG0006234	MOUSE33398	AMPFI_04221
OG0006235	MOUSE41751, MOUSE41752	AMPFI_04700
OG0006237	MOUSE34509, MOUSE34508	AMPFI_22763, AMPFI_25948
OG0006238	MOUSE41252, MOUSE41250, MOUSE41251	AMPFI_19131
OG0006239	MOUSE49322, MOUSE49321, MOUSE49323, MOUSE49320	AMPFI_24438
OG0006240	MOUSE32816	AMPFI_03635
OG0006241	MOUSE23905, MOUSE23904, MOUSE23903	AMPFI_00986
OG0006242	MOUSE46068, MOUSE46067, MOUSE46065, MOUSE46064, MOUSE46066	AMPFI_24255
OG0006243	MOUSE53975, MOUSE53974, MOUSE32277	AMPFI_09339
OG0006244	MOUSE37456, MOUSE37455	AMPFI_12017
OG0006245	MOUSE22264, MOUSE22265	AMPFI_05666
OG0006246	MOUSE19828, MOUSE19827, MOUSE19830, MOUSE19825	AMPFI_06509
OG0006248	MOUSE03884, MOUSE03885, MOUSE54081	AMPFI_12231
OG0006249	MOUSE04079, MOUSE04078	AMPFI_02549
OG0006250	MOUSE19187	AMPFI_08516
OG0006251	MOUSE04588, MOUSE04587	AMPFI_08696
OG0006252	MOUSE41299	AMPFI_07736
OG0006254	MOUSE14074, MOUSE14075	AMPFI_10561
OG0006255	MOUSE20935, MOUSE20936	AMPFI_10712
OG0006256	MOUSE15874, MOUSE15870, MOUSE15872, MOUSE15871, MOUSE15873	AMPFI_07679
OG0006257	MOUSE28054	AMPFI_16037
OG0006258	MOUSE19643	AMPFI_10117
OG0006259	MOUSE13823	AMPFI_08846
OG0006260	MOUSE41017	AMPFI_09166
OG0006261	MOUSE06910	AMPFI_21809
OG0006262	MOUSE53349, MOUSE53351, MOUSE53353	AMPFI_21311
OG0006263	MOUSE19929	AMPFI_15958
OG0006264	MOUSE37346	AMPFI_18486
OG0006265	MOUSE13337	AMPFI_19076
OG0006266	MOUSE36496, MOUSE36494, MOUSE36493	AMPFI_10633
OG0006266	MOUSE36495	AMPFI_02977
OG0006268	MOUSE53582, MOUSE53581, MOUSE53580	AMPFI_22965
OG0006269	MOUSE40907, MOUSE40906	AMPFI_11603
OG0006270	MOUSE25735, MOUSE25737, MOUSE25736, MOUSE25734	AMPFI_11518, AMPFI_11517
OG0006271	MOUSE21994, MOUSE21993	AMPFI_05497
OG0006273	MOUSE18539	AMPFI_12803
OG0006275	MOUSE24704, MOUSE24705, MOUSE24706	AMPFI_11056
OG0006276	MOUSE41137, MOUSE41136	AMPFI_22661
OG0006277	MOUSE04582	AMPFI_05401
OG0006278	MOUSE34489, MOUSE34487, MOUSE34488	AMPFI_13328
OG0006279	MOUSE16388, MOUSE16387, MOUSE16386	AMPFI_12209
OG0006280	MOUSE00019	AMPFI_13354
OG0006281	MOUSE35102, MOUSE35103	AMPFI_08305
OG0006283	MOUSE25148, MOUSE25150, MOUSE25147	AMPFI_09857
OG0006284	MOUSE01515, MOUSE01516	AMPFI_15640
OG0006285	MOUSE22193, MOUSE22194, MOUSE22195, MOUSE22196	AMPFI_09442
OG0006286	MOUSE35473	AMPFI_00384
OG0006287	MOUSE27984, MOUSE27985	AMPFI_23322
OG0006288	MOUSE37723	AMPFI_21965
OG0006290	MOUSE35141, MOUSE35140	AMPFI_15621
OG0006291	MOUSE31402, MOUSE31403, MOUSE31400, MOUSE31401	AMPFI_03057
OG0006292	MOUSE48991, MOUSE28720, MOUSE28718	AMPFI_02156
OG0006293	MOUSE37625	AMPFI_20336
OG0006294	MOUSE07913	AMPFI_08840
OG0006295	MOUSE38121	AMPFI_12168
OG0006296	MOUSE39258, MOUSE39254, MOUSE39257, MOUSE39260, MOUSE39256, MOUSE39252	AMPFI_00354
OG0006297	MOUSE40886, MOUSE40885, MOUSE40887	AMPFI_03538
OG0006298	MOUSE14670, MOUSE14671, MOUSE14672, MOUSE14673	AMPFI_22421
OG0006299	MOUSE34330	AMPFI_15652
OG0006300	MOUSE24505, MOUSE24503, MOUSE24504	AMPFI_04147, AMPFI_18641
OG0006301	MOUSE27376, MOUSE27375	AMPFI_05956
OG0006302	MOUSE51462	AMPFI_24529
OG0006304	MOUSE08044	AMPFI_12955
OG0006305	MOUSE21331	AMPFI_06288
OG0006307	MOUSE10641, MOUSE10646, MOUSE10640, MOUSE10644, MOUSE10642, MOUSE10645, MOUSE10643	AMPFI_07621
OG0006308	MOUSE04298, MOUSE04299, MOUSE04303, MOUSE04301, MOUSE04302, MOUSE04300, MOUSE04297	AMPFI_13919
OG0006309	MOUSE02180	AMPFI_22246
OG0006310	MOUSE47347, MOUSE47348, MOUSE47344, MOUSE47345, MOUSE47349, MOUSE47346	AMPFI_18263, AMPFI_21010
OG0006311	MOUSE42034	AMPFI_05300
OG0006312	MOUSE01807, MOUSE01811, MOUSE01810	AMPFI_19065
OG0006313	MOUSE34183, MOUSE34185, MOUSE34184	AMPFI_08699
OG0006314	MOUSE30884	AMPFI_00274
OG0006315	MOUSE27789, MOUSE27788	AMPFI_12726
OG0006316	MOUSE10556, MOUSE10555	AMPFI_25657
OG0006317	MOUSE30611, MOUSE30613, MOUSE30612	AMPFI_10347
OG0006319	MOUSE45688	AMPFI_18169
OG0006320	MOUSE41214, MOUSE41212, MOUSE41213	AMPFI_02196
OG0006321	MOUSE49369, MOUSE10030, MOUSE10028, MOUSE10029	AMPFI_06467, AMPFI_03793
OG0006322	MOUSE52872	AMPFI_18871
OG0006323	MOUSE12964, MOUSE12965	AMPFI_09840
OG0006324	MOUSE15180	AMPFI_15910, AMPFI_03322, AMPFI_04965
OG0006325	MOUSE25844, MOUSE25845, MOUSE25843	AMPFI_00434, AMPFI_12380
OG0006326	MOUSE23732	AMPFI_18484
OG0006327	MOUSE52333, MOUSE52331, MOUSE52329, MOUSE52334, MOUSE52332, MOUSE52330	AMPFI_08527
OG0006328	MOUSE08970, MOUSE08967, MOUSE08968, MOUSE08969	AMPFI_12066
OG0006330	MOUSE51758, MOUSE51757, MOUSE51759	AMPFI_04855
OG0006331	MOUSE42771, MOUSE42772	AMPFI_14220
OG0006332	MOUSE27257, MOUSE27256	AMPFI_14914
OG0006334	MOUSE48911, MOUSE48912	AMPFI_25859
OG0006335	MOUSE14829	AMPFI_07444
OG0006336	MOUSE48468, MOUSE48467	AMPFI_10265
OG0006339	MOUSE37259	AMPFI_08797
OG0006340	MOUSE00903, MOUSE00904, MOUSE00905, MOUSE00902	AMPFI_12532
OG0006341	MOUSE47414	AMPFI_15945
OG0006343	MOUSE48088	AMPFI_00277, AMPFI_00654, AMPFI_19184
OG0006344	MOUSE32264	AMPFI_17205
OG0006345	MOUSE21609	AMPFI_19089, AMPFI_21303
OG0006347	MOUSE02467	AMPFI_08973
OG0006348	MOUSE10201, MOUSE10200, MOUSE10198, MOUSE10199	AMPFI_23765
OG0006350	MOUSE19460	AMPFI_24714
OG0006351	MOUSE29657, MOUSE29658, MOUSE29659	AMPFI_03732
OG0006352	MOUSE32257	AMPFI_00995
OG0006353	MOUSE42828	AMPFI_06451
OG0006354	MOUSE40413, MOUSE40412	AMPFI_07811
OG0006355	MOUSE40806	AMPFI_04748
OG0006356	MOUSE03845, MOUSE03847, MOUSE03846	AMPFI_25376
OG0006357	MOUSE22850	AMPFI_23363
OG0006358	MOUSE35406, MOUSE35402, MOUSE35405, MOUSE35404, MOUSE35403, MOUSE35401	AMPFI_00524, AMPFI_03642
OG0006359	MOUSE31884, MOUSE31886, MOUSE31887, MOUSE31885	AMPFI_13107
OG0006360	MOUSE02221	AMPFI_21111
OG0006361	MOUSE48963, MOUSE48964	AMPFI_13719
OG0006362	MOUSE34247, MOUSE34248	AMPFI_21721
OG0006363	MOUSE20221	AMPFI_07540
OG0006364	MOUSE20680	AMPFI_05920
OG0006365	MOUSE23279, MOUSE54173, MOUSE54172	AMPFI_25333
OG0006367	MOUSE06752, MOUSE06748, MOUSE06749, MOUSE06750	AMPFI_00225
OG0006368	MOUSE05618, MOUSE05617, MOUSE05620	AMPFI_14390, AMPFI_00586
OG0006370	MOUSE35591, MOUSE35592	AMPFI_02001
OG0006372	MOUSE45009, MOUSE45008, MOUSE45007, MOUSE45010, MOUSE45012, MOUSE45011	AMPFI_02843
OG0006375	MOUSE16929	AMPFI_05100
OG0006376	MOUSE25552, MOUSE25550, MOUSE25549, MOUSE25548, MOUSE25547	AMPFI_06042
OG0006377	MOUSE13243	AMPFI_06121
OG0006378	MOUSE36964, MOUSE36966, MOUSE36963	AMPFI_06173
OG0006379	MOUSE07595, MOUSE07594, MOUSE07596, MOUSE07597	AMPFI_06346
OG0006380	MOUSE03204	AMPFI_14500
OG0006381	MOUSE02021, MOUSE02020	AMPFI_07193
OG0006382	MOUSE07504, MOUSE07502, MOUSE07505, MOUSE07501, MOUSE07503	AMPFI_08946
OG0006383	MOUSE16422	AMPFI_09418
OG0006384	MOUSE50412, MOUSE50410, MOUSE50411, MOUSE50409	AMPFI_10036
OG0006385	MOUSE20071, MOUSE20069, MOUSE20070, MOUSE20066, MOUSE20067, MOUSE20068	AMPFI_10081
OG0006386	MOUSE47125, MOUSE47128, MOUSE47127, MOUSE47126	AMPFI_10106
OG0006387	MOUSE16306, MOUSE34335	AMPFI_10442
OG0006388	MOUSE17131, MOUSE17130, MOUSE17129, MOUSE06529	AMPFI_10875
