Orthogroup	MOUSE	APOSC_ok
OG0005740	MOUSE04743, MOUSE04741, MOUSE04740	APOSC_01806
OG0005741	MOUSE05378, MOUSE05380, MOUSE05379, MOUSE05377	APOSC_22589
OG0005742	MOUSE39835, MOUSE39836	APOSC_07832, APOSC_07831, APOSC_09467, APOSC_07830
OG0005744	MOUSE32597	APOSC_13513
OG0005745	MOUSE03898, MOUSE03899, MOUSE03900, MOUSE03897	APOSC_26996
OG0005746	MOUSE31574	APOSC_07740
OG0005747	MOUSE34833, MOUSE34832	APOSC_22397, APOSC_22398, APOSC_22400
OG0005748	MOUSE52315	APOSC_27133
OG0005749	MOUSE02162, MOUSE02161	APOSC_24856
OG0005750	MOUSE03273, MOUSE03269, MOUSE03268, MOUSE03272, MOUSE03271, MOUSE03270	APOSC_14361
OG0005751	MOUSE27382, MOUSE27381	APOSC_15772
OG0005752	MOUSE27872, MOUSE27873	APOSC_18749, APOSC_27855
OG0005753	MOUSE50891	APOSC_04333
OG0005755	MOUSE28753, MOUSE28752, MOUSE28751, MOUSE28754	APOSC_25757, APOSC_25758, APOSC_25759
OG0005756	MOUSE30501, MOUSE30498, MOUSE30494, MOUSE30499, MOUSE30496, MOUSE30500, MOUSE30497, MOUSE30495	APOSC_07134, APOSC_07135
OG0005757	MOUSE10035, MOUSE10033, MOUSE10032, MOUSE10034, MOUSE10036	APOSC_02884
OG0005758	MOUSE29987, MOUSE29985	APOSC_26035
OG0005759	MOUSE05135	APOSC_09093, APOSC_09094, APOSC_09092
OG0005761	MOUSE15321	APOSC_23921
OG0005762	MOUSE29829, MOUSE29830	APOSC_10439
OG0005763	MOUSE19514	APOSC_02764
OG0005764	MOUSE45695, MOUSE45694, MOUSE45697, MOUSE45693, MOUSE45696	APOSC_01694
OG0005765	MOUSE21255, MOUSE21256, MOUSE21257, MOUSE21258	APOSC_20569
OG0005766	MOUSE29950	APOSC_20156
OG0005767	MOUSE18919	APOSC_14276
OG0005768	MOUSE15730	APOSC_09708
OG0005769	MOUSE24029, MOUSE24027, MOUSE24028	APOSC_24988
OG0005770	MOUSE49711, MOUSE49713, MOUSE49712, MOUSE49714, MOUSE49715	APOSC_19297
OG0005771	MOUSE30260, MOUSE30261, MOUSE30259, MOUSE30256	APOSC_25613
OG0005772	MOUSE15300, MOUSE15304, MOUSE15303, MOUSE15302, MOUSE15301	APOSC_20636
OG0005773	MOUSE19628	APOSC_00738
OG0005774	MOUSE14620	APOSC_02770, APOSC_02769, APOSC_02768
OG0005775	MOUSE14235	APOSC_10449
OG0005778	MOUSE27440, MOUSE27439	APOSC_24577
OG0005779	MOUSE02825, MOUSE02824	APOSC_01313, APOSC_01314
OG0005781	MOUSE13114	APOSC_22013
OG0005782	MOUSE35834, MOUSE35833	APOSC_00143
OG0005783	MOUSE27843	APOSC_28920
OG0005784	MOUSE21069	APOSC_12819
OG0005785	MOUSE03145, MOUSE03144	APOSC_08165, APOSC_06396
OG0005786	MOUSE39044, MOUSE39042, MOUSE53782, MOUSE53783	APOSC_08673
OG0005787	MOUSE51852, MOUSE51856, MOUSE51853, MOUSE51855, MOUSE51854, MOUSE51851	APOSC_26671
OG0005788	MOUSE29202, MOUSE29203	APOSC_09747, APOSC_20820
OG0005789	MOUSE49552, MOUSE49559, MOUSE49558, MOUSE49555	APOSC_27439
OG0005790	MOUSE03111, MOUSE03112, MOUSE03110	APOSC_00830
OG0005791	MOUSE36617, MOUSE36619, MOUSE36618, MOUSE36620	APOSC_19223
OG0005792	MOUSE20396, MOUSE20395, MOUSE20397	APOSC_18422
OG0005793	MOUSE03696	APOSC_16953, APOSC_01413
OG0005794	MOUSE39908, MOUSE39909	APOSC_03548
OG0005795	MOUSE21846, MOUSE21845	APOSC_07066
OG0005796	MOUSE40257	APOSC_04697, APOSC_04696
OG0005797	MOUSE09433	APOSC_22130
OG0005798	MOUSE52512	APOSC_08893
OG0005799	MOUSE20188	APOSC_09897
OG0005800	MOUSE18364, MOUSE18363	APOSC_19568
OG0005801	MOUSE13512, MOUSE13514	APOSC_28088
OG0005802	MOUSE01179, MOUSE01180, MOUSE01181, MOUSE01182	APOSC_14088
OG0005803	MOUSE55345, MOUSE55344	APOSC_02519
OG0005804	MOUSE16105, MOUSE33565, MOUSE33564	APOSC_19822
OG0005805	MOUSE04358	APOSC_13123, APOSC_13122
OG0005806	MOUSE37229, MOUSE37227, MOUSE37228	APOSC_05497
OG0005807	MOUSE16334, MOUSE16333	APOSC_05357, APOSC_26421, APOSC_02941
OG0005808	MOUSE40760, MOUSE40759	APOSC_11121, APOSC_11120
OG0005810	MOUSE19911, MOUSE19912, MOUSE19908, MOUSE19910	APOSC_27164
OG0005811	MOUSE18246, MOUSE18245, MOUSE18244, MOUSE18243	APOSC_08624
OG0005812	MOUSE20449	APOSC_05502, APOSC_05503, APOSC_07480
OG0005813	MOUSE37235, MOUSE37233, MOUSE37234	APOSC_25713
OG0005814	MOUSE20797	APOSC_00259
OG0005815	MOUSE37926, MOUSE37929, MOUSE37928	APOSC_24616
OG0005816	MOUSE02992	APOSC_06539
OG0005817	MOUSE13251, MOUSE13248, MOUSE13249, MOUSE13250, MOUSE13247	APOSC_01250
OG0005818	MOUSE01762, MOUSE01763	APOSC_20410
OG0005819	MOUSE50349, MOUSE50348	APOSC_11104, APOSC_11105
OG0005820	MOUSE32066, MOUSE32067, MOUSE32065	APOSC_03903
OG0005821	MOUSE43001, MOUSE43000, MOUSE43002	APOSC_01531, APOSC_01530
OG0005822	MOUSE08144, MOUSE08141, MOUSE08140, MOUSE08147, MOUSE08145, MOUSE08143, MOUSE08146, MOUSE08142	APOSC_13151
OG0005823	MOUSE04685	APOSC_08122
OG0005824	MOUSE48407, MOUSE48405, MOUSE48409, MOUSE48406, MOUSE48408	APOSC_18418
OG0005825	MOUSE40602, MOUSE40600	APOSC_15999
OG0005826	MOUSE41248	APOSC_18421, APOSC_14975, APOSC_19348
OG0005827	MOUSE18759, MOUSE18758	APOSC_16635
OG0005828	MOUSE37568, MOUSE37567, MOUSE37565, MOUSE37566	APOSC_20393
OG0005829	MOUSE00184, MOUSE00183	APOSC_10617
OG0005830	MOUSE14203	APOSC_08551
OG0005831	MOUSE06090, MOUSE06091, MOUSE06092	APOSC_06668
OG0005832	MOUSE49608	APOSC_09479
OG0005833	MOUSE24738, MOUSE24737, MOUSE43193	APOSC_11988
OG0005834	MOUSE32412, MOUSE32411, MOUSE32410	APOSC_25411
OG0005835	MOUSE02461, MOUSE02462	APOSC_24228
OG0005836	MOUSE27772, MOUSE27771, MOUSE27773	APOSC_21075
OG0005837	MOUSE48882, MOUSE48881, MOUSE48880	APOSC_10247
OG0005838	MOUSE42074, MOUSE42076, MOUSE42079, MOUSE42077, MOUSE42078, MOUSE42075	APOSC_07612
OG0005839	MOUSE20859, MOUSE31566, MOUSE47773	APOSC_22252
OG0005840	MOUSE21324	APOSC_14345
OG0005841	MOUSE36053	APOSC_01962
OG0005842	MOUSE28812, MOUSE28814, MOUSE28815	APOSC_03169
OG0005843	MOUSE21541, MOUSE21537	APOSC_09769
OG0005844	MOUSE11416, MOUSE11413, MOUSE11417, MOUSE11415, MOUSE11414, MOUSE11410, MOUSE11412, MOUSE11411	APOSC_24642
OG0005845	MOUSE04473	APOSC_23422
OG0005846	MOUSE03064	APOSC_22781
OG0005847	MOUSE24586	APOSC_18012, APOSC_18011
OG0005848	MOUSE05612, MOUSE18911, MOUSE05611	APOSC_01932
OG0005849	MOUSE22097, MOUSE22096	APOSC_08086
OG0005850	MOUSE33785, MOUSE33784	APOSC_23071
OG0005851	MOUSE33454	APOSC_09575, APOSC_09574
OG0005852	MOUSE31081	APOSC_16258
OG0005853	MOUSE07627	APOSC_03228
OG0005854	MOUSE49612, MOUSE49611	APOSC_22934
OG0005855	MOUSE05749	APOSC_21559
OG0005856	MOUSE18621, MOUSE18620, MOUSE18619	APOSC_15748
OG0005857	MOUSE04700, MOUSE04699	APOSC_07313
OG0005858	MOUSE37403, MOUSE37400	APOSC_24348
OG0005860	MOUSE20692	APOSC_08867
OG0005861	MOUSE33700	APOSC_19100
OG0005863	MOUSE16980, MOUSE16979	APOSC_27616, APOSC_14006
OG0005864	MOUSE02844, MOUSE02845	APOSC_18321
OG0005865	MOUSE50053, MOUSE34615	APOSC_08539
OG0005866	MOUSE27445	APOSC_21893
OG0005867	MOUSE24968, MOUSE24966, MOUSE24965, MOUSE24967	APOSC_15005
OG0005869	MOUSE28362, MOUSE28363	APOSC_16070
OG0005870	MOUSE31359	APOSC_07229
OG0005871	MOUSE36369, MOUSE36368, MOUSE36367	APOSC_00511
OG0005872	MOUSE38976	APOSC_13227
OG0005874	MOUSE22485, MOUSE22486	APOSC_08988
OG0005875	MOUSE45109	APOSC_02723
OG0005876	MOUSE40708, MOUSE40709	APOSC_28176
OG0005877	MOUSE01409, MOUSE01408	APOSC_01448
OG0005878	MOUSE07579	APOSC_15744
OG0005879	MOUSE32049	APOSC_17887, APOSC_17886
OG0005880	MOUSE10866	APOSC_00093
OG0005881	MOUSE00340, MOUSE00341, MOUSE00339, MOUSE00343, MOUSE00342, MOUSE00344	APOSC_16762, APOSC_16761
OG0005882	MOUSE41989, MOUSE41990, MOUSE41988, MOUSE41991	APOSC_06651
OG0005883	MOUSE15202, MOUSE15199	APOSC_18377
OG0005884	MOUSE24783, MOUSE24785, MOUSE24784	APOSC_15015
OG0005885	MOUSE34795	APOSC_03276
OG0005886	MOUSE07662, MOUSE07661	APOSC_21774
OG0005887	MOUSE46553, MOUSE46550, MOUSE46552, MOUSE46549, MOUSE46551, MOUSE46548	APOSC_17298
OG0005888	MOUSE50312, MOUSE50313	APOSC_07345
OG0005889	MOUSE54433, MOUSE54434	APOSC_01805
OG0005890	MOUSE17343	APOSC_19743
OG0005891	MOUSE05939, MOUSE05938, MOUSE05940, MOUSE05937	APOSC_16652
OG0005892	MOUSE49067, MOUSE49066, MOUSE49064, MOUSE49065	APOSC_05235
OG0005893	MOUSE13001, MOUSE13002	APOSC_05799
OG0005894	MOUSE13056, MOUSE13057, MOUSE19376	APOSC_02144
OG0005895	MOUSE04970, MOUSE04969	APOSC_06307
OG0005896	MOUSE00284, MOUSE00283, MOUSE21618	APOSC_25068
OG0005897	MOUSE32554, MOUSE32553, MOUSE32556, MOUSE32555	APOSC_27162
OG0005898	MOUSE42784, MOUSE42783, MOUSE42786	APOSC_20862
OG0005899	MOUSE48385	APOSC_03217
OG0005900	MOUSE33624	APOSC_04251
OG0005901	MOUSE49551	APOSC_24423
OG0005902	MOUSE32103	APOSC_11317
OG0005903	MOUSE45092	APOSC_11136, APOSC_11137
OG0005906	MOUSE26302, MOUSE26300, MOUSE26301, MOUSE26304, MOUSE26303	APOSC_12671
OG0005907	MOUSE01951	APOSC_18441
OG0005908	MOUSE51660, MOUSE51661, MOUSE51662, MOUSE51663, MOUSE51664	APOSC_05364
OG0005909	MOUSE48449, MOUSE48448, MOUSE48445, MOUSE48446	APOSC_04657
OG0005910	MOUSE45054, MOUSE45055, MOUSE45051, MOUSE45052	APOSC_28495
OG0005911	MOUSE32346, MOUSE32347, MOUSE32350, MOUSE32351	APOSC_29017
OG0005912	MOUSE35138, MOUSE23020, MOUSE23019	APOSC_18884
OG0005914	MOUSE10911, MOUSE10909, MOUSE10907, MOUSE10910	APOSC_24621
OG0005916	MOUSE42400, MOUSE42401, MOUSE54039, MOUSE22509, MOUSE22510	APOSC_03301
OG0005917	MOUSE25460, MOUSE25461	APOSC_28676
OG0005918	MOUSE23763, MOUSE23760, MOUSE23761, MOUSE23762	APOSC_11569
OG0005919	MOUSE24007	APOSC_22101
OG0005920	MOUSE53431, MOUSE53432	APOSC_20160, APOSC_01058
OG0005921	MOUSE16134, MOUSE16133, MOUSE16135	APOSC_28876, APOSC_28877
OG0005922	MOUSE40613, MOUSE40614, MOUSE40612, MOUSE40609, MOUSE40611	APOSC_21484
OG0005923	MOUSE04049, MOUSE04048	APOSC_12977
OG0005924	MOUSE53383, MOUSE53381, MOUSE53382, MOUSE53384	APOSC_21618
OG0005926	MOUSE13286, MOUSE13285, MOUSE13284	APOSC_10186
OG0005927	MOUSE15506	APOSC_03693, APOSC_03694
OG0005928	MOUSE48504, MOUSE48505, MOUSE48502, MOUSE48503	APOSC_09087
OG0005929	MOUSE48886, MOUSE48887	APOSC_04039
OG0005930	MOUSE10266	APOSC_11297
OG0005931	MOUSE44698	APOSC_25624
OG0005932	MOUSE24910, MOUSE24909	APOSC_11918
OG0005933	MOUSE20167	APOSC_05031
OG0005935	MOUSE13850, MOUSE13849	APOSC_03566, APOSC_03568, APOSC_03567
OG0005936	MOUSE19946, MOUSE19947	APOSC_16898
OG0005937	MOUSE14417, MOUSE14414, MOUSE14415	APOSC_28255
OG0005938	MOUSE13211, MOUSE13212, MOUSE13210	APOSC_22222
OG0005939	MOUSE46998, MOUSE46999, MOUSE47000	APOSC_10255
OG0005940	MOUSE27467	APOSC_18203
OG0005941	MOUSE18684	APOSC_23440
OG0005942	MOUSE04978, MOUSE04980, MOUSE04977, MOUSE04979	APOSC_14200
OG0005943	MOUSE14299, MOUSE14298, MOUSE14296, MOUSE14297	APOSC_12411
OG0005944	MOUSE18174	APOSC_10534
OG0005946	MOUSE53517, MOUSE53518	APOSC_07072
OG0005947	MOUSE13123	APOSC_24373
OG0005947	MOUSE13120, MOUSE13122	APOSC_24956
OG0005948	MOUSE21172	APOSC_02754
OG0005950	MOUSE06852, MOUSE06853, MOUSE06850	APOSC_24602
OG0005951	MOUSE48577, MOUSE48576	APOSC_11340
OG0005952	MOUSE02830	APOSC_12678
OG0005953	MOUSE10404, MOUSE10401	APOSC_21471
OG0005954	MOUSE49217, MOUSE49216, MOUSE49215	APOSC_02694
OG0005955	MOUSE12785	APOSC_03332
OG0005956	MOUSE32844	APOSC_04472
OG0005957	MOUSE32426	APOSC_24812
OG0005959	MOUSE30215, MOUSE30216, MOUSE30219, MOUSE30217, MOUSE30218, MOUSE30214	APOSC_12990
OG0005960	MOUSE36097, MOUSE36098	APOSC_12544
OG0005961	MOUSE40919, MOUSE40920, MOUSE40922, MOUSE40921, MOUSE40918, MOUSE40923	APOSC_13234
OG0005962	MOUSE17277, MOUSE17275, MOUSE17276, MOUSE17270, MOUSE17271, MOUSE17273, MOUSE17274, MOUSE17272	APOSC_16780
OG0005963	MOUSE09064	APOSC_15197
OG0005964	MOUSE02251, MOUSE02249, MOUSE02253, MOUSE02250, MOUSE02252	APOSC_15963
OG0005965	MOUSE36148	APOSC_24080
OG0005966	MOUSE16974, MOUSE16973	APOSC_06823
OG0005967	MOUSE14023	APOSC_28428
OG0005968	MOUSE29105, MOUSE19001	APOSC_11947
OG0005969	MOUSE18215	APOSC_23668
OG0005970	MOUSE31327, MOUSE31324, MOUSE31323, MOUSE31325, MOUSE31322, MOUSE31326	APOSC_16656
OG0005971	MOUSE22460, MOUSE22457, MOUSE22459, MOUSE22458	APOSC_19489
OG0005972	MOUSE09256, MOUSE09255, MOUSE09251, MOUSE09254, MOUSE09252, MOUSE09250, MOUSE09253	APOSC_28791
OG0005973	MOUSE07223, MOUSE07222	APOSC_15072
OG0005974	MOUSE24031, MOUSE24032	APOSC_03829
OG0005975	MOUSE53724, MOUSE53723, MOUSE53725, MOUSE29688, MOUSE54426	APOSC_19763
OG0005976	MOUSE22127	APOSC_07723
OG0005977	MOUSE39172, MOUSE39171	APOSC_21684
OG0005978	MOUSE05375, MOUSE05374	APOSC_08116, APOSC_08115
OG0005979	MOUSE35577, MOUSE35576, MOUSE35575, MOUSE35579, MOUSE35580, MOUSE35578, MOUSE35581	APOSC_09892
OG0005980	MOUSE18255	APOSC_09705
OG0005981	MOUSE09114, MOUSE09115	APOSC_18066
OG0005982	MOUSE10476, MOUSE10478, MOUSE10475, MOUSE10477	APOSC_12060
OG0005983	MOUSE44475, MOUSE44473	APOSC_20935
OG0005984	MOUSE13162	APOSC_26001, APOSC_26002
OG0005986	MOUSE20132, MOUSE20134, MOUSE20136, MOUSE20133, MOUSE20135	APOSC_21852
OG0005987	MOUSE19110, MOUSE55047	APOSC_01066
OG0005988	MOUSE46877, MOUSE46879, MOUSE46878	APOSC_24144
OG0005989	MOUSE45928, MOUSE45929	APOSC_14635
OG0005991	MOUSE39457, MOUSE39459, MOUSE39456, MOUSE39458	APOSC_06633
OG0005993	MOUSE17253	APOSC_18888
OG0005994	MOUSE33621, MOUSE48840	APOSC_20937
OG0005995	MOUSE18219, MOUSE18218, MOUSE18220	APOSC_13878
OG0005998	MOUSE01071, MOUSE01072	APOSC_10776
OG0006000	MOUSE24686, MOUSE24684, MOUSE24685	APOSC_12077
OG0006001	MOUSE51403, MOUSE51401, MOUSE51407, MOUSE51404	APOSC_15895
OG0006002	MOUSE02125, MOUSE02124	APOSC_13869
OG0006003	MOUSE50331, MOUSE50334	APOSC_25976
OG0006004	MOUSE26214, MOUSE14772	APOSC_09562
OG0006005	MOUSE03622	APOSC_12391
OG0006007	MOUSE23161, MOUSE23160, MOUSE44667, MOUSE44666, MOUSE01446	APOSC_06185
OG0006008	MOUSE06292	APOSC_18804, APOSC_18805
OG0006009	MOUSE32966, MOUSE32967, MOUSE32968	APOSC_00850, APOSC_00851
OG0006010	MOUSE26647, MOUSE26648	APOSC_17125
OG0006011	MOUSE05003	APOSC_06335
OG0006012	MOUSE27648, MOUSE19422	APOSC_05086, APOSC_05087
OG0006013	MOUSE17849, MOUSE17848, MOUSE17851, MOUSE17850, MOUSE17847	APOSC_12859
OG0006014	MOUSE55282, MOUSE55284, MOUSE55285, MOUSE55283	APOSC_07289
OG0006015	MOUSE32558, MOUSE32559, MOUSE32560	APOSC_09564
OG0006059	MOUSE13895, MOUSE13894	APOSC_20657
OG0006061	MOUSE44598, MOUSE44601, MOUSE44599, MOUSE44605, MOUSE44604, MOUSE44602, MOUSE44603, MOUSE44600	APOSC_05103
OG0006062	MOUSE14967	APOSC_08657
OG0006063	MOUSE09559, MOUSE09560	APOSC_25055
OG0006064	MOUSE19231	APOSC_16645
OG0006065	MOUSE10503, MOUSE10504	APOSC_24770
OG0006066	MOUSE15817	APOSC_00456
OG0006068	MOUSE19160, MOUSE21153	APOSC_24631
OG0006069	MOUSE38708, MOUSE38709	APOSC_10043
OG0006070	MOUSE06223	APOSC_27385
OG0006071	MOUSE25922, MOUSE25924, MOUSE25923	APOSC_19417
OG0006072	MOUSE44551	APOSC_27063, APOSC_27064
OG0006073	MOUSE42655, MOUSE42654	APOSC_13294
OG0006074	MOUSE07769	APOSC_26778
OG0006075	MOUSE18180, MOUSE18181, MOUSE18182	APOSC_28510
OG0006076	MOUSE32641, MOUSE32642, MOUSE32644, MOUSE32643	APOSC_26527, APOSC_14196, APOSC_14197
OG0006077	MOUSE26516	APOSC_23531, APOSC_01276
OG0006078	MOUSE16717, MOUSE30843	APOSC_17814
OG0006079	MOUSE44737, MOUSE44734	APOSC_12851
OG0006081	MOUSE39161, MOUSE39160	APOSC_04732
OG0006082	MOUSE35174, MOUSE35175, MOUSE35176	APOSC_11170
OG0006083	MOUSE39295, MOUSE39293, MOUSE39296, MOUSE39297, MOUSE39294, MOUSE39292	APOSC_17176
OG0006084	MOUSE30094	APOSC_16434
OG0006085	MOUSE41521, MOUSE41520	APOSC_28275
OG0006087	MOUSE27350	APOSC_15292
OG0006090	MOUSE24615	APOSC_28758
OG0006092	MOUSE17080, MOUSE17081, MOUSE17082, MOUSE17079, MOUSE17083	APOSC_18412
OG0006095	MOUSE27229, MOUSE50304	APOSC_05048
OG0006096	MOUSE37864, MOUSE37863	APOSC_23249
OG0006097	MOUSE12411, MOUSE12412, MOUSE12413, MOUSE12415, MOUSE12416, MOUSE12414	APOSC_05185
OG0006098	MOUSE09150, MOUSE09152, MOUSE09149	APOSC_25956
OG0006099	MOUSE14237, MOUSE15047	APOSC_20927
OG0006100	MOUSE49850, MOUSE49849	APOSC_17808
OG0006101	MOUSE44922, MOUSE44921	APOSC_22145
OG0006102	MOUSE01672, MOUSE01671, MOUSE01673	APOSC_22067
OG0006103	MOUSE00226, MOUSE00227	APOSC_08410
OG0006104	MOUSE06095, MOUSE06094	APOSC_06210, APOSC_19494
OG0006106	MOUSE31379, MOUSE31376	APOSC_06595
OG0006107	MOUSE02191	APOSC_07294
OG0006108	MOUSE29211, MOUSE17732	APOSC_15898
OG0006111	MOUSE45682, MOUSE45687, MOUSE45684	APOSC_03391
OG0006112	MOUSE49115, MOUSE49114, MOUSE49116	APOSC_24403
OG0006113	MOUSE15176	APOSC_26235
OG0006114	MOUSE52848	APOSC_22417
OG0006115	MOUSE00531	APOSC_09124
OG0006116	MOUSE20130	APOSC_26592
OG0006117	MOUSE06195, MOUSE06196	APOSC_07439
OG0006118	MOUSE09999	APOSC_07828
OG0006119	MOUSE35847	APOSC_11399
OG0006120	MOUSE40195	APOSC_20718
OG0006121	MOUSE09447, MOUSE09446	APOSC_27870
OG0006122	MOUSE05144	APOSC_16541
OG0006123	MOUSE40394, MOUSE40393	APOSC_12556
OG0006124	MOUSE40352	APOSC_22257
OG0006125	MOUSE43457, MOUSE43455, MOUSE43456	APOSC_04763
OG0006126	MOUSE50316, MOUSE50315, MOUSE50317	APOSC_20086
OG0006127	MOUSE49454, MOUSE49455	APOSC_15621
OG0006128	MOUSE49444, MOUSE49443, MOUSE49445, MOUSE49442	APOSC_06200
OG0006129	MOUSE36305, MOUSE36306	APOSC_02978
OG0006130	MOUSE17246, MOUSE17247	APOSC_06548, APOSC_13669
OG0006131	MOUSE05048, MOUSE05049, MOUSE16865	APOSC_09740
OG0006132	MOUSE21114, MOUSE21117, MOUSE21116, MOUSE21113	APOSC_13478
OG0006133	MOUSE01392, MOUSE01391, MOUSE01390, MOUSE01389, MOUSE01388	APOSC_18362
OG0006134	MOUSE10022, MOUSE10020	APOSC_24225
OG0006135	MOUSE20960	APOSC_10242
OG0006136	MOUSE36528, MOUSE36529, MOUSE21940, MOUSE21942	APOSC_19976
OG0006137	MOUSE33917, MOUSE33916, MOUSE33918, MOUSE33919, MOUSE33920	APOSC_12184
OG0006138	MOUSE18202, MOUSE18201, MOUSE18203	APOSC_12176, APOSC_27850, APOSC_27851
OG0006139	MOUSE01997	APOSC_02031
OG0006140	MOUSE38190, MOUSE38192, MOUSE38191	APOSC_23359
OG0006141	MOUSE51343	APOSC_21752
OG0006141	MOUSE51342, MOUSE51341	APOSC_05712
OG0006144	MOUSE20124	APOSC_11441
OG0006145	MOUSE34972	APOSC_09691
OG0006146	MOUSE41109, MOUSE41104, MOUSE41106, MOUSE41107	APOSC_20265
OG0006148	MOUSE10491, MOUSE10492	APOSC_19000
OG0006149	MOUSE07677, MOUSE07678, MOUSE07679	APOSC_14242
OG0006151	MOUSE34774	APOSC_09261, APOSC_09262
OG0006152	MOUSE00260, MOUSE00257	APOSC_28211
OG0006153	MOUSE30044	APOSC_25551
OG0006155	MOUSE30193, MOUSE30194	APOSC_02722
OG0006156	MOUSE38431	APOSC_24618
OG0006158	MOUSE07925	APOSC_27578
OG0006159	MOUSE27864, MOUSE27865	APOSC_15246
OG0006160	MOUSE24920	APOSC_05551
OG0006161	MOUSE39829	APOSC_05129
OG0006162	MOUSE01395, MOUSE01393	APOSC_18054
OG0006163	MOUSE27647, MOUSE27645, MOUSE27646	APOSC_12748
OG0006164	MOUSE26974	APOSC_18639
OG0006165	MOUSE28387	APOSC_18182
OG0006167	MOUSE40510	APOSC_09956, APOSC_09955
OG0006168	MOUSE50314	APOSC_24765
OG0006169	MOUSE45226, MOUSE45225	APOSC_09033
OG0006170	MOUSE22308, MOUSE22310, MOUSE22311, MOUSE22309	APOSC_23360, APOSC_08104
OG0006171	MOUSE33966, MOUSE33967, MOUSE33965, MOUSE33968	APOSC_15964
OG0006174	MOUSE10262, MOUSE10263, MOUSE44876, MOUSE44877, MOUSE44875	APOSC_00455
OG0006175	MOUSE18968, MOUSE18969, MOUSE18967, MOUSE18965, MOUSE18966	APOSC_14435
OG0006176	MOUSE48486	APOSC_15825
OG0006177	MOUSE44442, MOUSE44441	APOSC_12821
OG0006178	MOUSE09519	APOSC_07148, APOSC_07147
OG0006179	MOUSE16461, MOUSE16462	APOSC_23268
OG0006180	MOUSE23209	APOSC_03152
OG0006181	MOUSE43442, MOUSE43444, MOUSE43443, MOUSE43441	APOSC_03481
OG0006182	MOUSE05545	APOSC_28042
OG0006183	MOUSE14194, MOUSE14197	APOSC_19486
OG0006184	MOUSE15133, MOUSE15134	APOSC_12695
OG0006185	MOUSE31989	APOSC_09138
OG0006186	MOUSE16055	APOSC_20197
OG0006187	MOUSE30179, MOUSE30178	APOSC_02281
OG0006188	MOUSE32525, MOUSE32524	APOSC_16452
OG0006189	MOUSE53256, MOUSE53259	APOSC_22882
OG0006190	MOUSE30231, MOUSE30230, MOUSE30229	APOSC_03905
OG0006191	MOUSE19452	APOSC_13840
OG0006192	MOUSE27820, MOUSE27819	APOSC_15421
OG0006193	MOUSE18405, MOUSE18400, MOUSE18402, MOUSE18404, MOUSE18401, MOUSE18403	APOSC_13831
OG0006194	MOUSE15090, MOUSE15093, MOUSE15089, MOUSE15088	APOSC_10741
OG0006195	MOUSE15018, MOUSE15019, MOUSE15020, MOUSE15021	APOSC_15441
OG0006196	MOUSE29966	APOSC_22172
OG0006198	MOUSE46634, MOUSE46633	APOSC_19038
OG0006199	MOUSE15121, MOUSE15120, MOUSE15119	APOSC_27250
OG0006200	MOUSE48339	APOSC_15844
OG0006201	MOUSE37306, MOUSE46378, MOUSE46377	APOSC_06891
OG0006202	MOUSE12269, MOUSE12268	APOSC_24490
OG0006203	MOUSE18212	APOSC_10963
OG0006204	MOUSE22197, MOUSE22200, MOUSE22199, MOUSE22198	APOSC_17513
OG0006205	MOUSE54650	APOSC_06222
OG0006206	MOUSE07089, MOUSE07086	APOSC_07404
OG0006207	MOUSE04338, MOUSE04335, MOUSE04336, MOUSE04337	APOSC_13200
OG0006208	MOUSE48543, MOUSE48542	APOSC_00172
OG0006209	MOUSE13266	APOSC_02034
OG0006210	MOUSE09964, MOUSE09963, MOUSE09965, MOUSE09962	APOSC_24919
OG0006211	MOUSE14609, MOUSE14608	APOSC_27330
OG0006212	MOUSE15037, MOUSE15039, MOUSE15038	APOSC_20256
OG0006213	MOUSE52346, MOUSE52348, MOUSE52347, MOUSE52345, MOUSE52344, MOUSE52343	APOSC_21384
OG0006214	MOUSE01795, MOUSE01797, MOUSE01796	APOSC_01407
OG0006216	MOUSE48857, MOUSE48862, MOUSE48865, MOUSE48855	APOSC_06952
OG0006217	MOUSE36677	APOSC_18136, APOSC_18135
OG0006219	MOUSE23061	APOSC_04016
OG0006219	MOUSE23063, MOUSE23062	APOSC_04015
OG0006220	MOUSE23373, MOUSE23372	APOSC_19990
OG0006223	MOUSE33954	APOSC_09113, APOSC_09114
OG0006224	MOUSE34843	APOSC_26870
OG0006225	MOUSE18228	APOSC_24236
OG0006226	MOUSE10482	APOSC_17729
OG0006227	MOUSE27758	APOSC_13147, APOSC_13146
OG0006228	MOUSE47050, MOUSE47049, MOUSE47046, MOUSE47048, MOUSE47044	APOSC_05084
OG0006229	MOUSE30115, MOUSE30114, MOUSE30116	APOSC_01024, APOSC_01023
OG0006230	MOUSE23377	APOSC_19352
OG0006231	MOUSE32029, MOUSE32030, MOUSE32031	APOSC_21161
OG0006232	MOUSE23294	APOSC_24357
OG0006233	MOUSE16038	APOSC_15042
OG0006234	MOUSE33398	APOSC_21894
OG0006235	MOUSE41751, MOUSE41752	APOSC_24879
OG0006237	MOUSE34509, MOUSE34508	APOSC_24918
OG0006238	MOUSE41252, MOUSE41250, MOUSE41251	APOSC_06392
OG0006239	MOUSE49322, MOUSE49321, MOUSE49323, MOUSE49320	APOSC_06762
