Orthogroup	MOUSE	LYTVA_ok
OG0007838	MOUSE37302, MOUSE37303	LYTVA_02755
OG0007840	MOUSE31992	LYTVA_25217
OG0007841	MOUSE00984, MOUSE00983, MOUSE00982	LYTVA_02552
OG0007842	MOUSE03717, MOUSE03716, MOUSE03715, MOUSE03713, MOUSE03714, MOUSE03712, MOUSE03711	LYTVA_18377
OG0007843	MOUSE48259, MOUSE03608	LYTVA_10686
OG0007847	MOUSE09763	LYTVA_11506
OG0007848	MOUSE16356	LYTVA_21280
OG0007849	MOUSE07693, MOUSE07692	LYTVA_16742
OG0007850	MOUSE16398, MOUSE16397, MOUSE16399, MOUSE16400, MOUSE16396	LYTVA_11256
OG0007851	MOUSE23831, MOUSE23830, MOUSE47483, MOUSE47481, MOUSE47482	LYTVA_16986
OG0007857	MOUSE29751, MOUSE29752, MOUSE29750, MOUSE03375, MOUSE03377	LYTVA_04563
OG0007859	MOUSE26347, MOUSE26348, MOUSE26349, MOUSE26350, MOUSE26346	LYTVA_21734, LYTVA_08980
OG0007860	MOUSE31201	LYTVA_04925
OG0007862	MOUSE03709, MOUSE03708, MOUSE05778	LYTVA_01856
OG0007866	MOUSE06412, MOUSE06413	LYTVA_29112
OG0007870	MOUSE32889, MOUSE32890, MOUSE01678, MOUSE01677, MOUSE01680, MOUSE01683, MOUSE51613	LYTVA_26333
OG0007908	MOUSE32018	LYTVA_00123, LYTVA_00128
OG0007911	MOUSE42137	LYTVA_20096
OG0007913	MOUSE51666, MOUSE51665	LYTVA_02876
OG0007915	MOUSE35626, MOUSE35629, MOUSE35627, MOUSE35628	LYTVA_11903
OG0007922	MOUSE43402, MOUSE43374, MOUSE43404, MOUSE43405, MOUSE43373, MOUSE43403, MOUSE43376, MOUSE43377, MOUSE43375	LYTVA_30133
OG0007924	MOUSE35763, MOUSE35762, MOUSE35761	LYTVA_03082
OG0007925	MOUSE27869, MOUSE27870	LYTVA_19385
OG0007926	MOUSE27541, MOUSE27542, MOUSE27543	LYTVA_27557
OG0007927	MOUSE35407, MOUSE35408	LYTVA_12602
OG0007929	MOUSE19865	LYTVA_13569, LYTVA_05871
OG0007930	MOUSE28936	LYTVA_24546
OG0007931	MOUSE50034, MOUSE30067	LYTVA_25938
OG0007932	MOUSE09308	LYTVA_19215
OG0007934	MOUSE15701	LYTVA_02611
OG0007935	MOUSE00590	LYTVA_06445
OG0007937	MOUSE24537	LYTVA_24311
OG0007938	MOUSE02315, MOUSE02316, MOUSE02317, MOUSE02314	LYTVA_22645, LYTVA_12290
OG0007942	MOUSE50455	LYTVA_02894
OG0007943	MOUSE51293	LYTVA_23768
OG0007944	MOUSE54456, MOUSE53645, MOUSE54453	LYTVA_18958
OG0007945	MOUSE04562	LYTVA_06637, LYTVA_23001
OG0007946	MOUSE31106, MOUSE31105	LYTVA_22492
OG0007947	MOUSE06423	LYTVA_18731
OG0007948	MOUSE04295, MOUSE04293, MOUSE04294	LYTVA_12792
OG0007951	MOUSE28728	LYTVA_13182
OG0007953	MOUSE00696, MOUSE55395, MOUSE55394	LYTVA_29452
OG0007954	MOUSE18113	LYTVA_00640
OG0007958	MOUSE29272	LYTVA_21325
OG0007959	MOUSE33616, MOUSE33614, MOUSE33615	LYTVA_00997
OG0007962	MOUSE19256	LYTVA_17754
OG0007963	MOUSE35094	LYTVA_14762
OG0007964	MOUSE02840, MOUSE02841	LYTVA_00218
OG0007965	MOUSE46016, MOUSE46015, MOUSE46014	LYTVA_25490
OG0007966	MOUSE19459	LYTVA_05372
OG0007967	MOUSE50310	LYTVA_01214
OG0007968	MOUSE00817, MOUSE00816	LYTVA_29252
OG0007970	MOUSE04005, MOUSE04004	LYTVA_27392
OG0007972	MOUSE12463	LYTVA_29552
OG0007974	MOUSE52376, MOUSE52375	LYTVA_10596
OG0007975	MOUSE35061	LYTVA_06387
OG0007976	MOUSE46061	LYTVA_13154
OG0007977	MOUSE46146, MOUSE46145	LYTVA_01651
OG0007980	MOUSE18152	LYTVA_24730
OG0007981	MOUSE08100, MOUSE08102	LYTVA_26180
OG0007984	MOUSE04214, MOUSE04213	LYTVA_27635
OG0007985	MOUSE29638, MOUSE29637	LYTVA_13055
OG0007986	MOUSE19534	LYTVA_07433, LYTVA_01799
OG0007988	MOUSE12273, MOUSE12272, MOUSE12274	LYTVA_17501
OG0007990	MOUSE13625	LYTVA_09232
OG0007991	MOUSE27470, MOUSE27471	LYTVA_08633
OG0007993	MOUSE24793	LYTVA_13051, LYTVA_05314
OG0007994	MOUSE18237	LYTVA_24669, LYTVA_29511
OG0007995	MOUSE22157	LYTVA_26873
OG0007997	MOUSE16634	LYTVA_15603
OG0007998	MOUSE35513	LYTVA_09482, LYTVA_23806
OG0007999	MOUSE05858	LYTVA_30190
OG0008000	MOUSE35615	LYTVA_03181
OG0008001	MOUSE40259	LYTVA_09406
OG0008003	MOUSE04039, MOUSE04040, MOUSE03055	LYTVA_10054
OG0008004	MOUSE11865	LYTVA_12313
OG0008005	MOUSE41524	LYTVA_13469, LYTVA_14451
OG0008006	MOUSE54878, MOUSE54877	LYTVA_04573
OG0008008	MOUSE38553	LYTVA_16089
OG0008009	MOUSE30632, MOUSE30631	LYTVA_05837
OG0008011	MOUSE52842	LYTVA_19057, LYTVA_12800
OG0008012	MOUSE05679, MOUSE05680	LYTVA_07992
OG0008013	MOUSE25100	LYTVA_01762
OG0008014	MOUSE04965	LYTVA_03277, LYTVA_17757
OG0008017	MOUSE53612, MOUSE53611	LYTVA_28909
OG0008018	MOUSE21112	LYTVA_23548
OG0008019	MOUSE38391, MOUSE38392, MOUSE38393	LYTVA_08288
OG0008020	MOUSE16705, MOUSE16706	LYTVA_13930
OG0008022	MOUSE07125, MOUSE07123, MOUSE07124	LYTVA_01020
OG0008023	MOUSE34579	LYTVA_29061
OG0008025	MOUSE38601, MOUSE38602	LYTVA_16086
OG0008026	MOUSE01841	LYTVA_25126, LYTVA_18108, LYTVA_25125
OG0008027	MOUSE27459	LYTVA_08495
OG0008029	MOUSE38049, MOUSE38051, MOUSE38050, MOUSE38048	LYTVA_27485
OG0008030	MOUSE02676	LYTVA_03976
OG0008036	MOUSE38494, MOUSE38495	LYTVA_26226
OG0008037	MOUSE51727, MOUSE51728, MOUSE51726	LYTVA_21636, LYTVA_11363
OG0008038	MOUSE11252, MOUSE11251	LYTVA_17026
OG0008039	MOUSE02803, MOUSE02801, MOUSE02802	LYTVA_10904
OG0008040	MOUSE00546, MOUSE00547	LYTVA_03214
OG0008043	MOUSE27473, MOUSE27472	LYTVA_04102
OG0008044	MOUSE49718	LYTVA_13184
OG0008046	MOUSE13966	LYTVA_07955
OG0008048	MOUSE32098	LYTVA_01597
OG0008049	MOUSE38264, MOUSE38265, MOUSE38263	LYTVA_08645
OG0008051	MOUSE46156	LYTVA_24294
OG0008052	MOUSE27478, MOUSE27479	LYTVA_27394, LYTVA_26388
OG0008053	MOUSE06924	LYTVA_19326
OG0008054	MOUSE11400	LYTVA_00942
OG0008055	MOUSE02341, MOUSE02340	LYTVA_23231
OG0008057	MOUSE01159	LYTVA_10103, LYTVA_01401
OG0008058	MOUSE43492, MOUSE43491, MOUSE43493	LYTVA_11510
OG0008059	MOUSE34246	LYTVA_01581
OG0008060	MOUSE30978, MOUSE30977	LYTVA_26101
OG0008061	MOUSE21557	LYTVA_07698, LYTVA_06188
OG0008064	MOUSE50499	LYTVA_26802
OG0008065	MOUSE14444	LYTVA_24621
OG0008067	MOUSE00282	LYTVA_15538
OG0008068	MOUSE48257, MOUSE03609	LYTVA_01021
OG0008069	MOUSE01436, MOUSE01435	LYTVA_23137
OG0008072	MOUSE34512	LYTVA_03849
OG0008073	MOUSE25534, MOUSE25536, MOUSE25535	LYTVA_27292, LYTVA_05982
OG0008075	MOUSE53504	LYTVA_05396
OG0008076	MOUSE14585	LYTVA_28307
OG0008077	MOUSE38437, MOUSE38438	LYTVA_28528
OG0008078	MOUSE14810	LYTVA_11726
OG0008079	MOUSE29279	LYTVA_20493
OG0008081	MOUSE53380, MOUSE53379	LYTVA_14111
OG0008083	MOUSE07873, MOUSE07872	LYTVA_07376
OG0008084	MOUSE27355, MOUSE27354	LYTVA_23357
OG0008085	MOUSE24926, MOUSE24925	LYTVA_02942
OG0008086	MOUSE46702, MOUSE46701, MOUSE46699, MOUSE46700	LYTVA_28233
OG0008087	MOUSE22259	LYTVA_26443
OG0008089	MOUSE35431, MOUSE35430	LYTVA_15731
OG0008090	MOUSE24879	LYTVA_07547, LYTVA_04253
OG0008092	MOUSE27033	LYTVA_17847
OG0008093	MOUSE47969, MOUSE47970	LYTVA_27545
OG0008094	MOUSE04003	LYTVA_13701
OG0008098	MOUSE03050, MOUSE03051, MOUSE03048, MOUSE03049	LYTVA_05312
OG0008099	MOUSE15084, MOUSE15083	LYTVA_24723, LYTVA_10856
OG0008100	MOUSE34299	LYTVA_27720
OG0008102	MOUSE25295	LYTVA_04167
OG0008103	MOUSE20324	LYTVA_11735
OG0008104	MOUSE21169	LYTVA_16469
OG0008108	MOUSE49140	LYTVA_26623
OG0008109	MOUSE04381	LYTVA_29424
OG0008110	MOUSE19115	LYTVA_29515
OG0008111	MOUSE51658	LYTVA_17929
OG0008115	MOUSE07116, MOUSE07117	LYTVA_10998
OG0008117	MOUSE30491	LYTVA_24074
OG0008119	MOUSE38287, MOUSE38288, MOUSE38286, MOUSE38285	LYTVA_23016
OG0008120	MOUSE33881, MOUSE33880	LYTVA_27462
OG0008124	MOUSE14905	LYTVA_00332
OG0008125	MOUSE03193	LYTVA_28474
OG0008136	MOUSE28809, MOUSE28808, MOUSE28786	LYTVA_14477, LYTVA_14048
OG0008138	MOUSE12476, MOUSE10597, MOUSE43867	LYTVA_05468
OG0008143	MOUSE03471	LYTVA_01023
OG0008151	MOUSE11475, MOUSE36893	LYTVA_24560
OG0008199	MOUSE48254, MOUSE48255	LYTVA_12477
OG0008201	MOUSE40639	LYTVA_12601
OG0008202	MOUSE24115, MOUSE24113	LYTVA_03218
OG0008203	MOUSE09562	LYTVA_04454
OG0008205	MOUSE25529	LYTVA_07298, LYTVA_06611
OG0008206	MOUSE23600, MOUSE23598	LYTVA_04480
OG0008208	MOUSE40748	LYTVA_19071
OG0008209	MOUSE38456, MOUSE38454, MOUSE38453, MOUSE38455	LYTVA_07682
OG0008211	MOUSE32435, MOUSE32437, MOUSE32436	LYTVA_08251
OG0008212	MOUSE05306	LYTVA_05714
OG0008213	MOUSE16108	LYTVA_15320
OG0008214	MOUSE38398, MOUSE38397	LYTVA_00927
OG0008217	MOUSE14169	LYTVA_00528, LYTVA_28904
OG0008220	MOUSE21741, MOUSE55013	LYTVA_04472
OG0008221	MOUSE49185, MOUSE49186, MOUSE49183, MOUSE49184, MOUSE49182, MOUSE49180, MOUSE49181	LYTVA_02459
OG0008223	MOUSE53844	LYTVA_14507
OG0008224	MOUSE49803	LYTVA_28133
OG0008225	MOUSE03205, MOUSE03206	LYTVA_17230
OG0008227	MOUSE09612, MOUSE09611	LYTVA_13110
OG0008230	MOUSE12257, MOUSE12256, MOUSE12255	LYTVA_24602
OG0008231	MOUSE21427	LYTVA_22614
OG0008232	MOUSE04305	LYTVA_21174, LYTVA_25815
OG0008234	MOUSE06514	LYTVA_29891
OG0008235	MOUSE33786	LYTVA_17569
OG0008236	MOUSE25027, MOUSE25026, MOUSE25029, MOUSE25024	LYTVA_22876
OG0008237	MOUSE18526	LYTVA_16152
OG0008238	MOUSE42133	LYTVA_22202
OG0008239	MOUSE11043, MOUSE11045, MOUSE11044	LYTVA_15874
OG0008240	MOUSE03130, MOUSE03131, MOUSE03129	LYTVA_10183
OG0008242	MOUSE31940	LYTVA_05125
OG0008243	MOUSE00601	LYTVA_30154
OG0008244	MOUSE17159	LYTVA_13153
OG0008245	MOUSE32837, MOUSE32836, MOUSE32834, MOUSE32835	LYTVA_27878
OG0008246	MOUSE02515	LYTVA_27090
OG0008249	MOUSE50402	LYTVA_17203
OG0008252	MOUSE19494	LYTVA_14149, LYTVA_16082, LYTVA_17930
OG0008254	MOUSE30294, MOUSE30293	LYTVA_07719
OG0008255	MOUSE32452	LYTVA_25329
OG0008256	MOUSE06806, MOUSE06805	LYTVA_18638
OG0008257	MOUSE52380, MOUSE52379	LYTVA_10599
OG0008259	MOUSE06588	LYTVA_23738
OG0008260	MOUSE32573, MOUSE32574	LYTVA_14046
OG0008263	MOUSE20129	LYTVA_23520
OG0008264	MOUSE19474, MOUSE19475	LYTVA_29571
OG0008265	MOUSE54252, MOUSE54253	LYTVA_05374
OG0008266	MOUSE27562, MOUSE27560, MOUSE27559, MOUSE27561	LYTVA_05121
OG0008267	MOUSE14481	LYTVA_07910
OG0008269	MOUSE15742	LYTVA_01980
OG0008270	MOUSE33910, MOUSE33909, MOUSE33908	LYTVA_00339
OG0008272	MOUSE27157	LYTVA_26499
OG0008273	MOUSE04041	LYTVA_15469, LYTVA_11433
OG0008274	MOUSE11231, MOUSE11230	LYTVA_12510
OG0008275	MOUSE32147	LYTVA_16000
OG0008277	MOUSE45807, MOUSE45808, MOUSE45806	LYTVA_07672
OG0008278	MOUSE37521, MOUSE37522	LYTVA_12632
OG0008279	MOUSE30023	LYTVA_19836
OG0008280	MOUSE15649, MOUSE15650, MOUSE15651	LYTVA_30183, LYTVA_00069, LYTVA_27631
OG0008282	MOUSE33644, MOUSE33643	LYTVA_00857, LYTVA_23255
OG0008283	MOUSE37554	LYTVA_16941
OG0008284	MOUSE42759	LYTVA_08177
OG0008285	MOUSE19869	LYTVA_04744
OG0008286	MOUSE28342, MOUSE28340, MOUSE28341	LYTVA_10800
OG0008288	MOUSE34482, MOUSE34483, MOUSE34484	LYTVA_18216
OG0008289	MOUSE25931, MOUSE25928, MOUSE25929, MOUSE25930	LYTVA_29130
OG0008290	MOUSE45820	LYTVA_27680, LYTVA_27718
OG0008291	MOUSE03973	LYTVA_13098
OG0008294	MOUSE40379, MOUSE40378	LYTVA_12005
OG0008296	MOUSE29831	LYTVA_22211, LYTVA_22253
OG0008298	MOUSE34796	LYTVA_23693
OG0008299	MOUSE05064	LYTVA_05838
OG0008300	MOUSE32479, MOUSE32478	LYTVA_29193
OG0008303	MOUSE08135, MOUSE08134	LYTVA_26088
OG0008304	MOUSE12873	LYTVA_10476
OG0008306	MOUSE22445	LYTVA_26375
OG0008307	MOUSE42015, MOUSE42014	LYTVA_11174
OG0008309	MOUSE23667	LYTVA_06809
OG0008312	MOUSE06342, MOUSE06343	LYTVA_18833
OG0008314	MOUSE23295	LYTVA_05017
OG0008315	MOUSE46587	LYTVA_04753
OG0008317	MOUSE25313, MOUSE25314, MOUSE25312	LYTVA_17270
OG0008318	MOUSE07051	LYTVA_20991
OG0008319	MOUSE34558, MOUSE34557	LYTVA_26117
OG0008320	MOUSE03245	LYTVA_19824
OG0008323	MOUSE32251, MOUSE32249, MOUSE32250	LYTVA_24411
OG0008324	MOUSE38215, MOUSE38211, MOUSE38212	LYTVA_17214
OG0008326	MOUSE09200	LYTVA_20818
OG0008327	MOUSE38338	LYTVA_27356
OG0008328	MOUSE36237	LYTVA_22323
OG0008329	MOUSE26603, MOUSE26604	LYTVA_09945
OG0008331	MOUSE24779	LYTVA_24276, LYTVA_05305, LYTVA_25155
OG0008333	MOUSE15471, MOUSE15470	LYTVA_06042
OG0008334	MOUSE26074, MOUSE26073, MOUSE26076, MOUSE26075	LYTVA_19245
OG0008337	MOUSE16044	LYTVA_16708
OG0008339	MOUSE00162	LYTVA_12223
OG0008341	MOUSE10989	LYTVA_26998
OG0008345	MOUSE27623	LYTVA_10010
OG0008346	MOUSE18622	LYTVA_14453
OG0008347	MOUSE05732, MOUSE05731	LYTVA_07239
OG0008350	MOUSE38590, MOUSE38589	LYTVA_24262
OG0008351	MOUSE04900	LYTVA_19823
OG0008352	MOUSE19537	LYTVA_25315
OG0008353	MOUSE39137	LYTVA_04513
OG0008354	MOUSE04001, MOUSE03998, MOUSE03999, MOUSE04000	LYTVA_05625
OG0008355	MOUSE02946	LYTVA_24991
OG0008356	MOUSE34752, MOUSE34753	LYTVA_18604, LYTVA_25234
OG0008357	MOUSE51709	LYTVA_21800
OG0008359	MOUSE28624, MOUSE28623	LYTVA_23109
OG0008361	MOUSE34215, MOUSE34216	LYTVA_11601
OG0008364	MOUSE40460, MOUSE19202	LYTVA_26310
OG0008365	MOUSE47488, MOUSE47487	LYTVA_25592
OG0008367	MOUSE00805	LYTVA_03018
OG0008368	MOUSE23007	LYTVA_28825
OG0008370	MOUSE05733	LYTVA_23211, LYTVA_27157
OG0008371	MOUSE33620	LYTVA_23791
OG0008373	MOUSE45946, MOUSE45944, MOUSE45947, MOUSE45945	LYTVA_20963
OG0008376	MOUSE15941, MOUSE15940	LYTVA_09077
OG0008377	MOUSE22163	LYTVA_11929
OG0008378	MOUSE22334	LYTVA_27997
OG0008380	MOUSE49927	LYTVA_27656, LYTVA_26663
OG0008382	MOUSE49441	LYTVA_04649, LYTVA_24427
OG0008383	MOUSE34762	LYTVA_19886
OG0008384	MOUSE24715	LYTVA_30109
OG0008387	MOUSE14625	LYTVA_11091
OG0008388	MOUSE18115	LYTVA_20705
OG0008391	MOUSE31808, MOUSE31810, MOUSE31807, MOUSE31809	LYTVA_24075
OG0008392	MOUSE38718, MOUSE38720	LYTVA_19289
OG0008395	MOUSE39762, MOUSE39761, MOUSE39760, MOUSE39763	LYTVA_29196
OG0008396	MOUSE49778, MOUSE49776, MOUSE49770, MOUSE49774, MOUSE49771, MOUSE49772, MOUSE49777	LYTVA_21461
OG0008399	MOUSE15178	LYTVA_24517
OG0008401	MOUSE23402	LYTVA_17404
OG0008403	MOUSE33924	LYTVA_10992
OG0008404	MOUSE25508	LYTVA_04357
OG0008406	MOUSE33617	LYTVA_00998
OG0008412	MOUSE30174	LYTVA_06759
OG0008414	MOUSE30701, MOUSE30700	LYTVA_16686, LYTVA_20042
OG0008415	MOUSE36483	LYTVA_15285
OG0008419	MOUSE18765, MOUSE18766	LYTVA_29540
OG0008422	MOUSE20240	LYTVA_16257
OG0008425	MOUSE13712, MOUSE13714, MOUSE13711, MOUSE13713	LYTVA_07533
OG0008432	MOUSE15901, MOUSE15902, MOUSE15903, MOUSE15900	LYTVA_02153
OG0008433	MOUSE44361, MOUSE44360, MOUSE44362, MOUSE44358, MOUSE44357, MOUSE44359	LYTVA_02731
OG0008435	MOUSE46890, MOUSE46889, MOUSE46888, MOUSE46885, MOUSE46884, MOUSE46886, MOUSE46887	LYTVA_23436
OG0008437	MOUSE47340, MOUSE47342, MOUSE47341, MOUSE47338, MOUSE47339	LYTVA_20685
OG0008443	MOUSE16518, MOUSE16519, MOUSE16517	LYTVA_28171
OG0008450	MOUSE14015	LYTVA_24827
OG0008453	MOUSE41761, MOUSE41760, MOUSE41763, MOUSE41765, MOUSE41764, MOUSE41762	LYTVA_10565
OG0008507	MOUSE44759	LYTVA_01347, LYTVA_28289
OG0008513	MOUSE14257, MOUSE14258, MOUSE14256	LYTVA_05781
OG0008522	MOUSE10300, MOUSE10301	LYTVA_26353
OG0008524	MOUSE46417	LYTVA_14325
OG0008526	MOUSE33339, MOUSE33340	LYTVA_24719
OG0008527	MOUSE24397	LYTVA_23443
OG0008530	MOUSE48146	LYTVA_04280
OG0008532	MOUSE20164	LYTVA_16193
OG0008534	MOUSE44356	LYTVA_29699
OG0008535	MOUSE40365, MOUSE40364	LYTVA_15006
OG0008539	MOUSE49159	LYTVA_15595
OG0008540	MOUSE30667	LYTVA_14448
OG0008542	MOUSE01620	LYTVA_01792
OG0008544	MOUSE49388, MOUSE49387	LYTVA_15282
OG0008545	MOUSE40415, MOUSE40414	LYTVA_15279, LYTVA_10207
OG0008550	MOUSE34884, MOUSE34885, MOUSE34886	LYTVA_00415
OG0008551	MOUSE45026, MOUSE45027, MOUSE45028	LYTVA_01742
OG0008555	MOUSE21751, MOUSE21750	LYTVA_02834
OG0008556	MOUSE24601, MOUSE24603	LYTVA_27757
OG0008557	MOUSE11864	LYTVA_30176
OG0008560	MOUSE17224, MOUSE17225, MOUSE17223	LYTVA_15209
OG0008562	MOUSE32165, MOUSE32166	LYTVA_15992
OG0008565	MOUSE19497, MOUSE19496	LYTVA_18129
OG0008566	MOUSE35881, MOUSE35883, MOUSE35882	LYTVA_11374, LYTVA_25212
OG0008567	MOUSE16695	LYTVA_19943
OG0008570	MOUSE15045	LYTVA_00163
OG0008571	MOUSE49698	LYTVA_21603
OG0008573	MOUSE32284	LYTVA_29754
OG0008574	MOUSE34297, MOUSE34295, MOUSE34296	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269
OG0008575	MOUSE42012	LYTVA_23380
OG0008577	MOUSE15114, MOUSE15112, MOUSE15113	LYTVA_26643
OG0008579	MOUSE09302	LYTVA_11211
OG0008583	MOUSE09329, MOUSE09327, MOUSE09328	LYTVA_14390
OG0008587	MOUSE07482	LYTVA_10247, LYTVA_28483
OG0008590	MOUSE13846, MOUSE13845	LYTVA_25064
OG0008591	MOUSE17017	LYTVA_07933, LYTVA_03349
OG0008592	MOUSE25992	LYTVA_00544
OG0008593	MOUSE17237, MOUSE52637, MOUSE17236	LYTVA_00820
OG0008595	MOUSE52110, MOUSE52109, MOUSE52111	LYTVA_15034, LYTVA_25260
OG0008597	MOUSE48235	LYTVA_11676
OG0008599	MOUSE18340	LYTVA_03613, LYTVA_00658
OG0008600	MOUSE21094	LYTVA_03845
OG0008602	MOUSE18676	LYTVA_18709
OG0008604	MOUSE45999, MOUSE46000, MOUSE45997, MOUSE45998	LYTVA_21501
OG0008605	MOUSE40455, MOUSE40454	LYTVA_26602
OG0008609	MOUSE38675	LYTVA_14977
OG0008611	MOUSE23927	LYTVA_25423
OG0008613	MOUSE39325, MOUSE39323, MOUSE39324, MOUSE39326	LYTVA_14706
OG0008614	MOUSE44456	LYTVA_22529
OG0008618	MOUSE41026, MOUSE41025	LYTVA_22304
OG0008619	MOUSE08139, MOUSE08138	LYTVA_30210
OG0008620	MOUSE20745, MOUSE20744	LYTVA_25757
OG0008621	MOUSE48700	LYTVA_26246
OG0008624	MOUSE14025	LYTVA_06881
OG0008626	MOUSE12442	LYTVA_22858
OG0008628	MOUSE38786, MOUSE38788, MOUSE38787	LYTVA_12235
OG0008629	MOUSE19794, MOUSE19795	LYTVA_08416
OG0008630	MOUSE04614	LYTVA_04903
OG0008632	MOUSE04788	LYTVA_24775
OG0008634	MOUSE24538	LYTVA_23237
OG0008636	MOUSE51760	LYTVA_00110
OG0008639	MOUSE28318, MOUSE28319	LYTVA_14031
OG0008641	MOUSE37516, MOUSE37515	LYTVA_03737
OG0008642	MOUSE28255, MOUSE28258	LYTVA_08546
OG0008643	MOUSE23951, MOUSE23953, MOUSE23954, MOUSE23952, MOUSE23955	LYTVA_02276
OG0008646	MOUSE53646	LYTVA_06942
OG0008647	MOUSE01328, MOUSE01327	LYTVA_26431
OG0008648	MOUSE20323	LYTVA_10460
OG0008649	MOUSE27403, MOUSE27402	LYTVA_09612
OG0008651	MOUSE50903, MOUSE50904	LYTVA_16455
OG0008653	MOUSE38606, MOUSE38607	LYTVA_27637
OG0008655	MOUSE01759	LYTVA_21961
OG0008656	MOUSE18782, MOUSE18783	LYTVA_00849
OG0008658	MOUSE06596	LYTVA_17572
OG0008662	MOUSE15369, MOUSE15370	LYTVA_13677
OG0008666	MOUSE24259, MOUSE24257, MOUSE24258, MOUSE24254, MOUSE24256, MOUSE24255, MOUSE24260	LYTVA_03644
OG0008668	MOUSE12404	LYTVA_10605, LYTVA_03507
OG0008669	MOUSE03705	LYTVA_28753
OG0008670	MOUSE54856, MOUSE53662, MOUSE53661, MOUSE53660	LYTVA_28793
OG0008671	MOUSE07120, MOUSE07121, MOUSE07119	LYTVA_23218
OG0008672	MOUSE19106	LYTVA_25923
OG0008673	MOUSE10991	LYTVA_04379
OG0008674	MOUSE48164, MOUSE48166, MOUSE48167, MOUSE48165	LYTVA_06184
OG0008678	MOUSE02725, MOUSE02724	LYTVA_10084, LYTVA_26613
OG0008681	MOUSE47494	LYTVA_25571, LYTVA_25570
OG0008682	MOUSE18335	LYTVA_19856
OG0008683	MOUSE30026, MOUSE30024, MOUSE30025	LYTVA_01498
OG0008684	MOUSE23246	LYTVA_24932
OG0008693	MOUSE06192	LYTVA_27290
OG0008696	MOUSE14259	LYTVA_28187
OG0008698	MOUSE32209, MOUSE34370	LYTVA_08540
OG0008753	MOUSE17641	LYTVA_04069
OG0008757	MOUSE15128, MOUSE15126, MOUSE15127	LYTVA_25334
OG0008758	MOUSE27236, MOUSE27235, MOUSE27234	LYTVA_02233
OG0008760	MOUSE03704, MOUSE03703	LYTVA_14498
OG0008763	MOUSE27368	LYTVA_27193, LYTVA_04738, LYTVA_02484
OG0008765	MOUSE08763, MOUSE08764, MOUSE26586	LYTVA_18442
OG0008766	MOUSE19453	LYTVA_29005, LYTVA_08250
OG0008771	MOUSE06958	LYTVA_21212
OG0008772	MOUSE03099, MOUSE03100	LYTVA_29715
OG0008775	MOUSE44240, MOUSE44241, MOUSE44237, MOUSE44239, MOUSE44238	LYTVA_25560
OG0008778	MOUSE51693, MOUSE51692	LYTVA_04825
OG0008782	MOUSE13520, MOUSE13521	LYTVA_04581
OG0008784	MOUSE03666, MOUSE03667	LYTVA_25942
OG0008785	MOUSE31938, MOUSE31939	LYTVA_14242
OG0008786	MOUSE24891	LYTVA_18231
OG0008790	MOUSE24655, MOUSE24652	LYTVA_27047
OG0008796	MOUSE12299, MOUSE12298	LYTVA_24016, LYTVA_22579
OG0008797	MOUSE02739, MOUSE02738	LYTVA_09507
OG0008798	MOUSE48719	LYTVA_01745
OG0008800	MOUSE17405, MOUSE17404	LYTVA_26016, LYTVA_13678
OG0008804	MOUSE07112, MOUSE07111	LYTVA_25393
OG0008806	MOUSE02902, MOUSE02901	LYTVA_07991
OG0008809	MOUSE33807	LYTVA_19483
OG0008810	MOUSE51298, MOUSE51297	LYTVA_21309
OG0008811	MOUSE32045, MOUSE32046	LYTVA_22364
OG0008812	MOUSE07393, MOUSE07394	LYTVA_10590
OG0008814	MOUSE00832, MOUSE00828, MOUSE00827, MOUSE00830, MOUSE00831, MOUSE00829	LYTVA_09551
OG0008817	MOUSE31491, MOUSE31489, MOUSE31490	LYTVA_27354
OG0008818	MOUSE19915	LYTVA_08955
OG0008820	MOUSE34130	LYTVA_25884
OG0008826	MOUSE48874	LYTVA_02924
OG0008831	MOUSE25594	LYTVA_22811
OG0008832	MOUSE34693	LYTVA_03726
OG0008833	MOUSE03086, MOUSE03085	LYTVA_09411
OG0008834	MOUSE20736	LYTVA_18154, LYTVA_04324
OG0008835	MOUSE15639	LYTVA_19752, LYTVA_17425
OG0008838	MOUSE47510	LYTVA_28300
OG0008840	MOUSE28262	LYTVA_22361
OG0008841	MOUSE16912	LYTVA_18447
OG0008845	MOUSE54876	LYTVA_02661
OG0008846	MOUSE36801, MOUSE36802, MOUSE36800	LYTVA_07720, LYTVA_14965
OG0008851	MOUSE01295	LYTVA_07035, LYTVA_18013
OG0008853	MOUSE33761, MOUSE33763, MOUSE33760, MOUSE33762	LYTVA_03855
OG0008855	MOUSE21460, MOUSE21459, MOUSE21458, MOUSE21457	LYTVA_17049
OG0008857	MOUSE29944	LYTVA_00103
OG0008859	MOUSE27868	LYTVA_06905
OG0008860	MOUSE28220, MOUSE28218	LYTVA_01895, LYTVA_20386, LYTVA_20387
OG0008861	MOUSE09067	LYTVA_22428
OG0008864	MOUSE52918	LYTVA_06946
OG0008865	MOUSE10430, MOUSE10429	LYTVA_17040
OG0008866	MOUSE22033, MOUSE22032	LYTVA_27761, LYTVA_10318
OG0008868	MOUSE35250	LYTVA_20794
OG0008870	MOUSE37476	LYTVA_26140
