Orthogroup	MOUSE	AENJA_ok
OG0006685	MOUSE35612, MOUSE19040	AENJA_21932
OG0006686	MOUSE25607	AENJA_21966
OG0006687	MOUSE33931, MOUSE33932	AENJA_22023
OG0006688	MOUSE12007, MOUSE12001, MOUSE12000	AENJA_22121
OG0006689	MOUSE44918, MOUSE44919, MOUSE44917	AENJA_22172
OG0006690	MOUSE31222, MOUSE31224, MOUSE31225, MOUSE31223	AENJA_22269
OG0006691	MOUSE05203	AENJA_22370
OG0006692	MOUSE05269	AENJA_22551
OG0006693	MOUSE31556	AENJA_22852
OG0006694	MOUSE00171, MOUSE00170, MOUSE00172	AENJA_22901
OG0006695	MOUSE50174, MOUSE50175, MOUSE50173	AENJA_23014
OG0006696	MOUSE02941, MOUSE02940, MOUSE02942, MOUSE07436	AENJA_23027
OG0006697	MOUSE46752, MOUSE46753, MOUSE46751	AENJA_23078
OG0006698	MOUSE32106, MOUSE32107	AENJA_23158
OG0006699	MOUSE37865, MOUSE37866	AENJA_23190
OG0006700	MOUSE22788	AENJA_23253
OG0006702	MOUSE34380, MOUSE34381, MOUSE34382	AENJA_23319
OG0006703	MOUSE21491, MOUSE21488, MOUSE21489	AENJA_23320
OG0006704	MOUSE37071, MOUSE37068, MOUSE37069	AENJA_23386
OG0006705	MOUSE29539, MOUSE29536, MOUSE29535, MOUSE29540, MOUSE29541	AENJA_23398
OG0006706	MOUSE31890, MOUSE31891, MOUSE31893, MOUSE31892	AENJA_23532
OG0006707	MOUSE40954	AENJA_23660
OG0006708	MOUSE32301, MOUSE32300	AENJA_23725
OG0006709	MOUSE26376, MOUSE26377	AENJA_23753
OG0006710	MOUSE32429, MOUSE32428	AENJA_23788
OG0006711	MOUSE16007, MOUSE16011, MOUSE16012, MOUSE16009	AENJA_23790
OG0006712	MOUSE28628	AENJA_24048
OG0006713	MOUSE07554, MOUSE07555	AENJA_24077
OG0006714	MOUSE17204, MOUSE17202, MOUSE17200, MOUSE17201	AENJA_24177
OG0006715	MOUSE09346, MOUSE55145	AENJA_24364
OG0006716	MOUSE32261, MOUSE32263, MOUSE32262	AENJA_24408
OG0006717	MOUSE20433	AENJA_24478
OG0006718	MOUSE21129, MOUSE21128, MOUSE21127	AENJA_24834
OG0006719	MOUSE03965, MOUSE03966, MOUSE03967	AENJA_24866
OG0006720	MOUSE53739, MOUSE53741, MOUSE53742, MOUSE53740	AENJA_24982
OG0006721	MOUSE48435, MOUSE48434	AENJA_25013
OG0006722	MOUSE44584, MOUSE44583	AENJA_25021
OG0006723	MOUSE31003	AENJA_25106
OG0006724	MOUSE34776, MOUSE34778, MOUSE34777, MOUSE34779	AENJA_25107
OG0006725	MOUSE52635, MOUSE52636	AENJA_25269
OG0006726	MOUSE00160, MOUSE00159, MOUSE00161, MOUSE00158	AENJA_25361
OG0006727	MOUSE32170, MOUSE32169	AENJA_25527
OG0006728	MOUSE19069, MOUSE19071, MOUSE19070, MOUSE19068	AENJA_25577
OG0006729	MOUSE13150	AENJA_25600
OG0006730	MOUSE31099, MOUSE31097	AENJA_25804
OG0006731	MOUSE43497, MOUSE43495, MOUSE43496	AENJA_25830
OG0006732	MOUSE23249, MOUSE23247, MOUSE23248	AENJA_25874, AENJA_25873
OG0006733	MOUSE20140, MOUSE20141	AENJA_25909
OG0006734	MOUSE18229	AENJA_25913
OG0006735	MOUSE02545	AENJA_25987
OG0006736	MOUSE53272, MOUSE53273	AENJA_26061
OG0006737	MOUSE46126, MOUSE46125	AENJA_26062
OG0006738	MOUSE23304, MOUSE23306, MOUSE23305	AENJA_26156
OG0006739	MOUSE32563	AENJA_26247
OG0006740	MOUSE07457, MOUSE07458	AENJA_26597
OG0006741	MOUSE52752	AENJA_26632
OG0006742	MOUSE54682, MOUSE36508	AENJA_26658
OG0006824	MOUSE41067, MOUSE41069, MOUSE41068	AENJA_17712, AENJA_00046
OG0006826	MOUSE19257	AENJA_00120
OG0006827	MOUSE33337, MOUSE33336, MOUSE33338	AENJA_00301, AENJA_11922
OG0006828	MOUSE19446, MOUSE19445	AENJA_00320
OG0006829	MOUSE40217, MOUSE40216	AENJA_26235, AENJA_00398
OG0006830	MOUSE04883	AENJA_00399
OG0006831	MOUSE21450	AENJA_00400
OG0006832	MOUSE07236	AENJA_00488
OG0006833	MOUSE49351, MOUSE49350, MOUSE49349, MOUSE49348	AENJA_00518
OG0006835	MOUSE45014, MOUSE45016	AENJA_00594
OG0006837	MOUSE51224, MOUSE51226, MOUSE51225, MOUSE51223	AENJA_00699
OG0006842	MOUSE48778	AENJA_01166
OG0006843	MOUSE32360, MOUSE32362, MOUSE32361	AENJA_01195
OG0006844	MOUSE27711, MOUSE27712, MOUSE27713	AENJA_01201
OG0006845	MOUSE20190, MOUSE20189	AENJA_01223
OG0006846	MOUSE07807	AENJA_01258
OG0006847	MOUSE01040, MOUSE01041, MOUSE01042, MOUSE01044, MOUSE01043	AENJA_01266
OG0006848	MOUSE00822, MOUSE09570, MOUSE09569	AENJA_01367
OG0006849	MOUSE18767	AENJA_01449
OG0006850	MOUSE31600, MOUSE31599	AENJA_01611, AENJA_09638
OG0006851	MOUSE00928	AENJA_01650
OG0006852	MOUSE39158, MOUSE39157, MOUSE39159	AENJA_01730
OG0006853	MOUSE02313, MOUSE02310, MOUSE02311	AENJA_01775, AENJA_26577
OG0006856	MOUSE46141, MOUSE46142	AENJA_02009
OG0006857	MOUSE53691	AENJA_02010
OG0006858	MOUSE52288	AENJA_02107
OG0006860	MOUSE49501	AENJA_02208
OG0006861	MOUSE22554	AENJA_02328
OG0006862	MOUSE08221, MOUSE08220, MOUSE08219	AENJA_02464, AENJA_02470
OG0006863	MOUSE15893	AENJA_17740, AENJA_02587
OG0006864	MOUSE14979	AENJA_02623
OG0006865	MOUSE12914	AENJA_02658
OG0006866	MOUSE34492, MOUSE34491	AENJA_02755
OG0006867	MOUSE18748	AENJA_02777
OG0006868	MOUSE52669, MOUSE52667, MOUSE52668	AENJA_02779
OG0006869	MOUSE40651	AENJA_02815
OG0006870	MOUSE00722, MOUSE00723, MOUSE00718, MOUSE00720, MOUSE00721	AENJA_03121
OG0006871	MOUSE24103, MOUSE24102	AENJA_23057, AENJA_10645, AENJA_03165
OG0006872	MOUSE49857, MOUSE49858, MOUSE49859, MOUSE49856	AENJA_03174
OG0006873	MOUSE37651, MOUSE37646, MOUSE37647, MOUSE37649, MOUSE37648, MOUSE37644, MOUSE37645	AENJA_03258
OG0006874	MOUSE40813, MOUSE40812	AENJA_03384
OG0006875	MOUSE51191	AENJA_03390
OG0006876	MOUSE33297, MOUSE33298, MOUSE33299	AENJA_23472
OG0006877	MOUSE51332, MOUSE51334	AENJA_03567
OG0006878	MOUSE31982	AENJA_03646
OG0006879	MOUSE14336	AENJA_03657
OG0006880	MOUSE40621, MOUSE40622	AENJA_03927
OG0006881	MOUSE45680, MOUSE45679	AENJA_03938
OG0006882	MOUSE49656	AENJA_03982
OG0006883	MOUSE06617, MOUSE06618, MOUSE06619	AENJA_03999
OG0006884	MOUSE06612, MOUSE06615, MOUSE06616, MOUSE06614, MOUSE06613	AENJA_04002
OG0006885	MOUSE14091, MOUSE14092, MOUSE14088, MOUSE14089, MOUSE14087, MOUSE14084, MOUSE14085, MOUSE14086, MOUSE14090	AENJA_04224
OG0006886	MOUSE54545, MOUSE54546, MOUSE54547	AENJA_04283
OG0006887	MOUSE19492, MOUSE05301	AENJA_04451
OG0006888	MOUSE18268	AENJA_04455
OG0006889	MOUSE49701, MOUSE49700	AENJA_04547
OG0006890	MOUSE21126	AENJA_04581
OG0006891	MOUSE20564	AENJA_04660
OG0006892	MOUSE22133	AENJA_04736
OG0006893	MOUSE05930, MOUSE05929	AENJA_04839
OG0006894	MOUSE06080	AENJA_04847
OG0006895	MOUSE21170	AENJA_05148
OG0006896	MOUSE35953, MOUSE35951, MOUSE35954, MOUSE35952	AENJA_05202
OG0006897	MOUSE10431, MOUSE10432	AENJA_05372
OG0006898	MOUSE49458, MOUSE49461	AENJA_05379
OG0006899	MOUSE54071, MOUSE54066, MOUSE54063, MOUSE01868, MOUSE01869, MOUSE01867	AENJA_05621
OG0006900	MOUSE16574, MOUSE16558	AENJA_05663
OG0006901	MOUSE22140	AENJA_05820
OG0006902	MOUSE12823, MOUSE12825, MOUSE12824	AENJA_05960
OG0006903	MOUSE05186	AENJA_06050
OG0006904	MOUSE36413, MOUSE36412, MOUSE36414	AENJA_06127
OG0006905	MOUSE28950	AENJA_06173
OG0006906	MOUSE04566, MOUSE04569, MOUSE04568, MOUSE04567	AENJA_06221
OG0006907	MOUSE35649, MOUSE35648	AENJA_06242
OG0006909	MOUSE53609, MOUSE53608, MOUSE53610	AENJA_06589
OG0006911	MOUSE20440	AENJA_06830
OG0006912	MOUSE24083, MOUSE24084	AENJA_16892
OG0006912	MOUSE24086	AENJA_06887
OG0006914	MOUSE32366, MOUSE32365, MOUSE32364, MOUSE32363	AENJA_06926
OG0006915	MOUSE44315, MOUSE44316, MOUSE44314, MOUSE44317	AENJA_07017
OG0006916	MOUSE49691, MOUSE49690	AENJA_07034
OG0006917	MOUSE23023, MOUSE23022, MOUSE23024	AENJA_07239
OG0006918	MOUSE13577, MOUSE13576, MOUSE13578	AENJA_07427
OG0006919	MOUSE36218, MOUSE36216, MOUSE36217	AENJA_07467
OG0006920	MOUSE12512	AENJA_07564
OG0006921	MOUSE29807, MOUSE29808, MOUSE29804, MOUSE29805, MOUSE29806	AENJA_07572
OG0006922	MOUSE46130, MOUSE46129	AENJA_07575
OG0006924	MOUSE19139, MOUSE19140	AENJA_07755
OG0006925	MOUSE27502, MOUSE27499	AENJA_07849
OG0006926	MOUSE34131	AENJA_07851
OG0006927	MOUSE01549, MOUSE01548, MOUSE01547	AENJA_07880
OG0006929	MOUSE32158, MOUSE32159, MOUSE32156, MOUSE32157, MOUSE32155, MOUSE32154	AENJA_08001
OG0006930	MOUSE09636	AENJA_08036, AENJA_25950
OG0006931	MOUSE12676	AENJA_08049
OG0006932	MOUSE14249, MOUSE14250	AENJA_08083
OG0006934	MOUSE12905, MOUSE12906	AENJA_08104
OG0006935	MOUSE32527, MOUSE32526	AENJA_08143
OG0006936	MOUSE00847, MOUSE00846	AENJA_08149
OG0006937	MOUSE35606	AENJA_08252
OG0006938	MOUSE41043, MOUSE41042, MOUSE41040, MOUSE41041	AENJA_25925, AENJA_08279
OG0006939	MOUSE34061, MOUSE34060	AENJA_08295
OG0006940	MOUSE05605, MOUSE05603, MOUSE05604	AENJA_08348
OG0006942	MOUSE20201, MOUSE20202	AENJA_08411
OG0006943	MOUSE21146	AENJA_08418
OG0006944	MOUSE52613, MOUSE52615, MOUSE52614	AENJA_08469
OG0006945	MOUSE22142, MOUSE22143, MOUSE22141, MOUSE22145	AENJA_08489
OG0006946	MOUSE25480	AENJA_08651
OG0006947	MOUSE38579, MOUSE38578	AENJA_08826
OG0006948	MOUSE14082	AENJA_08864
OG0006949	MOUSE51685	AENJA_08970
OG0006951	MOUSE38916	AENJA_09267
OG0006952	MOUSE54586, MOUSE32099, MOUSE32100	AENJA_09338
OG0006953	MOUSE04485	AENJA_09368
OG0006954	MOUSE07137, MOUSE07136	AENJA_09387
OG0006955	MOUSE35292	AENJA_09421
OG0006956	MOUSE46848, MOUSE46846, MOUSE46847, MOUSE46845	AENJA_09488
OG0006957	MOUSE09556, MOUSE09555, MOUSE09557	AENJA_09490
OG0006958	MOUSE25854	AENJA_09561
OG0006959	MOUSE24311, MOUSE24310	AENJA_09576
OG0006960	MOUSE15811, MOUSE15812	AENJA_09586
OG0006962	MOUSE33764	AENJA_09772
OG0006964	MOUSE00609	AENJA_09897
OG0006965	MOUSE36896, MOUSE36897	AENJA_09992
OG0006966	MOUSE29849, MOUSE29852	AENJA_10045
OG0006967	MOUSE14234	AENJA_10081
OG0006968	MOUSE13899, MOUSE13901	AENJA_10127
OG0006969	MOUSE35832, MOUSE35830, MOUSE35829	AENJA_10132
OG0006970	MOUSE26650	AENJA_10289
OG0006971	MOUSE37465	AENJA_10382
OG0006972	MOUSE49561, MOUSE49562	AENJA_10603
OG0006973	MOUSE00510, MOUSE00509, MOUSE00508, MOUSE00507, MOUSE00506	AENJA_10893
OG0006974	MOUSE42622, MOUSE18236	AENJA_11101
OG0006975	MOUSE33904, MOUSE33903	AENJA_11111
OG0006976	MOUSE00665, MOUSE00662, MOUSE00664, MOUSE00663	AENJA_11156
OG0006977	MOUSE10916, MOUSE10917	AENJA_11169
OG0006978	MOUSE10225, MOUSE10227	AENJA_11351
OG0006979	MOUSE27624, MOUSE27625	AENJA_11435
OG0006980	MOUSE15424	AENJA_11690
OG0006981	MOUSE27032, MOUSE27031, MOUSE27030	AENJA_11704
OG0006982	MOUSE27876, MOUSE27877	AENJA_11710
OG0006983	MOUSE34876, MOUSE34874, MOUSE34875	AENJA_11791
OG0006984	MOUSE44440, MOUSE14526	AENJA_11852
OG0006985	MOUSE40889	AENJA_12194
OG0006987	MOUSE23790, MOUSE23791	AENJA_12333
OG0006988	MOUSE43131, MOUSE43132	AENJA_12529
OG0006989	MOUSE22512	AENJA_12558
OG0006990	MOUSE21147	AENJA_12603
OG0006991	MOUSE29125	AENJA_12675
OG0006992	MOUSE21388	AENJA_16070
OG0006993	MOUSE22722	AENJA_12848
OG0006994	MOUSE26596	AENJA_12854
OG0006995	MOUSE10952, MOUSE10951, MOUSE10949	AENJA_12859
OG0006996	MOUSE18752	AENJA_12897
OG0006997	MOUSE14368	AENJA_12913
OG0006998	MOUSE05846	AENJA_12939
OG0006999	MOUSE13476	AENJA_12940
OG0007000	MOUSE27781	AENJA_13108
OG0007001	MOUSE41846	AENJA_13134
OG0007002	MOUSE25836, MOUSE25835	AENJA_13189
OG0007003	MOUSE09049	AENJA_13349
OG0007004	MOUSE19936	AENJA_13352
OG0007005	MOUSE38054, MOUSE38052	AENJA_13425
OG0007006	MOUSE15876, MOUSE15875	AENJA_13467
OG0007007	MOUSE50660, MOUSE50659, MOUSE50658	AENJA_13468
OG0007008	MOUSE19789	AENJA_25860, AENJA_13633
OG0007009	MOUSE20677, MOUSE20678, MOUSE20679	AENJA_13674
OG0007010	MOUSE36520, MOUSE36523, MOUSE36522	AENJA_13687
OG0007011	MOUSE50033	AENJA_13688
OG0007012	MOUSE31649	AENJA_13835
OG0007013	MOUSE03906	AENJA_13842
OG0007014	MOUSE21188	AENJA_13912
OG0007015	MOUSE28687, MOUSE28688, MOUSE28686	AENJA_13940
OG0007016	MOUSE49206, MOUSE49205	AENJA_14164
OG0007018	MOUSE03253	AENJA_14287
OG0007020	MOUSE40200, MOUSE40201	AENJA_14431
OG0007021	MOUSE12611, MOUSE12610	AENJA_14523
OG0007022	MOUSE22093, MOUSE22095, MOUSE22094	AENJA_15952
OG0007022	MOUSE22092	AENJA_14634
OG0007023	MOUSE11360, MOUSE11359, MOUSE11361	AENJA_14641
OG0007024	MOUSE39327	AENJA_14840
OG0007025	MOUSE06165	AENJA_14969
OG0007026	MOUSE26964	AENJA_15107
OG0007027	MOUSE40769	AENJA_15130
OG0007028	MOUSE23985, MOUSE23984	AENJA_15287
OG0007029	MOUSE23540	AENJA_15661
OG0007030	MOUSE48334	AENJA_15706
OG0007031	MOUSE31935, MOUSE31936	AENJA_15746
OG0007032	MOUSE16311, MOUSE16312, MOUSE16309, MOUSE16310	AENJA_15768
OG0007033	MOUSE28089	AENJA_15780
OG0007034	MOUSE02577, MOUSE02578, MOUSE02579	AENJA_15916
OG0007035	MOUSE50908, MOUSE50907	AENJA_15945
OG0007036	MOUSE17668, MOUSE17669	AENJA_15980
OG0007037	MOUSE26360, MOUSE26361, MOUSE26359	AENJA_16026
OG0007038	MOUSE31027, MOUSE31029, MOUSE31026, MOUSE31025	AENJA_16109
OG0007039	MOUSE07936	AENJA_16125
OG0007040	MOUSE53846, MOUSE53847	AENJA_16156
OG0007041	MOUSE44720	AENJA_16190
OG0007042	MOUSE39749	AENJA_16299
OG0007043	MOUSE46823, MOUSE46824	AENJA_19281, AENJA_16342
OG0007044	MOUSE45081, MOUSE48750	AENJA_16556
OG0007045	MOUSE34173, MOUSE34174	AENJA_16721
OG0007046	MOUSE00604	AENJA_16840
OG0007047	MOUSE17867	AENJA_16899
OG0007048	MOUSE38707	AENJA_16937
OG0007050	MOUSE36566	AENJA_17182
OG0007052	MOUSE41265	AENJA_17326
OG0007053	MOUSE05180, MOUSE05179, MOUSE05181	AENJA_17379
OG0007054	MOUSE16840, MOUSE16839, MOUSE16837, MOUSE16838, MOUSE16841	AENJA_17391
OG0007055	MOUSE02729, MOUSE02728	AENJA_17474
OG0007056	MOUSE04556, MOUSE04558, MOUSE04555, MOUSE04553, MOUSE04552	AENJA_17650
OG0007057	MOUSE47096	AENJA_17685
OG0007058	MOUSE50713, MOUSE50714	AENJA_17757
OG0007059	MOUSE21335	AENJA_17918
OG0007060	MOUSE13596, MOUSE13599, MOUSE13597, MOUSE13595, MOUSE13598	AENJA_18050
OG0007061	MOUSE21327	AENJA_18086
OG0007062	MOUSE29940, MOUSE29941	AENJA_18177
OG0007063	MOUSE44304	AENJA_18189
OG0007064	MOUSE29614, MOUSE29615, MOUSE29613	AENJA_18220
OG0007065	MOUSE45863, MOUSE45865, MOUSE45867, MOUSE45864, MOUSE45869, MOUSE45870, MOUSE45866	AENJA_18236
OG0007066	MOUSE50097, MOUSE50096	AENJA_18310
OG0007068	MOUSE31487, MOUSE31486, MOUSE33096	AENJA_18386
OG0007069	MOUSE07095, MOUSE07092, MOUSE07094, MOUSE07093	AENJA_18431
OG0007070	MOUSE23131, MOUSE23130, MOUSE23134	AENJA_18751
OG0007071	MOUSE31902, MOUSE31903, MOUSE31904	AENJA_20432
OG0007072	MOUSE43689, MOUSE43688, MOUSE43687	AENJA_18830
OG0007073	MOUSE22668	AENJA_18861
OG0007074	MOUSE15406, MOUSE15407	AENJA_19061
OG0007075	MOUSE12810	AENJA_19073
OG0007076	MOUSE02319, MOUSE02318	AENJA_19406
OG0007077	MOUSE36485, MOUSE36484, MOUSE36487, MOUSE36486	AENJA_19554
OG0007078	MOUSE18371	AENJA_19777
OG0007079	MOUSE06753, MOUSE06755, MOUSE06754	AENJA_19825
OG0007080	MOUSE06678, MOUSE06679, MOUSE06677	AENJA_19826
OG0007081	MOUSE05720, MOUSE05719	AENJA_19829
OG0007082	MOUSE41759, MOUSE41758	AENJA_19832
OG0007083	MOUSE17864, MOUSE17866, MOUSE17865, MOUSE17863, MOUSE17862	AENJA_20083
OG0007084	MOUSE13905	AENJA_20378
OG0007085	MOUSE49274, MOUSE49273, MOUSE49272	AENJA_20429
OG0007086	MOUSE02323	AENJA_20436
OG0007087	MOUSE18083	AENJA_20498
OG0007088	MOUSE13687	AENJA_20551
OG0007089	MOUSE45217	AENJA_20594
OG0007090	MOUSE31318, MOUSE31320	AENJA_20659
OG0007091	MOUSE33846	AENJA_23355, AENJA_20692
OG0007092	MOUSE07434	AENJA_20784
OG0007093	MOUSE49068, MOUSE49069, MOUSE49070	AENJA_20890
OG0007094	MOUSE11809, MOUSE11804, MOUSE11805	AENJA_20950
OG0007095	MOUSE42126, MOUSE42125	AENJA_21007
OG0007096	MOUSE09264, MOUSE09262, MOUSE09261, MOUSE09263, MOUSE09259, MOUSE09260	AENJA_21049
OG0007097	MOUSE37800, MOUSE37799, MOUSE37801	AENJA_21089
OG0007098	MOUSE49126, MOUSE49129, MOUSE49127	AENJA_21303
OG0007099	MOUSE49900	AENJA_21375
OG0007100	MOUSE18270, MOUSE18269	AENJA_21409
OG0007102	MOUSE21909	AENJA_21655, AENJA_26402
OG0007103	MOUSE01000, MOUSE00999, MOUSE00998, MOUSE01001	AENJA_21675
OG0007104	MOUSE29759, MOUSE55072, MOUSE55073	AENJA_21723
OG0007105	MOUSE40405, MOUSE40403	AENJA_21751
OG0007106	MOUSE40661	AENJA_21772
OG0007107	MOUSE17744, MOUSE17745, MOUSE17747, MOUSE17746	AENJA_21819
OG0007108	MOUSE38178, MOUSE38176, MOUSE38174	AENJA_21851
OG0007111	MOUSE19928, MOUSE19926, MOUSE19927, MOUSE19925	AENJA_22302
OG0007112	MOUSE51325, MOUSE51323	AENJA_22684
OG0007113	MOUSE52610	AENJA_22726
OG0007114	MOUSE53414	AENJA_22816
OG0007115	MOUSE13579, MOUSE13580, MOUSE13582	AENJA_22820
OG0007116	MOUSE41819, MOUSE41817	AENJA_22885
OG0007117	MOUSE02290, MOUSE02289	AENJA_23028
OG0007118	MOUSE00453	AENJA_23161
OG0007119	MOUSE33186	AENJA_23375
OG0007120	MOUSE13216, MOUSE13214, MOUSE13215	AENJA_23378
OG0007121	MOUSE18224	AENJA_23568
OG0007122	MOUSE34859, MOUSE34857, MOUSE34858	AENJA_23581
OG0007123	MOUSE20986, MOUSE20987	AENJA_23635
OG0007124	MOUSE21912, MOUSE21910	AENJA_23735
OG0007125	MOUSE16039, MOUSE16040	AENJA_23965
OG0007126	MOUSE49925, MOUSE20183, MOUSE20181, MOUSE20182	AENJA_24234
OG0007127	MOUSE08708, MOUSE08709	AENJA_24302
OG0007128	MOUSE19637	AENJA_24308
OG0007129	MOUSE03234, MOUSE21045, MOUSE21044	AENJA_24361
OG0007130	MOUSE01970	AENJA_24363
OG0007131	MOUSE10506, MOUSE10507	AENJA_24469
OG0007132	MOUSE13945	AENJA_24649
OG0007133	MOUSE10217, MOUSE10216	AENJA_24825
OG0007134	MOUSE21213	AENJA_24826
OG0007135	MOUSE51925, MOUSE51924, MOUSE51926	AENJA_25007
OG0007136	MOUSE51720, MOUSE51719	AENJA_25014
OG0007137	MOUSE42561	AENJA_25069
OG0007138	MOUSE23725	AENJA_25134
OG0007139	MOUSE08897	AENJA_25183
OG0007140	MOUSE50343, MOUSE50344	AENJA_25250
OG0007141	MOUSE14078, MOUSE14079, MOUSE14081, MOUSE14080, MOUSE14077	AENJA_25287
OG0007142	MOUSE47756, MOUSE27824	AENJA_25343
OG0007143	MOUSE06767	AENJA_25363
OG0007144	MOUSE49923, MOUSE49924, MOUSE49922	AENJA_25491
OG0007145	MOUSE18943	AENJA_25560
OG0007146	MOUSE03366, MOUSE03367	AENJA_25582
OG0007147	MOUSE11305, MOUSE11304, MOUSE11303, MOUSE11302	AENJA_25613
OG0007148	MOUSE31157, MOUSE54375, MOUSE54376	AENJA_25762
OG0007150	MOUSE48982, MOUSE48981	AENJA_26056
OG0007151	MOUSE50029, MOUSE50027	AENJA_26211
OG0007152	MOUSE30160, MOUSE30159	AENJA_26373
OG0007153	MOUSE03070, MOUSE03071	AENJA_26504
OG0007154	MOUSE07324, MOUSE07323, MOUSE07325	AENJA_26509
OG0007248	MOUSE18543, MOUSE18542	AENJA_00004
OG0007250	MOUSE12898, MOUSE12897	AENJA_00139
OG0007251	MOUSE01636	AENJA_00324
OG0007252	MOUSE31689, MOUSE31688	AENJA_00397
OG0007253	MOUSE09257, MOUSE49391	AENJA_00767
OG0007254	MOUSE49930	AENJA_00931
OG0007255	MOUSE39758, MOUSE39757, MOUSE39759	AENJA_00979
OG0007256	MOUSE39410	AENJA_01044
OG0007258	MOUSE19644	AENJA_01436, AENJA_11453
OG0007260	MOUSE20244	AENJA_01550
OG0007261	MOUSE32244	AENJA_01593
OG0007264	MOUSE49132, MOUSE49130, MOUSE49131	AENJA_02217
OG0007266	MOUSE01804	AENJA_08462, AENJA_02257
OG0007268	MOUSE15922, MOUSE15920, MOUSE15923, MOUSE15921, MOUSE15919	AENJA_02432
OG0007269	MOUSE06847	AENJA_02569
OG0007270	MOUSE13004	AENJA_02688, AENJA_06355
OG0007271	MOUSE06041, MOUSE06040	AENJA_02740
OG0007272	MOUSE34613, MOUSE34614	AENJA_02756
OG0007273	MOUSE44138, MOUSE44137, MOUSE44139	AENJA_02792
OG0007274	MOUSE50595, MOUSE50596, MOUSE50594	AENJA_02816
OG0007275	MOUSE17231, MOUSE02295, MOUSE02296	AENJA_02862
OG0007276	MOUSE20695	AENJA_02931
OG0007277	MOUSE16674	AENJA_03125, AENJA_24804
OG0007279	MOUSE04341	AENJA_03339
OG0007280	MOUSE32007	AENJA_03407
OG0007281	MOUSE38663, MOUSE38662	AENJA_03420
OG0007282	MOUSE37535	AENJA_03431
OG0007283	MOUSE03788, MOUSE03787	AENJA_03462
OG0007284	MOUSE34245, MOUSE54478	AENJA_03468
OG0007285	MOUSE32145, MOUSE32146, MOUSE32144	AENJA_03475
OG0007286	MOUSE44596, MOUSE44597	AENJA_18798, AENJA_10022, AENJA_03618
OG0007288	MOUSE31526, MOUSE31527, MOUSE31525	AENJA_03747
OG0007289	MOUSE49689	AENJA_03836
OG0007290	MOUSE43717	AENJA_03954
OG0007291	MOUSE28540	AENJA_03983
OG0007292	MOUSE43053, MOUSE43052	AENJA_04105
OG0007293	MOUSE13613	AENJA_04148
OG0007294	MOUSE53430, MOUSE53427, MOUSE53425, MOUSE53429, MOUSE53426, MOUSE53428	AENJA_04367
OG0007295	MOUSE31498, MOUSE31497, MOUSE31496	AENJA_04369
OG0007296	MOUSE49540	AENJA_04461
OG0007297	MOUSE53604, MOUSE53603, MOUSE53601	AENJA_04494
OG0007298	MOUSE31581	AENJA_04527
OG0007299	MOUSE47838, MOUSE47840, MOUSE47839	AENJA_04574
OG0007300	MOUSE35183, MOUSE35181	AENJA_04647
OG0007301	MOUSE09989, MOUSE09991, MOUSE09990, MOUSE09992	AENJA_04686
OG0007302	MOUSE44506, MOUSE44507, MOUSE44510	AENJA_04963
OG0007303	MOUSE28066, MOUSE28065	AENJA_05104
OG0007304	MOUSE06867	AENJA_05122
OG0007305	MOUSE24298, MOUSE24297	AENJA_05241
OG0007306	MOUSE16276, MOUSE16275, MOUSE16273, MOUSE16272	AENJA_05277
OG0007307	MOUSE02947	AENJA_05325
OG0007308	MOUSE11376, MOUSE11377	AENJA_07715, AENJA_05754
OG0007309	MOUSE03035	AENJA_05768
OG0007310	MOUSE45035	AENJA_05858, AENJA_19852
OG0007312	MOUSE03829, MOUSE03828	AENJA_05894
OG0007314	MOUSE24672	AENJA_06139
OG0007316	MOUSE48208, MOUSE48210, MOUSE48209	AENJA_06485, AENJA_20879
OG0007317	MOUSE03033	AENJA_06549
OG0007318	MOUSE52776	AENJA_06588
OG0007319	MOUSE28912	AENJA_06656
OG0007320	MOUSE51738, MOUSE51739, MOUSE51737	AENJA_06780
OG0007321	MOUSE20101	AENJA_06818
OG0007322	MOUSE32819, MOUSE32818	AENJA_06900
OG0007323	MOUSE29290	AENJA_06960
OG0007325	MOUSE49722	AENJA_07023
OG0007326	MOUSE51801, MOUSE51802	AENJA_07134
OG0007327	MOUSE04023, MOUSE04021, MOUSE04022, MOUSE04024, MOUSE04025	AENJA_07205
OG0007328	MOUSE46798, MOUSE46797, MOUSE46796, MOUSE46795	AENJA_07462
OG0007329	MOUSE17878	AENJA_07623
OG0007330	MOUSE45076, MOUSE45075	AENJA_07724
OG0007331	MOUSE39235	AENJA_07941, AENJA_07938
OG0007334	MOUSE30490	AENJA_08344, AENJA_10683
OG0007335	MOUSE08020, MOUSE08021	AENJA_08730
OG0007336	MOUSE33887	AENJA_08744
OG0007337	MOUSE00481, MOUSE00482	AENJA_08756
OG0007338	MOUSE02170, MOUSE02169	AENJA_08801
OG0007339	MOUSE08716	AENJA_08839
OG0007340	MOUSE17534, MOUSE17532, MOUSE17531, MOUSE17533	AENJA_08960
OG0007341	MOUSE16696	AENJA_08963
OG0007342	MOUSE09679, MOUSE09680, MOUSE08805	AENJA_09009
OG0007344	MOUSE17358	AENJA_18427, AENJA_09089
OG0007345	MOUSE31648, MOUSE31647	AENJA_09249
OG0007347	MOUSE40881, MOUSE40884, MOUSE40882	AENJA_09485
OG0007348	MOUSE12913	AENJA_09604
