Orthogroup	MOUSE	NEMVE
OG0008623	MOUSE50997, MOUSE50999, MOUSE51000, MOUSE50998, MOUSE51001	NEMVE24602
OG0008624	MOUSE14025	NEMVE24986
OG0008626	MOUSE12442	NEMVE25563
OG0008627	MOUSE19246, MOUSE19248	NEMVE22795
OG0008628	MOUSE38786, MOUSE38788, MOUSE38787	NEMVE23285
OG0008629	MOUSE19794, MOUSE19795	NEMVE09319
OG0008630	MOUSE04614	NEMVE01080
OG0008633	MOUSE18648	NEMVE10982
OG0008634	MOUSE24538	NEMVE17397
OG0008635	MOUSE35039, MOUSE29907, MOUSE29910, MOUSE29906, MOUSE29908, MOUSE34456, MOUSE34457	NEMVE10470
OG0008637	MOUSE22861, MOUSE22863	NEMVE14857
OG0008638	MOUSE08512	NEMVE22850
OG0008639	MOUSE28318, MOUSE28319	NEMVE21171, NEMVE12268
OG0008641	MOUSE37516, MOUSE37515	NEMVE23562
OG0008642	MOUSE28255, MOUSE28258	NEMVE24420
OG0008643	MOUSE23951, MOUSE23953, MOUSE23954, MOUSE23952, MOUSE23955	NEMVE23065
OG0008644	MOUSE40228	NEMVE24046
OG0008645	MOUSE28714, MOUSE28713	NEMVE22648
OG0008646	MOUSE53646	NEMVE07234, NEMVE20723
OG0008647	MOUSE01328, MOUSE01327	NEMVE14049
OG0008648	MOUSE20323	NEMVE10181
OG0008649	MOUSE27403, MOUSE27402	NEMVE17297
OG0008651	MOUSE50903, MOUSE50904	NEMVE08227
OG0008653	MOUSE38606, MOUSE38607	NEMVE19895
OG0008655	MOUSE01759	NEMVE20852, NEMVE23305
OG0008656	MOUSE18782, MOUSE18783	NEMVE25532
OG0008657	MOUSE02098	NEMVE15312
OG0008658	MOUSE06596	NEMVE21840
OG0008660	MOUSE39693	NEMVE25509
OG0008661	MOUSE46813	NEMVE09084
OG0008666	MOUSE24259, MOUSE24257, MOUSE24258, MOUSE24254, MOUSE24256, MOUSE24255, MOUSE24260	NEMVE16034
OG0008669	MOUSE03705	NEMVE15256
OG0008670	MOUSE54856, MOUSE53662, MOUSE53661, MOUSE53660	NEMVE00629
OG0008671	MOUSE07120, MOUSE07121, MOUSE07119	NEMVE23500
OG0008672	MOUSE19106	NEMVE15025
OG0008674	MOUSE48164, MOUSE48166, MOUSE48167, MOUSE48165	NEMVE25341
OG0008676	MOUSE36308, MOUSE36309	NEMVE15691
OG0008677	MOUSE53180, MOUSE53181	NEMVE03819
OG0008680	MOUSE03255, MOUSE03254	NEMVE05250
OG0008681	MOUSE47494	NEMVE21715
OG0008682	MOUSE18335	NEMVE20684
OG0008683	MOUSE30026, MOUSE30024, MOUSE30025	NEMVE24361, NEMVE20837
OG0008684	MOUSE23246	NEMVE18907
OG0008689	MOUSE50299, MOUSE07776, MOUSE07780, MOUSE50300, MOUSE50302, MOUSE50301, MOUSE50303	NEMVE25164
OG0008698	MOUSE32209, MOUSE34370, MOUSE34371	NEMVE22870
OG0008705	MOUSE50425, MOUSE50424	NEMVE18622, NEMVE15948
OG0008757	MOUSE15128, MOUSE15126, MOUSE15127	NEMVE07975
OG0008760	MOUSE03704, MOUSE03703	NEMVE23306
OG0008762	MOUSE42669, MOUSE42670	NEMVE13502
OG0008765	MOUSE08763, MOUSE08764, MOUSE26586	NEMVE05722
OG0008766	MOUSE19453	NEMVE18267
OG0008771	MOUSE06958	NEMVE18021
OG0008772	MOUSE03099, MOUSE03100	NEMVE24987
OG0008778	MOUSE51693, MOUSE51692	NEMVE21311, NEMVE07876
OG0008780	MOUSE07174, MOUSE07177, MOUSE07175, MOUSE07173	NEMVE10258
OG0008782	MOUSE13520, MOUSE13521	NEMVE25361
OG0008784	MOUSE03666, MOUSE03667	NEMVE23625
OG0008786	MOUSE24891	NEMVE04596
OG0008797	MOUSE02739, MOUSE02738	NEMVE02425
OG0008798	MOUSE48719	NEMVE03471
OG0008799	MOUSE17947, MOUSE17946	NEMVE01885
OG0008800	MOUSE17405, MOUSE17404	NEMVE24734
OG0008802	MOUSE46031, MOUSE46029, MOUSE46032, MOUSE46030	NEMVE24980
OG0008804	MOUSE07112, MOUSE07111	NEMVE24643
OG0008808	MOUSE19073, MOUSE26204, MOUSE19074, MOUSE48268	NEMVE12340
OG0008809	MOUSE33807	NEMVE23164
OG0008811	MOUSE32045, MOUSE32046	NEMVE22500
OG0008812	MOUSE07393, MOUSE07394	NEMVE20858
OG0008814	MOUSE00832, MOUSE00828, MOUSE00827, MOUSE00830, MOUSE00831, MOUSE00829	NEMVE14088
OG0008816	MOUSE19818, MOUSE19817	NEMVE14491
OG0008817	MOUSE31491, MOUSE31489, MOUSE31490	NEMVE11583
OG0008818	MOUSE19915	NEMVE04994
OG0008821	MOUSE33897, MOUSE33896	NEMVE09368
OG0008822	MOUSE15159, MOUSE15158	NEMVE17023, NEMVE00443
OG0008824	MOUSE25570	NEMVE10117
OG0008826	MOUSE48874	NEMVE22979
OG0008827	MOUSE38616, MOUSE38618, MOUSE38617	NEMVE06926
OG0008828	MOUSE15507	NEMVE14527
OG0008829	MOUSE10651, MOUSE10652	NEMVE13410
OG0008831	MOUSE25594	NEMVE23959
OG0008832	MOUSE34693	NEMVE17274, NEMVE15116
OG0008833	MOUSE03086, MOUSE03085	NEMVE13511
OG0008834	MOUSE20736	NEMVE17736
OG0008835	MOUSE15639	NEMVE24188
OG0008838	MOUSE47510	NEMVE21811
OG0008840	MOUSE28262	NEMVE24969
OG0008841	MOUSE16912	NEMVE09802
OG0008844	MOUSE09145, MOUSE09144, MOUSE09146	NEMVE15923
OG0008845	MOUSE54876	NEMVE25073
OG0008850	MOUSE17199, MOUSE17198, MOUSE17197, MOUSE17196	NEMVE22858
OG0008851	MOUSE01295	NEMVE15128
OG0008853	MOUSE33761, MOUSE33763, MOUSE33760, MOUSE33762	NEMVE24891
OG0008855	MOUSE21460, MOUSE21459, MOUSE21458, MOUSE21457	NEMVE14784
OG0008856	MOUSE05637, MOUSE05636	NEMVE24718
OG0008857	MOUSE29944	NEMVE23148
OG0008859	MOUSE27868	NEMVE22947
OG0008861	MOUSE09067	NEMVE13686
OG0008864	MOUSE52918	NEMVE06626
OG0008866	MOUSE22033, MOUSE22032	NEMVE01590
OG0008868	MOUSE35250	NEMVE17919
OG0008871	MOUSE25326, MOUSE25325	NEMVE15359
OG0008872	MOUSE33267	NEMVE18394
OG0008876	MOUSE20879, MOUSE20878	NEMVE18124
OG0008878	MOUSE10874	NEMVE22956
OG0008880	MOUSE45005, MOUSE45006	NEMVE13802
OG0008883	MOUSE46439	NEMVE11560, NEMVE06298
OG0008884	MOUSE20385	NEMVE03777, NEMVE08657, NEMVE09519, NEMVE10173, NEMVE10179, NEMVE04855
OG0008885	MOUSE35190, MOUSE35192, MOUSE35193, MOUSE35191	NEMVE01728
OG0008888	MOUSE49916	NEMVE21296, NEMVE15442
OG0008889	MOUSE48663, MOUSE48662	NEMVE23586
OG0008892	MOUSE07580	NEMVE20121, NEMVE22953
OG0008893	MOUSE49694, MOUSE49695	NEMVE16874
OG0008894	MOUSE18710	NEMVE19509
OG0008896	MOUSE49395, MOUSE49394	NEMVE11625
OG0008897	MOUSE37938, MOUSE37939, MOUSE37937	NEMVE09429
OG0008900	MOUSE18163, MOUSE18162	NEMVE25048
OG0008901	MOUSE24830, MOUSE24829, MOUSE24831, MOUSE24832, MOUSE24828	NEMVE05337
OG0008903	MOUSE46743, MOUSE46744, MOUSE46745, MOUSE46742	NEMVE15545
OG0008907	MOUSE46078	NEMVE15561, NEMVE23098
OG0008910	MOUSE12297, MOUSE12296	NEMVE08652
OG0008911	MOUSE14375, MOUSE14374	NEMVE15422
OG0008913	MOUSE29119	NEMVE08029
OG0008914	MOUSE45349, MOUSE45348	NEMVE22768
OG0008915	MOUSE36164, MOUSE36165, MOUSE36166	NEMVE16801
OG0008922	MOUSE39477, MOUSE39478, MOUSE39476	NEMVE17980, NEMVE00825
OG0008923	MOUSE06840	NEMVE11826, NEMVE22474
OG0008924	MOUSE04707	NEMVE06034
OG0008925	MOUSE13959	NEMVE06125
OG0008929	MOUSE27550, MOUSE27549	NEMVE23325
OG0008932	MOUSE00385, MOUSE00383, MOUSE00384	NEMVE13475
OG0008934	MOUSE18795, MOUSE18794, MOUSE18793	NEMVE07552
OG0008936	MOUSE44624, MOUSE44626, MOUSE44625, MOUSE44627, MOUSE44623, MOUSE44622	NEMVE01680
OG0008937	MOUSE22000	NEMVE24703
OG0008938	MOUSE40564, MOUSE40565	NEMVE15314
OG0008940	MOUSE45368, MOUSE45369	NEMVE17127
OG0008942	MOUSE33589	NEMVE13682
OG0008943	MOUSE53458	NEMVE13049, NEMVE23170, NEMVE04899
OG0008946	MOUSE38810, MOUSE38812, MOUSE38811	NEMVE22543
OG0008953	MOUSE04195, MOUSE04196	NEMVE04939
OG0008977	MOUSE13417	NEMVE08157
OG0008977	MOUSE13418	NEMVE00390
OG0008985	MOUSE28411, MOUSE32044	NEMVE15113
OG0008990	MOUSE39905	NEMVE21680
OG0009000	MOUSE12276	NEMVE16003, NEMVE20088, NEMVE19654
OG0009044	MOUSE10634	NEMVE17552
OG0009052	MOUSE38452	NEMVE22170
OG0009054	MOUSE45063, MOUSE45064, MOUSE45065	NEMVE23753
OG0009055	MOUSE53864	NEMVE23919
OG0009056	MOUSE27818, MOUSE27817	NEMVE06944
OG0009062	MOUSE32359	NEMVE24704
OG0009064	MOUSE29482	NEMVE14107
OG0009067	MOUSE39418	NEMVE24091
OG0009069	MOUSE17770	NEMVE25330
OG0009070	MOUSE06654, MOUSE06655, MOUSE06656	NEMVE19901
OG0009074	MOUSE24164, MOUSE24163	NEMVE19968, NEMVE24432
OG0009075	MOUSE10435	NEMVE23541
OG0009076	MOUSE20415	NEMVE05526
OG0009077	MOUSE10337, MOUSE44639, MOUSE44641, MOUSE44640	NEMVE05192
OG0009078	MOUSE01572, MOUSE01573, MOUSE01571	NEMVE21973
OG0009083	MOUSE21748	NEMVE01706
OG0009084	MOUSE35410	NEMVE23371
OG0009085	MOUSE34580	NEMVE13932
OG0009091	MOUSE04753, MOUSE04752	NEMVE24985
OG0009094	MOUSE05055, MOUSE05054	NEMVE13184
OG0009095	MOUSE49666, MOUSE49665	NEMVE00935
OG0009099	MOUSE07897, MOUSE07896	NEMVE15307
OG0009107	MOUSE36560, MOUSE36559	NEMVE13219, NEMVE17941
OG0009113	MOUSE19992, MOUSE04401, MOUSE04400, MOUSE04399	NEMVE14241
OG0009115	MOUSE17519, MOUSE17520	NEMVE12320
OG0009117	MOUSE07867, MOUSE07866, MOUSE07865	NEMVE13894
OG0009119	MOUSE09958	NEMVE16587
OG0009120	MOUSE10606, MOUSE10604	NEMVE25786
OG0009123	MOUSE12695, MOUSE12694	NEMVE08603
OG0009128	MOUSE39266, MOUSE39264, MOUSE39265, MOUSE39267	NEMVE23617
OG0009129	MOUSE25456	NEMVE23939
OG0009132	MOUSE14958, MOUSE14956, MOUSE14957	NEMVE23280
OG0009133	MOUSE34361	NEMVE14940
OG0009134	MOUSE50514, MOUSE50515	NEMVE14566
OG0009135	MOUSE34506	NEMVE09950
OG0009136	MOUSE24476, MOUSE24477, MOUSE24478, MOUSE24475	NEMVE09245
OG0009137	MOUSE50628	NEMVE23013
OG0009138	MOUSE42042	NEMVE24315
OG0009141	MOUSE15815	NEMVE13943
OG0009143	MOUSE54303, MOUSE54306, MOUSE54304, MOUSE54305	NEMVE21916
OG0009145	MOUSE13074	NEMVE25059
OG0009147	MOUSE16986	NEMVE17907
OG0009148	MOUSE19042	NEMVE22060
OG0009149	MOUSE49502	NEMVE14849
OG0009150	MOUSE16676	NEMVE17649
OG0009151	MOUSE21163	NEMVE22001
OG0009154	MOUSE05714, MOUSE26592	NEMVE09952
OG0009157	MOUSE27871	NEMVE14412
OG0009158	MOUSE07629, MOUSE07630	NEMVE22842
OG0009162	MOUSE24013	NEMVE11774
OG0009162	MOUSE36287	NEMVE00697, NEMVE08776
OG0009163	MOUSE06417	NEMVE05603
OG0009164	MOUSE33197, MOUSE33198	NEMVE06188
OG0009168	MOUSE41404	NEMVE22215
OG0009174	MOUSE21100, MOUSE21102, MOUSE21101	NEMVE25243
OG0009176	MOUSE15432, MOUSE15433	NEMVE21822, NEMVE00675
OG0009178	MOUSE53596	NEMVE21747
OG0009179	MOUSE03001, MOUSE55326	NEMVE17596
OG0009180	MOUSE38073, MOUSE02743	NEMVE13456
OG0009182	MOUSE28204	NEMVE15605, NEMVE05517
OG0009183	MOUSE37914, MOUSE37913	NEMVE07161
OG0009185	MOUSE10498, MOUSE10499, MOUSE10501, MOUSE10500	NEMVE17685
OG0009193	MOUSE17229, MOUSE17228, MOUSE17227	NEMVE25453
OG0009194	MOUSE43276	NEMVE25685
OG0009195	MOUSE03858	NEMVE19124
OG0009196	MOUSE10369, MOUSE32589	NEMVE13098
OG0009197	MOUSE13072, MOUSE13073, MOUSE13071	NEMVE13939
OG0009203	MOUSE39088, MOUSE39087	NEMVE22510
OG0009207	MOUSE06895, MOUSE06894, MOUSE06896	NEMVE24861
OG0009216	MOUSE21754, MOUSE21753	NEMVE14209
OG0009222	MOUSE16851	NEMVE15982
OG0009225	MOUSE02935, MOUSE02934	NEMVE14643
OG0009231	MOUSE15899, MOUSE15897, MOUSE15898	NEMVE24461
OG0009232	MOUSE32306, MOUSE32305	NEMVE23421
OG0009234	MOUSE36028, MOUSE36029, MOUSE36027	NEMVE10710
OG0009292	MOUSE33543, MOUSE33540, MOUSE33542, MOUSE33541	NEMVE24410
OG0009293	MOUSE33110	NEMVE01992
OG0009296	MOUSE19216	NEMVE25242
OG0009297	MOUSE50510, MOUSE50511	NEMVE12740, NEMVE06682, NEMVE00711
OG0009305	MOUSE19780	NEMVE14742
OG0009311	MOUSE36471, MOUSE36470	NEMVE14394, NEMVE24195
OG0009312	MOUSE14319	NEMVE04546
OG0009322	MOUSE25335, MOUSE25334	NEMVE23249
OG0009325	MOUSE41277, MOUSE41274, MOUSE41276, MOUSE41275	NEMVE25878
OG0009328	MOUSE07749, MOUSE07750	NEMVE08173
OG0009331	MOUSE25280	NEMVE10776, NEMVE15834
OG0009335	MOUSE48885, MOUSE48884, MOUSE48883	NEMVE25560
OG0009337	MOUSE12653	NEMVE17986
OG0009338	MOUSE48712, MOUSE48710, MOUSE48711	NEMVE13801
OG0009340	MOUSE16114	NEMVE06119
OG0009344	MOUSE38518, MOUSE38516, MOUSE38517	NEMVE14041
OG0009345	MOUSE05667	NEMVE22530
OG0009347	MOUSE35891	NEMVE07040
OG0009348	MOUSE37547	NEMVE24544
OG0009352	MOUSE46678, MOUSE46679, MOUSE46680	NEMVE13555
OG0009356	MOUSE38682	NEMVE17792
OG0009358	MOUSE05615	NEMVE05501, NEMVE09761
OG0009363	MOUSE37978	NEMVE24609
OG0009365	MOUSE18517, MOUSE18516, MOUSE53639	NEMVE05737
OG0009369	MOUSE52795	NEMVE24084
OG0009371	MOUSE33875, MOUSE33876	NEMVE22151
OG0009380	MOUSE02155	NEMVE23470
OG0009382	MOUSE31735, MOUSE31737, MOUSE31736	NEMVE06821
OG0009385	MOUSE15221, MOUSE15220, MOUSE15222	NEMVE15692
OG0009393	MOUSE05050	NEMVE23657
OG0009398	MOUSE03108, MOUSE03109, MOUSE03107, MOUSE03106	NEMVE02765
OG0009399	MOUSE51275	NEMVE25960
OG0009401	MOUSE06081	NEMVE26016
OG0009403	MOUSE54593	NEMVE02580
OG0009404	MOUSE16568	NEMVE07240
OG0009405	MOUSE32439	NEMVE09161
OG0009407	MOUSE03777	NEMVE07977
OG0009408	MOUSE15217	NEMVE24853
OG0009409	MOUSE00937, MOUSE00936	NEMVE25001
OG0009415	MOUSE04388	NEMVE23174
OG0009418	MOUSE49877	NEMVE18432
OG0009419	MOUSE35534	NEMVE08571
OG0009425	MOUSE00919, MOUSE00920	NEMVE22867
OG0009426	MOUSE08240, MOUSE08241	NEMVE22164
OG0009436	MOUSE51411	NEMVE01083
OG0009440	MOUSE02939	NEMVE23845
OG0009443	MOUSE10887, MOUSE10891, MOUSE10890, MOUSE10888, MOUSE10886, MOUSE10892, MOUSE10889	NEMVE23368
OG0009446	MOUSE24219, MOUSE24221, MOUSE24220	NEMVE18291
OG0009448	MOUSE03877, MOUSE03878	NEMVE13739
OG0009449	MOUSE13049, MOUSE13048, MOUSE13047	NEMVE23277
OG0009452	MOUSE41056, MOUSE41055	NEMVE22553
OG0009465	MOUSE54994, MOUSE52161, MOUSE16395	NEMVE24319
OG0009468	MOUSE09688, MOUSE09689	NEMVE07494
OG0009469	MOUSE12563, MOUSE12566, MOUSE12564, MOUSE12565, MOUSE12562	NEMVE15628, NEMVE18140, NEMVE16198
OG0009479	MOUSE07610, MOUSE07611, MOUSE07612, MOUSE07606, MOUSE07609, MOUSE07607, MOUSE07608, MOUSE07614	NEMVE01479
OG0009482	MOUSE17179, MOUSE41783, MOUSE41784, MOUSE17177, MOUSE17178	NEMVE24062
OG0009486	MOUSE13769	NEMVE09834
OG0009543	MOUSE37544, MOUSE37543, MOUSE37542	NEMVE23721
OG0009548	MOUSE40252, MOUSE40253	NEMVE09293
OG0009552	MOUSE04866	NEMVE19005
OG0009554	MOUSE30633	NEMVE16130
OG0009575	MOUSE51783, MOUSE51785, MOUSE51786	NEMVE08880
OG0009584	MOUSE21251, MOUSE21250	NEMVE14029
OG0009590	MOUSE53765	NEMVE11442
OG0009591	MOUSE05358	NEMVE16307
OG0009595	MOUSE06955, MOUSE06957, MOUSE06956	NEMVE06067
OG0009598	MOUSE32733	NEMVE18970, NEMVE20154
OG0009604	MOUSE49588	NEMVE21781
OG0009607	MOUSE18166	NEMVE14372
OG0009614	MOUSE38522, MOUSE38521	NEMVE23057
OG0009617	MOUSE22209	NEMVE13589
OG0009624	MOUSE25531, MOUSE25530	NEMVE24721
OG0009629	MOUSE41982	NEMVE14325
OG0009630	MOUSE26661	NEMVE23209
OG0009634	MOUSE53134	NEMVE14435, NEMVE02076
OG0009637	MOUSE53692	NEMVE15720, NEMVE24914
OG0009642	MOUSE24876	NEMVE24483
OG0009650	MOUSE12348	NEMVE25206
OG0009651	MOUSE49954	NEMVE17368
OG0009652	MOUSE11764, MOUSE11763	NEMVE25046
OG0009653	MOUSE12890	NEMVE24603
OG0009654	MOUSE06038	NEMVE21683
OG0009658	MOUSE25388, MOUSE25387, MOUSE25386	NEMVE25312
OG0009659	MOUSE22026, MOUSE22025, MOUSE22027, MOUSE22028, MOUSE22022, MOUSE22024, MOUSE22023	NEMVE13163
OG0009661	MOUSE38574, MOUSE38577, MOUSE38576, MOUSE38575	NEMVE19038, NEMVE19039, NEMVE20644
OG0009665	MOUSE30060	NEMVE09830
OG0009666	MOUSE55004, MOUSE55005, MOUSE55007, MOUSE55006	NEMVE18765
OG0009669	MOUSE29792, MOUSE29793	NEMVE25226
OG0009680	MOUSE31369, MOUSE31371, MOUSE31370, MOUSE31368, MOUSE31372	NEMVE23297
OG0009685	MOUSE19209, MOUSE19208	NEMVE05377
OG0009691	MOUSE46365, MOUSE46364	NEMVE22773
OG0009695	MOUSE10861	NEMVE22545
OG0009700	MOUSE31148, MOUSE31147	NEMVE21687
OG0009703	MOUSE39461	NEMVE22157
OG0009707	MOUSE32753, MOUSE32754, MOUSE32752	NEMVE16216
OG0009723	MOUSE02943, MOUSE02944	NEMVE13715
OG0009733	MOUSE32514, MOUSE32513	NEMVE06621, NEMVE00008
OG0009735	MOUSE15985, MOUSE15986, MOUSE15983, MOUSE15982, MOUSE15984	NEMVE09600
OG0009737	MOUSE12424	NEMVE15138
OG0009742	MOUSE33305, MOUSE33304, MOUSE10215	NEMVE08628
OG0009762	MOUSE46026, MOUSE46027, MOUSE46028, MOUSE46023, MOUSE46025, MOUSE46024	NEMVE23100
OG0009869	MOUSE04971	NEMVE24137
OG0009873	MOUSE14612	NEMVE24006
OG0009874	MOUSE51659	NEMVE06070
OG0009877	MOUSE19252	NEMVE13673
OG0009882	MOUSE49943	NEMVE23316
OG0009897	MOUSE29253, MOUSE29252	NEMVE16769
OG0009923	MOUSE18183	NEMVE15031, NEMVE10011
OG0009925	MOUSE30785, MOUSE30786	NEMVE09307
OG0009926	MOUSE25853	NEMVE06497
OG0009929	MOUSE04540	NEMVE23207
OG0009930	MOUSE16146, MOUSE16145	NEMVE24454
OG0009931	MOUSE19205	NEMVE23561
OG0009952	MOUSE08728, MOUSE08727	NEMVE16013
OG0009953	MOUSE20887, MOUSE12874	NEMVE22479
OG0009956	MOUSE33631	NEMVE06609
OG0009971	MOUSE11431	NEMVE08933
OG0009976	MOUSE20470, MOUSE20469	NEMVE19396
OG0009978	MOUSE48044	NEMVE22036
OG0009989	MOUSE20896	NEMVE07614, NEMVE25314
OG0009994	MOUSE28465	NEMVE23158
OG0009995	MOUSE10137, MOUSE10136	NEMVE23177, NEMVE23179, NEMVE00252, NEMVE23178
OG0010001	MOUSE18992, MOUSE18993	NEMVE17493
OG0010005	MOUSE14524	NEMVE00999, NEMVE01040, NEMVE01137, NEMVE10874
OG0010021	MOUSE46725	NEMVE15090
OG0010022	MOUSE20438, MOUSE20439, MOUSE20437	NEMVE23244
OG0010023	MOUSE50473, MOUSE50471, MOUSE50472	NEMVE05921
OG0010026	MOUSE14170	NEMVE19175, NEMVE09783, NEMVE06895
OG0010031	MOUSE31494, MOUSE31493	NEMVE07982
OG0010033	MOUSE47901	NEMVE04999
OG0010123	MOUSE06361	NEMVE21544
OG0010139	MOUSE16540	NEMVE10093
OG0010150	MOUSE01151	NEMVE13498
OG0010165	MOUSE10354	NEMVE01222
OG0010172	MOUSE32190	NEMVE14703
OG0010177	MOUSE34887	NEMVE00699, NEMVE02154, NEMVE16360, NEMVE24204
OG0010210	MOUSE18459, MOUSE18458	NEMVE19584
OG0010218	MOUSE10185, MOUSE10184	NEMVE22082
OG0010231	MOUSE05324	NEMVE20332, NEMVE18615
OG0010249	MOUSE50882, MOUSE50881	NEMVE24757
OG0010253	MOUSE05163, MOUSE05162	NEMVE20215
OG0010254	MOUSE44749, MOUSE44748, MOUSE44750, MOUSE44747	NEMVE25108
OG0010256	MOUSE12601	NEMVE10758
OG0010259	MOUSE19401	NEMVE17055
OG0010271	MOUSE37477	NEMVE25671
OG0010276	MOUSE50433	NEMVE23403
OG0010284	MOUSE09148	NEMVE17057
OG0010286	MOUSE28532, MOUSE28531	NEMVE06532
OG0010288	MOUSE35018	NEMVE01660
OG0010289	MOUSE28715	NEMVE24807
OG0010323	MOUSE03592	NEMVE07801
OG0010330	MOUSE46293, MOUSE46291, MOUSE38023	NEMVE14254, NEMVE08445
OG0010342	MOUSE24817, MOUSE24816	NEMVE23999
OG0010346	MOUSE07200	NEMVE21853
OG0010352	MOUSE36742, MOUSE36743	NEMVE08866, NEMVE15107, NEMVE22707
OG0010353	MOUSE31644, MOUSE31643	NEMVE16570
OG0010369	MOUSE09606, MOUSE09604, MOUSE09605	NEMVE18824
OG0010372	MOUSE17161, MOUSE40540	NEMVE22959
OG0010412	MOUSE40338, MOUSE40339, MOUSE40340, MOUSE40335, MOUSE40336, MOUSE40337, MOUSE40333, MOUSE40334, MOUSE40332, MOUSE40341	NEMVE05096
OG0010484	MOUSE38316	NEMVE21858
OG0010502	MOUSE37449	NEMVE25741
OG0010542	MOUSE27458	NEMVE15075
OG0010543	MOUSE09566, MOUSE09565	NEMVE08723
OG0010550	MOUSE25276, MOUSE25275	NEMVE22128
OG0010570	MOUSE13412, MOUSE13411	NEMVE10617
OG0010575	MOUSE00142	NEMVE22630, NEMVE12849
OG0010585	MOUSE13151	NEMVE25825
OG0010600	MOUSE37093, MOUSE37094, MOUSE37095	NEMVE16754
OG0010617	MOUSE53466	NEMVE12562, NEMVE04123
OG0010641	MOUSE24526	NEMVE22980
OG0010664	MOUSE17356, MOUSE17357	NEMVE13709
OG0010672	MOUSE40737, MOUSE40738, MOUSE40740, MOUSE40741	NEMVE16409
OG0010691	MOUSE25144	NEMVE03449
OG0010693	MOUSE35678, MOUSE35675, MOUSE35680, MOUSE35676, MOUSE35677, MOUSE35679	NEMVE17958
OG0010705	MOUSE45689	NEMVE24213
OG0010742	MOUSE21572, MOUSE21573, MOUSE21575, MOUSE21569, MOUSE21570, MOUSE21574, MOUSE21571, MOUSE21568	NEMVE20225, NEMVE18044
OG0010754	MOUSE47411, MOUSE15968, MOUSE15967, MOUSE15966	NEMVE17035, NEMVE17034, NEMVE24205, NEMVE17910
OG0010831	MOUSE22227	NEMVE15264
OG0010843	MOUSE34494	NEMVE18034
OG0010844	MOUSE14491, MOUSE14492	NEMVE18377
OG0010864	MOUSE28837, MOUSE28838	NEMVE19958
OG0010875	MOUSE41001	NEMVE14767
OG0010876	MOUSE02757	NEMVE23204
OG0010903	MOUSE24880, MOUSE24881	NEMVE22664
OG0010951	MOUSE30454	NEMVE18840
OG0010953	MOUSE28067	NEMVE22376
OG0010962	MOUSE08972, MOUSE08971	NEMVE22421
OG0010985	MOUSE00225	NEMVE22566
OG0010987	MOUSE25806, MOUSE25807	NEMVE01914
OG0010989	MOUSE53456	NEMVE00773
OG0010990	MOUSE17170	NEMVE10159
OG0010994	MOUSE42815, MOUSE42814, MOUSE42813	NEMVE13545
OG0011003	MOUSE54374, MOUSE54373	NEMVE13194
OG0011026	MOUSE34412	NEMVE06487, NEMVE21176, NEMVE00126, NEMVE24951, NEMVE19296
OG0011032	MOUSE06407	NEMVE25130
OG0011037	MOUSE09583, MOUSE09582	NEMVE20193
OG0011041	MOUSE33591	NEMVE20834, NEMVE16273
OG0011065	MOUSE19513, MOUSE19512, MOUSE19511, MOUSE19510	NEMVE05853, NEMVE05852
OG0011068	MOUSE19592	NEMVE11250
OG0011071	MOUSE33328, MOUSE33330, MOUSE33329	NEMVE14136
OG0011076	MOUSE04745, MOUSE04744, MOUSE04746	NEMVE24984
OG0011101	MOUSE17366, MOUSE17365, MOUSE17367	NEMVE06689
OG0011202	MOUSE20126	NEMVE04614
OG0011217	MOUSE16911, MOUSE16910	NEMVE23030
OG0011227	MOUSE21332	NEMVE22601
OG0011234	MOUSE32187, MOUSE32186	NEMVE25490
OG0011238	MOUSE42025, MOUSE42027, MOUSE45740	NEMVE04683
OG0011242	MOUSE07949, MOUSE07948	NEMVE24479
OG0011246	MOUSE00186, MOUSE00185	NEMVE13128
OG0011258	MOUSE27344	NEMVE07423
OG0011259	MOUSE53100	NEMVE04650
OG0011260	MOUSE03155, MOUSE03154	NEMVE05838
OG0011293	MOUSE54969	NEMVE22608
OG0011312	MOUSE13768	NEMVE15884
OG0011315	MOUSE51359, MOUSE51358, MOUSE36735, MOUSE36736	NEMVE15831
OG0011322	MOUSE15623	NEMVE16489
OG0011371	MOUSE53461	NEMVE00313, NEMVE03982
OG0011375	MOUSE21887	NEMVE14936
OG0011407	MOUSE03532, MOUSE03534, MOUSE03533, MOUSE03535, MOUSE03529, MOUSE03536	NEMVE00672
OG0011414	MOUSE35771, MOUSE35770	NEMVE15836
OG0011417	MOUSE23342, MOUSE23340, MOUSE23341	NEMVE15710
OG0011427	MOUSE47758, MOUSE47759, MOUSE47760	NEMVE16146
OG0011429	MOUSE15824	NEMVE07430
OG0011445	MOUSE32881, MOUSE32882	NEMVE18751
OG0011449	MOUSE19499, MOUSE19501, MOUSE19506, MOUSE19505, MOUSE19500	NEMVE24733
OG0011461	MOUSE18838	NEMVE06485
OG0011562	MOUSE41146	NEMVE22029, NEMVE00012, NEMVE00089, NEMVE10892, NEMVE00305
OG0011562	MOUSE21475, MOUSE53455, MOUSE34722, MOUSE34738	NEMVE06999
OG0011637	MOUSE33990	NEMVE22587
OG0011659	MOUSE17914	NEMVE20556, NEMVE18607
OG0011726	MOUSE45068	NEMVE18606
OG0011732	MOUSE39946	NEMVE17065
