Orthogroup	MOUSE	SCHMD
OG0006486	MOUSE40716, MOUSE40715, MOUSE01974, MOUSE01975	SCHMD12934
OG0006488	MOUSE42690, MOUSE42689	SCHMD29514, SCHMD21588
OG0006490	MOUSE01816	SCHMD00433
OG0006501	MOUSE43340, MOUSE43338, MOUSE43339, MOUSE43337	SCHMD05406
OG0006503	MOUSE47999	SCHMD07908
OG0006505	MOUSE18917	SCHMD08554, SCHMD08796
OG0006507	MOUSE21775	SCHMD22063
OG0006509	MOUSE48743	SCHMD13705
OG0006510	MOUSE28964, MOUSE28965	SCHMD11921
OG0006511	MOUSE27841, MOUSE27840, MOUSE44519	SCHMD03048
OG0006512	MOUSE48697	SCHMD12217, SCHMD11205
OG0006514	MOUSE30039, MOUSE30040	SCHMD08264
OG0006515	MOUSE08195, MOUSE08193, MOUSE08194	SCHMD03249
OG0006517	MOUSE18538	SCHMD00950
OG0006518	MOUSE00593, MOUSE00594, MOUSE00592, MOUSE00595	SCHMD03959
OG0006519	MOUSE24786, MOUSE24788	SCHMD25528
OG0006520	MOUSE29790, MOUSE29789	SCHMD00155
OG0006523	MOUSE42761	SCHMD12246, SCHMD13301
OG0006525	MOUSE09825, MOUSE09824	SCHMD21904
OG0006526	MOUSE13960	SCHMD14233
OG0006527	MOUSE06472, MOUSE06471, MOUSE06470	SCHMD10447, SCHMD13054
OG0006528	MOUSE22560, MOUSE22559, MOUSE22558	SCHMD09670
OG0006531	MOUSE41542	SCHMD00423, SCHMD00419
OG0006532	MOUSE01404	SCHMD27245
OG0006536	MOUSE48901	SCHMD28548
OG0006537	MOUSE48761	SCHMD07012
OG0006538	MOUSE26266	SCHMD09434
OG0006540	MOUSE55045, MOUSE55046, MOUSE55043, MOUSE55042, MOUSE55044	SCHMD24252, SCHMD19265
OG0006542	MOUSE29787, MOUSE29788, MOUSE29786	SCHMD07956
OG0006543	MOUSE52038	SCHMD05909
OG0006544	MOUSE28396, MOUSE28393	SCHMD05488
OG0006545	MOUSE32676, MOUSE32674	SCHMD08819
OG0006546	MOUSE08071	SCHMD22666, SCHMD26503
OG0006547	MOUSE14774	SCHMD01454
OG0006548	MOUSE15932, MOUSE15934, MOUSE15933	SCHMD28704
OG0006549	MOUSE14545	SCHMD07432
OG0006550	MOUSE24976	SCHMD05608
OG0006552	MOUSE10340, MOUSE10339	SCHMD16090
OG0006553	MOUSE38559, MOUSE38560	SCHMD03817
OG0006554	MOUSE37728, MOUSE37726, MOUSE37727	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974
OG0006556	MOUSE16511	SCHMD10898, SCHMD08118
OG0006557	MOUSE02772, MOUSE02771, MOUSE02773	SCHMD15751
OG0006561	MOUSE07407, MOUSE07406	SCHMD07629
OG0006563	MOUSE11016, MOUSE11018, MOUSE11017	SCHMD08352
OG0006564	MOUSE38057	SCHMD15011
OG0006566	MOUSE05111, MOUSE05110, MOUSE05119, MOUSE05121, MOUSE05120, MOUSE05118	SCHMD10136, SCHMD13813
OG0006567	MOUSE28613	SCHMD15731
OG0006570	MOUSE17869, MOUSE17870	SCHMD12205, SCHMD05328
OG0006571	MOUSE10425, MOUSE10423	SCHMD00180, SCHMD27487
OG0006573	MOUSE04658	SCHMD10554
OG0006574	MOUSE18407	SCHMD18201
OG0006579	MOUSE32954, MOUSE32953, MOUSE32952, MOUSE32955	SCHMD11335, SCHMD14843
OG0006583	MOUSE00099	SCHMD08738
OG0006586	MOUSE49584	SCHMD14590
OG0006588	MOUSE55160, MOUSE55159	SCHMD29130
OG0006590	MOUSE41529, MOUSE41530	SCHMD02740
OG0006591	MOUSE13633	SCHMD02097
OG0006593	MOUSE53333, MOUSE53332, MOUSE53331	SCHMD08560
OG0006594	MOUSE46304, MOUSE46303	SCHMD00507
OG0006595	MOUSE11155, MOUSE11154	SCHMD08252
OG0006596	MOUSE28680, MOUSE28681, MOUSE28682, MOUSE28679	SCHMD05657
OG0006597	MOUSE28239, MOUSE53941	SCHMD04098
OG0006598	MOUSE32270	SCHMD23134
OG0006599	MOUSE40426, MOUSE36734	SCHMD28680
OG0006600	MOUSE06170	SCHMD12543, SCHMD20580
OG0006603	MOUSE49497	SCHMD13311, SCHMD24906
OG0006604	MOUSE04487, MOUSE04486	SCHMD12610
OG0006606	MOUSE49675	SCHMD11990
OG0006607	MOUSE33913, MOUSE33912	SCHMD00025
OG0006608	MOUSE30020, MOUSE30018, MOUSE30019	SCHMD21063
OG0006610	MOUSE17087, MOUSE17086, MOUSE17088	SCHMD10412
OG0006614	MOUSE41919	SCHMD05476
OG0006615	MOUSE19081	SCHMD02189
OG0006619	MOUSE09213	SCHMD14686
OG0006621	MOUSE38258, MOUSE38257, MOUSE38259, MOUSE38255, MOUSE38256	SCHMD06932
OG0006622	MOUSE33010, MOUSE55184	SCHMD16418, SCHMD16456
OG0006623	MOUSE27138	SCHMD00154
OG0006624	MOUSE10945, MOUSE10944, MOUSE10946	SCHMD28658, SCHMD27359
OG0006626	MOUSE17467, MOUSE02715, MOUSE02716, MOUSE15964	SCHMD05850
OG0006628	MOUSE51627	SCHMD10378
OG0006630	MOUSE51996	SCHMD02436
OG0006631	MOUSE23336, MOUSE23337, MOUSE23338	SCHMD24627, SCHMD24745
OG0006632	MOUSE09432, MOUSE37150, MOUSE37151	SCHMD11914, SCHMD18633
OG0006633	MOUSE09178, MOUSE09174	SCHMD06460
OG0006636	MOUSE42187, MOUSE42189	SCHMD09363
OG0006637	MOUSE05078, MOUSE05077	SCHMD17064, SCHMD26047
OG0006640	MOUSE31547	SCHMD09877
OG0006646	MOUSE44700, MOUSE44699	SCHMD10329
OG0006647	MOUSE49192, MOUSE49193, MOUSE49195, MOUSE49196	SCHMD12770, SCHMD12371
OG0006648	MOUSE52136, MOUSE52135	SCHMD13489
OG0006651	MOUSE16196, MOUSE16198	SCHMD07289, SCHMD06082
OG0006652	MOUSE07624, MOUSE07622, MOUSE07625, MOUSE07623	SCHMD08119
OG0006655	MOUSE10356	SCHMD00645
OG0006656	MOUSE41568, MOUSE41567	SCHMD15425
OG0006658	MOUSE07435	SCHMD07703, SCHMD19832
OG0006662	MOUSE51152, MOUSE51153, MOUSE51154	SCHMD11088, SCHMD02344
OG0006663	MOUSE22698	SCHMD05461
OG0006664	MOUSE13287	SCHMD01212
OG0006666	MOUSE09374, MOUSE09372	SCHMD00843
OG0006667	MOUSE51392	SCHMD02023
OG0006668	MOUSE21920	SCHMD00035
OG0006669	MOUSE13244	SCHMD15456
OG0006670	MOUSE24192, MOUSE24191	SCHMD06283
OG0006673	MOUSE27959	SCHMD11139, SCHMD01947
OG0006677	MOUSE42274, MOUSE42275, MOUSE42276, MOUSE42277	SCHMD28844
OG0006678	MOUSE06118	SCHMD02351
OG0006680	MOUSE28337	SCHMD07321, SCHMD04365
OG0006683	MOUSE35000, MOUSE34999, MOUSE34997, MOUSE34998	SCHMD12055
OG0006684	MOUSE39139, MOUSE39138	SCHMD03196
OG0006686	MOUSE25607	SCHMD05511
OG0006688	MOUSE12007, MOUSE12001, MOUSE12000	SCHMD02782
OG0006689	MOUSE44918, MOUSE44919, MOUSE44917	SCHMD09875, SCHMD00797, SCHMD11694
OG0006690	MOUSE31222, MOUSE31224, MOUSE31225, MOUSE31223	SCHMD02600
OG0006691	MOUSE05202, MOUSE05203	SCHMD14621
OG0006692	MOUSE05269	SCHMD15336
OG0006693	MOUSE31556	SCHMD00589
OG0006694	MOUSE00171, MOUSE00170, MOUSE00172	SCHMD05629
OG0006695	MOUSE50174, MOUSE50175, MOUSE50173	SCHMD06025
OG0006697	MOUSE46752, MOUSE46753, MOUSE46751	SCHMD19994, SCHMD13817, SCHMD29045
OG0006698	MOUSE32106, MOUSE32107	SCHMD12118
OG0006700	MOUSE22788	SCHMD29051, SCHMD15433, SCHMD27357
OG0006702	MOUSE34380, MOUSE34381, MOUSE34382	SCHMD29672
OG0006703	MOUSE21491, MOUSE21488, MOUSE21489	SCHMD00739
OG0006704	MOUSE37070	SCHMD28226
OG0006705	MOUSE29539, MOUSE29536, MOUSE29535, MOUSE29540, MOUSE29541	SCHMD14770, SCHMD13114
OG0006706	MOUSE31890, MOUSE31891, MOUSE31893, MOUSE31892	SCHMD12854
OG0006707	MOUSE40954	SCHMD19389
OG0006708	MOUSE32301, MOUSE32300	SCHMD01518
OG0006709	MOUSE26376, MOUSE26377	SCHMD06005
OG0006712	MOUSE28628	SCHMD13757
OG0006713	MOUSE07554, MOUSE07555	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768
OG0006717	MOUSE20433	SCHMD09869
OG0006718	MOUSE21129, MOUSE21128, MOUSE21127	SCHMD28286
OG0006720	MOUSE53739, MOUSE53741, MOUSE53742, MOUSE53740	SCHMD15330, SCHMD18737
OG0006721	MOUSE48435, MOUSE48434	SCHMD06116
OG0006722	MOUSE44584, MOUSE44583	SCHMD18971, SCHMD24284
OG0006723	MOUSE31005, MOUSE31004, MOUSE31003	SCHMD12671
OG0006725	MOUSE52635, MOUSE52636	SCHMD15226
OG0006726	MOUSE00160, MOUSE00159, MOUSE00161, MOUSE00158	SCHMD22403
OG0006728	MOUSE19069, MOUSE19071, MOUSE19070, MOUSE19068	SCHMD09693
OG0006729	MOUSE13150	SCHMD09997, SCHMD07849
OG0006730	MOUSE31099, MOUSE31097	SCHMD15242
OG0006731	MOUSE43497, MOUSE43495, MOUSE43496	SCHMD21262, SCHMD19367
OG0006733	MOUSE20140, MOUSE20141	SCHMD02938
OG0006734	MOUSE18229	SCHMD13149, SCHMD15306
OG0006735	MOUSE02545	SCHMD23549, SCHMD18150, SCHMD22619
OG0006736	MOUSE53273	SCHMD11091
OG0006737	MOUSE46126, MOUSE46125	SCHMD05655
OG0006741	MOUSE52752	SCHMD21104, SCHMD16448, SCHMD23684, SCHMD14241, SCHMD07000
OG0006742	MOUSE54682, MOUSE36508	SCHMD14364
OG0006743	MOUSE25506, MOUSE25507	SCHMD06609
OG0006749	MOUSE17020	SCHMD17570, SCHMD17569
OG0006750	MOUSE06621, MOUSE06620	SCHMD04443, SCHMD17273, SCHMD07663
OG0006752	MOUSE51249, MOUSE51248, MOUSE51250, MOUSE51251	SCHMD12442
OG0006753	MOUSE07646, MOUSE07644	SCHMD08285
OG0006754	MOUSE13935, MOUSE13936	SCHMD13342
OG0006755	MOUSE21891, MOUSE21890, MOUSE21889, MOUSE21888	SCHMD10228
OG0006757	MOUSE43120, MOUSE43121, MOUSE43119	SCHMD08426
OG0006758	MOUSE41066	SCHMD05008, SCHMD10024
OG0006761	MOUSE29702	SCHMD13528
OG0006761	MOUSE29704, MOUSE29701, MOUSE29703	SCHMD13526
OG0006764	MOUSE03580	SCHMD22289
OG0006766	MOUSE54011	SCHMD07248
OG0006768	MOUSE43544, MOUSE43541, MOUSE43545, MOUSE43542, MOUSE43543, MOUSE43540	SCHMD03977
OG0006769	MOUSE47279	SCHMD02572
OG0006771	MOUSE29234, MOUSE29231, MOUSE29230, MOUSE29233, MOUSE29232, MOUSE35752, MOUSE35755, MOUSE35753, MOUSE35754, MOUSE35756, MOUSE29235	SCHMD07804, SCHMD15553
OG0006772	MOUSE40319	SCHMD01476
OG0006776	MOUSE05553, MOUSE05552	SCHMD10792
OG0006777	MOUSE43306, MOUSE43305	SCHMD08214
OG0006780	MOUSE07762, MOUSE07758	SCHMD13525, SCHMD14457
OG0006791	MOUSE39692, MOUSE39691, MOUSE17195	SCHMD15752
OG0006826	MOUSE19257	SCHMD05426
OG0006829	MOUSE40217, MOUSE40216	SCHMD18846
OG0006830	MOUSE04883	SCHMD01740
OG0006833	MOUSE49351, MOUSE49350, MOUSE49349, MOUSE49348	SCHMD25705, SCHMD22029
OG0006835	MOUSE45014, MOUSE45016	SCHMD11727, SCHMD11726
OG0006842	MOUSE48778	SCHMD07853
OG0006843	MOUSE32360, MOUSE32362, MOUSE32361	SCHMD10166
OG0006844	MOUSE27711, MOUSE27712, MOUSE27713	SCHMD10998
OG0006846	MOUSE07807	SCHMD24471
OG0006847	MOUSE01040, MOUSE01041, MOUSE01042, MOUSE01044, MOUSE01043	SCHMD10920
OG0006848	MOUSE00822, MOUSE09570, MOUSE09569	SCHMD15273, SCHMD24879
OG0006851	MOUSE00928	SCHMD13891, SCHMD10310
OG0006853	MOUSE02312, MOUSE02313, MOUSE02310, MOUSE02311	SCHMD21179
OG0006856	MOUSE46141, MOUSE46142	SCHMD03115
OG0006857	MOUSE53691	SCHMD03719
OG0006858	MOUSE52288	SCHMD17672
OG0006860	MOUSE49501	SCHMD14888, SCHMD01768
OG0006862	MOUSE08221, MOUSE08220, MOUSE08219	SCHMD08954
OG0006864	MOUSE14979	SCHMD09900
OG0006867	MOUSE18748	SCHMD19722
OG0006871	MOUSE24103, MOUSE24102	SCHMD19715
OG0006874	MOUSE40813, MOUSE40812	SCHMD00242
OG0006875	MOUSE51191	SCHMD14340
OG0006876	MOUSE33297, MOUSE33298, MOUSE33299	SCHMD01180
OG0006877	MOUSE51332, MOUSE51334	SCHMD28894, SCHMD14652
OG0006878	MOUSE31982	SCHMD07673
OG0006881	MOUSE45680, MOUSE45679	SCHMD13107
OG0006882	MOUSE49656	SCHMD08215
OG0006883	MOUSE06617, MOUSE06618, MOUSE06619	SCHMD04789
OG0006886	MOUSE54545, MOUSE54546, MOUSE54547	SCHMD04628
OG0006887	MOUSE19492, MOUSE05301	SCHMD02004
OG0006889	MOUSE49701, MOUSE49700	SCHMD19490
OG0006890	MOUSE21126	SCHMD09977
OG0006891	MOUSE20564	SCHMD16311
OG0006892	MOUSE22133	SCHMD06736, SCHMD03941
OG0006894	MOUSE06080	SCHMD08244
OG0006895	MOUSE21170	SCHMD25533, SCHMD25532
OG0006897	MOUSE10431, MOUSE10432	SCHMD14554
OG0006900	MOUSE16574, MOUSE16558	SCHMD12706, SCHMD20696, SCHMD15238
OG0006901	MOUSE22140	SCHMD00150
OG0006902	MOUSE12823, MOUSE12825, MOUSE12824	SCHMD09576
OG0006906	MOUSE04566, MOUSE04569, MOUSE04568, MOUSE04567	SCHMD01345
OG0006909	MOUSE53609, MOUSE53608, MOUSE53610	SCHMD08896, SCHMD03475
OG0006914	MOUSE32366, MOUSE32365, MOUSE32364, MOUSE32363	SCHMD02005
OG0006915	MOUSE44315, MOUSE44316, MOUSE44314, MOUSE44317	SCHMD17740
OG0006917	MOUSE23023, MOUSE23022, MOUSE23024	SCHMD15444, SCHMD23496
OG0006918	MOUSE13577, MOUSE13576, MOUSE13578	SCHMD02128
OG0006919	MOUSE36218, MOUSE36216, MOUSE36217	SCHMD04163
OG0006920	MOUSE12512	SCHMD07640
OG0006923	MOUSE34244	SCHMD18989, SCHMD10987
OG0006924	MOUSE19139, MOUSE19140	SCHMD07270
OG0006926	MOUSE34131	SCHMD18025, SCHMD24077
OG0006927	MOUSE01548, MOUSE01547	SCHMD05483
OG0006931	MOUSE12676	SCHMD09823
OG0006934	MOUSE12905, MOUSE12906	SCHMD02940
OG0006937	MOUSE35606	SCHMD07394
OG0006938	MOUSE41043, MOUSE41042, MOUSE41040, MOUSE41041	SCHMD13105
OG0006939	MOUSE34061, MOUSE34060	SCHMD19736, SCHMD17847
OG0006942	MOUSE20201, MOUSE20202	SCHMD05106
OG0006945	MOUSE22142, MOUSE22143, MOUSE22141, MOUSE22145	SCHMD20350, SCHMD21540
OG0006946	MOUSE25480	SCHMD03034
OG0006948	MOUSE14082	SCHMD10039
OG0006949	MOUSE51685	SCHMD04433
OG0006951	MOUSE38916	SCHMD04285
OG0006952	MOUSE54586, MOUSE32099, MOUSE32100	SCHMD00571
OG0006954	MOUSE07137, MOUSE07136	SCHMD05444
OG0006955	MOUSE35292	SCHMD01359
OG0006956	MOUSE46848, MOUSE46846, MOUSE46847, MOUSE46845	SCHMD03205
OG0006957	MOUSE09556, MOUSE09555, MOUSE09557	SCHMD21016, SCHMD16664
OG0006958	MOUSE25854	SCHMD10483
OG0006959	MOUSE24311, MOUSE24310	SCHMD14675, SCHMD12735
OG0006960	MOUSE15811, MOUSE15812	SCHMD15792, SCHMD13924
OG0006962	MOUSE33764	SCHMD02602
OG0006964	MOUSE00609	SCHMD05582, SCHMD05580
OG0006965	MOUSE36896, MOUSE36897	SCHMD16583, SCHMD28209
OG0006966	MOUSE29849, MOUSE29852	SCHMD17179
OG0006967	MOUSE14234	SCHMD06876
OG0006968	MOUSE13904	SCHMD05919
OG0006968	MOUSE13899, MOUSE13901	SCHMD05918
OG0006973	MOUSE00510, MOUSE00509, MOUSE00508, MOUSE00507, MOUSE00506	SCHMD01554
OG0006975	MOUSE33904, MOUSE33903	SCHMD29017
OG0006977	MOUSE10916, MOUSE10917	SCHMD21617, SCHMD19289
OG0006979	MOUSE27624, MOUSE27625	SCHMD02713
OG0006980	MOUSE15424	SCHMD03927
OG0006984	MOUSE44440, MOUSE14526	SCHMD21798
OG0006985	MOUSE40889	SCHMD00305
OG0006985	MOUSE40890	SCHMD22026
OG0006987	MOUSE23790, MOUSE23791	SCHMD04010
OG0006989	MOUSE22512	SCHMD08387
OG0006990	MOUSE21147	SCHMD14019
OG0006991	MOUSE29125	SCHMD09527
OG0006993	MOUSE22722	SCHMD16078, SCHMD15851
OG0006995	MOUSE10952, MOUSE10951, MOUSE10949	SCHMD08291
OG0006996	MOUSE18752	SCHMD07655
OG0006999	MOUSE13476	SCHMD09727, SCHMD09154
OG0007001	MOUSE41846	SCHMD11191
OG0007002	MOUSE25836, MOUSE25835	SCHMD00096
OG0007003	MOUSE09049	SCHMD03229
OG0007005	MOUSE38053, MOUSE38054, MOUSE38052	SCHMD03780
OG0007009	MOUSE20677, MOUSE20678, MOUSE20679	SCHMD28218, SCHMD00500
OG0007012	MOUSE31649	SCHMD16864
OG0007013	MOUSE03906	SCHMD20292, SCHMD25075
OG0007015	MOUSE28687, MOUSE28688, MOUSE28686	SCHMD09946
OG0007017	MOUSE38429, MOUSE38428, MOUSE38427	SCHMD24290, SCHMD13895
OG0007020	MOUSE40200, MOUSE40201	SCHMD29169
OG0007022	MOUSE22093, MOUSE22095, MOUSE22094, MOUSE22092	SCHMD06207
OG0007023	MOUSE11360, MOUSE11359, MOUSE11361	SCHMD13414
OG0007024	MOUSE39327	SCHMD18147
OG0007025	MOUSE06165	SCHMD00852
OG0007027	MOUSE40769	SCHMD11009, SCHMD20294, SCHMD17664
OG0007028	MOUSE23985, MOUSE23984	SCHMD16323
OG0007030	MOUSE48335, MOUSE48334	SCHMD11171
OG0007033	MOUSE28089	SCHMD17177, SCHMD07596
OG0007037	MOUSE26360, MOUSE26361, MOUSE26359	SCHMD08275
OG0007039	MOUSE07936	SCHMD24759
OG0007040	MOUSE53846, MOUSE53847	SCHMD17930
OG0007043	MOUSE46823, MOUSE46824	SCHMD05387
OG0007046	MOUSE00604	SCHMD16357, SCHMD12630
OG0007047	MOUSE17868, MOUSE17867	SCHMD10322
OG0007049	MOUSE49472, MOUSE49471	SCHMD09136, SCHMD15529
OG0007050	MOUSE36566	SCHMD12036
OG0007053	MOUSE05180, MOUSE05179, MOUSE05181	SCHMD05149
OG0007055	MOUSE02729, MOUSE02728	SCHMD11222
OG0007057	MOUSE47096	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575
OG0007061	MOUSE21327	SCHMD27956
OG0007062	MOUSE29940, MOUSE29941	SCHMD05231
OG0007063	MOUSE44304	SCHMD04487
OG0007064	MOUSE29614, MOUSE29615, MOUSE29613	SCHMD12730, SCHMD12728
OG0007065	MOUSE45868, MOUSE45863, MOUSE45865, MOUSE45867, MOUSE45864, MOUSE45869, MOUSE45870, MOUSE45866	SCHMD08144
OG0007066	MOUSE50097, MOUSE50096	SCHMD15229, SCHMD16841
OG0007068	MOUSE31487, MOUSE31486, MOUSE33096	SCHMD10943
OG0007070	MOUSE23131, MOUSE23130, MOUSE23134, MOUSE23133	SCHMD08393
OG0007073	MOUSE22670, MOUSE22668	SCHMD06841
OG0007077	MOUSE36485, MOUSE36484, MOUSE36487, MOUSE36486	SCHMD03291, SCHMD23670
OG0007078	MOUSE18371	SCHMD12751, SCHMD12753
OG0007084	MOUSE13905	SCHMD10181
OG0007088	MOUSE13687	SCHMD06882, SCHMD06881
OG0007089	MOUSE45217	SCHMD15126
OG0007090	MOUSE31318	SCHMD24995
OG0007091	MOUSE33846	SCHMD00684
OG0007092	MOUSE07434	SCHMD04952
OG0007093	MOUSE49068, MOUSE49069, MOUSE49070	SCHMD00633
OG0007095	MOUSE42126, MOUSE42125	SCHMD28386
OG0007096	MOUSE09264, MOUSE09262, MOUSE09261, MOUSE09263, MOUSE09259, MOUSE09260	SCHMD14480
OG0007097	MOUSE37801	SCHMD00498
OG0007098	MOUSE49126, MOUSE49129, MOUSE49127	SCHMD12814
OG0007102	MOUSE21909	SCHMD00303
OG0007104	MOUSE29759, MOUSE55072, MOUSE55073	SCHMD14802
OG0007105	MOUSE40404, MOUSE40405, MOUSE40403	SCHMD08588
OG0007106	MOUSE40661	SCHMD14679
OG0007107	MOUSE17744	SCHMD10627
OG0007108	MOUSE38178, MOUSE38176, MOUSE38174	SCHMD03383
OG0007109	MOUSE14335	SCHMD14017, SCHMD14016
OG0007112	MOUSE51325, MOUSE51323	SCHMD09113
OG0007113	MOUSE52610	SCHMD27023, SCHMD20834
OG0007114	MOUSE53414	SCHMD05373
OG0007118	MOUSE00453	SCHMD01480
OG0007119	MOUSE33186	SCHMD02099
OG0007122	MOUSE34859, MOUSE34857, MOUSE34858	SCHMD04636
OG0007124	MOUSE21912, MOUSE21910	SCHMD20734
OG0007125	MOUSE16039, MOUSE16040	SCHMD04115
OG0007128	MOUSE19637	SCHMD15975
OG0007130	MOUSE01970	SCHMD02010
OG0007133	MOUSE10217, MOUSE10216	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	MOUSE51925, MOUSE51924, MOUSE51926	SCHMD14628
OG0007136	MOUSE51720, MOUSE51719	SCHMD04055
OG0007137	MOUSE42561	SCHMD09300
OG0007139	MOUSE08897	SCHMD08033
OG0007140	MOUSE50343, MOUSE50344	SCHMD14726, SCHMD14725
OG0007143	MOUSE06767	SCHMD11402, SCHMD13435
OG0007144	MOUSE49923, MOUSE49924, MOUSE49922	SCHMD09084, SCHMD13536
OG0007145	MOUSE18943	SCHMD07094
OG0007148	MOUSE31157, MOUSE54375, MOUSE54376	SCHMD23637, SCHMD07923, SCHMD00889
OG0007151	MOUSE50029, MOUSE50027	SCHMD20465, SCHMD17498
OG0007152	MOUSE30160, MOUSE30159	SCHMD23531
OG0007154	MOUSE07324, MOUSE07323, MOUSE07325	SCHMD03260
OG0007158	MOUSE36020	SCHMD27790, SCHMD22647
OG0007159	MOUSE23889, MOUSE23888, MOUSE23890	SCHMD06458, SCHMD24141
OG0007163	MOUSE30404, MOUSE30406, MOUSE30403, MOUSE30405	SCHMD19963, SCHMD15559
OG0007164	MOUSE16101, MOUSE16102, MOUSE16100	SCHMD21149
OG0007165	MOUSE50996, MOUSE50995	SCHMD00948
OG0007166	MOUSE20485	SCHMD23433, SCHMD23432
OG0007173	MOUSE50154, MOUSE50153	SCHMD27706, SCHMD26151
OG0007174	MOUSE28506	SCHMD00679
OG0007175	MOUSE45837, MOUSE45836	SCHMD13246, SCHMD11875
OG0007176	MOUSE43501, MOUSE43500, MOUSE43499, MOUSE43498	SCHMD18255, SCHMD19246
OG0007179	MOUSE52436, MOUSE52434, MOUSE52435, MOUSE52432, MOUSE52433, MOUSE52431	SCHMD02087
OG0007180	MOUSE48420, MOUSE48421, MOUSE48419	SCHMD13286
OG0007181	MOUSE54274, MOUSE54273	SCHMD07932
OG0007183	MOUSE52163, MOUSE52162	SCHMD09362
OG0007184	MOUSE09858	SCHMD06567
OG0007186	MOUSE05260, MOUSE05261	SCHMD00266
OG0007189	MOUSE14133, MOUSE14134	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007190	MOUSE02812	SCHMD00716
OG0007191	MOUSE10517, MOUSE10515, MOUSE10516, MOUSE10514, MOUSE15591	SCHMD11992
OG0007192	MOUSE22113, MOUSE22112, MOUSE22111	SCHMD00342
OG0007199	MOUSE13429	SCHMD17527, SCHMD16964
OG0007208	MOUSE20788, MOUSE20782, MOUSE20769, MOUSE20768, MOUSE20770, MOUSE20773, MOUSE20783, MOUSE20781, MOUSE20786, MOUSE20787, MOUSE20780, MOUSE20779, MOUSE20771, MOUSE20784, MOUSE20772, MOUSE20774, MOUSE20775, MOUSE20778, MOUSE20777	SCHMD08490
OG0007209	MOUSE25936, MOUSE25935, MOUSE17208, MOUSE17209	SCHMD03471, SCHMD02470
OG0007248	MOUSE18543, MOUSE18542	SCHMD14029
OG0007251	MOUSE01636	SCHMD02789, SCHMD03885
OG0007252	MOUSE31689, MOUSE31688	SCHMD26416, SCHMD26417
OG0007254	MOUSE49930	SCHMD29104
OG0007255	MOUSE39759	SCHMD08512, SCHMD09706
OG0007258	MOUSE19644	SCHMD01759
OG0007264	MOUSE49132, MOUSE49130, MOUSE49131	SCHMD06288
OG0007266	MOUSE01804	SCHMD05229
OG0007267	MOUSE33724	SCHMD15621
OG0007269	MOUSE06847	SCHMD04821
OG0007270	MOUSE13004	SCHMD29771, SCHMD26891
OG0007271	MOUSE06041, MOUSE06040	SCHMD08508
OG0007274	MOUSE50595, MOUSE50596, MOUSE50594	SCHMD10184
OG0007276	MOUSE20695	SCHMD01128
OG0007279	MOUSE04341	SCHMD14169, SCHMD22097
OG0007280	MOUSE32007	SCHMD26191
OG0007282	MOUSE37535	SCHMD08071
OG0007288	MOUSE31526, MOUSE31527, MOUSE31525	SCHMD11562
OG0007289	MOUSE49689	SCHMD13675
OG0007291	MOUSE28540	SCHMD01954
OG0007297	MOUSE53604, MOUSE53603, MOUSE53601	SCHMD08767
OG0007300	MOUSE35183, MOUSE35181, MOUSE35182	SCHMD08715, SCHMD12954
OG0007301	MOUSE09989, MOUSE09991, MOUSE09990, MOUSE09992	SCHMD04999
OG0007305	MOUSE24298, MOUSE24297	SCHMD00236
OG0007306	MOUSE16276, MOUSE16275, MOUSE16273, MOUSE16272	SCHMD03194
OG0007307	MOUSE02947	SCHMD24523
OG0007310	MOUSE45035	SCHMD07754
OG0007314	MOUSE24672	SCHMD20349, SCHMD17621
OG0007317	MOUSE03033	SCHMD05271
OG0007318	MOUSE52776	SCHMD14311
OG0007319	MOUSE28912	SCHMD07451
OG0007320	MOUSE51738, MOUSE51739, MOUSE51737	SCHMD04201, SCHMD04200
OG0007321	MOUSE20101	SCHMD14656
OG0007323	MOUSE29290	SCHMD28323
OG0007325	MOUSE49722	SCHMD13424
OG0007326	MOUSE51801, MOUSE51802	SCHMD26648, SCHMD13997
OG0007327	MOUSE04025	SCHMD03183
OG0007328	MOUSE46798, MOUSE46797, MOUSE46796, MOUSE46795	SCHMD07822
OG0007330	MOUSE45076, MOUSE45075	SCHMD01349
OG0007334	MOUSE30490	SCHMD01190
OG0007335	MOUSE08020, MOUSE08021	SCHMD00787
OG0007337	MOUSE00482	SCHMD23177
OG0007339	MOUSE08716	SCHMD14813, SCHMD09117
OG0007341	MOUSE16696	SCHMD01365
OG0007342	MOUSE09679, MOUSE09680, MOUSE08805	SCHMD12266
OG0007343	MOUSE01417	SCHMD12161
OG0007344	MOUSE17358	SCHMD17019, SCHMD17020
OG0007347	MOUSE40881, MOUSE40884, MOUSE40882	SCHMD06807
OG0007349	MOUSE15367, MOUSE15365, MOUSE15368, MOUSE15366	SCHMD22105
OG0007353	MOUSE49062	SCHMD22439
OG0007354	MOUSE13358	SCHMD09176
OG0007356	MOUSE17323	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	MOUSE49428	SCHMD05386, SCHMD05385
