Orthogroup	MOUSE	XENTR
OG0009462	MOUSE09105, MOUSE09104, MOUSE09106, MOUSE49489	XENTR10210
OG0009463	MOUSE16161, MOUSE16160, MOUSE16159	XENTR02837
OG0009463	MOUSE51270, MOUSE51269, MOUSE51271	XENTR02642
OG0009464	MOUSE34283, MOUSE34280, MOUSE34282	XENTR05452
OG0009464	MOUSE00607, MOUSE00608	XENTR09388
OG0009465	MOUSE52161	XENTR04217
OG0009465	MOUSE16395	XENTR15951
OG0009467	MOUSE22326	XENTR08210
OG0009467	MOUSE37341, MOUSE37342	XENTR08250
OG0009467	MOUSE16730	XENTR10621, XENTR10618
OG0009468	MOUSE09688, MOUSE09689	XENTR05726
OG0009469	MOUSE12563, MOUSE12566, MOUSE12564, MOUSE12565, MOUSE12562	XENTR07232
OG0009470	MOUSE21581	XENTR06596
OG0009470	MOUSE28807, MOUSE28806, MOUSE28805	XENTR02975
OG0009471	MOUSE41454, MOUSE41451, MOUSE41452, MOUSE41455, MOUSE41456, MOUSE41453	XENTR16066
OG0009474	MOUSE54988, MOUSE54989	XENTR05254
OG0009475	MOUSE38043, MOUSE38041	XENTR07117
OG0009476	MOUSE10350	XENTR05831
OG0009476	MOUSE44684, MOUSE44683	XENTR03128
OG0009477	MOUSE51076	XENTR02614
OG0009479	MOUSE07610, MOUSE07611, MOUSE07612, MOUSE07606, MOUSE07609, MOUSE07607, MOUSE07608	XENTR11685
OG0009480	MOUSE08534	XENTR03169
OG0009480	MOUSE22965	XENTR01072
OG0009481	MOUSE06069, MOUSE06066, MOUSE06067, MOUSE06068, MOUSE06064, MOUSE06065, MOUSE06061, MOUSE06072, MOUSE06073, MOUSE06074	XENTR13983
OG0009482	MOUSE41783, MOUSE41784	XENTR01272
OG0009482	MOUSE17177, MOUSE17178	XENTR12705
OG0009483	MOUSE49763, MOUSE49764, MOUSE49766	XENTR07762
OG0009484	MOUSE50048, MOUSE50047, MOUSE50049, MOUSE50042	XENTR06320
OG0009485	MOUSE06426	XENTR09802
OG0009485	MOUSE17120	XENTR01770
OG0009515	MOUSE09336, MOUSE09339, MOUSE09337, MOUSE09338	XENTR17886
OG0009515	MOUSE27787	XENTR00452
OG0009517	MOUSE38631, MOUSE28782, MOUSE49448, MOUSE49449	XENTR11595
OG0009543	MOUSE37544, MOUSE37543, MOUSE37542	XENTR10932
OG0009553	MOUSE45147	XENTR14018
OG0009562	MOUSE14174	XENTR03886
OG0009566	MOUSE36600, MOUSE36601	XENTR08281
OG0009566	MOUSE18399	XENTR04348
OG0009571	MOUSE20137	XENTR12784
OG0009575	MOUSE51783, MOUSE51785, MOUSE51786	XENTR05298
OG0009584	MOUSE21251, MOUSE21250	XENTR11838
OG0009586	MOUSE00728	XENTR10266
OG0009591	MOUSE05358	XENTR14189
OG0009592	MOUSE52980, MOUSE52981, MOUSE52984, MOUSE52979	XENTR01865
OG0009604	MOUSE49588	XENTR00499
OG0009617	MOUSE22209	XENTR08404
OG0009620	MOUSE44767	XENTR01444
OG0009622	MOUSE16603, MOUSE16602	XENTR12354
OG0009624	MOUSE25531, MOUSE25530	XENTR07732
OG0009626	MOUSE40594	XENTR06472
OG0009626	MOUSE11473	XENTR14815
OG0009629	MOUSE41982	XENTR19185
OG0009630	MOUSE26661	XENTR09847
OG0009637	MOUSE53692	XENTR02315
OG0009640	MOUSE55355, MOUSE55356, MOUSE55357	XENTR13143
OG0009642	MOUSE24876	XENTR05360
OG0009646	MOUSE09815, MOUSE09814, MOUSE09813, MOUSE09816, MOUSE09817	XENTR14761
OG0009649	MOUSE36930	XENTR08292
OG0009650	MOUSE12348	XENTR12404
OG0009651	MOUSE49954	XENTR07500
OG0009652	MOUSE11764, MOUSE11763	XENTR03849
OG0009654	MOUSE06038	XENTR10259
OG0009656	MOUSE19620	XENTR13576
OG0009657	MOUSE43174, MOUSE43175, MOUSE43173	XENTR11996
OG0009657	MOUSE28045	XENTR00604
OG0009658	MOUSE25388, MOUSE25387, MOUSE25386	XENTR17960, XENTR17959
OG0009659	MOUSE22026, MOUSE22025, MOUSE22027, MOUSE22028, MOUSE22022, MOUSE22024, MOUSE22023	XENTR02741
OG0009661	MOUSE38574, MOUSE38577, MOUSE38576, MOUSE38575	XENTR01388
OG0009662	MOUSE47086, MOUSE47090, MOUSE47089, MOUSE47087	XENTR07647
OG0009662	MOUSE41543	XENTR16088
OG0009665	MOUSE30060	XENTR03533
OG0009669	MOUSE29792, MOUSE29793	XENTR13198
OG0009678	MOUSE32246, MOUSE32247	XENTR14145
OG0009680	MOUSE31369, MOUSE31371, MOUSE31370, MOUSE31368, MOUSE31372	XENTR03984
OG0009681	MOUSE17037	XENTR16268
OG0009683	MOUSE07932	XENTR03058
OG0009687	MOUSE28005, MOUSE28006	XENTR00586
OG0009691	MOUSE46365, MOUSE46364	XENTR14969, XENTR14971, XENTR14970
OG0009695	MOUSE10861	XENTR06012
OG0009700	MOUSE31148, MOUSE31147	XENTR02571
OG0009703	MOUSE39461	XENTR15976
OG0009706	MOUSE31595, MOUSE31594	XENTR05565
OG0009707	MOUSE32753, MOUSE32754, MOUSE32752	XENTR08693
OG0009714	MOUSE42115, MOUSE42116	XENTR11191
OG0009717	MOUSE47043	XENTR09482
OG0009719	MOUSE39764	XENTR03352
OG0009719	MOUSE05665, MOUSE05664	XENTR06921
OG0009720	MOUSE45166	XENTR09718
OG0009721	MOUSE25390, MOUSE25389	XENTR06185
OG0009721	MOUSE48853	XENTR14791
OG0009722	MOUSE30895, MOUSE30896, MOUSE30897, MOUSE30893, MOUSE30894	XENTR01991, XENTR01992
OG0009723	MOUSE02943, MOUSE02944	XENTR00611
OG0009725	MOUSE04581	XENTR12191
OG0009726	MOUSE12830, MOUSE12829, MOUSE12831, MOUSE12828, MOUSE12827	XENTR02198, XENTR02199
OG0009727	MOUSE35975, MOUSE35978, MOUSE35976	XENTR11556
OG0009727	MOUSE19616	XENTR12475
OG0009730	MOUSE45872, MOUSE45875, MOUSE45874, MOUSE45873	XENTR16614
OG0009732	MOUSE19011, MOUSE19012, MOUSE19016, MOUSE19014, MOUSE19015, MOUSE19020, MOUSE19017, MOUSE19013, MOUSE19018, MOUSE19019	XENTR04501
OG0009733	MOUSE32514, MOUSE32513	XENTR07460
OG0009734	MOUSE05613	XENTR01726
OG0009734	MOUSE26163, MOUSE26162	XENTR08616
OG0009735	MOUSE15985, MOUSE15986, MOUSE15983, MOUSE15982, MOUSE15984	XENTR01497
OG0009738	MOUSE40348, MOUSE40344, MOUSE40347, MOUSE40345, MOUSE40343, MOUSE40346	XENTR01898
OG0009741	MOUSE18360	XENTR11012
OG0009742	MOUSE33305, MOUSE33304	XENTR00088
OG0009742	MOUSE10215	XENTR06848
OG0009743	MOUSE13965	XENTR18896
OG0009778	MOUSE52349	XENTR10919, XENTR10917, XENTR15439, XENTR15443, XENTR15444, XENTR10918, XENTR06088, XENTR06089, XENTR16424, XENTR06086, XENTR06087
OG0009778	MOUSE14306	XENTR16493
OG0009785	MOUSE45604, MOUSE45606, MOUSE45611, MOUSE45610, MOUSE45609, MOUSE45607, MOUSE45605, MOUSE45608, MOUSE45582, MOUSE45581, MOUSE45780, MOUSE45577	XENTR18269
OG0009843	MOUSE40713, MOUSE40710, MOUSE40712, MOUSE40711	XENTR11131
OG0009856	MOUSE44920	XENTR01440
OG0009858	MOUSE36024, MOUSE36022	XENTR11086
OG0009869	MOUSE04971	XENTR04950
OG0009871	MOUSE41247	XENTR10716
OG0009874	MOUSE51659	XENTR02657
OG0009875	MOUSE49267	XENTR03716
OG0009890	MOUSE19250	XENTR13794
OG0009896	MOUSE06104, MOUSE06105, MOUSE03744	XENTR07322
OG0009902	MOUSE50674	XENTR10075
OG0009911	MOUSE03994	XENTR16078
OG0009913	MOUSE25809, MOUSE25810	XENTR06826
OG0009914	MOUSE48669, MOUSE48668	XENTR05030
OG0009918	MOUSE10496	XENTR04755
OG0009923	MOUSE18183	XENTR17805
OG0009925	MOUSE30785, MOUSE30786	XENTR17180
OG0009926	MOUSE25853	XENTR07589
OG0009930	MOUSE16146, MOUSE16145	XENTR00626
OG0009933	MOUSE44854, MOUSE44853	XENTR16920
OG0009935	MOUSE07156, MOUSE07157, MOUSE07155	XENTR13414
OG0009941	MOUSE34015, MOUSE34014	XENTR17430
OG0009946	MOUSE13020, MOUSE13025, MOUSE13022, MOUSE13021, MOUSE13023, MOUSE13024	XENTR00913
OG0009947	MOUSE25802	XENTR06822
OG0009949	MOUSE49026, MOUSE49024, MOUSE49027, MOUSE49028, MOUSE49025, MOUSE49023	XENTR06648
OG0009952	MOUSE08727	XENTR15004
OG0009956	MOUSE33631	XENTR09357
OG0009960	MOUSE08151, MOUSE08150	XENTR10757
OG0009964	MOUSE26552	XENTR07188
OG0009971	MOUSE11431	XENTR04275
OG0009972	MOUSE10660, MOUSE10658, MOUSE10657	XENTR02774
OG0009976	MOUSE20469	XENTR10152
OG0009989	MOUSE20896	XENTR06705
OG0009994	MOUSE28465	XENTR02509
OG0009995	MOUSE10137, MOUSE10136	XENTR04245
OG0010005	MOUSE14524	XENTR02355, XENTR02356
OG0010006	MOUSE34475, MOUSE34470, MOUSE34467, MOUSE34469, MOUSE34473, MOUSE34471, MOUSE34472	XENTR17782
OG0010007	MOUSE27246, MOUSE27245, MOUSE27244, MOUSE27242, MOUSE27243, MOUSE27248, MOUSE27247	XENTR11823
OG0010008	MOUSE23770, MOUSE23772, MOUSE23771, MOUSE23769, MOUSE23768	XENTR03923
OG0010009	MOUSE52364	XENTR10925
OG0010010	MOUSE39866	XENTR10486
OG0010011	MOUSE33799	XENTR12863
OG0010011	MOUSE00166, MOUSE00167	XENTR09617
OG0010012	MOUSE14817, MOUSE14820, MOUSE14816, MOUSE14821, MOUSE14818, MOUSE14819, MOUSE14815	XENTR08562
OG0010013	MOUSE00382, MOUSE00381, MOUSE00378, MOUSE00380, MOUSE00379	XENTR14350
OG0010013	MOUSE34214	XENTR12089
OG0010014	MOUSE43207	XENTR11990, XENTR11989
OG0010014	MOUSE08258	XENTR11645
OG0010015	MOUSE18823, MOUSE18820, MOUSE18826	XENTR06557
OG0010016	MOUSE30167, MOUSE30162, MOUSE30169, MOUSE30163, MOUSE30161, MOUSE30168, MOUSE30166	XENTR12305
OG0010017	MOUSE02693, MOUSE02689, MOUSE02690, MOUSE02692, MOUSE02691	XENTR00884
OG0010018	MOUSE06841, MOUSE06843	XENTR06067
OG0010018	MOUSE13556	XENTR10745
OG0010019	MOUSE39348, MOUSE39349, MOUSE39347, MOUSE39350, MOUSE39342, MOUSE39344, MOUSE39345, MOUSE39346, MOUSE39340, MOUSE39341, MOUSE39343	XENTR01601
OG0010020	MOUSE21588, MOUSE21589, MOUSE21592, MOUSE21587, MOUSE21591, MOUSE21586, MOUSE21590	XENTR06597
OG0010021	MOUSE46725	XENTR10512
OG0010022	MOUSE20438, MOUSE20439, MOUSE20437	XENTR17646
OG0010023	MOUSE50473, MOUSE50471, MOUSE50472	XENTR09202
OG0010025	MOUSE52510, MOUSE52511, MOUSE52508, MOUSE52509, MOUSE52505, MOUSE52506, MOUSE52507	XENTR16953
OG0010026	MOUSE14170	XENTR03889
OG0010028	MOUSE21913	XENTR10583
OG0010030	MOUSE13574, MOUSE13572, MOUSE13573	XENTR10732
OG0010031	MOUSE31494, MOUSE31493	XENTR04867
OG0010032	MOUSE21522, MOUSE06868	XENTR08023
OG0010033	MOUSE47901	XENTR04324
OG0010047	MOUSE17106, MOUSE17108, MOUSE17107, MOUSE17105	XENTR07305
OG0010074	MOUSE44961, MOUSE18024, MOUSE18023, MOUSE18025, MOUSE18022, MOUSE18008, MOUSE18009, MOUSE18010, MOUSE18007, MOUSE18006, MOUSE18005, MOUSE18004, MOUSE18021, MOUSE09838	XENTR04580
OG0010076	MOUSE07978, MOUSE07977, MOUSE07988, MOUSE07984, MOUSE07989, MOUSE07982, MOUSE07985, MOUSE07986, MOUSE07983, MOUSE07987	XENTR07720, XENTR19174, XENTR07721
OG0010079	MOUSE08898, MOUSE08900, MOUSE08901, MOUSE08902	XENTR09987
OG0010087	MOUSE26707	XENTR11432
OG0010087	MOUSE39616	XENTR12017, XENTR12016, XENTR12013, XENTR12014, XENTR12015, XENTR12012, XENTR12010, XENTR12011, XENTR12022, XENTR12020, XENTR12021, XENTR12024, XENTR12023, XENTR11431
OG0010123	MOUSE06361	XENTR15227
OG0010127	MOUSE14379	XENTR01350
OG0010139	MOUSE16540	XENTR00164
OG0010163	MOUSE04709, MOUSE04708	XENTR06530
OG0010165	MOUSE10354	XENTR03126
OG0010170	MOUSE39862, MOUSE39861	XENTR10487
OG0010172	MOUSE32190	XENTR07905
OG0010177	MOUSE34887	XENTR08054
OG0010180	MOUSE35462, MOUSE35463, MOUSE35464	XENTR03362
OG0010188	MOUSE25528	XENTR07730
OG0010192	MOUSE32547	XENTR08674
OG0010194	MOUSE19679	XENTR08630
OG0010195	MOUSE06154, MOUSE06157	XENTR13729
OG0010198	MOUSE18880	XENTR02894
OG0010205	MOUSE13326, MOUSE13324, MOUSE13325	XENTR02939
OG0010210	MOUSE18459, MOUSE18458	XENTR11539
OG0010212	MOUSE37892, MOUSE37890	XENTR06341
OG0010213	MOUSE35394	XENTR02851
OG0010218	MOUSE10185, MOUSE10184	XENTR04239
OG0010219	MOUSE34059, MOUSE34058	XENTR11904
OG0010219	MOUSE34057	XENTR13678, XENTR13677
OG0010231	MOUSE05324	XENTR15110
OG0010232	MOUSE38873	XENTR16973
OG0010246	MOUSE27814	XENTR14359
OG0010246	MOUSE42656, MOUSE42657	XENTR14775
OG0010254	MOUSE44749, MOUSE44748, MOUSE44750, MOUSE44747	XENTR01417
OG0010256	MOUSE12601	XENTR07240
OG0010259	MOUSE19401	XENTR06430
OG0010266	MOUSE24664, MOUSE24665, MOUSE24666, MOUSE24663	XENTR14849
OG0010268	MOUSE34511	XENTR16478
OG0010269	MOUSE25347, MOUSE25348	XENTR17164
OG0010271	MOUSE37477	XENTR01196
OG0010276	MOUSE50433	XENTR12233
OG0010286	MOUSE28531	XENTR02445
OG0010289	MOUSE28715	XENTR01720
OG0010303	MOUSE13259	XENTR16005
OG0010303	MOUSE30278	XENTR18930
OG0010304	MOUSE22623, MOUSE22628	XENTR04199
OG0010305	MOUSE13640	XENTR11792
OG0010305	MOUSE06725, MOUSE06724	XENTR12893
OG0010307	MOUSE45738	XENTR10882
OG0010307	MOUSE31019	XENTR07418
OG0010308	MOUSE54687	XENTR00680
OG0010309	MOUSE00439, MOUSE00436, MOUSE00437, MOUSE00438, MOUSE00433, MOUSE00434, MOUSE00435	XENTR07630
OG0010310	MOUSE15118, MOUSE15117	XENTR05626
OG0010311	MOUSE51731	XENTR11237
OG0010312	MOUSE12444	XENTR04611
OG0010314	MOUSE28742, MOUSE28740, MOUSE28741	XENTR01710
OG0010315	MOUSE51535, MOUSE51533	XENTR05275
OG0010316	MOUSE26486	XENTR07173
OG0010316	MOUSE39818	XENTR03329
OG0010317	MOUSE39821, MOUSE39819, MOUSE39820	XENTR03328
OG0010318	MOUSE36120, MOUSE36118	XENTR11570
OG0010318	MOUSE03232, MOUSE03231, MOUSE03233	XENTR13791
OG0010319	MOUSE08171, MOUSE08170, MOUSE08173, MOUSE08172, MOUSE08174	XENTR10763
OG0010320	MOUSE37060, MOUSE37058, MOUSE37064, MOUSE37065, MOUSE37063, MOUSE37062, MOUSE37061, MOUSE37059	XENTR13890
OG0010321	MOUSE24135	XENTR02612
OG0010321	MOUSE24130, MOUSE24131, MOUSE24128, MOUSE24133, MOUSE24132, MOUSE24134, MOUSE24129	XENTR07895
OG0010322	MOUSE54201	XENTR12601
OG0010323	MOUSE03592	XENTR16160
OG0010325	MOUSE37861, MOUSE37862	XENTR06328
OG0010326	MOUSE39583, MOUSE39584	XENTR15495
OG0010327	MOUSE13028	XENTR00908
OG0010328	MOUSE30941	XENTR15150
OG0010331	MOUSE19027, MOUSE19028, MOUSE19026	XENTR04498
OG0010332	MOUSE18607, MOUSE18609, MOUSE18608	XENTR10901, XENTR12181
OG0010333	MOUSE09249, MOUSE09248, MOUSE09246, MOUSE09247, MOUSE09245	XENTR15674
OG0010334	MOUSE55341	XENTR17155
OG0010334	MOUSE48232, MOUSE48231	XENTR03280
OG0010335	MOUSE45163, MOUSE45161, MOUSE45162, MOUSE45164, MOUSE45165	XENTR15464, XENTR15463
OG0010336	MOUSE26316	XENTR08761
OG0010336	MOUSE14750	XENTR03798, XENTR03799, XENTR03800
OG0010337	MOUSE50968, MOUSE50966, MOUSE50969, MOUSE50967	XENTR06031
OG0010337	MOUSE16501	XENTR15578
OG0010338	MOUSE08538, MOUSE08539, MOUSE08536, MOUSE08535	XENTR03170
OG0010341	MOUSE02879	XENTR03390
OG0010341	MOUSE23006, MOUSE23005, MOUSE23004	XENTR01069, XENTR01068
OG0010342	MOUSE24817, MOUSE24816	XENTR05522, XENTR05521
OG0010343	MOUSE27790, MOUSE27791	XENTR14235, XENTR14234, XENTR14233
OG0010344	MOUSE00459	XENTR11173
OG0010344	MOUSE00458	XENTR11172
OG0010345	MOUSE48733, MOUSE48734, MOUSE48732, MOUSE48731, MOUSE48730, MOUSE48728, MOUSE48729	XENTR12200
OG0010346	MOUSE07200	XENTR10966
OG0010347	MOUSE03947	XENTR18662
OG0010347	MOUSE12341, MOUSE12342, MOUSE12343, MOUSE12344, MOUSE12338, MOUSE12339	XENTR19262
OG0010348	MOUSE42782, MOUSE42779, MOUSE42781, MOUSE42778, MOUSE42780, MOUSE42777	XENTR02082
OG0010349	MOUSE06047, MOUSE06046	XENTR10246
OG0010352	MOUSE36742, MOUSE36743	XENTR11721
OG0010353	MOUSE31644, MOUSE31643	XENTR05584
OG0010354	MOUSE25670	XENTR14944
OG0010355	MOUSE42286, MOUSE42287, MOUSE42285, MOUSE42288	XENTR19103, XENTR16358
OG0010369	MOUSE09606, MOUSE09604, MOUSE09605	XENTR05713
OG0010372	MOUSE17161, MOUSE40540	XENTR06460
OG0010410	MOUSE08303, MOUSE08302, MOUSE08301, MOUSE08300, MOUSE08298, MOUSE08299, MOUSE08305, MOUSE08304	XENTR16617, XENTR16618, XENTR16943, XENTR16942
OG0010411	MOUSE40469, MOUSE40467, MOUSE40471, MOUSE40466, MOUSE40470, MOUSE40465, MOUSE40464, MOUSE40463, MOUSE40468, MOUSE40461, MOUSE40462	XENTR07899
OG0010490	MOUSE25237, MOUSE25238	XENTR16413
OG0010502	MOUSE37449	XENTR00887
OG0010525	MOUSE00621, MOUSE00622, MOUSE00619	XENTR13537
OG0010537	MOUSE33474, MOUSE33473	XENTR00044
OG0010540	MOUSE23702, MOUSE23704, MOUSE23703	XENTR01311
OG0010542	MOUSE27458	XENTR13079
OG0010548	MOUSE06834	XENTR06064
OG0010557	MOUSE34545	XENTR16003, XENTR16002
OG0010566	MOUSE35899, MOUSE35900, MOUSE35901	XENTR15061
OG0010570	MOUSE13412, MOUSE13411	XENTR05122
OG0010574	MOUSE30360	XENTR18681
OG0010575	MOUSE00142	XENTR16035
OG0010592	MOUSE33399	XENTR00066
OG0010592	MOUSE10495	XENTR04754
OG0010594	MOUSE00589, MOUSE00586, MOUSE00587, MOUSE00588, MOUSE00585	XENTR09395
OG0010595	MOUSE40050, MOUSE18797	XENTR03037, XENTR06569, XENTR06570
OG0010614	MOUSE39671, MOUSE39670, MOUSE39664, MOUSE39673, MOUSE39668, MOUSE39667	XENTR18271
OG0010617	MOUSE53466	XENTR18751
OG0010634	MOUSE26200	XENTR08603
OG0010660	MOUSE54852	XENTR11032
OG0010660	MOUSE12969, MOUSE12970	XENTR10821
OG0010661	MOUSE02160	XENTR13667
OG0010661	MOUSE47269, MOUSE47268	XENTR14130
OG0010663	MOUSE12701, MOUSE12706, MOUSE12705, MOUSE12703, MOUSE12704, MOUSE12702, MOUSE12700	XENTR19030
OG0010664	MOUSE17356, MOUSE17357	XENTR15341, XENTR15342
OG0010666	MOUSE38975, MOUSE38974	XENTR11810
OG0010667	MOUSE12869	XENTR06195
OG0010667	MOUSE19121	XENTR08585
OG0010669	MOUSE18677	XENTR04137, XENTR04136, XENTR04138
OG0010670	MOUSE01360, MOUSE01362, MOUSE01361, MOUSE01363, MOUSE01364	XENTR09843
OG0010671	MOUSE23017, MOUSE23016	XENTR03263
OG0010672	MOUSE40737, MOUSE40738	XENTR16461
OG0010673	MOUSE09275	XENTR15682
OG0010673	MOUSE09276	XENTR01711
OG0010674	MOUSE20315, MOUSE20314, MOUSE20313, MOUSE20311, MOUSE20312	XENTR14113
OG0010675	MOUSE33576, MOUSE33575	XENTR00016
OG0010676	MOUSE37941	XENTR06439
OG0010676	MOUSE04541	XENTR04942
OG0010677	MOUSE42334, MOUSE02976	XENTR12774
OG0010678	MOUSE54191, MOUSE54188, MOUSE54190, MOUSE54189	XENTR05261
OG0010679	MOUSE33948, MOUSE33950, MOUSE33947, MOUSE33949	XENTR07948, XENTR07947
OG0010680	MOUSE22768, MOUSE22769	XENTR03201
OG0010681	MOUSE41476, MOUSE41475, MOUSE41473, MOUSE41474	XENTR16069
OG0010682	MOUSE42306, MOUSE42309, MOUSE42308, MOUSE42310, MOUSE42307, MOUSE42312	XENTR11207
OG0010684	MOUSE51953, MOUSE51954, MOUSE51955, MOUSE51951, MOUSE51956, MOUSE51952	XENTR17028, XENTR17029
OG0010685	MOUSE39211, MOUSE39205, MOUSE39209, MOUSE39207, MOUSE39210, MOUSE39208, MOUSE39206	XENTR00730
OG0010686	MOUSE40902	XENTR11230
OG0010686	MOUSE41997, MOUSE41996	XENTR14522
OG0010687	MOUSE51008, MOUSE51006, MOUSE51007	XENTR02600
OG0010687	MOUSE30885	XENTR14428
OG0010688	MOUSE29753, MOUSE29754	XENTR01025
OG0010688	MOUSE03379, MOUSE03380	XENTR16090
OG0010689	MOUSE25329	XENTR17170
OG0010692	MOUSE26138, MOUSE26139, MOUSE26142, MOUSE26143, MOUSE26140	XENTR18231
OG0010692	MOUSE26141	XENTR03760
OG0010693	MOUSE35675, MOUSE35680, MOUSE35676, MOUSE35677, MOUSE35679	XENTR19076
OG0010694	MOUSE24053, MOUSE24052, MOUSE24054, MOUSE24048, MOUSE24049	XENTR04686
OG0010695	MOUSE06935, MOUSE23042, MOUSE06932, MOUSE06933, MOUSE06934	XENTR03174
OG0010696	MOUSE00205, MOUSE00206, MOUSE00208, MOUSE00207	XENTR12395
OG0010698	MOUSE22214, MOUSE22215, MOUSE22216	XENTR08398
OG0010699	MOUSE29874	XENTR14821
OG0010699	MOUSE29876, MOUSE29875	XENTR14822
OG0010700	MOUSE15149, MOUSE15148, MOUSE15150	XENTR10395, XENTR10396
OG0010703	MOUSE05894, MOUSE05889, MOUSE05892, MOUSE05891, MOUSE05893, MOUSE05890	XENTR16674
OG0010705	MOUSE45689	XENTR17825, XENTR17824
OG0010706	MOUSE09957, MOUSE09956, MOUSE09952	XENTR16890, XENTR16889
OG0010707	MOUSE03124, MOUSE03122	XENTR08725
OG0010707	MOUSE36064, MOUSE36065, MOUSE36063, MOUSE36067, MOUSE36066	XENTR12462
OG0010709	MOUSE30237, MOUSE30239, MOUSE30241, MOUSE30242, MOUSE30243, MOUSE30240, MOUSE30238, MOUSE30235, MOUSE30236	XENTR18206
OG0010710	MOUSE05867	XENTR02754, XENTR04433
OG0010742	MOUSE21570, MOUSE21574, MOUSE21571	XENTR06592
OG0010843	MOUSE34494	XENTR16472
OG0010844	MOUSE14491, MOUSE14492	XENTR01356
OG0010859	MOUSE31488	XENTR04870
OG0010864	MOUSE28837, MOUSE28838	XENTR02967
OG0010874	MOUSE32935	XENTR13942
OG0010874	MOUSE33574	XENTR00018
OG0010875	MOUSE41001	XENTR16466
OG0010876	MOUSE02757	XENTR04544
OG0010879	MOUSE23058	XENTR03239
OG0010887	MOUSE35935, MOUSE35934, MOUSE35933	XENTR12636
OG0010898	MOUSE12492	XENTR10778, XENTR18137
OG0010903	MOUSE24880, MOUSE24881	XENTR06397
OG0010915	MOUSE52396	XENTR15413
OG0010916	MOUSE10582, MOUSE10583	XENTR15361
OG0010962	MOUSE08972, MOUSE08971	XENTR08356
OG0010985	MOUSE00225	XENTR08009
OG0010987	MOUSE25806, MOUSE25807	XENTR06825
OG0010989	MOUSE53456	XENTR18741
OG0010994	MOUSE42815, MOUSE42814, MOUSE42813	XENTR18757
OG0011024	MOUSE46987, MOUSE46990, MOUSE46989	XENTR10149
OG0011025	MOUSE09029, MOUSE09028, MOUSE08999, MOUSE08986, MOUSE08987, MOUSE08988	XENTR11488, XENTR16717, XENTR10600
OG0011027	MOUSE45888	XENTR16026
OG0011028	MOUSE15640, MOUSE15644, MOUSE15643, MOUSE15642, MOUSE15641	XENTR06106
OG0011029	MOUSE13027	XENTR00911
OG0011030	MOUSE08293	XENTR07195
OG0011031	MOUSE21376, MOUSE21375, MOUSE21372, MOUSE21373, MOUSE21374, MOUSE21371	XENTR12822
OG0011032	MOUSE06407	XENTR13844
OG0011033	MOUSE53435	XENTR03380
OG0011034	MOUSE36161	XENTR11559
OG0011034	MOUSE29859, MOUSE29858, MOUSE29860	XENTR09362
OG0011036	MOUSE16203	XENTR12539
OG0011038	MOUSE07690	XENTR11711
OG0011040	MOUSE23615	XENTR13301
OG0011042	MOUSE51184, MOUSE51185	XENTR10444
OG0011042	MOUSE51186	XENTR10445
OG0011043	MOUSE43191, MOUSE43189, MOUSE43190, MOUSE43192, MOUSE43188, MOUSE43187	XENTR11977
OG0011044	MOUSE11454, MOUSE11453, MOUSE11451, MOUSE11452, MOUSE11455	XENTR13544
OG0011045	MOUSE39595, MOUSE39593, MOUSE39594	XENTR18461
OG0011047	MOUSE06782, MOUSE06783, MOUSE06781	XENTR06057
OG0011048	MOUSE35728, MOUSE35729, MOUSE35726, MOUSE35727, MOUSE35725	XENTR18496
OG0011049	MOUSE54590	XENTR05931
OG0011049	MOUSE45276	XENTR09717
OG0011050	MOUSE50544	XENTR14810
OG0011053	MOUSE34373	XENTR11892
OG0011053	MOUSE32212	XENTR15053
OG0011054	MOUSE42279, MOUSE42280, MOUSE42278	XENTR13653
OG0011055	MOUSE14028, MOUSE14027	XENTR04820
OG0011056	MOUSE24510, MOUSE24508, MOUSE01599, MOUSE30381, MOUSE30380, MOUSE30379, MOUSE30378, MOUSE30377	XENTR18587
OG0011058	MOUSE17220	XENTR11765
OG0011058	MOUSE25891, MOUSE25889, MOUSE25890	XENTR18334
OG0011059	MOUSE55301, MOUSE55300	XENTR04954
OG0011060	MOUSE09121, MOUSE09120, MOUSE09119	XENTR08170
OG0011061	MOUSE10385	XENTR05817
OG0011064	MOUSE51040, MOUSE51038, MOUSE51037, MOUSE51041, MOUSE51044, MOUSE51042, MOUSE51043	XENTR06027
OG0011065	MOUSE19513, MOUSE19512, MOUSE19511, MOUSE19510	XENTR00559
OG0011066	MOUSE26264, MOUSE26263, MOUSE26262, MOUSE26261, MOUSE26265	XENTR03140
OG0011067	MOUSE32664, MOUSE32665, MOUSE32663	XENTR04302
OG0011068	MOUSE19592	XENTR09723
OG0011069	MOUSE14367, MOUSE14366	XENTR18466
OG0011070	MOUSE43594, MOUSE43595, MOUSE43596, MOUSE43593	XENTR17808, XENTR17312
OG0011071	MOUSE33328, MOUSE33330, MOUSE33329	XENTR00084
OG0011073	MOUSE16110	XENTR00650
OG0011073	MOUSE47625	XENTR10572
OG0011074	MOUSE22987, MOUSE22986, MOUSE22984, MOUSE22985	XENTR01084
OG0011075	MOUSE48706, MOUSE48705, MOUSE48704, MOUSE48701, MOUSE48703, MOUSE48702	XENTR03569
OG0011076	MOUSE04745, MOUSE04744, MOUSE04746	XENTR17868
OG0011077	MOUSE41976, MOUSE41977, MOUSE41975, MOUSE41978	XENTR18788
