Orthogroup	MOUSE	SACKO_ok
OG0007991	MOUSE27470, MOUSE27471	SACKO_32379
OG0007992	MOUSE43732	SACKO_31876
OG0007993	MOUSE24793	SACKO_25754
OG0007994	MOUSE18237	SACKO_01285
OG0007995	MOUSE22157	SACKO_19034
OG0007996	MOUSE41392	SACKO_22351
OG0007997	MOUSE16634	SACKO_09376
OG0007998	MOUSE35513	SACKO_27924
OG0007999	MOUSE05858	SACKO_32499
OG0008000	MOUSE35615	SACKO_19762
OG0008001	MOUSE40259	SACKO_01719, SACKO_27673
OG0008002	MOUSE09190, MOUSE09188, MOUSE09189	SACKO_11260
OG0008003	MOUSE04039, MOUSE04040, MOUSE03055	SACKO_02140
OG0008004	MOUSE11865	SACKO_05250
OG0008006	MOUSE54878, MOUSE54877	SACKO_30331
OG0008007	MOUSE33098	SACKO_08634
OG0008008	MOUSE38553	SACKO_05696
OG0008009	MOUSE30632, MOUSE30631	SACKO_23976
OG0008011	MOUSE52842	SACKO_30693
OG0008012	MOUSE05679, MOUSE05680	SACKO_33385
OG0008013	MOUSE25100	SACKO_12890
OG0008014	MOUSE04965	SACKO_28685
OG0008016	MOUSE44552, MOUSE44554	SACKO_22465
OG0008017	MOUSE53612, MOUSE53611	SACKO_25444
OG0008018	MOUSE21112	SACKO_12472
OG0008019	MOUSE38391, MOUSE38392, MOUSE38393	SACKO_18958
OG0008020	MOUSE16705, MOUSE16706	SACKO_17703
OG0008021	MOUSE26159, MOUSE26158, MOUSE05616	SACKO_12859
OG0008023	MOUSE34579	SACKO_09605
OG0008025	MOUSE38601, MOUSE38602	SACKO_09938
OG0008026	MOUSE01841	SACKO_26962
OG0008027	MOUSE27459	SACKO_03520
OG0008028	MOUSE18970	SACKO_11437
OG0008029	MOUSE38049, MOUSE38051, MOUSE38050, MOUSE38048	SACKO_16774
OG0008030	MOUSE02676	SACKO_07101
OG0008031	MOUSE17164	SACKO_23288
OG0008036	MOUSE38494, MOUSE38495	SACKO_10626
OG0008037	MOUSE51727, MOUSE51728, MOUSE51726	SACKO_32248
OG0008038	MOUSE11252, MOUSE11251	SACKO_02408
OG0008039	MOUSE02803, MOUSE02801, MOUSE02802	SACKO_29719
OG0008040	MOUSE00546, MOUSE00547	SACKO_13868
OG0008041	MOUSE39464	SACKO_13353
OG0008044	MOUSE49718	SACKO_15507, SACKO_15501
OG0008045	MOUSE38959	SACKO_15996
OG0008046	MOUSE13966	SACKO_16152
OG0008047	MOUSE24941	SACKO_26475
OG0008048	MOUSE32098	SACKO_25071
OG0008049	MOUSE38264, MOUSE38265, MOUSE38263	SACKO_05453
OG0008050	MOUSE10211, MOUSE10210	SACKO_11709
OG0008051	MOUSE46156	SACKO_31677
OG0008052	MOUSE27478, MOUSE27479	SACKO_22237
OG0008053	MOUSE06924	SACKO_21137
OG0008054	MOUSE11400	SACKO_06880
OG0008055	MOUSE02341, MOUSE02340	SACKO_23623
OG0008056	MOUSE41869, MOUSE54587	SACKO_13916
OG0008057	MOUSE01159	SACKO_28460
OG0008058	MOUSE43492, MOUSE43491, MOUSE43493	SACKO_30522
OG0008059	MOUSE34246	SACKO_29539
OG0008060	MOUSE30978, MOUSE30977	SACKO_05867, SACKO_05879
OG0008061	MOUSE21557	SACKO_02916
OG0008062	MOUSE27723	SACKO_11741
OG0008063	MOUSE44235, MOUSE44236, MOUSE23518	SACKO_13242
OG0008064	MOUSE50499	SACKO_13518
OG0008065	MOUSE14444	SACKO_15448
OG0008066	MOUSE51552, MOUSE51553	SACKO_22466
OG0008067	MOUSE00282	SACKO_13666
OG0008068	MOUSE48257, MOUSE03609	SACKO_30643
OG0008069	MOUSE01436, MOUSE01435	SACKO_27016
OG0008071	MOUSE33353, MOUSE33351	SACKO_18137
OG0008072	MOUSE34512	SACKO_26658
OG0008073	MOUSE25534, MOUSE25536, MOUSE25535	SACKO_08199
OG0008074	MOUSE04904	SACKO_25720
OG0008075	MOUSE53504	SACKO_09513
OG0008076	MOUSE14585	SACKO_18740
OG0008077	MOUSE38437, MOUSE38438	SACKO_20446
OG0008078	MOUSE14810	SACKO_11233
OG0008079	MOUSE29279	SACKO_29403
OG0008080	MOUSE20489	SACKO_32169
OG0008081	MOUSE53380, MOUSE53379	SACKO_26746
OG0008083	MOUSE07873, MOUSE07872	SACKO_14639
OG0008084	MOUSE27355, MOUSE27354	SACKO_18088
OG0008085	MOUSE24926, MOUSE24925	SACKO_21853
OG0008086	MOUSE46702, MOUSE46701, MOUSE46699, MOUSE46700	SACKO_07073
OG0008087	MOUSE22259	SACKO_06410
OG0008088	MOUSE07403, MOUSE07402, MOUSE07404, MOUSE07405	SACKO_17449, SACKO_09155
OG0008089	MOUSE35431, MOUSE35430	SACKO_25219, SACKO_23693
OG0008090	MOUSE24879	SACKO_14935
OG0008091	MOUSE37931	SACKO_03776
OG0008092	MOUSE27033	SACKO_08858
OG0008093	MOUSE47969, MOUSE47970	SACKO_10714, SACKO_18849, SACKO_18387, SACKO_18384, SACKO_11406
OG0008094	MOUSE04003	SACKO_26605
OG0008098	MOUSE03050, MOUSE03051, MOUSE03048, MOUSE03049	SACKO_12036
OG0008099	MOUSE15084, MOUSE15083	SACKO_20966
OG0008100	MOUSE34299	SACKO_32212
OG0008103	MOUSE20324	SACKO_24074, SACKO_17692
OG0008104	MOUSE21169	SACKO_21676
OG0008105	MOUSE18640	SACKO_34007
OG0008106	MOUSE40744	SACKO_30348
OG0008107	MOUSE13346, MOUSE13345, MOUSE13343	SACKO_05009
OG0008108	MOUSE49140	SACKO_04879
OG0008109	MOUSE04381	SACKO_00710
OG0008110	MOUSE19115	SACKO_18116
OG0008111	MOUSE51658	SACKO_16998
OG0008112	MOUSE07048, MOUSE07049	SACKO_22143, SACKO_22177
OG0008113	MOUSE19677, MOUSE19678	SACKO_17767
OG0008114	MOUSE04832, MOUSE04836, MOUSE04834, MOUSE04835, MOUSE04837, MOUSE04833, MOUSE04844, MOUSE04831, MOUSE04830, MOUSE04839	SACKO_13453, SACKO_25606
OG0008115	MOUSE07116, MOUSE07117	SACKO_25742, SACKO_25756, SACKO_25718
OG0008116	MOUSE05109, MOUSE17127, MOUSE17126	SACKO_27304
OG0008117	MOUSE30491	SACKO_16713
OG0008119	MOUSE38287, MOUSE38288, MOUSE38286, MOUSE38285	SACKO_07755
OG0008120	MOUSE33881, MOUSE33880	SACKO_05254
OG0008123	MOUSE20102	SACKO_02181
OG0008125	MOUSE03193	SACKO_16087
OG0008126	MOUSE30359, MOUSE30358	SACKO_00656
OG0008127	MOUSE38827	SACKO_31710
OG0008136	MOUSE28809, MOUSE28808, MOUSE28786	SACKO_24610
OG0008143	MOUSE03471	SACKO_14545
OG0008151	MOUSE11475, MOUSE36893	SACKO_32660
OG0008156	MOUSE27925, MOUSE27926	SACKO_33842
OG0008199	MOUSE48254, MOUSE48255	SACKO_30638
OG0008201	MOUSE40639	SACKO_26429
OG0008202	MOUSE24115, MOUSE24113	SACKO_14808
OG0008203	MOUSE09562	SACKO_21692
OG0008204	MOUSE49397	SACKO_18777
OG0008205	MOUSE25529	SACKO_03974
OG0008206	MOUSE23600, MOUSE23598	SACKO_32907
OG0008208	MOUSE40748	SACKO_07952
OG0008211	MOUSE32435, MOUSE32437, MOUSE32436	SACKO_17251
OG0008212	MOUSE05306	SACKO_10401
OG0008213	MOUSE16108	SACKO_30790
OG0008215	MOUSE29766, MOUSE29768, MOUSE29767	SACKO_01938
OG0008216	MOUSE07747, MOUSE07748	SACKO_03841
OG0008217	MOUSE14169	SACKO_06740
OG0008218	MOUSE03940, MOUSE03941	SACKO_22107
OG0008219	MOUSE21536	SACKO_24484
OG0008220	MOUSE21741, MOUSE55013	SACKO_06870, SACKO_06797
OG0008221	MOUSE49185, MOUSE49186, MOUSE49183, MOUSE49184, MOUSE49182, MOUSE49180, MOUSE49181	SACKO_19664, SACKO_19665
OG0008223	MOUSE53844	SACKO_16674, SACKO_13005
OG0008224	MOUSE49803	SACKO_26776
OG0008225	MOUSE03205, MOUSE03206	SACKO_02376, SACKO_08273
OG0008227	MOUSE09612, MOUSE09611	SACKO_26035
OG0008228	MOUSE40851, MOUSE40852	SACKO_28438
OG0008229	MOUSE25293	SACKO_22572
OG0008230	MOUSE12257, MOUSE12256, MOUSE12255	SACKO_26842
OG0008231	MOUSE21427	SACKO_03382
OG0008232	MOUSE04305	SACKO_00063
OG0008234	MOUSE06514	SACKO_28776
OG0008235	MOUSE33786	SACKO_12572
OG0008236	MOUSE25027, MOUSE25026, MOUSE25029, MOUSE25024	SACKO_17189
OG0008237	MOUSE18526	SACKO_22871
OG0008238	MOUSE42133	SACKO_29019
OG0008239	MOUSE11043, MOUSE11045, MOUSE11044	SACKO_29669
OG0008240	MOUSE03130, MOUSE03131, MOUSE03129	SACKO_29307
OG0008242	MOUSE31940	SACKO_14538
OG0008243	MOUSE00601	SACKO_14032
OG0008244	MOUSE17159	SACKO_23501
OG0008245	MOUSE32837, MOUSE32836, MOUSE32834, MOUSE32835	SACKO_33275
OG0008246	MOUSE02515	SACKO_29156
OG0008247	MOUSE21291, MOUSE21289, MOUSE21290	SACKO_25554
OG0008249	MOUSE50402	SACKO_23195
OG0008250	MOUSE48584, MOUSE48582, MOUSE48583	SACKO_12095
OG0008251	MOUSE03565, MOUSE03564	SACKO_22882
OG0008252	MOUSE19494	SACKO_11641
OG0008253	MOUSE36185	SACKO_01081
OG0008254	MOUSE30294, MOUSE30293	SACKO_22413
OG0008256	MOUSE06806, MOUSE06805	SACKO_12462
OG0008258	MOUSE24600	SACKO_00671
OG0008259	MOUSE06588	SACKO_18354
OG0008260	MOUSE32573, MOUSE32574	SACKO_02102, SACKO_28251
OG0008261	MOUSE45085, MOUSE45084	SACKO_14482
OG0008262	MOUSE25792	SACKO_22769
OG0008263	MOUSE20129	SACKO_11998
OG0008264	MOUSE19474, MOUSE19475	SACKO_11849
OG0008265	MOUSE54252, MOUSE54253	SACKO_23421
OG0008266	MOUSE27562, MOUSE27560, MOUSE27559, MOUSE27561	SACKO_11268
OG0008267	MOUSE14481	SACKO_16208
OG0008268	MOUSE25991	SACKO_08079
OG0008269	MOUSE15742	SACKO_08080
OG0008270	MOUSE33910, MOUSE33909, MOUSE33908	SACKO_16397
OG0008271	MOUSE18408, MOUSE18409	SACKO_19679
OG0008272	MOUSE27157	SACKO_03563
OG0008273	MOUSE04041	SACKO_02139
OG0008274	MOUSE11231, MOUSE11230	SACKO_23409, SACKO_23459
OG0008275	MOUSE32147	SACKO_29518
OG0008277	MOUSE45807, MOUSE45808, MOUSE45806	SACKO_17393
OG0008278	MOUSE37521, MOUSE37522	SACKO_08579, SACKO_08569
OG0008279	MOUSE30023	SACKO_11351
OG0008280	MOUSE15649, MOUSE15650, MOUSE15651	SACKO_26138
OG0008281	MOUSE20422	SACKO_09080
OG0008282	MOUSE33644, MOUSE33643	SACKO_14719
OG0008283	MOUSE37554	SACKO_20114
OG0008284	MOUSE42759	SACKO_29246, SACKO_24601, SACKO_04447
OG0008285	MOUSE49674, MOUSE19869	SACKO_25777
OG0008286	MOUSE28342, MOUSE28340, MOUSE28341	SACKO_13441
OG0008288	MOUSE34482, MOUSE34483, MOUSE34484	SACKO_31093
OG0008289	MOUSE25931, MOUSE25928, MOUSE25929, MOUSE25930	SACKO_11740
OG0008290	MOUSE45820	SACKO_06339
OG0008291	MOUSE03973	SACKO_19274
OG0008292	MOUSE51354, MOUSE51357, MOUSE51356, MOUSE51355, MOUSE51353	SACKO_04504
OG0008293	MOUSE44885	SACKO_15843
OG0008294	MOUSE40379, MOUSE40378	SACKO_16631
OG0008295	MOUSE18641	SACKO_04016
OG0008296	MOUSE29831	SACKO_11128
OG0008297	MOUSE02733	SACKO_29550
OG0008299	MOUSE05064	SACKO_03025
OG0008300	MOUSE32479, MOUSE32478	SACKO_18567
OG0008301	MOUSE21452, MOUSE21454, MOUSE21453	SACKO_30269
OG0008303	MOUSE08135, MOUSE08134	SACKO_17946
OG0008304	MOUSE12873	SACKO_22118
OG0008305	MOUSE22982, MOUSE22981	SACKO_33157
OG0008306	MOUSE22445	SACKO_26684
OG0008307	MOUSE42015, MOUSE42014	SACKO_04416
OG0008308	MOUSE15830	SACKO_18532
OG0008309	MOUSE23667	SACKO_15838
OG0008312	MOUSE06342, MOUSE06343	SACKO_24913
OG0008313	MOUSE06076	SACKO_28750
OG0008314	MOUSE23295	SACKO_33386
OG0008317	MOUSE25313, MOUSE25314, MOUSE25312	SACKO_22799
OG0008318	MOUSE07051	SACKO_29977
OG0008319	MOUSE34558, MOUSE34557	SACKO_05521
OG0008320	MOUSE03245	SACKO_33638
OG0008323	MOUSE32251, MOUSE32249, MOUSE32250	SACKO_04576
OG0008324	MOUSE38215, MOUSE38211, MOUSE38212	SACKO_24513
OG0008325	MOUSE49672	SACKO_15873
OG0008326	MOUSE09200	SACKO_18259
OG0008327	MOUSE38338	SACKO_15296
OG0008328	MOUSE36237	SACKO_06809
OG0008329	MOUSE26603, MOUSE26604	SACKO_06647
OG0008331	MOUSE24779	SACKO_09134
OG0008333	MOUSE15471, MOUSE15470	SACKO_22323
OG0008334	MOUSE26074, MOUSE26073, MOUSE26076, MOUSE26075	SACKO_13414
OG0008335	MOUSE17521	SACKO_32723
OG0008336	MOUSE06998, MOUSE06997	SACKO_23716
OG0008337	MOUSE16044	SACKO_00845
OG0008339	MOUSE00162	SACKO_11311
OG0008340	MOUSE41261, MOUSE41260, MOUSE41259	SACKO_10853
OG0008341	MOUSE10989	SACKO_17044
OG0008343	MOUSE40395	SACKO_31714
OG0008345	MOUSE27623	SACKO_00206
OG0008346	MOUSE18622	SACKO_07850
OG0008347	MOUSE05732, MOUSE05731	SACKO_18606
OG0008348	MOUSE27879	SACKO_27591
OG0008349	MOUSE32632, MOUSE54196, MOUSE54197, MOUSE54195	SACKO_19789
OG0008350	MOUSE38590, MOUSE38589	SACKO_18100
OG0008351	MOUSE04900	SACKO_02050
OG0008352	MOUSE19537	SACKO_08714
OG0008353	MOUSE39137	SACKO_23423
OG0008354	MOUSE04001, MOUSE03998, MOUSE03999, MOUSE04000	SACKO_05543, SACKO_22015
OG0008355	MOUSE02946	SACKO_09388
OG0008356	MOUSE34752, MOUSE34753	SACKO_13482
OG0008357	MOUSE51709	SACKO_01851
OG0008358	MOUSE49468	SACKO_17400
OG0008359	MOUSE28624, MOUSE28623	SACKO_01677
OG0008361	MOUSE34215, MOUSE34216	SACKO_28899
OG0008363	MOUSE20096	SACKO_04760
OG0008364	MOUSE40460, MOUSE19202	SACKO_24113
OG0008365	MOUSE47488, MOUSE47487	SACKO_19452
OG0008367	MOUSE00805	SACKO_05986
OG0008368	MOUSE23007	SACKO_17270
OG0008369	MOUSE04340	SACKO_05405, SACKO_13146
OG0008370	MOUSE05733	SACKO_21037, SACKO_13974
OG0008371	MOUSE37803	SACKO_25502
OG0008371	MOUSE33620	SACKO_02279
OG0008373	MOUSE45946, MOUSE45944, MOUSE45947, MOUSE45945	SACKO_33144
OG0008374	MOUSE14511, MOUSE14510, MOUSE14509	SACKO_27538
OG0008376	MOUSE15941, MOUSE15940	SACKO_10675
OG0008377	MOUSE22163	SACKO_12918
OG0008378	MOUSE22334	SACKO_10377
OG0008380	MOUSE49927	SACKO_02033
OG0008381	MOUSE40504, MOUSE40505, MOUSE40503	SACKO_07159
OG0008382	MOUSE49441	SACKO_29648
OG0008383	MOUSE34762	SACKO_02076
OG0008384	MOUSE24715	SACKO_16265
OG0008386	MOUSE06103	SACKO_27472
OG0008387	MOUSE14625	SACKO_33021
OG0008388	MOUSE18115	SACKO_32385
OG0008391	MOUSE31808, MOUSE31810, MOUSE31807, MOUSE31809	SACKO_17634
OG0008392	MOUSE38718, MOUSE38720	SACKO_00948
OG0008394	MOUSE52758	SACKO_07958
OG0008396	MOUSE49778, MOUSE49776, MOUSE49770, MOUSE49774, MOUSE49771, MOUSE49772, MOUSE49777	SACKO_26838
OG0008399	MOUSE15178	SACKO_20170
OG0008400	MOUSE48926, MOUSE48925	SACKO_29258
OG0008401	MOUSE23402	SACKO_32056
OG0008403	MOUSE33924	SACKO_10358
OG0008404	MOUSE25508	SACKO_19494
OG0008406	MOUSE33617	SACKO_09774
OG0008411	MOUSE04972	SACKO_31238
OG0008412	MOUSE30174	SACKO_31465
OG0008414	MOUSE30701, MOUSE30700	SACKO_24605
OG0008415	MOUSE36483	SACKO_10605
OG0008416	MOUSE07359	SACKO_07981
OG0008418	MOUSE25043, MOUSE25044	SACKO_27284
OG0008419	MOUSE18765, MOUSE18766	SACKO_09089
OG0008422	MOUSE20240	SACKO_05233
OG0008424	MOUSE10607	SACKO_12089
OG0008425	MOUSE13712, MOUSE13714, MOUSE13711, MOUSE13713	SACKO_18969
OG0008427	MOUSE00582, MOUSE00581, MOUSE00583	SACKO_03641
OG0008432	MOUSE15901, MOUSE15902, MOUSE15903, MOUSE15900	SACKO_28234, SACKO_00092
OG0008435	MOUSE46890, MOUSE46889, MOUSE46888, MOUSE46885, MOUSE46884, MOUSE46886, MOUSE46887	SACKO_21475
OG0008437	MOUSE47340, MOUSE47342, MOUSE47341, MOUSE47338, MOUSE47339	SACKO_06418
OG0008443	MOUSE16518, MOUSE16519, MOUSE16517	SACKO_30306
OG0008444	MOUSE20166, MOUSE20165	SACKO_29560
OG0008448	MOUSE07043, MOUSE07042	SACKO_05222
OG0008450	MOUSE03978, MOUSE14015	SACKO_23499
OG0008453	MOUSE41761, MOUSE41760, MOUSE41763, MOUSE41765, MOUSE41764, MOUSE41762	SACKO_05043
OG0008457	MOUSE28106, MOUSE28105	SACKO_05188
OG0008460	MOUSE00489	SACKO_33514, SACKO_08285
OG0008464	MOUSE43831, MOUSE43834	SACKO_23939
OG0008465	MOUSE10384, MOUSE44771, MOUSE44769, MOUSE44768, MOUSE44770	SACKO_12097
OG0008507	MOUSE44759	SACKO_11856
OG0008509	MOUSE34577, MOUSE34578	SACKO_34165
OG0008513	MOUSE14257, MOUSE14258, MOUSE14256	SACKO_33349
OG0008514	MOUSE48251, MOUSE48252, MOUSE48253, MOUSE48250, MOUSE48249, MOUSE48248	SACKO_30655
OG0008516	MOUSE27413, MOUSE27412	SACKO_01041
OG0008522	MOUSE10300, MOUSE10301	SACKO_23868, SACKO_23849, SACKO_23865
OG0008524	MOUSE46417	SACKO_18249
OG0008526	MOUSE33339, MOUSE33340	SACKO_18162
OG0008527	MOUSE24397	SACKO_27989
OG0008528	MOUSE29923	SACKO_33117
OG0008530	MOUSE48146	SACKO_05849
OG0008531	MOUSE30013	SACKO_22344, SACKO_33747
OG0008532	MOUSE20164	SACKO_06309
OG0008533	MOUSE00669	SACKO_33065
OG0008534	MOUSE44356	SACKO_27269
OG0008535	MOUSE40365, MOUSE40364	SACKO_06283
OG0008536	MOUSE05717, MOUSE05718	SACKO_19691
OG0008538	MOUSE19255	SACKO_01909
OG0008539	MOUSE49159	SACKO_17926
OG0008540	MOUSE30667	SACKO_15517
OG0008542	MOUSE01620	SACKO_11862
OG0008544	MOUSE49388, MOUSE49387	SACKO_10542
OG0008545	MOUSE40415, MOUSE40414	SACKO_10539
OG0008546	MOUSE19697	SACKO_00283
OG0008550	MOUSE34884, MOUSE34885, MOUSE34886	SACKO_20311
OG0008551	MOUSE45026, MOUSE45027, MOUSE45028	SACKO_03644
OG0008555	MOUSE21750	SACKO_10140
OG0008556	MOUSE24601, MOUSE24603	SACKO_00676
OG0008557	MOUSE11863, MOUSE11864	SACKO_29463
OG0008558	MOUSE20456	SACKO_10704
OG0008560	MOUSE17224, MOUSE17225, MOUSE17223	SACKO_05726
OG0008561	MOUSE04564	SACKO_07140
OG0008562	MOUSE32165, MOUSE32166	SACKO_29519
OG0008563	MOUSE37460	SACKO_03275
OG0008565	MOUSE19497, MOUSE19496	SACKO_32260
OG0008567	MOUSE16695	SACKO_02264, SACKO_32409
OG0008570	MOUSE15045	SACKO_04501
OG0008571	MOUSE49698	SACKO_29016, SACKO_29012
OG0008572	MOUSE16447, MOUSE16448	SACKO_20783
OG0008573	MOUSE32284	SACKO_17995
OG0008574	MOUSE34297, MOUSE34295, MOUSE34296	SACKO_08771
OG0008575	MOUSE42012, MOUSE42013	SACKO_03588
OG0008576	MOUSE46861, MOUSE46862	SACKO_02684
OG0008579	MOUSE09302	SACKO_21530
OG0008583	MOUSE09329, MOUSE09327, MOUSE09328	SACKO_11273
OG0008587	MOUSE07482	SACKO_01377
OG0008588	MOUSE06241	SACKO_24478
OG0008590	MOUSE13846, MOUSE13845	SACKO_22045
OG0008591	MOUSE17017	SACKO_18101
OG0008592	MOUSE25992	SACKO_27409
OG0008593	MOUSE17237, MOUSE52637, MOUSE17236	SACKO_33732
OG0008595	MOUSE52110, MOUSE52109, MOUSE52111	SACKO_27336
OG0008596	MOUSE38977	SACKO_12881
OG0008597	MOUSE48235	SACKO_25079
OG0008599	MOUSE18340	SACKO_16573
OG0008600	MOUSE21094	SACKO_03734
OG0008601	MOUSE03477	SACKO_14552
OG0008602	MOUSE18676	SACKO_20442
OG0008603	MOUSE01334	SACKO_25142
OG0008604	MOUSE45999, MOUSE46000, MOUSE45997, MOUSE45998	SACKO_04230
OG0008605	MOUSE40455, MOUSE40454	SACKO_24073
OG0008607	MOUSE01695, MOUSE24018, MOUSE24015, MOUSE24014	SACKO_20106
OG0008609	MOUSE38675	SACKO_19619
OG0008611	MOUSE23927	SACKO_08832
OG0008612	MOUSE23807, MOUSE23806	SACKO_16021
OG0008613	MOUSE39325, MOUSE39323, MOUSE39324, MOUSE39326	SACKO_21870
OG0008614	MOUSE44456	SACKO_15340
OG0008616	MOUSE30863, MOUSE30865, MOUSE30864	SACKO_21303, SACKO_21299
OG0008618	MOUSE41026, MOUSE41025	SACKO_16210
OG0008620	MOUSE20745, MOUSE20744	SACKO_29275
OG0008623	MOUSE50997, MOUSE50999, MOUSE51000, MOUSE50998, MOUSE51001	SACKO_29801
OG0008624	MOUSE14025	SACKO_15588
OG0008626	MOUSE12442	SACKO_16384
OG0008627	MOUSE19246, MOUSE19248	SACKO_29662
OG0008628	MOUSE38786, MOUSE38788, MOUSE38787	SACKO_24939
OG0008629	MOUSE19794	SACKO_07818
OG0008630	MOUSE04614	SACKO_18262
OG0008632	MOUSE04788	SACKO_28486
OG0008634	MOUSE24538	SACKO_02168
OG0008635	MOUSE35039, MOUSE29907, MOUSE29910, MOUSE29906, MOUSE29908	SACKO_28374
OG0008636	MOUSE51760	SACKO_08691
OG0008637	MOUSE22861, MOUSE22863	SACKO_22322
OG0008638	MOUSE08512	SACKO_21588
OG0008639	MOUSE28318, MOUSE28319	SACKO_01769
OG0008640	MOUSE21249	SACKO_05721
OG0008641	MOUSE37516, MOUSE37515	SACKO_01332
OG0008642	MOUSE28255, MOUSE28258	SACKO_15690
OG0008643	MOUSE23951, MOUSE23953, MOUSE23954, MOUSE23952, MOUSE23955	SACKO_20513, SACKO_20505
OG0008644	MOUSE40228	SACKO_13739
OG0008645	MOUSE28714, MOUSE28713	SACKO_04910
OG0008646	MOUSE53646	SACKO_12266
OG0008647	MOUSE01328, MOUSE01327	SACKO_15173
OG0008648	MOUSE20323	SACKO_12351
OG0008649	MOUSE27403, MOUSE27402	SACKO_17681
OG0008651	MOUSE50903, MOUSE50904	SACKO_32611
OG0008653	MOUSE38606, MOUSE38607	SACKO_06618
OG0008655	MOUSE01759	SACKO_21958
OG0008656	MOUSE18782, MOUSE18783	SACKO_17690
OG0008657	MOUSE02098	SACKO_05034
OG0008658	MOUSE06596	SACKO_00090
OG0008659	MOUSE15814	SACKO_05281
OG0008660	MOUSE39693	SACKO_05153
OG0008661	MOUSE46813	SACKO_30201
OG0008662	MOUSE15369, MOUSE15370	SACKO_04904
OG0008665	MOUSE47998	SACKO_20629, SACKO_20072
OG0008666	MOUSE24259, MOUSE24257, MOUSE24258, MOUSE24254, MOUSE24256, MOUSE24255, MOUSE24260	SACKO_12533
OG0008668	MOUSE12404	SACKO_33597
OG0008669	MOUSE03705	SACKO_04190
OG0008671	MOUSE07120, MOUSE07121, MOUSE07119	SACKO_25722
OG0008672	MOUSE19106	SACKO_12296
OG0008673	MOUSE10991	SACKO_02317
OG0008674	MOUSE48164, MOUSE48166, MOUSE48167, MOUSE48165	SACKO_19515
OG0008676	MOUSE36308, MOUSE36309	SACKO_16294
OG0008677	MOUSE53180, MOUSE53181	SACKO_11484
OG0008678	MOUSE02725, MOUSE02724	SACKO_00719
OG0008680	MOUSE03255, MOUSE03254	SACKO_03155
OG0008681	MOUSE47494	SACKO_28392
OG0008682	MOUSE18335	SACKO_15483
OG0008683	MOUSE30026, MOUSE30024, MOUSE30025	SACKO_22641
OG0008684	MOUSE23246	SACKO_04824
OG0008685	MOUSE49648, MOUSE49652, MOUSE49649, MOUSE49650, MOUSE49651	SACKO_25773
OG0008689	MOUSE50299, MOUSE07776, MOUSE07780, MOUSE50300, MOUSE50302, MOUSE50301, MOUSE50303	SACKO_19810
OG0008693	MOUSE06192	SACKO_17790
OG0008696	MOUSE14259	SACKO_30577
OG0008697	MOUSE32823, MOUSE32824, MOUSE32822, MOUSE32821	SACKO_03172
OG0008698	MOUSE32209, MOUSE34370, MOUSE34371	SACKO_30274
OG0008705	MOUSE50425, MOUSE50424	SACKO_11738
OG0008710	MOUSE13323	SACKO_09506, SACKO_14385
OG0008753	MOUSE17641	SACKO_13660
OG0008757	MOUSE15128, MOUSE15126, MOUSE15127	SACKO_00615
OG0008760	MOUSE03704, MOUSE03703	SACKO_07012
OG0008762	MOUSE42669, MOUSE42670	SACKO_02435
OG0008763	MOUSE27368	SACKO_11369
OG0008764	MOUSE16948	SACKO_22733
OG0008765	MOUSE08763, MOUSE08764, MOUSE26586	SACKO_22622
OG0008766	MOUSE19453	SACKO_12713, SACKO_14917
OG0008770	MOUSE05142	SACKO_06205
OG0008771	MOUSE06958	SACKO_14179
OG0008772	MOUSE03099, MOUSE03100	SACKO_33428, SACKO_25990
OG0008775	MOUSE44240, MOUSE44241, MOUSE44237, MOUSE44239, MOUSE44238	SACKO_22658
OG0008778	MOUSE51693, MOUSE51692	SACKO_12202
OG0008780	MOUSE07174, MOUSE07177, MOUSE07175, MOUSE07173	SACKO_00163
OG0008782	MOUSE13520, MOUSE13521	SACKO_09882
OG0008784	MOUSE03666, MOUSE03667	SACKO_07353
OG0008786	MOUSE24891	SACKO_26459
OG0008788	MOUSE26438, MOUSE26437	SACKO_04166
OG0008790	MOUSE24655, MOUSE24652	SACKO_12000
OG0008796	MOUSE12299, MOUSE12298	SACKO_25740
OG0008797	MOUSE02739, MOUSE02738	SACKO_08874
OG0008798	MOUSE48719	SACKO_23285
OG0008799	MOUSE17947, MOUSE17946	SACKO_22782
OG0008800	MOUSE17405, MOUSE17404	SACKO_24363
OG0008802	MOUSE46031, MOUSE46029, MOUSE46032, MOUSE46030	SACKO_28656
OG0008804	MOUSE07112, MOUSE07111	SACKO_05230
OG0008806	MOUSE02902, MOUSE02901	SACKO_28459
OG0008807	MOUSE05980	SACKO_14331, SACKO_03290
OG0008809	MOUSE33807	SACKO_20719
OG0008810	MOUSE51298, MOUSE51297	SACKO_27356
OG0008811	MOUSE32045, MOUSE32046	SACKO_12240
OG0008812	MOUSE07393, MOUSE07394	SACKO_02313
OG0008814	MOUSE00832, MOUSE00828, MOUSE00827, MOUSE00830, MOUSE00831, MOUSE00829	SACKO_11500
OG0008817	MOUSE31491, MOUSE31489, MOUSE31490	SACKO_18550
OG0008820	MOUSE34130	SACKO_28470
OG0008821	MOUSE33897, MOUSE33896	SACKO_20754
OG0008822	MOUSE15159, MOUSE15158	SACKO_33376
OG0008823	MOUSE04704	SACKO_19084
OG0008824	MOUSE25570	SACKO_09284
OG0008826	MOUSE48874	SACKO_23205
