Orthogroup	MOUSE	ORYLA
OG0008983	MOUSE19200, MOUSE19193, MOUSE19189, MOUSE19191, MOUSE19196, MOUSE19198, MOUSE19194, MOUSE19199, MOUSE19201, MOUSE19197, MOUSE19192	ORYLA20460
OG0008985	MOUSE28411	ORYLA13803
OG0008985	MOUSE32044	ORYLA01956, ORYLA20360
OG0008986	MOUSE00356	ORYLA11795
OG0008986	MOUSE18573	ORYLA06309
OG0008987	MOUSE00027, MOUSE00026	ORYLA11568
OG0008987	MOUSE07374, MOUSE07378, MOUSE07376, MOUSE07375, MOUSE07377	ORYLA10732, ORYLA11882
OG0008988	MOUSE36739	ORYLA02558
OG0008988	MOUSE40537, MOUSE40536	ORYLA20182
OG0008989	MOUSE47656, MOUSE47653, MOUSE47654, MOUSE47655	ORYLA10581
OG0008990	MOUSE39907, MOUSE39906, MOUSE39905, MOUSE39904	ORYLA09325
OG0008991	MOUSE18398	ORYLA13480
OG0008991	MOUSE32652, MOUSE32653, MOUSE32655, MOUSE32651	ORYLA16149
OG0008992	MOUSE42535, MOUSE17537, MOUSE42534, MOUSE42533, MOUSE15862, MOUSE15859, MOUSE15857, MOUSE15861, MOUSE15860, MOUSE15858, MOUSE15865	ORYLA04179
OG0008994	MOUSE17091	ORYLA00608, ORYLA00609
OG0009043	MOUSE10386	ORYLA17424
OG0009044	MOUSE10634	ORYLA17284
OG0009049	MOUSE14978, MOUSE14977	ORYLA00883, ORYLA16705
OG0009052	MOUSE38452	ORYLA18263
OG0009054	MOUSE45063, MOUSE45064	ORYLA12560
OG0009056	MOUSE27818, MOUSE27817	ORYLA18970
OG0009062	MOUSE32359	ORYLA17643
OG0009064	MOUSE29482	ORYLA08829
OG0009067	MOUSE39418	ORYLA17032
OG0009069	MOUSE17770	ORYLA02688
OG0009071	MOUSE00530	ORYLA11549
OG0009075	MOUSE10435	ORYLA17662
OG0009083	MOUSE21748	ORYLA05135
OG0009084	MOUSE35410	ORYLA15067
OG0009085	MOUSE34580	ORYLA13836
OG0009091	MOUSE04753, MOUSE04752	ORYLA00247
OG0009092	MOUSE01545, MOUSE01546, MOUSE01544, MOUSE01543	ORYLA06864
OG0009094	MOUSE05055, MOUSE05054	ORYLA00150
OG0009095	MOUSE49666, MOUSE49665	ORYLA15195
OG0009097	MOUSE24223, MOUSE24222, MOUSE24224, MOUSE53969, MOUSE53970, MOUSE53968	ORYLA06686
OG0009110	MOUSE22450, MOUSE22451	ORYLA09780
OG0009113	MOUSE19992, MOUSE04401, MOUSE04400, MOUSE04399	ORYLA04355
OG0009114	MOUSE54781, MOUSE54780	ORYLA01369
OG0009115	MOUSE17519	ORYLA06371
OG0009120	MOUSE10606, MOUSE10604	ORYLA17329
OG0009121	MOUSE07441, MOUSE07442	ORYLA11955
OG0009123	MOUSE12695, MOUSE12694	ORYLA18914
OG0009125	MOUSE34083, MOUSE34082	ORYLA10345
OG0009127	MOUSE14242, MOUSE53747	ORYLA20227
OG0009128	MOUSE39266, MOUSE39264, MOUSE39265, MOUSE39267	ORYLA11076
OG0009129	MOUSE25456	ORYLA02586
OG0009131	MOUSE09375	ORYLA20167, ORYLA20166
OG0009134	MOUSE50514, MOUSE50515	ORYLA03285
OG0009135	MOUSE34506	ORYLA15388
OG0009137	MOUSE50628	ORYLA00027
OG0009140	MOUSE28878, MOUSE28881, MOUSE28880	ORYLA16151
OG0009141	MOUSE15815	ORYLA09974
OG0009142	MOUSE28370, MOUSE28369, MOUSE28368	ORYLA15841
OG0009143	MOUSE54303, MOUSE54306, MOUSE54304, MOUSE54305	ORYLA16230
OG0009145	MOUSE13074	ORYLA18959
OG0009147	MOUSE16986	ORYLA07774
OG0009149	MOUSE49502	ORYLA12281
OG0009150	MOUSE16676	ORYLA00035
OG0009151	MOUSE21163	ORYLA04997
OG0009154	MOUSE05714	ORYLA16502
OG0009157	MOUSE27871	ORYLA17430
OG0009163	MOUSE06417	ORYLA16633
OG0009166	MOUSE12629, MOUSE12628	ORYLA11817
OG0009168	MOUSE41404	ORYLA11411
OG0009169	MOUSE31278	ORYLA08951
OG0009172	MOUSE35213	ORYLA18439
OG0009174	MOUSE21100, MOUSE21102, MOUSE21101	ORYLA00694
OG0009176	MOUSE15432, MOUSE15433	ORYLA06897
OG0009178	MOUSE53596	ORYLA01252, ORYLA01251
OG0009179	MOUSE03001, MOUSE55326	ORYLA12214
OG0009180	MOUSE38073	ORYLA04578
OG0009180	MOUSE02743	ORYLA17264
OG0009181	MOUSE44786	ORYLA15673
OG0009182	MOUSE28204	ORYLA16088
OG0009183	MOUSE37914, MOUSE37913	ORYLA04124
OG0009185	MOUSE10498, MOUSE10499, MOUSE10501, MOUSE10500	ORYLA02971
OG0009193	MOUSE17229, MOUSE17228, MOUSE17227	ORYLA20175
OG0009194	MOUSE43276	ORYLA03424
OG0009195	MOUSE03858	ORYLA04403
OG0009196	MOUSE10369, MOUSE32589	ORYLA05676
OG0009197	MOUSE13072, MOUSE13073, MOUSE13071	ORYLA18958
OG0009203	MOUSE39087	ORYLA11293
OG0009207	MOUSE06895, MOUSE06894, MOUSE06896	ORYLA14769
OG0009208	MOUSE26363	ORYLA08657, ORYLA09850
OG0009208	MOUSE53326	ORYLA06719, ORYLA09148
OG0009210	MOUSE18065, MOUSE20604, MOUSE20605, MOUSE20607, MOUSE20606, MOUSE20610, MOUSE20612, MOUSE20611	ORYLA05205
OG0009211	MOUSE33810	ORYLA07588
OG0009212	MOUSE50570, MOUSE50571	ORYLA04571, ORYLA03681
OG0009214	MOUSE38079, MOUSE38080, MOUSE38081	ORYLA19423
OG0009215	MOUSE20391, MOUSE20392, MOUSE20394, MOUSE20393, MOUSE20390, MOUSE20388, MOUSE20387, MOUSE20389	ORYLA10148, ORYLA07365
OG0009216	MOUSE21754, MOUSE21753	ORYLA05132
OG0009218	MOUSE23606	ORYLA13794, ORYLA19859
OG0009218	MOUSE39150, MOUSE39149	ORYLA14563, ORYLA11033
OG0009220	MOUSE14052	ORYLA17001
OG0009220	MOUSE14061	ORYLA16822
OG0009221	MOUSE05191, MOUSE05189, MOUSE05190	ORYLA16432
OG0009222	MOUSE16851	ORYLA07916, ORYLA07917
OG0009224	MOUSE12759	ORYLA02276, ORYLA17731
OG0009224	MOUSE03116	ORYLA01321
OG0009225	MOUSE02934	ORYLA09011
OG0009226	MOUSE03575, MOUSE03574, MOUSE03572, MOUSE03571, MOUSE03573	ORYLA01306
OG0009229	MOUSE05219	ORYLA17163
OG0009229	MOUSE39803	ORYLA01823
OG0009229	MOUSE26492, MOUSE26493	ORYLA09897
OG0009231	MOUSE15899, MOUSE15897	ORYLA20069
OG0009232	MOUSE32306, MOUSE32305	ORYLA02820
OG0009233	MOUSE36358	ORYLA00493
OG0009234	MOUSE36028, MOUSE36029, MOUSE36027	ORYLA00325, ORYLA01140
OG0009246	MOUSE01248, MOUSE01249, MOUSE01250, MOUSE01255, MOUSE01258, MOUSE01260, MOUSE01252, MOUSE01259, MOUSE01254, MOUSE01253, MOUSE01256, MOUSE01257	ORYLA06941
OG0009292	MOUSE33543, MOUSE33540, MOUSE33542, MOUSE33541	ORYLA07015
OG0009293	MOUSE33110	ORYLA12867
OG0009296	MOUSE19216	ORYLA01428
OG0009297	MOUSE50510, MOUSE50511	ORYLA03286
OG0009305	MOUSE19780	ORYLA17471
OG0009312	MOUSE14319	ORYLA11004, ORYLA11005
OG0009313	MOUSE17103	ORYLA19545
OG0009320	MOUSE16264	ORYLA04058
OG0009322	MOUSE25335, MOUSE25334	ORYLA02591
OG0009325	MOUSE41277, MOUSE41274, MOUSE41276, MOUSE41275	ORYLA11158
OG0009327	MOUSE45960, MOUSE45957, MOUSE45959, MOUSE45958, MOUSE45956	ORYLA14618
OG0009335	MOUSE48885, MOUSE48884, MOUSE48883	ORYLA18458
OG0009338	MOUSE48712, MOUSE48710, MOUSE48711	ORYLA00468
OG0009340	MOUSE16114	ORYLA09726
OG0009348	MOUSE37547	ORYLA17261
OG0009350	MOUSE41998, MOUSE41999	ORYLA15100
OG0009356	MOUSE38682	ORYLA07788
OG0009357	MOUSE10518	ORYLA17461
OG0009358	MOUSE05615	ORYLA07847, ORYLA16435
OG0009363	MOUSE37978	ORYLA17853
OG0009365	MOUSE18517, MOUSE18516, MOUSE53639	ORYLA17437
OG0009371	MOUSE33875, MOUSE33876	ORYLA01932
OG0009382	MOUSE31735, MOUSE31737, MOUSE31736	ORYLA06349
OG0009384	MOUSE00727	ORYLA09715
OG0009385	MOUSE15221, MOUSE15220, MOUSE15222	ORYLA18094
OG0009386	MOUSE19254	ORYLA01179, ORYLA01180
OG0009392	MOUSE14274, MOUSE14273, MOUSE14272	ORYLA00281, ORYLA17023
OG0009393	MOUSE05050	ORYLA17185
OG0009401	MOUSE06081	ORYLA08322
OG0009403	MOUSE54593	ORYLA01024
OG0009407	MOUSE03777	ORYLA00570
OG0009410	MOUSE40604, MOUSE40603	ORYLA14268
OG0009415	MOUSE04388	ORYLA04379
OG0009423	MOUSE44884, MOUSE09859, MOUSE44883	ORYLA12210, ORYLA12211
OG0009424	MOUSE11535, MOUSE11534, MOUSE11537	ORYLA05003, ORYLA08104
OG0009425	MOUSE00919	ORYLA08356
OG0009426	MOUSE08240, MOUSE08241	ORYLA10542
OG0009430	MOUSE47767, MOUSE47766	ORYLA01406
OG0009436	MOUSE51411	ORYLA14911
OG0009446	MOUSE24219, MOUSE24221, MOUSE24220	ORYLA13434
OG0009448	MOUSE03877, MOUSE03878	ORYLA04406
OG0009449	MOUSE13049, MOUSE13048, MOUSE13047	ORYLA12250
OG0009457	MOUSE18378	ORYLA02146
OG0009459	MOUSE49721, MOUSE49720, MOUSE49719	ORYLA12468
OG0009460	MOUSE51499, MOUSE51494, MOUSE51501, MOUSE51500, MOUSE51502, MOUSE51497, MOUSE51495, MOUSE51498, MOUSE51503, MOUSE51496	ORYLA14906, ORYLA12082, ORYLA14907
OG0009461	MOUSE49693	ORYLA15313, ORYLA12068
OG0009462	MOUSE09105, MOUSE09104, MOUSE09106, MOUSE49489	ORYLA14926, ORYLA09954, ORYLA09955, ORYLA09956, ORYLA09957
OG0009463	MOUSE16161, MOUSE16160, MOUSE16159	ORYLA20113
OG0009463	MOUSE51270, MOUSE51269, MOUSE51271	ORYLA04131
OG0009464	MOUSE34283, MOUSE34280, MOUSE34282	ORYLA02060
OG0009464	MOUSE00607, MOUSE00608	ORYLA10688, ORYLA11491
OG0009465	MOUSE52161	ORYLA11495
OG0009467	MOUSE22326	ORYLA09908
OG0009467	MOUSE37341, MOUSE37342, MOUSE16730	ORYLA20392, ORYLA05551, ORYLA20391
OG0009468	MOUSE09688, MOUSE09689	ORYLA12677, ORYLA02405
OG0009469	MOUSE12563, MOUSE12566, MOUSE12564, MOUSE12565, MOUSE12562	ORYLA08769
OG0009470	MOUSE21581	ORYLA09080
OG0009470	MOUSE28807, MOUSE28806, MOUSE28805	ORYLA15412
OG0009471	MOUSE41454, MOUSE41451, MOUSE41452, MOUSE41455, MOUSE41456, MOUSE41453	ORYLA01914, ORYLA05885
OG0009474	MOUSE54988, MOUSE54989	ORYLA18416, ORYLA04287
OG0009475	MOUSE38043, MOUSE38041	ORYLA04508
OG0009476	MOUSE10350	ORYLA02419
OG0009477	MOUSE51076	ORYLA03629, ORYLA03628
OG0009477	MOUSE51069, MOUSE51070, MOUSE51068	ORYLA04260, ORYLA03818
OG0009479	MOUSE07610, MOUSE07611, MOUSE07612, MOUSE07606, MOUSE07609, MOUSE07607, MOUSE07608	ORYLA11334
OG0009480	MOUSE08534	ORYLA05599
OG0009480	MOUSE22965	ORYLA08416, ORYLA09625
OG0009482	MOUSE41783, MOUSE41784	ORYLA17024
OG0009482	MOUSE17177, MOUSE17178	ORYLA08037
OG0009483	MOUSE49763, MOUSE49764, MOUSE49766	ORYLA15154
OG0009484	MOUSE50048, MOUSE50047, MOUSE50049, MOUSE50042	ORYLA03352
OG0009485	MOUSE06426	ORYLA16895
OG0009486	MOUSE13769	ORYLA07088, ORYLA07089
OG0009543	MOUSE37544, MOUSE37543, MOUSE37542	ORYLA17259
OG0009553	MOUSE45147	ORYLA03301
OG0009553	MOUSE45148, MOUSE45146	ORYLA04439
OG0009562	MOUSE14174	ORYLA00646
OG0009566	MOUSE36600, MOUSE36601	ORYLA01110
OG0009566	MOUSE18399	ORYLA06848
OG0009571	MOUSE20137	ORYLA07661
OG0009575	MOUSE51783, MOUSE51785, MOUSE51786	ORYLA14916
OG0009584	MOUSE21251, MOUSE21250	ORYLA08203
OG0009587	MOUSE03953, MOUSE03954	ORYLA16321, ORYLA08285
OG0009590	MOUSE53765	ORYLA16236
OG0009592	MOUSE52980, MOUSE52981, MOUSE52984, MOUSE52979	ORYLA07008
OG0009604	MOUSE49588	ORYLA15134
OG0009607	MOUSE18166	ORYLA05213
OG0009614	MOUSE38522, MOUSE38521	ORYLA08017
OG0009617	MOUSE22209	ORYLA06698
OG0009624	MOUSE25531, MOUSE25530	ORYLA02859
OG0009626	MOUSE40594	ORYLA17952, ORYLA02624
OG0009626	MOUSE11473	ORYLA19910
OG0009629	MOUSE41982	ORYLA15225
OG0009630	MOUSE26661	ORYLA00664
OG0009637	MOUSE53692	ORYLA06685
OG0009640	MOUSE55355, MOUSE55356, MOUSE55357	ORYLA09942
OG0009642	MOUSE24876	ORYLA05703
OG0009646	MOUSE09815, MOUSE09814, MOUSE09813, MOUSE09816, MOUSE09817	ORYLA17436
OG0009649	MOUSE36930	ORYLA02352
OG0009650	MOUSE12348	ORYLA08971
OG0009651	MOUSE49954	ORYLA12694
OG0009652	MOUSE11764, MOUSE11763	ORYLA10135
OG0009654	MOUSE06038	ORYLA08179
OG0009656	MOUSE19620	ORYLA20484
OG0009657	MOUSE28045	ORYLA04973
OG0009657	MOUSE24683	ORYLA11443
OG0009658	MOUSE25388, MOUSE25387, MOUSE25386	ORYLA17245
OG0009659	MOUSE22026, MOUSE22025, MOUSE22027, MOUSE22028, MOUSE22022, MOUSE22024, MOUSE22023	ORYLA20070
OG0009661	MOUSE38574, MOUSE38577, MOUSE38576, MOUSE38575	ORYLA00552
OG0009662	MOUSE47086, MOUSE47090, MOUSE47089, MOUSE47087	ORYLA14869
OG0009662	MOUSE41543	ORYLA11101
OG0009665	MOUSE30060	ORYLA20435
OG0009666	MOUSE55004, MOUSE55005, MOUSE55007, MOUSE55006	ORYLA04589
OG0009669	MOUSE29792, MOUSE29793	ORYLA04035
OG0009676	MOUSE09993	ORYLA02258
OG0009678	MOUSE32246, MOUSE32247	ORYLA00422
OG0009681	MOUSE17037	ORYLA08016
OG0009683	MOUSE07932	ORYLA12005
OG0009687	MOUSE28005, MOUSE28006	ORYLA11344
OG0009691	MOUSE46365, MOUSE46364	ORYLA16835
OG0009695	MOUSE10861	ORYLA14272
OG0009700	MOUSE31148, MOUSE31147	ORYLA15683
OG0009703	MOUSE39461	ORYLA11166
OG0009706	MOUSE31595, MOUSE31594	ORYLA00425
OG0009707	MOUSE32753, MOUSE32754, MOUSE32752	ORYLA02240, ORYLA02800
OG0009714	MOUSE42115, MOUSE42116	ORYLA05792
OG0009717	MOUSE47043	ORYLA20324, ORYLA12032, ORYLA18801
OG0009719	MOUSE39764	ORYLA01801
OG0009719	MOUSE05665, MOUSE05664	ORYLA17206
OG0009720	MOUSE45166	ORYLA03717
OG0009721	MOUSE25390, MOUSE25389	ORYLA02563
OG0009721	MOUSE48853	ORYLA16829
OG0009722	MOUSE30895, MOUSE30896, MOUSE30897, MOUSE30893, MOUSE30894	ORYLA13378, ORYLA13380, ORYLA06880
OG0009723	MOUSE02943, MOUSE02944	ORYLA04747
OG0009725	MOUSE37514	ORYLA14110
OG0009725	MOUSE04581	ORYLA03477
OG0009727	MOUSE35975, MOUSE35978, MOUSE35976	ORYLA07619
OG0009727	MOUSE19616	ORYLA01335
OG0009732	MOUSE19011, MOUSE19012, MOUSE19016, MOUSE19014, MOUSE19015, MOUSE19020, MOUSE19017, MOUSE19013, MOUSE19018, MOUSE19019	ORYLA06986
OG0009733	MOUSE32514, MOUSE32513	ORYLA00331
OG0009734	MOUSE26163, MOUSE26162	ORYLA18844
OG0009735	MOUSE15985, MOUSE15986, MOUSE15983, MOUSE15982, MOUSE15984	ORYLA04115
OG0009738	MOUSE40348, MOUSE40344, MOUSE40347, MOUSE40345, MOUSE40343, MOUSE40346	ORYLA17881, ORYLA17882, ORYLA02840
OG0009741	MOUSE18360	ORYLA01812
OG0009742	MOUSE33305, MOUSE33304	ORYLA12962, ORYLA06528
OG0009743	MOUSE13965	ORYLA06752, ORYLA12910
OG0009747	MOUSE16796	ORYLA06707
OG0009762	MOUSE46026, MOUSE46027, MOUSE46028, MOUSE46023, MOUSE46025, MOUSE46024	ORYLA00697
OG0009843	MOUSE40713, MOUSE40710, MOUSE40712, MOUSE40711	ORYLA14138, ORYLA14137
OG0009858	MOUSE36024, MOUSE36022	ORYLA07466
OG0009871	MOUSE41247	ORYLA10996
OG0009874	MOUSE51659	ORYLA14885
OG0009875	MOUSE49267	ORYLA12297
OG0009882	MOUSE49943	ORYLA05244
OG0009892	MOUSE48581	ORYLA06573
OG0009896	MOUSE06104, MOUSE06105	ORYLA18459
OG0009906	MOUSE24647, MOUSE24648	ORYLA18520
OG0009908	MOUSE05587	ORYLA08197
OG0009911	MOUSE03994	ORYLA12874
OG0009918	MOUSE10496	ORYLA17449
OG0009923	MOUSE18183	ORYLA04802
OG0009925	MOUSE30785, MOUSE30786	ORYLA01696
OG0009930	MOUSE16146, MOUSE16145	ORYLA03715
OG0009932	MOUSE20332, MOUSE46970	ORYLA20289
OG0009933	MOUSE44854, MOUSE44853	ORYLA06027
OG0009935	MOUSE07156, MOUSE07157, MOUSE07155	ORYLA10655
OG0009941	MOUSE34015, MOUSE34014	ORYLA15611, ORYLA13879
OG0009946	MOUSE13020, MOUSE13025, MOUSE13022, MOUSE13021, MOUSE13023, MOUSE13024	ORYLA09505
OG0009947	MOUSE25802	ORYLA03831, ORYLA03014, ORYLA19240
OG0009949	MOUSE49026, MOUSE49024, MOUSE49027, MOUSE49028, MOUSE49025, MOUSE49023	ORYLA12647
OG0009952	MOUSE08727	ORYLA09248
OG0009953	MOUSE20887, MOUSE12874	ORYLA08688
OG0009968	MOUSE11718, MOUSE11717	ORYLA10088
OG0009972	MOUSE10660, MOUSE10658, MOUSE10657	ORYLA17442
OG0009976	MOUSE20470, MOUSE20469	ORYLA14868
OG0009989	MOUSE20896	ORYLA19072
OG0009994	MOUSE28465	ORYLA18946
OG0009995	MOUSE10137, MOUSE10136	ORYLA17713
OG0010005	MOUSE14524	ORYLA14711
OG0010006	MOUSE34475, MOUSE34470, MOUSE34467, MOUSE34469, MOUSE34473, MOUSE34471, MOUSE34472	ORYLA14493
OG0010007	MOUSE27246, MOUSE27245, MOUSE27244, MOUSE27242, MOUSE27243, MOUSE27248, MOUSE27247	ORYLA15144, ORYLA12486
OG0010008	MOUSE23770, MOUSE23772, MOUSE23771, MOUSE23769, MOUSE23768	ORYLA06803, ORYLA13218, ORYLA13217
OG0010009	MOUSE04080	ORYLA09163
OG0010009	MOUSE52364	ORYLA10214
OG0010010	MOUSE48992, MOUSE48994, MOUSE48993	ORYLA12655
OG0010010	MOUSE39866	ORYLA05404
OG0010011	MOUSE00166, MOUSE00167	ORYLA10071, ORYLA11981
OG0010012	MOUSE14817, MOUSE14820, MOUSE14816, MOUSE14821, MOUSE14818, MOUSE14819, MOUSE14815	ORYLA15780, ORYLA14364
OG0010013	MOUSE34214	ORYLA18211
OG0010014	MOUSE43207	ORYLA03093
OG0010015	MOUSE18823, MOUSE18820, MOUSE18826	ORYLA07664
OG0010015	MOUSE20292, MOUSE18830, MOUSE18822, MOUSE18824, MOUSE18828	ORYLA05160
OG0010016	MOUSE30167, MOUSE30162, MOUSE30169, MOUSE30163, MOUSE30161, MOUSE30168, MOUSE30166	ORYLA06090, ORYLA06091
OG0010017	MOUSE02693, MOUSE02689, MOUSE02690, MOUSE02692, MOUSE02691	ORYLA17580
OG0010018	MOUSE06841, MOUSE06843	ORYLA10381
OG0010018	MOUSE13556	ORYLA05465
OG0010019	MOUSE39348, MOUSE39349, MOUSE39347, MOUSE39350, MOUSE39342, MOUSE39344, MOUSE39345, MOUSE39346, MOUSE39340, MOUSE39341, MOUSE39343	ORYLA14728, ORYLA10910
OG0010020	MOUSE21588, MOUSE21589, MOUSE21592, MOUSE21587, MOUSE21591, MOUSE21586, MOUSE21590	ORYLA09078, ORYLA09079
OG0010023	MOUSE50473, MOUSE50471, MOUSE50472	ORYLA01743
OG0010024	MOUSE08112, MOUSE08105, MOUSE08108, MOUSE08111, MOUSE08110, MOUSE08107, MOUSE08109, MOUSE08106	ORYLA10352
OG0010025	MOUSE52510, MOUSE52511, MOUSE52508, MOUSE52509, MOUSE52505, MOUSE52506, MOUSE52507	ORYLA06192
OG0010026	MOUSE14170	ORYLA00650
OG0010028	MOUSE21913	ORYLA07173
OG0010030	MOUSE13574, MOUSE13572, MOUSE13573	ORYLA05444, ORYLA01563
OG0010031	MOUSE31494, MOUSE31493	ORYLA07718
OG0010032	MOUSE21522	ORYLA13041
OG0010032	MOUSE06868	ORYLA11540
OG0010047	MOUSE17106, MOUSE17108, MOUSE17107, MOUSE17105	ORYLA16254
OG0010125	MOUSE48841	ORYLA00713
OG0010127	MOUSE14379	ORYLA20328
OG0010164	MOUSE10862	ORYLA14271
OG0010172	MOUSE32190	ORYLA11925
OG0010177	MOUSE34887	ORYLA15654
OG0010180	MOUSE35462, MOUSE35463, MOUSE35464	ORYLA01761
OG0010192	MOUSE32547	ORYLA01493
OG0010194	MOUSE19679	ORYLA02538
OG0010195	MOUSE06156, MOUSE06155	ORYLA20059
OG0010195	MOUSE06154, MOUSE06157	ORYLA20061
OG0010198	MOUSE18880	ORYLA08902
OG0010205	MOUSE13326, MOUSE13324, MOUSE13325	ORYLA09249
OG0010213	MOUSE35394	ORYLA11051
OG0010218	MOUSE10185, MOUSE10184	ORYLA17687
OG0010219	MOUSE34059, MOUSE34058	ORYLA02227
OG0010219	MOUSE34057	ORYLA10607
OG0010231	MOUSE05324	ORYLA09720
OG0010240	MOUSE17838, MOUSE17840	ORYLA01674
OG0010246	MOUSE27814	ORYLA05171
OG0010253	MOUSE05163, MOUSE05162	ORYLA06829
OG0010254	MOUSE44749, MOUSE44748, MOUSE44750, MOUSE44747	ORYLA14633
OG0010256	MOUSE12601	ORYLA19059
OG0010268	MOUSE34511	ORYLA13668
OG0010271	MOUSE37477	ORYLA03004
OG0010286	MOUSE28532, MOUSE28531	ORYLA13820
OG0010289	MOUSE28715	ORYLA15464, ORYLA15463
OG0010303	MOUSE13259	ORYLA02557
OG0010303	MOUSE30278	ORYLA19985
OG0010304	MOUSE22623, MOUSE22628	ORYLA08603, ORYLA09397
OG0010305	MOUSE13640	ORYLA02153, ORYLA05511
OG0010305	MOUSE06725, MOUSE06724	ORYLA11742
OG0010306	MOUSE40805	ORYLA14060
OG0010306	MOUSE02336	ORYLA10846
OG0010307	MOUSE31019	ORYLA14346, ORYLA16146
OG0010308	MOUSE54687	ORYLA01250
OG0010308	MOUSE38754, MOUSE38755, MOUSE38756, MOUSE38758, MOUSE38757	ORYLA09117
OG0010309	MOUSE00439, MOUSE00436, MOUSE00437, MOUSE00438, MOUSE00433, MOUSE00434, MOUSE00435	ORYLA11785, ORYLA11396
OG0010310	MOUSE15118, MOUSE15117	ORYLA07758, ORYLA16535
OG0010311	MOUSE51731	ORYLA07868, ORYLA12078
OG0010312	MOUSE12444	ORYLA19561, ORYLA06251
OG0010312	MOUSE12445	ORYLA19560
OG0010313	MOUSE23660	ORYLA13814
OG0010313	MOUSE23661, MOUSE23659, MOUSE23658, MOUSE23657	ORYLA15695
OG0010314	MOUSE28740, MOUSE28741	ORYLA15684
OG0010315	MOUSE51535, MOUSE51533	ORYLA12619
OG0010316	MOUSE26486	ORYLA09894
OG0010316	MOUSE39818	ORYLA01828, ORYLA05616
OG0010317	MOUSE05210	ORYLA17156
OG0010317	MOUSE39821, MOUSE39819, MOUSE39820	ORYLA05615, ORYLA01829
OG0010318	MOUSE36120, MOUSE36118	ORYLA13538
OG0010318	MOUSE03232, MOUSE03231, MOUSE03233	ORYLA01221
OG0010319	MOUSE08171, MOUSE08170, MOUSE08173, MOUSE08172, MOUSE08174	ORYLA10710
OG0010320	MOUSE37060, MOUSE37058, MOUSE37064, MOUSE37065, MOUSE37063, MOUSE37062, MOUSE37061, MOUSE37059	ORYLA06354
OG0010321	MOUSE24135	ORYLA04261, ORYLA03819
OG0010325	MOUSE37861, MOUSE37862	ORYLA04699, ORYLA19303
OG0010326	MOUSE39583, MOUSE39584	ORYLA05847
OG0010327	MOUSE13028	ORYLA09509
OG0010328	MOUSE30941	ORYLA08816, ORYLA19501, ORYLA18756, ORYLA04155
OG0010330	MOUSE46293, MOUSE46291, MOUSE38023	ORYLA18885
OG0010331	MOUSE19027, MOUSE19028, MOUSE19026	ORYLA06987, ORYLA12924, ORYLA12773, ORYLA12925
OG0010332	MOUSE18607, MOUSE18609, MOUSE18608	ORYLA07110, ORYLA09232, ORYLA12494
OG0010333	MOUSE09249, MOUSE09248, MOUSE09246, MOUSE09247, MOUSE09245	ORYLA13345, ORYLA06996
OG0010334	MOUSE48232, MOUSE48231	ORYLA08792
OG0010335	MOUSE45163, MOUSE45161, MOUSE45162, MOUSE45164, MOUSE45165	ORYLA04434, ORYLA06898, ORYLA03302
OG0010336	MOUSE26316	ORYLA09832
OG0010336	MOUSE14750	ORYLA15713
OG0010337	MOUSE50968, MOUSE50966, MOUSE50969, MOUSE50967	ORYLA04208
OG0010337	MOUSE16501	ORYLA04431
OG0010338	MOUSE08537, MOUSE08538, MOUSE08539, MOUSE08536, MOUSE08535	ORYLA01773
OG0010341	MOUSE02879	ORYLA08965
OG0010341	MOUSE23006, MOUSE23005, MOUSE23004	ORYLA08616, ORYLA10012
OG0010343	MOUSE27790, MOUSE27791	ORYLA04831, ORYLA04830, ORYLA00222
OG0010344	MOUSE00459	ORYLA19353
OG0010344	MOUSE00458	ORYLA19354
OG0010345	MOUSE48733, MOUSE48734, MOUSE48732, MOUSE48731, MOUSE48730, MOUSE48728, MOUSE48729	ORYLA00463
OG0010346	MOUSE07200	ORYLA11587
OG0010348	MOUSE42782, MOUSE42779, MOUSE42781, MOUSE42778, MOUSE42780, MOUSE42777	ORYLA03372, ORYLA03373
OG0010349	MOUSE46035	ORYLA16720
OG0010349	MOUSE06047, MOUSE06046	ORYLA08314
OG0010350	MOUSE01303	ORYLA19332
OG0010351	MOUSE45938, MOUSE45936, MOUSE45937, MOUSE45939	ORYLA14613
OG0010352	MOUSE36742, MOUSE36743	ORYLA17957
OG0010354	MOUSE25670	ORYLA17850
OG0010372	MOUSE17161, MOUSE40540	ORYLA15488
OG0010379	MOUSE29958, MOUSE29960, MOUSE29956, MOUSE29959	ORYLA03422
OG0010392	MOUSE16060	ORYLA19333
OG0010409	MOUSE11903, MOUSE11909, MOUSE11905, MOUSE11907, MOUSE11908, MOUSE11635, MOUSE11640, MOUSE11636, MOUSE11928, MOUSE11902	ORYLA08803
OG0010411	MOUSE40469, MOUSE40467, MOUSE40471, MOUSE40466, MOUSE40470, MOUSE40465, MOUSE40464, MOUSE40463, MOUSE40468, MOUSE40461, MOUSE40462	ORYLA07262
OG0010490	MOUSE25237, MOUSE25238	ORYLA02595
OG0010494	MOUSE46343	ORYLA16311
OG0010502	MOUSE37449	ORYLA17896
OG0010525	MOUSE00621, MOUSE00622, MOUSE00619	ORYLA05411
OG0010537	MOUSE33474, MOUSE33473	ORYLA13636
OG0010540	MOUSE23702, MOUSE23704, MOUSE23703	ORYLA06601
