Orthogroup	MOUSE	HUMAN
OG0012449	MOUSE08981	HUMAN24580
OG0012450	MOUSE13523, MOUSE13526, MOUSE13524, MOUSE13522	HUMAN28154, HUMAN28153
OG0012452	MOUSE16121, MOUSE16119, MOUSE16120	HUMAN21174
OG0012453	MOUSE16972	HUMAN10285
OG0012454	MOUSE25517	HUMAN29346
OG0012455	MOUSE06194	HUMAN12158, HUMAN13386
OG0012456	MOUSE27465	HUMAN09304, HUMAN09303
OG0012457	MOUSE11794	HUMAN08441
OG0012457	MOUSE11790, MOUSE11789, MOUSE11792, MOUSE11788	HUMAN08440
OG0012458	MOUSE02480	HUMAN06631
OG0012459	MOUSE42100, MOUSE42099	HUMAN16258
OG0012461	MOUSE45089, MOUSE45088, MOUSE45090, MOUSE45091, MOUSE45087	HUMAN05252
OG0012463	MOUSE46804	HUMAN03778
OG0012464	MOUSE50955	HUMAN05614, HUMAN05613
OG0012465	MOUSE00097, MOUSE00096	HUMAN25719, HUMAN25718
OG0012466	MOUSE27652	HUMAN09421
OG0012467	MOUSE39080, MOUSE39078, MOUSE39079, MOUSE39076, MOUSE39077	HUMAN26869
OG0012468	MOUSE41566, MOUSE41565, MOUSE41563, MOUSE41564	HUMAN05805
OG0012469	MOUSE17347, MOUSE17350, MOUSE17348	HUMAN24997
OG0012470	MOUSE20357, MOUSE20356, MOUSE20355, MOUSE20358	HUMAN04781
OG0012471	MOUSE14099, MOUSE14100, MOUSE14098	HUMAN20149
OG0012472	MOUSE12324, MOUSE12327, MOUSE12328, MOUSE12329, MOUSE12325, MOUSE12326	HUMAN08160
OG0012473	MOUSE52118	HUMAN25305
OG0012474	MOUSE11030	HUMAN03291
OG0012475	MOUSE14202	HUMAN20222
OG0012476	MOUSE22521, MOUSE22519, MOUSE22520	HUMAN18224
OG0012476	MOUSE22523, MOUSE22522	HUMAN18225
OG0012477	MOUSE36728, MOUSE36731, MOUSE36732	HUMAN22520, HUMAN22521, HUMAN22516
OG0012477	MOUSE36730	HUMAN22513
OG0012478	MOUSE05763	HUMAN12816
OG0012479	MOUSE52914, MOUSE52910, MOUSE52913	HUMAN20840
OG0012479	MOUSE52915	HUMAN20841
OG0012480	MOUSE01942	HUMAN06973
OG0012480	MOUSE01941	HUMAN06972
OG0012481	MOUSE23672	HUMAN02298
OG0012482	MOUSE29749	HUMAN22882, HUMAN22883
OG0012483	MOUSE51198	HUMAN05503
OG0012483	MOUSE51197, MOUSE51195, MOUSE51194, MOUSE51193, MOUSE51196	HUMAN05502
OG0012484	MOUSE32005, MOUSE32006	HUMAN27830
OG0012486	MOUSE16057	HUMAN21212, HUMAN21209, HUMAN21210, HUMAN21211
OG0012487	MOUSE22684, MOUSE22683	HUMAN18298
OG0012488	MOUSE40260, MOUSE40263	HUMAN17238
OG0012489	MOUSE18522, MOUSE18521	HUMAN23645
OG0012489	MOUSE54574, MOUSE54575, MOUSE54573	HUMAN29987, HUMAN29988
OG0012490	MOUSE29721, MOUSE29723, MOUSE29722	HUMAN22870
OG0012491	MOUSE00080, MOUSE00077, MOUSE00079, MOUSE00078, MOUSE00081	HUMAN25730
OG0012492	MOUSE17390, MOUSE17392, MOUSE17391	HUMAN19569
OG0012493	MOUSE24780	HUMAN02483
OG0012494	MOUSE18282	HUMAN25042, HUMAN25041
OG0012494	MOUSE18281	HUMAN25040
OG0012495	MOUSE22335	HUMAN18119
OG0012496	MOUSE22553, MOUSE22552	HUMAN18237
OG0012497	MOUSE48559, MOUSE48558, MOUSE48557	HUMAN14946, HUMAN14945
OG0012498	MOUSE45242	HUMAN05172
OG0012499	MOUSE34637	HUMAN00305
OG0012500	MOUSE49266, MOUSE49265, MOUSE49263, MOUSE49264	HUMAN11170, HUMAN11172
OG0012501	MOUSE26443, MOUSE26442	HUMAN17881
OG0012502	MOUSE15749, MOUSE15748, MOUSE15747, MOUSE15746, MOUSE15750	HUMAN21392
OG0012503	MOUSE31779, MOUSE31778, MOUSE31777, MOUSE31776	HUMAN01213
OG0012504	MOUSE24378	HUMAN01958
OG0012505	MOUSE10193, MOUSE10195, MOUSE44713	HUMAN10011
OG0012506	MOUSE44862	HUMAN09986
OG0012508	MOUSE45802, MOUSE45801	HUMAN04132
OG0012509	MOUSE15283, MOUSE15281, MOUSE15285	HUMAN19763
OG0012509	MOUSE15284, MOUSE15282	HUMAN19762
OG0012510	MOUSE43584, MOUSE43583, MOUSE43582, MOUSE43585	HUMAN15287
OG0012512	MOUSE11023	HUMAN03288
OG0012514	MOUSE54073	HUMAN30361, HUMAN30365, HUMAN30373
OG0012514	MOUSE38651, MOUSE38650	HUMAN25968
OG0012521	MOUSE34914, MOUSE34912, MOUSE34911, MOUSE34913, MOUSE34910	HUMAN00183, HUMAN00184, HUMAN00182
OG0012556	MOUSE02046, MOUSE02045, MOUSE02044	HUMAN02367, HUMAN02366
OG0012572	MOUSE03632, MOUSE03631, MOUSE03633	HUMAN02789
OG0012582	MOUSE01464	HUMAN14216, HUMAN14213, HUMAN14217, HUMAN14214, HUMAN14215
OG0012583	MOUSE51091, MOUSE51092, MOUSE51088	HUMAN05546, HUMAN05548
OG0012589	MOUSE27175, MOUSE27179, MOUSE27176, MOUSE27177, MOUSE27173, MOUSE27174, MOUSE27178, MOUSE27172	HUMAN04350
OG0012591	MOUSE01670	HUMAN13885
OG0012619	MOUSE30146, MOUSE30145, MOUSE30148, MOUSE30147, MOUSE30149	HUMAN01910
OG0012619	MOUSE30142	HUMAN01908, HUMAN01909, HUMAN01907, HUMAN01905
OG0012620	MOUSE24331, MOUSE24333, MOUSE24334, MOUSE24332	HUMAN01985
OG0012620	MOUSE24340, MOUSE24338, MOUSE24339	HUMAN01979
OG0012620	MOUSE24380	HUMAN01957
OG0012621	MOUSE49735	HUMAN11529, HUMAN03887, HUMAN08540, HUMAN10239, HUMAN12893, HUMAN30248, HUMAN14624, HUMAN22538, HUMAN22537, HUMAN02550
OG0012623	MOUSE11530, MOUSE11532, MOUSE11531	HUMAN03374
OG0012623	MOUSE11527, MOUSE11533, MOUSE11526, MOUSE11528, MOUSE11529	HUMAN03373
OG0012624	MOUSE47233	HUMAN03950
OG0012624	MOUSE47235, MOUSE47234, MOUSE47241, MOUSE47238, MOUSE47237, MOUSE47239, MOUSE47240, MOUSE47236	HUMAN03949
OG0012625	MOUSE20542, MOUSE20545, MOUSE20549, MOUSE20550, MOUSE20547, MOUSE20546	HUMAN04616, HUMAN04625, HUMAN04617
OG0012625	MOUSE20555	HUMAN04626
OG0012627	MOUSE44168	HUMAN15998
OG0012627	MOUSE44165, MOUSE44167, MOUSE44169, MOUSE44170, MOUSE44166	HUMAN15996
OG0012628	MOUSE44130, MOUSE44131, MOUSE44134, MOUSE44133, MOUSE44132, MOUSE44136	HUMAN16014
OG0012628	MOUSE44135	HUMAN16013, HUMAN16015, HUMAN16016
OG0012629	MOUSE27799	HUMAN17501, HUMAN17500, HUMAN17496, HUMAN17497
OG0012629	MOUSE27800	HUMAN17498
OG0012629	MOUSE27801	HUMAN17499
OG0012630	MOUSE10410, MOUSE10411, MOUSE10409, MOUSE10407, MOUSE10408, MOUSE10405, MOUSE10406	HUMAN23469, HUMAN23468
OG0012631	MOUSE02922, MOUSE02921, MOUSE02924, MOUSE02923	HUMAN26315
OG0012631	MOUSE02926, MOUSE02927, MOUSE02928, MOUSE02920, MOUSE02925	HUMAN26316
OG0012632	MOUSE39512	HUMAN27110, HUMAN27094, HUMAN27114, HUMAN27107, HUMAN27105, HUMAN27102, HUMAN27097, HUMAN27085, HUMAN27090, HUMAN27088
OG0012762	MOUSE49984	HUMAN19634
OG0012762	MOUSE01192	HUMAN19635
OG0012795	MOUSE51911, MOUSE51909, MOUSE51908, MOUSE51900	HUMAN13991
OG0012796	MOUSE48971	HUMAN11014
OG0012812	MOUSE04403, MOUSE04404	HUMAN11756
OG0012840	MOUSE51302	HUMAN05439
OG0012903	MOUSE48075	HUMAN27481
OG0012951	MOUSE21760, MOUSE21758	HUMAN25233, HUMAN25232
OG0013023	MOUSE35142	HUMAN00025
OG0013059	MOUSE22476, MOUSE22477, MOUSE22479, MOUSE22478	HUMAN26294
OG0013070	MOUSE53721	HUMAN29762
OG0013071	MOUSE47497, MOUSE47496, MOUSE47495	HUMAN07835
OG0013072	MOUSE27281	HUMAN04285
OG0013073	MOUSE27145, MOUSE27144, MOUSE27146, MOUSE27147, MOUSE27143	HUMAN04363
OG0013074	MOUSE49889, MOUSE49890, MOUSE49891	HUMAN11664, HUMAN11662, HUMAN11663
OG0013075	MOUSE51896, MOUSE51895	HUMAN09542
OG0013077	MOUSE13370, MOUSE13373, MOUSE13369, MOUSE13371, MOUSE13372, MOUSE13375, MOUSE13374	HUMAN28065
OG0013078	MOUSE15795, MOUSE15797	HUMAN21375
OG0013079	MOUSE14626	HUMAN06322, HUMAN06323, HUMAN06325, HUMAN06324, HUMAN06321
OG0013080	MOUSE54621	HUMAN30016
OG0013082	MOUSE52088	HUMAN25292
OG0013083	MOUSE12974, MOUSE12973	HUMAN07703
OG0013084	MOUSE32233, MOUSE32232	HUMAN25342, HUMAN25343
OG0013085	MOUSE14225, MOUSE14224, MOUSE14223	HUMAN20236
OG0013086	MOUSE05267, MOUSE05268, MOUSE05266, MOUSE05265	HUMAN12865
OG0013087	MOUSE21259	HUMAN03595
OG0013088	MOUSE49187	HUMAN11126
OG0013089	MOUSE53515, MOUSE10338	HUMAN29860, HUMAN29861
OG0013090	MOUSE28596, MOUSE28597	HUMAN19006
OG0013091	MOUSE29174	HUMAN19290
OG0013092	MOUSE52772, MOUSE52771	HUMAN20912
OG0013093	MOUSE24138, MOUSE24136, MOUSE24137	HUMAN02085
OG0013094	MOUSE00777, MOUSE00775, MOUSE00776, MOUSE00778	HUMAN03258, HUMAN03257
OG0013095	MOUSE49572, MOUSE49575, MOUSE49574, MOUSE49571, MOUSE49573, MOUSE49576	HUMAN11396, HUMAN11336, HUMAN11332
OG0013096	MOUSE09155, MOUSE09153, MOUSE09156	HUMAN24465
OG0013096	MOUSE09157, MOUSE09154	HUMAN24464
OG0013097	MOUSE24005, MOUSE24004	HUMAN02148
OG0013098	MOUSE45265, MOUSE45266, MOUSE45263	HUMAN05164
OG0013099	MOUSE23799, MOUSE23796, MOUSE23798, MOUSE23797	HUMAN02237, HUMAN02238
OG0013100	MOUSE08656	HUMAN02682
OG0013101	MOUSE06582, MOUSE06583	HUMAN16700
OG0013102	MOUSE19861	HUMAN13893
OG0013103	MOUSE22979	HUMAN18435
OG0013104	MOUSE27607, MOUSE27606	HUMAN09385
OG0013106	MOUSE12685, MOUSE12686	HUMAN27624
OG0013107	MOUSE24774, MOUSE24773, MOUSE24775	HUMAN02489, HUMAN02490, HUMAN02491
OG0013109	MOUSE19230, MOUSE19229, MOUSE19227, MOUSE19228	HUMAN23899
OG0013110	MOUSE09439, MOUSE09438	HUMAN24265
OG0013111	MOUSE35120, MOUSE35119	HUMAN00048
OG0013112	MOUSE03842	HUMAN12176, HUMAN12175
OG0013113	MOUSE34596	HUMAN00335
OG0013114	MOUSE35151	HUMAN00017
OG0013115	MOUSE26334, MOUSE26335	HUMAN17819
OG0013116	MOUSE33220, MOUSE33218, MOUSE33217, MOUSE33219	HUMAN01112
OG0013117	MOUSE22859, MOUSE22858, MOUSE22860, MOUSE22857	HUMAN18361, HUMAN18362, HUMAN18360
OG0013118	MOUSE18293, MOUSE18295, MOUSE18294, MOUSE18296, MOUSE18298, MOUSE18297	HUMAN25038
OG0013119	MOUSE47463, MOUSE47464, MOUSE47462	HUMAN14521, HUMAN14522
OG0013121	MOUSE50050, MOUSE50051	HUMAN05410
OG0013121	MOUSE50052	HUMAN05411
OG0013122	MOUSE04660, MOUSE04659	HUMAN12287
OG0013123	MOUSE15227, MOUSE15226	HUMAN19783
OG0013124	MOUSE14571	HUMAN06277
OG0013125	MOUSE51423, MOUSE51421, MOUSE51422, MOUSE51420	HUMAN09822
OG0013126	MOUSE45857	HUMAN04170, HUMAN04169
OG0013127	MOUSE52294, MOUSE52293, MOUSE52292, MOUSE52291	HUMAN21588
OG0013128	MOUSE27754, MOUSE27757, MOUSE27756, MOUSE27755	HUMAN26233
OG0013129	MOUSE30755, MOUSE30756	HUMAN01602
OG0013130	MOUSE32872, MOUSE32873, MOUSE32871	HUMAN29093
OG0013131	MOUSE31388, MOUSE31387	HUMAN01284
OG0013132	MOUSE28736, MOUSE28735, MOUSE28737, MOUSE28738	HUMAN19100
OG0013133	MOUSE30952, MOUSE30951	HUMAN01469
OG0013133	MOUSE30947, MOUSE30948	HUMAN01472
OG0013134	MOUSE12961, MOUSE12962, MOUSE12963	HUMAN07595, HUMAN07596
OG0013135	MOUSE06832	HUMAN16592
OG0013136	MOUSE14051	HUMAN20114
OG0013137	MOUSE34490	HUMAN00415
OG0013137	MOUSE15437	HUMAN21881
OG0013138	MOUSE23324, MOUSE35561	HUMAN27304
OG0013139	MOUSE48744	HUMAN22916, HUMAN22915
OG0013140	MOUSE52735, MOUSE52734	HUMAN20922
OG0013141	MOUSE08262, MOUSE08261	HUMAN09008
OG0013142	MOUSE49157, MOUSE49158	HUMAN11115
OG0013143	MOUSE32606	HUMAN28966
OG0013144	MOUSE02686, MOUSE02687, MOUSE02684	HUMAN20022
OG0013144	MOUSE02685	HUMAN20021
OG0013145	MOUSE24142, MOUSE24146, MOUSE24143, MOUSE24144, MOUSE24145	HUMAN02083
OG0013146	MOUSE38528	HUMAN25901, HUMAN25902, HUMAN25900
OG0013147	MOUSE21897, MOUSE21898	HUMAN17396, HUMAN17395
OG0013148	MOUSE32182, MOUSE32183	HUMAN25379
OG0013149	MOUSE20796	HUMAN28460
OG0013150	MOUSE31424, MOUSE31423	HUMAN22822
OG0013151	MOUSE17019	HUMAN10259, HUMAN10257, HUMAN10256
OG0013152	MOUSE26097, MOUSE26098, MOUSE26099	HUMAN17699
OG0013154	MOUSE49410, MOUSE49411	HUMAN11266, HUMAN11265
OG0013155	MOUSE20755, MOUSE20756	HUMAN28448
OG0013156	MOUSE34325, MOUSE34327, MOUSE34326, MOUSE34324	HUMAN00507
OG0013157	MOUSE33293	HUMAN01059, HUMAN01058
OG0013159	MOUSE03920, MOUSE03921, MOUSE03919, MOUSE03918	HUMAN12050
OG0013160	MOUSE04695	HUMAN12251, HUMAN12249
OG0013161	MOUSE19076	HUMAN13868
OG0013162	MOUSE34205	HUMAN00590
OG0013163	MOUSE53423, MOUSE53424	HUMAN20784
OG0013164	MOUSE36542, MOUSE36541, MOUSE36539	HUMAN22429
OG0013165	MOUSE51077	HUMAN05558
OG0013167	MOUSE15709, MOUSE15708	HUMAN21419
OG0013168	MOUSE14182	HUMAN20210
OG0013169	MOUSE13089	HUMAN07775
OG0013170	MOUSE15686, MOUSE15684, MOUSE15685	HUMAN22039, HUMAN22041, HUMAN22040
OG0013171	MOUSE32338, MOUSE55712, MOUSE32334, MOUSE55687, MOUSE55683, MOUSE32339	HUMAN28645
OG0013172	MOUSE29209, MOUSE29208	HUMAN19307
OG0013173	MOUSE32858, MOUSE32859, MOUSE32857	HUMAN29080
OG0013175	MOUSE00649, MOUSE00647, MOUSE00648	HUMAN25509
OG0013176	MOUSE19137, MOUSE19136, MOUSE19135	HUMAN17592
OG0013177	MOUSE26236	HUMAN17768, HUMAN17770, HUMAN17769, HUMAN17767
OG0013178	MOUSE23380, MOUSE23379	HUMAN17690
OG0013179	MOUSE07726, MOUSE07733, MOUSE07729	HUMAN08706
OG0013180	MOUSE19916, MOUSE19917	HUMAN14080
OG0013181	MOUSE05351, MOUSE05350	HUMAN12526
OG0013182	MOUSE30226, MOUSE30228, MOUSE30227	HUMAN01853
OG0013183	MOUSE19591	HUMAN24064
OG0013184	MOUSE11474	HUMAN03087
OG0013185	MOUSE03224, MOUSE03225, MOUSE03226, MOUSE03227	HUMAN24175, HUMAN24174, HUMAN22321
OG0013186	MOUSE29486, MOUSE29485	HUMAN21781
OG0013188	MOUSE36807, MOUSE36806, MOUSE36805, MOUSE36803, MOUSE36804	HUMAN22567
OG0013190	MOUSE19041	HUMAN13841, HUMAN13842
OG0013191	MOUSE25742, MOUSE25744, MOUSE25746, MOUSE25745, MOUSE25743	HUMAN29321
OG0013192	MOUSE05051, MOUSE05053, MOUSE05052	HUMAN13030
OG0013194	MOUSE54405, MOUSE54403, MOUSE54231, MOUSE54230	HUMAN30189
OG0013195	MOUSE50434	HUMAN14687, HUMAN14686
OG0013195	MOUSE50435	HUMAN14688
OG0013196	MOUSE09436, MOUSE09435, MOUSE09434	HUMAN24264
OG0013197	MOUSE48595, MOUSE48596, MOUSE48594	HUMAN14976, HUMAN14977
OG0013198	MOUSE38929, MOUSE38931, MOUSE38930	HUMAN26566
OG0013199	MOUSE26567	HUMAN17939
OG0013199	MOUSE10976	HUMAN20590
OG0013199	MOUSE10981, MOUSE10980	HUMAN20589
OG0013200	MOUSE36785	HUMAN22553
OG0013201	MOUSE52998, MOUSE53001, MOUSE52999, MOUSE53000	HUMAN20822
OG0013203	MOUSE20614, MOUSE20615	HUMAN04584
OG0013204	MOUSE06034, MOUSE06033	HUMAN13258
OG0013205	MOUSE06703	HUMAN16642
OG0013206	MOUSE10389, MOUSE10390	HUMAN23474
OG0013207	MOUSE17423	HUMAN14891
OG0013207	MOUSE17421, MOUSE17424	HUMAN14890
OG0013208	MOUSE36051, MOUSE36050, MOUSE36049, MOUSE36052, MOUSE36048	HUMAN22159
OG0013252	MOUSE42618	HUMAN15896, HUMAN15895
OG0013258	MOUSE12996, MOUSE12997	HUMAN07719
OG0013281	MOUSE53457	HUMAN29521
OG0013295	MOUSE32743, MOUSE32746	HUMAN29042
OG0013297	MOUSE34921	HUMAN00174, HUMAN00173
OG0013297	MOUSE04271	HUMAN11821
OG0013299	MOUSE51087, MOUSE51086	HUMAN05550, HUMAN05547, HUMAN05549
OG0013300	MOUSE53175, MOUSE53177, MOUSE53178, MOUSE53174	HUMAN20612
OG0013300	MOUSE53176	HUMAN20613
OG0013302	MOUSE45271, MOUSE45268, MOUSE45269, MOUSE45270, MOUSE45267	HUMAN05163
OG0013304	MOUSE50598, MOUSE50599, MOUSE50597	HUMAN05716
OG0013304	MOUSE50600	HUMAN05715
OG0013306	MOUSE24168, MOUSE24169, MOUSE24167, MOUSE24171, MOUSE24170, MOUSE24166, MOUSE24165	HUMAN02076
OG0013307	MOUSE50120, MOUSE54181, MOUSE54185, MOUSE54187, MOUSE54186	HUMAN30454
OG0013311	MOUSE11637, MOUSE37438, MOUSE37436, MOUSE37437, MOUSE37435	HUMAN07126, HUMAN07124, HUMAN07128, HUMAN07127
OG0013312	MOUSE52404, MOUSE50144	HUMAN05360
OG0013338	MOUSE27331	HUMAN10126
OG0013338	MOUSE27324	HUMAN10128, HUMAN10127, HUMAN07926, HUMAN27340, HUMAN24410, HUMAN00006, HUMAN00005
OG0013339	MOUSE49079	HUMAN11084, HUMAN11083
OG0013339	MOUSE49072	HUMAN11070, HUMAN11074, HUMAN11080, HUMAN02687, HUMAN11078, HUMAN11065
OG0013341	MOUSE44966, MOUSE44970, MOUSE44958, MOUSE44967, MOUSE44973, MOUSE44965, MOUSE44971, MOUSE44974, MOUSE44969	HUMAN02771
OG0013342	MOUSE41144, MOUSE41142, MOUSE41143, MOUSE41145	HUMAN03052
OG0013343	MOUSE27343	HUMAN09232
OG0013343	MOUSE09398	HUMAN03391, HUMAN03389, HUMAN03344, HUMAN03345, HUMAN03390, HUMAN28925, HUMAN28895
OG0013344	MOUSE26832	HUMAN04504
OG0013344	MOUSE26839, MOUSE20597	HUMAN04500
OG0013344	MOUSE26842, MOUSE26841	HUMAN04502
OG0013345	MOUSE47351	HUMAN05063
OG0013345	MOUSE47352	HUMAN05064
OG0013346	MOUSE50181, MOUSE50183, MOUSE50179, MOUSE50182, MOUSE50184, MOUSE50180	HUMAN05342
OG0013346	MOUSE50185	HUMAN05343
OG0013347	MOUSE41309, MOUSE41308, MOUSE41307, MOUSE41303, MOUSE41304, MOUSE41306, MOUSE41305	HUMAN05953
OG0013348	MOUSE16833, MOUSE16832, MOUSE16831, MOUSE16834, MOUSE16827, MOUSE16826, MOUSE16828, MOUSE16830, MOUSE16829	HUMAN10371
OG0013349	MOUSE04441, MOUSE04451, MOUSE04440	HUMAN11752
OG0013349	MOUSE04436, MOUSE04435, MOUSE04453, MOUSE04452	HUMAN11751, HUMAN11754
OG0013350	MOUSE05468, MOUSE05465	HUMAN12591, HUMAN12634, HUMAN12633, HUMAN12635, HUMAN12631, HUMAN12632, HUMAN12629, HUMAN12630
OG0013351	MOUSE05433, MOUSE05431, MOUSE05432, MOUSE05434	HUMAN12601, HUMAN12600, HUMAN12602, HUMAN12599, HUMAN12604, HUMAN12603
OG0013352	MOUSE05792, MOUSE05791, MOUSE05793, MOUSE05790, MOUSE05788, MOUSE05789, MOUSE05795, MOUSE05794	HUMAN12824, HUMAN12825
OG0013353	MOUSE19739, MOUSE19737, MOUSE19744, MOUSE19741, MOUSE19740, MOUSE19734, MOUSE51910, MOUSE19743, MOUSE19733	HUMAN13989
OG0013354	MOUSE50458, MOUSE50460, MOUSE50459, MOUSE48930	HUMAN14749, HUMAN14747, HUMAN14297, HUMAN14301, HUMAN14299, HUMAN14300
OG0013355	MOUSE43908, MOUSE43906, MOUSE43910, MOUSE43904, MOUSE43905, MOUSE43907, MOUSE34754, MOUSE43909	HUMAN16098
OG0013356	MOUSE42352, MOUSE42353, MOUSE42351, MOUSE42354, MOUSE42355, MOUSE42350, MOUSE42349	HUMAN16399
OG0013357	MOUSE42472, MOUSE42467, MOUSE42471, MOUSE42473, MOUSE42474, MOUSE42466, MOUSE42470, MOUSE42468, MOUSE42469	HUMAN16477
OG0013358	MOUSE15273	HUMAN17662, HUMAN17622, HUMAN17664, HUMAN17623, HUMAN17624, HUMAN17626, HUMAN17627, HUMAN17663, HUMAN17625
OG0013359	MOUSE23349, MOUSE23350, MOUSE23346, MOUSE23345, MOUSE23348, MOUSE23343, MOUSE23347, MOUSE23344	HUMAN17670
OG0013360	MOUSE16218, MOUSE16217	HUMAN19400, HUMAN19401, HUMAN19399, HUMAN19398
OG0013360	MOUSE16226	HUMAN19402
OG0013360	MOUSE16225	HUMAN19397
OG0013361	MOUSE16247, MOUSE16246, MOUSE16243, MOUSE16244, MOUSE16241, MOUSE16242, MOUSE16248, MOUSE16249, MOUSE16245	HUMAN19416
OG0013363	MOUSE11401, MOUSE11402, MOUSE11408, MOUSE11407, MOUSE11403, MOUSE11404, MOUSE11405, MOUSE11399, MOUSE11406	HUMAN20569
OG0013364	MOUSE15931, MOUSE15929, MOUSE15930, MOUSE15927, MOUSE15928	HUMAN21299
OG0013365	MOUSE10067, MOUSE10068, MOUSE10065, MOUSE10069, MOUSE10066, MOUSE10071, MOUSE10070	HUMAN23613, HUMAN23612
OG0013366	MOUSE17596, MOUSE17595	HUMAN24870, HUMAN24867
OG0013366	MOUSE17568	HUMAN24864, HUMAN24887, HUMAN24886
OG0013367	MOUSE39503	HUMAN27080
OG0013367	MOUSE39513	HUMAN27111, HUMAN27112
OG0013367	MOUSE39514	HUMAN27113
OG0013368	MOUSE32333, MOUSE32316, MOUSE55674, MOUSE32327, MOUSE32322, MOUSE55713, MOUSE32340, MOUSE55678, MOUSE55684	HUMAN28646
OG0013369	MOUSE25780, MOUSE25779, MOUSE25781, MOUSE25778, MOUSE25784, MOUSE25785, MOUSE25782, MOUSE25786, MOUSE25783	HUMAN29222
OG0013558	MOUSE18234	HUMAN25071
OG0013586	MOUSE21317	HUMAN30323
OG0013592	MOUSE26251, MOUSE26250	HUMAN17776, HUMAN17777
OG0013593	MOUSE25789	HUMAN29221
OG0013594	MOUSE08966	HUMAN24588
OG0013623	MOUSE08719, MOUSE08720, MOUSE21474	HUMAN26217
OG0013626	MOUSE29350, MOUSE29349, MOUSE29348	HUMAN27974
OG0013626	MOUSE29351	HUMAN27975
OG0013632	MOUSE34621, MOUSE34622, MOUSE34620	HUMAN00322, HUMAN00321, HUMAN00320
OG0013637	MOUSE36373, MOUSE36372	HUMAN22357
OG0013650	MOUSE35475	HUMAN17829
OG0013658	MOUSE04775, MOUSE04776, MOUSE04778, MOUSE04777, MOUSE04774, MOUSE04773	HUMAN12378
OG0013681	MOUSE44508, MOUSE44511, MOUSE44512, MOUSE44513, MOUSE44509, MOUSE44514	HUMAN09167
OG0013682	MOUSE49400	HUMAN11262
OG0013686	MOUSE24768	HUMAN02495
OG0013697	MOUSE26367, MOUSE53321, MOUSE53318, MOUSE53319, MOUSE53316	HUMAN20733
OG0013797	MOUSE00362, MOUSE00361, MOUSE00363	HUMAN25577
OG0013807	MOUSE32091	HUMAN28024
OG0013808	MOUSE13121, MOUSE13119	HUMAN07806
OG0013834	MOUSE21267	HUMAN03601
OG0013867	MOUSE00400, MOUSE00401	HUMAN25554
OG0013892	MOUSE31453, MOUSE11052	HUMAN03302
OG0013901	MOUSE16049	HUMAN21220
OG0013902	MOUSE30880, MOUSE30882	HUMAN01547
OG0013903	MOUSE13109, MOUSE13108	HUMAN07798
OG0013904	MOUSE51639	HUMAN09705
OG0013905	MOUSE51604, MOUSE51605, MOUSE51606	HUMAN09719
OG0013907	MOUSE46992, MOUSE46995, MOUSE46993, MOUSE46994	HUMAN03858
OG0013909	MOUSE34064	HUMAN00661
OG0013910	MOUSE28541	HUMAN18974
OG0013912	MOUSE16580	HUMAN25843
OG0013913	MOUSE07689, MOUSE07688	HUMAN08680
OG0013914	MOUSE07947, MOUSE07946, MOUSE07945	HUMAN08827
OG0013916	MOUSE30081, MOUSE30080	HUMAN22972
OG0013917	MOUSE31136, MOUSE31133, MOUSE31137, MOUSE31135, MOUSE31132	HUMAN01403
OG0013920	MOUSE02931, MOUSE02932, MOUSE02930	HUMAN26319, HUMAN26320, HUMAN26318
OG0013921	MOUSE27835, MOUSE27834	HUMAN18607
OG0013923	MOUSE29868, MOUSE29867, MOUSE29869	HUMAN21672
OG0013924	MOUSE14441	HUMAN20386
OG0013925	MOUSE08197, MOUSE08198, MOUSE08196	HUMAN08962
OG0013926	MOUSE45132	HUMAN05227
OG0013927	MOUSE44874	HUMAN09955
OG0013930	MOUSE27038, MOUSE27037	HUMAN04425
OG0013931	MOUSE41830	HUMAN06075
OG0013932	MOUSE16202	HUMAN19387, HUMAN19385, HUMAN19386
OG0013933	MOUSE32518, MOUSE32516, MOUSE32517, MOUSE32515	HUMAN28711, HUMAN28712
OG0013934	MOUSE18074	HUMAN25163
OG0013935	MOUSE10302	HUMAN23515
OG0013937	MOUSE15486	HUMAN21902
OG0013938	MOUSE18226	HUMAN25077
OG0013940	MOUSE13962	HUMAN28414
OG0013940	MOUSE10054	HUMAN23137
OG0013942	MOUSE00237, MOUSE00236, MOUSE00235, MOUSE00234, MOUSE00233	HUMAN25639
OG0013943	MOUSE13148, MOUSE13149, MOUSE13147	HUMAN23309, HUMAN23308
OG0013944	MOUSE33796, MOUSE33797	HUMAN00816
OG0013944	MOUSE33795	HUMAN00817
OG0013946	MOUSE14883	HUMAN06511
OG0013947	MOUSE14675, MOUSE14674	HUMAN06372
OG0013949	MOUSE38062, MOUSE38059, MOUSE38060	HUMAN26383
OG0013950	MOUSE10419	HUMAN23454
OG0013951	MOUSE18336	HUMAN25024
OG0013953	MOUSE28190, MOUSE28189, MOUSE28188, MOUSE28187	HUMAN18586
OG0013954	MOUSE19864	HUMAN14122, HUMAN14121
OG0013955	MOUSE54639	HUMAN30024
OG0013956	MOUSE13690, MOUSE13692, MOUSE13693	HUMAN28254, HUMAN28253
OG0013957	MOUSE12310, MOUSE12309, MOUSE12308	HUMAN08154
OG0013958	MOUSE02121	HUMAN06873, HUMAN06872
OG0013959	MOUSE01785	HUMAN07067
