Orthogroup	AENJA_ok	ORYLA
OG0006742	AENJA_26658	ORYLA01030, ORYLA00302
OG0006826	AENJA_00120	ORYLA07190
OG0006827	AENJA_00301, AENJA_11922	ORYLA19112
OG0006828	AENJA_00320	ORYLA19553
OG0006829	AENJA_26235, AENJA_00398	ORYLA20486
OG0006830	AENJA_00399	ORYLA04099
OG0006831	AENJA_00400	ORYLA05295
OG0006832	AENJA_00488	ORYLA10081
OG0006833	AENJA_00518	ORYLA12166
OG0006837	AENJA_00699	ORYLA03273
OG0006842	AENJA_01166	ORYLA00868
OG0006843	AENJA_01195	ORYLA18591
OG0006844	AENJA_01201	ORYLA12172
OG0006845	AENJA_01223	ORYLA04346
OG0006846	AENJA_01258	ORYLA10163
OG0006848	AENJA_01367	ORYLA03872
OG0006849	AENJA_01449	ORYLA04862
OG0006850	AENJA_01611, AENJA_09638	ORYLA00398, ORYLA00397
OG0006851	AENJA_01650	ORYLA08359
OG0006852	AENJA_01730	ORYLA11028
OG0006853	AENJA_01775, AENJA_26577	ORYLA19226
OG0006856	AENJA_02009	ORYLA07978
OG0006857	AENJA_02010	ORYLA09522
OG0006859	AENJA_02153	ORYLA10057, ORYLA18642, ORYLA18641, ORYLA18661, ORYLA19936, ORYLA18987, ORYLA18295
OG0006860	AENJA_02208	ORYLA12394
OG0006861	AENJA_02328	ORYLA10051
OG0006862	AENJA_02464, AENJA_02470	ORYLA10430
OG0006863	AENJA_17740, AENJA_02587	ORYLA09121
OG0006864	AENJA_02623	ORYLA16704, ORYLA00881
OG0006865	AENJA_02658	ORYLA08635
OG0006866	AENJA_02755	ORYLA06893, ORYLA16133
OG0006869	AENJA_02815	ORYLA15879
OG0006870	AENJA_03121	ORYLA09718
OG0006871	AENJA_23057, AENJA_10645, AENJA_03165	ORYLA13504
OG0006872	AENJA_03174	ORYLA15278, ORYLA15279
OG0006873	AENJA_03258	ORYLA17413
OG0006874	AENJA_03384	ORYLA14058
OG0006875	AENJA_03390	ORYLA04531
OG0006876	AENJA_23472	ORYLA13231
OG0006877	AENJA_03567	ORYLA14665
OG0006878	AENJA_03646	ORYLA06366
OG0006879	AENJA_03657	ORYLA11007
OG0006880	AENJA_03927	ORYLA14486
OG0006881	AENJA_03938	ORYLA03213
OG0006882	AENJA_03982	ORYLA12470
OG0006886	AENJA_04283	ORYLA01362
OG0006887	AENJA_04451	ORYLA18327
OG0006888	AENJA_04455	ORYLA13676
OG0006889	AENJA_04547	ORYLA15285
OG0006890	AENJA_04581	ORYLA05057
OG0006891	AENJA_04660	ORYLA12282
OG0006892	AENJA_04736	ORYLA18584
OG0006893	AENJA_04839	ORYLA00800
OG0006894	AENJA_04847	ORYLA19918
OG0006895	AENJA_05148	ORYLA08207
OG0006896	AENJA_05202	ORYLA07408
OG0006897	AENJA_05372	ORYLA17654
OG0006898	AENJA_05379	ORYLA15253
OG0006899	AENJA_05621	ORYLA01888, ORYLA07590
OG0006900	AENJA_05663	ORYLA10711
OG0006901	AENJA_05820	ORYLA19363
OG0006903	AENJA_06050	ORYLA05646, ORYLA07893, ORYLA16398
OG0006904	AENJA_06127	ORYLA10752
OG0006905	AENJA_06173	ORYLA14337
OG0006906	AENJA_06221	ORYLA04358
OG0006907	AENJA_06242	ORYLA11869
OG0006909	AENJA_06589	ORYLA20226
OG0006911	AENJA_06830	ORYLA01075
OG0006912	AENJA_16892	ORYLA13590
OG0006914	AENJA_06926	ORYLA19783
OG0006917	AENJA_07239	ORYLA18342
OG0006918	AENJA_07427	ORYLA05445
OG0006919	AENJA_07467	ORYLA19417
OG0006920	AENJA_07564	ORYLA09599
OG0006924	AENJA_07755	ORYLA19320
OG0006925	AENJA_07849	ORYLA10136
OG0006926	AENJA_07851	ORYLA02117
OG0006927	AENJA_07880	ORYLA06863
OG0006929	AENJA_08001	ORYLA05323
OG0006930	AENJA_08036, AENJA_25950	ORYLA17500, ORYLA17499
OG0006931	AENJA_08049	ORYLA11673
OG0006932	AENJA_08083	ORYLA16938
OG0006934	AENJA_08104	ORYLA09930
OG0006935	AENJA_08143	ORYLA10774
OG0006936	AENJA_08149	ORYLA12502
OG0006937	AENJA_08252	ORYLA09224
OG0006938	AENJA_25925, AENJA_08279	ORYLA13900
OG0006939	AENJA_08295	ORYLA10635
OG0006940	AENJA_08348	ORYLA07819
OG0006942	AENJA_08411	ORYLA01085
OG0006943	AENJA_08418	ORYLA11269
OG0006944	AENJA_08469	ORYLA15875
OG0006945	AENJA_08489	ORYLA19364
OG0006946	AENJA_08651	ORYLA02739
OG0006948	AENJA_08864	ORYLA05268
OG0006949	AENJA_08970	ORYLA14891
OG0006951	AENJA_09267	ORYLA01790
OG0006952	AENJA_09338	ORYLA02149
OG0006953	AENJA_09368	ORYLA04011
OG0006954	AENJA_09387	ORYLA10656
OG0006955	AENJA_09421	ORYLA11271
OG0006957	AENJA_09490	ORYLA01524
OG0006959	AENJA_09576	ORYLA07529
OG0006960	AENJA_09586	ORYLA20075
OG0006962	AENJA_09772	ORYLA14243
OG0006964	AENJA_09897	ORYLA06047
OG0006967	AENJA_10081	ORYLA07736
OG0006968	AENJA_10127	ORYLA07011
OG0006969	AENJA_10132	ORYLA00904
OG0006970	AENJA_10289	ORYLA01120
OG0006971	AENJA_10382	ORYLA17898
OG0006972	AENJA_10603	ORYLA15222
OG0006973	AENJA_10893	ORYLA11601
OG0006974	AENJA_11101	ORYLA03114
OG0006975	AENJA_11111	ORYLA05959
OG0006976	AENJA_11156	ORYLA11643
OG0006977	AENJA_11169	ORYLA14070
OG0006978	AENJA_11351	ORYLA17389
OG0006979	AENJA_11435	ORYLA18967
OG0006980	AENJA_11690	ORYLA18420
OG0006980	AENJA_11689	ORYLA18419
OG0006981	AENJA_11704	ORYLA15231
OG0006982	AENJA_11710	ORYLA08562, ORYLA08563
OG0006983	AENJA_11791	ORYLA15643
OG0006984	AENJA_11852	ORYLA15233, ORYLA12089, ORYLA14709
OG0006987	AENJA_12333	ORYLA18444
OG0006988	AENJA_12529	ORYLA16944
OG0006989	AENJA_12558	ORYLA09680
OG0006990	AENJA_12603	ORYLA12859
OG0006991	AENJA_12675	ORYLA19862
OG0006992	AENJA_16070	ORYLA07859, ORYLA07860
OG0006993	AENJA_12848	ORYLA03063
OG0006994	AENJA_12854	ORYLA19038
OG0006995	AENJA_12859	ORYLA01996
OG0006996	AENJA_12897	ORYLA04870
OG0006997	AENJA_12913	ORYLA10925
OG0006998	AENJA_12939	ORYLA07905
OG0006999	AENJA_12940	ORYLA05329
OG0007000	AENJA_13108	ORYLA17381
OG0007001	AENJA_13134	ORYLA10882
OG0007002	AENJA_13189	ORYLA19238
OG0007003	AENJA_13349	ORYLA15348, ORYLA12075
OG0007004	AENJA_13352	ORYLA09056
OG0007005	AENJA_13425	ORYLA03067
OG0007006	AENJA_13467	ORYLA09127, ORYLA04167
OG0007007	AENJA_13468	ORYLA19143
OG0007008	AENJA_25860, AENJA_13633	ORYLA20301
OG0007009	AENJA_13674	ORYLA17311
OG0007010	AENJA_13687	ORYLA12802
OG0007011	AENJA_13688	ORYLA03574
OG0007012	AENJA_13835	ORYLA07702
OG0007013	AENJA_13842	ORYLA08186
OG0007015	AENJA_13940	ORYLA15619
OG0007016	AENJA_14164	ORYLA20315
OG0007018	AENJA_14287	ORYLA01330
OG0007021	AENJA_14523	ORYLA09538
OG0007022	AENJA_14634	ORYLA14380
OG0007023	AENJA_14641	ORYLA13776
OG0007024	AENJA_14840	ORYLA14743
OG0007025	AENJA_14969	ORYLA19770
OG0007026	AENJA_15107	ORYLA15372
OG0007027	AENJA_15130	ORYLA15909
OG0007028	AENJA_15287	ORYLA06937
OG0007029	AENJA_15661	ORYLA14229
OG0007030	AENJA_15706	ORYLA00487
OG0007031	AENJA_15746	ORYLA12964
OG0007032	AENJA_15768	ORYLA18196
OG0007033	AENJA_15780	ORYLA11802
OG0007034	AENJA_15916	ORYLA13978
OG0007035	AENJA_15945	ORYLA03436
OG0007036	AENJA_15980	ORYLA01654
OG0007037	AENJA_16026	ORYLA09849
OG0007038	AENJA_16109	ORYLA15687
OG0007039	AENJA_16125	ORYLA10444
OG0007040	AENJA_16156	ORYLA15293
OG0007041	AENJA_16190	ORYLA12169, ORYLA14638
OG0007042	AENJA_16299	ORYLA05629
OG0007044	AENJA_16556	ORYLA19075
OG0007046	AENJA_16840	ORYLA10686
OG0007047	AENJA_16899	ORYLA02086
OG0007048	AENJA_16937	ORYLA16978
OG0007050	AENJA_17182	ORYLA20452
OG0007052	AENJA_17326	ORYLA15339, ORYLA19989
OG0007053	AENJA_17379	ORYLA16394
OG0007055	AENJA_17474	ORYLA17619
OG0007058	AENJA_17757	ORYLA03722
OG0007059	AENJA_17918	ORYLA07836
OG0007060	AENJA_18050	ORYLA05548
OG0007061	AENJA_18086	ORYLA00894
OG0007062	AENJA_18177	ORYLA03640
OG0007063	AENJA_18189	ORYLA05804
OG0007064	AENJA_18220	ORYLA20409
OG0007065	AENJA_18236	ORYLA14600
OG0007066	AENJA_18310	ORYLA02140
OG0007068	AENJA_18386	ORYLA07348
OG0007069	AENJA_18431	ORYLA10663
OG0007070	AENJA_18751	ORYLA06946
OG0007071	AENJA_20432	ORYLA10456
OG0007072	AENJA_18830	ORYLA12666
OG0007073	AENJA_18861	ORYLA03515
OG0007074	AENJA_19061	ORYLA06899
OG0007075	AENJA_19073	ORYLA17760
OG0007076	AENJA_19406	ORYLA11263
OG0007077	AENJA_19554	ORYLA12778
OG0007078	AENJA_19777	ORYLA06143
OG0007080	AENJA_19826	ORYLA11474
OG0007081	AENJA_19829	ORYLA16483
OG0007082	AENJA_19832	ORYLA19534
OG0007083	AENJA_20083	ORYLA02087
OG0007084	AENJA_20378	ORYLA18994
OG0007086	AENJA_20436	ORYLA15347
OG0007090	AENJA_20659	ORYLA12938
OG0007091	AENJA_23355, AENJA_20692	ORYLA10611
OG0007092	AENJA_20784	ORYLA11433
OG0007093	AENJA_20890	ORYLA12432
OG0007094	AENJA_20950	ORYLA10462
OG0007095	AENJA_21007	ORYLA05795
OG0007096	AENJA_21049	ORYLA13346, ORYLA06995
OG0007097	AENJA_21089	ORYLA17535
OG0007098	AENJA_21303	ORYLA15262
OG0007099	AENJA_21375	ORYLA00040
OG0007100	AENJA_21409	ORYLA13677
OG0007101	AENJA_21558	ORYLA16042
OG0007102	AENJA_21655, AENJA_26402	ORYLA09553
OG0007103	AENJA_21675, AENJA_25416	ORYLA08342
OG0007104	AENJA_21723	ORYLA03154
OG0007105	AENJA_21751	ORYLA07523
OG0007106	AENJA_21772	ORYLA13818
OG0007107	AENJA_21819	ORYLA00560
OG0007108	AENJA_21851	ORYLA04528
OG0007111	AENJA_22302	ORYLA11279
OG0007112	AENJA_22684	ORYLA19964
OG0007113	AENJA_22726	ORYLA15522, ORYLA13775
OG0007114	AENJA_22816	ORYLA05387, ORYLA02077
OG0007115	AENJA_22820	ORYLA05459, ORYLA05458
OG0007117	AENJA_23028	ORYLA11159
OG0007118	AENJA_23161	ORYLA18746
OG0007119	AENJA_23375	ORYLA13244
OG0007120	AENJA_23378	ORYLA02860
OG0007121	AENJA_23568	ORYLA00087
OG0007122	AENJA_23581	ORYLA15640
OG0007123	AENJA_23635	ORYLA07878
OG0007124	AENJA_23735	ORYLA09552
OG0007125	AENJA_23965	ORYLA13532
OG0007126	AENJA_24234	ORYLA11848
OG0007127	AENJA_24302	ORYLA05546
OG0007128	AENJA_24308	ORYLA02979
OG0007129	AENJA_24361	ORYLA01220, ORYLA04646
OG0007130	AENJA_24363	ORYLA18855
OG0007131	AENJA_24469	ORYLA17663
OG0007132	AENJA_24649	ORYLA02165
OG0007133	AENJA_24825	ORYLA18527
OG0007134	AENJA_24826	ORYLA00740
OG0007135	AENJA_25007	ORYLA12420
OG0007136	AENJA_25014	ORYLA14799
OG0007137	AENJA_25069	ORYLA06230
OG0007139	AENJA_25183	ORYLA20254
OG0007140	AENJA_25250	ORYLA10308, ORYLA00270
OG0007141	AENJA_25287	ORYLA17064
OG0007142	AENJA_25343	ORYLA17213
OG0007143	AENJA_25363	ORYLA10676
OG0007145	AENJA_25560	ORYLA07062
OG0007147	AENJA_25613	ORYLA14416
OG0007148	AENJA_25762	ORYLA17738
OG0007150	AENJA_26056	ORYLA12660
OG0007151	AENJA_26211	ORYLA03573
OG0007153	AENJA_26504	ORYLA04856
OG0007154	AENJA_26509	ORYLA10421
OG0007248	AENJA_00004	ORYLA06298
OG0007250	AENJA_00139	ORYLA08747
OG0007251	AENJA_00324	ORYLA06850
OG0007253	AENJA_00767	ORYLA08898, ORYLA12436
OG0007254	AENJA_00931	ORYLA11846
OG0007256	AENJA_01044	ORYLA18423
OG0007258	AENJA_01436, AENJA_11453	ORYLA02983
OG0007260	AENJA_01550	ORYLA07375
OG0007261	AENJA_01593	ORYLA00423
OG0007263	AENJA_01812	ORYLA03034
OG0007264	AENJA_02217	ORYLA15263
OG0007266	AENJA_08462, AENJA_02257	ORYLA19225
OG0007268	AENJA_02432	ORYLA09609
OG0007269	AENJA_02569	ORYLA10696
OG0007270	AENJA_02688, AENJA_06355	ORYLA04915, ORYLA04916
OG0007271	AENJA_02740	ORYLA06700
OG0007272	AENJA_02756	ORYLA19327
OG0007273	AENJA_02792	ORYLA17133
OG0007274	AENJA_02816	ORYLA01401
OG0007275	AENJA_02862	ORYLA10992
OG0007276	AENJA_02931	ORYLA17414
OG0007277	AENJA_03125, AENJA_24804	ORYLA05155, ORYLA05156
OG0007279	AENJA_03339	ORYLA04478
OG0007280	AENJA_03407	ORYLA06789
OG0007281	AENJA_03420	ORYLA16781
OG0007282	AENJA_03431	ORYLA17269
OG0007283	AENJA_03462	ORYLA16980, ORYLA00573
OG0007284	AENJA_03468	ORYLA05432, ORYLA09535
OG0007285	AENJA_03475	ORYLA05317
OG0007286	AENJA_18798, AENJA_10022, AENJA_03618	ORYLA19380
OG0007287	AENJA_03706	ORYLA18171
OG0007288	AENJA_03747	ORYLA20472
OG0007289	AENJA_03836	ORYLA03622
OG0007290	AENJA_03954	ORYLA20279
OG0007291	AENJA_03983	ORYLA15418
OG0007292	AENJA_04105	ORYLA05899
OG0007293	AENJA_04148	ORYLA02154
OG0007294	AENJA_04367	ORYLA09264
OG0007295	AENJA_04369	ORYLA01411
OG0007296	AENJA_04461	ORYLA12441
OG0007297	AENJA_04494	ORYLA16040
OG0007298	AENJA_04527	ORYLA00430
OG0007299	AENJA_04574	ORYLA17998
OG0007300	AENJA_04647	ORYLA02105
OG0007302	AENJA_04963	ORYLA13509, ORYLA19833
OG0007303	AENJA_05104	ORYLA18273
OG0007304	AENJA_05122	ORYLA11541
OG0007306	AENJA_05277	ORYLA04055
OG0007307	AENJA_05325	ORYLA04750
OG0007308	AENJA_07715, AENJA_05754	ORYLA01818, ORYLA05605
OG0007309	AENJA_05768	ORYLA00123
OG0007310	AENJA_19852	ORYLA09847
OG0007312	AENJA_05894	ORYLA16909
OG0007314	AENJA_06139	ORYLA11660
OG0007316	AENJA_06485, AENJA_20879	ORYLA07711
OG0007317	AENJA_06549	ORYLA04703
OG0007318	AENJA_06588	ORYLA14192
OG0007319	AENJA_06656	ORYLA13973
OG0007320	AENJA_06780	ORYLA19939
OG0007321	AENJA_06818	ORYLA01035
OG0007322	AENJA_06900	ORYLA12070
OG0007325	AENJA_07023	ORYLA12467
OG0007326	AENJA_07134	ORYLA14944
OG0007328	AENJA_07462	ORYLA04937
OG0007329	AENJA_07623	ORYLA05886
OG0007330	AENJA_07724	ORYLA03139
OG0007331	AENJA_07941, AENJA_07938	ORYLA11072
OG0007333	AENJA_08327	ORYLA13227, ORYLA09947
OG0007334	AENJA_08344, AENJA_10683	ORYLA02101
OG0007335	AENJA_08730	ORYLA11672
OG0007336	AENJA_08744	ORYLA05981
OG0007337	AENJA_08756	ORYLA11944
OG0007339	AENJA_08839	ORYLA08865
OG0007340	AENJA_08960	ORYLA01911
OG0007341	AENJA_08963	ORYLA12520
OG0007342	AENJA_09009	ORYLA17313
OG0007344	AENJA_18427, AENJA_09089	ORYLA18957
OG0007345	AENJA_09249	ORYLA19599
OG0007347	AENJA_09485	ORYLA13816
OG0007348	AENJA_09604	ORYLA12246
OG0007349	AENJA_09661	ORYLA17364
OG0007351	AENJA_09717	ORYLA06166
OG0007352	AENJA_09848	ORYLA18525, ORYLA00412
OG0007353	AENJA_10075	ORYLA12576
OG0007354	AENJA_10138	ORYLA09048
OG0007355	AENJA_10292, AENJA_10291	ORYLA20163
OG0007356	AENJA_10363	ORYLA13760
OG0007357	AENJA_10365	ORYLA12581
OG0007358	AENJA_10512	ORYLA17406
OG0007359	AENJA_10652	ORYLA08850
OG0007360	AENJA_10766	ORYLA06936
OG0007361	AENJA_10793	ORYLA01623
OG0007362	AENJA_20165	ORYLA18700
OG0007362	AENJA_12745	ORYLA09464, ORYLA19487, ORYLA19664
OG0007362	AENJA_24309, AENJA_25790, AENJA_17093	ORYLA19554, ORYLA12419, ORYLA02825, ORYLA09644, ORYLA05401, ORYLA18470, ORYLA18181
OG0007363	AENJA_10957	ORYLA06682
OG0007364	AENJA_10959	ORYLA16985
OG0007365	AENJA_10977	ORYLA13386
OG0007366	AENJA_11206	ORYLA12817
OG0007367	AENJA_11272	ORYLA06765
OG0007368	AENJA_11301	ORYLA19704
OG0007369	AENJA_11422	ORYLA09751
OG0007370	AENJA_11425	ORYLA03491
OG0007371	AENJA_11627	ORYLA00696
OG0007372	AENJA_11631	ORYLA03828
OG0007373	AENJA_11675	ORYLA11366
OG0007374	AENJA_11711	ORYLA02701
OG0007377	AENJA_11839	ORYLA13383
OG0007379	AENJA_12106	ORYLA11999
OG0007380	AENJA_12373	ORYLA12839
OG0007381	AENJA_12457	ORYLA16653, ORYLA16655, ORYLA16654
OG0007382	AENJA_12498	ORYLA08742
OG0007384	AENJA_12685, AENJA_24990	ORYLA11364
OG0007385	AENJA_12739	ORYLA12485
OG0007386	AENJA_12898	ORYLA11303
OG0007387	AENJA_12902	ORYLA19178
OG0007388	AENJA_13027	ORYLA07499
OG0007389	AENJA_13187	ORYLA02496
OG0007390	AENJA_13202	ORYLA16509
OG0007391	AENJA_13207	ORYLA04353
OG0007392	AENJA_13312	ORYLA10645
OG0007394	AENJA_13338	ORYLA03499
OG0007395	AENJA_13363	ORYLA08169
OG0007396	AENJA_13626	ORYLA12727
OG0007397	AENJA_13692	ORYLA08942
OG0007399	AENJA_14225	ORYLA17904
OG0007400	AENJA_14239	ORYLA08958
OG0007401	AENJA_14395	ORYLA03561
OG0007402	AENJA_14648	ORYLA08019, ORYLA08020
OG0007403	AENJA_14745	ORYLA01385
OG0007405	AENJA_15366	ORYLA15003
OG0007406	AENJA_15368	ORYLA02660
OG0007408	AENJA_15439	ORYLA20365
OG0007409	AENJA_15440	ORYLA05521
OG0007410	AENJA_15452	ORYLA17035, ORYLA08301, ORYLA16770
OG0007411	AENJA_15681	ORYLA19807
OG0007412	AENJA_15771	ORYLA09356
OG0007413	AENJA_15882	ORYLA06066, ORYLA06065, ORYLA06064
OG0007415	AENJA_16254	ORYLA19464
OG0007416	AENJA_16466	ORYLA00938
OG0007417	AENJA_16596	ORYLA17547
OG0007418	AENJA_20071	ORYLA03744
OG0007419	AENJA_16935	ORYLA16934
OG0007420	AENJA_16980	ORYLA15610
OG0007421	AENJA_17319	ORYLA14356
OG0007422	AENJA_17772	ORYLA10067
OG0007423	AENJA_17845	ORYLA00567, ORYLA16921
OG0007424	AENJA_17849	ORYLA08021
OG0007425	AENJA_17864	ORYLA14998
OG0007428	AENJA_18355	ORYLA02581
OG0007429	AENJA_19005	ORYLA10854
OG0007431	AENJA_19346	ORYLA05544, ORYLA05545
OG0007432	AENJA_19403, AENJA_19402	ORYLA03130
OG0007433	AENJA_19654	ORYLA12091
OG0007436	AENJA_19801	ORYLA09770
OG0007437	AENJA_19860	ORYLA00941
OG0007438	AENJA_20029	ORYLA00047
OG0007439	AENJA_20396	ORYLA05166
OG0007440	AENJA_20434	ORYLA14401
OG0007441	AENJA_20556	ORYLA08960
OG0007442	AENJA_20655	ORYLA06331
OG0007443	AENJA_20689	ORYLA18835
OG0007444	AENJA_20813	ORYLA12333, ORYLA17506
OG0007445	AENJA_20821	ORYLA09137
OG0007446	AENJA_20884	ORYLA17366
OG0007447	AENJA_20921	ORYLA00461
OG0007448	AENJA_20930	ORYLA12046
OG0007450	AENJA_21381	ORYLA10095
OG0007451	AENJA_21528	ORYLA08969
OG0007452	AENJA_21651	ORYLA02553
OG0007453	AENJA_21726	ORYLA16527
OG0007454	AENJA_21740	ORYLA09677
OG0007455	AENJA_21828	ORYLA09348
OG0007456	AENJA_21979	ORYLA02608
OG0007457	AENJA_22032	ORYLA14661
OG0007458	AENJA_22067	ORYLA00309
OG0007459	AENJA_22258	ORYLA10805
OG0007460	AENJA_22264	ORYLA20039
OG0007462	AENJA_22556	ORYLA19843
OG0007463	AENJA_22661	ORYLA10835
OG0007465	AENJA_22699	ORYLA03646
OG0007466	AENJA_22881	ORYLA12595
OG0007467	AENJA_23010	ORYLA07191
OG0007468	AENJA_23214	ORYLA00530
OG0007470	AENJA_23296	ORYLA06567
OG0007471	AENJA_23384	ORYLA07475
OG0007472	AENJA_23719	ORYLA13056
OG0007473	AENJA_23755	ORYLA06701
OG0007476	AENJA_24225	ORYLA17195
OG0007477	AENJA_24292	ORYLA16341
OG0007478	AENJA_24685	ORYLA17253
OG0007479	AENJA_24748	ORYLA00589
OG0007481	AENJA_24944	ORYLA04396
OG0007482	AENJA_25120	ORYLA01730
OG0007483	AENJA_25192	ORYLA11513
OG0007484	AENJA_25231	ORYLA03268
OG0007485	AENJA_25331	ORYLA12574
OG0007486	AENJA_25437	ORYLA17567, ORYLA02786, ORYLA08085
OG0007488	AENJA_26049	ORYLA14033
OG0007489	AENJA_26107	ORYLA10665
OG0007490	AENJA_26187	ORYLA14538
OG0007491	AENJA_26237	ORYLA16759
OG0007492	AENJA_26511	ORYLA11759
OG0007493	AENJA_26529	ORYLA01214, ORYLA00906
OG0007494	AENJA_26703	ORYLA16845
OG0007495	AENJA_26715	ORYLA10015
OG0007496	AENJA_26719	ORYLA14535
OG0007497	AENJA_26773	ORYLA09420
OG0007498	AENJA_26807	ORYLA05446
OG0007582	AENJA_00047	ORYLA00751
OG0007583	AENJA_00226	ORYLA00014
OG0007584	AENJA_25290, AENJA_00242	ORYLA16927
OG0007586	AENJA_00380	ORYLA17497
OG0007587	AENJA_00432	ORYLA05351
OG0007588	AENJA_00505	ORYLA11210
OG0007589	AENJA_00571	ORYLA00327
OG0007591	AENJA_01019	ORYLA16433
OG0007592	AENJA_01059	ORYLA10014, ORYLA10285
OG0007593	AENJA_01095	ORYLA15589, ORYLA15588
OG0007597	AENJA_01698	ORYLA11901
OG0007598	AENJA_01726	ORYLA19609
OG0007601	AENJA_02054	ORYLA16630
OG0007602	AENJA_02165	ORYLA13457
OG0007603	AENJA_02214	ORYLA15288
OG0007604	AENJA_02267	ORYLA12471
OG0007605	AENJA_02353	ORYLA12711
OG0007606	AENJA_02354	ORYLA04737
OG0007607	AENJA_02368	ORYLA15596
OG0007608	AENJA_02633	ORYLA05477, ORYLA02256
OG0007609	AENJA_02689	ORYLA17969
OG0007610	AENJA_02817	ORYLA13853
OG0007613	AENJA_03179	ORYLA13617
OG0007614	AENJA_03537, AENJA_03213	ORYLA12458
OG0007615	AENJA_03386	ORYLA18029
OG0007616	AENJA_03409	ORYLA05381
OG0007617	AENJA_03469, AENJA_22388	ORYLA07354
OG0007619	AENJA_03762	ORYLA13054
OG0007621	AENJA_03833	ORYLA13396
OG0007624	AENJA_04295	ORYLA05976
OG0007626	AENJA_04777	ORYLA01317
OG0007630	AENJA_05194	ORYLA01205
OG0007631	AENJA_05278	ORYLA11934
OG0007632	AENJA_05484	ORYLA10408
OG0007633	AENJA_05570	ORYLA05304
OG0007634	AENJA_05650	ORYLA10749
OG0007635	AENJA_05652	ORYLA13540
OG0007637	AENJA_05864	ORYLA10427
OG0007638	AENJA_06211	ORYLA15010
OG0007640	AENJA_06871	ORYLA06572, ORYLA13195
OG0007642	AENJA_07087	ORYLA20111
OG0007643	AENJA_07280	ORYLA08582
OG0007645	AENJA_07676	ORYLA00783
OG0007646	AENJA_07683	ORYLA09484
OG0007647	AENJA_07698	ORYLA09216
OG0007648	AENJA_07744	ORYLA15478
OG0007649	AENJA_08154	ORYLA08950
OG0007650	AENJA_08417	ORYLA07962
OG0007652	AENJA_08655	ORYLA17837, ORYLA02891
OG0007653	AENJA_08664	ORYLA00212
OG0007655	AENJA_08878	ORYLA14941, ORYLA06841, ORYLA13612
OG0007656	AENJA_08929	ORYLA11259
OG0007658	AENJA_15160, AENJA_09640	ORYLA01027
OG0007659	AENJA_09749	ORYLA09035
OG0007660	AENJA_10005	ORYLA06636
OG0007662	AENJA_10163	ORYLA07565, ORYLA07566
OG0007663	AENJA_10256	ORYLA19677
OG0007664	AENJA_10276	ORYLA15115
OG0007665	AENJA_10282	ORYLA02675
OG0007666	AENJA_10298	ORYLA16689, ORYLA19032
OG0007667	AENJA_10341	ORYLA13912
OG0007668	AENJA_10381	ORYLA17549
OG0007669	AENJA_10464	ORYLA10867, ORYLA14768
OG0007670	AENJA_10480	ORYLA05143
OG0007671	AENJA_12064	ORYLA10047, ORYLA06144
OG0007672	AENJA_10564	ORYLA09421
OG0007673	AENJA_10620	ORYLA05954
OG0007674	AENJA_10687	ORYLA10748
OG0007676	AENJA_10773	ORYLA15905
OG0007677	AENJA_10946	ORYLA02741
OG0007680	AENJA_11179	ORYLA04680
OG0007681	AENJA_11196	ORYLA12077
OG0007684	AENJA_11323	ORYLA04277
OG0007685	AENJA_11330	ORYLA04777
OG0007686	AENJA_11496	ORYLA12300
OG0007687	AENJA_11514	ORYLA17022
OG0007688	AENJA_11595	ORYLA09193
OG0007689	AENJA_11622	ORYLA17604
OG0007690	AENJA_11693	ORYLA19010
OG0007692	AENJA_11895	ORYLA14149
OG0007694	AENJA_12365	ORYLA05416
OG0007695	AENJA_12489	ORYLA02065, ORYLA01646
OG0007696	AENJA_12919	ORYLA11055, ORYLA15060
OG0007701	AENJA_13421	ORYLA17283
OG0007702	AENJA_13485	ORYLA19222
OG0007703	AENJA_13781, AENJA_13780	ORYLA19369
OG0007706	AENJA_13921	ORYLA16294
OG0007707	AENJA_18792, AENJA_20617, AENJA_13925	ORYLA07279
OG0007708	AENJA_14019	ORYLA15979
OG0007709	AENJA_14142	ORYLA12564
OG0007712	AENJA_14241	ORYLA19931
OG0007713	AENJA_14256	ORYLA16096
OG0007714	AENJA_14298	ORYLA01267
OG0007715	AENJA_14420	ORYLA02645
OG0007717	AENJA_14512	ORYLA04892
OG0007718	AENJA_14607	ORYLA09021
OG0007719	AENJA_14796	ORYLA06546
OG0007721	AENJA_15418	ORYLA04955
OG0007722	AENJA_15592	ORYLA18334
OG0007723	AENJA_15656	ORYLA18893
OG0007724	AENJA_15747	ORYLA12008
OG0007726	AENJA_15888	ORYLA14878
OG0007727	AENJA_15914	ORYLA05656
OG0007728	AENJA_16033	ORYLA09087
OG0007729	AENJA_16470	ORYLA15147
OG0007732	AENJA_16743	ORYLA04446
OG0007734	AENJA_17060	ORYLA13593
OG0007736	AENJA_17393	ORYLA03755
OG0007738	AENJA_17519	ORYLA08765
OG0007739	AENJA_17580	ORYLA15510, ORYLA15465
OG0007741	AENJA_17929	ORYLA12529
OG0007743	AENJA_18237	ORYLA15748
OG0007744	AENJA_18288	ORYLA03484
OG0007745	AENJA_18335	ORYLA15106
OG0007746	AENJA_18434	ORYLA11437
OG0007748	AENJA_18894	ORYLA12523
OG0007749	AENJA_19022	ORYLA14559
OG0007750	AENJA_19185	ORYLA00710
