Orthogroup	AENJA_ok	DANRE
OG0007750	AENJA_19185	DANRE16845
OG0007751	AENJA_19310	DANRE37539
OG0007752	AENJA_19359	DANRE33832
OG0007753	AENJA_19363	DANRE33431, DANRE33430
OG0007754	AENJA_19398	DANRE07572
OG0007755	AENJA_19613	DANRE25512, DANRE02769
OG0007756	AENJA_19709	DANRE05776
OG0007757	AENJA_20316, AENJA_19847	DANRE36374, DANRE36373
OG0007758	AENJA_19933	DANRE39766, DANRE39765
OG0007759	AENJA_20025	DANRE36189
OG0007760	AENJA_20050	DANRE22468
OG0007761	AENJA_20064	DANRE01779, DANRE23485
OG0007762	AENJA_23767, AENJA_25729, AENJA_20187	DANRE00030
OG0007763	AENJA_20330	DANRE23619, DANRE23618
OG0007766	AENJA_21034	DANRE03643
OG0007767	AENJA_21313	DANRE26292
OG0007768	AENJA_21314	DANRE35286
OG0007769	AENJA_21372	DANRE24756
OG0007770	AENJA_21605	DANRE33815, DANRE33814
OG0007771	AENJA_21609	DANRE37851
OG0007772	AENJA_21724	DANRE35600
OG0007774	AENJA_21779	DANRE41452
OG0007775	AENJA_21848, AENJA_21916	DANRE01021
OG0007776	AENJA_22036	DANRE19172
OG0007779	AENJA_22377	DANRE35838
OG0007780	AENJA_22486	DANRE17571, DANRE17572
OG0007781	AENJA_22495	DANRE25227
OG0007782	AENJA_22500	DANRE29657, DANRE29656
OG0007783	AENJA_22584	DANRE29889, DANRE29890
OG0007784	AENJA_22600	DANRE24714
OG0007785	AENJA_26087, AENJA_22648, AENJA_26088	DANRE30996
OG0007786	AENJA_22814	DANRE16722
OG0007787	AENJA_22832	DANRE39944
OG0007788	AENJA_22872	DANRE03890, DANRE03889
OG0007789	AENJA_22873	DANRE03223, DANRE03224
OG0007790	AENJA_22969, AENJA_22970	DANRE15507, DANRE15506
OG0007791	AENJA_23000	DANRE02817, DANRE02815, DANRE02816, DANRE02818
OG0007793	AENJA_23139	DANRE36342, DANRE36341
OG0007794	AENJA_23230	DANRE33634, DANRE33633
OG0007795	AENJA_23273	DANRE27405, DANRE27404, DANRE27406
OG0007796	AENJA_23473	DANRE10639, DANRE10640
OG0007797	AENJA_23789	DANRE03146
OG0007798	AENJA_23971	DANRE15789
OG0007800	AENJA_24733	DANRE07803
OG0007801	AENJA_24750	DANRE30539
OG0007802	AENJA_24870	DANRE09355, DANRE09354
OG0007803	AENJA_24900	DANRE16825
OG0007804	AENJA_24903	DANRE04614
OG0007805	AENJA_25156	DANRE08167, DANRE08168
OG0007806	AENJA_25558	DANRE14422, DANRE10197, DANRE36907, DANRE36906
OG0007807	AENJA_25659	DANRE03231, DANRE03232
OG0007808	AENJA_25757	DANRE36716
OG0007809	AENJA_25815	DANRE43187
OG0007810	AENJA_25829	DANRE02679
OG0007811	AENJA_26163	DANRE22151
OG0007812	AENJA_26416	DANRE23799, DANRE26904
OG0007813	AENJA_26599	DANRE09038
OG0007814	AENJA_26751	DANRE04379
OG0007908	AENJA_00151	DANRE39192
OG0007911	AENJA_00247	DANRE10002
OG0007913	AENJA_00322	DANRE12739
OG0007915	AENJA_00437	DANRE18151
OG0007916	AENJA_00507	DANRE41547, DANRE41546
OG0007917	AENJA_00555	DANRE42311, DANRE42310
OG0007918	AENJA_00566	DANRE06819
OG0007921	AENJA_00713	DANRE33937, DANRE33938
OG0007924	AENJA_00993	DANRE11767, DANRE11768
OG0007925	AENJA_01050, AENJA_01051	DANRE35390, DANRE39562
OG0007926	AENJA_01125	DANRE11595
OG0007927	AENJA_01207, AENJA_01458	DANRE31434, DANRE31433, DANRE31435
OG0007928	AENJA_01314	DANRE31629, DANRE31628
OG0007929	AENJA_01377	DANRE09742
OG0007931	AENJA_01727	DANRE08886, DANRE15965, DANRE15964
OG0007932	AENJA_01753	DANRE09754, DANRE14710
OG0007933	AENJA_02051	DANRE12410
OG0007934	AENJA_02342	DANRE42581, DANRE42582
OG0007935	AENJA_02345	DANRE30643, DANRE05485, DANRE05486
OG0007936	AENJA_02595	DANRE18507, DANRE18508
OG0007937	AENJA_02784	DANRE10952
OG0007938	AENJA_02811	DANRE30775, DANRE30776
OG0007939	AENJA_13491	DANRE23916
OG0007940	AENJA_03128	DANRE18079, DANRE18077, DANRE18076, DANRE18078
OG0007941	AENJA_03147	DANRE30090, DANRE30089
OG0007942	AENJA_03272	DANRE28892
OG0007943	AENJA_03467	DANRE19851
OG0007944	AENJA_03606	DANRE34868
OG0007945	AENJA_03801	DANRE08217, DANRE08216
OG0007946	AENJA_03832	DANRE23335, DANRE23334, DANRE23333
OG0007947	AENJA_04228	DANRE30186, DANRE30187
OG0007948	AENJA_04332	DANRE35016
OG0007949	AENJA_09184, AENJA_04554	DANRE21500
OG0007951	AENJA_04818	DANRE03577
OG0007952	AENJA_04832	DANRE23982
OG0007954	AENJA_05279	DANRE18360
OG0007955	AENJA_05489	DANRE10662
OG0007956	AENJA_05510	DANRE00513
OG0007957	AENJA_05563	DANRE43440
OG0007958	AENJA_05678	DANRE30163
OG0007959	AENJA_23496, AENJA_05849	DANRE27159
OG0007960	AENJA_06056	DANRE41738, DANRE41737, DANRE41739
OG0007961	AENJA_06200, AENJA_16860	DANRE26537, DANRE26538, DANRE22150
OG0007962	AENJA_06266	DANRE20515
OG0007963	AENJA_06564, AENJA_24525	DANRE41290
OG0007964	AENJA_06717	DANRE01563
OG0007965	AENJA_07054	DANRE03000, DANRE02999
OG0007966	AENJA_07217	DANRE43416, DANRE43415
OG0007967	AENJA_15664, AENJA_07274, AENJA_07275	DANRE30273
OG0007968	AENJA_07308	DANRE05367
OG0007969	AENJA_23140, AENJA_07425	DANRE01846
OG0007970	AENJA_07816	DANRE05985, DANRE05984, DANRE23172
OG0007971	AENJA_07915	DANRE01642
OG0007972	AENJA_08033	DANRE27696, DANRE27695
OG0007973	AENJA_08075	DANRE22704
OG0007974	AENJA_08318	DANRE27091, DANRE27089, DANRE27090
OG0007975	AENJA_08715	DANRE41055
OG0007976	AENJA_08860	DANRE17213, DANRE17211, DANRE17212
OG0007977	AENJA_08865	DANRE30080, DANRE30079, DANRE30078
OG0007978	AENJA_09030	DANRE14537
OG0007979	AENJA_09318	DANRE06335, DANRE06336
OG0007980	AENJA_09355	DANRE05800
OG0007983	AENJA_10038	DANRE05917
OG0007984	AENJA_10051	DANRE38168
OG0007985	AENJA_10225	DANRE06065
OG0007986	AENJA_10340	DANRE00518
OG0007987	AENJA_10379	DANRE33524, DANRE29365, DANRE29364
OG0007988	AENJA_10830	DANRE33287
OG0007990	AENJA_10859	DANRE09108
OG0007991	AENJA_10934	DANRE18046
OG0007992	AENJA_11203	DANRE38803, DANRE38804, DANRE38805, DANRE12276
OG0007993	AENJA_11287	DANRE17625, DANRE17626
OG0007994	AENJA_11379	DANRE04091
OG0007996	AENJA_11555	DANRE09458, DANRE09457
OG0007997	AENJA_11624	DANRE07075, DANRE07074
OG0007999	AENJA_12234	DANRE29574
OG0008001	AENJA_12599	DANRE35300
OG0008002	AENJA_12792	DANRE43272
OG0008003	AENJA_13113	DANRE37946
OG0008004	AENJA_13236	DANRE27703, DANRE27701, DANRE27702
OG0008006	AENJA_13422	DANRE07161
OG0008007	AENJA_13516	DANRE39501, DANRE39500
OG0008008	AENJA_13549	DANRE30055
OG0008009	AENJA_13677	DANRE13906
OG0008011	AENJA_13712	DANRE43318
OG0008012	AENJA_13763	DANRE29944
OG0008013	AENJA_13764	DANRE24152, DANRE24151
OG0008014	AENJA_13875	DANRE07959
OG0008016	AENJA_14093	DANRE38388, DANRE38387
OG0008017	AENJA_14642	DANRE22791
OG0008018	AENJA_14739	DANRE05741, DANRE05740
OG0008019	AENJA_14792	DANRE18978
OG0008020	AENJA_14835	DANRE05165
OG0008021	AENJA_14875	DANRE42054, DANRE21369, DANRE29122
OG0008022	AENJA_14929	DANRE10906
OG0008023	AENJA_14935	DANRE20610
OG0008025	AENJA_15451	DANRE15444, DANRE15445, DANRE30011
OG0008026	AENJA_15525	DANRE31319, DANRE31320
OG0008027	AENJA_15598	DANRE10672, DANRE10671
OG0008028	AENJA_15742	DANRE24687
OG0008029	AENJA_15949	DANRE35038
OG0008030	AENJA_16003	DANRE00570
OG0008031	AENJA_16038	DANRE07952
OG0008035	AENJA_16440	DANRE02513, DANRE22923, DANRE17688, DANRE26351
OG0008036	AENJA_16682	DANRE43279
OG0008037	AENJA_16697	DANRE37630
OG0008038	AENJA_16974	DANRE41284, DANRE41285
OG0008039	AENJA_17386	DANRE33599, DANRE33600
OG0008040	AENJA_17581	DANRE18236
OG0008041	AENJA_18132	DANRE31092
OG0008043	AENJA_18655	DANRE12128
OG0008045	AENJA_19218	DANRE14902, DANRE14904, DANRE14903
OG0008046	AENJA_19488	DANRE18874, DANRE18872
OG0008048	AENJA_20241	DANRE14758, DANRE14756
OG0008049	AENJA_20688	DANRE35018
OG0008050	AENJA_20740	DANRE01483, DANRE01482
OG0008051	AENJA_20858	DANRE29845
OG0008052	AENJA_21000	DANRE05521, DANRE05522
OG0008053	AENJA_21398	DANRE13614, DANRE13613
OG0008054	AENJA_21562	DANRE14366, DANRE14364, DANRE14365
OG0008055	AENJA_21571	DANRE30653
OG0008056	AENJA_21612	DANRE34362
OG0008057	AENJA_21692	DANRE21382
OG0008058	AENJA_21768	DANRE08685
OG0008059	AENJA_21844	DANRE10600, DANRE10601
OG0008060	AENJA_21856	DANRE36845, DANRE36846
OG0008061	AENJA_21931	DANRE24328
OG0008062	AENJA_21983	DANRE12289
OG0008063	AENJA_22028	DANRE39414, DANRE12935, DANRE12936
OG0008064	AENJA_22298	DANRE14122
OG0008065	AENJA_22503	DANRE30969, DANRE12348
OG0008066	AENJA_22565	DANRE25010, DANRE25009
OG0008067	AENJA_22996	DANRE23278
OG0008068	AENJA_23036	DANRE16266
OG0008069	AENJA_23295	DANRE21600
OG0008070	AENJA_23324	DANRE39169, DANRE39168, DANRE39167
OG0008071	AENJA_23380	DANRE27128
OG0008072	AENJA_23402	DANRE23515
OG0008073	AENJA_23533	DANRE34118
OG0008074	AENJA_23838	DANRE34941
OG0008075	AENJA_24721	DANRE40333, DANRE40332
OG0008076	AENJA_24761	DANRE23122, DANRE23121, DANRE23120
OG0008077	AENJA_24893	DANRE00744
OG0008078	AENJA_24980	DANRE23451
OG0008079	AENJA_25100	DANRE24318
OG0008080	AENJA_25141	DANRE25081
OG0008081	AENJA_25170	DANRE10209, DANRE10210
OG0008082	AENJA_25191	DANRE23942, DANRE23943
OG0008083	AENJA_25219	DANRE11447
OG0008084	AENJA_25324	DANRE18083
OG0008085	AENJA_25493	DANRE30916
OG0008086	AENJA_25596	DANRE03403, DANRE03404
OG0008087	AENJA_25872	DANRE35823, DANRE35822, DANRE41735
OG0008088	AENJA_25970	DANRE17946
OG0008089	AENJA_26262, AENJA_26264	DANRE13493, DANRE13492
OG0008090	AENJA_26607	DANRE14082, DANRE14081, DANRE14083
OG0008091	AENJA_26699	DANRE35340
OG0008194	AENJA_00146	DANRE39488
OG0008196	AENJA_00317	DANRE12924
OG0008199	AENJA_01001	DANRE16267
OG0008201	AENJA_01208	DANRE36656
OG0008202	AENJA_01325	DANRE00001
OG0008203	AENJA_01357	DANRE20578
OG0008204	AENJA_01376	DANRE19232
OG0008205	AENJA_01532	DANRE34114
OG0008206	AENJA_11972, AENJA_01666	DANRE22435
OG0008208	AENJA_01852	DANRE22091
OG0008209	AENJA_01880	DANRE38195
OG0008211	AENJA_01948	DANRE34903
OG0008213	AENJA_02352	DANRE16175, DANRE16174, DANRE16176
OG0008215	AENJA_02474	DANRE00844
OG0008217	AENJA_03020	DANRE35437
OG0008218	AENJA_03029	DANRE03029, DANRE03030, DANRE03031
OG0008219	AENJA_03031	DANRE24332
OG0008220	AENJA_03211	DANRE27985
OG0008222	AENJA_03415	DANRE04724, DANRE04725, DANRE05738, DANRE05739
OG0008223	AENJA_03483	DANRE06940
OG0008224	AENJA_03538	DANRE39132, DANRE39131
OG0008225	AENJA_03573	DANRE06607
OG0008227	AENJA_03715	DANRE41137, DANRE41138, DANRE41139
OG0008228	AENJA_03787	DANRE22573, DANRE22572
OG0008229	AENJA_03931	DANRE34897
OG0008230	AENJA_04035	DANRE38056
OG0008231	AENJA_04312	DANRE05034
OG0008232	AENJA_04401	DANRE33295
OG0008234	AENJA_04854	DANRE03864
OG0008235	AENJA_05077	DANRE40508
OG0008236	AENJA_05551	DANRE09853
OG0008237	AENJA_05577	DANRE34955, DANRE34956, DANRE34957
OG0008238	AENJA_05620	DANRE10005
OG0008239	AENJA_05646	DANRE05050
OG0008240	AENJA_05677	DANRE30162
OG0008241	AENJA_05722	DANRE19969, DANRE19970, DANRE38138
OG0008242	AENJA_05732	DANRE40049, DANRE40050
OG0008243	AENJA_05790	DANRE05481
OG0008244	AENJA_05897	DANRE24754
OG0008246	AENJA_06048	DANRE23325
OG0008247	AENJA_06106	DANRE16623
OG0008249	AENJA_06670	DANRE29808
OG0008250	AENJA_06779	DANRE01830
OG0008251	AENJA_06866	DANRE00160
OG0008252	AENJA_06985	DANRE14625
OG0008254	AENJA_07508	DANRE13562
OG0008255	AENJA_07942	DANRE23775, DANRE23776, DANRE23777
OG0008256	AENJA_08183	DANRE18101, DANRE18100
OG0008257	AENJA_08319	DANRE27092, DANRE24473
OG0008258	AENJA_08403	DANRE21931
OG0008259	AENJA_08568	DANRE11647, DANRE11646
OG0008261	AENJA_08637	DANRE07806
OG0008262	AENJA_08652	DANRE40610
OG0008263	AENJA_08668	DANRE06277
OG0008264	AENJA_08758	DANRE19001
OG0008265	AENJA_09054	DANRE22829
OG0008266	AENJA_09057, AENJA_13356	DANRE37136
OG0008267	AENJA_09216	DANRE31631
OG0008268	AENJA_09330	DANRE00378
OG0008269	AENJA_09331	DANRE42531
OG0008270	AENJA_09342	DANRE15140
OG0008271	AENJA_09398	DANRE21764
OG0008272	AENJA_09453	DANRE11348, DANRE11349
OG0008273	AENJA_09471	DANRE34879
OG0008275	AENJA_09593	DANRE10033
OG0008277	AENJA_09854	DANRE38260, DANRE38259
OG0008278	AENJA_09972, AENJA_09971	DANRE33588, DANRE33589, DANRE33590
OG0008279	AENJA_10024	DANRE12272
OG0008280	AENJA_10050	DANRE07625
OG0008281	AENJA_10162	DANRE06733
OG0008282	AENJA_10248	DANRE40074, DANRE40073, DANRE40072, DANRE40071
OG0008283	AENJA_10286	DANRE33504, DANRE33505
OG0008284	AENJA_10377	DANRE10929, DANRE07860
OG0008285	AENJA_10649	DANRE12521, DANRE38218, DANRE12522, DANRE14127, DANRE14126, DANRE38219, DANRE12523
OG0008286	AENJA_10651	DANRE23611
OG0008288	AENJA_10917	DANRE23483
OG0008289	AENJA_10942	DANRE34245, DANRE34246
OG0008290	AENJA_10991	DANRE12631
OG0008291	AENJA_10998	DANRE29335
OG0008292	AENJA_11346	DANRE38343
OG0008293	AENJA_11450	DANRE25619, DANRE25618
OG0008294	AENJA_11713	DANRE06188
OG0008295	AENJA_16657, AENJA_11908	DANRE16713, DANRE16712
OG0008297	AENJA_12037	DANRE35409, DANRE35410
OG0008298	AENJA_12089	DANRE41286
OG0008299	AENJA_12113	DANRE28767
OG0008300	AENJA_12144	DANRE15842
OG0008301	AENJA_12441	DANRE05945
OG0008304	AENJA_12570	DANRE42146
OG0008305	AENJA_12858	DANRE42094
OG0008306	AENJA_12994, AENJA_12995	DANRE13764, DANRE13763
OG0008307	AENJA_13011	DANRE30680
OG0008308	AENJA_13121	DANRE16045
OG0008309	AENJA_13239	DANRE21775, DANRE21776
OG0008311	AENJA_13375	DANRE11369
OG0008312	AENJA_13879	DANRE29069
OG0008313	AENJA_13915	DANRE04003, DANRE04002
OG0008314	AENJA_14054	DANRE15558, DANRE15557
OG0008315	AENJA_14416	DANRE29533, DANRE29532
OG0008318	AENJA_14785	DANRE11606
OG0008319	AENJA_14790	DANRE22912
OG0008323	AENJA_15382	DANRE16787, DANRE16786
OG0008324	AENJA_15588	DANRE01115
OG0008325	AENJA_15718, AENJA_15717	DANRE26133
OG0008326	AENJA_15744	DANRE23947
OG0008327	AENJA_15788	DANRE37963, DANRE37964
OG0008328	AENJA_15866	DANRE39274
OG0008329	AENJA_16020	DANRE35793
OG0008331	AENJA_16317	DANRE11899, DANRE11900
OG0008333	AENJA_16988	DANRE08930, DANRE08929
OG0008334	AENJA_16992	DANRE41256, DANRE41255, DANRE19275, DANRE19274
OG0008335	AENJA_17118	DANRE41067
OG0008336	AENJA_17129	DANRE25716
OG0008337	AENJA_17300	DANRE42264
OG0008338	AENJA_17786	DANRE01716, DANRE23279, DANRE23280
OG0008339	AENJA_17825	DANRE18405, DANRE18404, DANRE18403
OG0008340	AENJA_18345	DANRE30804
OG0008341	AENJA_18514	DANRE11036
OG0008342	AENJA_18557	DANRE10365, DANRE10364, DANRE12654, DANRE14176, DANRE14175, DANRE10363, DANRE10362
OG0008343	AENJA_18563	DANRE14708
OG0008345	AENJA_18699	DANRE38973
OG0008346	AENJA_18767	DANRE11370
OG0008347	AENJA_18947	DANRE29708
OG0008348	AENJA_19233	DANRE17655
OG0008349	AENJA_19677	DANRE33780
OG0008350	AENJA_19686	DANRE30027
OG0008351	AENJA_19747	DANRE34946, DANRE34944
OG0008352	AENJA_19927	DANRE00522, DANRE00521
OG0008353	AENJA_19936	DANRE25854, DANRE25853
OG0008354	AENJA_20279	DANRE23706, DANRE23705, DANRE23704
OG0008355	AENJA_20829	DANRE04471, DANRE04472
OG0008356	AENJA_25615, AENJA_20990	DANRE02813, DANRE02812
OG0008357	AENJA_21156	DANRE12718, DANRE12719
OG0008358	AENJA_21304	DANRE12537
OG0008359	AENJA_21350	DANRE36931
OG0008360	AENJA_21540	DANRE15139, DANRE15138
OG0008361	AENJA_21933	DANRE09045, DANRE14230
OG0008363	AENJA_22641	DANRE19998
OG0008364	AENJA_23223	DANRE16372, DANRE16371
OG0008365	AENJA_23252	DANRE15403, DANRE42161
OG0008367	AENJA_23708	DANRE05372, DANRE04344
OG0008368	AENJA_23984	DANRE15384, DANRE15383
OG0008369	AENJA_24036	DANRE07923
OG0008371	AENJA_24359	DANRE04306
OG0008374	AENJA_25266	DANRE31187, DANRE31186
OG0008376	AENJA_25448	DANRE35274, DANRE35275, DANRE24291
OG0008377	AENJA_25580	DANRE42123
OG0008378	AENJA_25875	DANRE15372, DANRE15373, DANRE15374
OG0008379	AENJA_25898	DANRE01808
OG0008380	AENJA_25998	DANRE17412
OG0008382	AENJA_26241	DANRE38269, DANRE38270
OG0008383	AENJA_26281	DANRE41070
OG0008384	AENJA_26604	DANRE09003, DANRE09002, DANRE09004
OG0008386	AENJA_26631	DANRE03808
OG0008387	AENJA_26702	DANRE35613
OG0008388	AENJA_26785	DANRE18843, DANRE18842, DANRE18844
OG0008507	AENJA_00318	DANRE39040, DANRE39039
OG0008509	AENJA_00544	DANRE22991
OG0008514	AENJA_01000	DANRE16268, DANRE16269
OG0008516	AENJA_01225	DANRE10694
OG0008522	AENJA_02195	DANRE19243
OG0008526	AENJA_03570	DANRE34698
OG0008527	AENJA_03625	DANRE18594, DANRE10776
OG0008528	AENJA_03759	DANRE13105
OG0008529	AENJA_04298	DANRE08618
OG0008530	AENJA_04370	DANRE06780, DANRE06781
OG0008531	AENJA_04402	DANRE12269
OG0008532	AENJA_04571	DANRE02784, DANRE02783
OG0008533	AENJA_04666	DANRE18543, DANRE18542
OG0008534	AENJA_05019	DANRE25231
OG0008535	AENJA_05023	DANRE39223, DANRE39224
OG0008536	AENJA_05136, AENJA_09792	DANRE29560
OG0008538	AENJA_05378, AENJA_19445	DANRE20514
OG0008539	AENJA_05486	DANRE25406
OG0008540	AENJA_05568	DANRE14947
OG0008542	AENJA_05813	DANRE21467
OG0008544	AENJA_06389	DANRE39597
OG0008545	AENJA_06390	DANRE17598
OG0008546	AENJA_06435	DANRE14151
OG0008550	AENJA_07554	DANRE36778
OG0008551	AENJA_07569	DANRE00943
OG0008554	AENJA_08032	DANRE24107, DANRE38277, DANRE24105, DANRE24106
OG0008555	AENJA_08099	DANRE04481
OG0008556	AENJA_08409, AENJA_19340	DANRE10853, DANRE18326
OG0008557	AENJA_08760	DANRE37865
OG0008558	AENJA_09242	DANRE25066, DANRE25067
OG0008561	AENJA_09967	DANRE20325, DANRE07921
OG0008562	AENJA_19559, AENJA_10327	DANRE17268
OG0008563	AENJA_10384	DANRE40836
OG0008564	AENJA_10469, AENJA_14179	DANRE02471, DANRE02472
OG0008566	AENJA_10865	DANRE38077
OG0008567	AENJA_10928	DANRE04605, DANRE04606
OG0008570	AENJA_11204	DANRE21965
OG0008571	AENJA_11214	DANRE12509
OG0008572	AENJA_11295	DANRE00022
OG0008573	AENJA_11526	DANRE19385
OG0008575	AENJA_11846	DANRE30679
OG0008576	AENJA_12071	DANRE05957
OG0008577	AENJA_12355	DANRE03648
OG0008579	AENJA_12437	DANRE15081, DANRE15082
OG0008582	AENJA_12734	DANRE25587, DANRE31232
OG0008584	AENJA_13149	DANRE25775
OG0008587	AENJA_13578	DANRE11955
OG0008588	AENJA_13917	DANRE03686
OG0008590	AENJA_14290	DANRE38041, DANRE38042
OG0008591	AENJA_14308	DANRE28969
OG0008592	AENJA_14483	DANRE00377, DANRE00376
OG0008593	AENJA_14585	DANRE36970, DANRE22377, DANRE22376
OG0008594	AENJA_14696	DANRE09836
OG0008595	AENJA_14825	DANRE17295, DANRE17294
OG0008596	AENJA_14880	DANRE14530
OG0008597	AENJA_15095	DANRE07096
OG0008600	AENJA_15422	DANRE05761, DANRE05760, DANRE05759
OG0008601	AENJA_16193	DANRE07138
OG0008602	AENJA_16318	DANRE05943
OG0008603	AENJA_16664	DANRE28372, DANRE28371
OG0008604	AENJA_16683	DANRE29551
OG0008605	AENJA_16741	DANRE37537, DANRE37538
OG0008606	AENJA_16811	DANRE20257
OG0008607	AENJA_16928	DANRE27459, DANRE27460
OG0008609	AENJA_17846	DANRE03557
OG0008611	AENJA_17945	DANRE17674
OG0008612	AENJA_17949	DANRE26593
OG0008613	AENJA_18131	DANRE31245
OG0008614	AENJA_18225	DANRE26105
OG0008616	AENJA_18680, AENJA_18679	DANRE10334, DANRE10333, DANRE10332
OG0008618	AENJA_19021	DANRE01660
OG0008619	AENJA_19147	DANRE11600
OG0008620	AENJA_19257	DANRE39841
OG0008622	AENJA_20017	DANRE25585, DANRE25586
OG0008623	AENJA_20206	DANRE35007
OG0008624	AENJA_20222	DANRE43287
OG0008626	AENJA_20823	DANRE28396
OG0008627	AENJA_20874	DANRE20508
OG0008628	AENJA_20919	DANRE35278, DANRE35279
OG0008629	AENJA_20932	DANRE19769, DANRE19768
OG0008630	AENJA_21211	DANRE08236
OG0008631	AENJA_21250	DANRE31962
OG0008632	AENJA_21695	DANRE29958
OG0008633	AENJA_22194	DANRE11269
OG0008634	AENJA_22521	DANRE11925, DANRE11924, DANRE10953, DANRE18320
OG0008635	AENJA_22620	DANRE02500
OG0008636	AENJA_23071	DANRE24944
OG0008637	AENJA_23399	DANRE36329, DANRE36328
OG0008638	AENJA_23413	DANRE38763, DANRE38762
OG0008639	AENJA_23500	DANRE02162
OG0008640	AENJA_23515	DANRE05356, DANRE05355, DANRE05354
OG0008642	AENJA_24043	DANRE22591, DANRE22590
OG0008644	AENJA_24833	DANRE11817
OG0008645	AENJA_26189	DANRE37027
OG0008647	AENJA_26274	DANRE28267, DANRE28266
OG0008648	AENJA_26508	DANRE06620
OG0008649	AENJA_26543	DANRE43143
OG0008758	AENJA_00351	DANRE25447
OG0008760	AENJA_01013	DANRE39974
OG0008762	AENJA_01196	DANRE07808
OG0008763	AENJA_01556	DANRE15129, DANRE18089, DANRE15128
OG0008765	AENJA_01760	DANRE42705
OG0008767	AENJA_02095	DANRE10361
OG0008770	AENJA_02618	DANRE04001
OG0008771	AENJA_02681	DANRE14678, DANRE08594, DANRE08593
OG0008775	AENJA_02882	DANRE24777
OG0008778	AENJA_02933	DANRE38517
OG0008780	AENJA_02986	DANRE18957, DANRE18953, DANRE18955, DANRE18954, DANRE18956
OG0008782	AENJA_03320	DANRE10205
OG0008784	AENJA_03639	DANRE36431
OG0008785	AENJA_04147	DANRE40047, DANRE40048
OG0008786	AENJA_04275	DANRE30978
OG0008787	AENJA_17150, AENJA_24505, AENJA_04492, AENJA_19221	DANRE07748, DANRE07747, DANRE07749, DANRE04844
OG0008788	AENJA_04682, AENJA_23326	DANRE35585, DANRE35586, DANRE41461
OG0008790	AENJA_05031, AENJA_05032	DANRE04440
OG0008796	AENJA_06016	DANRE38059, DANRE38060
OG0008797	AENJA_06113	DANRE40748, DANRE40749
OG0008798	AENJA_06124	DANRE09043, DANRE09044
OG0008799	AENJA_06238	DANRE14578, DANRE14579
OG0008800	AENJA_06407	DANRE16057, DANRE16059, DANRE16058
OG0008801	AENJA_06718	DANRE12630, DANRE12629
OG0008802	AENJA_06725	DANRE30566, DANRE30565
OG0008804	AENJA_06815	DANRE11733
OG0008805	AENJA_06865	DANRE21729, DANRE21728
OG0008806	AENJA_07194	DANRE04945
OG0008807	AENJA_07580	DANRE03677, DANRE43178, DANRE03676
OG0008808	AENJA_07648	DANRE20585
OG0008810	AENJA_08241	DANRE24341
OG0008812	AENJA_08728	DANRE15106
OG0008816	AENJA_09134	DANRE00451
OG0008820	AENJA_10295	DANRE14984
OG0008821	AENJA_11288	DANRE09036
OG0008822	AENJA_11337	DANRE35661
OG0008823	AENJA_11424	DANRE08198
OG0008824	AENJA_11564	DANRE00389, DANRE00390
OG0008826	AENJA_11861	DANRE28903
OG0008827	AENJA_11907	DANRE30017
OG0008828	AENJA_12062	DANRE42365, DANRE42366
OG0008829	AENJA_12118	DANRE00441
OG0008831	AENJA_12451	DANRE19423, DANRE19424
OG0008832	AENJA_12665	DANRE02516
OG0008835	AENJA_12987	DANRE20917
OG0008837	AENJA_13420	DANRE08220, DANRE08221
OG0008838	AENJA_13576	DANRE41615
OG0008840	AENJA_13926	DANRE01624, DANRE01623
OG0008841	AENJA_14009	DANRE28816
OG0008844	AENJA_14159	DANRE27006
OG0008845	AENJA_14223	DANRE07162
OG0008847	AENJA_15154	DANRE10944
OG0008850	AENJA_16073	DANRE20420
OG0008851	AENJA_18696, AENJA_16522	DANRE08616
OG0008853	AENJA_17015	DANRE02857
OG0008855	AENJA_17082	DANRE04757
OG0008856	AENJA_17229	DANRE29191
OG0008857	AENJA_17323, AENJA_18000	DANRE13118
OG0008859	AENJA_18088	DANRE04721
OG0008860	AENJA_18102	DANRE02341
OG0008861	AENJA_18107	DANRE26272
OG0008864	AENJA_18513	DANRE21016
OG0008865	AENJA_18608	DANRE33969, DANRE33968, DANRE33967
OG0008866	AENJA_18626	DANRE36316
OG0008867	AENJA_19211	DANRE19167, DANRE39550
OG0008868	AENJA_19679	DANRE04359
OG0008870	AENJA_20147	DANRE33681
OG0008871	AENJA_20500	DANRE33924, DANRE33925
OG0008872	AENJA_20547	DANRE17540
OG0008876	AENJA_21340	DANRE03533, DANRE03534
OG0008878	AENJA_21403	DANRE36788, DANRE36787
