Orthogroup	AENJA_ok	ASTMX
OG0007061	AENJA_18086	ASTMX10503
OG0007062	AENJA_18177	ASTMX15159
OG0007063	AENJA_18189	ASTMX10117
OG0007064	AENJA_18220	ASTMX19560
OG0007065	AENJA_18236	ASTMX06285
OG0007066	AENJA_18310	ASTMX22476
OG0007067	AENJA_18344	ASTMX08892
OG0007068	AENJA_18386	ASTMX10090
OG0007070	AENJA_18751	ASTMX03138
OG0007071	AENJA_20432	ASTMX08483
OG0007072	AENJA_18830	ASTMX07084
OG0007073	AENJA_18861	ASTMX19088
OG0007074	AENJA_19061	ASTMX18317
OG0007075	AENJA_19073	ASTMX15828, ASTMX07345
OG0007076	AENJA_19406	ASTMX16160
OG0007077	AENJA_19554	ASTMX11100
OG0007078	AENJA_19777	ASTMX15143
OG0007079	AENJA_19825	ASTMX04560
OG0007080	AENJA_19826	ASTMX08945
OG0007081	AENJA_19829	ASTMX07386
OG0007082	AENJA_19832	ASTMX10303
OG0007083	AENJA_20083	ASTMX00902
OG0007084	AENJA_20378	ASTMX21153
OG0007085	AENJA_20429	ASTMX02625
OG0007086	AENJA_20436	ASTMX07211
OG0007087	AENJA_20498	ASTMX08152
OG0007089	AENJA_20594	ASTMX02285
OG0007090	AENJA_20659	ASTMX06534, ASTMX02841
OG0007091	AENJA_23355, AENJA_20692	ASTMX11325
OG0007092	AENJA_20784	ASTMX01277
OG0007093	AENJA_20890	ASTMX22411, ASTMX21833
OG0007094	AENJA_20950	ASTMX08477
OG0007095	AENJA_21007	ASTMX09063
OG0007096	AENJA_21049	ASTMX11766, ASTMX03776
OG0007097	AENJA_21089	ASTMX19019
OG0007098	AENJA_21303	ASTMX01065
OG0007099	AENJA_21375	ASTMX18631
OG0007100	AENJA_21409	ASTMX09252
OG0007102	AENJA_21655, AENJA_26402	ASTMX09794
OG0007103	AENJA_21675	ASTMX15827
OG0007104	AENJA_21723	ASTMX02246, ASTMX12173
OG0007105	AENJA_21751	ASTMX19209
OG0007106	AENJA_21772	ASTMX00806
OG0007107	AENJA_21819	ASTMX19243
OG0007108	AENJA_21851	ASTMX12153
OG0007111	AENJA_22302	ASTMX09580, ASTMX03137
OG0007112	AENJA_22684	ASTMX05122
OG0007113	AENJA_22726	ASTMX02092, ASTMX16843
OG0007114	AENJA_22816	ASTMX13798
OG0007115	AENJA_22820	ASTMX16286
OG0007117	AENJA_23028	ASTMX15880
OG0007118	AENJA_23161	ASTMX14472
OG0007119	AENJA_23375	ASTMX05484
OG0007120	AENJA_23378	ASTMX06093
OG0007121	AENJA_23568	ASTMX18720
OG0007122	AENJA_23581	ASTMX04799
OG0007123	AENJA_23635	ASTMX16148
OG0007124	AENJA_23735	ASTMX09795
OG0007125	AENJA_23965	ASTMX16475
OG0007126	AENJA_24234	ASTMX14075
OG0007127	AENJA_24302	ASTMX12250, ASTMX01819
OG0007128	AENJA_24308	ASTMX15167
OG0007129	AENJA_24361	ASTMX09310, ASTMX13495
OG0007130	AENJA_24363	ASTMX16072
OG0007131	AENJA_24469	ASTMX13441
OG0007132	AENJA_24649	ASTMX04322
OG0007133	AENJA_24825	ASTMX21250
OG0007134	AENJA_24826	ASTMX16982
OG0007135	AENJA_25007	ASTMX00245
OG0007136	AENJA_25014	ASTMX05160
OG0007137	AENJA_25069	ASTMX18044
OG0007138	AENJA_25134	ASTMX13115
OG0007139	AENJA_25183	ASTMX04012
OG0007140	AENJA_25250	ASTMX06549, ASTMX15484
OG0007141	AENJA_25287	ASTMX17349
OG0007143	AENJA_25363	ASTMX01334
OG0007144	AENJA_25491	ASTMX14074
OG0007145	AENJA_25560	ASTMX08637
OG0007147	AENJA_25613	ASTMX13962
OG0007148	AENJA_25762	ASTMX17772
OG0007150	AENJA_26056	ASTMX03541
OG0007152	AENJA_26373	ASTMX14227, ASTMX14226
OG0007153	AENJA_26504	ASTMX01581
OG0007154	AENJA_26509	ASTMX04579
OG0007248	AENJA_00004	ASTMX11925
OG0007250	AENJA_00139	ASTMX04160
OG0007251	AENJA_00324	ASTMX21422
OG0007253	AENJA_00767	ASTMX10666, ASTMX22135
OG0007254	AENJA_00931	ASTMX14077
OG0007255	AENJA_00979	ASTMX20514
OG0007256	AENJA_01044	ASTMX11396
OG0007258	AENJA_01436, AENJA_11453	ASTMX15166
OG0007260	AENJA_01550	ASTMX05630
OG0007261	AENJA_01593	ASTMX18822, ASTMX21778
OG0007264	AENJA_02217	ASTMX01064
OG0007266	AENJA_08462, AENJA_02257	ASTMX02148
OG0007268	AENJA_02432	ASTMX21870
OG0007269	AENJA_02569	ASTMX01325
OG0007270	AENJA_02688, AENJA_06355	ASTMX04175, ASTMX22945
OG0007271	AENJA_02740	ASTMX06578
OG0007272	AENJA_02756	ASTMX05229
OG0007273	AENJA_02792	ASTMX07371
OG0007274	AENJA_02816	ASTMX02966
OG0007275	AENJA_02862	ASTMX12595
OG0007279	AENJA_03339	ASTMX12215
OG0007280	AENJA_03407	ASTMX21182
OG0007281	AENJA_03420	ASTMX19835
OG0007282	AENJA_03431	ASTMX13185
OG0007283	AENJA_03462	ASTMX04985, ASTMX12322
OG0007284	AENJA_03468	ASTMX20942, ASTMX08706, ASTMX11857
OG0007285	AENJA_03475	ASTMX14462
OG0007286	AENJA_18798, AENJA_10022, AENJA_03618	ASTMX18425
OG0007288	AENJA_03747	ASTMX03770
OG0007290	AENJA_03954	ASTMX00594, ASTMX00595
OG0007291	AENJA_03983	ASTMX18522
OG0007292	AENJA_04105	ASTMX06760
OG0007293	AENJA_04148	ASTMX00876
OG0007294	AENJA_04367	ASTMX12341
OG0007295	AENJA_04369	ASTMX04656
OG0007296	AENJA_04461	ASTMX12421
OG0007297	AENJA_04494	ASTMX03978
OG0007298	AENJA_04527	ASTMX13876
OG0007299	AENJA_04574	ASTMX19667
OG0007300	AENJA_04647	ASTMX11999
OG0007301	AENJA_04686	ASTMX00922
OG0007302	AENJA_04963	ASTMX06041
OG0007303	AENJA_05104	ASTMX10541
OG0007304	AENJA_05122	ASTMX20413
OG0007305	AENJA_05241	ASTMX03479
OG0007306	AENJA_05277	ASTMX03689
OG0007307	AENJA_05325	ASTMX04207
OG0007308	AENJA_07715, AENJA_05754	ASTMX01916
OG0007309	AENJA_05768	ASTMX11583
OG0007310	AENJA_05858, AENJA_19852	ASTMX12704
OG0007312	AENJA_05894	ASTMX04996
OG0007314	AENJA_06139	ASTMX10223
OG0007316	AENJA_06485, AENJA_20879	ASTMX02720
OG0007317	AENJA_06549	ASTMX22022
OG0007318	AENJA_06588	ASTMX00787
OG0007319	AENJA_06656	ASTMX07462
OG0007320	AENJA_06780	ASTMX12409
OG0007321	AENJA_06818	ASTMX11807
OG0007322	AENJA_06900	ASTMX11199
OG0007323	AENJA_06960	ASTMX17924
OG0007325	AENJA_07023	ASTMX02559
OG0007326	AENJA_07134	ASTMX05141
OG0007327	AENJA_07205	ASTMX16928
OG0007328	AENJA_07462	ASTMX18500, ASTMX09690
OG0007329	AENJA_07623	ASTMX09140
OG0007330	AENJA_07724	ASTMX02261
OG0007331	AENJA_07941, AENJA_07938	ASTMX20704
OG0007333	AENJA_08327	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588
OG0007334	AENJA_08344, AENJA_10683	ASTMX00823
OG0007335	AENJA_08730	ASTMX08086
OG0007336	AENJA_08744	ASTMX07496
OG0007337	AENJA_08756	ASTMX12916
OG0007338	AENJA_08801	ASTMX02618
OG0007339	AENJA_08839	ASTMX02641
OG0007340	AENJA_08960	ASTMX08732
OG0007341	AENJA_08963	ASTMX04204
OG0007342	AENJA_09009	ASTMX19872
OG0007343	AENJA_09011	ASTMX18185
OG0007344	AENJA_18427, AENJA_09089	ASTMX01305, ASTMX02473
OG0007345	AENJA_09249	ASTMX21131, ASTMX06635, ASTMX21132
OG0007347	AENJA_09485	ASTMX19348
OG0007348	AENJA_09604	ASTMX04174
OG0007349	AENJA_09661	ASTMX13465
OG0007351	AENJA_09717	ASTMX16249
OG0007352	AENJA_09848	ASTMX15445
OG0007353	AENJA_10075	ASTMX00421
OG0007354	AENJA_10138	ASTMX09586
OG0007355	AENJA_10292, AENJA_10291	ASTMX20506
OG0007356	AENJA_10363	ASTMX09436
OG0007357	AENJA_10365	ASTMX00212
OG0007358	AENJA_10512	ASTMX13640, ASTMX13639
OG0007359	AENJA_10652	ASTMX02654, ASTMX18346
OG0007360	AENJA_10766	ASTMX13128
OG0007361	AENJA_10793	ASTMX04257
OG0007363	AENJA_10957	ASTMX09519
OG0007364	AENJA_10959	ASTMX19884
OG0007365	AENJA_10977	ASTMX11544
OG0007366	AENJA_11206	ASTMX07911
OG0007367	AENJA_11272	ASTMX16066
OG0007368	AENJA_11301	ASTMX21920, ASTMX21921
OG0007369	AENJA_11422	ASTMX07879
OG0007370	AENJA_11425	ASTMX04423
OG0007371	AENJA_11627	ASTMX13154
OG0007372	AENJA_11631	ASTMX12516
OG0007373	AENJA_11675	ASTMX14113
OG0007374	AENJA_11711	ASTMX12837
OG0007375	AENJA_12896, AENJA_17943, AENJA_11754	ASTMX15235
OG0007376	AENJA_11779	ASTMX15253
OG0007377	AENJA_11839	ASTMX03790
OG0007378	AENJA_11927	ASTMX18122
OG0007379	AENJA_12106	ASTMX14785
OG0007380	AENJA_12373	ASTMX04916
OG0007381	AENJA_12457	ASTMX20401
OG0007382	AENJA_12498	ASTMX17402
OG0007384	AENJA_12685, AENJA_24990	ASTMX14111
OG0007385	AENJA_12739	ASTMX09213
OG0007386	AENJA_12898	ASTMX20935
OG0007387	AENJA_12902	ASTMX15746
OG0007388	AENJA_13027	ASTMX22670
OG0007389	AENJA_13187	ASTMX10391
OG0007390	AENJA_13202	ASTMX04953
OG0007391	AENJA_13207	ASTMX13069
OG0007392	AENJA_13312	ASTMX19324
OG0007394	AENJA_13338	ASTMX16185
OG0007395	AENJA_13363	ASTMX01531
OG0007396	AENJA_13626	ASTMX12830, ASTMX12829
OG0007397	AENJA_13692	ASTMX14034
OG0007399	AENJA_14225	ASTMX13453
OG0007400	AENJA_14239	ASTMX09121
OG0007401	AENJA_14395	ASTMX12789
OG0007402	AENJA_14648	ASTMX15982
OG0007403	AENJA_14745	ASTMX16612
OG0007405	AENJA_15366	ASTMX02602
OG0007406	AENJA_15368	ASTMX09996
OG0007408	AENJA_15439	ASTMX09058
OG0007409	AENJA_15440	ASTMX07509
OG0007410	AENJA_15452	ASTMX19533, ASTMX13216, ASTMX11670
OG0007411	AENJA_15681	ASTMX13621
OG0007412	AENJA_15771	ASTMX13610
OG0007414	AENJA_16065	ASTMX05497
OG0007415	AENJA_16254	ASTMX16034, ASTMX16033
OG0007416	AENJA_16466	ASTMX17243
OG0007417	AENJA_16596	ASTMX20315
OG0007418	AENJA_20071	ASTMX04419
OG0007419	AENJA_16935	ASTMX04991
OG0007420	AENJA_16980	ASTMX20030
OG0007421	AENJA_17319	ASTMX05344
OG0007422	AENJA_17772	ASTMX19693
OG0007423	AENJA_17845	ASTMX12312, ASTMX03626
OG0007424	AENJA_17849	ASTMX15981
OG0007425	AENJA_17864	ASTMX02596
OG0007427	AENJA_18085	ASTMX12286
OG0007428	AENJA_18355	ASTMX08697
OG0007429	AENJA_19005	ASTMX03059
OG0007430	AENJA_19078	ASTMX03740
OG0007431	AENJA_19346	ASTMX01820
OG0007432	AENJA_19403, AENJA_19402	ASTMX14921
OG0007433	AENJA_19654	ASTMX17755
OG0007436	AENJA_19801	ASTMX15686, ASTMX15687
OG0007437	AENJA_19860	ASTMX18512, ASTMX04683
OG0007438	AENJA_20029	ASTMX09594
OG0007439	AENJA_20396	ASTMX19373
OG0007440	AENJA_20434	ASTMX05556
OG0007441	AENJA_20556	ASTMX09117
OG0007442	AENJA_20655	ASTMX06460
OG0007443	AENJA_20689	ASTMX12858
OG0007444	AENJA_20813	ASTMX03551, ASTMX12507
OG0007445	AENJA_20821	ASTMX06203
OG0007446	AENJA_20884	ASTMX05100
OG0007450	AENJA_21381	ASTMX04602
OG0007451	AENJA_21528	ASTMX12754
OG0007452	AENJA_21651	ASTMX07761
OG0007453	AENJA_21726	ASTMX23041, ASTMX14696
OG0007454	AENJA_21740	ASTMX12724
OG0007455	AENJA_21828	ASTMX07952
OG0007456	AENJA_21979	ASTMX09758
OG0007457	AENJA_22032	ASTMX13240
OG0007458	AENJA_22067	ASTMX22316
OG0007459	AENJA_22258	ASTMX04370
OG0007460	AENJA_22264	ASTMX03203
OG0007461	AENJA_22317	ASTMX10994, ASTMX10995
OG0007462	AENJA_22556	ASTMX13256
OG0007463	AENJA_22661	ASTMX08538
OG0007464	AENJA_22697	ASTMX01898
OG0007465	AENJA_22699	ASTMX14370, ASTMX22932
OG0007467	AENJA_23010	ASTMX18832
OG0007468	AENJA_23214	ASTMX20018
OG0007470	AENJA_23296	ASTMX16381, ASTMX00497
OG0007471	AENJA_23384	ASTMX05581
OG0007472	AENJA_23719	ASTMX08198
OG0007473	AENJA_23755	ASTMX04881
OG0007476	AENJA_24225	ASTMX18971
OG0007477	AENJA_24292	ASTMX19734
OG0007478	AENJA_24685	ASTMX10619
OG0007480	AENJA_24812	ASTMX07621
OG0007481	AENJA_24944	ASTMX09636
OG0007482	AENJA_25120	ASTMX15375
OG0007483	AENJA_25192	ASTMX18379
OG0007484	AENJA_25231	ASTMX16513
OG0007485	AENJA_25331	ASTMX15236
OG0007486	AENJA_25437	ASTMX17982, ASTMX09285, ASTMX22505
OG0007487	AENJA_25922	ASTMX04401
OG0007488	AENJA_26049	ASTMX15704
OG0007489	AENJA_26107	ASTMX20723
OG0007490	AENJA_26187	ASTMX11459
OG0007491	AENJA_26237	ASTMX21855
OG0007492	AENJA_26511	ASTMX22346
OG0007493	AENJA_26529	ASTMX17601, ASTMX16370
OG0007494	AENJA_26703	ASTMX10193
OG0007495	AENJA_26715	ASTMX11414
OG0007496	AENJA_26719	ASTMX22765
OG0007497	AENJA_26773	ASTMX00120
OG0007498	AENJA_26807	ASTMX21105
OG0007582	AENJA_00047	ASTMX04137
OG0007583	AENJA_00226	ASTMX03611
OG0007584	AENJA_25290, AENJA_00242	ASTMX21397
OG0007586	AENJA_00380	ASTMX18851
OG0007587	AENJA_00432	ASTMX10665
OG0007588	AENJA_00505	ASTMX16311
OG0007589	AENJA_00571	ASTMX14018
OG0007591	AENJA_01019	ASTMX10219
OG0007592	AENJA_01059	ASTMX15697
OG0007593	AENJA_01095	ASTMX05699
OG0007596	AENJA_01443	ASTMX01050
OG0007597	AENJA_01698	ASTMX12506
OG0007598	AENJA_01726	ASTMX15421
OG0007600	AENJA_01841	ASTMX06490
OG0007601	AENJA_02054	ASTMX14174
OG0007602	AENJA_02165	ASTMX12453
OG0007603	AENJA_02214	ASTMX06253
OG0007604	AENJA_02267	ASTMX02553
OG0007605	AENJA_02353	ASTMX01306, ASTMX02474
OG0007606	AENJA_02354	ASTMX08449
OG0007607	AENJA_02368	ASTMX05677
OG0007608	AENJA_02633	ASTMX09087, ASTMX00919
OG0007609	AENJA_02689	ASTMX13434
OG0007610	AENJA_02817	ASTMX00949
OG0007611	AENJA_03132	ASTMX01317
OG0007612	AENJA_03149	ASTMX05194
OG0007613	AENJA_03179	ASTMX02855
OG0007614	AENJA_03537, AENJA_03213	ASTMX02573
OG0007615	AENJA_03386	ASTMX21643
OG0007616	AENJA_03409	ASTMX07503, ASTMX07502
OG0007617	AENJA_03469, AENJA_22388	ASTMX10087
OG0007619	AENJA_03762	ASTMX18208
OG0007621	AENJA_03833	ASTMX08854
OG0007622	AENJA_03944	ASTMX11258
OG0007624	AENJA_04295	ASTMX07491
OG0007626	AENJA_04777	ASTMX04623
OG0007628	AENJA_04962	ASTMX19581
OG0007629	AENJA_05160	ASTMX13084
OG0007630	AENJA_05194	ASTMX18126
OG0007631	AENJA_05278	ASTMX20840, ASTMX09783
OG0007632	AENJA_05484	ASTMX18462, ASTMX04246
OG0007633	AENJA_05570	ASTMX02751
OG0007634	AENJA_05650	ASTMX19337
OG0007635	AENJA_05652	ASTMX01942
OG0007637	AENJA_05864	ASTMX04583
OG0007638	AENJA_06211	ASTMX06881
OG0007639	AENJA_06285	ASTMX18691
OG0007640	AENJA_06871	ASTMX17837, ASTMX02941
OG0007641	AENJA_07028	ASTMX08197, ASTMX13625
OG0007642	AENJA_07087	ASTMX07389
OG0007643	AENJA_07280	ASTMX05389
OG0007645	AENJA_07676	ASTMX05408
OG0007646	AENJA_07683	ASTMX00141
OG0007647	AENJA_07698	ASTMX19745
OG0007648	AENJA_07744	ASTMX09097
OG0007650	AENJA_08417	ASTMX15984
OG0007651	AENJA_08420	ASTMX20922
OG0007652	AENJA_08655	ASTMX20055, ASTMX09733
OG0007653	AENJA_08664	ASTMX11577
OG0007655	AENJA_08878	ASTMX05138, ASTMX12497, ASTMX11936, ASTMX02437
OG0007656	AENJA_08929	ASTMX02152
OG0007658	AENJA_15160, AENJA_09640	ASTMX08797
OG0007659	AENJA_09749	ASTMX12190
OG0007660	AENJA_10005	ASTMX11758
OG0007662	AENJA_10163	ASTMX03015
OG0007663	AENJA_10256	ASTMX21598
OG0007664	AENJA_10276	ASTMX00404
OG0007665	AENJA_10282	ASTMX09981
OG0007666	AENJA_10298	ASTMX17057, ASTMX14860
OG0007667	AENJA_10341	ASTMX06071
OG0007668	AENJA_10381	ASTMX20312
OG0007669	AENJA_10464	ASTMX00417
OG0007670	AENJA_10480	ASTMX08467
OG0007672	AENJA_10564	ASTMX00534, ASTMX00119
OG0007673	AENJA_10620	ASTMX05762
OG0007674	AENJA_10687	ASTMX20726
OG0007675	AENJA_10692, AENJA_10689	ASTMX07674
OG0007676	AENJA_10773	ASTMX19972
OG0007677	AENJA_10946	ASTMX14237
OG0007679	AENJA_11083	ASTMX04667
OG0007680	AENJA_11179	ASTMX05414
OG0007681	AENJA_11196	ASTMX12414
OG0007684	AENJA_11323	ASTMX06059
OG0007685	AENJA_11330	ASTMX02773
OG0007687	AENJA_11514	ASTMX17669
OG0007688	AENJA_11595	ASTMX13121
OG0007689	AENJA_11622	ASTMX16346
OG0007690	AENJA_11693	ASTMX14447
OG0007691	AENJA_11787	ASTMX14360
OG0007692	AENJA_11895	ASTMX14270
OG0007694	AENJA_12365	ASTMX07418
OG0007695	AENJA_12489	ASTMX05012, ASTMX04328
OG0007696	AENJA_12919	ASTMX12954, ASTMX08314
OG0007697	AENJA_12952	ASTMX17473
OG0007698	AENJA_13006	ASTMX10373
OG0007700	AENJA_13417	ASTMX20412
OG0007701	AENJA_13421	ASTMX16330
OG0007702	AENJA_13485	ASTMX22374, ASTMX04372
OG0007703	AENJA_13781, AENJA_13780	ASTMX19453
OG0007704	AENJA_13789	ASTMX12994
OG0007705	AENJA_13836	ASTMX17453
OG0007706	AENJA_13921	ASTMX07321
OG0007707	AENJA_18792, AENJA_20617, AENJA_13925	ASTMX20330, ASTMX04335, ASTMX06982
OG0007708	AENJA_14019	ASTMX05720
OG0007709	AENJA_14142	ASTMX10589
OG0007711	AENJA_14168, AENJA_14167	ASTMX13419
OG0007712	AENJA_14241	ASTMX07651
OG0007713	AENJA_14256	ASTMX19622
OG0007714	AENJA_14298	ASTMX01182
OG0007715	AENJA_14420	ASTMX15762
OG0007716	AENJA_14436	ASTMX22069
OG0007717	AENJA_14512	ASTMX12667
OG0007718	AENJA_14607	ASTMX06214
OG0007719	AENJA_14796	ASTMX18551
OG0007721	AENJA_15418	ASTMX05840
OG0007722	AENJA_15592	ASTMX00744
OG0007723	AENJA_15656	ASTMX04316
OG0007724	AENJA_15747	ASTMX03607
OG0007726	AENJA_15888	ASTMX10273
OG0007727	AENJA_15914	ASTMX14601
OG0007728	AENJA_16033	ASTMX06139
OG0007729	AENJA_16470	ASTMX18244
OG0007730	AENJA_16479	ASTMX07395
OG0007733	AENJA_16976	ASTMX01784
OG0007734	AENJA_17060	ASTMX15091, ASTMX03999
OG0007736	AENJA_17393	ASTMX11296
OG0007738	AENJA_17519	ASTMX19490
OG0007739	AENJA_17580	ASTMX06348
OG0007741	AENJA_17929	ASTMX04638
OG0007743	AENJA_18237	ASTMX04763
OG0007744	AENJA_18288	ASTMX19319
OG0007745	AENJA_18335	ASTMX00381
OG0007746	AENJA_18434	ASTMX01281
OG0007748	AENJA_18894	ASTMX05821
OG0007749	AENJA_19022	ASTMX05167
OG0007750	AENJA_19185	ASTMX13139
OG0007751	AENJA_19310	ASTMX19310
OG0007752	AENJA_19359	ASTMX18140
OG0007753	AENJA_19363	ASTMX21748
OG0007754	AENJA_19398	ASTMX14947
OG0007755	AENJA_19613	ASTMX01102, ASTMX00711
OG0007756	AENJA_19709	ASTMX12102
OG0007758	AENJA_19933	ASTMX04015
OG0007759	AENJA_20025	ASTMX08280
OG0007761	AENJA_20064	ASTMX05522, ASTMX22088
OG0007762	AENJA_23767, AENJA_25729, AENJA_20187	ASTMX03722
OG0007763	AENJA_20330	ASTMX17791
OG0007766	AENJA_21034	ASTMX07721
OG0007767	AENJA_21313	ASTMX08912
OG0007769	AENJA_21372	ASTMX18905
OG0007770	AENJA_21605	ASTMX10721
OG0007771	AENJA_21609	ASTMX10494
OG0007772	AENJA_21724	ASTMX00533
OG0007774	AENJA_21779	ASTMX17700
OG0007775	AENJA_21848, AENJA_21916	ASTMX12159
OG0007776	AENJA_22036	ASTMX10383
OG0007779	AENJA_22377	ASTMX15026
OG0007780	AENJA_22486	ASTMX08076
OG0007781	AENJA_22495	ASTMX02218
OG0007782	AENJA_22500	ASTMX07331
OG0007783	AENJA_22584	ASTMX17810
OG0007784	AENJA_22600	ASTMX15989
OG0007785	AENJA_26087	ASTMX07125
OG0007786	AENJA_22814	ASTMX18635
OG0007787	AENJA_22832	ASTMX02068
OG0007788	AENJA_22872	ASTMX01469
OG0007789	AENJA_22873	ASTMX16141
OG0007790	AENJA_22969, AENJA_22970	ASTMX20616
OG0007791	AENJA_23000	ASTMX00738
OG0007793	AENJA_23139	ASTMX05505
OG0007794	AENJA_23230	ASTMX15194
OG0007795	AENJA_23273	ASTMX13863
OG0007796	AENJA_23473	ASTMX21888, ASTMX10660
OG0007797	AENJA_23789	ASTMX04459
OG0007798	AENJA_23971	ASTMX15270
OG0007800	AENJA_24733	ASTMX02257
OG0007801	AENJA_24750	ASTMX20707
OG0007802	AENJA_24870	ASTMX10115
OG0007803	AENJA_24900	ASTMX11582
OG0007804	AENJA_24903	ASTMX02512
OG0007805	AENJA_25156	ASTMX09885
OG0007806	AENJA_25558	ASTMX13580, ASTMX09057, ASTMX11458
OG0007807	AENJA_25659	ASTMX16145
OG0007808	AENJA_25757	ASTMX08371, ASTMX00929
OG0007809	AENJA_25815	ASTMX14577
OG0007810	AENJA_25829	ASTMX08369
OG0007811	AENJA_26163	ASTMX11168
OG0007812	AENJA_26416	ASTMX02668, ASTMX18552
OG0007813	AENJA_26599	ASTMX07499
OG0007814	AENJA_26751	ASTMX13396
OG0007908	AENJA_00151	ASTMX15245
OG0007911	AENJA_00247	ASTMX10631
OG0007913	AENJA_00322	ASTMX06223
OG0007915	AENJA_00437	ASTMX13424
OG0007916	AENJA_00507	ASTMX09786
OG0007917	AENJA_00555	ASTMX00109
OG0007918	AENJA_00566	ASTMX11806
OG0007921	AENJA_00713	ASTMX21796
OG0007924	AENJA_00993	ASTMX04371
OG0007925	AENJA_01050, AENJA_01051	ASTMX09750, ASTMX06915, ASTMX09041, ASTMX09047
OG0007926	AENJA_01125	ASTMX09675
OG0007927	AENJA_01207, AENJA_01458	ASTMX03056
OG0007928	AENJA_01314	ASTMX01981
OG0007929	AENJA_01377	ASTMX06749
OG0007931	AENJA_01727	ASTMX05848, ASTMX15420
OG0007932	AENJA_01753	ASTMX06742, ASTMX00852
OG0007934	AENJA_02342	ASTMX12712
OG0007935	AENJA_02345	ASTMX04563
OG0007936	AENJA_02595	ASTMX01223
OG0007937	AENJA_02784	ASTMX18654
OG0007939	AENJA_13491	ASTMX18115
OG0007940	AENJA_03128	ASTMX11113
OG0007941	AENJA_03147	ASTMX14695
OG0007942	AENJA_03272	ASTMX18528
OG0007943	AENJA_03467	ASTMX09388
OG0007944	AENJA_03606	ASTMX03374
OG0007945	AENJA_03801	ASTMX04414
OG0007946	AENJA_03832	ASTMX11784
OG0007947	AENJA_04228	ASTMX14167
OG0007948	AENJA_04332	ASTMX03507
OG0007949	AENJA_09184, AENJA_04554	ASTMX02833
OG0007951	AENJA_04818	ASTMX07694
OG0007952	AENJA_04832	ASTMX22285
OG0007953	AENJA_04939	ASTMX13305
OG0007954	AENJA_05279	ASTMX03836
OG0007955	AENJA_05489	ASTMX12269
OG0007956	AENJA_05510	ASTMX08199
OG0007957	AENJA_05563	ASTMX08905
OG0007958	AENJA_05678	ASTMX18083
OG0007959	AENJA_23496, AENJA_05849	ASTMX16070
OG0007960	AENJA_06056	ASTMX13619
OG0007961	AENJA_06200, AENJA_16860	ASTMX06510, ASTMX11169
OG0007962	AENJA_06266	ASTMX18003
OG0007963	AENJA_06564, AENJA_24525	ASTMX02121
OG0007964	AENJA_06717	ASTMX05932
OG0007965	AENJA_07054	ASTMX04863
OG0007966	AENJA_07217	ASTMX13642
OG0007967	AENJA_15664, AENJA_07274, AENJA_07275	ASTMX14204
OG0007968	AENJA_07308	ASTMX06631
OG0007969	AENJA_23140, AENJA_07425	ASTMX02933
OG0007970	AENJA_07816	ASTMX04780
OG0007971	AENJA_07915	ASTMX14279
OG0007972	AENJA_08033	ASTMX21237
OG0007973	AENJA_08075	ASTMX06438
OG0007974	AENJA_08318	ASTMX03195
OG0007975	AENJA_08715	ASTMX05689
OG0007976	AENJA_08860	ASTMX19235
OG0007977	AENJA_08865	ASTMX14691
OG0007978	AENJA_09030	ASTMX18483
OG0007979	AENJA_09318	ASTMX21845
OG0007980	AENJA_09355	ASTMX02485
OG0007981	AENJA_09647, AENJA_24645	ASTMX22696
OG0007983	AENJA_10038	ASTMX18415
OG0007984	AENJA_10051	ASTMX05644
OG0007985	AENJA_10225	ASTMX00312
OG0007986	AENJA_10340	ASTMX08203
OG0007987	AENJA_10379	ASTMX13188, ASTMX17252
OG0007988	AENJA_10830	ASTMX06904
OG0007990	AENJA_10859	ASTMX10148
OG0007991	AENJA_10934	ASTMX15639
OG0007992	AENJA_11203	ASTMX11750, ASTMX02581
OG0007993	AENJA_11287	ASTMX01291
OG0007996	AENJA_11555	ASTMX06882
OG0007997	AENJA_11624	ASTMX03766
OG0007999	AENJA_12234	ASTMX07377
OG0008000	AENJA_12523	ASTMX13017
OG0008001	AENJA_12599	ASTMX17979
OG0008002	AENJA_12792	ASTMX12617
OG0008003	AENJA_13113	ASTMX05604
OG0008004	AENJA_13236	ASTMX21235
OG0008006	AENJA_13422	ASTMX04524
OG0008007	AENJA_13516	ASTMX17037
OG0008008	AENJA_13549	ASTMX04952
OG0008009	AENJA_13677	ASTMX15382
OG0008011	AENJA_13712	ASTMX09223
OG0008012	AENJA_13763	ASTMX14085
OG0008013	AENJA_13764	ASTMX09598
OG0008014	AENJA_13875	ASTMX14366
OG0008016	AENJA_14093	ASTMX14706
OG0008017	AENJA_14642	ASTMX06391
OG0008018	AENJA_14739	ASTMX02804
OG0008019	AENJA_14792	ASTMX16933
OG0008020	AENJA_14835	ASTMX05825
OG0008021	AENJA_14875	ASTMX06678, ASTMX15580, ASTMX10415, ASTMX18292
OG0008022	AENJA_14929	ASTMX08101
OG0008023	AENJA_14935	ASTMX09231
OG0008025	AENJA_15451	ASTMX12319, ASTMX04979
OG0008026	AENJA_15525	ASTMX22338
OG0008027	AENJA_15598	ASTMX13655
OG0008028	AENJA_15742	ASTMX09119
OG0008029	AENJA_15949	ASTMX03518
OG0008030	AENJA_16003	ASTMX10317
OG0008031	AENJA_16038	ASTMX14362
