Orthogroup	AENJA_ok	BRALA
OG0008550	AENJA_07554	BRALA03273
OG0008551	AENJA_07562, AENJA_07569	BRALA15706
OG0008553	AENJA_07731, AENJA_12170, AENJA_16705, AENJA_21078, AENJA_15784	BRALA32953
OG0008554	AENJA_08032	BRALA03353
OG0008555	AENJA_08099	BRALA16626
OG0008556	AENJA_08409, AENJA_19340	BRALA22513
OG0008557	AENJA_08760	BRALA03028
OG0008558	AENJA_09242	BRALA02508
OG0008559	AENJA_09341	BRALA00268
OG0008560	AENJA_09842	BRALA01988
OG0008561	AENJA_09967	BRALA28153
OG0008562	AENJA_19559, AENJA_10327	BRALA08959
OG0008563	AENJA_10384	BRALA29273
OG0008564	AENJA_10469, AENJA_14179	BRALA17330
OG0008565	AENJA_10798	BRALA21746
OG0008566	AENJA_10865	BRALA11541
OG0008567	AENJA_10928	BRALA00993, BRALA11796
OG0008569	AENJA_11178	BRALA12037
OG0008570	AENJA_11204	BRALA21939
OG0008572	AENJA_11295	BRALA19309
OG0008573	AENJA_11526	BRALA09463
OG0008574	AENJA_11798	BRALA11419
OG0008575	AENJA_11846	BRALA18250
OG0008576	AENJA_12071	BRALA11515, BRALA11513
OG0008577	AENJA_12355	BRALA06350
OG0008578	AENJA_12374	BRALA03455
OG0008579	AENJA_12437	BRALA15115
OG0008580	AENJA_12554	BRALA06915
OG0008582	AENJA_12734	BRALA03652
OG0008583	AENJA_12791	BRALA10200
OG0008584	AENJA_13150, AENJA_16707	BRALA24976, BRALA26498, BRALA27706, BRALA08727
OG0008587	AENJA_13578	BRALA17930
OG0008588	AENJA_13917	BRALA10465
OG0008589	AENJA_14580	BRALA12750
OG0008590	AENJA_14290	BRALA27378
OG0008591	AENJA_14308	BRALA15014
OG0008592	AENJA_14483	BRALA18436
OG0008593	AENJA_14585	BRALA28147
OG0008595	AENJA_14825	BRALA19312
OG0008596	AENJA_14880	BRALA09201
OG0008597	AENJA_15095	BRALA28968
OG0008598	AENJA_15227	BRALA28701
OG0008599	AENJA_15360	BRALA15150
OG0008600	AENJA_15422	BRALA22361
OG0008601	AENJA_16193	BRALA20388
OG0008602	AENJA_16318	BRALA34147
OG0008603	AENJA_16664	BRALA30099
OG0008604	AENJA_16683	BRALA19507
OG0008605	AENJA_16741	BRALA11490
OG0008606	AENJA_16811	BRALA09692
OG0008607	AENJA_16928	BRALA27393
OG0008608	AENJA_17810, AENJA_17807	BRALA15840
OG0008609	AENJA_17846	BRALA13094
OG0008610	AENJA_17913	BRALA21675
OG0008611	AENJA_17945	BRALA10116
OG0008612	AENJA_17949	BRALA21312
OG0008613	AENJA_18131	BRALA15326
OG0008614	AENJA_18225	BRALA11854
OG0008617	AENJA_19004	BRALA15315
OG0008618	AENJA_19021	BRALA11013, BRALA11063, BRALA09335
OG0008619	AENJA_19147	BRALA23442
OG0008620	AENJA_19257	BRALA09482
OG0008621	AENJA_22916, AENJA_19459	BRALA15922
OG0008622	AENJA_20017	BRALA03092
OG0008623	AENJA_20206	BRALA10665
OG0008624	AENJA_20222	BRALA16482
OG0008625	AENJA_20379	BRALA03065
OG0008626	AENJA_20823	BRALA19975
OG0008627	AENJA_20874	BRALA11795
OG0008628	AENJA_20919	BRALA15875
OG0008629	AENJA_20932	BRALA21752
OG0008630	AENJA_21211	BRALA24237, BRALA28920
OG0008632	AENJA_21695	BRALA09185
OG0008633	AENJA_22194	BRALA22271
OG0008634	AENJA_22521	BRALA22279
OG0008636	AENJA_23071	BRALA18519
OG0008637	AENJA_23399	BRALA15802
OG0008638	AENJA_23413	BRALA04155
OG0008639	AENJA_23500	BRALA29796
OG0008640	AENJA_23515	BRALA16491
OG0008641	AENJA_23577	BRALA29471
OG0008642	AENJA_24043	BRALA28732
OG0008643	AENJA_24368	BRALA19720
OG0008644	AENJA_24833	BRALA16311
OG0008645	AENJA_26189	BRALA27600
OG0008646	AENJA_26201	BRALA18831, BRALA18832
OG0008647	AENJA_26274	BRALA09658
OG0008648	AENJA_26508	BRALA34884, BRALA30218
OG0008649	AENJA_26543	BRALA22634
OG0008753	AENJA_00095	BRALA02594
OG0008758	AENJA_00351	BRALA19426
OG0008760	AENJA_01013	BRALA14035
OG0008762	AENJA_01196	BRALA21759
OG0008763	AENJA_01556	BRALA10887
OG0008764	AENJA_13847	BRALA06448
OG0008765	AENJA_01760	BRALA00158
OG0008766	AENJA_01947	BRALA13488
OG0008767	AENJA_02095	BRALA09777
OG0008770	AENJA_02618	BRALA28302
OG0008771	AENJA_02681	BRALA29707
OG0008772	AENJA_02760	BRALA21472
OG0008773	AENJA_02765	BRALA34139
OG0008774	AENJA_02797, AENJA_10155	BRALA20726
OG0008779	AENJA_02940	BRALA13753
OG0008780	AENJA_02986	BRALA17416
OG0008781	AENJA_03283	BRALA24780
OG0008782	AENJA_03320	BRALA28545
OG0008784	AENJA_03639	BRALA00992
OG0008785	AENJA_04147	BRALA21787
OG0008786	AENJA_04275	BRALA20053
OG0008788	AENJA_04682	BRALA20266
OG0008789	AENJA_05021, AENJA_09108	BRALA22759
OG0008790	AENJA_05031, AENJA_05032	BRALA20707
OG0008792	AENJA_05562	BRALA04071
OG0008793	AENJA_05592	BRALA25531
OG0008794	AENJA_05734	BRALA31199
OG0008796	AENJA_06016	BRALA10765
OG0008797	AENJA_06113	BRALA14918
OG0008798	AENJA_06124	BRALA18668
OG0008799	AENJA_06238	BRALA31717
OG0008800	AENJA_06407	BRALA12044
OG0008801	AENJA_06718	BRALA35445, BRALA32559, BRALA29232
OG0008802	AENJA_06725	BRALA13112
OG0008803	AENJA_15807, AENJA_13244, AENJA_08832, AENJA_06743	BRALA35904
OG0008804	AENJA_06815	BRALA13316
OG0008805	AENJA_06865	BRALA07794
OG0008806	AENJA_07194	BRALA06332
OG0008808	AENJA_13429, AENJA_07648	BRALA29294
OG0008809	AENJA_07706, AENJA_21873	BRALA32116, BRALA32117, BRALA32118, BRALA25009, BRALA25008
OG0008810	AENJA_08241	BRALA25429
OG0008811	AENJA_08631	BRALA21997
OG0008812	AENJA_08728	BRALA23463
OG0008813	AENJA_08776	BRALA13478
OG0008816	AENJA_09134	BRALA13552
OG0008818	AENJA_09454	BRALA23356
OG0008820	AENJA_10295	BRALA30147
OG0008821	AENJA_11288	BRALA19308
OG0008822	AENJA_11337	BRALA06559
OG0008823	AENJA_11424	BRALA14958
OG0008824	AENJA_11564	BRALA02996
OG0008825	AENJA_11797, AENJA_11788	BRALA22801
OG0008826	AENJA_11861	BRALA05017
OG0008827	AENJA_11907	BRALA06277
OG0008828	AENJA_12062	BRALA04831
OG0008829	AENJA_12118	BRALA04028
OG0008830	AENJA_12140, AENJA_12136	BRALA05255
OG0008831	AENJA_12451	BRALA23986
OG0008833	AENJA_12892	BRALA13348
OG0008834	AENJA_12899	BRALA01773
OG0008835	AENJA_12987	BRALA13701
OG0008836	AENJA_12998	BRALA24617
OG0008837	AENJA_13420	BRALA17709
OG0008838	AENJA_13576	BRALA22701
OG0008840	AENJA_13926	BRALA03104
OG0008841	AENJA_14009	BRALA16713
OG0008842	AENJA_14013	BRALA10898
OG0008844	AENJA_14159	BRALA03082
OG0008845	AENJA_14223	BRALA29479
OG0008846	AENJA_14392, AENJA_14393	BRALA19450
OG0008847	AENJA_15154	BRALA24430
OG0008848	AENJA_15357	BRALA21485
OG0008849	AENJA_15557	BRALA09832, BRALA31508, BRALA26560, BRALA11617, BRALA26969, BRALA28343, BRALA21158, BRALA14343, BRALA22265, BRALA27946, BRALA12855, BRALA16968, BRALA06878, BRALA31479
OG0008850	AENJA_16073	BRALA11452
OG0008851	AENJA_18696, AENJA_16522	BRALA28866
OG0008853	AENJA_17015	BRALA19593
OG0008855	AENJA_17082	BRALA02652
OG0008856	AENJA_17229	BRALA13489
OG0008857	AENJA_18000	BRALA08584
OG0008859	AENJA_18088	BRALA33386
OG0008860	AENJA_18102	BRALA26576
OG0008861	AENJA_18107	BRALA26569
OG0008862	AENJA_18122, AENJA_18121	BRALA01344
OG0008863	AENJA_18272	BRALA25613
OG0008864	AENJA_18513	BRALA27875
OG0008866	AENJA_18626	BRALA16223
OG0008867	AENJA_19211	BRALA04060
OG0008868	AENJA_19679	BRALA11155
OG0008870	AENJA_20147	BRALA24152
OG0008871	AENJA_20500	BRALA08064
OG0008872	AENJA_20547	BRALA05136
OG0008873	AENJA_20898	BRALA06718, BRALA16425, BRALA24736, BRALA05045
OG0008874	AENJA_21104, AENJA_21105	BRALA15371
OG0008875	AENJA_21167	BRALA14660
OG0008876	AENJA_21340	BRALA03931
OG0008877	AENJA_21368	BRALA06180
OG0008878	AENJA_21403	BRALA09412
OG0008879	AENJA_21532	BRALA06508
OG0008880	AENJA_21634	BRALA12367
OG0008881	AENJA_21661	BRALA27062
OG0008883	AENJA_22131	BRALA17730
OG0008885	AENJA_22404	BRALA00293
OG0008886	AENJA_22472	BRALA24293, BRALA24291
OG0008888	AENJA_23206	BRALA20889
OG0008889	AENJA_23297	BRALA01153
OG0008891	AENJA_24806	BRALA21419
OG0008892	AENJA_24831	BRALA11439
OG0008893	AENJA_25102	BRALA08588
OG0008894	AENJA_25240	BRALA24688
OG0008895	AENJA_26069	BRALA19863
OG0008896	AENJA_26177	BRALA03211
OG0008897	AENJA_26287	BRALA06370
OG0008898	AENJA_26382	BRALA04295
OG0008900	AENJA_26512	BRALA31034
OG0008901	AENJA_26637	BRALA20056
OG0009044	AENJA_00709	BRALA31022
OG0009045	AENJA_00790	BRALA09452
OG0009047	AENJA_00923	BRALA19613
OG0009048	AENJA_01448	BRALA22478
OG0009052	AENJA_01879	BRALA06022
OG0009053	AENJA_17882, AENJA_06700, AENJA_17016, AENJA_01906	BRALA00425
OG0009054	AENJA_02448	BRALA18713
OG0009055	AENJA_02462	BRALA30859, BRALA27360
OG0009056	AENJA_02632	BRALA10921, BRALA10799
OG0009057	AENJA_02709	BRALA27551
OG0009059	AENJA_03049	BRALA16515
OG0009061	AENJA_09879, AENJA_03753	BRALA22505
OG0009062	AENJA_03997	BRALA16907
OG0009063	AENJA_04246	BRALA25042
OG0009064	AENJA_04611	BRALA05527
OG0009065	AENJA_04676	BRALA25172, BRALA25171
OG0009066	AENJA_04891	BRALA29047
OG0009067	AENJA_05140	BRALA12094
OG0009069	AENJA_05231	BRALA10186
OG0009070	AENJA_05554	BRALA20738
OG0009071	AENJA_05666	BRALA27976, BRALA34842
OG0009072	AENJA_17739, AENJA_13355, AENJA_23935, AENJA_05687	BRALA32498
OG0009074	AENJA_06408	BRALA30722
OG0009076	AENJA_07353	BRALA22486
OG0009078	AENJA_07563	BRALA27983
OG0009079	AENJA_14394	BRALA12589
OG0009079	AENJA_07739	BRALA03538, BRALA03539, BRALA32642
OG0009080	AENJA_19235, AENJA_07817	BRALA18316
OG0009082	AENJA_07881	BRALA04176
OG0009083	AENJA_08096	BRALA23740
OG0009084	AENJA_08640	BRALA15370
OG0009085	AENJA_08785	BRALA05507
OG0009086	AENJA_08996	BRALA34742, BRALA35502, BRALA34003
OG0009087	AENJA_09701	BRALA25628
OG0009088	AENJA_09751	BRALA29900
OG0009089	AENJA_09820, AENJA_18387	BRALA03720
OG0009090	AENJA_10494	BRALA18004
OG0009091	AENJA_10589	BRALA16726
OG0009092	AENJA_10663	BRALA30142
OG0009093	AENJA_10769	BRALA10058
OG0009094	AENJA_11276	BRALA21937
OG0009095	AENJA_11278	BRALA03346
OG0009096	AENJA_11395	BRALA05732, BRALA05733
OG0009098	AENJA_12163, AENJA_12164, AENJA_20527	BRALA09387
OG0009099	AENJA_12330	BRALA23133
OG0009100	AENJA_13016	BRALA05613
OG0009102	AENJA_25701, AENJA_13423	BRALA17636, BRALA17637
OG0009104	AENJA_14011	BRALA13053
OG0009105	AENJA_14046	BRALA20875
OG0009106	AENJA_20447, AENJA_14381	BRALA13469, BRALA13470
OG0009107	AENJA_14439	BRALA29623
OG0009110	AENJA_15678	BRALA10741, BRALA10742
OG0009111	AENJA_15766	BRALA29048
OG0009112	AENJA_16348	BRALA02215
OG0009113	AENJA_16416, AENJA_16417	BRALA34324
OG0009114	AENJA_16716	BRALA28082
OG0009115	AENJA_17120	BRALA05149
OG0009117	AENJA_17419	BRALA22488
OG0009118	AENJA_18120	BRALA05213
OG0009119	AENJA_18343	BRALA20080
OG0009120	AENJA_18368	BRALA14613
OG0009121	AENJA_18409	BRALA30881
OG0009125	AENJA_18565	BRALA17527
OG0009126	AENJA_18669	BRALA09289
OG0009129	AENJA_19409	BRALA02651
OG0009131	AENJA_20078	BRALA35724
OG0009132	AENJA_20404	BRALA15923
OG0009133	AENJA_20495	BRALA17890, BRALA17889
OG0009134	AENJA_20542	BRALA00279
OG0009135	AENJA_21311	BRALA19626
OG0009136	AENJA_22202	BRALA11941
OG0009137	AENJA_22318	BRALA10897
OG0009138	AENJA_22466	BRALA35311, BRALA34689, BRALA30845, BRALA35523
OG0009139	AENJA_22554	BRALA07156, BRALA07153, BRALA07155
OG0009140	AENJA_22821	BRALA19119
OG0009141	AENJA_23179	BRALA34716
OG0009143	AENJA_23489	BRALA12756
OG0009144	AENJA_23545	BRALA16355
OG0009145	AENJA_23888	BRALA16160
OG0009148	AENJA_25034	BRALA01566
OG0009149	AENJA_25267	BRALA09242
OG0009150	AENJA_25333	BRALA30166
OG0009151	AENJA_25481	BRALA06692
OG0009153	AENJA_26697	BRALA22180
OG0009154	AENJA_26770	BRALA00153
OG0009288	AENJA_00013, AENJA_12720	BRALA04717
OG0009293	AENJA_00714	BRALA00720
OG0009294	AENJA_00750, AENJA_00751, AENJA_04232, AENJA_00752, AENJA_04436	BRALA02883
OG0009295	AENJA_26218, AENJA_00805	BRALA13989, BRALA14534, BRALA14535, BRALA26682
OG0009296	AENJA_01074, AENJA_00964, AENJA_00966, AENJA_00965	BRALA01399
OG0009298	AENJA_01066	BRALA23723
OG0009301	AENJA_01604	BRALA22294
OG0009305	AENJA_02197	BRALA00580
OG0009306	AENJA_02783	BRALA34342, BRALA22263, BRALA22262
OG0009307	AENJA_03026	BRALA06199
OG0009309	AENJA_03460	BRALA27581
OG0009310	AENJA_03494	BRALA28856
OG0009311	AENJA_03632	BRALA19236
OG0009312	AENJA_03660	BRALA08769
OG0009313	AENJA_03879	BRALA13086
OG0009314	AENJA_04791	BRALA20494
OG0009315	AENJA_05193	BRALA05899
OG0009316	AENJA_05463, AENJA_19110, AENJA_24216	BRALA21421
OG0009318	AENJA_05565	BRALA00550, BRALA00551
OG0009319	AENJA_05629, AENJA_05627	BRALA24040
OG0009320	AENJA_05791	BRALA01411, BRALA28204
OG0009321	AENJA_05903	BRALA33808, BRALA32523
OG0009322	AENJA_06095	BRALA18442
OG0009323	AENJA_06137	BRALA01975
OG0009324	AENJA_06453	BRALA25006
OG0009326	AENJA_06705	BRALA32840
OG0009327	AENJA_06795	BRALA08860
OG0009328	AENJA_06933	BRALA21473
OG0009330	AENJA_07559, AENJA_07519	BRALA05280
OG0009331	AENJA_07574, AENJA_10953	BRALA00204
OG0009333	AENJA_08074	BRALA18981
OG0009334	AENJA_08089	BRALA34146
OG0009335	AENJA_08124	BRALA00728
OG0009336	AENJA_08158	BRALA11823
OG0009337	AENJA_08590	BRALA14576
OG0009338	AENJA_08638	BRALA16943
OG0009339	AENJA_09006	BRALA21120
OG0009340	AENJA_09305	BRALA16605
OG0009341	AENJA_09594	BRALA23710
OG0009343	AENJA_10493	BRALA18002
OG0009345	AENJA_11108	BRALA10703
OG0009348	AENJA_25319, AENJA_11882	BRALA17757, BRALA17756
OG0009349	AENJA_11980	BRALA07395
OG0009350	AENJA_12191	BRALA17314
OG0009351	AENJA_12934	BRALA14548
OG0009352	AENJA_13127	BRALA16377
OG0009353	AENJA_13532	BRALA03889
OG0009354	AENJA_13623	BRALA26573
OG0009357	AENJA_14709	BRALA05243
OG0009358	AENJA_14876	BRALA07358
OG0009359	AENJA_15218, AENJA_19386	BRALA01641, BRALA15073, BRALA15071
OG0009360	AENJA_15358	BRALA26256
OG0009361	AENJA_15655	BRALA06923
OG0009363	AENJA_15998	BRALA22159
OG0009365	AENJA_16256	BRALA07994
OG0009368	AENJA_16921	BRALA20611
OG0009369	AENJA_16973	BRALA12716
OG0009370	AENJA_17151	BRALA03320
OG0009371	AENJA_17602	BRALA34598
OG0009372	AENJA_17719	BRALA15777
OG0009374	AENJA_18156	BRALA25382, BRALA25380
OG0009375	AENJA_18490, AENJA_18489	BRALA10012
OG0009377	AENJA_18691	BRALA35571, BRALA18371
OG0009378	AENJA_19124	BRALA15787
OG0009380	AENJA_19511	BRALA26586
OG0009383	AENJA_20112	BRALA17628
OG0009384	AENJA_20185	BRALA13652
OG0009385	AENJA_20219	BRALA17721
OG0009388	AENJA_20712	BRALA33919, BRALA33489
OG0009389	AENJA_20714, AENJA_20715	BRALA16747
OG0009390	AENJA_20869	BRALA28964
OG0009392	AENJA_21369	BRALA14009
OG0009393	AENJA_21373	BRALA23028
OG0009394	AENJA_21395	BRALA02911
OG0009395	AENJA_21468	BRALA08280
OG0009396	AENJA_21986	BRALA09780
OG0009397	AENJA_22117	BRALA03446, BRALA16937
OG0009399	AENJA_23021	BRALA12180
OG0009400	AENJA_23053	BRALA13658, BRALA13659
OG0009401	AENJA_23906	BRALA27590
OG0009402	AENJA_24316	BRALA26570
OG0009404	AENJA_24582	BRALA27515
OG0009405	AENJA_24702	BRALA13525
OG0009406	AENJA_24732	BRALA18721
OG0009407	AENJA_25286	BRALA34751
OG0009408	AENJA_25543	BRALA28426, BRALA33119
OG0009409	AENJA_25819	BRALA21694
OG0009410	AENJA_25831	BRALA18958
OG0009412	AENJA_26636	BRALA19773, BRALA18238
OG0009413	AENJA_26737	BRALA26269
OG0009543	AENJA_00266	BRALA24262
OG0009548	AENJA_00874	BRALA03623
OG0009550	AENJA_00950	BRALA24729
OG0009550	AENJA_02608, AENJA_14170, AENJA_24778	BRALA35279, BRALA33847, BRALA11704
OG0009552	AENJA_00968	BRALA25352
OG0009554	AENJA_01428	BRALA16588
OG0009555	AENJA_04032, AENJA_01460	BRALA15563, BRALA20122, BRALA07855
OG0009562	AENJA_03025	BRALA11234
OG0009563	AENJA_03338, AENJA_10296	BRALA32044, BRALA17762
OG0009567	AENJA_03785	BRALA24568, BRALA19765
OG0009568	AENJA_03799	BRALA21809
OG0009569	AENJA_26265, AENJA_26266, AENJA_20923, AENJA_20928, AENJA_20925, AENJA_20926, AENJA_20927, AENJA_03936, AENJA_03937	BRALA10036
OG0009570	AENJA_17714, AENJA_04189	BRALA20437
OG0009571	AENJA_10346, AENJA_04657, AENJA_10344, AENJA_16820	BRALA16630
OG0009576	AENJA_05440	BRALA18641
OG0009577	AENJA_22378, AENJA_05441, AENJA_05442	BRALA29088
OG0009577	AENJA_16092	BRALA29076
OG0009578	AENJA_05783	BRALA00721
OG0009579	AENJA_05830, AENJA_26275	BRALA18808
OG0009580	AENJA_26160	BRALA01410, BRALA29732
OG0009581	AENJA_09712, AENJA_06324, AENJA_19764	BRALA28637
OG0009582	AENJA_06562	BRALA06697
OG0009583	AENJA_06757	BRALA04506
OG0009584	AENJA_07168	BRALA23633
OG0009585	AENJA_07729	BRALA34076
OG0009586	AENJA_08399	BRALA26325
OG0009587	AENJA_08535	BRALA11199, BRALA11201
OG0009588	AENJA_08574	BRALA04242
OG0009589	AENJA_08707	BRALA24787, BRALA24786, BRALA24785
OG0009590	AENJA_08772	BRALA06074
OG0009591	AENJA_09048	BRALA04414
OG0009591	AENJA_12842	BRALA20890
OG0009595	AENJA_09686	BRALA04626
OG0009596	AENJA_09719	BRALA10705
OG0009597	AENJA_10103	BRALA17876
OG0009598	AENJA_10108	BRALA05281
OG0009599	AENJA_19429, AENJA_10326	BRALA18841
OG0009601	AENJA_10725	BRALA14238
OG0009603	AENJA_11181	BRALA10895
OG0009604	AENJA_11213	BRALA03268
OG0009605	AENJA_11817	BRALA26883, BRALA15587, BRALA05622
OG0009607	AENJA_12534	BRALA20897
OG0009608	AENJA_12856, AENJA_20641, AENJA_20642	BRALA04994
OG0009609	AENJA_13015	BRALA19980, BRALA22315
OG0009610	AENJA_13300	BRALA00421
OG0009611	AENJA_13660	BRALA31021
OG0009612	AENJA_13823	BRALA22746
OG0009614	AENJA_14375	BRALA06398
OG0009615	AENJA_14457	BRALA04603
OG0009618	AENJA_15295	BRALA19058, BRALA19057
OG0009620	AENJA_17026	BRALA10800, BRALA10922
OG0009621	AENJA_17230	BRALA13785
OG0009622	AENJA_17583	BRALA18840
OG0009624	AENJA_17980	BRALA10713
OG0009625	AENJA_18346	BRALA04882
OG0009627	AENJA_18670	BRALA15325
OG0009629	AENJA_19050	BRALA07743
OG0009630	AENJA_19166	BRALA15002
OG0009631	AENJA_19178	BRALA27910
OG0009632	AENJA_19331	BRALA17337, BRALA28127, BRALA13725
OG0009635	AENJA_20593	BRALA11566
OG0009636	AENJA_21042	BRALA25842
OG0009637	AENJA_21360	BRALA06100, BRALA17683
OG0009638	AENJA_21478	BRALA24897
OG0009639	AENJA_21601	BRALA07241
OG0009640	AENJA_21652	BRALA15950
OG0009643	AENJA_21964	BRALA13667, BRALA00185, BRALA03168
OG0009645	AENJA_22400	BRALA21281
OG0009647	AENJA_22953	BRALA21789
OG0009648	AENJA_23331	BRALA01878
OG0009649	AENJA_23554	BRALA29136
OG0009650	AENJA_23870	BRALA03440
OG0009652	AENJA_24075	BRALA26144
OG0009653	AENJA_24320	BRALA16250
OG0009654	AENJA_24871	BRALA10438
OG0009655	AENJA_25215	BRALA26112
OG0009656	AENJA_25678	BRALA18470
OG0009839	AENJA_21366	BRALA33137, BRALA28616
OG0009839	AENJA_00027	BRALA25819, BRALA22235
OG0009843	AENJA_00775	BRALA17152
OG0009852	AENJA_02430	BRALA16230
OG0009853	AENJA_02484	BRALA03589
OG0009854	AENJA_02958	BRALA31256
OG0009861	AENJA_04785	BRALA00481
OG0009862	AENJA_04846	BRALA06334
OG0009863	AENJA_18365, AENJA_04863	BRALA13972, BRALA29416
OG0009864	AENJA_12359, AENJA_04887	BRALA22303
OG0009866	AENJA_05709	BRALA03604
OG0009867	AENJA_25852, AENJA_05844, AENJA_24062	BRALA08410
OG0009868	AENJA_22339, AENJA_05871	BRALA05252
OG0009870	AENJA_05953	BRALA29388
OG0009871	AENJA_20851, AENJA_05994	BRALA25732
OG0009873	AENJA_06465	BRALA00413
OG0009874	AENJA_06507, AENJA_15974	BRALA06968
OG0009875	AENJA_07066	BRALA12454
OG0009877	AENJA_25937, AENJA_07713	BRALA11895
OG0009878	AENJA_07905	BRALA10413
OG0009879	AENJA_07961	BRALA24470
OG0009880	AENJA_17952, AENJA_08312, AENJA_08823	BRALA02584
OG0009882	AENJA_09480	BRALA17808
OG0009883	AENJA_09660	BRALA22200
OG0009884	AENJA_10584	BRALA06436
OG0009886	AENJA_11070	BRALA34039, BRALA34492
OG0009887	AENJA_11076	BRALA23467
OG0009888	AENJA_24421, AENJA_12629	BRALA18536
OG0009889	AENJA_12731	BRALA17810
OG0009890	AENJA_13003	BRALA16602
OG0009891	AENJA_13214	BRALA06399
OG0009892	AENJA_13449	BRALA13546
OG0009894	AENJA_13903, AENJA_19934	BRALA01812, BRALA01811
OG0009895	AENJA_17557, AENJA_14014	BRALA09176
OG0009896	AENJA_14376	BRALA11236
OG0009897	AENJA_15288	BRALA09639
OG0009899	AENJA_16214	BRALA26149
OG0009900	AENJA_16218	BRALA03148
OG0009901	AENJA_16975	BRALA25659
OG0009902	AENJA_17524	BRALA08019
OG0009903	AENJA_20538	BRALA25268
OG0009903	AENJA_17854	BRALA26402
OG0009906	AENJA_18517	BRALA22491
OG0009908	AENJA_18949	BRALA20018
OG0009909	AENJA_19194	BRALA12033
OG0009910	AENJA_19689	BRALA02819
OG0009911	AENJA_20063	BRALA05445
OG0009912	AENJA_20093	BRALA35175
OG0009913	AENJA_20417	BRALA31424
OG0009915	AENJA_21244	BRALA34267, BRALA24259
OG0009916	AENJA_21317	BRALA29291
OG0009917	AENJA_21775	BRALA12764
OG0009920	AENJA_22906	BRALA18486
OG0009922	AENJA_24255	BRALA17962
OG0009923	AENJA_24638	BRALA29453
OG0009924	AENJA_24668	BRALA08554
OG0009925	AENJA_25498	BRALA16530
OG0009926	AENJA_25674	BRALA35838
OG0009927	AENJA_25700	BRALA05891
OG0009928	AENJA_25805	BRALA06775
OG0009929	AENJA_25935	BRALA23572
OG0009931	AENJA_26288	BRALA19601, BRALA03772
OG0010123	AENJA_01849, AENJA_18462, AENJA_00245	BRALA30085, BRALA11251
OG0010124	AENJA_00254	BRALA21577
OG0010125	AENJA_00452	BRALA34719
OG0010126	AENJA_00777, AENJA_17349	BRALA07846
OG0010128	AENJA_00947	BRALA14848
OG0010128	AENJA_09056	BRALA33249, BRALA17975
OG0010130	AENJA_01205	BRALA28065
OG0010132	AENJA_01597	BRALA16342, BRALA09556, BRALA34388, BRALA25388, BRALA24611
OG0010133	AENJA_01680	BRALA17819
OG0010135	AENJA_02916	BRALA12826
OG0010139	AENJA_03273	BRALA06822
OG0010140	AENJA_03287, AENJA_13720	BRALA35039, BRALA04981
OG0010141	AENJA_03381, AENJA_20504	BRALA24735, BRALA16424, BRALA08092
OG0010142	AENJA_03392	BRALA27653
OG0010146	AENJA_03614	BRALA35287, BRALA29561
OG0010147	AENJA_03889	BRALA33858, BRALA35259
OG0010148	AENJA_04061	BRALA12077
OG0010151	AENJA_05443	BRALA13749
OG0010154	AENJA_05651, AENJA_11670	BRALA16701
OG0010155	AENJA_05752	BRALA12889
OG0010156	AENJA_05755	BRALA04854
OG0010161	AENJA_07294	BRALA10525
OG0010162	AENJA_07349	BRALA11967
OG0010163	AENJA_07381	BRALA32271
OG0010164	AENJA_17562, AENJA_07770	BRALA28149
OG0010166	AENJA_08019	BRALA14326, BRALA04125
OG0010166	AENJA_21056	BRALA22210, BRALA21804
OG0010169	AENJA_24802, AENJA_08463	BRALA12800
OG0010170	AENJA_08519	BRALA03163
OG0010172	AENJA_08769	BRALA16860
OG0010175	AENJA_09579	BRALA18256
OG0010176	AENJA_09995	BRALA06743
OG0010177	AENJA_10783	BRALA27294
OG0010178	AENJA_11387	BRALA25650
OG0010179	AENJA_11498	BRALA03334
OG0010180	AENJA_11678	BRALA14547
OG0010181	AENJA_15013, AENJA_12142, AENJA_25000	BRALA12841
OG0010183	AENJA_12296	BRALA18307
OG0010185	AENJA_12807, AENJA_17617	BRALA02070, BRALA00426
OG0010186	AENJA_12853	BRALA06637
OG0010187	AENJA_12895	BRALA35326, BRALA31343, BRALA31342
OG0010188	AENJA_12901	BRALA10125
OG0010189	AENJA_14925, AENJA_13037	BRALA19753
OG0010190	AENJA_13208	BRALA09909
OG0010191	AENJA_13259	BRALA12259
OG0010192	AENJA_13301	BRALA27288
OG0010193	AENJA_13310	BRALA03790
OG0010194	AENJA_13998	BRALA26106, BRALA09493
OG0010197	AENJA_14740	BRALA17440, BRALA03634
OG0010198	AENJA_14936	BRALA18123
OG0010201	AENJA_16106	BRALA00077
OG0010202	AENJA_16291	BRALA09045
OG0010203	AENJA_16455	BRALA24841
OG0010204	AENJA_17239	BRALA10346
OG0010206	AENJA_18480	BRALA22415
OG0010207	AENJA_18635	BRALA34006
OG0010208	AENJA_19230	BRALA23129
OG0010209	AENJA_20278	BRALA01941
