Orthogroup	AENJA_ok	CAEEL
OG0006636	AENJA_16904	CAEEL07724
OG0006637	AENJA_16936	CAEEL12125
OG0006645	AENJA_18153	CAEEL17855
OG0006646	AENJA_18164	CAEEL15891
OG0006647	AENJA_18241	CAEEL07174
OG0006648	AENJA_18295	CAEEL01435
OG0006649	AENJA_18466	CAEEL13032
OG0006651	AENJA_18736	CAEEL09522
OG0006655	AENJA_18965	CAEEL00324
OG0006658	AENJA_19247	CAEEL00269
OG0006660	AENJA_19330	CAEEL09560, CAEEL09561
OG0006662	AENJA_19418	CAEEL12773
OG0006663	AENJA_19913	CAEEL08458
OG0006664	AENJA_20021	CAEEL01906
OG0006666	AENJA_20282	CAEEL05999
OG0006667	AENJA_20411	CAEEL01250
OG0006668	AENJA_20635	CAEEL06992
OG0006669	AENJA_20657	CAEEL08205
OG0006670	AENJA_20698	CAEEL05160
OG0006673	AENJA_21048	CAEEL00769
OG0006675	AENJA_21328	CAEEL09407, CAEEL09408, CAEEL18361
OG0006678	AENJA_21492	CAEEL12368
OG0006680	AENJA_21658	CAEEL09390
OG0006681	AENJA_21662	CAEEL05335
OG0006683	AENJA_21886	CAEEL00441
OG0006684	AENJA_21920	CAEEL11224
OG0006686	AENJA_21966	CAEEL20085
OG0006690	AENJA_22269	CAEEL11346
OG0006691	AENJA_22370, AENJA_22371	CAEEL07500
OG0006692	AENJA_22551	CAEEL00770
OG0006693	AENJA_22852	CAEEL13049, CAEEL08528, CAEEL19542
OG0006694	AENJA_22901	CAEEL01422
OG0006695	AENJA_23014	CAEEL17851
OG0006702	AENJA_23319	CAEEL08311
OG0006703	AENJA_23320	CAEEL00186
OG0006705	AENJA_23398	CAEEL04478
OG0006706	AENJA_23532	CAEEL11633
OG0006709	AENJA_23753	CAEEL07440
OG0006710	AENJA_23788	CAEEL07165
OG0006712	AENJA_24048	CAEEL01534
OG0006714	AENJA_24177	CAEEL06631
OG0006716	AENJA_24408	CAEEL01171
OG0006717	AENJA_24478	CAEEL00315
OG0006720	AENJA_24982	CAEEL09628
OG0006722	AENJA_25021	CAEEL04109
OG0006723	AENJA_25106	CAEEL07804
OG0006726	AENJA_25361	CAEEL18959
OG0006727	AENJA_25527	CAEEL10628
OG0006730	AENJA_25804	CAEEL07386, CAEEL18705
OG0006732	AENJA_25874, AENJA_25873	CAEEL07406
OG0006735	AENJA_25987	CAEEL20573
OG0006736	AENJA_26061	CAEEL01882
OG0006737	AENJA_26062	CAEEL18816
OG0006741	AENJA_26632	CAEEL11903
OG0006742	AENJA_26658	CAEEL06688, CAEEL06689
OG0006826	AENJA_00120	CAEEL07305
OG0006828	AENJA_00320	CAEEL01547
OG0006830	AENJA_00399	CAEEL01610
OG0006832	AENJA_00488	CAEEL18365
OG0006833	AENJA_00518	CAEEL01607
OG0006835	AENJA_00594	CAEEL10984
OG0006838	AENJA_07404, AENJA_01046	CAEEL04815
OG0006842	AENJA_01166	CAEEL01401
OG0006843	AENJA_01195	CAEEL01030
OG0006844	AENJA_01201	CAEEL01019
OG0006845	AENJA_01223	CAEEL16127
OG0006846	AENJA_01258	CAEEL15729
OG0006849	AENJA_01449	CAEEL06259
OG0006851	AENJA_01650	CAEEL12983
OG0006853	AENJA_01775, AENJA_26577	CAEEL10839
OG0006860	AENJA_02208	CAEEL08670
OG0006864	AENJA_02623	CAEEL08583
OG0006867	AENJA_02777	CAEEL15109
OG0006868	AENJA_02779	CAEEL07835
OG0006870	AENJA_03121	CAEEL08613
OG0006875	AENJA_03390	CAEEL10848
OG0006876	AENJA_03442, AENJA_23472	CAEEL04447
OG0006878	AENJA_03646	CAEEL06314
OG0006881	AENJA_03938	CAEEL09403
OG0006882	AENJA_03982	CAEEL09595
OG0006886	AENJA_04283	CAEEL05972, CAEEL05973
OG0006887	AENJA_04451	CAEEL04262
OG0006888	AENJA_04455	CAEEL07944
OG0006890	AENJA_04581	CAEEL05820
OG0006891	AENJA_04660	CAEEL07412
OG0006892	AENJA_04736	CAEEL07307
OG0006894	AENJA_04847	CAEEL12154
OG0006895	AENJA_05148	CAEEL18907
OG0006897	AENJA_05372	CAEEL00287
OG0006898	AENJA_05379	CAEEL01473
OG0006901	AENJA_05820	CAEEL06883
OG0006902	AENJA_05960	CAEEL02536
OG0006905	AENJA_06173	CAEEL08307
OG0006906	AENJA_06221	CAEEL05830
OG0006908	AENJA_06381	CAEEL07115
OG0006914	AENJA_06926	CAEEL01820
OG0006917	AENJA_07239	CAEEL05784
OG0006918	AENJA_07427	CAEEL01349
OG0006919	AENJA_07467	CAEEL05782
OG0006920	AENJA_07564	CAEEL08877
OG0006924	AENJA_07755	CAEEL12241
OG0006926	AENJA_07851	CAEEL19851, CAEEL00630
OG0006927	AENJA_07880	CAEEL11861
OG0006930	AENJA_25953	CAEEL15225
OG0006931	AENJA_08049	CAEEL14601
OG0006934	AENJA_08104	CAEEL00405
OG0006936	AENJA_08149	CAEEL11645
OG0006937	AENJA_08252	CAEEL00825
OG0006938	AENJA_25925, AENJA_08279	CAEEL00362
OG0006939	AENJA_08295	CAEEL14723
OG0006942	AENJA_08411	CAEEL08740
OG0006943	AENJA_08418	CAEEL14228
OG0006944	AENJA_08469	CAEEL11263
OG0006945	AENJA_08489	CAEEL08245
OG0006948	AENJA_08864	CAEEL04453
OG0006949	AENJA_08970	CAEEL00718
OG0006952	AENJA_09338	CAEEL11032
OG0006953	AENJA_09368	CAEEL11948
OG0006954	AENJA_09387	CAEEL16023
OG0006957	AENJA_09490	CAEEL08617
OG0006959	AENJA_09576	CAEEL04110
OG0006960	AENJA_09586	CAEEL12630
OG0006962	AENJA_09772	CAEEL05048
OG0006964	AENJA_09897	CAEEL00220
OG0006966	AENJA_10045	CAEEL05641
OG0006967	AENJA_10081	CAEEL06996
OG0006969	AENJA_10132	CAEEL02753
OG0006970	AENJA_10289	CAEEL07035
OG0006971	AENJA_10382	CAEEL08956
OG0006973	AENJA_10893	CAEEL00443
OG0006974	AENJA_11101	CAEEL11749
OG0006975	AENJA_11111	CAEEL06258
OG0006976	AENJA_11156	CAEEL02822
OG0006977	AENJA_11169	CAEEL11170
OG0006979	AENJA_11435	CAEEL01624
OG0006980	AENJA_11690, AENJA_11689	CAEEL07784
OG0006982	AENJA_11710	CAEEL08318
OG0006983	AENJA_11791	CAEEL05835
OG0006985	AENJA_12194	CAEEL09608
OG0006988	AENJA_12529	CAEEL16268
OG0006989	AENJA_12558	CAEEL07496
OG0006990	AENJA_12603	CAEEL10497, CAEEL10492
OG0006991	AENJA_12675	CAEEL04823
OG0006994	AENJA_12854	CAEEL01434
OG0006995	AENJA_12859	CAEEL02252
OG0006996	AENJA_12897	CAEEL16529
OG0006999	AENJA_12940	CAEEL04127
OG0007002	AENJA_13189	CAEEL02243
OG0007003	AENJA_13349	CAEEL10884
OG0007005	AENJA_13425	CAEEL06687
OG0007007	AENJA_13468	CAEEL08012
OG0007008	AENJA_25860, AENJA_13633	CAEEL02046
OG0007009	AENJA_13674	CAEEL01782
OG0007010	AENJA_13687	CAEEL15343
OG0007011	AENJA_13688	CAEEL08044
OG0007012	AENJA_13835	CAEEL11328
OG0007013	AENJA_13842	CAEEL06144
OG0007015	AENJA_13940	CAEEL15511
OG0007016	AENJA_14164	CAEEL00075
OG0007017	AENJA_14235	CAEEL12138
OG0007024	AENJA_14840	CAEEL10553, CAEEL11101
OG0007025	AENJA_14972, AENJA_14969	CAEEL06876
OG0007027	AENJA_15130	CAEEL09519
OG0007028	AENJA_15287	CAEEL05606
OG0007029	AENJA_15661	CAEEL09103
OG0007033	AENJA_15780	CAEEL14194
OG0007034	AENJA_15916	CAEEL08733
OG0007037	AENJA_16026	CAEEL08744
OG0007039	AENJA_16125	CAEEL13025
OG0007040	AENJA_16156	CAEEL08972
OG0007042	AENJA_16299	CAEEL08206
OG0007043	AENJA_16342	CAEEL13822
OG0007045	AENJA_16721	CAEEL09024
OG0007046	AENJA_16840	CAEEL09633
OG0007049	AENJA_17013	CAEEL00647
OG0007050	AENJA_17182	CAEEL06277
OG0007053	AENJA_17379	CAEEL09135
OG0007055	AENJA_17474	CAEEL08098
OG0007056	AENJA_17650	CAEEL07277
OG0007057	AENJA_17685	CAEEL00263
OG0007059	AENJA_17918	CAEEL14078
OG0007061	AENJA_18086	CAEEL08933
OG0007062	AENJA_18177	CAEEL09707
OG0007063	AENJA_18189	CAEEL07545
OG0007064	AENJA_18220	CAEEL09068
OG0007065	AENJA_18236	CAEEL20267
OG0007071	AENJA_18814, AENJA_20432	CAEEL04826
OG0007073	AENJA_18861	CAEEL05159
OG0007083	AENJA_20083	CAEEL05178
OG0007084	AENJA_20378	CAEEL01491
OG0007090	AENJA_20659	CAEEL05033
OG0007091	AENJA_23355, AENJA_20692	CAEEL12658
OG0007092	AENJA_20784	CAEEL08546
OG0007093	AENJA_20890	CAEEL04448
OG0007095	AENJA_21007	CAEEL00821
OG0007097	AENJA_21089	CAEEL04791
OG0007098	AENJA_21303	CAEEL08067
OG0007100	AENJA_21409	CAEEL09539
OG0007102	AENJA_21655, AENJA_26402	CAEEL08970
OG0007103	AENJA_21675, AENJA_25416	CAEEL10775
OG0007106	AENJA_21772	CAEEL05993
OG0007107	AENJA_21819	CAEEL05472
OG0007108	AENJA_21851	CAEEL05255
OG0007112	AENJA_22684	CAEEL01614
OG0007113	AENJA_22726	CAEEL11083
OG0007114	AENJA_22816	CAEEL01821
OG0007116	AENJA_22885	CAEEL05589
OG0007117	AENJA_23028	CAEEL10841
OG0007118	AENJA_23161	CAEEL02534
OG0007119	AENJA_23375	CAEEL05050
OG0007120	AENJA_23378	CAEEL07430, CAEEL07614
OG0007121	AENJA_23568	CAEEL12811
OG0007122	AENJA_23581	CAEEL04526
OG0007123	AENJA_23635	CAEEL19756
OG0007124	AENJA_23735	CAEEL07005
OG0007125	AENJA_23965	CAEEL20499
OG0007127	AENJA_24302	CAEEL15458
OG0007128	AENJA_24308	CAEEL00451
OG0007130	AENJA_24363	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	AENJA_24469	CAEEL05443
OG0007132	AENJA_24649	CAEEL02720
OG0007133	AENJA_24825	CAEEL03495
OG0007137	AENJA_25069	CAEEL15473
OG0007138	AENJA_25134	CAEEL09999
OG0007139	AENJA_25183	CAEEL01164
OG0007143	AENJA_25363	CAEEL10767
OG0007144	AENJA_25491	CAEEL05598
OG0007145	AENJA_25560	CAEEL03134
OG0007147	AENJA_25613	CAEEL02107
OG0007151	AENJA_26211	CAEEL07199
OG0007153	AENJA_26504	CAEEL12781
OG0007154	AENJA_26509	CAEEL03604
OG0007248	AENJA_00004	CAEEL16171
OG0007254	AENJA_00931	CAEEL02889
OG0007256	AENJA_01044	CAEEL04854
OG0007258	AENJA_01436, AENJA_11453	CAEEL01284
OG0007260	AENJA_01550	CAEEL15754
OG0007266	AENJA_08462, AENJA_02257	CAEEL01793
OG0007269	AENJA_02569	CAEEL20059
OG0007274	AENJA_02816	CAEEL17821
OG0007275	AENJA_02862	CAEEL06379
OG0007276	AENJA_02931	CAEEL02045
OG0007278	AENJA_03209	CAEEL07918
OG0007279	AENJA_03339	CAEEL01707
OG0007280	AENJA_03407	CAEEL02744
OG0007282	AENJA_03431	CAEEL08198
OG0007288	AENJA_03747	CAEEL09410
OG0007291	AENJA_03983	CAEEL00922
OG0007293	AENJA_04149, AENJA_04148	CAEEL02960
OG0007296	AENJA_04461	CAEEL07895
OG0007299	AENJA_04574	CAEEL08257
OG0007301	AENJA_04686	CAEEL01285
OG0007303	AENJA_05104	CAEEL00729
OG0007305	AENJA_05241	CAEEL08507
OG0007307	AENJA_05325	CAEEL05489
OG0007309	AENJA_05768	CAEEL06253
OG0007312	AENJA_05894	CAEEL18157
OG0007314	AENJA_06139	CAEEL14922
OG0007317	AENJA_06549	CAEEL04877
OG0007319	AENJA_06656	CAEEL02684
OG0007321	AENJA_06818	CAEEL08372
OG0007322	AENJA_06900	CAEEL07863
OG0007323	AENJA_06960	CAEEL17746
OG0007325	AENJA_07023	CAEEL02968
OG0007326	AENJA_07134	CAEEL12237
OG0007330	AENJA_07724	CAEEL08957
OG0007332	AENJA_07980	CAEEL12399, CAEEL09356
OG0007333	AENJA_08327	CAEEL02810
OG0007334	AENJA_10683	CAEEL16445
OG0007335	AENJA_08730	CAEEL09096
OG0007336	AENJA_08744	CAEEL07287
OG0007341	AENJA_08963	CAEEL08254
OG0007342	AENJA_09009	CAEEL17647
OG0007343	AENJA_09011	CAEEL01237
OG0007344	AENJA_09089	CAEEL14479
OG0007347	AENJA_09485	CAEEL16216
OG0007348	AENJA_09604	CAEEL01419
OG0007351	AENJA_09717	CAEEL00046
OG0007352	AENJA_09848	CAEEL02694
OG0007353	AENJA_10075	CAEEL01909
OG0007354	AENJA_10138	CAEEL07366
OG0007355	AENJA_10292, AENJA_10291	CAEEL07543
OG0007356	AENJA_10363	CAEEL10653
OG0007361	AENJA_10793	CAEEL18143
OG0007363	AENJA_10957	CAEEL15459
OG0007364	AENJA_10959	CAEEL00051
OG0007365	AENJA_10977	CAEEL15469
OG0007370	AENJA_11425	CAEEL00810
OG0007371	AENJA_11627	CAEEL08890
OG0007373	AENJA_11675	CAEEL07235
OG0007374	AENJA_11711	CAEEL08407
OG0007378	AENJA_11927	CAEEL07515
OG0007380	AENJA_12373	CAEEL02178
OG0007382	AENJA_12498	CAEEL03532
OG0007383	AENJA_12505	CAEEL02159
OG0007385	AENJA_12739	CAEEL10159
OG0007386	AENJA_12898	CAEEL20708
OG0007387	AENJA_12902	CAEEL01651
OG0007391	AENJA_13207	CAEEL15047
OG0007392	AENJA_13312	CAEEL04967
OG0007394	AENJA_13338	CAEEL17618
OG0007395	AENJA_13363	CAEEL00007
OG0007396	AENJA_13626	CAEEL08409
OG0007397	AENJA_13692	CAEEL05717
OG0007399	AENJA_14225	CAEEL09345
OG0007400	AENJA_14239	CAEEL07494
OG0007403	AENJA_14745	CAEEL00829
OG0007405	AENJA_15366	CAEEL09683
OG0007406	AENJA_15368	CAEEL08578
OG0007407	AENJA_15377	CAEEL09634
OG0007408	AENJA_15439	CAEEL03271
OG0007409	AENJA_15440	CAEEL00402
OG0007411	AENJA_15681	CAEEL00187
OG0007412	AENJA_15771	CAEEL02088
OG0007413	AENJA_15882	CAEEL05369
OG0007414	AENJA_16065	CAEEL02493
OG0007416	AENJA_16466	CAEEL06905
OG0007417	AENJA_16596	CAEEL11994
OG0007419	AENJA_16935	CAEEL08256
OG0007421	AENJA_17319	CAEEL05873
OG0007422	AENJA_17772	CAEEL14217
OG0007424	AENJA_17849	CAEEL09653
OG0007425	AENJA_17864	CAEEL08774
OG0007427	AENJA_18085	CAEEL12151
OG0007431	AENJA_19346	CAEEL08321
OG0007432	AENJA_19403, AENJA_19402	CAEEL05561
OG0007434	AENJA_19687, AENJA_19688	CAEEL19477
OG0007437	AENJA_19860	CAEEL05064
OG0007439	AENJA_20396	CAEEL00478
OG0007441	AENJA_20556	CAEEL08872
OG0007442	AENJA_20655	CAEEL05801, CAEEL20230
OG0007446	AENJA_20884	CAEEL08347
OG0007447	AENJA_20921	CAEEL15347
OG0007451	AENJA_21528	CAEEL01087
OG0007452	AENJA_21651	CAEEL11309, CAEEL11308
OG0007453	AENJA_21726	CAEEL15555
OG0007454	AENJA_21740	CAEEL05191
OG0007455	AENJA_21828	CAEEL09023
OG0007456	AENJA_21979	CAEEL09752
OG0007457	AENJA_22032	CAEEL02978
OG0007459	AENJA_22258	CAEEL08625
OG0007460	AENJA_22264	CAEEL08071
OG0007463	AENJA_22661	CAEEL05195
OG0007470	AENJA_23296	CAEEL09270
OG0007471	AENJA_23384	CAEEL00262
OG0007472	AENJA_23719	CAEEL07712
OG0007473	AENJA_23755	CAEEL06395
OG0007475	AENJA_23966	CAEEL11891
OG0007476	AENJA_24225	CAEEL05614
OG0007477	AENJA_24292	CAEEL18090
OG0007478	AENJA_24685	CAEEL10045
OG0007481	AENJA_24944	CAEEL07144
OG0007482	AENJA_25120	CAEEL05046
OG0007483	AENJA_25192	CAEEL05091
OG0007484	AENJA_25231	CAEEL15663
OG0007488	AENJA_26049	CAEEL11022
OG0007489	AENJA_26107	CAEEL01991
OG0007491	AENJA_26237	CAEEL08156
OG0007494	AENJA_26703	CAEEL07420
OG0007495	AENJA_26715	CAEEL02719
OG0007498	AENJA_26807	CAEEL00436
OG0007586	AENJA_00380	CAEEL10449
OG0007589	AENJA_00571	CAEEL12126
OG0007591	AENJA_01019	CAEEL00268
OG0007597	AENJA_01698	CAEEL08128
OG0007602	AENJA_02165	CAEEL04254
OG0007603	AENJA_02214	CAEEL01794
OG0007606	AENJA_02354	CAEEL07584
OG0007608	AENJA_02633	CAEEL13664
OG0007609	AENJA_02689	CAEEL18836
OG0007611	AENJA_03132	CAEEL17991
OG0007613	AENJA_03179	CAEEL08843
OG0007615	AENJA_03386	CAEEL11977
OG0007616	AENJA_03409	CAEEL01590
OG0007618	AENJA_03470	CAEEL00292
OG0007619	AENJA_03762	CAEEL00841
OG0007621	AENJA_03833	CAEEL02354
OG0007624	AENJA_04295	CAEEL00535
OG0007626	AENJA_04777	CAEEL06256
OG0007629	AENJA_05160	CAEEL01044
OG0007633	AENJA_05570	CAEEL20565
OG0007634	AENJA_05650	CAEEL15553
OG0007638	AENJA_06211	CAEEL00644
OG0007642	AENJA_07087	CAEEL15921
OG0007645	AENJA_07676	CAEEL07585
OG0007646	AENJA_07683	CAEEL01490
OG0007651	AENJA_08420	CAEEL07805
OG0007652	AENJA_08655	CAEEL19493
OG0007654	AENJA_08743	CAEEL01221, CAEEL08338
OG0007656	AENJA_08929	CAEEL10499
OG0007657	AENJA_09241	CAEEL03766
OG0007662	AENJA_10163	CAEEL14112
OG0007663	AENJA_10256	CAEEL07909
OG0007664	AENJA_10276	CAEEL02497
OG0007666	AENJA_10298	CAEEL06730
OG0007667	AENJA_10341	CAEEL09697
OG0007674	AENJA_10687	CAEEL07619
OG0007676	AENJA_10773	CAEEL11928
OG0007678	AENJA_10971	CAEEL13160, CAEEL13159
OG0007680	AENJA_11179	CAEEL08127
OG0007681	AENJA_11196	CAEEL00409
OG0007685	AENJA_11330	CAEEL05547
OG0007686	AENJA_11496	CAEEL07547
OG0007687	AENJA_11514	CAEEL12382
OG0007690	AENJA_11693	CAEEL07839
OG0007698	AENJA_13006	CAEEL09040
OG0007699	AENJA_13050	CAEEL05906
OG0007701	AENJA_13421	CAEEL08144
OG0007702	AENJA_13485	CAEEL09034
OG0007703	AENJA_13781, AENJA_13780	CAEEL09743
OG0007712	AENJA_14241	CAEEL10394
OG0007713	AENJA_14256	CAEEL08732
OG0007717	AENJA_14512	CAEEL05318
OG0007719	AENJA_14796	CAEEL04281
OG0007722	AENJA_15592	CAEEL04401
OG0007723	AENJA_15656	CAEEL01529
OG0007724	AENJA_15747	CAEEL11098
OG0007732	AENJA_16743	CAEEL02105
OG0007734	AENJA_17060	CAEEL20465
OG0007736	AENJA_17393	CAEEL08552
OG0007738	AENJA_17519	CAEEL13138
OG0007739	AENJA_17580	CAEEL05697
OG0007743	AENJA_18237	CAEEL01748
OG0007744	AENJA_18288	CAEEL07533
OG0007746	AENJA_18434	CAEEL14195
OG0007749	AENJA_19022	CAEEL12327
OG0007752	AENJA_19359	CAEEL16888
OG0007754	AENJA_19398	CAEEL16020
OG0007757	AENJA_20316, AENJA_19847	CAEEL04833
OG0007758	AENJA_19933	CAEEL12592
OG0007759	AENJA_20025	CAEEL09235
OG0007760	AENJA_20050	CAEEL11638
OG0007761	AENJA_20064	CAEEL04714
OG0007766	AENJA_21034	CAEEL16170
OG0007767	AENJA_21313	CAEEL04905
OG0007769	AENJA_21372	CAEEL08087
OG0007771	AENJA_21609	CAEEL07807
OG0007772	AENJA_21724	CAEEL09510
OG0007774	AENJA_21779	CAEEL00940
OG0007782	AENJA_22500	CAEEL02809
OG0007783	AENJA_22584, AENJA_22587	CAEEL07253
OG0007784	AENJA_22600	CAEEL08610
OG0007786	AENJA_22814	CAEEL11757
OG0007790	AENJA_22969	CAEEL09046
OG0007794	AENJA_23230	CAEEL19174
OG0007800	AENJA_24733	CAEEL08807
OG0007803	AENJA_24900	CAEEL05119
OG0007804	AENJA_24903	CAEEL00772
OG0007807	AENJA_25659	CAEEL05530
OG0007810	AENJA_25829	CAEEL03135
OG0007811	AENJA_26163	CAEEL07487
OG0007813	AENJA_26599	CAEEL13344
OG0007814	AENJA_26751	CAEEL09448
OG0007911	AENJA_00247	CAEEL19720
OG0007918	AENJA_00566	CAEEL01338
OG0007929	AENJA_01377	CAEEL11949
OG0007932	AENJA_01753	CAEEL18348
OG0007942	AENJA_03272	CAEEL06424
OG0007943	AENJA_03467	CAEEL00323
OG0007947	AENJA_04228	CAEEL08838
OG0007952	AENJA_04832	CAEEL00559
OG0007955	AENJA_05489	CAEEL04282
OG0007956	AENJA_05510	CAEEL07040
OG0007957	AENJA_05563	CAEEL07410
OG0007958	AENJA_05678	CAEEL09574
OG0007959	AENJA_23496	CAEEL06031
OG0007962	AENJA_06266	CAEEL03907
OG0007966	AENJA_07217	CAEEL18121
OG0007969	AENJA_23140, AENJA_07425	CAEEL07525
OG0007971	AENJA_07915	CAEEL09028
OG0007974	AENJA_08318	CAEEL18470
OG0007975	AENJA_08715	CAEEL07570
OG0007976	AENJA_08860	CAEEL13363
OG0007978	AENJA_09030	CAEEL16129
OG0007980	AENJA_09355	CAEEL04889
OG0007990	AENJA_10859	CAEEL07840
OG0007994	AENJA_11379	CAEEL07063
OG0007996	AENJA_11555	CAEEL08828
OG0007997	AENJA_11624	CAEEL08226
OG0007999	AENJA_12234	CAEEL07190
OG0008000	AENJA_12523	CAEEL08364
OG0008001	AENJA_12599	CAEEL02665
OG0008007	AENJA_13516	CAEEL06239
OG0008008	AENJA_13549	CAEEL09265
OG0008009	AENJA_13677	CAEEL02124
OG0008011	AENJA_13712	CAEEL11657
OG0008016	AENJA_14093, AENJA_22562	CAEEL01402
OG0008018	AENJA_14739	CAEEL09951
OG0008020	AENJA_14835	CAEEL07350
OG0008023	AENJA_14935	CAEEL06642
OG0008028	AENJA_15742	CAEEL08626
OG0008030	AENJA_16003	CAEEL08937
OG0008031	AENJA_16038	CAEEL03012
OG0008039	AENJA_17386	CAEEL08953
OG0008041	AENJA_18132	CAEEL11036
OG0008042	AENJA_18630	CAEEL08018
OG0008045	AENJA_19218	CAEEL06796
OG0008046	AENJA_19488	CAEEL02060
OG0008047	AENJA_19880	CAEEL11814
OG0008049	AENJA_20688	CAEEL07907
OG0008050	AENJA_20740	CAEEL05217
OG0008051	AENJA_20858	CAEEL00393
OG0008056	AENJA_21612	CAEEL07039
OG0008059	AENJA_21844	CAEEL15078
OG0008062	AENJA_21983	CAEEL05480
OG0008065	AENJA_22503	CAEEL19082
OG0008066	AENJA_22565	CAEEL02996
OG0008067	AENJA_22996	CAEEL01642
OG0008069	AENJA_23295	CAEEL04653
OG0008071	AENJA_23380	CAEEL15707
OG0008072	AENJA_23402	CAEEL03539
OG0008074	AENJA_23838	CAEEL08812
OG0008075	AENJA_24721	CAEEL18761
OG0008079	AENJA_25100	CAEEL11763
OG0008080	AENJA_25141	CAEEL05079
OG0008081	AENJA_25170	CAEEL01394
OG0008082	AENJA_25191	CAEEL14725
OG0008091	AENJA_26699	CAEEL08716
OG0008201	AENJA_01208	CAEEL15238
OG0008202	AENJA_01325	CAEEL08153
OG0008203	AENJA_01357	CAEEL11108
OG0008208	AENJA_01852	CAEEL12161
OG0008215	AENJA_02474	CAEEL08145
OG0008217	AENJA_03020	CAEEL20440
OG0008219	AENJA_03031	CAEEL16399
OG0008224	AENJA_03538	CAEEL00450
OG0008229	AENJA_03931	CAEEL09406
OG0008232	AENJA_04401	CAEEL00894
OG0008238	AENJA_05620	CAEEL00102
OG0008239	AENJA_05646	CAEEL10269
OG0008241	AENJA_05722	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008242	AENJA_05732	CAEEL08668
OG0008243	AENJA_05790	CAEEL02601
OG0008249	AENJA_06670	CAEEL15845
OG0008258	AENJA_08403	CAEEL16173
OG0008261	AENJA_08637	CAEEL07062
OG0008262	AENJA_08652	CAEEL11455
OG0008263	AENJA_08668	CAEEL15298
OG0008267	AENJA_09216	CAEEL01941
OG0008268	AENJA_09330	CAEEL07024
OG0008271	AENJA_09398	CAEEL10188
OG0008273	AENJA_09471	CAEEL00012
OG0008275	AENJA_09593	CAEEL12381
OG0008281	AENJA_10162	CAEEL00420
OG0008285	AENJA_10649	CAEEL11980
OG0008288	AENJA_10917	CAEEL04376
OG0008293	AENJA_11450	CAEEL01276
OG0008294	AENJA_11713	CAEEL08194
OG0008295	AENJA_16657, AENJA_11908	CAEEL15817
OG0008297	AENJA_12037	CAEEL18979
OG0008300	AENJA_12144	CAEEL09421
OG0008304	AENJA_12570	CAEEL04256
OG0008307	AENJA_13011	CAEEL09006
OG0008312	AENJA_13879	CAEEL18921
OG0008313	AENJA_13915	CAEEL06873
OG0008317	AENJA_14783	CAEEL18369
OG0008325	AENJA_15718, AENJA_15717	CAEEL03674
OG0008327	AENJA_15788	CAEEL12153
OG0008332	AENJA_16512	CAEEL05599
OG0008335	AENJA_17118	CAEEL06270
OG0008336	AENJA_17129	CAEEL15189
OG0008339	AENJA_17825	CAEEL12124
OG0008341	AENJA_18514	CAEEL05446
OG0008343	AENJA_18563	CAEEL05448
OG0008346	AENJA_18767	CAEEL13144
OG0008348	AENJA_19233	CAEEL07578
OG0008349	AENJA_19677	CAEEL07351
OG0008351	AENJA_19747	CAEEL00200
OG0008352	AENJA_19927	CAEEL04295
OG0008361	AENJA_21933	CAEEL02090
OG0008363	AENJA_22641	CAEEL02853
OG0008368	AENJA_23984	CAEEL02353
OG0008369	AENJA_24036	CAEEL07070
OG0008373	AENJA_24428	CAEEL04900
OG0008376	AENJA_25448	CAEEL16094
OG0008381	AENJA_26202	CAEEL18769
OG0008383	AENJA_26281	CAEEL10575
OG0008516	AENJA_01225	CAEEL14865
OG0008528	AENJA_03759	CAEEL06234, CAEEL06230
OG0008533	AENJA_04666	CAEEL05305
OG0008536	AENJA_09792	CAEEL08822
OG0008538	AENJA_05378, AENJA_19445	CAEEL02807
OG0008540	AENJA_05568	CAEEL01640
OG0008542	AENJA_05813	CAEEL01755
OG0008555	AENJA_08099	CAEEL14965
OG0008558	AENJA_09242	CAEEL00291
OG0008563	AENJA_10384	CAEEL08399
OG0008565	AENJA_10798	CAEEL20014
OG0008569	AENJA_12911, AENJA_11178	CAEEL15353
OG0008571	AENJA_11214	CAEEL11979
OG0008573	AENJA_11526	CAEEL02749
OG0008583	AENJA_12791	CAEEL07220
OG0008588	AENJA_13917	CAEEL20463
OG0008589	AENJA_14057	CAEEL15056
OG0008591	AENJA_14308	CAEEL07370
OG0008601	AENJA_16193	CAEEL06269, CAEEL18930
OG0008602	AENJA_16318	CAEEL15827
OG0008606	AENJA_16811	CAEEL07852
OG0008609	AENJA_17846	CAEEL01661
OG0008620	AENJA_19257	CAEEL04544
OG0008622	AENJA_20017	CAEEL12315
OG0008626	AENJA_20823	CAEEL11775
OG0008632	AENJA_21695	CAEEL01917
OG0008633	AENJA_22194	CAEEL17795, CAEEL18021
OG0008637	AENJA_23399	CAEEL04856
OG0008638	AENJA_23413	CAEEL15835
OG0008639	AENJA_23500	CAEEL07741
OG0008642	AENJA_24043	CAEEL17998
OG0008644	AENJA_24833	CAEEL07170
OG0008760	AENJA_01013	CAEEL09413
OG0008785	AENJA_04147	CAEEL06702
OG0008788	AENJA_04682, AENJA_23326	CAEEL07924
OG0008792	AENJA_05562	CAEEL01181
OG0008793	AENJA_05592, AENJA_06942	CAEEL10821
OG0008794	AENJA_05734	CAEEL07396
