Orthogroup	AENJA_ok	APOSC_ok
OG0008293	AENJA_11450	APOSC_05615
OG0008294	AENJA_11713	APOSC_06970
OG0008295	AENJA_16657, AENJA_11908	APOSC_28274
OG0008296	AENJA_11913	APOSC_00591
OG0008298	AENJA_12089	APOSC_20933
OG0008299	AENJA_12113	APOSC_00588
OG0008300	AENJA_12144	APOSC_08101, APOSC_08102
OG0008301	AENJA_12441	APOSC_03172
OG0008302	AENJA_13275, AENJA_25201, AENJA_12478	APOSC_25290, APOSC_20456
OG0008303	AENJA_12536	APOSC_25797
OG0008304	AENJA_12570	APOSC_26151
OG0008305	AENJA_12858	APOSC_26364
OG0008306	AENJA_12994, AENJA_12995	APOSC_03469, APOSC_03470
OG0008307	AENJA_13011	APOSC_00812
OG0008308	AENJA_13121	APOSC_06610
OG0008309	AENJA_13239	APOSC_25328
OG0008311	AENJA_13375	APOSC_15212
OG0008312	AENJA_13879	APOSC_03983
OG0008313	AENJA_13915	APOSC_25393
OG0008314	AENJA_14054	APOSC_16183
OG0008316	AENJA_14601	APOSC_22296
OG0008317	AENJA_14783	APOSC_08409
OG0008318	AENJA_14785	APOSC_07399
OG0008319	AENJA_14790	APOSC_10042
OG0008321	AENJA_15203	APOSC_02801, APOSC_02802
OG0008321	AENJA_17446	APOSC_22099
OG0008322	AENJA_15312	APOSC_09495
OG0008324	AENJA_15588	APOSC_22951, APOSC_22952
OG0008325	AENJA_15718, AENJA_15717	APOSC_22229
OG0008326	AENJA_15744	APOSC_04883
OG0008327	AENJA_15788	APOSC_17199
OG0008328	AENJA_15866	APOSC_27235
OG0008329	AENJA_16020	APOSC_00099
OG0008330	AENJA_16127	APOSC_26936, APOSC_21628
OG0008331	AENJA_16317	APOSC_27801
OG0008332	AENJA_16512	APOSC_15743
OG0008333	AENJA_16988	APOSC_25210
OG0008334	AENJA_16992	APOSC_28477
OG0008335	AENJA_17118	APOSC_24989
OG0008336	AENJA_17129	APOSC_28759
OG0008337	AENJA_17300	APOSC_01570, APOSC_25004
OG0008338	AENJA_17786	APOSC_01979, APOSC_20836
OG0008339	AENJA_17825	APOSC_24725
OG0008340	AENJA_18345	APOSC_17621
OG0008341	AENJA_18514	APOSC_06989
OG0008343	AENJA_18563	APOSC_10336
OG0008344	AENJA_18634	APOSC_02612
OG0008345	AENJA_18699	APOSC_10582
OG0008346	AENJA_18767	APOSC_02989
OG0008347	AENJA_18947	APOSC_27237
OG0008348	AENJA_19233	APOSC_04923
OG0008349	AENJA_19677	APOSC_24760
OG0008350	AENJA_19686	APOSC_15062
OG0008351	AENJA_19747	APOSC_03421
OG0008352	AENJA_19927	APOSC_21115
OG0008353	AENJA_19936	APOSC_05405
OG0008355	AENJA_20829	APOSC_07250
OG0008356	AENJA_25615, AENJA_20990	APOSC_26700
OG0008357	AENJA_21156	APOSC_20364
OG0008358	AENJA_21304	APOSC_18427
OG0008359	AENJA_21350	APOSC_10441
OG0008360	AENJA_21540	APOSC_27767
OG0008361	AENJA_21933	APOSC_27978
OG0008363	AENJA_22641	APOSC_12772
OG0008364	AENJA_23223	APOSC_25191
OG0008365	AENJA_23252	APOSC_03291
OG0008367	AENJA_23708	APOSC_02351
OG0008368	AENJA_23984	APOSC_02327
OG0008369	AENJA_24036	APOSC_20701
OG0008370	AENJA_24205	APOSC_24562
OG0008371	AENJA_24359	APOSC_02750
OG0008372	AENJA_24405	APOSC_26621, APOSC_26622
OG0008373	AENJA_24428	APOSC_20839
OG0008374	AENJA_25266	APOSC_23546
OG0008377	AENJA_25580	APOSC_05161
OG0008378	AENJA_25875	APOSC_02583
OG0008379	AENJA_25898	APOSC_11653
OG0008380	AENJA_25998	APOSC_16416, APOSC_16417
OG0008381	AENJA_26202	APOSC_18144
OG0008382	AENJA_26241	APOSC_04243
OG0008383	AENJA_26281	APOSC_27193
OG0008384	AENJA_26604	APOSC_21382
OG0008386	AENJA_26631	APOSC_04675
OG0008387	AENJA_26702	APOSC_03023
OG0008388	AENJA_26785	APOSC_08414
OG0008507	AENJA_00318	APOSC_16679
OG0008509	AENJA_00544	APOSC_12873
OG0008512	AENJA_00753	APOSC_09316
OG0008513	AENJA_00836	APOSC_28038
OG0008514	AENJA_01000	APOSC_08578
OG0008515	AENJA_23531	APOSC_15829
OG0008516	AENJA_01225	APOSC_08682
OG0008517	AENJA_04917	APOSC_20463
OG0008519	AENJA_01960	APOSC_03342
OG0008522	AENJA_02195	APOSC_13449
OG0008524	AENJA_03437	APOSC_11614
OG0008526	AENJA_03570	APOSC_16496
OG0008527	AENJA_03625	APOSC_24661
OG0008528	AENJA_03759	APOSC_24325
OG0008529	AENJA_04298	APOSC_16531
OG0008530	AENJA_04370	APOSC_07553
OG0008531	AENJA_04402	APOSC_03955
OG0008532	AENJA_04571	APOSC_28549
OG0008533	AENJA_04666	APOSC_14916
OG0008534	AENJA_05019	APOSC_12537
OG0008535	AENJA_05023	APOSC_16888
OG0008536	AENJA_09792	APOSC_00561
OG0008537	AENJA_05331, AENJA_05330	APOSC_05810
OG0008538	AENJA_05378, AENJA_19445	APOSC_13890
OG0008539	AENJA_05486	APOSC_07394
OG0008540	AENJA_05568	APOSC_01144
OG0008541	AENJA_05622	APOSC_13348, APOSC_13344, APOSC_13346, APOSC_13345
OG0008543	AENJA_06054	APOSC_21508, APOSC_21507
OG0008544	AENJA_06389	APOSC_18440
OG0008545	AENJA_06390	APOSC_18171
OG0008546	AENJA_06435	APOSC_03316
OG0008547	AENJA_06697	APOSC_16879
OG0008550	AENJA_07554	APOSC_26921
OG0008551	AENJA_07562	APOSC_24128
OG0008552	AENJA_07719	APOSC_07933
OG0008553	AENJA_07731	APOSC_12916, APOSC_12827
OG0008555	AENJA_08099	APOSC_18215
OG0008556	AENJA_08409, AENJA_19340	APOSC_04241
OG0008557	AENJA_08760	APOSC_10961
OG0008558	AENJA_09242	APOSC_03129
OG0008559	AENJA_09341	APOSC_01566
OG0008560	AENJA_09842	APOSC_19103
OG0008561	AENJA_09967	APOSC_07820
OG0008562	AENJA_19559, AENJA_10327	APOSC_01224
OG0008563	AENJA_10384	APOSC_22957
OG0008564	AENJA_10469	APOSC_14376
OG0008565	AENJA_10798	APOSC_05366
OG0008566	AENJA_10865	APOSC_25409
OG0008569	AENJA_11178	APOSC_09585
OG0008570	AENJA_11204	APOSC_17751
OG0008571	AENJA_11214	APOSC_27123
OG0008572	AENJA_11295	APOSC_18400
OG0008573	AENJA_11526	APOSC_20777
OG0008574	AENJA_11798	APOSC_13409
OG0008575	AENJA_11846	APOSC_27790
OG0008577	AENJA_12355	APOSC_22641
OG0008578	AENJA_12374	APOSC_22254
OG0008579	AENJA_12437	APOSC_14078
OG0008580	AENJA_12554	APOSC_19538
OG0008582	AENJA_12734	APOSC_25269
OG0008583	AENJA_12791	APOSC_24512
OG0008585	AENJA_13157	APOSC_28685, APOSC_28684
OG0008586	AENJA_13261	APOSC_12856
OG0008588	AENJA_13917	APOSC_24866
OG0008589	AENJA_14057, AENJA_14580	APOSC_18690
OG0008590	AENJA_14290	APOSC_13223
OG0008591	AENJA_14308	APOSC_14208
OG0008595	AENJA_14825	APOSC_25396
OG0008596	AENJA_14880	APOSC_20789, APOSC_20790
OG0008597	AENJA_15095	APOSC_00321
OG0008598	AENJA_15227	APOSC_20359
OG0008599	AENJA_15360	APOSC_10818
OG0008600	AENJA_15422	APOSC_10335
OG0008602	AENJA_16318	APOSC_02048, APOSC_02047
OG0008603	AENJA_16664	APOSC_18259
OG0008604	AENJA_16683	APOSC_15157
OG0008605	AENJA_16741	APOSC_07908
OG0008606	AENJA_16811	APOSC_02702
OG0008607	AENJA_16928	APOSC_16388
OG0008608	AENJA_17807	APOSC_26685
OG0008609	AENJA_17846	APOSC_10190
OG0008610	AENJA_17913	APOSC_24806
OG0008611	AENJA_17945	APOSC_21770
OG0008612	AENJA_17949	APOSC_26856
OG0008613	AENJA_18131	APOSC_19271
OG0008614	AENJA_18225	APOSC_25993
OG0008615	AENJA_18615	APOSC_07721, APOSC_05125, APOSC_12886, APOSC_16602
OG0008617	AENJA_19004	APOSC_20053
OG0008618	AENJA_19021	APOSC_27155
OG0008619	AENJA_19147	APOSC_11304
OG0008620	AENJA_19257	APOSC_16989
OG0008621	AENJA_22916, AENJA_19459	APOSC_26027
OG0008623	AENJA_20206	APOSC_20855
OG0008624	AENJA_20222	APOSC_18663
OG0008625	AENJA_20379	APOSC_00884
OG0008626	AENJA_20823	APOSC_24115
OG0008627	AENJA_20874	APOSC_10330
OG0008628	AENJA_20919	APOSC_12508
OG0008629	AENJA_20932	APOSC_05375
OG0008630	AENJA_21211	APOSC_19682
OG0008631	AENJA_21250	APOSC_22666, APOSC_00303, APOSC_00304, APOSC_05465, APOSC_11326, APOSC_05249, APOSC_18514, APOSC_08546
OG0008632	AENJA_21695	APOSC_24199
OG0008633	AENJA_22194	APOSC_09510
OG0008634	AENJA_22521	APOSC_25934
OG0008636	AENJA_23071	APOSC_10482, APOSC_10481
OG0008638	AENJA_23413	APOSC_20532
OG0008639	AENJA_23500	APOSC_01209
OG0008640	AENJA_23515	APOSC_24046, APOSC_04145
OG0008641	AENJA_23577	APOSC_18535
OG0008642	AENJA_24043	APOSC_03488
OG0008643	AENJA_24368	APOSC_18055
OG0008644	AENJA_24833	APOSC_10925
OG0008645	AENJA_26189	APOSC_25362
OG0008646	AENJA_26201	APOSC_15865
OG0008647	AENJA_26274	APOSC_18127
OG0008648	AENJA_26508	APOSC_15634
OG0008649	AENJA_26543	APOSC_24972
OG0008753	AENJA_00095	APOSC_15261
OG0008757	AENJA_00248	APOSC_22627, APOSC_22628
OG0008758	AENJA_00351	APOSC_11952
OG0008760	AENJA_01013	APOSC_13885
OG0008763	AENJA_01556	APOSC_23708
OG0008765	AENJA_01760	APOSC_20577
OG0008767	AENJA_02095	APOSC_25484, APOSC_25485
OG0008769	AENJA_13637	APOSC_07776
OG0008769	AENJA_06989, AENJA_12867, AENJA_02552, AENJA_02551	APOSC_16003, APOSC_09095
OG0008770	AENJA_02618	APOSC_04540
OG0008771	AENJA_02681	APOSC_08466
OG0008772	AENJA_02760	APOSC_19090
OG0008773	AENJA_02765	APOSC_23489
OG0008774	AENJA_02797, AENJA_10155	APOSC_23351
OG0008775	AENJA_02882	APOSC_29134, APOSC_29133
OG0008776	AENJA_02888	APOSC_28163
OG0008778	AENJA_02933	APOSC_04051
OG0008779	AENJA_02940	APOSC_06278, APOSC_06280, APOSC_06279
OG0008781	AENJA_03283	APOSC_05999, APOSC_06000
OG0008782	AENJA_03320	APOSC_16554
OG0008784	AENJA_03639	APOSC_13589
OG0008786	AENJA_04275	APOSC_26534
OG0008789	AENJA_09108	APOSC_10786
OG0008790	AENJA_05031, AENJA_05032	APOSC_00052
OG0008791	AENJA_24085	APOSC_09414, APOSC_07094
OG0008792	AENJA_05562	APOSC_24832, APOSC_24833
OG0008793	AENJA_05592	APOSC_20314
OG0008794	AENJA_05734	APOSC_18114
OG0008797	AENJA_06113	APOSC_22921
OG0008798	AENJA_06124	APOSC_02514
OG0008799	AENJA_06238	APOSC_15675
OG0008800	AENJA_06407	APOSC_25054
OG0008801	AENJA_06718	APOSC_23581, APOSC_23580
OG0008802	AENJA_06725	APOSC_03014
OG0008804	AENJA_06815	APOSC_22636
OG0008805	AENJA_06865	APOSC_07529, APOSC_07527
OG0008806	AENJA_07194	APOSC_07131
OG0008807	AENJA_07579, AENJA_07582	APOSC_08951
OG0008810	AENJA_08241	APOSC_10753
OG0008811	AENJA_08631	APOSC_21791
OG0008812	AENJA_08728	APOSC_12288
OG0008813	AENJA_08776	APOSC_26934
OG0008814	AENJA_08992	APOSC_23948
OG0008815	AENJA_09066	APOSC_11117
OG0008816	AENJA_09134	APOSC_22805
OG0008817	AENJA_09251	APOSC_19191
OG0008818	AENJA_09454	APOSC_03186
OG0008819	AENJA_09984, AENJA_09981, AENJA_15199	APOSC_02679
OG0008820	AENJA_10295	APOSC_22423
OG0008821	AENJA_11288	APOSC_26717, APOSC_26716
OG0008822	AENJA_11337	APOSC_13517
OG0008823	AENJA_11424	APOSC_01637
OG0008824	AENJA_11564	APOSC_02746
OG0008825	AENJA_11797, AENJA_11788	APOSC_14567
OG0008826	AENJA_11861	APOSC_17428
OG0008827	AENJA_11907	APOSC_06063
OG0008828	AENJA_12062	APOSC_10392
OG0008831	AENJA_12451	APOSC_02245
OG0008832	AENJA_12665	APOSC_12428
OG0008833	AENJA_12892	APOSC_12317
OG0008834	AENJA_12899	APOSC_24622
OG0008835	AENJA_12987	APOSC_02199
OG0008836	AENJA_12998	APOSC_19777
OG0008837	AENJA_13420	APOSC_17582
OG0008838	AENJA_13576	APOSC_26453
OG0008840	AENJA_13926	APOSC_18501
OG0008841	AENJA_14009	APOSC_01161
OG0008844	AENJA_14159	APOSC_17788
OG0008845	AENJA_14223	APOSC_23551
OG0008847	AENJA_15154	APOSC_17876
OG0008848	AENJA_15357	APOSC_16337
OG0008851	AENJA_18696, AENJA_16522	APOSC_20275
OG0008852	AENJA_25035, AENJA_16909, AENJA_23462	APOSC_02509
OG0008853	AENJA_17015	APOSC_25488
OG0008854	AENJA_17058	APOSC_13129
OG0008856	AENJA_17229	APOSC_06409
OG0008857	AENJA_17323, AENJA_18000	APOSC_24498
OG0008858	AENJA_17385	APOSC_23092
OG0008859	AENJA_18088	APOSC_24752
OG0008860	AENJA_18102	APOSC_12664
OG0008861	AENJA_18107	APOSC_25323
OG0008862	AENJA_18122, AENJA_18121	APOSC_23936
OG0008863	AENJA_18272	APOSC_02685, APOSC_23378, APOSC_24529, APOSC_24495
OG0008864	AENJA_18513	APOSC_18567
OG0008865	AENJA_18608	APOSC_14181, APOSC_14182
OG0008867	AENJA_19211	APOSC_10514, APOSC_10515
OG0008868	AENJA_19679	APOSC_05975
OG0008869	AENJA_19846	APOSC_14820, APOSC_14823, APOSC_14824
OG0008870	AENJA_20147	APOSC_09152
OG0008871	AENJA_20500	APOSC_19250, APOSC_19251
OG0008872	AENJA_20547	APOSC_16181
OG0008874	AENJA_21104, AENJA_21105	APOSC_21741
OG0008875	AENJA_21167	APOSC_22839
OG0008876	AENJA_21340	APOSC_09453
OG0008877	AENJA_21368	APOSC_12195
OG0008878	AENJA_21403	APOSC_20528
OG0008879	AENJA_21532	APOSC_19737
OG0008880	AENJA_21634	APOSC_20590, APOSC_20591
OG0008881	AENJA_21661	APOSC_18026
OG0008882	AENJA_21696	APOSC_01175
OG0008883	AENJA_22131	APOSC_23015
OG0008884	AENJA_22183	APOSC_06406
OG0008885	AENJA_22404	APOSC_16891
OG0008886	AENJA_22472	APOSC_05398
OG0008887	AENJA_23123	APOSC_26570, APOSC_26568, APOSC_26569
OG0008888	AENJA_23206	APOSC_19715
OG0008890	AENJA_24535	APOSC_19028, APOSC_14937, APOSC_12216
OG0008891	AENJA_24806	APOSC_24313
OG0008892	AENJA_24831	APOSC_06416
OG0008893	AENJA_25102	APOSC_26299
OG0008894	AENJA_25240	APOSC_18312
OG0008896	AENJA_26177	APOSC_23761
OG0008897	AENJA_26287	APOSC_07001
OG0008898	AENJA_26382	APOSC_28843
OG0008899	AENJA_26437	APOSC_16915
OG0008900	AENJA_26512	APOSC_06374
OG0009043	AENJA_00478	APOSC_22918
OG0009044	AENJA_00709	APOSC_08072
OG0009046	AENJA_22056, AENJA_10665, AENJA_12356, AENJA_08653, AENJA_22941, AENJA_00813	APOSC_04259
OG0009047	AENJA_00923	APOSC_09162
OG0009048	AENJA_01448	APOSC_11191
OG0009049	AENJA_01736	APOSC_17192
OG0009052	AENJA_01879	APOSC_20867
OG0009053	AENJA_17016, AENJA_01906	APOSC_16407
OG0009055	AENJA_02462	APOSC_24510
OG0009057	AENJA_02709	APOSC_02431, APOSC_02428, APOSC_23347, APOSC_02430, APOSC_02429
OG0009059	AENJA_03049	APOSC_05172
OG0009060	AENJA_03495	APOSC_26546
OG0009061	AENJA_09879, AENJA_03753	APOSC_19671
OG0009062	AENJA_03997	APOSC_02241
OG0009063	AENJA_04246	APOSC_20139
OG0009064	AENJA_04611	APOSC_22287
OG0009065	AENJA_04676	APOSC_28013
OG0009066	AENJA_04891	APOSC_22563
OG0009067	AENJA_05140	APOSC_28943
OG0009068	AENJA_05155, AENJA_22361	APOSC_04322
OG0009068	AENJA_21885, AENJA_19962, AENJA_09321, AENJA_21887, AENJA_10697, AENJA_19408	APOSC_16603
OG0009069	AENJA_05231	APOSC_12839
OG0009070	AENJA_05554	APOSC_28592, APOSC_28593
OG0009071	AENJA_05666	APOSC_17785
OG0009074	AENJA_06408	APOSC_22732
OG0009075	AENJA_06924	APOSC_19781
OG0009076	AENJA_07353	APOSC_27378
OG0009079	AENJA_07739	APOSC_24660
OG0009080	AENJA_19235, AENJA_07817	APOSC_15483
OG0009081	AENJA_07819	APOSC_20316
OG0009082	AENJA_07881	APOSC_05138
OG0009083	AENJA_08096	APOSC_04921
OG0009084	AENJA_08640	APOSC_24044
OG0009085	AENJA_08785	APOSC_11543
OG0009087	AENJA_09701	APOSC_28904
OG0009089	AENJA_18387	APOSC_17345
OG0009090	AENJA_10494	APOSC_25579, APOSC_25578, APOSC_25580
OG0009091	AENJA_10589	APOSC_12929
OG0009093	AENJA_10769	APOSC_24823, APOSC_24822, APOSC_24824
OG0009095	AENJA_11278	APOSC_25679
OG0009096	AENJA_11395	APOSC_27722
OG0009099	AENJA_12330	APOSC_04896
OG0009100	AENJA_13016	APOSC_15826
OG0009101	AENJA_13418	APOSC_16387
OG0009103	AENJA_13876	APOSC_15587
OG0009104	AENJA_14011	APOSC_26847
OG0009105	AENJA_14046	APOSC_17534
OG0009106	AENJA_14380, AENJA_20447, AENJA_14381	APOSC_00626
OG0009107	AENJA_14439	APOSC_09336, APOSC_09337
OG0009109	AENJA_14962	APOSC_28525, APOSC_28526
OG0009110	AENJA_15678	APOSC_08117
OG0009111	AENJA_15766	APOSC_19995, APOSC_19996
OG0009112	AENJA_16348	APOSC_01388
OG0009114	AENJA_16716	APOSC_19814
OG0009116	AENJA_17136	APOSC_25218, APOSC_25217, APOSC_23390, APOSC_25219
OG0009117	AENJA_17419	APOSC_09280
OG0009118	AENJA_18120	APOSC_03917
OG0009119	AENJA_18343	APOSC_06552
OG0009121	AENJA_18409	APOSC_18125
OG0009123	AENJA_18460	APOSC_22883
OG0009125	AENJA_18565	APOSC_07327
OG0009126	AENJA_18669	APOSC_06105
OG0009127	AENJA_19007	APOSC_07237
OG0009128	AENJA_19036	APOSC_05886
OG0009129	AENJA_19409	APOSC_03223
OG0009131	AENJA_20078	APOSC_22097
OG0009132	AENJA_20404	APOSC_29159, APOSC_15877
OG0009133	AENJA_20495	APOSC_20808
OG0009134	AENJA_20542	APOSC_22326
OG0009135	AENJA_21311	APOSC_24712
OG0009136	AENJA_22202	APOSC_11973
OG0009137	AENJA_22318	APOSC_23579
OG0009138	AENJA_22466	APOSC_12101
OG0009139	AENJA_22554	APOSC_19142, APOSC_07091
OG0009144	AENJA_23545	APOSC_03669
OG0009145	AENJA_23888	APOSC_18167
OG0009146	AENJA_23967	APOSC_05732
OG0009147	AENJA_24589	APOSC_05114
OG0009148	AENJA_25034	APOSC_18969
OG0009149	AENJA_25267	APOSC_23968
OG0009150	AENJA_25333	APOSC_24939
OG0009152	AENJA_26546	APOSC_13267
OG0009153	AENJA_26697	APOSC_03627
OG0009288	AENJA_00013	APOSC_13039, APOSC_00847
OG0009291	AENJA_00228	APOSC_26643
OG0009293	AENJA_00714	APOSC_09233, APOSC_09234
OG0009294	AENJA_00750, AENJA_00751, AENJA_04232, AENJA_00752, AENJA_04436	APOSC_09801, APOSC_09802
OG0009298	AENJA_01066	APOSC_23088
OG0009299	AENJA_01434	APOSC_23107
OG0009301	AENJA_01604	APOSC_27806
OG0009303	AENJA_10495, AENJA_01894, AENJA_10496	APOSC_08731
OG0009306	AENJA_02783	APOSC_06144
OG0009307	AENJA_03026	APOSC_24992
OG0009309	AENJA_03460	APOSC_03456
OG0009311	AENJA_03632	APOSC_20207
OG0009313	AENJA_03879	APOSC_25114
OG0009314	AENJA_04791	APOSC_10616
OG0009315	AENJA_05193, AENJA_06150	APOSC_01539
OG0009316	AENJA_24216	APOSC_06326
OG0009318	AENJA_05565	APOSC_20126
OG0009321	AENJA_05903	APOSC_12822
OG0009324	AENJA_06453	APOSC_22219, APOSC_18678
OG0009328	AENJA_06933	APOSC_21201
OG0009329	AENJA_07047	APOSC_24257
OG0009330	AENJA_07559, AENJA_07519	APOSC_16214
OG0009332	AENJA_10201, AENJA_09866, AENJA_07695, AENJA_26814, AENJA_19482, AENJA_10200, AENJA_20168, AENJA_25744	APOSC_08980
OG0009333	AENJA_08074	APOSC_16696
OG0009334	AENJA_08089	APOSC_11071, APOSC_04640
OG0009335	AENJA_08124	APOSC_24445
OG0009336	AENJA_08158	APOSC_07479
OG0009337	AENJA_08590	APOSC_29114
OG0009338	AENJA_08638	APOSC_15696
OG0009341	AENJA_09594	APOSC_01325
OG0009343	AENJA_10493	APOSC_19136
OG0009344	AENJA_10588	APOSC_13183
OG0009345	AENJA_11108	APOSC_24550
OG0009346	AENJA_11458	APOSC_27541
OG0009347	AENJA_11718	APOSC_13393
OG0009349	AENJA_11980	APOSC_00655
OG0009350	AENJA_12191	APOSC_01283
OG0009351	AENJA_12934	APOSC_12612
OG0009352	AENJA_13127	APOSC_02383
OG0009353	AENJA_13532	APOSC_06067
OG0009355	AENJA_14598	APOSC_03251
OG0009356	AENJA_14662	APOSC_10994
OG0009357	AENJA_14709	APOSC_11867
OG0009359	AENJA_15218, AENJA_19386	APOSC_28416
OG0009360	AENJA_15358	APOSC_02761
OG0009361	AENJA_15655	APOSC_20215
OG0009362	AENJA_15988	APOSC_15375
OG0009364	AENJA_16037	APOSC_04963
OG0009368	AENJA_16921	APOSC_22158
OG0009369	AENJA_16973	APOSC_05159
OG0009370	AENJA_17151	APOSC_25746
OG0009371	AENJA_17602	APOSC_04536
OG0009373	AENJA_17916	APOSC_25729
OG0009374	AENJA_18156	APOSC_09559
OG0009375	AENJA_18490, AENJA_18489	APOSC_08631
OG0009376	AENJA_18644, AENJA_21670	APOSC_04282
OG0009377	AENJA_18691	APOSC_25279, APOSC_11106
OG0009378	AENJA_19124	APOSC_25035, APOSC_25034
OG0009379	AENJA_19282	APOSC_05482
OG0009380	AENJA_19511	APOSC_07083
OG0009383	AENJA_20112	APOSC_29034
OG0009386	AENJA_20421	APOSC_11731, APOSC_27172, APOSC_11061
OG0009387	AENJA_20628	APOSC_18410
OG0009388	AENJA_20712	APOSC_10910
OG0009389	AENJA_20714, AENJA_20715	APOSC_02029, APOSC_02028
OG0009390	AENJA_20869	APOSC_23256
OG0009391	AENJA_20962	APOSC_07478, APOSC_07476, APOSC_07477
OG0009392	AENJA_21369	APOSC_12613
OG0009393	AENJA_21373	APOSC_03175
OG0009394	AENJA_21395	APOSC_26780
OG0009395	AENJA_21468	APOSC_22559, APOSC_20606
OG0009396	AENJA_21986	APOSC_18378
OG0009397	AENJA_22117	APOSC_27509
OG0009398	AENJA_22251	APOSC_03819
OG0009399	AENJA_23021	APOSC_02239
OG0009400	AENJA_23053	APOSC_25096
OG0009401	AENJA_23906	APOSC_11838
OG0009402	AENJA_24316	APOSC_24208
OG0009403	AENJA_24541	APOSC_28522
OG0009404	AENJA_24582	APOSC_13165
OG0009405	AENJA_24702	APOSC_00857, APOSC_00856
OG0009406	AENJA_24732	APOSC_09844, APOSC_09843
OG0009407	AENJA_25286	APOSC_07333
OG0009409	AENJA_25819	APOSC_03056
OG0009411	AENJA_26341	APOSC_12447
OG0009412	AENJA_26636	APOSC_16348
OG0009413	AENJA_26737	APOSC_03295, APOSC_03293, APOSC_03294
OG0009544	AENJA_00306	APOSC_00131
OG0009548	AENJA_00874	APOSC_17472
OG0009551	AENJA_00960	APOSC_09704
OG0009552	AENJA_00968	APOSC_00113, APOSC_01271
OG0009554	AENJA_01428	APOSC_20011
OG0009556	AENJA_01638	APOSC_04966
OG0009557	AENJA_01722	APOSC_21567
OG0009560	AENJA_02105	APOSC_28895
OG0009562	AENJA_03025	APOSC_07223
OG0009563	AENJA_03338, AENJA_10296	APOSC_28047
OG0009565	AENJA_03394	APOSC_13300
OG0009567	AENJA_03785	APOSC_04837
OG0009568	AENJA_03799	APOSC_16803
OG0009570	AENJA_17714, AENJA_04189	APOSC_04986, APOSC_03110, APOSC_04985
OG0009573	AENJA_23007, AENJA_13812, AENJA_04825	APOSC_15569
OG0009576	AENJA_05440	APOSC_10332
OG0009577	AENJA_22378, AENJA_05441, AENJA_05442	APOSC_10738, APOSC_08848
OG0009578	AENJA_05783	APOSC_08265
OG0009580	AENJA_26160	APOSC_22049
OG0009581	AENJA_06324	APOSC_21786, APOSC_12909, APOSC_23288
OG0009583	AENJA_06757	APOSC_17140
OG0009585	AENJA_07729	APOSC_13896
OG0009586	AENJA_08399	APOSC_06102
OG0009588	AENJA_08574	APOSC_06913
OG0009589	AENJA_08707	APOSC_04790
OG0009592	AENJA_09115	APOSC_22020
OG0009594	AENJA_09433, AENJA_21654, AENJA_10224	APOSC_05435
OG0009595	AENJA_09686	APOSC_15454
OG0009596	AENJA_09719	APOSC_21545
OG0009597	AENJA_10103	APOSC_20592
OG0009599	AENJA_19429, AENJA_10326	APOSC_21397
OG0009601	AENJA_10725	APOSC_16799
OG0009603	AENJA_11181	APOSC_05833
OG0009605	AENJA_11817	APOSC_24543
OG0009606	AENJA_12221	APOSC_11236
OG0009607	AENJA_12534	APOSC_16018
OG0009608	AENJA_12856	APOSC_16371
OG0009609	AENJA_13015	APOSC_08818
OG0009610	AENJA_13300	APOSC_27913
OG0009611	AENJA_13660	APOSC_08291
OG0009612	AENJA_13823	APOSC_23738
OG0009613	AENJA_14369	APOSC_17740
OG0009614	AENJA_14375	APOSC_11941, APOSC_11942
OG0009615	AENJA_14457	APOSC_13315
OG0009616	AENJA_16521	APOSC_04245
OG0009616	AENJA_14658	APOSC_16309
OG0009617	AENJA_14949	APOSC_26218
OG0009618	AENJA_15295	APOSC_21725
OG0009619	AENJA_15990	APOSC_20442, APOSC_06783, APOSC_20443
OG0009620	AENJA_17026	APOSC_16880
OG0009621	AENJA_17230	APOSC_04155
OG0009622	AENJA_17583	APOSC_16810
OG0009623	AENJA_17979	APOSC_08713
OG0009624	AENJA_17980	APOSC_19350
OG0009625	AENJA_18346	APOSC_18511, APOSC_18512
OG0009627	AENJA_18670	APOSC_26365
OG0009629	AENJA_19050	APOSC_26618
OG0009630	AENJA_19166	APOSC_05649
OG0009631	AENJA_19178	APOSC_18632
OG0009634	AENJA_20375	APOSC_22135
OG0009635	AENJA_20593	APOSC_22475
OG0009636	AENJA_21042	APOSC_27909
OG0009638	AENJA_21478	APOSC_25366
OG0009641	AENJA_21748	APOSC_05130, APOSC_27423
OG0009642	AENJA_21955	APOSC_21697
OG0009643	AENJA_21964	APOSC_24219
OG0009644	AENJA_22161	APOSC_25476, APOSC_25475, APOSC_25477, APOSC_28711
OG0009647	AENJA_22953	APOSC_11715
OG0009648	AENJA_23331	APOSC_23657
OG0009651	AENJA_23874	APOSC_06159
OG0009653	AENJA_24320	APOSC_22797
OG0009654	AENJA_24871	APOSC_02942
OG0009655	AENJA_25215	APOSC_26126
OG0009841	AENJA_00388	APOSC_12577, APOSC_12576
OG0009846	AENJA_09147, AENJA_21436, AENJA_01163, AENJA_26429, AENJA_02574	APOSC_05757
OG0009852	AENJA_02430	APOSC_02704
OG0009854	AENJA_02958	APOSC_12398
OG0009855	AENJA_03051	APOSC_11874
OG0009855	AENJA_07137	APOSC_09577
OG0009856	AENJA_03057	APOSC_04194
OG0009857	AENJA_25478	APOSC_05960
OG0009859	AENJA_03590	APOSC_01393
