Orthogroup	AENJA_ok	HUMAN
OG0007375	AENJA_12896, AENJA_17943, AENJA_11754	HUMAN25512
OG0007376	AENJA_11779	HUMAN27825, HUMAN27824, HUMAN27826
OG0007377	AENJA_11839	HUMAN02116, HUMAN02117
OG0007378	AENJA_11927	HUMAN11793, HUMAN11794, HUMAN11795
OG0007379	AENJA_12106	HUMAN08973, HUMAN08972
OG0007380	AENJA_12373	HUMAN13807
OG0007381	AENJA_12457	HUMAN13546
OG0007382	AENJA_12498	HUMAN19380
OG0007384	AENJA_12685, AENJA_24990	HUMAN16675
OG0007385	AENJA_12739	HUMAN04317
OG0007386	AENJA_12898	HUMAN16767
OG0007387	AENJA_12902	HUMAN29057
OG0007388	AENJA_13027	HUMAN22118
OG0007389	AENJA_13187	HUMAN29100, HUMAN29099
OG0007390	AENJA_13202	HUMAN25915
OG0007391	AENJA_13207	HUMAN05345
OG0007392	AENJA_13312	HUMAN28583
OG0007394	AENJA_13338	HUMAN15894, HUMAN15893
OG0007395	AENJA_13363	HUMAN13460
OG0007396	AENJA_13626	HUMAN11000
OG0007397	AENJA_13692	HUMAN00870
OG0007399	AENJA_14225	HUMAN16123
OG0007400	AENJA_14239	HUMAN22018
OG0007401	AENJA_14395	HUMAN05484
OG0007402	AENJA_14648	HUMAN10240, HUMAN10238
OG0007403	AENJA_14745	HUMAN17254, HUMAN17253
OG0007405	AENJA_15366	HUMAN20387
OG0007406	AENJA_15368	HUMAN19713
OG0007408	AENJA_15439	HUMAN28141, HUMAN28142
OG0007409	AENJA_15440	HUMAN25552
OG0007410	AENJA_15452	HUMAN20271, HUMAN12126
OG0007411	AENJA_15681	HUMAN23663
OG0007412	AENJA_15771	HUMAN17545
OG0007413	AENJA_15882	HUMAN20818
OG0007414	AENJA_16065	HUMAN01057
OG0007415	AENJA_16254	HUMAN12759
OG0007416	AENJA_16466	HUMAN22361
OG0007417	AENJA_16596	HUMAN07346
OG0007418	AENJA_20071	HUMAN13111, HUMAN13110
OG0007419	AENJA_16935	HUMAN12142
OG0007421	AENJA_17319	HUMAN06697
OG0007422	AENJA_17772	HUMAN08465
OG0007423	AENJA_17845	HUMAN10490
OG0007424	AENJA_17849	HUMAN10237
OG0007425	AENJA_17864	HUMAN06193
OG0007427	AENJA_18085	HUMAN03785
OG0007428	AENJA_18355	HUMAN20678
OG0007429	AENJA_19005	HUMAN06934
OG0007430	AENJA_19078	HUMAN21194
OG0007431	AENJA_19346	HUMAN26226
OG0007432	AENJA_19403, AENJA_19402	HUMAN05574
OG0007433	AENJA_19654	HUMAN04271
OG0007434	AENJA_19687, AENJA_19688	HUMAN10246
OG0007435	AENJA_19773	HUMAN20583
OG0007436	AENJA_19801	HUMAN19667, HUMAN19666, HUMAN19668, HUMAN19665
OG0007437	AENJA_19860	HUMAN17137
OG0007438	AENJA_20029	HUMAN02955
OG0007439	AENJA_20396	HUMAN16947
OG0007440	AENJA_20434	HUMAN01515, HUMAN01510, HUMAN02417, HUMAN01506, HUMAN02418, HUMAN01507, HUMAN02419
OG0007441	AENJA_20556	HUMAN13782
OG0007442	AENJA_20655	HUMAN00969
OG0007443	AENJA_20689	HUMAN07149
OG0007444	AENJA_20813	HUMAN09409, HUMAN28835
OG0007445	AENJA_20821	HUMAN21386
OG0007446	AENJA_20884	HUMAN07376
OG0007447	AENJA_20921	HUMAN22922
OG0007448	AENJA_20930	HUMAN14222, HUMAN14221
OG0007450	AENJA_21381	HUMAN08573, HUMAN08574
OG0007451	AENJA_21528	HUMAN08166
OG0007452	AENJA_21651	HUMAN22554
OG0007453	AENJA_21726	HUMAN10744
OG0007454	AENJA_21740	HUMAN18226
OG0007455	AENJA_21828	HUMAN29667
OG0007456	AENJA_21979	HUMAN07199
OG0007457	AENJA_22032	HUMAN09838
OG0007458	AENJA_22067	HUMAN28978
OG0007459	AENJA_22258	HUMAN16778
OG0007460	AENJA_22264	HUMAN16831, HUMAN16829
OG0007461	AENJA_22317	HUMAN08943
OG0007462	AENJA_22556	HUMAN19637, HUMAN19636
OG0007463	AENJA_22661	HUMAN06999
OG0007464	AENJA_22697	HUMAN26087
OG0007465	AENJA_22699	HUMAN13093
OG0007466	AENJA_22881	HUMAN09405
OG0007467	AENJA_23010	HUMAN28516
OG0007468	AENJA_23214	HUMAN22128
OG0007470	AENJA_23296	HUMAN00938, HUMAN00332, HUMAN00937
OG0007471	AENJA_23384	HUMAN07932
OG0007472	AENJA_23719	HUMAN23723
OG0007473	AENJA_23755	HUMAN18188, HUMAN18186
OG0007474	AENJA_23962	HUMAN05615
OG0007476	AENJA_24225	HUMAN14444
OG0007477	AENJA_24292	HUMAN12723
OG0007478	AENJA_24685	HUMAN19940
OG0007479	AENJA_24748	HUMAN25924, HUMAN25925, HUMAN25923
OG0007480	AENJA_24812	HUMAN03711
OG0007481	AENJA_24944	HUMAN11840
OG0007482	AENJA_25120	HUMAN01581
OG0007483	AENJA_25192	HUMAN25804
OG0007484	AENJA_25231	HUMAN15505
OG0007485	AENJA_25331	HUMAN08408
OG0007486	AENJA_25437	HUMAN03242
OG0007487	AENJA_25922	HUMAN00801
OG0007488	AENJA_26049	HUMAN24932
OG0007489	AENJA_26107	HUMAN08300, HUMAN08303, HUMAN08301
OG0007490	AENJA_26187	HUMAN18581, HUMAN18580
OG0007491	AENJA_26237	HUMAN10273
OG0007492	AENJA_26511	HUMAN25121
OG0007493	AENJA_26529	HUMAN22084
OG0007494	AENJA_26703	HUMAN16086
OG0007495	AENJA_26715	HUMAN19626, HUMAN19624
OG0007496	AENJA_26719	HUMAN21064
OG0007497	AENJA_26773	HUMAN02092, HUMAN02091
OG0007498	AENJA_26807	HUMAN28184
OG0007582	AENJA_00047	HUMAN23412, HUMAN23413, HUMAN23411
OG0007583	AENJA_00226	HUMAN03503
OG0007584	AENJA_25290, AENJA_00242	HUMAN10216, HUMAN10215
OG0007586	AENJA_00380	HUMAN28828
OG0007587	AENJA_00432	HUMAN28082
OG0007588	AENJA_00505	HUMAN05802, HUMAN05800
OG0007589	AENJA_00571	HUMAN23044
OG0007591	AENJA_01019	HUMAN12931
OG0007592	AENJA_01059	HUMAN19604
OG0007593	AENJA_01095	HUMAN00152, HUMAN00151
OG0007595	AENJA_01322	HUMAN26771, HUMAN26772
OG0007597	AENJA_01698	HUMAN07406
OG0007598	AENJA_01726	HUMAN22979
OG0007600	AENJA_01841	HUMAN07630, HUMAN21662
OG0007601	AENJA_02054	HUMAN12973
OG0007602	AENJA_02165	HUMAN00917
OG0007603	AENJA_02214	HUMAN11097
OG0007604	AENJA_02267	HUMAN11462, HUMAN11463
OG0007605	AENJA_02353	HUMAN25002
OG0007606	AENJA_02354	HUMAN16824, HUMAN16823
OG0007607	AENJA_02368	HUMAN00121
OG0007608	AENJA_02633	HUMAN24575, HUMAN24576
OG0007609	AENJA_02689	HUMAN07130
OG0007610	AENJA_02817	HUMAN20947
OG0007611	AENJA_03132	HUMAN08580
OG0007612	AENJA_03149	HUMAN06201
OG0007613	AENJA_03179	HUMAN14918, HUMAN14919, HUMAN14917
OG0007614	AENJA_03537, AENJA_03213	HUMAN11569, HUMAN11570, HUMAN11567
OG0007615	AENJA_03386	HUMAN17636
OG0007616	AENJA_03409	HUMAN16740
OG0007617	AENJA_03469, AENJA_22388	HUMAN28528
OG0007618	AENJA_03470	HUMAN05174, HUMAN05173
OG0007619	AENJA_03762	HUMAN21829
OG0007621	AENJA_03833	HUMAN01027, HUMAN06000
OG0007622	AENJA_03944	HUMAN21098
OG0007623	AENJA_08941	HUMAN14413
OG0007624	AENJA_04295	HUMAN00744
OG0007626	AENJA_04777	HUMAN30032, HUMAN30031, HUMAN30033, HUMAN30030
OG0007628	AENJA_04962	HUMAN22378
OG0007629	AENJA_05160	HUMAN23337
OG0007630	AENJA_05194	HUMAN05291
OG0007631	AENJA_05278	HUMAN25386, HUMAN17448
OG0007632	AENJA_05484	HUMAN16885
OG0007633	AENJA_05570	HUMAN13873
OG0007634	AENJA_05650	HUMAN22721
OG0007635	AENJA_05652	HUMAN22830
OG0007637	AENJA_05864	HUMAN08470
OG0007638	AENJA_06211	HUMAN25473
OG0007639	AENJA_06285	HUMAN03357, HUMAN03356
OG0007640	AENJA_06871	HUMAN14964, HUMAN14963
OG0007641	AENJA_07028	HUMAN23720, HUMAN23721, HUMAN23719
OG0007642	AENJA_07087	HUMAN02914
OG0007643	AENJA_07280	HUMAN26301
OG0007645	AENJA_07676	HUMAN10615, HUMAN10616
OG0007646	AENJA_07683	HUMAN29544
OG0007647	AENJA_07698	HUMAN02929
OG0007648	AENJA_07744	HUMAN29976
OG0007649	AENJA_08154	HUMAN01321
OG0007650	AENJA_08417	HUMAN16337, HUMAN16338
OG0007651	AENJA_08420	HUMAN16641
OG0007652	AENJA_08655	HUMAN29441
OG0007653	AENJA_08664	HUMAN17027, HUMAN17025, HUMAN17026
OG0007655	AENJA_08878	HUMAN14130
OG0007656	AENJA_08929	HUMAN02869
OG0007658	AENJA_15160, AENJA_09640	HUMAN30007
OG0007659	AENJA_09749	HUMAN18167, HUMAN18165, HUMAN18169
OG0007660	AENJA_10005	HUMAN02075
OG0007662	AENJA_10163	HUMAN05169
OG0007663	AENJA_10256	HUMAN19568
OG0007664	AENJA_10276	HUMAN10066
OG0007665	AENJA_10282	HUMAN27691, HUMAN27690
OG0007666	AENJA_10298	HUMAN10319
OG0007667	AENJA_10341	HUMAN15603
OG0007668	AENJA_10381	HUMAN07341
OG0007669	AENJA_10464	HUMAN26809, HUMAN26810
OG0007670	AENJA_10480	HUMAN25254
OG0007671	AENJA_12064	HUMAN18044
OG0007672	AENJA_10564	HUMAN02090
OG0007673	AENJA_10620	HUMAN30108, HUMAN00583
OG0007674	AENJA_10687	HUMAN08286
OG0007675	AENJA_10692, AENJA_10689	HUMAN25956, HUMAN25982
OG0007676	AENJA_10773	HUMAN24899
OG0007677	AENJA_10946	HUMAN29231, HUMAN29232
OG0007679	AENJA_11083	HUMAN23101
OG0007680	AENJA_11179	HUMAN17909
OG0007681	AENJA_11196	HUMAN09648
OG0007684	AENJA_11323	HUMAN15836
OG0007685	AENJA_11330	HUMAN18793
OG0007686	AENJA_11496	HUMAN11598, HUMAN11597, HUMAN11595, HUMAN11599
OG0007687	AENJA_11514	HUMAN20268
OG0007688	AENJA_11595	HUMAN27313, HUMAN27311
OG0007689	AENJA_11622	HUMAN07121
OG0007690	AENJA_11693	HUMAN27678
OG0007691	AENJA_11787	HUMAN27822
OG0007692	AENJA_11895	HUMAN02061
OG0007694	AENJA_12365	HUMAN20746
OG0007695	AENJA_12489	HUMAN28172
OG0007696	AENJA_12919	HUMAN05784
OG0007698	AENJA_13006	HUMAN29272
OG0007700	AENJA_13417	HUMAN07314
OG0007701	AENJA_13421	HUMAN07269
OG0007702	AENJA_13485	HUMAN20314
OG0007703	AENJA_13781, AENJA_13780	HUMAN22827
OG0007704	AENJA_13789	HUMAN21556
OG0007705	AENJA_13836	HUMAN03246
OG0007706	AENJA_13921	HUMAN10609, HUMAN10610
OG0007707	AENJA_18792, AENJA_20617, AENJA_13925	HUMAN21958, HUMAN11921
OG0007708	AENJA_14019	HUMAN06488
OG0007709	AENJA_14142	HUMAN23750, HUMAN01625
OG0007711	AENJA_14168, AENJA_14167	HUMAN25855
OG0007712	AENJA_14241	HUMAN03420
OG0007713	AENJA_14256	HUMAN06586
OG0007714	AENJA_14298	HUMAN30023
OG0007715	AENJA_14420	HUMAN19961
OG0007717	AENJA_14512	HUMAN03284
OG0007718	AENJA_14607	HUMAN02952, HUMAN02953
OG0007719	AENJA_14796	HUMAN26223
OG0007721	AENJA_15418	HUMAN03623
OG0007722	AENJA_15592	HUMAN03285
OG0007723	AENJA_15656	HUMAN26538
OG0007724	AENJA_15747	HUMAN03962
OG0007726	AENJA_15888	HUMAN04435
OG0007728	AENJA_16033	HUMAN27883
OG0007729	AENJA_16470	HUMAN11128, HUMAN11127
OG0007730	AENJA_16479	HUMAN27996, HUMAN27997, HUMAN27995
OG0007732	AENJA_16743	HUMAN24163, HUMAN24162
OG0007733	AENJA_16976	HUMAN01349
OG0007734	AENJA_17060	HUMAN00972, HUMAN17214
OG0007735	AENJA_17384	HUMAN12324
OG0007736	AENJA_17393	HUMAN13041
OG0007738	AENJA_17519	HUMAN19368
OG0007739	AENJA_17580	HUMAN01347
OG0007740	AENJA_17729	HUMAN05471, HUMAN05472
OG0007741	AENJA_17929	HUMAN02503
OG0007743	AENJA_18237	HUMAN09883, HUMAN06357
OG0007744	AENJA_18288	HUMAN26813, HUMAN26814
OG0007745	AENJA_18335	HUMAN11543, HUMAN11542
OG0007746	AENJA_18434	HUMAN25134
OG0007747	AENJA_18844	HUMAN01081
OG0007748	AENJA_18894	HUMAN02622
OG0007749	AENJA_19022	HUMAN26822
OG0007750	AENJA_19185	HUMAN14835, HUMAN14833
OG0007751	AENJA_19310	HUMAN17117, HUMAN17120
OG0007752	AENJA_19359	HUMAN05362
OG0007753	AENJA_19363	HUMAN23321
OG0007754	AENJA_19398	HUMAN21523
OG0007755	AENJA_19613	HUMAN02406
OG0007756	AENJA_19709	HUMAN18795
OG0007757	AENJA_20316, AENJA_19847	HUMAN01101
OG0007758	AENJA_19933	HUMAN29935
OG0007759	AENJA_20025	HUMAN01276
OG0007760	AENJA_20050	HUMAN19195
OG0007761	AENJA_20064	HUMAN00323
OG0007762	AENJA_23767, AENJA_25729, AENJA_20187	HUMAN07584
OG0007763	AENJA_20330	HUMAN01210
OG0007765	AENJA_21016, AENJA_21017	HUMAN26181, HUMAN26182
OG0007766	AENJA_21034	HUMAN10522
OG0007767	AENJA_21313	HUMAN17614
OG0007768	AENJA_21314	HUMAN11819, HUMAN11818
OG0007769	AENJA_21372	HUMAN10250
OG0007770	AENJA_21605	HUMAN07204, HUMAN07203, HUMAN07205
OG0007771	AENJA_21609	HUMAN06957
OG0007772	AENJA_21724	HUMAN21301
OG0007773	AENJA_21739	HUMAN22030
OG0007774	AENJA_21779	HUMAN17885, HUMAN17884
OG0007775	AENJA_21848, AENJA_21916	HUMAN13077
OG0007776	AENJA_22036	HUMAN13908, HUMAN13907, HUMAN13906
OG0007779	AENJA_22377	HUMAN18212
OG0007780	AENJA_22486	HUMAN08419, HUMAN08418
OG0007781	AENJA_22495	HUMAN02870
OG0007782	AENJA_22500	HUMAN10939
OG0007783	AENJA_22584	HUMAN10560
OG0007784	AENJA_22600	HUMAN12802
OG0007786	AENJA_22814	HUMAN18705
OG0007788	AENJA_22872	HUMAN10906, HUMAN10907
OG0007789	AENJA_22873	HUMAN10825, HUMAN10824
OG0007790	AENJA_22969	HUMAN25977, HUMAN25978
OG0007790	AENJA_22970	HUMAN25976
OG0007791	AENJA_23000	HUMAN00111
OG0007793	AENJA_23139	HUMAN01140, HUMAN01141
OG0007794	AENJA_23230	HUMAN07379, HUMAN07378
OG0007795	AENJA_23273	HUMAN00877, HUMAN00879, HUMAN00878
OG0007796	AENJA_23473	HUMAN01833
OG0007797	AENJA_23789	HUMAN10834
OG0007798	AENJA_23971	HUMAN23022
OG0007800	AENJA_24733	HUMAN05271, HUMAN05270
OG0007801	AENJA_24750	HUMAN12139, HUMAN12140, HUMAN12141
OG0007802	AENJA_24870	HUMAN16301
OG0007803	AENJA_24900	HUMAN17024
OG0007804	AENJA_24903	HUMAN27359
OG0007805	AENJA_25156	HUMAN05569
OG0007806	AENJA_25558	HUMAN28143, HUMAN18582
OG0007807	AENJA_25659	HUMAN03444
OG0007808	AENJA_25757	HUMAN20964
OG0007809	AENJA_25815	HUMAN01412
OG0007810	AENJA_25829	HUMAN20972
OG0007811	AENJA_26163	HUMAN21891
OG0007812	AENJA_26416	HUMAN23209
OG0007813	AENJA_26599	HUMAN02512
OG0007814	AENJA_26751	HUMAN03364
OG0007815	AENJA_26766	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938
OG0007907	AENJA_00084, AENJA_00085	HUMAN18079, HUMAN18078
OG0007908	AENJA_00151	HUMAN27841
OG0007911	AENJA_00247	HUMAN16282, HUMAN16283
OG0007913	AENJA_00322	HUMAN09685
OG0007915	AENJA_00437	HUMAN16719, HUMAN16718
OG0007916	AENJA_00507	HUMAN17441
OG0007917	AENJA_00555	HUMAN07728, HUMAN07729, HUMAN07730
OG0007918	AENJA_00566	HUMAN24900, HUMAN24901
OG0007922	AENJA_00734, AENJA_00733	HUMAN15444, HUMAN15445
OG0007924	AENJA_00993	HUMAN16777
OG0007925	AENJA_01050, AENJA_01051	HUMAN18631, HUMAN18632
OG0007926	AENJA_01125	HUMAN09355, HUMAN09356
OG0007927	AENJA_01207, AENJA_01458	HUMAN26473
OG0007929	AENJA_01377	HUMAN14120
OG0007930	AENJA_05381	HUMAN19209
OG0007931	AENJA_01727	HUMAN05429, HUMAN22978
OG0007932	AENJA_01753	HUMAN24557
OG0007933	AENJA_02051	HUMAN17540, HUMAN20405
OG0007934	AENJA_02342	HUMAN21422
OG0007935	AENJA_02345	HUMAN25433
OG0007936	AENJA_02595	HUMAN25542, HUMAN25541
OG0007937	AENJA_02784	HUMAN02729
OG0007938	AENJA_02811	HUMAN06734
OG0007939	AENJA_13491	HUMAN02969
OG0007940	AENJA_03128	HUMAN09227, HUMAN09226
OG0007941	AENJA_03147	HUMAN10745
OG0007942	AENJA_03272	HUMAN14706, HUMAN14708, HUMAN14707
OG0007943	AENJA_03467	HUMAN05448
OG0007944	AENJA_03606	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560
OG0007945	AENJA_03801	HUMAN11683, HUMAN11682
OG0007946	AENJA_03832	HUMAN01410
OG0007948	AENJA_04332	HUMAN11837
OG0007949	AENJA_09184, AENJA_04554	HUMAN13796, HUMAN13795
OG0007951	AENJA_04818	HUMAN19098
OG0007952	AENJA_04832	HUMAN21513
OG0007953	AENJA_04939	HUMAN29593
OG0007954	AENJA_05279	HUMAN25141, HUMAN25140
OG0007955	AENJA_05489	HUMAN08358, HUMAN08359
OG0007956	AENJA_05510	HUMAN23725
OG0007957	AENJA_05563	HUMAN12395
OG0007958	AENJA_05678	HUMAN10130
OG0007959	AENJA_23496, AENJA_05849	HUMAN00914
OG0007960	AENJA_06056	HUMAN18089, HUMAN18088
OG0007962	AENJA_06266	HUMAN23916
OG0007963	AENJA_06564, AENJA_24525	HUMAN00077
OG0007964	AENJA_06717	HUMAN26269
OG0007965	AENJA_07054	HUMAN10628
OG0007966	AENJA_07217	HUMAN23684
OG0007967	AENJA_15664, AENJA_07274, AENJA_07275	HUMAN14599, HUMAN14598, HUMAN14597
OG0007968	AENJA_07308	HUMAN03235
OG0007969	AENJA_23140, AENJA_07425	HUMAN11764
OG0007970	AENJA_07816	HUMAN11987, HUMAN11988
OG0007971	AENJA_07915	HUMAN20515
OG0007972	AENJA_08033	HUMAN08234, HUMAN08235
OG0007973	AENJA_08075	HUMAN18842, HUMAN18843
OG0007974	AENJA_08318	HUMAN21538
OG0007975	AENJA_08715	HUMAN00102, HUMAN00101
OG0007976	AENJA_08860	HUMAN10652
OG0007977	AENJA_08865	HUMAN10711
OG0007978	AENJA_09030	HUMAN26591, HUMAN26590
OG0007979	AENJA_09318	HUMAN28431
OG0007980	AENJA_09355	HUMAN25126
OG0007981	AENJA_09647, AENJA_24645	HUMAN08911, HUMAN08912
OG0007982	AENJA_09685	HUMAN24581
OG0007983	AENJA_10038	HUMAN02648, HUMAN02647, HUMAN02649
OG0007984	AENJA_10051	HUMAN11790
OG0007985	AENJA_10225	HUMAN22845
OG0007986	AENJA_10340	HUMAN23732
OG0007988	AENJA_10830	HUMAN08136
OG0007990	AENJA_10859	HUMAN28217, HUMAN28218, HUMAN28216
OG0007991	AENJA_10934	HUMAN09310
OG0007992	AENJA_11203	HUMAN15218
OG0007993	AENJA_11287	HUMAN02476
OG0007994	AENJA_11379	HUMAN25068
OG0007995	AENJA_11500	HUMAN30442, HUMAN30445, HUMAN30643, HUMAN30641, HUMAN30642, HUMAN30644, HUMAN30645, HUMAN30640
OG0007996	AENJA_11555	HUMAN05904
OG0007997	AENJA_11624	HUMAN25806
OG0007998	AENJA_11739, AENJA_18597	HUMAN27286
OG0007999	AENJA_12234	HUMAN13157
OG0008000	AENJA_12523	HUMAN16710
OG0008001	AENJA_12599	HUMAN17244, HUMAN17245, HUMAN17243
OG0008002	AENJA_12792	HUMAN24480
OG0008003	AENJA_13113	HUMAN11963
OG0008004	AENJA_13236	HUMAN07936
OG0008006	AENJA_13422	HUMAN30122
OG0008007	AENJA_13516	HUMAN28574, HUMAN28573
OG0008008	AENJA_13549	HUMAN25914
OG0008009	AENJA_13677	HUMAN01656
OG0008011	AENJA_13712	HUMAN20883
OG0008012	AENJA_13763	HUMAN12766
OG0008013	AENJA_13764	HUMAN02948, HUMAN02949, HUMAN02950
OG0008014	AENJA_13875	HUMAN13088
OG0008016	AENJA_14093	HUMAN17122
OG0008017	AENJA_14642	HUMAN29822
OG0008018	AENJA_14739	HUMAN03518
OG0008019	AENJA_14792	HUMAN26686
OG0008020	AENJA_14835	HUMAN25874
OG0008021	AENJA_14875	HUMAN17724, HUMAN12729
OG0008022	AENJA_14929	HUMAN08326, HUMAN08325
OG0008023	AENJA_14935	HUMAN00347
OG0008025	AENJA_15451	HUMAN25944
OG0008026	AENJA_15525	HUMAN07017
OG0008027	AENJA_15598	HUMAN09297, HUMAN09295
OG0008028	AENJA_15742	HUMAN13789, HUMAN13788
OG0008029	AENJA_15949	HUMAN26373
OG0008030	AENJA_16003	HUMAN20023
OG0008031	AENJA_16038	HUMAN10154
OG0008035	AENJA_16440	HUMAN00302, HUMAN04540, HUMAN02066
OG0008036	AENJA_16682	HUMAN25880
OG0008037	AENJA_16697	HUMAN09652
OG0008038	AENJA_16974	HUMAN21043
OG0008039	AENJA_17386	HUMAN19944
OG0008040	AENJA_17581	HUMAN25453, HUMAN25452
OG0008041	AENJA_18132	HUMAN27061
OG0008043	AENJA_18655	HUMAN09312
OG0008044	AENJA_19162	HUMAN11521
OG0008045	AENJA_19218	HUMAN26584, HUMAN26585, HUMAN26582, HUMAN26580, HUMAN26583, HUMAN26581, HUMAN26586
OG0008046	AENJA_19488	HUMAN28416, HUMAN28418
OG0008047	AENJA_19880	HUMAN02867, HUMAN02866
OG0008048	AENJA_20241	HUMAN28014, HUMAN28015
OG0008049	AENJA_20688	HUMAN26750
OG0008050	AENJA_20740	HUMAN23560, HUMAN23558, HUMAN23559
OG0008051	AENJA_20858	HUMAN10716
OG0008052	AENJA_21000	HUMAN09315, HUMAN09316
OG0008053	AENJA_21398	HUMAN26036
OG0008054	AENJA_21562	HUMAN20568
OG0008055	AENJA_21571	HUMAN06710
OG0008056	AENJA_21612	HUMAN29996
OG0008057	AENJA_21692	HUMAN19652
OG0008058	AENJA_21768	HUMAN15328, HUMAN15329, HUMAN15330
OG0008059	AENJA_21844	HUMAN00551, HUMAN00552
OG0008060	AENJA_21856	HUMAN01458
OG0008061	AENJA_21931	HUMAN27886
OG0008062	AENJA_21983	HUMAN09476
OG0008063	AENJA_22028	HUMAN15954, HUMAN02382
OG0008064	AENJA_22298	HUMAN26176
OG0008065	AENJA_22503	HUMAN20388
OG0008066	AENJA_22565	HUMAN09760
OG0008067	AENJA_22996	HUMAN25616
OG0008068	AENJA_23036	HUMAN23056, HUMAN24120
OG0008069	AENJA_23295	HUMAN14189
OG0008070	AENJA_23324	HUMAN13658, HUMAN13659, HUMAN13660
OG0008071	AENJA_23380	HUMAN01032
OG0008072	AENJA_23402	HUMAN00396, HUMAN00395
OG0008073	AENJA_23533	HUMAN29336, HUMAN29335
OG0008074	AENJA_23838	HUMAN12463
OG0008075	AENJA_24721	HUMAN29868
OG0008076	AENJA_24761	HUMAN06293, HUMAN06291, HUMAN06292, HUMAN06290
OG0008077	AENJA_24893	HUMAN26662, HUMAN26661
OG0008078	AENJA_24980	HUMAN06472
OG0008079	AENJA_25100	HUMAN27934
OG0008080	AENJA_25141	HUMAN04666
OG0008081	AENJA_25170	HUMAN20765
OG0008083	AENJA_25219	HUMAN08783
OG0008084	AENJA_25324	HUMAN09222
OG0008085	AENJA_25493	HUMAN02875
OG0008086	AENJA_25596	HUMAN03738
OG0008087	AENJA_25872	HUMAN18084
OG0008088	AENJA_25970	HUMAN08520, HUMAN08522, HUMAN08521
OG0008089	AENJA_26262, AENJA_26264	HUMAN26782
OG0008090	AENJA_26607	HUMAN02903, HUMAN02904
OG0008091	AENJA_26699	HUMAN07361, HUMAN07360
OG0008092	AENJA_26787	HUMAN04427
OG0008194	AENJA_00146	HUMAN01965
OG0008199	AENJA_01001	HUMAN23058, HUMAN23057
OG0008201	AENJA_01208	HUMAN21455
OG0008202	AENJA_01325	HUMAN02093
OG0008203	AENJA_01357	HUMAN23819
OG0008204	AENJA_01376	HUMAN11260
OG0008205	AENJA_01532	HUMAN29340
OG0008206	AENJA_11972, AENJA_01666	HUMAN02339
OG0008208	AENJA_01852	HUMAN20538
OG0008209	AENJA_01880	HUMAN26670, HUMAN26672, HUMAN26671
OG0008211	AENJA_01948	HUMAN28680, HUMAN28681
OG0008212	AENJA_02202, AENJA_17139	HUMAN12505
OG0008213	AENJA_02352	HUMAN21184
OG0008214	AENJA_02373	HUMAN26684
OG0008215	AENJA_02474	HUMAN07579, HUMAN07580, HUMAN07578
OG0008216	AENJA_02643	HUMAN08718
OG0008217	AENJA_03020	HUMAN20199
OG0008218	AENJA_03029	HUMAN12038
OG0008219	AENJA_03031	HUMAN27873
OG0008220	AENJA_03211	HUMAN30201
OG0008221	AENJA_03408	HUMAN11125
OG0008222	AENJA_03415	HUMAN17180
OG0008223	AENJA_03483	HUMAN30263
OG0008224	AENJA_03538	HUMAN11586
OG0008225	AENJA_03573	HUMAN24187
OG0008227	AENJA_03715	HUMAN28826
OG0008228	AENJA_03787	HUMAN21146
OG0008229	AENJA_03931	HUMAN29482
OG0008230	AENJA_04035	HUMAN08125
OG0008231	AENJA_04312	HUMAN03677
OG0008232	AENJA_04401	HUMAN11841
OG0008234	AENJA_04854	HUMAN13620, HUMAN13618, HUMAN13619
OG0008235	AENJA_05077	HUMAN00821
OG0008236	AENJA_05551	HUMAN02910
OG0008237	AENJA_05577	HUMAN23647
OG0008238	AENJA_05620	HUMAN16279
OG0008239	AENJA_05646	HUMAN03298, HUMAN03297
OG0008240	AENJA_05677	HUMAN10132
OG0008242	AENJA_05732	HUMAN01163, HUMAN01162, HUMAN01161, HUMAN01160
OG0008243	AENJA_05790	HUMAN25428
OG0008244	AENJA_05897	HUMAN10161
OG0008245	AENJA_05910	HUMAN29072
OG0008246	AENJA_06048	HUMAN06614
OG0008247	AENJA_06106	HUMAN03620
OG0008249	AENJA_06670	HUMAN14662
OG0008250	AENJA_06779	HUMAN14966
OG0008251	AENJA_06866	HUMAN23749
OG0008252	AENJA_06985	HUMAN23703
OG0008253	AENJA_07477	HUMAN22268, HUMAN22269, HUMAN22270, HUMAN22271
OG0008254	AENJA_07508	HUMAN01824
OG0008255	AENJA_07942	HUMAN28692
OG0008256	AENJA_08183	HUMAN16605, HUMAN16606
OG0008257	AENJA_08319	HUMAN21537
OG0008258	AENJA_08403	HUMAN02572
OG0008259	AENJA_08568	HUMAN16697
OG0008260	AENJA_08627	HUMAN28949
OG0008261	AENJA_08637	HUMAN05256, HUMAN05253, HUMAN05254, HUMAN05257
OG0008262	AENJA_08652	HUMAN29219
OG0008263	AENJA_08668	HUMAN04927
OG0008264	AENJA_08758	HUMAN23694
OG0008265	AENJA_09054	HUMAN30496, HUMAN30495
OG0008266	AENJA_09057, AENJA_13356	HUMAN09367
OG0008267	AENJA_09216	HUMAN06220, HUMAN06219
OG0008268	AENJA_09330	HUMAN29112
OG0008269	AENJA_09331	HUMAN21396
