Orthogroup	AENJA_ok	HELIO_ok
OG0007332	AENJA_07980	HELIO_04769
OG0007333	AENJA_08327	HELIO_07199
OG0007334	AENJA_10683	HELIO_03472
OG0007335	AENJA_08730	HELIO_11949
OG0007336	AENJA_08744	HELIO_06667
OG0007337	AENJA_08756	HELIO_10954
OG0007338	AENJA_08801	HELIO_10759
OG0007339	AENJA_08839	HELIO_09640
OG0007340	AENJA_08960	HELIO_03582
OG0007341	AENJA_08963	HELIO_11684
OG0007343	AENJA_09011	HELIO_03412
OG0007344	AENJA_18427	HELIO_08609
OG0007345	AENJA_09249	HELIO_06260
OG0007346	AENJA_09296	HELIO_02976
OG0007347	AENJA_09485	HELIO_09177
OG0007348	AENJA_09604	HELIO_09120
OG0007349	AENJA_09661	HELIO_06468
OG0007350	AENJA_09700	HELIO_12583
OG0007351	AENJA_09717	HELIO_08688
OG0007352	AENJA_09848	HELIO_08083
OG0007353	AENJA_10075	HELIO_01295
OG0007354	AENJA_10138	HELIO_02659
OG0007355	AENJA_10292, AENJA_10291	HELIO_04351
OG0007356	AENJA_10363	HELIO_07064
OG0007357	AENJA_10365	HELIO_06223
OG0007358	AENJA_10512	HELIO_03013
OG0007359	AENJA_10652	HELIO_11166
OG0007360	AENJA_10766	HELIO_05459
OG0007361	AENJA_10793	HELIO_01627
OG0007363	AENJA_10957	HELIO_01853
OG0007364	AENJA_10959	HELIO_03012
OG0007365	AENJA_10977	HELIO_09060
OG0007366	AENJA_11206	HELIO_05623
OG0007367	AENJA_11272	HELIO_11916
OG0007368	AENJA_11301	HELIO_09902
OG0007369	AENJA_11422	HELIO_07842
OG0007370	AENJA_11425	HELIO_02554
OG0007371	AENJA_11627	HELIO_02928
OG0007372	AENJA_11631	HELIO_05741
OG0007373	AENJA_11675	HELIO_10252
OG0007375	AENJA_11754	HELIO_06007
OG0007377	AENJA_11839	HELIO_08244
OG0007378	AENJA_11927	HELIO_05336
OG0007379	AENJA_12106	HELIO_03559
OG0007380	AENJA_12373	HELIO_02244, HELIO_04235
OG0007381	AENJA_12457	HELIO_07625
OG0007383	AENJA_12505	HELIO_08619, HELIO_08621
OG0007384	AENJA_12685, AENJA_24990	HELIO_05152
OG0007385	AENJA_12739	HELIO_03304
OG0007386	AENJA_12898	HELIO_09551
OG0007387	AENJA_12902	HELIO_09254
OG0007388	AENJA_13027	HELIO_11355
OG0007389	AENJA_13187	HELIO_03631
OG0007390	AENJA_13202	HELIO_04593
OG0007391	AENJA_13207	HELIO_09468
OG0007392	AENJA_13312	HELIO_06732
OG0007395	AENJA_13363	HELIO_10203
OG0007396	AENJA_13626	HELIO_00896
OG0007397	AENJA_13692	HELIO_06855
OG0007398	AENJA_13960	HELIO_03797
OG0007399	AENJA_14225	HELIO_10834
OG0007400	AENJA_14239	HELIO_02129
OG0007402	AENJA_14648	HELIO_00636
OG0007403	AENJA_14745	HELIO_01171
OG0007404	AENJA_15171	HELIO_08307
OG0007405	AENJA_15366	HELIO_03624
OG0007406	AENJA_15368	HELIO_00793
OG0007408	AENJA_15439	HELIO_09431
OG0007409	AENJA_15440	HELIO_06116
OG0007410	AENJA_15452	HELIO_07916
OG0007411	AENJA_15681	HELIO_05076
OG0007412	AENJA_15771	HELIO_02238
OG0007413	AENJA_15882	HELIO_09705
OG0007414	AENJA_16065	HELIO_08640
OG0007415	AENJA_16254	HELIO_02421
OG0007416	AENJA_16466	HELIO_02849
OG0007417	AENJA_16596	HELIO_08832
OG0007418	AENJA_20071, AENJA_16895	HELIO_11504
OG0007419	AENJA_16935	HELIO_03480
OG0007420	AENJA_16980	HELIO_09281
OG0007421	AENJA_17319	HELIO_09011
OG0007422	AENJA_17772	HELIO_02252
OG0007423	AENJA_17845	HELIO_11673
OG0007424	AENJA_17849	HELIO_07951
OG0007425	AENJA_17864	HELIO_11448
OG0007426	AENJA_17973	HELIO_05054
OG0007427	AENJA_18085	HELIO_07421
OG0007428	AENJA_18355	HELIO_08646
OG0007429	AENJA_19005	HELIO_00502, HELIO_04959
OG0007430	AENJA_19078	HELIO_03736
OG0007432	AENJA_19403, AENJA_19402	HELIO_05478
OG0007433	AENJA_19654	HELIO_09161
OG0007434	AENJA_19687	HELIO_06087
OG0007435	AENJA_19773	HELIO_03578
OG0007436	AENJA_19801	HELIO_09859
OG0007437	AENJA_19860	HELIO_01196
OG0007438	AENJA_20029	HELIO_06570
OG0007439	AENJA_20396	HELIO_07267
OG0007440	AENJA_20434	HELIO_03640
OG0007441	AENJA_20556	HELIO_06686
OG0007442	AENJA_20655	HELIO_05360
OG0007443	AENJA_20689	HELIO_11491
OG0007445	AENJA_20821	HELIO_06761
OG0007446	AENJA_20884	HELIO_07395
OG0007447	AENJA_20921	HELIO_12442
OG0007448	AENJA_20930	HELIO_10085
OG0007449	AENJA_21306	HELIO_12368
OG0007451	AENJA_21528	HELIO_04606
OG0007452	AENJA_21651	HELIO_07764
OG0007453	AENJA_21726	HELIO_07039, HELIO_06244
OG0007454	AENJA_21740	HELIO_11972
OG0007455	AENJA_21828	HELIO_12355
OG0007456	AENJA_21979	HELIO_09549
OG0007458	AENJA_22067	HELIO_09868
OG0007459	AENJA_22258	HELIO_01507
OG0007460	AENJA_22264	HELIO_08692
OG0007461	AENJA_22317	HELIO_01865
OG0007463	AENJA_22661	HELIO_00691
OG0007464	AENJA_22697	HELIO_11577
OG0007465	AENJA_22699	HELIO_12224
OG0007466	AENJA_22881	HELIO_11051
OG0007467	AENJA_23010	HELIO_08827
OG0007468	AENJA_23214	HELIO_07899, HELIO_07898, HELIO_07900
OG0007469	AENJA_23278	HELIO_07789
OG0007471	AENJA_23384	HELIO_09730
OG0007472	AENJA_23719	HELIO_11248
OG0007474	AENJA_23962	HELIO_11271
OG0007475	AENJA_23966	HELIO_09366
OG0007476	AENJA_24225	HELIO_04585
OG0007477	AENJA_24292	HELIO_10040
OG0007478	AENJA_24685	HELIO_04114
OG0007479	AENJA_24748	HELIO_09941
OG0007480	AENJA_24812	HELIO_07958
OG0007481	AENJA_24944	HELIO_12489
OG0007482	AENJA_25120	HELIO_12170
OG0007483	AENJA_25192	HELIO_09027
OG0007484	AENJA_25231	HELIO_06327
OG0007485	AENJA_25331	HELIO_11680
OG0007486	AENJA_25437	HELIO_11596
OG0007487	AENJA_25922	HELIO_02561
OG0007488	AENJA_26049	HELIO_09301
OG0007490	AENJA_26187	HELIO_03991
OG0007491	AENJA_26237	HELIO_08829
OG0007492	AENJA_26511	HELIO_02672
OG0007494	AENJA_26703	HELIO_12427
OG0007495	AENJA_26715	HELIO_09614
OG0007496	AENJA_26719	HELIO_05033
OG0007497	AENJA_26773	HELIO_04536
OG0007498	AENJA_26807	HELIO_11706
OG0007582	AENJA_00047	HELIO_04559
OG0007583	AENJA_00226	HELIO_07177
OG0007584	AENJA_25290, AENJA_00242	HELIO_07569
OG0007586	AENJA_00380	HELIO_01877
OG0007587	AENJA_00432	HELIO_10037
OG0007588	AENJA_00505	HELIO_09210
OG0007589	AENJA_00571	HELIO_07736
OG0007591	AENJA_01019	HELIO_10985
OG0007594	AENJA_01198	HELIO_06012
OG0007595	AENJA_01322	HELIO_10971
OG0007596	AENJA_01443	HELIO_01608
OG0007597	AENJA_01698	HELIO_09185
OG0007598	AENJA_01726	HELIO_02686
OG0007600	AENJA_01841	HELIO_09160
OG0007601	AENJA_02054	HELIO_11037
OG0007602	AENJA_02165	HELIO_07630
OG0007603	AENJA_02214	HELIO_01392
OG0007604	AENJA_02267	HELIO_03238
OG0007605	AENJA_02353	HELIO_08599
OG0007606	AENJA_02354	HELIO_07848
OG0007607	AENJA_02368	HELIO_03875
OG0007609	AENJA_02689	HELIO_10263
OG0007610	AENJA_02817	HELIO_03990
OG0007611	AENJA_03132	HELIO_01122
OG0007612	AENJA_03149	HELIO_09265
OG0007614	AENJA_03537, AENJA_03213	HELIO_12418
OG0007616	AENJA_03409	HELIO_00580
OG0007617	AENJA_03469, AENJA_22388	HELIO_01514
OG0007618	AENJA_03470	HELIO_11433
OG0007619	AENJA_03762	HELIO_00818
OG0007622	AENJA_03944	HELIO_08743
OG0007623	AENJA_08941	HELIO_00485
OG0007624	AENJA_04295	HELIO_03334
OG0007625	AENJA_04665	HELIO_10143
OG0007626	AENJA_04777	HELIO_06920
OG0007627	AENJA_04956	HELIO_07080
OG0007628	AENJA_04962	HELIO_12259
OG0007629	AENJA_05160	HELIO_03806
OG0007631	AENJA_05278	HELIO_09565
OG0007632	AENJA_05484	HELIO_08772
OG0007633	AENJA_05570	HELIO_01601, HELIO_04618
OG0007634	AENJA_05650	HELIO_08632
OG0007635	AENJA_05652	HELIO_11841
OG0007636	AENJA_12145	HELIO_00299
OG0007637	AENJA_05864	HELIO_09043
OG0007638	AENJA_06211	HELIO_04448
OG0007639	AENJA_06285	HELIO_03757
OG0007640	AENJA_06871	HELIO_01947
OG0007641	AENJA_07028	HELIO_06504
OG0007642	AENJA_07087	HELIO_09919
OG0007643	AENJA_07280	HELIO_05958
OG0007645	AENJA_07676	HELIO_08180
OG0007646	AENJA_07683	HELIO_09428
OG0007647	AENJA_07698	HELIO_06564
OG0007648	AENJA_07744	HELIO_11122
OG0007649	AENJA_08154	HELIO_02723
OG0007650	AENJA_08417	HELIO_07386
OG0007651	AENJA_08420	HELIO_02073
OG0007652	AENJA_08655	HELIO_06613, HELIO_09950, HELIO_03680
OG0007654	AENJA_08743	HELIO_09336
OG0007656	AENJA_08929	HELIO_03326
OG0007657	AENJA_09241	HELIO_09924
OG0007658	AENJA_09640	HELIO_08545
OG0007659	AENJA_09749	HELIO_12061
OG0007660	AENJA_10005	HELIO_04891
OG0007661	AENJA_10023	HELIO_08189
OG0007662	AENJA_10163	HELIO_05739
OG0007663	AENJA_10256	HELIO_09052
OG0007664	AENJA_10276	HELIO_04897
OG0007665	AENJA_10282	HELIO_01351
OG0007666	AENJA_10298	HELIO_07744
OG0007667	AENJA_10341	HELIO_04334
OG0007668	AENJA_10381	HELIO_03931
OG0007669	AENJA_10464	HELIO_10621
OG0007670	AENJA_10480	HELIO_10218
OG0007671	AENJA_12064	HELIO_05540
OG0007672	AENJA_10564	HELIO_09341
OG0007673	AENJA_10620	HELIO_12156
OG0007675	AENJA_10689	HELIO_03407
OG0007676	AENJA_10773	HELIO_07836
OG0007679	AENJA_11083	HELIO_00757
OG0007680	AENJA_11179	HELIO_05007
OG0007681	AENJA_11196	HELIO_11068
OG0007683	AENJA_11263, AENJA_13110	HELIO_01510
OG0007684	AENJA_11323	HELIO_08826
OG0007686	AENJA_11496	HELIO_07993
OG0007687	AENJA_11514	HELIO_01462
OG0007688	AENJA_11595	HELIO_07498
OG0007689	AENJA_11622	HELIO_05912
OG0007690	AENJA_11693	HELIO_01667
OG0007691	AENJA_11787	HELIO_10851
OG0007692	AENJA_11895	HELIO_12083
OG0007694	AENJA_12365	HELIO_10450
OG0007695	AENJA_12489	HELIO_05669
OG0007696	AENJA_12919	HELIO_08043
OG0007697	AENJA_12952	HELIO_01887
OG0007698	AENJA_13006	HELIO_02873
OG0007699	AENJA_13050	HELIO_00023, HELIO_11009
OG0007700	AENJA_13417	HELIO_03540
OG0007702	AENJA_13485	HELIO_01625
OG0007703	AENJA_13780	HELIO_00511
OG0007704	AENJA_13789	HELIO_10965
OG0007705	AENJA_13836	HELIO_04144, HELIO_04748
OG0007708	AENJA_14019	HELIO_02843
OG0007710	AENJA_14147	HELIO_01764
OG0007711	AENJA_14168, AENJA_14167	HELIO_03322
OG0007712	AENJA_14241	HELIO_06849
OG0007713	AENJA_14256	HELIO_05941
OG0007714	AENJA_14298	HELIO_10358
OG0007715	AENJA_14420	HELIO_04524
OG0007716	AENJA_14436	HELIO_10507
OG0007717	AENJA_14512	HELIO_08633
OG0007718	AENJA_14607	HELIO_07990
OG0007719	AENJA_14796	HELIO_11950
OG0007722	AENJA_15592	HELIO_05263
OG0007723	AENJA_15656	HELIO_12456
OG0007724	AENJA_15747	HELIO_00810
OG0007725	AENJA_15798	HELIO_12431
OG0007726	AENJA_15888	HELIO_01023
OG0007727	AENJA_15914	HELIO_07106
OG0007728	AENJA_16033	HELIO_09849
OG0007729	AENJA_16470	HELIO_03269
OG0007730	AENJA_16479	HELIO_07341
OG0007731	AENJA_16519	HELIO_04468
OG0007732	AENJA_16743	HELIO_12689
OG0007733	AENJA_16976	HELIO_07297
OG0007734	AENJA_17060	HELIO_11801
OG0007735	AENJA_17384	HELIO_09823
OG0007736	AENJA_17393	HELIO_07658
OG0007737	AENJA_17429	HELIO_09024, HELIO_09023
OG0007739	AENJA_17580	HELIO_03035
OG0007740	AENJA_17729	HELIO_09599
OG0007741	AENJA_17929	HELIO_09949
OG0007742	AENJA_17976	HELIO_09075
OG0007742	AENJA_17975	HELIO_08718
OG0007743	AENJA_18237	HELIO_10929
OG0007745	AENJA_18335	HELIO_04306
OG0007746	AENJA_18434	HELIO_11155
OG0007747	AENJA_18844	HELIO_03159
OG0007748	AENJA_18894	HELIO_10708
OG0007749	AENJA_19022	HELIO_03431
OG0007750	AENJA_19185	HELIO_09626
OG0007751	AENJA_19310	HELIO_06655
OG0007752	AENJA_19359	HELIO_00832
OG0007753	AENJA_19363	HELIO_11261
OG0007754	AENJA_19398	HELIO_02629
OG0007755	AENJA_19613	HELIO_12313
OG0007756	AENJA_19709	HELIO_06807
OG0007757	AENJA_20316, AENJA_19847	HELIO_07988
OG0007759	AENJA_20025	HELIO_12236
OG0007761	AENJA_20064	HELIO_10949
OG0007762	AENJA_23767, AENJA_25729, AENJA_20187	HELIO_01739
OG0007763	AENJA_20330	HELIO_06612
OG0007764	AENJA_20732	HELIO_10173
OG0007767	AENJA_21313	HELIO_03760
OG0007768	AENJA_21314	HELIO_10681
OG0007769	AENJA_21372	HELIO_12480
OG0007770	AENJA_21605	HELIO_10505
OG0007771	AENJA_21609	HELIO_01646
OG0007772	AENJA_21724	HELIO_01680
OG0007773	AENJA_21739	HELIO_07954
OG0007774	AENJA_21779	HELIO_11728
OG0007775	AENJA_21848, AENJA_21916	HELIO_01482
OG0007776	AENJA_22036	HELIO_06697
OG0007778	AENJA_22303	HELIO_01472
OG0007779	AENJA_22377	HELIO_02670
OG0007780	AENJA_22486	HELIO_10535
OG0007781	AENJA_22495	HELIO_09673
OG0007782	AENJA_22500	HELIO_11482
OG0007783	AENJA_22584	HELIO_03457
OG0007784	AENJA_22600	HELIO_06523
OG0007785	AENJA_22648, AENJA_26088	HELIO_08627
OG0007786	AENJA_22814	HELIO_09437
OG0007787	AENJA_22832	HELIO_04230
OG0007788	AENJA_22872	HELIO_12530
OG0007790	AENJA_22970	HELIO_08844
OG0007792	AENJA_23125	HELIO_11012
OG0007792	AENJA_23126	HELIO_00811
OG0007794	AENJA_23230	HELIO_02740
OG0007795	AENJA_23273	HELIO_09087
OG0007796	AENJA_23473	HELIO_02975
OG0007797	AENJA_23789	HELIO_00566
OG0007798	AENJA_23971	HELIO_11116
OG0007799	AENJA_24305	HELIO_07533
OG0007800	AENJA_24733	HELIO_02307
OG0007801	AENJA_24750	HELIO_01655
OG0007802	AENJA_24870	HELIO_11341
OG0007803	AENJA_24900	HELIO_00912
OG0007804	AENJA_24903	HELIO_02429
OG0007805	AENJA_25156	HELIO_08060
OG0007807	AENJA_25659	HELIO_01066
OG0007808	AENJA_25757	HELIO_12362, HELIO_10874
OG0007809	AENJA_25815	HELIO_07903
OG0007810	AENJA_25829	HELIO_09745
OG0007811	AENJA_26163	HELIO_00921
OG0007812	AENJA_26416	HELIO_04110
OG0007813	AENJA_26599	HELIO_00743
OG0007815	AENJA_26766	HELIO_12778
OG0007907	AENJA_00085	HELIO_03530
OG0007908	AENJA_00151	HELIO_08170
OG0007911	AENJA_00247	HELIO_11434
OG0007912	AENJA_00261	HELIO_01267
OG0007916	AENJA_00507	HELIO_05089
OG0007917	AENJA_00555	HELIO_07148
OG0007918	AENJA_00566	HELIO_04419
OG0007920	AENJA_00706	HELIO_03184, HELIO_00553
OG0007921	AENJA_00713	HELIO_09544
OG0007924	AENJA_00993	HELIO_11347
OG0007926	AENJA_01125	HELIO_01370
OG0007927	AENJA_01458	HELIO_09579
OG0007928	AENJA_01314	HELIO_04966
OG0007929	AENJA_01377	HELIO_03658
OG0007931	AENJA_01727	HELIO_00059
OG0007932	AENJA_01753	HELIO_01358
OG0007933	AENJA_02051	HELIO_12085
OG0007935	AENJA_02345	HELIO_04002
OG0007937	AENJA_02784	HELIO_07186
OG0007938	AENJA_02811	HELIO_02363
OG0007939	AENJA_03083, AENJA_13491	HELIO_11553
OG0007940	AENJA_03128	HELIO_02193
OG0007941	AENJA_03147	HELIO_04750
OG0007943	AENJA_03467	HELIO_05542
OG0007944	AENJA_03606	HELIO_02142
OG0007945	AENJA_03801	HELIO_04359
OG0007947	AENJA_04228	HELIO_01214
OG0007948	AENJA_04332	HELIO_02781
OG0007949	AENJA_09184, AENJA_04554	HELIO_02382
OG0007950	AENJA_26320	HELIO_03769
OG0007951	AENJA_04818	HELIO_00106
OG0007953	AENJA_04939	HELIO_04337
OG0007954	AENJA_05279	HELIO_02739
OG0007956	AENJA_05510	HELIO_00807
OG0007957	AENJA_05563	HELIO_02424
OG0007958	AENJA_05678	HELIO_03422
OG0007959	AENJA_23496, AENJA_05849	HELIO_02385
OG0007961	AENJA_06200, AENJA_16860	HELIO_01422
OG0007962	AENJA_06266	HELIO_04538
OG0007963	AENJA_06564, AENJA_24525	HELIO_01376
OG0007965	AENJA_07054	HELIO_09702
OG0007966	AENJA_07217	HELIO_06554
OG0007968	AENJA_07308	HELIO_08321
OG0007972	AENJA_08033	HELIO_04967
OG0007973	AENJA_08075	HELIO_04677
OG0007974	AENJA_08318	HELIO_08921
OG0007975	AENJA_08715	HELIO_02337
OG0007977	AENJA_08865	HELIO_06466
OG0007978	AENJA_09030	HELIO_02240
OG0007979	AENJA_09318	HELIO_02677
OG0007980	AENJA_09355	HELIO_00219
OG0007981	AENJA_09647, AENJA_24645	HELIO_03648
OG0007982	AENJA_09685	HELIO_09407
OG0007983	AENJA_10038	HELIO_01979
OG0007984	AENJA_10051	HELIO_09497
OG0007985	AENJA_10225	HELIO_09398
OG0007987	AENJA_10379	HELIO_01186
OG0007988	AENJA_10830	HELIO_01044
OG0007990	AENJA_10859	HELIO_00307
OG0007991	AENJA_10934	HELIO_02057
OG0007992	AENJA_11203	HELIO_06704
OG0007993	AENJA_11287	HELIO_01029
OG0007994	AENJA_11379	HELIO_01780
OG0007996	AENJA_11555	HELIO_00492
OG0007997	AENJA_11624	HELIO_03100
OG0007998	AENJA_18597	HELIO_07332
OG0007999	AENJA_12234	HELIO_08262
OG0008000	AENJA_12523	HELIO_04177
OG0008001	AENJA_12599	HELIO_00928
OG0008003	AENJA_13113	HELIO_02384
OG0008004	AENJA_13236	HELIO_01554
OG0008005	AENJA_13251	HELIO_06029
OG0008006	AENJA_13422	HELIO_00516
OG0008008	AENJA_13549	HELIO_05467
OG0008009	AENJA_13677	HELIO_11167
OG0008011	AENJA_13712	HELIO_10599
OG0008012	AENJA_13763	HELIO_05973
OG0008013	AENJA_13764	HELIO_04462
OG0008016	AENJA_14093	HELIO_00540
OG0008017	AENJA_14642	HELIO_09842
OG0008018	AENJA_14739	HELIO_10526
OG0008019	AENJA_14792	HELIO_08608
OG0008020	AENJA_14835	HELIO_00997
OG0008022	AENJA_14929	HELIO_09370
OG0008023	AENJA_14935	HELIO_00436
OG0008024	AENJA_14990	HELIO_12727, HELIO_01549
OG0008025	AENJA_15451	HELIO_09213
OG0008026	AENJA_15525	HELIO_09687
OG0008027	AENJA_15598	HELIO_04688
OG0008028	AENJA_15742	HELIO_10437
OG0008029	AENJA_15949	HELIO_03340
OG0008030	AENJA_16003	HELIO_08520
OG0008031	AENJA_16038	HELIO_10799
OG0008032	AENJA_16210	HELIO_12381, HELIO_10801
OG0008036	AENJA_16682	HELIO_03192
OG0008037	AENJA_16697	HELIO_01120
OG0008038	AENJA_16974	HELIO_02850
OG0008039	AENJA_17386	HELIO_02911
OG0008040	AENJA_17581	HELIO_01756
OG0008041	AENJA_18132	HELIO_00327
OG0008042	AENJA_18630	HELIO_03968
OG0008043	AENJA_18655	HELIO_05068
OG0008044	AENJA_19162	HELIO_05976
OG0008046	AENJA_19488	HELIO_01039
OG0008047	AENJA_19880	HELIO_10201
OG0008050	AENJA_20740	HELIO_01160
OG0008051	AENJA_20858	HELIO_09542
OG0008052	AENJA_21000	HELIO_03533
OG0008053	AENJA_21398	HELIO_03591
OG0008054	AENJA_21562	HELIO_00598
OG0008055	AENJA_21571	HELIO_01274
OG0008056	AENJA_21612	HELIO_00846
OG0008057	AENJA_21692	HELIO_04003
OG0008058	AENJA_21768	HELIO_07175
OG0008059	AENJA_21844	HELIO_09982
OG0008060	AENJA_21856	HELIO_09577
OG0008062	AENJA_21983	HELIO_00796
OG0008064	AENJA_22298	HELIO_04965
OG0008065	AENJA_22503	HELIO_06534
OG0008066	AENJA_22565	HELIO_07912
OG0008067	AENJA_22996	HELIO_10931
OG0008070	AENJA_23324	HELIO_08148
OG0008071	AENJA_23380	HELIO_01342
OG0008072	AENJA_23402	HELIO_01026
OG0008073	AENJA_23533	HELIO_07840
OG0008074	AENJA_23838	HELIO_03004
OG0008075	AENJA_24721	HELIO_03101
OG0008076	AENJA_24761	HELIO_04084
OG0008077	AENJA_24893	HELIO_00212
OG0008078	AENJA_24980	HELIO_07686
OG0008079	AENJA_25100	HELIO_00746
OG0008080	AENJA_25141	HELIO_12214
OG0008081	AENJA_25170	HELIO_05879
OG0008082	AENJA_25191	HELIO_08934
OG0008083	AENJA_25219	HELIO_09469
OG0008084	AENJA_25324	HELIO_10430
OG0008085	AENJA_25493	HELIO_04248
OG0008086	AENJA_25596	HELIO_01024
OG0008087	AENJA_25872	HELIO_02440
OG0008088	AENJA_25970	HELIO_03111
OG0008089	AENJA_26262, AENJA_26264	HELIO_07168
OG0008090	AENJA_26607	HELIO_00892
OG0008091	AENJA_26699	HELIO_09088
OG0008092	AENJA_26787	HELIO_10325, HELIO_10324
OG0008196	AENJA_00317	HELIO_04754
OG0008198	AENJA_22905, AENJA_00866	HELIO_07343
OG0008199	AENJA_01001	HELIO_09781
OG0008201	AENJA_01208	HELIO_08285
OG0008203	AENJA_01357	HELIO_01479
OG0008204	AENJA_01376	HELIO_11008
OG0008205	AENJA_01532	HELIO_02068
OG0008206	AENJA_11972, AENJA_01666	HELIO_10859
OG0008208	AENJA_01852	HELIO_04865
OG0008209	AENJA_01880	HELIO_12505
OG0008211	AENJA_01948	HELIO_06578
OG0008212	AENJA_02202, AENJA_17139	HELIO_08600
OG0008214	AENJA_02373	HELIO_08468
OG0008216	AENJA_02643	HELIO_00375, HELIO_10403
OG0008217	AENJA_03020	HELIO_07725
OG0008218	AENJA_03029	HELIO_07971
OG0008219	AENJA_03031	HELIO_07426
OG0008220	AENJA_03211	HELIO_07373
OG0008221	AENJA_03408	HELIO_01096
OG0008222	AENJA_03415	HELIO_03975
OG0008223	AENJA_03483	HELIO_02378
OG0008224	AENJA_03538	HELIO_09989
OG0008225	AENJA_03573	HELIO_02357
OG0008227	AENJA_03715	HELIO_09156
OG0008228	AENJA_03787	HELIO_00418
OG0008229	AENJA_03931	HELIO_03919
OG0008230	AENJA_04035	HELIO_03124
OG0008231	AENJA_04312	HELIO_03608
OG0008232	AENJA_04401	HELIO_07795
OG0008234	AENJA_04854	HELIO_01704
OG0008235	AENJA_05077	HELIO_12048
OG0008236	AENJA_05551	HELIO_07881
OG0008237	AENJA_05577	HELIO_09004
OG0008238	AENJA_05620	HELIO_06475
OG0008239	AENJA_05646	HELIO_01309
OG0008240	AENJA_05677	HELIO_07931
OG0008242	AENJA_05732	HELIO_03862
OG0008243	AENJA_05790	HELIO_00975
OG0008244	AENJA_05897	HELIO_05442
OG0008245	AENJA_05910	HELIO_02765
OG0008246	AENJA_06048	HELIO_02676
OG0008247	AENJA_06106	HELIO_06461
OG0008248	AENJA_06229	HELIO_01731
OG0008249	AENJA_06670	HELIO_10481
OG0008251	AENJA_06866	HELIO_02762
OG0008252	AENJA_06985	HELIO_11159
OG0008253	AENJA_07477	HELIO_06058
OG0008254	AENJA_07508	HELIO_03446
OG0008255	AENJA_07942	HELIO_11489
OG0008256	AENJA_08183	HELIO_01385
OG0008258	AENJA_08403	HELIO_08230
OG0008259	AENJA_08568	HELIO_09486
OG0008260	AENJA_08627	HELIO_12614
OG0008262	AENJA_08652	HELIO_01675
OG0008263	AENJA_08668	HELIO_05980
OG0008264	AENJA_08758	HELIO_08483
OG0008265	AENJA_09054	HELIO_06265
OG0008266	AENJA_13356	HELIO_11220
OG0008267	AENJA_09216	HELIO_02344
OG0008268	AENJA_09330	HELIO_05239
OG0008269	AENJA_09331	HELIO_01747
OG0008270	AENJA_09342	HELIO_12388
OG0008271	AENJA_09398	HELIO_09393
OG0008272	AENJA_09453	HELIO_05405
OG0008274	AENJA_09504	HELIO_07668
OG0008275	AENJA_09593	HELIO_01566
OG0008277	AENJA_09854	HELIO_07861
OG0008278	AENJA_09972, AENJA_09971	HELIO_02392
OG0008279	AENJA_10024	HELIO_04778
OG0008280	AENJA_10050	HELIO_07257
OG0008281	AENJA_10162	HELIO_07104
OG0008282	AENJA_10248	HELIO_11435
OG0008283	AENJA_10286	HELIO_08317
OG0008284	AENJA_10377	HELIO_02246
OG0008286	AENJA_10651	HELIO_05554
OG0008287	AENJA_25451, AENJA_10854	HELIO_10366
OG0008288	AENJA_10917	HELIO_00679
OG0008289	AENJA_10942	HELIO_04804
OG0008290	AENJA_10991	HELIO_03385
OG0008291	AENJA_10998	HELIO_09796
OG0008292	AENJA_11346	HELIO_01428
OG0008294	AENJA_11713	HELIO_11093
OG0008296	AENJA_11913	HELIO_11884
OG0008297	AENJA_12037	HELIO_08616
OG0008298	AENJA_12089	HELIO_02538
OG0008299	AENJA_12113	HELIO_12180
OG0008300	AENJA_12144	HELIO_09179
OG0008301	AENJA_12441	HELIO_01890
OG0008303	AENJA_12536	HELIO_12273
OG0008304	AENJA_12570	HELIO_07539
OG0008305	AENJA_12858	HELIO_03471
OG0008306	AENJA_12994, AENJA_12995	HELIO_04972
OG0008307	AENJA_13011	HELIO_06378
OG0008309	AENJA_13239	HELIO_08533
OG0008310	AENJA_17000, AENJA_20403, AENJA_16998, AENJA_19104	HELIO_07230, HELIO_07526
OG0008311	AENJA_13375	HELIO_09837
OG0008312	AENJA_13879	HELIO_08007
OG0008313	AENJA_13915	HELIO_12407
OG0008314	AENJA_14054	HELIO_08677
OG0008315	AENJA_14416	HELIO_09519
OG0008316	AENJA_14601	HELIO_01115
OG0008317	AENJA_14783	HELIO_02138
OG0008318	AENJA_14785	HELIO_07428
OG0008319	AENJA_14790	HELIO_06862
OG0008321	AENJA_15203	HELIO_08578
OG0008321	AENJA_17446	HELIO_06099
OG0008322	AENJA_15312, AENJA_17305	HELIO_01231
OG0008323	AENJA_15382	HELIO_04361
OG0008325	AENJA_15718, AENJA_15717	HELIO_02818
OG0008326	AENJA_15744	HELIO_00668
OG0008327	AENJA_15788	HELIO_01314
OG0008328	AENJA_15866	HELIO_11036
OG0008329	AENJA_16020	HELIO_08771
OG0008330	AENJA_16127	HELIO_09760, HELIO_11985, HELIO_05031
OG0008332	AENJA_16512	HELIO_04129
OG0008333	AENJA_16988	HELIO_10273
OG0008334	AENJA_16992	HELIO_10750
OG0008335	AENJA_17118	HELIO_00538
OG0008336	AENJA_17129	HELIO_01313
OG0008337	AENJA_17300	HELIO_04578
OG0008340	AENJA_18345	HELIO_09069
OG0008341	AENJA_18514	HELIO_12300
OG0008343	AENJA_18563	HELIO_06743
OG0008344	AENJA_18634	HELIO_10711
OG0008345	AENJA_18699	HELIO_07583
