Orthogroup	AENJA_ok	APOSJ_ok
OG0009081	AENJA_07819	APOSJ_37772, APOSJ_37771, APOSJ_37774, APOSJ_37773, APOSJ_60854, APOSJ_37775
OG0009082	AENJA_07881	APOSJ_53834, APOSJ_53835, APOSJ_53833, APOSJ_53837
OG0009083	AENJA_08096	APOSJ_04598
OG0009084	AENJA_08640	APOSJ_51442, APOSJ_51579
OG0009085	AENJA_08785	APOSJ_42866
OG0009087	AENJA_09701	APOSJ_25572, APOSJ_25575, APOSJ_25573, APOSJ_25571, APOSJ_36213, APOSJ_36212, APOSJ_26489
OG0009089	AENJA_18387	APOSJ_36357
OG0009090	AENJA_10494	APOSJ_01585
OG0009093	AENJA_10769	APOSJ_14015, APOSJ_14020, APOSJ_22816, APOSJ_14013
OG0009095	AENJA_11278	APOSJ_14183
OG0009096	AENJA_11395	APOSJ_00927, APOSJ_00928
OG0009100	AENJA_13016	APOSJ_24116, APOSJ_64725, APOSJ_61024
OG0009101	AENJA_13418	APOSJ_29410, APOSJ_03588, APOSJ_03585, APOSJ_03590, APOSJ_03591, APOSJ_22350, APOSJ_03589, APOSJ_03592, APOSJ_03593
OG0009103	AENJA_13876	APOSJ_16022, APOSJ_16024, APOSJ_16021, APOSJ_16025, APOSJ_29298
OG0009104	AENJA_14011	APOSJ_08873, APOSJ_08874
OG0009105	AENJA_14046	APOSJ_17099, APOSJ_17103, APOSJ_17100, APOSJ_24726, APOSJ_17101
OG0009106	AENJA_14380, AENJA_20447, AENJA_14381	APOSJ_62595
OG0009107	AENJA_14439	APOSJ_17671
OG0009109	AENJA_14962	APOSJ_31165, APOSJ_31166, APOSJ_31167, APOSJ_31163, APOSJ_31164, APOSJ_31162
OG0009111	AENJA_15766	APOSJ_35872, APOSJ_35870, APOSJ_35873, APOSJ_24560, APOSJ_35871, APOSJ_35874
OG0009112	AENJA_16348	APOSJ_51406, APOSJ_55578, APOSJ_58756, APOSJ_58755, APOSJ_30144
OG0009114	AENJA_16716	APOSJ_10609, APOSJ_10610
OG0009116	AENJA_17136	APOSJ_26861, APOSJ_01676, APOSJ_26860, APOSJ_01671, APOSJ_01673, APOSJ_01669, APOSJ_01670, APOSJ_01674, APOSJ_01677, APOSJ_26862, APOSJ_01675, APOSJ_01672
OG0009117	AENJA_17419	APOSJ_34015
OG0009118	AENJA_18120	APOSJ_27860, APOSJ_27859, APOSJ_27861
OG0009119	AENJA_18343	APOSJ_32512, APOSJ_32511, APOSJ_32510
OG0009123	AENJA_18460	APOSJ_48047, APOSJ_48048
OG0009125	AENJA_18565	APOSJ_51152
OG0009126	AENJA_18669	APOSJ_13571
OG0009127	AENJA_19007	APOSJ_16445
OG0009128	AENJA_19036	APOSJ_42566
OG0009129	AENJA_19409	APOSJ_00809, APOSJ_00810
OG0009131	AENJA_20078	APOSJ_00231
OG0009132	AENJA_20404	APOSJ_54151
OG0009133	AENJA_20495	APOSJ_18740
OG0009134	AENJA_20542	APOSJ_21778, APOSJ_52362, APOSJ_07067, APOSJ_07069, APOSJ_21780, APOSJ_52301
OG0009136	AENJA_22202	APOSJ_38008, APOSJ_38009
OG0009137	AENJA_22318	APOSJ_08571
OG0009138	AENJA_22466	APOSJ_58442, APOSJ_58440, APOSJ_58443, APOSJ_58441
OG0009139	AENJA_22554	APOSJ_12688, APOSJ_12693, APOSJ_12690, APOSJ_12692, APOSJ_12691, APOSJ_12689, APOSJ_12694, APOSJ_12695, APOSJ_33293, APOSJ_33292
OG0009144	AENJA_23545	APOSJ_62851, APOSJ_13235, APOSJ_59215
OG0009145	AENJA_23888	APOSJ_21247, APOSJ_21246
OG0009146	AENJA_23967	APOSJ_26814, APOSJ_47959, APOSJ_27057, APOSJ_36259, APOSJ_39046
OG0009149	AENJA_25267	APOSJ_00326, APOSJ_04972, APOSJ_00325
OG0009150	AENJA_25333	APOSJ_26738, APOSJ_26743
OG0009152	AENJA_26546	APOSJ_33433, APOSJ_05381, APOSJ_05382
OG0009153	AENJA_26697	APOSJ_33698, APOSJ_33701, APOSJ_33700, APOSJ_33699
OG0009155	AENJA_26834	APOSJ_03722, APOSJ_03724, APOSJ_64696, APOSJ_64699, APOSJ_64697, APOSJ_03725, APOSJ_03728, APOSJ_64698, APOSJ_03729, APOSJ_03721, APOSJ_03723, APOSJ_64700
OG0009288	AENJA_00013	APOSJ_28741, APOSJ_54860
OG0009291	AENJA_00228	APOSJ_47022
OG0009292	AENJA_00655	APOSJ_58144, APOSJ_58145
OG0009293	AENJA_00714	APOSJ_62801
OG0009294	AENJA_00750, AENJA_00751, AENJA_04232, AENJA_00752, AENJA_04436	APOSJ_04993
OG0009298	AENJA_01066	APOSJ_01208, APOSJ_01206, APOSJ_01207
OG0009299	AENJA_01434	APOSJ_63717, APOSJ_63718
OG0009301	AENJA_01604	APOSJ_52300
OG0009303	AENJA_10495, AENJA_01894, AENJA_10496	APOSJ_12985, APOSJ_63209, APOSJ_63208, APOSJ_19492, APOSJ_64224, APOSJ_51608, APOSJ_64219, APOSJ_12986, APOSJ_63207, APOSJ_63210, APOSJ_63206, APOSJ_12987
OG0009306	AENJA_02783	APOSJ_27605, APOSJ_41907, APOSJ_27604, APOSJ_27603
OG0009307	AENJA_03026	APOSJ_10682, APOSJ_02797
OG0009309	AENJA_03460	APOSJ_07494, APOSJ_47120, APOSJ_57102, APOSJ_07493, APOSJ_47127
OG0009311	AENJA_03632	APOSJ_23000
OG0009313	AENJA_03879	APOSJ_61050
OG0009314	AENJA_04791	APOSJ_39841, APOSJ_31438
OG0009315	AENJA_05193, AENJA_06150	APOSJ_22557
OG0009316	AENJA_24216	APOSJ_58763, APOSJ_49290
OG0009318	AENJA_05565	APOSJ_01502, APOSJ_21240, APOSJ_01503, APOSJ_01501
OG0009321	AENJA_05903	APOSJ_61522, APOSJ_55247, APOSJ_46162, APOSJ_41474, APOSJ_54380, APOSJ_55259
OG0009324	AENJA_06453	APOSJ_18394, APOSJ_50849
OG0009328	AENJA_06933	APOSJ_24457
OG0009329	AENJA_07047	APOSJ_39878, APOSJ_48067
OG0009330	AENJA_07559, AENJA_07519	APOSJ_08649
OG0009333	AENJA_08074	APOSJ_46490
OG0009334	AENJA_08089	APOSJ_35637, APOSJ_61159, APOSJ_64263
OG0009337	AENJA_08590	APOSJ_40054
OG0009338	AENJA_08638	APOSJ_45259
OG0009341	AENJA_09594	APOSJ_63898, APOSJ_43883
OG0009342	AENJA_09883	APOSJ_10234
OG0009343	AENJA_10493	APOSJ_18568
OG0009345	AENJA_11108	APOSJ_65188
OG0009347	AENJA_11718	APOSJ_19400
OG0009349	AENJA_11980	APOSJ_13900, APOSJ_49323
OG0009350	AENJA_12191	APOSJ_05941, APOSJ_05942
OG0009351	AENJA_12934	APOSJ_44211
OG0009352	AENJA_13127	APOSJ_34026, APOSJ_34025
OG0009353	AENJA_13532	APOSJ_25984, APOSJ_13210
OG0009355	AENJA_14598	APOSJ_04820, APOSJ_04822, APOSJ_04823, APOSJ_04824, APOSJ_04821, APOSJ_04825, APOSJ_04818, APOSJ_04819
OG0009356	AENJA_14662	APOSJ_14402, APOSJ_12663
OG0009357	AENJA_14709	APOSJ_44787, APOSJ_16990, APOSJ_44785, APOSJ_44788, APOSJ_44784, APOSJ_13078
OG0009359	AENJA_15218, AENJA_19386	APOSJ_58980
OG0009360	AENJA_15358	APOSJ_25190, APOSJ_25191, APOSJ_50069
OG0009361	AENJA_15655	APOSJ_01457, APOSJ_01459, APOSJ_01455
OG0009364	AENJA_16037	APOSJ_63256
OG0009368	AENJA_16921	APOSJ_49402, APOSJ_42756, APOSJ_22240, APOSJ_22239, APOSJ_32258, APOSJ_24377
OG0009369	AENJA_16973	APOSJ_07454, APOSJ_07455
OG0009370	AENJA_17151	APOSJ_15718
OG0009371	AENJA_17602	APOSJ_22965
OG0009373	AENJA_17916	APOSJ_17264, APOSJ_17259, APOSJ_17263, APOSJ_17265, APOSJ_17260, APOSJ_17266, APOSJ_17262, APOSJ_17261
OG0009374	AENJA_18156	APOSJ_42408, APOSJ_42407
OG0009375	AENJA_18490, AENJA_18489	APOSJ_43730, APOSJ_07686, APOSJ_65093, APOSJ_55668
OG0009376	AENJA_18644, AENJA_21670	APOSJ_12364, APOSJ_12362, APOSJ_12363, APOSJ_12718, APOSJ_12366, APOSJ_12719, APOSJ_12365, APOSJ_12367
OG0009377	AENJA_18691	APOSJ_16302, APOSJ_02640, APOSJ_02641, APOSJ_16303
OG0009378	AENJA_19124	APOSJ_16073
OG0009379	AENJA_19282	APOSJ_56762, APOSJ_15876, APOSJ_56752, APOSJ_41538, APOSJ_41537, APOSJ_24687, APOSJ_56743, APOSJ_56745, APOSJ_41539, APOSJ_56756
OG0009380	AENJA_19511	APOSJ_48948
OG0009383	AENJA_20112	APOSJ_00855, APOSJ_00856
OG0009386	AENJA_20421	APOSJ_04218, APOSJ_11475
OG0009387	AENJA_20628	APOSJ_04179, APOSJ_04177, APOSJ_04180, APOSJ_04178
OG0009388	AENJA_20712	APOSJ_59867, APOSJ_59866
OG0009389	AENJA_20714, AENJA_20715	APOSJ_47153, APOSJ_47151
OG0009390	AENJA_20869	APOSJ_17130, APOSJ_34495
OG0009391	AENJA_20962	APOSJ_31539, APOSJ_33307
OG0009394	AENJA_21395	APOSJ_58139
OG0009395	AENJA_21468	APOSJ_47084, APOSJ_47085
OG0009396	AENJA_21986	APOSJ_58728, APOSJ_58726
OG0009397	AENJA_22117	APOSJ_23512, APOSJ_39119
OG0009398	AENJA_22251	APOSJ_15993
OG0009399	AENJA_23021	APOSJ_04729
OG0009400	AENJA_23053	APOSJ_09010
OG0009401	AENJA_23906	APOSJ_50033, APOSJ_50034
OG0009402	AENJA_24316	APOSJ_42713, APOSJ_38706
OG0009403	AENJA_24541	APOSJ_54372
OG0009404	AENJA_24582	APOSJ_62202
OG0009405	AENJA_24702	APOSJ_16085, APOSJ_16086
OG0009406	AENJA_24732	APOSJ_58855, APOSJ_58853, APOSJ_26998
OG0009408	AENJA_25543	APOSJ_08271
OG0009409	AENJA_25819	APOSJ_59691, APOSJ_31426
OG0009411	AENJA_26341	APOSJ_32491, APOSJ_32493, APOSJ_61905, APOSJ_61902, APOSJ_61903, APOSJ_61904, APOSJ_32494, APOSJ_32495, APOSJ_61901, APOSJ_43777, APOSJ_32492, APOSJ_61906
OG0009412	AENJA_26636	APOSJ_00480, APOSJ_09418
OG0009413	AENJA_26737	APOSJ_12190, APOSJ_12189, APOSJ_21251, APOSJ_12188
OG0009544	AENJA_00306	APOSJ_06526
OG0009548	AENJA_00874	APOSJ_56614, APOSJ_56615
OG0009551	AENJA_00960	APOSJ_32489
OG0009552	AENJA_00968	APOSJ_51362
OG0009554	AENJA_01428	APOSJ_08126
OG0009556	AENJA_01638	APOSJ_26576, APOSJ_26574, APOSJ_09235, APOSJ_26578, APOSJ_26579, APOSJ_26577, APOSJ_36429, APOSJ_26575, APOSJ_36432
OG0009557	AENJA_01722	APOSJ_41704, APOSJ_48984, APOSJ_62763, APOSJ_49142, APOSJ_62764, APOSJ_62765, APOSJ_62768
OG0009559	AENJA_02052, AENJA_19751, AENJA_18763, AENJA_25632, AENJA_22097, AENJA_02055, AENJA_18610, AENJA_10175, AENJA_11114, AENJA_11122	APOSJ_31791
OG0009559	AENJA_05410, AENJA_06573, AENJA_25637, AENJA_14798, AENJA_20000	APOSJ_03434
OG0009560	AENJA_02105	APOSJ_26645, APOSJ_00535, APOSJ_26644, APOSJ_40291, APOSJ_53933, APOSJ_26643, APOSJ_54581, APOSJ_36775, APOSJ_26650
OG0009562	AENJA_03025	APOSJ_44922
OG0009563	AENJA_03338, AENJA_10296	APOSJ_37480
OG0009567	AENJA_03785	APOSJ_27346, APOSJ_27345, APOSJ_27343, APOSJ_27344, APOSJ_27342
OG0009568	AENJA_03799	APOSJ_49866, APOSJ_49865
OG0009570	AENJA_17714, AENJA_04189	APOSJ_16912
OG0009573	AENJA_23007, AENJA_13812, AENJA_04825	APOSJ_34650, APOSJ_17395, APOSJ_13132, APOSJ_63939, APOSJ_13137, APOSJ_63971, APOSJ_34651
OG0009577	AENJA_22378, AENJA_05441, AENJA_05442	APOSJ_44117, APOSJ_38540
OG0009578	AENJA_05783	APOSJ_06503, APOSJ_06506, APOSJ_06505, APOSJ_06504
OG0009580	AENJA_26160	APOSJ_61908
OG0009581	AENJA_06324	APOSJ_64194, APOSJ_38917, APOSJ_43406, APOSJ_49556
OG0009583	AENJA_06757	APOSJ_01660, APOSJ_01664, APOSJ_01661, APOSJ_48350, APOSJ_01663, APOSJ_01659
OG0009585	AENJA_07729	APOSJ_24300
OG0009586	AENJA_08399	APOSJ_53086
OG0009588	AENJA_08574	APOSJ_25471, APOSJ_25470, APOSJ_25473, APOSJ_29454, APOSJ_25472, APOSJ_25469, APOSJ_25468
OG0009589	AENJA_08707	APOSJ_02804, APOSJ_45046, APOSJ_27583
OG0009592	AENJA_09115	APOSJ_63739
OG0009594	AENJA_09433, AENJA_21654, AENJA_10224	APOSJ_03377, APOSJ_21170, APOSJ_03373, APOSJ_03372
OG0009595	AENJA_09686	APOSJ_17009, APOSJ_17010
OG0009596	AENJA_09719	APOSJ_30673
OG0009597	AENJA_10103	APOSJ_61601, APOSJ_61598, APOSJ_61599, APOSJ_61600, APOSJ_18529, APOSJ_61597
OG0009599	AENJA_19429, AENJA_10326	APOSJ_58962, APOSJ_46442
OG0009601	AENJA_10725	APOSJ_52898, APOSJ_15674, APOSJ_15676, APOSJ_52897, APOSJ_52899, APOSJ_15675
OG0009602	AENJA_11062	APOSJ_33159, APOSJ_65304, APOSJ_29817, APOSJ_55593, APOSJ_36103, APOSJ_36102, APOSJ_44832
OG0009603	AENJA_11181	APOSJ_23585, APOSJ_54580
OG0009605	AENJA_11817	APOSJ_54369
OG0009607	AENJA_12534	APOSJ_07292
OG0009608	AENJA_12856	APOSJ_09640, APOSJ_09641
OG0009609	AENJA_13015	APOSJ_26729, APOSJ_58491, APOSJ_26727
OG0009610	AENJA_13300	APOSJ_49535, APOSJ_49533, APOSJ_49534, APOSJ_49532
OG0009611	AENJA_13660	APOSJ_12236, APOSJ_12233, APOSJ_12235, APOSJ_12234
OG0009612	AENJA_13823	APOSJ_32098
OG0009613	AENJA_14369	APOSJ_47989
OG0009614	AENJA_14375	APOSJ_11342
OG0009615	AENJA_14457	APOSJ_42823, APOSJ_42822, APOSJ_42821
OG0009616	AENJA_16521	APOSJ_33136, APOSJ_33135
OG0009616	AENJA_14658	APOSJ_40568, APOSJ_20361
OG0009618	AENJA_15295	APOSJ_28557, APOSJ_36450, APOSJ_36460, APOSJ_31831
OG0009619	AENJA_15990	APOSJ_51577, APOSJ_22073
OG0009620	AENJA_17026	APOSJ_15658
OG0009621	AENJA_17230	APOSJ_14486
OG0009622	AENJA_17583	APOSJ_61275, APOSJ_64759
OG0009624	AENJA_17980	APOSJ_63088
OG0009625	AENJA_18346	APOSJ_62852, APOSJ_03430, APOSJ_03413, APOSJ_49580
OG0009627	AENJA_18670	APOSJ_23643, APOSJ_23642, APOSJ_23641
OG0009631	AENJA_19178	APOSJ_29820, APOSJ_29821
OG0009633	AENJA_20212	APOSJ_11758
OG0009634	AENJA_20375	APOSJ_26155, APOSJ_26154
OG0009635	AENJA_20593	APOSJ_45793, APOSJ_45796, APOSJ_19261, APOSJ_45795
OG0009636	AENJA_21042	APOSJ_45973, APOSJ_45974
OG0009638	AENJA_21478	APOSJ_17687, APOSJ_17686, APOSJ_45828
OG0009641	AENJA_21748	APOSJ_60636, APOSJ_16791, APOSJ_13042, APOSJ_52340
OG0009642	AENJA_21955	APOSJ_35712
OG0009643	AENJA_21964	APOSJ_12637
OG0009644	AENJA_22161	APOSJ_26412, APOSJ_26409, APOSJ_14950, APOSJ_26415, APOSJ_08064, APOSJ_26413, APOSJ_26410, APOSJ_35460, APOSJ_35461, APOSJ_26411
OG0009647	AENJA_22953	APOSJ_05976
OG0009648	AENJA_23331	APOSJ_42380, APOSJ_42379, APOSJ_42378
OG0009651	AENJA_23874	APOSJ_09170
OG0009653	AENJA_24320	APOSJ_19770
OG0009655	AENJA_25215	APOSJ_00877, APOSJ_00876
OG0009841	AENJA_00388	APOSJ_15031, APOSJ_15027, APOSJ_29051, APOSJ_15024, APOSJ_15026, APOSJ_15025, APOSJ_29053, APOSJ_15030, APOSJ_29054
OG0009846	AENJA_09147, AENJA_21436	APOSJ_38915
OG0009846	AENJA_01163, AENJA_26429, AENJA_02574	APOSJ_17949, APOSJ_17950
OG0009852	AENJA_02430	APOSJ_44209, APOSJ_63029, APOSJ_44208
OG0009854	AENJA_02958	APOSJ_36536, APOSJ_47715
OG0009855	AENJA_07137	APOSJ_55501
OG0009856	AENJA_03057	APOSJ_00437, APOSJ_00436
OG0009857	AENJA_25478	APOSJ_08985, APOSJ_08984, APOSJ_08986
OG0009859	AENJA_03590	APOSJ_28492, APOSJ_22959, APOSJ_23334, APOSJ_22955, APOSJ_22958, APOSJ_23219, APOSJ_23297, APOSJ_12677, APOSJ_62216, APOSJ_12696
OG0009862	AENJA_04846	APOSJ_35491, APOSJ_22606, APOSJ_35492, APOSJ_35490
OG0009864	AENJA_12359, AENJA_04887	APOSJ_25923, APOSJ_25924
OG0009865	AENJA_05625	APOSJ_38443, APOSJ_49115
OG0009866	AENJA_05709	APOSJ_49292, APOSJ_39314
OG0009867	AENJA_25852, AENJA_05844, AENJA_24062	APOSJ_54890
OG0009868	AENJA_22339, AENJA_05871	APOSJ_23091, APOSJ_23090, APOSJ_23088, APOSJ_14869
OG0009869	AENJA_05908	APOSJ_61228, APOSJ_11961
OG0009870	AENJA_05953	APOSJ_37801, APOSJ_37800
OG0009872	AENJA_06398	APOSJ_59622, APOSJ_40768, APOSJ_40766, APOSJ_40767
OG0009873	AENJA_06465	APOSJ_12114
OG0009875	AENJA_07066	APOSJ_64376, APOSJ_64377
OG0009876	AENJA_24110, AENJA_07581	APOSJ_44083, APOSJ_56516, APOSJ_23060, APOSJ_23065, APOSJ_03708, APOSJ_03711, APOSJ_03710, APOSJ_03707
OG0009877	AENJA_25937, AENJA_07713	APOSJ_06598, APOSJ_06597
OG0009878	AENJA_07905	APOSJ_32455, APOSJ_32454
OG0009879	AENJA_07961	APOSJ_53772
OG0009882	AENJA_09480	APOSJ_09472
OG0009883	AENJA_09660	APOSJ_57572, APOSJ_57576, APOSJ_57573, APOSJ_57574, APOSJ_57575
OG0009884	AENJA_10584	APOSJ_52642, APOSJ_52644, APOSJ_52640, APOSJ_52641, APOSJ_58611, APOSJ_52643, APOSJ_12382
OG0009885	AENJA_10881	APOSJ_64671, APOSJ_64672, APOSJ_64674, APOSJ_64673
OG0009886	AENJA_11070	APOSJ_15917, APOSJ_15918, APOSJ_15916
OG0009887	AENJA_11076	APOSJ_02489, APOSJ_02490
OG0009889	AENJA_12731	APOSJ_14149, APOSJ_50420, APOSJ_45856, APOSJ_50419, APOSJ_38035, APOSJ_50417
OG0009891	AENJA_13214	APOSJ_58691, APOSJ_04935, APOSJ_51658, APOSJ_58214
OG0009892	AENJA_13449	APOSJ_63818
OG0009893	AENJA_13738	APOSJ_23486
OG0009894	AENJA_13903, AENJA_19934	APOSJ_41694, APOSJ_44434
OG0009895	AENJA_17557, AENJA_14014	APOSJ_30720
OG0009897	AENJA_15288	APOSJ_23106, APOSJ_14911
OG0009898	AENJA_15420	APOSJ_45055
OG0009899	AENJA_16214	APOSJ_58411, APOSJ_00875
OG0009900	AENJA_16218	APOSJ_07430, APOSJ_07429
OG0009901	AENJA_16975	APOSJ_33382, APOSJ_48226, APOSJ_48227, APOSJ_60184, APOSJ_55710
OG0009902	AENJA_17524	APOSJ_11895
OG0009904	AENJA_18016, AENJA_18017, AENJA_18015, AENJA_24223	APOSJ_18121
OG0009905	AENJA_18111	APOSJ_13957, APOSJ_56741, APOSJ_22351, APOSJ_60672, APOSJ_37182, APOSJ_37183
OG0009907	AENJA_18650	APOSJ_59119, APOSJ_59117, APOSJ_34229, APOSJ_50116, APOSJ_08008, APOSJ_59118, APOSJ_65287, APOSJ_08007, APOSJ_50118, APOSJ_17959
OG0009908	AENJA_18949	APOSJ_27328
OG0009909	AENJA_19194	APOSJ_26764, APOSJ_26763, APOSJ_34808
OG0009910	AENJA_19689	APOSJ_64225, APOSJ_53579, APOSJ_53580, APOSJ_53582
OG0009915	AENJA_21244	APOSJ_16046, APOSJ_16045
OG0009916	AENJA_21317	APOSJ_37295
OG0009917	AENJA_21775	APOSJ_29741, APOSJ_26452, APOSJ_29743, APOSJ_29742, APOSJ_29740, APOSJ_29739
OG0009918	AENJA_22040	APOSJ_46039
OG0009920	AENJA_22906	APOSJ_59309
OG0009921	AENJA_24049	APOSJ_28266, APOSJ_28264, APOSJ_28265
OG0009922	AENJA_24255	APOSJ_39256, APOSJ_39255
OG0009924	AENJA_24668	APOSJ_53462
OG0009927	AENJA_25700	APOSJ_05441
OG0009928	AENJA_25805	APOSJ_52157
OG0009929	AENJA_25935	APOSJ_01974
OG0009930	AENJA_26157	APOSJ_30672
OG0009931	AENJA_26288	APOSJ_58376, APOSJ_58377
OG0009932	AENJA_26506	APOSJ_33518, APOSJ_33517
OG0009933	AENJA_26837	APOSJ_05295, APOSJ_05296, APOSJ_32849, APOSJ_05294
OG0010124	AENJA_00254	APOSJ_49059, APOSJ_49060, APOSJ_61632, APOSJ_49055
OG0010126	AENJA_00777, AENJA_17349	APOSJ_23008, APOSJ_23007
OG0010128	AENJA_02885	APOSJ_49139
OG0010128	AENJA_00947	APOSJ_19929
OG0010129	AENJA_01069	APOSJ_51871, APOSJ_62881, APOSJ_62879, APOSJ_62880, APOSJ_23776, APOSJ_24732, APOSJ_57088, APOSJ_00015
OG0010130	AENJA_01205	APOSJ_49354, APOSJ_49357, APOSJ_49356, APOSJ_49355
OG0010135	AENJA_02916	APOSJ_16888, APOSJ_63862, APOSJ_63861, APOSJ_63863
OG0010138	AENJA_12293, AENJA_06498, AENJA_18750	APOSJ_42168
OG0010140	AENJA_03287	APOSJ_55312
OG0010140	AENJA_13720	APOSJ_47636, APOSJ_47631, APOSJ_55267, APOSJ_47307, APOSJ_40297
OG0010144	AENJA_03508	APOSJ_31459, APOSJ_04949, APOSJ_65223, APOSJ_65225, APOSJ_65224, APOSJ_04947, APOSJ_04529
OG0010146	AENJA_03614	APOSJ_48330, APOSJ_48332, APOSJ_50562, APOSJ_50579, APOSJ_50561, APOSJ_28622, APOSJ_48333, APOSJ_50558, APOSJ_50560, APOSJ_46598, APOSJ_48331, APOSJ_48320, APOSJ_28623
OG0010147	AENJA_03889	APOSJ_40852
OG0010148	AENJA_04061	APOSJ_01440
OG0010150	AENJA_12931, AENJA_04364	APOSJ_50996
OG0010151	AENJA_05443	APOSJ_06012
OG0010152	AENJA_05567	APOSJ_56432, APOSJ_27912, APOSJ_28407
OG0010153	AENJA_21687	APOSJ_22119, APOSJ_47665, APOSJ_04813, APOSJ_00292
OG0010155	AENJA_05752	APOSJ_03925, APOSJ_03928
OG0010156	AENJA_05755	APOSJ_21471
OG0010158	AENJA_06640, AENJA_20606	APOSJ_36804, APOSJ_36806, APOSJ_34467
OG0010159	AENJA_06722	APOSJ_35164, APOSJ_20724
OG0010160	AENJA_08303, AENJA_07091, AENJA_23942, AENJA_09809, AENJA_09808, AENJA_09810	APOSJ_18004, APOSJ_18003, APOSJ_61014
OG0010162	AENJA_07349	APOSJ_55636
OG0010165	AENJA_07847, AENJA_20728	APOSJ_45351, APOSJ_16644
OG0010169	AENJA_08463	APOSJ_17061
OG0010171	AENJA_08557	APOSJ_43313, APOSJ_06847, APOSJ_06843, APOSJ_06849, APOSJ_06846, APOSJ_06844, APOSJ_06848, APOSJ_06845
OG0010173	AENJA_09239	APOSJ_49981
OG0010175	AENJA_09579	APOSJ_53974
OG0010176	AENJA_09995	APOSJ_05264, APOSJ_05265, APOSJ_12066
OG0010178	AENJA_11387	APOSJ_50912
OG0010179	AENJA_11498	APOSJ_21213, APOSJ_21211, APOSJ_21212, APOSJ_21214
OG0010181	AENJA_15013, AENJA_12142, AENJA_25000	APOSJ_21466, APOSJ_21463, APOSJ_21464, APOSJ_21460, APOSJ_21465, APOSJ_27189, APOSJ_21462, APOSJ_21459
OG0010182	AENJA_12193	APOSJ_28186, APOSJ_25269, APOSJ_25268, APOSJ_25266, APOSJ_28185
OG0010183	AENJA_12296	APOSJ_09983
OG0010184	AENJA_12443	APOSJ_63197, APOSJ_63199
OG0010185	AENJA_12807, AENJA_17617	APOSJ_39315
OG0010186	AENJA_12853	APOSJ_21862, APOSJ_21863, APOSJ_21864
OG0010187	AENJA_12895	APOSJ_31325, APOSJ_07381
OG0010188	AENJA_12901	APOSJ_21499
OG0010189	AENJA_14925, AENJA_13037	APOSJ_54604, APOSJ_54606, APOSJ_54607
OG0010191	AENJA_13259	APOSJ_61247, APOSJ_61248
OG0010193	AENJA_13310	APOSJ_15913, APOSJ_15914, APOSJ_15915, APOSJ_15912
OG0010197	AENJA_14740	APOSJ_37230
OG0010198	AENJA_14936	APOSJ_32403
OG0010199	AENJA_15833	APOSJ_02215
OG0010203	AENJA_16455	APOSJ_07671, APOSJ_01232, APOSJ_01234, APOSJ_01235
OG0010204	AENJA_17239	APOSJ_64509, APOSJ_64508
OG0010206	AENJA_18480	APOSJ_29780, APOSJ_29794, APOSJ_01804, APOSJ_01805
OG0010207	AENJA_18635	APOSJ_21445, APOSJ_21444
OG0010208	AENJA_19230	APOSJ_04062, APOSJ_16000
OG0010209	AENJA_20278	APOSJ_32533, APOSJ_32532
OG0010211	AENJA_21204, AENJA_21208	APOSJ_51664, APOSJ_34405
OG0010214	AENJA_23327	APOSJ_43727
OG0010215	AENJA_23332	APOSJ_01043, APOSJ_01042
OG0010216	AENJA_23359	APOSJ_48154, APOSJ_04733, APOSJ_64344, APOSJ_64343, APOSJ_35165, APOSJ_35163
OG0010217	AENJA_23664	APOSJ_41830
OG0010221	AENJA_24577	APOSJ_13939, APOSJ_56373, APOSJ_31648, APOSJ_56371, APOSJ_56370, APOSJ_36999, APOSJ_56372
OG0010222	AENJA_24895	APOSJ_05672, APOSJ_35740, APOSJ_05669, APOSJ_05675, APOSJ_05670, APOSJ_05671
OG0010223	AENJA_25535	APOSJ_39958, APOSJ_39959, APOSJ_39960
OG0010225	AENJA_25813	APOSJ_14732
OG0010226	AENJA_25967	APOSJ_46681, APOSJ_24210, APOSJ_24208, APOSJ_46682
OG0010228	AENJA_26248	APOSJ_57249, APOSJ_57252
OG0010229	AENJA_26343	APOSJ_49673, APOSJ_49674
OG0010230	AENJA_26683, AENJA_26682	APOSJ_40616
OG0010465	AENJA_00063	APOSJ_16713, APOSJ_16710, APOSJ_39801, APOSJ_16712, APOSJ_37259, APOSJ_37258
OG0010466	AENJA_04907, AENJA_00091	APOSJ_55330, APOSJ_55329, APOSJ_55328
OG0010468	AENJA_00235	APOSJ_14463, APOSJ_14461
OG0010469	AENJA_11486	APOSJ_36725
OG0010470	AENJA_00436	APOSJ_36698, APOSJ_03088, APOSJ_56739, APOSJ_33053, APOSJ_16027, APOSJ_16026
OG0010473	AENJA_00585	APOSJ_46205, APOSJ_21648, APOSJ_46204
OG0010479	AENJA_01517	APOSJ_46899, APOSJ_11165, APOSJ_11164
OG0010480	AENJA_01613	APOSJ_54405
OG0010481	AENJA_01731	APOSJ_44107, APOSJ_44106
OG0010485	AENJA_03106	APOSJ_53363, APOSJ_44314
OG0010486	AENJA_03193	APOSJ_19749, APOSJ_38066, APOSJ_28679, APOSJ_28676, APOSJ_38067, APOSJ_36595, APOSJ_21777
OG0010487	AENJA_03325	APOSJ_31286
OG0010488	AENJA_03591, AENJA_26432	APOSJ_24335
