Orthogroup	AENJA_ok	DROME
OG0006507	AENJA_04788	DROME11241, DROME13160
OG0006509	AENJA_04936	DROME06735
OG0006510	AENJA_04994	DROME21078
OG0006511	AENJA_05001	DROME02030
OG0006512	AENJA_05769, AENJA_05293	DROME14203
OG0006514	AENJA_21274, AENJA_05458	DROME04973
OG0006515	AENJA_05502	DROME17220
OG0006516	AENJA_05505	DROME07746
OG0006517	AENJA_05578	DROME16077, DROME16076
OG0006518	AENJA_05643	DROME12457
OG0006519	AENJA_05867	DROME10463
OG0006520	AENJA_06121	DROME01601
OG0006522	AENJA_06377	DROME21565, DROME21563, DROME21564
OG0006523	AENJA_06540	DROME13324
OG0006524	AENJA_06594	DROME08322
OG0006525	AENJA_17669	DROME16242
OG0006526	AENJA_07051	DROME10066
OG0006528	AENJA_07246	DROME03901, DROME03902, DROME03900
OG0006530	AENJA_07598	DROME02632
OG0006532	AENJA_07693	DROME18743
OG0006533	AENJA_07742	DROME11744, DROME11742, DROME11745, DROME11743
OG0006535	AENJA_07886	DROME21449, DROME21448
OG0006536	AENJA_07956	DROME00110
OG0006537	AENJA_07985	DROME17569
OG0006538	AENJA_08050	DROME00930
OG0006540	AENJA_08316	DROME04024
OG0006543	AENJA_15795, AENJA_08614	DROME19675
OG0006544	AENJA_08630	DROME08098
OG0006545	AENJA_08841	DROME14793
OG0006546	AENJA_08937, AENJA_22524	DROME03836
OG0006547	AENJA_08999	DROME21566
OG0006549	AENJA_09178	DROME08226
OG0006550	AENJA_09213	DROME12314
OG0006551	AENJA_09272	DROME01560
OG0006552	AENJA_09303	DROME02022
OG0006553	AENJA_09463	DROME06750
OG0006554	AENJA_09668	DROME13465
OG0006556	AENJA_09923	DROME10784
OG0006557	AENJA_09969, AENJA_09970	DROME08144
OG0006560	AENJA_10117	DROME17786
OG0006561	AENJA_10164	DROME15269
OG0006567	AENJA_10471, AENJA_14106	DROME01202
OG0006568	AENJA_10472	DROME05220
OG0006569	AENJA_10690	DROME20993
OG0006570	AENJA_10767	DROME20261
OG0006571	AENJA_10794	DROME05601
OG0006573	AENJA_11033	DROME14640
OG0006574	AENJA_11193	DROME19778
OG0006577	AENJA_23377, AENJA_11258	DROME16628
OG0006578	AENJA_11264	DROME15457
OG0006580	AENJA_11583	DROME00474
OG0006582	AENJA_12464	DROME02599, DROME02598, DROME02600
OG0006583	AENJA_26093, AENJA_16765, AENJA_12483	DROME16903
OG0006584	AENJA_12500	DROME07289
OG0006585	AENJA_12538	DROME00295, DROME00294
OG0006586	AENJA_12567	DROME11738, DROME02891
OG0006587	AENJA_12821	DROME02493
OG0006588	AENJA_12912	DROME21457
OG0006590	AENJA_12964	DROME17574
OG0006593	AENJA_13291	DROME11713
OG0006594	AENJA_13414	DROME12981
OG0006595	AENJA_13536	DROME20933
OG0006596	AENJA_13622	DROME13730, DROME13731
OG0006597	AENJA_13689	DROME19349
OG0006598	AENJA_13737	DROME15235
OG0006599	AENJA_13776	DROME13830, DROME13829
OG0006602	AENJA_14087	DROME18117
OG0006603	AENJA_14155	DROME08268, DROME08267
OG0006604	AENJA_14442	DROME10779
OG0006607	AENJA_14537	DROME06763
OG0006608	AENJA_14551	DROME15074
OG0006609	AENJA_14599	DROME08965
OG0006610	AENJA_14663	DROME00685
OG0006611	AENJA_14698	DROME04706, DROME04707
OG0006612	AENJA_14752	DROME07454
OG0006613	AENJA_14809	DROME02162, DROME02161
OG0006614	AENJA_14867	DROME03471
OG0006615	AENJA_14938	DROME05191
OG0006616	AENJA_14986	DROME04436, DROME04435
OG0006619	AENJA_15520	DROME20837, DROME20836
OG0006621	AENJA_15590	DROME01854
OG0006622	AENJA_15726	DROME13807
OG0006623	AENJA_15760	DROME03084
OG0006625	AENJA_15915	DROME13491
OG0006628	AENJA_16181	DROME04083, DROME04082
OG0006630	AENJA_16229	DROME13179
OG0006631	AENJA_16356	DROME06287
OG0006633	AENJA_16566	DROME10769
OG0006634	AENJA_16574	DROME05352
OG0006635	AENJA_16751	DROME12947
OG0006636	AENJA_16904	DROME02119
OG0006637	AENJA_16936	DROME01008
OG0006638	AENJA_17173	DROME10155
OG0006640	AENJA_17469, AENJA_17468	DROME00615
OG0006642	AENJA_17957	DROME08951
OG0006646	AENJA_18164	DROME15373
OG0006648	AENJA_18295	DROME03907, DROME03908
OG0006649	AENJA_18466	DROME00086
OG0006650	AENJA_18649	DROME04683, DROME04682
OG0006651	AENJA_18736	DROME04694
OG0006653	AENJA_18823	DROME10989, DROME10990
OG0006655	AENJA_18965	DROME18847
OG0006657	AENJA_19172	DROME19456, DROME19455
OG0006658	AENJA_19247	DROME21096
OG0006662	AENJA_19418	DROME19864
OG0006663	AENJA_19913	DROME13134
OG0006664	AENJA_20021	DROME04463
OG0006666	AENJA_20282	DROME07406, DROME07405, DROME07404, DROME07403
OG0006667	AENJA_20411	DROME06736
OG0006668	AENJA_20635	DROME09203, DROME09202, DROME09204
OG0006669	AENJA_20657	DROME09383
OG0006670	AENJA_20698	DROME03282
OG0006673	AENJA_21048	DROME03524
OG0006677	AENJA_21488	DROME21382
OG0006678	AENJA_21492	DROME02009
OG0006679	AENJA_21515	DROME03949, DROME03948
OG0006681	AENJA_21662	DROME07359, DROME07360
OG0006684	AENJA_21920	DROME10607
OG0006686	AENJA_21966	DROME10194
OG0006689	AENJA_22172	DROME16220, DROME06540
OG0006690	AENJA_22269	DROME00556
OG0006691	AENJA_22370, AENJA_22371	DROME16256
OG0006692	AENJA_22551	DROME03538
OG0006694	AENJA_22901	DROME08808
OG0006695	AENJA_23014	DROME15570
OG0006697	AENJA_23078	DROME13987
OG0006698	AENJA_23158	DROME10462, DROME10461
OG0006701	AENJA_23318	DROME00992
OG0006702	AENJA_23319	DROME02407
OG0006703	AENJA_23320	DROME12345
OG0006705	AENJA_23398	DROME10883
OG0006706	AENJA_23532	DROME18775
OG0006707	AENJA_23660	DROME19785
OG0006708	AENJA_23725	DROME07913
OG0006709	AENJA_23753	DROME12082
OG0006710	AENJA_23788	DROME13063, DROME13065, DROME13064
OG0006712	AENJA_24048	DROME09518, DROME09519
OG0006714	AENJA_24177	DROME13246
OG0006717	AENJA_24478	DROME10030
OG0006719	AENJA_24866	DROME11683
OG0006721	AENJA_25013	DROME06897
OG0006722	AENJA_25021	DROME04394
OG0006723	AENJA_25106	DROME17509
OG0006724	AENJA_25107	DROME13169
OG0006725	AENJA_25269	DROME01185
OG0006726	AENJA_25361	DROME11357
OG0006727	AENJA_25527	DROME13434
OG0006728	AENJA_25577	DROME19775
OG0006730	AENJA_25804	DROME10467
OG0006731	AENJA_25830	DROME07141
OG0006732	AENJA_25874, AENJA_25873	DROME16398
OG0006733	AENJA_25909	DROME12191, DROME12192
OG0006734	AENJA_25913	DROME14590
OG0006735	AENJA_25987	DROME21577
OG0006737	AENJA_26062	DROME08119
OG0006739	AENJA_26247	DROME14549
OG0006741	AENJA_26632	DROME13025
OG0006742	AENJA_26658	DROME17425
OG0006826	AENJA_00120	DROME14383
OG0006828	AENJA_00320	DROME08100, DROME08101, DROME21318
OG0006830	AENJA_00399	DROME11906
OG0006832	AENJA_00488	DROME16492, DROME16493
OG0006833	AENJA_00518	DROME06375
OG0006835	AENJA_00594, AENJA_00593	DROME02280, DROME02306
OG0006838	AENJA_07404, AENJA_01046	DROME08307
OG0006842	AENJA_01166	DROME20782
OG0006843	AENJA_01195	DROME06952
OG0006844	AENJA_01201	DROME01743
OG0006845	AENJA_01223	DROME17007
OG0006846	AENJA_01258	DROME08329
OG0006849	AENJA_01449	DROME03499
OG0006851	AENJA_01650	DROME10053
OG0006852	AENJA_01730	DROME13239
OG0006856	AENJA_02009	DROME17826
OG0006857	AENJA_02010	DROME13855
OG0006860	AENJA_02208	DROME20680, DROME20679
OG0006862	AENJA_02464, AENJA_02470	DROME15144
OG0006864	AENJA_02623	DROME02889
OG0006865	AENJA_02658	DROME12006
OG0006868	AENJA_02779	DROME14011, DROME14010
OG0006870	AENJA_03121	DROME14456
OG0006871	AENJA_23057, AENJA_10645, AENJA_03165	DROME13968
OG0006874	AENJA_03384	DROME19509
OG0006875	AENJA_03390	DROME18909
OG0006876	AENJA_23472	DROME04074
OG0006877	AENJA_03567	DROME14060
OG0006878	AENJA_03646	DROME10685, DROME10684
OG0006880	AENJA_03927	DROME13822
OG0006881	AENJA_03938	DROME07121
OG0006882	AENJA_03982	DROME09123
OG0006885	AENJA_04224	DROME10284
OG0006886	AENJA_04283	DROME21253
OG0006887	AENJA_04451	DROME13817
OG0006888	AENJA_04455, AENJA_16366	DROME19638
OG0006889	AENJA_04547	DROME21560, DROME21559
OG0006890	AENJA_04581	DROME08143
OG0006891	AENJA_04660	DROME18748
OG0006892	AENJA_04736	DROME00140
OG0006893	AENJA_04839	DROME12133
OG0006894	AENJA_04847	DROME05303
OG0006895	AENJA_05148	DROME01866
OG0006897	AENJA_05372	DROME19217
OG0006898	AENJA_05379	DROME10588, DROME10587
OG0006900	AENJA_05663	DROME09764, DROME09765
OG0006901	AENJA_05820	DROME11048, DROME14826
OG0006902	AENJA_05960	DROME14332
OG0006905	AENJA_06173	DROME14624, DROME14623
OG0006906	AENJA_06221	DROME15670
OG0006907	AENJA_06242	DROME02137, DROME02136
OG0006908	AENJA_06381	DROME20394
OG0006909	AENJA_06589	DROME06225
OG0006914	AENJA_06926	DROME08141
OG0006918	AENJA_07427	DROME03248
OG0006919	AENJA_07467	DROME06069
OG0006920	AENJA_07564	DROME01129
OG0006924	AENJA_07755	DROME14721
OG0006925	AENJA_07849	DROME11109
OG0006926	AENJA_07851	DROME00053
OG0006927	AENJA_07880	DROME11010
OG0006928	AENJA_07919	DROME19681
OG0006931	AENJA_08049	DROME11546
OG0006932	AENJA_08083	DROME16429
OG0006934	AENJA_08104	DROME00627
OG0006935	AENJA_08143	DROME17600
OG0006936	AENJA_08149	DROME12923
OG0006937	AENJA_08252	DROME00527
OG0006938	AENJA_25925, AENJA_08279	DROME14949
OG0006940	AENJA_08348	DROME19018, DROME19017
OG0006942	AENJA_08411	DROME17406
OG0006943	AENJA_08418	DROME05311, DROME05310, DROME05312
OG0006944	AENJA_08469	DROME07597
OG0006945	AENJA_08489	DROME04092, DROME04093
OG0006946	AENJA_08651	DROME06810
OG0006948	AENJA_08864	DROME10887
OG0006949	AENJA_08970	DROME17510
OG0006951	AENJA_09267	DROME19073
OG0006952	AENJA_09338	DROME11379
OG0006953	AENJA_09368	DROME15970
OG0006954	AENJA_09387	DROME13996, DROME13995
OG0006957	AENJA_09490	DROME16961
OG0006958	AENJA_09561	DROME12297
OG0006959	AENJA_09576	DROME10650
OG0006960	AENJA_09586	DROME21228
OG0006962	AENJA_09772	DROME03277
OG0006964	AENJA_09897	DROME19570
OG0006965	AENJA_09992	DROME01022, DROME14680, DROME01021
OG0006966	AENJA_10045	DROME12638, DROME12639
OG0006967	AENJA_10081	DROME01193
OG0006968	AENJA_10127	DROME19323
OG0006969	AENJA_10132	DROME16910
OG0006970	AENJA_10289	DROME11918
OG0006971	AENJA_10382	DROME11799, DROME11798
OG0006973	AENJA_10893	DROME15580
OG0006975	AENJA_11111	DROME07368
OG0006977	AENJA_11169	DROME16367
OG0006979	AENJA_11435	DROME08887
OG0006980	AENJA_11690	DROME12138
OG0006982	AENJA_11710	DROME16125
OG0006983	AENJA_11791	DROME07189
OG0006984	AENJA_11852	DROME08885
OG0006985	AENJA_12194	DROME14217
OG0006988	AENJA_12529	DROME01608
OG0006989	AENJA_12558	DROME21716, DROME21715, DROME01750
OG0006990	AENJA_12603	DROME10642
OG0006991	AENJA_12675	DROME04692
OG0006992	AENJA_12702, AENJA_16070	DROME13157
OG0006994	AENJA_12854	DROME04632
OG0006995	AENJA_12859	DROME04021
OG0006996	AENJA_12897	DROME01798
OG0006997	AENJA_12913	DROME06801
OG0006998	AENJA_12939	DROME01960
OG0006999	AENJA_12940	DROME11377
OG0007000	AENJA_13108	DROME11064, DROME16292
OG0007001	AENJA_13134	DROME08011
OG0007002	AENJA_13189	DROME07791
OG0007003	AENJA_13349	DROME00287
OG0007005	AENJA_13425	DROME09757
OG0007007	AENJA_13468	DROME00847
OG0007009	AENJA_13674	DROME17681
OG0007010	AENJA_13687	DROME01605
OG0007011	AENJA_13688	DROME20885
OG0007012	AENJA_13835	DROME22023
OG0007013	AENJA_13842	DROME01987
OG0007014	AENJA_13912	DROME08628
OG0007015	AENJA_13940	DROME19728
OG0007016	AENJA_14164	DROME20048
OG0007017	AENJA_14235	DROME16395
OG0007018	AENJA_14287	DROME04944
OG0007022	AENJA_15952, AENJA_14634	DROME14811
OG0007023	AENJA_14641	DROME06431
OG0007024	AENJA_14840	DROME17667, DROME19376
OG0007025	AENJA_14969	DROME04842
OG0007027	AENJA_15130	DROME20714
OG0007028	AENJA_15287	DROME21651
OG0007029	AENJA_15661	DROME01489
OG0007030	AENJA_15706	DROME20793
OG0007032	AENJA_15768	DROME01322
OG0007033	AENJA_15780	DROME18841
OG0007034	AENJA_15916	DROME06058
OG0007035	AENJA_15945	DROME00441, DROME00440
OG0007036	AENJA_15980	DROME10185
OG0007037	AENJA_16026	DROME13026
OG0007039	AENJA_16125	DROME20966, DROME20965
OG0007040	AENJA_16156	DROME02611
OG0007041	AENJA_16190	DROME00583, DROME00582
OG0007042	AENJA_16299	DROME08739
OG0007043	AENJA_19281, AENJA_16342	DROME02534
OG0007044	AENJA_16556	DROME05564
OG0007045	AENJA_16721	DROME00832, DROME14367, DROME14366
OG0007046	AENJA_16840	DROME15728
OG0007047	AENJA_16899	DROME00193, DROME00194
OG0007048	AENJA_16937	DROME01791, DROME19143
OG0007049	AENJA_17013	DROME16917
OG0007050	AENJA_17182	DROME06887
OG0007051	AENJA_17285	DROME15152
OG0007053	AENJA_17379	DROME16115
OG0007054	AENJA_19911	DROME10899
OG0007055	AENJA_17474	DROME01836
OG0007056	AENJA_17650	DROME21912
OG0007057	AENJA_17685	DROME16884
OG0007058	AENJA_17757	DROME16980
OG0007059	AENJA_17918	DROME17512, DROME17511, DROME17513
OG0007061	AENJA_18086	DROME21168
OG0007062	AENJA_18177	DROME01875
OG0007063	AENJA_18189	DROME04000
OG0007068	AENJA_18386	DROME19884
OG0007069	AENJA_18431	DROME19398
OG0007073	AENJA_18861	DROME16763
OG0007074	AENJA_19061	DROME01655
OG0007075	AENJA_19074, AENJA_19073	DROME11946
OG0007081	AENJA_19829	DROME01767, DROME01766
OG0007082	AENJA_19832	DROME01955, DROME01957, DROME01956, DROME01954
OG0007083	AENJA_20083	DROME03474
OG0007084	AENJA_20378	DROME17683, DROME09532
OG0007089	AENJA_20594	DROME12957
OG0007090	AENJA_20659	DROME20794
OG0007091	AENJA_23355, AENJA_20692	DROME06753
OG0007092	AENJA_20784	DROME18902, DROME06271
OG0007093	AENJA_20890	DROME16944
OG0007095	AENJA_21007	DROME11360
OG0007097	AENJA_21089	DROME14761
OG0007098	AENJA_21303	DROME02756
OG0007099	AENJA_21375	DROME16425
OG0007100	AENJA_21409	DROME01519, DROME01520
OG0007102	AENJA_21655, AENJA_26402	DROME07635, DROME09291, DROME09290
OG0007103	AENJA_21675, AENJA_25416	DROME15968, DROME15969
OG0007105	AENJA_21751	DROME03967
OG0007106	AENJA_21772	DROME13665
OG0007107	AENJA_21819	DROME06221
OG0007112	AENJA_22684	DROME21664, DROME21665
OG0007113	AENJA_22726	DROME08212
OG0007114	AENJA_22816	DROME08700
OG0007116	AENJA_22885	DROME18939
OG0007117	AENJA_23028	DROME09414
OG0007118	AENJA_23161	DROME16742
OG0007119	AENJA_23375	DROME02006
OG0007120	AENJA_23378	DROME12932
OG0007121	AENJA_23568	DROME14887
OG0007124	AENJA_23735	DROME19157
OG0007125	AENJA_23965	DROME00216
OG0007126	AENJA_24234	DROME01679
OG0007127	AENJA_24302	DROME14552
OG0007128	AENJA_24308	DROME09591
OG0007129	AENJA_24361	DROME09207, DROME09208
OG0007130	AENJA_24363	DROME03247
OG0007131	AENJA_24469	DROME17642
OG0007132	AENJA_24649	DROME04510
OG0007134	AENJA_24826	DROME13786, DROME13787
OG0007136	AENJA_25014	DROME06497
OG0007137	AENJA_25069	DROME08116
OG0007138	AENJA_25134	DROME13828
OG0007139	AENJA_25183	DROME20628, DROME22010, DROME22009, DROME19837
OG0007140	AENJA_25250	DROME15375, DROME15374
OG0007143	AENJA_25363	DROME02690
OG0007144	AENJA_25491	DROME12565, DROME12567, DROME12566
OG0007145	AENJA_25560	DROME13245
OG0007146	AENJA_25582	DROME11547
OG0007147	AENJA_25613	DROME17710
OG0007150	AENJA_26056	DROME13333
OG0007151	AENJA_26211	DROME07790
OG0007153	AENJA_26504	DROME14766
OG0007154	AENJA_26509	DROME05203
OG0007248	AENJA_00004	DROME21365
OG0007251	AENJA_00324	DROME21854
OG0007253	AENJA_00767	DROME00305
OG0007254	AENJA_00931	DROME17212, DROME17211
OG0007256	AENJA_01044	DROME15121
OG0007258	AENJA_01436, AENJA_11453	DROME03306
OG0007260	AENJA_01550	DROME22107
OG0007261	AENJA_01593	DROME07070
OG0007264	AENJA_02217	DROME04401
OG0007266	AENJA_08462, AENJA_02257	DROME03348
OG0007269	AENJA_02569	DROME10599
OG0007271	AENJA_02740	DROME10780, DROME10781
OG0007274	AENJA_02816	DROME13219
OG0007275	AENJA_02862	DROME08181
OG0007279	AENJA_03339	DROME12978, DROME12980, DROME12979
OG0007280	AENJA_03407	DROME20512
OG0007281	AENJA_03420	DROME11415, DROME11416
OG0007282	AENJA_03431	DROME02027
OG0007288	AENJA_03747	DROME07470
OG0007291	AENJA_03983	DROME13803
OG0007292	AENJA_04105	DROME04984
OG0007293	AENJA_04149	DROME10696
OG0007296	AENJA_04461	DROME06821
OG0007298	AENJA_04527	DROME03253
OG0007299	AENJA_04574	DROME20621
OG0007300	AENJA_04647	DROME05437
OG0007301	AENJA_04686	DROME00949
OG0007302	AENJA_04963	DROME10695
OG0007303	AENJA_05104	DROME16338
OG0007304	AENJA_05122	DROME05565
OG0007305	AENJA_05241	DROME06380
OG0007306	AENJA_05277	DROME09353
OG0007307	AENJA_05325	DROME21844
OG0007309	AENJA_05768	DROME00052
OG0007312	AENJA_05894	DROME15097
OG0007313	AENJA_10867, AENJA_06071	DROME10641
OG0007316	AENJA_06485, AENJA_20879	DROME03218
OG0007317	AENJA_06549	DROME05767
OG0007319	AENJA_06656	DROME02096
OG0007321	AENJA_06818	DROME14886
OG0007322	AENJA_06900	DROME01656
OG0007323	AENJA_06960	DROME06979
OG0007325	AENJA_07023	DROME00772
OG0007327	AENJA_07205	DROME08891
OG0007330	AENJA_07724	DROME06616
OG0007331	AENJA_07941, AENJA_07938	DROME00081
OG0007332	AENJA_07980	DROME15822
OG0007333	AENJA_08327	DROME16724
OG0007334	AENJA_08344, AENJA_10683	DROME14550
OG0007335	AENJA_08730	DROME20744
OG0007336	AENJA_08744	DROME19792
OG0007339	AENJA_08839	DROME15967
OG0007340	AENJA_08960	DROME01190
OG0007341	AENJA_08963	DROME11695
OG0007342	AENJA_09009	DROME20920, DROME20921
OG0007343	AENJA_09011	DROME05240
OG0007344	AENJA_18427, AENJA_09089	DROME20098
OG0007345	AENJA_09249	DROME03586
OG0007347	AENJA_09485	DROME13215
OG0007349	AENJA_09661	DROME04078
OG0007351	AENJA_09717	DROME10598
OG0007352	AENJA_09848	DROME21703
OG0007354	AENJA_10138	DROME05477, DROME05476
OG0007355	AENJA_10292, AENJA_10291	DROME17231
OG0007356	AENJA_10363	DROME08592
OG0007357	AENJA_10365	DROME00169
OG0007358	AENJA_10512	DROME20269, DROME20268
OG0007359	AENJA_10652	DROME19146
OG0007360	AENJA_10766	DROME19459
OG0007361	AENJA_10793	DROME13934
OG0007363	AENJA_10957	DROME13676
OG0007364	AENJA_10959	DROME21809
OG0007365	AENJA_10977	DROME04793
OG0007366	AENJA_11206	DROME08151
OG0007367	AENJA_11272	DROME04903
OG0007368	AENJA_11301	DROME12399
OG0007370	AENJA_11425	DROME03968
OG0007371	AENJA_11627	DROME02186
OG0007374	AENJA_11711	DROME19817, DROME06981, DROME06980
OG0007375	AENJA_12896, AENJA_17943, AENJA_11754	DROME20148
OG0007376	AENJA_11779	DROME12395
OG0007377	AENJA_11839	DROME11841
OG0007378	AENJA_11927	DROME12005
OG0007379	AENJA_12106	DROME14877
OG0007382	AENJA_12498	DROME00478
OG0007383	AENJA_12505	DROME15992, DROME15994, DROME15993
OG0007385	AENJA_12739	DROME05965
OG0007386	AENJA_12898	DROME08936
OG0007387	AENJA_12902	DROME11857
OG0007388	AENJA_13027	DROME07430
OG0007389	AENJA_13187	DROME20485
OG0007391	AENJA_13207	DROME08685, DROME08686
OG0007393	AENJA_13334	DROME14294
OG0007394	AENJA_13338	DROME19789
OG0007395	AENJA_13363	DROME15690
OG0007396	AENJA_13626	DROME11407
OG0007397	AENJA_13692	DROME14953
OG0007399	AENJA_14225	DROME04756
OG0007400	AENJA_14239	DROME05763
OG0007401	AENJA_14395	DROME20204
OG0007403	AENJA_14745	DROME05771
OG0007405	AENJA_15366	DROME10897, DROME10896
OG0007407	AENJA_15377	DROME09567
OG0007408	AENJA_15439	DROME15350, DROME15352
OG0007409	AENJA_15440	DROME12956
OG0007411	AENJA_15681	DROME09875
OG0007412	AENJA_15771	DROME16298
OG0007413	AENJA_15882	DROME04023
OG0007414	AENJA_16065	DROME09035, DROME09036
OG0007416	AENJA_16466	DROME19013, DROME13286
OG0007417	AENJA_16596	DROME06465
OG0007418	AENJA_20071, AENJA_16895	DROME19454, DROME19453
OG0007419	AENJA_16935	DROME15814
OG0007421	AENJA_17319	DROME18796
OG0007422	AENJA_17772	DROME18166, DROME18165
OG0007423	AENJA_17845	DROME21225
OG0007424	AENJA_17849	DROME15021
OG0007425	AENJA_17864	DROME18621
OG0007427	AENJA_18085	DROME13387
OG0007431	AENJA_19346	DROME18094
OG0007432	AENJA_19403, AENJA_19402	DROME11099
OG0007433	AENJA_19654	DROME15002, DROME15003
OG0007436	AENJA_19801	DROME02160
OG0007438	AENJA_20029	DROME05724
OG0007439	AENJA_20396	DROME11359
OG0007442	AENJA_20655	DROME17214
OG0007445	AENJA_20821	DROME12184, DROME12185
OG0007446	AENJA_20884	DROME18838
OG0007451	AENJA_21528	DROME01044
OG0007452	AENJA_21651	DROME05562
OG0007453	AENJA_21726	DROME08632, DROME08631
OG0007454	AENJA_21740	DROME01936
OG0007455	AENJA_21828	DROME05407
OG0007456	AENJA_21979	DROME08553
OG0007457	AENJA_22032	DROME09037
OG0007458	AENJA_22067	DROME06115
OG0007459	AENJA_22258	DROME15675
OG0007460	AENJA_22264	DROME11931
OG0007461	AENJA_22317	DROME04326
OG0007462	AENJA_22556	DROME09094
OG0007463	AENJA_22661	DROME11508
OG0007470	AENJA_23296	DROME12837, DROME12836, DROME04638
OG0007472	AENJA_23719	DROME12085
OG0007473	AENJA_23755	DROME00942
OG0007476	AENJA_24225	DROME01998
OG0007477	AENJA_24292	DROME18579
OG0007478	AENJA_24685	DROME11578
OG0007480	AENJA_24812	DROME01310
OG0007481	AENJA_24944	DROME06787
OG0007482	AENJA_25120	DROME19386
OG0007483	AENJA_25192	DROME16379
OG0007484	AENJA_25231	DROME13008
OG0007488	AENJA_26049	DROME15720
OG0007490	AENJA_26187	DROME19319, DROME05428
OG0007491	AENJA_26237	DROME16108
OG0007492	AENJA_26511	DROME03070
OG0007493	AENJA_26529	DROME06082
OG0007495	AENJA_26715	DROME21169
OG0007496	AENJA_26719	DROME02361
OG0007498	AENJA_26807	DROME07302
OG0007586	AENJA_00380	DROME07523
OG0007589	AENJA_00571	DROME13237
OG0007590	AENJA_24958, AENJA_00697	DROME16134
OG0007591	AENJA_01019	DROME03303
OG0007592	AENJA_01059	DROME04907
OG0007594	AENJA_01198	DROME21320
OG0007597	AENJA_01698	DROME11734
OG0007598	AENJA_01726	DROME18070
OG0007605	AENJA_02353	DROME04308
OG0007610	AENJA_02817	DROME11054, DROME13702
OG0007613	AENJA_03179	DROME00786
OG0007615	AENJA_03386	DROME16992
OG0007616	AENJA_03409	DROME01134
OG0007619	AENJA_03762	DROME13917
OG0007621	AENJA_03833	DROME07475
OG0007624	AENJA_04295	DROME22076
OG0007626	AENJA_04777	DROME17034
