Orthogroup	AENJA_ok	SACKO_ok
OG0007808	AENJA_25757	SACKO_25440
OG0007809	AENJA_25815	SACKO_10593
OG0007810	AENJA_25829	SACKO_23665
OG0007811	AENJA_26163	SACKO_30681
OG0007812	AENJA_26416	SACKO_15371
OG0007813	AENJA_26599	SACKO_16286
OG0007814	AENJA_26751	SACKO_25945
OG0007815	AENJA_26766	SACKO_10372
OG0007907	AENJA_00085	SACKO_07922
OG0007908	AENJA_00151	SACKO_04919
OG0007909	AENJA_12258	SACKO_31773
OG0007909	AENJA_17633, AENJA_25767, AENJA_21182, AENJA_05045, AENJA_00821, AENJA_22917, AENJA_26476, AENJA_12448, AENJA_14848, AENJA_25325, AENJA_22143, AENJA_25074, AENJA_12799, AENJA_03000, AENJA_00167, AENJA_14489, AENJA_17658, AENJA_19994, AENJA_14596	SACKO_17530, SACKO_16804
OG0007910	AENJA_06981	SACKO_27680
OG0007910	AENJA_10599, AENJA_25348	SACKO_04791
OG0007911	AENJA_00247	SACKO_26226
OG0007912	AENJA_00261	SACKO_14468
OG0007913	AENJA_00322	SACKO_15777
OG0007915	AENJA_00437	SACKO_22534
OG0007916	AENJA_00507	SACKO_16673
OG0007917	AENJA_00555	SACKO_21201
OG0007918	AENJA_00566	SACKO_10285
OG0007920	AENJA_00706	SACKO_12056
OG0007921	AENJA_00713	SACKO_04852
OG0007922	AENJA_00733	SACKO_32448
OG0007924	AENJA_00993	SACKO_29201
OG0007925	AENJA_01050, AENJA_01051	SACKO_24172
OG0007926	AENJA_01125	SACKO_22090
OG0007927	AENJA_01458	SACKO_26457
OG0007928	AENJA_01314	SACKO_01186
OG0007929	AENJA_01377	SACKO_26800
OG0007930	AENJA_05381	SACKO_25167
OG0007932	AENJA_01753	SACKO_08501
OG0007933	AENJA_02051	SACKO_11881
OG0007934	AENJA_02342	SACKO_27739
OG0007935	AENJA_02345	SACKO_23767
OG0007936	AENJA_02595	SACKO_15169
OG0007937	AENJA_02784	SACKO_33970
OG0007938	AENJA_02811	SACKO_28883
OG0007939	AENJA_03083, AENJA_13491	SACKO_27931
OG0007940	AENJA_03128	SACKO_20460
OG0007941	AENJA_03147	SACKO_28903
OG0007942	AENJA_03272	SACKO_20830
OG0007943	AENJA_03467	SACKO_19871
OG0007944	AENJA_03606	SACKO_24229
OG0007945	AENJA_03801	SACKO_29127
OG0007946	AENJA_03832	SACKO_00895
OG0007947	AENJA_04228	SACKO_24487
OG0007948	AENJA_04332	SACKO_04422
OG0007950	AENJA_26320	SACKO_06856, SACKO_18336, SACKO_06857
OG0007951	AENJA_04818	SACKO_15503
OG0007952	AENJA_04832	SACKO_28506
OG0007953	AENJA_04939	SACKO_33599
OG0007954	AENJA_05279	SACKO_18934
OG0007955	AENJA_05489	SACKO_05195
OG0007956	AENJA_05510	SACKO_11838
OG0007957	AENJA_05563	SACKO_18987
OG0007958	AENJA_05678	SACKO_29325
OG0007959	AENJA_23496	SACKO_09778
OG0007960	AENJA_06056	SACKO_16219
OG0007961	AENJA_06200, AENJA_16860	SACKO_22313
OG0007962	AENJA_06266	SACKO_06762
OG0007964	AENJA_06717	SACKO_33321
OG0007965	AENJA_07054	SACKO_09937
OG0007966	AENJA_07217	SACKO_19681
OG0007967	AENJA_15664, AENJA_07274, AENJA_07275	SACKO_30163
OG0007968	AENJA_07308	SACKO_18405
OG0007969	AENJA_07425	SACKO_18151
OG0007970	AENJA_07816	SACKO_18418
OG0007971	AENJA_07915	SACKO_08459
OG0007972	AENJA_08033	SACKO_07982
OG0007973	AENJA_08075	SACKO_01192
OG0007974	AENJA_08318	SACKO_16314
OG0007975	AENJA_08715	SACKO_20952
OG0007976	AENJA_08860	SACKO_01022
OG0007977	AENJA_08865	SACKO_01030
OG0007978	AENJA_09030	SACKO_25531
OG0007979	AENJA_09318	SACKO_19788
OG0007980	AENJA_09355	SACKO_33436
OG0007981	AENJA_09647, AENJA_24645	SACKO_14019
OG0007983	AENJA_10038	SACKO_13273
OG0007984	AENJA_10051	SACKO_26131
OG0007985	AENJA_10225	SACKO_27140
OG0007986	AENJA_10340	SACKO_21304
OG0007987	AENJA_10379	SACKO_04464
OG0007988	AENJA_10830	SACKO_33889
OG0007990	AENJA_10859	SACKO_19022
OG0007991	AENJA_10934	SACKO_32379
OG0007992	AENJA_11203	SACKO_31876
OG0007993	AENJA_11287	SACKO_25754
OG0007994	AENJA_11379	SACKO_01285
OG0007995	AENJA_11500	SACKO_19034
OG0007996	AENJA_11555	SACKO_22351
OG0007997	AENJA_11624	SACKO_09376
OG0007998	AENJA_18597	SACKO_27924
OG0007999	AENJA_12234	SACKO_32499
OG0008000	AENJA_12523	SACKO_19762
OG0008001	AENJA_12599	SACKO_01719, SACKO_27673
OG0008002	AENJA_12792	SACKO_11260
OG0008003	AENJA_13113	SACKO_02140
OG0008004	AENJA_13236	SACKO_05250
OG0008006	AENJA_13422	SACKO_30331
OG0008007	AENJA_13516	SACKO_08634
OG0008008	AENJA_13549	SACKO_05696
OG0008009	AENJA_13677	SACKO_23976
OG0008010	AENJA_13702	SACKO_03312
OG0008011	AENJA_13712	SACKO_30693
OG0008012	AENJA_13763	SACKO_33385
OG0008013	AENJA_13764	SACKO_12890
OG0008014	AENJA_13875	SACKO_28685
OG0008016	AENJA_14093	SACKO_22465
OG0008017	AENJA_14642	SACKO_25444
OG0008018	AENJA_14739	SACKO_12472
OG0008019	AENJA_14792	SACKO_18958
OG0008020	AENJA_14835	SACKO_17703
OG0008021	AENJA_14875	SACKO_12859
OG0008022	AENJA_14929	SACKO_23265
OG0008023	AENJA_14935	SACKO_09605
OG0008024	AENJA_14990	SACKO_31115
OG0008025	AENJA_15451	SACKO_09938
OG0008026	AENJA_15525	SACKO_26962
OG0008027	AENJA_15598	SACKO_03520
OG0008028	AENJA_15742	SACKO_11437
OG0008029	AENJA_15949	SACKO_16774
OG0008030	AENJA_16003	SACKO_07101
OG0008031	AENJA_16038	SACKO_23288
OG0008032	AENJA_16210	SACKO_10640
OG0008033	AENJA_16424	SACKO_06544
OG0008034	AENJA_16430, AENJA_20650	SACKO_30798, SACKO_16060, SACKO_10873
OG0008036	AENJA_16682	SACKO_10626
OG0008037	AENJA_16697	SACKO_32248
OG0008038	AENJA_16974	SACKO_02408
OG0008039	AENJA_17386	SACKO_29719
OG0008040	AENJA_17581	SACKO_13868
OG0008041	AENJA_18132	SACKO_13353
OG0008042	AENJA_18630	SACKO_02677
OG0008044	AENJA_19162	SACKO_15507, SACKO_15501
OG0008045	AENJA_19218	SACKO_15996
OG0008046	AENJA_19488	SACKO_16152
OG0008047	AENJA_19880	SACKO_26475
OG0008048	AENJA_20241	SACKO_25071
OG0008049	AENJA_20688	SACKO_05453
OG0008050	AENJA_20740	SACKO_11709
OG0008051	AENJA_20858	SACKO_31677
OG0008052	AENJA_21000	SACKO_22237
OG0008053	AENJA_21398	SACKO_21137
OG0008054	AENJA_21562	SACKO_06880
OG0008055	AENJA_21571	SACKO_23623
OG0008056	AENJA_21612	SACKO_13916
OG0008057	AENJA_21692	SACKO_28460
OG0008058	AENJA_21768	SACKO_30522
OG0008059	AENJA_21844	SACKO_29539
OG0008060	AENJA_21856	SACKO_05867, SACKO_05879
OG0008061	AENJA_21931	SACKO_02916
OG0008062	AENJA_21983	SACKO_11741
OG0008063	AENJA_22028	SACKO_13242
OG0008064	AENJA_22298	SACKO_13518
OG0008065	AENJA_22503	SACKO_15448
OG0008066	AENJA_22565	SACKO_22466
OG0008067	AENJA_22996	SACKO_13666
OG0008068	AENJA_23036	SACKO_30643
OG0008069	AENJA_23295	SACKO_27016
OG0008070	AENJA_23324	SACKO_06486
OG0008071	AENJA_23380	SACKO_18137
OG0008072	AENJA_23402	SACKO_26658
OG0008073	AENJA_23533	SACKO_08199
OG0008074	AENJA_23838	SACKO_25720
OG0008075	AENJA_24721	SACKO_09513
OG0008076	AENJA_24761	SACKO_18740
OG0008077	AENJA_24893	SACKO_20446
OG0008078	AENJA_24980	SACKO_11233
OG0008079	AENJA_25100	SACKO_29403
OG0008080	AENJA_25141	SACKO_32169
OG0008081	AENJA_25170	SACKO_26746
OG0008082	AENJA_25191	SACKO_08140
OG0008083	AENJA_25219	SACKO_14639
OG0008084	AENJA_25324	SACKO_18088
OG0008085	AENJA_25493	SACKO_21853
OG0008086	AENJA_25596	SACKO_07073
OG0008087	AENJA_25872	SACKO_06410
OG0008088	AENJA_25970	SACKO_17449, SACKO_09155
OG0008089	AENJA_26262, AENJA_26264	SACKO_25219, SACKO_23693
OG0008090	AENJA_26607	SACKO_14935
OG0008091	AENJA_26699	SACKO_03776
OG0008092	AENJA_26787	SACKO_08858
OG0008196	AENJA_00317	SACKO_09687
OG0008197	AENJA_00414	SACKO_13613, SACKO_19278, SACKO_00908
OG0008198	AENJA_22905, AENJA_00866	SACKO_00646
OG0008199	AENJA_01001	SACKO_30638
OG0008200	AENJA_01010, AENJA_14827, AENJA_24557	SACKO_20524
OG0008200	AENJA_08255	SACKO_02141, SACKO_10036, SACKO_08235
OG0008201	AENJA_01208	SACKO_26429
OG0008202	AENJA_01325	SACKO_14808
OG0008203	AENJA_01357	SACKO_21692
OG0008204	AENJA_01376	SACKO_19948, SACKO_18777
OG0008205	AENJA_01532	SACKO_03974
OG0008206	AENJA_11972, AENJA_01666	SACKO_32907
OG0008208	AENJA_01852	SACKO_07952
OG0008210	AENJA_26285, AENJA_20574, AENJA_20572, AENJA_01882, AENJA_01885, AENJA_23388, AENJA_23385, AENJA_24143, AENJA_13053, AENJA_04326, AENJA_15362, AENJA_23338, AENJA_19925, AENJA_21746, AENJA_12399, AENJA_26283	SACKO_25202
OG0008211	AENJA_01948	SACKO_17251
OG0008212	AENJA_02202, AENJA_17139	SACKO_10401
OG0008213	AENJA_02352	SACKO_30790
OG0008215	AENJA_02474	SACKO_01938
OG0008216	AENJA_02643	SACKO_03841
OG0008217	AENJA_03020	SACKO_06740
OG0008218	AENJA_03029	SACKO_22107
OG0008219	AENJA_03031	SACKO_24484
OG0008220	AENJA_03211	SACKO_06870, SACKO_06797
OG0008221	AENJA_03408	SACKO_19665
OG0008222	AENJA_03415	SACKO_24106
OG0008223	AENJA_03483	SACKO_16674, SACKO_13005
OG0008224	AENJA_03538	SACKO_26776
OG0008225	AENJA_03573	SACKO_02376, SACKO_08273
OG0008227	AENJA_03715	SACKO_26035
OG0008228	AENJA_03787	SACKO_28438
OG0008229	AENJA_03931	SACKO_22572
OG0008230	AENJA_04035	SACKO_26842
OG0008231	AENJA_04312	SACKO_03382
OG0008232	AENJA_04401	SACKO_00063
OG0008233	AENJA_12508, AENJA_04737	SACKO_00644
OG0008234	AENJA_04854	SACKO_28776
OG0008235	AENJA_05077	SACKO_12572
OG0008236	AENJA_05551	SACKO_17189
OG0008237	AENJA_05577	SACKO_22871
OG0008238	AENJA_05620	SACKO_29019
OG0008239	AENJA_05646	SACKO_29669
OG0008240	AENJA_05677	SACKO_29307
OG0008241	AENJA_05722	SACKO_27303
OG0008242	AENJA_05732	SACKO_14538
OG0008243	AENJA_05790	SACKO_14032
OG0008244	AENJA_05897	SACKO_23501
OG0008245	AENJA_05910	SACKO_33275
OG0008246	AENJA_06048	SACKO_29156
OG0008247	AENJA_06106	SACKO_25554
OG0008248	AENJA_06229	SACKO_00557, SACKO_14503, SACKO_18191, SACKO_24670, SACKO_11952, SACKO_26601, SACKO_15188, SACKO_15985, SACKO_12554, SACKO_07651
OG0008249	AENJA_06670	SACKO_23195
OG0008250	AENJA_06779	SACKO_12095
OG0008251	AENJA_06866	SACKO_22882
OG0008252	AENJA_06985	SACKO_11641
OG0008253	AENJA_07477	SACKO_01081
OG0008254	AENJA_07508	SACKO_22413
OG0008255	AENJA_07942	SACKO_27262, SACKO_27242
OG0008256	AENJA_08183	SACKO_12462
OG0008258	AENJA_08403	SACKO_00671
OG0008259	AENJA_08568	SACKO_18354
OG0008260	AENJA_08627	SACKO_02102, SACKO_28251
OG0008261	AENJA_08637	SACKO_14482
OG0008262	AENJA_08652	SACKO_22769
OG0008263	AENJA_08668	SACKO_11998
OG0008264	AENJA_08758	SACKO_11849
OG0008265	AENJA_09054	SACKO_23421
OG0008266	AENJA_13356	SACKO_11268
OG0008267	AENJA_09216	SACKO_16208
OG0008268	AENJA_09330	SACKO_08079
OG0008269	AENJA_09331	SACKO_08080
OG0008270	AENJA_09342	SACKO_16397
OG0008271	AENJA_09398	SACKO_19679
OG0008272	AENJA_09453	SACKO_03563
OG0008273	AENJA_09471	SACKO_02139
OG0008274	AENJA_09504	SACKO_23409, SACKO_23459
OG0008275	AENJA_09593	SACKO_29518
OG0008277	AENJA_09854	SACKO_17393
OG0008278	AENJA_09972	SACKO_08579
OG0008278	AENJA_09971	SACKO_08569
OG0008279	AENJA_10024	SACKO_11351
OG0008280	AENJA_10050	SACKO_26138
OG0008281	AENJA_10162	SACKO_09080
OG0008282	AENJA_10248	SACKO_14719
OG0008283	AENJA_10286	SACKO_20114
OG0008284	AENJA_10377	SACKO_29246, SACKO_24601, SACKO_04447
OG0008285	AENJA_10649	SACKO_25777
OG0008286	AENJA_10651	SACKO_13441
OG0008288	AENJA_10917	SACKO_31093
OG0008289	AENJA_10942	SACKO_11740
OG0008290	AENJA_10991	SACKO_06339
OG0008291	AENJA_10998	SACKO_19274
OG0008292	AENJA_11346	SACKO_04504
OG0008293	AENJA_11450	SACKO_15843
OG0008294	AENJA_11713	SACKO_16631
OG0008295	AENJA_16657, AENJA_11908	SACKO_04016
OG0008296	AENJA_11913	SACKO_11128
OG0008297	AENJA_12037	SACKO_29550
OG0008299	AENJA_12113	SACKO_03025
OG0008300	AENJA_12144	SACKO_18567
OG0008301	AENJA_12441	SACKO_30269
OG0008303	AENJA_12536	SACKO_17946
OG0008304	AENJA_12570	SACKO_22118
OG0008305	AENJA_12858	SACKO_33157
OG0008306	AENJA_12994, AENJA_12995	SACKO_26684
OG0008307	AENJA_13011	SACKO_04416
OG0008308	AENJA_13121	SACKO_18532
OG0008309	AENJA_13239	SACKO_15838
OG0008310	AENJA_17000, AENJA_20403, AENJA_16998, AENJA_19104, AENJA_22950, AENJA_13283	SACKO_08669, SACKO_08674
OG0008311	AENJA_13375	SACKO_09160
OG0008312	AENJA_13879	SACKO_24913
OG0008313	AENJA_13915	SACKO_28750
OG0008314	AENJA_14054	SACKO_33386
OG0008316	AENJA_14601	SACKO_09926
OG0008317	AENJA_14783	SACKO_22799
OG0008318	AENJA_14785	SACKO_29977
OG0008319	AENJA_14790	SACKO_05521
OG0008321	AENJA_15203	SACKO_15627
OG0008321	AENJA_17446	SACKO_31079
OG0008322	AENJA_15312, AENJA_17305	SACKO_21256
OG0008322	AENJA_15311	SACKO_19693
OG0008323	AENJA_15382	SACKO_04576
OG0008324	AENJA_15588	SACKO_24513
OG0008325	AENJA_15718, AENJA_15717	SACKO_15873
OG0008326	AENJA_15744	SACKO_18259
OG0008327	AENJA_15788	SACKO_15296
OG0008328	AENJA_15866	SACKO_06809
OG0008329	AENJA_16020	SACKO_06647
OG0008330	AENJA_16127	SACKO_22204
OG0008331	AENJA_16317	SACKO_09134
OG0008332	AENJA_16512	SACKO_20532
OG0008333	AENJA_16988	SACKO_22323
OG0008334	AENJA_16992	SACKO_13414
OG0008335	AENJA_17118	SACKO_32723
OG0008336	AENJA_17129	SACKO_23716
OG0008337	AENJA_17300	SACKO_00845
OG0008339	AENJA_17825	SACKO_11311
OG0008340	AENJA_18345	SACKO_10853
OG0008341	AENJA_18514	SACKO_17044
OG0008343	AENJA_18563	SACKO_31714
OG0008345	AENJA_18699	SACKO_00206
OG0008346	AENJA_18767	SACKO_07850
OG0008347	AENJA_18947	SACKO_18606
OG0008348	AENJA_19233	SACKO_27591
OG0008349	AENJA_19677	SACKO_19789
OG0008350	AENJA_19686	SACKO_18100
OG0008351	AENJA_19747	SACKO_02050
OG0008352	AENJA_19927	SACKO_08714
OG0008353	AENJA_19936	SACKO_23423
OG0008354	AENJA_20279	SACKO_05543, SACKO_22015
OG0008355	AENJA_20829	SACKO_09388
OG0008356	AENJA_25615, AENJA_20990	SACKO_13482
OG0008357	AENJA_21156	SACKO_01851
OG0008358	AENJA_21304	SACKO_17400
OG0008359	AENJA_21350	SACKO_01677
OG0008360	AENJA_21540	SACKO_16409
OG0008361	AENJA_21933	SACKO_28899
OG0008363	AENJA_22641	SACKO_04760
OG0008364	AENJA_23223	SACKO_24113
OG0008365	AENJA_23252	SACKO_19452
OG0008366	AENJA_23409	SACKO_34076
OG0008367	AENJA_23708	SACKO_05986
OG0008368	AENJA_23984	SACKO_17270
OG0008369	AENJA_24036	SACKO_05405, SACKO_13146
OG0008370	AENJA_24205	SACKO_21037, SACKO_13974
OG0008371	AENJA_24359	SACKO_02279
OG0008373	AENJA_24428	SACKO_33144
OG0008374	AENJA_25266	SACKO_27538
OG0008376	AENJA_25448	SACKO_10675
OG0008377	AENJA_25580	SACKO_12918
OG0008378	AENJA_25875	SACKO_10377
OG0008380	AENJA_25998	SACKO_02033
OG0008381	AENJA_26202	SACKO_07159
OG0008382	AENJA_26241	SACKO_29648
OG0008383	AENJA_26281	SACKO_02076
OG0008384	AENJA_26604	SACKO_16265
OG0008386	AENJA_26631	SACKO_27472
OG0008387	AENJA_26702	SACKO_33021
OG0008388	AENJA_26785	SACKO_32385
OG0008507	AENJA_00318	SACKO_11856
OG0008509	AENJA_00544	SACKO_34165
OG0008510	AENJA_00578	SACKO_02740, SACKO_09603, SACKO_21587, SACKO_07399, SACKO_21704, SACKO_17145, SACKO_17594, SACKO_14645, SACKO_16749, SACKO_03237, SACKO_09350, SACKO_26496, SACKO_00282
OG0008511	AENJA_09211, AENJA_03674, AENJA_01859, AENJA_05346, AENJA_22949, AENJA_04950, AENJA_00622, AENJA_21063, AENJA_17332, AENJA_03597, AENJA_01922, AENJA_14760, AENJA_12130, AENJA_23451, AENJA_16050, AENJA_14613, AENJA_14126, AENJA_10354, AENJA_10556, AENJA_20197, AENJA_04801	SACKO_05428
OG0008512	AENJA_00753	SACKO_27473
OG0008514	AENJA_01000	SACKO_30655
OG0008515	AENJA_23531	SACKO_00968
OG0008516	AENJA_01225	SACKO_01041
OG0008517	AENJA_07266, AENJA_01274, AENJA_14404, AENJA_16578, AENJA_25655, AENJA_04917	SACKO_31656
OG0008519	AENJA_01960	SACKO_16908
OG0008521	AENJA_02117	SACKO_18843, SACKO_27103, SACKO_04526
OG0008521	AENJA_21783, AENJA_21785	SACKO_11837
OG0008522	AENJA_02195	SACKO_23868, SACKO_23849, SACKO_23865
OG0008524	AENJA_03437	SACKO_18249
OG0008526	AENJA_03570	SACKO_18162
OG0008528	AENJA_03759	SACKO_33117
OG0008529	AENJA_04298	SACKO_14807
OG0008530	AENJA_04370	SACKO_05849
OG0008531	AENJA_04402	SACKO_22344, SACKO_33747
OG0008532	AENJA_04571	SACKO_06309
OG0008533	AENJA_04666	SACKO_33065
OG0008534	AENJA_05019	SACKO_27269
OG0008535	AENJA_05023	SACKO_06283
OG0008536	AENJA_09792	SACKO_19691
OG0008537	AENJA_05331, AENJA_05330	SACKO_10411
OG0008538	AENJA_05378, AENJA_19445	SACKO_01909
OG0008539	AENJA_05486	SACKO_17926
OG0008540	AENJA_05568	SACKO_15517
OG0008541	AENJA_05622	SACKO_08299
OG0008542	AENJA_05813	SACKO_11862
OG0008543	AENJA_06054	SACKO_30176
OG0008544	AENJA_06389	SACKO_10542
OG0008545	AENJA_06390	SACKO_10539
OG0008546	AENJA_06435	SACKO_00283
OG0008547	AENJA_06697	SACKO_28850
OG0008549	AENJA_07473	SACKO_08870
OG0008550	AENJA_07554	SACKO_20311
OG0008551	AENJA_07562, AENJA_07569	SACKO_03644
OG0008552	AENJA_07719	SACKO_17324
OG0008555	AENJA_08099	SACKO_10140
OG0008556	AENJA_08409, AENJA_19340	SACKO_00676
OG0008557	AENJA_08760	SACKO_29463
OG0008558	AENJA_09242	SACKO_10704
OG0008560	AENJA_09842	SACKO_05726
OG0008561	AENJA_09967	SACKO_07140
OG0008562	AENJA_19559, AENJA_10327	SACKO_29519
OG0008563	AENJA_10384	SACKO_03275
OG0008564	AENJA_10469, AENJA_14179	SACKO_02849
OG0008565	AENJA_10798	SACKO_32260
OG0008567	AENJA_10928	SACKO_02264, SACKO_32409
OG0008569	AENJA_11178	SACKO_03846, SACKO_15981
OG0008570	AENJA_11204	SACKO_04501
OG0008571	AENJA_11214	SACKO_29016, SACKO_29012
OG0008572	AENJA_11295	SACKO_20783
OG0008573	AENJA_11526	SACKO_17995
OG0008574	AENJA_11798	SACKO_08771
OG0008575	AENJA_11846	SACKO_03588
OG0008576	AENJA_12071	SACKO_02684
OG0008578	AENJA_12374	SACKO_13387
OG0008579	AENJA_12437	SACKO_21530
OG0008580	AENJA_12554	SACKO_11490
OG0008581	AENJA_12562	SACKO_11431, SACKO_11433, SACKO_22520, SACKO_22525, SACKO_31753, SACKO_08159, SACKO_08068, SACKO_07495, SACKO_04728, SACKO_00541
OG0008582	AENJA_12734	SACKO_02654
OG0008583	AENJA_12791	SACKO_11273
OG0008584	AENJA_13149	SACKO_32455, SACKO_25120, SACKO_30872, SACKO_25584, SACKO_08417, SACKO_30573
OG0008584	AENJA_13150, AENJA_16707	SACKO_03310, SACKO_09433
OG0008586	AENJA_13261	SACKO_31443, SACKO_09697
OG0008587	AENJA_13578	SACKO_01377
OG0008588	AENJA_13917	SACKO_24478
OG0008589	AENJA_14580	SACKO_32031
OG0008590	AENJA_14290	SACKO_22045
OG0008591	AENJA_14308	SACKO_18101
OG0008592	AENJA_14483	SACKO_27409
OG0008593	AENJA_14585	SACKO_33732
OG0008595	AENJA_14825	SACKO_27336
OG0008596	AENJA_14880	SACKO_12881
OG0008597	AENJA_15095	SACKO_25079
OG0008599	AENJA_15360	SACKO_16573
OG0008600	AENJA_15422	SACKO_03734
OG0008601	AENJA_16193	SACKO_14552
OG0008602	AENJA_16318	SACKO_20442
OG0008603	AENJA_16664	SACKO_25142
OG0008604	AENJA_16683	SACKO_04230
OG0008605	AENJA_16741	SACKO_24073
OG0008607	AENJA_16928	SACKO_20106
OG0008608	AENJA_17810	SACKO_03816
OG0008609	AENJA_17846	SACKO_19619
OG0008610	AENJA_17913	SACKO_11397
OG0008611	AENJA_17945	SACKO_08832
OG0008612	AENJA_17949	SACKO_16021
OG0008613	AENJA_18131	SACKO_21870
OG0008614	AENJA_18225	SACKO_15340
OG0008616	AENJA_18680, AENJA_18679	SACKO_21303, SACKO_21299
OG0008617	AENJA_19004	SACKO_32528
OG0008618	AENJA_19021	SACKO_16210
OG0008620	AENJA_19257	SACKO_29275
OG0008623	AENJA_20206	SACKO_29801
OG0008624	AENJA_20222	SACKO_15588
OG0008625	AENJA_20379	SACKO_34203
OG0008626	AENJA_20823	SACKO_16384
OG0008627	AENJA_20874	SACKO_29662
OG0008628	AENJA_20919	SACKO_24939
OG0008629	AENJA_20932	SACKO_07818
OG0008630	AENJA_21211	SACKO_18262
OG0008632	AENJA_21695	SACKO_28486
OG0008634	AENJA_22521	SACKO_02168
OG0008635	AENJA_22620	SACKO_28374
OG0008636	AENJA_23071	SACKO_08691
OG0008637	AENJA_23399	SACKO_22322
OG0008638	AENJA_23413	SACKO_21588
OG0008639	AENJA_23500	SACKO_01769
OG0008640	AENJA_23515	SACKO_05721
OG0008641	AENJA_23577	SACKO_01332
OG0008642	AENJA_24043	SACKO_15690
OG0008643	AENJA_24368	SACKO_20513, SACKO_20505
OG0008644	AENJA_24833	SACKO_13739
OG0008645	AENJA_26189	SACKO_04910
OG0008646	AENJA_26201	SACKO_12266
OG0008647	AENJA_26274	SACKO_15173
OG0008648	AENJA_26508	SACKO_12351
OG0008649	AENJA_26543	SACKO_17681
OG0008753	AENJA_00095	SACKO_13660
OG0008757	AENJA_00248	SACKO_00615
OG0008760	AENJA_01013	SACKO_07012
OG0008761	AENJA_01065	SACKO_33828, SACKO_24300
OG0008762	AENJA_01196	SACKO_02435
OG0008763	AENJA_01556	SACKO_11369
OG0008764	AENJA_01596	SACKO_22733
OG0008765	AENJA_01760	SACKO_22622
OG0008766	AENJA_01947	SACKO_12713, SACKO_14917
OG0008767	AENJA_02095	SACKO_08111
OG0008768	AENJA_20220, AENJA_06470, AENJA_05511, AENJA_26216	SACKO_27911
OG0008768	AENJA_02479, AENJA_20221	SACKO_21395
OG0008769	AENJA_13637, AENJA_06989, AENJA_12867, AENJA_02552, AENJA_02551	SACKO_11868
OG0008770	AENJA_02618	SACKO_06205
OG0008771	AENJA_02681	SACKO_14179
OG0008772	AENJA_02760	SACKO_33428, SACKO_25990
OG0008774	AENJA_10155	SACKO_32225, SACKO_32234
OG0008775	AENJA_02882	SACKO_22658
OG0008777	AENJA_04973	SACKO_24873
OG0008777	AENJA_02890	SACKO_07815
OG0008778	AENJA_02933	SACKO_12202
OG0008779	AENJA_02940	SACKO_09527
OG0008780	AENJA_02986	SACKO_00163
OG0008781	AENJA_03283	SACKO_26600
OG0008782	AENJA_03320	SACKO_09882
OG0008784	AENJA_03639	SACKO_07353
OG0008786	AENJA_04275	SACKO_26459
OG0008787	AENJA_17150, AENJA_24505, AENJA_04492, AENJA_19221	SACKO_21568, SACKO_05710, SACKO_21577, SACKO_11082, SACKO_11671, SACKO_25333, SACKO_20832
OG0008788	AENJA_04682	SACKO_04166
OG0008789	AENJA_09108	SACKO_03607
OG0008790	AENJA_05031, AENJA_05032	SACKO_12000
OG0008792	AENJA_05562	SACKO_15515
OG0008793	AENJA_05592	SACKO_14265
OG0008794	AENJA_05734	SACKO_30610
OG0008795	AENJA_24598	SACKO_08698, SACKO_31253
OG0008796	AENJA_06016	SACKO_25740
OG0008797	AENJA_06113	SACKO_08874
OG0008798	AENJA_06124	SACKO_23285
OG0008799	AENJA_06238	SACKO_22782
OG0008800	AENJA_06407	SACKO_24363
OG0008801	AENJA_06718	SACKO_19151
OG0008802	AENJA_06725	SACKO_28656
OG0008803	AENJA_15807, AENJA_13244, AENJA_08832, AENJA_06743	SACKO_01459, SACKO_10275
OG0008804	AENJA_06815	SACKO_05230
OG0008806	AENJA_07194	SACKO_28459
OG0008807	AENJA_07580	SACKO_14331
OG0008809	AENJA_07706, AENJA_21873	SACKO_20719
OG0008810	AENJA_08241	SACKO_27356
OG0008811	AENJA_08631	SACKO_12240
OG0008812	AENJA_08728	SACKO_02313
OG0008813	AENJA_08776	SACKO_07494, SACKO_07497
OG0008814	AENJA_08992	SACKO_11500
OG0008816	AENJA_09134	SACKO_15820
OG0008817	AENJA_09251	SACKO_18550
OG0008819	AENJA_09984, AENJA_09981, AENJA_15199	SACKO_28258
OG0008820	AENJA_10295	SACKO_28470
OG0008821	AENJA_11288	SACKO_20754
OG0008822	AENJA_11337	SACKO_33376
OG0008823	AENJA_11424	SACKO_19084
OG0008824	AENJA_11564	SACKO_09284
OG0008825	AENJA_11797, AENJA_11788	SACKO_03788
OG0008826	AENJA_11861	SACKO_23205
OG0008827	AENJA_11907	SACKO_18069
OG0008828	AENJA_12062	SACKO_23059
OG0008829	AENJA_12118	SACKO_19900
OG0008831	AENJA_12451	SACKO_07053
OG0008832	AENJA_12665	SACKO_33791
OG0008833	AENJA_12892	SACKO_03143
OG0008834	AENJA_12899	SACKO_12589
OG0008835	AENJA_12987	SACKO_22088
OG0008836	AENJA_12998	SACKO_18823
OG0008837	AENJA_13420	SACKO_04349
OG0008838	AENJA_13576	SACKO_31711
OG0008840	AENJA_13926	SACKO_15658
OG0008841	AENJA_14009	SACKO_24893
OG0008842	AENJA_14013	SACKO_13860
OG0008844	AENJA_14159	SACKO_25781
OG0008845	AENJA_14223	SACKO_31278
OG0008846	AENJA_14392	SACKO_15198
OG0008847	AENJA_15154	SACKO_09948
