Orthogroup	AENJA_ok	SCHMD
OG0006677	AENJA_21488	SCHMD28844
OG0006678	AENJA_21492	SCHMD02351
OG0006680	AENJA_21658	SCHMD07321, SCHMD04365
OG0006682	AENJA_21769	SCHMD01820
OG0006683	AENJA_21886	SCHMD12055
OG0006684	AENJA_21920	SCHMD03196
OG0006686	AENJA_21966	SCHMD05511
OG0006688	AENJA_22121	SCHMD02782
OG0006689	AENJA_22172	SCHMD09875, SCHMD00797, SCHMD11694
OG0006690	AENJA_22269	SCHMD02600
OG0006691	AENJA_22370, AENJA_22371	SCHMD14621
OG0006692	AENJA_22551	SCHMD15336
OG0006693	AENJA_22852	SCHMD00589
OG0006694	AENJA_22901	SCHMD05629
OG0006695	AENJA_23014	SCHMD06025
OG0006697	AENJA_23078	SCHMD19994, SCHMD13817, SCHMD29045
OG0006698	AENJA_23158	SCHMD12118
OG0006700	AENJA_23253	SCHMD29051, SCHMD15433, SCHMD27357
OG0006702	AENJA_23319	SCHMD29672
OG0006703	AENJA_23320	SCHMD00739
OG0006705	AENJA_23398	SCHMD14770, SCHMD13114
OG0006706	AENJA_23532	SCHMD12854
OG0006707	AENJA_23660	SCHMD19389
OG0006708	AENJA_23725	SCHMD01518
OG0006709	AENJA_23753	SCHMD06005
OG0006712	AENJA_24048	SCHMD13757
OG0006713	AENJA_24077	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768
OG0006717	AENJA_24478	SCHMD09869
OG0006718	AENJA_24834	SCHMD28286
OG0006720	AENJA_24982	SCHMD15330, SCHMD18737
OG0006721	AENJA_25013	SCHMD06116
OG0006722	AENJA_25021	SCHMD18971, SCHMD24284
OG0006723	AENJA_25106	SCHMD12671
OG0006725	AENJA_25269	SCHMD15226
OG0006726	AENJA_25361	SCHMD22403
OG0006727	AENJA_25527	SCHMD01781
OG0006728	AENJA_25577	SCHMD09693
OG0006729	AENJA_25600	SCHMD09997, SCHMD07849
OG0006730	AENJA_25804	SCHMD15242
OG0006733	AENJA_25909	SCHMD02938
OG0006734	AENJA_25913	SCHMD13149, SCHMD15306
OG0006735	AENJA_25987	SCHMD23549, SCHMD18150, SCHMD22619
OG0006736	AENJA_26061	SCHMD11091
OG0006737	AENJA_26062	SCHMD05655
OG0006741	AENJA_26632	SCHMD21104, SCHMD16448
OG0006742	AENJA_26658	SCHMD14364
OG0006826	AENJA_00120	SCHMD05426
OG0006829	AENJA_26235, AENJA_00398	SCHMD18846
OG0006830	AENJA_00399	SCHMD01740
OG0006833	AENJA_00518	SCHMD25705, SCHMD22029
OG0006835	AENJA_00594	SCHMD11727, SCHMD11726
OG0006838	AENJA_07404, AENJA_01046	SCHMD01402
OG0006841	AENJA_01156, AENJA_20844, AENJA_12619, AENJA_22224, AENJA_22760, AENJA_19813, AENJA_11774, AENJA_22579, AENJA_20794, AENJA_13973, AENJA_02611, AENJA_15300, AENJA_26824, AENJA_24498, AENJA_07257, AENJA_03108, AENJA_20428, AENJA_23142, AENJA_12214, AENJA_25539, AENJA_20137, AENJA_03827, AENJA_09153, AENJA_22219, AENJA_17218, AENJA_07895	SCHMD14204
OG0006842	AENJA_01166	SCHMD07853
OG0006843	AENJA_01195	SCHMD10166
OG0006844	AENJA_01201	SCHMD10998
OG0006846	AENJA_01258	SCHMD24471
OG0006847	AENJA_01266	SCHMD10920
OG0006848	AENJA_01367	SCHMD15273, SCHMD24879
OG0006851	AENJA_01650	SCHMD13891, SCHMD10310
OG0006853	AENJA_01775, AENJA_26577	SCHMD21179
OG0006856	AENJA_02009	SCHMD03115
OG0006857	AENJA_02010	SCHMD03719
OG0006858	AENJA_02107	SCHMD17672
OG0006860	AENJA_02208	SCHMD14888, SCHMD01768
OG0006862	AENJA_02464	SCHMD08954
OG0006864	AENJA_02623	SCHMD09900
OG0006867	AENJA_02777	SCHMD19722
OG0006871	AENJA_23057, AENJA_10645, AENJA_03165	SCHMD19715
OG0006874	AENJA_03384	SCHMD00242
OG0006875	AENJA_03390	SCHMD14340
OG0006876	AENJA_03442, AENJA_23472	SCHMD01180
OG0006877	AENJA_03567	SCHMD28894, SCHMD14652
OG0006878	AENJA_03646	SCHMD07673
OG0006881	AENJA_03938	SCHMD13107
OG0006882	AENJA_03982	SCHMD08215
OG0006883	AENJA_03999	SCHMD04789
OG0006886	AENJA_04283	SCHMD04628
OG0006887	AENJA_04451	SCHMD02004
OG0006888	AENJA_16366	SCHMD16363
OG0006889	AENJA_04547	SCHMD19490
OG0006890	AENJA_04581	SCHMD09977
OG0006891	AENJA_04660	SCHMD16311
OG0006892	AENJA_04736	SCHMD06736, SCHMD03941
OG0006894	AENJA_04847	SCHMD08244
OG0006895	AENJA_05148	SCHMD25533, SCHMD25532
OG0006897	AENJA_05372	SCHMD14554
OG0006900	AENJA_05663	SCHMD12706, SCHMD20696, SCHMD15238
OG0006901	AENJA_05820	SCHMD00150
OG0006902	AENJA_05960	SCHMD09576
OG0006906	AENJA_06221	SCHMD01345
OG0006908	AENJA_06381	SCHMD13404
OG0006909	AENJA_06589	SCHMD08896, SCHMD03475
OG0006914	AENJA_06926	SCHMD02005
OG0006915	AENJA_07017	SCHMD17740
OG0006917	AENJA_07239	SCHMD15444, SCHMD23496
OG0006918	AENJA_07427	SCHMD02128
OG0006919	AENJA_07467	SCHMD04163
OG0006920	AENJA_07564	SCHMD07640
OG0006924	AENJA_07755	SCHMD07270
OG0006926	AENJA_07851	SCHMD18025, SCHMD24077
OG0006927	AENJA_07880	SCHMD05483
OG0006928	AENJA_07919	SCHMD24085
OG0006931	AENJA_08049	SCHMD09823
OG0006934	AENJA_08104	SCHMD02940
OG0006937	AENJA_08252	SCHMD07394
OG0006938	AENJA_25925, AENJA_08279	SCHMD13105
OG0006939	AENJA_08295	SCHMD19736, SCHMD17847
OG0006941	AENJA_08383	SCHMD11956, SCHMD22092
OG0006942	AENJA_08411	SCHMD05106
OG0006945	AENJA_08489	SCHMD20350, SCHMD21540
OG0006946	AENJA_08651	SCHMD03034
OG0006948	AENJA_08864	SCHMD10039
OG0006949	AENJA_08970	SCHMD04433
OG0006951	AENJA_09267	SCHMD04285
OG0006952	AENJA_09338	SCHMD00571
OG0006954	AENJA_09387	SCHMD05444
OG0006955	AENJA_09421	SCHMD01359
OG0006956	AENJA_09488	SCHMD03205
OG0006957	AENJA_09490	SCHMD21016, SCHMD16664
OG0006958	AENJA_09561	SCHMD10483
OG0006959	AENJA_09576	SCHMD14675, SCHMD12735
OG0006960	AENJA_09586	SCHMD15792, SCHMD13924
OG0006962	AENJA_09772	SCHMD02602
OG0006964	AENJA_09897	SCHMD05582, SCHMD05580
OG0006965	AENJA_09992	SCHMD16583, SCHMD28209
OG0006966	AENJA_10045	SCHMD17179
OG0006967	AENJA_10081	SCHMD06876
OG0006968	AENJA_10127	SCHMD05918
OG0006973	AENJA_10893	SCHMD01554
OG0006975	AENJA_11111	SCHMD29017
OG0006977	AENJA_11169	SCHMD21617, SCHMD19289
OG0006979	AENJA_11435	SCHMD02713
OG0006980	AENJA_11690, AENJA_11689	SCHMD03927
OG0006984	AENJA_11852	SCHMD21798
OG0006985	AENJA_12194	SCHMD00305
OG0006987	AENJA_12333	SCHMD04010
OG0006989	AENJA_12558	SCHMD08387
OG0006990	AENJA_12603	SCHMD14019
OG0006991	AENJA_12675	SCHMD09527
OG0006993	AENJA_12848	SCHMD16078, SCHMD15851
OG0006995	AENJA_12859	SCHMD08291
OG0006996	AENJA_12897	SCHMD07655
OG0006999	AENJA_12940	SCHMD09727, SCHMD09154
OG0007001	AENJA_13134	SCHMD11191
OG0007002	AENJA_13189	SCHMD00096
OG0007003	AENJA_13349	SCHMD03229
OG0007005	AENJA_13425	SCHMD03780
OG0007006	AENJA_13467	SCHMD14442
OG0007009	AENJA_13674	SCHMD28218, SCHMD00500
OG0007012	AENJA_13835	SCHMD16864
OG0007013	AENJA_13842	SCHMD20292, SCHMD25075
OG0007015	AENJA_13940	SCHMD09946
OG0007017	AENJA_14235	SCHMD24290, SCHMD13895
OG0007020	AENJA_14431	SCHMD29169
OG0007022	AENJA_15952, AENJA_14634	SCHMD06207
OG0007023	AENJA_14641	SCHMD13414
OG0007024	AENJA_14840	SCHMD18147
OG0007025	AENJA_14972, AENJA_14969	SCHMD00852
OG0007027	AENJA_15130	SCHMD11009, SCHMD20294, SCHMD17664
OG0007028	AENJA_15287	SCHMD16323
OG0007030	AENJA_15706	SCHMD11171
OG0007033	AENJA_15780	SCHMD17177, SCHMD07596
OG0007037	AENJA_16026	SCHMD08275
OG0007039	AENJA_16125	SCHMD24759
OG0007040	AENJA_16156	SCHMD17930
OG0007043	AENJA_16342	SCHMD05387
OG0007045	AENJA_16721	SCHMD01524
OG0007046	AENJA_16840	SCHMD16357, SCHMD12630
OG0007047	AENJA_16899	SCHMD10322
OG0007049	AENJA_17013	SCHMD09136, SCHMD15529
OG0007050	AENJA_20342, AENJA_17182	SCHMD12036
OG0007051	AENJA_17285	SCHMD19339, SCHMD22527, SCHMD23294
OG0007053	AENJA_17379	SCHMD05149
OG0007054	AENJA_19911	SCHMD03628
OG0007055	AENJA_17474	SCHMD11222
OG0007057	AENJA_17685	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575
OG0007061	AENJA_18086	SCHMD27956
OG0007062	AENJA_18177	SCHMD05231
OG0007063	AENJA_18189	SCHMD04487
OG0007064	AENJA_18220	SCHMD12728
OG0007065	AENJA_18236	SCHMD08144
OG0007066	AENJA_18310	SCHMD15229, SCHMD16841
OG0007068	AENJA_18386	SCHMD10943
OG0007070	AENJA_18751	SCHMD08393
OG0007071	AENJA_18814	SCHMD18666
OG0007073	AENJA_18861	SCHMD06841
OG0007077	AENJA_19554	SCHMD03291, SCHMD23670
OG0007078	AENJA_19777	SCHMD12751, SCHMD12753
OG0007084	AENJA_20378	SCHMD10181
OG0007088	AENJA_20551	SCHMD06881
OG0007089	AENJA_20594	SCHMD15126
OG0007090	AENJA_20659	SCHMD24995
OG0007091	AENJA_23355, AENJA_20692	SCHMD00684
OG0007092	AENJA_20784	SCHMD04952
OG0007093	AENJA_20890	SCHMD00633
OG0007095	AENJA_21007	SCHMD28386
OG0007096	AENJA_21049	SCHMD14480
OG0007097	AENJA_21089	SCHMD00498
OG0007098	AENJA_21303	SCHMD12814
OG0007102	AENJA_21655, AENJA_26402	SCHMD00303
OG0007104	AENJA_21723	SCHMD14802
OG0007105	AENJA_21751	SCHMD08588
OG0007106	AENJA_21772	SCHMD14679
OG0007107	AENJA_21819	SCHMD10627
OG0007108	AENJA_21851	SCHMD03383
OG0007112	AENJA_22684	SCHMD09113
OG0007113	AENJA_22726	SCHMD27023, SCHMD20834
OG0007114	AENJA_22816	SCHMD05373
OG0007118	AENJA_23161	SCHMD01480
OG0007119	AENJA_23375	SCHMD02099
OG0007122	AENJA_23581	SCHMD04636
OG0007124	AENJA_23735	SCHMD20734
OG0007125	AENJA_23965	SCHMD04115
OG0007128	AENJA_24308	SCHMD15975
OG0007130	AENJA_24363	SCHMD02010
OG0007133	AENJA_24825	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	AENJA_25007	SCHMD14628
OG0007136	AENJA_25014	SCHMD04055
OG0007137	AENJA_25069	SCHMD09300
OG0007139	AENJA_25183	SCHMD08033
OG0007140	AENJA_25250	SCHMD14726, SCHMD14725
OG0007143	AENJA_25363	SCHMD11402, SCHMD13435
OG0007144	AENJA_25491	SCHMD09084, SCHMD13536
OG0007145	AENJA_25560	SCHMD07094
OG0007149	AENJA_25859	SCHMD11054, SCHMD14232, SCHMD18987
OG0007151	AENJA_26211	SCHMD20465, SCHMD17498
OG0007152	AENJA_26373	SCHMD23531
OG0007154	AENJA_26509	SCHMD03260
OG0007248	AENJA_00004	SCHMD14029
OG0007249	AENJA_00124	SCHMD09627
OG0007252	AENJA_00397	SCHMD26416, SCHMD26417
OG0007254	AENJA_00931	SCHMD29104
OG0007255	AENJA_00979	SCHMD08512, SCHMD09706
OG0007258	AENJA_01436, AENJA_11453	SCHMD01759
OG0007264	AENJA_02217	SCHMD06288
OG0007266	AENJA_08462, AENJA_02257	SCHMD05229
OG0007267	AENJA_02284	SCHMD15621
OG0007269	AENJA_02569	SCHMD04821
OG0007270	AENJA_02688, AENJA_06355	SCHMD29771, SCHMD26891
OG0007271	AENJA_02740	SCHMD08508
OG0007274	AENJA_02816	SCHMD10184
OG0007276	AENJA_02931	SCHMD01128
OG0007279	AENJA_03339	SCHMD14169, SCHMD22097
OG0007280	AENJA_03407	SCHMD26191
OG0007282	AENJA_03431	SCHMD08071
OG0007288	AENJA_03747	SCHMD11562
OG0007291	AENJA_03983	SCHMD01954
OG0007297	AENJA_04494	SCHMD08767
OG0007300	AENJA_04647	SCHMD08715, SCHMD12954
OG0007301	AENJA_04686	SCHMD04999
OG0007304	AENJA_05122	SCHMD06782
OG0007305	AENJA_05241	SCHMD00236
OG0007306	AENJA_05277	SCHMD03194
OG0007307	AENJA_05325	SCHMD24523
OG0007310	AENJA_19852	SCHMD07754
OG0007314	AENJA_06139	SCHMD20349, SCHMD17621
OG0007317	AENJA_06549	SCHMD05271
OG0007318	AENJA_06588	SCHMD14311
OG0007319	AENJA_06656	SCHMD07451
OG0007320	AENJA_06780	SCHMD04201, SCHMD04200
OG0007321	AENJA_06818	SCHMD14656
OG0007323	AENJA_06960	SCHMD28323
OG0007325	AENJA_07023	SCHMD13424
OG0007326	AENJA_07134	SCHMD26648, SCHMD13997
OG0007327	AENJA_07205	SCHMD03183
OG0007328	AENJA_07462	SCHMD07822
OG0007330	AENJA_07724	SCHMD01349
OG0007332	AENJA_07980	SCHMD29643
OG0007333	AENJA_08327	SCHMD02278
OG0007334	AENJA_08344, AENJA_10683	SCHMD01190
OG0007335	AENJA_08730	SCHMD00787
OG0007337	AENJA_08756	SCHMD25665, SCHMD21266, SCHMD23177
OG0007339	AENJA_08839	SCHMD14813, SCHMD09117
OG0007341	AENJA_08963	SCHMD01365
OG0007342	AENJA_09009	SCHMD12266
OG0007343	AENJA_09011	SCHMD12161
OG0007344	AENJA_09089	SCHMD17019, SCHMD17020
OG0007347	AENJA_09485	SCHMD06807
OG0007349	AENJA_09661	SCHMD22105
OG0007353	AENJA_10075	SCHMD22439
OG0007354	AENJA_10138	SCHMD09176
OG0007356	AENJA_10363	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	AENJA_10365	SCHMD05385
OG0007358	AENJA_10512	SCHMD10648
OG0007359	AENJA_10652	SCHMD04894
OG0007360	AENJA_10766	SCHMD01042
OG0007361	AENJA_10793	SCHMD02642
OG0007363	AENJA_10957	SCHMD02234
OG0007367	AENJA_11272	SCHMD09749
OG0007372	AENJA_11631	SCHMD02515
OG0007373	AENJA_11675	SCHMD11208, SCHMD11207
OG0007380	AENJA_12373	SCHMD16057
OG0007382	AENJA_12498	SCHMD06011
OG0007385	AENJA_12739	SCHMD04159
OG0007386	AENJA_12898	SCHMD00784
OG0007387	AENJA_12902	SCHMD01904, SCHMD01903
OG0007389	AENJA_13187	SCHMD07528
OG0007391	AENJA_13207	SCHMD01653
OG0007393	AENJA_13334	SCHMD29705
OG0007395	AENJA_13363	SCHMD09491
OG0007396	AENJA_13626	SCHMD01151
OG0007397	AENJA_13692	SCHMD03095
OG0007399	AENJA_14225	SCHMD13118
OG0007401	AENJA_14395	SCHMD06026
OG0007402	AENJA_14648	SCHMD10585, SCHMD06444
OG0007405	AENJA_15366	SCHMD18973, SCHMD27327
OG0007407	AENJA_15377	SCHMD08282
OG0007408	AENJA_15439	SCHMD03954
OG0007412	AENJA_15771	SCHMD14910, SCHMD20394
OG0007414	AENJA_16065	SCHMD03104, SCHMD03103
OG0007415	AENJA_16254	SCHMD29702, SCHMD13340
OG0007417	AENJA_16596	SCHMD04581
OG0007419	AENJA_16935	SCHMD12003, SCHMD14523
OG0007421	AENJA_17319	SCHMD09236
OG0007422	AENJA_17772	SCHMD15449
OG0007425	AENJA_17864	SCHMD18256
OG0007429	AENJA_19005	SCHMD03140
OG0007431	AENJA_19346	SCHMD02074
OG0007432	AENJA_19403, AENJA_19402	SCHMD13608
OG0007434	AENJA_19687	SCHMD00824, SCHMD24377, SCHMD14110
OG0007437	AENJA_19860	SCHMD26347
OG0007439	AENJA_20396	SCHMD01098
OG0007442	AENJA_20655	SCHMD10535
OG0007445	AENJA_20821	SCHMD10725
OG0007446	AENJA_20884	SCHMD06891
OG0007447	AENJA_20921	SCHMD07199
OG0007452	AENJA_21651	SCHMD06690
OG0007453	AENJA_21726	SCHMD22069
OG0007454	AENJA_21740	SCHMD02249
OG0007455	AENJA_21828	SCHMD17462
OG0007456	AENJA_21979	SCHMD11658
OG0007457	AENJA_22032	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	AENJA_22067	SCHMD11828
OG0007459	AENJA_22258	SCHMD04395
OG0007460	AENJA_22264	SCHMD07322
OG0007463	AENJA_22661	SCHMD17150, SCHMD29377
OG0007464	AENJA_22697	SCHMD03973
OG0007465	AENJA_22699	SCHMD06095
OG0007470	AENJA_23296	SCHMD04262, SCHMD05817
OG0007471	AENJA_23384	SCHMD29391
OG0007472	AENJA_23719	SCHMD07414
OG0007473	AENJA_23755	SCHMD18788, SCHMD20111
OG0007476	AENJA_24225	SCHMD29552, SCHMD06042
OG0007478	AENJA_24685	SCHMD08638, SCHMD14462
OG0007481	AENJA_24944	SCHMD00234
OG0007482	AENJA_25120	SCHMD16972, SCHMD28646
OG0007483	AENJA_25192	SCHMD23530
OG0007488	AENJA_26049	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	AENJA_26107	SCHMD27800, SCHMD17535
OG0007490	AENJA_26187	SCHMD25654
OG0007491	AENJA_26237	SCHMD17539, SCHMD13726
OG0007492	AENJA_26511	SCHMD00216, SCHMD10758, SCHMD00215
OG0007494	AENJA_26703	SCHMD02157, SCHMD22482
OG0007495	AENJA_26715	SCHMD07307, SCHMD18914
OG0007496	AENJA_26719	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	AENJA_26807	SCHMD13903
OG0007583	AENJA_00226	SCHMD28711
OG0007584	AENJA_25290, AENJA_00242	SCHMD10868
OG0007586	AENJA_00380	SCHMD00208
OG0007588	AENJA_00505	SCHMD05957
OG0007591	AENJA_01019	SCHMD19104
OG0007595	AENJA_01322	SCHMD14709
OG0007597	AENJA_01698	SCHMD00061
OG0007601	AENJA_02054	SCHMD28220
OG0007602	AENJA_02165	SCHMD03764
OG0007603	AENJA_02214	SCHMD02707
OG0007607	AENJA_02368	SCHMD25251
OG0007609	AENJA_02689	SCHMD08824
OG0007610	AENJA_02817	SCHMD02076, SCHMD12764
OG0007611	AENJA_03132	SCHMD04251
OG0007612	AENJA_03149	SCHMD10036
OG0007613	AENJA_03179	SCHMD05026
OG0007615	AENJA_03386	SCHMD10027
OG0007619	AENJA_03762	SCHMD02768
OG0007621	AENJA_03833	SCHMD00066
OG0007624	AENJA_04295	SCHMD15354
OG0007626	AENJA_04777	SCHMD05939
OG0007628	AENJA_04962	SCHMD01246
OG0007629	AENJA_05160	SCHMD24454, SCHMD08697
OG0007630	AENJA_05194	SCHMD22064
OG0007633	AENJA_05570	SCHMD19695
OG0007634	AENJA_05650	SCHMD06239
OG0007639	AENJA_06285	SCHMD12611
OG0007643	AENJA_07280	SCHMD18394
OG0007645	AENJA_07676	SCHMD00727
OG0007646	AENJA_07683	SCHMD05492
OG0007654	AENJA_08743	SCHMD14761
OG0007656	AENJA_08929	SCHMD00482
OG0007657	AENJA_09241	SCHMD16543
OG0007659	AENJA_09749	SCHMD19564, SCHMD12893
OG0007663	AENJA_10256	SCHMD11554
OG0007664	AENJA_10276	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	AENJA_10298	SCHMD11299
OG0007667	AENJA_10341	SCHMD25937
OG0007673	AENJA_10620	SCHMD08768
OG0007675	AENJA_10692	SCHMD06327, SCHMD12514
OG0007676	AENJA_10773	SCHMD08823
OG0007679	AENJA_11083	SCHMD13638
OG0007683	AENJA_11263, AENJA_13110	SCHMD04573
OG0007684	AENJA_11323	SCHMD00102
OG0007687	AENJA_11514	SCHMD06419, SCHMD07587
OG0007690	AENJA_11693	SCHMD21197
OG0007691	AENJA_11787	SCHMD07299
OG0007698	AENJA_13006	SCHMD08531
OG0007699	AENJA_13050	SCHMD16879, SCHMD00085
OG0007700	AENJA_13417	SCHMD08842, SCHMD08841
OG0007701	AENJA_13421	SCHMD12704, SCHMD12705
OG0007702	AENJA_13485	SCHMD00819
OG0007705	AENJA_13836	SCHMD04986, SCHMD23899
OG0007706	AENJA_13921	SCHMD05614
OG0007709	AENJA_14142	SCHMD11596, SCHMD01220
OG0007712	AENJA_14241	SCHMD04858
OG0007713	AENJA_14256	SCHMD16511
OG0007715	AENJA_14420	SCHMD08793
OG0007717	AENJA_14512	SCHMD10647, SCHMD13736
OG0007718	AENJA_14607	SCHMD12974, SCHMD12975, SCHMD21231
OG0007722	AENJA_15592	SCHMD06810
OG0007723	AENJA_15656	SCHMD01195
OG0007727	AENJA_15914	SCHMD02748
OG0007730	AENJA_16479	SCHMD24036, SCHMD25867, SCHMD18191
OG0007732	AENJA_16743	SCHMD21069, SCHMD19292
OG0007733	AENJA_16976	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	AENJA_17384	SCHMD26168, SCHMD29106, SCHMD26473
OG0007736	AENJA_17393	SCHMD03835
OG0007738	AENJA_17519	SCHMD09563
OG0007739	AENJA_17580	SCHMD24121
OG0007743	AENJA_18237	SCHMD00951
OG0007744	AENJA_18288	SCHMD01094
OG0007748	AENJA_18894	SCHMD06083
OG0007751	AENJA_19310	SCHMD08536
OG0007752	AENJA_19359	SCHMD00218
OG0007754	AENJA_19398	SCHMD22646
OG0007759	AENJA_20025	SCHMD15154, SCHMD24999
OG0007761	AENJA_20064	SCHMD07223
OG0007763	AENJA_20330	SCHMD21466, SCHMD25520, SCHMD04910
OG0007764	AENJA_20732	SCHMD02517
OG0007767	AENJA_21313	SCHMD08815
OG0007771	AENJA_21609	SCHMD10247
OG0007772	AENJA_21724	SCHMD02978
OG0007773	AENJA_21739	SCHMD09375
OG0007774	AENJA_21779	SCHMD04593
OG0007775	AENJA_21848, AENJA_21916	SCHMD09982
OG0007779	AENJA_22377	SCHMD01229
OG0007781	AENJA_22495	SCHMD03245
OG0007782	AENJA_22500	SCHMD03677
OG0007783	AENJA_22584, AENJA_22587	SCHMD07210
OG0007785	AENJA_26087	SCHMD00785
OG0007786	AENJA_22814	SCHMD23945
OG0007787	AENJA_22832	SCHMD06132, SCHMD05625
OG0007791	AENJA_23000	SCHMD06525
OG0007794	AENJA_23230	SCHMD29276
OG0007801	AENJA_24750	SCHMD00120
OG0007803	AENJA_24900	SCHMD04261
OG0007804	AENJA_24903	SCHMD06254
OG0007805	AENJA_25156	SCHMD20517
OG0007810	AENJA_25829	SCHMD02712
OG0007811	AENJA_26163	SCHMD17086, SCHMD14179
OG0007812	AENJA_26416	SCHMD28383, SCHMD23641
OG0007813	AENJA_26599	SCHMD00295
OG0007814	AENJA_26751	SCHMD09526
OG0007815	AENJA_26766	SCHMD25078
OG0007911	AENJA_00247	SCHMD03629
OG0007913	AENJA_00323, AENJA_00322	SCHMD28174, SCHMD12506
OG0007915	AENJA_00437	SCHMD17976
OG0007916	AENJA_00507	SCHMD05238
OG0007918	AENJA_00566	SCHMD04862
OG0007921	AENJA_00713	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585
OG0007927	AENJA_01207	SCHMD01984, SCHMD20671
OG0007930	AENJA_01654, AENJA_05381	SCHMD23207
OG0007932	AENJA_01753	SCHMD05433
OG0007933	AENJA_02051	SCHMD19133, SCHMD21326
OG0007936	AENJA_02595	SCHMD13242
OG0007942	AENJA_03272	SCHMD17044, SCHMD16825
OG0007943	AENJA_03467	SCHMD05794
OG0007946	AENJA_03832	SCHMD25558, SCHMD29148, SCHMD27336
OG0007947	AENJA_04228	SCHMD01811
OG0007952	AENJA_04832	SCHMD11422
OG0007953	AENJA_04939	SCHMD10365
OG0007954	AENJA_05279	SCHMD15647, SCHMD24498, SCHMD16817
OG0007956	AENJA_05510	SCHMD08518
OG0007957	AENJA_05563	SCHMD06225
OG0007958	AENJA_05678	SCHMD06124
OG0007962	AENJA_06266	SCHMD28715
OG0007964	AENJA_06717	SCHMD18740
OG0007966	AENJA_07217	SCHMD18759
OG0007969	AENJA_23140, AENJA_07425	SCHMD22362
OG0007970	AENJA_07816	SCHMD06415
OG0007971	AENJA_07915	SCHMD18597, SCHMD10408
OG0007972	AENJA_08033	SCHMD14212
OG0007976	AENJA_08860	SCHMD12628
OG0007978	AENJA_09030	SCHMD06883
OG0007979	AENJA_09318	SCHMD19003
OG0007980	AENJA_09355	SCHMD14044, SCHMD16945
OG0007991	AENJA_10934	SCHMD23963
OG0007994	AENJA_11379	SCHMD14773
OG0007996	AENJA_11555	SCHMD12658
OG0007999	AENJA_12234	SCHMD04760
OG0008000	AENJA_12523	SCHMD06527
OG0008002	AENJA_12792	SCHMD21980
OG0008003	AENJA_13113	SCHMD11976
OG0008004	AENJA_13236	SCHMD12085
OG0008005	AENJA_13251	SCHMD17669, SCHMD20609
OG0008008	AENJA_13549	SCHMD10303
OG0008014	AENJA_13875	SCHMD18323
OG0008016	AENJA_14093, AENJA_22562	SCHMD00413
OG0008022	AENJA_14929	SCHMD11581, SCHMD19781
OG0008025	AENJA_15451	SCHMD07224
OG0008029	AENJA_15949	SCHMD05048
OG0008030	AENJA_16003	SCHMD06361
OG0008031	AENJA_16038	SCHMD07106
OG0008036	AENJA_16682	SCHMD03105
OG0008037	AENJA_16697	SCHMD06243
OG0008038	AENJA_16974	SCHMD19808
OG0008040	AENJA_17581	SCHMD02680, SCHMD17248
OG0008041	AENJA_18132	SCHMD24202, SCHMD08618
OG0008045	AENJA_19218	SCHMD01227
OG0008047	AENJA_19880	SCHMD02903
OG0008048	AENJA_20241	SCHMD07498
OG0008050	AENJA_20740	SCHMD06152
OG0008051	AENJA_20858	SCHMD23274, SCHMD15079
OG0008054	AENJA_21562	SCHMD17851
OG0008056	AENJA_21612	SCHMD07503
OG0008057	AENJA_21692	SCHMD03924
OG0008059	AENJA_21844	SCHMD24524
OG0008064	AENJA_22298	SCHMD26279, SCHMD28375
OG0008069	AENJA_23295	SCHMD01844
OG0008070	AENJA_23324	SCHMD03415
OG0008073	AENJA_23533	SCHMD12143
OG0008074	AENJA_23838	SCHMD11074, SCHMD06066
OG0008078	AENJA_24980	SCHMD07891
OG0008079	AENJA_25100	SCHMD20114
OG0008081	AENJA_25170	SCHMD03406
OG0008083	AENJA_25219	SCHMD06583
OG0008085	AENJA_25493	SCHMD09017
OG0008091	AENJA_26699	SCHMD06256
OG0008199	AENJA_01001	SCHMD19008
OG0008200	AENJA_01010, AENJA_14827, AENJA_24557, AENJA_08255	SCHMD23028
OG0008201	AENJA_01208	SCHMD02565
OG0008203	AENJA_01357	SCHMD02500
OG0008204	AENJA_01376	SCHMD15894
OG0008205	AENJA_01532	SCHMD00909
OG0008208	AENJA_01852	SCHMD04911
OG0008211	AENJA_01948	SCHMD11666
OG0008212	AENJA_02202, AENJA_17139	SCHMD05860
OG0008214	AENJA_02373	SCHMD04130
OG0008215	AENJA_02474	SCHMD05834
OG0008216	AENJA_02643	SCHMD25991, SCHMD19838
OG0008220	AENJA_03211	SCHMD04569
OG0008224	AENJA_03538	SCHMD03864
OG0008225	AENJA_03573	SCHMD01718
OG0008235	AENJA_05077	SCHMD07839
OG0008238	AENJA_05620	SCHMD10302
OG0008241	AENJA_05722	SCHMD24646, SCHMD22486
OG0008245	AENJA_05910	SCHMD03524
