Orthogroup	AENJA_ok	XENTR
OG0006366	AENJA_26566	XENTR03200
OG0006442	AENJA_00020	XENTR08173
OG0006443	AENJA_00055	XENTR09473
OG0006446	AENJA_00094, AENJA_00100	XENTR16098
OG0006447	AENJA_00097	XENTR07741
OG0006448	AENJA_00147	XENTR02943
OG0006452	AENJA_00377	XENTR02590, XENTR02788
OG0006454	AENJA_00458	XENTR04050
OG0006456	AENJA_18569, AENJA_00534	XENTR08352
OG0006457	AENJA_00607, AENJA_13698	XENTR11459, XENTR11458
OG0006458	AENJA_00698	XENTR02651
OG0006459	AENJA_00708	XENTR08528
OG0006460	AENJA_00719	XENTR00159
OG0006461	AENJA_00796	XENTR07035
OG0006462	AENJA_00971	XENTR01277
OG0006463	AENJA_00994	XENTR14323
OG0006464	AENJA_01149	XENTR10541
OG0006465	AENJA_01262	XENTR07508
OG0006467	AENJA_01368	XENTR02705
OG0006468	AENJA_01371	XENTR05148
OG0006469	AENJA_01523	XENTR07325
OG0006470	AENJA_01586	XENTR15042
OG0006471	AENJA_01591	XENTR14365
OG0006474	AENJA_01839	XENTR00813
OG0006475	AENJA_02093	XENTR10608
OG0006476	AENJA_02142	XENTR04361
OG0006477	AENJA_02248	XENTR04447
OG0006478	AENJA_02289	XENTR14784
OG0006479	AENJA_02378	XENTR08062
OG0006480	AENJA_02386	XENTR17557
OG0006481	AENJA_02402	XENTR02608
OG0006482	AENJA_19144, AENJA_02493	XENTR03862
OG0006483	AENJA_02646	XENTR10963
OG0006485	AENJA_02849	XENTR16219
OG0006486	AENJA_02954	XENTR11132, XENTR15545
OG0006487	AENJA_02956	XENTR02802
OG0006488	AENJA_03064	XENTR02069
OG0006490	AENJA_03091	XENTR10811
OG0006491	AENJA_03152	XENTR07123
OG0006493	AENJA_03180	XENTR17127, XENTR17126
OG0006495	AENJA_03585	XENTR18761
OG0006496	AENJA_03702	XENTR00108
OG0006497	AENJA_03829	XENTR00921
OG0006498	AENJA_03890	XENTR16311
OG0006499	AENJA_03928, AENJA_12327	XENTR01284
OG0006500	AENJA_04169	XENTR11715
OG0006501	AENJA_04172	XENTR12662
OG0006502	AENJA_04209	XENTR18276
OG0006503	AENJA_04398	XENTR17521
OG0006504	AENJA_16898, AENJA_04416	XENTR07120
OG0006505	AENJA_04476	XENTR02899
OG0006506	AENJA_04631	XENTR01492
OG0006508	AENJA_04922, AENJA_05266	XENTR12459, XENTR11779
OG0006509	AENJA_04936	XENTR13835
OG0006510	AENJA_04994	XENTR16128
OG0006511	AENJA_05001	XENTR06903
OG0006512	AENJA_05769, AENJA_05293	XENTR05619
OG0006513	AENJA_05398	XENTR00521
OG0006514	AENJA_21274, AENJA_05458	XENTR05648
OG0006515	AENJA_05502	XENTR13526
OG0006516	AENJA_05505	XENTR13095
OG0006517	AENJA_05578	XENTR09962
OG0006518	AENJA_05643	XENTR09393
OG0006519	AENJA_05867	XENTR05535
OG0006520	AENJA_06121	XENTR13195
OG0006522	AENJA_06377	XENTR10203
OG0006524	AENJA_06594	XENTR02379
OG0006526	AENJA_07051	XENTR18522
OG0006527	AENJA_07056	XENTR17417
OG0006528	AENJA_07246	XENTR04191
OG0006530	AENJA_07598	XENTR16908
OG0006532	AENJA_07693	XENTR09832
OG0006534	AENJA_07783	XENTR11837
OG0006535	AENJA_07888, AENJA_07886	XENTR18789
OG0006536	AENJA_07956	XENTR11449
OG0006537	AENJA_07985	XENTR01017
OG0006538	AENJA_08050	XENTR03139
OG0006540	AENJA_08316	XENTR11917
OG0006541	AENJA_08362	XENTR13987
OG0006542	AENJA_08392	XENTR13194
OG0006543	AENJA_15795, AENJA_08614	XENTR05755
OG0006544	AENJA_08630	XENTR15901
OG0006545	AENJA_08841	XENTR06549
OG0006546	AENJA_08937, AENJA_22524	XENTR13406
OG0006549	AENJA_09178	XENTR02344
OG0006550	AENJA_09213	XENTR00769, XENTR00770
OG0006551	AENJA_09272	XENTR18892
OG0006552	AENJA_09303	XENTR05835
OG0006553	AENJA_09463	XENTR01394
OG0006554	AENJA_09668	XENTR10302
OG0006555	AENJA_09715	XENTR04187
OG0006556	AENJA_09923	XENTR16928
OG0006557	AENJA_09970	XENTR04539
OG0006559	AENJA_10109	XENTR13926, XENTR04712
OG0006560	AENJA_10117	XENTR12102
OG0006561	AENJA_10164	XENTR09007
OG0006562	AENJA_10204	XENTR12591, XENTR12589
OG0006563	AENJA_10372	XENTR14698
OG0006564	AENJA_10383	XENTR07133
OG0006565	AENJA_10416	XENTR05991, XENTR11310
OG0006566	AENJA_10456	XENTR07371
OG0006568	AENJA_10472	XENTR09608
OG0006569	AENJA_10690	XENTR00615
OG0006571	AENJA_10794	XENTR05803
OG0006572	AENJA_10980	XENTR00004
OG0006573	AENJA_11033	XENTR10805
OG0006574	AENJA_11193	XENTR04351
OG0006575	AENJA_11220	XENTR06177
OG0006577	AENJA_23377, AENJA_11258	XENTR14469
OG0006578	AENJA_11264	XENTR12631, XENTR12630
OG0006579	AENJA_11267	XENTR13945
OG0006580	AENJA_11583	XENTR13958, XENTR13959
OG0006581	AENJA_11836	XENTR10059
OG0006583	AENJA_26093, AENJA_16765, AENJA_12483	XENTR16033
OG0006584	AENJA_12500	XENTR02296
OG0006585	AENJA_12538	XENTR12780
OG0006586	AENJA_12567	XENTR00497
OG0006587	AENJA_12821	XENTR11980
OG0006588	AENJA_12912	XENTR06817
OG0006589	AENJA_12916	XENTR01351
OG0006590	AENJA_12964	XENTR14263
OG0006592	AENJA_13142	XENTR01236
OG0006593	AENJA_13291	XENTR12622
OG0006594	AENJA_13414	XENTR18025
OG0006595	AENJA_13536	XENTR09437
OG0006596	AENJA_13622	XENTR12773
OG0006597	AENJA_13689	XENTR00700
OG0006598	AENJA_13737	XENTR14326
OG0006599	AENJA_13776	XENTR02707, XENTR16196
OG0006600	AENJA_13874	XENTR13734, XENTR13733
OG0006602	AENJA_14087	XENTR15212
OG0006603	AENJA_14155	XENTR10213
OG0006604	AENJA_14442	XENTR09447, XENTR09446
OG0006606	AENJA_14515	XENTR05954
OG0006607	AENJA_14537	XENTR13594
OG0006608	AENJA_14551	XENTR00251
OG0006609	AENJA_14599	XENTR06296
OG0006610	AENJA_14663	XENTR07341
OG0006611	AENJA_14698	XENTR05216
OG0006612	AENJA_14752	XENTR11538
OG0006614	AENJA_14867	XENTR18989
OG0006615	AENJA_14938	XENTR06546
OG0006616	AENJA_14986	XENTR09627
OG0006617	AENJA_15260	XENTR08021, XENTR08020
OG0006618	AENJA_15455	XENTR16353
OG0006619	AENJA_15520	XENTR02127, XENTR02126
OG0006620	AENJA_15575	XENTR12760, XENTR03634
OG0006621	AENJA_15590	XENTR16711
OG0006622	AENJA_15726	XENTR12562
OG0006623	AENJA_15760	XENTR09849
OG0006624	AENJA_15910	XENTR01731
OG0006625	AENJA_15915	XENTR04207
OG0006626	AENJA_15948	XENTR04565, XENTR13907
OG0006627	AENJA_16100, AENJA_16099	XENTR17718
OG0006628	AENJA_16181	XENTR02668
OG0006630	AENJA_16229	XENTR08125
OG0006631	AENJA_16356	XENTR19213
OG0006632	AENJA_16518	XENTR10907, XENTR07445
OG0006633	AENJA_16566	XENTR02142
OG0006635	AENJA_16751	XENTR01982
OG0006636	AENJA_16904	XENTR11494
OG0006637	AENJA_16936	XENTR05016
OG0006638	AENJA_17173	XENTR15778
OG0006639	AENJA_17226	XENTR08672
OG0006640	AENJA_17468	XENTR12743
OG0006641	AENJA_17771	XENTR03024
OG0006642	AENJA_17957	XENTR08911
OG0006644	AENJA_18104	XENTR10411
OG0006645	AENJA_18153	XENTR13154
OG0006646	AENJA_18164	XENTR01407
OG0006648	AENJA_18295	XENTR07885
OG0006649	AENJA_18466	XENTR10760
OG0006651	AENJA_18736	XENTR12537
OG0006653	AENJA_18823	XENTR09964
OG0006654	AENJA_18933	XENTR14617
OG0006655	AENJA_18965	XENTR05829
OG0006656	AENJA_19052	XENTR19261, XENTR19010
OG0006657	AENJA_19172	XENTR10304
OG0006658	AENJA_19247	XENTR09594
OG0006660	AENJA_19330	XENTR07050
OG0006661	AENJA_19414	XENTR11919
OG0006662	AENJA_19418	XENTR02635
OG0006663	AENJA_19913	XENTR03207
OG0006664	AENJA_20021	XENTR06837
OG0006666	AENJA_20282	XENTR04836
OG0006667	AENJA_20411	XENTR11957
OG0006668	AENJA_20635	XENTR10580
OG0006669	AENJA_20657	XENTR13698
OG0006670	AENJA_20698	XENTR03934
OG0006672	AENJA_20943	XENTR10612
OG0006673	AENJA_21048	XENTR06476
OG0006675	AENJA_21328	XENTR11950
OG0006677	AENJA_21488	XENTR13655, XENTR13654
OG0006678	AENJA_21492	XENTR13719
OG0006680	AENJA_21658	XENTR02487
OG0006681	AENJA_21662	XENTR03638
OG0006683	AENJA_21886	XENTR10018
OG0006684	AENJA_21920	XENTR16293
OG0006685	AENJA_21932	XENTR18985, XENTR04488
OG0006686	AENJA_21966	XENTR06782
OG0006687	AENJA_22023, AENJA_24383	XENTR12769
OG0006688	AENJA_22121	XENTR13607
OG0006689	AENJA_22172	XENTR01441
OG0006690	AENJA_22269	XENTR13317
OG0006692	AENJA_22551	XENTR13963
OG0006693	AENJA_22852	XENTR12746
OG0006694	AENJA_22901	XENTR04108
OG0006695	AENJA_23014	XENTR13948
OG0006696	AENJA_23027	XENTR00610
OG0006697	AENJA_23078	XENTR10497
OG0006698	AENJA_23158	XENTR05149
OG0006699	AENJA_23190	XENTR06331, XENTR06330
OG0006700	AENJA_23253	XENTR03198
OG0006703	AENJA_23320	XENTR04634
OG0006704	AENJA_23386	XENTR13888, XENTR13889
OG0006705	AENJA_23398	XENTR00293
OG0006706	AENJA_23532	XENTR07780
OG0006707	AENJA_23660	XENTR16134
OG0006708	AENJA_23725	XENTR18874
OG0006709	AENJA_23753	XENTR05409
OG0006710	AENJA_23788	XENTR18018
OG0006711	AENJA_23790	XENTR08893
OG0006712	AENJA_24048	XENTR03007
OG0006713	AENJA_24077	XENTR08986, XENTR14768
OG0006714	AENJA_24177	XENTR08721
OG0006715	AENJA_24364	XENTR17785, XENTR13166
OG0006716	AENJA_24408	XENTR13038
OG0006717	AENJA_24478	XENTR17648
OG0006718	AENJA_24834	XENTR09540
OG0006719	AENJA_24866	XENTR09126
OG0006720	AENJA_24982	XENTR09067
OG0006721	AENJA_25013	XENTR08095
OG0006723	AENJA_25106	XENTR16854
OG0006724	AENJA_25107	XENTR10084
OG0006725	AENJA_25269	XENTR07038
OG0006726	AENJA_25361	XENTR09612
OG0006727	AENJA_25527	XENTR05898
OG0006729	AENJA_25600	XENTR02778
OG0006730	AENJA_25804	XENTR07699
OG0006731	AENJA_25830	XENTR14502
OG0006732	AENJA_25874, AENJA_25873	XENTR17486
OG0006733	AENJA_25909	XENTR12805
OG0006734	AENJA_25913	XENTR17831
OG0006735	AENJA_25987	XENTR05221
OG0006736	AENJA_26061	XENTR09191, XENTR10482
OG0006737	AENJA_26062	XENTR00969
OG0006738	AENJA_26156	XENTR19225, XENTR19226
OG0006739	AENJA_26247	XENTR07449
OG0006741	AENJA_26632	XENTR08382
OG0006742	AENJA_26658	XENTR05493
OG0006826	AENJA_00120	XENTR13782
OG0006827	AENJA_00301, AENJA_11922	XENTR00081
OG0006828	AENJA_00320	XENTR08258
OG0006829	AENJA_26235, AENJA_00398	XENTR09763
OG0006830	AENJA_00399	XENTR13305
OG0006831	AENJA_00400	XENTR14217
OG0006832	AENJA_00488	XENTR10958
OG0006833	AENJA_00518	XENTR00457
OG0006835	AENJA_00594	XENTR08471
OG0006837	AENJA_00699	XENTR02650
OG0006839	AENJA_01100	XENTR04909, XENTR17585
OG0006842	AENJA_01166	XENTR10401
OG0006843	AENJA_01195	XENTR17465
OG0006844	AENJA_01201	XENTR08527
OG0006845	AENJA_01223	XENTR11640
OG0006846	AENJA_01258	XENTR12109
OG0006847	AENJA_01266	XENTR00872
OG0006848	AENJA_01367	XENTR07299, XENTR07526
OG0006849	AENJA_01449	XENTR01645
OG0006850	AENJA_01611, AENJA_09638	XENTR05570
OG0006851	AENJA_01650	XENTR13145
OG0006852	AENJA_01730	XENTR01320
OG0006853	AENJA_01775, AENJA_26577	XENTR15554
OG0006856	AENJA_02009	XENTR01007
OG0006857	AENJA_02010	XENTR02316
OG0006860	AENJA_02208	XENTR10215
OG0006861	AENJA_02328	XENTR04183
OG0006862	AENJA_02464, AENJA_02470	XENTR13534
OG0006863	AENJA_17740, AENJA_02587	XENTR12976
OG0006864	AENJA_02623	XENTR01809
OG0006865	AENJA_02658	XENTR09213
OG0006866	AENJA_02755	XENTR17686
OG0006867	AENJA_02777	XENTR01657
OG0006868	AENJA_02779	XENTR07053
OG0006869	AENJA_02815	XENTR02833
OG0006870	AENJA_03121	XENTR10263
OG0006871	AENJA_23057, AENJA_10645, AENJA_03165	XENTR07430
OG0006872	AENJA_03174	XENTR03744
OG0006873	AENJA_03258	XENTR13913
OG0006874	AENJA_03384	XENTR14555
OG0006875	AENJA_03390	XENTR10450
OG0006876	AENJA_23472	XENTR00090
OG0006877	AENJA_03567	XENTR05237
OG0006878	AENJA_03646	XENTR12365
OG0006879	AENJA_03657	XENTR17009
OG0006880	AENJA_03927	XENTR02819
OG0006882	AENJA_03982	XENTR10988
OG0006884	AENJA_04002	XENTR07604
OG0006885	AENJA_04224	XENTR04782
OG0006886	AENJA_04283	XENTR00696
OG0006887	AENJA_04451	XENTR13961
OG0006888	AENJA_04455	XENTR02537
OG0006889	AENJA_04547	XENTR05963
OG0006890	AENJA_04581	XENTR09541
OG0006891	AENJA_04660	XENTR15690
OG0006892	AENJA_04736	XENTR00113
OG0006893	AENJA_04839	XENTR17439
OG0006894	AENJA_04847	XENTR13122
OG0006895	AENJA_05148	XENTR11833
OG0006896	AENJA_05202	XENTR12639
OG0006897	AENJA_05372	XENTR14076
OG0006898	AENJA_05379	XENTR07636
OG0006899	AENJA_05621	XENTR12237
OG0006900	AENJA_05663	XENTR09605
OG0006901	AENJA_05820	XENTR00120
OG0006902	AENJA_05960	XENTR02201
OG0006903	AENJA_06050	XENTR15633, XENTR06864
OG0006904	AENJA_06127	XENTR03460
OG0006905	AENJA_06173	XENTR19260
OG0006906	AENJA_06221	XENTR10195
OG0006907	AENJA_06242	XENTR18404
OG0006909	AENJA_06589	XENTR18357
OG0006911	AENJA_06830	XENTR17645
OG0006912	AENJA_16892	XENTR03948
OG0006914	AENJA_06926	XENTR15248
OG0006915	AENJA_07017	XENTR05683
OG0006916	AENJA_07034	XENTR18036
OG0006917	AENJA_07239	XENTR03266
OG0006918	AENJA_07427	XENTR10731, XENTR10730
OG0006919	AENJA_07467	XENTR12172
OG0006920	AENJA_07564	XENTR10785
OG0006921	AENJA_07572	XENTR10556
OG0006922	AENJA_07575	XENTR00968
OG0006924	AENJA_07755	XENTR06768
OG0006925	AENJA_07849	XENTR03837
OG0006926	AENJA_07851	XENTR12859
OG0006927	AENJA_07880	XENTR10634
OG0006929	AENJA_08001	XENTR05894
OG0006930	AENJA_08036, AENJA_25950	XENTR05716
OG0006931	AENJA_08049	XENTR12285
OG0006932	AENJA_08083	XENTR01275
OG0006934	AENJA_08104	XENTR15092
OG0006935	AENJA_08143	XENTR08699
OG0006936	AENJA_08149	XENTR08928
OG0006937	AENJA_08252	XENTR04504
OG0006938	AENJA_25925, AENJA_08279	XENTR16149
OG0006939	AENJA_08295	XENTR12765
OG0006940	AENJA_08348	XENTR01692
OG0006942	AENJA_08411	XENTR09478
OG0006943	AENJA_08418	XENTR15386
OG0006944	AENJA_08469	XENTR07046
OG0006945	AENJA_08489	XENTR00117
OG0006946	AENJA_08651	XENTR16824, XENTR16825
OG0006948	AENJA_08864	XENTR04780
OG0006949	AENJA_08970	XENTR11256
OG0006951	AENJA_09267	XENTR14803
OG0006952	AENJA_09338	XENTR05143
OG0006953	AENJA_09368	XENTR09448
OG0006954	AENJA_09387	XENTR03844
OG0006955	AENJA_09421	XENTR06398
OG0006957	AENJA_09490	XENTR08977
OG0006958	AENJA_09561	XENTR07775
OG0006959	AENJA_09576	XENTR17553
OG0006960	AENJA_09586	XENTR16241
OG0006962	AENJA_09772	XENTR09246
OG0006964	AENJA_09897	XENTR09387
OG0006966	AENJA_10045	XENTR09367
OG0006967	AENJA_10081	XENTR03908
OG0006968	AENJA_10127	XENTR15434
OG0006969	AENJA_10132	XENTR16749, XENTR16750, XENTR16751
OG0006970	AENJA_10289	XENTR14271, XENTR14272
OG0006971	AENJA_10382	XENTR01201
OG0006972	AENJA_10603	XENTR19251
OG0006973	AENJA_10893	XENTR09146
OG0006974	AENJA_11101	XENTR12649, XENTR05529
OG0006975	AENJA_11111	XENTR12996
OG0006976	AENJA_11156	XENTR01210
OG0006977	AENJA_11169	XENTR11302
OG0006978	AENJA_11351	XENTR16961
OG0006979	AENJA_11435	XENTR01458
OG0006980	AENJA_11690	XENTR06239
OG0006981	AENJA_11704	XENTR16320
OG0006982	AENJA_11710	XENTR11312
OG0006984	AENJA_11852	XENTR13708, XENTR02353
OG0006985	AENJA_12194	XENTR11227
OG0006987	AENJA_12333	XENTR01282, XENTR01281
OG0006988	AENJA_12529	XENTR12330
OG0006989	AENJA_12558	XENTR04170
OG0006990	AENJA_12603	XENTR08922
OG0006991	AENJA_12675	XENTR17838
OG0006993	AENJA_12848	XENTR09372
OG0006994	AENJA_12854	XENTR00114
OG0006996	AENJA_12897	XENTR01652
OG0006997	AENJA_12913	XENTR17546, XENTR17545
OG0006998	AENJA_12939	XENTR06955
OG0006999	AENJA_12940	XENTR00236
OG0007000	AENJA_13108	XENTR01902, XENTR01901
OG0007001	AENJA_13134	XENTR17344, XENTR17343
OG0007002	AENJA_13189	XENTR06832
OG0007003	AENJA_13349	XENTR16048
OG0007005	AENJA_13425	XENTR07132
OG0007006	AENJA_13467	XENTR12975
OG0007008	AENJA_25860, AENJA_13633	XENTR18543
OG0007009	AENJA_13674	XENTR09577
OG0007010	AENJA_13687	XENTR05499
OG0007011	AENJA_13688	XENTR05787
OG0007012	AENJA_13835	XENTR03267
OG0007013	AENJA_13842	XENTR09137
OG0007014	AENJA_13912	XENTR08855
OG0007015	AENJA_13940	XENTR02491
OG0007016	AENJA_14164	XENTR00478
OG0007018	AENJA_14287	XENTR13179
OG0007020	AENJA_14431	XENTR09770
OG0007021	AENJA_14523	XENTR08839
OG0007022	AENJA_14634	XENTR16029
OG0007023	AENJA_14641	XENTR07024
OG0007025	AENJA_14969	XENTR13731
OG0007026	AENJA_15107	XENTR18056
OG0007027	AENJA_15130	XENTR19169, XENTR11118
OG0007028	AENJA_15287	XENTR00104
OG0007030	AENJA_15706	XENTR05657
OG0007031	AENJA_15746	XENTR07790
OG0007032	AENJA_15768	XENTR17468
OG0007033	AENJA_15780	XENTR16190
OG0007034	AENJA_15916	XENTR05241
OG0007035	AENJA_15945	XENTR06046
OG0007036	AENJA_15980	XENTR17676, XENTR17677
OG0007037	AENJA_16026	XENTR05417
OG0007038	AENJA_16109	XENTR01237
OG0007039	AENJA_16125	XENTR03063
OG0007040	AENJA_16156	XENTR16157
OG0007041	AENJA_16190	XENTR01415
OG0007042	AENJA_16299	XENTR03360
OG0007043	AENJA_19281, AENJA_16342	XENTR02003
OG0007044	AENJA_16556	XENTR08465, XENTR13827
OG0007045	AENJA_16721	XENTR05481
OG0007046	AENJA_16840	XENTR09390
OG0007047	AENJA_16899	XENTR12940
OG0007048	AENJA_16937	XENTR12714
OG0007050	AENJA_17182	XENTR10229
OG0007052	AENJA_17326	XENTR10707, XENTR18218
OG0007053	AENJA_17379	XENTR06867
OG0007054	AENJA_17391	XENTR17771
OG0007055	AENJA_17474	XENTR04557
OG0007056	AENJA_17650	XENTR04936
OG0007057	AENJA_17685	XENTR07649
OG0007058	AENJA_17757	XENTR13895
OG0007059	AENJA_17918	XENTR01903
OG0007060	AENJA_18050	XENTR06697
OG0007061	AENJA_18086	XENTR12828
OG0007062	AENJA_18177	XENTR03101
OG0007063	AENJA_18189	XENTR05680
OG0007064	AENJA_18220	XENTR16371
OG0007065	AENJA_18236	XENTR04111
OG0007066	AENJA_18310	XENTR18528, XENTR05764
OG0007068	AENJA_18386	XENTR04871
OG0007069	AENJA_18431	XENTR06666
OG0007070	AENJA_18751	XENTR08595
OG0007071	AENJA_20432	XENTR07783
OG0007072	AENJA_18830	XENTR07265
OG0007073	AENJA_18861	XENTR08573
OG0007074	AENJA_19061	XENTR03247
OG0007075	AENJA_19073	XENTR02206
OG0007076	AENJA_19406	XENTR15551
OG0007077	AENJA_19554	XENTR02860, XENTR01951
OG0007078	AENJA_19777	XENTR01751
OG0007079	AENJA_19825	XENTR16725
OG0007080	AENJA_19826	XENTR05164
OG0007081	AENJA_19829	XENTR06924
OG0007082	AENJA_19832	XENTR16647
OG0007083	AENJA_20083	XENTR12941
OG0007084	AENJA_20378	XENTR15425
OG0007085	AENJA_20429	XENTR03719
OG0007086	AENJA_20436	XENTR15548
OG0007087	AENJA_20498	XENTR10659
OG0007088	AENJA_20551	XENTR13069
OG0007090	AENJA_20659	XENTR04663
OG0007091	AENJA_23355, AENJA_20692	XENTR16106
OG0007092	AENJA_20784	XENTR09595
OG0007093	AENJA_20890	XENTR09556
OG0007094	AENJA_20950	XENTR03856
OG0007095	AENJA_21007	XENTR11185
OG0007096	AENJA_21049	XENTR15677
OG0007097	AENJA_21089	XENTR10319
OG0007098	AENJA_21303	XENTR00462
OG0007099	AENJA_21375	XENTR01909
OG0007100	AENJA_21409	XENTR02538
OG0007102	AENJA_21655, AENJA_26402	XENTR10584
OG0007103	AENJA_21675	XENTR09292
OG0007104	AENJA_21723	XENTR08818, XENTR11925
OG0007105	AENJA_21751	XENTR17989, XENTR17988
OG0007106	AENJA_21772	XENTR02834
OG0007107	AENJA_21819	XENTR15605
OG0007108	AENJA_21851	XENTR11156
OG0007111	AENJA_22302	XENTR16348
OG0007112	AENJA_22684	XENTR05305
OG0007113	AENJA_22726	XENTR07047
OG0007114	AENJA_22816	XENTR17139
OG0007115	AENJA_22820	XENTR10736
OG0007117	AENJA_23028	XENTR15556
OG0007118	AENJA_23161	XENTR11167
OG0007119	AENJA_23375	XENTR00359
OG0007120	AENJA_23378	XENTR11017
OG0007122	AENJA_23581	XENTR13022
OG0007123	AENJA_23635	XENTR09569
OG0007124	AENJA_23735	XENTR10585
OG0007125	AENJA_23965	XENTR13558
OG0007126	AENJA_24234	XENTR05105
OG0007127	AENJA_24302	XENTR03372
OG0007128	AENJA_24308	XENTR05067
OG0007129	AENJA_24361	XENTR12454, XENTR12453
OG0007130	AENJA_24363	XENTR10790
OG0007131	AENJA_24469	XENTR04760
OG0007132	AENJA_24649	XENTR18457
OG0007133	AENJA_24825	XENTR06849
OG0007134	AENJA_24826	XENTR14638
OG0007135	AENJA_25007	XENTR14139
OG0007136	AENJA_25014	XENTR11242
OG0007137	AENJA_25069	XENTR16364
OG0007138	AENJA_25134	XENTR01287
OG0007139	AENJA_25183	XENTR18713
OG0007140	AENJA_25250	XENTR14828, XENTR13212
OG0007141	AENJA_25287	XENTR04779
OG0007143	AENJA_25363	XENTR13932
OG0007144	AENJA_25491	XENTR05104
OG0007145	AENJA_25560	XENTR04506
OG0007147	AENJA_25613	XENTR17348
OG0007148	AENJA_25762	XENTR15137
OG0007150	AENJA_26056	XENTR09755
OG0007151	AENJA_26211	XENTR05788
OG0007153	AENJA_26504	XENTR08905
OG0007154	AENJA_26509	XENTR03882
OG0007248	AENJA_00004	XENTR09965, XENTR09966
OG0007250	AENJA_00139	XENTR15090, XENTR15089
OG0007251	AENJA_00324	XENTR16778
OG0007253	AENJA_00767	XENTR15675, XENTR06641
OG0007254	AENJA_00931	XENTR16036
OG0007255	AENJA_00979	XENTR03356, XENTR03355
OG0007256	AENJA_01044	XENTR05599
OG0007258	AENJA_01436, AENJA_11453	XENTR05062
OG0007261	AENJA_01593	XENTR14144
OG0007264	AENJA_02217	XENTR00464, XENTR00463
OG0007266	AENJA_08462, AENJA_02257	XENTR14040
OG0007268	AENJA_02432	XENTR07436
OG0007269	AENJA_02569	XENTR08034, XENTR06073
OG0007270	AENJA_02688, AENJA_06355	XENTR00919
OG0007271	AENJA_02740	XENTR06576
OG0007272	AENJA_02756	XENTR18622
OG0007273	AENJA_02792	XENTR11486
OG0007274	AENJA_02816	XENTR14808
OG0007275	AENJA_02862	XENTR10112
OG0007276	AENJA_02931	XENTR17394
OG0007279	AENJA_03339	XENTR03525
OG0007280	AENJA_03407	XENTR04651
OG0007281	AENJA_03420	XENTR00958
OG0007282	AENJA_03431	XENTR10935
OG0007283	AENJA_03462	XENTR07330
OG0007284	AENJA_03468	XENTR07884, XENTR03693
OG0007285	AENJA_03475	XENTR05890
OG0007286	AENJA_18798, AENJA_10022, AENJA_03618	XENTR12572
OG0007288	AENJA_03747	XENTR04861
OG0007289	AENJA_03836	XENTR01683
OG0007290	AENJA_03954	XENTR07276
OG0007291	AENJA_03983	XENTR02444
OG0007292	AENJA_04105	XENTR16459
OG0007293	AENJA_04148	XENTR15743
OG0007294	AENJA_04367	XENTR14997
OG0007295	AENJA_04369	XENTR04865
OG0007296	AENJA_04461	XENTR00485
OG0007297	AENJA_04494	XENTR19091
OG0007298	AENJA_04527	XENTR05560
OG0007299	AENJA_04574	XENTR02278
OG0007300	AENJA_04647	XENTR05357
OG0007301	AENJA_04686	XENTR16260
OG0007302	AENJA_04963	XENTR00417
OG0007303	AENJA_05104	XENTR14363
OG0007304	AENJA_05122	XENTR08025
OG0007305	AENJA_05241	XENTR16934
OG0007306	AENJA_05277	XENTR11408
OG0007307	AENJA_05325	XENTR00613
OG0007308	AENJA_07715, AENJA_05754	XENTR02295
OG0007309	AENJA_05768	XENTR13050
OG0007310	AENJA_05858, AENJA_19852	XENTR13427
OG0007312	AENJA_05894	XENTR01859
OG0007314	AENJA_06139	XENTR14853
OG0007316	AENJA_06485, AENJA_20879	XENTR04896
OG0007317	AENJA_06549	XENTR13051
OG0007318	AENJA_06588	XENTR08377
OG0007319	AENJA_06656	XENTR16805
OG0007320	AENJA_06780	XENTR11235
OG0007321	AENJA_06818	XENTR12796
OG0007323	AENJA_06960	XENTR08193, XENTR08194
OG0007325	AENJA_07023	XENTR07774
OG0007326	AENJA_07134	XENTR05294
OG0007329	AENJA_07623	XENTR12936
OG0007330	AENJA_07724	XENTR08463
OG0007331	AENJA_07941, AENJA_07938	XENTR00732
OG0007333	AENJA_08327	XENTR12288
OG0007334	AENJA_08344, AENJA_10683	XENTR18884
OG0007335	AENJA_08730	XENTR07715
OG0007336	AENJA_08744	XENTR19188, XENTR12086
OG0007337	AENJA_08756	XENTR18440, XENTR09152
OG0007338	AENJA_08801	XENTR13663
OG0007339	AENJA_08839	XENTR03376
OG0007340	AENJA_08960	XENTR11750
OG0007341	AENJA_08963	XENTR00193
OG0007342	AENJA_09009	XENTR05724
OG0007344	AENJA_18427, AENJA_09089	XENTR15343
OG0007345	AENJA_09249	XENTR05583, XENTR13476
OG0007347	AENJA_09485	XENTR11224
OG0007348	AENJA_09604	XENTR09214
OG0007351	AENJA_09717	XENTR03181
OG0007353	AENJA_10075	XENTR09557
OG0007354	AENJA_10138	XENTR00406
OG0007356	AENJA_10363	XENTR01249
OG0007357	AENJA_10365	XENTR15128
OG0007358	AENJA_10512	XENTR00577, XENTR00576
OG0007359	AENJA_10652	XENTR02146
