Orthogroup	SCHMD	XENTR
OG0006593	SCHMD08560	XENTR12622
OG0006594	SCHMD00507	XENTR18025
OG0006595	SCHMD08252	XENTR09437
OG0006596	SCHMD05657	XENTR12773
OG0006597	SCHMD04098	XENTR00700
OG0006598	SCHMD23134	XENTR14326
OG0006599	SCHMD28680	XENTR02707, XENTR16196
OG0006600	SCHMD12543, SCHMD20580	XENTR13734, XENTR13733
OG0006603	SCHMD13311, SCHMD24906	XENTR10213
OG0006604	SCHMD12610	XENTR09447, XENTR09446
OG0006606	SCHMD11990	XENTR05954
OG0006607	SCHMD00025	XENTR13594
OG0006608	SCHMD21063	XENTR00251
OG0006610	SCHMD10412	XENTR07341
OG0006614	SCHMD05476	XENTR18989
OG0006615	SCHMD02189	XENTR06546
OG0006616	SCHMD12397	XENTR09627
OG0006619	SCHMD14686	XENTR02127, XENTR02126
OG0006621	SCHMD06932	XENTR16711
OG0006622	SCHMD16418, SCHMD16456	XENTR12562
OG0006623	SCHMD00154	XENTR09849
OG0006624	SCHMD28658, SCHMD27359	XENTR01731
OG0006626	SCHMD05850	XENTR04565, XENTR13907
OG0006628	SCHMD10378	XENTR02668
OG0006630	SCHMD02436	XENTR08125
OG0006631	SCHMD24627, SCHMD24745	XENTR19213
OG0006632	SCHMD11914, SCHMD18633	XENTR10907, XENTR07445
OG0006633	SCHMD06460	XENTR02142
OG0006636	SCHMD09363	XENTR11494
OG0006637	SCHMD17064, SCHMD26047	XENTR05016
OG0006640	SCHMD09877	XENTR12743
OG0006646	SCHMD10329	XENTR01407
OG0006648	SCHMD13489	XENTR07885
OG0006651	SCHMD07289, SCHMD06082	XENTR12537
OG0006652	SCHMD08119	XENTR11689
OG0006655	SCHMD00645	XENTR05829
OG0006656	SCHMD15425	XENTR19261, XENTR19010
OG0006658	SCHMD07703, SCHMD19832	XENTR09594
OG0006662	SCHMD11088, SCHMD02344	XENTR02635
OG0006663	SCHMD05461	XENTR03207
OG0006664	SCHMD01212	XENTR06837
OG0006666	SCHMD00843	XENTR04836
OG0006667	SCHMD02023	XENTR11957
OG0006668	SCHMD00035	XENTR10580
OG0006669	SCHMD15456	XENTR13698
OG0006670	SCHMD06283	XENTR03934
OG0006673	SCHMD11139, SCHMD01947	XENTR06476
OG0006677	SCHMD28844	XENTR13655, XENTR13654
OG0006678	SCHMD02351	XENTR13719
OG0006680	SCHMD07321, SCHMD04365	XENTR02487
OG0006683	SCHMD12055	XENTR10018
OG0006684	SCHMD03196	XENTR16293
OG0006686	SCHMD05511	XENTR06782
OG0006688	SCHMD02782	XENTR13607
OG0006689	SCHMD09875, SCHMD00797, SCHMD11694	XENTR01441
OG0006690	SCHMD02600	XENTR13317
OG0006691	SCHMD14621	XENTR10862
OG0006692	SCHMD15336	XENTR13963
OG0006693	SCHMD00589	XENTR12746
OG0006694	SCHMD05629	XENTR04108
OG0006695	SCHMD06025	XENTR13948
OG0006697	SCHMD19994, SCHMD13817, SCHMD29045	XENTR10497
OG0006698	SCHMD12118	XENTR05149
OG0006700	SCHMD29051, SCHMD15433, SCHMD27357	XENTR03198, XENTR10566
OG0006703	SCHMD00739	XENTR04634
OG0006704	SCHMD28226	XENTR13888, XENTR13889
OG0006705	SCHMD14770, SCHMD13114	XENTR00293
OG0006706	SCHMD12854	XENTR07780
OG0006707	SCHMD19389	XENTR16134
OG0006708	SCHMD01518	XENTR18874
OG0006709	SCHMD06005	XENTR05409
OG0006712	SCHMD13757	XENTR03007
OG0006713	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768	XENTR08986, XENTR14768
OG0006717	SCHMD09869	XENTR17648
OG0006718	SCHMD01411	XENTR09542
OG0006718	SCHMD28286	XENTR09540
OG0006720	SCHMD15330, SCHMD18737	XENTR09067
OG0006721	SCHMD06116	XENTR08095
OG0006723	SCHMD12671	XENTR16854
OG0006725	SCHMD15226	XENTR07038
OG0006726	SCHMD22403	XENTR09612
OG0006729	SCHMD09997, SCHMD07849	XENTR02778
OG0006730	SCHMD15242	XENTR07699
OG0006731	SCHMD21262, SCHMD19367	XENTR14502
OG0006733	SCHMD02938	XENTR12805
OG0006734	SCHMD13149, SCHMD15306	XENTR17831
OG0006735	SCHMD23549, SCHMD18150, SCHMD22619	XENTR05221
OG0006737	SCHMD05655	XENTR00969
OG0006741	SCHMD21104, SCHMD16448, SCHMD23684, SCHMD14241, SCHMD07000	XENTR08382
OG0006742	SCHMD14364	XENTR05493
OG0006749	SCHMD17570, SCHMD17569	XENTR01774
OG0006750	SCHMD04443, SCHMD17273, SCHMD07663	XENTR07602
OG0006752	SCHMD12442	XENTR02646
OG0006753	SCHMD08285	XENTR11694
OG0006754	SCHMD13342	XENTR18420
OG0006755	SCHMD10228	XENTR10590
OG0006757	SCHMD08426	XENTR12333
OG0006758	SCHMD05008, SCHMD10024	XENTR19253
OG0006761	SCHMD13526	XENTR01047
OG0006764	SCHMD22289	XENTR01594
OG0006766	SCHMD07248	XENTR12590, XENTR12592
OG0006768	SCHMD03977	XENTR17405
OG0006771	SCHMD07804, SCHMD15553	XENTR13494, XENTR13493
OG0006772	SCHMD01476	XENTR06880, XENTR06881
OG0006776	SCHMD10792	XENTR07592
OG0006777	SCHMD08214	XENTR14289
OG0006780	SCHMD13525, SCHMD14457	XENTR12106
OG0006791	SCHMD15752	XENTR09543, XENTR08719
OG0006826	SCHMD05426	XENTR13782
OG0006829	SCHMD18846	XENTR09763
OG0006830	SCHMD01740	XENTR13305
OG0006833	SCHMD25705, SCHMD22029	XENTR00457
OG0006835	SCHMD11727, SCHMD11726	XENTR08471
OG0006842	SCHMD07853	XENTR10401
OG0006843	SCHMD10166	XENTR17465
OG0006844	SCHMD10998	XENTR08527
OG0006846	SCHMD24471	XENTR12109
OG0006847	SCHMD10920	XENTR00872
OG0006848	SCHMD15273, SCHMD24879	XENTR07299, XENTR07526
OG0006851	SCHMD13891, SCHMD10310	XENTR13145
OG0006853	SCHMD21179	XENTR15554
OG0006856	SCHMD03115	XENTR01007
OG0006857	SCHMD03719	XENTR02316
OG0006860	SCHMD14888, SCHMD01768	XENTR10215
OG0006862	SCHMD08954	XENTR13534
OG0006864	SCHMD09900	XENTR01809
OG0006867	SCHMD19722	XENTR01657
OG0006871	SCHMD19715	XENTR07430
OG0006874	SCHMD00242	XENTR14555
OG0006875	SCHMD14340	XENTR10450
OG0006876	SCHMD01180	XENTR00090
OG0006877	SCHMD28894, SCHMD14652	XENTR05237
OG0006878	SCHMD07673	XENTR12365
OG0006882	SCHMD08215	XENTR10988
OG0006886	SCHMD04628	XENTR00696
OG0006887	SCHMD02004	XENTR13961
OG0006889	SCHMD19490	XENTR05963
OG0006890	SCHMD09977	XENTR09541
OG0006891	SCHMD16311	XENTR15690
OG0006892	SCHMD06736, SCHMD03941	XENTR00113
OG0006894	SCHMD08244	XENTR13122
OG0006895	SCHMD25533, SCHMD25532	XENTR11833
OG0006897	SCHMD14554	XENTR14076
OG0006900	SCHMD12706, SCHMD20696, SCHMD15238	XENTR09605
OG0006901	SCHMD00150	XENTR00120
OG0006902	SCHMD09576	XENTR02201
OG0006906	SCHMD01345	XENTR10195
OG0006909	SCHMD08896, SCHMD03475	XENTR18357
OG0006914	SCHMD02005	XENTR15248
OG0006915	SCHMD17740	XENTR05683
OG0006917	SCHMD15444, SCHMD23496	XENTR03266
OG0006918	SCHMD02128	XENTR10731, XENTR10730
OG0006919	SCHMD04163	XENTR12172
OG0006920	SCHMD07640	XENTR10785
OG0006923	SCHMD18989, SCHMD10987	XENTR05461
OG0006924	SCHMD07270	XENTR06768
OG0006926	SCHMD18025, SCHMD24077	XENTR12859
OG0006927	SCHMD05483	XENTR10634
OG0006931	SCHMD09823	XENTR12285
OG0006934	SCHMD02940	XENTR15092
OG0006937	SCHMD07394	XENTR04504
OG0006938	SCHMD13105	XENTR16149
OG0006939	SCHMD19736, SCHMD17847	XENTR12765
OG0006942	SCHMD05106	XENTR09478
OG0006945	SCHMD20350, SCHMD21540	XENTR00117
OG0006946	SCHMD03034	XENTR16824, XENTR16825
OG0006948	SCHMD10039	XENTR04780
OG0006949	SCHMD04433	XENTR11256
OG0006951	SCHMD04285	XENTR14803
OG0006952	SCHMD00571	XENTR05143
OG0006954	SCHMD05444	XENTR03844
OG0006955	SCHMD01359	XENTR06398
OG0006957	SCHMD21016, SCHMD16664	XENTR08977
OG0006958	SCHMD10483	XENTR07775
OG0006959	SCHMD14675, SCHMD12735	XENTR17553
OG0006960	SCHMD15792, SCHMD13924	XENTR16241
OG0006962	SCHMD02602	XENTR09246
OG0006964	SCHMD05582, SCHMD05580	XENTR09387
OG0006966	SCHMD17179	XENTR09367
OG0006967	SCHMD06876	XENTR03908
OG0006968	SCHMD05918	XENTR15434
OG0006973	SCHMD01554	XENTR09146
OG0006975	SCHMD29017	XENTR12996
OG0006977	SCHMD21617, SCHMD19289	XENTR11302
OG0006979	SCHMD02713	XENTR01458
OG0006980	SCHMD03927	XENTR06239
OG0006984	SCHMD21798	XENTR13708, XENTR02353
OG0006985	SCHMD00305	XENTR11227
OG0006987	SCHMD04010	XENTR01282, XENTR01281
OG0006989	SCHMD08387	XENTR04170
OG0006990	SCHMD14019	XENTR08922
OG0006991	SCHMD09527	XENTR17838
OG0006993	SCHMD16078, SCHMD15851	XENTR09372
OG0006996	SCHMD07655	XENTR01652
OG0006999	SCHMD09727, SCHMD09154	XENTR00236
OG0007001	SCHMD11191	XENTR17344, XENTR17343
OG0007002	SCHMD00096	XENTR06832
OG0007003	SCHMD03229	XENTR16048
OG0007005	SCHMD03780	XENTR07132
OG0007009	SCHMD28218, SCHMD00500	XENTR09577
OG0007012	SCHMD16864	XENTR03267
OG0007013	SCHMD20292, SCHMD25075	XENTR09137
OG0007015	SCHMD09946	XENTR02491
OG0007017	SCHMD24290, SCHMD13895	XENTR16539
OG0007020	SCHMD29169	XENTR09770
OG0007022	SCHMD06207	XENTR16029
OG0007023	SCHMD13414	XENTR07024
OG0007025	SCHMD00852	XENTR13731
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	XENTR19169, XENTR11118
OG0007028	SCHMD16323	XENTR00104
OG0007030	SCHMD11171	XENTR05657
OG0007033	SCHMD17177, SCHMD07596	XENTR16190
OG0007037	SCHMD08275	XENTR05417
OG0007039	SCHMD24759	XENTR03063
OG0007040	SCHMD17930	XENTR16157
OG0007043	SCHMD05387	XENTR02003
OG0007046	SCHMD16357, SCHMD12630	XENTR09390
OG0007047	SCHMD10322	XENTR12940
OG0007049	SCHMD09136, SCHMD15529	XENTR10205
OG0007050	SCHMD12036	XENTR10229
OG0007053	SCHMD05149	XENTR06867
OG0007055	SCHMD11222	XENTR04557
OG0007057	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575	XENTR14128, XENTR07649
OG0007061	SCHMD27956	XENTR12828
OG0007062	SCHMD05231	XENTR03101
OG0007063	SCHMD04487	XENTR05680
OG0007064	SCHMD12730, SCHMD12728	XENTR16371
OG0007065	SCHMD08144	XENTR04111
OG0007066	SCHMD15229, SCHMD16841	XENTR18528, XENTR05764
OG0007068	SCHMD10943	XENTR04871
OG0007070	SCHMD08393	XENTR08595
OG0007073	SCHMD06841	XENTR08573
OG0007077	SCHMD03291, SCHMD23670	XENTR02860, XENTR01951
OG0007078	SCHMD12751, SCHMD12753	XENTR01751
OG0007084	SCHMD10181	XENTR15425
OG0007088	SCHMD06882, SCHMD06881	XENTR13069
OG0007090	SCHMD24995	XENTR04663
OG0007091	SCHMD00684	XENTR16106
OG0007092	SCHMD04952	XENTR09595
OG0007093	SCHMD00633	XENTR09556
OG0007095	SCHMD28386	XENTR11185
OG0007096	SCHMD14480	XENTR15677
OG0007098	SCHMD12814	XENTR00462
OG0007102	SCHMD00303	XENTR10584
OG0007104	SCHMD14802	XENTR08818, XENTR11925
OG0007105	SCHMD08588	XENTR17989, XENTR17988
OG0007106	SCHMD14679	XENTR02834
OG0007107	SCHMD10627	XENTR15605
OG0007108	SCHMD03383	XENTR11156
OG0007109	SCHMD14017, SCHMD14016	XENTR17008
OG0007112	SCHMD09113	XENTR05305
OG0007113	SCHMD27023, SCHMD20834	XENTR07047
OG0007114	SCHMD05373	XENTR17139
OG0007118	SCHMD01480	XENTR11167
OG0007119	SCHMD02099	XENTR00359
OG0007122	SCHMD04636	XENTR13022
OG0007124	SCHMD20734	XENTR10585
OG0007125	SCHMD04115	XENTR13558
OG0007128	SCHMD15975	XENTR05067
OG0007130	SCHMD02010	XENTR10790
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	XENTR06849
OG0007135	SCHMD14628	XENTR14139
OG0007136	SCHMD04055	XENTR11242
OG0007137	SCHMD09300	XENTR16364
OG0007139	SCHMD08033	XENTR18713
OG0007140	SCHMD14726, SCHMD14725	XENTR14828, XENTR13212
OG0007143	SCHMD11402, SCHMD13435	XENTR13932
OG0007144	SCHMD09084, SCHMD13536	XENTR05104
OG0007145	SCHMD07094	XENTR04506
OG0007148	SCHMD23637, SCHMD07923, SCHMD00889	XENTR15137
OG0007151	SCHMD20465, SCHMD17498	XENTR05788
OG0007154	SCHMD03260	XENTR03882
OG0007158	SCHMD27790, SCHMD22647	XENTR08364
OG0007159	SCHMD06458, SCHMD24141	XENTR09164
OG0007164	SCHMD21149	XENTR00655
OG0007165	SCHMD00948	XENTR02602
OG0007166	SCHMD23433, SCHMD23432	XENTR10142
OG0007173	SCHMD27706, SCHMD26151	XENTR13485
OG0007174	SCHMD00679	XENTR18531, XENTR02471
OG0007175	SCHMD13246, SCHMD11875	XENTR08705, XENTR08706
OG0007176	SCHMD18255, SCHMD19246	XENTR14504
OG0007179	SCHMD02087	XENTR10416
OG0007181	SCHMD07932	XENTR10462
OG0007183	SCHMD09362	XENTR04220
OG0007186	SCHMD00266	XENTR13974
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	XENTR03901
OG0007190	SCHMD00716	XENTR01938
OG0007191	SCHMD11992	XENTR04764
OG0007192	SCHMD00342	XENTR00135
OG0007199	SCHMD17527, SCHMD16964	XENTR12048, XENTR00223
OG0007209	SCHMD03471, SCHMD02470	XENTR06157, XENTR18958, XENTR11763
OG0007248	SCHMD14029	XENTR09965, XENTR09966
OG0007251	SCHMD02789, SCHMD03885	XENTR16778
OG0007254	SCHMD29104	XENTR16036
OG0007255	SCHMD08512, SCHMD09706	XENTR03356, XENTR03355
OG0007258	SCHMD01759	XENTR05062
OG0007264	SCHMD06288	XENTR00464, XENTR00463
OG0007266	SCHMD05229	XENTR14040
OG0007267	SCHMD15621	XENTR00329
OG0007269	SCHMD04821	XENTR08034, XENTR06073
OG0007270	SCHMD29771, SCHMD26891	XENTR00919
OG0007271	SCHMD08508	XENTR06576
OG0007274	SCHMD10184	XENTR14808
OG0007276	SCHMD01128	XENTR17394
OG0007279	SCHMD14169, SCHMD22097	XENTR03525
OG0007280	SCHMD26191	XENTR04651
OG0007282	SCHMD08071	XENTR10935
OG0007288	SCHMD11562	XENTR04861
OG0007289	SCHMD13675	XENTR01683
OG0007291	SCHMD01954	XENTR02444
OG0007297	SCHMD08767	XENTR19091
OG0007300	SCHMD08715, SCHMD12954	XENTR05357
OG0007301	SCHMD04999	XENTR16260
OG0007305	SCHMD00236	XENTR16934
OG0007306	SCHMD03194	XENTR11408
OG0007307	SCHMD24523	XENTR00613
OG0007310	SCHMD07754	XENTR13427
OG0007314	SCHMD20349, SCHMD17621	XENTR14853
OG0007317	SCHMD05271	XENTR13051
OG0007318	SCHMD14311	XENTR08377
OG0007319	SCHMD07451	XENTR16805
OG0007320	SCHMD04201, SCHMD04200	XENTR11235
OG0007321	SCHMD14656	XENTR12796
OG0007323	SCHMD28323	XENTR08193, XENTR08194
OG0007325	SCHMD13424	XENTR07774
OG0007326	SCHMD26648, SCHMD13997	XENTR05294
OG0007330	SCHMD01349	XENTR08463
OG0007333	SCHMD02278	XENTR12288
OG0007334	SCHMD01190	XENTR18884
OG0007335	SCHMD00787	XENTR07715
OG0007337	SCHMD23177	XENTR18440, XENTR09152
OG0007339	SCHMD14813, SCHMD09117	XENTR03376
OG0007341	SCHMD01365	XENTR00193
OG0007342	SCHMD12266	XENTR05724
OG0007343	SCHMD12161	XENTR09826
OG0007344	SCHMD17019, SCHMD17020	XENTR15343
OG0007347	SCHMD06807	XENTR11224
OG0007353	SCHMD22439	XENTR09557
OG0007354	SCHMD09176	XENTR00406
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	XENTR01249
OG0007357	SCHMD05386, SCHMD05385	XENTR15128
OG0007358	SCHMD10648	XENTR00577, XENTR00576
OG0007359	SCHMD04894	XENTR02146
OG0007360	SCHMD01042	XENTR00103
OG0007361	SCHMD02642	XENTR11435
OG0007363	SCHMD02234	XENTR10822
OG0007367	SCHMD09749	XENTR00303
OG0007372	SCHMD02515	XENTR12651
OG0007373	SCHMD29255, SCHMD11208, SCHMD11207	XENTR03573
OG0007380	SCHMD16057	XENTR17613
OG0007385	SCHMD04159	XENTR11824
OG0007386	SCHMD00784	XENTR18391
OG0007387	SCHMD01904, SCHMD01903	XENTR14518
OG0007389	SCHMD07528	XENTR06158
OG0007391	SCHMD01653	XENTR01526
OG0007393	SCHMD00157	XENTR11702
OG0007395	SCHMD09491	XENTR07594
OG0007396	SCHMD01151	XENTR00514
OG0007397	SCHMD03095	XENTR00313
OG0007399	SCHMD13118, SCHMD13117	XENTR04879
OG0007401	SCHMD06026	XENTR17065
OG0007402	SCHMD10585, SCHMD06444	XENTR11340
OG0007405	SCHMD18973, SCHMD27327	XENTR12887
OG0007407	SCHMD14070	XENTR07577
OG0007408	SCHMD03954	XENTR11855
OG0007412	SCHMD14910, SCHMD20394	XENTR19082
OG0007415	SCHMD29702, SCHMD13340	XENTR06922
OG0007419	SCHMD12003, SCHMD14523	XENTR11330
OG0007421	SCHMD09236	XENTR03781
OG0007422	SCHMD15449	XENTR03872
OG0007425	SCHMD18256	XENTR16373
OG0007426	SCHMD02501	XENTR12568
OG0007429	SCHMD03140	XENTR06612
OG0007431	SCHMD02074	XENTR03371
OG0007432	SCHMD13608	XENTR06026
OG0007437	SCHMD26347	XENTR07931
OG0007439	SCHMD01098	XENTR06565
OG0007442	SCHMD10535	XENTR00039
OG0007445	SCHMD10725	XENTR12978, XENTR12979
OG0007446	SCHMD06891	XENTR06442
OG0007447	SCHMD07199	XENTR12201
OG0007452	SCHMD06690	XENTR17957
OG0007453	SCHMD22069	XENTR01387
OG0007454	SCHMD02249	XENTR04173
OG0007455	SCHMD17462	XENTR07691
OG0007456	SCHMD11658	XENTR04528
OG0007457	SCHMD13308, SCHMD05942, SCHMD22483	XENTR10055
OG0007458	SCHMD11828	XENTR08684
OG0007459	SCHMD04395	XENTR11371
OG0007460	SCHMD07322	XENTR05094
OG0007463	SCHMD17150, SCHMD29377	XENTR08950
OG0007465	SCHMD06095	XENTR04059
OG0007471	SCHMD29391	XENTR04599
OG0007472	SCHMD07414	XENTR00553
OG0007473	SCHMD18788, SCHMD20111	XENTR01457
OG0007476	SCHMD29552, SCHMD06042	XENTR14782
OG0007478	SCHMD08638, SCHMD14462	XENTR01177
OG0007481	SCHMD00234	XENTR08890
OG0007482	SCHMD16972, SCHMD28646	XENTR11438
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	XENTR12274
OG0007489	SCHMD27800, SCHMD17535	XENTR06667
OG0007490	SCHMD25654	XENTR18724
OG0007491	SCHMD17539, SCHMD13726	XENTR07351
OG0007492	SCHMD00215	XENTR18957
OG0007495	SCHMD07307, SCHMD18914	XENTR08419
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	XENTR06004
OG0007498	SCHMD13903	XENTR10735
OG0007499	SCHMD02341	XENTR11617
OG0007500	SCHMD06655	XENTR08411
OG0007501	SCHMD02284	XENTR00395
OG0007503	SCHMD02190	XENTR07556, XENTR07557
OG0007507	SCHMD00792	XENTR00172
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	XENTR16412
OG0007509	SCHMD00947	XENTR02576
OG0007510	SCHMD06196	XENTR13679
OG0007516	SCHMD07324, SCHMD01839	XENTR02363
OG0007519	SCHMD00238	XENTR05051
OG0007522	SCHMD20076	XENTR07712
OG0007525	SCHMD03649, SCHMD14793	XENTR04661, XENTR04662
OG0007528	SCHMD08263	XENTR07788
OG0007531	SCHMD07206	XENTR15044, XENTR15045
OG0007533	SCHMD05767	XENTR07903
OG0007541	SCHMD18271	XENTR05534
OG0007547	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710	XENTR06083, XENTR11003
OG0007583	SCHMD28711	XENTR13389
OG0007584	SCHMD10868	XENTR07343
OG0007586	SCHMD00208	XENTR08401
OG0007588	SCHMD05957	XENTR18417
OG0007591	SCHMD19104	XENTR06862
OG0007597	SCHMD00061	XENTR00847
OG0007601	SCHMD28220	XENTR13138
OG0007602	SCHMD03764	XENTR00305
OG0007603	SCHMD02707	XENTR05886
OG0007607	SCHMD25251	XENTR04097
OG0007609	SCHMD08824	XENTR10306
OG0007610	SCHMD02076, SCHMD12764	XENTR07048
OG0007611	SCHMD04251	XENTR06655
OG0007612	SCHMD10036	XENTR15965
OG0007613	SCHMD05026	XENTR05874
OG0007615	SCHMD10027	XENTR19198
OG0007619	SCHMD02768	XENTR00292
OG0007621	SCHMD00066	XENTR00074
OG0007624	SCHMD15354	XENTR17757
OG0007626	SCHMD05939	XENTR08782
OG0007628	SCHMD01246, SCHMD01245	XENTR03457
OG0007629	SCHMD24454, SCHMD08697	XENTR02760
OG0007630	SCHMD22064	XENTR09707
OG0007634	SCHMD06239	XENTR03275
OG0007639	SCHMD12611	XENTR04262
OG0007643	SCHMD18394	XENTR03392
OG0007645	SCHMD00727	XENTR01371
OG0007646	SCHMD05492	XENTR03696
OG0007654	SCHMD14761	XENTR05371
OG0007656	SCHMD00482	XENTR00778
OG0007657	SCHMD16543	XENTR16019
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	XENTR01452
OG0007666	SCHMD11299	XENTR01765
OG0007667	SCHMD25937	XENTR12332
OG0007673	SCHMD08768	XENTR12090
OG0007675	SCHMD06327, SCHMD12514	XENTR00956, XENTR00955
OG0007676	SCHMD08823	XENTR11756
OG0007679	SCHMD13638	XENTR04914
OG0007684	SCHMD00102	XENTR02092
OG0007687	SCHMD06419, SCHMD07587	XENTR05620
OG0007690	SCHMD21197	XENTR02183
OG0007691	SCHMD07299	XENTR04646
OG0007698	SCHMD08531	XENTR06794
OG0007700	SCHMD08842, SCHMD08841	XENTR10324
OG0007701	SCHMD12704, SCHMD12705	XENTR01199
OG0007702	SCHMD00819	XENTR17687
OG0007705	SCHMD04986, SCHMD23899	XENTR13475
OG0007706	SCHMD05614	XENTR01370
OG0007709	SCHMD11596, SCHMD01220	XENTR09197, XENTR13235, XENTR09692
OG0007712	SCHMD04858	XENTR13584
OG0007713	SCHMD16511	XENTR05208
OG0007715	SCHMD08793	XENTR04543
OG0007717	SCHMD10647, SCHMD13736	XENTR07567
OG0007718	SCHMD12974, SCHMD12975, SCHMD21231	XENTR02924
OG0007722	SCHMD27869, SCHMD06810	XENTR10029
OG0007723	SCHMD01195	XENTR05353
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	XENTR12905, XENTR12904
OG0007736	SCHMD03835	XENTR01490
OG0007738	SCHMD09563	XENTR07139
OG0007739	SCHMD24121	XENTR17717
OG0007743	SCHMD00951	XENTR06228
OG0007744	SCHMD01094	XENTR02881
OG0007749	SCHMD22281	XENTR02891
OG0007751	SCHMD08536	XENTR11316
OG0007752	SCHMD00218	XENTR06969
OG0007759	SCHMD15154, SCHMD24999	XENTR04000
OG0007761	SCHMD07223	XENTR17401
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	XENTR00440
OG0007767	SCHMD08815	XENTR08581
OG0007771	SCHMD10247	XENTR15546
OG0007772	SCHMD02978	XENTR07435
OG0007774	SCHMD04593	XENTR05383
OG0007775	SCHMD09981, SCHMD09982	XENTR04949
OG0007779	SCHMD01229	XENTR04164
OG0007781	SCHMD03244, SCHMD03245	XENTR00779
OG0007782	SCHMD03677	XENTR14902
OG0007783	SCHMD07210	XENTR10399
OG0007786	SCHMD23945	XENTR00598
OG0007791	SCHMD06525	XENTR11475
OG0007794	SCHMD29276	XENTR06444
OG0007801	SCHMD00120	XENTR07313
OG0007803	SCHMD04261	XENTR13056
OG0007804	SCHMD06254	XENTR05761
OG0007805	SCHMD20517, SCHMD20518	XENTR02609
OG0007810	SCHMD02712	XENTR07030
OG0007811	SCHMD17086, SCHMD14179	XENTR06252
OG0007812	SCHMD28383, SCHMD23641	XENTR02941
OG0007813	SCHMD00295	XENTR07628
OG0007814	SCHMD09526	XENTR04268
OG0007816	SCHMD10692	XENTR08437
OG0007820	SCHMD03191, SCHMD03190	XENTR11150
OG0007825	SCHMD10602	XENTR13803
OG0007826	SCHMD02236, SCHMD06089	XENTR10314
OG0007827	SCHMD11981	XENTR01637
OG0007828	SCHMD15141	XENTR14322
OG0007829	SCHMD05047	XENTR00492
OG0007830	SCHMD06198	XENTR05313
OG0007831	SCHMD01922	XENTR04325
OG0007841	SCHMD04233	XENTR09299
OG0007845	SCHMD03208	XENTR12248
OG0007848	SCHMD10763	XENTR16347
OG0007858	SCHMD16060	XENTR02288
OG0007870	SCHMD11483, SCHMD11481	XENTR08087
OG0007911	SCHMD03629	XENTR11190
OG0007913	SCHMD28174, SCHMD12506	XENTR02655
OG0007915	SCHMD17976	XENTR10693
OG0007916	SCHMD05238	XENTR05182
OG0007918	SCHMD04862	XENTR11754
OG0007927	SCHMD01984, SCHMD20671	XENTR02854
OG0007930	SCHMD23207	XENTR17018
OG0007932	SCHMD05433	XENTR02158
OG0007936	SCHMD13242	XENTR07631
OG0007942	SCHMD17044, SCHMD16825	XENTR12219
OG0007943	SCHMD05794	XENTR05797
OG0007946	SCHMD25558, SCHMD29148, SCHMD27336	XENTR02534
OG0007947	SCHMD01811	XENTR09798
OG0007952	SCHMD11422	XENTR10420
OG0007953	SCHMD10365	XENTR03972, XENTR18628
OG0007956	SCHMD08518	XENTR00552
OG0007957	SCHMD06225	XENTR13036
OG0007958	SCHMD06124	XENTR11070
OG0007962	SCHMD28715	XENTR13797
OG0007964	SCHMD18740	XENTR01940
OG0007966	SCHMD18759	XENTR00581
OG0007969	SCHMD22362	XENTR11152
OG0007971	SCHMD18597, SCHMD10408	XENTR17300, XENTR17301
OG0007972	SCHMD14212	XENTR04607
OG0007976	SCHMD12628	XENTR10402
OG0007979	SCHMD19003	XENTR05250
OG0007980	SCHMD14044, SCHMD16945	XENTR17620
OG0007991	SCHMD23963	XENTR13088
OG0007994	SCHMD14773	XENTR05525
OG0007996	SCHMD12658	XENTR15283
OG0007999	SCHMD04760	XENTR06951
OG0008000	SCHMD06527	XENTR16143
OG0008002	SCHMD21980	XENTR02134, XENTR02133
OG0008003	SCHMD11976	XENTR14885
OG0008004	SCHMD12085	XENTR04573
OG0008008	SCHMD10303	XENTR18597
OG0008014	SCHMD18323	XENTR16102
OG0008016	SCHMD00413	XENTR09313
OG0008022	SCHMD19781	XENTR06675
OG0008029	SCHMD05048	XENTR06544
OG0008030	SCHMD06361	XENTR00882
OG0008031	SCHMD07106	XENTR12706
OG0008036	SCHMD03105	XENTR16276
OG0008040	SCHMD02680, SCHMD17248	XENTR14621
OG0008041	SCHMD24202, SCHMD08618	XENTR18188
OG0008045	SCHMD01227	XENTR11803
OG0008048	SCHMD07498	XENTR05142
OG0008051	SCHMD23274, SCHMD15079	XENTR01785
OG0008054	SCHMD17851	XENTR02300
OG0008056	SCHMD07503	XENTR05929
OG0008057	SCHMD03924	XENTR01103
