Orthogroup	SCHMD	HELIO_ok
OG0007009	SCHMD28218, SCHMD00500	HELIO_10006
OG0007012	SCHMD16864	HELIO_04259
OG0007013	SCHMD20292, SCHMD25075	HELIO_10913
OG0007015	SCHMD09946	HELIO_01841
OG0007020	SCHMD29169	HELIO_10783
OG0007022	SCHMD06207	HELIO_00686
OG0007023	SCHMD13414	HELIO_05749
OG0007024	SCHMD18147	HELIO_03505
OG0007025	SCHMD00852	HELIO_12627
OG0007028	SCHMD16323	HELIO_09657
OG0007030	SCHMD11171	HELIO_05278
OG0007033	SCHMD17177, SCHMD07596	HELIO_06756
OG0007037	SCHMD08275	HELIO_03215
OG0007039	SCHMD24759	HELIO_03673
OG0007040	SCHMD17930	HELIO_09696
OG0007043	SCHMD05387	HELIO_10787
OG0007045	SCHMD01524	HELIO_03028
OG0007046	SCHMD16357, SCHMD12630	HELIO_06285
OG0007047	SCHMD10322	HELIO_01873
OG0007049	SCHMD09136, SCHMD15529	HELIO_01113
OG0007050	SCHMD12036	HELIO_10158
OG0007053	SCHMD05149	HELIO_01740
OG0007054	SCHMD03628	HELIO_03935
OG0007055	SCHMD11222	HELIO_05430
OG0007061	SCHMD27956	HELIO_03172
OG0007062	SCHMD05231	HELIO_03299
OG0007063	SCHMD04487	HELIO_02537
OG0007064	SCHMD12728	HELIO_02033
OG0007066	SCHMD15229, SCHMD16841	HELIO_08282
OG0007068	SCHMD10943	HELIO_11494
OG0007070	SCHMD08393	HELIO_05878
OG0007073	SCHMD06841	HELIO_12235
OG0007077	SCHMD03291, SCHMD23670	HELIO_03036
OG0007078	SCHMD12751, SCHMD12753	HELIO_12420
OG0007084	SCHMD10181, SCHMD10179	HELIO_06919
OG0007088	SCHMD06881	HELIO_10934
OG0007089	SCHMD15126	HELIO_01728
OG0007090	SCHMD24995	HELIO_02778
OG0007091	SCHMD00684	HELIO_05646
OG0007093	SCHMD00633	HELIO_04228
OG0007095	SCHMD28386	HELIO_05715
OG0007096	SCHMD14480	HELIO_05063
OG0007098	SCHMD12814	HELIO_07500
OG0007104	SCHMD14802	HELIO_08624
OG0007105	SCHMD08588	HELIO_06453
OG0007106	SCHMD14679	HELIO_08071
OG0007107	SCHMD10627	HELIO_08096
OG0007108	SCHMD03383	HELIO_10721
OG0007112	SCHMD09113	HELIO_05754
OG0007113	SCHMD27023, SCHMD20834	HELIO_02963
OG0007114	SCHMD05373	HELIO_02430
OG0007118	SCHMD01480	HELIO_00216
OG0007119	SCHMD02099	HELIO_03351
OG0007122	SCHMD04636	HELIO_01530
OG0007124	SCHMD20734	HELIO_03243
OG0007128	SCHMD15975	HELIO_07471
OG0007130	SCHMD02010	HELIO_08635, HELIO_08634
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	HELIO_05837
OG0007135	SCHMD14628	HELIO_03512
OG0007136	SCHMD04055	HELIO_11083
OG0007137	SCHMD09300	HELIO_01264
OG0007139	SCHMD08033	HELIO_03311
OG0007140	SCHMD14726, SCHMD14725	HELIO_09262
OG0007143	SCHMD11402, SCHMD13435	HELIO_02069
OG0007144	SCHMD09084, SCHMD13536	HELIO_02773
OG0007145	SCHMD07094	HELIO_02042
OG0007151	SCHMD20465, SCHMD17498	HELIO_01847
OG0007152	SCHMD23531	HELIO_07347
OG0007154	SCHMD03260	HELIO_05052
OG0007158	SCHMD27790, SCHMD22647	HELIO_04172
OG0007163	SCHMD19963, SCHMD15559	HELIO_04816
OG0007164	SCHMD21149	HELIO_04104
OG0007165	SCHMD00948	HELIO_07174
OG0007170	SCHMD12398	HELIO_06125, HELIO_00758
OG0007173	SCHMD27706, SCHMD26151	HELIO_07975
OG0007174	SCHMD00679	HELIO_10174
OG0007175	SCHMD13246, SCHMD11875	HELIO_01496
OG0007176	SCHMD18255, SCHMD19246	HELIO_09685
OG0007179	SCHMD02087	HELIO_01221
OG0007180	SCHMD13286	HELIO_05806
OG0007181	SCHMD07932	HELIO_00946
OG0007183	SCHMD09362	HELIO_10857
OG0007191	SCHMD11992	HELIO_12367
OG0007192	SCHMD00342	HELIO_11714
OG0007209	SCHMD02470	HELIO_03954
OG0007248	SCHMD14029	HELIO_03566
OG0007252	SCHMD26416, SCHMD26417	HELIO_11869
OG0007254	SCHMD29104	HELIO_04453
OG0007255	SCHMD08512, SCHMD09706	HELIO_05330
OG0007258	SCHMD01759	HELIO_08742
OG0007264	SCHMD06288	HELIO_05781
OG0007266	SCHMD05229	HELIO_07853
OG0007267	SCHMD15621	HELIO_10107
OG0007269	SCHMD04821	HELIO_06147
OG0007270	SCHMD29771, SCHMD26891	HELIO_02939
OG0007271	SCHMD08508	HELIO_05682
OG0007276	SCHMD01128	HELIO_06599
OG0007279	SCHMD14169, SCHMD22097	HELIO_03749
OG0007280	SCHMD26191	HELIO_00512
OG0007282	SCHMD08071	HELIO_12150
OG0007288	SCHMD11562	HELIO_09454
OG0007291	SCHMD01954	HELIO_12578
OG0007297	SCHMD08767	HELIO_08956
OG0007300	SCHMD08715, SCHMD12954	HELIO_02004
OG0007301	SCHMD04999	HELIO_00411
OG0007304	SCHMD06782	HELIO_12205
OG0007305	SCHMD00236	HELIO_03112
OG0007307	SCHMD24523	HELIO_05717
OG0007314	SCHMD20349, SCHMD17621	HELIO_12687
OG0007317	SCHMD05271	HELIO_09791
OG0007318	SCHMD14311	HELIO_03980
OG0007319	SCHMD07451	HELIO_07489
OG0007320	SCHMD04201, SCHMD04200	HELIO_09747
OG0007321	SCHMD14656	HELIO_04170
OG0007325	SCHMD13424	HELIO_09200
OG0007326	SCHMD26648, SCHMD13997	HELIO_09034
OG0007327	SCHMD03183	HELIO_05229
OG0007328	SCHMD07822	HELIO_09442
OG0007330	SCHMD01349	HELIO_04133
OG0007332	SCHMD29643	HELIO_04769
OG0007333	SCHMD02278	HELIO_07199
OG0007334	SCHMD01190	HELIO_03472
OG0007335	SCHMD00787	HELIO_11949
OG0007337	SCHMD25665, SCHMD21266, SCHMD23177	HELIO_10954
OG0007339	SCHMD14813, SCHMD09117	HELIO_09640
OG0007341	SCHMD01365	HELIO_11684
OG0007343	SCHMD12161	HELIO_03412
OG0007347	SCHMD06807	HELIO_09177
OG0007349	SCHMD22105	HELIO_06468
OG0007353	SCHMD22439	HELIO_01295
OG0007354	SCHMD09176	HELIO_02659
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	HELIO_07064
OG0007357	SCHMD05385	HELIO_06223
OG0007358	SCHMD10648	HELIO_03013
OG0007359	SCHMD04894	HELIO_11166
OG0007360	SCHMD01042	HELIO_05459
OG0007361	SCHMD02642	HELIO_01627
OG0007363	SCHMD02234	HELIO_01853
OG0007367	SCHMD09749	HELIO_11916
OG0007372	SCHMD02515	HELIO_05741
OG0007373	SCHMD11208, SCHMD11207	HELIO_10252
OG0007380	SCHMD16057	HELIO_02244, HELIO_04235
OG0007385	SCHMD04159	HELIO_03304
OG0007386	SCHMD00784	HELIO_09551
OG0007387	SCHMD01904, SCHMD01903	HELIO_09254
OG0007389	SCHMD07528	HELIO_03631
OG0007391	SCHMD01653	HELIO_09468
OG0007393	SCHMD00157	HELIO_09515
OG0007395	SCHMD09491	HELIO_10203
OG0007396	SCHMD01151	HELIO_00896
OG0007397	SCHMD03095	HELIO_06855
OG0007399	SCHMD13118	HELIO_10834
OG0007402	SCHMD10585, SCHMD06444	HELIO_00636
OG0007405	SCHMD18973, SCHMD27327	HELIO_03624
OG0007407	SCHMD14070	HELIO_01901
OG0007408	SCHMD03954	HELIO_09431
OG0007412	SCHMD14910, SCHMD20394	HELIO_02238
OG0007414	SCHMD03104, SCHMD03103	HELIO_08640
OG0007415	SCHMD29702, SCHMD13340	HELIO_02421
OG0007417	SCHMD04581	HELIO_08832
OG0007419	SCHMD12003, SCHMD14523	HELIO_03480
OG0007421	SCHMD09236	HELIO_09011
OG0007422	SCHMD15449	HELIO_02252
OG0007425	SCHMD18256	HELIO_11448
OG0007429	SCHMD03140	HELIO_00502, HELIO_04959
OG0007432	SCHMD13608	HELIO_05478
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	HELIO_06087
OG0007437	SCHMD26347	HELIO_01196
OG0007439	SCHMD01098	HELIO_07267
OG0007442	SCHMD10535	HELIO_05360
OG0007445	SCHMD10725	HELIO_06761
OG0007446	SCHMD06891	HELIO_07395
OG0007447	SCHMD07199	HELIO_12442
OG0007452	SCHMD06690	HELIO_07764
OG0007453	SCHMD22069	HELIO_06244
OG0007454	SCHMD02249	HELIO_11972
OG0007455	SCHMD17462	HELIO_12355
OG0007456	SCHMD11658	HELIO_09549
OG0007458	SCHMD11828	HELIO_09868
OG0007459	SCHMD04395	HELIO_01507
OG0007460	SCHMD07322	HELIO_08692
OG0007463	SCHMD17150, SCHMD29377	HELIO_00691
OG0007464	SCHMD03973	HELIO_06851, HELIO_11577
OG0007465	SCHMD06095	HELIO_12224
OG0007471	SCHMD29391	HELIO_09730
OG0007472	SCHMD07414	HELIO_11248
OG0007476	SCHMD29552, SCHMD06042	HELIO_04585
OG0007478	SCHMD08638, SCHMD14462	HELIO_04114
OG0007481	SCHMD00234	HELIO_12489
OG0007482	SCHMD16972, SCHMD28646	HELIO_12170
OG0007483	SCHMD23530	HELIO_09027
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	HELIO_09301
OG0007490	SCHMD25654	HELIO_03991
OG0007491	SCHMD17539, SCHMD13726	HELIO_08829
OG0007492	SCHMD00216, SCHMD10758, SCHMD00215	HELIO_02672
OG0007494	SCHMD02157, SCHMD22482	HELIO_12427
OG0007495	SCHMD07307, SCHMD18914	HELIO_09614
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	HELIO_05033
OG0007498	SCHMD13903	HELIO_11706
OG0007499	SCHMD02341	HELIO_04404
OG0007500	SCHMD06655	HELIO_05327
OG0007501	SCHMD02284	HELIO_06537
OG0007503	SCHMD02190	HELIO_10821
OG0007507	SCHMD00792	HELIO_05954
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	HELIO_01803
OG0007509	SCHMD00947	HELIO_08680
OG0007510	SCHMD06196	HELIO_08253
OG0007519	SCHMD00238	HELIO_05000
OG0007525	SCHMD03649, SCHMD14793	HELIO_06830
OG0007528	SCHMD08263	HELIO_01539
OG0007531	SCHMD07206	HELIO_12240
OG0007533	SCHMD05767	HELIO_06152
OG0007583	SCHMD28711	HELIO_07177
OG0007584	SCHMD10868	HELIO_07569
OG0007586	SCHMD00208	HELIO_01877
OG0007588	SCHMD05957	HELIO_09210
OG0007591	SCHMD19104	HELIO_10985
OG0007595	SCHMD14709	HELIO_10971
OG0007597	SCHMD00061	HELIO_09185
OG0007601	SCHMD28220	HELIO_11037
OG0007602	SCHMD03764	HELIO_07630
OG0007603	SCHMD02707	HELIO_01392
OG0007607	SCHMD25251	HELIO_03875
OG0007609	SCHMD08824	HELIO_10263
OG0007610	SCHMD02076, SCHMD12764	HELIO_03990
OG0007611	SCHMD04251	HELIO_01122
OG0007612	SCHMD10036	HELIO_09265
OG0007619	SCHMD02768	HELIO_00818
OG0007624	SCHMD15354	HELIO_03334
OG0007626	SCHMD05939	HELIO_06920
OG0007628	SCHMD01246	HELIO_12259
OG0007629	SCHMD24454, SCHMD08697	HELIO_03806
OG0007633	SCHMD19695	HELIO_01601, HELIO_04618
OG0007634	SCHMD06239	HELIO_08632
OG0007639	SCHMD12611	HELIO_03757
OG0007643	SCHMD18394	HELIO_05958
OG0007645	SCHMD00727	HELIO_08180
OG0007646	SCHMD05492	HELIO_09428
OG0007654	SCHMD14761	HELIO_09336
OG0007656	SCHMD00482	HELIO_03326
OG0007657	SCHMD16543	HELIO_09924
OG0007659	SCHMD19564, SCHMD12893	HELIO_12061
OG0007663	SCHMD11554	HELIO_09052
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	HELIO_04897
OG0007666	SCHMD11299	HELIO_07744
OG0007667	SCHMD25937	HELIO_04334
OG0007673	SCHMD08768	HELIO_12156
OG0007676	SCHMD08823	HELIO_07836
OG0007679	SCHMD13638	HELIO_00757
OG0007683	SCHMD04573	HELIO_01510
OG0007684	SCHMD00102	HELIO_08826
OG0007687	SCHMD06419, SCHMD07587	HELIO_01462
OG0007690	SCHMD21197	HELIO_01667
OG0007691	SCHMD07299	HELIO_10851
OG0007698	SCHMD08531	HELIO_02873
OG0007699	SCHMD16879, SCHMD00085	HELIO_00023, HELIO_11009
OG0007700	SCHMD08842, SCHMD08841	HELIO_03540
OG0007702	SCHMD00819	HELIO_01625
OG0007705	SCHMD04986, SCHMD23899	HELIO_04144, HELIO_04748
OG0007712	SCHMD04858	HELIO_06849
OG0007713	SCHMD16511	HELIO_05941
OG0007715	SCHMD08793	HELIO_04524
OG0007717	SCHMD10647, SCHMD13736	HELIO_08633
OG0007718	SCHMD12974	HELIO_07990
OG0007722	SCHMD06810	HELIO_05263
OG0007723	SCHMD01195	HELIO_12456
OG0007727	SCHMD02748	HELIO_07106
OG0007730	SCHMD24036, SCHMD25867, SCHMD18191	HELIO_07341
OG0007732	SCHMD21069, SCHMD19292	HELIO_12689
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	HELIO_07297
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	HELIO_09823
OG0007736	SCHMD03835	HELIO_07658
OG0007739	SCHMD24121	HELIO_03035
OG0007743	SCHMD00951	HELIO_10929
OG0007748	SCHMD06083	HELIO_10708
OG0007751	SCHMD08536	HELIO_06655
OG0007752	SCHMD00218	HELIO_00832
OG0007754	SCHMD22646	HELIO_02629
OG0007759	SCHMD15154, SCHMD24999	HELIO_12236
OG0007761	SCHMD07223	HELIO_10949
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	HELIO_06612
OG0007764	SCHMD02517	HELIO_10173
OG0007767	SCHMD08815	HELIO_03760
OG0007771	SCHMD10247	HELIO_01646
OG0007772	SCHMD02978	HELIO_01680
OG0007773	SCHMD09375	HELIO_07954
OG0007774	SCHMD04593	HELIO_11728
OG0007775	SCHMD09982	HELIO_01482
OG0007779	SCHMD01229	HELIO_02670
OG0007781	SCHMD03245	HELIO_09673
OG0007782	SCHMD03677	HELIO_11482
OG0007783	SCHMD07210	HELIO_03457
OG0007786	SCHMD23945	HELIO_09437
OG0007787	SCHMD06132, SCHMD05625	HELIO_04230
OG0007791	SCHMD06525	HELIO_00183
OG0007794	SCHMD29276	HELIO_02740
OG0007801	SCHMD00120	HELIO_01655
OG0007803	SCHMD04261	HELIO_00912
OG0007804	SCHMD06254	HELIO_02429
OG0007805	SCHMD20517	HELIO_08060
OG0007810	SCHMD02712	HELIO_09745
OG0007811	SCHMD17086, SCHMD14179	HELIO_00921
OG0007812	SCHMD28383, SCHMD23641	HELIO_04110
OG0007813	SCHMD00295	HELIO_00743
OG0007815	SCHMD25078	HELIO_12778
OG0007816	SCHMD10692	HELIO_07334
OG0007820	SCHMD03191, SCHMD03190	HELIO_11990
OG0007826	SCHMD02236, SCHMD06089	HELIO_03122
OG0007827	SCHMD11981	HELIO_06096
OG0007828	SCHMD15141	HELIO_09070
OG0007829	SCHMD05047	HELIO_01759
OG0007830	SCHMD06198	HELIO_08878
OG0007831	SCHMD01922	HELIO_12772
OG0007841	SCHMD04233	HELIO_12452
OG0007845	SCHMD03208	HELIO_05450
OG0007846	SCHMD02029	HELIO_08649
OG0007848	SCHMD10763	HELIO_04240
OG0007858	SCHMD16060	HELIO_05719
OG0007911	SCHMD03629	HELIO_11434
OG0007916	SCHMD05238	HELIO_05089
OG0007918	SCHMD04862	HELIO_04419
OG0007921	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585	HELIO_09544
OG0007932	SCHMD05433	HELIO_01358
OG0007933	SCHMD19133, SCHMD21326	HELIO_12085
OG0007943	SCHMD05794	HELIO_05542
OG0007947	SCHMD01811	HELIO_01214
OG0007953	SCHMD10365	HELIO_04337
OG0007954	SCHMD15647, SCHMD24498, SCHMD16817	HELIO_02739
OG0007956	SCHMD08518	HELIO_00807
OG0007957	SCHMD06225	HELIO_02424
OG0007958	SCHMD06124	HELIO_03422
OG0007962	SCHMD28715	HELIO_04538
OG0007966	SCHMD18759	HELIO_06554
OG0007972	SCHMD14212	HELIO_04967
OG0007978	SCHMD06883	HELIO_02240
OG0007979	SCHMD19003	HELIO_02677
OG0007980	SCHMD14044, SCHMD16945	HELIO_00219
OG0007991	SCHMD23963	HELIO_02057
OG0007994	SCHMD14773	HELIO_01780
OG0007996	SCHMD12658	HELIO_00492
OG0007999	SCHMD04760	HELIO_08262
OG0008000	SCHMD06527	HELIO_04177
OG0008003	SCHMD11976	HELIO_02384
OG0008004	SCHMD12085	HELIO_01554
OG0008005	SCHMD17669, SCHMD20609	HELIO_06029
OG0008008	SCHMD10303	HELIO_05467
OG0008016	SCHMD00413	HELIO_00540
OG0008022	SCHMD11581, SCHMD19781	HELIO_09370
OG0008025	SCHMD07224	HELIO_09213
OG0008029	SCHMD05048	HELIO_03340
OG0008030	SCHMD06361	HELIO_08520
OG0008031	SCHMD07106	HELIO_10799
OG0008036	SCHMD03105	HELIO_03192
OG0008037	SCHMD06243	HELIO_01120
OG0008038	SCHMD19808	HELIO_02850
OG0008040	SCHMD02680	HELIO_01756
OG0008041	SCHMD24202, SCHMD08618	HELIO_00327
OG0008047	SCHMD02903	HELIO_10201
OG0008050	SCHMD06152	HELIO_01160
OG0008051	SCHMD23274, SCHMD15079	HELIO_09542
OG0008054	SCHMD17851	HELIO_00598
OG0008056	SCHMD07503	HELIO_00846
OG0008057	SCHMD03924	HELIO_04003
OG0008059	SCHMD24524	HELIO_09982
OG0008064	SCHMD26279, SCHMD28375	HELIO_04965
OG0008070	SCHMD03415	HELIO_08148
OG0008073	SCHMD12143	HELIO_07840
OG0008074	SCHMD11074, SCHMD06066	HELIO_03004
OG0008078	SCHMD07891	HELIO_07686
OG0008079	SCHMD20114	HELIO_00746
OG0008081	SCHMD03406	HELIO_05879
OG0008083	SCHMD06583	HELIO_09469
OG0008085	SCHMD09017	HELIO_04248
OG0008091	SCHMD06256	HELIO_09088
OG0008094	SCHMD15453	HELIO_00528
OG0008100	SCHMD01273	HELIO_11850
OG0008102	SCHMD08890, SCHMD02019, SCHMD22351	HELIO_00350
OG0008103	SCHMD17469	HELIO_02960
OG0008105	SCHMD14792	HELIO_10149
OG0008107	SCHMD16301, SCHMD01772	HELIO_06547
OG0008108	SCHMD04631	HELIO_11492
OG0008109	SCHMD04630	HELIO_00963
OG0008110	SCHMD13980, SCHMD18485	HELIO_05692
OG0008112	SCHMD04834	HELIO_09566
OG0008113	SCHMD11498	HELIO_06984
OG0008119	SCHMD24314	HELIO_07573
OG0008120	SCHMD22241	HELIO_06493
OG0008122	SCHMD15610	HELIO_07016
OG0008126	SCHMD10157, SCHMD27581	HELIO_11510
OG0008136	SCHMD15183	HELIO_04953
OG0008138	SCHMD02934, SCHMD02933	HELIO_02968
OG0008199	SCHMD19008	HELIO_09781
OG0008201	SCHMD02565	HELIO_08285
OG0008203	SCHMD02500	HELIO_01479
OG0008205	SCHMD00909	HELIO_02068
OG0008208	SCHMD04911	HELIO_04865
OG0008211	SCHMD11666	HELIO_06578
OG0008212	SCHMD05860	HELIO_08600
OG0008214	SCHMD04130	HELIO_08468
OG0008216	SCHMD25991, SCHMD19838	HELIO_00375
OG0008220	SCHMD04569	HELIO_07373
OG0008224	SCHMD03864	HELIO_09989
OG0008225	SCHMD01718	HELIO_02357
OG0008235	SCHMD07839	HELIO_12048
OG0008238	SCHMD10302	HELIO_06475
OG0008245	SCHMD03524	HELIO_02765
OG0008246	SCHMD09146, SCHMD06332	HELIO_02676
OG0008249	SCHMD19574	HELIO_10481
OG0008259	SCHMD23077	HELIO_09486
OG0008262	SCHMD06201	HELIO_01675
OG0008264	SCHMD01840	HELIO_08483
OG0008268	SCHMD13577	HELIO_05239
OG0008269	SCHMD14580	HELIO_01747
OG0008271	SCHMD01219	HELIO_09393
OG0008275	SCHMD02126	HELIO_01566
OG0008281	SCHMD05027	HELIO_07104
OG0008283	SCHMD05016	HELIO_08317
OG0008286	SCHMD05658	HELIO_05554
OG0008294	SCHMD12151	HELIO_11093
OG0008296	SCHMD23760, SCHMD23561	HELIO_11884
OG0008300	SCHMD08547	HELIO_09179
OG0008303	SCHMD06531, SCHMD06532	HELIO_12273
OG0008304	SCHMD07113	HELIO_07539
OG0008318	SCHMD10002	HELIO_07428
OG0008327	SCHMD12357	HELIO_01314
OG0008329	SCHMD14573, SCHMD14574, SCHMD01432	HELIO_08771
OG0008330	SCHMD15310	HELIO_11984, HELIO_09760, HELIO_11985, HELIO_05031
OG0008335	SCHMD12743	HELIO_00538
OG0008341	SCHMD06774	HELIO_12300
OG0008348	SCHMD08325	HELIO_02649
OG0008353	SCHMD20072	HELIO_12685
OG0008355	SCHMD14137	HELIO_04747
OG0008363	SCHMD07092, SCHMD07091	HELIO_01576
OG0008378	SCHMD15522, SCHMD18749	HELIO_02563
OG0008381	SCHMD25812, SCHMD08479	HELIO_00618
OG0008383	SCHMD08350	HELIO_00611
OG0008387	SCHMD17311	HELIO_09719
OG0008390	SCHMD00088, SCHMD04614	HELIO_06820
OG0008401	SCHMD14767	HELIO_06030
OG0008403	SCHMD28274	HELIO_10617
OG0008408	SCHMD19552	HELIO_03177
OG0008410	SCHMD12848	HELIO_00458
OG0008410	SCHMD10796	HELIO_09224
OG0008412	SCHMD01597	HELIO_01661
OG0008418	SCHMD04131	HELIO_11275
OG0008419	SCHMD28879	HELIO_10739
OG0008422	SCHMD08546	HELIO_05208
OG0008424	SCHMD01987	HELIO_04563
OG0008427	SCHMD14294, SCHMD08805	HELIO_10187
OG0008432	SCHMD29562	HELIO_11182
OG0008507	SCHMD19330	HELIO_08968
OG0008516	SCHMD16129	HELIO_04595
OG0008524	SCHMD13695, SCHMD25478	HELIO_02339
OG0008526	SCHMD17941, SCHMD24409	HELIO_06254
OG0008545	SCHMD26323	HELIO_10332
OG0008547	SCHMD19977	HELIO_00730
OG0008552	SCHMD17431	HELIO_00421
OG0008557	SCHMD27510, SCHMD18138	HELIO_05069
OG0008560	SCHMD10443, SCHMD24613, SCHMD05155	HELIO_04514
OG0008563	SCHMD02550	HELIO_03942
OG0008578	SCHMD08082	HELIO_02266
OG0008591	SCHMD01982	HELIO_06642
OG0008592	SCHMD21494	HELIO_03851
OG0008594	SCHMD18024	HELIO_10269
OG0008597	SCHMD01608	HELIO_11615
OG0008607	SCHMD01977	HELIO_06201
OG0008613	SCHMD26366	HELIO_06232
OG0008616	SCHMD10573	HELIO_07125
OG0008629	SCHMD07406	HELIO_09067
OG0008633	SCHMD15809	HELIO_04273
OG0008634	SCHMD07070	HELIO_09194
OG0008635	SCHMD21284	HELIO_00191
OG0008637	SCHMD27615, SCHMD20972	HELIO_03149
OG0008641	SCHMD18073	HELIO_02334
OG0008642	SCHMD20760	HELIO_06407
OG0008644	SCHMD25942, SCHMD07785	HELIO_01076
OG0008646	SCHMD14922	HELIO_11580
OG0008654	SCHMD24065, SCHMD27002, SCHMD24064	HELIO_05189
OG0008659	SCHMD12477, SCHMD07365	HELIO_05034
OG0008660	SCHMD00430	HELIO_06237
OG0008662	SCHMD04637	HELIO_07636
OG0008663	SCHMD04984	HELIO_09883
OG0008665	SCHMD23777	HELIO_01166
OG0008667	SCHMD05059	HELIO_01526, HELIO_00408
OG0008673	SCHMD24760, SCHMD26780	HELIO_11675
OG0008680	SCHMD00431	HELIO_07201
OG0008681	SCHMD25534	HELIO_01222
OG0008753	SCHMD08078	HELIO_11190
OG0008760	SCHMD15549	HELIO_06810
OG0008770	SCHMD21468	HELIO_01817
OG0008772	SCHMD13781	HELIO_11265
OG0008778	SCHMD08083	HELIO_11813
OG0008781	SCHMD02983	HELIO_06846
OG0008789	SCHMD02275	HELIO_09721
OG0008793	SCHMD12912	HELIO_00397
OG0008794	SCHMD07174	HELIO_06723
OG0008797	SCHMD22432	HELIO_02586
OG0008806	SCHMD16582, SCHMD26199	HELIO_12079, HELIO_12080
OG0008808	SCHMD16197, SCHMD25440, SCHMD11742	HELIO_09458
OG0008808	SCHMD06923	HELIO_00081
OG0008810	SCHMD09581	HELIO_12784
OG0008811	SCHMD19518	HELIO_09558
OG0008822	SCHMD12902	HELIO_12037
OG0008828	SCHMD05593	HELIO_04241
OG0008832	SCHMD13665	HELIO_06333
OG0008833	SCHMD05260	HELIO_02997
OG0008834	SCHMD00573	HELIO_11877
OG0008835	SCHMD07136	HELIO_07846
OG0008836	SCHMD17978	HELIO_01443
OG0008847	SCHMD08180, SCHMD08182	HELIO_09444
OG0008848	SCHMD15793, SCHMD13018	HELIO_11055
OG0008851	SCHMD03782	HELIO_09016
OG0008858	SCHMD10028	HELIO_07233
OG0008868	SCHMD02558	HELIO_01131
OG0008896	SCHMD19136	HELIO_09895
OG0008900	SCHMD04043	HELIO_03569
OG0008936	SCHMD22583	HELIO_10890
OG0008938	SCHMD01642	HELIO_01404
OG0009048	SCHMD29737, SCHMD28959	HELIO_11604
OG0009055	SCHMD03089	HELIO_04944
OG0009067	SCHMD10912, SCHMD09596	HELIO_01845
OG0009082	SCHMD09430	HELIO_08882
OG0009089	SCHMD05973	HELIO_12737
OG0009105	SCHMD29027	HELIO_03709
OG0009106	SCHMD05883	HELIO_11546
OG0009109	SCHMD21746	HELIO_10774, HELIO_10776
OG0009111	SCHMD19220	HELIO_04319
OG0009119	SCHMD10818	HELIO_01956
OG0009130	SCHMD05648	HELIO_00667
OG0009135	SCHMD06725	HELIO_01368
OG0009137	SCHMD04329	HELIO_05141
OG0009145	SCHMD10149	HELIO_09594
OG0009148	SCHMD19404, SCHMD21450	HELIO_11522
OG0009179	SCHMD07746	HELIO_07806
OG0009298	SCHMD15305, SCHMD26717	HELIO_08684
OG0009301	SCHMD01948	HELIO_07607
OG0009313	SCHMD20612	HELIO_01535
OG0009345	SCHMD08673	HELIO_02955
OG0009353	SCHMD06304	HELIO_09956
OG0009354	SCHMD17497, SCHMD28856	HELIO_04307
OG0009364	SCHMD06560, SCHMD04703	HELIO_03008
OG0009369	SCHMD07238	HELIO_01348
OG0009387	SCHMD29647, SCHMD29762	HELIO_01031
OG0009390	SCHMD09711, SCHMD01168	HELIO_01931
OG0009396	SCHMD29213, SCHMD13437	HELIO_10852
OG0009400	SCHMD06073	HELIO_00648
OG0009403	SCHMD18780	HELIO_09655
OG0009405	SCHMD10463	HELIO_01079
OG0009409	SCHMD14065	HELIO_02862
OG0009413	SCHMD25631	HELIO_07724
OG0009427	SCHMD16975	HELIO_07011
OG0009441	SCHMD18174, SCHMD03293, SCHMD01352	HELIO_07152
OG0009446	SCHMD09264	HELIO_01204
OG0009451	SCHMD01015	HELIO_12517
OG0009551	SCHMD23920	HELIO_03984
OG0009551	SCHMD28262	HELIO_09856
OG0009596	SCHMD09195	HELIO_10973
OG0009601	SCHMD19448	HELIO_07562
OG0009611	SCHMD22551	HELIO_03985
OG0009612	SCHMD15711	HELIO_01032
OG0009618	SCHMD21917	HELIO_06370
OG0009633	SCHMD06821	HELIO_11561
OG0009641	SCHMD15124	HELIO_09394
OG0009649	SCHMD29215	HELIO_09220
OG0009653	SCHMD01708	HELIO_00825
OG0009656	SCHMD20650	HELIO_02005
OG0009670	SCHMD25099	HELIO_11067
OG0009671	SCHMD23581	HELIO_02355, HELIO_00406
OG0009674	SCHMD00471	HELIO_07884
OG0009677	SCHMD09943, SCHMD14320	HELIO_04849
OG0009856	SCHMD12784	HELIO_03560
OG0009873	SCHMD05559	HELIO_01986
OG0009883	SCHMD07554	HELIO_07043
OG0009910	SCHMD25779, SCHMD04284	HELIO_03003
OG0010151	SCHMD16903	HELIO_05164
OG0010155	SCHMD02962	HELIO_03891
