Orthogroup	SCHMD	STRPU_ok
OG0006655	SCHMD00645	STRPU_26342
OG0006656	SCHMD15425	STRPU_12656
OG0006658	SCHMD07703, SCHMD19832	STRPU_07917, STRPU_07946
OG0006659	SCHMD06470, SCHMD00081, SCHMD27592, SCHMD16161, SCHMD29346, SCHMD03106, SCHMD00915	STRPU_22398
OG0006662	SCHMD11088, SCHMD02344	STRPU_03424
OG0006663	SCHMD05461	STRPU_14390
OG0006664	SCHMD01212	STRPU_20210
OG0006666	SCHMD00843	STRPU_22001
OG0006667	SCHMD02023	STRPU_23811, STRPU_03706, STRPU_23845
OG0006668	SCHMD00035	STRPU_05689
OG0006669	SCHMD15456	STRPU_18180
OG0006670	SCHMD06283	STRPU_19873, STRPU_19899
OG0006671	SCHMD02649	STRPU_10970, STRPU_11401, STRPU_11402
OG0006673	SCHMD11139, SCHMD01947	STRPU_10186
OG0006674	SCHMD28901	STRPU_01780, STRPU_18092
OG0006675	SCHMD10065, SCHMD21124	STRPU_09507
OG0006677	SCHMD28844	STRPU_06954, STRPU_08321
OG0006678	SCHMD02351	STRPU_08345
OG0006680	SCHMD07321, SCHMD04365	STRPU_15636
OG0006682	SCHMD01820	STRPU_03469
OG0006683	SCHMD12055	STRPU_10523
OG0006684	SCHMD03196	STRPU_23507
OG0006686	SCHMD05511	STRPU_20136
OG0006688	SCHMD02782	STRPU_25259
OG0006689	SCHMD09875, SCHMD00797, SCHMD11694	STRPU_26811
OG0006690	SCHMD02600	STRPU_23730
OG0006691	SCHMD14621	STRPU_13569, STRPU_01588
OG0006692	SCHMD15336	STRPU_24141
OG0006693	SCHMD00589	STRPU_04135
OG0006694	SCHMD05629	STRPU_17221
OG0006695	SCHMD06025	STRPU_20663
OG0006697	SCHMD19994, SCHMD13817, SCHMD29045	STRPU_10226
OG0006698	SCHMD12118	STRPU_25630
OG0006700	SCHMD29051, SCHMD15433, SCHMD27357	STRPU_09508
OG0006702	SCHMD29672	STRPU_08072
OG0006703	SCHMD00739	STRPU_07739
OG0006705	SCHMD14770, SCHMD13114	STRPU_10965
OG0006706	SCHMD12854	STRPU_19558
OG0006707	SCHMD19389	STRPU_00777, STRPU_19793
OG0006708	SCHMD01518	STRPU_26392
OG0006709	SCHMD06005	STRPU_13686, STRPU_02389
OG0006712	SCHMD13757	STRPU_25296
OG0006713	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768	STRPU_21001
OG0006717	SCHMD09869	STRPU_21004
OG0006718	SCHMD28286	STRPU_09616
OG0006720	SCHMD15330, SCHMD18737	STRPU_16064
OG0006721	SCHMD06116	STRPU_26848
OG0006722	SCHMD18971, SCHMD24284	STRPU_18749
OG0006723	SCHMD12671	STRPU_25900
OG0006725	SCHMD15226	STRPU_23338
OG0006726	SCHMD22403	STRPU_07687, STRPU_07700
OG0006727	SCHMD01781	STRPU_17833
OG0006728	SCHMD09693	STRPU_02468, STRPU_13597
OG0006729	SCHMD09997, SCHMD07849	STRPU_18897
OG0006730	SCHMD15242	STRPU_11531
OG0006733	SCHMD02938	STRPU_21005
OG0006734	SCHMD13149, SCHMD15306	STRPU_15759, STRPU_20707
OG0006735	SCHMD23549, SCHMD18150, SCHMD22619	STRPU_22010
OG0006736	SCHMD11091	STRPU_26075
OG0006737	SCHMD05655	STRPU_26074
OG0006741	SCHMD21104, SCHMD16448	STRPU_22289
OG0006742	SCHMD14364	STRPU_05005
OG0006743	SCHMD06609	STRPU_22847
OG0006749	SCHMD17570, SCHMD17569	STRPU_05015, STRPU_05016
OG0006750	SCHMD01587	STRPU_15988
OG0006750	SCHMD04443, SCHMD17273, SCHMD07663	STRPU_24309
OG0006752	SCHMD12442	STRPU_03141
OG0006753	SCHMD08285	STRPU_21351
OG0006754	SCHMD13342	STRPU_25256
OG0006755	SCHMD10228	STRPU_05751
OG0006757	SCHMD08426	STRPU_21092
OG0006758	SCHMD05008, SCHMD10024	STRPU_16693, STRPU_16666
OG0006761	SCHMD13526	STRPU_05907, STRPU_05908
OG0006764	SCHMD22289	STRPU_05646
OG0006766	SCHMD07248	STRPU_02986, STRPU_06955, STRPU_06937
OG0006768	SCHMD03977	STRPU_02902
OG0006772	SCHMD01476	STRPU_09775, STRPU_09732
OG0006776	SCHMD10792	STRPU_02465, STRPU_13600
OG0006777	SCHMD08214	STRPU_21177
OG0006780	SCHMD13525, SCHMD14457	STRPU_20877, STRPU_20840
OG0006791	SCHMD15752	STRPU_09881
OG0006826	SCHMD05426	STRPU_05449
OG0006829	SCHMD18846	STRPU_09872
OG0006830	SCHMD01740	STRPU_15278
OG0006833	SCHMD25705, SCHMD22029	STRPU_26024
OG0006842	SCHMD07853	STRPU_18785
OG0006843	SCHMD10166	STRPU_26234
OG0006844	SCHMD10998	STRPU_26827, STRPU_26824
OG0006846	SCHMD24471	STRPU_21562
OG0006847	SCHMD10920	STRPU_22196
OG0006848	SCHMD15273, SCHMD24879	STRPU_04780
OG0006851	SCHMD13891, SCHMD10310	STRPU_09338
OG0006853	SCHMD21179	STRPU_22284
OG0006856	SCHMD03115	STRPU_06068
OG0006857	SCHMD03719	STRPU_06069
OG0006858	SCHMD17672	STRPU_06698
OG0006860	SCHMD14888, SCHMD01768	STRPU_25395
OG0006862	SCHMD08954	STRPU_21836
OG0006864	SCHMD09900	STRPU_05446
OG0006867	SCHMD19722	STRPU_20626
OG0006871	SCHMD19715, SCHMD07906	STRPU_06422
OG0006874	SCHMD00242	STRPU_00070, STRPU_08961
OG0006875	SCHMD14340	STRPU_14351
OG0006876	SCHMD01180	STRPU_18689
OG0006877	SCHMD28894, SCHMD14652	STRPU_05713, STRPU_05720
OG0006878	SCHMD07673	STRPU_18839
OG0006881	SCHMD13107	STRPU_05245
OG0006883	SCHMD04789	STRPU_01814
OG0006886	SCHMD04628	STRPU_18058
OG0006887	SCHMD02004	STRPU_02379, STRPU_13697
OG0006890	SCHMD09977	STRPU_10389
OG0006891	SCHMD16311	STRPU_02239, STRPU_15565
OG0006892	SCHMD06736, SCHMD03941	STRPU_13969
OG0006894	SCHMD08244	STRPU_08715, STRPU_01459
OG0006895	SCHMD25533, SCHMD25532	STRPU_12876
OG0006897	SCHMD14554	STRPU_27425
OG0006900	SCHMD12706, SCHMD20696, SCHMD15238	STRPU_18033
OG0006901	SCHMD00150	STRPU_13971
OG0006902	SCHMD09576	STRPU_21923
OG0006906	SCHMD01345	STRPU_15338
OG0006908	SCHMD13404	STRPU_14728
OG0006909	SCHMD08896, SCHMD03475	STRPU_22846
OG0006914	SCHMD02005	STRPU_27336
OG0006915	SCHMD17740	STRPU_25657
OG0006917	SCHMD15444, SCHMD23496	STRPU_11048, STRPU_00388
OG0006918	SCHMD02128	STRPU_07106
OG0006919	SCHMD04163	STRPU_10127, STRPU_10054
OG0006921	SCHMD00179	STRPU_05900
OG0006923	SCHMD18989, SCHMD10987	STRPU_16895
OG0006924	SCHMD07270	STRPU_18317, STRPU_01130
OG0006926	SCHMD18025, SCHMD24077	STRPU_24428
OG0006927	SCHMD05483	STRPU_16519
OG0006931	SCHMD09823	STRPU_24300
OG0006934	SCHMD02940	STRPU_06012
OG0006937	SCHMD07394	STRPU_12967
OG0006938	SCHMD13105	STRPU_22292
OG0006939	SCHMD19736, SCHMD17847	STRPU_07451, STRPU_07443
OG0006941	SCHMD11956, SCHMD22092	STRPU_23178
OG0006942	SCHMD05106	STRPU_20945
OG0006945	SCHMD20350, SCHMD21540	STRPU_01504
OG0006946	SCHMD03034	STRPU_19536
OG0006948	SCHMD10039	STRPU_08353
OG0006949	SCHMD04433	STRPU_23783
OG0006951	SCHMD04285	STRPU_24627
OG0006952	SCHMD00571	STRPU_26196
OG0006954	SCHMD05444	STRPU_21450
OG0006955	SCHMD01359	STRPU_23524
OG0006956	SCHMD03205	STRPU_10082, STRPU_10144
OG0006957	SCHMD21016, SCHMD16664	STRPU_09536
OG0006958	SCHMD10483	STRPU_20194
OG0006959	SCHMD14675, SCHMD12735	STRPU_02959, STRPU_02945
OG0006960	SCHMD15792, SCHMD13924	STRPU_01808, STRPU_17043
OG0006962	SCHMD02602	STRPU_11184
OG0006964	SCHMD05582, SCHMD05580	STRPU_17888
OG0006965	SCHMD16583, SCHMD28209	STRPU_04103
OG0006966	SCHMD17179	STRPU_05944
OG0006967	SCHMD06876	STRPU_08109, STRPU_08122
OG0006968	SCHMD05918	STRPU_10225
OG0006973	SCHMD01554	STRPU_17936
OG0006975	SCHMD29017	STRPU_17207
OG0006977	SCHMD21617, SCHMD19289	STRPU_22692
OG0006979	SCHMD02713	STRPU_16204, STRPU_16243
OG0006980	SCHMD03927	STRPU_11247, STRPU_11286
OG0006984	SCHMD21798	STRPU_12602
OG0006985	SCHMD00305	STRPU_23875, STRPU_23837
OG0006987	SCHMD04010	STRPU_19460
OG0006989	SCHMD08387	STRPU_01490, STRPU_13757
OG0006990	SCHMD14019	STRPU_04188
OG0006991	SCHMD09527	STRPU_07950, STRPU_07959
OG0006993	SCHMD16078, SCHMD15851	STRPU_06236
OG0006995	SCHMD08291	STRPU_25036
OG0006999	SCHMD09727, SCHMD09154	STRPU_14022
OG0007001	SCHMD11191	STRPU_11944, STRPU_11904
OG0007002	SCHMD00096	STRPU_19686, STRPU_19629
OG0007003	SCHMD03229	STRPU_26168
OG0007005	SCHMD03780	STRPU_14730
OG0007009	SCHMD28218, SCHMD00500	STRPU_22226
OG0007012	SCHMD16864	STRPU_04694
OG0007013	SCHMD20292, SCHMD25075	STRPU_08358
OG0007015	SCHMD09946	STRPU_25403
OG0007017	SCHMD24290, SCHMD13895	STRPU_06053
OG0007020	SCHMD29169	STRPU_09538
OG0007022	SCHMD06207	STRPU_13308
OG0007023	SCHMD13414	STRPU_00640, STRPU_23052
OG0007024	SCHMD18147	STRPU_22752, STRPU_01907
OG0007025	SCHMD00852	STRPU_16699, STRPU_16670
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	STRPU_23916
OG0007028	SCHMD16323	STRPU_02611, STRPU_24049
OG0007030	SCHMD11171	STRPU_04457
OG0007033	SCHMD17177, SCHMD07596	STRPU_21131
OG0007037	SCHMD08275	STRPU_13546
OG0007039	SCHMD24759	STRPU_21207
OG0007040	SCHMD17930	STRPU_19742
OG0007043	SCHMD05387	STRPU_09509
OG0007045	SCHMD01524	STRPU_16902
OG0007046	SCHMD16357, SCHMD12630	STRPU_16899, STRPU_16897
OG0007047	SCHMD10322	STRPU_20026
OG0007049	SCHMD09136, SCHMD15529	STRPU_10988, STRPU_00326
OG0007050	SCHMD12036	STRPU_10271
OG0007051	SCHMD19339, SCHMD22527, SCHMD23294	STRPU_23384, STRPU_23385, STRPU_23386
OG0007053	SCHMD05149	STRPU_22506
OG0007054	SCHMD03628	STRPU_15032
OG0007055	SCHMD11222	STRPU_15602, STRPU_02206
OG0007061	SCHMD27956	STRPU_09653
OG0007062	SCHMD05231	STRPU_10658
OG0007063	SCHMD04487	STRPU_08411, STRPU_00013
OG0007064	SCHMD12728	STRPU_05910
OG0007066	SCHMD15229, SCHMD16841	STRPU_06260, STRPU_06304
OG0007068	SCHMD10943	STRPU_04848
OG0007070	SCHMD08393	STRPU_06610
OG0007073	SCHMD06841	STRPU_10918
OG0007077	SCHMD03291, SCHMD23670	STRPU_04990
OG0007078	SCHMD12751, SCHMD12753	STRPU_25114
OG0007084	SCHMD10181, SCHMD10179	STRPU_25218
OG0007088	SCHMD06881	STRPU_04022, STRPU_08074
OG0007089	SCHMD15126	STRPU_06357
OG0007090	SCHMD24995	STRPU_19228
OG0007091	SCHMD00684	STRPU_07575
OG0007092	SCHMD04952	STRPU_21370
OG0007093	SCHMD00633	STRPU_18560
OG0007095	SCHMD28386	STRPU_09292
OG0007096	SCHMD14480	STRPU_10187
OG0007097	SCHMD00498	STRPU_02900
OG0007098	SCHMD12814	STRPU_25857
OG0007102	SCHMD00303	STRPU_04943
OG0007104	SCHMD14802	STRPU_06463
OG0007105	SCHMD08588	STRPU_15416
OG0007106	SCHMD14679	STRPU_22698
OG0007107	SCHMD10627	STRPU_09066, STRPU_02042
OG0007108	SCHMD03383	STRPU_14881
OG0007112	SCHMD09113	STRPU_27151
OG0007113	SCHMD27023, SCHMD20834	STRPU_22766, STRPU_01922
OG0007114	SCHMD05373	STRPU_25483
OG0007118	SCHMD01480	STRPU_18011
OG0007119	SCHMD02099	STRPU_19183
OG0007122	SCHMD04636	STRPU_06853
OG0007124	SCHMD20734	STRPU_05024
OG0007125	SCHMD04115	STRPU_03780
OG0007128	SCHMD15975	STRPU_22524
OG0007130	SCHMD02010	STRPU_22007
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	STRPU_27118
OG0007135	SCHMD14628	STRPU_22613
OG0007136	SCHMD04055	STRPU_26847
OG0007137	SCHMD09300	STRPU_09289
OG0007139	SCHMD08033	STRPU_24547
OG0007140	SCHMD14726, SCHMD14725	STRPU_18978, STRPU_18964
OG0007143	SCHMD11402, SCHMD13435	STRPU_07151
OG0007144	SCHMD09084, SCHMD13536	STRPU_20757
OG0007145	SCHMD07094	STRPU_07621
OG0007149	SCHMD27485, SCHMD11054, SCHMD14232, SCHMD18987	STRPU_17728
OG0007151	SCHMD20465, SCHMD17498	STRPU_05509
OG0007152	SCHMD23531	STRPU_23904
OG0007154	SCHMD03260	STRPU_21145
OG0007158	SCHMD27790, SCHMD22647	STRPU_24870
OG0007163	SCHMD19963, SCHMD15559	STRPU_00062, STRPU_26355
OG0007164	SCHMD21149	STRPU_18028
OG0007165	SCHMD00948	STRPU_02913
OG0007166	SCHMD23433, SCHMD23432	STRPU_05956
OG0007170	SCHMD12398	STRPU_04956, STRPU_13610, STRPU_02453
OG0007173	SCHMD27706, SCHMD26151	STRPU_11070
OG0007174	SCHMD00679	STRPU_25426
OG0007175	SCHMD13246, SCHMD11875	STRPU_12623
OG0007179	SCHMD02087	STRPU_23275
OG0007180	SCHMD13286	STRPU_27146
OG0007181	SCHMD07932	STRPU_23088
OG0007183	SCHMD09362	STRPU_17656, STRPU_02265, STRPU_02264
OG0007184	SCHMD06567	STRPU_24371
OG0007186	SCHMD00266	STRPU_24966
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	STRPU_08133
OG0007190	SCHMD00716	STRPU_04117
OG0007191	SCHMD11992	STRPU_19239
OG0007192	SCHMD00342	STRPU_13230, STRPU_13214
OG0007199	SCHMD17527, SCHMD16964	STRPU_24427
OG0007209	SCHMD02470	STRPU_15485
OG0007248	SCHMD14029	STRPU_25740
OG0007249	SCHMD09627	STRPU_04960
OG0007252	SCHMD26416, SCHMD26417	STRPU_04282
OG0007254	SCHMD29104	STRPU_11452
OG0007255	SCHMD08512, SCHMD09706	STRPU_13724
OG0007258	SCHMD01759	STRPU_27109
OG0007264	SCHMD06288	STRPU_26261, STRPU_26263
OG0007266	SCHMD05229	STRPU_23277
OG0007267	SCHMD15621	STRPU_00677, STRPU_18949
OG0007269	SCHMD04821	STRPU_24818
OG0007270	SCHMD29771, SCHMD26891	STRPU_07012
OG0007271	SCHMD08508	STRPU_08340
OG0007274	SCHMD10184	STRPU_23308
OG0007276	SCHMD01128	STRPU_26763, STRPU_26749
OG0007279	SCHMD14169, SCHMD22097	STRPU_15002
OG0007280	SCHMD26191	STRPU_07782
OG0007282	SCHMD08071	STRPU_02557, STRPU_14767
OG0007288	SCHMD11562	STRPU_04090
OG0007289	SCHMD13675	STRPU_16536
OG0007291	SCHMD01954	STRPU_25328
OG0007297	SCHMD08767	STRPU_08492
OG0007300	SCHMD08715, SCHMD12954	STRPU_02386, STRPU_13690
OG0007301	SCHMD04999	STRPU_25284
OG0007304	SCHMD06782	STRPU_25058
OG0007305	SCHMD00236	STRPU_03512, STRPU_03557
OG0007306	SCHMD03194	STRPU_17069
OG0007307	SCHMD24523	STRPU_21523
OG0007314	SCHMD20349, SCHMD17621	STRPU_20759
OG0007317	SCHMD05271	STRPU_07547, STRPU_00579
OG0007318	SCHMD14311	STRPU_22848
OG0007319	SCHMD07451	STRPU_08052
OG0007320	SCHMD04201, SCHMD04200	STRPU_26603
OG0007321	SCHMD14656	STRPU_21053
OG0007323	SCHMD28323	STRPU_24294
OG0007325	SCHMD13424	STRPU_25926
OG0007326	SCHMD26648, SCHMD13997	STRPU_22222
OG0007327	SCHMD03183	STRPU_06119, STRPU_06118
OG0007328	SCHMD07822	STRPU_10332
OG0007330	SCHMD01349	STRPU_05861
OG0007332	SCHMD29643	STRPU_05295
OG0007333	SCHMD02278	STRPU_06789
OG0007334	SCHMD01190	STRPU_23387
OG0007335	SCHMD00787	STRPU_20669
OG0007337	SCHMD25665, SCHMD21266, SCHMD23177	STRPU_24204, STRPU_01095
OG0007339	SCHMD14813, SCHMD09117	STRPU_07259, STRPU_07233
OG0007341	SCHMD01365	STRPU_19846
OG0007342	SCHMD12266	STRPU_20395
OG0007343	SCHMD12161	STRPU_18619
OG0007347	SCHMD06807	STRPU_10302
OG0007349	SCHMD22105	STRPU_14564
OG0007353	SCHMD22439	STRPU_25301
OG0007354	SCHMD09176	STRPU_22260
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	STRPU_23252
OG0007357	SCHMD05386	STRPU_13550
OG0007357	SCHMD05385	STRPU_13551, STRPU_21081
OG0007358	SCHMD10648	STRPU_27057
OG0007359	SCHMD04894	STRPU_25482
OG0007360	SCHMD01042	STRPU_03316
OG0007361	SCHMD02642	STRPU_27148
OG0007363	SCHMD02234	STRPU_05741
OG0007367	SCHMD09749	STRPU_18783
OG0007372	SCHMD02515	STRPU_21524
OG0007373	SCHMD11208, SCHMD11207	STRPU_13813
OG0007380	SCHMD16057	STRPU_26202
OG0007382	SCHMD06011	STRPU_22220
OG0007385	SCHMD04159	STRPU_12849, STRPU_16793
OG0007386	SCHMD00784	STRPU_00585, STRPU_07551
OG0007387	SCHMD01904, SCHMD01903	STRPU_20146
OG0007389	SCHMD07528	STRPU_19911
OG0007391	SCHMD01653	STRPU_15363
OG0007393	SCHMD00157	STRPU_21066
OG0007395	SCHMD09491	STRPU_08491
OG0007396	SCHMD01151	STRPU_25330
OG0007397	SCHMD03095	STRPU_19337
OG0007399	SCHMD13118	STRPU_17778
OG0007402	SCHMD10585, SCHMD06444	STRPU_08741, STRPU_01428
OG0007405	SCHMD18973, SCHMD27327	STRPU_15404
OG0007407	SCHMD14070	STRPU_04194
OG0007408	SCHMD03954	STRPU_24473
OG0007412	SCHMD14910, SCHMD20394	STRPU_17752
OG0007414	SCHMD03104, SCHMD03103	STRPU_18143
OG0007415	SCHMD29702, SCHMD13340	STRPU_25101
OG0007417	SCHMD04581	STRPU_14291, STRPU_14275
OG0007419	SCHMD12003, SCHMD14523	STRPU_08298
OG0007421	SCHMD09236	STRPU_24065
OG0007422	SCHMD15449	STRPU_20498
OG0007425	SCHMD18256	STRPU_05795
OG0007429	SCHMD03140	STRPU_22711, STRPU_00694
OG0007431	SCHMD02074	STRPU_23142
OG0007432	SCHMD13608	STRPU_11355
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	STRPU_08100
OG0007437	SCHMD26347	STRPU_10305
OG0007439	SCHMD01098	STRPU_24469
OG0007442	SCHMD10535	STRPU_18182
OG0007445	SCHMD10725	STRPU_17417
OG0007446	SCHMD06891	STRPU_14393
OG0007447	SCHMD07199	STRPU_05721, STRPU_05714
OG0007452	SCHMD06690	STRPU_05729
OG0007453	SCHMD22069	STRPU_08036
OG0007454	SCHMD02249	STRPU_06713
OG0007455	SCHMD17462	STRPU_16892
OG0007456	SCHMD11658	STRPU_01080, STRPU_24220
OG0007458	SCHMD11828	STRPU_18410, STRPU_18444
OG0007459	SCHMD04395	STRPU_00297, STRPU_00286
OG0007460	SCHMD07322	STRPU_21588
OG0007463	SCHMD17150, SCHMD29377	STRPU_12572
OG0007464	SCHMD03973	STRPU_01038, STRPU_23402
OG0007465	SCHMD06095	STRPU_14595
OG0007470	SCHMD04262, SCHMD05817	STRPU_19309, STRPU_01832
OG0007471	SCHMD29391	STRPU_25367
OG0007472	SCHMD07414	STRPU_26679
OG0007473	SCHMD18788, SCHMD20111	STRPU_13248
OG0007476	SCHMD29552, SCHMD06042	STRPU_19093
OG0007478	SCHMD08638, SCHMD14462	STRPU_18941, STRPU_15341
OG0007481	SCHMD00234	STRPU_15553, STRPU_02246
OG0007482	SCHMD16972, SCHMD28646	STRPU_10921
OG0007483	SCHMD23530	STRPU_26428
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	STRPU_04869
OG0007489	SCHMD27800, SCHMD17535	STRPU_21564
OG0007490	SCHMD25654	STRPU_24889
OG0007491	SCHMD17539, SCHMD13726	STRPU_09776
OG0007492	SCHMD00216, SCHMD10758, SCHMD00215	STRPU_20454
OG0007494	SCHMD02157, SCHMD22482	STRPU_14437, STRPU_14454
OG0007495	SCHMD07307, SCHMD18914	STRPU_25133
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	STRPU_25155
OG0007498	SCHMD13903	STRPU_07477
OG0007499	SCHMD02341	STRPU_20843, STRPU_20842, STRPU_20880
OG0007500	SCHMD06655	STRPU_25183
OG0007501	SCHMD02284	STRPU_12196
OG0007503	SCHMD02190	STRPU_06365
OG0007507	SCHMD00792	STRPU_21650, STRPU_21714
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	STRPU_19349
OG0007509	SCHMD00947	STRPU_18472, STRPU_18429
OG0007510	SCHMD06196	STRPU_24670
OG0007522	SCHMD20076	STRPU_12179, STRPU_12137
OG0007525	SCHMD03649, SCHMD14793	STRPU_19058
OG0007528	SCHMD08263	STRPU_20344
OG0007531	SCHMD07206	STRPU_26815
OG0007533	SCHMD05767	STRPU_10369
OG0007583	SCHMD28711	STRPU_10217
OG0007584	SCHMD10868	STRPU_08534
OG0007586	SCHMD00208	STRPU_23321
OG0007588	SCHMD05957	STRPU_12918
OG0007591	SCHMD19104	STRPU_24089
OG0007595	SCHMD14709	STRPU_26820
OG0007597	SCHMD00061	STRPU_16840
OG0007601	SCHMD28220	STRPU_04895
OG0007602	SCHMD03764	STRPU_18498
OG0007603	SCHMD02707	STRPU_25672
OG0007607	SCHMD25251	STRPU_11445
OG0007609	SCHMD08824	STRPU_06155
OG0007610	SCHMD02076, SCHMD12764	STRPU_22670
OG0007611	SCHMD04251	STRPU_20758
OG0007612	SCHMD10036	STRPU_12149, STRPU_12117
OG0007613	SCHMD05026	STRPU_19078
OG0007615	SCHMD10027	STRPU_22841
OG0007619	SCHMD02768	STRPU_11082
OG0007621	SCHMD00066	STRPU_17762
OG0007624	SCHMD15354	STRPU_17423
OG0007625	SCHMD20190	STRPU_17982
OG0007626	SCHMD05939	STRPU_06813
OG0007628	SCHMD01246	STRPU_04985
OG0007629	SCHMD24454, SCHMD08697	STRPU_26798
OG0007630	SCHMD22064	STRPU_06644
OG0007633	SCHMD19695	STRPU_22913, STRPU_22898
OG0007634	SCHMD06239	STRPU_20702
OG0007639	SCHMD12611	STRPU_04817
OG0007643	SCHMD18394	STRPU_24615
OG0007645	SCHMD00727	STRPU_08498
OG0007646	SCHMD05492	STRPU_05885
OG0007654	SCHMD14761	STRPU_21932
OG0007656	SCHMD00482	STRPU_22735
OG0007657	SCHMD16543	STRPU_11676
OG0007659	SCHMD19564, SCHMD12893	STRPU_22169, STRPU_22176
OG0007663	SCHMD11554	STRPU_16698, STRPU_16669
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	STRPU_09994
OG0007666	SCHMD11299	STRPU_09239
OG0007667	SCHMD25937	STRPU_20524
OG0007673	SCHMD08768	STRPU_07544, STRPU_00576
OG0007676	SCHMD08823	STRPU_20181
OG0007679	SCHMD13638	STRPU_10417
OG0007683	SCHMD04573	STRPU_09942
OG0007684	SCHMD00102	STRPU_20671
OG0007687	SCHMD06419, SCHMD07587	STRPU_08938
OG0007690	SCHMD21197	STRPU_09461
OG0007691	SCHMD07299	STRPU_18903, STRPU_07661
OG0007698	SCHMD08531	STRPU_26351
OG0007699	SCHMD16879, SCHMD00085	STRPU_07472, STRPU_07483, STRPU_07644
OG0007700	SCHMD08842, SCHMD08841	STRPU_15499
OG0007701	SCHMD12704, SCHMD12705	STRPU_02521, STRPU_15139
OG0007702	SCHMD00819	STRPU_12514, STRPU_12489
OG0007705	SCHMD04986, SCHMD23899	STRPU_04695
OG0007706	SCHMD05614	STRPU_01456, STRPU_08718
OG0007709	SCHMD11596, SCHMD01220	STRPU_22031
OG0007712	SCHMD04858	STRPU_10119, STRPU_10045
OG0007713	SCHMD16511	STRPU_13904
OG0007715	SCHMD08793	STRPU_15268
OG0007717	SCHMD10647, SCHMD13736	STRPU_21970
OG0007718	SCHMD12974, SCHMD12975, SCHMD21231	STRPU_02380, STRPU_13696
OG0007722	SCHMD06810	STRPU_27029
OG0007723	SCHMD01195	STRPU_24016
OG0007727	SCHMD02748	STRPU_02375, STRPU_00445
OG0007730	SCHMD24036, SCHMD25867, SCHMD18191	STRPU_00213, STRPU_25952
OG0007732	SCHMD21069, SCHMD19292	STRPU_09831
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	STRPU_22633
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	STRPU_14336
OG0007736	SCHMD03835	STRPU_15391
OG0007738	SCHMD09563	STRPU_03929
OG0007739	SCHMD24121	STRPU_02301, STRPU_17620
OG0007743	SCHMD00951	STRPU_24127, STRPU_24118
OG0007744	SCHMD01094	STRPU_23575
OG0007748	SCHMD06083	STRPU_21768, STRPU_21704
OG0007751	SCHMD08536	STRPU_10275
OG0007752	SCHMD00218	STRPU_06635
OG0007754	SCHMD22646	STRPU_10555
OG0007759	SCHMD15154, SCHMD24999	STRPU_20396
OG0007761	SCHMD07223	STRPU_10995, STRPU_00332
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	STRPU_18521
OG0007764	SCHMD02517	STRPU_27386
OG0007767	SCHMD08815	STRPU_10899
OG0007771	SCHMD10247	STRPU_23888
OG0007772	SCHMD02978	STRPU_06020
OG0007773	SCHMD09375	STRPU_06714
OG0007774	SCHMD04593	STRPU_01586, STRPU_13567
OG0007775	SCHMD09982	STRPU_14887
OG0007779	SCHMD01229	STRPU_13722
OG0007781	SCHMD03245	STRPU_20710
OG0007782	SCHMD03677	STRPU_04650, STRPU_04628
OG0007783	SCHMD07210	STRPU_08382
OG0007786	SCHMD23945	STRPU_21038
OG0007787	SCHMD06132, SCHMD05625	STRPU_21930
OG0007791	SCHMD06525	STRPU_07025, STRPU_07083
OG0007794	SCHMD29276	STRPU_14546
OG0007801	SCHMD00120	STRPU_08682
OG0007803	SCHMD04261	STRPU_20812
OG0007804	SCHMD06254	STRPU_07109
OG0007805	SCHMD20517	STRPU_02864
OG0007810	SCHMD02712	STRPU_23899
OG0007811	SCHMD17086, SCHMD14179	STRPU_03731
OG0007812	SCHMD28383, SCHMD23641	STRPU_22426
OG0007813	SCHMD00295	STRPU_21166, STRPU_21158
OG0007814	SCHMD09526	STRPU_04174
OG0007815	SCHMD25078	STRPU_22130
OG0007816	SCHMD10692	STRPU_11279, STRPU_11241
OG0007820	SCHMD03191, SCHMD03190	STRPU_14551
OG0007825	SCHMD10602	STRPU_22030
OG0007826	SCHMD02236, SCHMD06089	STRPU_14677
OG0007827	SCHMD11981	STRPU_21248
OG0007828	SCHMD15141	STRPU_22516
OG0007829	SCHMD05047	STRPU_24523
OG0007830	SCHMD06198	STRPU_23024, STRPU_00898
OG0007831	SCHMD01922	STRPU_09308
OG0007841	SCHMD04233	STRPU_04794
OG0007845	SCHMD03208	STRPU_23996
OG0007846	SCHMD02029	STRPU_25879
OG0007848	SCHMD10763	STRPU_17665, STRPU_02256
OG0007858	SCHMD16060	STRPU_10385
