Orthogroup	SCHMD	LYTVA_ok
OG0006554	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974	LYTVA_12888
OG0006556	SCHMD10898, SCHMD08118	LYTVA_26732
OG0006557	SCHMD15751	LYTVA_24299, LYTVA_12631
OG0006561	SCHMD07629	LYTVA_24027
OG0006563	SCHMD08352	LYTVA_18929
OG0006564	SCHMD15011	LYTVA_17098
OG0006566	SCHMD10136, SCHMD13813	LYTVA_09754
OG0006567	SCHMD25728, SCHMD21897	LYTVA_28343
OG0006570	SCHMD12205, SCHMD05328	LYTVA_13429, LYTVA_29990
OG0006571	SCHMD00180, SCHMD27487	LYTVA_08745, LYTVA_10211
OG0006573	SCHMD10554	LYTVA_09033
OG0006574	SCHMD18201	LYTVA_00840
OG0006579	SCHMD11335, SCHMD14843	LYTVA_08994
OG0006583	SCHMD08738	LYTVA_06366, LYTVA_06364
OG0006586	SCHMD14590	LYTVA_28714
OG0006588	SCHMD23279, SCHMD26887	LYTVA_12512
OG0006590	SCHMD02740	LYTVA_05645
OG0006593	SCHMD08560	LYTVA_06771
OG0006595	SCHMD08252	LYTVA_09564
OG0006596	SCHMD05657	LYTVA_20385
OG0006598	SCHMD23134	LYTVA_06758
OG0006599	SCHMD28680	LYTVA_06203, LYTVA_14788
OG0006603	SCHMD13311, SCHMD24906	LYTVA_08641, LYTVA_04115
OG0006604	SCHMD12610	LYTVA_12633
OG0006606	SCHMD11990	LYTVA_25434
OG0006607	SCHMD00025	LYTVA_15137
OG0006608	SCHMD21063	LYTVA_30198
OG0006610	SCHMD10412	LYTVA_13093
OG0006614	SCHMD05476	LYTVA_25195
OG0006615	SCHMD02189	LYTVA_28757
OG0006616	SCHMD12397	LYTVA_09876
OG0006619	SCHMD14686	LYTVA_15850
OG0006621	SCHMD06932	LYTVA_17213
OG0006622	SCHMD16418, SCHMD16456	LYTVA_03022
OG0006623	SCHMD00154	LYTVA_20399
OG0006624	SCHMD28658, SCHMD27359	LYTVA_18192
OG0006626	SCHMD05850	LYTVA_27488
OG0006628	SCHMD10378	LYTVA_28784
OG0006630	SCHMD02436	LYTVA_19052
OG0006631	SCHMD24627, SCHMD24745	LYTVA_04170
OG0006632	SCHMD11914, SCHMD18633	LYTVA_27328
OG0006633	SCHMD06460	LYTVA_27702
OG0006636	SCHMD09363	LYTVA_25039
OG0006637	SCHMD17064, SCHMD26047	LYTVA_27827
OG0006640	SCHMD09877	LYTVA_26611
OG0006646	SCHMD10329	LYTVA_02342
OG0006651	SCHMD07289, SCHMD06082	LYTVA_15341
OG0006653	SCHMD04276, SCHMD04275	LYTVA_16261
OG0006655	SCHMD00645	LYTVA_26567
OG0006656	SCHMD15425	LYTVA_25366
OG0006658	SCHMD07703, SCHMD19832	LYTVA_06859
OG0006659	SCHMD06470, SCHMD00081, SCHMD27592, SCHMD16161, SCHMD29346, SCHMD03106, SCHMD00915	LYTVA_25971
OG0006662	SCHMD11088, SCHMD02344	LYTVA_17398, LYTVA_22679
OG0006663	SCHMD05461	LYTVA_20322
OG0006664	SCHMD01212	LYTVA_14742, LYTVA_25776
OG0006666	SCHMD00843	LYTVA_29336
OG0006668	SCHMD00035	LYTVA_18468
OG0006669	SCHMD15456	LYTVA_22893, LYTVA_02320
OG0006671	SCHMD02649	LYTVA_19311, LYTVA_06238
OG0006673	SCHMD11139, SCHMD01947	LYTVA_21845
OG0006674	SCHMD28901	LYTVA_02857, LYTVA_06500, LYTVA_06503, LYTVA_18874, LYTVA_03227
OG0006675	SCHMD10065, SCHMD21124	LYTVA_17630
OG0006677	SCHMD28844	LYTVA_28901
OG0006678	SCHMD02351	LYTVA_15419, LYTVA_15428
OG0006682	SCHMD01820	LYTVA_09083
OG0006682	SCHMD13232	LYTVA_12935
OG0006683	SCHMD12055	LYTVA_28355, LYTVA_25958
OG0006684	SCHMD03196	LYTVA_16659
OG0006686	SCHMD05511	LYTVA_23375
OG0006688	SCHMD02782	LYTVA_14540
OG0006689	SCHMD09875, SCHMD00797, SCHMD11694	LYTVA_01418
OG0006691	SCHMD14621	LYTVA_07985
OG0006692	SCHMD15336	LYTVA_23399
OG0006693	SCHMD00589	LYTVA_27909, LYTVA_00873
OG0006694	SCHMD05629	LYTVA_24646, LYTVA_15455
OG0006695	SCHMD06025	LYTVA_15983
OG0006697	SCHMD19994, SCHMD13817, SCHMD29045	LYTVA_29458
OG0006698	SCHMD12118	LYTVA_18510, LYTVA_17453
OG0006700	SCHMD29051, SCHMD15433, SCHMD27357	LYTVA_17631
OG0006702	SCHMD29672	LYTVA_16976
OG0006703	SCHMD00739	LYTVA_11046
OG0006705	SCHMD14770, SCHMD13114	LYTVA_05456
OG0006706	SCHMD12854	LYTVA_06256
OG0006707	SCHMD19389	LYTVA_21353, LYTVA_05353
OG0006709	SCHMD06005	LYTVA_04967
OG0006712	SCHMD13757	LYTVA_17236
OG0006713	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768	LYTVA_11734
OG0006718	SCHMD28286	LYTVA_10471
OG0006720	SCHMD15330, SCHMD18737	LYTVA_18202, LYTVA_11727
OG0006721	SCHMD06116	LYTVA_23599, LYTVA_16518
OG0006722	SCHMD18971, SCHMD24284	LYTVA_11244
OG0006725	SCHMD15226	LYTVA_04515
OG0006726	SCHMD22403	LYTVA_14167
OG0006727	SCHMD01781	LYTVA_03217
OG0006728	SCHMD09693	LYTVA_22872
OG0006729	SCHMD09997, SCHMD07849	LYTVA_10174
OG0006730	SCHMD15242	LYTVA_26842, LYTVA_09573
OG0006731	SCHMD21262, SCHMD19367	LYTVA_20696
OG0006733	SCHMD02938	LYTVA_04666
OG0006734	SCHMD13149, SCHMD15306	LYTVA_09848, LYTVA_16010, LYTVA_10461
OG0006736	SCHMD11091	LYTVA_29486
OG0006737	SCHMD05655	LYTVA_29487
OG0006741	SCHMD21104, SCHMD16448	LYTVA_07167
OG0006742	SCHMD14364	LYTVA_12227
OG0006743	SCHMD06609	LYTVA_12900
OG0006749	SCHMD17570, SCHMD17569	LYTVA_12229
OG0006750	SCHMD01587	LYTVA_29209
OG0006752	SCHMD12442	LYTVA_28315
OG0006753	SCHMD08285	LYTVA_13933
OG0006757	SCHMD08426	LYTVA_23576
OG0006758	SCHMD05008, SCHMD10024	LYTVA_06304
OG0006761	SCHMD13526	LYTVA_06182
OG0006764	SCHMD22289	LYTVA_25681
OG0006766	SCHMD07248	LYTVA_28194
OG0006772	SCHMD01476	LYTVA_12214, LYTVA_14428
OG0006776	SCHMD10792	LYTVA_22877
OG0006777	SCHMD08214	LYTVA_13418
OG0006780	SCHMD13525, SCHMD14457	LYTVA_14471, LYTVA_01364
OG0006826	SCHMD05426	LYTVA_11589
OG0006829	SCHMD18846	LYTVA_26171, LYTVA_11011
OG0006830	SCHMD01740	LYTVA_03690
OG0006838	SCHMD01402	LYTVA_08816
OG0006842	SCHMD07853	LYTVA_10835, LYTVA_21530
OG0006844	SCHMD10998	LYTVA_10802
OG0006846	SCHMD24471	LYTVA_05173
OG0006847	SCHMD10920	LYTVA_09927
OG0006851	SCHMD13891, SCHMD10310	LYTVA_05387, LYTVA_26308
OG0006853	SCHMD21179	LYTVA_07171
OG0006856	SCHMD03115	LYTVA_24415
OG0006857	SCHMD03719	LYTVA_12258
OG0006858	SCHMD17672	LYTVA_23032, LYTVA_21592
OG0006860	SCHMD14888, SCHMD01768	LYTVA_03678
OG0006862	SCHMD08954	LYTVA_26775
OG0006864	SCHMD09900	LYTVA_00261
OG0006867	SCHMD19722	LYTVA_03041, LYTVA_04798
OG0006871	SCHMD19715, SCHMD07906	LYTVA_14404
OG0006874	SCHMD00242	LYTVA_28249
OG0006875	SCHMD14340	LYTVA_03423, LYTVA_15770
OG0006876	SCHMD01180	LYTVA_02849
OG0006877	SCHMD28894, SCHMD14652	LYTVA_19179
OG0006878	SCHMD07673	LYTVA_11522
OG0006882	SCHMD08215	LYTVA_07357
OG0006883	SCHMD04789	LYTVA_28217
OG0006887	SCHMD02004	LYTVA_13116
OG0006889	SCHMD19490	LYTVA_01644
OG0006890	SCHMD09977	LYTVA_18386
OG0006892	SCHMD06736, SCHMD03941	LYTVA_15888, LYTVA_26192
OG0006894	SCHMD08244	LYTVA_09646
OG0006895	SCHMD25533, SCHMD25532	LYTVA_00144
OG0006900	SCHMD12706, SCHMD20696, SCHMD15238	LYTVA_04930, LYTVA_08638
OG0006901	SCHMD00150	LYTVA_26182
OG0006906	SCHMD01345	LYTVA_06059, LYTVA_24234
OG0006908	SCHMD13404	LYTVA_27883
OG0006909	SCHMD08896, SCHMD03475	LYTVA_12899
OG0006914	SCHMD02005	LYTVA_19647
OG0006915	SCHMD17740	LYTVA_13564, LYTVA_19160
OG0006917	SCHMD15444, SCHMD23496	LYTVA_21371
OG0006918	SCHMD02128	LYTVA_08198
OG0006919	SCHMD04163	LYTVA_22591
OG0006921	SCHMD00179	LYTVA_05031
OG0006924	SCHMD07270	LYTVA_28512
OG0006926	SCHMD18025, SCHMD24077	LYTVA_19475
OG0006931	SCHMD09823	LYTVA_24387
OG0006934	SCHMD02940	LYTVA_28488
OG0006937	SCHMD07394	LYTVA_10646
OG0006938	SCHMD13105	LYTVA_24454
OG0006939	SCHMD19736, SCHMD17847	LYTVA_09864
OG0006941	SCHMD11956, SCHMD22092	LYTVA_09462
OG0006942	SCHMD05106	LYTVA_27753
OG0006946	SCHMD03034	LYTVA_16720, LYTVA_12777
OG0006948	SCHMD10039	LYTVA_19779
OG0006949	SCHMD04433	LYTVA_21246
OG0006951	SCHMD04285	LYTVA_07399
OG0006955	SCHMD01359	LYTVA_08321
OG0006956	SCHMD03205	LYTVA_13833, LYTVA_01826
OG0006957	SCHMD21016, SCHMD16664	LYTVA_15138
OG0006958	SCHMD10483	LYTVA_10518, LYTVA_08854
OG0006960	SCHMD15792, SCHMD13924	LYTVA_14371
OG0006962	SCHMD02602	LYTVA_04008, LYTVA_21258
OG0006964	SCHMD05582, SCHMD05580	LYTVA_06159
OG0006965	SCHMD16583, SCHMD28209	LYTVA_27805, LYTVA_03920
OG0006966	SCHMD17179	LYTVA_20757
OG0006967	SCHMD06876	LYTVA_21312
OG0006968	SCHMD05918	LYTVA_08012
OG0006973	SCHMD01554	LYTVA_29631
OG0006975	SCHMD29017	LYTVA_12975
OG0006977	SCHMD21617, SCHMD19289	LYTVA_13712
OG0006979	SCHMD02713	LYTVA_23814
OG0006984	SCHMD21798	LYTVA_12065, LYTVA_09670
OG0006985	SCHMD00305	LYTVA_25748
OG0006989	SCHMD08387	LYTVA_20012
OG0006991	SCHMD09527	LYTVA_02424
OG0006995	SCHMD08291	LYTVA_16401
OG0006999	SCHMD09727, SCHMD09154	LYTVA_28772
OG0007001	SCHMD11191	LYTVA_06692
OG0007002	SCHMD00096	LYTVA_13388
OG0007003	SCHMD03229	LYTVA_05469
OG0007005	SCHMD03780	LYTVA_24522
OG0007006	SCHMD14442	LYTVA_04815
OG0007009	SCHMD28218, SCHMD00500	LYTVA_21384
OG0007012	SCHMD16864	LYTVA_14288
OG0007013	SCHMD20292, SCHMD25075	LYTVA_08506
OG0007017	SCHMD24290, SCHMD13895	LYTVA_02017
OG0007020	SCHMD29169	LYTVA_13475
OG0007022	SCHMD06207	LYTVA_21360
OG0007023	SCHMD13414	LYTVA_18718
OG0007024	SCHMD18147	LYTVA_19875
OG0007025	SCHMD00852	LYTVA_21668, LYTVA_06308
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	LYTVA_04486
OG0007028	SCHMD16323	LYTVA_14210
OG0007030	SCHMD11171	LYTVA_01479, LYTVA_10244
OG0007033	SCHMD17177, SCHMD07596	LYTVA_03101, LYTVA_13194
OG0007037	SCHMD08275	LYTVA_10072
OG0007040	SCHMD17930	LYTVA_11635
OG0007043	SCHMD05387	LYTVA_28853
OG0007045	SCHMD01524	LYTVA_13338
OG0007046	SCHMD16357, SCHMD12630	LYTVA_13334
OG0007047	SCHMD10322	LYTVA_02580
OG0007049	SCHMD09136, SCHMD15529	LYTVA_03854
OG0007051	SCHMD25312, SCHMD19337	LYTVA_03195
OG0007051	SCHMD19339, SCHMD22527, SCHMD23294	LYTVA_26759, LYTVA_26758, LYTVA_06952
OG0007053	SCHMD05149	LYTVA_18588
OG0007054	SCHMD03628	LYTVA_29935
OG0007055	SCHMD11222	LYTVA_09990
OG0007057	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575	LYTVA_15614, LYTVA_29163
OG0007061	SCHMD27956	LYTVA_00448
OG0007063	SCHMD04487	LYTVA_03435, LYTVA_04569
OG0007064	SCHMD12730	LYTVA_28203
OG0007064	SCHMD12728	LYTVA_06177
OG0007066	SCHMD15229, SCHMD16841	LYTVA_04446
OG0007067	SCHMD09674	LYTVA_01305
OG0007068	SCHMD10943	LYTVA_09404
OG0007070	SCHMD08393	LYTVA_00406, LYTVA_00407
OG0007073	SCHMD06841	LYTVA_27421
OG0007077	SCHMD03291, SCHMD23670	LYTVA_15284
OG0007078	SCHMD12751, SCHMD12753	LYTVA_12361
OG0007084	SCHMD10179	LYTVA_15149
OG0007088	SCHMD06881	LYTVA_08325
OG0007090	SCHMD24995	LYTVA_07259
OG0007091	SCHMD00684	LYTVA_15856, LYTVA_00688
OG0007092	SCHMD04952	LYTVA_30009
OG0007093	SCHMD00633	LYTVA_02317
OG0007095	SCHMD28386	LYTVA_26694
OG0007096	SCHMD14480	LYTVA_21852
OG0007097	SCHMD00498	LYTVA_18947
OG0007102	SCHMD00303	LYTVA_08090
OG0007104	SCHMD14802	LYTVA_30224, LYTVA_04647
OG0007106	SCHMD14679	LYTVA_18310
OG0007107	SCHMD10627	LYTVA_20795
OG0007108	SCHMD03383	LYTVA_09162
OG0007112	SCHMD09113	LYTVA_21113, LYTVA_17175
OG0007113	SCHMD27023, SCHMD20834	LYTVA_10291
OG0007114	SCHMD05373	LYTVA_10798
OG0007118	SCHMD01480	LYTVA_06751
OG0007122	SCHMD04636	LYTVA_11786
OG0007125	SCHMD04115	LYTVA_15618
OG0007128	SCHMD15975	LYTVA_25613
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	LYTVA_06766
OG0007135	SCHMD14628	LYTVA_14457
OG0007136	SCHMD04055	LYTVA_16524, LYTVA_20525
OG0007137	SCHMD09300	LYTVA_09390
OG0007139	SCHMD08033	LYTVA_25562
OG0007140	SCHMD14726, SCHMD14725	LYTVA_23363
OG0007143	SCHMD11402, SCHMD13435	LYTVA_15805
OG0007144	SCHMD09084, SCHMD13536	LYTVA_10155
OG0007145	SCHMD07094	LYTVA_15266, LYTVA_19982
OG0007149	SCHMD11054, SCHMD14232, SCHMD18987	LYTVA_15882, LYTVA_21404
OG0007151	SCHMD20465, SCHMD17498	LYTVA_07846
OG0007152	SCHMD23531	LYTVA_22748
OG0007154	SCHMD03260	LYTVA_07855, LYTVA_07854
OG0007158	SCHMD27790, SCHMD22647	LYTVA_24864
OG0007163	SCHMD19963, SCHMD15559	LYTVA_07875
OG0007164	SCHMD21149	LYTVA_21647
OG0007165	SCHMD00948	LYTVA_27280
OG0007166	SCHMD23433, SCHMD23432	LYTVA_08751, LYTVA_25662
OG0007170	SCHMD12398	LYTVA_04096, LYTVA_29864
OG0007173	SCHMD27706, SCHMD26151	LYTVA_15493
OG0007179	SCHMD02087	LYTVA_03339
OG0007181	SCHMD07932	LYTVA_11702
OG0007183	SCHMD09362	LYTVA_17814, LYTVA_04494
OG0007186	SCHMD00266	LYTVA_19820
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	LYTVA_08827
OG0007192	SCHMD00342	LYTVA_12538
OG0007199	SCHMD17527, SCHMD16964	LYTVA_00515
OG0007209	SCHMD02470	LYTVA_12343
OG0007248	SCHMD14029	LYTVA_01206, LYTVA_22776
OG0007249	SCHMD09627	LYTVA_04104
OG0007252	SCHMD26416, SCHMD26417	LYTVA_16063
OG0007254	SCHMD29104	LYTVA_17075
OG0007258	SCHMD01759	LYTVA_04807
OG0007264	SCHMD06288	LYTVA_15357
OG0007266	SCHMD05229	LYTVA_03338
OG0007267	SCHMD15621	LYTVA_02310
OG0007270	SCHMD29771, SCHMD26891	LYTVA_28460
OG0007271	SCHMD08508	LYTVA_24259
OG0007274	SCHMD10184	LYTVA_00331
OG0007280	SCHMD26191	LYTVA_21703
OG0007282	SCHMD08071	LYTVA_20254
OG0007291	SCHMD01954	LYTVA_21801
OG0007300	SCHMD08715, SCHMD12954	LYTVA_18529
OG0007301	SCHMD04999	LYTVA_05959
OG0007304	SCHMD06782	LYTVA_09281
OG0007305	SCHMD00236	LYTVA_16586, LYTVA_20937
OG0007306	SCHMD03194	LYTVA_16572
OG0007307	SCHMD24523	LYTVA_18744
OG0007314	SCHMD18116	LYTVA_08236
OG0007314	SCHMD20349, SCHMD17621	LYTVA_10156
OG0007317	SCHMD05271	LYTVA_22574
OG0007318	SCHMD14311	LYTVA_12895
OG0007319	SCHMD07451	LYTVA_01930
OG0007320	SCHMD04201, SCHMD04200	LYTVA_07334
OG0007321	SCHMD14656	LYTVA_14764
OG0007323	SCHMD28323	LYTVA_28988
OG0007325	SCHMD13424	LYTVA_13185, LYTVA_25303
OG0007327	SCHMD03183	LYTVA_13869, LYTVA_23810
OG0007328	SCHMD07822	LYTVA_28320, LYTVA_17079
OG0007330	SCHMD01349	LYTVA_26367
OG0007332	SCHMD29643	LYTVA_10319
OG0007334	SCHMD01190	LYTVA_06945
OG0007337	SCHMD25665, SCHMD21266, SCHMD23177	LYTVA_20082, LYTVA_05737
OG0007339	SCHMD14813, SCHMD09117	LYTVA_07201
OG0007341	SCHMD01365	LYTVA_06630
OG0007342	SCHMD12266	LYTVA_13753
OG0007343	SCHMD12161	LYTVA_03841
OG0007347	SCHMD06807	LYTVA_01386
OG0007349	SCHMD22105	LYTVA_12788
OG0007353	SCHMD22439	LYTVA_17240
OG0007354	SCHMD09176	LYTVA_23171
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	LYTVA_06628
OG0007357	SCHMD05385	LYTVA_04535
OG0007358	SCHMD10648	LYTVA_02726
OG0007359	SCHMD04894	LYTVA_10799
OG0007360	SCHMD01042	LYTVA_01643
OG0007361	SCHMD02642	LYTVA_06556
OG0007363	SCHMD02234	LYTVA_06669
OG0007367	SCHMD09749	LYTVA_04852
OG0007372	SCHMD02515	LYTVA_18746
OG0007373	SCHMD11208, SCHMD11207	LYTVA_15629
OG0007380	SCHMD16057	LYTVA_29427
OG0007382	SCHMD06011	LYTVA_04728
OG0007385	SCHMD04159	LYTVA_19121
OG0007386	SCHMD00784	LYTVA_07566
OG0007387	SCHMD01904, SCHMD01903	LYTVA_11399
OG0007389	SCHMD07528	LYTVA_27684
OG0007391	SCHMD01653	LYTVA_27612
OG0007393	SCHMD00157	LYTVA_16834
OG0007395	SCHMD09491	LYTVA_10851
OG0007396	SCHMD01151	LYTVA_21805
OG0007397	SCHMD03095	LYTVA_06439
OG0007399	SCHMD13118	LYTVA_24113
OG0007401	SCHMD06026	LYTVA_25998
OG0007402	SCHMD10585, SCHMD06444	LYTVA_04009
OG0007405	SCHMD18973, SCHMD27327	LYTVA_23328
OG0007407	SCHMD14070	LYTVA_24874
OG0007408	SCHMD03954	LYTVA_17573
OG0007412	SCHMD14910, SCHMD20394	LYTVA_13953
OG0007414	SCHMD03104, SCHMD03103	LYTVA_02207
OG0007415	SCHMD29702, SCHMD13340	LYTVA_24128, LYTVA_22964
OG0007417	SCHMD04581	LYTVA_01637
OG0007421	SCHMD09236	LYTVA_21519
OG0007425	SCHMD18256	LYTVA_25706
OG0007429	SCHMD03140	LYTVA_16880, LYTVA_16876
OG0007432	SCHMD13608	LYTVA_30029
OG0007437	SCHMD26347	LYTVA_12547
OG0007439	SCHMD01098	LYTVA_15776
OG0007445	SCHMD10725	LYTVA_25194
OG0007446	SCHMD06891	LYTVA_20327
OG0007447	SCHMD07199	LYTVA_26906
OG0007452	SCHMD06690	LYTVA_06058
OG0007454	SCHMD02249	LYTVA_28426
OG0007455	SCHMD17462	LYTVA_13341
OG0007456	SCHMD11658	LYTVA_23476
OG0007458	SCHMD11828	LYTVA_22841
OG0007459	SCHMD04395	LYTVA_09289
OG0007460	SCHMD07322	LYTVA_08625
OG0007464	SCHMD03973	LYTVA_10781
OG0007465	SCHMD06095	LYTVA_26141
OG0007471	SCHMD29391	LYTVA_12320
OG0007472	SCHMD07414	LYTVA_00584
OG0007473	SCHMD18788, SCHMD20111	LYTVA_05234
OG0007476	SCHMD29552, SCHMD06042	LYTVA_27412
OG0007478	SCHMD08638, SCHMD14462	LYTVA_19699
OG0007481	SCHMD00234	LYTVA_08388
OG0007482	SCHMD16972, SCHMD28646	LYTVA_29492
OG0007483	SCHMD23530	LYTVA_15083
OG0007489	SCHMD27800, SCHMD17535	LYTVA_00864
OG0007490	SCHMD25654	LYTVA_13021
OG0007492	SCHMD00215	LYTVA_10069
OG0007494	SCHMD02157, SCHMD22482	LYTVA_11090
OG0007499	SCHMD02341	LYTVA_14874
OG0007500	SCHMD06655	LYTVA_18267
OG0007501	SCHMD02284	LYTVA_22863
OG0007503	SCHMD02190	LYTVA_07667
OG0007507	SCHMD00792	LYTVA_12074
OG0007509	SCHMD00947	LYTVA_00585, LYTVA_20658
OG0007510	SCHMD06196	LYTVA_15578
OG0007522	SCHMD20076	LYTVA_24173, LYTVA_04050
OG0007525	SCHMD03649, SCHMD14793	LYTVA_17746, LYTVA_17745
OG0007528	SCHMD08263	LYTVA_17660, LYTVA_13424
OG0007533	SCHMD05767	LYTVA_15407
OG0007583	SCHMD28711	LYTVA_02898
OG0007584	SCHMD10868	LYTVA_07507
OG0007586	SCHMD00208	LYTVA_23540
OG0007588	SCHMD05957	LYTVA_19122
OG0007591	SCHMD19104	LYTVA_15821
OG0007595	SCHMD14709	LYTVA_04822, LYTVA_27964
OG0007597	SCHMD00061	LYTVA_04975
OG0007601	SCHMD28220	LYTVA_20410
OG0007602	SCHMD03764	LYTVA_19111
OG0007603	SCHMD02707	LYTVA_01215
OG0007607	SCHMD25251	LYTVA_28351
OG0007609	SCHMD08824	LYTVA_28776
OG0007610	SCHMD02076, SCHMD12764	LYTVA_01262
OG0007611	SCHMD04251	LYTVA_10154
OG0007612	SCHMD10036	LYTVA_02241
OG0007613	SCHMD05026	LYTVA_11371
OG0007615	SCHMD10027	LYTVA_01668
OG0007619	SCHMD02768	LYTVA_16958
OG0007621	SCHMD00066	LYTVA_28737
OG0007624	SCHMD15354	LYTVA_26685
OG0007625	SCHMD20190	LYTVA_27556
OG0007626	SCHMD05939	LYTVA_26960
OG0007628	SCHMD01246	LYTVA_20735
OG0007630	SCHMD22064	LYTVA_21472
OG0007633	SCHMD19695	LYTVA_11264
OG0007639	SCHMD12611	LYTVA_29195
OG0007643	SCHMD18394	LYTVA_13772, LYTVA_29417
OG0007645	SCHMD00727	LYTVA_22625
OG0007646	SCHMD05492	LYTVA_11672
OG0007654	SCHMD14761	LYTVA_29602
OG0007656	SCHMD00482	LYTVA_03488
OG0007657	SCHMD16543	LYTVA_24805
OG0007663	SCHMD11554	LYTVA_06307
OG0007667	SCHMD25937	LYTVA_11978
OG0007673	SCHMD08768	LYTVA_06130
OG0007676	SCHMD08823	LYTVA_12495
OG0007679	SCHMD13638	LYTVA_08970
OG0007683	SCHMD04573	LYTVA_17616
OG0007687	SCHMD06419, SCHMD07587	LYTVA_15396
OG0007690	SCHMD21197	LYTVA_28416
OG0007691	SCHMD07299	LYTVA_22077
OG0007699	SCHMD16879, SCHMD00085	LYTVA_01611, LYTVA_09243, LYTVA_26832
OG0007700	SCHMD08842, SCHMD08841	LYTVA_07316
OG0007701	SCHMD12704, SCHMD12705	LYTVA_21781
OG0007702	SCHMD00819	LYTVA_05328
OG0007705	SCHMD04986, SCHMD23899	LYTVA_14287
OG0007709	SCHMD11596, SCHMD01220	LYTVA_10006
OG0007712	SCHMD04858	LYTVA_10828
OG0007713	SCHMD16511	LYTVA_11468
OG0007717	SCHMD10647, SCHMD13736	LYTVA_16631
OG0007722	SCHMD06810	LYTVA_18125
OG0007723	SCHMD01195	LYTVA_01240
OG0007727	SCHMD02748	LYTVA_12845, LYTVA_28212
OG0007730	SCHMD24036, SCHMD25867, SCHMD18191	LYTVA_17502
OG0007732	SCHMD21069, SCHMD19292	LYTVA_00596
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	LYTVA_17250
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	LYTVA_08877
OG0007738	SCHMD09563	LYTVA_26772
OG0007739	SCHMD24121	LYTVA_25107
OG0007743	SCHMD00951	LYTVA_21362
OG0007744	SCHMD01094	LYTVA_19072
OG0007748	SCHMD06083	LYTVA_16035
OG0007751	SCHMD08536	LYTVA_20108
OG0007752	SCHMD00218	LYTVA_05758
OG0007754	SCHMD22646	LYTVA_02556, LYTVA_22115
OG0007759	SCHMD15154, SCHMD24999	LYTVA_29844, LYTVA_13752
OG0007763	SCHMD21466	LYTVA_23256
OG0007764	SCHMD02517	LYTVA_05432
OG0007767	SCHMD08815	LYTVA_18171
OG0007771	SCHMD10247	LYTVA_23243
OG0007772	SCHMD02978	LYTVA_28492
OG0007773	SCHMD09375	LYTVA_28425
OG0007774	SCHMD04593	LYTVA_07983
OG0007775	SCHMD09982	LYTVA_27798
OG0007779	SCHMD01229	LYTVA_04248
OG0007781	SCHMD03245	LYTVA_26330, LYTVA_26857
OG0007782	SCHMD03677	LYTVA_11501
OG0007783	SCHMD07210	LYTVA_18320
OG0007786	SCHMD23945	LYTVA_30038
OG0007787	SCHMD06132, SCHMD05625	LYTVA_17596, LYTVA_14314
OG0007791	SCHMD06525	LYTVA_08192, LYTVA_16268, LYTVA_13914
OG0007794	SCHMD29276	LYTVA_26977
OG0007801	SCHMD00120	LYTVA_25330
OG0007803	SCHMD04261	LYTVA_01593
OG0007804	SCHMD06254	LYTVA_03179
OG0007805	SCHMD20517	LYTVA_17169, LYTVA_16961
OG0007810	SCHMD02712	LYTVA_14635
OG0007812	SCHMD28383, SCHMD23641	LYTVA_27813
OG0007813	SCHMD00295	LYTVA_09962
OG0007814	SCHMD09526	LYTVA_15113, LYTVA_01159
OG0007815	SCHMD25078	LYTVA_06622
OG0007816	SCHMD10692	LYTVA_20731
OG0007820	SCHMD03191, SCHMD03190	LYTVA_07692
OG0007825	SCHMD10602	LYTVA_10012
OG0007826	SCHMD02236, SCHMD06089	LYTVA_16290
OG0007827	SCHMD11981	LYTVA_28200
OG0007828	SCHMD15141	LYTVA_14710
OG0007829	SCHMD05047	LYTVA_07496, LYTVA_18844
OG0007830	SCHMD06198	LYTVA_21502
OG0007831	SCHMD01922	LYTVA_18643
OG0007841	SCHMD04233	LYTVA_02552
OG0007846	SCHMD02029	LYTVA_03004
OG0007848	SCHMD10763	LYTVA_21280
OG0007870	SCHMD11483, SCHMD11481	LYTVA_26333
OG0007911	SCHMD03629	LYTVA_20096
OG0007913	SCHMD28174, SCHMD12506	LYTVA_02876
OG0007915	SCHMD17976	LYTVA_11903
OG0007921	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585	LYTVA_17931
OG0007930	SCHMD23207	LYTVA_24546
OG0007932	SCHMD05433	LYTVA_19215
OG0007933	SCHMD19133, SCHMD21326	LYTVA_28872, LYTVA_22503
OG0007942	SCHMD17044, SCHMD16825	LYTVA_02894
OG0007943	SCHMD05794	LYTVA_23768
OG0007946	SCHMD25558, SCHMD29148, SCHMD27336	LYTVA_22492
OG0007947	SCHMD01811	LYTVA_18731
OG0007951	SCHMD06986, SCHMD23458	LYTVA_22917
OG0007953	SCHMD10365	LYTVA_29452
