Orthogroup	SCHMD	ASTMX
OG0006552	SCHMD16090	ASTMX10359
OG0006553	SCHMD03817	ASTMX04960
OG0006554	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974	ASTMX07799
OG0006556	SCHMD10898, SCHMD08118	ASTMX22485, ASTMX04835
OG0006557	SCHMD15751	ASTMX00610
OG0006561	SCHMD07629	ASTMX15649
OG0006563	SCHMD08352	ASTMX14853
OG0006564	SCHMD15011	ASTMX05891
OG0006566	SCHMD10136, SCHMD13813	ASTMX21272
OG0006567	SCHMD25728, SCHMD21897, SCHMD15731	ASTMX00688
OG0006570	SCHMD12205, SCHMD05328	ASTMX00900
OG0006571	SCHMD00180, SCHMD27487	ASTMX18330
OG0006573	SCHMD10554	ASTMX15993
OG0006574	SCHMD18201	ASTMX02442
OG0006579	SCHMD11335, SCHMD14843	ASTMX10487
OG0006583	SCHMD08738	ASTMX09907
OG0006586	SCHMD14590	ASTMX00582
OG0006588	SCHMD29130	ASTMX22543
OG0006590	SCHMD02740	ASTMX01101
OG0006591	SCHMD02097	ASTMX01816
OG0006593	SCHMD08560	ASTMX13747
OG0006594	SCHMD00507	ASTMX10490
OG0006595	SCHMD08252	ASTMX17451
OG0006596	SCHMD05657	ASTMX15703
OG0006597	SCHMD04098	ASTMX08816
OG0006598	SCHMD23134	ASTMX03337
OG0006599	SCHMD28680	ASTMX20311, ASTMX05087
OG0006600	SCHMD12543, SCHMD20580	ASTMX01495
OG0006603	SCHMD13311, SCHMD24906	ASTMX16596
OG0006604	SCHMD12610	ASTMX04380
OG0006606	SCHMD11990	ASTMX07238
OG0006607	SCHMD00025	ASTMX07493
OG0006608	SCHMD21063	ASTMX16691, ASTMX06296
OG0006610	SCHMD10412	ASTMX19699
OG0006614	SCHMD05476	ASTMX01993
OG0006615	SCHMD02189	ASTMX12256
OG0006616	SCHMD12397	ASTMX13105
OG0006619	SCHMD14686	ASTMX17174
OG0006621	SCHMD06932	ASTMX03527
OG0006622	SCHMD16418, SCHMD16456	ASTMX01144
OG0006623	SCHMD00154	ASTMX00578
OG0006624	SCHMD28658, SCHMD27359	ASTMX19460
OG0006626	SCHMD05850	ASTMX00608
OG0006628	SCHMD10378	ASTMX02213, ASTMX00249
OG0006630	SCHMD02436	ASTMX22622
OG0006631	SCHMD24627, SCHMD24745	ASTMX13615
OG0006632	SCHMD11914, SCHMD18633	ASTMX04725, ASTMX00323
OG0006633	SCHMD06460	ASTMX18345
OG0006636	SCHMD09363	ASTMX06791
OG0006637	SCHMD17064, SCHMD26047	ASTMX01565
OG0006640	SCHMD09877	ASTMX09650
OG0006646	SCHMD10329	ASTMX04908
OG0006647	SCHMD12770, SCHMD12371	ASTMX21895
OG0006648	SCHMD13489	ASTMX11425
OG0006651	SCHMD07289, SCHMD06082	ASTMX03710
OG0006652	SCHMD08119	ASTMX16547
OG0006655	SCHMD00645	ASTMX02610
OG0006658	SCHMD07703, SCHMD19832	ASTMX01278
OG0006659	SCHMD00917	ASTMX08325
OG0006662	SCHMD11088, SCHMD02344	ASTMX10852
OG0006663	SCHMD05461	ASTMX20793
OG0006664	SCHMD01212	ASTMX18894
OG0006666	SCHMD00843	ASTMX14266
OG0006667	SCHMD02023	ASTMX06457
OG0006668	SCHMD00035	ASTMX08555
OG0006669	SCHMD15456	ASTMX07762
OG0006670	SCHMD06283	ASTMX08852
OG0006671	SCHMD02649	ASTMX02120
OG0006673	SCHMD11139, SCHMD01947	ASTMX18034, ASTMX05111
OG0006675	SCHMD10065, SCHMD21124	ASTMX17949
OG0006677	SCHMD28844	ASTMX10112
OG0006678	SCHMD02351	ASTMX21609
OG0006680	SCHMD07321, SCHMD04365	ASTMX00952
OG0006683	SCHMD12055	ASTMX17752
OG0006684	SCHMD03196	ASTMX19788
OG0006686	SCHMD05511	ASTMX07806
OG0006688	SCHMD02782	ASTMX02675
OG0006689	SCHMD09875, SCHMD00797, SCHMD11694	ASTMX02612
OG0006690	SCHMD02600	ASTMX15458
OG0006691	SCHMD14621	ASTMX01429
OG0006692	SCHMD15336	ASTMX15358
OG0006693	SCHMD00589	ASTMX13879
OG0006694	SCHMD05629	ASTMX03870
OG0006695	SCHMD06025	ASTMX21264
OG0006697	SCHMD19994, SCHMD13817, SCHMD29045	ASTMX19949, ASTMX09481
OG0006698	SCHMD12118	ASTMX14552
OG0006700	SCHMD29051, SCHMD15433, SCHMD27357	ASTMX18394
OG0006702	SCHMD29672	ASTMX04300
OG0006703	SCHMD00739	ASTMX15261
OG0006705	SCHMD14770, SCHMD13114	ASTMX18210
OG0006706	SCHMD12854	ASTMX06498
OG0006707	SCHMD19389	ASTMX05711
OG0006708	SCHMD01518	ASTMX11423
OG0006709	SCHMD06005	ASTMX12695
OG0006712	SCHMD13757	ASTMX19601
OG0006713	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768	ASTMX15643, ASTMX17218
OG0006717	SCHMD09869	ASTMX04689
OG0006718	SCHMD28286	ASTMX17392
OG0006720	SCHMD15330, SCHMD18737	ASTMX06026
OG0006721	SCHMD06116	ASTMX18174
OG0006722	SCHMD18971, SCHMD24284	ASTMX12405
OG0006723	SCHMD12671	ASTMX13335
OG0006725	SCHMD15226	ASTMX09476
OG0006726	SCHMD22403	ASTMX03873
OG0006727	SCHMD01781	ASTMX20841
OG0006728	SCHMD09693	ASTMX14617
OG0006729	SCHMD09997, SCHMD07849	ASTMX05077
OG0006731	SCHMD21262, SCHMD19367	ASTMX19985
OG0006733	SCHMD02938	ASTMX09373, ASTMX11811
OG0006734	SCHMD13149, SCHMD15306	ASTMX04829
OG0006735	SCHMD23549, SCHMD18150, SCHMD22619	ASTMX05292
OG0006736	SCHMD17556, SCHMD11091	ASTMX03650
OG0006737	SCHMD05655	ASTMX11682
OG0006741	SCHMD21104, SCHMD16448, SCHMD23684, SCHMD14241, SCHMD07000	ASTMX00781
OG0006742	SCHMD14364	ASTMX08794, ASTMX20354
OG0006743	SCHMD06609	ASTMX13436
OG0006749	SCHMD17570, SCHMD17569	ASTMX10213
OG0006750	SCHMD04443, SCHMD17273, SCHMD07663	ASTMX03816
OG0006752	SCHMD12442	ASTMX03481
OG0006753	SCHMD08285	ASTMX08486
OG0006754	SCHMD13342	ASTMX06832, ASTMX21894
OG0006755	SCHMD10228	ASTMX00482
OG0006757	SCHMD08426	ASTMX13935
OG0006758	SCHMD05008, SCHMD10024	ASTMX00799
OG0006761	SCHMD13526	ASTMX19006
OG0006764	SCHMD22289	ASTMX04734
OG0006766	SCHMD07248	ASTMX03906
OG0006768	SCHMD03977	ASTMX01848
OG0006771	SCHMD07804, SCHMD15553	ASTMX13731, ASTMX19126
OG0006772	SCHMD01476	ASTMX17412
OG0006776	SCHMD10792	ASTMX14097
OG0006777	SCHMD08214	ASTMX09376
OG0006780	SCHMD13525, SCHMD14457	ASTMX04854
OG0006791	SCHMD15752	ASTMX08046
OG0006829	SCHMD18846	ASTMX16614
OG0006830	SCHMD01740	ASTMX12230
OG0006833	SCHMD25705, SCHMD22029	ASTMX16981
OG0006835	SCHMD11727, SCHMD11726	ASTMX09545
OG0006842	SCHMD07853	ASTMX18470
OG0006843	SCHMD10166	ASTMX15344, ASTMX15343
OG0006844	SCHMD10998	ASTMX05150
OG0006846	SCHMD24471	ASTMX04852
OG0006847	SCHMD10920	ASTMX05035
OG0006848	SCHMD15273, SCHMD24879	ASTMX02777, ASTMX15411
OG0006851	SCHMD13891, SCHMD10310	ASTMX10431
OG0006853	SCHMD21179	ASTMX02147
OG0006856	SCHMD03115	ASTMX15975
OG0006857	SCHMD03719	ASTMX10533
OG0006860	SCHMD14888, SCHMD01768	ASTMX08893
OG0006862	SCHMD08954	ASTMX04586
OG0006864	SCHMD09900	ASTMX14844
OG0006867	SCHMD19722	ASTMX17195
OG0006871	SCHMD19715	ASTMX18202
OG0006874	SCHMD00242	ASTMX10745
OG0006875	SCHMD14340	ASTMX06127
OG0006876	SCHMD01180	ASTMX11416
OG0006877	SCHMD28894, SCHMD14652	ASTMX13244
OG0006878	SCHMD07673	ASTMX16892
OG0006881	SCHMD13107	ASTMX18811
OG0006882	SCHMD08215	ASTMX02554
OG0006886	SCHMD04628	ASTMX09095, ASTMX01120
OG0006887	SCHMD02004	ASTMX11439
OG0006889	SCHMD19490	ASTMX07203
OG0006890	SCHMD09977	ASTMX17391
OG0006891	SCHMD16311	ASTMX19493
OG0006892	SCHMD06736, SCHMD03941	ASTMX00090
OG0006894	SCHMD08244	ASTMX19536
OG0006895	SCHMD25533, SCHMD25532	ASTMX01494
OG0006897	SCHMD14554	ASTMX03361
OG0006901	SCHMD00150	ASTMX00087
OG0006902	SCHMD09576	ASTMX14454
OG0006906	SCHMD01345	ASTMX11180
OG0006909	SCHMD08896, SCHMD03475	ASTMX01775
OG0006914	SCHMD02005	ASTMX15342
OG0006917	SCHMD15444, SCHMD23496	ASTMX19078
OG0006918	SCHMD02128	ASTMX16285
OG0006919	SCHMD04163	ASTMX19164
OG0006920	SCHMD07640	ASTMX09808
OG0006923	SCHMD18989, SCHMD10987	ASTMX08705
OG0006924	SCHMD07270	ASTMX15741
OG0006926	SCHMD18025, SCHMD24077	ASTMX04276
OG0006931	SCHMD09823	ASTMX01266
OG0006934	SCHMD02940	ASTMX00024, ASTMX00025
OG0006937	SCHMD07394	ASTMX14042
OG0006938	SCHMD13105	ASTMX05289
OG0006939	SCHMD19736, SCHMD17847	ASTMX13531
OG0006942	SCHMD05106	ASTMX13442
OG0006945	SCHMD20350, SCHMD21540	ASTMX00086, ASTMX21538
OG0006946	SCHMD03034	ASTMX14240
OG0006948	SCHMD10039	ASTMX02465
OG0006949	SCHMD04433	ASTMX06229
OG0006951	SCHMD04285	ASTMX12012
OG0006952	SCHMD00571	ASTMX00883
OG0006954	SCHMD05444	ASTMX20718
OG0006955	SCHMD01359	ASTMX07198, ASTMX07110
OG0006956	SCHMD03205	ASTMX05793
OG0006957	SCHMD21016, SCHMD16664	ASTMX04737
OG0006958	SCHMD10483	ASTMX14580
OG0006959	SCHMD14675, SCHMD12735	ASTMX03957, ASTMX19214
OG0006960	SCHMD15792, SCHMD13924	ASTMX00079
OG0006962	SCHMD02602	ASTMX00716
OG0006964	SCHMD05582, SCHMD05580	ASTMX21391
OG0006965	SCHMD16583, SCHMD28209	ASTMX06957
OG0006966	SCHMD17179	ASTMX09198
OG0006967	SCHMD06876	ASTMX07737
OG0006968	SCHMD05918	ASTMX20101
OG0006975	SCHMD29017	ASTMX05767
OG0006977	SCHMD21617, SCHMD19289	ASTMX13939
OG0006979	SCHMD02713	ASTMX20387
OG0006980	SCHMD03927	ASTMX08911
OG0006984	SCHMD21798	ASTMX01069, ASTMX17758, ASTMX00621
OG0006985	SCHMD00305	ASTMX08374
OG0006987	SCHMD04010	ASTMX03786
OG0006989	SCHMD08387	ASTMX13258
OG0006990	SCHMD14019	ASTMX12780
OG0006991	SCHMD09527	ASTMX17290
OG0006993	SCHMD16078, SCHMD15851	ASTMX15549
OG0006993	SCHMD12738	ASTMX15550
OG0006995	SCHMD08291	ASTMX13568
OG0006996	SCHMD07655	ASTMX17714
OG0006999	SCHMD09727, SCHMD09154	ASTMX01835
OG0007001	SCHMD11191	ASTMX14381
OG0007002	SCHMD00096	ASTMX16784
OG0007003	SCHMD03229	ASTMX07209, ASTMX15526
OG0007005	SCHMD03780	ASTMX22123
OG0007009	SCHMD28218, SCHMD00500	ASTMX19873
OG0007012	SCHMD16864	ASTMX09660
OG0007013	SCHMD20292, SCHMD25075	ASTMX04505
OG0007015	SCHMD09946	ASTMX17285
OG0007017	SCHMD24290, SCHMD13895	ASTMX21710
OG0007020	SCHMD29169	ASTMX09751
OG0007022	SCHMD06207	ASTMX05294
OG0007023	SCHMD13414	ASTMX16844
OG0007024	SCHMD18147	ASTMX00414
OG0007025	SCHMD00852	ASTMX02047
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	ASTMX19969
OG0007033	SCHMD17177, SCHMD07596	ASTMX01258
OG0007037	SCHMD08275	ASTMX12701
OG0007039	SCHMD24759	ASTMX01368, ASTMX11134
OG0007040	SCHMD17930	ASTMX09108
OG0007043	SCHMD05387	ASTMX12586
OG0007046	SCHMD16357, SCHMD12630	ASTMX11335
OG0007047	SCHMD10322	ASTMX00903
OG0007049	SCHMD09136, SCHMD15529	ASTMX02583
OG0007050	SCHMD12036	ASTMX11641
OG0007053	SCHMD05149	ASTMX17068
OG0007054	SCHMD03628	ASTMX07334
OG0007055	SCHMD11222	ASTMX13195
OG0007057	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575	ASTMX12425
OG0007061	SCHMD27956	ASTMX10503
OG0007062	SCHMD05231	ASTMX15159
OG0007063	SCHMD04487	ASTMX10117
OG0007064	SCHMD12728	ASTMX19560
OG0007065	SCHMD08144	ASTMX06285
OG0007066	SCHMD15229, SCHMD16841	ASTMX22476
OG0007067	SCHMD09674	ASTMX08892
OG0007068	SCHMD10943	ASTMX10090
OG0007070	SCHMD08393	ASTMX03138
OG0007073	SCHMD06841	ASTMX19088
OG0007077	SCHMD03291, SCHMD23670	ASTMX11100
OG0007078	SCHMD12751, SCHMD12753	ASTMX15143
OG0007084	SCHMD10181	ASTMX21153
OG0007088	SCHMD06882	ASTMX15682
OG0007089	SCHMD15126	ASTMX02285
OG0007090	SCHMD24995	ASTMX06534, ASTMX02841
OG0007091	SCHMD00684	ASTMX11325
OG0007092	SCHMD04952	ASTMX01277
OG0007093	SCHMD00633	ASTMX22411, ASTMX21833
OG0007095	SCHMD28386	ASTMX09063
OG0007096	SCHMD14480	ASTMX11766, ASTMX03776
OG0007098	SCHMD12814	ASTMX01065
OG0007102	SCHMD00303	ASTMX09794
OG0007104	SCHMD14802	ASTMX02246, ASTMX12173
OG0007105	SCHMD08588	ASTMX19209
OG0007106	SCHMD14679	ASTMX00806
OG0007108	SCHMD03383	ASTMX12153
OG0007112	SCHMD09113	ASTMX05122
OG0007113	SCHMD27023, SCHMD20834	ASTMX02092, ASTMX16843
OG0007114	SCHMD05373	ASTMX13798
OG0007118	SCHMD01480	ASTMX14472
OG0007119	SCHMD02099	ASTMX05484
OG0007122	SCHMD04636	ASTMX04799
OG0007124	SCHMD20734	ASTMX09795
OG0007125	SCHMD04115	ASTMX16475
OG0007128	SCHMD15975	ASTMX15167
OG0007130	SCHMD02010	ASTMX16072
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	ASTMX21250
OG0007135	SCHMD14628	ASTMX00245
OG0007136	SCHMD04055	ASTMX05160
OG0007137	SCHMD09300	ASTMX18044
OG0007139	SCHMD08033	ASTMX04012
OG0007140	SCHMD14726, SCHMD14725	ASTMX06549, ASTMX15484
OG0007143	SCHMD11402, SCHMD13435	ASTMX01334
OG0007144	SCHMD09084, SCHMD13536	ASTMX14074
OG0007145	SCHMD07094	ASTMX08637
OG0007148	SCHMD23637, SCHMD07923, SCHMD00889	ASTMX17772
OG0007152	SCHMD23531	ASTMX14227, ASTMX14226
OG0007154	SCHMD03260	ASTMX04579
OG0007158	SCHMD27790, SCHMD22647	ASTMX13778, ASTMX13779
OG0007159	SCHMD06458, SCHMD24141	ASTMX02076
OG0007163	SCHMD19963, SCHMD15559	ASTMX14930
OG0007164	SCHMD21149	ASTMX04180
OG0007165	SCHMD00948	ASTMX02974
OG0007166	SCHMD23433, SCHMD23432	ASTMX12427
OG0007173	SCHMD27706, SCHMD26151	ASTMX08040
OG0007174	SCHMD00679	ASTMX15803
OG0007175	SCHMD13246, SCHMD11875	ASTMX08991
OG0007176	SCHMD18255, SCHMD19246	ASTMX19988
OG0007179	SCHMD02087	ASTMX11963
OG0007180	SCHMD13286	ASTMX07909
OG0007181	SCHMD07932	ASTMX06406, ASTMX09641
OG0007183	SCHMD09362	ASTMX05746
OG0007184	SCHMD06567	ASTMX04306
OG0007186	SCHMD00266	ASTMX01462
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	ASTMX20543
OG0007190	SCHMD00716	ASTMX05931
OG0007191	SCHMD11992	ASTMX21840
OG0007192	SCHMD00342	ASTMX07871
OG0007199	SCHMD17527, SCHMD16964	ASTMX12249, ASTMX15392
OG0007208	SCHMD08490	ASTMX11191
OG0007209	SCHMD03471, SCHMD02470	ASTMX11363, ASTMX15404
OG0007248	SCHMD14029	ASTMX11925
OG0007251	SCHMD02789, SCHMD03885	ASTMX21422
OG0007254	SCHMD29104	ASTMX14077
OG0007255	SCHMD08512, SCHMD09706	ASTMX20514
OG0007258	SCHMD01759	ASTMX15166
OG0007264	SCHMD06288	ASTMX01064
OG0007266	SCHMD05229	ASTMX02148
OG0007267	SCHMD15621	ASTMX06471
OG0007269	SCHMD04821	ASTMX01325
OG0007270	SCHMD29771, SCHMD26891	ASTMX04175, ASTMX22945
OG0007271	SCHMD08508	ASTMX06578
OG0007274	SCHMD10184	ASTMX02966
OG0007276	SCHMD17239	ASTMX21244
OG0007279	SCHMD14169, SCHMD22097	ASTMX12215
OG0007280	SCHMD26191	ASTMX21182
OG0007282	SCHMD08071	ASTMX13185
OG0007288	SCHMD11562	ASTMX03770
OG0007289	SCHMD13675	ASTMX13263
OG0007291	SCHMD01954	ASTMX18522
OG0007297	SCHMD08767	ASTMX03978
OG0007300	SCHMD08715, SCHMD12954	ASTMX11999
OG0007301	SCHMD04999	ASTMX00922
OG0007304	SCHMD06782	ASTMX20413
OG0007305	SCHMD00236	ASTMX03479
OG0007306	SCHMD03194	ASTMX03689
OG0007307	SCHMD24523	ASTMX04207
OG0007310	SCHMD07754	ASTMX12704
OG0007314	SCHMD20349, SCHMD17621	ASTMX10223
OG0007317	SCHMD05271	ASTMX22022
OG0007318	SCHMD14311	ASTMX00787
OG0007319	SCHMD07451	ASTMX07462
OG0007320	SCHMD04201, SCHMD04200	ASTMX12409
OG0007321	SCHMD14656	ASTMX11807
OG0007323	SCHMD28323	ASTMX17924
OG0007325	SCHMD13424	ASTMX02559
OG0007326	SCHMD26648, SCHMD13997	ASTMX05141
OG0007327	SCHMD03183	ASTMX16928
OG0007328	SCHMD07822	ASTMX18500, ASTMX09690
OG0007330	SCHMD01349	ASTMX02261
OG0007333	SCHMD02278	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588
OG0007334	SCHMD01190	ASTMX00823
OG0007335	SCHMD00787	ASTMX08086
OG0007339	SCHMD14813, SCHMD09117	ASTMX02641
OG0007341	SCHMD01365	ASTMX04204
OG0007342	SCHMD12266	ASTMX19872
OG0007343	SCHMD12161	ASTMX18185
OG0007344	SCHMD17019, SCHMD17020	ASTMX01305, ASTMX02473
OG0007347	SCHMD06807	ASTMX19348
OG0007349	SCHMD22105	ASTMX13465
OG0007353	SCHMD22439	ASTMX00421
OG0007354	SCHMD09176	ASTMX09586
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	ASTMX09436
OG0007357	SCHMD05386, SCHMD05385	ASTMX00212
OG0007358	SCHMD10648	ASTMX13640, ASTMX13639
OG0007359	SCHMD04894	ASTMX02654, ASTMX18346
OG0007360	SCHMD01042	ASTMX13128
OG0007361	SCHMD02642	ASTMX04257
OG0007363	SCHMD02234	ASTMX09519
OG0007367	SCHMD09749	ASTMX16066
OG0007372	SCHMD02515	ASTMX12516
OG0007373	SCHMD29255, SCHMD11208, SCHMD11207	ASTMX14113
OG0007380	SCHMD16057	ASTMX04916
OG0007382	SCHMD06011	ASTMX17402
OG0007385	SCHMD04159	ASTMX09213
OG0007386	SCHMD00784	ASTMX20935
OG0007387	SCHMD01904, SCHMD01903	ASTMX15746
OG0007389	SCHMD07528	ASTMX10391
OG0007391	SCHMD01653	ASTMX13069
OG0007393	SCHMD00157	ASTMX01350
OG0007395	SCHMD09491	ASTMX01531
OG0007396	SCHMD01151	ASTMX12830, ASTMX12829
OG0007397	SCHMD03095	ASTMX14034
OG0007399	SCHMD13118, SCHMD13117	ASTMX13453
OG0007401	SCHMD06026	ASTMX12789
OG0007402	SCHMD10585, SCHMD06444	ASTMX15982
OG0007405	SCHMD18973, SCHMD27327	ASTMX02602
OG0007407	SCHMD14070	ASTMX12099
OG0007408	SCHMD03954	ASTMX09058
OG0007412	SCHMD14910, SCHMD20394	ASTMX13610
OG0007414	SCHMD03104, SCHMD03103	ASTMX05497
OG0007415	SCHMD29702, SCHMD13340	ASTMX16034, ASTMX16033
OG0007417	SCHMD04581	ASTMX20315
OG0007419	SCHMD12003, SCHMD14523	ASTMX04991
OG0007421	SCHMD09236	ASTMX05344
OG0007422	SCHMD15449	ASTMX19693
OG0007425	SCHMD18256	ASTMX02596
OG0007426	SCHMD02501	ASTMX12404, ASTMX22699
OG0007429	SCHMD03140	ASTMX03059
OG0007431	SCHMD02074	ASTMX01820
OG0007432	SCHMD13608	ASTMX14921
OG0007437	SCHMD26347	ASTMX18512, ASTMX04683
OG0007439	SCHMD01098	ASTMX19373
OG0007442	SCHMD10535	ASTMX06460
OG0007445	SCHMD10725	ASTMX06203
OG0007446	SCHMD06891	ASTMX05100
OG0007452	SCHMD06690	ASTMX07761
OG0007453	SCHMD22069	ASTMX14696
OG0007454	SCHMD02249	ASTMX12724
OG0007455	SCHMD17462	ASTMX07952
OG0007456	SCHMD11658	ASTMX09758
OG0007457	SCHMD13308, SCHMD05942, SCHMD22483	ASTMX13240
OG0007458	SCHMD11828	ASTMX22735, ASTMX22316
OG0007459	SCHMD04395	ASTMX04370
OG0007460	SCHMD07322	ASTMX03203
OG0007463	SCHMD17150, SCHMD29377	ASTMX08538
OG0007464	SCHMD03973	ASTMX01898
OG0007465	SCHMD06095	ASTMX22932
OG0007470	SCHMD04262, SCHMD05817	ASTMX16381, ASTMX00497
OG0007471	SCHMD29391	ASTMX05581
OG0007472	SCHMD07414	ASTMX08198
OG0007473	SCHMD18788, SCHMD20111	ASTMX04881
OG0007476	SCHMD29552, SCHMD06042	ASTMX18971
OG0007478	SCHMD08638, SCHMD14462	ASTMX10619
OG0007481	SCHMD00234	ASTMX09636
OG0007482	SCHMD16972, SCHMD28646	ASTMX15375
OG0007483	SCHMD23530	ASTMX18379
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	ASTMX15704
OG0007489	SCHMD27800, SCHMD17535	ASTMX20723
OG0007491	SCHMD17539, SCHMD13726	ASTMX21855
OG0007492	SCHMD00216, SCHMD10758	ASTMX22346
OG0007494	SCHMD02157, SCHMD22482	ASTMX10193
OG0007495	SCHMD07307, SCHMD18914	ASTMX11414
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	ASTMX22765
OG0007498	SCHMD13903	ASTMX21105
OG0007499	SCHMD02341	ASTMX03949
OG0007500	SCHMD06655	ASTMX04154, ASTMX15693
OG0007501	SCHMD02284	ASTMX07151
OG0007503	SCHMD02190	ASTMX06574
OG0007507	SCHMD00792	ASTMX22746
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	ASTMX03316
OG0007509	SCHMD00947	ASTMX09639
OG0007510	SCHMD06196	ASTMX02461
OG0007516	SCHMD07324, SCHMD01839	ASTMX00630, ASTMX02116
OG0007519	SCHMD00238	ASTMX02575
OG0007525	SCHMD03649, SCHMD14793	ASTMX02842
OG0007528	SCHMD08263	ASTMX16867
OG0007531	SCHMD07206	ASTMX21127
OG0007533	SCHMD05767	ASTMX18571, ASTMX19307
OG0007541	SCHMD18271	ASTMX01290
OG0007547	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710	ASTMX13924, ASTMX08998
OG0007548	SCHMD06064	ASTMX09188
OG0007583	SCHMD28711	ASTMX03611
OG0007584	SCHMD10868	ASTMX21397
OG0007586	SCHMD00208	ASTMX18851
OG0007588	SCHMD05957	ASTMX16311
OG0007591	SCHMD19104	ASTMX10219
OG0007597	SCHMD00061	ASTMX12506
OG0007601	SCHMD28220	ASTMX14174
OG0007602	SCHMD03764	ASTMX12453
OG0007603	SCHMD02707	ASTMX06253
OG0007607	SCHMD25251	ASTMX05677
OG0007609	SCHMD08824	ASTMX13434
OG0007610	SCHMD02076, SCHMD12764	ASTMX00949
OG0007611	SCHMD04251	ASTMX01317
OG0007612	SCHMD10036	ASTMX05194
OG0007613	SCHMD05026	ASTMX02855
OG0007615	SCHMD10027	ASTMX21643
OG0007619	SCHMD02768	ASTMX18208
OG0007621	SCHMD00066	ASTMX08854
OG0007624	SCHMD15354	ASTMX07491
OG0007626	SCHMD05939	ASTMX04623
OG0007628	SCHMD01246, SCHMD01245	ASTMX19581
OG0007629	SCHMD24454, SCHMD08697	ASTMX13084
OG0007630	SCHMD22064	ASTMX18126
OG0007633	SCHMD19695	ASTMX02751
OG0007634	SCHMD06239	ASTMX19337
OG0007639	SCHMD12611	ASTMX18691
OG0007643	SCHMD18394	ASTMX05389
OG0007645	SCHMD00727	ASTMX05408
OG0007646	SCHMD05492	ASTMX00141
OG0007654	SCHMD14761	ASTMX12009
OG0007656	SCHMD00482	ASTMX02152
OG0007657	SCHMD16543	ASTMX19589
OG0007659	SCHMD19564, SCHMD12893	ASTMX12190
OG0007663	SCHMD11554	ASTMX21598
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	ASTMX00404
OG0007666	SCHMD11299	ASTMX17057, ASTMX14860
OG0007667	SCHMD25937	ASTMX06071
OG0007673	SCHMD08768	ASTMX05762
OG0007675	SCHMD06327, SCHMD12514	ASTMX07674
OG0007676	SCHMD08823	ASTMX19972
OG0007679	SCHMD13638	ASTMX04667
OG0007684	SCHMD00102	ASTMX06059
OG0007687	SCHMD06419, SCHMD07587	ASTMX17669
OG0007690	SCHMD21197	ASTMX14447
OG0007691	SCHMD07299	ASTMX14360
OG0007698	SCHMD08531	ASTMX10373
OG0007700	SCHMD08842, SCHMD08841	ASTMX20412
OG0007701	SCHMD12704, SCHMD12705	ASTMX16330
OG0007702	SCHMD00819	ASTMX22374, ASTMX04372
OG0007705	SCHMD04986, SCHMD23899	ASTMX17453
OG0007706	SCHMD05614	ASTMX07321
OG0007709	SCHMD11596, SCHMD01220	ASTMX10589
OG0007712	SCHMD04858	ASTMX07651
OG0007713	SCHMD16511	ASTMX19622
OG0007715	SCHMD08793	ASTMX15762
OG0007717	SCHMD10647, SCHMD13736	ASTMX12667
OG0007718	SCHMD12974	ASTMX06214
OG0007722	SCHMD27869, SCHMD06810	ASTMX00744
OG0007723	SCHMD01195	ASTMX04316
OG0007727	SCHMD02748	ASTMX14601
OG0007730	SCHMD24036, SCHMD25867, SCHMD18191	ASTMX07395
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	ASTMX01784
OG0007736	SCHMD03835	ASTMX11296
OG0007738	SCHMD09563	ASTMX19490
OG0007739	SCHMD24121	ASTMX06348
OG0007743	SCHMD00951	ASTMX04763
OG0007744	SCHMD01094	ASTMX19319
OG0007748	SCHMD06083	ASTMX05821
OG0007749	SCHMD22281	ASTMX05167
OG0007751	SCHMD08536	ASTMX19310
OG0007752	SCHMD00218	ASTMX18140
OG0007754	SCHMD22646	ASTMX14947
OG0007759	SCHMD15154, SCHMD24999	ASTMX08280
OG0007761	SCHMD07223	ASTMX05522, ASTMX22088
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	ASTMX17791
OG0007767	SCHMD08815	ASTMX08912
OG0007771	SCHMD10247	ASTMX10494
OG0007772	SCHMD02978	ASTMX00533
OG0007774	SCHMD04593	ASTMX17700
OG0007775	SCHMD09981, SCHMD09982	ASTMX12159
OG0007779	SCHMD01229	ASTMX15026
OG0007781	SCHMD03244, SCHMD03245	ASTMX02218
OG0007782	SCHMD03677	ASTMX07331
OG0007783	SCHMD07210	ASTMX17810
OG0007785	SCHMD00785	ASTMX07125
OG0007786	SCHMD23945	ASTMX18635
