Orthogroup	SCHMD	AMPFI_ok
OG0006706	SCHMD12854	AMPFI_13283
OG0006708	SCHMD01518	AMPFI_10926
OG0006709	SCHMD06005	AMPFI_21329
OG0006712	SCHMD13757	AMPFI_05255
OG0006713	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768	AMPFI_08836
OG0006717	SCHMD09869	AMPFI_01802
OG0006718	SCHMD28286	AMPFI_07877
OG0006720	SCHMD15330, SCHMD18737	AMPFI_03343
OG0006721	SCHMD06116	AMPFI_19440
OG0006722	SCHMD18971, SCHMD24284	AMPFI_10729
OG0006723	SCHMD12671	AMPFI_25498
OG0006725	SCHMD15226, SCHMD29785	AMPFI_20001
OG0006726	SCHMD22403	AMPFI_06499
OG0006727	SCHMD01781	AMPFI_01585
OG0006729	SCHMD09997, SCHMD07849	AMPFI_04655
OG0006730	SCHMD15242	AMPFI_06679
OG0006733	SCHMD02938	AMPFI_02251
OG0006734	SCHMD13149, SCHMD15306	AMPFI_20929, AMPFI_20928
OG0006736	SCHMD17556, SCHMD11091	AMPFI_11074
OG0006737	SCHMD05655	AMPFI_01450
OG0006741	SCHMD21104, SCHMD16448	AMPFI_00461
OG0006742	SCHMD14364	AMPFI_07896
OG0006743	SCHMD06609	AMPFI_00788
OG0006749	SCHMD17570, SCHMD17569	AMPFI_18893
OG0006750	SCHMD04443, SCHMD17273, SCHMD07663	AMPFI_04945
OG0006752	SCHMD12442	AMPFI_05789, AMPFI_17541
OG0006753	SCHMD08285	AMPFI_06164
OG0006754	SCHMD13342	AMPFI_06462
OG0006755	SCHMD10228	AMPFI_06654
OG0006757	SCHMD08426	AMPFI_07042
OG0006758	SCHMD05008, SCHMD10024	AMPFI_07316
OG0006761	SCHMD13526	AMPFI_09705
OG0006764	SCHMD22289	AMPFI_11801
OG0006766	SCHMD07248	AMPFI_12392
OG0006768	SCHMD03977	AMPFI_13299
OG0006771	SCHMD07804, SCHMD15553	AMPFI_20337, AMPFI_16669
OG0006772	SCHMD01476	AMPFI_18299
OG0006776	SCHMD10792	AMPFI_20448
OG0006777	SCHMD08214	AMPFI_20964
OG0006780	SCHMD13525, SCHMD14457	AMPFI_24381
OG0006826	SCHMD05426	AMPFI_21636
OG0006829	SCHMD18846	AMPFI_10798
OG0006830	SCHMD01740	AMPFI_10183
OG0006833	SCHMD25705, SCHMD22029	AMPFI_09046
OG0006835	SCHMD11727, SCHMD11726	AMPFI_05723
OG0006838	SCHMD01402	AMPFI_10507
OG0006842	SCHMD07853	AMPFI_06417
OG0006843	SCHMD10166	AMPFI_16202, AMPFI_16995
OG0006844	SCHMD10998	AMPFI_10399
OG0006846	SCHMD24471	AMPFI_03085
OG0006847	SCHMD10920	AMPFI_12960
OG0006848	SCHMD15273, SCHMD24879	AMPFI_18769
OG0006851	SCHMD13891, SCHMD10310	AMPFI_17600
OG0006853	SCHMD21179	AMPFI_20366
OG0006856	SCHMD03115	AMPFI_04448
OG0006857	SCHMD03719	AMPFI_22717
OG0006858	SCHMD17672	AMPFI_25882, AMPFI_03585
OG0006860	SCHMD14888, SCHMD01768	AMPFI_10618
OG0006864	SCHMD09900	AMPFI_14090
OG0006867	SCHMD19722	AMPFI_12490
OG0006871	SCHMD19715	AMPFI_10294
OG0006874	SCHMD00242	AMPFI_05028
OG0006875	SCHMD14340	AMPFI_24435, AMPFI_14505
OG0006876	SCHMD01180	AMPFI_08220
OG0006877	SCHMD28894, SCHMD14652	AMPFI_19680
OG0006878	SCHMD07673	AMPFI_10223
OG0006881	SCHMD13107	AMPFI_12801
OG0006883	SCHMD04789	AMPFI_15730
OG0006886	SCHMD04628	AMPFI_12366
OG0006887	SCHMD02004	AMPFI_10614
OG0006889	SCHMD19490	AMPFI_10349
OG0006890	SCHMD09977	AMPFI_06179
OG0006891	SCHMD16311	AMPFI_10153
OG0006892	SCHMD06736, SCHMD03941	AMPFI_04975
OG0006895	SCHMD25533, SCHMD25532	AMPFI_21480, AMPFI_17058
OG0006897	SCHMD14554	AMPFI_08177
OG0006900	SCHMD12706, SCHMD20696, SCHMD15238	AMPFI_19377
OG0006901	SCHMD00150	AMPFI_24896
OG0006906	SCHMD01345	AMPFI_24996
OG0006908	SCHMD13404	AMPFI_05383
OG0006909	SCHMD08896, SCHMD03475	AMPFI_00666
OG0006914	SCHMD02005	AMPFI_06074
OG0006915	SCHMD17740	AMPFI_19156
OG0006917	SCHMD15444, SCHMD23496	AMPFI_06566
OG0006918	SCHMD02128	AMPFI_10696
OG0006919	SCHMD04163	AMPFI_02944
OG0006920	SCHMD07640	AMPFI_10884
OG0006921	SCHMD00179	AMPFI_26080
OG0006923	SCHMD18989, SCHMD10987	AMPFI_08393
OG0006924	SCHMD07270	AMPFI_17424
OG0006926	SCHMD18025, SCHMD24077	AMPFI_09334
OG0006927	SCHMD05483	AMPFI_22332
OG0006928	SCHMD24085	AMPFI_10468
OG0006931	SCHMD09823	AMPFI_14829, AMPFI_22093
OG0006934	SCHMD02940	AMPFI_13627
OG0006937	SCHMD07394	AMPFI_14568
OG0006939	SCHMD19736, SCHMD17847	AMPFI_00736
OG0006942	SCHMD05106	AMPFI_07605
OG0006945	SCHMD20350, SCHMD21540	AMPFI_01614
OG0006946	SCHMD03034	AMPFI_00482
OG0006948	SCHMD10039	AMPFI_07078
OG0006949	SCHMD04433	AMPFI_13736
OG0006951	SCHMD04285	AMPFI_03362, AMPFI_18733
OG0006952	SCHMD00571	AMPFI_09145
OG0006954	SCHMD05444	AMPFI_10356
OG0006955	SCHMD01359	AMPFI_17685
OG0006956	SCHMD03205	AMPFI_03113, AMPFI_25603, AMPFI_22936
OG0006957	SCHMD21016, SCHMD16664	AMPFI_21241
OG0006958	SCHMD10483	AMPFI_10322
OG0006959	SCHMD14675, SCHMD12735	AMPFI_13745
OG0006960	SCHMD15792, SCHMD13924	AMPFI_10218
OG0006962	SCHMD02602	AMPFI_08199
OG0006964	SCHMD05582, SCHMD05580	AMPFI_13035
OG0006965	SCHMD16583, SCHMD28209	AMPFI_15612
OG0006966	SCHMD17179	AMPFI_08312
OG0006967	SCHMD06876	AMPFI_20325
OG0006968	SCHMD05918	AMPFI_08216
OG0006973	SCHMD01554	AMPFI_05114
OG0006975	SCHMD29017	AMPFI_12753
OG0006977	SCHMD21617, SCHMD19289	AMPFI_09374
OG0006979	SCHMD02713	AMPFI_14493
OG0006980	SCHMD03927	AMPFI_12230
OG0006985	SCHMD00305	AMPFI_14367
OG0006989	SCHMD08387	AMPFI_03226
OG0006990	SCHMD14019	AMPFI_11887
OG0006991	SCHMD09527	AMPFI_07612
OG0006993	SCHMD16078, SCHMD15851	AMPFI_01326
OG0006995	SCHMD08291	AMPFI_12939
OG0006998	SCHMD12467	AMPFI_23858
OG0006999	SCHMD09727, SCHMD09154	AMPFI_03627
OG0007001	SCHMD11191	AMPFI_09798
OG0007003	SCHMD03229	AMPFI_06800
OG0007005	SCHMD03780	AMPFI_13442
OG0007009	SCHMD28218, SCHMD00500	AMPFI_00275
OG0007012	SCHMD16864	AMPFI_17251
OG0007013	SCHMD20292, SCHMD25075	AMPFI_07544, AMPFI_03127
OG0007015	SCHMD09946	AMPFI_13502
OG0007017	SCHMD24290, SCHMD13895	AMPFI_12056
OG0007022	SCHMD06207	AMPFI_18990
OG0007023	SCHMD13414	AMPFI_09160
OG0007024	SCHMD18147	AMPFI_08761
OG0007025	SCHMD00852	AMPFI_15749
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	AMPFI_21576
OG0007028	SCHMD16323	AMPFI_00486
OG0007030	SCHMD11171	AMPFI_10233
OG0007033	SCHMD17177, SCHMD07596	AMPFI_06964
OG0007037	SCHMD08275	AMPFI_06018
OG0007039	SCHMD24759	AMPFI_14288
OG0007040	SCHMD17930	AMPFI_05605
OG0007043	SCHMD05387	AMPFI_14086
OG0007045	SCHMD01524	AMPFI_05641
OG0007046	SCHMD16357, SCHMD12630	AMPFI_22387
OG0007047	SCHMD10322	AMPFI_21115
OG0007050	SCHMD12036	AMPFI_12891
OG0007053	SCHMD05149	AMPFI_11530
OG0007054	SCHMD03628	AMPFI_12728
OG0007055	SCHMD11222	AMPFI_18150
OG0007061	SCHMD27956	AMPFI_25901
OG0007062	SCHMD05231	AMPFI_13658
OG0007063	SCHMD04487	AMPFI_08500
OG0007064	SCHMD12728	AMPFI_05178
OG0007065	SCHMD08144	AMPFI_15568
OG0007066	SCHMD15229, SCHMD16841	AMPFI_12944
OG0007067	SCHMD09674	AMPFI_07752
OG0007068	SCHMD10943	AMPFI_09888
OG0007073	SCHMD06841	AMPFI_14977, AMPFI_14976
OG0007077	SCHMD03291, SCHMD23670	AMPFI_06540
OG0007078	SCHMD12751, SCHMD12753	AMPFI_09494
OG0007084	SCHMD10181, SCHMD10179	AMPFI_05390
OG0007088	SCHMD06882	AMPFI_22367
OG0007089	SCHMD15126	AMPFI_13513
OG0007090	SCHMD24995	AMPFI_05362
OG0007091	SCHMD00684	AMPFI_22286
OG0007092	SCHMD04952	AMPFI_07515
OG0007093	SCHMD00633	AMPFI_19322
OG0007095	SCHMD28386	AMPFI_16541
OG0007096	SCHMD14480	AMPFI_20333
OG0007098	SCHMD12814	AMPFI_24023
OG0007102	SCHMD00303	AMPFI_14013
OG0007104	SCHMD14802	AMPFI_00278
OG0007105	SCHMD08588	AMPFI_10480, AMPFI_06051
OG0007106	SCHMD14679	AMPFI_22589
OG0007107	SCHMD10627	AMPFI_08605
OG0007108	SCHMD03383	AMPFI_22334
OG0007112	SCHMD09113	AMPFI_09312
OG0007113	SCHMD27023, SCHMD20834	AMPFI_08709
OG0007114	SCHMD05373	AMPFI_23838
OG0007118	SCHMD01480	AMPFI_07879
OG0007119	SCHMD02099	AMPFI_10991
OG0007122	SCHMD04636	AMPFI_25128
OG0007124	SCHMD20734	AMPFI_04084
OG0007125	SCHMD04115	AMPFI_03320
OG0007128	SCHMD15975	AMPFI_01076
OG0007130	SCHMD02010	AMPFI_08690
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	AMPFI_06167
OG0007135	SCHMD14628	AMPFI_02205
OG0007136	SCHMD04055	AMPFI_04222
OG0007137	SCHMD09300	AMPFI_10272
OG0007139	SCHMD08033	AMPFI_14817
OG0007140	SCHMD14726, SCHMD14725	AMPFI_13145
OG0007143	SCHMD11402, SCHMD13435	AMPFI_09839
OG0007144	SCHMD09084, SCHMD13536	AMPFI_01668
OG0007145	SCHMD07094	AMPFI_08849
OG0007151	SCHMD20465, SCHMD17498	AMPFI_12479
OG0007152	SCHMD23531	AMPFI_12822
OG0007154	SCHMD03260	AMPFI_08537
OG0007158	SCHMD27790, SCHMD22647	AMPFI_01386
OG0007159	SCHMD06458	AMPFI_12078
OG0007159	SCHMD24141	AMPFI_01720
OG0007163	SCHMD19963, SCHMD15559	AMPFI_04704
OG0007164	SCHMD21149	AMPFI_05277
OG0007165	SCHMD00948	AMPFI_05563
OG0007166	SCHMD23433, SCHMD23432	AMPFI_06034
OG0007170	SCHMD12398	AMPFI_08687
OG0007173	SCHMD27706, SCHMD26151	AMPFI_11286
OG0007174	SCHMD00679	AMPFI_12330
OG0007175	SCHMD13246, SCHMD11875	AMPFI_12406
OG0007176	SCHMD18255, SCHMD19246	AMPFI_12425
OG0007179	SCHMD02087	AMPFI_13626
OG0007180	SCHMD13286	AMPFI_14122
OG0007181	SCHMD07932	AMPFI_14166
OG0007183	SCHMD09362	AMPFI_16520
OG0007184	SCHMD06567	AMPFI_16722
OG0007186	SCHMD00266	AMPFI_19328
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	AMPFI_22512
OG0007190	SCHMD00716	AMPFI_24195
OG0007191	SCHMD11992	AMPFI_24799
OG0007192	SCHMD00342	AMPFI_25475
OG0007248	SCHMD14029	AMPFI_02393
OG0007249	SCHMD09627	AMPFI_25356
OG0007251	SCHMD02789, SCHMD03885	AMPFI_04951
OG0007252	SCHMD26416, SCHMD26417	AMPFI_12202
OG0007254	SCHMD29104	AMPFI_03097
OG0007255	SCHMD08512, SCHMD09706	AMPFI_06254
OG0007258	SCHMD01759	AMPFI_02300
OG0007264	SCHMD06288	AMPFI_12650
OG0007266	SCHMD05229	AMPFI_02574
OG0007267	SCHMD15621	AMPFI_05350
OG0007269	SCHMD04821	AMPFI_25179, AMPFI_02490
OG0007270	SCHMD29771, SCHMD26891	AMPFI_06380
OG0007271	SCHMD08508	AMPFI_25295
OG0007274	SCHMD10184	AMPFI_24727
OG0007276	SCHMD01128	AMPFI_12494
OG0007279	SCHMD14169, SCHMD22097	AMPFI_07724
OG0007280	SCHMD26191	AMPFI_17221
OG0007282	SCHMD08071	AMPFI_07925
OG0007288	SCHMD11562	AMPFI_04627
OG0007291	SCHMD01954	AMPFI_04272
OG0007297	SCHMD08767	AMPFI_11278
OG0007300	SCHMD08715, SCHMD12954	AMPFI_02267
OG0007301	SCHMD04999	AMPFI_14618
OG0007304	SCHMD06782	AMPFI_07174
OG0007305	SCHMD00236	AMPFI_08996
OG0007306	SCHMD03194	AMPFI_19687
OG0007307	SCHMD24523	AMPFI_18569
OG0007314	SCHMD20349, SCHMD17621	AMPFI_08563
OG0007317	SCHMD05271	AMPFI_13235
OG0007318	SCHMD14311	AMPFI_05681
OG0007319	SCHMD07451	AMPFI_11125
OG0007320	SCHMD04201, SCHMD04200	AMPFI_19558
OG0007321	SCHMD14656	AMPFI_01984
OG0007323	SCHMD28323	AMPFI_24238
OG0007325	SCHMD13424	AMPFI_25190
OG0007326	SCHMD26648, SCHMD13997	AMPFI_19062
OG0007327	SCHMD03183	AMPFI_11971
OG0007328	SCHMD07822	AMPFI_20228, AMPFI_02514, AMPFI_01087
OG0007330	SCHMD01349	AMPFI_01650
OG0007333	SCHMD02278	AMPFI_02783
OG0007334	SCHMD01190	AMPFI_06086
OG0007335	SCHMD00787	AMPFI_05409
OG0007339	SCHMD14813, SCHMD09117	AMPFI_12449
OG0007341	SCHMD01365	AMPFI_06512
OG0007342	SCHMD12266	AMPFI_08350
OG0007343	SCHMD12161	AMPFI_04790
OG0007347	SCHMD06807	AMPFI_11094
OG0007349	SCHMD22105	AMPFI_19903
OG0007353	SCHMD22439	AMPFI_14327
OG0007354	SCHMD09176	AMPFI_23026
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	AMPFI_15329
OG0007357	SCHMD05385	AMPFI_23489
OG0007358	SCHMD10648	AMPFI_23864
OG0007359	SCHMD04894	AMPFI_14413, AMPFI_12701
OG0007360	SCHMD01042	AMPFI_24219
OG0007361	SCHMD02642	AMPFI_08736
OG0007363	SCHMD02234	AMPFI_24644
OG0007367	SCHMD09749	AMPFI_03186
OG0007372	SCHMD02515	AMPFI_01454
OG0007373	SCHMD11208, SCHMD11207	AMPFI_05783
OG0007382	SCHMD06011	AMPFI_25953
OG0007385	SCHMD04159	AMPFI_07229
OG0007386	SCHMD00784	AMPFI_25435
OG0007387	SCHMD01904, SCHMD01903	AMPFI_11442
OG0007389	SCHMD07528	AMPFI_10459
OG0007391	SCHMD01653	AMPFI_08550
OG0007393	SCHMD00157	AMPFI_14008
OG0007395	SCHMD09491	AMPFI_12394
OG0007396	SCHMD01151	AMPFI_10617
OG0007397	SCHMD03095	AMPFI_04544, AMPFI_10460
OG0007399	SCHMD13117	AMPFI_12781
OG0007402	SCHMD10585, SCHMD06444	AMPFI_14251
OG0007405	SCHMD18973, SCHMD27327	AMPFI_04156
OG0007407	SCHMD14070	AMPFI_20546
OG0007408	SCHMD03954	AMPFI_23579
OG0007412	SCHMD14910, SCHMD20394	AMPFI_15596
OG0007414	SCHMD03104, SCHMD03103	AMPFI_22105
OG0007415	SCHMD29702, SCHMD13340	AMPFI_18327
OG0007417	SCHMD04581	AMPFI_08601
OG0007419	SCHMD12003, SCHMD14523	AMPFI_12181
OG0007421	SCHMD09236	AMPFI_19420
OG0007422	SCHMD15449	AMPFI_24325
OG0007425	SCHMD18256	AMPFI_14232
OG0007426	SCHMD02501	AMPFI_23197
OG0007429	SCHMD03140	AMPFI_00300
OG0007431	SCHMD02074	AMPFI_01452
OG0007432	SCHMD13608	AMPFI_09473
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	AMPFI_07734
OG0007437	SCHMD26347	AMPFI_03238
OG0007439	SCHMD01098	AMPFI_07825
OG0007442	SCHMD10535	AMPFI_22918
OG0007445	SCHMD10725	AMPFI_02455
OG0007446	SCHMD06891	AMPFI_14384
OG0007447	SCHMD07199	AMPFI_24495, AMPFI_24542
OG0007452	SCHMD06690	AMPFI_05136
OG0007454	SCHMD02249	AMPFI_23985
OG0007455	SCHMD17462	AMPFI_08081
OG0007456	SCHMD11658	AMPFI_18549
OG0007457	SCHMD13308, SCHMD05942, SCHMD22483	AMPFI_16421
OG0007458	SCHMD11828	AMPFI_12774
OG0007460	SCHMD07322	AMPFI_05013
OG0007463	SCHMD17150, SCHMD29377	AMPFI_05572
OG0007464	SCHMD03973	AMPFI_18554, AMPFI_06587
OG0007471	SCHMD29391	AMPFI_06645
OG0007472	SCHMD07414	AMPFI_21193
OG0007476	SCHMD29552, SCHMD06042	AMPFI_06079
OG0007481	SCHMD00234	AMPFI_08197
OG0007482	SCHMD16972, SCHMD28646	AMPFI_12660
OG0007483	SCHMD23530	AMPFI_06915
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	AMPFI_18912
OG0007489	SCHMD27800, SCHMD17535	AMPFI_14429
OG0007490	SCHMD25654	AMPFI_00198
OG0007491	SCHMD17539, SCHMD13726	AMPFI_00418
OG0007492	SCHMD00216, SCHMD10758, SCHMD00215	AMPFI_11698
OG0007494	SCHMD02157, SCHMD22482	AMPFI_08548
OG0007495	SCHMD07307, SCHMD18914	AMPFI_14548
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	AMPFI_15377, AMPFI_22065
OG0007498	SCHMD13903	AMPFI_10772
OG0007499	SCHMD02341	AMPFI_00937
OG0007500	SCHMD06655	AMPFI_01923
OG0007501	SCHMD02284	AMPFI_03524
OG0007503	SCHMD02190	AMPFI_04163
OG0007507	SCHMD00792	AMPFI_07868
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	AMPFI_08862
OG0007509	SCHMD00947	AMPFI_10436
OG0007510	SCHMD06196	AMPFI_11681
OG0007516	SCHMD07324, SCHMD01839	AMPFI_14074
OG0007519	SCHMD00238	AMPFI_15083
OG0007522	SCHMD20076	AMPFI_16088
OG0007525	SCHMD03649, SCHMD14793	AMPFI_20078
OG0007528	SCHMD08263	AMPFI_22110
OG0007531	SCHMD07206	AMPFI_25413
OG0007584	SCHMD10868	AMPFI_16069
OG0007586	SCHMD00208	AMPFI_15087
OG0007591	SCHMD19104	AMPFI_24174
OG0007595	SCHMD14709	AMPFI_11668
OG0007597	SCHMD00061	AMPFI_14347
OG0007601	SCHMD28220	AMPFI_14517
OG0007602	SCHMD03764	AMPFI_15464, AMPFI_15463
OG0007603	SCHMD02707	AMPFI_04653
OG0007607	SCHMD25251	AMPFI_12626
OG0007609	SCHMD08824	AMPFI_08364
OG0007610	SCHMD02076, SCHMD12764	AMPFI_13414
OG0007611	SCHMD04251	AMPFI_22256
OG0007615	SCHMD10027	AMPFI_05411
OG0007619	SCHMD02768	AMPFI_16350
OG0007621	SCHMD00066	AMPFI_20447
OG0007624	SCHMD15354	AMPFI_07608
OG0007625	SCHMD19281, SCHMD20190	AMPFI_23297
OG0007626	SCHMD05939	AMPFI_01785
OG0007628	SCHMD01246	AMPFI_14690
OG0007629	SCHMD24454, SCHMD08697	AMPFI_19195
OG0007630	SCHMD22064	AMPFI_13927
OG0007633	SCHMD19695	AMPFI_03421, AMPFI_21919
OG0007634	SCHMD06239	AMPFI_24876
OG0007639	SCHMD12611	AMPFI_05197
OG0007643	SCHMD18394	AMPFI_13773
OG0007645	SCHMD00727	AMPFI_12316
OG0007646	SCHMD05492	AMPFI_00470
OG0007654	SCHMD14761	AMPFI_07064
OG0007656	SCHMD00482	AMPFI_11443
OG0007657	SCHMD16543	AMPFI_05533
OG0007659	SCHMD19564, SCHMD12893	AMPFI_14250
OG0007663	SCHMD11554	AMPFI_17931
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	AMPFI_14515
OG0007666	SCHMD11299	AMPFI_04437
OG0007667	SCHMD25937	AMPFI_05812
OG0007673	SCHMD08768	AMPFI_07718
OG0007675	SCHMD06327, SCHMD12514	AMPFI_08686
OG0007676	SCHMD08823	AMPFI_06266
OG0007679	SCHMD13638	AMPFI_08337
OG0007683	SCHMD04573	AMPFI_15620, AMPFI_16411, AMPFI_25023
OG0007684	SCHMD00102	AMPFI_09234
OG0007687	SCHMD06419, SCHMD07587	AMPFI_13078
OG0007690	SCHMD21197	AMPFI_08721
OG0007691	SCHMD07299	AMPFI_15919
OG0007698	SCHMD08531	AMPFI_04766, AMPFI_01671
OG0007699	SCHMD16879, SCHMD00085	AMPFI_07823
OG0007700	SCHMD08842, SCHMD08841	AMPFI_08021
OG0007701	SCHMD12704, SCHMD12705	AMPFI_11708
OG0007702	SCHMD00819	AMPFI_25722
OG0007705	SCHMD04986, SCHMD23899	AMPFI_02466
OG0007706	SCHMD05614	AMPFI_01075
OG0007712	SCHMD04858	AMPFI_01298
OG0007713	SCHMD16511	AMPFI_02051
OG0007715	SCHMD08793	AMPFI_12304
OG0007717	SCHMD10647, SCHMD13736	AMPFI_00651
OG0007718	SCHMD12975, SCHMD21231	AMPFI_02217
OG0007723	SCHMD01195	AMPFI_08545
OG0007727	SCHMD02748	AMPFI_08743, AMPFI_25397
OG0007730	SCHMD24036, SCHMD25867, SCHMD18191	AMPFI_10603
OG0007732	SCHMD21069, SCHMD19292	AMPFI_07044
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	AMPFI_22944
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	AMPFI_05439
OG0007736	SCHMD03835	AMPFI_05897
OG0007738	SCHMD09563	AMPFI_05112
OG0007743	SCHMD00951	AMPFI_06731
OG0007744	SCHMD01094	AMPFI_03246
OG0007748	SCHMD06083	AMPFI_12204
OG0007749	SCHMD22281	AMPFI_07238
OG0007751	SCHMD08536	AMPFI_08540
OG0007752	SCHMD00218	AMPFI_06021
OG0007759	SCHMD15154, SCHMD24999	AMPFI_02311
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	AMPFI_20134
OG0007764	SCHMD02517	AMPFI_02562, AMPFI_17910
OG0007767	SCHMD08815	AMPFI_21979
OG0007771	SCHMD10247	AMPFI_13434
OG0007772	SCHMD02978	AMPFI_22737, AMPFI_13415
OG0007773	SCHMD09375	AMPFI_08783, AMPFI_16491
OG0007774	SCHMD04593	AMPFI_04955
OG0007775	SCHMD09982	AMPFI_08695
OG0007779	SCHMD01229	AMPFI_11071
OG0007781	SCHMD03244	AMPFI_14581
OG0007782	SCHMD03677	AMPFI_20368
OG0007783	SCHMD07210	AMPFI_24128
OG0007786	SCHMD23945	AMPFI_13958
OG0007787	SCHMD06132, SCHMD05625	AMPFI_14820
OG0007794	SCHMD29276	AMPFI_00708
OG0007803	SCHMD04261	AMPFI_00580
OG0007804	SCHMD06254	AMPFI_21881
OG0007805	SCHMD20517	AMPFI_13191
OG0007810	SCHMD02712	AMPFI_24586
OG0007811	SCHMD17086, SCHMD14179	AMPFI_20786
OG0007812	SCHMD28383, SCHMD23641	AMPFI_15940
OG0007813	SCHMD00295	AMPFI_06503
OG0007814	SCHMD09526	AMPFI_21682
OG0007815	SCHMD25078	AMPFI_16694
OG0007816	SCHMD10692	AMPFI_01105
OG0007820	SCHMD03191, SCHMD03190	AMPFI_03274
OG0007825	SCHMD10602	AMPFI_08757
OG0007826	SCHMD02236, SCHMD06089	AMPFI_09183
OG0007827	SCHMD11981	AMPFI_09270
OG0007828	SCHMD15141	AMPFI_11690
OG0007829	SCHMD05047	AMPFI_11802
OG0007830	SCHMD06198	AMPFI_11813
OG0007831	SCHMD01922	AMPFI_12005
OG0007839	SCHMD23699, SCHMD26319, SCHMD22509	AMPFI_21908
OG0007841	SCHMD04233	AMPFI_19038
OG0007845	SCHMD03208	AMPFI_21127
OG0007848	SCHMD10763	AMPFI_22258
OG0007911	SCHMD03629	AMPFI_23439
OG0007913	SCHMD28174, SCHMD12506	AMPFI_10987
OG0007915	SCHMD17976	AMPFI_07670
OG0007916	SCHMD05238	AMPFI_22419
OG0007918	SCHMD04862	AMPFI_12537
OG0007921	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585	AMPFI_09277
OG0007927	SCHMD01984, SCHMD20671	AMPFI_05683
OG0007930	SCHMD23207	AMPFI_24374
OG0007932	SCHMD05433	AMPFI_07321
OG0007933	SCHMD19133, SCHMD21326	AMPFI_24490
OG0007936	SCHMD13242	AMPFI_03290, AMPFI_03757, AMPFI_23955
OG0007943	SCHMD05794	AMPFI_06228
OG0007946	SCHMD25558, SCHMD29148, SCHMD27336	AMPFI_05034
OG0007947	SCHMD01811	AMPFI_18057
OG0007952	SCHMD11422	AMPFI_10147
OG0007953	SCHMD10365	AMPFI_05678
OG0007954	SCHMD15647, SCHMD24498, SCHMD16817	AMPFI_05069
OG0007957	SCHMD06225	AMPFI_14623
OG0007962	SCHMD28715	AMPFI_12638
OG0007964	SCHMD18740	AMPFI_21832
OG0007966	SCHMD18759	AMPFI_23170
OG0007969	SCHMD22362	AMPFI_01771
OG0007971	SCHMD18597, SCHMD10408	AMPFI_18074
OG0007972	SCHMD14212	AMPFI_12030
OG0007976	SCHMD12628	AMPFI_06391
OG0007979	SCHMD19003	AMPFI_14503
OG0007980	SCHMD14044, SCHMD16945	AMPFI_19722
OG0007991	SCHMD23963	AMPFI_20013, AMPFI_16707
OG0007994	SCHMD14773	AMPFI_21393
OG0007996	SCHMD12658	AMPFI_05966
OG0007998	SCHMD14609	AMPFI_24510
OG0007999	SCHMD04760	AMPFI_01805
OG0008000	SCHMD06527	AMPFI_09007
OG0008002	SCHMD21980	AMPFI_21689
OG0008003	SCHMD11976	AMPFI_05104
OG0008004	SCHMD12085	AMPFI_10822
OG0008008	SCHMD10303	AMPFI_25912
OG0008014	SCHMD18323	AMPFI_06861
OG0008016	SCHMD00413	AMPFI_15729
OG0008022	SCHMD11581, SCHMD19781	AMPFI_09081
OG0008025	SCHMD07224	AMPFI_23825
OG0008029	SCHMD05048	AMPFI_03797
OG0008030	SCHMD06361	AMPFI_23756
OG0008031	SCHMD07106	AMPFI_08965
OG0008036	SCHMD03105	AMPFI_05655
OG0008037	SCHMD06243	AMPFI_10779
OG0008038	SCHMD19808	AMPFI_12972
OG0008040	SCHMD02680	AMPFI_13459
OG0008041	SCHMD24202, SCHMD08618	AMPFI_09625
OG0008047	SCHMD02903	AMPFI_19293
OG0008048	SCHMD07498	AMPFI_06090
OG0008051	SCHMD23274, SCHMD15079	AMPFI_16348
OG0008054	SCHMD17851	AMPFI_16895
OG0008056	SCHMD07503	AMPFI_08430
OG0008057	SCHMD03924	AMPFI_14790
OG0008059	SCHMD24524	AMPFI_17190, AMPFI_15349
OG0008064	SCHMD26279, SCHMD28375	AMPFI_23088, AMPFI_19393, AMPFI_22991
OG0008069	SCHMD01844	AMPFI_22884
OG0008073	SCHMD12143	AMPFI_05875
OG0008078	SCHMD07891	AMPFI_03483
OG0008079	SCHMD20114	AMPFI_23704
OG0008081	SCHMD03406	AMPFI_08017
OG0008083	SCHMD06583	AMPFI_22937, AMPFI_18304
OG0008085	SCHMD09017	AMPFI_01438
OG0008091	SCHMD06256	AMPFI_07279
OG0008094	SCHMD15453	AMPFI_01509, AMPFI_19001
OG0008100	SCHMD01273	AMPFI_06853
OG0008102	SCHMD08890, SCHMD02019, SCHMD22351	AMPFI_07411
