Orthogroup	SCHMD	OWEFU
OG0006184	SCHMD09309	OFUSG10581.1.p1, OFUSG10581.2.p1
OG0006185	SCHMD16220, SCHMD19381	OFUSG20989.1.p1
OG0006186	SCHMD00394	OFUSG01099.1.p1
OG0006187	SCHMD19315, SCHMD19316, SCHMD07885	OFUSG08513.1.p1, OFUSG08513.2.p1
OG0006188	SCHMD05423	OFUSG21112.1.p1
OG0006189	SCHMD01559	OFUSG10831.1.p1
OG0006191	SCHMD07313	OFUSG08997.1.p1
OG0006192	SCHMD08338, SCHMD08339	OFUSG16119.2.p1, OFUSG16119.1.p1
OG0006199	SCHMD04415, SCHMD04413	OFUSG26580.1.p1
OG0006202	SCHMD08868	OFUSG23082.1.p1
OG0006204	SCHMD16863	OFUSG22319.1.p1
OG0006205	SCHMD14314	OFUSG14995.1.p1
OG0006208	SCHMD04966, SCHMD00445, SCHMD12901, SCHMD05749	OFUSG09617.1.p1
OG0006215	SCHMD09655, SCHMD09656	OFUSG20745.1.p1
OG0006216	SCHMD09510	OFUSG08899.1.p1
OG0006217	SCHMD21927, SCHMD16840	OFUSG21430.1.p1
OG0006219	SCHMD06440	OFUSG13784.1.p1, OFUSG13784.2.p1
OG0006220	SCHMD21546, SCHMD14506, SCHMD14507, SCHMD10957	OFUSG13524.1.p1
OG0006221	SCHMD00700	OFUSG26424.1.p1
OG0006222	SCHMD18003, SCHMD26063, SCHMD27714, SCHMD25999	OFUSG02721.1.p1, OFUSG17794.1.p1, OFUSG02319.1.p1
OG0006224	SCHMD00469	OFUSG21235.1.p1
OG0006226	SCHMD17067, SCHMD16763	OFUSG17713.2.p1, OFUSG17713.1.p1
OG0006227	SCHMD16189, SCHMD22872, SCHMD24494	OFUSG06764.1.p1
OG0006229	SCHMD17318, SCHMD23866	OFUSG03312.1.p1, OFUSG03312.2.p1
OG0006230	SCHMD02493	OFUSG13630.1.p1
OG0006232	SCHMD02032	OFUSG16492.2.p1, OFUSG16492.1.p1
OG0006233	SCHMD06980	OFUSG09219.1.p1
OG0006234	SCHMD13683, SCHMD14118	OFUSG13071.1.p1
OG0006235	SCHMD04538	OFUSG04987.3.p1, OFUSG04987.1.p1, OFUSG04987.2.p1
OG0006239	SCHMD01406	OFUSG20238.1.p1
OG0006240	SCHMD29814	OFUSG07675.1.p1
OG0006245	SCHMD05704	OFUSG15791.1.p1
OG0006246	SCHMD00484	OFUSG08845.1.p1
OG0006247	SCHMD22174	OFUSG08877.1.p1, OFUSG08877.2.p1
OG0006248	SCHMD12206, SCHMD10060	OFUSG14183.1.p1
OG0006249	SCHMD14060, SCHMD13478, SCHMD08757	OFUSG24697.1.p1
OG0006250	SCHMD16390	OFUSG20233.1.p1
OG0006252	SCHMD16745, SCHMD16993	OFUSG16937.1.p1
OG0006253	SCHMD09135	OFUSG07386.1.p1
OG0006254	SCHMD04705	OFUSG09915.1.p1, OFUSG26243.1.p1
OG0006258	SCHMD05887	OFUSG03856.1.p1
OG0006259	SCHMD06837	OFUSG23380.2.p1, OFUSG23380.1.p1
OG0006260	SCHMD09985, SCHMD17439	OFUSG05929.1.p1
OG0006261	SCHMD24384	OFUSG05622.1.p1
OG0006263	SCHMD00121	OFUSG20709.1.p1
OG0006267	SCHMD03685	OFUSG10940.1.p1
OG0006268	SCHMD06847	OFUSG14220.1.p1
OG0006269	SCHMD04606, SCHMD04607	OFUSG19462.1.p1
OG0006271	SCHMD07857	OFUSG01027.1.p1
OG0006275	SCHMD29462, SCHMD24813, SCHMD16649	OFUSG01454.1.p1
OG0006277	SCHMD24774	OFUSG15168.1.p1
OG0006279	SCHMD04231	OFUSG00790.1.p1
OG0006280	SCHMD15524, SCHMD19210	OFUSG25094.1.p1
OG0006281	SCHMD02340	OFUSG00050.2.p1, OFUSG00050.1.p1
OG0006282	SCHMD08230	OFUSG04147.1.p1
OG0006283	SCHMD06325	OFUSG26352.1.p1
OG0006284	SCHMD20607, SCHMD19598	OFUSG23445.1.p1
OG0006285	SCHMD01607	OFUSG08179.1.p1
OG0006286	SCHMD01297, SCHMD01298	OFUSG08272.1.p1
OG0006287	SCHMD02771	OFUSG11419.1.p1
OG0006289	SCHMD08039	OFUSG05692.1.p1
OG0006290	SCHMD00955	OFUSG17255.1.p1, OFUSG17249.1.p1, OFUSG17253.1.p1
OG0006291	SCHMD09043	OFUSG08297.1.p1
OG0006293	SCHMD16297	OFUSG15450.1.p1
OG0006294	SCHMD15450, SCHMD16229	OFUSG11961.1.p1
OG0006295	SCHMD02966	OFUSG15765.2.p1, OFUSG15765.1.p1
OG0006297	SCHMD09759	OFUSG06255.1.p1
OG0006298	SCHMD01046, SCHMD24624	OFUSG04372.1.p1
OG0006301	SCHMD09923	OFUSG12150.1.p1
OG0006304	SCHMD06368	OFUSG21576.1.p1
OG0006305	SCHMD12627	OFUSG06132.1.p1, OFUSG06132.2.p1
OG0006306	SCHMD12510, SCHMD15396	OFUSG07033.2.p1, OFUSG07033.3.p1, OFUSG07033.1.p1
OG0006309	SCHMD24369, SCHMD08923	OFUSG01691.1.p1
OG0006310	SCHMD12354	OFUSG00395.1.p1
OG0006311	SCHMD23312	OFUSG00976.1.p1
OG0006313	SCHMD09169	OFUSG13104.1.p1
OG0006314	SCHMD08096	OFUSG04293.1.p1
OG0006315	SCHMD05407	OFUSG11578.1.p1
OG0006316	SCHMD26139, SCHMD20052	OFUSG10798.1.p1, OFUSG10798.2.p1
OG0006319	SCHMD10541, SCHMD13166	OFUSG21159.1.p1
OG0006321	SCHMD08365	OFUSG22961.1.p1
OG0006322	SCHMD10221	OFUSG06165.1.p1
OG0006323	SCHMD04105	OFUSG03585.1.p1
OG0006325	SCHMD16004	OFUSG25419.1.p1, OFUSG25419.2.p1
OG0006327	SCHMD15773	OFUSG21151.1.p1
OG0006329	SCHMD08342	OFUSG06525.1.p1
OG0006330	SCHMD08411	OFUSG09632.1.p1
OG0006331	SCHMD09182, SCHMD12138	OFUSG21663.1.p1
OG0006332	SCHMD14581	OFUSG07284.1.p1
OG0006334	SCHMD05752, SCHMD05753	OFUSG16855.1.p1
OG0006335	SCHMD11650, SCHMD08469	OFUSG12800.1.p1
OG0006337	SCHMD11987, SCHMD11989	OFUSG08817.1.p1
OG0006340	SCHMD19432	OFUSG17804.1.p1
OG0006341	SCHMD05125	OFUSG13525.1.p1
OG0006344	SCHMD21084, SCHMD09358	OFUSG17196.1.p1
OG0006346	SCHMD01626	OFUSG19567.1.p1
OG0006347	SCHMD07723	OFUSG04201.1.p1
OG0006349	SCHMD05182	OFUSG13717.1.p1, OFUSG13717.2.p1
OG0006350	SCHMD09296	OFUSG10010.1.p1
OG0006351	SCHMD06816	OFUSG02528.1.p1
OG0006352	SCHMD07373	OFUSG16779.1.p1
OG0006353	SCHMD10639	OFUSG21707.1.p1
OG0006357	SCHMD03473	OFUSG10931.1.p1
OG0006360	SCHMD08060	OFUSG01922.1.p1
OG0006362	SCHMD03337	OFUSG09542.1.p1
OG0006363	SCHMD19238	OFUSG19547.2.p1, OFUSG19547.1.p1
OG0006364	SCHMD06510, SCHMD06511	OFUSG04672.1.p1
OG0006365	SCHMD14860	OFUSG03344.1.p1
OG0006370	SCHMD28920	OFUSG21077.1.p1
OG0006372	SCHMD07447	OFUSG07198.1.p1
OG0006373	SCHMD11946	OFUSG00881.1.p1, OFUSG26753.1.p1, OFUSG03761.1.p1
OG0006375	SCHMD00652	OFUSG10211.1.p1
OG0006376	SCHMD06608	OFUSG26673.1.p1
OG0006377	SCHMD10116	OFUSG13142.1.p1
OG0006378	SCHMD10668, SCHMD11255	OFUSG06139.1.p1
OG0006379	SCHMD18267	OFUSG11248.2.p1, OFUSG11248.1.p1
OG0006383	SCHMD26033, SCHMD18774	OFUSG19592.1.p1
OG0006386	SCHMD13835, SCHMD19804	OFUSG01436.1.p1
OG0006387	SCHMD14692	OFUSG00913.1.p1
OG0006392	SCHMD15116, SCHMD12579	OFUSG00142.1.p1
OG0006395	SCHMD08199	OFUSG13284.1.p1
OG0006401	SCHMD19581, SCHMD26470	OFUSG15978.1.p1
OG0006402	SCHMD13826, SCHMD09114	OFUSG07589.2.p1, OFUSG07589.1.p1
OG0006406	SCHMD27566	OFUSG01942.1.p1
OG0006408	SCHMD11225	OFUSG11778.2.p1, OFUSG11778.3.p1, OFUSG11778.1.p1
OG0006414	SCHMD18742	OFUSG08684.1.p1, OFUSG08946.1.p1
OG0006443	SCHMD12255, SCHMD24636, SCHMD25778	OFUSG25627.1.p1
OG0006448	SCHMD18654	OFUSG04041.1.p1
OG0006449	SCHMD06362	OFUSG16963.1.p1
OG0006452	SCHMD23102, SCHMD15046	OFUSG06652.1.p1
OG0006454	SCHMD07698, SCHMD07699	OFUSG15262.1.p1
OG0006456	SCHMD11711, SCHMD17298, SCHMD12535	OFUSG07766.1.p1
OG0006457	SCHMD16313	OFUSG20987.2.p1, OFUSG20987.1.p1
OG0006459	SCHMD21368	OFUSG19921.1.p1
OG0006461	SCHMD19693, SCHMD11861	OFUSG19155.1.p1
OG0006462	SCHMD07729	OFUSG17891.1.p1
OG0006463	SCHMD07130	OFUSG19852.1.p1
OG0006464	SCHMD12787, SCHMD19777	OFUSG14585.1.p1
OG0006465	SCHMD28077, SCHMD07507	OFUSG25347.1.p1
OG0006467	SCHMD04209	OFUSG18307.1.p1
OG0006469	SCHMD02780	OFUSG10425.1.p1
OG0006470	SCHMD16861	OFUSG06000.1.p1
OG0006472	SCHMD23852, SCHMD12162	OFUSG24781.1.p1
OG0006474	SCHMD03155, SCHMD23229, SCHMD24070	OFUSG22247.1.p1
OG0006475	SCHMD12763	OFUSG04046.1.p1
OG0006476	SCHMD29103, SCHMD25388	OFUSG03550.1.p1
OG0006478	SCHMD01744	OFUSG17348.1.p1
OG0006479	SCHMD20030	OFUSG13673.1.p1
OG0006480	SCHMD01088	OFUSG25523.1.p1
OG0006481	SCHMD02855	OFUSG08691.1.p1
OG0006482	SCHMD06492	OFUSG12549.1.p1
OG0006484	SCHMD26840, SCHMD17566, SCHMD19702, SCHMD29583, SCHMD24056	OFUSG19772.1.p1, OFUSG19926.1.p1
OG0006486	SCHMD12934, SCHMD02395	OFUSG19374.1.p1
OG0006488	SCHMD29514, SCHMD21588	OFUSG12523.1.p1
OG0006490	SCHMD00433	OFUSG06326.1.p1
OG0006494	SCHMD05497, SCHMD09968, SCHMD23299, SCHMD09967	OFUSG14669.1.p1
OG0006501	SCHMD05406	OFUSG11467.1.p1
OG0006503	SCHMD07908	OFUSG14469.2.p1, OFUSG14469.1.p1
OG0006504	SCHMD04702, SCHMD29580	OFUSG15072.1.p1
OG0006505	SCHMD08554, SCHMD08796	OFUSG16553.1.p1
OG0006507	SCHMD22063	OFUSG12744.1.p1
OG0006509	SCHMD13705	OFUSG03651.1.p1
OG0006510	SCHMD11921	OFUSG20796.1.p1
OG0006511	SCHMD03048	OFUSG05200.1.p1
OG0006512	SCHMD12217, SCHMD11205	OFUSG21542.1.p1
OG0006514	SCHMD08264	OFUSG02146.1.p1
OG0006515	SCHMD03249	OFUSG21785.1.p1
OG0006517	SCHMD00950	OFUSG04272.1.p1, OFUSG04272.2.p1
OG0006518	SCHMD03959	OFUSG00809.1.p1
OG0006519	SCHMD25528	OFUSG12108.1.p1
OG0006520	SCHMD00155	OFUSG02676.1.p1, OFUSG02676.2.p1
OG0006523	SCHMD12246, SCHMD13301	OFUSG25098.1.p1
OG0006525	SCHMD21904	OFUSG05605.1.p1, OFUSG05605.2.p1
OG0006527	SCHMD10447, SCHMD13054	OFUSG10020.1.p1
OG0006528	SCHMD09670	OFUSG16333.1.p1
OG0006531	SCHMD00423, SCHMD00419	OFUSG08018.1.p1
OG0006532	SCHMD27245	OFUSG21209.1.p1, OFUSG21209.2.p1
OG0006533	SCHMD18626, SCHMD14559, SCHMD18625	OFUSG00400.1.p1
OG0006536	SCHMD28548	OFUSG18668.1.p1, OFUSG18668.2.p1
OG0006537	SCHMD07012	OFUSG03143.1.p1
OG0006538	SCHMD09434	OFUSG13745.1.p1
OG0006540	SCHMD24252, SCHMD19265	OFUSG14726.1.p1
OG0006542	SCHMD07956	OFUSG09004.1.p1
OG0006543	SCHMD05909	OFUSG21011.1.p1
OG0006544	SCHMD05488	OFUSG18629.1.p1
OG0006545	SCHMD08819	OFUSG15934.2.p1, OFUSG15934.1.p1
OG0006546	SCHMD22666, SCHMD26503	OFUSG21871.1.p1
OG0006547	SCHMD01454	OFUSG18962.1.p1
OG0006548	SCHMD28704	OFUSG25421.1.p1
OG0006549	SCHMD07432	OFUSG05487.1.p1
OG0006550	SCHMD05608	OFUSG06119.1.p1
OG0006552	SCHMD16090	OFUSG08440.1.p1
OG0006553	SCHMD03817	OFUSG11130.1.p1
OG0006554	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974	OFUSG24021.1.p1
OG0006556	SCHMD10898, SCHMD08118	OFUSG03445.1.p1
OG0006557	SCHMD15751	OFUSG14941.1.p1
OG0006561	SCHMD07629	OFUSG12514.1.p1
OG0006563	SCHMD08352	OFUSG11471.1.p1
OG0006564	SCHMD15011	OFUSG14858.1.p1, OFUSG14858.2.p1
OG0006566	SCHMD10136, SCHMD13813	OFUSG10028.1.p1
OG0006567	SCHMD25728, SCHMD21897	OFUSG17173.1.p1
OG0006570	SCHMD12205, SCHMD05328	OFUSG08159.1.p1
OG0006571	SCHMD00180, SCHMD27487	OFUSG19904.1.p1
OG0006573	SCHMD10554	OFUSG14956.1.p1, OFUSG14956.2.p1
OG0006574	SCHMD18201	OFUSG08878.1.p1
OG0006579	SCHMD11335, SCHMD14843	OFUSG26574.1.p1, OFUSG26574.2.p1
OG0006583	SCHMD08738	OFUSG00932.1.p1
OG0006586	SCHMD14590	OFUSG07058.1.p1
OG0006588	SCHMD29130	OFUSG19522.1.p1
OG0006590	SCHMD02740	OFUSG10587.1.p1
OG0006593	SCHMD08560	OFUSG17362.1.p1
OG0006594	SCHMD00507	OFUSG22740.1.p1
OG0006595	SCHMD08252	OFUSG10655.1.p1
OG0006596	SCHMD05657	OFUSG22773.1.p1
OG0006597	SCHMD04098	OFUSG02614.1.p1
OG0006598	SCHMD23134	OFUSG19727.1.p1
OG0006600	SCHMD12543, SCHMD20580	OFUSG18292.1.p1
OG0006603	SCHMD13311, SCHMD24906	OFUSG20547.1.p1
OG0006604	SCHMD12610	OFUSG14932.1.p1
OG0006606	SCHMD11990	OFUSG00454.1.p1
OG0006607	SCHMD00025	OFUSG21232.1.p1
OG0006608	SCHMD21063	OFUSG24911.1.p1
OG0006610	SCHMD10412	OFUSG18091.1.p1
OG0006614	SCHMD05476	OFUSG01350.1.p1
OG0006615	SCHMD02189	OFUSG16559.1.p1
OG0006616	SCHMD12397	OFUSG13783.1.p1
OG0006619	SCHMD14686	OFUSG17331.1.p1
OG0006621	SCHMD06932	OFUSG22792.2.p1, OFUSG22792.1.p1
OG0006622	SCHMD16418, SCHMD16456	OFUSG13902.1.p1
OG0006623	SCHMD00154	OFUSG08341.1.p1
OG0006624	SCHMD28658, SCHMD27359	OFUSG24399.1.p1
OG0006626	SCHMD05850	OFUSG23882.1.p1
OG0006628	SCHMD10378	OFUSG13146.1.p1
OG0006630	SCHMD02436	OFUSG04586.1.p1
OG0006631	SCHMD24627, SCHMD24745	OFUSG16224.1.p1
OG0006633	SCHMD06460	OFUSG13007.1.p1
OG0006636	SCHMD09363	OFUSG10617.1.p1
OG0006637	SCHMD17064, SCHMD26047	OFUSG10278.1.p1
OG0006640	SCHMD09877	OFUSG26127.1.p1
OG0006646	SCHMD10329	OFUSG09025.1.p1
OG0006647	SCHMD12770, SCHMD12371	OFUSG20515.1.p1
OG0006648	SCHMD13489, SCHMD23341	OFUSG01878.1.p1
OG0006651	SCHMD07289, SCHMD06082	OFUSG00046.1.p1
OG0006652	SCHMD08119	OFUSG11400.1.p1
OG0006653	SCHMD04276, SCHMD04275	OFUSG20540.1.p1
OG0006655	SCHMD00645	OFUSG19958.1.p1
OG0006656	SCHMD15425	OFUSG07342.1.p1
OG0006658	SCHMD07703, SCHMD19832	OFUSG17172.1.p1
OG0006659	SCHMD06470, SCHMD00081, SCHMD27592, SCHMD16161, SCHMD29346, SCHMD03106, SCHMD00915, SCHMD00917	OFUSG06187.1.p1
OG0006662	SCHMD11088, SCHMD02344	OFUSG08824.1.p1
OG0006663	SCHMD05461	OFUSG22165.1.p1
OG0006664	SCHMD01212	OFUSG25665.1.p1
OG0006667	SCHMD02023	OFUSG08145.1.p1
OG0006668	SCHMD00035	OFUSG02998.1.p1
OG0006669	SCHMD15456	OFUSG13077.1.p1
OG0006670	SCHMD06283	OFUSG26654.1.p1
OG0006671	SCHMD02649	OFUSG21240.1.p1, OFUSG21240.2.p1, OFUSG06654.1.p1
OG0006673	SCHMD11139, SCHMD01947	OFUSG05657.1.p1
OG0006674	SCHMD28901	OFUSG17717.1.p1
OG0006675	SCHMD10065, SCHMD21124	OFUSG06567.1.p1
OG0006677	SCHMD28844	OFUSG11057.1.p1
OG0006678	SCHMD02351	OFUSG10168.1.p1
OG0006680	SCHMD07321, SCHMD04365	OFUSG25575.1.p1
OG0006682	SCHMD01820	OFUSG19823.1.p1
OG0006683	SCHMD12055	OFUSG05321.1.p1
OG0006684	SCHMD03196	OFUSG18660.1.p1
OG0006686	SCHMD05511	OFUSG07659.1.p1
OG0006688	SCHMD02782	OFUSG20459.1.p1
OG0006689	SCHMD09875, SCHMD00797, SCHMD11694	OFUSG08609.1.p1
OG0006690	SCHMD02600	OFUSG06696.1.p1
OG0006691	SCHMD14621	OFUSG16702.1.p1
OG0006692	SCHMD15336	OFUSG24594.1.p1
OG0006693	SCHMD00589	OFUSG10949.2.p1, OFUSG10949.1.p1
OG0006694	SCHMD05629	OFUSG00920.1.p1
OG0006695	SCHMD06025	OFUSG11942.2.p1, OFUSG11942.1.p1
OG0006697	SCHMD19994, SCHMD13817, SCHMD29045	OFUSG19206.1.p1
OG0006698	SCHMD12118	OFUSG23145.1.p1
OG0006700	SCHMD29051, SCHMD15433, SCHMD27357	OFUSG14553.1.p1, OFUSG14553.2.p1
OG0006702	SCHMD29672	OFUSG17468.1.p1
OG0006703	SCHMD00739	OFUSG17467.1.p1
OG0006704	SCHMD28226	OFUSG24053.1.p1
OG0006705	SCHMD14770, SCHMD13114	OFUSG26369.1.p1
OG0006706	SCHMD12854	OFUSG08397.1.p1
OG0006707	SCHMD19389	OFUSG08099.1.p1
OG0006708	SCHMD01518	OFUSG09261.1.p1
OG0006709	SCHMD06005	OFUSG15942.1.p1
OG0006712	SCHMD13757	OFUSG20365.1.p1
OG0006713	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768	OFUSG12181.1.p1
OG0006717	SCHMD09869	OFUSG11275.1.p1
OG0006718	SCHMD28286	OFUSG06334.1.p1
OG0006720	SCHMD15330, SCHMD18737	OFUSG25754.1.p1
OG0006721	SCHMD06116	OFUSG19919.1.p1
OG0006722	SCHMD18971, SCHMD24284	OFUSG21212.1.p1
OG0006723	SCHMD12671	OFUSG26548.1.p1, OFUSG26548.2.p1
OG0006725	SCHMD15226	OFUSG08266.1.p1, OFUSG08266.2.p1
OG0006726	SCHMD22403	OFUSG13177.1.p1
OG0006727	SCHMD01781	OFUSG00262.1.p1
OG0006728	SCHMD09693	OFUSG16443.1.p1
OG0006729	SCHMD09997, SCHMD07849	OFUSG13327.1.p1
OG0006730	SCHMD15242	OFUSG01430.1.p1
OG0006733	SCHMD02938	OFUSG12388.1.p1
OG0006734	SCHMD13149, SCHMD15306	OFUSG12554.2.p1, OFUSG12554.1.p1
OG0006735	SCHMD23549, SCHMD18150, SCHMD22619	OFUSG06383.1.p1
OG0006736	SCHMD17556, SCHMD11091	OFUSG20663.1.p1
OG0006737	SCHMD05655	OFUSG20388.1.p1
OG0006741	SCHMD21104, SCHMD16448	OFUSG06701.1.p1
OG0006742	SCHMD14364	OFUSG03313.1.p1
OG0006743	SCHMD06609	OFUSG06349.1.p1
OG0006749	SCHMD17570, SCHMD17569	OFUSG03600.1.p1
OG0006750	SCHMD04443, SCHMD17273, SCHMD07663	OFUSG21225.1.p1
OG0006752	SCHMD12442	OFUSG07006.1.p1
OG0006753	SCHMD08285	OFUSG11357.1.p1
OG0006754	SCHMD13342	OFUSG20799.2.p1, OFUSG20799.1.p1
OG0006755	SCHMD10228	OFUSG03174.1.p1
OG0006757	SCHMD08426	OFUSG10397.1.p1, OFUSG10397.2.p1
OG0006758	SCHMD05008, SCHMD10024	OFUSG25525.1.p1
OG0006761	SCHMD13526	OFUSG02527.1.p1
OG0006764	SCHMD22289	OFUSG03696.1.p1, OFUSG02469.1.p1, OFUSG01080.1.p1
OG0006766	SCHMD07248	OFUSG14742.1.p1
OG0006768	SCHMD03977	OFUSG09331.1.p1
OG0006772	SCHMD01476	OFUSG05966.1.p1
OG0006776	SCHMD10792	OFUSG15876.1.p1
OG0006777	SCHMD08214	OFUSG11705.1.p1
OG0006780	SCHMD13525, SCHMD14457	OFUSG26802.1.p1, OFUSG26802.2.p1
OG0006826	SCHMD05426	OFUSG03216.1.p1
OG0006830	SCHMD01740	OFUSG24087.1.p1
OG0006833	SCHMD25705, SCHMD22029	OFUSG20872.1.p1
OG0006835	SCHMD11727, SCHMD11726	OFUSG15724.1.p1
OG0006838	SCHMD01402	OFUSG10401.1.p1
OG0006839	SCHMD11239	OFUSG09983.1.p1
OG0006842	SCHMD07853	OFUSG13281.1.p1
OG0006843	SCHMD10166	OFUSG09822.1.p1
OG0006844	SCHMD10998	OFUSG08788.1.p1
OG0006846	SCHMD24471	OFUSG11488.1.p1
OG0006847	SCHMD10920	OFUSG07278.1.p1
OG0006848	SCHMD15273, SCHMD24879	OFUSG10911.1.p1
OG0006853	SCHMD21179	OFUSG06439.1.p1
OG0006856	SCHMD03115	OFUSG20694.1.p1
OG0006857	SCHMD03719	OFUSG14086.1.p1
OG0006858	SCHMD17672	OFUSG14668.1.p1
OG0006860	SCHMD14888, SCHMD01768	OFUSG20553.1.p1
OG0006862	SCHMD08954	OFUSG11640.1.p1
OG0006864	SCHMD09900	OFUSG03675.2.p1, OFUSG03675.1.p1
OG0006867	SCHMD19722	OFUSG26803.1.p1
OG0006871	SCHMD19715, SCHMD07906	OFUSG24981.1.p1
OG0006874	SCHMD00242	OFUSG17867.2.p1, OFUSG17867.1.p1
OG0006875	SCHMD14340	OFUSG12528.1.p1
OG0006876	SCHMD01180	OFUSG23465.1.p1
OG0006877	SCHMD28894, SCHMD14652	OFUSG16387.1.p1
OG0006878	SCHMD07673	OFUSG13546.1.p1
OG0006881	SCHMD13107	OFUSG02889.1.p1
OG0006882	SCHMD08215	OFUSG05203.1.p1
OG0006883	SCHMD04789	OFUSG01761.1.p1
OG0006886	SCHMD04628	OFUSG01889.1.p1
OG0006887	SCHMD02004	OFUSG04466.1.p1
OG0006890	SCHMD09977	OFUSG06585.1.p1
OG0006891	SCHMD16311	OFUSG24176.1.p1
OG0006892	SCHMD06736, SCHMD03941	OFUSG15808.1.p1
OG0006894	SCHMD08244	OFUSG18389.1.p1
OG0006895	SCHMD25533, SCHMD25532	OFUSG21761.1.p1
OG0006897	SCHMD14554	OFUSG09082.1.p1
OG0006900	SCHMD12706, SCHMD20696, SCHMD15238	OFUSG00348.1.p1
OG0006902	SCHMD09576	OFUSG00931.1.p1
OG0006906	SCHMD01345	OFUSG15448.1.p1
OG0006908	SCHMD13404	OFUSG15397.1.p1
OG0006909	SCHMD03475	OFUSG06834.1.p1
OG0006914	SCHMD02005	OFUSG09464.1.p1
OG0006915	SCHMD17740	OFUSG20354.1.p1
OG0006918	SCHMD02128	OFUSG26318.1.p1
OG0006919	SCHMD04163	OFUSG19194.1.p1
OG0006921	SCHMD00179	OFUSG02442.1.p1
OG0006923	SCHMD18989, SCHMD10987	OFUSG00467.1.p1
OG0006924	SCHMD07270	OFUSG17158.1.p1
OG0006926	SCHMD18025, SCHMD24077	OFUSG17276.1.p1
OG0006927	SCHMD05483	OFUSG07179.1.p1
OG0006931	SCHMD09823	OFUSG23547.1.p1
OG0006934	SCHMD02940	OFUSG14725.1.p1
OG0006937	SCHMD07394	OFUSG26075.1.p1
OG0006938	SCHMD13105	OFUSG12471.1.p1
OG0006939	SCHMD19736, SCHMD17847	OFUSG17603.1.p1
OG0006941	SCHMD11956, SCHMD22092	OFUSG16102.1.p1, OFUSG16101.1.p1, OFUSG20970.1.p1, OFUSG11516.1.p1, OFUSG25657.1.p1, OFUSG25657.2.p1
OG0006942	SCHMD05106	OFUSG11727.1.p1, OFUSG11727.2.p1
OG0006945	SCHMD20350, SCHMD21540	OFUSG24270.1.p1
OG0006946	SCHMD03034	OFUSG07877.1.p1
OG0006948	SCHMD10039	OFUSG18459.1.p1
OG0006949	SCHMD04433	OFUSG15878.1.p1
OG0006951	SCHMD04285	OFUSG15980.1.p1, OFUSG15980.2.p1
OG0006952	SCHMD00571	OFUSG20628.1.p1
OG0006954	SCHMD05444	OFUSG25075.1.p1
OG0006956	SCHMD03205	OFUSG06080.2.p1, OFUSG06080.1.p1
OG0006957	SCHMD21016, SCHMD16664	OFUSG05470.1.p1
OG0006958	SCHMD10483	OFUSG07736.1.p1
OG0006959	SCHMD14675, SCHMD12735	OFUSG09250.1.p1
OG0006960	SCHMD15792, SCHMD13924	OFUSG10847.2.p1, OFUSG10847.1.p1
OG0006962	SCHMD02602	OFUSG20929.1.p1
OG0006964	SCHMD05582, SCHMD05580	OFUSG00362.1.p1
OG0006965	SCHMD16583, SCHMD28209	OFUSG18386.1.p1
OG0006966	SCHMD17179	OFUSG24778.1.p1
OG0006967	SCHMD06876	OFUSG10677.1.p1
OG0006968	SCHMD05918	OFUSG23129.1.p1
OG0006973	SCHMD01554	OFUSG00129.1.p1
OG0006975	SCHMD29017	OFUSG00620.1.p1
OG0006977	SCHMD21617, SCHMD19289	OFUSG18645.1.p1
OG0006979	SCHMD02713	OFUSG07394.1.p1
OG0006980	SCHMD03927	OFUSG21476.1.p1
OG0006984	SCHMD21798	OFUSG07203.1.p1, OFUSG07204.1.p1
OG0006985	SCHMD00305	OFUSG07556.1.p1
OG0006987	SCHMD04010	OFUSG25536.1.p1
OG0006989	SCHMD08387	OFUSG04394.1.p1
OG0006990	SCHMD14019	OFUSG10161.1.p1
OG0006991	SCHMD09527	OFUSG17185.1.p1
OG0006993	SCHMD16078, SCHMD15851	OFUSG14670.1.p1, OFUSG14670.2.p1
OG0006995	SCHMD08291	OFUSG08451.1.p1
OG0006996	SCHMD07655	OFUSG25256.1.p1, OFUSG25256.2.p1
OG0006998	SCHMD12467	OFUSG16627.1.p1
OG0006999	SCHMD09727, SCHMD09154	OFUSG13743.1.p1
OG0007001	SCHMD11191	OFUSG00420.1.p1
OG0007002	SCHMD00096	OFUSG07702.1.p1
OG0007003	SCHMD03229	OFUSG18628.1.p1
OG0007005	SCHMD03780	OFUSG24056.1.p1
OG0007006	SCHMD14442	OFUSG09513.1.p1
OG0007009	SCHMD28218, SCHMD00500	OFUSG04231.1.p1
OG0007012	SCHMD16864	OFUSG18164.1.p1
OG0007013	SCHMD20292, SCHMD25075	OFUSG17828.1.p1
OG0007015	SCHMD09946	OFUSG20280.1.p1
OG0007017	SCHMD24290, SCHMD13895	OFUSG24635.1.p1
OG0007020	SCHMD29169	OFUSG18698.1.p1
OG0007022	SCHMD06207	OFUSG16190.1.p1
OG0007023	SCHMD13414	OFUSG06199.1.p1
OG0007024	SCHMD18147	OFUSG06084.1.p1, OFUSG06084.2.p1
OG0007025	SCHMD00852	OFUSG07910.1.p1
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	OFUSG05641.1.p1, OFUSG05641.2.p1
OG0007028	SCHMD16323	OFUSG13370.1.p1
