Orthogroup	SCHMD	CAEEL
OG0006579	SCHMD11335, SCHMD14843	CAEEL07922
OG0006583	SCHMD08738	CAEEL01627
OG0006588	SCHMD29130	CAEEL11640
OG0006590	SCHMD02740	CAEEL15655
OG0006594	SCHMD00507	CAEEL00833
OG0006595	SCHMD08252	CAEEL10661
OG0006596	SCHMD05657	CAEEL00560
OG0006597	SCHMD04098	CAEEL10448
OG0006598	SCHMD23134	CAEEL03295
OG0006603	SCHMD13311, SCHMD24906	CAEEL00624
OG0006604	SCHMD12610	CAEEL07198
OG0006606	SCHMD11990	CAEEL07376
OG0006607	SCHMD00025	CAEEL01560
OG0006608	SCHMD21063	CAEEL05698
OG0006610	SCHMD10412	CAEEL11386
OG0006614	SCHMD05476	CAEEL05124
OG0006615	SCHMD02189	CAEEL09131
OG0006621	SCHMD06932	CAEEL07639
OG0006622	SCHMD16418, SCHMD16456	CAEEL05834
OG0006624	SCHMD28658, SCHMD27359	CAEEL07631
OG0006626	SCHMD05850	CAEEL07560
OG0006628	SCHMD10378	CAEEL07329
OG0006630	SCHMD02436	CAEEL11696
OG0006631	SCHMD24627, SCHMD24745	CAEEL00720
OG0006632	SCHMD11914, SCHMD18633	CAEEL00199
OG0006633	SCHMD06460	CAEEL00427
OG0006636	SCHMD09363	CAEEL07724
OG0006637	SCHMD17064, SCHMD26047	CAEEL12125
OG0006646	SCHMD10329	CAEEL15891
OG0006647	SCHMD12770, SCHMD12371	CAEEL07174
OG0006648	SCHMD13489	CAEEL01435
OG0006651	SCHMD07289, SCHMD06082	CAEEL09522
OG0006655	SCHMD00645	CAEEL00324
OG0006658	SCHMD07703, SCHMD19832	CAEEL00269
OG0006662	SCHMD11088, SCHMD02344	CAEEL12773
OG0006663	SCHMD05461	CAEEL08458
OG0006664	SCHMD01212	CAEEL01906
OG0006666	SCHMD00843	CAEEL05999
OG0006667	SCHMD02023	CAEEL01250
OG0006668	SCHMD00035	CAEEL06992
OG0006669	SCHMD15456	CAEEL08205
OG0006670	SCHMD06283	CAEEL05160
OG0006673	SCHMD11139, SCHMD01947	CAEEL00769
OG0006675	SCHMD10065, SCHMD21124	CAEEL09407, CAEEL09408, CAEEL18361
OG0006678	SCHMD02351	CAEEL12368
OG0006680	SCHMD07321, SCHMD04365	CAEEL09390
OG0006683	SCHMD12055	CAEEL00441
OG0006684	SCHMD03196	CAEEL11224
OG0006686	SCHMD05511	CAEEL20085
OG0006690	SCHMD02600	CAEEL11346
OG0006691	SCHMD14621	CAEEL07500
OG0006692	SCHMD15336	CAEEL00770
OG0006693	SCHMD00589	CAEEL13049, CAEEL08528, CAEEL19542
OG0006694	SCHMD05629	CAEEL01422
OG0006695	SCHMD06025	CAEEL17851
OG0006702	SCHMD29672	CAEEL08311
OG0006703	SCHMD00739	CAEEL00186
OG0006705	SCHMD14770, SCHMD13114	CAEEL04478
OG0006706	SCHMD12854	CAEEL11633
OG0006709	SCHMD06005	CAEEL07440
OG0006712	SCHMD13757	CAEEL01534
OG0006717	SCHMD09869	CAEEL00315
OG0006718	SCHMD01411	CAEEL08308
OG0006720	SCHMD15330, SCHMD18737	CAEEL09628
OG0006722	SCHMD18971, SCHMD24284	CAEEL04109
OG0006723	SCHMD12671	CAEEL07804
OG0006726	SCHMD22403	CAEEL18959
OG0006727	SCHMD01781	CAEEL10628
OG0006730	SCHMD15242	CAEEL07386, CAEEL18705
OG0006735	SCHMD23549, SCHMD18150, SCHMD22619	CAEEL20573
OG0006736	SCHMD17556, SCHMD11091	CAEEL01882
OG0006737	SCHMD05655	CAEEL18816
OG0006741	SCHMD21104, SCHMD16448	CAEEL11903
OG0006742	SCHMD14364	CAEEL06688, CAEEL06689
OG0006749	SCHMD17569	CAEEL08028
OG0006750	SCHMD04443, SCHMD17273, SCHMD07663	CAEEL02998
OG0006752	SCHMD12442	CAEEL12417
OG0006753	SCHMD08285	CAEEL06421
OG0006754	SCHMD13342	CAEEL15551
OG0006755	SCHMD10228	CAEEL08754
OG0006757	SCHMD08426	CAEEL05691
OG0006758	SCHMD05008, SCHMD10024	CAEEL05308
OG0006766	SCHMD07248	CAEEL04604
OG0006768	SCHMD03977	CAEEL07976
OG0006769	SCHMD02572	CAEEL00344
OG0006772	SCHMD01476	CAEEL06744, CAEEL20464
OG0006777	SCHMD08214	CAEEL17985
OG0006780	SCHMD13525, SCHMD14457	CAEEL03293
OG0006791	SCHMD15752	CAEEL11174
OG0006826	SCHMD05426	CAEEL07305
OG0006830	SCHMD01740	CAEEL01610
OG0006833	SCHMD25705, SCHMD22029	CAEEL01607
OG0006835	SCHMD11727, SCHMD11726	CAEEL10984
OG0006838	SCHMD01402	CAEEL04815
OG0006842	SCHMD07853	CAEEL01401
OG0006843	SCHMD10166	CAEEL01030
OG0006844	SCHMD10998	CAEEL01019
OG0006846	SCHMD24471	CAEEL15729
OG0006851	SCHMD13891, SCHMD10310	CAEEL12983
OG0006853	SCHMD21179	CAEEL10839
OG0006860	SCHMD14888, SCHMD01768	CAEEL08670
OG0006864	SCHMD09900	CAEEL08583
OG0006867	SCHMD19722	CAEEL15109
OG0006875	SCHMD14340	CAEEL10848
OG0006876	SCHMD01180	CAEEL04447
OG0006878	SCHMD07673	CAEEL06314
OG0006881	SCHMD13107	CAEEL09403
OG0006882	SCHMD08215	CAEEL09595
OG0006886	SCHMD04628	CAEEL05972, CAEEL05973
OG0006887	SCHMD02004	CAEEL04262
OG0006890	SCHMD09977	CAEEL05820
OG0006891	SCHMD16311	CAEEL07412
OG0006892	SCHMD06736, SCHMD03941	CAEEL07307
OG0006894	SCHMD08244	CAEEL12154
OG0006895	SCHMD25533, SCHMD25532	CAEEL18907
OG0006897	SCHMD14554	CAEEL00287
OG0006901	SCHMD00150	CAEEL06883
OG0006902	SCHMD09576	CAEEL02536
OG0006906	SCHMD01345	CAEEL05830
OG0006908	SCHMD13404	CAEEL07115
OG0006914	SCHMD02005	CAEEL01820
OG0006917	SCHMD15444, SCHMD23496	CAEEL05784
OG0006918	SCHMD02128	CAEEL01349
OG0006919	SCHMD04163	CAEEL05782
OG0006920	SCHMD07640	CAEEL08877
OG0006923	SCHMD18989, SCHMD10987	CAEEL09234
OG0006924	SCHMD07270	CAEEL12241
OG0006926	SCHMD18025, SCHMD24077	CAEEL19851, CAEEL00630
OG0006927	SCHMD05483	CAEEL11861
OG0006931	SCHMD09823	CAEEL14601
OG0006934	SCHMD02940	CAEEL00405
OG0006937	SCHMD07394	CAEEL00825
OG0006938	SCHMD13105	CAEEL00362
OG0006939	SCHMD19736, SCHMD17847	CAEEL14723
OG0006942	SCHMD05106	CAEEL08740
OG0006944	SCHMD23114, SCHMD00759	CAEEL11263
OG0006945	SCHMD20350, SCHMD21540	CAEEL08245
OG0006948	SCHMD10039	CAEEL04453
OG0006949	SCHMD04433	CAEEL00718
OG0006952	SCHMD00571	CAEEL11032
OG0006954	SCHMD05444	CAEEL16023
OG0006957	SCHMD21016, SCHMD16664	CAEEL08617
OG0006959	SCHMD14675, SCHMD12735	CAEEL04110
OG0006960	SCHMD15792, SCHMD13924	CAEEL12630
OG0006962	SCHMD02602	CAEEL05048
OG0006964	SCHMD05582, SCHMD05580	CAEEL00220
OG0006966	SCHMD17179	CAEEL05641
OG0006967	SCHMD06876	CAEEL06996
OG0006968	SCHMD05919	CAEEL00986
OG0006973	SCHMD01554	CAEEL00443
OG0006975	SCHMD29017	CAEEL06258
OG0006977	SCHMD21617, SCHMD19289	CAEEL11170
OG0006979	SCHMD02713	CAEEL01624
OG0006980	SCHMD03927	CAEEL07784
OG0006985	SCHMD00305	CAEEL09608
OG0006989	SCHMD08387	CAEEL07496
OG0006990	SCHMD14019	CAEEL10497, CAEEL10492
OG0006991	SCHMD09527	CAEEL04823
OG0006995	SCHMD08290, SCHMD08291	CAEEL02252
OG0006996	SCHMD07655	CAEEL16529
OG0006998	SCHMD12467	CAEEL06640
OG0006999	SCHMD09727, SCHMD09154	CAEEL04127
OG0007002	SCHMD00096	CAEEL02243
OG0007003	SCHMD03229	CAEEL10884
OG0007005	SCHMD03780	CAEEL06687
OG0007009	SCHMD28218, SCHMD00500	CAEEL01782
OG0007012	SCHMD16864	CAEEL11328
OG0007013	SCHMD20292, SCHMD25075	CAEEL06144
OG0007015	SCHMD09946	CAEEL15511
OG0007017	SCHMD24290, SCHMD13895	CAEEL12138
OG0007024	SCHMD18147	CAEEL10553, CAEEL11101
OG0007025	SCHMD00852	CAEEL06876
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	CAEEL09519
OG0007028	SCHMD16323	CAEEL05606
OG0007033	SCHMD17177, SCHMD07596	CAEEL14194
OG0007037	SCHMD08275	CAEEL08744
OG0007039	SCHMD24759	CAEEL13025
OG0007040	SCHMD17930	CAEEL08972
OG0007043	SCHMD05387	CAEEL13822
OG0007045	SCHMD01524	CAEEL09024
OG0007046	SCHMD16357, SCHMD12630	CAEEL09633
OG0007049	SCHMD09136, SCHMD15529	CAEEL00647
OG0007050	SCHMD12036	CAEEL06277
OG0007053	SCHMD05149	CAEEL09135
OG0007055	SCHMD11222	CAEEL08098
OG0007057	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575	CAEEL00263
OG0007061	SCHMD27956, SCHMD08961	CAEEL08933
OG0007062	SCHMD05231	CAEEL09707
OG0007063	SCHMD04487	CAEEL07545
OG0007064	SCHMD12730, SCHMD12728	CAEEL09068
OG0007065	SCHMD08144	CAEEL20267
OG0007070	SCHMD08393	CAEEL20129, CAEEL15896, CAEEL04810, CAEEL07726, CAEEL15653, CAEEL16722
OG0007071	SCHMD18666	CAEEL04826
OG0007073	SCHMD06841	CAEEL05159
OG0007084	SCHMD10181, SCHMD10179	CAEEL01491
OG0007090	SCHMD24995	CAEEL05033
OG0007091	SCHMD00684	CAEEL12658
OG0007092	SCHMD04952	CAEEL08546
OG0007093	SCHMD00633	CAEEL04448
OG0007095	SCHMD28386	CAEEL00821
OG0007097	SCHMD00498	CAEEL04791
OG0007098	SCHMD12814	CAEEL08067
OG0007102	SCHMD00303	CAEEL08970
OG0007106	SCHMD14679	CAEEL05993
OG0007107	SCHMD10627	CAEEL05472
OG0007108	SCHMD03383	CAEEL05255
OG0007112	SCHMD09113	CAEEL01614
OG0007113	SCHMD27023, SCHMD20834	CAEEL11083
OG0007114	SCHMD05373	CAEEL01821
OG0007118	SCHMD01480	CAEEL02534
OG0007119	SCHMD02099	CAEEL05050
OG0007122	SCHMD04636	CAEEL04526
OG0007124	SCHMD20734	CAEEL07005
OG0007125	SCHMD04115	CAEEL20499
OG0007128	SCHMD15975	CAEEL00451
OG0007130	SCHMD02010	CAEEL11905, CAEEL11906, CAEEL09908
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	CAEEL03495
OG0007137	SCHMD09299, SCHMD09300	CAEEL15473
OG0007139	SCHMD08033	CAEEL01164
OG0007143	SCHMD11402, SCHMD13435	CAEEL10767
OG0007144	SCHMD09084, SCHMD13536	CAEEL05598
OG0007145	SCHMD07094	CAEEL03134
OG0007151	SCHMD20465, SCHMD17498	CAEEL07199
OG0007154	SCHMD03260	CAEEL03604
OG0007163	SCHMD19963, SCHMD15559	CAEEL15486
OG0007164	SCHMD21149	CAEEL07443
OG0007165	SCHMD00948	CAEEL10428
OG0007166	SCHMD23433, SCHMD23432	CAEEL06036
OG0007174	SCHMD00679	CAEEL14161
OG0007175	SCHMD13246, SCHMD11875	CAEEL05365
OG0007176	SCHMD18255, SCHMD19246	CAEEL08939
OG0007180	SCHMD13286	CAEEL02927
OG0007181	SCHMD07932	CAEEL09037
OG0007183	SCHMD09362	CAEEL02179
OG0007184	SCHMD06567	CAEEL03133
OG0007186	SCHMD00266	CAEEL05116
OG0007190	SCHMD00716	CAEEL10785
OG0007191	SCHMD11992	CAEEL12656
OG0007192	SCHMD00342	CAEEL16561
OG0007199	SCHMD17527, SCHMD16964	CAEEL11122
OG0007209	SCHMD03471, SCHMD02470	CAEEL07382
OG0007248	SCHMD14029	CAEEL16171
OG0007251	SCHMD02789, SCHMD03885	CAEEL06390
OG0007254	SCHMD29104	CAEEL02889
OG0007258	SCHMD01759	CAEEL01284
OG0007266	SCHMD05229	CAEEL01793
OG0007267	SCHMD15621	CAEEL20518
OG0007269	SCHMD04821	CAEEL20059
OG0007274	SCHMD10184	CAEEL17821
OG0007276	SCHMD01128	CAEEL02045
OG0007279	SCHMD14169, SCHMD22097	CAEEL01707
OG0007280	SCHMD26191	CAEEL02744
OG0007282	SCHMD08071	CAEEL08198
OG0007288	SCHMD11562	CAEEL09410
OG0007291	SCHMD01954	CAEEL00922
OG0007301	SCHMD04999	CAEEL01285
OG0007305	SCHMD00236	CAEEL08507
OG0007307	SCHMD24523	CAEEL05489
OG0007314	SCHMD20349, SCHMD17621	CAEEL14922
OG0007317	SCHMD05271	CAEEL04877
OG0007319	SCHMD07451	CAEEL02684
OG0007321	SCHMD14656	CAEEL08372
OG0007323	SCHMD28323	CAEEL17746
OG0007325	SCHMD13424	CAEEL02968
OG0007326	SCHMD26648, SCHMD13997	CAEEL12237
OG0007330	SCHMD01349	CAEEL08957
OG0007332	SCHMD29643	CAEEL12399, CAEEL09356
OG0007333	SCHMD02278	CAEEL02810
OG0007334	SCHMD01190	CAEEL16445
OG0007335	SCHMD00787	CAEEL09096
OG0007341	SCHMD01365	CAEEL08254
OG0007342	SCHMD12266	CAEEL17647
OG0007343	SCHMD12161	CAEEL01237
OG0007344	SCHMD17019, SCHMD17020	CAEEL14479
OG0007347	SCHMD06807	CAEEL16216
OG0007353	SCHMD22439	CAEEL01909
OG0007354	SCHMD09176	CAEEL07366
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	CAEEL10653
OG0007361	SCHMD02642	CAEEL18143
OG0007363	SCHMD02234	CAEEL15459
OG0007364	SCHMD28442	CAEEL00051
OG0007373	SCHMD29255, SCHMD11208, SCHMD11207	CAEEL07235
OG0007380	SCHMD16057	CAEEL02178
OG0007382	SCHMD06011	CAEEL03532
OG0007385	SCHMD04159	CAEEL10159
OG0007386	SCHMD00784	CAEEL20708
OG0007387	SCHMD01904, SCHMD01903	CAEEL01651
OG0007391	SCHMD01653	CAEEL15047
OG0007393	SCHMD00157	CAEEL14340
OG0007395	SCHMD09491	CAEEL00007
OG0007396	SCHMD01151	CAEEL08409
OG0007397	SCHMD03095	CAEEL05717
OG0007399	SCHMD13118, SCHMD13117	CAEEL09345
OG0007400	SCHMD13798, SCHMD17183, SCHMD06668	CAEEL07494
OG0007405	SCHMD18973, SCHMD27327	CAEEL09683
OG0007407	SCHMD14070, SCHMD08282	CAEEL09634
OG0007408	SCHMD03954	CAEEL03271
OG0007412	SCHMD14910, SCHMD20394	CAEEL02088
OG0007414	SCHMD03104, SCHMD03103	CAEEL02493
OG0007417	SCHMD04581	CAEEL11994
OG0007419	SCHMD12003, SCHMD14523	CAEEL08256
OG0007421	SCHMD09236	CAEEL05873
OG0007422	SCHMD15449	CAEEL14217
OG0007425	SCHMD18256	CAEEL08774
OG0007431	SCHMD02074	CAEEL08321
OG0007432	SCHMD13608	CAEEL05561
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	CAEEL19477
OG0007437	SCHMD26347	CAEEL05064
OG0007439	SCHMD01098	CAEEL00478
OG0007442	SCHMD10535	CAEEL05801, CAEEL20230
OG0007446	SCHMD06891	CAEEL08347
OG0007447	SCHMD07199	CAEEL15347, CAEEL04835
OG0007452	SCHMD06690	CAEEL11309, CAEEL11308
OG0007453	SCHMD22069	CAEEL15555
OG0007454	SCHMD02249	CAEEL05191
OG0007455	SCHMD17462	CAEEL09023
OG0007456	SCHMD11658	CAEEL09752
OG0007457	SCHMD13308, SCHMD05942, SCHMD22483	CAEEL02978
OG0007458	SCHMD11828	CAEEL05739
OG0007459	SCHMD04395	CAEEL08625
OG0007460	SCHMD07322	CAEEL08071
OG0007463	SCHMD17150, SCHMD29377	CAEEL05195
OG0007470	SCHMD04262, SCHMD05817	CAEEL09270
OG0007471	SCHMD29391	CAEEL00262
OG0007472	SCHMD07414	CAEEL07712
OG0007473	SCHMD18788, SCHMD20111	CAEEL06395
OG0007476	SCHMD29552, SCHMD06042	CAEEL05614
OG0007478	SCHMD08638, SCHMD14462	CAEEL10045
OG0007481	SCHMD00234	CAEEL07144
OG0007482	SCHMD16972, SCHMD28646	CAEEL05046
OG0007483	SCHMD12708, SCHMD14284, SCHMD23530	CAEEL05091
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	CAEEL11022
OG0007489	SCHMD27800, SCHMD17535	CAEEL01991
OG0007491	SCHMD17539, SCHMD13726	CAEEL08156
OG0007494	SCHMD02157, SCHMD22482	CAEEL07420
OG0007495	SCHMD07307, SCHMD18914	CAEEL02719
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	CAEEL08861
OG0007498	SCHMD13903	CAEEL00436
OG0007500	SCHMD06655	CAEEL02792, CAEEL15995
OG0007503	SCHMD02190	CAEEL02990
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	CAEEL11729
OG0007509	SCHMD00947	CAEEL03713
OG0007510	SCHMD06196	CAEEL02087
OG0007516	SCHMD07324, SCHMD01839	CAEEL12379, CAEEL12378
OG0007519	SCHMD00238	CAEEL01445
OG0007522	SCHMD20076	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007531	SCHMD07206	CAEEL00294
OG0007541	SCHMD18271	CAEEL15073
OG0007541	SCHMD20165	CAEEL11940, CAEEL19206
OG0007586	SCHMD00208	CAEEL10449
OG0007591	SCHMD19104	CAEEL00268
OG0007597	SCHMD00061	CAEEL08128
OG0007602	SCHMD03764	CAEEL04254
OG0007603	SCHMD02707	CAEEL01794
OG0007609	SCHMD08824	CAEEL18836
OG0007611	SCHMD04251	CAEEL17991
OG0007613	SCHMD05026	CAEEL08843
OG0007615	SCHMD10027	CAEEL11977
OG0007619	SCHMD02768	CAEEL00841
OG0007621	SCHMD00066	CAEEL02354
OG0007624	SCHMD15354	CAEEL00535
OG0007626	SCHMD05939	CAEEL06256
OG0007629	SCHMD24454, SCHMD08697	CAEEL01044
OG0007633	SCHMD19695	CAEEL20565
OG0007634	SCHMD06239	CAEEL15553
OG0007645	SCHMD00727	CAEEL07585
OG0007646	SCHMD05492	CAEEL01490
OG0007654	SCHMD14761	CAEEL01221, CAEEL08338
OG0007656	SCHMD00482	CAEEL10499
OG0007657	SCHMD16543	CAEEL03766
OG0007663	SCHMD11554	CAEEL07909
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	CAEEL02497
OG0007666	SCHMD11299	CAEEL06730
OG0007667	SCHMD25937	CAEEL09697
OG0007676	SCHMD08823	CAEEL11928
OG0007687	SCHMD06419, SCHMD07587	CAEEL12382
OG0007690	SCHMD21197	CAEEL07839
OG0007698	SCHMD08531	CAEEL09040
OG0007699	SCHMD16879, SCHMD00085	CAEEL05906
OG0007701	SCHMD12704, SCHMD12705	CAEEL08144
OG0007702	SCHMD00819	CAEEL09034
OG0007712	SCHMD04858	CAEEL10394
OG0007713	SCHMD16511	CAEEL08732
OG0007717	SCHMD10647, SCHMD13736	CAEEL05318
OG0007722	SCHMD06810	CAEEL04401
OG0007723	SCHMD01195	CAEEL01529
OG0007732	SCHMD21069, SCHMD19292	CAEEL02105
OG0007736	SCHMD03835	CAEEL08552
OG0007738	SCHMD09563	CAEEL13138
OG0007739	SCHMD24121	CAEEL05697
OG0007743	SCHMD00951	CAEEL01748
OG0007744	SCHMD01094	CAEEL07533
OG0007749	SCHMD22281	CAEEL12327
OG0007752	SCHMD00218	CAEEL16888
OG0007754	SCHMD22646	CAEEL16020
OG0007759	SCHMD15154, SCHMD24999	CAEEL09235
OG0007761	SCHMD07223	CAEEL04714
OG0007767	SCHMD08815	CAEEL04905
OG0007771	SCHMD10247	CAEEL07807
OG0007772	SCHMD02978	CAEEL09510
OG0007774	SCHMD04593	CAEEL00940
OG0007781	SCHMD03244	CAEEL15819
OG0007782	SCHMD03677	CAEEL02809
OG0007783	SCHMD07210	CAEEL07253
OG0007786	SCHMD23945	CAEEL11757
OG0007794	SCHMD29276	CAEEL19174
OG0007803	SCHMD04261	CAEEL05119
OG0007804	SCHMD06254	CAEEL00772
OG0007810	SCHMD02712	CAEEL03135
OG0007811	SCHMD17086, SCHMD14179	CAEEL07487
OG0007813	SCHMD00295	CAEEL13344
OG0007814	SCHMD09526	CAEEL09448
OG0007816	SCHMD10692, SCHMD21553	CAEEL05256
OG0007820	SCHMD03191, SCHMD03190	CAEEL09298
OG0007825	SCHMD10602	CAEEL11587
OG0007829	SCHMD05047	CAEEL06733
OG0007830	SCHMD06198	CAEEL12370
OG0007831	SCHMD01922	CAEEL09366
OG0007846	SCHMD02029	CAEEL15416
OG0007848	SCHMD10763	CAEEL00623
OG0007858	SCHMD16060	CAEEL05800
OG0007911	SCHMD03629	CAEEL19720
OG0007918	SCHMD04862	CAEEL01338
OG0007932	SCHMD05433	CAEEL18348
OG0007942	SCHMD17044, SCHMD16825	CAEEL06424
OG0007943	SCHMD05794	CAEEL00323
OG0007947	SCHMD01811	CAEEL08838
OG0007952	SCHMD11422	CAEEL00559
OG0007956	SCHMD08518	CAEEL07040
OG0007957	SCHMD06225	CAEEL07410
OG0007958	SCHMD06124	CAEEL09574
OG0007962	SCHMD28715	CAEEL03907
OG0007966	SCHMD18759	CAEEL18121
OG0007969	SCHMD22362	CAEEL07525
OG0007971	SCHMD18597, SCHMD10408	CAEEL09028
OG0007976	SCHMD12628	CAEEL13363
OG0007978	SCHMD06883	CAEEL16129
OG0007980	SCHMD14044, SCHMD16945	CAEEL04889
OG0007994	SCHMD14773	CAEEL07063
OG0007996	SCHMD12658	CAEEL08828
OG0007999	SCHMD04760	CAEEL07190
OG0008000	SCHMD06527	CAEEL08364
OG0008008	SCHMD10303	CAEEL09265
OG0008016	SCHMD00413	CAEEL01402
OG0008030	SCHMD06361	CAEEL08937
OG0008031	SCHMD07106	CAEEL03012
OG0008041	SCHMD24202, SCHMD08618	CAEEL11036
OG0008045	SCHMD01227	CAEEL06796
OG0008047	SCHMD02903	CAEEL11814
OG0008050	SCHMD06152	CAEEL05217
OG0008051	SCHMD23274, SCHMD15079	CAEEL00393
OG0008056	SCHMD07503	CAEEL07039
OG0008059	SCHMD24524	CAEEL15078
OG0008069	SCHMD01844	CAEEL04653
OG0008074	SCHMD11074, SCHMD06066	CAEEL08812
OG0008079	SCHMD20114	CAEEL11763
OG0008081	SCHMD03406	CAEEL01394
OG0008083	SCHMD06583	CAEEL05607
OG0008091	SCHMD06256	CAEEL08716
OG0008094	SCHMD15453	CAEEL09901
OG0008100	SCHMD01273	CAEEL09035
OG0008105	SCHMD25390, SCHMD14792	CAEEL14680
OG0008108	SCHMD04631	CAEEL00549
OG0008110	SCHMD13980, SCHMD18485	CAEEL05284
OG0008113	SCHMD11498	CAEEL01854
OG0008119	SCHMD24314	CAEEL12692
OG0008122	SCHMD15610	CAEEL11778
OG0008127	SCHMD21817, SCHMD12498	CAEEL07191
OG0008136	SCHMD15183	CAEEL09654
OG0008151	SCHMD14941	CAEEL11030
OG0008201	SCHMD02565	CAEEL15238
OG0008203	SCHMD02500	CAEEL11108
OG0008208	SCHMD04911	CAEEL12161
OG0008215	SCHMD05834	CAEEL08145
OG0008224	SCHMD03864	CAEEL00450
OG0008238	SCHMD10302	CAEEL00102
OG0008241	SCHMD24646, SCHMD22486	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008249	SCHMD19574	CAEEL15845
OG0008262	SCHMD06201	CAEEL11455
OG0008268	SCHMD13577	CAEEL07024
OG0008271	SCHMD01219	CAEEL10188
OG0008275	SCHMD02126	CAEEL12381
OG0008281	SCHMD05027	CAEEL00420
OG0008294	SCHMD12151	CAEEL08194
OG0008295	SCHMD09987	CAEEL15817
OG0008300	SCHMD08547	CAEEL09421
OG0008304	SCHMD07113	CAEEL04256
OG0008327	SCHMD12357	CAEEL12153
OG0008335	SCHMD12743	CAEEL06270
OG0008341	SCHMD06774	CAEEL05446
OG0008348	SCHMD08325	CAEEL07578
OG0008363	SCHMD07092, SCHMD07091	CAEEL02853
OG0008369	SCHMD11496, SCHMD16293	CAEEL07070
OG0008381	SCHMD25812, SCHMD08479	CAEEL18769
OG0008383	SCHMD08350	CAEEL10575
OG0008390	SCHMD00088, SCHMD04614	CAEEL13616, CAEEL13615, CAEEL17498, CAEEL14684
OG0008392	SCHMD22569	CAEEL05546
OG0008403	SCHMD28274	CAEEL01637
OG0008404	SCHMD00779	CAEEL14841
OG0008412	SCHMD01597	CAEEL12090
OG0008422	SCHMD08546	CAEEL05153
OG0008424	SCHMD01987	CAEEL00661
OG0008427	SCHMD14294, SCHMD08805	CAEEL05373
OG0008444	SCHMD03971	CAEEL04821
OG0008516	SCHMD16129	CAEEL14865
OG0008538	SCHMD28015, SCHMD06259	CAEEL02807
OG0008540	SCHMD02327	CAEEL01640
OG0008563	SCHMD02550	CAEEL08399
OG0008591	SCHMD01982	CAEEL07370
OG0008601	SCHMD29284, SCHMD21138, SCHMD24337	CAEEL06269, CAEEL18930
OG0008606	SCHMD09991	CAEEL07852
OG0008620	SCHMD03945	CAEEL04544
OG0008633	SCHMD15809	CAEEL17795, CAEEL18021
OG0008637	SCHMD27615, SCHMD20972	CAEEL04856
OG0008639	SCHMD06381	CAEEL07741
OG0008642	SCHMD20760	CAEEL17998
OG0008644	SCHMD25942, SCHMD07785	CAEEL07170
OG0008654	SCHMD24065, SCHMD27002, SCHMD24064	CAEEL05052
OG0008659	SCHMD12477, SCHMD07365	CAEEL01279
OG0008662	SCHMD04637	CAEEL06591
OG0008663	SCHMD04228	CAEEL13150
OG0008673	SCHMD24760, SCHMD26780	CAEEL14469
OG0008676	SCHMD04870	CAEEL07159
OG0008689	SCHMD01073, SCHMD18960, SCHMD19009	CAEEL00927
OG0008703	SCHMD07493	CAEEL13393
OG0008760	SCHMD15549	CAEEL09413
OG0008793	SCHMD12912	CAEEL10821
OG0008794	SCHMD07174	CAEEL07396
OG0008824	SCHMD07471	CAEEL08796
OG0008828	SCHMD05593	CAEEL05455
OG0008836	SCHMD17978	CAEEL08808
OG0008837	SCHMD09041	CAEEL04362
OG0008858	SCHMD07838	CAEEL01289, CAEEL00236
OG0008900	SCHMD04043	CAEEL08282
OG0008903	SCHMD15652, SCHMD15797	CAEEL10152
OG0008907	SCHMD23807, SCHMD20952	CAEEL08431
OG0008913	SCHMD01125	CAEEL08017
OG0008933	SCHMD29780	CAEEL12753
OG0008938	SCHMD01642	CAEEL01611
OG0008943	SCHMD00374, SCHMD28863	CAEEL12756
OG0008990	SCHMD05053	CAEEL16731
OG0009006	SCHMD21091, SCHMD03861, SCHMD22329, SCHMD18602, SCHMD12810, SCHMD08279, SCHMD04242, SCHMD20585, SCHMD18033, SCHMD12809, SCHMD16269, SCHMD09450, SCHMD00592, SCHMD19881, SCHMD09159, SCHMD03379, SCHMD07300, SCHMD09448, SCHMD05350, SCHMD04662	CAEEL00969
OG0009010	SCHMD02198	CAEEL13169, CAEEL19288, CAEEL19287, CAEEL19431, CAEEL19019
OG0009067	SCHMD10912, SCHMD09596	CAEEL08173
OG0009078	SCHMD03858	CAEEL01659
OG0009115	SCHMD04961, SCHMD24724	CAEEL09619
OG0009127	SCHMD13602	CAEEL10881
OG0009158	SCHMD22115, SCHMD14429	CAEEL08633
OG0009176	SCHMD01852	CAEEL01801
OG0009196	SCHMD17104, SCHMD11345	CAEEL09706
OG0009197	SCHMD27935	CAEEL00229, CAEEL04099, CAEEL18339
OG0009203	SCHMD14775	CAEEL10490
OG0009225	SCHMD06569, SCHMD09095	CAEEL15487
OG0009297	SCHMD29664	CAEEL03167
