Orthogroup	SCHMD	AENJA_ok
OG0007054	SCHMD03628	AENJA_19911
OG0007055	SCHMD11222	AENJA_17474
OG0007057	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575	AENJA_17685
OG0007061	SCHMD27956	AENJA_18086
OG0007062	SCHMD05231	AENJA_18177
OG0007063	SCHMD04487	AENJA_18189
OG0007064	SCHMD12728	AENJA_18220
OG0007065	SCHMD08144	AENJA_18236
OG0007066	SCHMD15229, SCHMD16841	AENJA_18310
OG0007068	SCHMD10943	AENJA_18386
OG0007070	SCHMD08393	AENJA_18751
OG0007071	SCHMD18666	AENJA_18814
OG0007073	SCHMD06841	AENJA_18861
OG0007077	SCHMD03291, SCHMD23670	AENJA_19554
OG0007078	SCHMD12751, SCHMD12753	AENJA_19777
OG0007084	SCHMD10181	AENJA_20378
OG0007088	SCHMD06881	AENJA_20551
OG0007089	SCHMD15126	AENJA_20594
OG0007090	SCHMD24995	AENJA_20659
OG0007091	SCHMD00684	AENJA_23355, AENJA_20692
OG0007092	SCHMD04952	AENJA_20784
OG0007093	SCHMD00633	AENJA_20890
OG0007095	SCHMD28386	AENJA_21007
OG0007096	SCHMD14480	AENJA_21049
OG0007097	SCHMD00498	AENJA_21089
OG0007098	SCHMD12814	AENJA_21303
OG0007102	SCHMD00303	AENJA_21655, AENJA_26402
OG0007104	SCHMD14802	AENJA_21723
OG0007105	SCHMD08588	AENJA_21751
OG0007106	SCHMD14679	AENJA_21772
OG0007107	SCHMD10627	AENJA_21819
OG0007108	SCHMD03383	AENJA_21851
OG0007112	SCHMD09113	AENJA_22684
OG0007113	SCHMD27023, SCHMD20834	AENJA_22726
OG0007114	SCHMD05373	AENJA_22816
OG0007118	SCHMD01480	AENJA_23161
OG0007119	SCHMD02099	AENJA_23375
OG0007122	SCHMD04636	AENJA_23581
OG0007124	SCHMD20734	AENJA_23735
OG0007125	SCHMD04115	AENJA_23965
OG0007128	SCHMD15975	AENJA_24308
OG0007130	SCHMD02010	AENJA_24363
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	AENJA_24825
OG0007135	SCHMD14628	AENJA_25007
OG0007136	SCHMD04055	AENJA_25014
OG0007137	SCHMD09300	AENJA_25069
OG0007139	SCHMD08033	AENJA_25183
OG0007140	SCHMD14726, SCHMD14725	AENJA_25250
OG0007143	SCHMD11402, SCHMD13435	AENJA_25363
OG0007144	SCHMD09084, SCHMD13536	AENJA_25491
OG0007145	SCHMD07094	AENJA_25560
OG0007149	SCHMD11054, SCHMD14232, SCHMD18987	AENJA_25859
OG0007151	SCHMD20465, SCHMD17498	AENJA_26211
OG0007152	SCHMD23531	AENJA_26373
OG0007154	SCHMD03260	AENJA_26509
OG0007248	SCHMD14029	AENJA_00004
OG0007249	SCHMD09627	AENJA_00124
OG0007252	SCHMD26416, SCHMD26417	AENJA_00397
OG0007254	SCHMD29104	AENJA_00931
OG0007255	SCHMD08512, SCHMD09706	AENJA_00979
OG0007258	SCHMD01759	AENJA_01436, AENJA_11453
OG0007264	SCHMD06288	AENJA_02217
OG0007266	SCHMD05229	AENJA_08462, AENJA_02257
OG0007267	SCHMD15621	AENJA_02284
OG0007269	SCHMD04821	AENJA_02569
OG0007270	SCHMD29771, SCHMD26891	AENJA_02688, AENJA_06355
OG0007271	SCHMD08508	AENJA_02740
OG0007274	SCHMD10184	AENJA_02816
OG0007276	SCHMD01128	AENJA_02931
OG0007279	SCHMD14169, SCHMD22097	AENJA_03339
OG0007280	SCHMD26191	AENJA_03407
OG0007282	SCHMD08071	AENJA_03431
OG0007288	SCHMD11562	AENJA_03747
OG0007291	SCHMD01954	AENJA_03983
OG0007297	SCHMD08767	AENJA_04494
OG0007300	SCHMD08715, SCHMD12954	AENJA_04647
OG0007301	SCHMD04999	AENJA_04686
OG0007304	SCHMD06782	AENJA_05122
OG0007305	SCHMD00236	AENJA_05241
OG0007306	SCHMD03194	AENJA_05277
OG0007307	SCHMD24523	AENJA_05325
OG0007310	SCHMD07754	AENJA_19852
OG0007314	SCHMD20349, SCHMD17621	AENJA_06139
OG0007317	SCHMD05271	AENJA_06549
OG0007318	SCHMD14311	AENJA_06588
OG0007319	SCHMD07451	AENJA_06656
OG0007320	SCHMD04201, SCHMD04200	AENJA_06780
OG0007321	SCHMD14656	AENJA_06818
OG0007323	SCHMD28323	AENJA_06960
OG0007325	SCHMD13424	AENJA_07023
OG0007326	SCHMD26648, SCHMD13997	AENJA_07134
OG0007327	SCHMD03183	AENJA_07205
OG0007328	SCHMD07822	AENJA_07462
OG0007330	SCHMD01349	AENJA_07724
OG0007332	SCHMD29643	AENJA_07980
OG0007333	SCHMD02278	AENJA_08327
OG0007334	SCHMD01190	AENJA_08344, AENJA_10683
OG0007335	SCHMD00787	AENJA_08730
OG0007337	SCHMD25665, SCHMD21266, SCHMD23177	AENJA_08756
OG0007339	SCHMD14813, SCHMD09117	AENJA_08839
OG0007341	SCHMD01365	AENJA_08963
OG0007342	SCHMD12266	AENJA_09009
OG0007343	SCHMD12161	AENJA_09011
OG0007344	SCHMD17019, SCHMD17020	AENJA_09089
OG0007347	SCHMD06807	AENJA_09485
OG0007349	SCHMD22105	AENJA_09661
OG0007353	SCHMD22439	AENJA_10075
OG0007354	SCHMD09176	AENJA_10138
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	AENJA_10363
OG0007357	SCHMD05385	AENJA_10365
OG0007358	SCHMD10648	AENJA_10512
OG0007359	SCHMD04894	AENJA_10652
OG0007360	SCHMD01042	AENJA_10766
OG0007361	SCHMD02642	AENJA_10793
OG0007363	SCHMD02234	AENJA_10957
OG0007367	SCHMD09749	AENJA_11272
OG0007372	SCHMD02515	AENJA_11631
OG0007373	SCHMD11208, SCHMD11207	AENJA_11675
OG0007380	SCHMD16057	AENJA_12373
OG0007382	SCHMD06011	AENJA_12498
OG0007385	SCHMD04159	AENJA_12739
OG0007386	SCHMD00784	AENJA_12898
OG0007387	SCHMD01904, SCHMD01903	AENJA_12902
OG0007389	SCHMD07528	AENJA_13187
OG0007391	SCHMD01653	AENJA_13207
OG0007393	SCHMD29705	AENJA_13334
OG0007395	SCHMD09491	AENJA_13363
OG0007396	SCHMD01151	AENJA_13626
OG0007397	SCHMD03095	AENJA_13692
OG0007399	SCHMD13118	AENJA_14225
OG0007401	SCHMD06026	AENJA_14395
OG0007402	SCHMD10585, SCHMD06444	AENJA_14648
OG0007405	SCHMD18973, SCHMD27327	AENJA_15366
OG0007407	SCHMD08282	AENJA_15377
OG0007408	SCHMD03954	AENJA_15439
OG0007412	SCHMD14910, SCHMD20394	AENJA_15771
OG0007414	SCHMD03104, SCHMD03103	AENJA_16065
OG0007415	SCHMD29702, SCHMD13340	AENJA_16254
OG0007417	SCHMD04581	AENJA_16596
OG0007419	SCHMD12003, SCHMD14523	AENJA_16935
OG0007421	SCHMD09236	AENJA_17319
OG0007422	SCHMD15449	AENJA_17772
OG0007425	SCHMD18256	AENJA_17864
OG0007429	SCHMD03140	AENJA_19005
OG0007431	SCHMD02074	AENJA_19346
OG0007432	SCHMD13608	AENJA_19403, AENJA_19402
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	AENJA_19687
OG0007437	SCHMD26347	AENJA_19860
OG0007439	SCHMD01098	AENJA_20396
OG0007442	SCHMD10535	AENJA_20655
OG0007445	SCHMD10725	AENJA_20821
OG0007446	SCHMD06891	AENJA_20884
OG0007447	SCHMD07199	AENJA_20921
OG0007452	SCHMD06690	AENJA_21651
OG0007453	SCHMD22069	AENJA_21726
OG0007454	SCHMD02249	AENJA_21740
OG0007455	SCHMD17462	AENJA_21828
OG0007456	SCHMD11658	AENJA_21979
OG0007457	SCHMD13308, SCHMD05942, SCHMD22483	AENJA_22032
OG0007458	SCHMD11828	AENJA_22067
OG0007459	SCHMD04395	AENJA_22258
OG0007460	SCHMD07322	AENJA_22264
OG0007463	SCHMD17150, SCHMD29377	AENJA_22661
OG0007464	SCHMD03973	AENJA_22697
OG0007465	SCHMD06095	AENJA_22699
OG0007470	SCHMD04262, SCHMD05817	AENJA_23296
OG0007471	SCHMD29391	AENJA_23384
OG0007472	SCHMD07414	AENJA_23719
OG0007473	SCHMD18788, SCHMD20111	AENJA_23755
OG0007476	SCHMD29552, SCHMD06042	AENJA_24225
OG0007478	SCHMD08638, SCHMD14462	AENJA_24685
OG0007481	SCHMD00234	AENJA_24944
OG0007482	SCHMD16972, SCHMD28646	AENJA_25120
OG0007483	SCHMD23530	AENJA_25192
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	AENJA_26049
OG0007489	SCHMD27800, SCHMD17535	AENJA_26107
OG0007490	SCHMD25654	AENJA_26187
OG0007491	SCHMD17539, SCHMD13726	AENJA_26237
OG0007492	SCHMD00216, SCHMD10758, SCHMD00215	AENJA_26511
OG0007494	SCHMD02157, SCHMD22482	AENJA_26703
OG0007495	SCHMD07307, SCHMD18914	AENJA_26715
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	AENJA_26719
OG0007498	SCHMD13903	AENJA_26807
OG0007583	SCHMD28711	AENJA_00226
OG0007584	SCHMD10868	AENJA_25290, AENJA_00242
OG0007586	SCHMD00208	AENJA_00380
OG0007588	SCHMD05957	AENJA_00505
OG0007591	SCHMD19104	AENJA_01019
OG0007595	SCHMD14709	AENJA_01322
OG0007597	SCHMD00061	AENJA_01698
OG0007601	SCHMD28220	AENJA_02054
OG0007602	SCHMD03764	AENJA_02165
OG0007603	SCHMD02707	AENJA_02214
OG0007607	SCHMD25251	AENJA_02368
OG0007609	SCHMD08824	AENJA_02689
OG0007610	SCHMD02076, SCHMD12764	AENJA_02817
OG0007611	SCHMD04251	AENJA_03132
OG0007612	SCHMD10036	AENJA_03149
OG0007613	SCHMD05026	AENJA_03179
OG0007615	SCHMD10027	AENJA_03386
OG0007619	SCHMD02768	AENJA_03762
OG0007621	SCHMD00066	AENJA_03833
OG0007624	SCHMD15354	AENJA_04295
OG0007626	SCHMD05939	AENJA_04777
OG0007628	SCHMD01246	AENJA_04962
OG0007629	SCHMD24454, SCHMD08697	AENJA_05160
OG0007630	SCHMD22064	AENJA_05194
OG0007633	SCHMD19695	AENJA_05570
OG0007634	SCHMD06239	AENJA_05650
OG0007639	SCHMD12611	AENJA_06285
OG0007643	SCHMD18394	AENJA_07280
OG0007645	SCHMD00727	AENJA_07676
OG0007646	SCHMD05492	AENJA_07683
OG0007654	SCHMD14761	AENJA_08743
OG0007656	SCHMD00482	AENJA_08929
OG0007657	SCHMD16543	AENJA_09241
OG0007659	SCHMD19564, SCHMD12893	AENJA_09749
OG0007663	SCHMD11554	AENJA_10256
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	AENJA_10276
OG0007666	SCHMD11299	AENJA_10298
OG0007667	SCHMD25937	AENJA_10341
OG0007673	SCHMD08768	AENJA_10620
OG0007675	SCHMD06327, SCHMD12514	AENJA_10692
OG0007676	SCHMD08823	AENJA_10773
OG0007679	SCHMD13638	AENJA_11083
OG0007683	SCHMD04573	AENJA_11263, AENJA_13110
OG0007684	SCHMD00102	AENJA_11323
OG0007687	SCHMD06419, SCHMD07587	AENJA_11514
OG0007690	SCHMD21197	AENJA_11693
OG0007691	SCHMD07299	AENJA_11787
OG0007698	SCHMD08531	AENJA_13006
OG0007699	SCHMD16879, SCHMD00085	AENJA_13050
OG0007700	SCHMD08842, SCHMD08841	AENJA_13417
OG0007701	SCHMD12704, SCHMD12705	AENJA_13421
OG0007702	SCHMD00819	AENJA_13485
OG0007705	SCHMD04986, SCHMD23899	AENJA_13836
OG0007706	SCHMD05614	AENJA_13921
OG0007709	SCHMD11596, SCHMD01220	AENJA_14142
OG0007712	SCHMD04858	AENJA_14241
OG0007713	SCHMD16511	AENJA_14256
OG0007715	SCHMD08793	AENJA_14420
OG0007717	SCHMD10647, SCHMD13736	AENJA_14512
OG0007718	SCHMD12974, SCHMD12975, SCHMD21231	AENJA_14607
OG0007722	SCHMD06810	AENJA_15592
OG0007723	SCHMD01195	AENJA_15656
OG0007727	SCHMD02748	AENJA_15914
OG0007730	SCHMD24036, SCHMD25867, SCHMD18191	AENJA_16479
OG0007732	SCHMD21069, SCHMD19292	AENJA_16743
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	AENJA_16976
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	AENJA_17384
OG0007736	SCHMD03835	AENJA_17393
OG0007738	SCHMD09563	AENJA_17519
OG0007739	SCHMD24121	AENJA_17580
OG0007743	SCHMD00951	AENJA_18237
OG0007744	SCHMD01094	AENJA_18288
OG0007748	SCHMD06083	AENJA_18894
OG0007751	SCHMD08536	AENJA_19310
OG0007752	SCHMD00218	AENJA_19359
OG0007754	SCHMD22646	AENJA_19398
OG0007759	SCHMD15154, SCHMD24999	AENJA_20025
OG0007761	SCHMD07223	AENJA_20064
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	AENJA_20330
OG0007764	SCHMD02517	AENJA_20732
OG0007767	SCHMD08815	AENJA_21313
OG0007771	SCHMD10247	AENJA_21609
OG0007772	SCHMD02978	AENJA_21724
OG0007773	SCHMD09375	AENJA_21739
OG0007774	SCHMD04593	AENJA_21779
OG0007775	SCHMD09982	AENJA_21848, AENJA_21916
OG0007779	SCHMD01229	AENJA_22377
OG0007781	SCHMD03245	AENJA_22495
OG0007782	SCHMD03677	AENJA_22500
OG0007783	SCHMD07210	AENJA_22584, AENJA_22587
OG0007785	SCHMD00785	AENJA_26087
OG0007786	SCHMD23945	AENJA_22814
OG0007787	SCHMD06132, SCHMD05625	AENJA_22832
OG0007791	SCHMD06525	AENJA_23000
OG0007794	SCHMD29276	AENJA_23230
OG0007801	SCHMD00120	AENJA_24750
OG0007803	SCHMD04261	AENJA_24900
OG0007804	SCHMD06254	AENJA_24903
OG0007805	SCHMD20517	AENJA_25156
OG0007810	SCHMD02712	AENJA_25829
OG0007811	SCHMD17086, SCHMD14179	AENJA_26163
OG0007812	SCHMD28383, SCHMD23641	AENJA_26416
OG0007813	SCHMD00295	AENJA_26599
OG0007814	SCHMD09526	AENJA_26751
OG0007815	SCHMD25078	AENJA_26766
OG0007911	SCHMD03629	AENJA_00247
OG0007913	SCHMD28174, SCHMD12506	AENJA_00323, AENJA_00322
OG0007915	SCHMD17976	AENJA_00437
OG0007916	SCHMD05238	AENJA_00507
OG0007918	SCHMD04862	AENJA_00566
OG0007921	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585	AENJA_00713
OG0007927	SCHMD01984, SCHMD20671	AENJA_01207
OG0007930	SCHMD23207	AENJA_01654, AENJA_05381
OG0007932	SCHMD05433	AENJA_01753
OG0007933	SCHMD19133, SCHMD21326	AENJA_02051
OG0007936	SCHMD13242	AENJA_02595
OG0007942	SCHMD17044, SCHMD16825	AENJA_03272
OG0007943	SCHMD05794	AENJA_03467
OG0007946	SCHMD25558, SCHMD29148, SCHMD27336	AENJA_03832
OG0007947	SCHMD01811	AENJA_04228
OG0007952	SCHMD11422	AENJA_04832
OG0007953	SCHMD10365	AENJA_04939
OG0007954	SCHMD15647, SCHMD24498, SCHMD16817	AENJA_05279
OG0007956	SCHMD08518	AENJA_05510
OG0007957	SCHMD06225	AENJA_05563
OG0007958	SCHMD06124	AENJA_05678
OG0007962	SCHMD28715	AENJA_06266
OG0007964	SCHMD18740	AENJA_06717
OG0007966	SCHMD18759	AENJA_07217
OG0007969	SCHMD22362	AENJA_23140, AENJA_07425
OG0007970	SCHMD06415	AENJA_07816
OG0007971	SCHMD18597, SCHMD10408	AENJA_07915
OG0007972	SCHMD14212	AENJA_08033
OG0007976	SCHMD12628	AENJA_08860
OG0007978	SCHMD06883	AENJA_09030
OG0007979	SCHMD19003	AENJA_09318
OG0007980	SCHMD14044, SCHMD16945	AENJA_09355
OG0007991	SCHMD23963	AENJA_10934
OG0007994	SCHMD14773	AENJA_11379
OG0007996	SCHMD12658	AENJA_11555
OG0007999	SCHMD04760	AENJA_12234
OG0008000	SCHMD06527	AENJA_12523
OG0008002	SCHMD21980	AENJA_12792
OG0008003	SCHMD11976	AENJA_13113
OG0008004	SCHMD12085	AENJA_13236
OG0008005	SCHMD17669, SCHMD20609	AENJA_13251
OG0008008	SCHMD10303	AENJA_13549
OG0008014	SCHMD18323	AENJA_13875
OG0008016	SCHMD00413	AENJA_14093, AENJA_22562
OG0008022	SCHMD11581, SCHMD19781	AENJA_14929
OG0008025	SCHMD07224	AENJA_15451
OG0008029	SCHMD05048	AENJA_15949
OG0008030	SCHMD06361	AENJA_16003
OG0008031	SCHMD07106	AENJA_16038
OG0008036	SCHMD03105	AENJA_16682
OG0008037	SCHMD06243	AENJA_16697
OG0008038	SCHMD19808	AENJA_16974
OG0008040	SCHMD02680, SCHMD17248	AENJA_17581
OG0008041	SCHMD24202, SCHMD08618	AENJA_18132
OG0008045	SCHMD01227	AENJA_19218
OG0008047	SCHMD02903	AENJA_19880
OG0008048	SCHMD07498	AENJA_20241
OG0008050	SCHMD06152	AENJA_20740
OG0008051	SCHMD23274, SCHMD15079	AENJA_20858
OG0008054	SCHMD17851	AENJA_21562
OG0008056	SCHMD07503	AENJA_21612
OG0008057	SCHMD03924	AENJA_21692
OG0008059	SCHMD24524	AENJA_21844
OG0008064	SCHMD26279, SCHMD28375	AENJA_22298
OG0008069	SCHMD01844	AENJA_23295
OG0008070	SCHMD03415	AENJA_23324
OG0008073	SCHMD12143	AENJA_23533
OG0008074	SCHMD11074, SCHMD06066	AENJA_23838
OG0008078	SCHMD07891	AENJA_24980
OG0008079	SCHMD20114	AENJA_25100
OG0008081	SCHMD03406	AENJA_25170
OG0008083	SCHMD06583	AENJA_25219
OG0008085	SCHMD09017	AENJA_25493
OG0008091	SCHMD06256	AENJA_26699
OG0008199	SCHMD19008	AENJA_01001
OG0008200	SCHMD23028	AENJA_01010, AENJA_14827, AENJA_24557, AENJA_08255
OG0008201	SCHMD02565	AENJA_01208
OG0008203	SCHMD02500	AENJA_01357
OG0008204	SCHMD15894	AENJA_01376
OG0008205	SCHMD00909	AENJA_01532
OG0008208	SCHMD04911	AENJA_01852
OG0008211	SCHMD11666	AENJA_01948
OG0008212	SCHMD05860	AENJA_02202, AENJA_17139
OG0008214	SCHMD04130	AENJA_02373
OG0008215	SCHMD05834	AENJA_02474
OG0008216	SCHMD25991, SCHMD19838	AENJA_02643
OG0008220	SCHMD04569	AENJA_03211
OG0008224	SCHMD03864	AENJA_03538
OG0008225	SCHMD01718	AENJA_03573
OG0008235	SCHMD07839	AENJA_05077
OG0008238	SCHMD10302	AENJA_05620
OG0008241	SCHMD24646, SCHMD22486	AENJA_05722
OG0008245	SCHMD03524	AENJA_05910
OG0008246	SCHMD09146, SCHMD06332	AENJA_06048
OG0008249	SCHMD19574	AENJA_06670
OG0008259	SCHMD23077	AENJA_08568
OG0008262	SCHMD06201	AENJA_08652
OG0008264	SCHMD01840	AENJA_08758
OG0008268	SCHMD13577	AENJA_09330
OG0008269	SCHMD14580	AENJA_09331
OG0008271	SCHMD01219	AENJA_09398
OG0008275	SCHMD02126	AENJA_09593
OG0008281	SCHMD05027	AENJA_10162
OG0008283	SCHMD05016	AENJA_10286
OG0008286	SCHMD05658	AENJA_10651
OG0008294	SCHMD12151	AENJA_11713
OG0008295	SCHMD09987	AENJA_16657, AENJA_11908
OG0008296	SCHMD23760, SCHMD23561	AENJA_11913
OG0008300	SCHMD08547	AENJA_12144
OG0008302	SCHMD13698	AENJA_13275, AENJA_25201, AENJA_12478
OG0008303	SCHMD06531, SCHMD06532	AENJA_12536
OG0008304	SCHMD07113	AENJA_12570
OG0008318	SCHMD10002	AENJA_14785
OG0008324	SCHMD07992	AENJA_15588
OG0008327	SCHMD12357	AENJA_15788
OG0008329	SCHMD14573, SCHMD14574, SCHMD01432	AENJA_16020
OG0008330	SCHMD15310	AENJA_16127
OG0008335	SCHMD12743	AENJA_17118
OG0008341	SCHMD06774	AENJA_18514
OG0008347	SCHMD21329, SCHMD12927	AENJA_18947
OG0008348	SCHMD08325	AENJA_19233
OG0008353	SCHMD20072	AENJA_19936
OG0008355	SCHMD14137	AENJA_20829
OG0008363	SCHMD07091	AENJA_22641
OG0008366	SCHMD19437	AENJA_23409
OG0008369	SCHMD11496, SCHMD16293	AENJA_24036
OG0008378	SCHMD15522, SCHMD18749	AENJA_25875
OG0008381	SCHMD25812, SCHMD08479	AENJA_26202
OG0008383	SCHMD08350	AENJA_26281
OG0008387	SCHMD17311	AENJA_26702
OG0008388	SCHMD17716	AENJA_26785
OG0008507	SCHMD19330	AENJA_00318
OG0008516	SCHMD16129	AENJA_01225
OG0008524	SCHMD13695, SCHMD25478	AENJA_03437
OG0008526	SCHMD17941, SCHMD24409	AENJA_03570
OG0008538	SCHMD28015, SCHMD06259	AENJA_05378, AENJA_19445
OG0008540	SCHMD02327	AENJA_05568
OG0008544	SCHMD05484	AENJA_06389
OG0008545	SCHMD26323	AENJA_06390
OG0008547	SCHMD19977	AENJA_06697
OG0008549	SCHMD09477	AENJA_25235
OG0008552	SCHMD17431	AENJA_07719
OG0008557	SCHMD27510, SCHMD18138	AENJA_08760
OG0008560	SCHMD10443, SCHMD24613, SCHMD05155	AENJA_09842
OG0008563	SCHMD02550	AENJA_10384
OG0008578	SCHMD08082	AENJA_12374
OG0008591	SCHMD01982	AENJA_14308
OG0008592	SCHMD21494	AENJA_14483
OG0008594	SCHMD18024	AENJA_14696
OG0008597	SCHMD01608	AENJA_15095
OG0008601	SCHMD29284, SCHMD21138, SCHMD24337	AENJA_16193
OG0008606	SCHMD09991	AENJA_16811
OG0008607	SCHMD01977	AENJA_16928
OG0008613	SCHMD26366	AENJA_18131
OG0008616	SCHMD10573	AENJA_18680, AENJA_18679
OG0008620	SCHMD03945	AENJA_19257
OG0008629	SCHMD07406	AENJA_20932
OG0008633	SCHMD15809	AENJA_22194
OG0008634	SCHMD07070	AENJA_22521
OG0008635	SCHMD21284	AENJA_22620
OG0008637	SCHMD27615, SCHMD20972	AENJA_23399
OG0008639	SCHMD06381	AENJA_23500
OG0008641	SCHMD18073	AENJA_23577
OG0008642	SCHMD20760	AENJA_24043
OG0008644	SCHMD25942, SCHMD07785	AENJA_24833
OG0008646	SCHMD14922	AENJA_26201
OG0008753	SCHMD08078	AENJA_00095
OG0008760	SCHMD15549	AENJA_01013
OG0008762	SCHMD10840	AENJA_01196
OG0008770	SCHMD21468	AENJA_02618
OG0008772	SCHMD13781	AENJA_02760
OG0008773	SCHMD10246	AENJA_02765
OG0008778	SCHMD08083	AENJA_02933
OG0008781	SCHMD02983	AENJA_03283
OG0008789	SCHMD02275	AENJA_05021, AENJA_09108
OG0008793	SCHMD12912	AENJA_05592, AENJA_06942
OG0008794	SCHMD07174	AENJA_05734
OG0008797	SCHMD22432	AENJA_06113
OG0008806	SCHMD16582, SCHMD26199	AENJA_07194
OG0008808	SCHMD25440	AENJA_13429, AENJA_07648
OG0008810	SCHMD09581	AENJA_08241
OG0008811	SCHMD19518	AENJA_08631
OG0008822	SCHMD12902	AENJA_11337
OG0008824	SCHMD07471	AENJA_11564
OG0008828	SCHMD05593	AENJA_12062
OG0008831	SCHMD06242	AENJA_12451
OG0008832	SCHMD13665	AENJA_12665
OG0008833	SCHMD05260	AENJA_12892
OG0008834	SCHMD00573	AENJA_12899, AENJA_17601
OG0008835	SCHMD07136	AENJA_12987
OG0008836	SCHMD17978	AENJA_12998
OG0008837	SCHMD09041	AENJA_13420
OG0008847	SCHMD08180, SCHMD08182	AENJA_15154
OG0008848	SCHMD15793, SCHMD13018	AENJA_15357
OG0008851	SCHMD03782	AENJA_18696, AENJA_16522
OG0008858	SCHMD10028	AENJA_17385
OG0008868	SCHMD02558	AENJA_19679
OG0008872	SCHMD07607	AENJA_20547
OG0008892	SCHMD28644, SCHMD20329	AENJA_24831
OG0008896	SCHMD19136	AENJA_26177
OG0008900	SCHMD04043	AENJA_26512
OG0009048	SCHMD29737, SCHMD28959	AENJA_01448
OG0009055	SCHMD03089	AENJA_02462
OG0009058	SCHMD27751, SCHMD17803, SCHMD17773	AENJA_09427, AENJA_02906
OG0009067	SCHMD10912, SCHMD09596	AENJA_05140
OG0009078	SCHMD03858	AENJA_07563
OG0009082	SCHMD09430	AENJA_07881
OG0009089	SCHMD05973	AENJA_09820, AENJA_18387
OG0009097	SCHMD08956	AENJA_11929
OG0009104	SCHMD29841	AENJA_14011
OG0009105	SCHMD29027	AENJA_14046
OG0009106	SCHMD05883	AENJA_20447, AENJA_14381
OG0009109	SCHMD21746	AENJA_14962
OG0009111	SCHMD19220	AENJA_15766
OG0009115	SCHMD04961, SCHMD24724	AENJA_17120
OG0009119	SCHMD10818	AENJA_18343
OG0009127	SCHMD13602	AENJA_19007
OG0009130	SCHMD18876, SCHMD03630	AENJA_19478
OG0009135	SCHMD06725	AENJA_21311
OG0009137	SCHMD04329	AENJA_22318
OG0009145	SCHMD10149	AENJA_23888
OG0009148	SCHMD19404, SCHMD21450	AENJA_25034
OG0009297	SCHMD29664	AENJA_00973
OG0009298	SCHMD15305, SCHMD26717	AENJA_01066
OG0009301	SCHMD01948	AENJA_01604
OG0009310	SCHMD26041	AENJA_03494
OG0009312	SCHMD09261	AENJA_03660
OG0009313	SCHMD20612	AENJA_03879
OG0009323	SCHMD03657, SCHMD01427	AENJA_06137
OG0009327	SCHMD04221	AENJA_06795
OG0009344	SCHMD21844	AENJA_10588
OG0009345	SCHMD08673	AENJA_11108
OG0009349	SCHMD02982	AENJA_11980
OG0009353	SCHMD06304	AENJA_13532
OG0009354	SCHMD17497, SCHMD28856	AENJA_13623, AENJA_13624
OG0009357	SCHMD02555	AENJA_14709
OG0009359	SCHMD26564	AENJA_15218, AENJA_19386
OG0009364	SCHMD06560, SCHMD04703	AENJA_16037
OG0009369	SCHMD07238	AENJA_16973
OG0009382	SCHMD06902	AENJA_20045
OG0009385	SCHMD04877	AENJA_20219
OG0009387	SCHMD29647, SCHMD29762	AENJA_20628
OG0009390	SCHMD09711, SCHMD01168	AENJA_20869
OG0009396	SCHMD29213, SCHMD13437	AENJA_21986
OG0009400	SCHMD06073	AENJA_23053
OG0009403	SCHMD18780	AENJA_24541
OG0009405	SCHMD10463	AENJA_24702
OG0009409	SCHMD14065	AENJA_25819
OG0009413	SCHMD25631	AENJA_26737
OG0009551	SCHMD23920	AENJA_00960
OG0009559	SCHMD14139	AENJA_02052, AENJA_19751, AENJA_18763, AENJA_25632, AENJA_22097, AENJA_02055, AENJA_18610, AENJA_10175, AENJA_11114, AENJA_11122, AENJA_05410, AENJA_06573, AENJA_25637, AENJA_14798, AENJA_20000
OG0009563	SCHMD05017	AENJA_03338, AENJA_10296
OG0009577	SCHMD05317	AENJA_16092
OG0009579	SCHMD23565	AENJA_05830
OG0009579	SCHMD03414	AENJA_26275
OG0009591	SCHMD27085, SCHMD23257	AENJA_09048, AENJA_12842
OG0009596	SCHMD09195	AENJA_09719
OG0009601	SCHMD19448	AENJA_10725
OG0009611	SCHMD22551	AENJA_13660
OG0009612	SCHMD15711	AENJA_13823
OG0009617	SCHMD06650	AENJA_14949
OG0009618	SCHMD21917	AENJA_15295
OG0009633	SCHMD06821	AENJA_20212
OG0009641	SCHMD15124	AENJA_21748
OG0009646	SCHMD05225	AENJA_22893
OG0009649	SCHMD29215	AENJA_23554
OG0009653	SCHMD01708	AENJA_24320
OG0009654	SCHMD11529, SCHMD10542	AENJA_24871
OG0009656	SCHMD20650	AENJA_25678
OG0009856	SCHMD12784	AENJA_03057
OG0009873	SCHMD05559	AENJA_06465
OG0009883	SCHMD07554	AENJA_09660
OG0009890	SCHMD17267, SCHMD15237	AENJA_13003
