Orthogroup	SCHMD	BRAFL
OG0006891	SCHMD16311	bflo_20531
OG0006892	SCHMD06736, SCHMD03941	bflo_19210
OG0006894	SCHMD08244	bflo_23771
OG0006895	SCHMD25533, SCHMD25532	bflo_03293
OG0006897	SCHMD14554	bflo_06445
OG0006900	SCHMD12706, SCHMD20696, SCHMD15238	bflo_17774
OG0006901	SCHMD00150	bflo_19215
OG0006902	SCHMD09576	bflo_16739
OG0006909	SCHMD08896, SCHMD03475	bflo_11161
OG0006914	SCHMD02005	bflo_06676
OG0006915	SCHMD17740	bflo_12701, bflo_24776
OG0006917	SCHMD15444, SCHMD23496	bflo_24966
OG0006918	SCHMD02128	bflo_06388
OG0006919	SCHMD04163	bflo_10781
OG0006920	SCHMD07640	bflo_18393
OG0006921	SCHMD00179	bflo_14801
OG0006924	SCHMD07270	bflo_14841
OG0006926	SCHMD18025, SCHMD24077	bflo_01326
OG0006927	SCHMD05483	bflo_25864
OG0006931	SCHMD09823	bflo_03880
OG0006934	SCHMD02940	bflo_22320
OG0006937	SCHMD07394	bflo_06019
OG0006938	SCHMD13105	bflo_11763
OG0006939	SCHMD19736, SCHMD17847	bflo_05623
OG0006942	SCHMD05106	bflo_16437
OG0006945	SCHMD20350, SCHMD21540	bflo_18670
OG0006946	SCHMD03034	bflo_16430
OG0006948	SCHMD10039	bflo_23320
OG0006949	SCHMD04433	bflo_08640
OG0006951	SCHMD04285	bflo_02466
OG0006952	SCHMD00571	bflo_12669
OG0006954	SCHMD05444	bflo_17503
OG0006955	SCHMD01359	bflo_10967
OG0006956	SCHMD03205	bflo_09317
OG0006957	SCHMD21016, SCHMD16664	bflo_08841
OG0006958	SCHMD10483	bflo_15840, bflo_15252, bflo_15171
OG0006960	SCHMD15792, SCHMD13924	bflo_06033
OG0006962	SCHMD02602	bflo_19179
OG0006964	SCHMD05582, SCHMD05580	bflo_18137
OG0006965	SCHMD16583, SCHMD28209	bflo_07273
OG0006966	SCHMD17179	bflo_21938
OG0006967	SCHMD06876	bflo_23381
OG0006968	SCHMD05918	bflo_12636
OG0006973	SCHMD01554	bflo_17571
OG0006975	SCHMD29017	bflo_18089
OG0006977	SCHMD21617, SCHMD19289	bflo_11476
OG0006979	SCHMD02713	bflo_08448
OG0006980	SCHMD03927	bflo_24447
OG0006984	SCHMD21798	bflo_09857
OG0006985	SCHMD00305	bflo_11656
OG0006987	SCHMD04010	bflo_15760
OG0006989	SCHMD08387	bflo_04780
OG0006990	SCHMD14019	bflo_07372
OG0006991	SCHMD09527	bflo_06043
OG0006993	SCHMD16078, SCHMD15851	bflo_22403
OG0006995	SCHMD08291	bflo_02848
OG0006996	SCHMD07655	bflo_10719
OG0006999	SCHMD09727, SCHMD09154	bflo_01138
OG0007001	SCHMD11191	bflo_03475
OG0007002	SCHMD00096	bflo_15746
OG0007003	SCHMD03229	bflo_13387
OG0007005	SCHMD03780	bflo_20341
OG0007009	SCHMD28218, SCHMD00500	bflo_07642
OG0007012	SCHMD16864	bflo_08408
OG0007013	SCHMD20292, SCHMD25075	bflo_22925
OG0007015	SCHMD09946	bflo_27330, bflo_20402
OG0007017	SCHMD24290, SCHMD13895	bflo_21913
OG0007020	SCHMD29169	bflo_10034
OG0007022	SCHMD06207	bflo_18552
OG0007023	SCHMD13414	bflo_11047
OG0007024	SCHMD18147	bflo_11367
OG0007025	SCHMD00852	bflo_14744
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	bflo_20536
OG0007028	SCHMD16323	bflo_01442
OG0007033	SCHMD17177, SCHMD07596	bflo_16162
OG0007037	SCHMD08275	bflo_18791
OG0007039	SCHMD24759	bflo_06475
OG0007040	SCHMD17930	bflo_15748
OG0007043	SCHMD05387	bflo_10682
OG0007046	SCHMD16357, SCHMD12630	bflo_17255
OG0007047	SCHMD10322	bflo_15778
OG0007049	SCHMD09136, SCHMD15529	bflo_24438
OG0007050	SCHMD12036	bflo_09428
OG0007053	SCHMD05149	bflo_24401
OG0007054	SCHMD03628	bflo_20473
OG0007055	SCHMD11222	bflo_21171
OG0007057	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575	bflo_09203
OG0007061	SCHMD27956	bflo_10696
OG0007062	SCHMD05231	bflo_24989
OG0007063	SCHMD04487	bflo_23792
OG0007064	SCHMD12730, SCHMD12728	bflo_14926
OG0007065	SCHMD08144	bflo_10221
OG0007066	SCHMD15229, SCHMD16841	bflo_21816
OG0007067	SCHMD09674	bflo_12779
OG0007068	SCHMD10943	bflo_07102
OG0007070	SCHMD08393	bflo_22328
OG0007073	SCHMD06841	bflo_24056
OG0007077	SCHMD03291, SCHMD23670	bflo_14982
OG0007084	SCHMD10179	bflo_12638
OG0007088	SCHMD06881	bflo_06292
OG0007089	SCHMD15126	bflo_02444
OG0007090	SCHMD24995	bflo_25747
OG0007091	SCHMD00684	bflo_05854
OG0007092	SCHMD04952	bflo_15232
OG0007093	SCHMD00633	bflo_10575
OG0007095	SCHMD28386	bflo_23010
OG0007096	SCHMD14480	bflo_12760
OG0007098	SCHMD12814	bflo_13800
OG0007102	SCHMD00303	bflo_14184
OG0007104	SCHMD14802	bflo_21832
OG0007105	SCHMD08588	bflo_21094
OG0007106	SCHMD14679	bflo_11280
OG0007107	SCHMD10627	bflo_23422
OG0007108	SCHMD03383	bflo_20348
OG0007109	SCHMD14017, SCHMD14016	bflo_04042
OG0007112	SCHMD09113	bflo_06337
OG0007113	SCHMD27023, SCHMD20834	bflo_11442
OG0007114	SCHMD05373	bflo_14043
OG0007118	SCHMD01480	bflo_17782
OG0007119	SCHMD02099	bflo_26455
OG0007122	SCHMD04636	bflo_24072
OG0007124	SCHMD20734	bflo_15170
OG0007125	SCHMD04115	bflo_14785
OG0007130	SCHMD02010	bflo_11677
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	bflo_02382
OG0007135	SCHMD14628	bflo_08465
OG0007136	SCHMD04055	bflo_06450
OG0007137	SCHMD09300	bflo_22784
OG0007139	SCHMD08033	bflo_05619
OG0007140	SCHMD14726, SCHMD14725	bflo_25840
OG0007143	SCHMD11402, SCHMD13435	bflo_01199
OG0007144	SCHMD09084, SCHMD13536	bflo_20069
OG0007145	SCHMD07094	bflo_05954, bflo_05366
OG0007148	SCHMD23637, SCHMD07923, SCHMD00889	bflo_12090
OG0007149	SCHMD27485	bflo_08673
OG0007149	SCHMD11054, SCHMD14232, SCHMD18987	bflo_17134
OG0007151	SCHMD20465, SCHMD17498	bflo_14436
OG0007152	SCHMD23531	bflo_08459, bflo_12446
OG0007154	SCHMD03260	bflo_11488
OG0007158	SCHMD27790, SCHMD22647	bflo_12648
OG0007159	SCHMD06458, SCHMD24141	bflo_17008, bflo_17009
OG0007163	SCHMD19963, SCHMD15559	bflo_05600
OG0007164	SCHMD21149	bflo_18316
OG0007165	SCHMD00948	bflo_08764
OG0007166	SCHMD23433, SCHMD23432	bflo_09971
OG0007170	SCHMD12398	bflo_02728
OG0007173	SCHMD27706, SCHMD26151	bflo_24164
OG0007174	SCHMD00679	bflo_13932
OG0007175	SCHMD13246, SCHMD11875	bflo_10755
OG0007176	SCHMD18255, SCHMD19246	bflo_11713
OG0007179	SCHMD02087	bflo_00319
OG0007181	SCHMD07932	bflo_12101
OG0007184	SCHMD06567	bflo_21975
OG0007186	SCHMD00266	bflo_15420
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	bflo_23124
OG0007190	SCHMD00716	bflo_07553
OG0007191	SCHMD11992	bflo_25319
OG0007192	SCHMD00342	bflo_19273
OG0007209	SCHMD02470	bflo_15890
OG0007248	SCHMD14029	bflo_12581
OG0007249	SCHMD25341, SCHMD09627	bflo_09901
OG0007252	SCHMD26416, SCHMD26417	bflo_07592
OG0007254	SCHMD29104	bflo_25142
OG0007255	SCHMD08512, SCHMD09706	bflo_18944
OG0007258	SCHMD01759	bflo_05313
OG0007264	SCHMD06288	bflo_13280
OG0007266	SCHMD05229	bflo_11544
OG0007267	SCHMD15621	bflo_25645
OG0007269	SCHMD04821	bflo_11589
OG0007270	SCHMD29771, SCHMD26891	bflo_14763
OG0007271	SCHMD08508	bflo_23418
OG0007274	SCHMD10184	bflo_16336
OG0007276	SCHMD01128	bflo_02810
OG0007279	SCHMD14169, SCHMD22097	bflo_20332
OG0007280	SCHMD26191	bflo_01423
OG0007282	SCHMD08071	bflo_20472
OG0007288	SCHMD11562	bflo_08435
OG0007289	SCHMD13675	bflo_22229
OG0007291	SCHMD01954	bflo_13121, bflo_27070
OG0007297	SCHMD08767	bflo_23790
OG0007300	SCHMD08715, SCHMD12954	bflo_19110
OG0007301	SCHMD04999	bflo_25038
OG0007304	SCHMD06782	bflo_24595
OG0007305	SCHMD00236	bflo_22443
OG0007306	SCHMD03194	bflo_17424
OG0007307	SCHMD24523	bflo_10777
OG0007310	SCHMD07754	bflo_19137
OG0007314	SCHMD20349, SCHMD17621	bflo_08559
OG0007317	SCHMD05271	bflo_06371
OG0007318	SCHMD14311	bflo_11011
OG0007319	SCHMD07451	bflo_09858
OG0007320	SCHMD04201, SCHMD04200	bflo_05418
OG0007321	SCHMD14656	bflo_21088
OG0007323	SCHMD28323	bflo_01172
OG0007325	SCHMD13424	bflo_13977
OG0007326	SCHMD26648, SCHMD13997	bflo_22978
OG0007327	SCHMD03183	bflo_21825
OG0007328	SCHMD07822	bflo_10144
OG0007330	SCHMD01349	bflo_14343
OG0007332	SCHMD29643	bflo_15283, bflo_00043
OG0007333	SCHMD02278	bflo_21322
OG0007334	SCHMD01190	bflo_08019
OG0007335	SCHMD00787	bflo_08747
OG0007337	SCHMD25665, SCHMD21266, SCHMD23177	bflo_14621
OG0007339	SCHMD14813, SCHMD09117	bflo_18665, bflo_27270
OG0007341	SCHMD01365	bflo_16524
OG0007342	SCHMD12266	bflo_18915
OG0007343	SCHMD12161	bflo_07918
OG0007347	SCHMD06807	bflo_02081
OG0007353	SCHMD22439	bflo_13799
OG0007354	SCHMD09176	bflo_00249
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	bflo_12334
OG0007357	SCHMD05385	bflo_22058
OG0007358	SCHMD10648	bflo_05818
OG0007359	SCHMD04894	bflo_12738
OG0007360	SCHMD01042	bflo_16171
OG0007361	SCHMD02642	bflo_06202
OG0007363	SCHMD02234	bflo_15450
OG0007367	SCHMD09749	bflo_25660
OG0007372	SCHMD02515	bflo_12199
OG0007373	SCHMD11208, SCHMD11207	bflo_21841
OG0007380	SCHMD16057	bflo_12695
OG0007382	SCHMD06011	bflo_12647
OG0007385	SCHMD04159	bflo_09851
OG0007386	SCHMD00784	bflo_06795
OG0007387	SCHMD01904, SCHMD01903	bflo_16313
OG0007389	SCHMD07528	bflo_15838
OG0007391	SCHMD01653	bflo_10127
OG0007393	SCHMD00157	bflo_19723
OG0007395	SCHMD09491	bflo_23165
OG0007396	SCHMD01151	bflo_12995
OG0007397	SCHMD03095	bflo_26218
OG0007399	SCHMD13118	bflo_24010
OG0007401	SCHMD06026	bflo_14612
OG0007402	SCHMD10585, SCHMD06444	bflo_23426
OG0007405	SCHMD18973, SCHMD27327	bflo_20962
OG0007407	SCHMD14070	bflo_08514
OG0007408	SCHMD03954	bflo_02032
OG0007412	SCHMD14910, SCHMD20394	bflo_17518
OG0007414	SCHMD03104, SCHMD03103	bflo_25464
OG0007415	SCHMD29702, SCHMD13340	bflo_02381
OG0007417	SCHMD04581	bflo_20677
OG0007419	SCHMD12003, SCHMD14523	bflo_22990
OG0007421	SCHMD09236	bflo_12217
OG0007422	SCHMD15449	bflo_19655
OG0007425	SCHMD18256	bflo_14507
OG0007426	SCHMD02501	bflo_18604
OG0007429	SCHMD03140	bflo_11389
OG0007431	SCHMD02074	bflo_00171
OG0007432	SCHMD13608	bflo_24342
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	bflo_23083
OG0007439	SCHMD01098	bflo_01560
OG0007442	SCHMD10535	bflo_25641
OG0007445	SCHMD10725	bflo_17572
OG0007446	SCHMD06891	bflo_07107
OG0007447	SCHMD07199	bflo_15402
OG0007452	SCHMD06690	bflo_14825, bflo_14722
OG0007453	SCHMD22069	bflo_16585
OG0007454	SCHMD02249	bflo_22118
OG0007455	SCHMD17462	bflo_17706
OG0007456	SCHMD11658	bflo_01583
OG0007458	SCHMD11828	bflo_25670
OG0007459	SCHMD04395	bflo_20243
OG0007460	SCHMD07322	bflo_10847
OG0007463	SCHMD17150, SCHMD29377	bflo_10590
OG0007464	SCHMD03973	bflo_00445
OG0007465	SCHMD06095	bflo_21112
OG0007471	SCHMD29391	bflo_13019
OG0007472	SCHMD07414	bflo_05935
OG0007476	SCHMD29552, SCHMD06042	bflo_25779
OG0007478	SCHMD08638, SCHMD14462	bflo_20152
OG0007481	SCHMD00234	bflo_20525, bflo_20940
OG0007482	SCHMD16972, SCHMD28646	bflo_24643
OG0007483	SCHMD23530	bflo_05915
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	bflo_09156
OG0007489	SCHMD27800, SCHMD17535	bflo_01354
OG0007490	SCHMD25654	bflo_01534
OG0007491	SCHMD17539, SCHMD13726	bflo_08894
OG0007492	SCHMD00216, SCHMD10758, SCHMD00215	bflo_11532
OG0007494	SCHMD02157, SCHMD22482	bflo_21044
OG0007495	SCHMD07307, SCHMD18914	bflo_02160
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	bflo_02927
OG0007498	SCHMD13903	bflo_05937
OG0007499	SCHMD02341	bflo_23609
OG0007500	SCHMD06655	bflo_02362
OG0007501	SCHMD02284	bflo_03458
OG0007503	SCHMD02190	bflo_22154
OG0007507	SCHMD00792	bflo_20339
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	bflo_16429
OG0007509	SCHMD00947	bflo_25337
OG0007510	SCHMD06196	bflo_23353
OG0007516	SCHMD07324, SCHMD01839	bflo_11093
OG0007519	SCHMD00238	bflo_13950
OG0007522	SCHMD20076	bflo_03362
OG0007525	SCHMD03649, SCHMD14793	bflo_25748
OG0007528	SCHMD08263	bflo_15800
OG0007531	SCHMD07206	bflo_06234
OG0007533	SCHMD05767	bflo_05908
OG0007541	SCHMD18271	bflo_23902, bflo_15686
OG0007583	SCHMD28711	bflo_10280, bflo_09617
OG0007584	SCHMD10868	bflo_23456
OG0007588	SCHMD05957	bflo_08932
OG0007591	SCHMD19104	bflo_06991
OG0007595	SCHMD14709	bflo_08716
OG0007597	SCHMD00061	bflo_20205
OG0007601	SCHMD28220	bflo_22835
OG0007602	SCHMD03764	bflo_25731
OG0007603	SCHMD02707	bflo_13403
OG0007607	SCHMD25251	bflo_24972
OG0007609	SCHMD08824	bflo_21985
OG0007610	SCHMD02076, SCHMD12764	bflo_12438
OG0007612	SCHMD10036	bflo_03626
OG0007613	SCHMD05026	bflo_05631
OG0007615	SCHMD10027	bflo_11806
OG0007619	SCHMD02768	bflo_24408
OG0007621	SCHMD00066	bflo_25877
OG0007624	SCHMD15354	bflo_03915
OG0007625	SCHMD19281, SCHMD20190	bflo_17208
OG0007628	SCHMD01246, SCHMD01245	bflo_14113
OG0007629	SCHMD24454, SCHMD08697	bflo_04302
OG0007630	SCHMD22064	bflo_22203
OG0007634	SCHMD06239	bflo_07145
OG0007639	SCHMD12611	bflo_07577
OG0007643	SCHMD18394	bflo_02155
OG0007645	SCHMD00727	bflo_20312
OG0007646	SCHMD05492	bflo_08412
OG0007654	SCHMD14761	bflo_26579, bflo_00334
OG0007656	SCHMD00482	bflo_11407
OG0007657	SCHMD16543	bflo_03371
OG0007659	SCHMD19564, SCHMD12893	bflo_00447
OG0007663	SCHMD11554	bflo_17347
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	bflo_10773
OG0007666	SCHMD11299	bflo_23297
OG0007667	SCHMD25937	bflo_12556
OG0007673	SCHMD08768	bflo_06491
OG0007675	SCHMD06327, SCHMD12514	bflo_06363
OG0007676	SCHMD08823	bflo_08407
OG0007679	SCHMD13638	bflo_10208
OG0007683	SCHMD04573	bflo_09373
OG0007684	SCHMD00102	bflo_07569, bflo_08134
OG0007687	SCHMD06419, SCHMD07587	bflo_22973
OG0007690	SCHMD21197	bflo_18798
OG0007691	SCHMD07299	bflo_20819
OG0007698	SCHMD08531	bflo_25937
OG0007700	SCHMD08842, SCHMD08841	bflo_20560
OG0007701	SCHMD12704, SCHMD12705	bflo_20311
OG0007705	SCHMD04986, SCHMD23899	bflo_08400
OG0007706	SCHMD05614	bflo_22700
OG0007709	SCHMD11596, SCHMD01220	bflo_07606
OG0007712	SCHMD04858	bflo_10106
OG0007713	SCHMD16511	bflo_18812
OG0007715	SCHMD08793	bflo_20286
OG0007717	SCHMD10647, SCHMD13736	bflo_04203
OG0007718	SCHMD12974, SCHMD12975, SCHMD21231	bflo_18866
OG0007722	SCHMD06810	bflo_23699
OG0007723	SCHMD01195	bflo_02387
OG0007727	SCHMD02748	bflo_19233
OG0007730	SCHMD24036, SCHMD25867, SCHMD18191	bflo_12998
OG0007732	SCHMD21069, SCHMD19292	bflo_08778
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	bflo_11525
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	bflo_03867, bflo_03872
OG0007736	SCHMD03835	bflo_20418
OG0007738	SCHMD09563	bflo_06705, bflo_06706
OG0007739	SCHMD24121	bflo_18458
OG0007743	SCHMD00951	bflo_02840
OG0007744	SCHMD01094	bflo_26182
OG0007749	SCHMD22281	bflo_05007
OG0007751	SCHMD08536	bflo_10650, bflo_08743
OG0007752	SCHMD00218	bflo_21959
OG0007754	SCHMD22646	bflo_26220
OG0007759	SCHMD15154, SCHMD24999	bflo_16310
OG0007761	SCHMD07223	bflo_24923
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	bflo_25707
OG0007764	SCHMD02517	bflo_06850
OG0007767	SCHMD08815	bflo_24566
OG0007771	SCHMD10247	bflo_11433
OG0007772	SCHMD02978	bflo_22115
OG0007773	SCHMD09375	bflo_03725, bflo_21510
OG0007774	SCHMD04593	bflo_19564
OG0007775	SCHMD09981, SCHMD09982	bflo_21066
OG0007779	SCHMD01229	bflo_18703
OG0007781	SCHMD03244, SCHMD03245	bflo_07603
OG0007782	SCHMD03677	bflo_06893
OG0007783	SCHMD07210	bflo_23885
OG0007785	SCHMD00785	bflo_11218
OG0007786	SCHMD23945	bflo_16999
OG0007787	SCHMD06132, SCHMD05625	bflo_12215
OG0007791	SCHMD06525	bflo_23951
OG0007794	SCHMD29276	bflo_20585
OG0007801	SCHMD00120	bflo_23404
OG0007803	SCHMD04261	bflo_06509
OG0007804	SCHMD06254	bflo_06653
OG0007810	SCHMD02712	bflo_10987
OG0007811	SCHMD17086, SCHMD14179	bflo_24096
OG0007812	SCHMD28383, SCHMD23641	bflo_00281
OG0007813	SCHMD00295	bflo_21210
OG0007814	SCHMD09526	bflo_06730
OG0007815	SCHMD25078	bflo_00749, bflo_00769, bflo_00543
OG0007816	SCHMD10692	bflo_24433
OG0007820	SCHMD03191, SCHMD03190	bflo_20895
OG0007826	SCHMD02236, SCHMD06089	bflo_20018
OG0007827	SCHMD11981	bflo_06413
OG0007828	SCHMD15141	bflo_07281
OG0007829	SCHMD05047	bflo_01959
OG0007830	SCHMD06198	bflo_08474
OG0007831	SCHMD01922	bflo_08904
OG0007841	SCHMD04233	bflo_07375
OG0007846	SCHMD02029	bflo_13304, bflo_13522
OG0007848	SCHMD10763	bflo_17671
OG0007858	SCHMD16060	bflo_09176
OG0007911	SCHMD03629	bflo_22860
OG0007913	SCHMD28174, SCHMD12506	bflo_05599
OG0007915	SCHMD17976	bflo_05663
OG0007916	SCHMD05238	bflo_17716
OG0007918	SCHMD04862	bflo_15667
OG0007921	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585	bflo_06108
OG0007930	SCHMD23207	bflo_16413, bflo_12616
OG0007932	SCHMD05433	bflo_13897
OG0007933	SCHMD19133, SCHMD21326	bflo_03110
OG0007936	SCHMD13242	bflo_01563
OG0007943	SCHMD05794	bflo_17585
OG0007946	SCHMD25558, SCHMD29148, SCHMD27336	bflo_10287
OG0007947	SCHMD01811	bflo_22634
OG0007952	SCHMD11422	bflo_02620
OG0007953	SCHMD10365	bflo_00434
OG0007954	SCHMD15647, SCHMD24498, SCHMD16817	bflo_17425
OG0007956	SCHMD08518	bflo_06064
OG0007957	SCHMD06225	bflo_00714
OG0007958	SCHMD06124	bflo_06296
OG0007962	SCHMD28715	bflo_15039
OG0007964	SCHMD18740	bflo_01247, bflo_07079
OG0007966	SCHMD18759	bflo_07594
OG0007969	SCHMD22362	bflo_25712
OG0007970	SCHMD06415	bflo_24089
OG0007971	SCHMD18597, SCHMD10408	bflo_16346
OG0007972	SCHMD14212	bflo_13428
OG0007976	SCHMD12628	bflo_23117
OG0007978	SCHMD06883	bflo_25199, bflo_05322
OG0007979	SCHMD19003	bflo_14680
OG0007991	SCHMD23963	bflo_12744
OG0007994	SCHMD14773	bflo_07557
OG0007996	SCHMD12658	bflo_20570
OG0007999	SCHMD04760	bflo_18850
OG0008000	SCHMD06527	bflo_01750
OG0008002	SCHMD21980	bflo_26652, bflo_02053
OG0008003	SCHMD11976	bflo_24744
OG0008004	SCHMD12085	bflo_15702
OG0008005	SCHMD17669, SCHMD20609	bflo_27065, bflo_13015
OG0008008	SCHMD10303	bflo_23803
OG0008014	SCHMD18323	bflo_22732
OG0008016	SCHMD00413	bflo_06044
OG0008022	SCHMD11581	bflo_14440
OG0008025	SCHMD07224	bflo_23461
OG0008029	SCHMD05048	bflo_20622
OG0008030	SCHMD06361	bflo_20783
OG0008031	SCHMD07106	bflo_15505
OG0008036	SCHMD03105	bflo_23597
OG0008037	SCHMD06243	bflo_05998
OG0008038	SCHMD19808	bflo_04254
OG0008040	SCHMD02680	bflo_18362
OG0008041	SCHMD24202, SCHMD08618	bflo_12110
OG0008047	SCHMD02903	bflo_03031
OG0008048	SCHMD07498	bflo_13158
OG0008050	SCHMD06152	bflo_25880
OG0008054	SCHMD17851	bflo_19172
OG0008056	SCHMD07503	bflo_22457
OG0008057	SCHMD03924	bflo_14159, bflo_26941
OG0008059	SCHMD24524	bflo_22099
OG0008069	SCHMD01844	bflo_25318
OG0008070	SCHMD03415	bflo_22630
OG0008073	SCHMD12143	bflo_15996
OG0008074	SCHMD11074, SCHMD06066	bflo_20249
OG0008078	SCHMD07891	bflo_21633
OG0008079	SCHMD20114	bflo_24655
OG0008081	SCHMD03406	bflo_13733
OG0008083	SCHMD06583	bflo_19745
OG0008085	SCHMD09017	bflo_14047
OG0008091	SCHMD06256	bflo_20178
OG0008094	SCHMD15453	bflo_11003
OG0008100	SCHMD01273	bflo_06252
OG0008102	SCHMD08890, SCHMD02019, SCHMD22351	bflo_16606
OG0008103	SCHMD17469	bflo_23153
OG0008105	SCHMD14792	bflo_24175
OG0008107	SCHMD16301, SCHMD01772	bflo_02513
OG0008108	SCHMD04631	bflo_12718
OG0008109	SCHMD04630	bflo_20239
OG0008110	SCHMD13980, SCHMD18485	bflo_09748
OG0008112	SCHMD04834	bflo_19831
OG0008113	SCHMD11498	bflo_08464
OG0008119	SCHMD24314	bflo_20529
OG0008120	SCHMD22241	bflo_17432
OG0008122	SCHMD15610	bflo_22916
OG0008126	SCHMD10157, SCHMD27581	bflo_02173
OG0008127	SCHMD21817, SCHMD12498	bflo_14260
OG0008136	SCHMD15183	bflo_13975
OG0008151	SCHMD14941	bflo_08210
OG0008199	SCHMD23091, SCHMD19008	bflo_14179
OG0008201	SCHMD02565	bflo_11543
OG0008205	SCHMD00909	bflo_15599
OG0008208	SCHMD04911	bflo_12074
OG0008211	SCHMD11666	bflo_05922
OG0008212	SCHMD05860	bflo_00959, bflo_00737, bflo_26501
OG0008214	SCHMD04130	bflo_24619
OG0008215	SCHMD05834	bflo_14211
OG0008216	SCHMD25991, SCHMD19838	bflo_24967
OG0008220	SCHMD04569	bflo_14162
OG0008224	SCHMD03864	bflo_13074
OG0008225	SCHMD01718	bflo_14433
OG0008235	SCHMD07839	bflo_24467
OG0008238	SCHMD10302	bflo_25853
OG0008241	SCHMD24646, SCHMD22486	bflo_18846
OG0008245	SCHMD03524	bflo_20079
OG0008246	SCHMD09146, SCHMD06332	bflo_02073
OG0008249	SCHMD19574	bflo_25552
OG0008259	SCHMD23077	bflo_00970
OG0008262	SCHMD06201	bflo_15826
OG0008264	SCHMD01840	bflo_05614
OG0008268	SCHMD13577	bflo_06894
OG0008269	SCHMD14580	bflo_15790
OG0008271	SCHMD01219	bflo_14838
OG0008275	SCHMD02126	bflo_18433
OG0008281	SCHMD05027	bflo_19968
OG0008283	SCHMD05016	bflo_20787
OG0008286	SCHMD05658	bflo_13178
OG0008294	SCHMD12151	bflo_09498
OG0008295	SCHMD09987	bflo_12425
OG0008296	SCHMD23760, SCHMD23561	bflo_20584
OG0008300	SCHMD08547	bflo_07056
OG0008303	SCHMD06531, SCHMD06532	bflo_09184
OG0008304	SCHMD07113	bflo_22092
OG0008318	SCHMD10002	bflo_15631
OG0008324	SCHMD07992	bflo_20274
OG0008327	SCHMD12357	bflo_21013
OG0008328	SCHMD06103, SCHMD12177, SCHMD10759	bflo_17488
OG0008329	SCHMD01432	bflo_18942
OG0008330	SCHMD15310	bflo_12740
OG0008335	SCHMD12743	bflo_26321
OG0008341	SCHMD06774	bflo_05713
OG0008347	SCHMD21329, SCHMD12927	bflo_02342
OG0008348	SCHMD08325	bflo_16901
OG0008353	SCHMD20072	bflo_11912
OG0008355	SCHMD14137	bflo_15690
OG0008363	SCHMD07092, SCHMD07091	bflo_14232
OG0008366	SCHMD19437	bflo_21366
OG0008369	SCHMD11496, SCHMD16293	bflo_20549
OG0008378	SCHMD15522, SCHMD18749	bflo_00435
OG0008381	SCHMD25812, SCHMD08479	bflo_09299
OG0008383	SCHMD08350	bflo_25105
OG0008387	SCHMD17311	bflo_21043
OG0008388	SCHMD17716	bflo_23360
OG0008390	SCHMD00088, SCHMD04614	bflo_25300
OG0008392	SCHMD22569	bflo_23144
OG0008401	SCHMD14767	bflo_12127
OG0008403	SCHMD28274	bflo_17519
OG0008404	SCHMD00779	bflo_16793
OG0008410	SCHMD12848	bflo_19466
OG0008412	SCHMD01597	bflo_06204
OG0008416	SCHMD11640	bflo_13157
OG0008418	SCHMD04131	bflo_22363
OG0008419	SCHMD28879	bflo_22615
OG0008422	SCHMD08546	bflo_18567
OG0008424	SCHMD01987	bflo_04295
OG0008427	SCHMD14294, SCHMD08805	bflo_06302
OG0008432	SCHMD29562	bflo_14749
OG0008441	SCHMD07155	bflo_26922
OG0008444	SCHMD03971	bflo_07626
OG0008453	SCHMD00408	bflo_10469
OG0008462	SCHMD11391	bflo_06025
OG0008468	SCHMD12601	bflo_12139
OG0008478	SCHMD05277	bflo_19839
OG0008507	SCHMD19330	bflo_05783
OG0008516	SCHMD16129	bflo_13080
OG0008524	SCHMD13695, SCHMD25478	bflo_20429
OG0008526	SCHMD17941, SCHMD24409	bflo_25321
OG0008540	SCHMD02327	bflo_08478
OG0008544	SCHMD05484	bflo_06925
OG0008545	SCHMD26323	bflo_08710
OG0008547	SCHMD19977	bflo_24641
OG0008557	SCHMD27510, SCHMD18138	bflo_16733
OG0008560	SCHMD10443, SCHMD24613, SCHMD05155	bflo_04077
OG0008563	SCHMD02550	bflo_20452
OG0008578	SCHMD01971, SCHMD08082	bflo_13092
OG0008591	SCHMD01982	bflo_20888
OG0008592	SCHMD21494	bflo_16706
OG0008594	SCHMD18024	bflo_19036
OG0008597	SCHMD01608	bflo_27120, bflo_14183
OG0008606	SCHMD09991	bflo_01729
OG0008607	SCHMD01977	bflo_16395
OG0008613	SCHMD26366	bflo_12108
