Orthogroup	SCHMD	PFLAV
OG0007491	SCHMD17539, SCHMD13726	TCONS_00026008.p1, TCONS_00026018.p1
OG0007492	SCHMD00216, SCHMD10758, SCHMD00215	TCONS_00010188.p1
OG0007494	SCHMD02157, SCHMD22482	TCONS_00005244.p1
OG0007495	SCHMD07307, SCHMD18914	TCONS_00003309.p1
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	TCONS_00003618.p1
OG0007498	SCHMD13903	TCONS_00046777.p1
OG0007499	SCHMD02341	TCONS_00011333.p1
OG0007500	SCHMD06655	TCONS_00002909.p1
OG0007501	SCHMD02284	TCONS_00037490.p1
OG0007503	SCHMD02190	TCONS_00021620.p1
OG0007507	SCHMD00792	TCONS_00011576.p1
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	TCONS_00015471.p1
OG0007509	SCHMD00947	TCONS_00054447.p1
OG0007510	SCHMD06196	TCONS_00018393.p1
OG0007516	SCHMD07324, SCHMD01839	TCONS_00047818.p1
OG0007519	SCHMD00238	TCONS_00045536.p1
OG0007522	SCHMD20076	TCONS_00037019.p1
OG0007525	SCHMD03649, SCHMD14793	TCONS_00053226.p1
OG0007528	SCHMD08263	TCONS_00016340.p1
OG0007531	SCHMD07206	TCONS_00028954.p1
OG0007533	SCHMD05767	TCONS_00027040.p1
OG0007541	SCHMD18271	TCONS_00011720.p1
OG0007547	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710	TCONS_00053767.p1
OG0007548	SCHMD06064	TCONS_00043034.p1
OG0007583	SCHMD28711	TCONS_00025889.p1
OG0007584	SCHMD10868	TCONS_00014181.p1
OG0007586	SCHMD00208	TCONS_00049145.p1
OG0007588	SCHMD05957	TCONS_00024021.p1
OG0007591	SCHMD19104	TCONS_00002544.p1
OG0007595	SCHMD14709	TCONS_00049633.p1
OG0007597	SCHMD00061	TCONS_00056560.p1
OG0007601	SCHMD28220	TCONS_00012592.p1
OG0007602	SCHMD03764	TCONS_00053897.p1
OG0007603	SCHMD02707	TCONS_00007849.p1
OG0007607	SCHMD25251	TCONS_00051718.p1
OG0007609	SCHMD08824	TCONS_00022589.p1
OG0007610	SCHMD02076, SCHMD12764	TCONS_00049691.p1
OG0007611	SCHMD04251	TCONS_00009954.p1
OG0007612	SCHMD10036	TCONS_00038095.p1
OG0007613	SCHMD05026	TCONS_00053626.p1
OG0007615	SCHMD10027	TCONS_00049219.p1
OG0007619	SCHMD02768	TCONS_00051121.p1
OG0007621	SCHMD00066	TCONS_00042782.p1
OG0007624	SCHMD15354	TCONS_00000852.p1
OG0007626	SCHMD05939	TCONS_00022439.p1
OG0007628	SCHMD01246	TCONS_00044142.p1
OG0007630	SCHMD22064	TCONS_00022042.p1
OG0007634	SCHMD06239	TCONS_00031483.p1
OG0007639	SCHMD12611	TCONS_00030093.p1
OG0007643	SCHMD18394	TCONS_00002995.p1
OG0007645	SCHMD00727	TCONS_00013025.p1
OG0007646	SCHMD05492	TCONS_00044005.p1
OG0007654	SCHMD14761	TCONS_00038692.p1, TCONS_00032279.p1
OG0007656	SCHMD00482	TCONS_00048545.p1
OG0007657	SCHMD16543	TCONS_00036175.p1
OG0007659	SCHMD19564, SCHMD12893	TCONS_00020526.p1
OG0007663	SCHMD11554	TCONS_00054988.p1
OG0007666	SCHMD11299	TCONS_00014134.p1
OG0007667	SCHMD25937	TCONS_00004476.p1
OG0007673	SCHMD08768	TCONS_00045388.p1
OG0007676	SCHMD08823	TCONS_00016320.p1
OG0007679	SCHMD13638	TCONS_00027063.p1
OG0007683	SCHMD04573	TCONS_00027371.p1, TCONS_00027351.p1, TCONS_00027354.p1
OG0007684	SCHMD00102	TCONS_00002541.p1
OG0007687	SCHMD06419, SCHMD07587	TCONS_00012619.p1
OG0007690	SCHMD21197	TCONS_00025906.p1
OG0007691	SCHMD07299	TCONS_00045076.p1
OG0007698	SCHMD08531	TCONS_00027879.p1
OG0007699	SCHMD16879, SCHMD00085	TCONS_00045480.p1, TCONS_00045481.p1, TCONS_00045450.p1
OG0007700	SCHMD08842, SCHMD08841	TCONS_00005375.p1
OG0007701	SCHMD12704, SCHMD12705	TCONS_00006365.p1
OG0007702	SCHMD00819	TCONS_00022997.p1
OG0007705	SCHMD04986, SCHMD23899	TCONS_00030893.p1
OG0007706	SCHMD05614	TCONS_00013018.p1
OG0007709	SCHMD11596, SCHMD01220	TCONS_00033233.p1
OG0007712	SCHMD04858	TCONS_00027070.p1
OG0007713	SCHMD16511	TCONS_00056171.p1
OG0007715	SCHMD08793	TCONS_00005015.p1
OG0007717	SCHMD10647, SCHMD13736	TCONS_00020795.p1
OG0007718	SCHMD12974, SCHMD12975, SCHMD21231	TCONS_00056410.p1
OG0007722	SCHMD06810	TCONS_00029664.p1
OG0007723	SCHMD01195	TCONS_00003218.p1
OG0007727	SCHMD02748	TCONS_00015528.p1
OG0007730	SCHMD24036, SCHMD25867, SCHMD18191	TCONS_00008201.p1
OG0007732	SCHMD21069, SCHMD19292	TCONS_00027259.p1
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	TCONS_00041133.p1, TCONS_00038935.p1
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	TCONS_00006450.p1
OG0007736	SCHMD03835	TCONS_00006108.p1
OG0007738	SCHMD09563	TCONS_00039489.p1
OG0007739	SCHMD24121	TCONS_00001041.p1
OG0007743	SCHMD00951	TCONS_00004286.p1
OG0007744	SCHMD01094	TCONS_00047303.p1
OG0007748	SCHMD06083	TCONS_00003490.p1
OG0007751	SCHMD08536	TCONS_00027679.p1
OG0007752	SCHMD00218	TCONS_00020869.p1
OG0007754	SCHMD22646	TCONS_00050991.p1
OG0007759	SCHMD15154, SCHMD24999	TCONS_00014965.p1
OG0007761	SCHMD07223	TCONS_00051649.p1
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	TCONS_00053736.p1
OG0007764	SCHMD02517	TCONS_00028499.p1
OG0007767	SCHMD08815	TCONS_00052065.p1, TCONS_00052071.p1
OG0007771	SCHMD10247	TCONS_00049529.p1
OG0007772	SCHMD02978	TCONS_00021495.p1
OG0007773	SCHMD09375	TCONS_00021313.p1, TCONS_00022320.p1
OG0007774	SCHMD04593	TCONS_00055592.p1
OG0007775	SCHMD09982	TCONS_00005585.p1
OG0007779	SCHMD01229	TCONS_00055791.p1
OG0007781	SCHMD03244, SCHMD03245	TCONS_00011085.p1
OG0007782	SCHMD03677	TCONS_00030973.p1
OG0007783	SCHMD07210	TCONS_00014436.p1
OG0007785	SCHMD00785	TCONS_00048431.p1
OG0007786	SCHMD23945	TCONS_00010304.p1
OG0007787	SCHMD06132, SCHMD05625	TCONS_00049248.p1
OG0007791	SCHMD06525	TCONS_00046054.p1
OG0007794	SCHMD29276	TCONS_00005639.p1
OG0007801	SCHMD00120	TCONS_00013160.p1
OG0007803	SCHMD04261	TCONS_00011075.p1
OG0007804	SCHMD06254	TCONS_00046880.p1, TCONS_00045601.p1
OG0007805	SCHMD20517	TCONS_00034468.p1
OG0007810	SCHMD02712	TCONS_00049548.p1
OG0007811	SCHMD17086, SCHMD14179	TCONS_00039538.p1
OG0007812	SCHMD28383, SCHMD23641	TCONS_00019011.p1
OG0007813	SCHMD00295	TCONS_00010597.p1
OG0007814	SCHMD09526	TCONS_00030696.p1
OG0007815	SCHMD25078	TCONS_00019269.p1
OG0007816	SCHMD10692	TCONS_00051033.p1
OG0007820	SCHMD03191, SCHMD03190	TCONS_00004697.p1
OG0007825	SCHMD10602	TCONS_00020063.p1
OG0007826	SCHMD02236, SCHMD06089	TCONS_00005832.p1, TCONS_00005866.p1
OG0007827	SCHMD11981	TCONS_00003607.p1
OG0007828	SCHMD15141	TCONS_00018966.p1
OG0007829	SCHMD05047	TCONS_00011101.p1
OG0007830	SCHMD06198	TCONS_00020303.p1
OG0007831	SCHMD01922	TCONS_00026164.p1
OG0007841	SCHMD04233	TCONS_00031020.p1
OG0007845	SCHMD03208	TCONS_00042237.p1, TCONS_00042291.p1
OG0007846	SCHMD02029	TCONS_00030127.p1
OG0007848	SCHMD10763	TCONS_00002380.p1, TCONS_00002373.p1
OG0007858	SCHMD16060	TCONS_00027054.p1
OG0007911	SCHMD03629	TCONS_00013377.p1
OG0007913	SCHMD28174, SCHMD12506	TCONS_00029441.p1
OG0007915	SCHMD17976	TCONS_00045868.p1
OG0007916	SCHMD05238	TCONS_00001800.p1
OG0007918	SCHMD04862	TCONS_00015815.p1
OG0007921	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585	TCONS_00029040.p1, TCONS_00029041.p1
OG0007930	SCHMD23207	TCONS_00007184.p1
OG0007932	SCHMD05433	TCONS_00018383.p1
OG0007933	SCHMD19133, SCHMD21326	TCONS_00038185.p1
OG0007936	SCHMD13242	TCONS_00018789.p1
OG0007943	SCHMD05794	TCONS_00002346.p1
OG0007946	SCHMD25558, SCHMD29148, SCHMD27336	TCONS_00025570.p1
OG0007947	SCHMD01811	TCONS_00014143.p1
OG0007952	SCHMD11422	TCONS_00003580.p1
OG0007953	SCHMD10365	TCONS_00027159.p1
OG0007954	SCHMD15647, SCHMD24498, SCHMD16817	TCONS_00001019.p1
OG0007956	SCHMD08518	TCONS_00028826.p1
OG0007957	SCHMD06225	TCONS_00020530.p1
OG0007958	SCHMD06124	TCONS_00017230.p1
OG0007962	SCHMD28715	TCONS_00042128.p1
OG0007964	SCHMD18740	TCONS_00012968.p1
OG0007966	SCHMD18759	TCONS_00020648.p1
OG0007969	SCHMD22362	TCONS_00054636.p1
OG0007970	SCHMD06415	TCONS_00051156.p3
OG0007971	SCHMD18597, SCHMD10408	TCONS_00018241.p1
OG0007972	SCHMD14212	TCONS_00008711.p1
OG0007976	SCHMD12628	TCONS_00014019.p1
OG0007978	SCHMD06883	TCONS_00020830.p1
OG0007979	SCHMD19003	TCONS_00042723.p1
OG0007980	SCHMD14044, SCHMD16945	TCONS_00010113.p1
OG0007991	SCHMD23963	TCONS_00011604.p1
OG0007996	SCHMD12658	TCONS_00006814.p1
OG0007999	SCHMD04760	TCONS_00056652.p1
OG0008000	SCHMD06527	TCONS_00046590.p1, TCONS_00046561.p1
OG0008002	SCHMD21980	TCONS_00017530.p1
OG0008003	SCHMD11976	TCONS_00050420.p1
OG0008004	SCHMD12085	TCONS_00009004.p1
OG0008005	SCHMD17669, SCHMD20609	TCONS_00003509.p1, TCONS_00003508.p1
OG0008008	SCHMD10303	TCONS_00013247.p1
OG0008014	SCHMD18323	TCONS_00012288.p1
OG0008016	SCHMD00413	TCONS_00028821.p1
OG0008022	SCHMD11581	TCONS_00042521.p1
OG0008025	SCHMD07224	TCONS_00012859.p1
OG0008029	SCHMD05048	TCONS_00006381.p1
OG0008030	SCHMD06361	TCONS_00006069.p1
OG0008031	SCHMD07106	TCONS_00043800.p1
OG0008036	SCHMD03105	TCONS_00013040.p1
OG0008037	SCHMD06243	TCONS_00027944.p1
OG0008038	SCHMD19808	TCONS_00047578.p1
OG0008040	SCHMD02680	TCONS_00000188.p1
OG0008041	SCHMD24202, SCHMD08618	TCONS_00049755.p1
OG0008047	SCHMD02903	TCONS_00018836.p1
OG0008048	SCHMD07498	TCONS_00009027.p1, TCONS_00009032.p1
OG0008050	SCHMD06152	TCONS_00052721.p1
OG0008051	SCHMD23274, SCHMD15079	TCONS_00014584.p1
OG0008054	SCHMD17851	TCONS_00056761.p1
OG0008056	SCHMD07503	TCONS_00020391.p1
OG0008057	SCHMD03924	TCONS_00057067.p1
OG0008059	SCHMD24524	TCONS_00029458.p1
OG0008064	SCHMD26279, SCHMD28375	TCONS_00007128.p1
OG0008069	SCHMD01844	TCONS_00054208.p1
OG0008070	SCHMD03415	TCONS_00045673.p1, TCONS_00046759.p1
OG0008073	SCHMD12143	TCONS_00015891.p1
OG0008074	SCHMD11074, SCHMD06066	TCONS_00006416.p1
OG0008078	SCHMD07891	TCONS_00056338.p1, TCONS_00056307.p1
OG0008079	SCHMD20114	TCONS_00050833.p1
OG0008081	SCHMD03406	TCONS_00007371.p1
OG0008083	SCHMD06583	TCONS_00010524.p1
OG0008085	SCHMD09017	TCONS_00048120.p1
OG0008091	SCHMD06256	TCONS_00005043.p1
OG0008094	SCHMD15453	TCONS_00049074.p1
OG0008100	SCHMD01273	TCONS_00036085.p1
OG0008102	SCHMD08890, SCHMD02019, SCHMD22351	TCONS_00015683.p1
OG0008103	SCHMD17469	TCONS_00010757.p1
OG0008105	SCHMD14792	TCONS_00010922.p1
OG0008107	SCHMD16301, SCHMD01772	TCONS_00002769.p1
OG0008108	SCHMD04631	TCONS_00020693.p1, TCONS_00014257.p1
OG0008109	SCHMD04630	TCONS_00005350.p1
OG0008110	SCHMD13980, SCHMD18485	TCONS_00050270.p1
OG0008112	SCHMD04834	TCONS_00010436.p1
OG0008113	SCHMD11498	TCONS_00019862.p1
OG0008119	SCHMD24314	TCONS_00005382.p1
OG0008120	SCHMD22241	TCONS_00000635.p1
OG0008122	SCHMD15610	TCONS_00012363.p1
OG0008126	SCHMD10157, SCHMD27581	TCONS_00028321.p1
OG0008127	SCHMD21817, SCHMD12498	TCONS_00004442.p1, TCONS_00041696.p1
OG0008136	SCHMD15183	TCONS_00008390.p1
OG0008151	SCHMD14941	TCONS_00030691.p1
OG0008199	SCHMD23091, SCHMD19008	TCONS_00042666.p1
OG0008201	SCHMD02565	TCONS_00048104.p1
OG0008203	SCHMD02500	TCONS_00031107.p1
OG0008205	SCHMD00909	TCONS_00015366.p1
OG0008208	SCHMD04911	TCONS_00049607.p1
OG0008211	SCHMD11666	TCONS_00028638.p1
OG0008212	SCHMD05860	TCONS_00019275.p1
OG0008214	SCHMD04130	TCONS_00051487.p1
OG0008215	SCHMD05834	TCONS_00043300.p1
OG0008216	SCHMD25991, SCHMD19838	TCONS_00010959.p1
OG0008220	SCHMD04569	TCONS_00042670.p1
OG0008224	SCHMD03864	TCONS_00008388.p1
OG0008225	SCHMD01718	TCONS_00043601.p1, TCONS_00043628.p1
OG0008235	SCHMD07839	TCONS_00051131.p1
OG0008238	SCHMD10302	TCONS_00009342.p1
OG0008241	SCHMD24646, SCHMD22486	TCONS_00055234.p1
OG0008245	SCHMD03524	TCONS_00006729.p1
OG0008246	SCHMD09146, SCHMD06332	TCONS_00003451.p1
OG0008249	SCHMD19574	TCONS_00053524.p1
OG0008259	SCHMD23077	TCONS_00017570.p1
OG0008262	SCHMD06201	TCONS_00015720.p1
OG0008264	SCHMD01840	TCONS_00028692.p1
OG0008269	SCHMD14580	TCONS_00020161.p1
OG0008271	SCHMD01219	TCONS_00020657.p1
OG0008275	SCHMD02126	TCONS_00001002.p1
OG0008281	SCHMD05027	TCONS_00010339.p1
OG0008283	SCHMD05016	TCONS_00004633.p1, TCONS_00004645.p1
OG0008286	SCHMD05658	TCONS_00008166.p1
OG0008294	SCHMD12151	TCONS_00026493.p1
OG0008295	SCHMD09987	TCONS_00011707.p1
OG0008296	SCHMD23760, SCHMD23561	TCONS_00004811.p1
OG0008300	SCHMD08547	TCONS_00030367.p1
OG0008302	SCHMD13698	TCONS_00040432.p1, TCONS_00014885.p1, TCONS_00008580.p1, TCONS_00034341.p1, TCONS_00039044.p1, TCONS_00035601.p1, TCONS_00041239.p1, TCONS_00013364.p1, TCONS_00029195.p1, TCONS_00008579.p1, TCONS_00039045.p1, TCONS_00034437.p1, TCONS_00034340.p1, TCONS_00033111.p1, TCONS_00039046.p1
OG0008303	SCHMD06531, SCHMD06532	TCONS_00011178.p1
OG0008304	SCHMD07113	TCONS_00022470.p1
OG0008318	SCHMD10002	TCONS_00014897.p1
OG0008324	SCHMD07992	TCONS_00005209.p1
OG0008327	SCHMD12357	TCONS_00010127.p1
OG0008329	SCHMD14573, SCHMD14574, SCHMD01432	TCONS_00055454.p1
OG0008330	SCHMD15310	TCONS_00011854.p1
OG0008335	SCHMD12743	TCONS_00054585.p1
OG0008341	SCHMD06774	TCONS_00009876.p1
OG0008347	SCHMD21329, SCHMD12927	TCONS_00004068.p1
OG0008348	SCHMD08325	TCONS_00014673.p1, TCONS_00015811.p1
OG0008353	SCHMD20072	TCONS_00049591.p1
OG0008355	SCHMD14137	TCONS_00011797.p1
OG0008363	SCHMD07092, SCHMD07091	TCONS_00003883.p1
OG0008366	SCHMD19437	TCONS_00013115.p1, TCONS_00014297.p1, TCONS_00014296.p1, TCONS_00019512.p1, TCONS_00009203.p1
OG0008369	SCHMD11496, SCHMD16293	TCONS_00005642.p1
OG0008371	SCHMD24207	TCONS_00048158.p1
OG0008378	SCHMD15522, SCHMD18749	TCONS_00019276.p1
OG0008381	SCHMD25812, SCHMD08479	TCONS_00026138.p1
OG0008383	SCHMD08350	TCONS_00056702.p1
OG0008387	SCHMD17311	TCONS_00006442.p1
OG0008388	SCHMD17716	TCONS_00011934.p1, TCONS_00014939.p1
OG0008390	SCHMD00088, SCHMD04614	TCONS_00054553.p1, TCONS_00054552.p1
OG0008394	SCHMD07740, SCHMD02706	TCONS_00048647.p1
OG0008401	SCHMD14767	TCONS_00047658.p1
OG0008403	SCHMD28274	TCONS_00000579.p1
OG0008404	SCHMD00779	TCONS_00016582.p1
OG0008410	SCHMD12848	TCONS_00056621.p1
OG0008412	SCHMD01597	TCONS_00027945.p1
OG0008418	SCHMD04131	TCONS_00056677.p1
OG0008419	SCHMD28879	TCONS_00011688.p1
OG0008422	SCHMD08546	TCONS_00011225.p1
OG0008424	SCHMD01987	TCONS_00028179.p1
OG0008427	SCHMD14294, SCHMD08805	TCONS_00000871.p1
OG0008429	SCHMD25786	TCONS_00026407.p1, TCONS_00027343.p1, TCONS_00027237.p1, TCONS_00007317.p1
OG0008432	SCHMD29562	TCONS_00042592.p1
OG0008444	SCHMD03971	TCONS_00009745.p2
OG0008453	SCHMD00408	TCONS_00025372.p1
OG0008462	SCHMD11391	TCONS_00028842.p1
OG0008507	SCHMD19330	TCONS_00028834.p1
OG0008516	SCHMD16129	TCONS_00010019.p1
OG0008524	SCHMD13695, SCHMD25478	TCONS_00006173.p1
OG0008538	SCHMD28015, SCHMD06259	TCONS_00041723.p1
OG0008540	SCHMD02327	TCONS_00019944.p1
OG0008544	SCHMD05484	TCONS_00030513.p1
OG0008545	SCHMD26323	TCONS_00031372.p1
OG0008547	SCHMD19977	TCONS_00051895.p1
OG0008552	SCHMD17431	TCONS_00007436.p1, TCONS_00043986.p1
OG0008560	SCHMD10443, SCHMD24613, SCHMD05155	TCONS_00038069.p1
OG0008563	SCHMD02550	TCONS_00006675.p1
OG0008578	SCHMD08082	TCONS_00019482.p1
OG0008591	SCHMD01982	TCONS_00012321.p1
OG0008592	SCHMD21494	TCONS_00016163.p1
OG0008594	SCHMD18024	TCONS_00055609.p1, TCONS_00055610.p1
OG0008597	SCHMD01608	TCONS_00044175.p1
OG0008601	SCHMD29284, SCHMD21138, SCHMD24337	TCONS_00042388.p1
OG0008606	SCHMD09991	TCONS_00009179.p1
OG0008607	SCHMD01977	TCONS_00015306.p1
OG0008613	SCHMD26366	TCONS_00049453.p1
OG0008616	SCHMD10573	TCONS_00027870.p1
OG0008629	SCHMD07406	TCONS_00027980.p1
OG0008633	SCHMD15809	TCONS_00012121.p1
OG0008634	SCHMD07070	TCONS_00004471.p1
OG0008635	SCHMD21284	TCONS_00050215.p1, TCONS_00050220.p1, TCONS_00050199.p1, TCONS_00051785.p1
OG0008637	SCHMD27615, SCHMD20972	TCONS_00051122.p1
OG0008639	SCHMD06381	TCONS_00000996.p1
OG0008641	SCHMD18073	TCONS_00010728.p1
OG0008642	SCHMD20760	TCONS_00008591.p1
OG0008644	SCHMD25942, SCHMD07785	TCONS_00027476.p1
OG0008646	SCHMD14922	TCONS_00002305.p1
OG0008654	SCHMD24064	TCONS_00013145.p1
OG0008659	SCHMD12477, SCHMD07365	TCONS_00001536.p1
OG0008660	SCHMD00430	TCONS_00029817.p1
OG0008661	SCHMD09014	TCONS_00026030.p1
OG0008662	SCHMD04637	TCONS_00035288.p1
OG0008663	SCHMD04984	TCONS_00010920.p1
OG0008665	SCHMD23777	TCONS_00030850.p1
OG0008667	SCHMD05059	TCONS_00048970.p1, TCONS_00048968.p1
OG0008673	SCHMD24760, SCHMD26780	TCONS_00011639.p1
OG0008676	SCHMD04870	TCONS_00005105.p1
OG0008680	SCHMD00431	TCONS_00027814.p1
OG0008681	SCHMD25534	TCONS_00018263.p1
OG0008703	SCHMD07493	TCONS_00003635.p1
OG0008714	SCHMD18655	TCONS_00024570.p1
OG0008720	SCHMD03865, SCHMD20024, SCHMD25922, SCHMD13596, SCHMD17911, SCHMD00379, SCHMD15467, SCHMD29511, SCHMD04302, SCHMD09883, SCHMD15283, SCHMD13913, SCHMD04496, SCHMD21454, SCHMD20133, SCHMD04769	TCONS_00008684.p1
OG0008753	SCHMD08078	TCONS_00015587.p1
OG0008760	SCHMD15549	TCONS_00052857.p1
OG0008762	SCHMD10840	TCONS_00029369.p1
OG0008770	SCHMD21468	TCONS_00042982.p1
OG0008772	SCHMD13781	TCONS_00011469.p1
OG0008778	SCHMD08083	TCONS_00028987.p1
OG0008781	SCHMD02983	TCONS_00049075.p1
OG0008789	SCHMD02275	TCONS_00025261.p1
OG0008793	SCHMD12912	TCONS_00056529.p1
OG0008794	SCHMD07174	TCONS_00042636.p1
OG0008797	SCHMD22432	TCONS_00005645.p1
OG0008806	SCHMD16582, SCHMD26199	TCONS_00056870.p1
OG0008810	SCHMD09581	TCONS_00002094.p1
OG0008811	SCHMD19518	TCONS_00009409.p1, TCONS_00009427.p1
OG0008822	SCHMD12902	TCONS_00013114.p1
OG0008824	SCHMD07471	TCONS_00016059.p1
OG0008828	SCHMD05593	TCONS_00003600.p1
OG0008831	SCHMD06242	TCONS_00027119.p1
OG0008832	SCHMD13665	TCONS_00050827.p1
OG0008833	SCHMD05260	TCONS_00009597.p1
OG0008834	SCHMD00573	TCONS_00044843.p1
OG0008835	SCHMD07136	TCONS_00022397.p1
OG0008836	SCHMD17978	TCONS_00004766.p1, TCONS_00006082.p1
OG0008837	SCHMD09041	TCONS_00006551.p1
OG0008847	SCHMD08180, SCHMD08182	TCONS_00010081.p1
OG0008848	SCHMD15793, SCHMD13018	TCONS_00011829.p1
OG0008851	SCHMD03782	TCONS_00014663.p1
OG0008858	SCHMD10028	TCONS_00005764.p1
OG0008868	SCHMD02558	TCONS_00013342.p1
OG0008872	SCHMD07607	TCONS_00053192.p1
OG0008884	SCHMD28156, SCHMD28998, SCHMD26862, SCHMD23378, SCHMD24224	TCONS_00006594.p1
OG0008892	SCHMD28644, SCHMD20329	TCONS_00026559.p1
OG0008896	SCHMD19136	TCONS_00019805.p1
OG0008900	SCHMD04043	TCONS_00010186.p1
OG0008907	SCHMD23807, SCHMD20952	TCONS_00014168.p1
OG0008924	SCHMD00162	TCONS_00048434.p1
OG0008925	SCHMD20296, SCHMD12526, SCHMD22080, SCHMD20991	TCONS_00049783.p1
OG0008936	SCHMD22583	TCONS_00027977.p1
OG0008938	SCHMD01642	TCONS_00026251.p1
OG0008984	SCHMD10198	TCONS_00014191.p1, TCONS_00012532.p1
OG0008989	SCHMD00674	TCONS_00012039.p1
OG0009055	SCHMD03089	TCONS_00022433.p1
OG0009058	SCHMD27751, SCHMD17803, SCHMD17773	TCONS_00011262.p1, TCONS_00011263.p1, TCONS_00011264.p1
OG0009067	SCHMD10912, SCHMD09596	TCONS_00032720.p2
OG0009082	SCHMD09430	TCONS_00055738.p1, TCONS_00055737.p1
OG0009089	SCHMD05973	TCONS_00030969.p1
OG0009104	SCHMD29841	TCONS_00014422.p1
OG0009105	SCHMD29027	TCONS_00009606.p1
OG0009106	SCHMD05883	TCONS_00028119.p1, TCONS_00028107.p1
OG0009109	SCHMD21746	TCONS_00022110.p1
OG0009111	SCHMD19220	TCONS_00024697.p1
OG0009115	SCHMD04961, SCHMD24724	TCONS_00053459.p1
OG0009119	SCHMD10818	TCONS_00009042.p1
OG0009127	SCHMD13602	TCONS_00047621.p1
OG0009130	SCHMD05648	TCONS_00013075.p1
OG0009130	SCHMD18876, SCHMD03630	TCONS_00041771.p1
OG0009135	SCHMD06725	TCONS_00050274.p1
OG0009137	SCHMD04329	TCONS_00009786.p1
OG0009145	SCHMD10149	TCONS_00021917.p1
OG0009148	SCHMD19404, SCHMD21450	TCONS_00046200.p1
OG0009179	SCHMD07746	TCONS_00022680.p1
OG0009196	SCHMD17104, SCHMD11345	TCONS_00004142.p1
OG0009298	SCHMD15305, SCHMD26717	TCONS_00001337.p1
OG0009301	SCHMD01948	TCONS_00011084.p1
OG0009310	SCHMD26041	TCONS_00055329.p1
OG0009312	SCHMD09261	TCONS_00037090.p1
OG0009313	SCHMD20612	TCONS_00013414.p1
OG0009327	SCHMD04221	TCONS_00037488.p1
OG0009345	SCHMD08673	TCONS_00056697.p1
OG0009349	SCHMD02982	TCONS_00057140.p1
OG0009353	SCHMD06304	TCONS_00031070.p1
OG0009354	SCHMD17497, SCHMD28856	TCONS_00009019.p1
OG0009369	SCHMD07238	TCONS_00048163.p1
OG0009382	SCHMD06902	TCONS_00016500.p1
OG0009385	SCHMD04877	TCONS_00006159.p1, TCONS_00006139.p1
OG0009387	SCHMD29647, SCHMD29762	TCONS_00008036.p1
OG0009390	SCHMD09711, SCHMD01168	TCONS_00043724.p1
OG0009396	SCHMD29213, SCHMD13437	TCONS_00051298.p1, TCONS_00051285.p1, TCONS_00017389.p1
OG0009400	SCHMD06073	TCONS_00022165.p1
OG0009403	SCHMD18780	TCONS_00041683.p1
OG0009405	SCHMD10463	TCONS_00028168.p1
OG0009409	SCHMD14065	TCONS_00026150.p1
OG0009413	SCHMD25631	TCONS_00050682.p1, TCONS_00050680.p1
OG0009415	SCHMD20606	TCONS_00042519.p1
OG0009427	SCHMD16975	TCONS_00017080.p1
OG0009434	SCHMD13501, SCHMD20342, SCHMD17529, SCHMD18181	TCONS_00005797.p1, TCONS_00005812.p1
OG0009446	SCHMD09264	TCONS_00016083.p1
OG0009495	SCHMD25262, SCHMD05721	TCONS_00000737.p1
OG0009563	SCHMD05017	TCONS_00004635.p1, TCONS_00004647.p1
OG0009579	SCHMD29703, SCHMD23565, SCHMD03414	TCONS_00050221.p1
OG0009601	SCHMD19448	TCONS_00022740.p1
OG0009611	SCHMD22551	TCONS_00028496.p1
OG0009612	SCHMD15711	TCONS_00043450.p1
OG0009618	SCHMD21917	TCONS_00001447.p1
OG0009633	SCHMD06821	TCONS_00040418.p1
OG0009641	SCHMD15124	TCONS_00006751.p1, TCONS_00051656.p1
OG0009646	SCHMD05225	TCONS_00053289.p1
OG0009649	SCHMD29215	TCONS_00011457.p1
OG0009653	SCHMD01708	TCONS_00022229.p1
OG0009656	SCHMD20650	TCONS_00015905.p1
OG0009670	SCHMD25099	TCONS_00010473.p1
OG0009673	SCHMD18294	TCONS_00021853.p1
OG0009674	SCHMD00471	TCONS_00024874.p1, TCONS_00024851.p1, TCONS_00024875.p1
OG0009677	SCHMD09943, SCHMD14320	TCONS_00056962.p1
OG0009684	SCHMD07082	TCONS_00001159.p1, TCONS_00001152.p1
OG0009733	SCHMD07311, SCHMD21461, SCHMD24082	TCONS_00017296.p1
OG0009737	SCHMD00059, SCHMD02313	TCONS_00009040.p1
OG0009813	SCHMD10007, SCHMD28283, SCHMD05968, SCHMD19178, SCHMD18956, SCHMD16927, SCHMD28438, SCHMD17250, SCHMD13894, SCHMD02179, SCHMD13020, SCHMD01896, SCHMD21432, SCHMD12241, SCHMD15051, SCHMD06333	TCONS_00026868.p1
OG0009856	SCHMD12784	TCONS_00033554.p1
OG0009873	SCHMD05559	TCONS_00020494.p1
OG0009883	SCHMD07554	TCONS_00005434.p1
