Orthogroup	SCHMD	ORYLA
OG0006344	SCHMD21084, SCHMD09358	ORYLA09235, ORYLA07107
OG0006347	SCHMD07723	ORYLA08655
OG0006350	SCHMD09296	ORYLA05826
OG0006351	SCHMD06816	ORYLA09454
OG0006352	SCHMD07373	ORYLA00408, ORYLA01498
OG0006353	SCHMD10639	ORYLA03383
OG0006357	SCHMD03473	ORYLA06338
OG0006360	SCHMD08060	ORYLA11287
OG0006362	SCHMD03337	ORYLA05430
OG0006363	SCHMD19238	ORYLA04345
OG0006364	SCHMD06510, SCHMD06511	ORYLA17402
OG0006365	SCHMD14860	ORYLA07547
OG0006370	SCHMD28920	ORYLA09199
OG0006372	SCHMD07447	ORYLA10156
OG0006373	SCHMD11946	ORYLA00612
OG0006375	SCHMD00652	ORYLA07773
OG0006376	SCHMD06608	ORYLA18136
OG0006377	SCHMD10116	ORYLA02527
OG0006379	SCHMD18267	ORYLA02129
OG0006381	SCHMD24227, SCHMD16114	ORYLA11043, ORYLA15094
OG0006383	SCHMD26033, SCHMD18774	ORYLA04517
OG0006386	SCHMD13835, SCHMD19804	ORYLA19015
OG0006387	SCHMD14692	ORYLA10627
OG0006392	SCHMD15116, SCHMD12579	ORYLA09388
OG0006395	SCHMD08199	ORYLA19863
OG0006401	SCHMD19581, SCHMD26470	ORYLA08618, ORYLA18378
OG0006402	SCHMD13826, SCHMD09114	ORYLA00429
OG0006408	SCHMD11225	ORYLA11884, ORYLA11885
OG0006414	SCHMD18742	ORYLA02371, ORYLA14953, ORYLA14955, ORYLA17953, ORYLA19069
OG0006416	SCHMD03354	ORYLA09047
OG0006443	SCHMD12255, SCHMD24636, SCHMD25778	ORYLA04866
OG0006448	SCHMD18654	ORYLA06428, ORYLA06429
OG0006449	SCHMD06362	ORYLA02199
OG0006452	SCHMD23102, SCHMD15046	ORYLA14233
OG0006454	SCHMD07698, SCHMD07699	ORYLA04312
OG0006456	SCHMD11711, SCHMD17298, SCHMD12535	ORYLA01861
OG0006457	SCHMD16313	ORYLA14262
OG0006459	SCHMD21368	ORYLA14803
OG0006461	SCHMD19693, SCHMD11861	ORYLA15523
OG0006462	SCHMD07729	ORYLA07799
OG0006463	SCHMD07130	ORYLA14103
OG0006464	SCHMD12787, SCHMD19777	ORYLA13278
OG0006465	SCHMD28077, SCHMD07507	ORYLA00104
OG0006469	SCHMD02780	ORYLA00255
OG0006470	SCHMD16861	ORYLA00368
OG0006472	SCHMD23852, SCHMD12162	ORYLA07638
OG0006474	SCHMD03155, SCHMD23229, SCHMD24070	ORYLA17369
OG0006475	SCHMD12763	ORYLA09150
OG0006476	SCHMD29103, SCHMD25388	ORYLA04028
OG0006478	SCHMD01744	ORYLA18550
OG0006479	SCHMD20030	ORYLA15648
OG0006480	SCHMD01088	ORYLA00896
OG0006481	SCHMD02855	ORYLA04413
OG0006482	SCHMD06492	ORYLA17211
OG0006484	SCHMD26840, SCHMD17566, SCHMD19702, SCHMD29583, SCHMD24056	ORYLA17475
OG0006486	SCHMD12934	ORYLA01412
OG0006488	SCHMD29514, SCHMD21588	ORYLA03055
OG0006490	SCHMD00433	ORYLA14766
OG0006501	SCHMD05406	ORYLA03041
OG0006503	SCHMD07908	ORYLA00936
OG0006505	SCHMD08554, SCHMD08796	ORYLA08906, ORYLA06614
OG0006507	SCHMD22063	ORYLA15791, ORYLA15790
OG0006509	SCHMD13705	ORYLA07227
OG0006510	SCHMD11921	ORYLA14338
OG0006511	SCHMD03048	ORYLA14129, ORYLA14130
OG0006512	SCHMD12217, SCHMD11205	ORYLA01466
OG0006514	SCHMD08264	ORYLA20423
OG0006515	SCHMD03249	ORYLA10705
OG0006517	SCHMD00950	ORYLA06301
OG0006518	SCHMD03959	ORYLA19034
OG0006519	SCHMD25528	ORYLA11456
OG0006520	SCHMD00155	ORYLA04037
OG0006523	SCHMD12246, SCHMD13301	ORYLA03670
OG0006525	SCHMD21904	ORYLA16237
OG0006526	SCHMD14233	ORYLA19079
OG0006527	SCHMD10447, SCHMD13054	ORYLA16408
OG0006528	SCHMD09670	ORYLA08757
OG0006532	SCHMD27245	ORYLA12770
OG0006537	SCHMD07012	ORYLA18614
OG0006538	SCHMD09434	ORYLA12235
OG0006540	SCHMD24252, SCHMD19265	ORYLA04334
OG0006542	SCHMD07956	ORYLA04038
OG0006543	SCHMD05909	ORYLA05121
OG0006544	SCHMD05488	ORYLA13799
OG0006545	SCHMD08819	ORYLA01750
OG0006547	SCHMD01454	ORYLA04432
OG0006549	SCHMD07432	ORYLA10840
OG0006550	SCHMD05608	ORYLA11254
OG0006552	SCHMD16090	ORYLA02423
OG0006553	SCHMD03817	ORYLA00553
OG0006554	SCHMD10460, SCHMD23338, SCHMD12851, SCHMD13974	ORYLA02770
OG0006556	SCHMD10898, SCHMD08118	ORYLA10590
OG0006557	SCHMD15751	ORYLA17641
OG0006561	SCHMD07629	ORYLA11401
OG0006563	SCHMD08352	ORYLA12120
OG0006564	SCHMD15011	ORYLA03066
OG0006566	SCHMD10136, SCHMD13813	ORYLA16816
OG0006567	SCHMD25728, SCHMD21897, SCHMD15731	ORYLA14215
OG0006570	SCHMD12205, SCHMD05328	ORYLA02088
OG0006571	SCHMD00180, SCHMD27487	ORYLA18093
OG0006573	SCHMD10554	ORYLA04375
OG0006574	SCHMD18201	ORYLA13477
OG0006579	SCHMD11335, SCHMD14843	ORYLA07356
OG0006583	SCHMD08738	ORYLA11606
OG0006586	SCHMD14590	ORYLA14580
OG0006588	SCHMD29130	ORYLA16204
OG0006590	SCHMD02740	ORYLA15302
OG0006591	SCHMD02097	ORYLA05510
OG0006593	SCHMD08560	ORYLA07057
OG0006594	SCHMD00507	ORYLA07714
OG0006595	SCHMD08252	ORYLA08079
OG0006597	SCHMD04098	ORYLA00971
OG0006598	SCHMD23134	ORYLA17695
OG0006599	SCHMD28680	ORYLA17550, ORYLA17318
OG0006600	SCHMD12543, SCHMD20580	ORYLA20055, ORYLA20054
OG0006603	SCHMD13311, SCHMD24906	ORYLA15058
OG0006604	SCHMD12610	ORYLA03264
OG0006606	SCHMD11990	ORYLA15309
OG0006607	SCHMD00025	ORYLA05978
OG0006610	SCHMD10412	ORYLA00548
OG0006614	SCHMD05476	ORYLA10829
OG0006615	SCHMD02189	ORYLA01747
OG0006616	SCHMD12397	ORYLA06592
OG0006619	SCHMD14686	ORYLA06288
OG0006621	SCHMD06932	ORYLA04538
OG0006622	SCHMD16418, SCHMD16456	ORYLA04282
OG0006623	SCHMD00154	ORYLA14630
OG0006624	SCHMD28658, SCHMD27359	ORYLA06131, ORYLA06132
OG0006626	SCHMD05850	ORYLA17629
OG0006628	SCHMD10378	ORYLA12154
OG0006630	SCHMD02436	ORYLA12196
OG0006631	SCHMD24627, SCHMD24745	ORYLA09701
OG0006632	SCHMD11914, SCHMD18633	ORYLA01518, ORYLA01497
OG0006633	SCHMD06460	ORYLA06549
OG0006636	SCHMD09363	ORYLA05802
OG0006637	SCHMD17064, SCHMD26047	ORYLA08373
OG0006640	SCHMD09877	ORYLA07344
OG0006646	SCHMD10329	ORYLA12692, ORYLA12691
OG0006647	SCHMD12770, SCHMD12371	ORYLA06525
OG0006648	SCHMD13489	ORYLA20356
OG0006651	SCHMD07289, SCHMD06082	ORYLA04105
OG0006652	SCHMD08119	ORYLA10471
OG0006655	SCHMD00645	ORYLA17342
OG0006658	SCHMD07703, SCHMD19832	ORYLA11434
OG0006662	SCHMD11088, SCHMD02344	ORYLA14512
OG0006663	SCHMD05461	ORYLA03621
OG0006664	SCHMD01212	ORYLA09332
OG0006666	SCHMD00843	ORYLA20165
OG0006667	SCHMD02023	ORYLA06327
OG0006668	SCHMD00035	ORYLA08545
OG0006669	SCHMD15456	ORYLA02526
OG0006671	SCHMD02649	ORYLA18969
OG0006673	SCHMD11139, SCHMD01947	ORYLA17788
OG0006677	SCHMD28844	ORYLA05809
OG0006678	SCHMD02351	ORYLA16789
OG0006680	SCHMD07321, SCHMD04365	ORYLA13976
OG0006683	SCHMD12055	ORYLA15512
OG0006684	SCHMD03196	ORYLA11012
OG0006686	SCHMD05511	ORYLA18912
OG0006688	SCHMD02782	ORYLA07474
OG0006689	SCHMD09875, SCHMD00797, SCHMD11694	ORYLA14988
OG0006690	SCHMD02600	ORYLA15449
OG0006691	SCHMD14621	ORYLA08252
OG0006692	SCHMD15336	ORYLA18541
OG0006693	SCHMD00589	ORYLA00439
OG0006694	SCHMD05629	ORYLA11331
OG0006695	SCHMD06025	ORYLA03032
OG0006697	SCHMD19994, SCHMD13817, SCHMD29045	ORYLA08123, ORYLA04932
OG0006698	SCHMD12118	ORYLA05714
OG0006702	SCHMD29672	ORYLA01940
OG0006703	SCHMD00739	ORYLA09239
OG0006705	SCHMD14770, SCHMD13114	ORYLA13053
OG0006706	SCHMD12854	ORYLA06274
OG0006707	SCHMD19389	ORYLA15902
OG0006708	SCHMD01518	ORYLA06046
OG0006709	SCHMD06005	ORYLA09857
OG0006712	SCHMD13757	ORYLA16175
OG0006713	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768	ORYLA10516, ORYLA11956
OG0006717	SCHMD09869	ORYLA01078
OG0006718	SCHMD28286	ORYLA05056
OG0006720	SCHMD15330, SCHMD18737	ORYLA13526
OG0006721	SCHMD06116	ORYLA06875
OG0006722	SCHMD18971, SCHMD24284	ORYLA19383
OG0006723	SCHMD12671	ORYLA15389
OG0006725	SCHMD15226	ORYLA13855
OG0006726	SCHMD22403	ORYLA18866
OG0006728	SCHMD09693	ORYLA05670
OG0006729	SCHMD09997, SCHMD07849	ORYLA17444
OG0006730	SCHMD15242	ORYLA15663
OG0006731	SCHMD21262, SCHMD19367	ORYLA05562
OG0006733	SCHMD02938	ORYLA01038
OG0006734	SCHMD13149, SCHMD15306	ORYLA19310
OG0006735	SCHMD23549, SCHMD18150, SCHMD22619	ORYLA14353
OG0006737	SCHMD05655	ORYLA08275
OG0006741	SCHMD21104, SCHMD16448, SCHMD23684, SCHMD14241, SCHMD07000	ORYLA14536
OG0006742	SCHMD14364	ORYLA01030, ORYLA00302
OG0006749	SCHMD17570, SCHMD17569	ORYLA16853
OG0006750	SCHMD04443, SCHMD17273, SCHMD07663	ORYLA11676
OG0006752	SCHMD12442	ORYLA04133
OG0006753	SCHMD08285	ORYLA10479
OG0006754	SCHMD13342	ORYLA05668, ORYLA19170
OG0006755	SCHMD10228	ORYLA08778
OG0006757	SCHMD08426	ORYLA05170
OG0006761	SCHMD13526	ORYLA00833
OG0006764	SCHMD22289	ORYLA01520
OG0006766	SCHMD07248	ORYLA04462
OG0006768	SCHMD03977	ORYLA05533
OG0006771	SCHMD07804, SCHMD15553	ORYLA15857, ORYLA11311
OG0006772	SCHMD01476	ORYLA00394
OG0006776	SCHMD10792	ORYLA16494
OG0006777	SCHMD08214	ORYLA12364
OG0006780	SCHMD13525, SCHMD14457	ORYLA10161
OG0006791	SCHMD15752	ORYLA01324
OG0006826	SCHMD05426	ORYLA07190
OG0006829	SCHMD18846	ORYLA20486
OG0006830	SCHMD01740	ORYLA04099
OG0006833	SCHMD25705, SCHMD22029	ORYLA12166
OG0006842	SCHMD07853	ORYLA00868
OG0006843	SCHMD10166	ORYLA18591
OG0006844	SCHMD10998	ORYLA12172
OG0006846	SCHMD24471	ORYLA10163
OG0006848	SCHMD15273, SCHMD24879	ORYLA03872
OG0006851	SCHMD13891, SCHMD10310	ORYLA08359
OG0006853	SCHMD21179	ORYLA19226
OG0006856	SCHMD03115	ORYLA07978
OG0006857	SCHMD03719	ORYLA09522
OG0006860	SCHMD14888, SCHMD01768	ORYLA12394
OG0006862	SCHMD08954	ORYLA10430
OG0006864	SCHMD09900	ORYLA16704, ORYLA00881
OG0006871	SCHMD19715	ORYLA13504
OG0006874	SCHMD00242	ORYLA14058
OG0006875	SCHMD14340	ORYLA04531
OG0006876	SCHMD01180	ORYLA13231
OG0006877	SCHMD28894, SCHMD14652	ORYLA14665
OG0006878	SCHMD07673	ORYLA06366
OG0006881	SCHMD13107	ORYLA03213
OG0006882	SCHMD08215	ORYLA12470
OG0006886	SCHMD04628	ORYLA01362
OG0006887	SCHMD02004	ORYLA18327
OG0006889	SCHMD19490	ORYLA15285
OG0006890	SCHMD09977	ORYLA05057
OG0006891	SCHMD16311	ORYLA12282
OG0006892	SCHMD06736, SCHMD03941	ORYLA18584
OG0006894	SCHMD08244	ORYLA19918
OG0006895	SCHMD25533, SCHMD25532	ORYLA08207
OG0006897	SCHMD14554	ORYLA17654
OG0006900	SCHMD15238	ORYLA10711
OG0006901	SCHMD00150	ORYLA19363
OG0006906	SCHMD01345	ORYLA04358
OG0006909	SCHMD08896, SCHMD03475	ORYLA20226
OG0006914	SCHMD02005	ORYLA19783
OG0006917	SCHMD15444, SCHMD23496	ORYLA18342
OG0006918	SCHMD02128	ORYLA05445
OG0006919	SCHMD04163	ORYLA19417
OG0006920	SCHMD07640	ORYLA09599
OG0006923	SCHMD18989, SCHMD10987	ORYLA02242
OG0006924	SCHMD07270	ORYLA19320
OG0006926	SCHMD18025, SCHMD24077	ORYLA02117
OG0006927	SCHMD05483	ORYLA06863
OG0006931	SCHMD09823	ORYLA11673
OG0006934	SCHMD02940	ORYLA09930
OG0006937	SCHMD07394	ORYLA09224
OG0006938	SCHMD13105	ORYLA13900
OG0006939	SCHMD19736, SCHMD17847	ORYLA10635
OG0006942	SCHMD05106	ORYLA01085
OG0006944	SCHMD23114, SCHMD00759	ORYLA18190
OG0006945	SCHMD20350, SCHMD21540	ORYLA19364
OG0006946	SCHMD03034	ORYLA02739
OG0006948	SCHMD10039	ORYLA05268
OG0006949	SCHMD04433	ORYLA14891
OG0006951	SCHMD04285	ORYLA01790
OG0006952	SCHMD00571	ORYLA02149
OG0006954	SCHMD05444	ORYLA10656
OG0006955	SCHMD01359	ORYLA11271
OG0006957	SCHMD21016, SCHMD16664	ORYLA01524
OG0006959	SCHMD14675, SCHMD12735	ORYLA07529
OG0006960	SCHMD15792, SCHMD13924	ORYLA20075
OG0006962	SCHMD02602	ORYLA14243
OG0006964	SCHMD05582, SCHMD05580	ORYLA06047
OG0006967	SCHMD06876	ORYLA07736
OG0006968	SCHMD05918	ORYLA07011
OG0006973	SCHMD01554	ORYLA11601
OG0006975	SCHMD29017	ORYLA05959
OG0006977	SCHMD21617, SCHMD19289	ORYLA14070
OG0006979	SCHMD02713	ORYLA18967
OG0006980	SCHMD03927	ORYLA18420, ORYLA18419
OG0006984	SCHMD21798	ORYLA15233, ORYLA12089, ORYLA14709
OG0006987	SCHMD04010	ORYLA18444
OG0006989	SCHMD08387	ORYLA09680
OG0006990	SCHMD14019	ORYLA12859
OG0006991	SCHMD09527	ORYLA19862
OG0006993	SCHMD16078, SCHMD15851	ORYLA03063
OG0006995	SCHMD08291	ORYLA01996
OG0006996	SCHMD07655	ORYLA04870
OG0006999	SCHMD09727, SCHMD09154	ORYLA05329
OG0007001	SCHMD11191	ORYLA10882
OG0007002	SCHMD00096	ORYLA19238
OG0007003	SCHMD03229	ORYLA15348, ORYLA12075
OG0007005	SCHMD03780	ORYLA03067
OG0007009	SCHMD28218, SCHMD00500	ORYLA17311
OG0007012	SCHMD16864	ORYLA07702
OG0007013	SCHMD20292, SCHMD25075	ORYLA08186
OG0007015	SCHMD09946	ORYLA15619
OG0007017	SCHMD24290, SCHMD13895	ORYLA00928
OG0007022	SCHMD06207	ORYLA14380
OG0007023	SCHMD13414	ORYLA13776
OG0007024	SCHMD18147	ORYLA14743
OG0007025	SCHMD00852	ORYLA19770
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	ORYLA15909
OG0007028	SCHMD16323	ORYLA06937
OG0007030	SCHMD11171	ORYLA00487
OG0007033	SCHMD17177, SCHMD07596	ORYLA11802
OG0007037	SCHMD08275	ORYLA09849
OG0007039	SCHMD24759	ORYLA10444
OG0007040	SCHMD17930	ORYLA15293
OG0007046	SCHMD16357, SCHMD12630	ORYLA10686
OG0007047	SCHMD10322	ORYLA02086
OG0007049	SCHMD09136, SCHMD15529	ORYLA12565
OG0007050	SCHMD12036	ORYLA20452
OG0007053	SCHMD05149	ORYLA16394
OG0007055	SCHMD11222	ORYLA17619
OG0007061	SCHMD27956	ORYLA00894
OG0007062	SCHMD05231	ORYLA03640
OG0007063	SCHMD04487	ORYLA05804
OG0007064	SCHMD12728	ORYLA20409
OG0007065	SCHMD08144	ORYLA14600
OG0007066	SCHMD15229, SCHMD16841	ORYLA02140
OG0007068	SCHMD10943	ORYLA07348
OG0007070	SCHMD08393	ORYLA06946
OG0007073	SCHMD06841	ORYLA03515
OG0007077	SCHMD03291, SCHMD23670	ORYLA12778
OG0007078	SCHMD12751, SCHMD12753	ORYLA06143
OG0007084	SCHMD10181	ORYLA18994
OG0007088	SCHMD06882	ORYLA06446
OG0007090	SCHMD24995	ORYLA12938
OG0007091	SCHMD00684	ORYLA10611
OG0007092	SCHMD04952	ORYLA11433
OG0007093	SCHMD00633	ORYLA12432
OG0007095	SCHMD28386	ORYLA05795
OG0007096	SCHMD14480	ORYLA13346, ORYLA06995
OG0007098	SCHMD12814	ORYLA15262
OG0007102	SCHMD00303	ORYLA09553
OG0007104	SCHMD14802	ORYLA03154
OG0007105	SCHMD08588	ORYLA07523
OG0007106	SCHMD14679	ORYLA13818
OG0007108	SCHMD03383	ORYLA04528
OG0007112	SCHMD09113	ORYLA19964
OG0007113	SCHMD27023, SCHMD20834	ORYLA15522, ORYLA13775
OG0007114	SCHMD05373	ORYLA05387, ORYLA02077
OG0007118	SCHMD01480	ORYLA18746
OG0007119	SCHMD02099	ORYLA13244
OG0007122	SCHMD04636	ORYLA15640
OG0007124	SCHMD20734	ORYLA09552
OG0007125	SCHMD04115	ORYLA13532
OG0007128	SCHMD15975	ORYLA02979
OG0007130	SCHMD02010	ORYLA18855
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	ORYLA18527
OG0007135	SCHMD14628	ORYLA12420
OG0007136	SCHMD04055	ORYLA14799
OG0007137	SCHMD09300	ORYLA06230
OG0007139	SCHMD08033	ORYLA20254
OG0007140	SCHMD14726, SCHMD14725	ORYLA10308, ORYLA00270
OG0007143	SCHMD11402, SCHMD13435	ORYLA10676
OG0007145	SCHMD07094	ORYLA07062
OG0007148	SCHMD23637, SCHMD07923, SCHMD00889	ORYLA17738
OG0007151	SCHMD20465, SCHMD17498	ORYLA03573
OG0007154	SCHMD03260	ORYLA10421
OG0007158	SCHMD27790, SCHMD22647	ORYLA02201
OG0007159	SCHMD06458, SCHMD24141	ORYLA13649
OG0007163	SCHMD19963, SCHMD15559	ORYLA19100
OG0007164	SCHMD21149	ORYLA09721, ORYLA12288
OG0007165	SCHMD00948	ORYLA03664
OG0007166	SCHMD23433, SCHMD23432	ORYLA12340, ORYLA12341
OG0007173	SCHMD27706, SCHMD26151	ORYLA00375
OG0007174	SCHMD00679	ORYLA15845
OG0007175	SCHMD13246, SCHMD11875	ORYLA12365
OG0007176	SCHMD18255, SCHMD19246	ORYLA05563
OG0007179	SCHMD02087	ORYLA09261, ORYLA09260
OG0007181	SCHMD07932	ORYLA15718
OG0007183	SCHMD09362	ORYLA05418
OG0007184	SCHMD06567	ORYLA02171
OG0007186	SCHMD00266	ORYLA08238
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	ORYLA00633
OG0007190	SCHMD00716	ORYLA02310
OG0007191	SCHMD11992	ORYLA17462
OG0007192	SCHMD00342	ORYLA09692
OG0007199	SCHMD17527, SCHMD16964	ORYLA05345, ORYLA01726
OG0007208	SCHMD08490	ORYLA02408
OG0007209	SCHMD03471, SCHMD02470	ORYLA00656, ORYLA00655
OG0007248	SCHMD14029	ORYLA06298
OG0007251	SCHMD02789, SCHMD03885	ORYLA06850
OG0007254	SCHMD29104	ORYLA11846
OG0007258	SCHMD01759	ORYLA02983
OG0007264	SCHMD06288	ORYLA15263
OG0007266	SCHMD05229	ORYLA19225
OG0007267	SCHMD15621	ORYLA14269
OG0007269	SCHMD04821	ORYLA10696
OG0007270	SCHMD29771, SCHMD26891	ORYLA04915, ORYLA04916
OG0007271	SCHMD08508	ORYLA06700
OG0007274	SCHMD10184	ORYLA01401
OG0007276	SCHMD01128	ORYLA17414
OG0007279	SCHMD14169, SCHMD22097	ORYLA04478
OG0007280	SCHMD26191	ORYLA06789
OG0007282	SCHMD08071	ORYLA17269
OG0007288	SCHMD11562	ORYLA20472
OG0007289	SCHMD13675	ORYLA03622
OG0007291	SCHMD01954	ORYLA15418
OG0007297	SCHMD08767	ORYLA16040
OG0007300	SCHMD08715, SCHMD12954	ORYLA02105
OG0007304	SCHMD06782	ORYLA11541
OG0007306	SCHMD03194	ORYLA04055
OG0007307	SCHMD24523	ORYLA04750
OG0007310	SCHMD07754	ORYLA09847
OG0007314	SCHMD20349, SCHMD17621	ORYLA11660
OG0007317	SCHMD05271	ORYLA04703
OG0007318	SCHMD14311	ORYLA14192
OG0007319	SCHMD07451	ORYLA13973
OG0007320	SCHMD04201, SCHMD04200	ORYLA19939
OG0007321	SCHMD14656	ORYLA01035
OG0007325	SCHMD13424	ORYLA12467
OG0007326	SCHMD26648, SCHMD13997	ORYLA14944
OG0007328	SCHMD07822	ORYLA04937
OG0007330	SCHMD01349	ORYLA03139
OG0007333	SCHMD02278	ORYLA13227, ORYLA09947
OG0007334	SCHMD01190	ORYLA02101
OG0007335	SCHMD00787	ORYLA11672
OG0007337	SCHMD23177	ORYLA11944
OG0007339	SCHMD14813, SCHMD09117	ORYLA08865
OG0007341	SCHMD01365	ORYLA12520
OG0007342	SCHMD12266	ORYLA17313
OG0007343	SCHMD12161	ORYLA13486
OG0007344	SCHMD17019, SCHMD17020	ORYLA18957
OG0007347	SCHMD06807	ORYLA13816
OG0007349	SCHMD22105	ORYLA17364
OG0007353	SCHMD22439	ORYLA12576
OG0007354	SCHMD09176	ORYLA09048
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	ORYLA13760
OG0007357	SCHMD05386, SCHMD05385	ORYLA12581
OG0007358	SCHMD10648	ORYLA17406
OG0007359	SCHMD04894	ORYLA08850
OG0007360	SCHMD01042	ORYLA06936
OG0007361	SCHMD02642	ORYLA01623
OG0007363	SCHMD02234	ORYLA06682
OG0007367	SCHMD09749	ORYLA06765
OG0007372	SCHMD02515	ORYLA03828
OG0007373	SCHMD29255, SCHMD11208, SCHMD11207	ORYLA11366
OG0007380	SCHMD16057	ORYLA12839
OG0007382	SCHMD06011	ORYLA08742
OG0007385	SCHMD04159	ORYLA12485
OG0007386	SCHMD00784	ORYLA11303
OG0007387	SCHMD01904, SCHMD01903	ORYLA19178
OG0007389	SCHMD07528	ORYLA02496
OG0007391	SCHMD01653	ORYLA04353
OG0007393	SCHMD00157	ORYLA10500
OG0007395	SCHMD09491	ORYLA08169
OG0007396	SCHMD01151	ORYLA12727
OG0007397	SCHMD03095	ORYLA08942
OG0007399	SCHMD13118, SCHMD13117	ORYLA17904
OG0007401	SCHMD06026	ORYLA03561
OG0007402	SCHMD10585, SCHMD06444	ORYLA08019, ORYLA08020
OG0007405	SCHMD18973, SCHMD27327	ORYLA15003
OG0007407	SCHMD14070	ORYLA05302
OG0007408	SCHMD03954	ORYLA20365
OG0007412	SCHMD14910, SCHMD20394	ORYLA09356
OG0007415	SCHMD29702, SCHMD13340	ORYLA19464
OG0007417	SCHMD04581	ORYLA17547
OG0007419	SCHMD12003, SCHMD14523	ORYLA16934
OG0007421	SCHMD09236	ORYLA14356
OG0007422	SCHMD15449	ORYLA10067
OG0007425	SCHMD18256	ORYLA14998
OG0007426	SCHMD02501	ORYLA19382
OG0007429	SCHMD03140	ORYLA10854
OG0007431	SCHMD02074	ORYLA05544, ORYLA05545
OG0007432	SCHMD13608	ORYLA03130
OG0007437	SCHMD26347	ORYLA00941
OG0007439	SCHMD01098	ORYLA05166
OG0007442	SCHMD10535	ORYLA06331
OG0007445	SCHMD10725	ORYLA09137
OG0007446	SCHMD06891	ORYLA17366
OG0007447	SCHMD07199	ORYLA00461
OG0007452	SCHMD06690	ORYLA02553
OG0007453	SCHMD22069	ORYLA16527
OG0007454	SCHMD02249	ORYLA09677
OG0007455	SCHMD17462	ORYLA09348
OG0007456	SCHMD11658	ORYLA02608
OG0007457	SCHMD13308, SCHMD05942, SCHMD22483	ORYLA14661
OG0007458	SCHMD11828	ORYLA00309
OG0007459	SCHMD04395	ORYLA10805
OG0007460	SCHMD07322	ORYLA20039
OG0007463	SCHMD17150, SCHMD29377	ORYLA10835
OG0007465	SCHMD06095	ORYLA03646
OG0007470	SCHMD04262, SCHMD05817	ORYLA06567
OG0007471	SCHMD29391	ORYLA07475
OG0007472	SCHMD07414	ORYLA13056
OG0007473	SCHMD18788, SCHMD20111	ORYLA06701
OG0007476	SCHMD29552, SCHMD06042	ORYLA17195
OG0007478	SCHMD08638, SCHMD14462	ORYLA17253
OG0007481	SCHMD00234	ORYLA04396
OG0007482	SCHMD16972, SCHMD28646	ORYLA01730
OG0007483	SCHMD23530	ORYLA11513
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	ORYLA14033
OG0007489	SCHMD27800, SCHMD17535	ORYLA10665
OG0007491	SCHMD17539, SCHMD13726	ORYLA16759
OG0007492	SCHMD00216, SCHMD10758	ORYLA11759
OG0007494	SCHMD02157, SCHMD22482	ORYLA16845
OG0007495	SCHMD07307, SCHMD18914	ORYLA10015
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	ORYLA14535
OG0007498	SCHMD13903	ORYLA05446
OG0007500	SCHMD06655	ORYLA09788
OG0007501	SCHMD02284	ORYLA11099
OG0007503	SCHMD02190	ORYLA08089
OG0007507	SCHMD00792	ORYLA12533
OG0007509	SCHMD00947	ORYLA04370
OG0007510	SCHMD06196	ORYLA10564
OG0007516	SCHMD07324, SCHMD01839	ORYLA15899, ORYLA15898, ORYLA14717, ORYLA11020
OG0007519	SCHMD00238	ORYLA12456
OG0007522	SCHMD20076	ORYLA10477
OG0007525	SCHMD03649, SCHMD14793	ORYLA13393
OG0007528	SCHMD08263	ORYLA06326
OG0007533	SCHMD05767	ORYLA00001, ORYLA07509
OG0007541	SCHMD18271	ORYLA11457
OG0007547	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710	ORYLA05439, ORYLA12383, ORYLA01677
OG0007548	SCHMD06064	ORYLA03026
OG0007583	SCHMD28711	ORYLA00014
OG0007584	SCHMD10868	ORYLA16927
OG0007586	SCHMD00208	ORYLA17497
OG0007588	SCHMD05957	ORYLA11210
OG0007591	SCHMD19104	ORYLA16433
OG0007597	SCHMD00061	ORYLA11901
OG0007601	SCHMD28220	ORYLA16630
OG0007602	SCHMD03764	ORYLA13457
OG0007603	SCHMD02707	ORYLA15288
OG0007607	SCHMD25251	ORYLA15596
OG0007609	SCHMD08824	ORYLA17969
OG0007610	SCHMD02076, SCHMD12764	ORYLA13853
OG0007613	SCHMD05026	ORYLA13617
OG0007615	SCHMD10027	ORYLA18029
OG0007619	SCHMD02768	ORYLA13054
OG0007621	SCHMD00066	ORYLA13396
OG0007624	SCHMD15354	ORYLA05976
OG0007626	SCHMD05939	ORYLA01317
OG0007630	SCHMD22064	ORYLA01205
OG0007633	SCHMD19695	ORYLA05304
OG0007634	SCHMD06239	ORYLA10749
OG0007643	SCHMD18394	ORYLA08582
OG0007645	SCHMD00727	ORYLA00783
OG0007646	SCHMD05492	ORYLA09484
OG0007654	SCHMD14761	ORYLA18713
OG0007656	SCHMD00482	ORYLA11259
OG0007657	SCHMD16543	ORYLA12352
OG0007659	SCHMD19564, SCHMD12893	ORYLA09035
OG0007663	SCHMD11554	ORYLA19677
