Orthogroup	SCHMD	APOSC_ok
OG0006993	SCHMD16078, SCHMD15851	APOSC_04772
OG0006995	SCHMD08291	APOSC_00344
OG0006998	SCHMD12467	APOSC_27149
OG0006999	SCHMD09727, SCHMD09154	APOSC_09100
OG0007001	SCHMD11191	APOSC_08849
OG0007002	SCHMD00096	APOSC_27671
OG0007003	SCHMD03229	APOSC_26380
OG0007005	SCHMD03780	APOSC_24636
OG0007009	SCHMD28218, SCHMD00500	APOSC_07119
OG0007012	SCHMD16864	APOSC_15867
OG0007013	SCHMD20292, SCHMD25075	APOSC_09730
OG0007015	SCHMD09946	APOSC_28647
OG0007017	SCHMD24290, SCHMD13895	APOSC_01241, APOSC_01242
OG0007020	SCHMD29169	APOSC_18999
OG0007022	SCHMD06207	APOSC_24349
OG0007023	SCHMD13414	APOSC_14309, APOSC_12375
OG0007024	SCHMD18147	APOSC_27246
OG0007025	SCHMD00852	APOSC_12694
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	APOSC_10461
OG0007028	SCHMD16323	APOSC_23530
OG0007030	SCHMD11171	APOSC_08778
OG0007033	SCHMD17177, SCHMD07596	APOSC_24322
OG0007037	SCHMD08275	APOSC_01629
OG0007039	SCHMD24759	APOSC_01662
OG0007040	SCHMD17930	APOSC_28613, APOSC_25165, APOSC_25164
OG0007043	SCHMD05387	APOSC_28626
OG0007045	SCHMD01524	APOSC_16504
OG0007046	SCHMD16357, SCHMD12630	APOSC_23056
OG0007047	SCHMD10322	APOSC_10550
OG0007049	SCHMD09136, SCHMD15529	APOSC_08006
OG0007050	SCHMD12036	APOSC_16824
OG0007051	SCHMD19339, SCHMD22527, SCHMD23294	APOSC_17280
OG0007053	SCHMD05149	APOSC_04174
OG0007054	SCHMD03628	APOSC_27121, APOSC_27122
OG0007055	SCHMD11222	APOSC_28893
OG0007057	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575	APOSC_06628
OG0007061	SCHMD27956	APOSC_14209
OG0007062	SCHMD05231	APOSC_14304, APOSC_14306, APOSC_14305
OG0007063	SCHMD04487	APOSC_13274
OG0007064	SCHMD12728	APOSC_02456
OG0007066	SCHMD15229, SCHMD16841	APOSC_08408, APOSC_08407, APOSC_08406
OG0007068	SCHMD10943	APOSC_27141
OG0007073	SCHMD06841	APOSC_00327
OG0007077	SCHMD03291, SCHMD23670	APOSC_28490
OG0007078	SCHMD12751, SCHMD12753	APOSC_08234
OG0007084	SCHMD10181, SCHMD10179	APOSC_07815
OG0007088	SCHMD06882, SCHMD06881	APOSC_03055
OG0007089	SCHMD15126	APOSC_22753
OG0007090	SCHMD24995	APOSC_18836
OG0007091	SCHMD00684	APOSC_23447
OG0007092	SCHMD04952	APOSC_10609
OG0007093	SCHMD00633	APOSC_27296
OG0007095	SCHMD28386	APOSC_12306
OG0007096	SCHMD14480	APOSC_21381
OG0007097	SCHMD00498	APOSC_22424
OG0007098	SCHMD12814	APOSC_27550
OG0007102	SCHMD00303	APOSC_04717
OG0007104	SCHMD14802	APOSC_20485
OG0007105	SCHMD08588	APOSC_00982
OG0007106	SCHMD14679	APOSC_15406
OG0007107	SCHMD10627	APOSC_13860
OG0007108	SCHMD03383	APOSC_08652
OG0007112	SCHMD09113	APOSC_07955
OG0007113	SCHMD27023, SCHMD20834	APOSC_26888
OG0007114	SCHMD05373	APOSC_24702
OG0007118	SCHMD01480	APOSC_04848
OG0007119	SCHMD02099	APOSC_26478
OG0007122	SCHMD04636	APOSC_21045
OG0007124	SCHMD20734	APOSC_18196
OG0007125	SCHMD04115	APOSC_16964
OG0007128	SCHMD15975	APOSC_00622, APOSC_24957
OG0007130	SCHMD02010	APOSC_03999
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	APOSC_06050
OG0007135	SCHMD14628	APOSC_09007
OG0007136	SCHMD04055	APOSC_19499
OG0007137	SCHMD09300	APOSC_15395
OG0007139	SCHMD08033	APOSC_13534
OG0007140	SCHMD14726, SCHMD14725	APOSC_28245
OG0007143	SCHMD11402, SCHMD13435	APOSC_09027
OG0007144	SCHMD09084, SCHMD13536	APOSC_18396
OG0007145	SCHMD07094	APOSC_05978
OG0007149	SCHMD27485, SCHMD11054, SCHMD14232, SCHMD18987	APOSC_26311, APOSC_16822
OG0007151	SCHMD20465, SCHMD17498	APOSC_16201
OG0007152	SCHMD23531	APOSC_26651, APOSC_26652
OG0007154	SCHMD03260	APOSC_09623
OG0007158	SCHMD27790, SCHMD22647	APOSC_06197, APOSC_06198
OG0007163	SCHMD19963, SCHMD15559	APOSC_06910
OG0007164	SCHMD21149	APOSC_03942
OG0007165	SCHMD00948	APOSC_19324, APOSC_07907
OG0007166	SCHMD23433, SCHMD23432	APOSC_23211
OG0007170	SCHMD12398	APOSC_09859, APOSC_03867
OG0007173	SCHMD27706, SCHMD26151	APOSC_26787
OG0007174	SCHMD00679	APOSC_10018
OG0007175	SCHMD13246, SCHMD11875	APOSC_18003
OG0007176	SCHMD18255, SCHMD19246	APOSC_24850
OG0007179	SCHMD02087	APOSC_05209
OG0007180	SCHMD13286	APOSC_09778
OG0007181	SCHMD07932	APOSC_25559
OG0007183	SCHMD09362	APOSC_18541
OG0007184	SCHMD06567	APOSC_00822, APOSC_17205
OG0007186	SCHMD00266	APOSC_11582, APOSC_13894
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	APOSC_00608
OG0007190	SCHMD00716	APOSC_04882, APOSC_05549
OG0007191	SCHMD11992	APOSC_12579
OG0007192	SCHMD00342	APOSC_09506
OG0007199	SCHMD17527, SCHMD16964	APOSC_10274
OG0007202	SCHMD29738	APOSC_28739
OG0007248	SCHMD14029	APOSC_03737, APOSC_03736
OG0007249	SCHMD29538, SCHMD25341, SCHMD09627	APOSC_16981
OG0007252	SCHMD26416, SCHMD26417	APOSC_19542
OG0007254	SCHMD29104	APOSC_05592, APOSC_05593
OG0007255	SCHMD08512, SCHMD09706	APOSC_02937
OG0007258	SCHMD01759	APOSC_09346
OG0007264	SCHMD06288	APOSC_03686
OG0007266	SCHMD05229	APOSC_11708
OG0007267	SCHMD15621	APOSC_12090
OG0007270	SCHMD29771, SCHMD26891	APOSC_12135
OG0007271	SCHMD08508	APOSC_24548
OG0007274	SCHMD10184	APOSC_15030
OG0007276	SCHMD01128	APOSC_28587
OG0007279	SCHMD14169, SCHMD22097	APOSC_06293, APOSC_26833
OG0007280	SCHMD26191	APOSC_05359
OG0007282	SCHMD08071	APOSC_22102
OG0007288	SCHMD11562	APOSC_01075, APOSC_25609
OG0007291	SCHMD01954	APOSC_20720, APOSC_20719
OG0007297	SCHMD08767	APOSC_18063
OG0007300	SCHMD08715, SCHMD12954	APOSC_25712
OG0007301	SCHMD04999	APOSC_25373
OG0007304	SCHMD06782	APOSC_17074
OG0007305	SCHMD00236	APOSC_13539
OG0007306	SCHMD03194	APOSC_00386
OG0007307	SCHMD24523	APOSC_26088
OG0007314	SCHMD20349, SCHMD17621	APOSC_00085
OG0007317	SCHMD05271	APOSC_09236
OG0007318	SCHMD14311	APOSC_27333
OG0007319	SCHMD07451	APOSC_28563
OG0007320	SCHMD04201, SCHMD04200	APOSC_09070
OG0007321	SCHMD14656	APOSC_08246
OG0007323	SCHMD28323	APOSC_21806
OG0007325	SCHMD13424	APOSC_16460
OG0007326	SCHMD26648, SCHMD13997	APOSC_11975, APOSC_06448
OG0007327	SCHMD03183	APOSC_00135
OG0007328	SCHMD07822	APOSC_01312
OG0007330	SCHMD01349	APOSC_23615
OG0007332	SCHMD29643	APOSC_06770
OG0007333	SCHMD02278	APOSC_01580
OG0007334	SCHMD01190	APOSC_17842
OG0007335	SCHMD00787	APOSC_14641
OG0007337	SCHMD25665, SCHMD21266, SCHMD23177	APOSC_02309
OG0007339	SCHMD14813, SCHMD09117	APOSC_03135
OG0007341	SCHMD01365	APOSC_24434
OG0007342	SCHMD12266	APOSC_22103
OG0007343	SCHMD12161	APOSC_25429
OG0007347	SCHMD06807	APOSC_08865
OG0007349	SCHMD22105	APOSC_23223
OG0007353	SCHMD22439	APOSC_26202
OG0007354	SCHMD09176	APOSC_14859
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	APOSC_03184
OG0007357	SCHMD05385	APOSC_21551
OG0007358	SCHMD10648	APOSC_06636
OG0007359	SCHMD04894	APOSC_02421
OG0007360	SCHMD01042	APOSC_08047
OG0007361	SCHMD02642	APOSC_07077
OG0007363	SCHMD02234	APOSC_09409
OG0007367	SCHMD09749	APOSC_14422
OG0007372	SCHMD02515	APOSC_14301
OG0007373	SCHMD11208, SCHMD11207	APOSC_14544
OG0007380	SCHMD16057	APOSC_13102
OG0007382	SCHMD06011	APOSC_16338
OG0007385	SCHMD04159	APOSC_03876
OG0007386	SCHMD00784	APOSC_04054
OG0007387	SCHMD01904, SCHMD01903	APOSC_06916
OG0007389	SCHMD07528	APOSC_03633
OG0007391	SCHMD01653	APOSC_00054
OG0007393	SCHMD00157	APOSC_12259
OG0007395	SCHMD09491	APOSC_23644
OG0007396	SCHMD01151	APOSC_12497
OG0007397	SCHMD03095	APOSC_04277
OG0007399	SCHMD13118	APOSC_10673
OG0007401	SCHMD06026	APOSC_10465
OG0007402	SCHMD10585, SCHMD06444	APOSC_00968
OG0007405	SCHMD18973, SCHMD27327	APOSC_09312
OG0007407	SCHMD14070	APOSC_10545
OG0007408	SCHMD03954	APOSC_27587
OG0007412	SCHMD14910, SCHMD20394	APOSC_03576
OG0007414	SCHMD03104, SCHMD03103	APOSC_09344, APOSC_19745
OG0007415	SCHMD29702, SCHMD13340	APOSC_03560
OG0007417	SCHMD04581	APOSC_21158
OG0007419	SCHMD12003, SCHMD14523	APOSC_03939
OG0007421	SCHMD09236	APOSC_01857
OG0007422	SCHMD15449	APOSC_09386
OG0007425	SCHMD18256	APOSC_10510
OG0007429	SCHMD03140	APOSC_15937, APOSC_15938
OG0007431	SCHMD02074	APOSC_16398
OG0007432	SCHMD13608	APOSC_27468
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	APOSC_05301, APOSC_15399
OG0007437	SCHMD26347	APOSC_08991
OG0007439	SCHMD01098	APOSC_15942
OG0007442	SCHMD10535	APOSC_05686
OG0007445	SCHMD10725	APOSC_27335
OG0007446	SCHMD06891	APOSC_06202
OG0007447	SCHMD07199	APOSC_04248
OG0007452	SCHMD06690	APOSC_13061
OG0007453	SCHMD22069	APOSC_11031
OG0007454	SCHMD02249	APOSC_23331
OG0007455	SCHMD17462	APOSC_14525
OG0007456	SCHMD11658	APOSC_27800
OG0007457	SCHMD13308, SCHMD05942, SCHMD22483	APOSC_18601
OG0007458	SCHMD11828	APOSC_00473
OG0007459	SCHMD04395	APOSC_03345
OG0007460	SCHMD07322	APOSC_13905
OG0007463	SCHMD17150, SCHMD29377	APOSC_09528
OG0007464	SCHMD03973	APOSC_25571, APOSC_25570
OG0007465	SCHMD06095	APOSC_11740
OG0007470	SCHMD04262, SCHMD05817	APOSC_28856
OG0007471	SCHMD29391	APOSC_14448
OG0007472	SCHMD07414	APOSC_01349
OG0007473	SCHMD18788, SCHMD20111	APOSC_27428, APOSC_27429, APOSC_20119
OG0007476	SCHMD29552, SCHMD06042	APOSC_12767
OG0007478	SCHMD08638, SCHMD14462	APOSC_00149
OG0007481	SCHMD00234	APOSC_11072
OG0007482	SCHMD16972, SCHMD28646	APOSC_11382
OG0007483	SCHMD23530	APOSC_19340
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	APOSC_10046
OG0007489	SCHMD27800, SCHMD17535	APOSC_15853, APOSC_13134
OG0007490	SCHMD25654	APOSC_06228
OG0007491	SCHMD17539, SCHMD13726	APOSC_20172
OG0007492	SCHMD00216, SCHMD10758, SCHMD00215	APOSC_19304, APOSC_19305
OG0007494	SCHMD02157, SCHMD22482	APOSC_05908
OG0007495	SCHMD07307, SCHMD18914	APOSC_17790, APOSC_05318
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	APOSC_07260, APOSC_23340
OG0007498	SCHMD13903	APOSC_08188
OG0007499	SCHMD02341	APOSC_04774, APOSC_16910, APOSC_16911
OG0007500	SCHMD06655	APOSC_21410
OG0007501	SCHMD02284	APOSC_28089
OG0007503	SCHMD02190	APOSC_15711
OG0007507	SCHMD00792	APOSC_18497, APOSC_18498
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	APOSC_13088
OG0007509	SCHMD00947	APOSC_28922
OG0007510	SCHMD06196	APOSC_02927
OG0007519	SCHMD00238	APOSC_16685
OG0007522	SCHMD20076	APOSC_14152
OG0007525	SCHMD03649, SCHMD14793	APOSC_09924
OG0007528	SCHMD08263	APOSC_26491, APOSC_26492
OG0007531	SCHMD07206	APOSC_03072
OG0007533	SCHMD05767	APOSC_01449
OG0007583	SCHMD28711	APOSC_14627
OG0007584	SCHMD10868	APOSC_04466, APOSC_04467
OG0007586	SCHMD00208	APOSC_20350
OG0007588	SCHMD05957	APOSC_12209
OG0007591	SCHMD19104	APOSC_10553
OG0007595	SCHMD14709	APOSC_13562
OG0007597	SCHMD00061	APOSC_05814, APOSC_05815
OG0007601	SCHMD28220	APOSC_27809
OG0007602	SCHMD03764	APOSC_06477
OG0007603	SCHMD02707	APOSC_24609
OG0007607	SCHMD25251	APOSC_11532
OG0007609	SCHMD08824	APOSC_27864
OG0007610	SCHMD02076, SCHMD12764	APOSC_24658
OG0007611	SCHMD04251	APOSC_23742
OG0007612	SCHMD10036	APOSC_26052, APOSC_26051
OG0007613	SCHMD05026	APOSC_02165, APOSC_02166
OG0007615	SCHMD10027	APOSC_12637
OG0007619	SCHMD02768	APOSC_14017
OG0007621	SCHMD00066	APOSC_26719
OG0007624	SCHMD15354	APOSC_27965
OG0007625	SCHMD20190	APOSC_25771, APOSC_01131
OG0007626	SCHMD05939	APOSC_06523
OG0007628	SCHMD01246	APOSC_19416
OG0007629	SCHMD24454, SCHMD08697	APOSC_19061
OG0007630	SCHMD22064	APOSC_16305
OG0007633	SCHMD19695	APOSC_19734
OG0007634	SCHMD06239	APOSC_23117
OG0007639	SCHMD12611	APOSC_24431, APOSC_17528
OG0007643	SCHMD18394	APOSC_15984
OG0007645	SCHMD00727	APOSC_22609
OG0007646	SCHMD05492	APOSC_17349
OG0007654	SCHMD14761	APOSC_14217
OG0007656	SCHMD00482	APOSC_03159
OG0007657	SCHMD16543	APOSC_01993
OG0007659	SCHMD19564, SCHMD12893	APOSC_09490
OG0007663	SCHMD11554	APOSC_02728
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	APOSC_02524
OG0007667	SCHMD25937	APOSC_10901
OG0007673	SCHMD08768	APOSC_27200
OG0007676	SCHMD08823	APOSC_05879
OG0007679	SCHMD13638	APOSC_28369, APOSC_08460
OG0007683	SCHMD04573	APOSC_22433
OG0007684	SCHMD00102	APOSC_25918
OG0007687	SCHMD06419, SCHMD07587	APOSC_20932
OG0007690	SCHMD21197	APOSC_18618
OG0007691	SCHMD07299	APOSC_18370
OG0007698	SCHMD08531	APOSC_12163
OG0007699	SCHMD16879, SCHMD00085	APOSC_06935
OG0007700	SCHMD08842, SCHMD08841	APOSC_12981, APOSC_12982
OG0007701	SCHMD12704, SCHMD12705	APOSC_00228
OG0007702	SCHMD00819	APOSC_07178
OG0007705	SCHMD04986, SCHMD23899	APOSC_02342, APOSC_14271
OG0007706	SCHMD05614	APOSC_23602, APOSC_22591
OG0007712	SCHMD04858	APOSC_08827, APOSC_08828
OG0007713	SCHMD16511	APOSC_19438
OG0007715	SCHMD08793	APOSC_19107
OG0007718	SCHMD12974, SCHMD12975, SCHMD21231	APOSC_07512
OG0007722	SCHMD06810	APOSC_17122
OG0007723	SCHMD01195	APOSC_14079
OG0007727	SCHMD02748	APOSC_14215
OG0007730	SCHMD24036, SCHMD25867, SCHMD18191	APOSC_11616
OG0007732	SCHMD21069, SCHMD19292	APOSC_23886
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	APOSC_23441
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	APOSC_16156, APOSC_22290
OG0007736	SCHMD03835	APOSC_05621
OG0007738	SCHMD09563	APOSC_09799
OG0007739	SCHMD24121	APOSC_06240
OG0007743	SCHMD00951	APOSC_06572
OG0007744	SCHMD01094	APOSC_09925
OG0007748	SCHMD06083	APOSC_10507
OG0007751	SCHMD08536	APOSC_11823
OG0007752	SCHMD00218	APOSC_03918
OG0007754	SCHMD22646	APOSC_02480
OG0007759	SCHMD15154, SCHMD24999	APOSC_15672, APOSC_15671
OG0007761	SCHMD07223	APOSC_23778
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	APOSC_14363
OG0007764	SCHMD02517	APOSC_28881
OG0007767	SCHMD08815	APOSC_28554
OG0007771	SCHMD10247	APOSC_05662
OG0007772	SCHMD02978	APOSC_13501
OG0007773	SCHMD09375	APOSC_03995
OG0007774	SCHMD04593	APOSC_13250
OG0007775	SCHMD09982	APOSC_06585
OG0007779	SCHMD01229	APOSC_20163
OG0007781	SCHMD03244	APOSC_21561
OG0007782	SCHMD03677	APOSC_19048
OG0007783	SCHMD07210	APOSC_08633
OG0007785	SCHMD00785	APOSC_00225
OG0007786	SCHMD23945	APOSC_27963
OG0007791	SCHMD06525	APOSC_15286
OG0007794	SCHMD29276	APOSC_01078
OG0007801	SCHMD00120	APOSC_16478
OG0007803	SCHMD04261	APOSC_25972
OG0007804	SCHMD06254	APOSC_27902
OG0007805	SCHMD20517	APOSC_07297
OG0007810	SCHMD02712	APOSC_20810
OG0007811	SCHMD17086, SCHMD14179	APOSC_07082
OG0007812	SCHMD28383, SCHMD23641	APOSC_14235
OG0007813	SCHMD00295	APOSC_26038, APOSC_08477
OG0007814	SCHMD09526	APOSC_17495
OG0007815	SCHMD25078	APOSC_04655
OG0007816	SCHMD10692	APOSC_06784
OG0007820	SCHMD03191, SCHMD03190	APOSC_13774
OG0007825	SCHMD10602	APOSC_18771, APOSC_18772
OG0007826	SCHMD02236, SCHMD06089	APOSC_13545
OG0007827	SCHMD11981	APOSC_20981
OG0007828	SCHMD15141	APOSC_28463
OG0007829	SCHMD05047	APOSC_13789, APOSC_12814
OG0007830	SCHMD06198	APOSC_25337
OG0007831	SCHMD01922	APOSC_23248
OG0007841	SCHMD04233	APOSC_20926
OG0007845	SCHMD03208	APOSC_18899, APOSC_18898
OG0007848	SCHMD10763	APOSC_10364
OG0007858	SCHMD16060	APOSC_09977
OG0007911	SCHMD03629	APOSC_26735
OG0007913	SCHMD28174, SCHMD12506	APOSC_16904
OG0007915	SCHMD17976	APOSC_04581
OG0007916	SCHMD05238	APOSC_28168, APOSC_03479
OG0007918	SCHMD04862	APOSC_22002
OG0007921	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585	APOSC_05320
OG0007930	SCHMD23207	APOSC_18633, APOSC_09219
OG0007932	SCHMD05433	APOSC_11906
OG0007933	SCHMD19133, SCHMD21326	APOSC_04927
OG0007943	SCHMD05794	APOSC_24917
OG0007946	SCHMD25558, SCHMD29148, SCHMD27336	APOSC_20648, APOSC_20649
OG0007947	SCHMD01811	APOSC_12155
OG0007952	SCHMD11422	APOSC_01052
OG0007953	SCHMD10365	APOSC_00302
OG0007954	SCHMD15647, SCHMD24498, SCHMD16817	APOSC_19677, APOSC_19678
OG0007956	SCHMD08518	APOSC_19930
OG0007957	SCHMD06225	APOSC_02795
OG0007958	SCHMD06124	APOSC_13077
OG0007962	SCHMD28715	APOSC_17861
OG0007964	SCHMD18740	APOSC_03858
OG0007966	SCHMD18759	APOSC_24056
OG0007969	SCHMD22362	APOSC_22956
OG0007970	SCHMD06415	APOSC_06446
OG0007971	SCHMD18597, SCHMD10408	APOSC_25406
OG0007972	SCHMD14212	APOSC_08717
OG0007976	SCHMD12628	APOSC_23057
OG0007978	SCHMD06883	APOSC_20326
OG0007979	SCHMD19003	APOSC_06426, APOSC_06427
OG0007980	SCHMD14044, SCHMD16945	APOSC_27208
OG0007991	SCHMD23963	APOSC_14722
OG0007994	SCHMD14773	APOSC_12623
OG0007996	SCHMD12658	APOSC_17440
OG0007999	SCHMD04760	APOSC_09847
OG0008000	SCHMD06527	APOSC_03861
OG0008002	SCHMD21980	APOSC_09739
OG0008003	SCHMD11976	APOSC_25748
OG0008004	SCHMD12085	APOSC_21640
OG0008005	SCHMD17669, SCHMD20609	APOSC_09035
OG0008008	SCHMD10303	APOSC_08380
OG0008014	SCHMD18323	APOSC_20124
OG0008016	SCHMD00413	APOSC_23825
OG0008022	SCHMD11581, SCHMD19781	APOSC_16216
OG0008029	SCHMD05048	APOSC_12999
OG0008030	SCHMD06361	APOSC_03982
OG0008031	SCHMD07106	APOSC_25984
OG0008036	SCHMD03105	APOSC_28420
OG0008037	SCHMD06243	APOSC_17986
OG0008038	SCHMD19808	APOSC_15782
OG0008040	SCHMD02680	APOSC_13491
OG0008041	SCHMD24202, SCHMD08618	APOSC_27285
OG0008045	SCHMD01227	APOSC_18023
OG0008047	SCHMD02903	APOSC_07617, APOSC_28616
OG0008048	SCHMD07498	APOSC_26085, APOSC_26086
OG0008050	SCHMD06152	APOSC_13160
OG0008051	SCHMD23274, SCHMD15079	APOSC_03468
OG0008054	SCHMD17851	APOSC_27130
OG0008056	SCHMD07503	APOSC_08885
OG0008057	SCHMD03924	APOSC_02687
OG0008059	SCHMD24524	APOSC_15499
OG0008064	SCHMD26279, SCHMD28375	APOSC_05171, APOSC_14780
OG0008069	SCHMD01844	APOSC_20472
OG0008070	SCHMD03415	APOSC_26005
OG0008073	SCHMD12143	APOSC_12795
OG0008074	SCHMD11074, SCHMD06066	APOSC_27224, APOSC_02323, APOSC_25769
OG0008078	SCHMD07891	APOSC_20882
OG0008079	SCHMD20114	APOSC_14186
OG0008081	SCHMD03406	APOSC_19170
OG0008083	SCHMD06583	APOSC_01221
OG0008085	SCHMD09017	APOSC_06211
OG0008091	SCHMD06256	APOSC_18409
OG0008094	SCHMD15453	APOSC_18874
OG0008100	SCHMD01273	APOSC_07045
OG0008102	SCHMD08890, SCHMD02019, SCHMD22351	APOSC_03668
OG0008103	SCHMD17469	APOSC_16584
OG0008105	SCHMD14792	APOSC_17240
OG0008107	SCHMD16301, SCHMD01772	APOSC_02763
OG0008108	SCHMD04631	APOSC_17504
OG0008109	SCHMD04630	APOSC_23232, APOSC_23231
OG0008110	SCHMD13980, SCHMD18485	APOSC_25259
OG0008112	SCHMD04834	APOSC_29036
OG0008113	SCHMD11498	APOSC_14747
OG0008119	SCHMD24314	APOSC_00316
OG0008120	SCHMD22241	APOSC_11042
OG0008122	SCHMD15610	APOSC_20851
OG0008126	SCHMD10157, SCHMD27581	APOSC_09984, APOSC_25489
OG0008127	SCHMD21817, SCHMD12498	APOSC_07880
OG0008136	SCHMD15183	APOSC_07166
OG0008138	SCHMD02934, SCHMD02933	APOSC_10462
OG0008199	SCHMD19008	APOSC_01389
OG0008201	SCHMD02565	APOSC_24486
OG0008203	SCHMD02500	APOSC_03043, APOSC_03044
OG0008204	SCHMD15894	APOSC_13083
OG0008205	SCHMD00909	APOSC_26162
OG0008208	SCHMD04911	APOSC_03726
OG0008211	SCHMD11666	APOSC_15417
OG0008212	SCHMD05860	APOSC_24996, APOSC_04272
OG0008214	SCHMD04130	APOSC_22778
OG0008216	SCHMD25991, SCHMD19838	APOSC_02181
OG0008220	SCHMD04569	APOSC_16489
OG0008224	SCHMD03864	APOSC_13569
OG0008225	SCHMD01718	APOSC_06204
OG0008235	SCHMD07839	APOSC_12595
OG0008238	SCHMD10302	APOSC_09010
OG0008245	SCHMD03524	APOSC_09282
OG0008246	SCHMD09146, SCHMD06332	APOSC_21974
OG0008249	SCHMD19574	APOSC_23287
OG0008259	SCHMD23077	APOSC_03340, APOSC_03341
OG0008262	SCHMD06201	APOSC_16435
OG0008264	SCHMD01840	APOSC_16007, APOSC_10532
OG0008268	SCHMD13577	APOSC_11254
OG0008269	SCHMD14580	APOSC_11767
OG0008271	SCHMD01219	APOSC_15408
OG0008275	SCHMD02126	APOSC_09999, APOSC_09998
OG0008281	SCHMD05027	APOSC_25564
OG0008283	SCHMD05016	APOSC_15446
OG0008286	SCHMD05658	APOSC_09059
OG0008294	SCHMD12151	APOSC_06970
OG0008295	SCHMD09987	APOSC_28274
OG0008296	SCHMD23760, SCHMD23561	APOSC_00591
OG0008300	SCHMD08547	APOSC_08101, APOSC_08102
OG0008302	SCHMD13698	APOSC_25290, APOSC_20456
OG0008303	SCHMD06531, SCHMD06532	APOSC_25797
OG0008304	SCHMD07113	APOSC_26151
OG0008318	SCHMD10002	APOSC_07399
OG0008324	SCHMD07992	APOSC_22951, APOSC_22952
OG0008327	SCHMD12357	APOSC_17199
OG0008329	SCHMD14573, SCHMD14574, SCHMD01432	APOSC_00099
OG0008330	SCHMD15310	APOSC_25115, APOSC_26936, APOSC_21628
OG0008335	SCHMD12743	APOSC_24989
OG0008341	SCHMD06774	APOSC_06989
OG0008347	SCHMD21329, SCHMD12927	APOSC_27237
OG0008348	SCHMD08325	APOSC_04923
OG0008353	SCHMD20072	APOSC_05405
OG0008355	SCHMD14137	APOSC_07250
OG0008363	SCHMD07092, SCHMD07091	APOSC_12772
OG0008369	SCHMD11496, SCHMD16293	APOSC_20701
OG0008378	SCHMD15522, SCHMD18749	APOSC_02583
OG0008381	SCHMD25812, SCHMD08479	APOSC_18144
OG0008383	SCHMD08350	APOSC_27193
OG0008387	SCHMD17311	APOSC_03023
OG0008388	SCHMD17716	APOSC_08414
OG0008390	SCHMD00088, SCHMD04614	APOSC_21193, APOSC_21192
OG0008392	SCHMD22569	APOSC_28212
OG0008394	SCHMD07740	APOSC_24724
OG0008401	SCHMD14767	APOSC_11241
OG0008403	SCHMD28274	APOSC_22193
OG0008404	SCHMD00779	APOSC_06705
OG0008410	SCHMD12848	APOSC_06086
OG0008412	SCHMD01597	APOSC_26156
OG0008416	SCHMD11640	APOSC_28432
OG0008418	SCHMD04131	APOSC_25353
OG0008422	SCHMD08546	APOSC_16612
OG0008424	SCHMD01987	APOSC_12374
OG0008427	SCHMD14294, SCHMD08805	APOSC_14976
OG0008429	SCHMD25786	APOSC_17302, APOSC_12303, APOSC_22549, APOSC_03621, APOSC_14884, APOSC_21119, APOSC_26069, APOSC_25838, APOSC_02052, APOSC_00613, APOSC_25777, APOSC_20496, APOSC_16456, APOSC_29116
OG0008432	SCHMD29562	APOSC_02179
OG0008438	SCHMD13645, SCHMD12174, SCHMD10570, SCHMD12148, SCHMD02280, SCHMD23081, SCHMD19723, SCHMD15577, SCHMD01932, SCHMD19162, SCHMD23297	APOSC_07110
OG0008441	SCHMD07155	APOSC_16102, APOSC_16101, APOSC_16103, APOSC_16100, APOSC_10281, APOSC_18454, APOSC_13697, APOSC_13699, APOSC_13698, APOSC_12597, APOSC_15974, APOSC_16194
OG0008444	SCHMD03971	APOSC_14295
OG0008450	SCHMD04265, SCHMD16235, SCHMD21568, SCHMD20007, SCHMD10359, SCHMD15915, SCHMD08146	APOSC_19266
OG0008453	SCHMD00408	APOSC_24462
OG0008507	SCHMD19330	APOSC_16679
OG0008516	SCHMD16129	APOSC_08682
OG0008524	SCHMD13695, SCHMD25478	APOSC_11614
OG0008526	SCHMD17941, SCHMD24409	APOSC_16496
OG0008538	SCHMD28015, SCHMD06259	APOSC_13890
OG0008540	SCHMD02327	APOSC_01144
OG0008544	SCHMD05484	APOSC_18440
OG0008545	SCHMD26323	APOSC_18171
OG0008547	SCHMD19977	APOSC_16879
OG0008552	SCHMD17431	APOSC_07933
OG0008560	SCHMD10443, SCHMD24613, SCHMD05155	APOSC_19103
OG0008563	SCHMD02550	APOSC_22957
OG0008566	SCHMD01575	APOSC_28332
