Orthogroup	SCHMD	HUMAN
OG0006594	SCHMD00507	HUMAN10868, HUMAN10810
OG0006595	SCHMD08252	HUMAN03332
OG0006596	SCHMD05657	HUMAN19063, HUMAN19062
OG0006597	SCHMD04098	HUMAN30289
OG0006598	SCHMD23134	HUMAN28610
OG0006599	SCHMD28680	HUMAN17165, HUMAN22523
OG0006600	SCHMD12543, SCHMD20580	HUMAN13359, HUMAN13358
OG0006603	SCHMD13311, SCHMD24906	HUMAN11393
OG0006604	SCHMD12610	HUMAN11730, HUMAN11731
OG0006606	SCHMD11990	HUMAN11489, HUMAN11491, HUMAN11490
OG0006607	SCHMD00025	HUMAN00747, HUMAN00746
OG0006608	SCHMD21063	HUMAN21771, HUMAN21770
OG0006610	SCHMD10412	HUMAN10217
OG0006614	SCHMD05476	HUMAN06112, HUMAN06113
OG0006615	SCHMD02189	HUMAN13872
OG0006619	SCHMD14686	HUMAN24501
OG0006621	SCHMD06932	HUMAN26752
OG0006622	SCHMD16418, SCHMD16456	HUMAN28527, HUMAN29955
OG0006623	SCHMD00154	HUMAN04366
OG0006624	SCHMD28658, SCHMD27359	HUMAN20606
OG0006626	SCHMD05850	HUMAN20006, HUMAN21273
OG0006628	SCHMD10378	HUMAN09710
OG0006630	SCHMD02436	HUMAN09502
OG0006631	SCHMD24627, SCHMD24745	HUMAN17541
OG0006632	SCHMD11914, SCHMD18633	HUMAN24257, HUMAN22067
OG0006633	SCHMD06460	HUMAN24475
OG0006636	SCHMD09363	HUMAN16299
OG0006637	SCHMD17064, SCHMD26047	HUMAN13012
OG0006640	SCHMD09877	HUMAN22776
OG0006646	SCHMD10329	HUMAN10004
OG0006647	SCHMD12770, SCHMD12371	HUMAN11131
OG0006648	SCHMD13489	HUMAN25312
OG0006651	SCHMD07289, SCHMD06082	HUMAN19384
OG0006652	SCHMD08119	HUMAN08636, HUMAN08637
OG0006655	SCHMD00645	HUMAN23490, HUMAN23489
OG0006656	SCHMD15425	HUMAN05804
OG0006658	SCHMD07703, SCHMD19832	HUMAN08547
OG0006662	SCHMD11088, SCHMD02344	HUMAN05526
OG0006663	SCHMD05461	HUMAN18303
OG0006664	SCHMD01212	HUMAN23221
OG0006666	SCHMD00843	HUMAN28875
OG0006667	SCHMD02023	HUMAN09839
OG0006668	SCHMD00035	HUMAN17409
OG0006669	SCHMD15456	HUMAN23253
OG0006670	SCHMD06283	HUMAN02070, HUMAN02071
OG0006673	SCHMD11139, SCHMD01947	HUMAN18662, HUMAN18663
OG0006675	SCHMD10065, SCHMD21124	HUMAN27406
OG0006677	SCHMD28844	HUMAN16360, HUMAN16361
OG0006678	SCHMD02351	HUMAN13325, HUMAN13324
OG0006680	SCHMD07321, SCHMD04365	HUMAN18867
OG0006683	SCHMD12055	HUMAN00125
OG0006684	SCHMD03196	HUMAN26898, HUMAN26899, HUMAN26900
OG0006686	SCHMD05511	HUMAN29261
OG0006688	SCHMD02782	HUMAN07994
OG0006689	SCHMD09875, SCHMD00797, SCHMD11694	HUMAN09931
OG0006690	SCHMD02600	HUMAN01353
OG0006691	SCHMD14621	HUMAN12920, HUMAN12921
OG0006692	SCHMD15336	HUMAN12863, HUMAN12864
OG0006693	SCHMD00589	HUMAN22772, HUMAN22771, HUMAN22773
OG0006694	SCHMD05629	HUMAN25673
OG0006695	SCHMD06025	HUMAN05347, HUMAN05346
OG0006697	SCHMD19994, SCHMD13817, SCHMD29045	HUMAN03758
OG0006698	SCHMD12118	HUMAN28004
OG0006700	SCHMD29051, SCHMD15433, SCHMD27357	HUMAN18335
OG0006702	SCHMD29672	HUMAN00468
OG0006703	SCHMD00739	HUMAN27810
OG0006705	SCHMD14770, SCHMD13114	HUMAN21830, HUMAN21831
OG0006706	SCHMD12854	HUMAN01180
OG0006707	SCHMD19389	HUMAN20459, HUMAN20457, HUMAN20458
OG0006708	SCHMD01518	HUMAN28636, HUMAN28634, HUMAN28635
OG0006709	SCHMD06005	HUMAN17844, HUMAN17845, HUMAN17846
OG0006712	SCHMD13757	HUMAN19027
OG0006713	SCHMD16767, SCHMD28912, SCHMD01013, SCHMD16768	HUMAN08608
OG0006717	SCHMD09869	HUMAN04736, HUMAN04735
OG0006718	SCHMD28286	HUMAN03526
OG0006720	SCHMD15330, SCHMD18737	HUMAN29778
OG0006721	SCHMD06116	HUMAN15069, HUMAN15065
OG0006722	SCHMD18971, SCHMD24284	HUMAN10116
OG0006723	SCHMD12671	HUMAN01452
OG0006725	SCHMD15226	HUMAN20956
OG0006726	SCHMD22403	HUMAN25679
OG0006728	SCHMD09693	HUMAN13866, HUMAN13863, HUMAN13864, HUMAN13865
OG0006729	SCHMD09997, SCHMD07849	HUMAN23307
OG0006730	SCHMD15242	HUMAN01413
OG0006731	SCHMD21262, SCHMD19367	HUMAN15325
OG0006733	SCHMD02938	HUMAN04919
OG0006734	SCHMD13149, SCHMD15306	HUMAN25074
OG0006735	SCHMD23549, SCHMD18150, SCHMD22619	HUMAN06599
OG0006737	SCHMD05655	HUMAN10669
OG0006741	SCHMD21104, SCHMD16448, SCHMD23684, SCHMD14241, SCHMD07000	HUMAN20918
OG0006742	SCHMD14364	HUMAN30051, HUMAN22412
OG0006743	SCHMD06609	HUMAN29392, HUMAN29393
OG0006749	SCHMD17570, SCHMD17569	HUMAN10255, HUMAN10254
OG0006750	SCHMD04443, SCHMD17273, SCHMD07663	HUMAN16679
OG0006752	SCHMD12442	HUMAN05470
OG0006753	SCHMD08285	HUMAN08651
OG0006754	SCHMD13342	HUMAN28391
OG0006755	SCHMD10228	HUMAN17392
OG0006757	SCHMD08426	HUMAN15606, HUMAN15607, HUMAN15605
OG0006758	SCHMD05008, SCHMD10024	HUMAN20524
OG0006761	SCHMD13526	HUMAN22866, HUMAN22865
OG0006764	SCHMD22289	HUMAN24101, HUMAN24102
OG0006766	SCHMD07248	HUMAN30336
OG0006768	SCHMD03977	HUMAN15305
OG0006771	SCHMD07804, SCHMD15553	HUMAN19313, HUMAN16774
OG0006772	SCHMD01476	HUMAN17212
OG0006776	SCHMD10792	HUMAN12695, HUMAN12694
OG0006777	SCHMD08214	HUMAN15487
OG0006780	SCHMD13525, SCHMD14457	HUMAN08729
OG0006791	SCHMD15752	HUMAN27228, HUMAN27225, HUMAN27227, HUMAN27226, HUMAN24239, HUMAN24238
OG0006826	SCHMD05426	HUMAN23918
OG0006829	SCHMD18846	HUMAN17262
OG0006830	SCHMD01740	HUMAN12476
OG0006833	SCHMD25705, SCHMD22029	HUMAN11220
OG0006835	SCHMD11727, SCHMD11726	HUMAN05300
OG0006842	SCHMD07853	HUMAN14862
OG0006843	SCHMD10166	HUMAN28655
OG0006844	SCHMD10998	HUMAN09468
OG0006846	SCHMD24471	HUMAN08740, HUMAN08738
OG0006847	SCHMD10920	HUMAN19861, HUMAN19860, HUMAN19862
OG0006848	SCHMD15273, SCHMD24879	HUMAN03233, HUMAN23824
OG0006851	SCHMD13891, SCHMD10310	HUMAN03180
OG0006853	SCHMD21179	HUMAN06735
OG0006856	SCHMD03115	HUMAN10703, HUMAN10702, HUMAN10701
OG0006857	SCHMD03719	HUMAN29744
OG0006860	SCHMD14888, SCHMD01768	HUMAN11386
OG0006862	SCHMD08954	HUMAN08983
OG0006864	SCHMD09900	HUMAN10411
OG0006867	SCHMD19722	HUMAN16895
OG0006871	SCHMD19715	HUMAN02101
OG0006874	SCHMD00242	HUMAN21129
OG0006875	SCHMD14340	HUMAN05504
OG0006876	SCHMD01180	HUMAN01056
OG0006877	SCHMD28894, SCHMD14652	HUMAN09886
OG0006878	SCHMD07673	HUMAN01136
OG0006881	SCHMD13107	HUMAN04095
OG0006882	SCHMD08215	HUMAN11464
OG0006883	SCHMD04789	HUMAN16684
OG0006886	SCHMD04628	HUMAN29974
OG0006887	SCHMD02004	HUMAN12500
OG0006889	SCHMD19490	HUMAN11509
OG0006890	SCHMD09977	HUMAN03527
OG0006891	SCHMD16311	HUMAN04608
OG0006892	SCHMD06736, SCHMD03941	HUMAN18023
OG0006894	SCHMD08244	HUMAN13291, HUMAN13290
OG0006895	SCHMD25533, SCHMD25532	HUMAN03555
OG0006897	SCHMD14554	HUMAN23447
OG0006900	SCHMD12706, SCHMD20696, SCHMD15238	HUMAN25793
OG0006901	SCHMD00150	HUMAN18029, HUMAN18028
OG0006902	SCHMD09576	HUMAN27525
OG0006906	SCHMD01345	HUMAN11694
OG0006909	SCHMD08896, SCHMD03475	HUMAN29823
OG0006914	SCHMD02005	HUMAN28656
OG0006915	SCHMD17740	HUMAN15921, HUMAN15920
OG0006917	SCHMD15444, SCHMD23496	HUMAN18466, HUMAN18467
OG0006918	SCHMD02128	HUMAN28188
OG0006919	SCHMD04163	HUMAN22288
OG0006920	SCHMD07640	HUMAN07463
OG0006923	SCHMD18989, SCHMD10987	HUMAN00553, HUMAN00554
OG0006924	SCHMD07270	HUMAN23650
OG0006926	SCHMD18025, SCHMD24077	HUMAN00625
OG0006927	SCHMD05483	HUMAN14265
OG0006931	SCHMD09823	HUMAN27632, HUMAN27633
OG0006934	SCHMD02940	HUMAN07629, HUMAN07628
OG0006937	SCHMD07394	HUMAN13657
OG0006938	SCHMD13105	HUMAN20508, HUMAN20507
OG0006939	SCHMD19736, SCHMD17847	HUMAN00665
OG0006942	SCHMD05106	HUMAN04879, HUMAN04878
OG0006945	SCHMD20350, SCHMD21540	HUMAN18030
OG0006946	SCHMD03034	HUMAN29373, HUMAN29374, HUMAN29372
OG0006948	SCHMD10039	HUMAN20132, HUMAN20131
OG0006949	SCHMD04433	HUMAN09677
OG0006951	SCHMD04285	HUMAN26563
OG0006952	SCHMD00571	HUMAN29995, HUMAN28013
OG0006954	SCHMD05444	HUMAN08336
OG0006955	SCHMD01359	HUMAN26505, HUMAN26506
OG0006956	SCHMD03205	HUMAN03801
OG0006957	SCHMD21016, SCHMD16664	HUMAN24327
OG0006958	SCHMD10483	HUMAN29194, HUMAN29193
OG0006959	SCHMD14675, SCHMD12735	HUMAN02003
OG0006960	SCHMD15792, SCHMD13924	HUMAN21367
OG0006962	SCHMD02602	HUMAN00835, HUMAN00834
OG0006964	SCHMD05582, SCHMD05580	HUMAN25417
OG0006965	SCHMD16583, SCHMD28209	HUMAN22591, HUMAN22590
OG0006966	SCHMD17179	HUMAN21659
OG0006967	SCHMD06876	HUMAN20241
OG0006968	SCHMD05918	HUMAN28378
OG0006973	SCHMD01554	HUMAN25475
OG0006975	SCHMD29017	HUMAN00754
OG0006977	SCHMD21617, SCHMD19289	HUMAN21112
OG0006979	SCHMD02713	HUMAN09404
OG0006980	SCHMD03927	HUMAN21874
OG0006984	SCHMD21798	HUMAN04268, HUMAN06255
OG0006985	SCHMD00305	HUMAN20423
OG0006987	SCHMD04010	HUMAN02240
OG0006989	SCHMD08387	HUMAN18220
OG0006990	SCHMD14019	HUMAN03535, HUMAN03537, HUMAN03536
OG0006991	SCHMD09527	HUMAN19260
OG0006993	SCHMD16078, SCHMD15851	HUMAN18314, HUMAN18313
OG0006995	SCHMD08291	HUMAN20603
OG0006996	SCHMD07655	HUMAN16905, HUMAN16903, HUMAN16904
OG0006999	SCHMD09727, SCHMD09154	HUMAN28121
OG0007001	SCHMD11191	HUMAN06080
OG0007002	SCHMD00096	HUMAN29202
OG0007003	SCHMD03229	HUMAN15197
OG0007005	SCHMD03780	HUMAN26374
OG0007006	SCHMD14442	HUMAN21323
OG0007009	SCHMD28218, SCHMD00500	HUMAN28810
OG0007012	SCHMD16864	HUMAN22710
OG0007013	SCHMD20292, SCHMD25075	HUMAN12055
OG0007015	SCHMD09946	HUMAN19068
OG0007017	SCHMD24290, SCHMD13895	HUMAN26658
OG0007020	SCHMD29169	HUMAN17277, HUMAN17276
OG0007022	SCHMD06207	HUMAN17994
OG0007023	SCHMD13414	HUMAN21002
OG0007024	SCHMD18147	HUMAN26989
OG0007025	SCHMD00852	HUMAN13355, HUMAN13354
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	HUMAN20548, HUMAN20547
OG0007028	SCHMD16323	HUMAN02161
OG0007030	SCHMD11171	HUMAN23013, HUMAN23012
OG0007033	SCHMD17177, SCHMD07596	HUMAN18746
OG0007037	SCHMD08275	HUMAN17832, HUMAN17833
OG0007039	SCHMD24759	HUMAN08824, HUMAN08823
OG0007040	SCHMD17930	HUMAN30265
OG0007043	SCHMD05387	HUMAN03790
OG0007046	SCHMD16357, SCHMD12630	HUMAN25422, HUMAN25421
OG0007047	SCHMD10322	HUMAN24736
OG0007049	SCHMD09136, SCHMD15529	HUMAN11321, HUMAN11320
OG0007050	SCHMD12036	HUMAN22442
OG0007053	SCHMD05149	HUMAN12939, HUMAN12938, HUMAN12937
OG0007055	SCHMD11222	HUMAN19997
OG0007057	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575	HUMAN03899
OG0007061	SCHMD27956	HUMAN03639
OG0007062	SCHMD05231	HUMAN21701
OG0007063	SCHMD04487	HUMAN15926
OG0007064	SCHMD12730, SCHMD12728	HUMAN22838
OG0007065	SCHMD08144	HUMAN04174, HUMAN04175
OG0007066	SCHMD15229, SCHMD16841	HUMAN05386
OG0007068	SCHMD10943	HUMAN22802, HUMAN22803
OG0007070	SCHMD08393	HUMAN18532, HUMAN18533
OG0007073	SCHMD06841	HUMAN18294
OG0007077	SCHMD03291, SCHMD23670	HUMAN22402
OG0007078	SCHMD12751, SCHMD12753	HUMAN20580
OG0007084	SCHMD10181	HUMAN28379
OG0007088	SCHMD06882, SCHMD06881	HUMAN28245, HUMAN28246
OG0007089	SCHMD15126	HUMAN05187
OG0007090	SCHMD24995	HUMAN01309
OG0007091	SCHMD00684	HUMAN00782
OG0007092	SCHMD04952	HUMAN08546
OG0007093	SCHMD00633	HUMAN11063
OG0007095	SCHMD28386	HUMAN16273
OG0007096	SCHMD14480	HUMAN24538
OG0007098	SCHMD12814	HUMAN11106
OG0007102	SCHMD00303	HUMAN17403
OG0007104	SCHMD14802	HUMAN07585, HUMAN30241
OG0007105	SCHMD08588	HUMAN17174
OG0007106	SCHMD14679	HUMAN21445
OG0007108	SCHMD03383	HUMAN26396
OG0007112	SCHMD09113	HUMAN09877
OG0007113	SCHMD27023, SCHMD20834	HUMAN20963
OG0007114	SCHMD05373	HUMAN20779
OG0007118	SCHMD01480	HUMAN25504
OG0007119	SCHMD02099	HUMAN01099
OG0007122	SCHMD04636	HUMAN00210, HUMAN00211
OG0007124	SCHMD20734	HUMAN17400, HUMAN17402, HUMAN17399
OG0007125	SCHMD04115	HUMAN21228
OG0007128	SCHMD15975	HUMAN13992, HUMAN13994
OG0007130	SCHMD02010	HUMAN06959
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	HUMAN23555
OG0007135	SCHMD14628	HUMAN09538
OG0007136	SCHMD04055	HUMAN09655
OG0007137	SCHMD09300	HUMAN15907
OG0007139	SCHMD08033	HUMAN24643
OG0007140	SCHMD14726, SCHMD14725	HUMAN14631
OG0007143	SCHMD11402, SCHMD13435	HUMAN16614
OG0007144	SCHMD09084, SCHMD13536	HUMAN02639
OG0007145	SCHMD07094	HUMAN13652
OG0007148	SCHMD23637, SCHMD07923, SCHMD00889	HUMAN01389, HUMAN30564, HUMAN30565, HUMAN30566
OG0007151	SCHMD20465, SCHMD17498	HUMAN05431
OG0007152	SCHMD23531	HUMAN01901
OG0007154	SCHMD03260	HUMAN08481
OG0007158	SCHMD27790, SCHMD22647	HUMAN19159, HUMAN19160, HUMAN22170
OG0007159	SCHMD06458, SCHMD24141	HUMAN02195
OG0007163	SCHMD19963, SCHMD15559	HUMAN01780
OG0007164	SCHMD21149	HUMAN21192
OG0007165	SCHMD00948	HUMAN05594, HUMAN05595
OG0007166	SCHMD23433, SCHMD23432	HUMAN04674, HUMAN04671, HUMAN04673
OG0007173	SCHMD27706, SCHMD26151	HUMAN05355, HUMAN05354
OG0007174	SCHMD00679	HUMAN18950, HUMAN18952, HUMAN18953, HUMAN18951
OG0007175	SCHMD13246, SCHMD11875	HUMAN04157
OG0007176	SCHMD18255, SCHMD19246	HUMAN15324, HUMAN15323
OG0007179	SCHMD02087	HUMAN21518
OG0007180	SCHMD13286	HUMAN15073
OG0007181	SCHMD07932	HUMAN30517
OG0007183	SCHMD09362	HUMAN25330
OG0007184	SCHMD06567	HUMAN28058, HUMAN28057, HUMAN28055
OG0007186	SCHMD00266	HUMAN12868
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	HUMAN20179, HUMAN20178
OG0007190	SCHMD00716	HUMAN26235
OG0007191	SCHMD11992	HUMAN23393, HUMAN23394
OG0007192	SCHMD00342	HUMAN17983
OG0007199	SCHMD17527, SCHMD16964	HUMAN28097
OG0007208	SCHMD08490	HUMAN28457
OG0007209	SCHMD03471, SCHMD02470	HUMAN24910
OG0007248	SCHMD14029	HUMAN13700
OG0007251	SCHMD02789, SCHMD03885	HUMAN14332
OG0007252	SCHMD26416, SCHMD26417	HUMAN22688, HUMAN22689
OG0007254	SCHMD29104	HUMAN02644
OG0007255	SCHMD08512, SCHMD09706	HUMAN26075, HUMAN26074
OG0007258	SCHMD01759	HUMAN14003
OG0007264	SCHMD06288	HUMAN11107
OG0007266	SCHMD05229	HUMAN20046
OG0007267	SCHMD15621	HUMAN00847, HUMAN00846
OG0007269	SCHMD04821	HUMAN16581, HUMAN16580, HUMAN16579
OG0007270	SCHMD29771, SCHMD26891	HUMAN07724
OG0007271	SCHMD08508	HUMAN13263
OG0007274	SCHMD10184	HUMAN05717
OG0007276	SCHMD01128	HUMAN28796
OG0007279	SCHMD14169, SCHMD22097	HUMAN11856
OG0007280	SCHMD26191	HUMAN27834, HUMAN27835, HUMAN27833
OG0007282	SCHMD08071	HUMAN07231
OG0007288	SCHMD11562	HUMAN22785
OG0007289	SCHMD13675	HUMAN11499
OG0007291	SCHMD01954	HUMAN18973
OG0007297	SCHMD08767	HUMAN29826, HUMAN29827
OG0007300	SCHMD08715, SCHMD12954	HUMAN26544
OG0007301	SCHMD04999	HUMAN23169, HUMAN23170
OG0007304	SCHMD06782	HUMAN16563
OG0007305	SCHMD00236	HUMAN02006
OG0007306	SCHMD03194	HUMAN19439, HUMAN19440, HUMAN19442
OG0007307	SCHMD24523	HUMAN17065, HUMAN17066
OG0007310	SCHMD07754	HUMAN05294
OG0007314	SCHMD20349, SCHMD17621	HUMAN02534
OG0007317	SCHMD05271	HUMAN17014
OG0007318	SCHMD14311	HUMAN20909
OG0007319	SCHMD07451	HUMAN19188
OG0007320	SCHMD04201, SCHMD04200	HUMAN09645
OG0007321	SCHMD14656	HUMAN04956, HUMAN04955
OG0007323	SCHMD28323	HUMAN27944, HUMAN27945, HUMAN27946, HUMAN27943
OG0007325	SCHMD13424	HUMAN11525
OG0007326	SCHMD26648, SCHMD13997	HUMAN09593
OG0007328	SCHMD07822	HUMAN03776
OG0007330	SCHMD01349	HUMAN05264
OG0007333	SCHMD02278	HUMAN29576
OG0007334	SCHMD01190	HUMAN01738, HUMAN01739
OG0007335	SCHMD00787	HUMAN08862
OG0007337	SCHMD23177	HUMAN25483
OG0007339	SCHMD14813, SCHMD09117	HUMAN26218, HUMAN26219
OG0007341	SCHMD01365	HUMAN25872
OG0007342	SCHMD12266	HUMAN28838
OG0007343	SCHMD12161	HUMAN14176, HUMAN14177
OG0007344	SCHMD17019, SCHMD17020	HUMAN25001
OG0007347	SCHMD06807	HUMAN20415
OG0007349	SCHMD22105	HUMAN19722, HUMAN19724, HUMAN19723
OG0007353	SCHMD22439	HUMAN11061, HUMAN11060
OG0007354	SCHMD09176	HUMAN23192
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	HUMAN24980
OG0007357	SCHMD05386, SCHMD05385	HUMAN11281
OG0007358	SCHMD10648	HUMAN23692
OG0007359	SCHMD04894	HUMAN24471
OG0007360	SCHMD01042	HUMAN02160
OG0007361	SCHMD02642	HUMAN01585, HUMAN01584
OG0007363	SCHMD02234	HUMAN07700
OG0007367	SCHMD09749	HUMAN00909
OG0007372	SCHMD02515	HUMAN15886
OG0007373	SCHMD29255, SCHMD11208, SCHMD11207	HUMAN25169
OG0007380	SCHMD16057	HUMAN13808, HUMAN13807
OG0007382	SCHMD06011	HUMAN19380
OG0007385	SCHMD04159	HUMAN04317
OG0007386	SCHMD00784	HUMAN16767
OG0007387	SCHMD01904, SCHMD01903	HUMAN29057
OG0007389	SCHMD07528	HUMAN29100, HUMAN29099
OG0007391	SCHMD01653	HUMAN05345
OG0007393	SCHMD00157	HUMAN08660
OG0007395	SCHMD09491	HUMAN13460
OG0007396	SCHMD01151	HUMAN11000
OG0007397	SCHMD03095	HUMAN00870
OG0007399	SCHMD13118, SCHMD13117	HUMAN16123
OG0007401	SCHMD06026	HUMAN05484
OG0007402	SCHMD10585, SCHMD06444	HUMAN10240, HUMAN10238
OG0007405	SCHMD18973, SCHMD27327	HUMAN20387
OG0007407	SCHMD14070	HUMAN03483
OG0007408	SCHMD03954	HUMAN28141, HUMAN28142
OG0007412	SCHMD14910, SCHMD20394	HUMAN17545
OG0007414	SCHMD03104, SCHMD03103	HUMAN01057
OG0007415	SCHMD29702, SCHMD13340	HUMAN12759
OG0007417	SCHMD04581	HUMAN07346
OG0007419	SCHMD12003, SCHMD14523	HUMAN12143, HUMAN12142
OG0007421	SCHMD09236	HUMAN06697
OG0007422	SCHMD15449	HUMAN08465
OG0007425	SCHMD18256	HUMAN06193
OG0007426	SCHMD02501	HUMAN10114, HUMAN10115
OG0007429	SCHMD03140	HUMAN06934
OG0007431	SCHMD02074	HUMAN26226
OG0007432	SCHMD13608	HUMAN05575, HUMAN05574
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	HUMAN10246
OG0007437	SCHMD26347	HUMAN17137
OG0007439	SCHMD01098	HUMAN16947
OG0007442	SCHMD10535	HUMAN00969
OG0007445	SCHMD10725	HUMAN21386
OG0007446	SCHMD06891	HUMAN07376
OG0007447	SCHMD07199	HUMAN22922
OG0007452	SCHMD06690	HUMAN22554
OG0007453	SCHMD22069	HUMAN10744
OG0007454	SCHMD02249	HUMAN18226
OG0007455	SCHMD17462	HUMAN29667
OG0007456	SCHMD11658	HUMAN07199
OG0007457	SCHMD13308, SCHMD05942, SCHMD22483	HUMAN09838
OG0007458	SCHMD11828	HUMAN28978
OG0007459	SCHMD04395	HUMAN16778
OG0007460	SCHMD07322	HUMAN16832, HUMAN16830, HUMAN16831, HUMAN16829
OG0007463	SCHMD17150, SCHMD29377	HUMAN06999
OG0007464	SCHMD03973	HUMAN26087
OG0007465	SCHMD06095	HUMAN13093
OG0007470	SCHMD04262, SCHMD05817	HUMAN00938, HUMAN00332, HUMAN00937
OG0007471	SCHMD29391	HUMAN07932
OG0007472	SCHMD07414	HUMAN23723
OG0007473	SCHMD18788, SCHMD20111	HUMAN18188, HUMAN18186, HUMAN18187
OG0007476	SCHMD29552, SCHMD06042	HUMAN14444
OG0007478	SCHMD08638, SCHMD14462	HUMAN19940
OG0007481	SCHMD00234	HUMAN11840
OG0007482	SCHMD16972, SCHMD28646	HUMAN01581
OG0007483	SCHMD23530	HUMAN25804
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	HUMAN24932
OG0007489	SCHMD27800, SCHMD17535	HUMAN08300, HUMAN08303, HUMAN08301
OG0007491	SCHMD17539, SCHMD13726	HUMAN10273
OG0007492	SCHMD00216, SCHMD10758	HUMAN25121
OG0007495	SCHMD07307, SCHMD18914	HUMAN19626, HUMAN19624
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	HUMAN21064
OG0007498	SCHMD13903	HUMAN28184
OG0007499	SCHMD02341	HUMAN04823
OG0007500	SCHMD06655	HUMAN21907
OG0007501	SCHMD02284	HUMAN06876, HUMAN06874, HUMAN06875
OG0007503	SCHMD02190	HUMAN03266, HUMAN03263, HUMAN03264, HUMAN03265
OG0007507	SCHMD00792	HUMAN02724, HUMAN02723, HUMAN02726, HUMAN02725
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	HUMAN29445
OG0007509	SCHMD00947	HUMAN12458
OG0007510	SCHMD06196	HUMAN00670, HUMAN00669
OG0007516	SCHMD07324, SCHMD01839	HUMAN06240, HUMAN06238, HUMAN06239
OG0007519	SCHMD00238	HUMAN15216, HUMAN15215
OG0007522	SCHMD20076	HUMAN08876
OG0007525	SCHMD03649, SCHMD14793	HUMAN01310
OG0007528	SCHMD08263	HUMAN01170
OG0007531	SCHMD07206	HUMAN23525, HUMAN23527, HUMAN23526
OG0007533	SCHMD05767	HUMAN18647
OG0007541	SCHMD18271	HUMAN02477
OG0007547	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710	HUMAN11448, HUMAN20774
OG0007548	SCHMD06064	HUMAN05244, HUMAN05245, HUMAN05246, HUMAN05243, HUMAN05247, HUMAN05248
OG0007583	SCHMD28711	HUMAN03503
OG0007584	SCHMD10868	HUMAN10216, HUMAN10215
OG0007586	SCHMD00208	HUMAN28828
OG0007588	SCHMD05957	HUMAN05802, HUMAN05800
OG0007591	SCHMD19104	HUMAN12931
OG0007595	SCHMD14709	HUMAN26771, HUMAN26772
OG0007597	SCHMD00061	HUMAN07406
OG0007601	SCHMD28220	HUMAN12973
OG0007602	SCHMD03764	HUMAN00917
OG0007603	SCHMD02707	HUMAN11097
OG0007607	SCHMD25251	HUMAN00121
OG0007609	SCHMD08824	HUMAN07130
OG0007610	SCHMD02076, SCHMD12764	HUMAN20947
OG0007611	SCHMD04251	HUMAN08580
OG0007612	SCHMD10036	HUMAN06201
OG0007613	SCHMD05026	HUMAN14918, HUMAN14919, HUMAN14917
OG0007615	SCHMD10027	HUMAN17636
OG0007619	SCHMD02768	HUMAN21829
OG0007621	SCHMD00066	HUMAN01027, HUMAN06000
OG0007624	SCHMD15354	HUMAN00744
OG0007626	SCHMD05939	HUMAN30032, HUMAN30031, HUMAN30033, HUMAN30030
OG0007628	SCHMD01246, SCHMD01245	HUMAN22378
OG0007630	SCHMD22064	HUMAN05291, HUMAN05290
OG0007633	SCHMD19695	HUMAN13873
OG0007634	SCHMD06239	HUMAN22721
OG0007639	SCHMD12611	HUMAN03357, HUMAN03356
OG0007643	SCHMD18394	HUMAN26301
OG0007645	SCHMD00727	HUMAN10615, HUMAN10616
OG0007646	SCHMD05492	HUMAN29544
OG0007656	SCHMD00482	HUMAN02869
OG0007657	SCHMD16543	HUMAN04204
OG0007659	SCHMD19564, SCHMD12893	HUMAN18167, HUMAN18165, HUMAN18169
OG0007663	SCHMD11554	HUMAN19568
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	HUMAN10066
OG0007666	SCHMD11299	HUMAN10319
OG0007667	SCHMD25937	HUMAN15603
OG0007673	SCHMD08768	HUMAN30108, HUMAN00583
OG0007675	SCHMD06327, SCHMD12514	HUMAN25956, HUMAN25982
OG0007676	SCHMD08823	HUMAN24899
OG0007679	SCHMD13638	HUMAN23101
OG0007684	SCHMD00102	HUMAN15836
OG0007687	SCHMD06419, SCHMD07587	HUMAN20268
OG0007690	SCHMD21197	HUMAN27678
OG0007691	SCHMD07299	HUMAN27822
OG0007698	SCHMD08531	HUMAN29272
OG0007700	SCHMD08842, SCHMD08841	HUMAN07314
OG0007701	SCHMD12704, SCHMD12705	HUMAN07269
OG0007702	SCHMD00819	HUMAN20314
OG0007705	SCHMD04986, SCHMD23899	HUMAN03246
OG0007706	SCHMD05614	HUMAN10609, HUMAN10610
OG0007709	SCHMD11596, SCHMD01220	HUMAN23750, HUMAN01625
OG0007712	SCHMD04858	HUMAN03420
OG0007713	SCHMD16511	HUMAN06586
OG0007715	SCHMD08793	HUMAN19961
OG0007717	SCHMD10647, SCHMD13736	HUMAN03284
