Orthogroup	SCHMD	SACKO_ok
OG0007266	SCHMD05229	SACKO_05789
OG0007267	SCHMD15621	SACKO_19715
OG0007269	SCHMD04821	SACKO_20712
OG0007270	SCHMD29771, SCHMD26891	SACKO_20380
OG0007271	SCHMD08508	SACKO_18099
OG0007274	SCHMD10184	SACKO_28207
OG0007276	SCHMD01128	SACKO_16517
OG0007279	SCHMD14169, SCHMD22097	SACKO_11089
OG0007280	SCHMD26191	SACKO_25255
OG0007282	SCHMD08071	SACKO_29535
OG0007288	SCHMD11562	SACKO_06459
OG0007291	SCHMD01954	SACKO_04875
OG0007297	SCHMD08767	SACKO_13440
OG0007300	SCHMD08715, SCHMD12954	SACKO_30319
OG0007301	SCHMD04999	SACKO_17413
OG0007304	SCHMD06782	SACKO_08660
OG0007305	SCHMD00236	SACKO_26897
OG0007306	SCHMD03194	SACKO_18914
OG0007307	SCHMD24523	SACKO_04769
OG0007310	SCHMD07754	SACKO_06181
OG0007314	SCHMD20349, SCHMD17621	SACKO_09098
OG0007317	SCHMD05271	SACKO_26981
OG0007318	SCHMD14311	SACKO_08716
OG0007319	SCHMD07451	SACKO_25268
OG0007320	SCHMD04201, SCHMD04200	SACKO_12083
OG0007321	SCHMD14656	SACKO_15330
OG0007323	SCHMD28323	SACKO_32999
OG0007325	SCHMD13424	SACKO_13504
OG0007326	SCHMD26648, SCHMD13997	SACKO_01111
OG0007327	SCHMD03183	SACKO_17831
OG0007328	SCHMD07822	SACKO_24054
OG0007330	SCHMD01349	SACKO_30586
OG0007332	SCHMD29643	SACKO_18761
OG0007333	SCHMD02278	SACKO_32006
OG0007334	SCHMD01190	SACKO_00762, SACKO_00753
OG0007335	SCHMD00787	SACKO_12354
OG0007337	SCHMD25665, SCHMD21266, SCHMD23177	SACKO_18361
OG0007339	SCHMD14813, SCHMD09117	SACKO_24568
OG0007341	SCHMD01365	SACKO_17570
OG0007342	SCHMD12266	SACKO_14494
OG0007343	SCHMD12161	SACKO_25659
OG0007347	SCHMD06807	SACKO_30253
OG0007349	SCHMD22105	SACKO_10188
OG0007353	SCHMD22439	SACKO_16413
OG0007354	SCHMD09176	SACKO_06474
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	SACKO_16209
OG0007357	SCHMD05385	SACKO_11982
OG0007359	SCHMD04894	SACKO_13450
OG0007360	SCHMD01042	SACKO_02884
OG0007361	SCHMD02642	SACKO_22476
OG0007363	SCHMD02234	SACKO_14533
OG0007367	SCHMD09749	SACKO_27045
OG0007372	SCHMD02515	SACKO_04765
OG0007373	SCHMD11208, SCHMD11207	SACKO_01409
OG0007382	SCHMD06011	SACKO_05172
OG0007385	SCHMD04159	SACKO_04570
OG0007386	SCHMD00784	SACKO_01652
OG0007387	SCHMD01904, SCHMD01903	SACKO_09468
OG0007389	SCHMD07528	SACKO_26727
OG0007391	SCHMD01653	SACKO_21964
OG0007393	SCHMD00157	SACKO_14611
OG0007395	SCHMD09491	SACKO_31545
OG0007396	SCHMD01151	SACKO_26791
OG0007397	SCHMD03095	SACKO_15113
OG0007399	SCHMD13118	SACKO_31407
OG0007400	SCHMD13798, SCHMD17183, SCHMD06668	SACKO_04325
OG0007402	SCHMD10585, SCHMD06444	SACKO_04236
OG0007405	SCHMD18973, SCHMD27327	SACKO_04392
OG0007407	SCHMD14070	SACKO_29878
OG0007408	SCHMD03954	SACKO_14246
OG0007412	SCHMD14910, SCHMD20394	SACKO_32563
OG0007414	SCHMD03104, SCHMD03103	SACKO_27621
OG0007415	SCHMD29702, SCHMD13340	SACKO_12609
OG0007417	SCHMD04581	SACKO_18265
OG0007419	SCHMD12003, SCHMD14523	SACKO_18390
OG0007421	SCHMD09236	SACKO_24530
OG0007422	SCHMD15449	SACKO_18085
OG0007425	SCHMD18256	SACKO_04075
OG0007429	SCHMD03140	SACKO_06357
OG0007431	SCHMD02074	SACKO_10373
OG0007432	SCHMD13608	SACKO_30749
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	SACKO_33383
OG0007437	SCHMD26347	SACKO_25222
OG0007439	SCHMD01098	SACKO_29991
OG0007442	SCHMD10535	SACKO_27570
OG0007445	SCHMD10725	SACKO_00305
OG0007446	SCHMD06891	SACKO_21720
OG0007447	SCHMD07199	SACKO_20393
OG0007452	SCHMD06690	SACKO_14474
OG0007453	SCHMD22069	SACKO_27404
OG0007454	SCHMD02249	SACKO_17444
OG0007455	SCHMD17462	SACKO_20785
OG0007456	SCHMD11658	SACKO_29043
OG0007457	SCHMD13308, SCHMD05942, SCHMD22483	SACKO_15961
OG0007458	SCHMD11828	SACKO_15110
OG0007459	SCHMD04395	SACKO_17963
OG0007460	SCHMD07322	SACKO_17949
OG0007463	SCHMD17150, SCHMD29377	SACKO_30515
OG0007464	SCHMD03973	SACKO_02099
OG0007465	SCHMD06095	SACKO_29080, SACKO_32543
OG0007470	SCHMD04262, SCHMD05817	SACKO_27006
OG0007471	SCHMD29391	SACKO_29617
OG0007472	SCHMD07414	SACKO_03865
OG0007473	SCHMD18788, SCHMD20111	SACKO_32479
OG0007476	SCHMD29552, SCHMD06042	SACKO_28051, SACKO_29210
OG0007481	SCHMD00234	SACKO_31380
OG0007482	SCHMD16972, SCHMD28646	SACKO_14127
OG0007483	SCHMD23530	SACKO_08109
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	SACKO_30038
OG0007489	SCHMD27800, SCHMD17535	SACKO_17921
OG0007490	SCHMD25654	SACKO_14226
OG0007491	SCHMD17539, SCHMD13726	SACKO_28491, SACKO_28499, SACKO_28496
OG0007492	SCHMD00216, SCHMD10758, SCHMD00215	SACKO_12362
OG0007494	SCHMD02157, SCHMD22482	SACKO_33017
OG0007495	SCHMD07307, SCHMD18914	SACKO_02132
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	SACKO_31428
OG0007498	SCHMD13903	SACKO_12831
OG0007499	SCHMD02341	SACKO_02321
OG0007500	SCHMD06655	SACKO_06865
OG0007501	SCHMD02284	SACKO_28161
OG0007503	SCHMD02190	SACKO_18498
OG0007507	SCHMD00792	SACKO_12372
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	SACKO_33462, SACKO_17595
OG0007509	SCHMD00947	SACKO_09775
OG0007510	SCHMD06196	SACKO_33713
OG0007516	SCHMD07324, SCHMD01839	SACKO_00310
OG0007522	SCHMD20076	SACKO_01536
OG0007525	SCHMD03649, SCHMD14793	SACKO_33529
OG0007528	SCHMD08263	SACKO_03947
OG0007531	SCHMD07206	SACKO_32475
OG0007533	SCHMD05767	SACKO_09857
OG0007541	SCHMD18271	SACKO_04013
OG0007547	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710	SACKO_03022, SACKO_05673, SACKO_31679
OG0007548	SCHMD06064	SACKO_10526
OG0007583	SCHMD28711	SACKO_06128
OG0007584	SCHMD10868	SACKO_06741
OG0007586	SCHMD00208	SACKO_00312
OG0007591	SCHMD19104	SACKO_03097
OG0007595	SCHMD14709	SACKO_30826
OG0007597	SCHMD00061	SACKO_27307
OG0007601	SCHMD28220	SACKO_28761
OG0007602	SCHMD03764	SACKO_07011
OG0007603	SCHMD02707	SACKO_10669
OG0007607	SCHMD25251	SACKO_00869
OG0007609	SCHMD08824	SACKO_26161
OG0007610	SCHMD02076, SCHMD12764	SACKO_13184, SACKO_06041, SACKO_06046
OG0007611	SCHMD04251	SACKO_09113
OG0007612	SCHMD10036	SACKO_01553, SACKO_01534
OG0007613	SCHMD05026	SACKO_06224
OG0007615	SCHMD10027	SACKO_01232
OG0007619	SCHMD02768	SACKO_22280
OG0007621	SCHMD00066	SACKO_14513
OG0007624	SCHMD15354	SACKO_14810
OG0007626	SCHMD05939	SACKO_03616
OG0007628	SCHMD01246	SACKO_14537
OG0007629	SCHMD24454, SCHMD08697	SACKO_09383
OG0007630	SCHMD22064	SACKO_28371
OG0007634	SCHMD06239	SACKO_20090
OG0007643	SCHMD18394	SACKO_28502
OG0007645	SCHMD00727	SACKO_00394
OG0007646	SCHMD05492	SACKO_25081
OG0007654	SCHMD14761	SACKO_29392, SACKO_00412
OG0007656	SCHMD00482	SACKO_33780
OG0007657	SCHMD16543	SACKO_17563, SACKO_22870
OG0007659	SCHMD19564, SCHMD12893	SACKO_15000
OG0007663	SCHMD11554	SACKO_10239
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	SACKO_25907
OG0007666	SCHMD11299	SACKO_13425
OG0007667	SCHMD25937	SACKO_23245
OG0007673	SCHMD08768	SACKO_05611
OG0007676	SCHMD08823	SACKO_09344
OG0007679	SCHMD13638	SACKO_03418
OG0007683	SCHMD04573	SACKO_29303
OG0007684	SCHMD00102	SACKO_31399
OG0007687	SCHMD06419, SCHMD07587	SACKO_22730
OG0007690	SCHMD21197	SACKO_21477
OG0007691	SCHMD07299	SACKO_17993
OG0007698	SCHMD08531	SACKO_16983
OG0007699	SCHMD16879, SCHMD00085	SACKO_26965, SACKO_26971
OG0007700	SCHMD08842, SCHMD08841	SACKO_07734
OG0007701	SCHMD12704, SCHMD12705	SACKO_05449
OG0007702	SCHMD00819	SACKO_22135
OG0007705	SCHMD04986, SCHMD23899	SACKO_31826
OG0007706	SCHMD05614	SACKO_15584
OG0007709	SCHMD11596, SCHMD01220	SACKO_19206
OG0007712	SCHMD04858	SACKO_17853
OG0007713	SCHMD16511	SACKO_13553
OG0007715	SCHMD08793	SACKO_03292
OG0007717	SCHMD10647, SCHMD13736	SACKO_27159
OG0007718	SCHMD12974, SCHMD12975, SCHMD21231	SACKO_27314
OG0007722	SCHMD06810	SACKO_21315
OG0007723	SCHMD01195	SACKO_22375
OG0007727	SCHMD02748	SACKO_08785
OG0007730	SCHMD24036, SCHMD25867, SCHMD18191	SACKO_33885
OG0007732	SCHMD21069, SCHMD19292	SACKO_25242
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	SACKO_01172
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	SACKO_07149
OG0007736	SCHMD03835	SACKO_05397
OG0007738	SCHMD09563	SACKO_13809
OG0007739	SCHMD24121	SACKO_24318
OG0007743	SCHMD00951	SACKO_20056
OG0007744	SCHMD01094	SACKO_07961
OG0007748	SCHMD06083	SACKO_04761
OG0007751	SCHMD08536	SACKO_24128
OG0007752	SCHMD00218	SACKO_31962
OG0007754	SCHMD22646	SACKO_29412
OG0007759	SCHMD15154, SCHMD24999	SACKO_14466
OG0007761	SCHMD07223	SACKO_04635
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	SACKO_25652
OG0007764	SCHMD02517	SACKO_29285
OG0007767	SCHMD08815	SACKO_20294
OG0007771	SCHMD10247	SACKO_14098
OG0007772	SCHMD02978	SACKO_25819
OG0007773	SCHMD09375	SACKO_06918
OG0007774	SCHMD04593	SACKO_06888
OG0007775	SCHMD09982	SACKO_18835
OG0007779	SCHMD01229	SACKO_32915
OG0007781	SCHMD03244, SCHMD03245	SACKO_29554
OG0007782	SCHMD03677	SACKO_31505
OG0007783	SCHMD07210	SACKO_05677
OG0007785	SCHMD00785	SACKO_01127
OG0007786	SCHMD23945	SACKO_17939
OG0007787	SCHMD06132, SCHMD05625	SACKO_09803
OG0007794	SCHMD29276	SACKO_21998
OG0007801	SCHMD00120	SACKO_22027
OG0007803	SCHMD04261	SACKO_09104
OG0007804	SCHMD06254	SACKO_19761
OG0007805	SCHMD20517	SACKO_23158
OG0007810	SCHMD02712	SACKO_23665
OG0007811	SCHMD17086, SCHMD14179	SACKO_30681
OG0007812	SCHMD28383, SCHMD23641	SACKO_15371
OG0007813	SCHMD00295	SACKO_16286
OG0007814	SCHMD09526	SACKO_25945
OG0007815	SCHMD25078	SACKO_10372
OG0007816	SCHMD10692	SACKO_29422
OG0007820	SCHMD03191, SCHMD03190	SACKO_07760
OG0007825	SCHMD10602	SACKO_19207
OG0007826	SCHMD02236, SCHMD06089	SACKO_02728, SACKO_31246
OG0007827	SCHMD11981	SACKO_29096
OG0007828	SCHMD15141	SACKO_21013, SACKO_21014
OG0007829	SCHMD05047	SACKO_03508
OG0007830	SCHMD06198	SACKO_13921
OG0007831	SCHMD01922	SACKO_28956
OG0007841	SCHMD04233	SACKO_24882
OG0007845	SCHMD03208	SACKO_08242
OG0007846	SCHMD02029	SACKO_30376
OG0007848	SCHMD10763	SACKO_31285
OG0007858	SCHMD16060	SACKO_10318
OG0007911	SCHMD03629	SACKO_26226
OG0007913	SCHMD28174, SCHMD12506	SACKO_15777
OG0007915	SCHMD17976	SACKO_22534
OG0007916	SCHMD05238	SACKO_16673
OG0007918	SCHMD04862	SACKO_10285
OG0007921	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585	SACKO_04852
OG0007930	SCHMD23207	SACKO_25167, SACKO_25151
OG0007932	SCHMD05433	SACKO_08501
OG0007933	SCHMD19133, SCHMD21326	SACKO_11881
OG0007936	SCHMD13242	SACKO_15169
OG0007942	SCHMD17044, SCHMD16825	SACKO_20830
OG0007943	SCHMD05794	SACKO_19871
OG0007946	SCHMD25558, SCHMD29148, SCHMD27336	SACKO_00895
OG0007947	SCHMD01811	SACKO_24487
OG0007952	SCHMD11422	SACKO_28506
OG0007953	SCHMD10365	SACKO_33599
OG0007954	SCHMD15647, SCHMD24498, SCHMD16817	SACKO_18934
OG0007956	SCHMD08518	SACKO_11838
OG0007957	SCHMD06225	SACKO_18987
OG0007958	SCHMD06124	SACKO_29325
OG0007962	SCHMD28715	SACKO_06762
OG0007964	SCHMD18740	SACKO_33321
OG0007966	SCHMD18759	SACKO_19681
OG0007969	SCHMD22362	SACKO_18151
OG0007970	SCHMD06415	SACKO_18418
OG0007971	SCHMD18597, SCHMD10408	SACKO_08459
OG0007972	SCHMD14212	SACKO_07982
OG0007976	SCHMD12628	SACKO_01022
OG0007978	SCHMD06883	SACKO_25531
OG0007979	SCHMD19003	SACKO_19788
OG0007980	SCHMD14044, SCHMD16945	SACKO_33436
OG0007991	SCHMD23963	SACKO_32379
OG0007994	SCHMD14773	SACKO_01285
OG0007996	SCHMD12658	SACKO_22351
OG0007999	SCHMD04760	SACKO_32499
OG0008000	SCHMD06527	SACKO_19762
OG0008002	SCHMD21980	SACKO_11260
OG0008003	SCHMD11976	SACKO_02140
OG0008004	SCHMD12085	SACKO_05250
OG0008008	SCHMD10303	SACKO_05696
OG0008014	SCHMD18323	SACKO_28685
OG0008016	SCHMD00413	SACKO_22465
OG0008022	SCHMD11581	SACKO_23265
OG0008025	SCHMD07224	SACKO_09938
OG0008029	SCHMD05048	SACKO_16774
OG0008030	SCHMD06361	SACKO_07101
OG0008031	SCHMD07106	SACKO_23288
OG0008036	SCHMD03105	SACKO_10626
OG0008037	SCHMD06243	SACKO_32248
OG0008038	SCHMD19808	SACKO_02408
OG0008040	SCHMD02680	SACKO_13868
OG0008041	SCHMD24202, SCHMD08618	SACKO_13353
OG0008045	SCHMD01227	SACKO_15996
OG0008047	SCHMD02903	SACKO_26475
OG0008048	SCHMD07498	SACKO_25071
OG0008050	SCHMD06152	SACKO_11709
OG0008051	SCHMD23274, SCHMD15079	SACKO_31677
OG0008054	SCHMD17851	SACKO_06880
OG0008056	SCHMD07503	SACKO_13916
OG0008057	SCHMD03924	SACKO_28460
OG0008059	SCHMD24524	SACKO_29539
OG0008064	SCHMD26279, SCHMD28375	SACKO_13518
OG0008069	SCHMD01844	SACKO_27016
OG0008070	SCHMD03415	SACKO_06486
OG0008073	SCHMD12143	SACKO_08199
OG0008074	SCHMD11074, SCHMD06066	SACKO_25720
OG0008078	SCHMD07891	SACKO_11233
OG0008079	SCHMD20114	SACKO_29403
OG0008081	SCHMD03406	SACKO_26746
OG0008083	SCHMD06583	SACKO_14639
OG0008085	SCHMD09017	SACKO_21853
OG0008091	SCHMD06256	SACKO_03776
OG0008094	SCHMD15453	SACKO_26605
OG0008100	SCHMD01273	SACKO_32212
OG0008103	SCHMD17469	SACKO_24074, SACKO_17692
OG0008105	SCHMD14792	SACKO_34007
OG0008107	SCHMD16301, SCHMD01772	SACKO_05009
OG0008108	SCHMD04631	SACKO_04879
OG0008109	SCHMD04630	SACKO_00710
OG0008110	SCHMD13980, SCHMD18485	SACKO_18116
OG0008112	SCHMD04834	SACKO_22143, SACKO_22177
OG0008113	SCHMD11498	SACKO_17767
OG0008119	SCHMD24314	SACKO_07755
OG0008120	SCHMD22241	SACKO_05254
OG0008122	SCHMD15610	SACKO_27201
OG0008126	SCHMD10157, SCHMD27581	SACKO_00656
OG0008127	SCHMD21817, SCHMD12498	SACKO_31710
OG0008136	SCHMD15183	SACKO_24610
OG0008151	SCHMD14941	SACKO_32660
OG0008199	SCHMD19008	SACKO_30638
OG0008200	SCHMD23028	SACKO_20524, SACKO_02141, SACKO_10036, SACKO_08235, SACKO_05493
OG0008201	SCHMD02565	SACKO_26429
OG0008203	SCHMD02500	SACKO_21692
OG0008204	SCHMD15894	SACKO_19948
OG0008205	SCHMD00909	SACKO_03974
OG0008208	SCHMD04911	SACKO_07952
OG0008211	SCHMD11666	SACKO_17251
OG0008212	SCHMD05860	SACKO_10401
OG0008215	SCHMD05834	SACKO_01938
OG0008216	SCHMD25991, SCHMD19838	SACKO_03841
OG0008220	SCHMD04569	SACKO_06870, SACKO_06797
OG0008224	SCHMD03864	SACKO_26776
OG0008225	SCHMD01718	SACKO_02376, SACKO_08273
OG0008235	SCHMD07839	SACKO_12572
OG0008238	SCHMD10302	SACKO_29019
OG0008241	SCHMD24646, SCHMD22486	SACKO_27303
OG0008245	SCHMD03524	SACKO_33275
OG0008246	SCHMD09146, SCHMD06332	SACKO_29156
OG0008249	SCHMD19574	SACKO_23195
OG0008259	SCHMD23077	SACKO_18354
OG0008262	SCHMD06201	SACKO_22769
OG0008264	SCHMD01840	SACKO_11849
OG0008268	SCHMD13577	SACKO_08079
OG0008269	SCHMD14580	SACKO_08080
OG0008271	SCHMD01219	SACKO_19679
OG0008275	SCHMD02126	SACKO_29518
OG0008281	SCHMD05027	SACKO_09080
OG0008283	SCHMD05016	SACKO_20114
OG0008286	SCHMD05658	SACKO_13441
OG0008294	SCHMD12151	SACKO_16631
OG0008295	SCHMD09987	SACKO_04016
OG0008296	SCHMD23760, SCHMD23561	SACKO_11128
OG0008300	SCHMD08547	SACKO_18567
OG0008303	SCHMD06531, SCHMD06532	SACKO_17946
OG0008304	SCHMD07113	SACKO_22118
OG0008318	SCHMD10002	SACKO_29977
OG0008324	SCHMD07992	SACKO_24513
OG0008327	SCHMD12357	SACKO_15296
OG0008328	SCHMD06103, SCHMD12177, SCHMD10759	SACKO_31694
OG0008329	SCHMD14573, SCHMD14574, SCHMD01432	SACKO_06647
OG0008330	SCHMD15310	SACKO_22204
OG0008335	SCHMD12743	SACKO_32723
OG0008341	SCHMD06774	SACKO_17044
OG0008347	SCHMD21329, SCHMD12927	SACKO_18606
OG0008348	SCHMD08325	SACKO_27591
OG0008353	SCHMD20072	SACKO_23423
OG0008355	SCHMD14137	SACKO_09388
OG0008363	SCHMD07091	SACKO_04760
OG0008366	SCHMD19437	SACKO_34076
OG0008369	SCHMD11496, SCHMD16293	SACKO_05405, SACKO_13146
OG0008371	SCHMD24207	SACKO_25502
OG0008378	SCHMD15522, SCHMD18749	SACKO_10377
OG0008381	SCHMD25812, SCHMD08479	SACKO_07159
OG0008383	SCHMD08350	SACKO_02076
OG0008387	SCHMD17311	SACKO_33021
OG0008388	SCHMD17716	SACKO_32385
OG0008390	SCHMD00088, SCHMD04614	SACKO_14959
OG0008392	SCHMD22569	SACKO_00948
OG0008394	SCHMD02706	SACKO_07958
OG0008401	SCHMD14767	SACKO_32056
OG0008403	SCHMD28274	SACKO_10358
OG0008404	SCHMD00779	SACKO_19494
OG0008410	SCHMD12848	SACKO_06644
OG0008412	SCHMD01597	SACKO_31465
OG0008416	SCHMD11640	SACKO_07981
OG0008418	SCHMD04131	SACKO_27284
OG0008419	SCHMD28879	SACKO_09089
OG0008422	SCHMD08546	SACKO_05233
OG0008424	SCHMD01987	SACKO_12089
OG0008427	SCHMD14294, SCHMD08805	SACKO_03641
OG0008429	SCHMD25786	SACKO_16046, SACKO_15689
OG0008432	SCHMD29562	SACKO_28234, SACKO_00092
OG0008444	SCHMD03971	SACKO_29560
OG0008450	SCHMD04265, SCHMD16235, SCHMD21568, SCHMD20007, SCHMD10359, SCHMD15915, SCHMD08146	SACKO_23499
OG0008453	SCHMD00408	SACKO_05043
OG0008462	SCHMD11391	SACKO_03459
OG0008507	SCHMD19330	SACKO_11856
OG0008516	SCHMD16129	SACKO_01041
OG0008524	SCHMD13695, SCHMD25478	SACKO_18249
OG0008526	SCHMD17941, SCHMD24409	SACKO_18162
OG0008538	SCHMD28015, SCHMD06259	SACKO_01909
OG0008540	SCHMD02327	SACKO_15517
OG0008544	SCHMD05484	SACKO_10542
OG0008545	SCHMD26323	SACKO_10539
OG0008547	SCHMD19977	SACKO_28850
OG0008552	SCHMD17431	SACKO_16424, SACKO_17324
OG0008557	SCHMD27510, SCHMD18138	SACKO_29463
OG0008560	SCHMD10443, SCHMD24613, SCHMD05155	SACKO_05726
OG0008563	SCHMD02550	SACKO_03275
OG0008578	SCHMD08082	SACKO_13387
OG0008591	SCHMD01982	SACKO_18101
OG0008592	SCHMD21494	SACKO_27409
OG0008594	SCHMD18024	SACKO_32447
OG0008597	SCHMD01608	SACKO_25079
OG0008601	SCHMD29284, SCHMD21138, SCHMD24337	SACKO_14552
OG0008607	SCHMD01977	SACKO_20106
OG0008613	SCHMD26366	SACKO_21870
OG0008616	SCHMD10573	SACKO_21303, SACKO_21299
OG0008620	SCHMD03945	SACKO_29275
OG0008629	SCHMD07406	SACKO_07818
OG0008634	SCHMD07070	SACKO_02168
OG0008635	SCHMD21284	SACKO_28374
OG0008637	SCHMD27615, SCHMD20972	SACKO_22322
OG0008639	SCHMD06381	SACKO_01769
OG0008641	SCHMD18073	SACKO_01332
OG0008642	SCHMD20760	SACKO_15690
OG0008644	SCHMD25942, SCHMD07785	SACKO_13739
OG0008646	SCHMD14922	SACKO_12266
OG0008654	SCHMD24064	SACKO_22072
OG0008659	SCHMD12477, SCHMD07365	SACKO_05281
OG0008660	SCHMD00430	SACKO_05153
OG0008661	SCHMD09014	SACKO_30201
OG0008662	SCHMD04637	SACKO_04904
OG0008663	SCHMD04984	SACKO_33994, SACKO_33998
OG0008665	SCHMD23777	SACKO_20629, SACKO_20072
OG0008667	SCHMD05059	SACKO_21986
OG0008673	SCHMD24760, SCHMD26780	SACKO_02317
OG0008676	SCHMD04870	SACKO_16294
OG0008680	SCHMD00431	SACKO_03155
OG0008681	SCHMD25534	SACKO_28392
OG0008689	SCHMD01073, SCHMD18960, SCHMD19009	SACKO_19810
OG0008714	SCHMD18655	SACKO_21143
OG0008753	SCHMD08078	SACKO_13660
OG0008760	SCHMD15549	SACKO_07012
OG0008762	SCHMD10840	SACKO_02435
OG0008770	SCHMD21468	SACKO_06205
OG0008772	SCHMD13781	SACKO_33428, SACKO_25990
OG0008778	SCHMD08083	SACKO_12202
OG0008781	SCHMD02983	SACKO_26600
OG0008789	SCHMD02275	SACKO_03607
OG0008793	SCHMD12912	SACKO_14265
OG0008794	SCHMD07174	SACKO_30610
OG0008797	SCHMD22432	SACKO_08874
OG0008806	SCHMD16582, SCHMD26199	SACKO_28459
OG0008810	SCHMD09581	SACKO_27356
OG0008811	SCHMD19518	SACKO_12240
OG0008822	SCHMD12902	SACKO_33376
OG0008824	SCHMD07471	SACKO_09284
OG0008828	SCHMD05593	SACKO_23059
OG0008831	SCHMD06242	SACKO_07053
OG0008832	SCHMD13665	SACKO_33791
OG0008833	SCHMD05260	SACKO_03143
OG0008834	SCHMD00573	SACKO_12589
OG0008835	SCHMD07136	SACKO_22088
OG0008836	SCHMD17978	SACKO_18823
OG0008837	SCHMD09041	SACKO_04349
OG0008847	SCHMD08180, SCHMD08182	SACKO_09948
OG0008848	SCHMD15793, SCHMD13018	SACKO_31485
OG0008851	SCHMD03782	SACKO_16117
OG0008858	SCHMD10028	SACKO_04544
OG0008868	SCHMD02558	SACKO_33364
OG0008872	SCHMD07607	SACKO_08646
OG0008892	SCHMD28644, SCHMD20329	SACKO_13718
OG0008896	SCHMD19136	SACKO_04877
OG0008900	SCHMD04043	SACKO_12348
OG0008903	SCHMD15652, SCHMD15797	SACKO_26101
OG0008907	SCHMD23807, SCHMD20952	SACKO_06714
OG0008913	SCHMD01125	SACKO_21481, SACKO_20693
OG0008924	SCHMD00162	SACKO_01132
OG0008925	SCHMD20296, SCHMD12526, SCHMD22080, SCHMD20991	SACKO_26439
OG0008936	SCHMD22583	SACKO_03468
OG0008984	SCHMD10198	SACKO_10656, SACKO_10636, SACKO_10647, SACKO_33322
OG0008989	SCHMD00674	SACKO_07873
OG0008990	SCHMD05053	SACKO_19986
OG0009048	SCHMD29737, SCHMD28959	SACKO_09963
OG0009055	SCHMD03089	SACKO_27169
OG0009058	SCHMD27751, SCHMD17803, SCHMD17773	SACKO_15335
OG0009067	SCHMD10912, SCHMD09596	SACKO_22842
OG0009078	SCHMD03858	SACKO_08953
OG0009082	SCHMD09430	SACKO_18411
OG0009089	SCHMD05973	SACKO_05838
OG0009097	SCHMD08956	SACKO_28889
OG0009104	SCHMD29841	SACKO_22039, SACKO_19633
OG0009105	SCHMD29027	SACKO_20436
OG0009106	SCHMD05883	SACKO_05108
OG0009109	SCHMD21746	SACKO_08451
OG0009111	SCHMD19220	SACKO_08274
OG0009119	SCHMD10818	SACKO_10667
OG0009127	SCHMD13602	SACKO_32518
OG0009130	SCHMD05648	SACKO_33319
OG0009130	SCHMD18876, SCHMD03630	SACKO_01886
OG0009135	SCHMD06725	SACKO_20285
OG0009137	SCHMD04329	SACKO_12020
OG0009145	SCHMD10149	SACKO_17823
OG0009148	SCHMD19404, SCHMD21450	SACKO_15719
OG0009176	SCHMD01852	SACKO_24735
OG0009196	SCHMD17104, SCHMD11345	SACKO_10474
OG0009203	SCHMD14775	SACKO_26425
OG0009225	SCHMD06569, SCHMD09095	SACKO_18531
OG0009297	SCHMD29664	SACKO_10995
OG0009298	SCHMD15305, SCHMD26717	SACKO_20807
OG0009301	SCHMD01948	SACKO_29555
OG0009310	SCHMD26041	SACKO_14268
OG0009312	SCHMD09261	SACKO_05731
OG0009313	SCHMD20612	SACKO_33908
OG0009327	SCHMD04221	SACKO_11558
OG0009344	SCHMD21844	SACKO_28690
OG0009345	SCHMD08673	SACKO_12921
OG0009349	SCHMD02982	SACKO_10248
OG0009353	SCHMD06304	SACKO_22434
OG0009354	SCHMD17497, SCHMD28856	SACKO_19950
OG0009359	SCHMD26564	SACKO_19912, SACKO_15468
OG0009364	SCHMD06559, SCHMD24506, SCHMD13541	SACKO_08759
OG0009369	SCHMD07238	SACKO_25491
OG0009373	SCHMD19685	SACKO_21991
OG0009382	SCHMD06902	SACKO_00235
OG0009385	SCHMD04877	SACKO_21275
OG0009387	SCHMD29647, SCHMD29762	SACKO_07991
OG0009390	SCHMD09711, SCHMD01168	SACKO_14487
OG0009396	SCHMD29213, SCHMD13437	SACKO_17442
OG0009400	SCHMD06073	SACKO_28914
OG0009405	SCHMD10463	SACKO_15837
OG0009409	SCHMD14065	SACKO_23562
OG0009415	SCHMD20606	SACKO_23263
OG0009427	SCHMD16975	SACKO_31790
OG0009434	SCHMD13501, SCHMD20342, SCHMD17529, SCHMD18181	SACKO_31236
OG0009446	SCHMD09264	SACKO_10984
OG0009451	SCHMD01015	SACKO_25610
OG0009495	SCHMD25262, SCHMD05721	SACKO_25183
OG0009495	SCHMD18790, SCHMD10165	SACKO_25217
OG0009563	SCHMD05017	SACKO_20109
OG0009579	SCHMD23565	SACKO_15569
