Orthogroup	SCHMD	NEMVE
OG0006962	SCHMD02602	NEMVE14216
OG0006964	SCHMD05582, SCHMD05580	NEMVE09836
OG0006965	SCHMD16583, SCHMD28209	NEMVE21735, NEMVE20767
OG0006966	SCHMD02743	NEMVE21135
OG0006966	SCHMD17179	NEMVE24481
OG0006967	SCHMD06876	NEMVE19421
OG0006968	SCHMD05918	NEMVE00056
OG0006973	SCHMD01554	NEMVE21823
OG0006975	SCHMD29017	NEMVE13294
OG0006977	SCHMD21617, SCHMD19289	NEMVE15122
OG0006979	SCHMD02713	NEMVE07666
OG0006980	SCHMD03927	NEMVE14898
OG0006985	SCHMD00305	NEMVE04709
OG0006989	SCHMD08387	NEMVE14102
OG0006990	SCHMD14019	NEMVE23992
OG0006991	SCHMD09527	NEMVE25869
OG0006993	SCHMD16078, SCHMD15851	NEMVE25888
OG0006995	SCHMD08291	NEMVE10340
OG0006996	SCHMD07655	NEMVE23296
OG0006998	SCHMD12467	NEMVE21505
OG0006999	SCHMD09727, SCHMD09154	NEMVE22370, NEMVE03933
OG0007001	SCHMD11191	NEMVE01106, NEMVE12371
OG0007002	SCHMD00096	NEMVE25316
OG0007003	SCHMD03229	NEMVE18273
OG0007005	SCHMD03780	NEMVE06529
OG0007006	SCHMD14442	NEMVE07178
OG0007009	SCHMD28218, SCHMD00500	NEMVE17080
OG0007012	SCHMD16864	NEMVE08741
OG0007013	SCHMD20292, SCHMD25075	NEMVE23027, NEMVE20235
OG0007015	SCHMD09946	NEMVE01530
OG0007017	SCHMD24290, SCHMD13895	NEMVE09597
OG0007020	SCHMD29169	NEMVE13872
OG0007022	SCHMD06207	NEMVE13989
OG0007023	SCHMD13414	NEMVE19206
OG0007024	SCHMD18147	NEMVE22348
OG0007025	SCHMD00852	NEMVE24902
OG0007027	SCHMD11009, SCHMD20294, SCHMD17664	NEMVE14622
OG0007028	SCHMD16323	NEMVE14345
OG0007030	SCHMD11171	NEMVE25363
OG0007033	SCHMD17177, SCHMD07596	NEMVE13356
OG0007037	SCHMD08275	NEMVE13503
OG0007039	SCHMD24759	NEMVE09028, NEMVE00545
OG0007040	SCHMD17930	NEMVE13790
OG0007043	SCHMD05387	NEMVE05818
OG0007045	SCHMD01524	NEMVE11946
OG0007047	SCHMD10322	NEMVE23774
OG0007049	SCHMD09136, SCHMD15529	NEMVE24890
OG0007050	SCHMD12036	NEMVE01542
OG0007053	SCHMD05149	NEMVE21766
OG0007054	SCHMD03628	NEMVE10860
OG0007055	SCHMD11222	NEMVE15080
OG0007057	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575	NEMVE14004
OG0007061	SCHMD27956	NEMVE02935
OG0007061	SCHMD08961	NEMVE18869
OG0007062	SCHMD05231	NEMVE24553
OG0007063	SCHMD04487	NEMVE09723
OG0007064	SCHMD12730, SCHMD12728	NEMVE07349
OG0007065	SCHMD08144	NEMVE22963
OG0007066	SCHMD15229, SCHMD16841	NEMVE22679
OG0007067	SCHMD09674	NEMVE22891
OG0007068	SCHMD10943	NEMVE19134
OG0007070	SCHMD08393	NEMVE14725
OG0007073	SCHMD06841	NEMVE14833
OG0007077	SCHMD03291, SCHMD23670	NEMVE15227
OG0007078	SCHMD12751, SCHMD12753	NEMVE19867
OG0007084	SCHMD10181, SCHMD10179	NEMVE22005
OG0007087	SCHMD09273	NEMVE16378
OG0007088	SCHMD06882, SCHMD06881	NEMVE05070
OG0007089	SCHMD15126	NEMVE11263
OG0007089	SCHMD29573	NEMVE12880
OG0007090	SCHMD24995	NEMVE05876
OG0007091	SCHMD00684	NEMVE13797
OG0007092	SCHMD04952	NEMVE07545
OG0007093	SCHMD00633	NEMVE13401
OG0007095	SCHMD28386	NEMVE15027
OG0007096	SCHMD14480	NEMVE05490
OG0007098	SCHMD12814	NEMVE13689
OG0007102	SCHMD00303	NEMVE05323
OG0007104	SCHMD14802	NEMVE06182
OG0007105	SCHMD08588	NEMVE17115
OG0007106	SCHMD14679	NEMVE14945
OG0007107	SCHMD10627	NEMVE05263
OG0007108	SCHMD03383	NEMVE13433
OG0007109	SCHMD14017, SCHMD14016	NEMVE20593, NEMVE02385
OG0007112	SCHMD09113	NEMVE10814
OG0007113	SCHMD27023, SCHMD20834	NEMVE10653
OG0007114	SCHMD05373	NEMVE09146
OG0007118	SCHMD01480	NEMVE02206
OG0007119	SCHMD02099	NEMVE02886, NEMVE13562
OG0007122	SCHMD04636	NEMVE14233
OG0007124	SCHMD20734	NEMVE10468
OG0007125	SCHMD04115	NEMVE11876, NEMVE10855
OG0007128	SCHMD15975	NEMVE13615
OG0007130	SCHMD02010	NEMVE25495, NEMVE21143
OG0007133	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102	NEMVE11996, NEMVE06036
OG0007135	SCHMD14628	NEMVE14282
OG0007136	SCHMD04055	NEMVE08828
OG0007137	SCHMD09300	NEMVE14801
OG0007139	SCHMD08033	NEMVE09713
OG0007143	SCHMD11402, SCHMD13435	NEMVE08778, NEMVE20919
OG0007145	SCHMD07094	NEMVE19580
OG0007148	SCHMD23637, SCHMD07923, SCHMD00889	NEMVE22073
OG0007149	SCHMD27485, SCHMD11054, SCHMD14232, SCHMD18987	NEMVE12301
OG0007151	SCHMD20465, SCHMD17498	NEMVE22467
OG0007152	SCHMD23531	NEMVE25856
OG0007154	SCHMD03260	NEMVE23811
OG0007158	SCHMD27790, SCHMD22647	NEMVE25894
OG0007159	SCHMD06458	NEMVE15742
OG0007163	SCHMD19963, SCHMD15559	NEMVE16742
OG0007164	SCHMD21149	NEMVE18934
OG0007165	SCHMD00948	NEMVE14929
OG0007166	SCHMD23433, SCHMD23432	NEMVE07634
OG0007170	SCHMD12398	NEMVE22134
OG0007174	SCHMD00679	NEMVE07400
OG0007175	SCHMD13246, SCHMD11875	NEMVE21931
OG0007176	SCHMD18255, SCHMD19246	NEMVE05885
OG0007179	SCHMD02087	NEMVE24920
OG0007180	SCHMD13286	NEMVE22211
OG0007181	SCHMD07932	NEMVE22672, NEMVE11674
OG0007183	SCHMD09362	NEMVE01494, NEMVE21223
OG0007184	SCHMD06567	NEMVE13898
OG0007186	SCHMD00266	NEMVE16937
OG0007189	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398	NEMVE08515
OG0007190	SCHMD00716	NEMVE09045
OG0007191	SCHMD11992	NEMVE04826
OG0007192	SCHMD00342, SCHMD29478	NEMVE12614
OG0007199	SCHMD17527, SCHMD16964	NEMVE05797
OG0007202	SCHMD29470, SCHMD29726, SCHMD29468, SCHMD29452, SCHMD27338	NEMVE20108, NEMVE12216
OG0007202	SCHMD29739	NEMVE03801
OG0007202	SCHMD29738	NEMVE12996
OG0007208	SCHMD08490	NEMVE19982
OG0007209	SCHMD03471	NEMVE06647
OG0007209	SCHMD02470	NEMVE25525
OG0007248	SCHMD14029	NEMVE05909
OG0007249	SCHMD09627	NEMVE03114
OG0007251	SCHMD02789, SCHMD03885	NEMVE08156
OG0007252	SCHMD26416, SCHMD26417	NEMVE24745
OG0007254	SCHMD29104	NEMVE23140
OG0007255	SCHMD08512, SCHMD09706	NEMVE06734
OG0007258	SCHMD01759	NEMVE00047, NEMVE14648
OG0007264	SCHMD06288	NEMVE15060
OG0007266	SCHMD05229	NEMVE15550, NEMVE00843
OG0007267	SCHMD15621	NEMVE01298, NEMVE18408
OG0007270	SCHMD29771, SCHMD26891	NEMVE23267
OG0007271	SCHMD08508	NEMVE14749
OG0007274	SCHMD10184	NEMVE12604, NEMVE24366
OG0007276	SCHMD17239	NEMVE11672
OG0007279	SCHMD14169, SCHMD22097	NEMVE24542
OG0007280	SCHMD26191	NEMVE14013
OG0007282	SCHMD08071	NEMVE13645
OG0007288	SCHMD11562	NEMVE08146
OG0007289	SCHMD13675	NEMVE10504
OG0007291	SCHMD01954	NEMVE14746
OG0007297	SCHMD08767	NEMVE05122
OG0007300	SCHMD08715, SCHMD12954	NEMVE10414
OG0007301	SCHMD04999	NEMVE05910
OG0007304	SCHMD06782	NEMVE19345
OG0007305	SCHMD00236	NEMVE18637
OG0007306	SCHMD03194	NEMVE18933
OG0007307	SCHMD24523	NEMVE15849
OG0007310	SCHMD07754	NEMVE06728
OG0007314	SCHMD20349, SCHMD17621	NEMVE14601
OG0007317	SCHMD05271	NEMVE07571
OG0007318	SCHMD14311	NEMVE13190
OG0007319	SCHMD07451	NEMVE13526
OG0007320	SCHMD04201, SCHMD04200	NEMVE13887
OG0007321	SCHMD14656	NEMVE14743
OG0007323	SCHMD28323	NEMVE15965
OG0007325	SCHMD13424	NEMVE14080
OG0007326	SCHMD26648, SCHMD13997	NEMVE02450
OG0007327	SCHMD03183	NEMVE09633
OG0007328	SCHMD07822	NEMVE25409
OG0007332	SCHMD29643	NEMVE06433
OG0007333	SCHMD02278	NEMVE18252
OG0007334	SCHMD01190	NEMVE09677
OG0007335	SCHMD00787	NEMVE10469
OG0007337	SCHMD25665, SCHMD21266, SCHMD23177	NEMVE05791
OG0007339	SCHMD14813, SCHMD09117	NEMVE04953
OG0007341	SCHMD01365	NEMVE14964
OG0007342	SCHMD12266	NEMVE14032
OG0007343	SCHMD12161	NEMVE06113
OG0007344	SCHMD17019, SCHMD17020	NEMVE17645
OG0007347	SCHMD06807	NEMVE05928
OG0007349	SCHMD22105	NEMVE24138
OG0007353	SCHMD22439	NEMVE09891
OG0007354	SCHMD09176	NEMVE12447, NEMVE22312
OG0007356	SCHMD16766, SCHMD16762, SCHMD17068	NEMVE22435
OG0007357	SCHMD05386, SCHMD05385	NEMVE03442
OG0007358	SCHMD10648	NEMVE22472
OG0007360	SCHMD01042	NEMVE13667
OG0007361	SCHMD02642	NEMVE21896
OG0007363	SCHMD02234	NEMVE07823
OG0007364	SCHMD28442	NEMVE12530
OG0007367	SCHMD09749	NEMVE14913
OG0007372	SCHMD02515	NEMVE14160
OG0007373	SCHMD11208, SCHMD11207	NEMVE22902
OG0007380	SCHMD16057	NEMVE06086, NEMVE12199
OG0007382	SCHMD06011	NEMVE14758
OG0007385	SCHMD04159	NEMVE14990
OG0007386	SCHMD00784	NEMVE13865, NEMVE00269
OG0007387	SCHMD01904, SCHMD01903	NEMVE23956
OG0007389	SCHMD07528	NEMVE25345
OG0007391	SCHMD01653	NEMVE08201
OG0007393	SCHMD29705, SCHMD00157	NEMVE00582, NEMVE21768
OG0007395	SCHMD09491	NEMVE17435
OG0007396	SCHMD01151	NEMVE15920
OG0007397	SCHMD03095	NEMVE09462
OG0007399	SCHMD13118	NEMVE09265
OG0007401	SCHMD06026	NEMVE13443
OG0007402	SCHMD10585, SCHMD06444	NEMVE14824
OG0007405	SCHMD18973, SCHMD27327	NEMVE13995
OG0007407	SCHMD14070, SCHMD08282	NEMVE14797
OG0007408	SCHMD03954	NEMVE08149
OG0007412	SCHMD14910, SCHMD20394	NEMVE08446
OG0007415	SCHMD29702, SCHMD13340	NEMVE22466
OG0007417	SCHMD04581	NEMVE08802
OG0007419	SCHMD12003, SCHMD14523	NEMVE14407
OG0007421	SCHMD09236	NEMVE01648
OG0007422	SCHMD15449	NEMVE06450
OG0007425	SCHMD18256	NEMVE01463
OG0007426	SCHMD02501	NEMVE25299
OG0007431	SCHMD02074	NEMVE22905
OG0007432	SCHMD13608	NEMVE23141
OG0007434	SCHMD00824, SCHMD24377, SCHMD14110	NEMVE21333
OG0007437	SCHMD26347	NEMVE06897
OG0007439	SCHMD01098	NEMVE12642, NEMVE02374, NEMVE20588
OG0007442	SCHMD10535	NEMVE22223
OG0007445	SCHMD10725	NEMVE24684
OG0007446	SCHMD06891	NEMVE14884
OG0007447	SCHMD07199	NEMVE15214
OG0007452	SCHMD06690	NEMVE00170, NEMVE13609
OG0007453	SCHMD22069	NEMVE13424
OG0007454	SCHMD02249	NEMVE14909
OG0007455	SCHMD17462	NEMVE14702
OG0007456	SCHMD11658	NEMVE06082
OG0007457	SCHMD13308, SCHMD05942, SCHMD22483	NEMVE19632
OG0007459	SCHMD04395	NEMVE25566
OG0007460	SCHMD07322	NEMVE14451
OG0007463	SCHMD17150, SCHMD29377	NEMVE20726, NEMVE22590
OG0007464	SCHMD03973	NEMVE24268
OG0007465	SCHMD06095	NEMVE22007
OG0007470	SCHMD04262, SCHMD05817	NEMVE24480
OG0007471	SCHMD29391	NEMVE23466
OG0007472	SCHMD07414	NEMVE14194
OG0007473	SCHMD18788, SCHMD20111	NEMVE21682
OG0007476	SCHMD29552, SCHMD06042	NEMVE15012
OG0007478	SCHMD08638, SCHMD14462	NEMVE15694
OG0007481	SCHMD00234	NEMVE22561
OG0007482	SCHMD16972, SCHMD28646	NEMVE13581
OG0007483	SCHMD23530	NEMVE08075
OG0007488	SCHMD04017, SCHMD01795, SCHMD10540	NEMVE24850
OG0007489	SCHMD27800, SCHMD17535	NEMVE13290
OG0007490	SCHMD25654	NEMVE24955
OG0007491	SCHMD17539, SCHMD13726	NEMVE15400
OG0007492	SCHMD00216, SCHMD10758, SCHMD00215	NEMVE12352
OG0007494	SCHMD02157, SCHMD22482	NEMVE13649
OG0007495	SCHMD07307, SCHMD18914	NEMVE14337
OG0007496	SCHMD02753, SCHMD05117, SCHMD12648	NEMVE05960
OG0007498	SCHMD13903	NEMVE11016, NEMVE12879
OG0007499	SCHMD02341	NEMVE18098
OG0007500	SCHMD06655	NEMVE22504
OG0007501	SCHMD02284	NEMVE15355
OG0007503	SCHMD02190	NEMVE11611
OG0007507	SCHMD00792	NEMVE25891
OG0007508	SCHMD07064, SCHMD26310, SCHMD21007	NEMVE14963
OG0007509	SCHMD00947	NEMVE17668
OG0007510	SCHMD06196	NEMVE05795
OG0007519	SCHMD00238	NEMVE13604
OG0007522	SCHMD20076	NEMVE14092
OG0007525	SCHMD03649, SCHMD14793	NEMVE25128, NEMVE07761
OG0007528	SCHMD08263	NEMVE16685, NEMVE16684
OG0007531	SCHMD07206	NEMVE14641
OG0007533	SCHMD05767	NEMVE25147
OG0007548	SCHMD06064	NEMVE10764
OG0007583	SCHMD28711	NEMVE05002
OG0007586	SCHMD00208	NEMVE21958
OG0007588	SCHMD05957	NEMVE14974
OG0007591	SCHMD19104	NEMVE14305
OG0007595	SCHMD14709	NEMVE13188
OG0007595	SCHMD14707	NEMVE12755, NEMVE24302, NEMVE20390
OG0007597	SCHMD00061	NEMVE02017
OG0007601	SCHMD28220	NEMVE20762, NEMVE06284, NEMVE12569
OG0007602	SCHMD03764	NEMVE08220
OG0007603	SCHMD02707	NEMVE09888, NEMVE25916, NEMVE19163
OG0007607	SCHMD25251	NEMVE14803
OG0007609	SCHMD08824	NEMVE14141
OG0007610	SCHMD02076, SCHMD12764	NEMVE13618
OG0007612	SCHMD10036	NEMVE13493
OG0007613	SCHMD05026	NEMVE25112
OG0007615	SCHMD10027	NEMVE13394
OG0007619	SCHMD02768	NEMVE22719
OG0007621	SCHMD00066	NEMVE15854
OG0007624	SCHMD15354	NEMVE01610
OG0007625	SCHMD19281, SCHMD20190	NEMVE03404
OG0007626	SCHMD05939	NEMVE09273
OG0007628	SCHMD01246, SCHMD01245	NEMVE07362
OG0007629	SCHMD24454, SCHMD08697	NEMVE03312, NEMVE13373
OG0007634	SCHMD06239	NEMVE23401
OG0007639	SCHMD12611	NEMVE06099
OG0007643	SCHMD18394	NEMVE25518
OG0007645	SCHMD00727	NEMVE06297
OG0007646	SCHMD05492	NEMVE11980, NEMVE25514
OG0007654	SCHMD14761	NEMVE25572
OG0007656	SCHMD00482	NEMVE00479, NEMVE05622
OG0007657	SCHMD16543	NEMVE09719
OG0007659	SCHMD19564, SCHMD12893	NEMVE15005
OG0007663	SCHMD11554	NEMVE03506
OG0007664	SCHMD16878, SCHMD02397, SCHMD03687	NEMVE09875
OG0007666	SCHMD11299	NEMVE06300
OG0007667	SCHMD25937	NEMVE21308
OG0007675	SCHMD06327, SCHMD12514	NEMVE14230
OG0007676	SCHMD08823	NEMVE09075
OG0007679	SCHMD13638	NEMVE14614
OG0007683	SCHMD04573	NEMVE05155, NEMVE09112
OG0007684	SCHMD00102	NEMVE07913
OG0007687	SCHMD06419, SCHMD07587	NEMVE15064
OG0007690	SCHMD21197	NEMVE09407
OG0007691	SCHMD07299	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812
OG0007698	SCHMD08531	NEMVE19391
OG0007699	SCHMD16879, SCHMD00085	NEMVE10978, NEMVE16384, NEMVE08207, NEMVE06627
OG0007700	SCHMD08842, SCHMD08841	NEMVE06383, NEMVE20983
OG0007701	SCHMD12704, SCHMD12705	NEMVE23722
OG0007702	SCHMD00819	NEMVE22678
OG0007705	SCHMD04986, SCHMD23899	NEMVE23373
OG0007709	SCHMD11596, SCHMD01220	NEMVE14284
OG0007712	SCHMD04858	NEMVE16922
OG0007713	SCHMD16511	NEMVE10952
OG0007715	SCHMD08793	NEMVE14423
OG0007717	SCHMD10647, SCHMD13736	NEMVE14630
OG0007718	SCHMD12974, SCHMD12975, SCHMD21231	NEMVE14642
OG0007722	SCHMD27869	NEMVE12233
OG0007722	SCHMD06810	NEMVE24674
OG0007727	SCHMD02748	NEMVE22125
OG0007730	SCHMD24036, SCHMD25867, SCHMD18191	NEMVE22534
OG0007733	SCHMD04331, SCHMD04904, SCHMD17435	NEMVE13390
OG0007735	SCHMD26168, SCHMD29106, SCHMD26473	NEMVE13740
OG0007739	SCHMD24121	NEMVE13651
OG0007743	SCHMD00951	NEMVE22363
OG0007744	SCHMD01094	NEMVE15801
OG0007748	SCHMD06083	NEMVE23336
OG0007749	SCHMD22281	NEMVE12664
OG0007751	SCHMD08536	NEMVE21679
OG0007752	SCHMD00218	NEMVE25084
OG0007754	SCHMD22646	NEMVE04608
OG0007759	SCHMD15154, SCHMD24999	NEMVE23846
OG0007761	SCHMD07223	NEMVE10403
OG0007763	SCHMD21466, SCHMD25520, SCHMD04910	NEMVE01958, NEMVE20035
OG0007764	SCHMD02517	NEMVE06037
OG0007767	SCHMD08815	NEMVE13662
OG0007771	SCHMD10247	NEMVE13470
OG0007772	SCHMD02978	NEMVE06176
OG0007773	SCHMD09375	NEMVE07114
OG0007774	SCHMD04593	NEMVE08940
OG0007775	SCHMD09981, SCHMD09982	NEMVE06546
OG0007779	SCHMD01229	NEMVE10345
OG0007781	SCHMD03244	NEMVE14598
OG0007781	SCHMD03245	NEMVE11915
OG0007782	SCHMD03677	NEMVE13738
OG0007783	SCHMD07210	NEMVE23094
OG0007785	SCHMD00785	NEMVE23583
OG0007786	SCHMD23945	NEMVE10346
OG0007787	SCHMD06132, SCHMD05625	NEMVE04711, NEMVE04653
OG0007791	SCHMD06525	NEMVE22262
OG0007794	SCHMD29276	NEMVE13881
OG0007801	SCHMD00120	NEMVE24803
OG0007803	SCHMD04261	NEMVE14259
OG0007804	SCHMD06254	NEMVE13958
OG0007805	SCHMD20517, SCHMD20518	NEMVE23683
OG0007810	SCHMD02712	NEMVE25323
OG0007811	SCHMD17086, SCHMD14179	NEMVE22619
OG0007812	SCHMD28383, SCHMD23641	NEMVE05957
OG0007813	SCHMD00295	NEMVE22957
OG0007814	SCHMD09526	NEMVE10610
OG0007816	SCHMD10692	NEMVE14681
OG0007820	SCHMD03191, SCHMD03190	NEMVE10824
OG0007825	SCHMD10602	NEMVE24335
OG0007826	SCHMD02236, SCHMD06089	NEMVE22606
OG0007827	SCHMD11981	NEMVE15793
OG0007829	SCHMD05047	NEMVE14463
OG0007830	SCHMD06198	NEMVE22401
OG0007831	SCHMD01922	NEMVE13120
OG0007839	SCHMD23699, SCHMD26319, SCHMD22509	NEMVE03369
OG0007841	SCHMD04233	NEMVE14118
OG0007845	SCHMD03208	NEMVE23748
OG0007848	SCHMD10763	NEMVE22567
OG0007858	SCHMD16060	NEMVE23921
OG0007911	SCHMD03629	NEMVE07983
OG0007913	SCHMD28174, SCHMD12506	NEMVE18005
OG0007915	SCHMD17976	NEMVE19232, NEMVE06531
OG0007916	SCHMD05238	NEMVE13298
OG0007918	SCHMD04862	NEMVE25851
OG0007921	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585	NEMVE08958
OG0007927	SCHMD01984, SCHMD20671	NEMVE13085
OG0007930	SCHMD23207	NEMVE22670
OG0007932	SCHMD05433	NEMVE20940, NEMVE23396
OG0007933	SCHMD19133, SCHMD21326	NEMVE11999
OG0007936	SCHMD13242	NEMVE12282, NEMVE10998, NEMVE05778
OG0007942	SCHMD17044, SCHMD16825	NEMVE21277
OG0007943	SCHMD05794	NEMVE13601
OG0007946	SCHMD25558, SCHMD29148, SCHMD27336	NEMVE25132
OG0007947	SCHMD01811	NEMVE09699
OG0007951	SCHMD06986, SCHMD23458	NEMVE22107
OG0007952	SCHMD11422	NEMVE14869
OG0007953	SCHMD10365	NEMVE08477
OG0007954	SCHMD15647, SCHMD24498, SCHMD16817	NEMVE19250
OG0007956	SCHMD08518	NEMVE25554
OG0007957	SCHMD06225	NEMVE15377
OG0007958	SCHMD06124	NEMVE21992
OG0007962	SCHMD28715	NEMVE18122
OG0007964	SCHMD18740	NEMVE08711, NEMVE11799
OG0007966	SCHMD18759	NEMVE07836
OG0007969	SCHMD22362	NEMVE09301, NEMVE23413
OG0007970	SCHMD06415	NEMVE06256
OG0007971	SCHMD18597, SCHMD10408	NEMVE07956
OG0007972	SCHMD14212	NEMVE13341
OG0007978	SCHMD06883	NEMVE07101
OG0007979	SCHMD19003	NEMVE21700
OG0007980	SCHMD14044, SCHMD16945	NEMVE05723
OG0007991	SCHMD23963	NEMVE22986
OG0007994	SCHMD14773	NEMVE03520
OG0007996	SCHMD12658	NEMVE13646
OG0007998	SCHMD14609	NEMVE03505
OG0007999	SCHMD04760	NEMVE06729
OG0008000	SCHMD06527	NEMVE09345, NEMVE20611
OG0008002	SCHMD21980	NEMVE25367
OG0008003	SCHMD11976	NEMVE22529
OG0008004	SCHMD12085	NEMVE20153, NEMVE13316, NEMVE21249
OG0008005	SCHMD17669, SCHMD20609	NEMVE25176
OG0008008	SCHMD10303	NEMVE06561
OG0008016	SCHMD00413	NEMVE08957
OG0008022	SCHMD11581, SCHMD19781	NEMVE07871
OG0008025	SCHMD07224	NEMVE23311
OG0008029	SCHMD05048	NEMVE24281
OG0008030	SCHMD06361	NEMVE17479
OG0008031	SCHMD07106	NEMVE09401
OG0008036	SCHMD03105	NEMVE06791
OG0008037	SCHMD06243	NEMVE25946
OG0008038	SCHMD19808	NEMVE05260
OG0008040	SCHMD02680, SCHMD17248	NEMVE13650
OG0008041	SCHMD24202, SCHMD08618	NEMVE18872
OG0008047	SCHMD02903	NEMVE14161
OG0008048	SCHMD07498	NEMVE12973, NEMVE13931
OG0008050	SCHMD06152	NEMVE17669
OG0008051	SCHMD23274, SCHMD15079	NEMVE13844
OG0008054	SCHMD17851	NEMVE22146
OG0008056	SCHMD07503	NEMVE22900
OG0008057	SCHMD03924	NEMVE13357
OG0008059	SCHMD24524	NEMVE00213, NEMVE07562
OG0008064	SCHMD26279, SCHMD28375	NEMVE19831
OG0008069	SCHMD01844	NEMVE14728
OG0008070	SCHMD03415	NEMVE13074
OG0008073	SCHMD12143	NEMVE13515
OG0008074	SCHMD11074, SCHMD06066	NEMVE18779
OG0008079	SCHMD20114	NEMVE10412
OG0008081	SCHMD03406	NEMVE17317
OG0008083	SCHMD06583	NEMVE23989
OG0008085	SCHMD09017	NEMVE22309
OG0008091	SCHMD06256	NEMVE24934
OG0008094	SCHMD15453	NEMVE05228
OG0008100	SCHMD01273	NEMVE09715
OG0008102	SCHMD08890, SCHMD02019, SCHMD22351	NEMVE05914
OG0008103	SCHMD17469	NEMVE05057
OG0008105	SCHMD14792	NEMVE21942
OG0008107	SCHMD16301, SCHMD01772	NEMVE04951
OG0008108	SCHMD04631	NEMVE07420
OG0008109	SCHMD04630	NEMVE24545
OG0008110	SCHMD13980, SCHMD18485	NEMVE05743
OG0008112	SCHMD04834	NEMVE09048
OG0008113	SCHMD11498	NEMVE10318
OG0008119	SCHMD24314	NEMVE13736
OG0008120	SCHMD22241	NEMVE22599
OG0008126	SCHMD10157, SCHMD27581	NEMVE22642
OG0008127	SCHMD21817, SCHMD12498	NEMVE22668
OG0008136	SCHMD15183	NEMVE22687
OG0008138	SCHMD02934, SCHMD02933	NEMVE12828, NEMVE11818, NEMVE11909, NEMVE12449
OG0008199	SCHMD23091, SCHMD19008	NEMVE13276, NEMVE00110
OG0008201	SCHMD02565	NEMVE14732
OG0008203	SCHMD02500	NEMVE25423
OG0008205	SCHMD00909	NEMVE06832
OG0008208	SCHMD04911	NEMVE15800
OG0008211	SCHMD11666	NEMVE24869
OG0008212	SCHMD05860	NEMVE24884
OG0008214	SCHMD04130	NEMVE17191
OG0008215	SCHMD05834	NEMVE05583
OG0008216	SCHMD25991, SCHMD19838	NEMVE01716
OG0008220	SCHMD04569	NEMVE14539
OG0008225	SCHMD01718	NEMVE21899, NEMVE20595
OG0008235	SCHMD07839	NEMVE14636
OG0008238	SCHMD10302	NEMVE23486
OG0008241	SCHMD24646, SCHMD22486	NEMVE21828
OG0008245	SCHMD03524	NEMVE06377
OG0008246	SCHMD09146, SCHMD06332	NEMVE13099
OG0008249	SCHMD19574	NEMVE25364
OG0008259	SCHMD23077	NEMVE16553
OG0008262	SCHMD06201	NEMVE01887
OG0008264	SCHMD01840	NEMVE07155
OG0008268	SCHMD13577	NEMVE01321
OG0008269	SCHMD14580	NEMVE10105
OG0008271	SCHMD01219	NEMVE16549
OG0008275	SCHMD02126	NEMVE16981
OG0008281	SCHMD05027	NEMVE24642
OG0008283	SCHMD05016	NEMVE08120
OG0008294	SCHMD12151	NEMVE25650
OG0008295	SCHMD09987	NEMVE23337
OG0008296	SCHMD23760, SCHMD23561	NEMVE01829
OG0008300	SCHMD08547	NEMVE06439
OG0008302	SCHMD13698	NEMVE02652
OG0008303	SCHMD06531, SCHMD06532	NEMVE07919
OG0008304	SCHMD07113	NEMVE16043
OG0008318	SCHMD10002	NEMVE06801
OG0008324	SCHMD07992	NEMVE05417
OG0008327	SCHMD12357	NEMVE15591
OG0008328	SCHMD06103, SCHMD12177, SCHMD10759	NEMVE14718
OG0008329	SCHMD14573, SCHMD14574, SCHMD01432	NEMVE02236
OG0008335	SCHMD12743	NEMVE24652
OG0008341	SCHMD06774	NEMVE06947, NEMVE19995
OG0008347	SCHMD21329, SCHMD12927	NEMVE06716
OG0008348	SCHMD08325	NEMVE13454
OG0008353	SCHMD20072	NEMVE03427
OG0008355	SCHMD14137	NEMVE15123
OG0008358	SCHMD29773	NEMVE04534
OG0008363	SCHMD07092, SCHMD07091	NEMVE14712
OG0008366	SCHMD19437	NEMVE11207, NEMVE20866, NEMVE03489, NEMVE18849
OG0008369	SCHMD11496, SCHMD16293	NEMVE13591
OG0008371	SCHMD24207	NEMVE01091
OG0008378	SCHMD15522, SCHMD18749	NEMVE05932
OG0008381	SCHMD25812, SCHMD08479	NEMVE14757
OG0008383	SCHMD08350	NEMVE05320
OG0008388	SCHMD17716	NEMVE13484
OG0008394	SCHMD07740, SCHMD02706	NEMVE06217
OG0008401	SCHMD14767	NEMVE09990
OG0008404	SCHMD00779	NEMVE00255
OG0008408	SCHMD19552	NEMVE23736
OG0008410	SCHMD12848, SCHMD10796	NEMVE13542
OG0008412	SCHMD01597	NEMVE25691
OG0008416	SCHMD11640	NEMVE18536
OG0008418	SCHMD04131	NEMVE10633
OG0008419	SCHMD28879	NEMVE25180
OG0008422	SCHMD08546	NEMVE10466
OG0008424	SCHMD01987	NEMVE22481
OG0008427	SCHMD08805	NEMVE19248
OG0008429	SCHMD25786	NEMVE18251
OG0008432	SCHMD29562	NEMVE18587
OG0008444	SCHMD03971	NEMVE00472, NEMVE15154
