Orthogroup	LYTVA_ok	DROME
OG0006602	LYTVA_05608	DROME18117
OG0006603	LYTVA_08641, LYTVA_04115	DROME08268, DROME08267
OG0006604	LYTVA_12633	DROME10779
OG0006607	LYTVA_15137	DROME06763
OG0006608	LYTVA_30198	DROME15074
OG0006609	LYTVA_22539, LYTVA_17868	DROME08965
OG0006610	LYTVA_13093	DROME00685
OG0006611	LYTVA_27380	DROME04706, DROME04707
OG0006612	LYTVA_10377	DROME07454
OG0006613	LYTVA_10927	DROME02162, DROME02161
OG0006614	LYTVA_25195	DROME03471
OG0006615	LYTVA_28757	DROME05191
OG0006616	LYTVA_28870	DROME04438
OG0006616	LYTVA_09876	DROME04436, DROME04435
OG0006619	LYTVA_15850	DROME20837, DROME20836
OG0006621	LYTVA_17213	DROME01854
OG0006622	LYTVA_03022	DROME13807
OG0006623	LYTVA_20399	DROME03084
OG0006625	LYTVA_28210, LYTVA_28205	DROME13491
OG0006628	LYTVA_28784	DROME04083, DROME04082
OG0006630	LYTVA_19052	DROME13179
OG0006631	LYTVA_04170	DROME06287
OG0006633	LYTVA_27702	DROME10769
OG0006634	LYTVA_16289, LYTVA_15116	DROME05352
OG0006635	LYTVA_05243	DROME12947
OG0006636	LYTVA_25039	DROME02119
OG0006637	LYTVA_27827	DROME01008
OG0006638	LYTVA_18002	DROME10155
OG0006640	LYTVA_26611	DROME00615
OG0006642	LYTVA_06650	DROME08951
OG0006646	LYTVA_02342	DROME15373
OG0006649	LYTVA_03225	DROME00086
OG0006650	LYTVA_09029, LYTVA_07472	DROME04683, DROME04682
OG0006651	LYTVA_15341	DROME04694
OG0006653	LYTVA_16261	DROME10989, DROME10990
OG0006655	LYTVA_26567	DROME18847
OG0006657	LYTVA_16841	DROME19456, DROME19455
OG0006658	LYTVA_06859	DROME21096
OG0006662	LYTVA_17398, LYTVA_22679	DROME19864
OG0006663	LYTVA_20322	DROME13134
OG0006664	LYTVA_14742, LYTVA_25776	DROME04463
OG0006666	LYTVA_29336	DROME07406, DROME07405, DROME07404, DROME07403
OG0006668	LYTVA_18468	DROME09203, DROME09202, DROME09204
OG0006669	LYTVA_22893, LYTVA_02320	DROME09383
OG0006673	LYTVA_21845	DROME03524
OG0006677	LYTVA_28901	DROME21382
OG0006678	LYTVA_15419, LYTVA_15428	DROME02009
OG0006679	LYTVA_11018	DROME03949, DROME03948
OG0006681	LYTVA_17496, LYTVA_30119	DROME07359, DROME07360
OG0006684	LYTVA_16659	DROME10607
OG0006686	LYTVA_23375	DROME10194
OG0006689	LYTVA_01418	DROME16220, DROME06540
OG0006691	LYTVA_07985	DROME16256
OG0006692	LYTVA_23399	DROME03538
OG0006694	LYTVA_24646, LYTVA_15455	DROME08808
OG0006695	LYTVA_15983	DROME15570
OG0006697	LYTVA_29458	DROME13987
OG0006698	LYTVA_18510, LYTVA_17453	DROME10462, DROME10461
OG0006702	LYTVA_16976	DROME02407
OG0006703	LYTVA_11046	DROME12345
OG0006705	LYTVA_05456	DROME10883
OG0006706	LYTVA_06256	DROME18775
OG0006707	LYTVA_21353, LYTVA_05353	DROME19785
OG0006709	LYTVA_04967	DROME12082
OG0006710	LYTVA_22943	DROME13063, DROME13065, DROME13064
OG0006712	LYTVA_17236	DROME09518, DROME09519
OG0006714	LYTVA_07448	DROME13246
OG0006719	LYTVA_17998	DROME11683
OG0006721	LYTVA_23599, LYTVA_16518	DROME06897
OG0006722	LYTVA_11244	DROME04394
OG0006725	LYTVA_04515	DROME01185
OG0006726	LYTVA_14167	DROME11357
OG0006727	LYTVA_03217	DROME13434
OG0006728	LYTVA_22872	DROME19775
OG0006730	LYTVA_26842, LYTVA_09573	DROME10467
OG0006731	LYTVA_14636, LYTVA_20696	DROME07141
OG0006732	LYTVA_27994	DROME16398
OG0006733	LYTVA_04666	DROME12191, DROME12192
OG0006734	LYTVA_09848, LYTVA_16010, LYTVA_10461	DROME14590
OG0006737	LYTVA_29487	DROME08119
OG0006739	LYTVA_17045	DROME14549
OG0006741	LYTVA_07167	DROME13025
OG0006742	LYTVA_12227	DROME17425
OG0006743	LYTVA_12900	DROME14112
OG0006745	LYTVA_14746	DROME12660
OG0006748	LYTVA_27286	DROME00422
OG0006749	LYTVA_12229	DROME18950
OG0006753	LYTVA_13933	DROME16826
OG0006757	LYTVA_23576	DROME14155
OG0006758	LYTVA_06304	DROME17868, DROME17867
OG0006760	LYTVA_07257, LYTVA_20797, LYTVA_13275	DROME19427
OG0006762	LYTVA_02692	DROME14028
OG0006766	LYTVA_28194	DROME03426
OG0006769	LYTVA_29698	DROME06420
OG0006770	LYTVA_04844	DROME13620
OG0006772	LYTVA_12214, LYTVA_14428	DROME15798, DROME09251
OG0006777	LYTVA_13418	DROME18870, DROME18871
OG0006780	LYTVA_14471, LYTVA_01364	DROME20962
OG0006826	LYTVA_11589	DROME14383
OG0006828	LYTVA_18128	DROME08100, DROME08101, DROME21318
OG0006830	LYTVA_03690	DROME11906
OG0006832	LYTVA_03098	DROME16492, DROME16493
OG0006838	LYTVA_08816	DROME08307
OG0006842	LYTVA_10835, LYTVA_21530	DROME20782
OG0006844	LYTVA_10802	DROME01743
OG0006845	LYTVA_21346	DROME17007
OG0006846	LYTVA_05173	DROME08329
OG0006851	LYTVA_05387, LYTVA_26308	DROME10053
OG0006852	LYTVA_26432	DROME13239
OG0006856	LYTVA_24415	DROME17826
OG0006857	LYTVA_12258	DROME13855
OG0006860	LYTVA_03678	DROME20680, DROME20679
OG0006862	LYTVA_26775	DROME15144
OG0006864	LYTVA_00261	DROME02889
OG0006865	LYTVA_05819	DROME12006
OG0006868	LYTVA_19737	DROME14011, DROME14010
OG0006871	LYTVA_14404	DROME13968
OG0006874	LYTVA_28249	DROME19509
OG0006875	LYTVA_03423, LYTVA_15770	DROME18909
OG0006876	LYTVA_02849	DROME04074
OG0006877	LYTVA_19179	DROME14060
OG0006878	LYTVA_11522	DROME10685, DROME10684
OG0006882	LYTVA_07357	DROME09123
OG0006885	LYTVA_05028	DROME10284
OG0006887	LYTVA_13116	DROME13817
OG0006888	LYTVA_00517, LYTVA_00518	DROME19638
OG0006889	LYTVA_01644	DROME21560, DROME21559
OG0006890	LYTVA_18386	DROME08143
OG0006892	LYTVA_15888	DROME00140
OG0006893	LYTVA_24058	DROME12133
OG0006894	LYTVA_09646	DROME05303
OG0006895	LYTVA_00144	DROME01866
OG0006898	LYTVA_07336	DROME10588, DROME10587
OG0006900	LYTVA_04930, LYTVA_08638	DROME09764, DROME09765
OG0006901	LYTVA_26182	DROME11048, DROME14826
OG0006905	LYTVA_15524, LYTVA_28132	DROME14624, DROME14623
OG0006906	LYTVA_06059, LYTVA_24234	DROME15670
OG0006907	LYTVA_03614, LYTVA_05381	DROME02137, DROME02136
OG0006908	LYTVA_27883	DROME20394
OG0006909	LYTVA_12899	DROME06225
OG0006914	LYTVA_19647	DROME08141
OG0006918	LYTVA_08198	DROME03248
OG0006919	LYTVA_22591	DROME06069
OG0006924	LYTVA_28512	DROME14721
OG0006925	LYTVA_15745	DROME11109
OG0006926	LYTVA_19475	DROME00053
OG0006931	LYTVA_24387	DROME11546
OG0006932	LYTVA_25041	DROME16429
OG0006934	LYTVA_28488	DROME00627
OG0006935	LYTVA_00871, LYTVA_12955	DROME17600
OG0006936	LYTVA_18797	DROME12923
OG0006937	LYTVA_10646	DROME00527
OG0006938	LYTVA_24454	DROME14949
OG0006940	LYTVA_03459, LYTVA_25735	DROME19018, DROME19017
OG0006942	LYTVA_27753	DROME17406
OG0006943	LYTVA_03946, LYTVA_08311	DROME05311, DROME05310, DROME05312
OG0006944	LYTVA_17001	DROME07597
OG0006946	LYTVA_16720, LYTVA_12777	DROME06810
OG0006949	LYTVA_21246	DROME17510
OG0006951	LYTVA_07399	DROME19073
OG0006953	LYTVA_06163, LYTVA_00099	DROME15970
OG0006957	LYTVA_15138	DROME16961
OG0006958	LYTVA_10518, LYTVA_08854	DROME12297
OG0006960	LYTVA_14371	DROME21228
OG0006962	LYTVA_04008, LYTVA_21258	DROME03277
OG0006964	LYTVA_06159	DROME19570
OG0006965	LYTVA_27805, LYTVA_03920	DROME01022, DROME14680, DROME01021
OG0006966	LYTVA_20757	DROME12638, DROME12639
OG0006967	LYTVA_21312	DROME01193
OG0006968	LYTVA_08012	DROME19323
OG0006970	LYTVA_09988	DROME11918
OG0006971	LYTVA_20324	DROME11799, DROME11798
OG0006973	LYTVA_29631	DROME15580
OG0006975	LYTVA_12975	DROME07368
OG0006977	LYTVA_13712	DROME16367
OG0006979	LYTVA_23814	DROME08887
OG0006982	LYTVA_29353	DROME16125
OG0006983	LYTVA_04126, LYTVA_12399	DROME07189
OG0006984	LYTVA_12065, LYTVA_09670	DROME08885
OG0006985	LYTVA_25748	DROME14217
OG0006989	LYTVA_20012	DROME21716, DROME21715, DROME01750
OG0006991	LYTVA_02424	DROME04692
OG0006992	LYTVA_18795	DROME13157
OG0006994	LYTVA_20166	DROME04632
OG0006995	LYTVA_16401	DROME04021
OG0006997	LYTVA_17736	DROME06801
OG0006999	LYTVA_28772	DROME11377
OG0007000	LYTVA_20475	DROME11064, DROME16292
OG0007001	LYTVA_06692	DROME08011
OG0007002	LYTVA_13388	DROME07791
OG0007003	LYTVA_05469	DROME00287
OG0007005	LYTVA_24522	DROME09757
OG0007007	LYTVA_14776	DROME00847
OG0007009	LYTVA_21384	DROME17681
OG0007011	LYTVA_09381	DROME20885
OG0007012	LYTVA_14288	DROME22023
OG0007013	LYTVA_08506	DROME01987
OG0007014	LYTVA_27858	DROME08628
OG0007017	LYTVA_02017	DROME16395
OG0007018	LYTVA_25072	DROME04944
OG0007022	LYTVA_21360	DROME14811
OG0007023	LYTVA_18718	DROME06431
OG0007024	LYTVA_19875	DROME17667, DROME19376
OG0007025	LYTVA_21668, LYTVA_06308	DROME04842
OG0007027	LYTVA_04486	DROME20714
OG0007028	LYTVA_14210	DROME21651
OG0007029	LYTVA_04037	DROME01489
OG0007030	LYTVA_01479, LYTVA_10244	DROME20793
OG0007032	LYTVA_26058	DROME01322
OG0007033	LYTVA_03101, LYTVA_13194	DROME18841
OG0007034	LYTVA_11469	DROME06058
OG0007035	LYTVA_29982	DROME00441, DROME00440
OG0007036	LYTVA_23010	DROME10185
OG0007037	LYTVA_10072	DROME13026
OG0007040	LYTVA_11635	DROME02611
OG0007041	LYTVA_08520	DROME00583, DROME00582
OG0007042	LYTVA_10226	DROME08739
OG0007043	LYTVA_28853	DROME02534
OG0007044	LYTVA_15729, LYTVA_04229	DROME05564
OG0007045	LYTVA_13338	DROME00832, DROME14367, DROME14366
OG0007046	LYTVA_13334	DROME15728
OG0007047	LYTVA_02580	DROME00193, DROME00194
OG0007049	LYTVA_03854	DROME16917
OG0007051	LYTVA_03195, LYTVA_26759, LYTVA_26758, LYTVA_06952	DROME15152
OG0007053	LYTVA_18588	DROME16115
OG0007054	LYTVA_29935	DROME10899
OG0007055	LYTVA_09990	DROME01836
OG0007056	LYTVA_16440	DROME21912
OG0007057	LYTVA_15614, LYTVA_29163	DROME16884
OG0007058	LYTVA_24894	DROME16980
OG0007059	LYTVA_29456	DROME17512, DROME17511, DROME17513
OG0007061	LYTVA_00448	DROME21168
OG0007063	LYTVA_03435, LYTVA_04569	DROME04000
OG0007068	LYTVA_09404	DROME19884
OG0007069	LYTVA_12053	DROME19398
OG0007073	LYTVA_27421	DROME16763
OG0007082	LYTVA_19995	DROME01955, DROME01957, DROME01956, DROME01954
OG0007083	LYTVA_26952	DROME03474
OG0007084	LYTVA_15149	DROME17683, DROME09532
OG0007090	LYTVA_07259	DROME20794
OG0007091	LYTVA_15856, LYTVA_00688	DROME06753
OG0007092	LYTVA_30009	DROME18902, DROME06271
OG0007093	LYTVA_02317	DROME16944
OG0007095	LYTVA_26694	DROME11360
OG0007097	LYTVA_18947	DROME14761
OG0007099	LYTVA_18939	DROME16425
OG0007102	LYTVA_08090	DROME07635, DROME09291, DROME09290
OG0007106	LYTVA_18310	DROME13665
OG0007107	LYTVA_20795	DROME06221
OG0007112	LYTVA_21113, LYTVA_17175	DROME21664, DROME21665
OG0007113	LYTVA_10291	DROME08212
OG0007114	LYTVA_10798	DROME08700
OG0007116	LYTVA_20453, LYTVA_00813	DROME18939
OG0007117	LYTVA_13331	DROME09414
OG0007118	LYTVA_06751	DROME16742
OG0007120	LYTVA_01280	DROME12932
OG0007121	LYTVA_23219	DROME14887
OG0007125	LYTVA_15618	DROME00216
OG0007126	LYTVA_08493	DROME01679
OG0007128	LYTVA_25613	DROME09591
OG0007129	LYTVA_17050	DROME09207, DROME09208
OG0007131	LYTVA_16333	DROME17642
OG0007132	LYTVA_07096, LYTVA_10959	DROME04510
OG0007134	LYTVA_20762, LYTVA_28832	DROME13786, DROME13787
OG0007136	LYTVA_16524, LYTVA_20525	DROME06497
OG0007137	LYTVA_09390	DROME08116
OG0007138	LYTVA_03653	DROME13828
OG0007139	LYTVA_25562	DROME20628, DROME22010, DROME22009, DROME19837
OG0007140	LYTVA_23363	DROME15375, DROME15374
OG0007143	LYTVA_15805	DROME02690
OG0007144	LYTVA_10155	DROME12565, DROME12567, DROME12566
OG0007145	LYTVA_15266, LYTVA_19982	DROME13245
OG0007146	LYTVA_19996	DROME11547
OG0007147	LYTVA_11114	DROME17710
OG0007150	LYTVA_25594, LYTVA_18677	DROME13333
OG0007151	LYTVA_07846	DROME07790
OG0007153	LYTVA_30218, LYTVA_10839	DROME14766
OG0007154	LYTVA_07855, LYTVA_07854	DROME05203
OG0007158	LYTVA_24864	DROME10619
OG0007160	LYTVA_21774	DROME04948
OG0007163	LYTVA_07875	DROME03396
OG0007164	LYTVA_21647	DROME07185, DROME07184
OG0007165	LYTVA_27280	DROME14270
OG0007166	LYTVA_08751, LYTVA_25662	DROME05148, DROME04552
OG0007171	LYTVA_13400	DROME12461
OG0007173	LYTVA_15493	DROME02748
OG0007177	LYTVA_10874	DROME20944
OG0007178	LYTVA_18565, LYTVA_28282	DROME03988
OG0007181	LYTVA_11702	DROME05345
OG0007183	LYTVA_17814, LYTVA_04494	DROME07166
OG0007186	LYTVA_19820	DROME00062
OG0007187	LYTVA_07722, LYTVA_23165	DROME15404
OG0007188	LYTVA_19548	DROME20960
OG0007189	LYTVA_08827	DROME05467
OG0007192	LYTVA_12538	DROME21735
OG0007198	LYTVA_26853, LYTVA_26234, LYTVA_07966	DROME19511, DROME19512
OG0007199	LYTVA_00515	DROME11470, DROME11469
OG0007200	LYTVA_09502	DROME00880, DROME00879
OG0007201	LYTVA_25108	DROME18595
OG0007209	LYTVA_12343	DROME20678
OG0007248	LYTVA_01206, LYTVA_22776	DROME21365
OG0007251	LYTVA_10607	DROME21854
OG0007253	LYTVA_07358	DROME00305
OG0007254	LYTVA_17075	DROME17212, DROME17211
OG0007256	LYTVA_16363	DROME15121
OG0007258	LYTVA_04807	DROME03306
OG0007260	LYTVA_08717	DROME22107
OG0007261	LYTVA_16329	DROME07070
OG0007264	LYTVA_15357	DROME04401
OG0007266	LYTVA_03338	DROME03348
OG0007267	LYTVA_02310	DROME07785
OG0007271	LYTVA_24259	DROME10780, DROME10781
OG0007274	LYTVA_00331	DROME13219
OG0007275	LYTVA_19066	DROME08181
OG0007280	LYTVA_21703	DROME20512
OG0007281	LYTVA_00393	DROME11415, DROME11416
OG0007282	LYTVA_20254	DROME02027
OG0007291	LYTVA_21801	DROME13803
OG0007293	LYTVA_25203	DROME10696
OG0007296	LYTVA_20748, LYTVA_17621	DROME06821
OG0007298	LYTVA_07185	DROME03253
OG0007300	LYTVA_18529	DROME05437
OG0007301	LYTVA_05959	DROME00949
OG0007303	LYTVA_10989	DROME16338
OG0007304	LYTVA_09281	DROME05565
OG0007305	LYTVA_16586, LYTVA_20937	DROME06380
OG0007306	LYTVA_16572	DROME09353
OG0007307	LYTVA_18744	DROME21844
OG0007312	LYTVA_25929	DROME15097
OG0007313	LYTVA_02867	DROME10641
OG0007316	LYTVA_17190	DROME03218
OG0007317	LYTVA_22574	DROME05767
OG0007319	LYTVA_01930	DROME02096
OG0007321	LYTVA_14764	DROME14886
OG0007322	LYTVA_23565	DROME01656
OG0007323	LYTVA_28988	DROME06979
OG0007325	LYTVA_13185, LYTVA_25303	DROME00772
OG0007327	LYTVA_13869, LYTVA_23810	DROME08891
OG0007329	LYTVA_09881	DROME03540
OG0007330	LYTVA_26367	DROME06616
OG0007331	LYTVA_05890	DROME00081
OG0007332	LYTVA_10319	DROME15822
OG0007334	LYTVA_06945	DROME14550
OG0007336	LYTVA_26129	DROME19792
OG0007339	LYTVA_07201	DROME15967
OG0007340	LYTVA_14005	DROME01190
OG0007341	LYTVA_06630	DROME11695
OG0007342	LYTVA_13753	DROME20920, DROME20921
OG0007343	LYTVA_03841	DROME05240
OG0007345	LYTVA_09108	DROME03586
OG0007347	LYTVA_01386	DROME13215
OG0007349	LYTVA_12788	DROME04078
OG0007351	LYTVA_29566	DROME10598
OG0007352	LYTVA_11993, LYTVA_09786	DROME21703
OG0007354	LYTVA_23171	DROME05477, DROME05476
OG0007355	LYTVA_09986	DROME17231
OG0007356	LYTVA_06628	DROME08592
OG0007357	LYTVA_04535	DROME00169
OG0007358	LYTVA_02726	DROME20269, DROME20268
OG0007359	LYTVA_10799	DROME19146
OG0007360	LYTVA_01643	DROME19459
OG0007361	LYTVA_06556	DROME13934
OG0007363	LYTVA_06669	DROME13676
OG0007364	LYTVA_15849	DROME21809
OG0007365	LYTVA_02308, LYTVA_06457	DROME04793
OG0007366	LYTVA_11005	DROME08151
OG0007367	LYTVA_04852	DROME04903
OG0007368	LYTVA_17542, LYTVA_00624	DROME12399
OG0007370	LYTVA_06055	DROME03968
OG0007371	LYTVA_08968	DROME02186
OG0007374	LYTVA_08561	DROME19817, DROME06981, DROME06980
OG0007375	LYTVA_29369	DROME20148
OG0007376	LYTVA_19972	DROME12395
OG0007377	LYTVA_26494	DROME11841
OG0007378	LYTVA_05887	DROME12005
OG0007379	LYTVA_05996, LYTVA_05995	DROME14877
OG0007382	LYTVA_04728	DROME00478
OG0007383	LYTVA_25466	DROME15992, DROME15994, DROME15993
OG0007385	LYTVA_19121	DROME05965
OG0007386	LYTVA_07566	DROME08936
OG0007387	LYTVA_11399	DROME11857
OG0007388	LYTVA_28469	DROME07430
OG0007389	LYTVA_27684, LYTVA_13623	DROME20485
OG0007391	LYTVA_27612	DROME08685, DROME08686
OG0007393	LYTVA_16834	DROME14294
OG0007394	LYTVA_29547	DROME19789
OG0007395	LYTVA_10851	DROME15690
OG0007396	LYTVA_21805	DROME11407
OG0007397	LYTVA_06439	DROME14953
OG0007399	LYTVA_24113	DROME04756
OG0007400	LYTVA_13880	DROME05763
OG0007401	LYTVA_25998	DROME20204
OG0007403	LYTVA_10578	DROME05771
OG0007405	LYTVA_23328	DROME10897, DROME10896
OG0007407	LYTVA_24874	DROME09567
OG0007408	LYTVA_17573	DROME15350, DROME15352
OG0007409	LYTVA_06962	DROME12956
OG0007412	LYTVA_13953	DROME16298
OG0007413	LYTVA_12200	DROME04023
OG0007414	LYTVA_02207	DROME09035, DROME09036
OG0007416	LYTVA_05946	DROME19013, DROME13286
OG0007417	LYTVA_01637	DROME06465
OG0007418	LYTVA_20251	DROME19454, DROME19453
OG0007421	LYTVA_21519	DROME18796
OG0007423	LYTVA_22179	DROME21225
OG0007424	LYTVA_28915	DROME15021
OG0007425	LYTVA_25706	DROME18621
OG0007432	LYTVA_30029	DROME11099
OG0007433	LYTVA_26445	DROME15002, DROME15003
OG0007436	LYTVA_21950	DROME02160
OG0007438	LYTVA_08752	DROME05724
OG0007439	LYTVA_15776	DROME11359
OG0007445	LYTVA_25194	DROME12184, DROME12185
OG0007446	LYTVA_20327	DROME18838
OG0007450	LYTVA_00850	DROME18174
OG0007451	LYTVA_21924, LYTVA_18802	DROME01044
OG0007452	LYTVA_06058	DROME05562
OG0007454	LYTVA_28426	DROME01936
OG0007455	LYTVA_13341	DROME05407
OG0007456	LYTVA_23476	DROME08553
OG0007458	LYTVA_22841	DROME06115
OG0007459	LYTVA_09289	DROME15675
OG0007460	LYTVA_08625	DROME11931
OG0007461	LYTVA_18774	DROME04326
OG0007462	LYTVA_09490, LYTVA_13057	DROME09094
OG0007472	LYTVA_00584	DROME12085
OG0007476	LYTVA_27412	DROME01998
OG0007477	LYTVA_29029	DROME18579
OG0007478	LYTVA_19699	DROME11578
OG0007480	LYTVA_24798	DROME01310
OG0007481	LYTVA_08388	DROME06787
OG0007482	LYTVA_29492	DROME19386
OG0007483	LYTVA_15083	DROME16379
OG0007484	LYTVA_07505	DROME13008
OG0007490	LYTVA_13021	DROME19319, DROME05428
OG0007493	LYTVA_16474	DROME06082
OG0007499	LYTVA_14874	DROME15554
OG0007501	LYTVA_22863	DROME05481
OG0007503	LYTVA_07667	DROME05006
OG0007504	LYTVA_16801	DROME09511
OG0007507	LYTVA_12074	DROME07477, DROME07281
OG0007509	LYTVA_00585, LYTVA_20658	DROME00425, DROME08833
OG0007510	LYTVA_15578	DROME16224
OG0007517	LYTVA_01445, LYTVA_25101	DROME17380, DROME17379
OG0007518	LYTVA_05377	DROME00450
OG0007522	LYTVA_24173, LYTVA_04050	DROME12681, DROME06917
OG0007525	LYTVA_17746, LYTVA_17745	DROME18795
OG0007527	LYTVA_20160	DROME11575
OG0007533	LYTVA_15407	DROME10145
OG0007539	LYTVA_08045	DROME18639
OG0007586	LYTVA_23540	DROME07523
OG0007589	LYTVA_15571	DROME13237
OG0007590	LYTVA_22603	DROME16134
OG0007591	LYTVA_15821	DROME03303
OG0007594	LYTVA_16910	DROME21320
OG0007597	LYTVA_04975	DROME11734
OG0007598	LYTVA_14137	DROME18070
OG0007605	LYTVA_23223	DROME04308
OG0007610	LYTVA_01262	DROME13702
OG0007613	LYTVA_11371	DROME00786
OG0007615	LYTVA_01668	DROME16992
OG0007616	LYTVA_04326	DROME01134
OG0007619	LYTVA_16958	DROME13917
OG0007621	LYTVA_28737	DROME07475
OG0007624	LYTVA_26685	DROME22076
OG0007626	LYTVA_26960	DROME17034
OG0007630	LYTVA_21472	DROME01630
OG0007633	LYTVA_11264	DROME21858
OG0007638	LYTVA_28819, LYTVA_12541	DROME04531
OG0007642	LYTVA_19507	DROME19922, DROME10802
OG0007645	LYTVA_22625	DROME19485
OG0007646	LYTVA_11672	DROME01727
OG0007647	LYTVA_17226, LYTVA_08417	DROME12776, DROME12777
OG0007648	LYTVA_16410	DROME10644
OG0007649	LYTVA_04444, LYTVA_29126	DROME07677
OG0007650	LYTVA_24221, LYTVA_22368	DROME06961
OG0007656	LYTVA_03488	DROME19669
OG0007657	LYTVA_24805	DROME21498
OG0007660	LYTVA_02046	DROME02310, DROME02307
OG0007662	LYTVA_26859	DROME00293
OG0007663	LYTVA_06307	DROME19396
OG0007667	LYTVA_11978	DROME01143
OG0007668	LYTVA_01048	DROME16714
OG0007671	LYTVA_00969	DROME08426, DROME08427
OG0007673	LYTVA_06130	DROME03587
OG0007676	LYTVA_12495	DROME19677
OG0007677	LYTVA_26927	DROME12187
OG0007685	LYTVA_02760	DROME08699
OG0007686	LYTVA_12208	DROME05296
OG0007687	LYTVA_15396	DROME05239
OG0007690	LYTVA_28416	DROME19805
OG0007691	LYTVA_22077	DROME05660
OG0007695	LYTVA_05499, LYTVA_10609	DROME08604
OG0007696	LYTVA_24378	DROME07818, DROME07817
OG0007701	LYTVA_21781	DROME20491
OG0007702	LYTVA_05328	DROME04524
OG0007703	LYTVA_27223, LYTVA_22526	DROME09613
OG0007708	LYTVA_29207	DROME19898
OG0007709	LYTVA_10006	DROME13180
OG0007712	LYTVA_10828	DROME00072
OG0007713	LYTVA_11468	DROME08102
OG0007714	LYTVA_09705	DROME18732, DROME18731
OG0007717	LYTVA_16631	DROME14273
OG0007719	LYTVA_26116	DROME08626
OG0007722	LYTVA_18125	DROME05973
OG0007732	LYTVA_00596	DROME15276
OG0007733	LYTVA_17250	DROME02381
OG0007738	LYTVA_26772	DROME11307
OG0007739	LYTVA_25107	DROME03472
OG0007743	LYTVA_21362	DROME21252
OG0007744	LYTVA_19072	DROME03287
OG0007746	LYTVA_12054	DROME15467
OG0007749	LYTVA_25973	DROME11919
OG0007751	LYTVA_20108	DROME07969
OG0007752	LYTVA_05758	DROME19902
OG0007754	LYTVA_02556, LYTVA_22115	DROME10213
OG0007756	LYTVA_26790, LYTVA_01408	DROME19305, DROME19304
OG0007758	LYTVA_02245	DROME17216
OG0007759	LYTVA_29844, LYTVA_13752	DROME02749
OG0007760	LYTVA_22853	DROME07190
OG0007766	LYTVA_16803	DROME01672
OG0007767	LYTVA_18171	DROME15596
OG0007768	LYTVA_26406	DROME03522
OG0007772	LYTVA_28492	DROME12007
OG0007773	LYTVA_28425	DROME08270
OG0007774	LYTVA_07983	DROME12031
OG0007779	LYTVA_04248	DROME02843
OG0007782	LYTVA_11501	DROME19324
OG0007783	LYTVA_18320	DROME03858
OG0007784	LYTVA_09607	DROME13437
OG0007786	LYTVA_30038	DROME18638
OG0007787	LYTVA_17596, LYTVA_14314	DROME03884, DROME03887, DROME03885
OG0007798	LYTVA_16861, LYTVA_18242	DROME15483
OG0007799	LYTVA_21389	DROME16355
OG0007800	LYTVA_15028	DROME01328
OG0007803	LYTVA_01593	DROME02406
OG0007805	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961	DROME01226
OG0007809	LYTVA_16781	DROME03461
OG0007810	LYTVA_14635	DROME06120
OG0007812	LYTVA_27813	DROME15163
OG0007813	LYTVA_09962	DROME14956
OG0007814	LYTVA_15113, LYTVA_01159	DROME20150, DROME13529
OG0007816	LYTVA_20731	DROME17032
OG0007823	LYTVA_16470	DROME13489
OG0007825	LYTVA_10012	DROME02964
OG0007827	LYTVA_28200	DROME12150
OG0007829	LYTVA_07496, LYTVA_18844	DROME12217
OG0007830	LYTVA_21502	DROME18766
OG0007831	LYTVA_18643	DROME00843
OG0007833	LYTVA_14327	DROME06789, DROME06790
OG0007835	LYTVA_08884	DROME08087
OG0007838	LYTVA_02755	DROME15578
OG0007840	LYTVA_25217	DROME16035
OG0007841	LYTVA_02552	DROME11786
OG0007843	LYTVA_10686	DROME21223
OG0007846	LYTVA_13162	DROME18574
OG0007848	LYTVA_21280	DROME09406
OG0007850	LYTVA_11256	DROME17217
OG0007851	LYTVA_16986	DROME03473
OG0007866	LYTVA_29112	DROME17318
OG0007911	LYTVA_20096	DROME01183
OG0007913	LYTVA_02876	DROME10986
OG0007929	LYTVA_13569, LYTVA_05871	DROME20970
OG0007931	LYTVA_25938	DROME17745
OG0007932	LYTVA_19215	DROME04704
OG0007935	LYTVA_06445	DROME05405
OG0007937	LYTVA_24311	DROME14062
OG0007942	LYTVA_02894	DROME12846
OG0007943	LYTVA_23768	DROME21368
OG0007947	LYTVA_18731	DROME10269
OG0007948	LYTVA_12792	DROME14592
OG0007951	LYTVA_13182	DROME08356
OG0007953	LYTVA_29452	DROME09819
OG0007958	LYTVA_21325	DROME07369
OG0007962	LYTVA_17754	DROME13835
OG0007964	LYTVA_00218	DROME15489
