Orthogroup	LYTVA_ok	XENTR
OG0007104	LYTVA_30224, LYTVA_04647	XENTR08818, XENTR11925
OG0007106	LYTVA_18310	XENTR02834
OG0007107	LYTVA_20795	XENTR15605
OG0007108	LYTVA_09162	XENTR11156
OG0007112	LYTVA_21113, LYTVA_17175	XENTR05305
OG0007113	LYTVA_10291, LYTVA_23019	XENTR07047
OG0007114	LYTVA_10798	XENTR17139
OG0007115	LYTVA_03773	XENTR10736
OG0007116	LYTVA_00813	XENTR07013
OG0007117	LYTVA_13331	XENTR15556
OG0007118	LYTVA_06751	XENTR11167
OG0007120	LYTVA_01280	XENTR11017
OG0007122	LYTVA_11786	XENTR13022
OG0007123	LYTVA_14860	XENTR09569
OG0007125	LYTVA_15618	XENTR13558
OG0007126	LYTVA_08493	XENTR05105
OG0007128	LYTVA_25613	XENTR05067
OG0007129	LYTVA_17050	XENTR12454, XENTR12453
OG0007131	LYTVA_16333	XENTR04760
OG0007132	LYTVA_07096, LYTVA_10959	XENTR18457
OG0007133	LYTVA_06766	XENTR06849
OG0007134	LYTVA_20762, LYTVA_28832	XENTR14638
OG0007135	LYTVA_14457	XENTR14139
OG0007136	LYTVA_16524, LYTVA_20525	XENTR11242
OG0007137	LYTVA_09390	XENTR16364
OG0007138	LYTVA_03653	XENTR01287
OG0007139	LYTVA_25562	XENTR18713
OG0007140	LYTVA_23363	XENTR14828, XENTR13212
OG0007141	LYTVA_16084	XENTR04779
OG0007143	LYTVA_15805	XENTR13932
OG0007144	LYTVA_10155	XENTR05104
OG0007145	LYTVA_15266, LYTVA_19982	XENTR04506
OG0007147	LYTVA_11114	XENTR17348
OG0007150	LYTVA_25594, LYTVA_18677	XENTR09755
OG0007151	LYTVA_07846	XENTR05788
OG0007153	LYTVA_30218, LYTVA_10839	XENTR08905
OG0007154	LYTVA_07855, LYTVA_07854	XENTR03882
OG0007158	LYTVA_24864	XENTR08364
OG0007160	LYTVA_21774	XENTR00523
OG0007161	LYTVA_25409, LYTVA_03328	XENTR12550, XENTR15126
OG0007164	LYTVA_21647	XENTR00655
OG0007165	LYTVA_27280	XENTR02602
OG0007166	LYTVA_08751, LYTVA_25662	XENTR10142
OG0007168	LYTVA_13106	XENTR01098
OG0007169	LYTVA_05891	XENTR01753
OG0007171	LYTVA_13400	XENTR07480
OG0007172	LYTVA_03182, LYTVA_03184	XENTR03311, XENTR03309
OG0007173	LYTVA_15493	XENTR13485
OG0007177	LYTVA_10874	XENTR13081
OG0007178	LYTVA_18565, LYTVA_28282	XENTR03949
OG0007179	LYTVA_03339	XENTR10416
OG0007181	LYTVA_11702	XENTR10462
OG0007182	LYTVA_13310	XENTR01510
OG0007183	LYTVA_17814, LYTVA_04494	XENTR04220
OG0007186	LYTVA_19820	XENTR13974
OG0007187	LYTVA_07722, LYTVA_23165	XENTR07115
OG0007188	LYTVA_19548	XENTR08812
OG0007189	LYTVA_08827	XENTR03901
OG0007192	LYTVA_12538	XENTR00135
OG0007199	LYTVA_00515	XENTR12048, XENTR00223
OG0007200	LYTVA_09502	XENTR08147
OG0007201	LYTVA_25108	XENTR08891
OG0007209	LYTVA_12343	XENTR06157, XENTR18958, XENTR11763
OG0007248	LYTVA_01206, LYTVA_22776	XENTR09965, XENTR09966
OG0007250	LYTVA_12323	XENTR15090, XENTR15089
OG0007251	LYTVA_10607	XENTR16778
OG0007253	LYTVA_07358	XENTR15675, XENTR06641
OG0007254	LYTVA_17075	XENTR16036
OG0007256	LYTVA_16363	XENTR05599
OG0007258	LYTVA_04807	XENTR05062
OG0007261	LYTVA_16329	XENTR14144
OG0007264	LYTVA_15357	XENTR00464, XENTR00463
OG0007266	LYTVA_03338	XENTR14040
OG0007267	LYTVA_02310	XENTR00329
OG0007270	LYTVA_28460	XENTR00919
OG0007271	LYTVA_24259	XENTR06576
OG0007272	LYTVA_23152	XENTR18622
OG0007273	LYTVA_02079	XENTR11486
OG0007274	LYTVA_00331	XENTR14808
OG0007275	LYTVA_19066	XENTR10112
OG0007280	LYTVA_21703	XENTR04651
OG0007281	LYTVA_00393	XENTR00958
OG0007282	LYTVA_20254	XENTR10935
OG0007283	LYTVA_06398, LYTVA_22306	XENTR07330
OG0007284	LYTVA_17810	XENTR07884, XENTR03693
OG0007285	LYTVA_06497	XENTR05890
OG0007289	LYTVA_02881	XENTR01683
OG0007291	LYTVA_21801	XENTR02444
OG0007293	LYTVA_07215	XENTR15743
OG0007294	LYTVA_23269	XENTR14997
OG0007295	LYTVA_06189	XENTR04865
OG0007296	LYTVA_20748, LYTVA_17621	XENTR00485
OG0007298	LYTVA_07185	XENTR05560
OG0007300	LYTVA_18529	XENTR05357
OG0007301	LYTVA_05959	XENTR16260
OG0007303	LYTVA_10989	XENTR14363
OG0007304	LYTVA_09281	XENTR08025
OG0007305	LYTVA_16586, LYTVA_20937	XENTR16934
OG0007306	LYTVA_16572	XENTR11408
OG0007307	LYTVA_18744	XENTR00613
OG0007308	LYTVA_15824, LYTVA_10193	XENTR02295
OG0007310	LYTVA_04236	XENTR13427
OG0007312	LYTVA_25929	XENTR01859
OG0007314	LYTVA_10156	XENTR14853
OG0007316	LYTVA_17190	XENTR04896
OG0007317	LYTVA_22574	XENTR13051
OG0007318	LYTVA_12895	XENTR08377
OG0007319	LYTVA_01930	XENTR16805
OG0007320	LYTVA_07334	XENTR11235
OG0007321	LYTVA_14764	XENTR12796
OG0007323	LYTVA_28988	XENTR08193, XENTR08194
OG0007325	LYTVA_13185, LYTVA_25303	XENTR07774
OG0007329	LYTVA_09881, LYTVA_17097	XENTR12936
OG0007330	LYTVA_26367	XENTR08463
OG0007331	LYTVA_05890	XENTR00732
OG0007334	LYTVA_06945	XENTR18884
OG0007336	LYTVA_26129	XENTR19188, XENTR12086
OG0007337	LYTVA_20082, LYTVA_05737	XENTR18440, XENTR09152
OG0007338	LYTVA_02353	XENTR13663
OG0007339	LYTVA_07201	XENTR03376
OG0007340	LYTVA_14005	XENTR11750
OG0007341	LYTVA_06630	XENTR00193
OG0007342	LYTVA_13753	XENTR05724
OG0007343	LYTVA_03841	XENTR09826
OG0007345	LYTVA_09108	XENTR05583, XENTR13476
OG0007347	LYTVA_01386	XENTR11224
OG0007348	LYTVA_09877	XENTR09214
OG0007351	LYTVA_29566	XENTR03181
OG0007353	LYTVA_17240	XENTR09557
OG0007354	LYTVA_23171	XENTR00406
OG0007356	LYTVA_06628	XENTR01249
OG0007357	LYTVA_04535	XENTR15128
OG0007358	LYTVA_02726	XENTR00577, XENTR00576
OG0007359	LYTVA_10799	XENTR02146
OG0007360	LYTVA_01643	XENTR00103
OG0007361	LYTVA_06556	XENTR11435
OG0007363	LYTVA_06669	XENTR10822
OG0007364	LYTVA_15849	XENTR05632
OG0007365	LYTVA_02308, LYTVA_06457	XENTR00063
OG0007366	LYTVA_11005	XENTR08103
OG0007367	LYTVA_04852	XENTR00303
OG0007368	LYTVA_17542, LYTVA_00624	XENTR04464
OG0007369	LYTVA_19408, LYTVA_18884	XENTR01060
OG0007371	LYTVA_08968	XENTR13383
OG0007372	LYTVA_18746	XENTR12651
OG0007373	LYTVA_15629	XENTR03573
OG0007374	LYTVA_08561	XENTR06461
OG0007376	LYTVA_19972	XENTR04648
OG0007377	LYTVA_26494	XENTR03953
OG0007378	LYTVA_05887	XENTR11537
OG0007379	LYTVA_05996, LYTVA_05995	XENTR13530
OG0007380	LYTVA_29427	XENTR17613
OG0007385	LYTVA_19121	XENTR11824
OG0007386	LYTVA_07566	XENTR18391
OG0007387	LYTVA_11399	XENTR14518
OG0007388	LYTVA_28469	XENTR17197
OG0007389	LYTVA_27684	XENTR06158
OG0007390	LYTVA_17759	XENTR18596
OG0007391	LYTVA_27612	XENTR01526
OG0007392	LYTVA_00208	XENTR04287
OG0007393	LYTVA_16834	XENTR11702
OG0007394	LYTVA_29547	XENTR12646
OG0007395	LYTVA_10851	XENTR07594
OG0007396	LYTVA_21805	XENTR00514
OG0007397	LYTVA_06439	XENTR00313
OG0007399	LYTVA_24113	XENTR04879
OG0007400	LYTVA_13880	XENTR06104, XENTR06105
OG0007401	LYTVA_25998	XENTR17065
OG0007402	LYTVA_04009	XENTR11340
OG0007403	LYTVA_10578	XENTR09758
OG0007405	LYTVA_23328	XENTR12887
OG0007406	LYTVA_23327	XENTR00832
OG0007407	LYTVA_24874	XENTR07577
OG0007408	LYTVA_17573	XENTR11855
OG0007409	LYTVA_06962	XENTR03019
OG0007410	LYTVA_19785	XENTR05602
OG0007412	LYTVA_13953	XENTR19082
OG0007413	LYTVA_12200	XENTR16851
OG0007415	LYTVA_24128, LYTVA_22964	XENTR06922
OG0007418	LYTVA_20251	XENTR04049
OG0007420	LYTVA_03332	XENTR09238
OG0007421	LYTVA_21519	XENTR03781
OG0007423	LYTVA_22179	XENTR12993
OG0007424	LYTVA_28915	XENTR11339
OG0007425	LYTVA_25706	XENTR16373
OG0007428	LYTVA_18257	XENTR10603
OG0007429	LYTVA_16880, LYTVA_16876	XENTR06612
OG0007430	LYTVA_01743	XENTR02841
OG0007432	LYTVA_30029	XENTR06026
OG0007433	LYTVA_26445	XENTR13706
OG0007436	LYTVA_21950	XENTR01096
OG0007437	LYTVA_12547	XENTR07931
OG0007438	LYTVA_08752	XENTR02922
OG0007439	LYTVA_15776	XENTR06565
OG0007440	LYTVA_03341	XENTR16878
OG0007441	LYTVA_02745	XENTR04516
OG0007443	LYTVA_22108	XENTR10297
OG0007445	LYTVA_25194	XENTR12978, XENTR12979
OG0007446	LYTVA_20327	XENTR06442
OG0007447	LYTVA_26906	XENTR12201
OG0007448	LYTVA_05884	XENTR15377, XENTR01461
OG0007449	LYTVA_05951	XENTR18679
OG0007450	LYTVA_00850	XENTR06660
OG0007451	LYTVA_21924, LYTVA_18802	XENTR12405
OG0007452	LYTVA_06058	XENTR17957
OG0007454	LYTVA_28426	XENTR04173
OG0007455	LYTVA_13341	XENTR07691
OG0007456	LYTVA_23476	XENTR04528
OG0007457	LYTVA_13606	XENTR10055
OG0007458	LYTVA_22841	XENTR08684
OG0007459	LYTVA_09289	XENTR11371
OG0007460	LYTVA_08625	XENTR05094
OG0007461	LYTVA_18774	XENTR08489
OG0007462	LYTVA_09490, LYTVA_13057	XENTR08425
OG0007465	LYTVA_26141	XENTR04059
OG0007466	LYTVA_10130	XENTR02679
OG0007467	LYTVA_02679	XENTR07159
OG0007468	LYTVA_03501	XENTR15060
OG0007471	LYTVA_12320	XENTR04599
OG0007472	LYTVA_00584	XENTR00553
OG0007474	LYTVA_15161, LYTVA_03974	XENTR06036
OG0007475	LYTVA_27620	XENTR01800
OG0007476	LYTVA_27412	XENTR14782
OG0007477	LYTVA_29029	XENTR17920
OG0007478	LYTVA_19699	XENTR01177
OG0007479	LYTVA_01291	XENTR01389
OG0007480	LYTVA_24798	XENTR14211
OG0007481	LYTVA_08388	XENTR08890
OG0007482	LYTVA_29492	XENTR11438
OG0007484	LYTVA_07505	XENTR11668
OG0007486	LYTVA_20001	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283, XENTR08138
OG0007489	LYTVA_00864	XENTR06667
OG0007490	LYTVA_13021	XENTR18724
OG0007492	LYTVA_10069	XENTR18957
OG0007493	LYTVA_16474	XENTR09779
OG0007497	LYTVA_14734	XENTR07427
OG0007499	LYTVA_14874	XENTR11617
OG0007500	LYTVA_18267	XENTR08411
OG0007501	LYTVA_22863	XENTR00395
OG0007503	LYTVA_07667	XENTR07556, XENTR07557
OG0007504	LYTVA_16801	XENTR00131
OG0007507	LYTVA_12074	XENTR00172
OG0007509	LYTVA_00585, LYTVA_20658	XENTR02576
OG0007510	LYTVA_15578	XENTR13679
OG0007513	LYTVA_01675	XENTR00761
OG0007514	LYTVA_01131	XENTR13992, XENTR00309
OG0007517	LYTVA_01445, LYTVA_25101	XENTR19247
OG0007518	LYTVA_05377	XENTR06614
OG0007521	LYTVA_23142	XENTR08269
OG0007522	LYTVA_24173, LYTVA_04050	XENTR07712
OG0007525	LYTVA_17746, LYTVA_17745	XENTR04661, XENTR04662
OG0007527	LYTVA_20160	XENTR13242
OG0007528	LYTVA_17660, LYTVA_13424	XENTR07788
OG0007529	LYTVA_24821	XENTR07378
OG0007533	LYTVA_15407	XENTR07903
OG0007583	LYTVA_02898	XENTR13389
OG0007584	LYTVA_07507	XENTR07343
OG0007586	LYTVA_23540	XENTR08401
OG0007587	LYTVA_06191	XENTR05116
OG0007588	LYTVA_19122	XENTR18417
OG0007589	LYTVA_15571	XENTR03301
OG0007591	LYTVA_15821	XENTR06862
OG0007597	LYTVA_04975	XENTR00847
OG0007598	LYTVA_14137	XENTR03536
OG0007601	LYTVA_20410	XENTR13138
OG0007602	LYTVA_19111	XENTR00305
OG0007603	LYTVA_01215	XENTR05886
OG0007604	LYTVA_27072, LYTVA_11917	XENTR10989
OG0007605	LYTVA_23223	XENTR15345, XENTR15344
OG0007607	LYTVA_28351	XENTR04097
OG0007608	LYTVA_19572	XENTR10599
OG0007609	LYTVA_28776	XENTR10306
OG0007610	LYTVA_01262	XENTR07048
OG0007611	LYTVA_10154	XENTR06655
OG0007612	LYTVA_02241	XENTR15965
OG0007613	LYTVA_11371	XENTR05874
OG0007615	LYTVA_01668	XENTR19198
OG0007617	LYTVA_06763	XENTR07154
OG0007618	LYTVA_17818	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716
OG0007619	LYTVA_16958	XENTR00292
OG0007621	LYTVA_28737	XENTR00074
OG0007624	LYTVA_26685	XENTR17757
OG0007626	LYTVA_26960	XENTR08782
OG0007628	LYTVA_20735	XENTR03457
OG0007630	LYTVA_21472	XENTR09707
OG0007631	LYTVA_08707, LYTVA_01412	XENTR05896, XENTR15419
OG0007632	LYTVA_27271, LYTVA_07026, LYTVA_09524	XENTR08511, XENTR01662
OG0007635	LYTVA_00547	XENTR09729, XENTR14244
OG0007637	LYTVA_23253	XENTR03876
OG0007638	LYTVA_28819, LYTVA_12541	XENTR09880
OG0007639	LYTVA_29195	XENTR04262
OG0007640	LYTVA_16975, LYTVA_04217	XENTR08114
OG0007642	LYTVA_19507	XENTR12383
OG0007643	LYTVA_13772, LYTVA_29417	XENTR03392
OG0007645	LYTVA_22625	XENTR01371
OG0007646	LYTVA_11672	XENTR03696
OG0007647	LYTVA_17226, LYTVA_08417	XENTR17284
OG0007648	LYTVA_16410	XENTR00698
OG0007649	LYTVA_29126	XENTR12079
OG0007650	LYTVA_04025, LYTVA_24221, LYTVA_22368	XENTR11198
OG0007652	LYTVA_12087	XENTR14511
OG0007653	LYTVA_26389	XENTR13057
OG0007656	LYTVA_03488	XENTR00778
OG0007658	LYTVA_00620	XENTR05907
OG0007660	LYTVA_02046	XENTR04694
OG0007662	LYTVA_26859	XENTR18077
OG0007665	LYTVA_17087	XENTR02691
OG0007667	LYTVA_11978	XENTR12332
OG0007668	LYTVA_01048	XENTR06339
OG0007669	LYTVA_18754	XENTR02878
OG0007670	LYTVA_03178	XENTR08084
OG0007671	LYTVA_00969	XENTR10389
OG0007673	LYTVA_06130	XENTR12090
OG0007674	LYTVA_19731, LYTVA_05255	XENTR06686
OG0007675	LYTVA_10928	XENTR00956, XENTR00955
OG0007676	LYTVA_12495	XENTR11756
OG0007677	LYTVA_26927	XENTR15136
OG0007679	LYTVA_08970	XENTR04914
OG0007685	LYTVA_02760	XENTR09953
OG0007686	LYTVA_12208	XENTR03729
OG0007687	LYTVA_15396	XENTR05620
OG0007689	LYTVA_19628	XENTR01147
OG0007690	LYTVA_28416	XENTR02183
OG0007691	LYTVA_22077	XENTR04646
OG0007692	LYTVA_24951	XENTR04674
OG0007694	LYTVA_26876	XENTR10479
OG0007695	LYTVA_05499, LYTVA_10609	XENTR13772
OG0007696	LYTVA_24378	XENTR10724
OG0007700	LYTVA_07316	XENTR10324
OG0007701	LYTVA_21781	XENTR01199
OG0007702	LYTVA_05328	XENTR17687
OG0007703	LYTVA_27223, LYTVA_22526	XENTR14246
OG0007704	LYTVA_08360	XENTR14924
OG0007705	LYTVA_14287	XENTR13475
OG0007708	LYTVA_29207	XENTR08554
OG0007709	LYTVA_10006	XENTR09197, XENTR13235, XENTR09692
OG0007712	LYTVA_10828	XENTR13584
OG0007713	LYTVA_11468	XENTR05208
OG0007716	LYTVA_19321	XENTR13996
OG0007717	LYTVA_16631	XENTR07567
OG0007719	LYTVA_26116	XENTR03373
OG0007721	LYTVA_28411	XENTR08661
OG0007722	LYTVA_18125	XENTR10029
OG0007723	LYTVA_01240	XENTR05353
OG0007725	LYTVA_15370	XENTR16101
OG0007726	LYTVA_06027	XENTR04430
OG0007728	LYTVA_04426	XENTR07809
OG0007734	LYTVA_12740	XENTR08115
OG0007735	LYTVA_08877	XENTR12905, XENTR12904
OG0007738	LYTVA_26772	XENTR07139
OG0007739	LYTVA_25107	XENTR17717
OG0007741	LYTVA_05974	XENTR05551
OG0007743	LYTVA_21362	XENTR06228
OG0007744	LYTVA_19072	XENTR02881
OG0007745	LYTVA_03413	XENTR07768
OG0007746	LYTVA_12054	XENTR16570
OG0007749	LYTVA_25973	XENTR02891
OG0007751	LYTVA_20108	XENTR11316
OG0007752	LYTVA_05758	XENTR06969
OG0007755	LYTVA_27977	XENTR14264, XENTR02596
OG0007756	LYTVA_26790, LYTVA_01408	XENTR14356
OG0007758	LYTVA_02245	XENTR13164
OG0007759	LYTVA_29844, LYTVA_13752	XENTR04000
OG0007760	LYTVA_22853	XENTR15814, XENTR15813
OG0007762	LYTVA_02092	XENTR08817
OG0007763	LYTVA_23256	XENTR00440
OG0007766	LYTVA_16803	XENTR10400
OG0007767	LYTVA_18171	XENTR08581
OG0007768	LYTVA_26406	XENTR17576
OG0007769	LYTVA_15736	XENTR01777
OG0007771	LYTVA_23243	XENTR15546
OG0007772	LYTVA_28492	XENTR07435
OG0007774	LYTVA_07983	XENTR05383
OG0007775	LYTVA_27798	XENTR04949
OG0007776	LYTVA_09426	XENTR08306, XENTR08307
OG0007779	LYTVA_04248	XENTR04164
OG0007780	LYTVA_19102	XENTR09041
OG0007781	LYTVA_26330, LYTVA_26857	XENTR00779
OG0007782	LYTVA_11501	XENTR14902
OG0007783	LYTVA_18320	XENTR10399
OG0007784	LYTVA_09607	XENTR06932
OG0007786	LYTVA_30038	XENTR00598
OG0007788	LYTVA_09000	XENTR14683
OG0007789	LYTVA_08173	XENTR18266
OG0007791	LYTVA_08192, LYTVA_16268, LYTVA_13914	XENTR11475
OG0007793	LYTVA_13499	XENTR12360, XENTR12359
OG0007794	LYTVA_26977	XENTR06444
OG0007798	LYTVA_16861, LYTVA_18242	XENTR05659
OG0007799	LYTVA_21389	XENTR15628
OG0007800	LYTVA_15028	XENTR16640
OG0007801	LYTVA_25330	XENTR07313
OG0007802	LYTVA_18290	XENTR11495
OG0007803	LYTVA_01593	XENTR13056
OG0007804	LYTVA_03179	XENTR05761
OG0007805	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961	XENTR02609
OG0007808	LYTVA_16872	XENTR07032
OG0007809	LYTVA_16781	XENTR07698
OG0007810	LYTVA_14635	XENTR07030
OG0007812	LYTVA_27813	XENTR02941
OG0007813	LYTVA_09962	XENTR07628
OG0007814	LYTVA_15113, LYTVA_01159	XENTR04268
OG0007816	LYTVA_20731	XENTR08437
OG0007820	LYTVA_07692	XENTR11150
OG0007823	LYTVA_16470	XENTR09570
OG0007825	LYTVA_10012	XENTR13803
OG0007826	LYTVA_16290	XENTR10314
OG0007827	LYTVA_28200	XENTR01637
OG0007828	LYTVA_14710	XENTR14322
OG0007829	LYTVA_07496, LYTVA_18844	XENTR00492
OG0007830	LYTVA_21502	XENTR05313
OG0007831	LYTVA_18643	XENTR04325
OG0007833	LYTVA_14327	XENTR01163, XENTR01162
OG0007834	LYTVA_12110	XENTR17143
OG0007835	LYTVA_08884	XENTR11023
OG0007836	LYTVA_26464	XENTR11928
OG0007837	LYTVA_26889	XENTR03959
OG0007838	LYTVA_02755	XENTR01164
OG0007840	LYTVA_25217	XENTR04645
OG0007841	LYTVA_02552	XENTR09299
OG0007842	LYTVA_18377	XENTR12876
OG0007843	LYTVA_10686	XENTR03294, XENTR01615
OG0007847	LYTVA_11506	XENTR05732
OG0007848	LYTVA_21280	XENTR16347
OG0007849	LYTVA_16742	XENTR11713
OG0007850	LYTVA_11256	XENTR15952
OG0007851	LYTVA_16986	XENTR14859
OG0007857	LYTVA_04563	XENTR01027, XENTR01622
OG0007859	LYTVA_21734, LYTVA_08980	XENTR03062
OG0007860	LYTVA_04925	XENTR02345
OG0007862	LYTVA_01856	XENTR19141, XENTR02758
OG0007870	LYTVA_26333	XENTR08087
OG0007908	LYTVA_00123, LYTVA_00128	XENTR07798
OG0007911	LYTVA_20096	XENTR11190
OG0007913	LYTVA_02876	XENTR02655
OG0007915	LYTVA_11903	XENTR10693
OG0007924	LYTVA_03082	XENTR11372
OG0007925	LYTVA_19385	XENTR08045, XENTR08046
OG0007926	LYTVA_27557	XENTR03828
OG0007927	LYTVA_12602	XENTR02854
OG0007929	LYTVA_13569, LYTVA_05871	XENTR08354
OG0007930	LYTVA_24546	XENTR17018
OG0007931	LYTVA_25938	XENTR05786, XENTR03537
OG0007932	LYTVA_19215	XENTR02158
OG0007934	LYTVA_02611	XENTR17047
OG0007935	LYTVA_06445	XENTR09394
OG0007937	LYTVA_24311	XENTR00174, XENTR00175
OG0007942	LYTVA_02894	XENTR12219
OG0007943	LYTVA_23768	XENTR05797
OG0007944	LYTVA_18958	XENTR08298
OG0007945	LYTVA_06637, LYTVA_23001	XENTR04935
OG0007946	LYTVA_22492	XENTR02534
OG0007947	LYTVA_18731	XENTR09798
OG0007948	LYTVA_12792	XENTR08888
OG0007951	LYTVA_13182	XENTR01715
OG0007953	LYTVA_29452	XENTR03972, XENTR18628
OG0007958	LYTVA_21325	XENTR11070
OG0007959	LYTVA_00997	XENTR00298
OG0007961	LYTVA_25534	XENTR06254
OG0007962	LYTVA_17754	XENTR13797
OG0007964	LYTVA_00218	XENTR01940
OG0007965	LYTVA_25490	XENTR01384
OG0007966	LYTVA_05372	XENTR00581
OG0007967	LYTVA_01214	XENTR04931
OG0007968	LYTVA_29252	XENTR07552
OG0007972	LYTVA_29552	XENTR04607
OG0007974	LYTVA_10596	XENTR13640
OG0007975	LYTVA_06387	XENTR08436
OG0007976	LYTVA_13154	XENTR10402
OG0007977	LYTVA_01651	XENTR01009
OG0007980	LYTVA_24730	XENTR17620
OG0007981	LYTVA_26180	XENTR08502
OG0007984	LYTVA_27635	XENTR13814
OG0007985	LYTVA_13055	XENTR15302
OG0007987	LYTVA_08176	XENTR18668
OG0007988	LYTVA_17501	XENTR15923
OG0007990	LYTVA_09232	XENTR11787
OG0007991	LYTVA_08633	XENTR13088
OG0007993	LYTVA_13051, LYTVA_05314	XENTR05533
OG0007994	LYTVA_24669, LYTVA_29511	XENTR05525
OG0007997	LYTVA_15603	XENTR10426
OG0007999	LYTVA_30190	XENTR06951
OG0008000	LYTVA_03181	XENTR16143
OG0008001	LYTVA_09406	XENTR01930
OG0008003	LYTVA_10054	XENTR14885
OG0008004	LYTVA_12313	XENTR04573
OG0008006	LYTVA_04573	XENTR12594
OG0008008	LYTVA_16089	XENTR18597
OG0008011	LYTVA_19057, LYTVA_12800	XENTR02801
OG0008014	LYTVA_03277, LYTVA_17757	XENTR16102
OG0008018	LYTVA_23548	XENTR08274
OG0008019	LYTVA_08288	XENTR17876
OG0008020	LYTVA_13930	XENTR00191
OG0008022	LYTVA_01020	XENTR06675
OG0008023	LYTVA_29061	XENTR17830
OG0008026	LYTVA_25126, LYTVA_18108, LYTVA_25125	XENTR08941
OG0008027	LYTVA_08495	XENTR13080
OG0008029	LYTVA_27485	XENTR06544
OG0008030	LYTVA_03976	XENTR00882
OG0008036	LYTVA_26226	XENTR16276
OG0008039	LYTVA_10904	XENTR00527
OG0008040	LYTVA_03214	XENTR14621
OG0008043	LYTVA_04102	XENTR13090, XENTR13089
OG0008048	LYTVA_01597	XENTR05142
OG0008049	LYTVA_08645	XENTR06531
OG0008051	LYTVA_24294	XENTR01785
OG0008052	LYTVA_27394, LYTVA_26388	XENTR13093
OG0008053	LYTVA_19326	XENTR03171
OG0008054	LYTVA_00942	XENTR02300
OG0008055	LYTVA_23231	XENTR02343
OG0008057	LYTVA_10103, LYTVA_01401	XENTR01103
OG0008059	LYTVA_01581	XENTR05460
OG0008064	LYTVA_26802	XENTR12946
OG0008065	LYTVA_24621	XENTR12888
OG0008067	LYTVA_15538	XENTR07473
OG0008068	LYTVA_01021	XENTR03293, XENTR01617
OG0008069	LYTVA_23137	XENTR09820
OG0008070	LYTVA_27118	XENTR04503
OG0008072	LYTVA_03849	XENTR16479
OG0008075	LYTVA_05396	XENTR15145
OG0008076	LYTVA_28307	XENTR01791
OG0008077	LYTVA_28528	XENTR16541
OG0008078	LYTVA_11726	XENTR08566
OG0008079	LYTVA_20493	XENTR13201
OG0008081	LYTVA_14111	XENTR10425
OG0008082	LYTVA_27198	XENTR02138, XENTR02137
OG0008083	LYTVA_07376	XENTR03038
OG0008084	LYTVA_23357	XENTR06650
OG0008085	LYTVA_02942	XENTR06383
OG0008086	LYTVA_28233	XENTR10502, XENTR10503
OG0008087	LYTVA_26443	XENTR08549, XENTR10380
OG0008089	LYTVA_15731	XENTR02865
OG0008090	LYTVA_07547, LYTVA_04253	XENTR12430
OG0008092	LYTVA_17847	XENTR16319
OG0008098	LYTVA_05312	XENTR08899
OG0008099	LYTVA_24723, LYTVA_10856	XENTR15326
OG0008100	LYTVA_27720	XENTR13894
OG0008102	LYTVA_04167	XENTR11039
OG0008103	LYTVA_11735	XENTR14105
OG0008104	LYTVA_16469	XENTR11834
OG0008108	LYTVA_26623	XENTR00468
OG0008109	LYTVA_29424	XENTR06543
OG0008110	LYTVA_29515	XENTR18890
OG0008111	LYTVA_17929	XENTR02658
OG0008115	LYTVA_10998	XENTR06677
OG0008117	LYTVA_24074	XENTR18637
OG0008119	LYTVA_23016	XENTR17669, XENTR06528
OG0008120	LYTVA_27462	XENTR11888
OG0008124	LYTVA_00332	XENTR07109
OG0008125	LYTVA_28474	XENTR10329
OG0008136	LYTVA_14477, LYTVA_14048	XENTR02981
OG0008143	LYTVA_01023	XENTR06411
OG0008151	LYTVA_24560	XENTR04330
OG0008196	LYTVA_21241	XENTR05316
OG0008199	LYTVA_12477	XENTR03291
OG0008201	LYTVA_12601	XENTR02829
OG0008202	LYTVA_03218	XENTR09753
OG0008203	LYTVA_04454	XENTR07528
OG0008205	LYTVA_07298, LYTVA_06611	XENTR07731
OG0008208	LYTVA_19071	XENTR11124
OG0008209	LYTVA_07682	XENTR15514
OG0008212	LYTVA_05714	XENTR02920, XENTR13956
OG0008213	LYTVA_15320	XENTR12606, XENTR00651
OG0008217	LYTVA_00528, LYTVA_28904	XENTR03890
OG0008220	LYTVA_04472	XENTR12599
OG0008221	LYTVA_02459	XENTR00475
OG0008223	LYTVA_14507	XENTR05245
OG0008224	LYTVA_28133	XENTR03726
OG0008225	LYTVA_17230	XENTR07518
OG0008227	LYTVA_13110	XENTR05711
OG0008230	LYTVA_24602	XENTR15917
OG0008231	LYTVA_22614	XENTR17320
OG0008232	LYTVA_21174, LYTVA_25815	XENTR01508
OG0008234	LYTVA_29891	XENTR07376
OG0008235	LYTVA_17569	XENTR09235
OG0008236	LYTVA_22876	XENTR12434
OG0008237	LYTVA_16152	XENTR06770
OG0008238	LYTVA_22202	XENTR11188
OG0008239	LYTVA_15874	XENTR07288
OG0008240	LYTVA_10183	XENTR11069
OG0008242	LYTVA_05125	XENTR17426
OG0008243	LYTVA_30154	XENTR09391
OG0008244	LYTVA_13153	XENTR01796, XENTR01795
