Orthogroup	LYTVA_ok	SCHMD
OG0007046	LYTVA_13334	SCHMD16357, SCHMD12630
OG0007047	LYTVA_02580	SCHMD10322
OG0007049	LYTVA_03854	SCHMD09136, SCHMD15529
OG0007051	LYTVA_03195	SCHMD25312, SCHMD19337
OG0007051	LYTVA_26759, LYTVA_26758, LYTVA_06952	SCHMD19339, SCHMD22527, SCHMD23294
OG0007053	LYTVA_18588	SCHMD05149
OG0007054	LYTVA_29935	SCHMD03628
OG0007055	LYTVA_09990	SCHMD11222
OG0007057	LYTVA_15614, LYTVA_29163	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575
OG0007061	LYTVA_00448	SCHMD27956
OG0007063	LYTVA_03435, LYTVA_04569	SCHMD04487
OG0007064	LYTVA_28203	SCHMD12730
OG0007064	LYTVA_06177	SCHMD12728
OG0007066	LYTVA_04446	SCHMD15229, SCHMD16841
OG0007067	LYTVA_01305	SCHMD09674
OG0007068	LYTVA_09404	SCHMD10943
OG0007070	LYTVA_00406, LYTVA_00407	SCHMD08393
OG0007073	LYTVA_27421	SCHMD06841
OG0007077	LYTVA_15284	SCHMD03291, SCHMD23670
OG0007078	LYTVA_12361	SCHMD12751, SCHMD12753
OG0007084	LYTVA_15149	SCHMD10179
OG0007088	LYTVA_08325	SCHMD06881
OG0007090	LYTVA_07259	SCHMD24995
OG0007091	LYTVA_15856, LYTVA_00688	SCHMD00684
OG0007092	LYTVA_30009	SCHMD04952
OG0007093	LYTVA_02317	SCHMD00633
OG0007095	LYTVA_26694	SCHMD28386
OG0007096	LYTVA_21852	SCHMD14480
OG0007097	LYTVA_18947	SCHMD00498
OG0007102	LYTVA_08090	SCHMD00303
OG0007104	LYTVA_30224, LYTVA_04647	SCHMD14802
OG0007106	LYTVA_18310	SCHMD14679
OG0007107	LYTVA_20795	SCHMD10627
OG0007108	LYTVA_09162	SCHMD03383
OG0007112	LYTVA_21113, LYTVA_17175	SCHMD09113
OG0007113	LYTVA_10291	SCHMD27023, SCHMD20834
OG0007114	LYTVA_10798	SCHMD05373
OG0007118	LYTVA_06751	SCHMD01480
OG0007122	LYTVA_11786	SCHMD04636
OG0007125	LYTVA_15618	SCHMD04115
OG0007128	LYTVA_25613	SCHMD15975
OG0007133	LYTVA_06766	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	LYTVA_14457	SCHMD14628
OG0007136	LYTVA_16524, LYTVA_20525	SCHMD04055
OG0007137	LYTVA_09390	SCHMD09300
OG0007139	LYTVA_25562	SCHMD08033
OG0007140	LYTVA_23363	SCHMD14726, SCHMD14725
OG0007143	LYTVA_15805	SCHMD11402, SCHMD13435
OG0007144	LYTVA_10155	SCHMD09084, SCHMD13536
OG0007145	LYTVA_15266, LYTVA_19982	SCHMD07094
OG0007149	LYTVA_15882, LYTVA_21404	SCHMD11054, SCHMD14232, SCHMD18987
OG0007151	LYTVA_07846	SCHMD20465, SCHMD17498
OG0007152	LYTVA_22748	SCHMD23531
OG0007154	LYTVA_07855, LYTVA_07854	SCHMD03260
OG0007158	LYTVA_24864	SCHMD27790, SCHMD22647
OG0007163	LYTVA_07875	SCHMD19963, SCHMD15559
OG0007164	LYTVA_21647	SCHMD21149
OG0007165	LYTVA_27280	SCHMD00948
OG0007166	LYTVA_08751, LYTVA_25662	SCHMD23433, SCHMD23432
OG0007170	LYTVA_04096, LYTVA_29864	SCHMD12398
OG0007173	LYTVA_15493	SCHMD27706, SCHMD26151
OG0007179	LYTVA_03339	SCHMD02087
OG0007181	LYTVA_11702	SCHMD07932
OG0007183	LYTVA_17814, LYTVA_04494	SCHMD09362
OG0007186	LYTVA_19820	SCHMD00266
OG0007189	LYTVA_08827	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007192	LYTVA_12538	SCHMD00342
OG0007199	LYTVA_00515	SCHMD17527, SCHMD16964
OG0007209	LYTVA_12343	SCHMD02470
OG0007248	LYTVA_01206, LYTVA_22776	SCHMD14029
OG0007249	LYTVA_04104	SCHMD09627
OG0007252	LYTVA_16063	SCHMD26416, SCHMD26417
OG0007254	LYTVA_17075	SCHMD29104
OG0007258	LYTVA_04807	SCHMD01759
OG0007264	LYTVA_15357	SCHMD06288
OG0007266	LYTVA_03338	SCHMD05229
OG0007267	LYTVA_02310	SCHMD15621
OG0007270	LYTVA_28460	SCHMD29771, SCHMD26891
OG0007271	LYTVA_24259	SCHMD08508
OG0007274	LYTVA_00331	SCHMD10184
OG0007280	LYTVA_21703	SCHMD26191
OG0007282	LYTVA_20254	SCHMD08071
OG0007291	LYTVA_21801	SCHMD01954
OG0007300	LYTVA_18529	SCHMD08715, SCHMD12954
OG0007301	LYTVA_05959	SCHMD04999
OG0007304	LYTVA_09281	SCHMD06782
OG0007305	LYTVA_16586, LYTVA_20937	SCHMD00236
OG0007306	LYTVA_16572	SCHMD03194
OG0007307	LYTVA_18744	SCHMD24523
OG0007314	LYTVA_08236	SCHMD18116
OG0007314	LYTVA_10156	SCHMD20349, SCHMD17621
OG0007317	LYTVA_22574	SCHMD05271
OG0007318	LYTVA_12895	SCHMD14311
OG0007319	LYTVA_01930	SCHMD07451
OG0007320	LYTVA_07334	SCHMD04201, SCHMD04200
OG0007321	LYTVA_14764	SCHMD14656
OG0007323	LYTVA_28988	SCHMD28323
OG0007325	LYTVA_13185, LYTVA_25303	SCHMD13424
OG0007327	LYTVA_13869, LYTVA_23810	SCHMD03183
OG0007328	LYTVA_28320, LYTVA_17079	SCHMD07822
OG0007330	LYTVA_26367	SCHMD01349
OG0007332	LYTVA_10319	SCHMD29643
OG0007334	LYTVA_06945	SCHMD01190
OG0007337	LYTVA_20082, LYTVA_05737	SCHMD25665, SCHMD21266, SCHMD23177
OG0007339	LYTVA_07201	SCHMD14813, SCHMD09117
OG0007341	LYTVA_06630	SCHMD01365
OG0007342	LYTVA_13753	SCHMD12266
OG0007343	LYTVA_03841	SCHMD12161
OG0007347	LYTVA_01386	SCHMD06807
OG0007349	LYTVA_12788	SCHMD22105
OG0007353	LYTVA_17240	SCHMD22439
OG0007354	LYTVA_23171	SCHMD09176
OG0007356	LYTVA_06628	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	LYTVA_04535	SCHMD05385
OG0007358	LYTVA_02726	SCHMD10648
OG0007359	LYTVA_10799	SCHMD04894
OG0007360	LYTVA_01643	SCHMD01042
OG0007361	LYTVA_06556	SCHMD02642
OG0007363	LYTVA_06669	SCHMD02234
OG0007367	LYTVA_04852	SCHMD09749
OG0007372	LYTVA_18746	SCHMD02515
OG0007373	LYTVA_15629	SCHMD11208, SCHMD11207
OG0007380	LYTVA_29427	SCHMD16057
OG0007382	LYTVA_04728	SCHMD06011
OG0007385	LYTVA_19121	SCHMD04159
OG0007386	LYTVA_07566	SCHMD00784
OG0007387	LYTVA_11399	SCHMD01904, SCHMD01903
OG0007389	LYTVA_27684	SCHMD07528
OG0007391	LYTVA_27612	SCHMD01653
OG0007393	LYTVA_16834	SCHMD00157
OG0007395	LYTVA_10851	SCHMD09491
OG0007396	LYTVA_21805	SCHMD01151
OG0007397	LYTVA_06439	SCHMD03095
OG0007399	LYTVA_24113	SCHMD13118
OG0007401	LYTVA_25998	SCHMD06026
OG0007402	LYTVA_04009	SCHMD10585, SCHMD06444
OG0007405	LYTVA_23328	SCHMD18973, SCHMD27327
OG0007407	LYTVA_24874	SCHMD14070
OG0007408	LYTVA_17573	SCHMD03954
OG0007412	LYTVA_13953	SCHMD14910, SCHMD20394
OG0007414	LYTVA_02207	SCHMD03104, SCHMD03103
OG0007415	LYTVA_24128, LYTVA_22964	SCHMD29702, SCHMD13340
OG0007417	LYTVA_01637	SCHMD04581
OG0007421	LYTVA_21519	SCHMD09236
OG0007425	LYTVA_25706	SCHMD18256
OG0007429	LYTVA_16880, LYTVA_16876	SCHMD03140
OG0007432	LYTVA_30029	SCHMD13608
OG0007437	LYTVA_12547	SCHMD26347
OG0007439	LYTVA_15776	SCHMD01098
OG0007445	LYTVA_25194	SCHMD10725
OG0007446	LYTVA_20327	SCHMD06891
OG0007447	LYTVA_26906	SCHMD07199
OG0007452	LYTVA_06058	SCHMD06690
OG0007454	LYTVA_28426	SCHMD02249
OG0007455	LYTVA_13341	SCHMD17462
OG0007456	LYTVA_23476	SCHMD11658
OG0007458	LYTVA_22841	SCHMD11828
OG0007459	LYTVA_09289	SCHMD04395
OG0007460	LYTVA_08625	SCHMD07322
OG0007464	LYTVA_10781	SCHMD03973
OG0007465	LYTVA_26141	SCHMD06095
OG0007471	LYTVA_12320	SCHMD29391
OG0007472	LYTVA_00584	SCHMD07414
OG0007473	LYTVA_05234	SCHMD18788, SCHMD20111
OG0007476	LYTVA_27412	SCHMD29552, SCHMD06042
OG0007478	LYTVA_19699	SCHMD08638, SCHMD14462
OG0007481	LYTVA_08388	SCHMD00234
OG0007482	LYTVA_29492	SCHMD16972, SCHMD28646
OG0007483	LYTVA_15083	SCHMD23530
OG0007489	LYTVA_00864	SCHMD27800, SCHMD17535
OG0007490	LYTVA_13021	SCHMD25654
OG0007492	LYTVA_10069	SCHMD00215
OG0007494	LYTVA_11090	SCHMD02157, SCHMD22482
OG0007499	LYTVA_14874	SCHMD02341
OG0007500	LYTVA_18267	SCHMD06655
OG0007501	LYTVA_22863	SCHMD02284
OG0007503	LYTVA_07667	SCHMD02190
OG0007507	LYTVA_12074	SCHMD00792
OG0007509	LYTVA_00585, LYTVA_20658	SCHMD00947
OG0007510	LYTVA_15578	SCHMD06196
OG0007522	LYTVA_24173, LYTVA_04050	SCHMD20076
OG0007525	LYTVA_17746, LYTVA_17745	SCHMD03649, SCHMD14793
OG0007528	LYTVA_17660, LYTVA_13424	SCHMD08263
OG0007533	LYTVA_15407	SCHMD05767
OG0007583	LYTVA_02898	SCHMD28711
OG0007584	LYTVA_07507	SCHMD10868
OG0007586	LYTVA_23540	SCHMD00208
OG0007588	LYTVA_19122	SCHMD05957
OG0007591	LYTVA_15821	SCHMD19104
OG0007595	LYTVA_04822, LYTVA_27964	SCHMD14709
OG0007597	LYTVA_04975	SCHMD00061
OG0007601	LYTVA_20410	SCHMD28220
OG0007602	LYTVA_19111	SCHMD03764
OG0007603	LYTVA_01215	SCHMD02707
OG0007607	LYTVA_28351	SCHMD25251
OG0007609	LYTVA_28776	SCHMD08824
OG0007610	LYTVA_01262	SCHMD02076, SCHMD12764
OG0007611	LYTVA_10154	SCHMD04251
OG0007612	LYTVA_02241	SCHMD10036
OG0007613	LYTVA_11371	SCHMD05026
OG0007615	LYTVA_01668	SCHMD10027
OG0007619	LYTVA_16958	SCHMD02768
OG0007621	LYTVA_28737	SCHMD00066
OG0007624	LYTVA_26685	SCHMD15354
OG0007625	LYTVA_27556	SCHMD20190
OG0007626	LYTVA_26960	SCHMD05939
OG0007628	LYTVA_20735	SCHMD01246
OG0007630	LYTVA_21472	SCHMD22064
OG0007633	LYTVA_11264	SCHMD19695
OG0007639	LYTVA_29195	SCHMD12611
OG0007643	LYTVA_13772, LYTVA_29417	SCHMD18394
OG0007645	LYTVA_22625	SCHMD00727
OG0007646	LYTVA_11672	SCHMD05492
OG0007654	LYTVA_29602	SCHMD14761
OG0007656	LYTVA_03488	SCHMD00482
OG0007657	LYTVA_24805	SCHMD16543
OG0007663	LYTVA_06307	SCHMD11554
OG0007667	LYTVA_11978	SCHMD25937
OG0007673	LYTVA_06130	SCHMD08768
OG0007676	LYTVA_12495	SCHMD08823
OG0007679	LYTVA_08970	SCHMD13638
OG0007683	LYTVA_17616	SCHMD04573
OG0007687	LYTVA_15396	SCHMD06419, SCHMD07587
OG0007690	LYTVA_28416	SCHMD21197
OG0007691	LYTVA_22077	SCHMD07299
OG0007699	LYTVA_01611, LYTVA_09243, LYTVA_26832	SCHMD16879, SCHMD00085
OG0007700	LYTVA_07316	SCHMD08842, SCHMD08841
OG0007701	LYTVA_21781	SCHMD12704, SCHMD12705
OG0007702	LYTVA_05328	SCHMD00819
OG0007705	LYTVA_14287	SCHMD04986, SCHMD23899
OG0007709	LYTVA_10006	SCHMD11596, SCHMD01220
OG0007712	LYTVA_10828	SCHMD04858
OG0007713	LYTVA_11468	SCHMD16511
OG0007717	LYTVA_16631	SCHMD10647, SCHMD13736
OG0007722	LYTVA_18125	SCHMD06810
OG0007723	LYTVA_01240	SCHMD01195
OG0007727	LYTVA_12845, LYTVA_28212	SCHMD02748
OG0007730	LYTVA_17502	SCHMD24036, SCHMD25867, SCHMD18191
OG0007732	LYTVA_00596	SCHMD21069, SCHMD19292
OG0007733	LYTVA_17250	SCHMD04331, SCHMD04904, SCHMD17435
OG0007735	LYTVA_08877	SCHMD26168, SCHMD29106, SCHMD26473
OG0007738	LYTVA_26772	SCHMD09563
OG0007739	LYTVA_25107	SCHMD24121
OG0007743	LYTVA_21362	SCHMD00951
OG0007744	LYTVA_19072	SCHMD01094
OG0007748	LYTVA_16035	SCHMD06083
OG0007751	LYTVA_20108	SCHMD08536
OG0007752	LYTVA_05758	SCHMD00218
OG0007754	LYTVA_02556, LYTVA_22115	SCHMD22646
OG0007759	LYTVA_29844, LYTVA_13752	SCHMD15154, SCHMD24999
OG0007763	LYTVA_23256	SCHMD21466
OG0007764	LYTVA_05432	SCHMD02517
OG0007767	LYTVA_18171	SCHMD08815
OG0007771	LYTVA_23243	SCHMD10247
OG0007772	LYTVA_28492	SCHMD02978
OG0007773	LYTVA_28425	SCHMD09375
OG0007774	LYTVA_07983	SCHMD04593
OG0007775	LYTVA_27798	SCHMD09982
OG0007779	LYTVA_04248	SCHMD01229
OG0007781	LYTVA_26330, LYTVA_26857	SCHMD03245
OG0007782	LYTVA_11501	SCHMD03677
OG0007783	LYTVA_18320	SCHMD07210
OG0007786	LYTVA_30038	SCHMD23945
OG0007787	LYTVA_17596, LYTVA_14314	SCHMD06132, SCHMD05625
OG0007791	LYTVA_08192, LYTVA_16268, LYTVA_13914	SCHMD06525
OG0007794	LYTVA_26977	SCHMD29276
OG0007801	LYTVA_25330	SCHMD00120
OG0007803	LYTVA_01593	SCHMD04261
OG0007804	LYTVA_03179	SCHMD06254
OG0007805	LYTVA_17169, LYTVA_16961	SCHMD20517
OG0007810	LYTVA_14635	SCHMD02712
OG0007812	LYTVA_27813	SCHMD28383, SCHMD23641
OG0007813	LYTVA_09962	SCHMD00295
OG0007814	LYTVA_15113, LYTVA_01159	SCHMD09526
OG0007815	LYTVA_06622	SCHMD25078
OG0007816	LYTVA_20731	SCHMD10692
OG0007820	LYTVA_07692	SCHMD03191, SCHMD03190
OG0007825	LYTVA_10012	SCHMD10602
OG0007826	LYTVA_16290	SCHMD02236, SCHMD06089
OG0007827	LYTVA_28200	SCHMD11981
OG0007828	LYTVA_14710	SCHMD15141
OG0007829	LYTVA_07496, LYTVA_18844	SCHMD05047
OG0007830	LYTVA_21502	SCHMD06198
OG0007831	LYTVA_18643	SCHMD01922
OG0007841	LYTVA_02552	SCHMD04233
OG0007846	LYTVA_03004	SCHMD02029
OG0007848	LYTVA_21280	SCHMD10763
OG0007870	LYTVA_26333	SCHMD11483, SCHMD11481
OG0007911	LYTVA_20096	SCHMD03629
OG0007913	LYTVA_02876	SCHMD28174, SCHMD12506
OG0007915	LYTVA_11903	SCHMD17976
OG0007921	LYTVA_17931	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585
OG0007930	LYTVA_24546	SCHMD23207
OG0007932	LYTVA_19215	SCHMD05433
OG0007933	LYTVA_28872, LYTVA_22503	SCHMD19133, SCHMD21326
OG0007942	LYTVA_02894	SCHMD17044, SCHMD16825
OG0007943	LYTVA_23768	SCHMD05794
OG0007946	LYTVA_22492	SCHMD25558, SCHMD29148, SCHMD27336
OG0007947	LYTVA_18731	SCHMD01811
OG0007951	LYTVA_22917	SCHMD06986, SCHMD23458
OG0007953	LYTVA_29452	SCHMD10365
OG0007954	LYTVA_00640	SCHMD15647, SCHMD24498, SCHMD16817
OG0007958	LYTVA_21325	SCHMD06124
OG0007962	LYTVA_17754	SCHMD28715
OG0007964	LYTVA_00218	SCHMD18740
OG0007966	LYTVA_05372	SCHMD18759
OG0007970	LYTVA_27392	SCHMD06415
OG0007972	LYTVA_29552	SCHMD14212
OG0007976	LYTVA_13154	SCHMD12628
OG0007980	LYTVA_24730	SCHMD14044, SCHMD16945
OG0007991	LYTVA_08633	SCHMD23963
OG0007994	LYTVA_24669, LYTVA_29511	SCHMD14773
OG0007999	LYTVA_30190	SCHMD04760
OG0008000	LYTVA_03181	SCHMD06527
OG0008003	LYTVA_10054	SCHMD11976
OG0008004	LYTVA_12313	SCHMD12085
OG0008005	LYTVA_13469, LYTVA_14451	SCHMD17669, SCHMD20609
OG0008008	LYTVA_16089	SCHMD10303
OG0008014	LYTVA_03277, LYTVA_17757	SCHMD18323
OG0008022	LYTVA_01020	SCHMD11581, SCHMD19781
OG0008025	LYTVA_16086	SCHMD07224
OG0008029	LYTVA_27485	SCHMD05048
OG0008030	LYTVA_03976	SCHMD06361
OG0008036	LYTVA_26226	SCHMD03105
OG0008037	LYTVA_10727, LYTVA_21636, LYTVA_11363	SCHMD06243
OG0008038	LYTVA_17026	SCHMD19808
OG0008040	LYTVA_03214	SCHMD02680
OG0008048	LYTVA_01597	SCHMD07498
OG0008051	LYTVA_24294	SCHMD23274, SCHMD15079
OG0008054	LYTVA_00942	SCHMD17851
OG0008057	LYTVA_10103, LYTVA_01401	SCHMD03924
OG0008059	LYTVA_01581	SCHMD24524
OG0008064	LYTVA_26802	SCHMD26279, SCHMD28375
OG0008069	LYTVA_23137	SCHMD01844
OG0008070	LYTVA_27118	SCHMD03415
OG0008073	LYTVA_27292, LYTVA_05982	SCHMD12143
OG0008078	LYTVA_11726	SCHMD07891
OG0008079	LYTVA_20493	SCHMD20114
OG0008081	LYTVA_14111	SCHMD03406
OG0008083	LYTVA_07376	SCHMD06583
OG0008085	LYTVA_02942	SCHMD09017
OG0008094	LYTVA_13701	SCHMD15453
OG0008100	LYTVA_27720	SCHMD01273
OG0008102	LYTVA_04167	SCHMD08890, SCHMD02019, SCHMD22351
OG0008103	LYTVA_11735	SCHMD17469
OG0008108	LYTVA_26623	SCHMD04631
OG0008109	LYTVA_29424	SCHMD04630
OG0008110	LYTVA_29515	SCHMD13980, SCHMD18485
OG0008119	LYTVA_23016	SCHMD24314
OG0008120	LYTVA_27462	SCHMD22241
OG0008122	LYTVA_00681	SCHMD15610
OG0008136	LYTVA_14477, LYTVA_14048	SCHMD15183
OG0008138	LYTVA_05468	SCHMD02934, SCHMD02933
OG0008151	LYTVA_24560	SCHMD14941
OG0008199	LYTVA_12477	SCHMD19008
OG0008200	LYTVA_13882, LYTVA_05356, LYTVA_02014, LYTVA_12804	SCHMD23028
OG0008201	LYTVA_12601	SCHMD02565
OG0008203	LYTVA_04454	SCHMD02500
OG0008205	LYTVA_07298, LYTVA_06611	SCHMD00909
OG0008208	LYTVA_19071	SCHMD04911
OG0008211	LYTVA_08251	SCHMD11666
OG0008212	LYTVA_05714	SCHMD05860
OG0008214	LYTVA_00927	SCHMD04130
OG0008220	LYTVA_04472	SCHMD04569
OG0008224	LYTVA_28133	SCHMD03864
OG0008225	LYTVA_17230	SCHMD01718
OG0008235	LYTVA_17569	SCHMD07839
OG0008238	LYTVA_22202	SCHMD10302
OG0008245	LYTVA_27878	SCHMD03524
OG0008246	LYTVA_27090	SCHMD09146, SCHMD06332
OG0008249	LYTVA_17203	SCHMD19574
OG0008259	LYTVA_23738	SCHMD23077
OG0008264	LYTVA_29571	SCHMD01840
OG0008269	LYTVA_01980	SCHMD14580
OG0008275	LYTVA_16000	SCHMD02126
OG0008283	LYTVA_16941	SCHMD05016
OG0008286	LYTVA_10800	SCHMD05658
OG0008294	LYTVA_12005	SCHMD12151
OG0008296	LYTVA_22211, LYTVA_22253	SCHMD23760, SCHMD23561
OG0008300	LYTVA_29193	SCHMD08547
OG0008303	LYTVA_26088	SCHMD06531, SCHMD06532
OG0008304	LYTVA_10476	SCHMD07113
OG0008318	LYTVA_20991	SCHMD10002
OG0008324	LYTVA_17214	SCHMD07992
OG0008327	LYTVA_27356	SCHMD12357
OG0008329	LYTVA_09945	SCHMD14573, SCHMD14574, SCHMD01432
OG0008330	LYTVA_09792, LYTVA_20269	SCHMD15310
OG0008341	LYTVA_26998	SCHMD06774
OG0008347	LYTVA_07239	SCHMD21329, SCHMD12927
OG0008353	LYTVA_04513	SCHMD20072
OG0008355	LYTVA_24991	SCHMD14137
OG0008366	LYTVA_20954	SCHMD19437
OG0008378	LYTVA_27997	SCHMD15522, SCHMD18749
OG0008383	LYTVA_19886	SCHMD08350
OG0008387	LYTVA_11091	SCHMD17311
OG0008388	LYTVA_20705	SCHMD17716
OG0008390	LYTVA_30097, LYTVA_01281	SCHMD00088, SCHMD04614
OG0008392	LYTVA_19289	SCHMD22569
OG0008401	LYTVA_17404	SCHMD14767
OG0008403	LYTVA_10992	SCHMD28274
OG0008404	LYTVA_04357	SCHMD00779
OG0008410	LYTVA_02957	SCHMD12848
OG0008412	LYTVA_06759	SCHMD01597
OG0008419	LYTVA_05756	SCHMD29496, SCHMD28880
OG0008419	LYTVA_29540	SCHMD28879
OG0008422	LYTVA_16257	SCHMD08546
OG0008432	LYTVA_02153	SCHMD29562
OG0008450	LYTVA_24827	SCHMD04265, SCHMD16235, SCHMD21568, SCHMD20007, SCHMD10359, SCHMD15915, SCHMD08146
OG0008453	LYTVA_10565	SCHMD00408
OG0008507	LYTVA_01347, LYTVA_28289	SCHMD19330
OG0008524	LYTVA_14325	SCHMD13695, SCHMD25478
OG0008526	LYTVA_24719	SCHMD17941, SCHMD24409
OG0008540	LYTVA_14448	SCHMD02327
OG0008544	LYTVA_15282	SCHMD05484
OG0008545	LYTVA_15279, LYTVA_10207	SCHMD26323
OG0008547	LYTVA_09889	SCHMD19977
OG0008552	LYTVA_09709	SCHMD17431
OG0008557	LYTVA_30176	SCHMD27510, SCHMD18138
OG0008560	LYTVA_15209	SCHMD10443, SCHMD24613, SCHMD05155
OG0008566	LYTVA_11374	SCHMD27621
OG0008578	LYTVA_16234	SCHMD08082
OG0008591	LYTVA_07933, LYTVA_03349	SCHMD01982
OG0008592	LYTVA_00544	SCHMD21494
OG0008594	LYTVA_10869	SCHMD18024
OG0008597	LYTVA_11676	SCHMD01608
OG0008613	LYTVA_14706	SCHMD26366
OG0008620	LYTVA_25757	SCHMD03945
OG0008629	LYTVA_08416	SCHMD07406
OG0008634	LYTVA_23237	SCHMD07070
OG0008639	LYTVA_14031	SCHMD06381
OG0008641	LYTVA_03737	SCHMD18073
OG0008642	LYTVA_08546	SCHMD20760
OG0008646	LYTVA_06942	SCHMD14922
OG0008654	LYTVA_25065	SCHMD24065, SCHMD27002, SCHMD24064
OG0008662	LYTVA_13677	SCHMD04637
OG0008663	LYTVA_22140	SCHMD04984
OG0008667	LYTVA_09114, LYTVA_15679	SCHMD05059
OG0008673	LYTVA_04379	SCHMD24760, SCHMD26780
OG0008681	LYTVA_25571, LYTVA_25570	SCHMD25534
OG0008720	LYTVA_16312	SCHMD13596
OG0008738	LYTVA_03962, LYTVA_07163	SCHMD15987, SCHMD17214, SCHMD13531, SCHMD04016, SCHMD10069, SCHMD16866, SCHMD04833, SCHMD04208, SCHMD01461, SCHMD07413, SCHMD10332, SCHMD05213, SCHMD05045
OG0008753	LYTVA_04069	SCHMD08078
OG0008760	LYTVA_14498	SCHMD15549
OG0008770	LYTVA_12704	SCHMD21468
OG0008772	LYTVA_29715	SCHMD13781
OG0008778	LYTVA_04825	SCHMD08083
OG0008781	LYTVA_07417	SCHMD02983
OG0008789	LYTVA_14608	SCHMD02275
OG0008793	LYTVA_28830, LYTVA_21942, LYTVA_12312	SCHMD12912
OG0008794	LYTVA_15613	SCHMD07174
OG0008797	LYTVA_09507	SCHMD22432
OG0008806	LYTVA_07991	SCHMD16582, SCHMD26199
OG0008810	LYTVA_21309	SCHMD09581
OG0008811	LYTVA_22364	SCHMD19518
OG0008831	LYTVA_22811	SCHMD06242
OG0008832	LYTVA_03726	SCHMD13665
OG0008833	LYTVA_09411	SCHMD05260
OG0008834	LYTVA_18154, LYTVA_04324	SCHMD00573
OG0008835	LYTVA_19752, LYTVA_17425	SCHMD07136
OG0008836	LYTVA_08876	SCHMD17978
OG0008847	LYTVA_17886	SCHMD08180, SCHMD08182
OG0008851	LYTVA_07035, LYTVA_18013	SCHMD03782
OG0008858	LYTVA_09444	SCHMD07838
OG0008858	LYTVA_12268, LYTVA_24237	SCHMD10028
OG0008868	LYTVA_20794	SCHMD02558
OG0008872	LYTVA_24674	SCHMD07607
OG0008892	LYTVA_18385	SCHMD28644, SCHMD20329
OG0008896	LYTVA_04119, LYTVA_01727	SCHMD19136
OG0008924	LYTVA_13283	SCHMD00162
OG0009048	LYTVA_03612	SCHMD29737, SCHMD28959
OG0009055	LYTVA_19149, LYTVA_01287	SCHMD03089
OG0009067	LYTVA_11267	SCHMD10912, SCHMD09596
OG0009082	LYTVA_05419	SCHMD09430
OG0009089	LYTVA_25225, LYTVA_04857	SCHMD05973
OG0009106	LYTVA_27318	SCHMD05883
OG0009109	LYTVA_26579	SCHMD21746
OG0009111	LYTVA_19118	SCHMD19220
OG0009119	LYTVA_03415	SCHMD10818
OG0009127	LYTVA_00029	SCHMD13602
OG0009130	LYTVA_18291	SCHMD05648
OG0009135	LYTVA_06493	SCHMD06725
OG0009137	LYTVA_18767	SCHMD04329
OG0009145	LYTVA_09466	SCHMD10149
OG0009148	LYTVA_29472	SCHMD19404, SCHMD21450
OG0009176	LYTVA_16630	SCHMD01852
OG0009179	LYTVA_09024	SCHMD07746
OG0009203	LYTVA_23241	SCHMD14775
OG0009225	LYTVA_02705	SCHMD06569, SCHMD09095
OG0009298	LYTVA_04193, LYTVA_23614	SCHMD15305, SCHMD26717
OG0009301	LYTVA_26080	SCHMD01948
OG0009313	LYTVA_10547	SCHMD20612
OG0009349	LYTVA_29926	SCHMD02982
OG0009353	LYTVA_29521, LYTVA_24872	SCHMD06304
OG0009354	LYTVA_09055	SCHMD17497, SCHMD28856
OG0009357	LYTVA_04207	SCHMD02555
OG0009359	LYTVA_03718	SCHMD26564
OG0009364	LYTVA_14475	SCHMD06559, SCHMD24506, SCHMD13541
OG0009369	LYTVA_17897	SCHMD07238
OG0009382	LYTVA_02029	SCHMD06902
OG0009387	LYTVA_25897	SCHMD29647, SCHMD29762
OG0009390	LYTVA_14220	SCHMD09711, SCHMD01168
OG0009400	LYTVA_02103	SCHMD06073
OG0009405	LYTVA_08004	SCHMD10463
OG0009413	LYTVA_29560	SCHMD25631
OG0009433	LYTVA_26405	SCHMD23506, SCHMD00100, SCHMD05735, SCHMD28013, SCHMD18053, SCHMD25547, SCHMD23435, SCHMD19993
OG0009446	LYTVA_26347, LYTVA_23626	SCHMD09264
OG0009451	LYTVA_12555	SCHMD01015
OG0009563	LYTVA_16940	SCHMD05017
OG0009579	LYTVA_17351	SCHMD29703
OG0009579	LYTVA_04750	SCHMD03414
OG0009596	LYTVA_10272, LYTVA_29567	SCHMD09195
OG0009618	LYTVA_27079	SCHMD21917
OG0009633	LYTVA_26019	SCHMD06821
OG0009641	LYTVA_09060	SCHMD15124
OG0009653	LYTVA_13923, LYTVA_04572	SCHMD01708
OG0009654	LYTVA_29751	SCHMD11529, SCHMD10542
OG0009656	LYTVA_19923	SCHMD20650
OG0009670	LYTVA_06173	SCHMD25099
OG0009671	LYTVA_16460, LYTVA_16456, LYTVA_04140	SCHMD23581
OG0009674	LYTVA_27601	SCHMD00471
OG0009677	LYTVA_02491	SCHMD09943, SCHMD14320
OG0009856	LYTVA_05373	SCHMD12784
