Orthogroup	LYTVA_ok	APOSJ_ok
OG0006601	LYTVA_17737	APOSJ_08215
OG0006602	LYTVA_05608	APOSJ_18629, APOSJ_18628
OG0006603	LYTVA_08641, LYTVA_04115	APOSJ_06735, APOSJ_06734
OG0006604	LYTVA_12633	APOSJ_33094
OG0006605	LYTVA_28789	APOSJ_37732, APOSJ_37727, APOSJ_32129, APOSJ_32128, APOSJ_37730, APOSJ_36324, APOSJ_37728, APOSJ_27922
OG0006606	LYTVA_25434	APOSJ_32174, APOSJ_32173
OG0006607	LYTVA_15137	APOSJ_27410
OG0006608	LYTVA_30198	APOSJ_28770
OG0006609	LYTVA_22539, LYTVA_17868	APOSJ_09900, APOSJ_11962, APOSJ_11963
OG0006610	LYTVA_13093	APOSJ_40165
OG0006611	LYTVA_27380	APOSJ_33235, APOSJ_33233
OG0006612	LYTVA_10377	APOSJ_58459, APOSJ_16472
OG0006613	LYTVA_10927	APOSJ_56982
OG0006614	LYTVA_25195	APOSJ_01742, APOSJ_10850
OG0006615	LYTVA_28757	APOSJ_56224
OG0006616	LYTVA_09876	APOSJ_64772, APOSJ_42215, APOSJ_42213, APOSJ_42214
OG0006618	LYTVA_05239	APOSJ_34562
OG0006619	LYTVA_15850	APOSJ_54958, APOSJ_54959
OG0006621	LYTVA_17213	APOSJ_45349, APOSJ_45347, APOSJ_45348
OG0006622	LYTVA_03022	APOSJ_58078, APOSJ_58079
OG0006623	LYTVA_20399	APOSJ_47572, APOSJ_15793
OG0006624	LYTVA_18192	APOSJ_28095
OG0006626	LYTVA_27488	APOSJ_16287, APOSJ_16288
OG0006627	LYTVA_27904, LYTVA_23869	APOSJ_45289
OG0006628	LYTVA_28784	APOSJ_45946, APOSJ_45972
OG0006629	LYTVA_26562, LYTVA_28928, LYTVA_23555, LYTVA_04146	APOSJ_62419
OG0006630	LYTVA_19052	APOSJ_17512
OG0006631	LYTVA_04170	APOSJ_08387
OG0006632	LYTVA_27328	APOSJ_34209, APOSJ_34208
OG0006633	LYTVA_27702	APOSJ_49882
OG0006634	LYTVA_16289, LYTVA_15116	APOSJ_38064, APOSJ_38062, APOSJ_38063, APOSJ_38061, APOSJ_38060, APOSJ_38059
OG0006635	LYTVA_05243	APOSJ_40314
OG0006636	LYTVA_25039	APOSJ_44189, APOSJ_44188
OG0006637	LYTVA_27827	APOSJ_28692, APOSJ_28691
OG0006638	LYTVA_18002	APOSJ_17308, APOSJ_17309, APOSJ_17306, APOSJ_17307
OG0006640	LYTVA_26611	APOSJ_35122, APOSJ_35120, APOSJ_35123
OG0006641	LYTVA_08574	APOSJ_50701, APOSJ_50703, APOSJ_50704, APOSJ_50702
OG0006642	LYTVA_06650	APOSJ_59623
OG0006643	LYTVA_28660, LYTVA_02991	APOSJ_14132, APOSJ_12622, APOSJ_12623, APOSJ_12621
OG0006644	LYTVA_05409, LYTVA_22427	APOSJ_48034
OG0006645	LYTVA_04436	APOSJ_06760, APOSJ_06761, APOSJ_06759
OG0006646	LYTVA_02342	APOSJ_63820
OG0006649	LYTVA_03225	APOSJ_53005
OG0006650	LYTVA_09029, LYTVA_07472	APOSJ_55138, APOSJ_55141, APOSJ_55139, APOSJ_55142, APOSJ_55140
OG0006651	LYTVA_15341	APOSJ_08235
OG0006652	LYTVA_14452	APOSJ_40602
OG0006653	LYTVA_16261	APOSJ_47622, APOSJ_47621
OG0006654	LYTVA_16871, LYTVA_29076	APOSJ_27319, APOSJ_40276
OG0006655	LYTVA_26567	APOSJ_00356, APOSJ_00357, APOSJ_00358, APOSJ_00359
OG0006656	LYTVA_25366	APOSJ_48875, APOSJ_01910, APOSJ_01907, APOSJ_09479, APOSJ_01909, APOSJ_01908, APOSJ_15337, APOSJ_60949, APOSJ_09480, APOSJ_09478
OG0006657	LYTVA_16841	APOSJ_46697, APOSJ_46709, APOSJ_18414
OG0006658	LYTVA_06859	APOSJ_49113
OG0006659	LYTVA_25971	APOSJ_27938, APOSJ_53801
OG0006660	LYTVA_18491	APOSJ_22562, APOSJ_35478
OG0006661	LYTVA_19764	APOSJ_12638
OG0006662	LYTVA_17398, LYTVA_22679	APOSJ_31084
OG0006663	LYTVA_20322	APOSJ_47812, APOSJ_47813
OG0006664	LYTVA_14742, LYTVA_25776	APOSJ_14184
OG0006666	LYTVA_29336	APOSJ_01542, APOSJ_01541
OG0006668	LYTVA_18468	APOSJ_62152, APOSJ_37718
OG0006669	LYTVA_22893, LYTVA_02320	APOSJ_03766, APOSJ_03764
OG0006672	LYTVA_10481	APOSJ_33176, APOSJ_33173, APOSJ_33174, APOSJ_33175, APOSJ_33178, APOSJ_33177
OG0006673	LYTVA_21845	APOSJ_60495, APOSJ_60496
OG0006675	LYTVA_17630	APOSJ_43347
OG0006677	LYTVA_28901	APOSJ_52813
OG0006678	LYTVA_15419, LYTVA_15428	APOSJ_17723, APOSJ_17724
OG0006679	LYTVA_11018	APOSJ_61932
OG0006681	LYTVA_17496, LYTVA_30119	APOSJ_61068, APOSJ_61067
OG0006682	LYTVA_12935	APOSJ_13366, APOSJ_13367, APOSJ_13368, APOSJ_44659
OG0006683	LYTVA_28355, LYTVA_25958	APOSJ_24537, APOSJ_24535
OG0006684	LYTVA_16659	APOSJ_36174
OG0006686	LYTVA_23375	APOSJ_02283, APOSJ_06897
OG0006687	LYTVA_26198	APOSJ_09834, APOSJ_09833
OG0006688	LYTVA_14540	APOSJ_27808
OG0006689	LYTVA_01418	APOSJ_40284, APOSJ_40285
OG0006691	LYTVA_07985	APOSJ_19044
OG0006692	LYTVA_23399	APOSJ_65340, APOSJ_52416
OG0006693	LYTVA_27909, LYTVA_00873	APOSJ_21569
OG0006694	LYTVA_24646, LYTVA_15455	APOSJ_03363, APOSJ_10796
OG0006695	LYTVA_15983	APOSJ_12815, APOSJ_12814
OG0006696	LYTVA_15759, LYTVA_01261	APOSJ_37020, APOSJ_37021
OG0006697	LYTVA_29458	APOSJ_03981
OG0006698	LYTVA_17453	APOSJ_09512, APOSJ_09513
OG0006699	LYTVA_12681	APOSJ_06232, APOSJ_39419, APOSJ_39420, APOSJ_06229, APOSJ_06230, APOSJ_06231, APOSJ_06234, APOSJ_06233
OG0006700	LYTVA_17631	APOSJ_61813, APOSJ_43358, APOSJ_61812, APOSJ_61814
OG0006702	LYTVA_16976	APOSJ_21810, APOSJ_22353, APOSJ_22355, APOSJ_22220, APOSJ_65345, APOSJ_22354
OG0006703	LYTVA_11046	APOSJ_14770, APOSJ_14769
OG0006705	LYTVA_05456	APOSJ_29983
OG0006706	LYTVA_06256	APOSJ_36222, APOSJ_36223
OG0006707	LYTVA_21353, LYTVA_05353	APOSJ_27464
OG0006709	LYTVA_04967	APOSJ_62330
OG0006710	LYTVA_22943	APOSJ_14011, APOSJ_14009, APOSJ_14008, APOSJ_14010
OG0006711	LYTVA_06285	APOSJ_42606, APOSJ_34316
OG0006712	LYTVA_17236	APOSJ_45419, APOSJ_28195
OG0006713	LYTVA_11734	APOSJ_53457
OG0006714	LYTVA_07448	APOSJ_56386
OG0006715	LYTVA_21903	APOSJ_33661
OG0006716	LYTVA_15879	APOSJ_50873, APOSJ_50871, APOSJ_50874, APOSJ_50872
OG0006718	LYTVA_10471	APOSJ_31874
OG0006719	LYTVA_17998	APOSJ_40734
OG0006720	LYTVA_18202, LYTVA_11727	APOSJ_54139, APOSJ_54138
OG0006721	LYTVA_23599, LYTVA_16518	APOSJ_04692, APOSJ_29255, APOSJ_04695, APOSJ_04694
OG0006722	LYTVA_11244	APOSJ_00145, APOSJ_00146
OG0006725	LYTVA_04515	APOSJ_30326, APOSJ_38927
OG0006727	LYTVA_03217	APOSJ_64986, APOSJ_65348
OG0006728	LYTVA_22872	APOSJ_21456
OG0006729	LYTVA_10174	APOSJ_47511, APOSJ_04884, APOSJ_47509, APOSJ_47512, APOSJ_47510, APOSJ_28841
OG0006730	LYTVA_26842, LYTVA_09573	APOSJ_01719
OG0006731	LYTVA_14636	APOSJ_50140, APOSJ_50141
OG0006732	LYTVA_27994	APOSJ_61979, APOSJ_61978
OG0006733	LYTVA_04666	APOSJ_52800
OG0006734	LYTVA_09848, LYTVA_16010, LYTVA_10461	APOSJ_60384, APOSJ_60387
OG0006737	LYTVA_29487	APOSJ_30527, APOSJ_30528, APOSJ_13799
OG0006739	LYTVA_17045	APOSJ_18544, APOSJ_18546, APOSJ_03036, APOSJ_03035
OG0006740	LYTVA_24577	APOSJ_61076, APOSJ_00184, APOSJ_61077
OG0006741	LYTVA_07167	APOSJ_38664
OG0006742	LYTVA_12227	APOSJ_24626
OG0006743	LYTVA_12900	APOSJ_63261, APOSJ_63262, APOSJ_63260
OG0006744	LYTVA_25656	APOSJ_01406, APOSJ_32223
OG0006745	LYTVA_14746	APOSJ_35317, APOSJ_50296, APOSJ_50297
OG0006748	LYTVA_27286	APOSJ_24038
OG0006749	LYTVA_12229	APOSJ_27759, APOSJ_27758
OG0006751	LYTVA_29422	APOSJ_14745, APOSJ_13461, APOSJ_13464, APOSJ_13458, APOSJ_13463, APOSJ_14747, APOSJ_13466, APOSJ_13462, APOSJ_14746, APOSJ_13459, APOSJ_19095, APOSJ_13460
OG0006752	LYTVA_28315	APOSJ_17882, APOSJ_17881
OG0006753	LYTVA_13933	APOSJ_38998
OG0006756	LYTVA_02584	APOSJ_62677, APOSJ_01763, APOSJ_48468
OG0006757	LYTVA_23576	APOSJ_42820
OG0006758	LYTVA_06304	APOSJ_28300
OG0006760	LYTVA_07257, LYTVA_20797	APOSJ_06943
OG0006761	LYTVA_06182	APOSJ_52356
OG0006762	LYTVA_02692	APOSJ_01573
OG0006763	LYTVA_22010	APOSJ_20118, APOSJ_20120, APOSJ_20119
OG0006764	LYTVA_25681	APOSJ_54919
OG0006766	LYTVA_28194	APOSJ_06534, APOSJ_41319, APOSJ_06535
OG0006767	LYTVA_09741	APOSJ_28001, APOSJ_07313, APOSJ_07317, APOSJ_28003, APOSJ_60378, APOSJ_07316, APOSJ_27999, APOSJ_46009, APOSJ_07315, APOSJ_28000, APOSJ_28005, APOSJ_30458, APOSJ_28002, APOSJ_28004, APOSJ_07318
OG0006769	LYTVA_29698	APOSJ_16333
OG0006770	LYTVA_04844	APOSJ_24317, APOSJ_50176
OG0006772	LYTVA_12214, LYTVA_14428	APOSJ_31036
OG0006775	LYTVA_15090	APOSJ_42124, APOSJ_42123
OG0006776	LYTVA_22877	APOSJ_12966, APOSJ_12967
OG0006777	LYTVA_13418	APOSJ_19246, APOSJ_19247, APOSJ_19248
OG0006780	LYTVA_14471, LYTVA_01364	APOSJ_26931, APOSJ_26932
OG0006824	LYTVA_28802	APOSJ_18000
OG0006826	LYTVA_11589	APOSJ_17237
OG0006827	LYTVA_29607, LYTVA_23359	APOSJ_52097, APOSJ_40347, APOSJ_40346, APOSJ_40343, APOSJ_40344
OG0006828	LYTVA_18128	APOSJ_49734, APOSJ_55809
OG0006829	LYTVA_26171, LYTVA_11011	APOSJ_20261, APOSJ_63729, APOSJ_20262, APOSJ_20263, APOSJ_20257
OG0006830	LYTVA_03690	APOSJ_62499, APOSJ_07449, APOSJ_01198, APOSJ_01199
OG0006831	LYTVA_11012	APOSJ_53442, APOSJ_40513, APOSJ_53450, APOSJ_33823, APOSJ_40515, APOSJ_40520, APOSJ_40514, APOSJ_40517
OG0006832	LYTVA_03098	APOSJ_13972, APOSJ_13971, APOSJ_13973, APOSJ_13970
OG0006834	LYTVA_20659, LYTVA_18211	APOSJ_63848, APOSJ_55480
OG0006837	LYTVA_26125, LYTVA_14948	APOSJ_45442, APOSJ_45443
OG0006838	LYTVA_08816	APOSJ_02122
OG0006839	LYTVA_27524, LYTVA_05200	APOSJ_43558, APOSJ_43559
OG0006842	LYTVA_10835, LYTVA_21530	APOSJ_07986, APOSJ_07987, APOSJ_07984, APOSJ_07985
OG0006844	LYTVA_10802	APOSJ_05634
OG0006845	LYTVA_21346	APOSJ_32433, APOSJ_61239
OG0006846	LYTVA_05173	APOSJ_25724
OG0006847	LYTVA_09927	APOSJ_54843
OG0006851	LYTVA_05387, LYTVA_26308	APOSJ_32920, APOSJ_32921
OG0006852	LYTVA_26432	APOSJ_34420, APOSJ_34421
OG0006853	LYTVA_07171	APOSJ_44043
OG0006856	LYTVA_24415	APOSJ_27949, APOSJ_27947, APOSJ_27950
OG0006860	LYTVA_03678	APOSJ_56395
OG0006861	LYTVA_16403, LYTVA_25528	APOSJ_48735
OG0006862	LYTVA_26775	APOSJ_48347, APOSJ_48348
OG0006864	LYTVA_00261	APOSJ_32877
OG0006865	LYTVA_05819	APOSJ_64462, APOSJ_59053
OG0006866	LYTVA_12396	APOSJ_18489, APOSJ_18490
OG0006867	LYTVA_03041, LYTVA_04798	APOSJ_33171, APOSJ_44359, APOSJ_44361
OG0006868	LYTVA_19737	APOSJ_23095
OG0006869	LYTVA_01897	APOSJ_45611, APOSJ_45604, APOSJ_22739
OG0006871	LYTVA_14404	APOSJ_42328
OG0006872	LYTVA_01971	APOSJ_27980, APOSJ_27981
OG0006873	LYTVA_17188	APOSJ_45962
OG0006874	LYTVA_28249	APOSJ_64944, APOSJ_64943
OG0006875	LYTVA_03423, LYTVA_15770	APOSJ_11128
OG0006876	LYTVA_02849	APOSJ_24646
OG0006877	LYTVA_19179	APOSJ_59586, APOSJ_59585, APOSJ_59587
OG0006878	LYTVA_11522	APOSJ_49223, APOSJ_05734, APOSJ_49224, APOSJ_49221
OG0006879	LYTVA_26103	APOSJ_55210, APOSJ_30221, APOSJ_30227, APOSJ_30220, APOSJ_30226, APOSJ_30225, APOSJ_55211, APOSJ_30223, APOSJ_55209, APOSJ_30228, APOSJ_30224
OG0006882	LYTVA_07357	APOSJ_01809, APOSJ_01807, APOSJ_01806, APOSJ_01810, APOSJ_01808, APOSJ_18571, APOSJ_01811
OG0006883	LYTVA_28217	APOSJ_07729, APOSJ_48479, APOSJ_57269, APOSJ_57270, APOSJ_62790, APOSJ_07727, APOSJ_07728, APOSJ_19028
OG0006884	LYTVA_28218	APOSJ_59766
OG0006885	LYTVA_05028	APOSJ_30168
OG0006887	LYTVA_13116	APOSJ_27115
OG0006888	LYTVA_00517, LYTVA_00518	APOSJ_14838
OG0006890	LYTVA_18386	APOSJ_60946, APOSJ_59956
OG0006892	LYTVA_15888	APOSJ_20019
OG0006893	LYTVA_24058	APOSJ_21809, APOSJ_26982
OG0006894	LYTVA_09646	APOSJ_09632
OG0006895	LYTVA_00144	APOSJ_49994, APOSJ_28846
OG0006896	LYTVA_24349	APOSJ_58706
OG0006898	LYTVA_07336	APOSJ_06421, APOSJ_29915
OG0006899	LYTVA_21244	APOSJ_40716
OG0006900	LYTVA_04930, LYTVA_08638	APOSJ_18531
OG0006901	LYTVA_26182	APOSJ_17690
OG0006903	LYTVA_12367	APOSJ_35838
OG0006904	LYTVA_10834	APOSJ_41310, APOSJ_41312, APOSJ_41311, APOSJ_41309, APOSJ_41308
OG0006905	LYTVA_15524, LYTVA_28132	APOSJ_45918
OG0006906	LYTVA_06059, LYTVA_24234	APOSJ_05156
OG0006907	LYTVA_03614, LYTVA_05381	APOSJ_26515, APOSJ_34159
OG0006908	LYTVA_27883	APOSJ_40264
OG0006909	LYTVA_12899	APOSJ_53856
OG0006910	LYTVA_11316, LYTVA_28972	APOSJ_12067, APOSJ_64185, APOSJ_56562
OG0006911	LYTVA_16725, LYTVA_24818	APOSJ_43934, APOSJ_43936, APOSJ_43935
OG0006912	LYTVA_23371	APOSJ_31962, APOSJ_31961
OG0006913	LYTVA_29960, LYTVA_18567	APOSJ_43044, APOSJ_55898, APOSJ_43046, APOSJ_55896, APOSJ_43057
OG0006914	LYTVA_19647	APOSJ_03410
OG0006915	LYTVA_13564, LYTVA_19160	APOSJ_62444, APOSJ_10752, APOSJ_03157
OG0006916	LYTVA_08740, LYTVA_21571, LYTVA_25691, LYTVA_07151	APOSJ_47423, APOSJ_64350, APOSJ_47422
OG0006917	LYTVA_21371	APOSJ_37702, APOSJ_37701
OG0006919	LYTVA_22591	APOSJ_09226, APOSJ_09225, APOSJ_09223, APOSJ_09224
OG0006921	LYTVA_05031	APOSJ_43906
OG0006924	LYTVA_28512	APOSJ_62477, APOSJ_09705
OG0006925	LYTVA_15745	APOSJ_50920
OG0006926	LYTVA_19475	APOSJ_22826
OG0006928	LYTVA_16738	APOSJ_28420, APOSJ_28421, APOSJ_28422
OG0006930	LYTVA_28342, LYTVA_06357	APOSJ_23322, APOSJ_23324
OG0006931	LYTVA_24387	APOSJ_01177
OG0006932	LYTVA_25041	APOSJ_35892, APOSJ_35891
OG0006933	LYTVA_27030, LYTVA_17350, LYTVA_20048, LYTVA_28844	APOSJ_46053, APOSJ_17717, APOSJ_17718
OG0006934	LYTVA_28488	APOSJ_56368
OG0006935	LYTVA_12955	APOSJ_55531, APOSJ_55532
OG0006936	LYTVA_18797	APOSJ_19875
OG0006937	LYTVA_10646	APOSJ_63843, APOSJ_10217
OG0006938	LYTVA_24454	APOSJ_18988, APOSJ_18985
OG0006939	LYTVA_09864	APOSJ_61018
OG0006940	LYTVA_03459, LYTVA_25735	APOSJ_42534
OG0006941	LYTVA_09462	APOSJ_56429, APOSJ_64562, APOSJ_12058
OG0006942	LYTVA_27753	APOSJ_23645, APOSJ_23646
OG0006943	LYTVA_03946, LYTVA_08311	APOSJ_00830, APOSJ_00829
OG0006944	LYTVA_17001	APOSJ_28952
OG0006946	LYTVA_16720, LYTVA_12777	APOSJ_08475
OG0006947	LYTVA_04623, LYTVA_13161	APOSJ_57758, APOSJ_30162, APOSJ_30163
OG0006949	LYTVA_21246	APOSJ_13101
OG0006950	LYTVA_03709	APOSJ_38633, APOSJ_61955, APOSJ_64347
OG0006951	LYTVA_07399	APOSJ_28100, APOSJ_28099
OG0006953	LYTVA_06163, LYTVA_00099	APOSJ_36543, APOSJ_21697, APOSJ_28368
OG0006955	LYTVA_08321	APOSJ_47404
OG0006956	LYTVA_13833, LYTVA_01826	APOSJ_02475
OG0006957	LYTVA_15138	APOSJ_20028
OG0006958	LYTVA_10518	APOSJ_26116, APOSJ_26120
OG0006962	LYTVA_04008, LYTVA_21258	APOSJ_34230, APOSJ_34231
OG0006964	LYTVA_06159	APOSJ_09573, APOSJ_09572
OG0006965	LYTVA_27805, LYTVA_03920	APOSJ_32449
OG0006966	LYTVA_20757	APOSJ_53307
OG0006967	LYTVA_21312	APOSJ_22231
OG0006968	LYTVA_08012	APOSJ_23282
OG0006970	LYTVA_09988	APOSJ_01125
OG0006971	LYTVA_20324	APOSJ_24320, APOSJ_24319
OG0006972	LYTVA_26752	APOSJ_43927, APOSJ_43926
OG0006973	LYTVA_29631	APOSJ_26316
OG0006975	LYTVA_12975	APOSJ_42307, APOSJ_16860, APOSJ_42306
OG0006976	LYTVA_21308	APOSJ_56175
OG0006977	LYTVA_13712	APOSJ_05269, APOSJ_26690
OG0006979	LYTVA_23814	APOSJ_06778
OG0006981	LYTVA_06536	APOSJ_60669, APOSJ_42913, APOSJ_62660
OG0006982	LYTVA_29353	APOSJ_60070, APOSJ_33435
OG0006983	LYTVA_04126, LYTVA_12399	APOSJ_24250, APOSJ_24251, APOSJ_24249
OG0006985	LYTVA_25748	APOSJ_32747, APOSJ_63924, APOSJ_63920
OG0006988	LYTVA_10584	APOSJ_54423, APOSJ_13199
OG0006989	LYTVA_20012	APOSJ_24754, APOSJ_24755
OG0006991	LYTVA_02424	APOSJ_46537
OG0006992	LYTVA_18795	APOSJ_16368
OG0006994	LYTVA_20166	APOSJ_10380, APOSJ_10381
OG0006995	LYTVA_16401	APOSJ_22637
OG0006996	LYTVA_09410	APOSJ_15300, APOSJ_15299
OG0006997	LYTVA_17736	APOSJ_53210, APOSJ_56310
OG0006999	LYTVA_28772	APOSJ_46842
OG0007000	LYTVA_20475	APOSJ_45018, APOSJ_45017
OG0007001	LYTVA_06692	APOSJ_19177, APOSJ_12423, APOSJ_40320
OG0007002	LYTVA_13388	APOSJ_45658, APOSJ_45659
OG0007003	LYTVA_05469	APOSJ_61780, APOSJ_17005
OG0007004	LYTVA_12825, LYTVA_12036	APOSJ_08992, APOSJ_08988, APOSJ_02520
OG0007005	LYTVA_24522	APOSJ_48701, APOSJ_28138
OG0007007	LYTVA_14776	APOSJ_56908, APOSJ_64095
OG0007008	LYTVA_15804, LYTVA_29575	APOSJ_20638, APOSJ_08359, APOSJ_46050, APOSJ_46048, APOSJ_46047, APOSJ_46051, APOSJ_46049, APOSJ_59549
OG0007009	LYTVA_21384	APOSJ_10045
OG0007011	LYTVA_09381	APOSJ_16444, APOSJ_19860, APOSJ_16457
OG0007012	LYTVA_14288	APOSJ_00889
OG0007013	LYTVA_08506	APOSJ_58627
OG0007014	LYTVA_27858	APOSJ_10189, APOSJ_10187, APOSJ_10186, APOSJ_10188, APOSJ_10190
OG0007017	LYTVA_02017	APOSJ_30791, APOSJ_30792
OG0007018	LYTVA_25072	APOSJ_48306, APOSJ_48302, APOSJ_48301, APOSJ_48304, APOSJ_48305, APOSJ_48300, APOSJ_48303
OG0007020	LYTVA_13475	APOSJ_09751
OG0007021	LYTVA_03142	APOSJ_34361, APOSJ_34359
OG0007022	LYTVA_21360	APOSJ_13494, APOSJ_13493
OG0007023	LYTVA_18718	APOSJ_42692, APOSJ_42691
OG0007024	LYTVA_19875	APOSJ_58666
OG0007025	LYTVA_21668, LYTVA_06308	APOSJ_61019
OG0007026	LYTVA_14407, LYTVA_15405, LYTVA_28480	APOSJ_43042, APOSJ_61132, APOSJ_61131
OG0007027	LYTVA_04486	APOSJ_25183, APOSJ_00515
OG0007028	LYTVA_14210	APOSJ_53149, APOSJ_53150, APOSJ_61675, APOSJ_53152, APOSJ_59905
OG0007029	LYTVA_04037	APOSJ_38852, APOSJ_38853
OG0007030	LYTVA_01479, LYTVA_10244	APOSJ_19471, APOSJ_19472, APOSJ_19474, APOSJ_19473, APOSJ_58282, APOSJ_19470
OG0007031	LYTVA_28304	APOSJ_15283, APOSJ_15280, APOSJ_15281, APOSJ_15282
OG0007032	LYTVA_26058	APOSJ_57245, APOSJ_48774
OG0007033	LYTVA_03101, LYTVA_13194	APOSJ_12615
OG0007034	LYTVA_11469	APOSJ_23509, APOSJ_17356
OG0007035	LYTVA_29982	APOSJ_43693, APOSJ_43694, APOSJ_06920, APOSJ_06921
OG0007036	LYTVA_23010	APOSJ_62513
OG0007037	LYTVA_10072	APOSJ_10367, APOSJ_01290
OG0007040	LYTVA_11635	APOSJ_36613, APOSJ_36612
OG0007041	LYTVA_08520	APOSJ_03322, APOSJ_41225
OG0007042	LYTVA_10226	APOSJ_62877, APOSJ_02388, APOSJ_14476, APOSJ_14479
OG0007043	LYTVA_28853	APOSJ_42024, APOSJ_42025
OG0007044	LYTVA_15729, LYTVA_04229	APOSJ_40354, APOSJ_40352
OG0007045	LYTVA_13338	APOSJ_01927
OG0007046	LYTVA_13334	APOSJ_06037
OG0007047	LYTVA_02580	APOSJ_64279, APOSJ_64277, APOSJ_64276, APOSJ_64278
OG0007051	LYTVA_26759, LYTVA_26758	APOSJ_01111
OG0007051	LYTVA_06952	APOSJ_51832, APOSJ_51831
OG0007052	LYTVA_27707, LYTVA_17367	APOSJ_30758, APOSJ_30765, APOSJ_30763, APOSJ_30764, APOSJ_30761, APOSJ_30762, APOSJ_30759
OG0007053	LYTVA_18588	APOSJ_16019
OG0007054	LYTVA_29935	APOSJ_11125, APOSJ_11127
OG0007055	LYTVA_09990	APOSJ_31312
OG0007056	LYTVA_16440	APOSJ_54613
OG0007057	LYTVA_15614, LYTVA_29163	APOSJ_28684, APOSJ_28683, APOSJ_28685, APOSJ_28686
OG0007058	LYTVA_24894	APOSJ_05157, APOSJ_05158, APOSJ_05160, APOSJ_05161, APOSJ_05159
OG0007059	LYTVA_29456	APOSJ_14459, APOSJ_25530
OG0007061	LYTVA_00448	APOSJ_46459
OG0007063	LYTVA_03435, LYTVA_04569	APOSJ_04903, APOSJ_04902
OG0007064	LYTVA_06177	APOSJ_61161
OG0007066	LYTVA_04446	APOSJ_38563, APOSJ_38564
OG0007067	LYTVA_22899, LYTVA_20928	APOSJ_34313, APOSJ_34312, APOSJ_34315, APOSJ_21364
OG0007068	LYTVA_09404	APOSJ_56223, APOSJ_63966
OG0007069	LYTVA_12053	APOSJ_01737, APOSJ_01735, APOSJ_01739, APOSJ_01738
OG0007071	LYTVA_30209	APOSJ_18860
OG0007072	LYTVA_13910	APOSJ_07774
OG0007073	LYTVA_27421	APOSJ_28284, APOSJ_64545
OG0007076	LYTVA_03998	APOSJ_32728, APOSJ_07474, APOSJ_07477, APOSJ_07479
OG0007077	LYTVA_15284	APOSJ_62170
OG0007078	LYTVA_12361	APOSJ_64254, APOSJ_57932, APOSJ_64253, APOSJ_45552
OG0007079	LYTVA_29297	APOSJ_35659, APOSJ_23599, APOSJ_35658, APOSJ_23600, APOSJ_23601, APOSJ_35661, APOSJ_35666, APOSJ_23588
OG0007080	LYTVA_18452, LYTVA_00714	APOSJ_44615, APOSJ_44618, APOSJ_44616, APOSJ_44614, APOSJ_44617, APOSJ_44613
OG0007082	LYTVA_19995	APOSJ_35183, APOSJ_35182, APOSJ_35184, APOSJ_35185
OG0007083	LYTVA_26952	APOSJ_05225, APOSJ_05224
OG0007084	LYTVA_15149	APOSJ_54010
OG0007085	LYTVA_28266	APOSJ_53854, APOSJ_15286, APOSJ_01309, APOSJ_01312, APOSJ_01310
OG0007086	LYTVA_03344	APOSJ_51068, APOSJ_54257, APOSJ_54254, APOSJ_51067, APOSJ_54258
OG0007087	LYTVA_10958	APOSJ_25106, APOSJ_25105
OG0007088	LYTVA_08325	APOSJ_57703, APOSJ_57705, APOSJ_57706
OG0007090	LYTVA_07259	APOSJ_64568, APOSJ_64569, APOSJ_64567
OG0007091	LYTVA_15856, LYTVA_00688	APOSJ_07966, APOSJ_49928
OG0007092	LYTVA_30009	APOSJ_25956, APOSJ_25955
OG0007093	LYTVA_02317	APOSJ_62680
OG0007094	LYTVA_10484	APOSJ_00936, APOSJ_00933, APOSJ_05748, APOSJ_00934
OG0007095	LYTVA_26694	APOSJ_17446
OG0007096	LYTVA_21852	APOSJ_14066
OG0007097	LYTVA_18947	APOSJ_33669
OG0007099	LYTVA_18939	APOSJ_25627, APOSJ_53694, APOSJ_53695
OG0007102	LYTVA_08090	APOSJ_45496
OG0007104	LYTVA_30224, LYTVA_04647	APOSJ_48249, APOSJ_48250, APOSJ_48248
OG0007106	LYTVA_18310	APOSJ_46368
OG0007107	LYTVA_20795	APOSJ_11584
OG0007108	LYTVA_09162	APOSJ_00180
OG0007109	LYTVA_23593	APOSJ_28514, APOSJ_35076, APOSJ_26918, APOSJ_35077
OG0007110	LYTVA_24784	APOSJ_11396, APOSJ_44386, APOSJ_43180, APOSJ_43181, APOSJ_11397, APOSJ_43179, APOSJ_43178, APOSJ_44388, APOSJ_51775, APOSJ_43182, APOSJ_43177, APOSJ_44387, APOSJ_44384, APOSJ_44385, APOSJ_43176, APOSJ_44383
OG0007112	LYTVA_21113, LYTVA_17175	APOSJ_25298
OG0007113	LYTVA_10291	APOSJ_52477
OG0007114	LYTVA_10798	APOSJ_18015
OG0007115	LYTVA_03773	APOSJ_49820, APOSJ_42434, APOSJ_49819, APOSJ_49817
OG0007116	LYTVA_20453, LYTVA_00813	APOSJ_20334
OG0007117	LYTVA_13331	APOSJ_07026, APOSJ_07023, APOSJ_07024, APOSJ_07027, APOSJ_51326, APOSJ_07025
OG0007118	LYTVA_06751	APOSJ_38787, APOSJ_43062, APOSJ_46166
OG0007120	LYTVA_01280	APOSJ_12641
OG0007121	LYTVA_23219	APOSJ_04164, APOSJ_04163, APOSJ_54402, APOSJ_04165
